year,month,rank_ME,rank_FP_6,nstocks,ret_vw
2000,3,2,4,522,-2.1826
2000,3,2,5,492,-6.1286
2000,3,3,1,675,4.6680
2000,3,3,2,613,9.7246
2000,3,3,3,544,10.2870
2000,3,3,4,408,9.2934
2000,3,3,5,178,7.1457
2000,4,1,1,544,-10.4766
2000,4,1,2,608,-9.2886
2000,4,1,3,742,-9.1104
2000,4,1,4,1048,-11.0528
2000,4,1,5,1740,-19.8647
2000,4,2,1,535,-6.7783
2000,4,2,2,526,-6.2124
2000,4,2,3,530,-4.6710
2000,4,2,4,554,-6.9695
2000,4,2,5,515,-13.5989
2000,4,3,1,684,-6.1272
2000,4,3,2,645,-1.4472
2000,4,3,3,559,-2.1153
2000,4,3,4,411,-0.0931
2000,4,3,5,194,-2.6835
2000,5,1,1,537,-5.0353
2000,5,1,2,600,-4.7495
2000,5,1,3,739,-5.0917
2000,5,1,4,1052,-6.9288
2000,5,1,5,1843,-11.6445
2000,5,2,1,533,-5.0811
2000,5,2,2,505,-4.0332
2000,5,2,3,542,-3.2945
2000,5,2,4,592,-3.9612
2000,5,2,5,598,-8.3429
2000,5,3,1,687,-6.6991
2000,5,3,2,666,-2.1224
2000,5,3,3,586,-2.7488
2000,5,3,4,458,-1.5134
2000,5,3,5,247,0.0660
2000,6,1,1,521,11.4603
2000,6,1,2,576,11.7772
2000,6,1,3,699,8.7840
2000,6,1,4,1043,7.5664
2000,6,1,5,1880,9.7432
2000,6,2,1,520,14.9962
2000,6,2,2,489,9.9493
2000,6,2,3,541,6.2761
2000,6,2,4,607,6.9960
2000,6,2,5,633,13.6469
2000,6,3,1,693,7.7525
2000,6,3,2,671,1.8848
2000,6,3,3,601,1.7841
2000,6,3,4,473,1.7240
2000,6,3,5,284,0.6274
2000,7,1,1,495,-1.9804
2000,7,1,2,547,-0.3760
2000,7,1,3,671,0.4848
2000,7,1,4,1015,-0.6933
2000,7,1,5,1753,-3.8583
2000,7,2,1,507,-4.5170
2000,7,2,2,464,-0.9497
2000,7,2,3,513,-0.8876
2000,7,2,4,606,-1.4748
2000,7,2,5,593,-5.1904
2000,7,3,1,646,-2.9996
2000,7,3,2,657,-2.3610
2000,7,3,3,600,-4.2543
2000,7,3,4,488,-4.1945
2000,7,3,5,282,-6.3512
2000,8,1,1,492,8.1594
2000,8,1,2,529,8.6331
2000,8,1,3,661,7.0998
2000,8,1,4,999,6.5333
2000,8,1,5,1799,6.8196
2000,8,2,1,479,8.6841
2000,8,2,2,447,7.1598
2000,8,2,3,511,7.4369
2000,8,2,4,607,8.3054
2000,8,2,5,627,9.8121
2000,8,3,1,633,7.4068
2000,8,3,2,641,5.8127
2000,8,3,3,619,5.0570
2000,8,3,4,520,5.0437
2000,8,3,5,299,12.2372
2000,9,1,1,419,-0.0052
2000,9,1,2,481,-0.1028
2000,9,1,3,598,-1.4251
2000,9,1,4,969,-1.1120
2000,9,1,5,1815,-6.4618
2000,9,2,1,396,2.0024
2000,9,2,2,416,-0.6666
2000,9,2,3,500,-0.1986
2000,9,2,4,610,-3.8391
2000,9,2,5,619,-8.6597
2000,9,3,1,545,-7.8664
2000,9,3,2,643,-3.1808
2000,9,3,3,606,-6.3733
2000,9,3,4,508,-6.4354
2000,9,3,5,297,-8.6156
2000,10,1,1,361,-4.1406
2000,10,1,2,412,-6.4056
2000,10,1,3,555,-6.1119
2000,10,1,4,917,-7.3196
2000,10,1,5,1788,-10.4590
2000,10,2,1,351,-0.8283
2000,10,2,2,395,-0.3102
2000,10,2,3,484,-1.5072
2000,10,2,4,588,-2.5065
2000,10,2,5,597,-11.8733
2000,10,3,1,494,-0.3812
2000,10,3,2,618,-0.5065
2000,10,3,3,587,-2.1018
2000,10,3,4,507,-1.8618
2000,10,3,5,292,-9.6775
2000,11,1,1,366,-5.7538
2000,11,1,2,406,-3.0939
2000,11,1,3,581,-5.8816
2000,11,1,4,923,-8.0810
2000,11,1,5,1833,-18.1092
2000,11,2,1,344,-4.5675
2000,11,2,2,402,-5.0951
2000,11,2,3,478,-5.3334
2000,11,2,4,583,-8.8739
2000,11,2,5,612,-20.6788
2000,11,3,1,478,-5.7719
2000,11,3,2,629,-8.7924
2000,11,3,3,594,-11.2351
2000,11,3,4,515,-15.0207
2000,11,3,5,303,-21.5406
2000,12,1,1,348,1.9663
2000,12,1,2,392,1.5160
2000,12,1,3,583,0.6111
2000,12,1,4,923,1.0231
2000,12,1,5,1849,-8.2916
2000,12,2,1,337,8.7771
2000,12,2,2,395,9.8074
2000,12,2,3,496,10.4591
2000,12,2,4,573,7.8684
2000,12,2,5,631,-0.0316
2000,12,3,1,476,0.5144
2000,12,3,2,635,0.7689
2000,12,3,3,594,-0.7918
2000,12,3,4,529,-1.8229
2000,12,3,5,334,-2.0128
2001,1,1,1,311,10.1694
2001,1,1,2,363,11.0738
2001,1,1,3,548,11.5790
2001,1,1,4,863,14.7203
2001,1,1,5,1842,34.0075
2001,1,2,1,320,1.3855
2001,1,2,2,383,2.3403
2001,1,2,3,493,3.6111
2001,1,2,4,570,9.8167
2001,1,2,5,629,29.8167
2001,1,3,1,474,-3.5633
2001,1,3,2,621,1.2399
2001,1,3,3,584,6.8102
2001,1,3,4,518,12.1012
2001,1,3,5,330,22.0107
2001,2,1,1,320,-0.6045
2001,2,1,2,373,-2.1975
2001,2,1,3,532,-1.0194
2001,2,1,4,825,-3.1301
2001,2,1,5,1873,-11.9357
2001,2,2,1,322,-2.5862
2001,2,2,2,386,-2.1462
2001,2,2,3,488,-3.3248
2001,2,2,4,548,-7.0222
2001,2,2,5,658,-16.6443
2001,2,3,1,485,-3.9437
2001,2,3,2,616,-4.1077
2001,2,3,3,590,-9.0095
2001,2,3,4,501,-15.6722
2001,2,3,5,358,-25.9940
2001,3,1,1,317,-0.7883
2001,3,1,2,368,-2.4883
2001,3,1,3,542,-1.0724
2001,3,1,4,802,-2.2952
2001,3,1,5,1873,-9.2165
2001,3,2,1,304,-1.7102
2001,3,2,2,374,-2.3947
2001,3,2,3,470,-2.7100
2001,3,2,4,529,-4.7900
2001,3,2,5,678,-9.2475
2001,3,3,1,445,-5.4699
2001,3,3,2,558,-5.5367
2001,3,3,3,556,-6.3891
2001,3,3,4,468,-8.2213
2001,3,3,5,358,-15.5323
2001,4,1,1,314,5.7588
2001,4,1,2,343,6.8959
2001,4,1,3,501,6.2185
2001,4,1,4,746,6.3750
2001,4,1,5,1839,6.0764
2001,4,2,1,284,6.5860
2001,4,2,2,352,7.0942
2001,4,2,3,438,6.8976
2001,4,2,4,507,9.4171
2001,4,2,5,665,13.1035
2001,4,3,1,385,4.1773
2001,4,3,2,508,6.8428
2001,4,3,3,504,9.5296
2001,4,3,4,440,13.6757
2001,4,3,5,346,17.8586
2001,5,1,1,342,10.1976
2001,5,1,2,349,13.1914
2001,5,1,3,507,12.5558
2001,5,1,4,759,11.1908
2001,5,1,5,1874,9.3871
2001,5,2,1,284,2.8641
2001,5,2,2,350,2.8856
2001,5,2,3,445,2.9318
2001,5,2,4,508,4.8898
2001,5,2,5,648,5.4579
2001,5,3,1,368,1.5584
2001,5,3,2,474,1.2920
2001,5,3,3,477,1.8043
2001,5,3,4,398,-1.5232
2001,5,3,5,336,-4.6411
2001,6,1,1,366,1.6379
2001,6,1,2,368,1.5611
2001,6,1,3,481,2.5547
2001,6,1,4,757,1.8230
2001,6,1,5,1869,3.8620
2001,6,2,1,287,5.8839
2001,6,2,2,351,4.1707
2001,6,2,3,432,3.2433
2001,6,2,4,529,5.1612
2001,6,2,5,631,6.3549
2001,6,3,1,356,-3.2679
2001,6,3,2,472,-4.0175
2001,6,3,3,446,-3.6969
2001,6,3,4,386,0.6187
2001,6,3,5,331,-1.4713
2001,7,1,1,388,0.1765
2001,7,1,2,379,0.2347
2001,7,1,3,476,-0.7186
2001,7,1,4,725,-0.2823
2001,7,1,5,1799,-6.1772
2001,7,2,1,307,-4.7454
2001,7,2,2,367,-3.7842
2001,7,2,3,442,-3.4777
2001,7,2,4,528,-4.7263
2001,7,2,5,609,-9.9131
2001,7,3,1,357,0.1038
2001,7,3,2,464,1.4493
2001,7,3,3,447,-1.2480
2001,7,3,4,383,-3.8774
2001,7,3,5,319,-8.1585
2001,8,1,1,399,-0.9645
2001,8,1,2,403,-0.8812
2001,8,1,3,492,-1.9427
2001,8,1,4,758,-2.6488
2001,8,1,5,1834,-5.4051
2001,8,2,1,336,-1.9637
2001,8,2,2,389,-2.1789
2001,8,2,3,461,-1.5052
2001,8,2,4,552,-1.9990
2001,8,2,5,594,-9.0917
2001,8,3,1,372,-3.8872
2001,8,3,2,483,-4.8243
2001,8,3,3,482,-4.7596
2001,8,3,4,385,-7.2988
2001,8,3,5,303,-15.9415
2001,9,1,1,406,-10.5852
2001,9,1,2,395,-8.9245
2001,9,1,3,494,-11.3118
2001,9,1,4,790,-12.0729
2001,9,1,5,1780,-18.4019
2001,9,2,1,344,-13.5336
2001,9,2,2,400,-14.4099
2001,9,2,3,452,-14.1163
2001,9,2,4,559,-17.4703
2001,9,2,5,575,-23.9628
2001,9,3,1,362,-4.1005
2001,9,3,2,496,-5.2190
2001,9,3,3,486,-11.2297
2001,9,3,4,379,-14.0352
2001,9,3,5,290,-21.9057
2001,10,1,1,392,6.5648
2001,10,1,2,408,7.0074
2001,10,1,3,527,7.0377
2001,10,1,4,818,6.9040
2001,10,1,5,1730,10.5121
2001,10,2,1,347,5.9899
2001,10,2,2,414,6.5705
2001,10,2,3,482,5.9942
2001,10,2,4,542,8.6589
2001,10,2,5,549,15.9569
2001,10,3,1,370,2.5547
2001,10,3,2,501,2.3553
2001,10,3,3,490,3.6133
2001,10,3,4,383,3.6668
2001,10,3,5,282,14.0714
2001,11,1,1,421,6.7616
2001,11,1,2,429,5.8944
2001,11,1,3,558,6.3737
2001,11,1,4,837,5.6214
2001,11,1,5,1746,11.3461
2001,11,2,1,367,7.2596
2001,11,2,2,431,7.1274
2001,11,2,3,518,7.4466
2001,11,2,4,567,9.5829
2001,11,2,5,554,17.2562
2001,11,3,1,375,4.3135
2001,11,3,2,505,7.3559
2001,11,3,3,496,10.2723
2001,11,3,4,385,10.1042
2001,11,3,5,277,17.2844
2001,12,1,1,413,6.8558
2001,12,1,2,448,7.5438
2001,12,1,3,570,8.3936
2001,12,1,4,814,7.6284
2001,12,1,5,1692,9.4851
2001,12,2,1,356,5.5454
2001,12,2,2,438,7.2149
2001,12,2,3,521,6.1846
2001,12,2,4,537,7.4883
2001,12,2,5,532,8.7887
2001,12,3,1,375,1.7628
2001,12,3,2,507,1.4353
2001,12,3,3,479,0.2300
2001,12,3,4,371,1.2239
2001,12,3,5,257,-2.6516
2002,1,1,1,403,1.0614
2002,1,1,2,440,2.8167
2002,1,1,3,556,2.7306
2002,1,1,4,797,1.6588
2002,1,1,5,1611,0.3714
2002,1,2,1,332,0.0773
2002,1,2,2,421,0.8511
2002,1,2,3,510,-0.7598
2002,1,2,4,524,-2.9237
2002,1,2,5,479,-6.2401
2002,1,3,1,367,-0.8086
2002,1,3,2,495,-0.1179
2002,1,3,3,451,-0.6080
2002,1,3,4,343,-3.1780
2002,1,3,5,227,-3.5758
2002,2,1,1,438,-2.7684
2002,2,1,2,455,-2.0317
2002,2,1,3,593,-2.0182
2002,2,1,4,841,-4.0530
2002,2,1,5,1592,-9.4086
2002,2,2,1,342,-0.9721
2002,2,2,2,428,-1.8458
2002,2,2,3,535,-2.4184
2002,2,2,4,525,-3.4753
2002,2,2,5,479,-11.9050
2002,2,3,1,397,-0.1942
2002,2,3,2,505,-1.4955
2002,2,3,3,446,-1.9241
2002,2,3,4,343,-2.7434
2002,2,3,5,225,-14.4552
2002,3,1,1,422,7.0428
2002,3,1,2,459,8.9332
2002,3,1,3,592,10.0173
2002,3,1,4,830,9.8006
2002,3,1,5,1537,11.3342
2002,3,2,1,337,6.5426
2002,3,2,2,410,8.7128
2002,3,2,3,540,8.5520
2002,3,2,4,523,10.6744
2002,3,2,5,469,11.8534
2002,3,3,1,390,2.3870
2002,3,3,2,505,3.3304
2002,3,3,3,446,4.4017
2002,3,3,4,348,3.6649
2002,3,3,5,213,9.6615
2002,4,1,1,434,2.6050
2002,4,1,2,435,3.3193
2002,4,1,3,568,2.1650
2002,4,1,4,786,2.2024
2002,4,1,5,1511,-2.8048
2002,4,2,1,339,1.6341
2002,4,2,2,393,1.4648
2002,4,2,3,510,-0.9189
2002,4,2,4,501,-2.9096
2002,4,2,5,433,-8.2395
2002,4,3,1,360,-5.0595
2002,4,3,2,479,-6.1133
2002,4,3,3,434,-6.2513
2002,4,3,4,342,-10.0046
2002,4,3,5,206,-12.3093
2002,5,1,1,456,-2.5989
2002,5,1,2,457,-2.0853
2002,5,1,3,593,-1.6084
2002,5,1,4,836,-2.3152
2002,5,1,5,1588,-5.4445
2002,5,2,1,338,-4.2337
2002,5,2,2,406,-4.1204
2002,5,2,3,488,-4.6544
2002,5,2,4,506,-5.8664
2002,5,2,5,442,-9.2129
2002,5,3,1,363,-1.5742
2002,5,3,2,483,-0.0238
2002,5,3,3,436,0.1136
2002,5,3,4,358,-0.8068
2002,5,3,5,216,-6.2859
2002,6,1,1,470,-1.5804
2002,6,1,2,472,-2.8047
2002,6,1,3,584,-2.1726
2002,6,1,4,841,-3.9787
2002,6,1,5,1611,-8.2401
2002,6,2,1,333,-3.7743
2002,6,2,2,392,-4.3492
2002,6,2,3,470,-4.4264
2002,6,2,4,491,-6.3952
2002,6,2,5,444,-11.5791
2002,6,3,1,352,-4.9659
2002,6,3,2,469,-7.2720
2002,6,3,3,419,-8.9976
2002,6,3,4,336,-9.8859
2002,6,3,5,217,-18.8387
2002,7,1,1,455,-11.5715
2002,7,1,2,465,-14.2633
2002,7,1,3,557,-14.1246
2002,7,1,4,830,-15.7985
2002,7,1,5,1525,-17.2243
2002,7,2,1,324,-13.9586
2002,7,2,2,363,-15.5597
2002,7,2,3,438,-15.5172
2002,7,2,4,473,-16.5812
2002,7,2,5,417,-22.3033
2002,7,3,1,337,-7.1314
2002,7,3,2,445,-7.0007
2002,7,3,3,413,-8.6297
2002,7,3,4,329,-7.0705
2002,7,3,5,214,-11.3685
2002,8,1,1,473,-0.6603
2002,8,1,2,473,-0.7513
2002,8,1,3,595,-0.8480
2002,8,1,4,896,-2.1897
2002,8,1,5,1571,-3.7575
2002,8,2,1,322,1.1046
2002,8,2,2,365,0.5591
2002,8,2,3,432,-0.2728
2002,8,2,4,468,-0.2564
2002,8,2,5,423,-1.0211
2002,8,3,1,339,0.6461
2002,8,3,2,445,0.8392
2002,8,3,3,415,-0.8371
2002,8,3,4,339,-0.3841
2002,8,3,5,220,-0.0850
2002,9,1,1,470,-6.0647
2002,9,1,2,481,-6.4042
2002,9,1,3,579,-7.2910
2002,9,1,4,920,-9.2441
2002,9,1,5,1564,-12.2062
2002,9,2,1,324,-5.1190
2002,9,2,2,362,-4.8986
2002,9,2,3,416,-6.6078
2002,9,2,4,465,-8.5994
2002,9,2,5,405,-14.2766
2002,9,3,1,346,-6.7326
2002,9,3,2,442,-8.3927
2002,9,3,3,415,-11.9288
2002,9,3,4,340,-14.0482
2002,9,3,5,220,-19.1610
2002,10,1,1,438,3.9502
2002,10,1,2,452,2.5403
2002,10,1,3,579,2.6281
2002,10,1,4,906,2.3566
2002,10,1,5,1529,5.7224
2002,10,2,1,291,4.4675
2002,10,2,2,347,3.5593
2002,10,2,3,392,4.1727
2002,10,2,4,439,3.5217
2002,10,2,5,392,9.4613
2002,10,3,1,332,5.6706
2002,10,3,2,422,8.0512
2002,10,3,3,413,9.2727
2002,10,3,4,326,11.9390
2002,10,3,5,213,12.0639
2002,11,1,1,445,5.8336
2002,11,1,2,456,7.3972
2002,11,1,3,599,8.8557
2002,11,1,4,942,11.0625
2002,11,1,5,1497,22.7311
2002,11,2,1,298,4.5662
2002,11,2,2,347,5.3697
2002,11,2,3,383,6.5792
2002,11,2,4,444,11.4198
2002,11,2,5,382,24.8197
2002,11,3,1,366,0.6493
2002,11,3,2,444,3.8303
2002,11,3,3,417,9.5920
2002,11,3,4,323,12.1307
2002,11,3,5,205,21.0456
2002,12,1,1,451,-2.0121
2002,12,1,2,469,-1.4022
2002,12,1,3,613,-2.9801
2002,12,1,4,936,-5.3411
2002,12,1,5,1449,-10.3934
2002,12,2,1,313,-4.2303
2002,12,2,2,348,-4.1044
2002,12,2,3,395,-4.5989
2002,12,2,4,445,-7.4852
2002,12,2,5,356,-14.4128
2002,12,3,1,384,-3.7611
2002,12,3,2,455,-4.3818
2002,12,3,3,421,-6.6056
2002,12,3,4,319,-9.1349
2002,12,3,5,190,-13.5330
2003,1,1,1,430,-1.3048
2003,1,1,2,449,-2.2185
2003,1,1,3,586,-0.6130
2003,1,1,4,883,-1.2809
2003,1,1,5,1321,-1.4895
2003,1,2,1,299,-2.7865
2003,1,2,2,340,-4.4360
2003,1,2,3,365,-3.7829
2003,1,2,4,411,-4.4410
2003,1,2,5,303,-2.4769
2003,1,3,1,376,-2.8554
2003,1,3,2,434,-3.8680
2003,1,3,3,384,-2.6189
2003,1,3,4,292,-2.4853
2003,1,3,5,161,-2.8771
2003,2,1,1,472,-1.3408
2003,2,1,2,480,-3.5728
2003,2,1,3,601,-3.1184
2003,2,1,4,896,-4.4533
2003,2,1,5,1328,-4.8847
2003,2,2,1,314,-2.8841
2003,2,2,2,367,-2.3225
2003,2,2,3,382,-3.2605
2003,2,2,4,426,-5.6456
2003,2,2,5,292,-4.2470
2003,2,3,1,392,-0.5925
2003,2,3,2,439,-0.8070
2003,2,3,3,385,-2.1758
2003,2,3,4,286,-0.6824
2003,2,3,5,155,-5.0314
2003,3,1,1,470,2.6667
2003,3,1,2,471,2.9390
2003,3,1,3,595,1.0877
2003,3,1,4,876,0.3744
2003,3,1,5,1271,0.6937
2003,3,2,1,329,2.2490
2003,3,2,2,382,2.0193
2003,3,2,3,390,1.6576
2003,3,2,4,411,0.3627
2003,3,2,5,280,0.3716
2003,3,3,1,411,2.7878
2003,3,3,2,435,0.5929
2003,3,3,3,373,0.2478
2003,3,3,4,278,1.6067
2003,3,3,5,142,-0.6243
2003,4,1,1,466,9.1279
2003,4,1,2,467,8.8675
2003,4,1,3,576,7.6796
2003,4,1,4,814,9.0556
2003,4,1,5,1206,14.4923
2003,4,2,1,334,8.2984
2003,4,2,2,369,9.3527
2003,4,2,3,384,9.9305
2003,4,2,4,376,10.6714
2003,4,2,5,266,21.1050
2003,4,3,1,396,4.6089
2003,4,3,2,413,7.0051
2003,4,3,3,349,8.8720
2003,4,3,4,257,10.8964
2003,4,3,5,129,15.3567
2003,5,1,1,504,10.9147
2003,5,1,2,489,12.5647
2003,5,1,3,586,12.2314
2003,5,1,4,819,13.1507
2003,5,1,5,1246,20.9731
2003,5,2,1,358,9.4866
2003,5,2,2,368,10.4572
2003,5,2,3,386,9.8101
2003,5,2,4,382,12.7921
2003,5,2,5,272,19.9493
2003,5,3,1,388,3.7339
2003,5,3,2,407,7.1747
2003,5,3,3,349,6.7975
2003,5,3,4,270,7.3279
2003,5,3,5,136,13.1606
2003,6,1,1,517,4.3386
2003,6,1,2,486,6.4620
2003,6,1,3,584,6.4887
2003,6,1,4,836,5.8598
2003,6,1,5,1266,7.0712
2003,6,2,1,374,1.7456
2003,6,2,2,379,2.0568
2003,6,2,3,372,2.0928
2003,6,2,4,379,2.1274
2003,6,2,5,275,3.9770
2003,6,3,1,395,1.7425
2003,6,3,2,412,0.2796
2003,6,3,3,347,1.5847
2003,6,3,4,269,1.7080
2003,6,3,5,136,2.7885
2003,7,1,1,523,7.8366
2003,7,1,2,474,6.9419
2003,7,1,3,569,8.2786
2003,7,1,4,784,8.6305
2003,7,1,5,1204,10.6836
2003,7,2,1,372,5.8171
2003,7,2,2,358,4.6637
2003,7,2,3,372,5.2392
2003,7,2,4,374,6.8105
2003,7,2,5,262,8.0214
2003,7,3,1,389,2.5375
2003,7,3,2,400,1.1941
2003,7,3,3,328,-0.2093
2003,7,3,4,244,1.7150
2003,7,3,5,128,1.4599
2003,8,1,1,552,4.6882
2003,8,1,2,510,3.7945
2003,8,1,3,579,4.4472
2003,8,1,4,788,5.4963
2003,8,1,5,1228,6.5936
2003,8,2,1,385,6.1207
2003,8,2,2,365,5.6551
2003,8,2,3,363,4.3613
2003,8,2,4,380,5.8404
2003,8,2,5,272,7.7140
2003,8,3,1,403,2.0937
2003,8,3,2,415,3.3629
2003,8,3,3,357,2.9998
2003,8,3,4,257,5.0220
2003,8,3,5,134,7.3460
2003,9,1,1,563,0.5147
2003,9,1,2,516,1.8771
2003,9,1,3,578,2.2808
2003,9,1,4,771,2.1192
2003,9,1,5,1225,4.7147
2003,9,2,1,401,-3.3646
2003,9,2,2,347,-3.2816
2003,9,2,3,357,-2.7291
2003,9,2,4,383,-3.6687
2003,9,2,5,270,-2.1314
2003,9,3,1,404,-1.2215
2003,9,3,2,412,-2.1930
2003,9,3,3,359,-2.2487
2003,9,3,4,260,-1.6794
2003,9,3,5,139,-3.0448
2003,10,1,1,540,9.3766
2003,10,1,2,496,8.4370
2003,10,1,3,565,9.4400
2003,10,1,4,707,9.3208
2003,10,1,5,1209,11.1034
2003,10,2,1,390,8.8539
2003,10,2,2,344,8.4319
2003,10,2,3,337,7.4392
2003,10,2,4,369,8.3197
2003,10,2,5,264,10.0225
2003,10,3,1,387,6.2615
2003,10,3,2,397,5.9534
2003,10,3,3,343,5.1357
2003,10,3,4,249,2.9900
2003,10,3,5,136,6.3186
2003,11,1,1,553,5.4183
2003,11,1,2,527,5.0613
2003,11,1,3,570,4.9900
2003,11,1,4,709,4.1344
2003,11,1,5,1249,4.6079
2003,11,2,1,388,2.3283
2003,11,2,2,360,2.7999
2003,11,2,3,338,3.8586
2003,11,2,4,370,3.7195
2003,11,2,5,284,3.7968
2003,11,3,1,400,1.1933
2003,11,3,2,409,1.0635
2003,11,3,3,361,2.3203
2003,11,3,4,249,1.2040
2003,11,3,5,134,3.9953
2003,12,1,1,546,1.3780
2003,12,1,2,539,3.0866
2003,12,1,3,561,3.3522
2003,12,1,4,693,2.7081
2003,12,1,5,1253,4.5290
2003,12,2,1,377,0.0441
2003,12,2,2,375,2.4196
2003,12,2,3,336,3.7400
2003,12,2,4,351,5.3442
2003,12,2,5,283,5.2052
2003,12,3,1,396,3.3033
2003,12,3,2,414,4.2796
2003,12,3,3,361,5.7252
2003,12,3,4,244,7.8012
2003,12,3,5,131,6.9250
2004,1,1,1,515,6.4629
2004,1,1,2,519,5.6801
2004,1,1,3,548,4.7572
2004,1,1,4,676,6.2065
2004,1,1,5,1224,10.9522
2004,1,2,1,360,4.7328
2004,1,2,2,372,2.6535
2004,1,2,3,336,2.0718
2004,1,2,4,347,2.5785
2004,1,2,5,281,6.3484
2004,1,3,1,382,0.8103
2004,1,3,2,400,1.0581
2004,1,3,3,352,0.8367
2004,1,3,4,246,3.9666
2004,1,3,5,127,5.0078
2004,2,1,1,543,0.6144
2004,2,1,2,527,0.7329
2004,2,1,3,581,1.1427
2004,2,1,4,724,1.4342
2004,2,1,5,1249,-0.1365
2004,2,2,1,365,-1.3113
2004,2,2,2,391,1.3301
2004,2,2,3,358,1.5183
2004,2,2,4,378,1.4948
2004,2,2,5,302,-0.2489
2004,2,3,1,389,0.4193
2004,2,3,2,425,2.1752
2004,2,3,3,361,2.3318
2004,2,3,4,245,1.0615
2004,2,3,5,136,-0.1712
2004,3,1,1,531,-0.3351
2004,3,1,2,526,0.1338
2004,3,1,3,606,1.3241
2004,3,1,4,728,0.1665
2004,3,1,5,1247,-1.4483
2004,3,2,1,357,1.3429
2004,3,2,2,397,1.6247
2004,3,2,3,368,0.5211
2004,3,2,4,386,1.7474
2004,3,2,5,304,-0.3436
2004,3,3,1,382,-1.3771
2004,3,3,2,439,-1.5342
2004,3,3,3,368,-0.6388
2004,3,3,4,253,-2.5886
2004,3,3,5,136,-2.8999
2004,4,1,1,502,-2.7343
2004,4,1,2,513,-2.5158
2004,4,1,3,597,-3.4383
2004,4,1,4,724,-3.5731
2004,4,1,5,1255,-4.7584
2004,4,2,1,339,-5.0286
2004,4,2,2,387,-2.4095
2004,4,2,3,374,-2.4690
2004,4,2,4,361,-3.7426
2004,4,2,5,297,-5.3630
2004,4,3,1,367,-0.6747
2004,4,3,2,430,-0.3394
2004,4,3,3,380,-0.8028
2004,4,3,4,246,-0.7706
2004,4,3,5,130,-2.9895
2004,5,1,1,496,-0.1930
2004,5,1,2,527,-0.3043
2004,5,1,3,622,-0.3268
2004,5,1,4,757,-1.0383
2004,5,1,5,1293,-2.0138
2004,5,2,1,342,1.5073
2004,5,2,2,380,1.9160
2004,5,2,3,401,1.8044
2004,5,2,4,372,1.0565
2004,5,2,5,312,0.4502
2004,5,3,1,377,1.7705
2004,5,3,2,441,0.6231
2004,5,3,3,397,-0.3613
2004,5,3,4,267,1.8958
2004,5,3,5,138,2.3953
2004,6,1,1,477,4.7049
2004,6,1,2,513,5.0163
2004,6,1,3,626,3.6870
2004,6,1,4,774,3.2251
2004,6,1,5,1292,2.2172
2004,6,2,1,326,5.0204
2004,6,2,2,373,4.6828
2004,6,2,3,403,5.5673
2004,6,2,4,376,4.5145
2004,6,2,5,314,3.8280
2004,6,3,1,376,1.9019
2004,6,3,2,438,1.0594
2004,6,3,3,387,2.9097
2004,6,3,4,264,3.2934
2004,6,3,5,136,4.4451
2004,7,1,1,452,-7.1212
2004,7,1,2,495,-7.5283
2004,7,1,3,609,-8.1157
2004,7,1,4,732,-8.3950
2004,7,1,5,1261,-10.4892
2004,7,2,1,322,-7.2511
2004,7,2,2,359,-6.5465
2004,7,2,3,393,-6.1797
2004,7,2,4,354,-7.4145
2004,7,2,5,295,-9.4564
2004,7,3,1,364,-4.8366
2004,7,3,2,432,-3.3473
2004,7,3,3,380,-3.1525
2004,7,3,4,266,-1.7037
2004,7,3,5,140,-7.2846
2004,8,1,1,420,-1.8584
2004,8,1,2,490,-2.7102
2004,8,1,3,612,-2.1409
2004,8,1,4,760,-2.1274
2004,8,1,5,1335,-2.1358
2004,8,2,1,300,-2.0411
2004,8,2,2,350,-2.1676
2004,8,2,3,390,-2.2116
2004,8,2,4,380,-0.9556
2004,8,2,5,308,-3.3601
2004,8,3,1,371,-0.1365
2004,8,3,2,437,-1.3232
2004,8,3,3,398,0.1326
2004,8,3,4,284,-0.2467
2004,8,3,5,151,-1.4610
2004,9,1,1,406,4.4892
2004,9,1,2,485,5.5181
2004,9,1,3,591,4.6306
2004,9,1,4,763,4.4475
2004,9,1,5,1363,3.5902
2004,9,2,1,285,6.3662
2004,9,2,2,340,6.3150
2004,9,2,3,381,6.4623
2004,9,2,4,373,4.5962
2004,9,2,5,307,5.8145
2004,9,3,1,379,1.0535
2004,9,3,2,429,1.7375
2004,9,3,3,399,2.6771
2004,9,3,4,297,2.9585
2004,9,3,5,154,2.1972
2004,10,1,1,377,1.9728
2004,10,1,2,451,1.6722
2004,10,1,3,578,0.7573
2004,10,1,4,751,0.5159
2004,10,1,5,1351,1.1501
2004,10,2,1,264,2.3541
2004,10,2,2,322,2.2239
2004,10,2,3,373,1.7883
2004,10,2,4,357,2.8075
2004,10,2,5,295,1.1864
2004,10,3,1,376,1.2544
2004,10,3,2,417,1.7315
2004,10,3,3,388,2.6784
2004,10,3,4,276,1.8783
2004,10,3,5,149,2.8992
2004,11,1,1,393,7.4520
2004,11,1,2,429,8.6079
2004,11,1,3,578,9.4840
2004,11,1,4,768,11.1072
2004,11,1,5,1356,9.7451
2004,11,2,1,278,7.9225
2004,11,2,2,325,7.8167
2004,11,2,3,364,9.1576
2004,11,2,4,361,8.5399
2004,11,2,5,296,10.5995
2004,11,3,1,385,3.7902
2004,11,3,2,432,3.3893
