year,month,rank_ME,rank_dROE_12,nstocks,ret_vw
1982,2,3,3,434,-4.1306
1982,2,3,4,408,-4.6924
1982,2,3,5,294,-5.0082
1982,3,1,1,542,-0.9534
1982,3,1,2,421,-0.6365
1982,3,1,3,346,-0.7238
1982,3,1,4,403,-0.6212
1982,3,1,5,546,0.4921
1982,3,2,1,309,-0.8706
1982,3,2,2,310,-0.6353
1982,3,2,3,288,0.4989
1982,3,2,4,344,1.0432
1982,3,2,5,322,-0.4762
1982,3,3,1,271,-2.4873
1982,3,3,2,430,-0.7591
1982,3,3,3,449,0.4219
1982,3,3,4,427,-0.0033
1982,3,3,5,313,-2.5282
1982,4,1,1,540,4.7752
1982,4,1,2,405,3.7446
1982,4,1,3,339,4.0302
1982,4,1,4,386,4.7093
1982,4,1,5,542,5.1717
1982,4,2,1,298,5.8479
1982,4,2,2,304,6.0541
1982,4,2,3,274,5.8614
1982,4,2,4,323,5.5978
1982,4,2,5,315,5.7954
1982,4,3,1,253,4.6804
1982,4,3,2,400,4.2176
1982,4,3,3,428,3.6490
1982,4,3,4,408,5.0536
1982,4,3,5,282,5.0250
1982,5,1,1,552,-3.0278
1982,5,1,2,412,-1.2959
1982,5,1,3,362,-1.2554
1982,5,1,4,395,-1.9991
1982,5,1,5,525,-2.7874
1982,5,2,1,314,-4.9083
1982,5,2,2,321,-3.6146
1982,5,2,3,297,-1.9198
1982,5,2,4,336,-1.9885
1982,5,2,5,333,-3.6045
1982,5,3,1,271,-1.6882
1982,5,3,2,432,-2.7316
1982,5,3,3,463,-2.1246
1982,5,3,4,438,-2.6010
1982,5,3,5,310,-3.5565
1982,6,1,1,567,-3.7406
1982,6,1,2,429,-1.6802
1982,6,1,3,369,-1.7097
1982,6,1,4,403,-0.4799
1982,6,1,5,543,-0.9269
1982,6,2,1,319,-2.4286
1982,6,2,2,322,-2.0200
1982,6,2,3,306,-1.2519
1982,6,2,4,341,-0.2145
1982,6,2,5,333,-1.0338
1982,6,3,1,270,-3.2808
1982,6,3,2,434,-1.8705
1982,6,3,3,471,-1.2974
1982,6,3,4,448,-1.5379
1982,6,3,5,321,-2.4467
1982,7,1,1,540,-1.4816
1982,7,1,2,413,-0.7428
1982,7,1,3,357,-0.0532
1982,7,1,4,381,0.1524
1982,7,1,5,520,-0.3379
1982,7,2,1,312,-0.0638
1982,7,2,2,299,-0.9438
1982,7,2,3,282,0.5291
1982,7,2,4,314,-0.0061
1982,7,2,5,318,-1.3510
1982,7,3,1,248,-3.2699
1982,7,3,2,400,-2.7486
1982,7,3,3,431,-1.4532
1982,7,3,4,415,-1.5254
1982,7,3,5,304,-4.1307
1982,8,1,1,548,7.5198
1982,8,1,2,406,6.6783
1982,8,1,3,371,6.8153
1982,8,1,4,365,7.0599
1982,8,1,5,517,6.5621
1982,8,2,1,321,12.2547
1982,8,2,2,300,10.2908
1982,8,2,3,294,10.5238
1982,8,2,4,314,10.4690
1982,8,2,5,328,10.1833
1982,8,3,1,252,14.3241
1982,8,3,2,418,13.4446
1982,8,3,3,452,12.4250
1982,8,3,4,423,11.4345
1982,8,3,5,330,12.0161
1982,9,1,1,573,1.7718
1982,9,1,2,425,3.8166
1982,9,1,3,393,5.6521
1982,9,1,4,380,5.2819
1982,9,1,5,526,4.9927
1982,9,2,1,320,0.5880
1982,9,2,2,302,3.3663
1982,9,2,3,298,3.7675
1982,9,2,4,309,3.2902
1982,9,2,5,333,3.6244
1982,9,3,1,255,0.1586
1982,9,3,2,419,0.5407
1982,9,3,3,458,1.1358
1982,9,3,4,434,1.3077
1982,9,3,5,341,0.1411
1982,10,1,1,564,15.2835
1982,10,1,2,404,13.1568
1982,10,1,3,380,12.2849
1982,10,1,4,361,12.5587
1982,10,1,5,509,13.8005
1982,10,2,1,303,15.4660
1982,10,2,2,286,13.3281
1982,10,2,3,288,12.1445
1982,10,2,4,296,11.9452
1982,10,2,5,305,13.2908
1982,10,3,1,228,11.5383
1982,10,3,2,394,12.1934
1982,10,3,3,430,10.2024
1982,10,3,4,405,9.9238
1982,10,3,5,316,10.6065
1982,11,1,1,556,9.9347
1982,11,1,2,415,9.6931
1982,11,1,3,378,9.0969
1982,11,1,4,348,9.7640
1982,11,1,5,500,10.6834
1982,11,2,1,301,7.7130
1982,11,2,2,291,7.8888
1982,11,2,3,300,8.4488
1982,11,2,4,294,9.0621
1982,11,2,5,314,9.9413
1982,11,3,1,252,3.5669
1982,11,3,2,409,3.9842
1982,11,3,3,442,3.3276
1982,11,3,4,420,5.1290
1982,11,3,5,345,4.3685
1982,12,1,1,574,2.3363
1982,12,1,2,438,1.7699
1982,12,1,3,396,2.6749
1982,12,1,4,359,1.5419
1982,12,1,5,510,1.8947
1982,12,2,1,309,0.4684
1982,12,2,2,299,2.0314
1982,12,2,3,307,1.8940
1982,12,2,4,299,2.4528
1982,12,2,5,320,1.2368
1982,12,3,1,257,4.0741
1982,12,3,2,416,1.2938
1982,12,3,3,446,1.7503
1982,12,3,4,423,1.1473
1982,12,3,5,344,1.8842
1983,1,1,1,562,9.3349
1983,1,1,2,421,8.3019
1983,1,1,3,377,8.0078
1983,1,1,4,363,6.7755
1983,1,1,5,503,9.2209
1983,1,2,1,289,7.6549
1983,1,2,2,283,5.9857
1983,1,2,3,300,5.6034
1983,1,2,4,276,4.4484
1983,1,2,5,315,5.7740
1983,1,3,1,239,5.6258
1983,1,3,2,391,4.9682
1983,1,3,3,416,4.1424
1983,1,3,4,403,4.1022
1983,1,3,5,328,2.5829
1983,2,1,1,548,4.4390
1983,2,1,2,424,7.3406
1983,2,1,3,354,5.7092
1983,2,1,4,339,6.0196
1983,2,1,5,488,7.2997
1983,2,2,1,279,5.2761
1983,2,2,2,267,5.0972
1983,2,2,3,286,6.2399
1983,2,2,4,271,5.8433
1983,2,2,5,298,6.0938
1983,2,3,1,234,1.6307
1983,2,3,2,368,3.8883
1983,2,3,3,406,2.6993
1983,2,3,4,398,2.1467
1983,2,3,5,321,2.1734
1983,3,1,1,549,5.8830
1983,3,1,2,431,6.1037
1983,3,1,3,362,5.0141
1983,3,1,4,344,6.3927
1983,3,1,5,484,6.3011
1983,3,2,1,285,4.5246
1983,3,2,2,284,3.9309
1983,3,2,3,292,4.3630
1983,3,2,4,275,4.0769
1983,3,2,5,315,5.2860
1983,3,3,1,248,3.0570
1983,3,3,2,370,2.5054
1983,3,3,3,427,2.6584
1983,3,3,4,420,2.9945
1983,3,3,5,333,2.9223
1983,4,1,1,534,7.6852
1983,4,1,2,415,7.6602
1983,4,1,3,351,7.7715
1983,4,1,4,328,7.1107
1983,4,1,5,483,7.4915
1983,4,2,1,272,5.1184
1983,4,2,2,258,7.0602
1983,4,2,3,279,6.7653
1983,4,2,4,267,6.1771
1983,4,2,5,310,6.2913
1983,4,3,1,218,7.5292
1983,4,3,2,344,6.3531
1983,4,3,3,390,6.1978
1983,4,3,4,384,6.5455
1983,4,3,5,312,9.0156
1983,5,1,1,552,11.8736
1983,5,1,2,451,10.0408
1983,5,1,3,378,8.9814
1983,5,1,4,363,8.5299
1983,5,1,5,529,9.6237
1983,5,2,1,285,6.5363
1983,5,2,2,294,5.1287
1983,5,2,3,298,4.2923
1983,5,2,4,284,4.6777
1983,5,2,5,334,6.2897
1983,5,3,1,243,3.9483
1983,5,3,2,382,1.6373
1983,5,3,3,424,0.3880
1983,5,3,4,420,-1.7942
1983,5,3,5,333,-0.4124
1983,6,1,1,598,3.1276
1983,6,1,2,485,4.3476
1983,6,1,3,410,4.7943
1983,6,1,4,392,3.7924
1983,6,1,5,589,4.7171
1983,6,2,1,299,5.8171
1983,6,2,2,309,6.2451
1983,6,2,3,305,5.4432
1983,6,2,4,304,5.7912
1983,6,2,5,341,5.9731
1983,6,3,1,242,3.2686
1983,6,3,2,385,3.8594
1983,6,3,3,438,3.7396
1983,6,3,4,432,3.8469
1983,6,3,5,347,5.3464
1983,7,1,1,595,-2.5053
1983,7,1,2,473,-1.1664
1983,7,1,3,379,-1.6197
1983,7,1,4,394,-1.0992
1983,7,1,5,588,-1.1322
1983,7,2,1,284,-1.8952
1983,7,2,2,296,-1.3380
1983,7,2,3,290,-2.4621
1983,7,2,4,296,-2.0189
1983,7,2,5,336,-2.7335
1983,7,3,1,226,-3.1966
1983,7,3,2,354,-4.3637
1983,7,3,3,409,-3.2057
1983,7,3,4,405,-3.0710
1983,7,3,5,323,-1.9625
1983,8,1,1,612,-3.3498
1983,8,1,2,514,-3.1314
1983,8,1,3,406,-2.0330
1983,8,1,4,427,-1.9522
1983,8,1,5,623,-2.7477
1983,8,2,1,301,-3.0316
1983,8,2,2,312,-1.6247
1983,8,2,3,315,-1.8624
1983,8,2,4,323,-2.8868
1983,8,2,5,350,-3.4089
1983,8,3,1,246,2.5862
1983,8,3,2,383,2.9568
1983,8,3,3,434,2.3459
1983,8,3,4,435,0.3895
1983,8,3,5,332,-1.8624
1983,9,1,1,677,-1.3877
1983,9,1,2,557,0.9214
1983,9,1,3,440,1.1485
1983,9,1,4,452,2.1997
1983,9,1,5,678,1.7685
1983,9,2,1,307,2.1820
1983,9,2,2,327,3.0206
1983,9,2,3,320,3.2942
1983,9,2,4,343,3.3741
1983,9,2,5,370,2.7548
1983,9,3,1,251,-0.1001
1983,9,3,2,404,0.0395
1983,9,3,3,440,1.5630
1983,9,3,4,442,2.6033
1983,9,3,5,333,2.9098
1983,10,1,1,672,-8.1402
1983,10,1,2,551,-4.8926
1983,10,1,3,435,-3.5876
1983,10,1,4,449,-3.9603
1983,10,1,5,678,-6.8022
1983,10,2,1,297,-6.7406
1983,10,2,2,332,-4.5054
1983,10,2,3,306,-4.5313
1983,10,2,4,335,-4.8771
1983,10,2,5,357,-7.0951
1983,10,3,1,226,-5.7008
1983,10,3,2,376,-3.2374
1983,10,3,3,413,-1.1512
1983,10,3,4,425,-0.1244
1983,10,3,5,300,-0.1586
1983,11,1,1,741,3.5984
1983,11,1,2,579,5.3396
1983,11,1,3,464,4.5445
1983,11,1,4,493,5.5847
1983,11,1,5,721,5.4238
1983,11,2,1,326,5.7345
1983,11,2,2,365,4.9774
1983,11,2,3,336,4.9804
1983,11,2,4,352,5.1731
1983,11,2,5,369,7.0836
1983,11,3,1,248,4.0275
1983,11,3,2,402,2.9025
1983,11,3,3,442,2.8422
1983,11,3,4,440,1.3225
1983,11,3,5,325,1.6321
1983,12,1,1,836,-2.1913
1983,12,1,2,608,-1.1330
1983,12,1,3,494,-0.3324
1983,12,1,4,533,-1.1113
1983,12,1,5,780,-1.6550
1983,12,2,1,345,-1.7805
1983,12,2,2,374,-0.3441
1983,12,2,3,350,-1.1597
1983,12,2,4,360,-1.5257
1983,12,2,5,376,-2.6284
1983,12,3,1,253,1.3169
1983,12,3,2,418,-0.5543
1983,12,3,3,444,-1.3048
1983,12,3,4,434,-0.9272
1983,12,3,5,319,-1.4315
1984,1,1,1,836,1.9112
1984,1,1,2,611,0.5798
1984,1,1,3,490,0.3375
1984,1,1,4,537,-0.9298
1984,1,1,5,788,-1.6748
1984,1,2,1,340,-0.6316
1984,1,2,2,377,-2.6039
1984,1,2,3,345,-2.1271
1984,1,2,4,353,-2.9515
1984,1,2,5,363,-4.6157
1984,1,3,1,255,-0.2632
1984,1,3,2,410,0.1944
1984,1,3,3,438,0.1771
1984,1,3,4,420,-2.5188
1984,1,3,5,295,-3.7550
1984,2,1,1,858,-6.7063
1984,2,1,2,613,-5.9790
1984,2,1,3,489,-5.6560
1984,2,1,4,552,-5.1232
1984,2,1,5,819,-6.3126
1984,2,2,1,341,-5.2511
1984,2,2,2,369,-4.6203
1984,2,2,3,342,-4.2954
1984,2,2,4,362,-4.2868
1984,2,2,5,359,-5.8471
1984,2,3,1,255,-4.8509
1984,2,3,2,421,-3.1174
1984,2,3,3,446,-2.6423
1984,2,3,4,415,-3.5516
1984,2,3,5,289,-4.6806
1984,3,1,1,924,1.3805
1984,3,1,2,634,0.8270
1984,3,1,3,512,0.9620
1984,3,1,4,596,1.4787
1984,3,1,5,863,1.0875
1984,3,2,1,356,1.2596
1984,3,2,2,384,1.1579
1984,3,2,3,342,0.7990
1984,3,2,4,383,1.3222
1984,3,2,5,373,0.7209
1984,3,3,1,269,3.0335
1984,3,3,2,430,1.5568
1984,3,3,3,458,0.9166
1984,3,3,4,421,1.7867
1984,3,3,5,290,1.1225
1984,4,1,1,964,-2.8826
1984,4,1,2,613,-0.5449
1984,4,1,3,507,0.2575
1984,4,1,4,619,-0.4503
1984,4,1,5,894,-1.8414
1984,4,2,1,358,0.3542
1984,4,2,2,372,1.2593
1984,4,2,3,329,1.0077
1984,4,2,4,367,0.5601
1984,4,2,5,356,-0.7643
1984,4,3,1,253,0.0538
1984,4,3,2,400,1.1808
1984,4,3,3,426,1.2110
1984,4,3,4,390,1.1419
1984,4,3,5,267,-0.8842
1984,5,1,1,1080,-6.6139
1984,5,1,2,649,-4.1548
1984,5,1,3,536,-2.9984
1984,5,1,4,665,-3.5724
1984,5,1,5,934,-5.5643
1984,5,2,1,377,-6.8775
1984,5,2,2,383,-4.2980
1984,5,2,3,344,-3.2980
1984,5,2,4,383,-4.3752
1984,5,2,5,357,-5.0362
1984,5,3,1,274,-5.6375
1984,5,3,2,433,-3.9623
1984,5,3,3,461,-4.3356
1984,5,3,4,418,-5.1211
1984,5,3,5,274,-5.9762
1984,6,1,1,1154,0.5537
1984,6,1,2,680,3.2898
1984,6,1,3,567,3.1623
1984,6,1,4,705,3.5415
1984,6,1,5,984,2.4156
1984,6,2,1,396,2.3357
1984,6,2,2,392,3.8480
1984,6,2,3,357,3.8586
1984,6,2,4,387,3.3411
1984,6,2,5,356,3.6224
1984,6,3,1,286,1.5446
1984,6,3,2,441,2.4844
1984,6,3,3,467,3.0141
1984,6,3,4,422,1.7595
1984,6,3,5,276,2.1610
1984,7,1,1,1126,-6.4197
1984,7,1,2,659,-4.0963
1984,7,1,3,538,-3.0673
1984,7,1,4,676,-2.7529
1984,7,1,5,975,-5.1322
1984,7,2,1,378,-7.3168
1984,7,2,2,374,-3.7886
1984,7,2,3,327,-2.6861
1984,7,2,4,359,-3.3658
1984,7,2,5,335,-5.7017
1984,7,3,1,276,-4.4688
1984,7,3,2,412,-2.1348
1984,7,3,3,445,-1.9453
1984,7,3,4,385,-1.0394
1984,7,3,5,249,-0.7271
1984,8,1,1,1165,9.8216
1984,8,1,2,672,10.0338
1984,8,1,3,554,9.3657
1984,8,1,4,690,9.9934
1984,8,1,5,984,11.8333
1984,8,2,1,395,13.0363
1984,8,2,2,369,11.7248
1984,8,2,3,336,11.6431
1984,8,2,4,367,12.7909
1984,8,2,5,348,13.3202
1984,8,3,1,291,12.0187
1984,8,3,2,431,9.9789
1984,8,3,3,455,10.5723
1984,8,3,4,403,12.0803
1984,8,3,5,269,12.6182
1984,9,1,1,1231,-1.6711
1984,9,1,2,703,0.3078
1984,9,1,3,587,0.5361
1984,9,1,4,731,0.3029
1984,9,1,5,1033,-0.4557
1984,9,2,1,413,-1.8808
1984,9,2,2,375,-0.4250
1984,9,2,3,342,-0.0308
1984,9,2,4,377,-0.7513
1984,9,2,5,359,-2.3397
1984,9,3,1,298,-1.2753
1984,9,3,2,430,0.2633
1984,9,3,3,456,-0.3378
1984,9,3,4,415,-0.7242
1984,9,3,5,273,-1.1598
1984,10,1,1,1217,-3.7363
1984,10,1,2,661,-2.8742
1984,10,1,3,568,-1.1538
1984,10,1,4,697,-1.4692
1984,10,1,5,1007,-3.1196
1984,10,2,1,385,-2.8036
1984,10,2,2,357,-0.3643
1984,10,2,3,317,0.1282
1984,10,2,4,356,-0.7826
1984,10,2,5,328,-1.3700
1984,10,3,1,274,-1.6232
1984,10,3,2,392,0.2668
1984,10,3,3,422,1.0596
1984,10,3,4,371,0.1886
1984,10,3,5,252,0.9199
1984,11,1,1,1232,-4.2538
1984,11,1,2,664,-2.4729
1984,11,1,3,594,-1.8588
1984,11,1,4,718,-2.4364
1984,11,1,5,1025,-3.6239
1984,11,2,1,397,-3.6865
1984,11,2,2,366,-0.6877
1984,11,2,3,328,-0.4591
1984,11,2,4,381,-0.7206
1984,11,2,5,350,-2.7616
1984,11,3,1,289,-2.0409
1984,11,3,2,421,-0.7382
1984,11,3,3,450,-0.6464
1984,11,3,4,402,-0.5295
1984,11,3,5,263,-2.2976
1984,12,1,1,1281,0.0832
1984,12,1,2,704,1.3182
1984,12,1,3,619,1.1522
1984,12,1,4,741,1.2022
1984,12,1,5,1071,0.8577
1984,12,2,1,400,1.7256
1984,12,2,2,381,1.8701
1984,12,2,3,333,3.0861
1984,12,2,4,391,2.5927
1984,12,2,5,362,2.9719
1984,12,3,1,297,1.0164
1984,12,3,2,426,1.5984
1984,12,3,3,452,2.1766
1984,12,3,4,419,2.3905
1984,12,3,5,267,3.4511
1985,1,1,1,1282,14.1970
1985,1,1,2,705,12.1652
1985,1,1,3,615,11.4920
1985,1,1,4,735,11.7241
1985,1,1,5,1057,12.6704
1985,1,2,1,397,11.5133
1985,1,2,2,369,11.4038
1985,1,2,3,324,10.2292
1985,1,2,4,386,10.3958
1985,1,2,5,356,12.4826
1985,1,3,1,273,9.7754
1985,1,3,2,413,6.9275
1985,1,3,3,440,7.8889
1985,1,3,4,404,7.5352
1985,1,3,5,257,8.4349
1985,2,1,1,1278,3.1285
1985,2,1,2,698,2.8043
1985,2,1,3,615,3.1604
1985,2,1,4,726,3.6068
1985,2,1,5,1043,3.8078
1985,2,2,1,382,1.9366
1985,2,2,2,379,1.9191
1985,2,2,3,322,2.5432
1985,2,2,4,380,2.1247
1985,2,2,5,343,1.8330
1985,2,3,1,279,1.2190
1985,2,3,2,421,2.5455
1985,2,3,3,440,1.5359
1985,2,3,4,412,1.8474
1985,2,3,5,264,-0.5612
1985,3,1,1,1320,-3.0093
1985,3,1,2,734,-0.9974
1985,3,1,3,621,-1.3089
1985,3,1,4,743,-1.1898
1985,3,1,5,1081,-2.2447
1985,3,2,1,397,-2.5319
1985,3,2,2,398,-1.2327
1985,3,2,3,333,-1.8552
1985,3,2,4,399,-2.4997
1985,3,2,5,353,-2.8294
1985,3,3,1,289,0.8089
1985,3,3,2,435,1.3853
1985,3,3,3,445,-0.3018
1985,3,3,4,429,0.0729
1985,3,3,5,282,-1.7917
1985,4,1,1,1307,-2.8515
1985,4,1,2,725,-1.1085
1985,4,1,3,603,-0.4487
1985,4,1,4,729,0.2358
1985,4,1,5,1086,-1.4135
1985,4,2,1,384,-2.6974
1985,4,2,2,389,-1.2646
1985,4,2,3,317,-1.0204
1985,4,2,4,383,-1.3558
1985,4,2,5,351,-2.0274
1985,4,3,1,268,-1.3931
1985,4,3,2,397,0.3681
1985,4,3,3,424,-0.5489
1985,4,3,4,410,-0.3952
1985,4,3,5,269,-2.8509
1985,5,1,1,1357,2.1067
1985,5,1,2,751,2.2297
1985,5,1,3,625,2.8791
1985,5,1,4,725,3.5240
1985,5,1,5,1142,2.7451
1985,5,2,1,405,3.6762
1985,5,2,2,400,4.1971
1985,5,2,3,347,3.8601
1985,5,2,4,397,3.3240
1985,5,2,5,364,3.6209
1985,5,3,1,295,5.2618
1985,5,3,2,435,6.0700
1985,5,3,3,446,6.2046
1985,5,3,4,436,6.2072
1985,5,3,5,301,5.8329
1985,6,1,1,1413,-0.4171
1985,6,1,2,800,0.4771
1985,6,1,3,654,0.6255
1985,6,1,4,742,1.1730
1985,6,1,5,1201,-0.2506
1985,6,2,1,408,0.1067
1985,6,2,2,403,1.3882
1985,6,2,3,352,1.6336
1985,6,2,4,401,1.3891
1985,6,2,5,380,0.7043
1985,6,3,1,294,1.3042
1985,6,3,2,432,2.0010
1985,6,3,3,454,1.2512
1985,6,3,4,447,2.0859
1985,6,3,5,324,2.0670
1985,7,1,1,1347,1.9451
1985,7,1,2,758,1.9325
1985,7,1,3,625,2.3957
1985,7,1,4,709,3.5719
1985,7,1,5,1171,3.4290
1985,7,2,1,388,2.6282
1985,7,2,2,374,2.3310
1985,7,2,3,324,2.4088
1985,7,2,4,381,2.3614
1985,7,2,5,371,3.7491
1985,7,3,1,262,0.9779
1985,7,3,2,397,-1.1086
1985,7,3,3,416,-0.0886
1985,7,3,4,426,-0.4849
1985,7,3,5,303,0.4323
1985,8,1,1,1343,-1.4661
1985,8,1,2,776,-0.5673
1985,8,1,3,628,-0.5098
1985,8,1,4,690,0.0955
1985,8,1,5,1196,-1.0399
1985,8,2,1,398,-0.7422
1985,8,2,2,392,-0.5395
1985,8,2,3,333,-0.3827
1985,8,2,4,390,-0.6573
1985,8,2,5,399,-2.0446
1985,8,3,1,287,-0.5265
1985,8,3,2,416,0.1420
1985,8,3,3,443,-0.7484
1985,8,3,4,450,-0.0561
1985,8,3,5,326,-0.7587
1985,9,1,1,1377,-6.4655
1985,9,1,2,803,-4.0381
1985,9,1,3,655,-4.5661
1985,9,1,4,714,-5.0398
1985,9,1,5,1237,-6.3809
1985,9,2,1,400,-6.9825
1985,9,2,2,401,-4.6782
1985,9,2,3,342,-4.5588
1985,9,2,4,395,-5.3148
1985,9,2,5,405,-6.3209
1985,9,3,1,285,-3.3735
1985,9,3,2,416,-2.8993
1985,9,3,3,450,-3.4276
1985,9,3,4,458,-3.2407
1985,9,3,5,331,-3.5815
1985,10,1,1,1319,1.6078
1985,10,1,2,772,2.0394
1985,10,1,3,622,3.5358
1985,10,1,4,672,3.8842
1985,10,1,5,1227,2.7674
1985,10,2,1,382,2.7174
1985,10,2,2,367,4.2394
1985,10,2,3,327,3.3297
1985,10,2,4,369,4.2101
1985,10,2,5,385,3.3641
1985,10,3,1,260,4.0099
1985,10,3,2,370,5.1894
1985,10,3,3,411,4.4984
1985,10,3,4,412,4.0195
1985,10,3,5,310,2.4481
1985,11,1,1,1336,6.0804
1985,11,1,2,795,5.4767
1985,11,1,3,618,5.4294
1985,11,1,4,670,7.1367
1985,11,1,5,1238,5.7386
1985,11,2,1,393,7.6744
1985,11,2,2,391,6.0860
1985,11,2,3,340,7.7534
1985,11,2,4,379,6.7828
1985,11,2,5,408,7.8679
1985,11,3,1,265,6.2358
1985,11,3,2,398,6.0216
1985,11,3,3,434,6.9852
1985,11,3,4,433,7.4393
1985,11,3,5,332,7.9750
1985,12,1,1,1374,3.6246
1985,12,1,2,844,4.9542
1985,12,1,3,641,4.3922
1985,12,1,4,678,4.0237
1985,12,1,5,1270,3.5167
1985,12,2,1,393,4.6821
1985,12,2,2,386,4.0575
1985,12,2,3,343,4.8143
1985,12,2,4,374,5.5465
1985,12,2,5,418,4.1405
1985,12,3,1,273,4.2141
1985,12,3,2,395,3.9998
1985,12,3,3,437,5.0586
1985,12,3,4,429,3.8539
1985,12,3,5,336,4.8434
1986,1,1,1,1339,2.0515
1986,1,1,2,831,1.3399
1986,1,1,3,621,1.8712
1986,1,1,4,663,2.3264
1986,1,1,5,1245,3.3046
1986,1,2,1,377,-0.0433
1986,1,2,2,378,0.9664
1986,1,2,3,337,1.0735
1986,1,2,4,370,0.9465
1986,1,2,5,404,1.9206
1986,1,3,1,257,0.8152
1986,1,3,2,372,0.0079
1986,1,3,3,414,0.0394
1986,1,3,4,408,0.9427
1986,1,3,5,312,0.6522
1986,2,1,1,1334,5.4075
1986,2,1,2,813,6.6469
1986,2,1,3,621,7.0819
1986,2,1,4,636,6.4769
1986,2,1,5,1246,6.7002
1986,2,2,1,374,7.1386
1986,2,2,2,381,7.3362
1986,2,2,3,343,6.8027
1986,2,2,4,359,6.6208
1986,2,2,5,396,7.3286
1986,2,3,1,261,6.8471
1986,2,3,2,372,7.4818
1986,2,3,3,418,7.4885
1986,2,3,4,420,8.1331
1986,2,3,5,316,7.7993
1986,3,1,1,1346,4.8936
1986,3,1,2,851,5.3523
1986,3,1,3,619,5.2143
1986,3,1,4,675,4.1673
1986,3,1,5,1262,4.8645
1986,3,2,1,385,3.9100
1986,3,2,2,394,5.2861
1986,3,2,3,356,6.4395
1986,3,2,4,369,5.8190
1986,3,2,5,409,5.8589
1986,3,3,1,276,3.3294
1986,3,3,2,375,4.0562
1986,3,3,3,433,4.9947
1986,3,3,4,427,6.9227
1986,3,3,5,322,6.5806
1986,4,1,1,1334,1.1452
1986,4,1,2,816,0.5884
1986,4,1,3,585,1.6251
1986,4,1,4,625,2.1424
1986,4,1,5,1242,2.8275
1986,4,2,1,374,1.5088
1986,4,2,2,375,0.3959
1986,4,2,3,335,-0.0450
1986,4,2,4,342,2.4902
1986,4,2,5,390,2.1356
1986,4,3,1,253,-0.1376
1986,4,3,2,358,-0.7121
1986,4,3,3,416,-0.9568
1986,4,3,4,395,-0.5782
1986,4,3,5,296,-0.0432
1986,5,1,1,1372,2.5561
1986,5,1,2,835,3.1608
1986,5,1,3,598,3.6769
1986,5,1,4,627,4.0306
1986,5,1,5,1253,4.7758
1986,5,2,1,392,2.4644
1986,5,2,2,395,3.4455
1986,5,2,3,351,3.2207
1986,5,2,4,356,5.0001
1986,5,2,5,401,4.0328
1986,5,3,1,272,3.9610
1986,5,3,2,382,4.3784
1986,5,3,3,439,5.3925
1986,5,3,4,429,5.6493
1986,5,3,5,304,7.2476
1986,6,1,1,1415,-2.3290
1986,6,1,2,864,-0.0404
1986,6,1,3,609,1.1974
1986,6,1,4,660,0.8521
1986,6,1,5,1281,0.7363
1986,6,2,1,400,-2.2697
1986,6,2,2,403,-0.0757
1986,6,2,3,358,1.8382
1986,6,2,4,365,1.1459
1986,6,2,5,412,-0.2412
1986,6,3,1,277,-2.0109
1986,6,3,2,387,-0.3568
1986,6,3,3,445,2.7854
1986,6,3,4,435,3.6477
1986,6,3,5,313,1.7849
1986,7,1,1,1328,-10.0901
1986,7,1,2,818,-7.8742
1986,7,1,3,579,-7.3662
1986,7,1,4,647,-7.6896
1986,7,1,5,1235,-9.4511
1986,7,2,1,378,-11.4741
1986,7,2,2,374,-8.2888
1986,7,2,3,331,-7.3973
1986,7,2,4,356,-7.9209
1986,7,2,5,392,-9.4819
1986,7,3,1,260,-7.6207
1986,7,3,2,357,-6.1672
1986,7,3,3,410,-4.3155
1986,7,3,4,414,-4.2948
1986,7,3,5,289,-6.2674
1986,8,1,1,1340,1.1924
1986,8,1,2,827,1.4475
1986,8,1,3,583,1.2590
1986,8,1,4,662,1.3729
1986,8,1,5,1240,1.4547
1986,8,2,1,396,4.4238
1986,8,2,2,390,4.1238
1986,8,2,3,350,4.6531
1986,8,2,4,373,4.1224
1986,8,2,5,402,4.3885
1986,8,3,1,274,8.7215
1986,8,3,2,381,7.5210
1986,8,3,3,430,6.7209
1986,8,3,4,438,5.9648
1986,8,3,5,304,7.4670
1986,9,1,1,1374,-6.3374
1986,9,1,2,870,-5.0332
1986,9,1,3,609,-6.0104
1986,9,1,4,680,-5.8391
1986,9,1,5,1263,-7.0638
1986,9,2,1,412,-5.3110
1986,9,2,2,393,-5.2125
1986,9,2,3,362,-6.7484
1986,9,2,4,378,-6.7916
1986,9,2,5,412,-6.8472
1986,9,3,1,275,-5.4463
1986,9,3,2,385,-6.1983
1986,9,3,3,436,-8.9980
1986,9,3,4,440,-9.2027
1986,9,3,5,311,-6.9802
1986,10,1,1,1333,1.8289
1986,10,1,2,831,2.3868
1986,10,1,3,579,3.5245
1986,10,1,4,650,4.1608
1986,10,1,5,1218,3.3338
1986,10,2,1,393,4.5376
1986,10,2,2,375,3.6542
1986,10,2,3,340,4.3259
1986,10,2,4,354,4.2759
1986,10,2,5,392,5.3082
1986,10,3,1,257,5.7069
1986,10,3,2,356,3.2600
1986,10,3,3,404,6.8380
1986,10,3,4,400,6.8238
1986,10,3,5,284,6.1371
1986,11,1,1,1331,-0.6419
1986,11,1,2,837,0.4639
1986,11,1,3,567,-0.1502
1986,11,1,4,674,0.4411
1986,11,1,5,1219,-1.1971
1986,11,2,1,416,-0.5721
