year,month,rank_ME,rank_ROA_6,nstocks,ret_vw
1998,4,3,4,355,-0.4089
1998,4,3,5,393,2.6100
1998,5,1,1,2095,-6.6727
1998,5,1,2,880,-4.5862
1998,5,1,3,761,-4.5279
1998,5,1,4,783,-4.7829
1998,5,1,5,922,-6.2405
1998,5,2,1,460,-8.0736
1998,5,2,2,323,-5.1319
1998,5,2,3,367,-5.4590
1998,5,2,4,417,-6.2494
1998,5,2,5,501,-6.4480
1998,5,3,1,344,-2.5141
1998,5,3,2,333,-1.4791
1998,5,3,3,380,-2.0660
1998,5,3,4,396,-1.4647
1998,5,3,5,418,-3.1905
1998,6,1,1,2186,-4.9545
1998,6,1,2,949,-1.6190
1998,6,1,3,810,-3.0859
1998,6,1,4,847,-2.1528
1998,6,1,5,975,-1.3064
1998,6,2,1,470,0.0037
1998,6,2,2,330,0.4677
1998,6,2,3,387,-0.7969
1998,6,2,4,431,-0.2710
1998,6,2,5,504,-0.5964
1998,6,3,1,351,3.3475
1998,6,3,2,338,2.7794
1998,6,3,3,389,0.5286
1998,6,3,4,404,1.8666
1998,6,3,5,419,7.8080
1998,7,1,1,2039,-8.1238
1998,7,1,2,911,-7.2470
1998,7,1,3,763,-7.3500
1998,7,1,4,793,-6.8310
1998,7,1,5,921,-7.0984
1998,7,2,1,440,-8.8808
1998,7,2,2,301,-7.9376
1998,7,2,3,366,-8.5388
1998,7,2,4,414,-8.3709
1998,7,2,5,499,-7.4190
1998,7,3,1,305,-1.5051
1998,7,3,2,309,-3.1097
1998,7,3,3,360,-3.5427
1998,7,3,4,364,-0.7857
1998,7,3,5,409,-0.9546
1998,8,1,1,2059,-25.3183
1998,8,1,2,838,-17.6958
1998,8,1,3,802,-18.8713
1998,8,1,4,833,-19.3234
1998,8,1,5,915,-21.9631
1998,8,2,1,485,-27.2889
1998,8,2,2,303,-17.9430
1998,8,2,3,381,-17.6232
1998,8,2,4,431,-17.5073
1998,8,2,5,511,-20.1831
1998,8,3,1,341,-17.7869
1998,8,3,2,324,-12.5294
1998,8,3,3,385,-12.2149
1998,8,3,4,400,-11.3196
1998,8,3,5,429,-13.6080
1998,9,1,1,2142,5.0371
1998,9,1,2,854,2.7794
1998,9,1,3,829,1.9115
1998,9,1,4,872,4.9532
1998,9,1,5,921,5.4134
1998,9,2,1,496,12.2074
1998,9,2,2,310,5.2438
1998,9,2,3,397,6.0012
1998,9,2,4,438,6.4516
1998,9,2,5,497,9.0828
1998,9,3,1,339,10.4851
1998,9,3,2,333,5.3532
1998,9,3,3,400,6.5034
1998,9,3,4,406,5.8793
1998,9,3,5,428,9.6238
1998,10,1,1,2043,2.0557
1998,10,1,2,783,2.2088
1998,10,1,3,736,4.7436
1998,10,1,4,767,3.8425
1998,10,1,5,832,5.1273
1998,10,2,1,479,5.2799
1998,10,2,2,290,5.0318
1998,10,2,3,365,4.9040
1998,10,2,4,405,3.9619
1998,10,2,5,451,6.0484
1998,10,3,1,297,8.5913
1998,10,3,2,308,6.5461
1998,10,3,3,344,6.3646
1998,10,3,4,356,9.0249
1998,10,3,5,402,6.0846
1998,11,1,1,2027,13.1870
1998,11,1,2,857,6.1409
1998,11,1,3,774,4.8044
1998,11,1,4,795,5.9748
1998,11,1,5,809,8.4917
1998,11,2,1,507,7.3233
1998,11,2,2,315,5.0618
1998,11,2,3,390,5.2151
1998,11,2,4,436,5.6088
1998,11,2,5,466,7.6479
1998,11,3,1,342,7.6219
1998,11,3,2,344,4.2892
1998,11,3,3,376,5.7940
1998,11,3,4,401,5.7319
1998,11,3,5,417,7.2062
1998,12,1,1,2069,0.0547
1998,12,1,2,928,1.3736
1998,12,1,3,812,3.3954
1998,12,1,4,826,2.9687
1998,12,1,5,834,5.4038
1998,12,2,1,523,4.7055
1998,12,2,2,327,3.9350
1998,12,2,3,401,5.0489
1998,12,2,4,451,6.8676
1998,12,2,5,466,8.1080
1998,12,3,1,357,11.9440
1998,12,3,2,367,7.4449
1998,12,3,3,380,4.2990
1998,12,3,4,416,6.6174
1998,12,3,5,421,7.5051
1999,1,1,1,1939,11.1273
1999,1,1,2,843,3.4574
1999,1,1,3,779,4.7483
1999,1,1,4,756,2.7169
1999,1,1,5,751,4.5164
1999,1,2,1,484,9.6073
1999,1,2,2,295,1.7242
1999,1,2,3,364,-1.3204
1999,1,2,4,393,-0.5721
1999,1,2,5,432,-0.4571
1999,1,3,1,310,10.3041
1999,1,3,2,322,1.0183
1999,1,3,3,325,1.1647
1999,1,3,4,370,0.4324
1999,1,3,5,407,6.8573
1999,2,1,1,1865,-8.4694
1999,2,1,2,811,-6.3730
1999,2,1,3,769,-7.3707
1999,2,1,4,723,-6.6374
1999,2,1,5,729,-7.6831
1999,2,2,1,499,-10.8382
1999,2,2,2,297,-7.8424
1999,2,2,3,360,-8.0290
1999,2,2,4,399,-9.6012
1999,2,2,5,447,-9.3911
1999,2,3,1,349,-4.7278
1999,2,3,2,350,-3.5036
1999,2,3,3,358,-3.4237
1999,2,3,4,389,-3.2735
1999,2,3,5,436,-5.3046
1999,3,1,1,1903,-0.5003
1999,3,1,2,908,-3.2242
1999,3,1,3,844,-3.7941
1999,3,1,4,763,-5.1735
1999,3,1,5,787,-6.9921
1999,3,2,1,523,4.0019
1999,3,2,2,326,-1.2075
1999,3,2,3,395,0.4574
1999,3,2,4,425,0.1377
1999,3,2,5,463,-0.5842
1999,3,3,1,379,7.4417
1999,3,3,2,379,4.6685
1999,3,3,3,379,3.2052
1999,3,3,4,413,2.2630
1999,3,3,5,469,4.1010
1999,4,1,1,1809,13.2974
1999,4,1,2,877,11.9754
1999,4,1,3,742,8.2185
1999,4,1,4,695,7.5170
1999,4,1,5,756,7.9604
1999,4,2,1,515,11.9997
1999,4,2,2,309,11.0759
1999,4,2,3,354,8.8657
1999,4,2,4,389,6.8671
1999,4,2,5,439,7.2294
1999,4,3,1,331,7.7454
1999,4,3,2,333,4.1775
1999,4,3,3,340,9.4495
1999,4,3,4,370,6.2100
1999,4,3,5,444,0.0924
1999,5,1,1,1896,2.2518
1999,5,1,2,891,4.7882
1999,5,1,3,745,4.5503
1999,5,1,4,703,4.8072
1999,5,1,5,786,4.6334
1999,5,2,1,547,1.0324
1999,5,2,2,354,5.1456
1999,5,2,3,386,3.2789
1999,5,2,4,410,2.9906
1999,5,2,5,468,5.2261
1999,5,3,1,351,-2.8757
1999,5,3,2,361,-1.2300
1999,5,3,3,394,-0.7429
1999,5,3,4,425,-1.4193
1999,5,3,5,475,-2.1249
1999,6,1,1,1961,3.9171
1999,6,1,2,943,4.3146
1999,6,1,3,794,5.0235
1999,6,1,4,729,4.0160
1999,6,1,5,819,4.2978
1999,6,2,1,558,8.7402
1999,6,2,2,368,6.9361
1999,6,2,3,394,5.4024
1999,6,2,4,417,4.5042
1999,6,2,5,474,7.3893
1999,6,3,1,353,2.1027
1999,6,3,2,366,4.4694
1999,6,3,3,406,3.0858
1999,6,3,4,434,6.9315
1999,6,3,5,485,6.8495
1999,7,1,1,1839,1.5624
1999,7,1,2,879,0.4632
1999,7,1,3,741,1.8610
1999,7,1,4,688,-0.3516
1999,7,1,5,790,1.8978
1999,7,2,1,506,-2.9086
1999,7,2,2,345,-1.0943
1999,7,2,3,371,-0.5530
1999,7,2,4,390,-1.8692
1999,7,2,5,467,-0.2057
1999,7,3,1,306,-2.7444
1999,7,3,2,324,-4.4858
1999,7,3,3,357,-1.8689
1999,7,3,4,383,-2.6303
1999,7,3,5,457,-2.1901
1999,8,1,1,1851,-1.1265
1999,8,1,2,864,-2.3084
1999,8,1,3,764,-3.5709
1999,8,1,4,700,-2.2155
1999,8,1,5,784,-1.9128
1999,8,2,1,516,-1.9223
1999,8,2,2,335,-1.4079
1999,8,2,3,375,-4.6628
1999,8,2,4,407,-3.5399
1999,8,2,5,463,-2.2867
1999,8,3,1,319,0.8972
1999,8,3,2,342,-1.1266
1999,8,3,3,379,-1.9265
1999,8,3,4,403,-3.7059
1999,8,3,5,479,2.6196
1999,9,1,1,1885,-0.0900
1999,9,1,2,878,-3.9319
1999,9,1,3,786,-2.2588
1999,9,1,4,699,-2.0992
1999,9,1,5,778,0.2041
1999,9,2,1,521,1.8402
1999,9,2,2,342,-0.5483
1999,9,2,3,372,-2.1680
1999,9,2,4,411,-0.9553
1999,9,2,5,445,1.3963
1999,9,3,1,333,-0.5158
1999,9,3,2,342,-1.3758
1999,9,3,3,380,-3.5605
1999,9,3,4,400,-1.4310
1999,9,3,5,475,-2.4443
1999,10,1,1,1773,-0.4360
1999,10,1,2,748,-4.3543
1999,10,1,3,718,-2.7071
1999,10,1,4,606,-2.8111
1999,10,1,5,710,-1.2534
1999,10,2,1,495,0.1600
1999,10,2,2,298,-1.7527
1999,10,2,3,331,-3.5357
1999,10,2,4,356,-2.4177
1999,10,2,5,393,1.2959
1999,10,3,1,286,5.1182
1999,10,3,2,296,6.3079
1999,10,3,3,320,3.0606
1999,10,3,4,341,2.3993
1999,10,3,5,436,6.6281
1999,11,1,1,1781,20.0148
1999,11,1,2,767,5.4142
1999,11,1,3,730,6.3736
1999,11,1,4,614,7.5717
1999,11,1,5,667,11.0522
1999,11,2,1,530,14.8743
1999,11,2,2,322,5.5389
1999,11,2,3,353,5.0305
1999,11,2,4,389,5.7410
1999,11,2,5,406,9.6293
1999,11,3,1,330,10.0881
1999,11,3,2,344,0.5861
1999,11,3,3,359,-0.2566
1999,11,3,4,395,4.8858
1999,11,3,5,455,5.0944
1999,12,1,1,1870,22.2310
1999,12,1,2,822,7.2017
1999,12,1,3,754,4.9238
1999,12,1,4,661,9.3732
1999,12,1,5,690,9.5550
1999,12,2,1,571,18.2801
1999,12,2,2,336,8.1464
1999,12,2,3,366,5.8477
1999,12,2,4,394,5.9697
1999,12,2,5,418,14.7233
1999,12,3,1,377,17.8910
1999,12,3,2,349,10.4963
1999,12,3,3,356,2.6034
1999,12,3,4,398,7.9710
1999,12,3,5,470,8.0365
2000,1,1,1,1761,15.0295
2000,1,1,2,739,3.3776
2000,1,1,3,678,3.2746
2000,1,1,4,584,3.0907
2000,1,1,5,633,4.5992
2000,1,2,1,589,3.3929
2000,1,2,2,287,-3.9545
2000,1,2,3,333,-5.3712
2000,1,2,4,351,-2.3273
2000,1,2,5,405,-3.9452
2000,1,3,1,364,0.7220
2000,1,3,2,313,-5.3034
2000,1,3,3,310,-6.3130
2000,1,3,4,341,-7.7159
2000,1,3,5,446,-3.7298
2000,2,1,1,1701,37.6089
2000,2,1,2,719,9.8687
2000,2,1,3,635,7.4175
2000,2,1,4,564,13.3677
2000,2,1,5,616,18.3537
2000,2,2,1,623,33.1001
2000,2,2,2,295,4.1576
2000,2,2,3,350,7.3806
2000,2,2,4,361,7.6143
2000,2,2,5,430,15.0226
2000,2,3,1,415,12.1471
2000,2,3,2,334,-0.5558
2000,2,3,3,339,-4.7098
2000,2,3,4,385,-1.7499
2000,2,3,5,492,4.9641
2000,3,1,1,1743,-10.7280
2000,3,1,2,787,-2.6576
2000,3,1,3,705,-0.8023
2000,3,1,4,615,-0.1106
2000,3,1,5,645,0.2834
2000,3,2,1,724,-14.1396
2000,3,2,2,342,3.1648
2000,3,2,3,381,0.9669
2000,3,2,4,389,1.5773
2000,3,2,5,459,1.2706
2000,3,3,1,510,-2.9415
2000,3,3,2,356,9.3634
2000,3,3,3,379,7.7555
2000,3,3,4,410,8.4392
2000,3,3,5,548,7.0109
2000,4,1,1,1728,-22.3965
2000,4,1,2,776,-8.5184
2000,4,1,3,654,-8.2460
2000,4,1,4,585,-8.8066
2000,4,1,5,632,-8.1455
2000,4,2,1,723,-21.6240
2000,4,2,2,315,-2.0077
2000,4,2,3,354,-1.6618
2000,4,2,4,364,-2.7116
2000,4,2,5,450,-5.2301
2000,4,3,1,474,-14.0733
2000,4,3,2,306,0.6708
2000,4,3,3,340,-2.5728
2000,4,3,4,370,-2.1014
2000,4,3,5,532,-4.7232
2000,5,1,1,1792,-13.8243
2000,5,1,2,744,-4.5630
2000,5,1,3,651,-4.7512
2000,5,1,4,564,-2.5779
2000,5,1,5,640,-6.7245
2000,5,2,1,786,-11.4146
2000,5,2,2,344,-3.1921
2000,5,2,3,396,-1.6843
2000,5,2,4,387,-2.8385
2000,5,2,5,468,-4.2974
2000,5,3,1,519,-8.2971
2000,5,3,2,331,-1.2974
2000,5,3,3,363,-4.3029
2000,5,3,4,434,-2.0959
2000,5,3,5,568,-5.7091
2000,6,1,1,1901,10.4235
2000,6,1,2,806,5.5606
2000,6,1,3,687,7.6059
2000,6,1,4,621,9.6365
2000,6,1,5,675,13.0215
2000,6,2,1,811,21.8372
2000,6,2,2,366,2.9433
2000,6,2,3,407,5.5070
2000,6,2,4,406,6.5462
2000,6,2,5,478,13.4181
2000,6,3,1,529,11.9997
2000,6,3,2,335,-1.0049
2000,6,3,3,378,-0.3283
2000,6,3,4,451,1.1353
2000,6,3,5,572,8.8632
2000,7,1,1,1796,-4.4788
2000,7,1,2,757,-0.0798
2000,7,1,3,661,-0.1751
2000,7,1,4,575,-0.1599
2000,7,1,5,643,-2.0803
2000,7,2,1,770,-8.2636
2000,7,2,2,330,0.7007
2000,7,2,3,390,-0.7018
2000,7,2,4,382,0.5248
2000,7,2,5,471,-5.2731
2000,7,3,1,492,-6.1116
2000,7,3,2,288,-0.7026
2000,7,3,3,347,-2.2307
2000,7,3,4,392,-1.9949
2000,7,3,5,542,-4.1483
2000,8,1,1,1784,6.1945
2000,8,1,2,747,5.0398
2000,8,1,3,655,6.8081
2000,8,1,4,572,9.0354
2000,8,1,5,628,9.0769
2000,8,2,1,819,7.9076
2000,8,2,2,335,5.2608
2000,8,2,3,393,6.5529
2000,8,2,4,384,7.2387
2000,8,2,5,456,9.4697
2000,8,3,1,523,8.7073
2000,8,3,2,308,8.6816
2000,8,3,3,381,8.7488
2000,8,3,4,417,6.1209
2000,8,3,5,556,6.3231
2000,9,1,1,1836,-7.0289
2000,9,1,2,773,-2.8420
2000,9,1,3,668,-1.6323
2000,9,1,4,586,-0.3584
2000,9,1,5,626,-2.9104
2000,9,2,1,823,-9.0807
2000,9,2,2,344,-3.1796
2000,9,2,3,396,-1.4545
2000,9,2,4,376,-1.7156
2000,9,2,5,458,-2.3512
2000,9,3,1,503,-6.4088
2000,9,3,2,319,-2.9781
2000,9,3,3,375,-4.0196
2000,9,3,4,432,-1.8452
2000,9,3,5,547,-9.0167
2000,10,1,1,1798,-12.2085
2000,10,1,2,686,-6.3935
2000,10,1,3,615,-6.2442
2000,10,1,4,531,-6.7323
2000,10,1,5,581,-6.0333
2000,10,2,1,726,-13.7735
2000,10,2,2,307,-3.4492
2000,10,2,3,343,-2.6364
2000,10,2,4,341,-0.4836
2000,10,2,5,423,-0.8900
2000,10,3,1,424,-9.6123
2000,10,3,2,283,-5.2954
2000,10,3,3,316,-1.7948
2000,10,3,4,370,1.5153
2000,10,3,5,491,0.1041
2000,11,1,1,1797,-19.7518
2000,11,1,2,703,-7.8598
2000,11,1,3,588,-6.1664
2000,11,1,4,505,-4.9721
2000,11,1,5,529,-8.8986
2000,11,2,1,736,-23.2056
2000,11,2,2,309,-4.8833
2000,11,2,3,354,-5.0065
2000,11,2,4,355,-4.7689
2000,11,2,5,420,-8.7707
2000,11,3,1,450,-23.4949
2000,11,3,2,326,-10.6330
2000,11,3,3,356,-8.1681
2000,11,3,4,405,-3.4238
2000,11,3,5,502,-10.1733
2000,12,1,1,1891,-9.3516
2000,12,1,2,751,-2.2302
2000,12,1,3,611,1.5873
2000,12,1,4,512,4.0231
2000,12,1,5,555,1.2826
2000,12,2,1,782,-1.5222
2000,12,2,2,313,8.6038
2000,12,2,3,352,9.6869
2000,12,2,4,360,10.7774
2000,12,2,5,432,8.2553
2000,12,3,1,457,-1.8944
2000,12,3,2,330,2.5817
2000,12,3,3,352,4.8333
2000,12,3,4,399,0.4981
2000,12,3,5,511,-2.1176
2001,1,1,1,1842,34.5425
2001,1,1,2,691,18.1002
2001,1,1,3,554,15.4938
2001,1,1,4,487,12.8092
2001,1,1,5,518,16.9008
2001,1,2,1,752,22.0484
2001,1,2,2,275,10.7951
2001,1,2,3,320,4.8371
2001,1,2,4,320,3.6881
2001,1,2,5,412,10.3845
2001,1,3,1,403,10.9582
2001,1,3,2,283,3.5949
2001,1,3,3,298,3.4185
2001,1,3,4,346,4.5598
2001,1,3,5,460,3.0852
2001,2,1,1,1793,-14.9945
2001,2,1,2,670,-2.4394
2001,2,1,3,541,-0.7746
2001,2,1,4,489,-1.8482
2001,2,1,5,487,-6.4003
2001,2,2,1,755,-16.9679
2001,2,2,2,284,-3.7295
2001,2,2,3,330,-3.5885
2001,2,2,4,328,-2.9261
2001,2,2,5,409,-10.0125
2001,2,3,1,422,-22.5668
2001,2,3,2,297,-5.1490
2001,2,3,3,334,-3.7626
2001,2,3,4,363,-9.2870
2001,2,3,5,474,-11.1587
2001,3,1,1,1901,-11.5380
2001,3,1,2,737,-3.0301
2001,3,1,3,598,-3.0288
2001,3,1,4,534,-1.6539
2001,3,1,5,510,-3.4536
2001,3,2,1,773,-12.1843
2001,3,2,2,304,-2.7569
2001,3,2,3,344,-1.7524
2001,3,2,4,362,-3.5686
2001,3,2,5,434,-4.3618
2001,3,3,1,420,-16.0640
2001,3,3,2,316,-6.2331
2001,3,3,3,357,-6.2233
2001,3,3,4,388,-5.9117
2001,3,3,5,478,-7.4631
2001,4,1,1,1922,4.9375
2001,4,1,2,752,4.2181
2001,4,1,3,568,6.3589
2001,4,1,4,515,6.5115
2001,4,1,5,506,11.0343
2001,4,2,1,722,9.7830
2001,4,2,2,270,7.4178
2001,4,2,3,322,7.1896
2001,4,2,4,330,9.2681
2001,4,2,5,419,11.9850
2001,4,3,1,364,13.3816
2001,4,3,2,269,9.8203
2001,4,3,3,300,8.1076
2001,4,3,4,349,7.7246
2001,4,3,5,446,9.5301
2001,5,1,1,1960,9.4519
2001,5,1,2,744,10.2864
2001,5,1,3,602,12.1314
2001,5,1,4,532,9.5369
2001,5,1,5,490,11.0302
2001,5,2,1,706,7.1352
2001,5,2,2,304,4.7255
2001,5,2,3,364,3.7291
2001,5,2,4,361,4.2721
2001,5,2,5,410,2.0928
2001,5,3,1,366,-1.2331
2001,5,3,2,291,0.4880
2001,5,3,3,340,0.2928
2001,5,3,4,397,1.2185
2001,5,3,5,452,-0.2695
2001,6,1,1,2018,2.2145
2001,6,1,2,819,3.0220
2001,6,1,3,660,1.6935
2001,6,1,4,569,2.5303
2001,6,1,5,528,2.2074
2001,6,2,1,700,5.8175
2001,6,2,2,310,5.0489
2001,6,2,3,383,4.3537
2001,6,2,4,382,4.0066
2001,6,2,5,421,5.3214
2001,6,3,1,363,-3.2579
2001,6,3,2,300,-2.6231
2001,6,3,3,350,-3.0569
2001,6,3,4,410,-2.8511
2001,6,3,5,454,-2.2829
2001,7,1,1,1899,-8.8284
2001,7,1,2,763,0.6855
2001,7,1,3,630,-0.1979
2001,7,1,4,564,0.1562
2001,7,1,5,508,-0.6800
2001,7,2,1,670,-11.4786
2001,7,2,2,286,-2.6535
2001,7,2,3,342,-2.7549
2001,7,2,4,367,-5.9564
2001,7,2,5,398,-6.2498
2001,7,3,1,346,-5.4648
2001,7,3,2,266,-3.8324
2001,7,3,3,308,-2.7087
2001,7,3,4,362,0.6673
2001,7,3,5,427,-0.4791
2001,8,1,1,1906,-7.4203
2001,8,1,2,741,-1.0390
2001,8,1,3,634,0.0566
2001,8,1,4,563,-1.2295
2001,8,1,5,511,-4.4858
2001,8,2,1,638,-7.6762
2001,8,2,2,305,-2.4114
2001,8,2,3,364,-2.3026
2001,8,2,4,368,-1.6599
2001,8,2,5,388,-6.4448
2001,8,3,1,349,-10.1352
2001,8,3,2,277,-7.1873
2001,8,3,3,325,-4.9768
2001,8,3,4,371,-4.7171
2001,8,3,5,417,-5.9235
2001,9,1,1,1921,-19.0566
2001,9,1,2,760,-13.5042
2001,9,1,3,652,-10.4129
2001,9,1,4,574,-10.9334
2001,9,1,5,539,-10.9365
2001,9,2,1,630,-22.9159
2001,9,2,2,326,-17.4047
2001,9,2,3,361,-15.5824
2001,9,2,4,369,-13.3497
2001,9,2,5,391,-14.7505
2001,9,3,1,350,-16.5335
2001,9,3,2,289,-15.5760
2001,9,3,3,330,-10.4600
2001,9,3,4,366,-7.1524
2001,9,3,5,403,-5.3822
2001,10,1,1,1877,11.0099
2001,10,1,2,666,5.4810
2001,10,1,3,584,6.4556
2001,10,1,4,510,8.3208
2001,10,1,5,502,9.6507
2001,10,2,1,609,15.0888
2001,10,2,2,302,6.7834
2001,10,2,3,326,5.2200
2001,10,2,4,333,6.8423
2001,10,2,5,338,8.6772
2001,10,3,1,325,5.6514
2001,10,3,2,250,6.0028
2001,10,3,3,278,1.4051
2001,10,3,4,322,1.8362
2001,10,3,5,364,3.3676
2001,11,1,1,1816,13.1969
2001,11,1,2,674,6.4451
2001,11,1,3,567,4.5740
2001,11,1,4,481,4.8352
2001,11,1,5,476,5.2950
2001,11,2,1,635,15.6877
2001,11,2,2,329,8.7178
2001,11,2,3,347,8.4882
2001,11,2,4,352,6.3127
2001,11,2,5,333,7.6086
2001,11,3,1,353,12.5121
2001,11,3,2,269,14.1112
2001,11,3,3,307,7.2921
2001,11,3,4,343,6.8510
2001,11,3,5,364,4.8816
2001,12,1,1,1823,10.2292
2001,12,1,2,728,7.8837
2001,12,1,3,610,8.1033
2001,12,1,4,514,7.1188
2001,12,1,5,507,7.4615
2001,12,2,1,646,7.0338
2001,12,2,2,329,6.6838
2001,12,2,3,347,6.7774
2001,12,2,4,362,7.3230
2001,12,2,5,344,7.5649
2001,12,3,1,360,-2.1629
2001,12,3,2,270,-0.2235
2001,12,3,3,323,2.6018
2001,12,3,4,343,2.6896
2001,12,3,5,365,1.0617
2002,1,1,1,1758,-0.6080
2002,1,1,2,675,2.9853
2002,1,1,3,560,1.5353
2002,1,1,4,469,2.9159
2002,1,1,5,484,2.0374
2002,1,2,1,588,-7.6213
2002,1,2,2,286,0.7648
2002,1,2,3,307,-0.4663
2002,1,2,4,316,-0.6099
2002,1,2,5,320,0.3690
2002,1,3,1,321,-4.5776
2002,1,3,2,232,1.0824
2002,1,3,3,284,-2.8218
2002,1,3,4,294,-0.0119
2002,1,3,5,327,-0.3195
2002,2,1,1,1695,-11.2813
2002,2,1,2,625,-2.8129
2002,2,1,3,547,-2.2255
2002,2,1,4,481,-1.1329
2002,2,1,5,480,-2.0685
2002,2,2,1,582,-12.7451
2002,2,2,2,297,-3.0880
2002,2,2,3,321,-0.9967
2002,2,2,4,327,-0.5899
2002,2,2,5,323,0.4201
2002,2,3,1,342,-10.1832
2002,2,3,2,260,-5.0224
2002,2,3,3,318,0.1041
2002,2,3,4,323,0.4129
2002,2,3,5,347,0.1269
2002,3,1,1,1757,9.3068
2002,3,1,2,687,10.9122
2002,3,1,3,604,9.8178
2002,3,1,4,515,8.8255
2002,3,1,5,537,10.7565
2002,3,2,1,601,11.3241
2002,3,2,2,320,11.1373
2002,3,2,3,347,9.3245
2002,3,2,4,352,8.1823
2002,3,2,5,347,6.4442
2002,3,3,1,353,6.2433
2002,3,3,2,278,5.5309
2002,3,3,3,338,3.5820
2002,3,3,4,344,3.9653
2002,3,3,5,366,1.8820
2002,4,1,1,1716,-5.0280
2002,4,1,2,662,4.8566
2002,4,1,3,574,3.3479
2002,4,1,4,485,3.8286
2002,4,1,5,532,4.5875
2002,4,2,1,557,-10.4185
2002,4,2,2,297,0.8782
2002,4,2,3,308,1.0622
2002,4,2,4,319,2.2180
2002,4,2,5,318,2.6293
2002,4,3,1,328,-11.4838
2002,4,3,2,249,-4.0721
2002,4,3,3,296,-7.6652
2002,4,3,4,300,-5.0835
2002,4,3,5,341,-5.5137
2002,5,1,1,1781,-6.6247
2002,5,1,2,696,-2.7019
2002,5,1,3,573,-3.2046
2002,5,1,4,505,-0.2302
2002,5,1,5,535,1.2355
2002,5,2,1,579,-9.5950
2002,5,2,2,326,-5.7246
2002,5,2,3,333,-4.4781
2002,5,2,4,343,-3.3293
2002,5,2,5,320,-3.0285
2002,5,3,1,338,-2.8930
2002,5,3,2,294,0.1450
2002,5,3,3,332,-1.4600
2002,5,3,4,333,0.1525
2002,5,3,5,357,-1.7130
2002,6,1,1,1852,-9.1334
2002,6,1,2,747,-4.5141
2002,6,1,3,609,-2.1470
2002,6,1,4,543,0.0445
2002,6,1,5,579,-1.6902
2002,6,2,1,594,-11.0510
2002,6,2,2,340,-5.5879
2002,6,2,3,334,-4.1215
2002,6,2,4,358,-3.7171
2002,6,2,5,332,-3.5324
2002,6,3,1,337,-15.6183
2002,6,3,2,301,-9.1601
2002,6,3,3,338,-6.6785
2002,6,3,4,346,-7.1741
2002,6,3,5,361,-5.9956
2002,7,1,1,1758,-17.4629
2002,7,1,2,710,-14.6896
2002,7,1,3,582,-12.6310
2002,7,1,4,524,-14.0986
2002,7,1,5,561,-13.7734
2002,7,2,1,530,-19.1913
2002,7,2,2,315,-17.6177
2002,7,2,3,301,-15.7467
2002,7,2,4,345,-16.0576
2002,7,2,5,317,-13.9293
2002,7,3,1,286,-13.1903
2002,7,3,2,275,-12.7415
2002,7,3,3,301,-4.7076
2002,7,3,4,302,-7.5680
2002,7,3,5,342,-5.9602
2002,8,1,1,1755,-3.6858
2002,8,1,2,722,-1.6450
2002,8,1,3,597,-0.6974
2002,8,1,4,507,-1.6757
2002,8,1,5,566,-0.0386
2002,8,2,1,497,-1.9816
2002,8,2,2,321,-1.0515
2002,8,2,3,311,0.9050
2002,8,2,4,341,1.1474
2002,8,2,5,319,1.7573
2002,8,3,1,279,-0.7417
2002,8,3,2,299,0.6258
2002,8,3,3,315,-1.0453
2002,8,3,4,326,-1.1370
2002,8,3,5,345,1.2302
2002,9,1,1,1767,-12.3265
2002,9,1,2,737,-10.0412
2002,9,1,3,596,-7.4487
2002,9,1,4,517,-6.3553
2002,9,1,5,574,-5.9105
2002,9,2,1,489,-13.0129
2002,9,2,2,324,-7.7429
2002,9,2,3,321,-7.7509
2002,9,2,4,339,-5.9984
2002,9,2,5,319,-4.6947
2002,9,3,1,283,-15.6686
2002,9,3,2,305,-10.1181
2002,9,3,3,320,-11.6089
2002,9,3,4,331,-11.1008
2002,9,3,5,350,-8.6859
2002,10,1,1,1731,5.2961
2002,10,1,2,633,3.4485
2002,10,1,3,519,2.0799
2002,10,1,4,440,3.5839
2002,10,1,5,522,4.4732
2002,10,2,1,436,7.6224
2002,10,2,2,281,4.5091
2002,10,2,3,273,2.5795
2002,10,2,4,286,1.5115
2002,10,2,5,288,5.5450
2002,10,3,1,233,13.6045
2002,10,3,2,262,10.1951
2002,10,3,3,273,4.0593
2002,10,3,4,291,8.0910
2002,10,3,5,322,8.9508
2002,11,1,1,1686,24.0709
2002,11,1,2,665,10.2949
2002,11,1,3,509,8.6513
2002,11,1,4,443,8.3776
2002,11,1,5,502,7.7852
2002,11,2,1,431,22.4662
2002,11,2,2,295,10.2396
2002,11,2,3,277,7.4595
2002,11,2,4,297,4.7487
2002,11,2,5,302,5.8720
2002,11,3,1,241,16.7928
2002,11,3,2,282,10.8035
2002,11,3,3,298,7.1453
2002,11,3,4,322,6.3932
2002,11,3,5,336,3.1477
2002,12,1,1,1694,-11.7857
2002,12,1,2,703,-4.5696
2002,12,1,3,547,-2.4858
2002,12,1,4,468,-1.3476
2002,12,1,5,525,-3.0495
2002,12,2,1,425,-12.7987
2002,12,2,2,310,-7.0697
2002,12,2,3,281,-4.4494
2002,12,2,4,310,-3.0831
2002,12,2,5,313,-5.2410
2002,12,3,1,246,-10.8793
2002,12,3,2,287,-8.2994
2002,12,3,3,300,-6.4385
2002,12,3,4,323,-4.9103
2002,12,3,5,340,-4.6438
