year,month,rank_ME,rank_CTO,nstocks,ret_vw
1996,10,2,1,193,-2.3269
1996,10,2,2,135,-1.1967
1996,10,2,3,186,-1.9564
1996,10,2,4,196,-1.8161
1996,10,2,5,240,-1.9326
1996,10,3,1,192,3.4967
1996,10,3,2,178,1.2958
1996,10,3,3,175,2.2905
1996,10,3,4,154,-1.3068
1996,10,3,5,157,-1.1473
1996,11,1,1,474,0.5074
1996,11,1,2,357,3.1217
1996,11,1,3,417,3.2940
1996,11,1,4,555,3.1417
1996,11,1,5,755,2.2134
1996,11,2,1,192,1.4822
1996,11,2,2,134,3.9820
1996,11,2,3,186,4.4925
1996,11,2,4,196,4.0527
1996,11,2,5,238,2.7023
1996,11,3,1,192,4.5781
1996,11,3,2,176,7.9682
1996,11,3,3,175,7.2037
1996,11,3,4,154,8.7153
1996,11,3,5,157,6.0402
1996,12,1,1,472,0.0354
1996,12,1,2,354,-0.4205
1996,12,1,3,410,1.1688
1996,12,1,4,555,1.9387
1996,12,1,5,749,1.5302
1996,12,2,1,192,1.8469
1996,12,2,2,134,3.0960
1996,12,2,3,186,2.5827
1996,12,2,4,196,2.4274
1996,12,2,5,236,0.4341
1996,12,3,1,191,-1.5000
1996,12,3,2,176,-0.5594
1996,12,3,3,175,-0.6053
1996,12,3,4,154,-2.1775
1996,12,3,5,157,-3.9073
1997,1,1,1,466,7.7942
1997,1,1,2,349,4.3328
1997,1,1,3,406,3.9613
1997,1,1,4,546,5.6527
1997,1,1,5,745,5.4247
1997,1,2,1,190,4.2592
1997,1,2,2,134,4.9917
1997,1,2,3,185,3.9448
1997,1,2,4,194,2.7368
1997,1,2,5,236,1.2261
1997,1,3,1,189,4.1943
1997,1,3,2,175,4.2951
1997,1,3,3,174,9.4426
1997,1,3,4,153,4.2774
1997,1,3,5,156,4.2997
1997,2,1,1,465,-3.7401
1997,2,1,2,347,-2.4355
1997,2,1,3,404,-1.7308
1997,2,1,4,541,-4.3115
1997,2,1,5,734,-2.7956
1997,2,2,1,188,-4.2782
1997,2,2,2,134,-2.9635
1997,2,2,3,185,-3.1921
1997,2,2,4,193,-4.1798
1997,2,2,5,235,-2.8324
1997,2,3,1,187,0.6359
1997,2,3,2,173,0.8390
1997,2,3,3,173,-1.5159
1997,2,3,4,153,-1.3850
1997,2,3,5,156,-1.4587
1997,3,1,1,462,-7.4300
1997,3,1,2,346,-4.6885
1997,3,1,3,398,-4.8889
1997,3,1,4,534,-2.2524
1997,3,1,5,733,-5.1392
1997,3,2,1,186,-6.6351
1997,3,2,2,134,-4.4348
1997,3,2,3,184,-4.3278
1997,3,2,4,192,-3.6705
1997,3,2,5,232,-4.5084
1997,3,3,1,187,-4.3602
1997,3,3,2,173,-4.4133
1997,3,3,3,173,-3.8380
1997,3,3,4,153,-1.9777
1997,3,3,5,156,-3.5354
1997,4,1,1,458,-6.8792
1997,4,1,2,343,-4.3747
1997,4,1,3,396,-3.9241
1997,4,1,4,530,-1.0754
1997,4,1,5,723,-3.5823
1997,4,2,1,187,-4.0415
1997,4,2,2,133,2.1933
1997,4,2,3,183,0.5416
1997,4,2,4,191,0.3281
1997,4,2,5,231,1.9785
1997,4,3,1,186,3.5552
1997,4,3,2,173,4.5638
1997,4,3,3,173,9.9839
1997,4,3,4,153,1.1840
1997,4,3,5,156,3.2469
1997,5,1,1,451,10.3938
1997,5,1,2,343,9.6697
1997,5,1,3,395,8.9697
1997,5,1,4,526,10.8048
1997,5,1,5,718,11.4067
1997,5,2,1,186,12.6338
1997,5,2,2,130,11.8552
1997,5,2,3,183,13.6221
1997,5,2,4,190,11.6899
1997,5,2,5,231,13.4613
1997,5,3,1,185,6.0447
1997,5,3,2,173,5.9189
1997,5,3,3,173,6.2485
1997,5,3,4,153,6.9958
1997,5,3,5,155,10.2471
1997,6,1,1,447,4.4446
1997,6,1,2,339,5.2856
1997,6,1,3,392,4.6587
1997,6,1,4,523,6.4953
1997,6,1,5,715,5.6416
1997,6,2,1,186,1.9669
1997,6,2,2,129,3.6720
1997,6,2,3,182,4.5828
1997,6,2,4,188,4.9044
1997,6,2,5,231,5.0681
1997,6,3,1,183,5.0118
1997,6,3,2,173,3.7710
1997,6,3,3,172,3.1904
1997,6,3,4,153,4.8192
1997,6,3,5,154,3.3932
1997,7,1,1,593,2.2705
1997,7,1,2,420,4.7384
1997,7,1,3,466,5.8378
1997,7,1,4,602,7.4662
1997,7,1,5,738,6.3167
1997,7,2,1,164,3.8667
1997,7,2,2,138,6.0445
1997,7,2,3,147,5.2549
1997,7,2,4,202,7.7448
1997,7,2,5,216,6.1057
1997,7,3,1,207,4.9620
1997,7,3,2,193,5.6613
1997,7,3,3,193,7.6655
1997,7,3,4,164,8.9069
1997,7,3,5,174,12.6787
1997,8,1,1,586,5.0432
1997,8,1,2,416,6.0281
1997,8,1,3,461,6.0127
1997,8,1,4,596,4.3309
1997,8,1,5,732,4.8645
1997,8,2,1,162,3.4696
1997,8,2,2,137,2.7808
1997,8,2,3,145,4.0923
1997,8,2,4,202,4.1143
1997,8,2,5,215,3.3292
1997,8,3,1,206,-3.8532
1997,8,3,2,193,-4.2331
1997,8,3,3,193,-5.3293
1997,8,3,4,162,-3.7415
1997,8,3,5,173,-1.4944
1997,9,1,1,578,12.2528
1997,9,1,2,416,7.6673
1997,9,1,3,457,7.1984
1997,9,1,4,591,8.1933
1997,9,1,5,728,8.7820
1997,9,2,1,162,10.3088
1997,9,2,2,134,6.5478
1997,9,2,3,140,7.8499
1997,9,2,4,201,6.7583
1997,9,2,5,210,6.5212
1997,9,3,1,201,7.0031
1997,9,3,2,193,3.5016
1997,9,3,3,191,4.5486
1997,9,3,4,161,3.5436
1997,9,3,5,173,5.7514
1997,10,1,1,573,-3.9854
1997,10,1,2,414,-3.1343
1997,10,1,3,456,-3.9707
1997,10,1,4,584,-4.2542
1997,10,1,5,718,-4.0989
1997,10,2,1,162,-3.8898
1997,10,2,2,133,-3.3265
1997,10,2,3,140,-6.3649
1997,10,2,4,201,-5.9163
1997,10,2,5,207,-5.6719
1997,10,3,1,201,-1.2561
1997,10,3,2,190,-3.5046
1997,10,3,3,190,-4.7121
1997,10,3,4,160,-4.6879
1997,10,3,5,172,-4.1315
1997,11,1,1,563,-6.2693
1997,11,1,2,409,-2.4961
1997,11,1,3,453,-2.0571
1997,11,1,4,578,-2.7214
1997,11,1,5,710,-1.3541
1997,11,2,1,160,-2.5517
1997,11,2,2,131,-1.1918
1997,11,2,3,139,-1.6677
1997,11,2,4,198,-2.8241
1997,11,2,5,207,0.4880
1997,11,3,1,200,5.8941
1997,11,3,2,189,4.5968
1997,11,3,3,189,4.3237
1997,11,3,4,160,1.2955
1997,11,3,5,171,3.1939
1997,12,1,1,558,-5.1749
1997,12,1,2,407,-4.5844
1997,12,1,3,450,-1.7750
1997,12,1,4,574,-3.1585
1997,12,1,5,704,-3.2702
1997,12,2,1,159,1.3671
1997,12,2,2,130,1.5052
1997,12,2,3,137,-0.3993
1997,12,2,4,196,-1.4898
1997,12,2,5,205,-1.4613
1997,12,3,1,197,4.2858
1997,12,3,2,189,1.4638
1997,12,3,3,189,-0.5731
1997,12,3,4,160,-0.1213
1997,12,3,5,171,-0.9133
1998,1,1,1,548,-1.0079
1998,1,1,2,405,0.2398
1998,1,1,3,445,1.7226
1998,1,1,4,564,-1.1872
1998,1,1,5,694,-0.5546
1998,1,2,1,159,-1.7686
1998,1,2,2,125,-1.8893
1998,1,2,3,135,-1.0970
1998,1,2,4,196,-1.1898
1998,1,2,5,200,0.4407
1998,1,3,1,197,2.0907
1998,1,3,2,189,-0.5504
1998,1,3,3,188,3.2760
1998,1,3,4,160,-1.1698
1998,1,3,5,170,2.5859
1998,2,1,1,541,6.3709
1998,2,1,2,399,6.2141
1998,2,1,3,442,4.7439
1998,2,1,4,560,6.5253
1998,2,1,5,683,5.9176
1998,2,2,1,159,5.4443
1998,2,2,2,125,7.0631
1998,2,2,3,132,9.6587
1998,2,2,4,196,8.1647
1998,2,2,5,196,10.5936
1998,2,3,1,196,2.7422
1998,2,3,2,187,7.0677
1998,2,3,3,188,7.3292
1998,2,3,4,160,9.3032
1998,2,3,5,169,10.7993
1998,3,1,1,532,5.4501
1998,3,1,2,395,3.6867
1998,3,1,3,435,3.6991
1998,3,1,4,553,5.6629
1998,3,1,5,680,4.0188
1998,3,2,1,158,4.7995
1998,3,2,2,125,4.3594
1998,3,2,3,132,2.2154
1998,3,2,4,193,4.3058
1998,3,2,5,196,3.8187
1998,3,3,1,196,8.3838
1998,3,3,2,186,4.1982
1998,3,3,3,188,3.3071
1998,3,3,4,160,3.9785
1998,3,3,5,169,3.1319
1998,4,1,1,523,2.5511
1998,4,1,2,390,1.0623
1998,4,1,3,426,2.1247
1998,4,1,4,546,2.8079
1998,4,1,5,671,3.3752
1998,4,2,1,155,0.9560
1998,4,2,2,124,0.7790
1998,4,2,3,132,0.3114
1998,4,2,4,192,1.9528
1998,4,2,5,194,-0.9497
1998,4,3,1,192,-0.5821
1998,4,3,2,186,1.1432
1998,4,3,3,188,1.3425
1998,4,3,4,159,1.1884
1998,4,3,5,169,1.2891
1998,5,1,1,519,-5.2108
1998,5,1,2,384,-4.9872
1998,5,1,3,421,-4.1216
1998,5,1,4,538,-4.4823
1998,5,1,5,663,-4.2842
1998,5,2,1,154,-5.2469
1998,5,2,2,123,-5.1673
1998,5,2,3,132,-4.6505
1998,5,2,4,192,-7.4414
1998,5,2,5,192,-5.5297
1998,5,3,1,191,-2.3645
1998,5,3,2,186,-1.7511
1998,5,3,3,188,-2.2607
1998,5,3,4,158,-4.6674
1998,5,3,5,169,0.1791
1998,6,1,1,513,-1.8763
1998,6,1,2,382,-1.8254
1998,6,1,3,416,-0.0132
1998,6,1,4,537,-2.9773
1998,6,1,5,656,-0.5792
1998,6,2,1,154,1.9633
1998,6,2,2,123,-0.8830
1998,6,2,3,131,-0.7249
1998,6,2,4,192,-2.9276
1998,6,2,5,190,1.5370
1998,6,3,1,190,3.7605
1998,6,3,2,184,0.8057
1998,6,3,3,187,5.6121
1998,6,3,4,157,0.0765
1998,6,3,5,168,7.1443
1998,7,1,1,698,-7.9580
1998,7,1,2,452,-5.8869
1998,7,1,3,466,-6.5927
1998,7,1,4,552,-9.3450
1998,7,1,5,715,-6.8497
1998,7,2,1,174,-7.5594
1998,7,2,2,167,-8.5380
1998,7,2,3,158,-8.8505
1998,7,2,4,201,-6.3004
1998,7,2,5,236,-9.9441
1998,7,3,1,219,-1.0145
1998,7,3,2,197,-1.4900
1998,7,3,3,189,-1.5938
1998,7,3,4,166,-4.9032
1998,7,3,5,195,-0.5998
1998,8,1,1,693,-24.2531
1998,8,1,2,439,-22.2649
1998,8,1,3,462,-20.5063
1998,8,1,4,540,-19.1310
1998,8,1,5,712,-21.3905
1998,8,2,1,173,-21.3570
1998,8,2,2,166,-18.6770
1998,8,2,3,158,-17.4150
1998,8,2,4,199,-19.4825
1998,8,2,5,236,-21.4462
1998,8,3,1,215,-10.8063
1998,8,3,2,195,-13.6673
1998,8,3,3,189,-12.4435
1998,8,3,4,164,-17.2827
1998,8,3,5,195,-13.8871
1998,9,1,1,685,8.1765
1998,9,1,2,434,5.6520
1998,9,1,3,459,3.7940
1998,9,1,4,534,0.8764
1998,9,1,5,702,2.0613
1998,9,2,1,172,12.6766
1998,9,2,2,161,8.0741
1998,9,2,3,157,5.9572
1998,9,2,4,198,3.8209
1998,9,2,5,234,7.5267
1998,9,3,1,214,7.8302
1998,9,3,2,194,9.1001
1998,9,3,3,189,6.8500
1998,9,3,4,161,8.9853
1998,9,3,5,194,5.8883
1998,10,1,1,674,1.6301
1998,10,1,2,421,3.2198
1998,10,1,3,450,4.3217
1998,10,1,4,524,3.6743
1998,10,1,5,696,2.9836
1998,10,2,1,171,4.8292
1998,10,2,2,158,5.1389
1998,10,2,3,157,6.0216
1998,10,2,4,197,6.8195
1998,10,2,5,234,5.6376
1998,10,3,1,214,5.7585
1998,10,3,2,191,6.8958
1998,10,3,3,188,7.1720
1998,10,3,4,159,7.8924
1998,10,3,5,194,9.6816
1998,11,1,1,657,8.2526
1998,11,1,2,410,8.4832
1998,11,1,3,446,11.5648
1998,11,1,4,515,7.6589
1998,11,1,5,683,8.2817
1998,11,2,1,170,1.4663
1998,11,2,2,158,6.8100
1998,11,2,3,154,5.4242
1998,11,2,4,197,6.9052
1998,11,2,5,232,8.4184
1998,11,3,1,214,4.9056
1998,11,3,2,185,6.1188
1998,11,3,3,187,6.0834
1998,11,3,4,159,8.7262
1998,11,3,5,194,7.1718
1998,12,1,1,646,2.6615
1998,12,1,2,398,1.5522
1998,12,1,3,442,2.7514
1998,12,1,4,510,1.1159
1998,12,1,5,679,2.2706
1998,12,2,1,170,5.8709
1998,12,2,2,157,5.5830
1998,12,2,3,153,3.7348
1998,12,2,4,197,5.8574
1998,12,2,5,231,7.5183
1998,12,3,1,213,8.8790
1998,12,3,2,184,5.2349
1998,12,3,3,186,4.8930
1998,12,3,4,159,10.0401
1998,12,3,5,192,12.3758
1999,1,1,1,632,8.1046
1999,1,1,2,391,5.7683
1999,1,1,3,435,5.7698
1999,1,1,4,498,5.0966
1999,1,1,5,670,5.1202
1999,1,2,1,170,3.4318
1999,1,2,2,156,1.2388
1999,1,2,3,151,1.1501
1999,1,2,4,195,1.4451
1999,1,2,5,230,-0.3238
1999,1,3,1,212,3.2832
1999,1,3,2,184,1.9781
1999,1,3,3,185,4.9936
1999,1,3,4,159,7.2957
1999,1,3,5,192,6.0804
1999,2,1,1,618,-7.6549
1999,2,1,2,380,-8.0235
1999,2,1,3,429,-7.4188
1999,2,1,4,486,-6.7520
1999,2,1,5,661,-7.8713
1999,2,2,1,168,-8.1704
1999,2,2,2,154,-7.3800
1999,2,2,3,151,-9.6819
1999,2,2,4,193,-10.7234
1999,2,2,5,230,-9.9603
1999,2,3,1,211,-2.0440
1999,2,3,2,181,-2.8500
1999,2,3,3,184,-5.8246
1999,2,3,4,158,-5.0444
1999,2,3,5,191,-6.8454
1999,3,1,1,602,-0.4473
1999,3,1,2,377,-4.1709
1999,3,1,3,423,-1.7641
1999,3,1,4,483,-6.2906
1999,3,1,5,652,-5.1255
1999,3,2,1,166,3.5555
1999,3,2,2,152,2.2950
1999,3,2,3,150,-1.3718
1999,3,2,4,193,-2.6977
1999,3,2,5,228,-1.6655
1999,3,3,1,211,3.0850
1999,3,3,2,181,2.3223
1999,3,3,3,184,5.4986
1999,3,3,4,157,7.6567
1999,3,3,5,191,1.2692
1999,4,1,1,585,7.6266
1999,4,1,2,374,10.2956
1999,4,1,3,416,10.1721
1999,4,1,4,478,10.0355
1999,4,1,5,638,9.6401
1999,4,2,1,162,10.8275
1999,4,2,2,148,6.9872
1999,4,2,3,150,7.9761
1999,4,2,4,191,9.0566
1999,4,2,5,224,6.6805
1999,4,3,1,205,2.4144
1999,4,3,2,179,3.4539
1999,4,3,3,182,4.7465
1999,4,3,4,157,7.3160
1999,4,3,5,191,-1.9071
1999,5,1,1,575,4.7949
1999,5,1,2,366,6.9859
1999,5,1,3,406,6.1696
1999,5,1,4,477,5.7366
1999,5,1,5,631,3.4524
1999,5,2,1,160,3.3168
1999,5,2,2,148,1.3090
1999,5,2,3,149,4.1340
1999,5,2,4,191,2.8217
1999,5,2,5,222,3.6666
1999,5,3,1,205,-0.3531
1999,5,3,2,178,-0.5056
1999,5,3,3,181,-2.5534
1999,5,3,4,154,-0.7983
1999,5,3,5,190,-3.0910
1999,6,1,1,561,6.3301
1999,6,1,2,360,11.0061
1999,6,1,3,402,6.9648
1999,6,1,4,474,7.1299
1999,6,1,5,626,6.3293
1999,6,2,1,157,5.5220
1999,6,2,2,148,6.5659
1999,6,2,3,149,8.3871
1999,6,2,4,189,8.2710
1999,6,2,5,223,7.4660
1999,6,3,1,204,3.8685
1999,6,3,2,176,4.5119
1999,6,3,3,180,6.0869
1999,6,3,4,155,6.3728
1999,6,3,5,189,9.0283
1999,7,1,1,583,4.6270
1999,7,1,2,426,2.8655
1999,7,1,3,441,2.1234
1999,7,1,4,533,0.6233
1999,7,1,5,660,-0.4024
1999,7,2,1,175,0.5839
1999,7,2,2,160,-0.0002
1999,7,2,3,169,-1.5138
1999,7,2,4,215,-2.2623
1999,7,2,5,221,-3.4162
1999,7,3,1,214,-1.3979
1999,7,3,2,202,-1.0737
1999,7,3,3,188,-2.8187
1999,7,3,4,155,-2.5006
1999,7,3,5,192,-5.5111
1999,8,1,1,577,0.0720
1999,8,1,2,424,0.1741
1999,8,1,3,435,-1.9837
1999,8,1,4,525,-4.2460
1999,8,1,5,648,-4.4495
1999,8,2,1,173,-0.5476
1999,8,2,2,156,-2.0838
1999,8,2,3,168,-3.5356
1999,8,2,4,213,-2.5530
1999,8,2,5,219,-5.4019
1999,8,3,1,211,-1.6105
1999,8,3,2,202,-0.1509
1999,8,3,3,187,1.3793
1999,8,3,4,155,1.4173
1999,8,3,5,189,-1.3330
1999,9,1,1,567,0.1978
1999,9,1,2,422,-1.1300
1999,9,1,3,428,0.0131
1999,9,1,4,518,-2.1367
1999,9,1,5,640,-3.1301
1999,9,2,1,170,1.5987
1999,9,2,2,155,-0.1209
1999,9,2,3,165,0.6037
1999,9,2,4,211,-1.3228
1999,9,2,5,216,-0.4831
1999,9,3,1,208,1.6681
1999,9,3,2,200,-3.5067
1999,9,3,3,186,-4.3926
1999,9,3,4,153,-1.4629
1999,9,3,5,188,0.5987
1999,10,1,1,561,-2.0204
1999,10,1,2,411,2.5591
1999,10,1,3,420,-2.2232
1999,10,1,4,509,-2.3263
1999,10,1,5,629,-3.6714
1999,10,2,1,168,0.3177
1999,10,2,2,153,-0.4544
1999,10,2,3,164,-0.0838
1999,10,2,4,211,-2.5834
1999,10,2,5,216,-4.2003
1999,10,3,1,208,6.3185
1999,10,3,2,199,6.1049
1999,10,3,3,185,2.7603
1999,10,3,4,152,4.4226
1999,10,3,5,185,7.2028
1999,11,1,1,548,19.7535
1999,11,1,2,404,14.4675
1999,11,1,3,418,12.6388
1999,11,1,4,505,8.9515
1999,11,1,5,625,9.7136
1999,11,2,1,167,6.4694
1999,11,2,2,152,10.9671
1999,11,2,3,162,10.6806
1999,11,2,4,210,9.3101
1999,11,2,5,215,5.4010
1999,11,3,1,207,-1.5971
1999,11,3,2,196,3.0400
1999,11,3,3,182,3.5979
1999,11,3,4,152,10.7302
1999,11,3,5,183,7.6662
1999,12,1,1,536,24.8095
1999,12,1,2,399,19.8937
1999,12,1,3,414,15.1526
1999,12,1,4,501,8.0489
1999,12,1,5,616,8.7412
1999,12,2,1,163,13.4002
1999,12,2,2,149,13.3137
1999,12,2,3,158,10.3595
1999,12,2,4,204,11.4424
1999,12,2,5,213,9.1869
1999,12,3,1,206,10.1789
1999,12,3,2,191,2.4485
1999,12,3,3,182,4.8859
1999,12,3,4,151,22.2068
1999,12,3,5,182,10.3645
2000,1,1,1,529,18.3723
2000,1,1,2,392,6.4518
2000,1,1,3,409,7.2287
2000,1,1,4,494,6.4324
2000,1,1,5,609,2.4047
2000,1,2,1,161,2.3997
2000,1,2,2,147,1.9086
2000,1,2,3,156,1.2011
2000,1,2,4,200,-2.2966
2000,1,2,5,211,-7.0431
2000,1,3,1,203,-3.9159
2000,1,3,2,191,0.9591
2000,1,3,3,179,-5.7158
2000,1,3,4,151,-6.6322
2000,1,3,5,182,-12.8823
2000,2,1,1,523,54.9357
2000,2,1,2,386,35.3203
2000,2,1,3,405,27.9700
2000,2,1,4,490,19.6133
2000,2,1,5,604,11.6852
2000,2,2,1,160,28.6848
2000,2,2,2,145,21.0635
2000,2,2,3,154,25.3017
2000,2,2,4,200,13.6812
2000,2,2,5,209,7.9373
2000,2,3,1,200,-2.4711
2000,2,3,2,191,3.2714
2000,2,3,3,177,-4.1111
2000,2,3,4,150,11.4326
2000,2,3,5,182,3.9282
2000,3,1,1,515,-22.7294
2000,3,1,2,381,-4.6674
2000,3,1,3,400,-6.1963
2000,3,1,4,485,-5.6903
2000,3,1,5,593,-3.5253
2000,3,2,1,157,-12.6459
2000,3,2,2,144,-11.3298
2000,3,2,3,152,-6.6097
2000,3,2,4,196,-4.2602
2000,3,2,5,208,3.1819
2000,3,3,1,199,10.2856
2000,3,3,2,191,7.9253
2000,3,3,3,177,6.1702
2000,3,3,4,148,6.0006
2000,3,3,5,180,9.5705
2000,4,1,1,510,-22.9894
2000,4,1,2,377,-14.2360
2000,4,1,3,395,-11.3962
2000,4,1,4,479,-13.1135
2000,4,1,5,587,-14.9996
2000,4,2,1,153,-10.0310
2000,4,2,2,143,-1.1416
2000,4,2,3,151,-6.5617
2000,4,2,4,196,-8.8245
2000,4,2,5,205,-4.9451
2000,4,3,1,196,-2.1740
2000,4,3,2,190,-0.0557
2000,4,3,3,177,-5.2465
2000,4,3,4,147,-6.5674
2000,4,3,5,179,-4.3692
2000,5,1,1,510,-11.0449
2000,5,1,2,373,-14.5595
2000,5,1,3,391,-7.8446
2000,5,1,4,477,-9.2409
2000,5,1,5,576,-10.5373
2000,5,2,1,149,-3.5698
2000,5,2,2,142,-7.8162
2000,5,2,3,150,-6.7674
2000,5,2,4,193,-8.0354
2000,5,2,5,202,-7.8823
2000,5,3,1,195,-1.6862
2000,5,3,2,187,-4.0042
2000,5,3,3,177,-0.6364
2000,5,3,4,146,-9.2891
2000,5,3,5,178,-6.9472
2000,6,1,1,504,39.1545
2000,6,1,2,366,23.8803
2000,6,1,3,388,22.9590
2000,6,1,4,472,17.2236
2000,6,1,5,569,9.9419
2000,6,2,1,148,12.8954
2000,6,2,2,138,11.9392
2000,6,2,3,150,13.4897
2000,6,2,4,190,5.1147
2000,6,2,5,200,7.1934
2000,6,3,1,194,0.4205
2000,6,3,2,186,3.8829
2000,6,3,3,177,5.8707
2000,6,3,4,146,6.8288
2000,6,3,5,178,3.5822
2000,7,1,1,435,-3.0272
2000,7,1,2,343,-2.4431
2000,7,1,3,455,-1.6653
2000,7,1,4,470,-1.3369
2000,7,1,5,622,0.0951
2000,7,2,1,194,-5.3944
2000,7,2,2,165,-1.1143
2000,7,2,3,175,-2.7530
2000,7,2,4,177,-2.4516
2000,7,2,5,208,1.0019
2000,7,3,1,258,-4.5062
2000,7,3,2,210,-6.0528
2000,7,3,3,193,-3.3396
2000,7,3,4,187,-0.8849
2000,7,3,5,172,-0.7555
2000,8,1,1,432,11.0847
2000,8,1,2,340,9.0269
2000,8,1,3,453,7.2141
2000,8,1,4,466,5.6284
2000,8,1,5,612,6.5257
2000,8,2,1,192,13.6211
2000,8,2,2,164,7.2606
2000,8,2,3,174,8.3602
2000,8,2,4,175,4.0335
2000,8,2,5,207,6.1030
2000,8,3,1,256,9.4573
2000,8,3,2,207,4.1901
2000,8,3,3,192,7.0553
2000,8,3,4,183,8.3763
2000,8,3,5,170,3.9966
2000,9,1,1,431,-2.3443
2000,9,1,2,335,-2.6981
2000,9,1,3,445,-4.5676
2000,9,1,4,462,-4.2569
2000,9,1,5,601,-4.9335
2000,9,2,1,189,0.1422
2000,9,2,2,163,-3.3201
2000,9,2,3,173,-1.3247
2000,9,2,4,171,-3.9698
2000,9,2,5,207,-4.6651
2000,9,3,1,253,-3.2915
2000,9,3,2,205,-4.5375
2000,9,3,3,190,-10.3820
2000,9,3,4,181,-7.0024
2000,9,3,5,170,-2.9332
2000,10,1,1,426,-10.6574
2000,10,1,2,326,-10.8821
2000,10,1,3,439,-5.2555
2000,10,1,4,455,-7.2993
2000,10,1,5,591,-6.9395
2000,10,2,1,188,-6.9344
2000,10,2,2,158,-7.2950
2000,10,2,3,172,-1.9538
2000,10,2,4,169,1.1688
2000,10,2,5,206,-1.4423
2000,10,3,1,248,-5.2327
2000,10,3,2,200,2.7521
2000,10,3,3,190,2.0483
2000,10,3,4,180,-4.4036
2000,10,3,5,170,-2.9764
2000,11,1,1,418,-15.1938
2000,11,1,2,320,-15.5933
2000,11,1,3,429,-8.9964
2000,11,1,4,448,-7.3525
2000,11,1,5,571,-8.8326
2000,11,2,1,186,-13.1751
2000,11,2,2,157,-10.2347
2000,11,2,3,172,-10.0506
2000,11,2,4,166,-5.4109
2000,11,2,5,203,-2.1896
2000,11,3,1,245,-10.5883
2000,11,3,2,199,-8.6789
2000,11,3,3,188,-6.0464
2000,11,3,4,179,-11.1616
2000,11,3,5,169,-13.5278
2000,12,1,1,404,-2.9920
2000,12,1,2,315,-0.6558
2000,12,1,3,425,-1.9327
2000,12,1,4,438,-1.9935
2000,12,1,5,563,-1.1215
2000,12,2,1,184,8.7075
2000,12,2,2,155,9.9175
2000,12,2,3,171,7.4532
2000,12,2,4,166,9.1735
2000,12,2,5,202,5.1616
2000,12,3,1,244,3.1661
2000,12,3,2,196,-0.0443
2000,12,3,3,186,-1.5314
2000,12,3,4,179,-2.3158
2000,12,3,5,169,-0.7125
2001,1,1,1,399,16.5798
2001,1,1,2,311,24.7878
2001,1,1,3,416,16.9977
2001,1,1,4,429,15.8269
2001,1,1,5,557,17.1463
2001,1,2,1,182,1.1252
2001,1,2,2,152,3.6181
2001,1,2,3,166,6.1870
2001,1,2,4,165,8.1274
2001,1,2,5,202,10.1307
2001,1,3,1,242,1.6877
2001,1,3,2,194,5.6521
2001,1,3,3,186,2.7827
2001,1,3,4,179,2.6151
2001,1,3,5,169,11.7425
2001,2,1,1,384,-9.6540
2001,2,1,2,308,-8.7884
2001,2,1,3,411,-6.5016
2001,2,1,4,422,-1.6484
2001,2,1,5,544,-2.7791
2001,2,2,1,181,-8.6461
2001,2,2,2,149,-3.6506
2001,2,2,3,163,-2.3124
2001,2,2,4,163,-6.2836
2001,2,2,5,202,-3.5039
2001,2,3,1,242,-4.1253
2001,2,3,2,192,-5.3025
2001,2,3,3,186,-8.3026
2001,2,3,4,179,-18.9152
2001,2,3,5,168,-13.3278
2001,3,1,1,379,-7.6995
2001,3,1,2,308,-3.5978
2001,3,1,3,406,-4.4949
2001,3,1,4,415,-2.0704
2001,3,1,5,538,-4.2937
2001,3,2,1,178,-4.8538
2001,3,2,2,146,-4.3751
2001,3,2,3,163,-4.3890
2001,3,2,4,162,-3.5868
2001,3,2,5,200,-3.7860
2001,3,3,1,240,-5.9449
2001,3,3,2,191,-6.0323
2001,3,3,3,185,-7.2301
2001,3,3,4,177,-11.8871
2001,3,3,5,167,-5.8981
2001,4,1,1,373,6.7355
2001,4,1,2,302,5.8225
2001,4,1,3,402,7.8931
2001,4,1,4,407,4.2941
2001,4,1,5,528,7.3540
2001,4,2,1,176,9.3121
2001,4,2,2,145,5.4373
2001,4,2,3,163,8.1698
2001,4,2,4,162,7.1481
2001,4,2,5,200,7.6016
2001,4,3,1,238,10.3435
2001,4,3,2,191,9.9563
2001,4,3,3,185,6.1742
2001,4,3,4,175,9.7371
2001,4,3,5,166,10.9114
2001,5,1,1,365,14.0462
2001,5,1,2,295,13.4747
2001,5,1,3,395,10.8306
2001,5,1,4,398,10.1903
2001,5,1,5,517,10.7595
2001,5,2,1,176,3.4412
2001,5,2,2,144,4.1119
2001,5,2,3,161,4.2222
2001,5,2,4,160,3.5462
2001,5,2,5,197,3.9861
2001,5,3,1,237,0.2735
2001,5,3,2,190,0.6690
2001,5,3,3,185,-0.2254
2001,5,3,4,175,-0.5676
2001,5,3,5,165,0.9310
2001,6,1,1,362,-0.7920
2001,6,1,2,288,4.3817
2001,6,1,3,388,0.9037
2001,6,1,4,389,4.1837
2001,6,1,5,508,3.9242
2001,6,2,1,175,2.6153
2001,6,2,2,142,2.5278
2001,6,2,3,160,5.6834
2001,6,2,4,160,8.0010
2001,6,2,5,192,4.1432
2001,6,3,1,236,-4.1185
2001,6,3,2,187,-2.4012
2001,6,3,3,184,-2.6528
2001,6,3,4,175,-2.0662
2001,6,3,5,165,-2.0026
