year,month,rank_ME,nstocks,ret_vw
1983,1,6,169,4.0340
1983,1,7,138,3.6492
1983,1,8,128,4.2663
1983,1,9,125,3.2267
1983,1,10,122,4.4505
1983,2,1,2278,5.2140
1983,2,2,362,5.6690
1983,2,3,271,6.9554
1983,2,4,209,5.5663
1983,2,5,180,4.9669
1983,2,6,168,4.7971
1983,2,7,137,3.8624
1983,2,8,128,3.0687
1983,2,9,125,2.9602
1983,2,10,122,2.0828
1983,3,1,2265,4.8124
1983,3,2,358,4.5144
1983,3,3,268,3.7662
1983,3,4,209,2.9227
1983,3,5,180,3.8168
1983,3,6,169,4.4945
1983,3,7,137,3.1985
1983,3,8,127,2.3298
1983,3,9,124,3.3009
1983,3,10,122,2.6836
1983,4,1,2251,7.5559
1983,4,2,356,7.9746
1983,4,3,268,7.8116
1983,4,4,209,8.0491
1983,4,5,179,6.5552
1983,4,6,169,5.4924
1983,4,7,137,6.3053
1983,4,8,125,4.9302
1983,4,9,124,6.4281
1983,4,10,122,7.6636
1983,5,1,2233,10.9769
1983,5,2,355,9.1716
1983,5,3,269,6.6177
1983,5,4,209,5.4905
1983,5,5,179,4.9572
1983,5,6,169,4.8626
1983,5,7,137,4.3360
1983,5,8,125,3.9960
1983,5,9,124,2.7853
1983,5,10,122,-2.0808
1983,6,1,2217,5.2504
1983,6,2,353,3.5856
1983,6,3,267,6.2173
1983,6,4,209,6.0908
1983,6,5,178,5.6959
1983,6,6,169,4.1214
1983,6,7,137,4.8649
1983,6,8,125,2.6387
1983,6,9,123,3.6997
1983,6,10,122,4.2070
1983,7,1,2429,-2.9385
1983,7,2,452,-2.1976
1983,7,3,292,-2.9151
1983,7,4,235,-4.6953
1983,7,5,201,-3.4844
1983,7,6,176,-3.6262
1983,7,7,152,-3.4770
1983,7,8,138,-3.3066
1983,7,9,124,-3.1391
1983,7,10,124,-3.4350
1983,8,1,2413,-5.1785
1983,8,2,450,-2.9169
1983,8,3,290,-4.8270
1983,8,4,234,-3.6120
1983,8,5,200,-3.2050
1983,8,6,175,-2.6900
1983,8,7,152,-0.8995
1983,8,8,138,0.2281
1983,8,9,124,-0.3091
1983,8,10,124,2.1560
1983,9,1,2386,-1.4278
1983,9,2,446,-0.0722
1983,9,3,287,1.9922
1983,9,4,233,1.7197
1983,9,5,199,2.4776
1983,9,6,174,3.6571
1983,9,7,152,3.2458
1983,9,8,137,1.6152
1983,9,9,124,1.8274
1983,9,10,124,1.3289
1983,10,1,2364,-6.9855
1983,10,2,446,-7.1954
1983,10,3,286,-7.2106
1983,10,4,233,-7.1112
1983,10,5,198,-5.9546
1983,10,6,172,-4.7775
1983,10,7,151,-3.9537
1983,10,8,137,-3.2261
1983,10,9,123,-2.5144
1983,10,10,124,-0.8668
1983,11,1,2347,2.8930
1983,11,2,439,3.7437
1983,11,3,285,4.4031
1983,11,4,231,6.5962
1983,11,5,197,4.6100
1983,11,6,172,5.3317
1983,11,7,151,4.2304
1983,11,8,136,4.8808
1983,11,9,123,2.3039
1983,11,10,124,1.5007
1983,12,1,2334,-2.8625
1983,12,2,439,-1.8546
1983,12,3,284,-1.2231
1983,12,4,231,-2.4501
1983,12,5,197,-1.7454
1983,12,6,172,-1.7954
1983,12,7,151,-1.8056
1983,12,8,136,-2.6057
1983,12,9,123,-2.2717
1983,12,10,124,-0.0259
1984,1,1,2314,0.2526
1984,1,2,438,-1.7267
1984,1,3,282,-2.6046
1984,1,4,231,-2.2348
1984,1,5,197,-3.4974
1984,1,6,170,-4.7494
1984,1,7,151,-4.1392
1984,1,8,135,-3.7791
1984,1,9,122,-1.5476
1984,1,10,124,0.0863
1984,2,1,2286,-6.3731
1984,2,2,435,-6.1363
1984,2,3,281,-5.9793
1984,2,4,230,-5.3270
1984,2,5,197,-5.2078
1984,2,6,170,-6.1657
1984,2,7,150,-5.9159
1984,2,8,135,-4.2845
1984,2,9,122,-5.1836
1984,2,10,124,-2.5284
1984,3,1,2265,0.3945
1984,3,2,432,0.7103
1984,3,3,277,0.9490
1984,3,4,230,0.5197
1984,3,5,194,1.5050
1984,3,6,169,1.4619
1984,3,7,150,2.0851
1984,3,8,135,1.6180
1984,3,9,122,2.4107
1984,3,10,123,1.0652
1984,4,1,2248,-2.8756
1984,4,2,431,-1.1572
1984,4,3,274,-0.3254
1984,4,4,228,0.3175
1984,4,5,194,-0.1434
1984,4,6,169,0.3409
1984,4,7,150,-0.9155
1984,4,8,135,-2.1189
1984,4,9,122,-0.8163
1984,4,10,123,1.9391
1984,5,1,2227,-5.4057
1984,5,2,430,-4.7456
1984,5,3,273,-4.9083
1984,5,4,225,-5.2154
1984,5,5,194,-6.0728
1984,5,6,169,-4.8956
1984,5,7,149,-4.7766
1984,5,8,135,-5.5105
1984,5,9,122,-4.5507
1984,5,10,123,-4.7303
1984,6,1,2210,0.8743
1984,6,2,425,3.1235
1984,6,3,271,2.3677
1984,6,4,222,3.1417
1984,6,5,194,4.3415
1984,6,6,169,3.0557
1984,6,7,149,3.6926
1984,6,8,135,3.3140
1984,6,9,122,3.2116
1984,6,10,123,2.0095
1984,7,1,2882,-5.4620
1984,7,2,466,-5.3338
1984,7,3,304,-5.9411
1984,7,4,216,-4.7561
1984,7,5,185,-4.3017
1984,7,6,165,-3.6426
1984,7,7,146,-3.8578
1984,7,8,132,-3.8462
1984,7,9,124,-1.5658
1984,7,10,121,-0.6799
1984,8,1,2850,8.6084
1984,8,2,461,11.8933
1984,8,3,301,13.6850
1984,8,4,215,12.4784
1984,8,5,184,13.3270
1984,8,6,162,13.2157
1984,8,7,145,11.8990
1984,8,8,132,12.8158
1984,8,9,124,10.6517
1984,8,10,121,10.5031
1984,9,1,2831,-0.7268
1984,9,2,458,-0.9800
1984,9,3,300,-1.4242
1984,9,4,213,-2.4122
1984,9,5,184,-0.2251
1984,9,6,160,-1.5327
1984,9,7,145,-1.0690
1984,9,8,131,0.3771
1984,9,9,124,0.1845
1984,9,10,121,-0.3836
1984,10,1,2782,-3.0113
1984,10,2,458,-2.6022
1984,10,3,297,-1.9861
1984,10,4,212,-1.3665
1984,10,5,181,-0.8404
1984,10,6,159,-1.4353
1984,10,7,144,-1.2399
1984,10,8,130,0.9023
1984,10,9,124,1.1629
1984,10,10,121,0.3302
1984,11,1,2747,-4.2934
1984,11,2,452,-2.6121
1984,11,3,297,-3.5892
1984,11,4,210,-2.5200
1984,11,5,181,-1.1233
1984,11,6,158,-0.3722
1984,11,7,144,-1.2483
1984,11,8,130,-0.9157
1984,11,9,124,-0.1439
1984,11,10,119,-1.2405
1984,12,1,2709,-0.1229
1984,12,2,448,1.1159
1984,12,3,297,2.1541
1984,12,4,210,1.1995
1984,12,5,179,3.0400
1984,12,6,157,2.3649
1984,12,7,144,1.9056
1984,12,8,128,2.2162
1984,12,9,122,2.9623
1984,12,10,119,2.0440
1985,1,1,2692,13.4128
1985,1,2,445,13.2529
1985,1,3,296,13.9474
1985,1,4,208,12.0834
1985,1,5,178,10.5831
1985,1,6,156,10.6951
1985,1,7,143,10.9824
1985,1,8,127,9.0292
1985,1,9,122,6.5470
1985,1,10,119,7.3504
1985,2,1,2662,4.4549
1985,2,2,439,2.7923
1985,2,3,295,2.5914
1985,2,4,206,2.5236
1985,2,5,177,1.8150
1985,2,6,155,0.8921
1985,2,7,142,0.8210
1985,2,8,127,1.4775
1985,2,9,121,1.8595
1985,2,10,119,1.5290
1985,3,1,2639,-1.5626
1985,3,2,437,-2.3397
1985,3,3,294,-2.5546
1985,3,4,203,-3.3619
1985,3,5,175,-1.3365
1985,3,6,154,-1.8186
1985,3,7,141,-0.3671
1985,3,8,127,-0.6767
1985,3,9,121,1.6036
1985,3,10,119,0.0243
1985,4,1,2613,-1.8746
1985,4,2,432,-0.9206
1985,4,3,294,-2.4287
1985,4,4,202,-1.8584
1985,4,5,174,-0.2100
1985,4,6,153,-1.2399
1985,4,7,141,-1.0941
1985,4,8,126,-1.2903
1985,4,9,121,-0.6142
1985,4,10,119,-0.4643
1985,5,1,2588,1.8960
1985,5,2,432,3.3994
1985,5,3,293,4.2413
1985,5,4,201,4.7695
1985,5,5,173,4.1800
1985,5,6,153,4.9255
1985,5,7,141,5.1507
1985,5,8,126,6.1593
1985,5,9,121,7.3646
1985,5,10,119,5.7283
1985,6,1,2551,0.3763
1985,6,2,428,0.9549
1985,6,3,288,0.6437
1985,6,4,201,1.8179
1985,6,5,169,1.6040
1985,6,6,153,2.5792
1985,6,7,140,1.3023
1985,6,8,125,2.4985
1985,6,9,121,2.4730
1985,6,10,119,1.3033
1985,7,1,2727,2.2435
1985,7,2,498,2.9992
1985,7,3,277,2.7867
1985,7,4,233,3.8819
1985,7,5,187,2.2882
1985,7,6,158,2.3988
1985,7,7,153,1.2164
1985,7,8,130,-0.3289
1985,7,9,121,-0.8543
1985,7,10,117,-0.4823
1985,8,1,2689,-0.8741
1985,8,2,493,-0.6744
1985,8,3,277,-1.1796
1985,8,4,232,-1.1398
1985,8,5,185,-1.4411
1985,8,6,157,-0.7211
1985,8,7,153,-0.3105
1985,8,8,130,-0.2663
1985,8,9,120,-0.6781
1985,8,10,117,-0.3137
1985,9,1,2650,-6.5706
1985,9,2,488,-5.8683
1985,9,3,275,-6.1471
1985,9,4,232,-6.0871
1985,9,5,184,-6.0334
1985,9,6,156,-4.4321
1985,9,7,152,-4.7809
1985,9,8,129,-4.8354
1985,9,9,120,-3.9929
1985,9,10,117,-2.6289
1985,10,1,2626,0.8445
1985,10,2,486,3.1381
1985,10,3,275,3.7552
1985,10,4,231,3.6471
1985,10,5,184,3.1557
1985,10,6,154,2.9066
1985,10,7,151,3.1692
1985,10,8,128,5.7019
1985,10,9,119,5.0084
1985,10,10,115,3.9696
1985,11,1,2593,4.2798
1985,11,2,481,7.4736
1985,11,3,272,7.1614
1985,11,4,229,8.0029
1985,11,5,183,7.3366
1985,11,6,153,5.9857
1985,11,7,151,7.8227
1985,11,8,128,6.7024
1985,11,9,118,7.5780
1985,11,10,115,6.8369
1985,12,1,2550,3.0720
1985,12,2,479,4.7113
1985,12,3,271,5.0064
1985,12,4,227,3.6185
1985,12,5,181,5.2440
1985,12,6,153,4.7051
1985,12,7,150,4.0408
1985,12,8,128,2.8948
1985,12,9,118,3.8816
1985,12,10,113,4.9798
1986,1,1,2510,3.9651
1986,1,2,478,2.0143
1986,1,3,269,0.9820
1986,1,4,226,1.2118
1986,1,5,180,1.2992
1986,1,6,152,1.9790
1986,1,7,149,1.1091
1986,1,8,127,1.9921
1986,1,9,117,2.9191
1986,1,10,112,-0.8051
1986,2,1,2475,5.1959
1986,2,2,476,6.6928
1986,2,3,267,7.1271
1986,2,4,225,6.4678
1986,2,5,178,6.8769
1986,2,6,151,6.7274
1986,2,7,149,7.1667
1986,2,8,127,7.4204
1986,2,9,117,8.1904
1986,2,10,111,7.6210
1986,3,1,2453,4.2810
1986,3,2,475,5.2356
1986,3,3,267,5.1355
1986,3,4,223,6.0288
1986,3,5,177,5.7248
1986,3,6,151,6.8180
1986,3,7,148,6.8319
1986,3,8,127,4.3209
1986,3,9,117,4.0811
1986,3,10,110,5.6793
1986,4,1,2429,1.6805
1986,4,2,474,2.1318
1986,4,3,266,0.9088
1986,4,4,220,1.0478
1986,4,5,174,1.7544
1986,4,6,150,0.6387
1986,4,7,147,-0.9297
1986,4,8,127,-0.4784
1986,4,9,117,-1.8569
1986,4,10,110,-0.1928
1986,5,1,2389,4.0051
1986,5,2,470,4.5952
1986,5,3,262,3.4020
1986,5,4,218,4.0848
1986,5,5,172,4.3392
1986,5,6,148,5.4885
1986,5,7,145,4.2495
1986,5,8,127,5.6091
1986,5,9,116,5.5976
1986,5,10,109,5.2484
1986,6,1,2358,0.6846
1986,6,2,469,-0.8789
1986,6,3,262,0.7969
1986,6,4,218,0.6637
1986,6,5,171,-0.3279
1986,6,6,147,1.5002
1986,6,7,144,0.7570
1986,6,8,126,1.5426
1986,6,9,115,1.6339
1986,6,10,109,1.8329
1986,7,1,2664,-8.8607
1986,7,2,527,-9.8535
1986,7,3,295,-10.5688
1986,7,4,257,-9.5465
1986,7,5,203,-9.9842
1986,7,6,158,-7.3739
1986,7,7,144,-6.2722
1986,7,8,135,-6.2961
1986,7,9,122,-4.8178
1986,7,10,111,-5.1636
1986,8,1,2629,-0.0043
1986,8,2,521,1.8573
1986,8,3,293,3.2667
1986,8,4,257,4.0208
1986,8,5,203,4.8770
1986,8,6,158,7.3905
1986,8,7,143,6.1659
1986,8,8,135,7.3132
1986,8,9,121,6.7049
1986,8,10,111,7.0124
1986,9,1,2599,-6.4315
1986,9,2,519,-6.7597
1986,9,3,293,-6.3321
1986,9,4,256,-6.1749
1986,9,5,201,-6.5237
1986,9,6,158,-5.0997
1986,9,7,140,-5.9869
1986,9,8,134,-6.6375
1986,9,9,121,-7.6727
1986,9,10,111,-8.4227
1986,10,1,2564,1.6591
1986,10,2,516,2.8946
1986,10,3,291,4.6938
1986,10,4,255,4.5903
1986,10,5,199,4.1665
1986,10,6,156,4.4349
1986,10,7,140,5.5222
1986,10,8,134,6.0251
1986,10,9,121,6.6394
1986,10,10,110,5.6034
1986,11,1,2530,-0.9070
1986,11,2,515,-0.4773
1986,11,3,291,0.0497
1986,11,4,252,0.1663
1986,11,5,199,1.3172
1986,11,6,154,0.9744
1986,11,7,139,1.7170
1986,11,8,133,1.3884
1986,11,9,119,1.9586
1986,11,10,110,3.0355
1986,12,1,2484,-4.3682
1986,12,2,510,-2.9522
1986,12,3,290,-2.9062
1986,12,4,252,-2.6408
1986,12,5,197,-2.3166
1986,12,6,153,-2.4239
1986,12,7,139,-2.6031
1986,12,8,133,-4.1846
1986,12,9,118,-4.1263
1986,12,10,110,-2.3269
1987,1,1,2430,10.1366
1987,1,2,504,11.6234
1987,1,3,285,12.9057
1987,1,4,247,13.1417
1987,1,5,194,12.1518
1987,1,6,150,13.0577
1987,1,7,137,14.4236
1987,1,8,131,13.8345
1987,1,9,117,13.0276
1987,1,10,110,13.7398
1987,2,1,2399,8.8010
1987,2,2,498,8.7310
1987,2,3,283,7.1209
1987,2,4,245,9.2647
1987,2,5,193,8.0272
1987,2,6,150,7.1875
1987,2,7,135,5.5378
1987,2,8,131,5.1932
1987,2,9,117,4.9514
1987,2,10,110,3.7559
1987,3,1,2389,3.6899
1987,3,2,497,2.1895
1987,3,3,283,2.8646
1987,3,4,244,1.4446
1987,3,5,193,2.8286
1987,3,6,150,0.5316
1987,3,7,135,2.3477
1987,3,8,130,1.5774
1987,3,9,116,1.8643
1987,3,10,110,3.7089
1987,4,1,2367,-1.8224
1987,4,2,490,-2.2827
1987,4,3,283,-2.2062
1987,4,4,244,-3.3183
1987,4,5,192,-2.5078
1987,4,6,150,-0.4977
1987,4,7,135,-1.0385
1987,4,8,130,-2.2909
1987,4,9,115,-2.0833
1987,4,10,110,-0.0416
1987,5,1,2352,0.1917
1987,5,2,485,-0.0198
1987,5,3,282,0.1612
1987,5,4,243,-0.3201
1987,5,5,191,1.3048
1987,5,6,148,1.3376
1987,5,7,134,0.8175
1987,5,8,130,0.7137
1987,5,9,115,0.1409
1987,5,10,110,1.0286
1987,6,1,2340,1.7211
1987,6,2,485,1.6477
1987,6,3,281,2.2389
1987,6,4,241,2.5148
1987,6,5,190,2.5561
1987,6,6,148,2.7212
1987,6,7,134,3.1103
1987,6,8,130,3.9975
1987,6,9,115,5.1386
1987,6,10,110,5.0107
1987,7,1,2866,2.2166
1987,7,2,515,3.4483
1987,7,3,289,3.7165
1987,7,4,245,3.6648
1987,7,5,211,4.2462
1987,7,6,162,5.6746
1987,7,7,141,4.8308
1987,7,8,125,6.0835
1987,7,9,121,5.7685
1987,7,10,111,4.3878
1987,8,1,2839,1.1134
1987,8,2,512,2.6037
1987,8,3,289,3.3006
1987,8,4,241,2.6767
1987,8,5,209,4.2076
1987,8,6,161,1.1753
1987,8,7,141,4.2810
1987,8,8,125,2.8073
1987,8,9,120,2.6469
1987,8,10,111,4.4757
1987,9,1,2819,-1.0010
1987,9,2,509,-2.0229
1987,9,3,284,-1.5221
1987,9,4,239,-1.7670
1987,9,5,207,-2.1649
1987,9,6,158,-1.6748
1987,9,7,139,-0.8312
1987,9,8,124,-0.5942
1987,9,9,120,-2.4154
1987,9,10,111,-2.5459
1987,10,1,2798,-31.1091
1987,10,2,507,-32.6854
1987,10,3,282,-30.5938
1987,10,4,237,-31.3119
1987,10,5,204,-29.2219
1987,10,6,158,-26.9838
1987,10,7,138,-25.6768
1987,10,8,123,-23.6355
1987,10,9,120,-23.4644
1987,10,10,111,-19.7706
1987,11,1,2762,-5.8558
1987,11,2,501,-6.6821
1987,11,3,280,-4.7960
1987,11,4,236,-5.6434
1987,11,5,201,-3.8518
1987,11,6,158,-3.9845
1987,11,7,137,-5.0968
1987,11,8,121,-5.6670
1987,11,9,120,-6.0230
1987,11,10,111,-9.0605
1987,12,1,2726,2.4320
1987,12,2,500,8.5339
1987,12,3,279,9.0268
1987,12,4,237,10.8246
1987,12,5,199,10.4909
1987,12,6,158,9.9571
1987,12,7,136,11.4047
1987,12,8,120,9.2005
1987,12,9,120,8.8661
1987,12,10,111,6.7840
1988,1,1,2693,6.5821
1988,1,2,497,4.2670
1988,1,3,273,3.4879
1988,1,4,235,3.0931
1988,1,5,198,1.5086
1988,1,6,158,3.2715
1988,1,7,136,2.3151
1988,1,8,120,2.4180
1988,1,9,119,4.9671
1988,1,10,111,3.8462
1988,2,1,2666,6.9700
1988,2,2,494,8.1160
1988,2,3,272,8.9243
1988,2,4,233,10.8211
1988,2,5,196,8.2442
1988,2,6,158,8.7264
1988,2,7,136,7.8307
1988,2,8,119,7.5266
1988,2,9,119,5.9367
1988,2,10,111,3.9954
1988,3,1,2626,5.1523
1988,3,2,490,5.4987
1988,3,3,272,3.9999
1988,3,4,231,4.4552
1988,3,5,194,2.6151
1988,3,6,158,1.3286
1988,3,7,136,0.6227
1988,3,8,119,0.7107
1988,3,9,119,-0.9734
1988,3,10,111,-4.1934
1988,4,1,2601,1.4911
1988,4,2,486,2.8573
1988,4,3,270,2.8978
1988,4,4,231,2.8977
1988,4,5,191,1.1400
1988,4,6,156,1.0729
1988,4,7,136,1.3033
1988,4,8,119,1.0528
1988,4,9,118,0.1590
1988,4,10,111,1.3515
1988,5,1,2578,-2.5767
1988,5,2,479,-2.1525
1988,5,3,267,-2.7607
1988,5,4,230,-1.7330
1988,5,5,190,-0.9658
1988,5,6,153,0.1443
1988,5,7,136,-0.5191
1988,5,8,119,0.1826
1988,5,9,118,-1.7553
1988,5,10,111,0.9240
1988,6,1,2536,5.8519
1988,6,2,475,7.0153
1988,6,3,265,8.2812
1988,6,4,226,7.5287
1988,6,5,189,7.6562
1988,6,6,153,5.8782
1988,6,7,135,6.3011
1988,6,8,118,5.8612
1988,6,9,118,4.9559
1988,6,10,111,4.3971
1988,7,1,2808,-0.2214
1988,7,2,412,-0.1363
1988,7,3,303,-0.8086
1988,7,4,243,-1.0683
1988,7,5,218,-1.9536
1988,7,6,165,-2.9683
1988,7,7,139,-2.6246
1988,7,8,128,-1.5439
1988,7,9,118,-1.3778
1988,7,10,112,-0.2637
1988,8,1,2782,-2.1578
1988,8,2,411,-3.4802
1988,8,3,303,-2.1275
1988,8,4,241,-3.9847
1988,8,5,216,-2.8171
1988,8,6,163,-2.7060
1988,8,7,139,-1.9508
1988,8,8,128,-2.3872
1988,8,9,117,-2.9134
1988,8,10,112,-3.5169
1988,9,1,2747,1.2313
1988,9,2,405,3.6347
1988,9,3,299,3.2838
1988,9,4,237,1.6163
1988,9,5,214,3.3298
1988,9,6,163,2.4586
1988,9,7,139,3.8422
1988,9,8,128,2.6474
1988,9,9,117,5.5654
1988,9,10,111,4.1702
1988,10,1,2715,-2.1271
1988,10,2,403,-1.3197
1988,10,3,295,-0.9855
1988,10,4,233,-0.8489
1988,10,5,209,-0.3171
1988,10,6,162,0.3380
1988,10,7,139,0.2943
1988,10,8,128,0.7332
1988,10,9,117,2.5416
1988,10,10,111,3.3000
1988,11,1,2688,-4.8078
1988,11,2,398,-3.5711
1988,11,3,294,-3.1857
1988,11,4,232,-2.8825
1988,11,5,207,-1.9538
1988,11,6,162,-2.7360
1988,11,7,136,-1.3490
1988,11,8,128,-1.6664
1988,11,9,116,-2.8135
1988,11,10,111,-0.7335
1988,12,1,2652,2.8628
1988,12,2,393,4.3981
1988,12,3,292,5.3326
1988,12,4,230,4.9812
1988,12,5,204,4.4071
1988,12,6,162,4.0618
1988,12,7,134,2.4912
1988,12,8,127,2.6599
1988,12,9,116,2.5147
1988,12,10,111,1.8764
1989,1,1,2605,5.1483
1989,1,2,389,5.3847
1989,1,3,289,4.4955
1989,1,4,228,4.9119
1989,1,5,204,5.0448
1989,1,6,161,5.9446
1989,1,7,134,4.9273
1989,1,8,125,5.9600
1989,1,9,116,6.6134
1989,1,10,110,7.1507
1989,2,1,2575,0.2425
1989,2,2,386,0.5793
1989,2,3,288,1.0310
1989,2,4,227,1.6516
1989,2,5,203,0.6202
1989,2,6,159,-0.0007
1989,2,7,134,-0.7186
1989,2,8,124,-0.1824
1989,2,9,115,-2.0949
1989,2,10,110,-2.9715
1989,3,1,2548,2.7164
1989,3,2,382,2.7637
1989,3,3,286,2.3070
1989,3,4,226,2.3864
1989,3,5,202,3.5082
1989,3,6,159,0.4614
1989,3,7,134,0.5349
1989,3,8,124,1.2201
1989,3,9,115,2.3263
1989,3,10,110,1.9391
1989,4,1,2517,3.1511
1989,4,2,380,3.6146
1989,4,3,283,4.9506
1989,4,4,224,5.8345
1989,4,5,202,5.3081
1989,4,6,159,4.9605
1989,4,7,134,5.5267
1989,4,8,123,5.4110
1989,4,9,114,5.5881
1989,4,10,110,5.2480
1989,5,1,2499,3.0203
1989,5,2,376,4.0707
1989,5,3,283,3.6942
1989,5,4,222,4.2513
1989,5,5,199,5.3709
1989,5,6,158,4.5910
1989,5,7,134,4.4536
1989,5,8,123,4.0206
1989,5,9,114,4.7812
1989,5,10,110,3.9171
1989,6,1,2471,-1.8728
1989,6,2,372,-1.7752
1989,6,3,281,-2.9046
1989,6,4,220,-2.3884
1989,6,5,199,-1.8274
1989,6,6,157,-1.8515
1989,6,7,133,-0.8257
1989,6,8,122,-0.3773
1989,6,9,114,-0.3050
1989,6,10,109,-0.8556
1989,7,1,2645,2.8163
1989,7,2,401,3.3828
1989,7,3,297,5.1849
1989,7,4,238,3.7526
1989,7,5,178,4.2099
1989,7,6,146,4.4879
1989,7,7,143,6.4842
1989,7,8,125,7.4496
1989,7,9,112,8.1315
1989,7,10,112,9.0092
1989,8,1,2623,1.4620
1989,8,2,400,1.7185
1989,8,3,296,3.2590
1989,8,4,238,3.1466
1989,8,5,177,1.9963
1989,8,6,145,2.6153
1989,8,7,143,3.6032
1989,8,8,124,3.5966
1989,8,9,110,3.6292
1989,8,10,111,1.3466
1989,9,1,2594,0.2455
1989,9,2,398,-0.5839
1989,9,3,293,0.6517
1989,9,4,236,1.1685
1989,9,5,174,0.5049
1989,9,6,144,-0.6964
1989,9,7,140,-1.0916
1989,9,8,124,-2.5711
1989,9,9,110,-1.3253
1989,9,10,111,0.0862
1989,10,1,2559,-5.3332
1989,10,2,396,-6.3153
1989,10,3,291,-5.3764
1989,10,4,234,-5.9631
1989,10,5,174,-5.6351
1989,10,6,144,-5.2452
1989,10,7,140,-3.8387
1989,10,8,124,-4.3197
1989,10,9,110,-4.0199
1989,10,10,111,-1.1235
1989,11,1,2533,-0.8000
1989,11,2,396,0.1708
1989,11,3,291,0.9517
1989,11,4,234,1.0227
1989,11,5,173,1.5015
1989,11,6,143,2.5985
1989,11,7,140,0.6630
1989,11,8,124,2.8085
1989,11,9,110,0.9562
1989,11,10,110,2.6192
1989,12,1,2509,-1.0129
1989,12,2,394,0.3766
1989,12,3,288,1.6906
1989,12,4,230,1.0999
1989,12,5,173,0.2654
1989,12,6,142,1.7249
1989,12,7,140,2.4908
1989,12,8,124,2.8460
1989,12,9,109,2.5466
1989,12,10,110,2.9429
1990,1,1,2489,-6.6202
1990,1,2,393,-8.6934
1990,1,3,288,-8.5237
1990,1,4,228,-8.9652
1990,1,5,172,-8.6539
1990,1,6,140,-8.0627
1990,1,7,140,-7.2681
1990,1,8,123,-6.7843
1990,1,9,109,-6.6878
1990,1,10,110,-6.4403
1990,2,1,2468,1.7195
1990,2,2,390,4.0021
1990,2,3,285,4.0773
1990,2,4,225,2.0826
1990,2,5,171,3.1156
1990,2,6,139,3.3870
1990,2,7,138,1.6546
1990,2,8,123,2.1075
1990,2,9,108,1.4281
1990,2,10,109,1.1034
1990,3,1,2446,3.3605
1990,3,2,389,4.7070
1990,3,3,281,5.3103
1990,3,4,225,4.4743
1990,3,5,171,4.2345
1990,3,6,140,2.5710
1990,3,7,138,4.1952
1990,3,8,123,2.7680
1990,3,9,108,1.8990
1990,3,10,109,3.1284
1990,4,1,2425,-2.1512
1990,4,2,389,-2.7734
1990,4,3,280,-1.6535
1990,4,4,225,-4.6678
1990,4,5,169,-2.7692
1990,4,6,139,-3.1301
1990,4,7,138,-4.6097
1990,4,8,123,-3.6277
1990,4,9,108,-3.9038
1990,4,10,109,-1.4336
1990,5,1,2399,6.5552
1990,5,2,387,7.7285
1990,5,3,279,9.1112
1990,5,4,225,8.6310
1990,5,5,169,7.1089
1990,5,6,139,9.3485
1990,5,7,138,9.3531
1990,5,8,122,8.5924
1990,5,9,108,9.0704
1990,5,10,109,9.3763
1990,6,1,2370,1.9441
1990,6,2,386,0.1616
1990,6,3,279,-0.7806
1990,6,4,224,0.1462
1990,6,5,168,1.0387
1990,6,6,139,-0.0326
1990,6,7,138,-1.0966
1990,6,8,122,-0.3362
1990,6,9,108,-0.8048
1990,6,10,109,-0.2324
1990,7,1,2443,-4.0396
1990,7,2,446,-4.3607
1990,7,3,334,-4.3463
1990,7,4,270,-4.2453
1990,7,5,180,-2.3468
1990,7,6,154,-3.2202
1990,7,7,143,-1.1486
1990,7,8,134,-1.8214
1990,7,9,116,-1.8369
1990,7,10,111,0.4858
1990,8,1,2412,-13.5257
1990,8,2,445,-14.6654
1990,8,3,334,-13.5861
1990,8,4,268,-13.0021
1990,8,5,180,-13.5269
1990,8,6,153,-11.2431
1990,8,7,143,-10.1187
1990,8,8,134,-9.8167
1990,8,9,116,-8.9798
1990,8,10,111,-8.2319
1990,9,1,2390,-8.8459
1990,9,2,444,-8.8079
1990,9,3,331,-9.1894
1990,9,4,268,-8.7248
1990,9,5,179,-8.4337
1990,9,6,152,-6.2267
1990,9,7,140,-5.3817
1990,9,8,133,-5.9711
1990,9,9,116,-5.1395
1990,9,10,111,-3.5873
1990,10,1,2371,-6.9743
1990,10,2,442,-6.7161
1990,10,3,329,-5.6421
1990,10,4,268,-6.4235
1990,10,5,179,-4.5193
1990,10,6,152,-3.6924
1990,10,7,139,-2.3897
1990,10,8,133,-0.6775
1990,10,9,116,-0.9112
1990,10,10,111,0.9426
1990,11,1,2350,1.5280
1990,11,2,442,5.6542
1990,11,3,327,6.6284
1990,11,4,267,9.7731
1990,11,5,178,8.2227
1990,11,6,152,8.4278
1990,11,7,139,7.3571
1990,11,8,133,7.8938
1990,11,9,116,7.9900
1990,11,10,111,4.9881
1990,12,1,2333,-0.7246
1990,12,2,440,2.9919
1990,12,3,327,3.0909
1990,12,4,267,6.0041
1990,12,5,175,4.7404
1990,12,6,152,4.6385
1990,12,7,137,4.4123
1990,12,8,133,3.3431
1990,12,9,116,3.9101
1990,12,10,111,2.0426
1991,1,1,2316,8.4768
1991,1,2,438,8.8100
1991,1,3,326,8.7452
1991,1,4,266,8.0697
1991,1,5,175,9.9290
1991,1,6,151,6.6384
1991,1,7,137,6.6477
1991,1,8,133,5.0389
1991,1,9,116,6.4365
