year,month,rank_ME,nstocks,ret_vw
1983,1,3,271,7.1140
1983,1,4,213,7.4116
1983,1,5,180,6.0077
1983,1,6,168,4.0714
1983,1,7,138,3.6482
1983,1,8,128,4.2680
1983,1,9,125,3.2243
1983,1,10,122,4.4489
1983,2,1,2274,5.2282
1983,2,2,361,5.7439
1983,2,3,270,6.9478
1983,2,4,209,5.5578
1983,2,5,180,4.9649
1983,2,6,168,4.7959
1983,2,7,137,3.8577
1983,2,8,128,3.0654
1983,2,9,125,2.9575
1983,2,10,122,2.0749
1983,3,1,2259,4.8232
1983,3,2,358,4.5145
1983,3,3,268,3.7640
1983,3,4,209,2.9226
1983,3,5,180,3.8118
1983,3,6,169,4.4916
1983,3,7,137,3.1953
1983,3,8,127,2.3278
1983,3,9,124,3.3094
1983,3,10,122,2.6856
1983,4,1,2248,7.5550
1983,4,2,356,7.9700
1983,4,3,268,7.8057
1983,4,4,209,8.0450
1983,4,5,179,6.5550
1983,4,6,169,5.4892
1983,4,7,137,6.3025
1983,4,8,125,4.9265
1983,4,9,124,6.4227
1983,4,10,122,7.6602
1983,5,1,2228,10.9680
1983,5,2,355,9.1669
1983,5,3,268,6.5804
1983,5,4,209,5.4866
1983,5,5,179,4.9550
1983,5,6,169,4.8594
1983,5,7,137,4.3328
1983,5,8,125,3.9925
1983,5,9,124,2.7881
1983,5,10,122,-2.0687
1983,6,1,2212,5.2547
1983,6,2,353,3.5857
1983,6,3,266,6.2358
1983,6,4,209,6.0895
1983,6,5,178,5.6924
1983,6,6,169,4.1217
1983,6,7,136,4.6760
1983,6,8,124,2.7218
1983,6,9,123,3.7018
1983,6,10,122,4.2063
1983,7,1,2428,-2.9349
1983,7,2,452,-2.1957
1983,7,3,292,-2.9145
1983,7,4,235,-4.6942
1983,7,5,201,-3.4831
1983,7,6,176,-3.6228
1983,7,7,152,-3.4724
1983,7,8,138,-3.3027
1983,7,9,124,-3.1343
1983,7,10,124,-3.4316
1983,8,1,2409,-5.1726
1983,8,2,450,-2.9167
1983,8,3,290,-4.8272
1983,8,4,234,-3.6112
1983,8,5,200,-3.2091
1983,8,6,175,-2.6921
1983,8,7,152,-0.9014
1983,8,8,138,0.2240
1983,8,9,124,-0.3153
1983,8,10,124,2.1335
1983,9,1,2382,-1.4073
1983,9,2,446,-0.0733
1983,9,3,287,1.9908
1983,9,4,233,1.7206
1983,9,5,199,2.5156
1983,9,6,174,3.6567
1983,9,7,152,3.2433
1983,9,8,137,1.6123
1983,9,9,124,1.8205
1983,9,10,124,1.3256
1983,10,1,2356,-6.9624
1983,10,2,445,-7.2270
1983,10,3,286,-7.2093
1983,10,4,233,-7.1091
1983,10,5,198,-5.9501
1983,10,6,172,-4.7762
1983,10,7,151,-3.9491
1983,10,8,137,-3.2275
1983,10,9,123,-2.5100
1983,10,10,124,-0.8649
1983,11,1,2345,2.8825
1983,11,2,439,3.7400
1983,11,3,285,4.3960
1983,11,4,231,6.5876
1983,11,5,197,4.6014
1983,11,6,172,5.3230
1983,11,7,151,4.2189
1983,11,8,136,4.8767
1983,11,9,123,2.3134
1983,11,10,124,1.5096
1983,12,1,2334,-2.8266
1983,12,2,439,-1.8531
1983,12,3,284,-0.9771
1983,12,4,231,-2.4512
1983,12,5,197,-1.7440
1983,12,6,172,-1.7977
1983,12,7,151,-1.8022
1983,12,8,136,-2.5992
1983,12,9,123,-2.2649
1983,12,10,124,-0.0288
1984,1,1,2311,0.2525
1984,1,2,438,-1.7238
1984,1,3,282,-2.6033
1984,1,4,231,-2.2316
1984,1,5,197,-3.4937
1984,1,6,170,-4.7463
1984,1,7,151,-4.1350
1984,1,8,135,-3.7794
1984,1,9,122,-1.5422
1984,1,10,124,0.0875
1984,2,1,2281,-6.3127
1984,2,2,434,-6.1323
1984,2,3,281,-5.9811
1984,2,4,230,-5.3228
1984,2,5,197,-5.2110
1984,2,6,170,-6.1623
1984,2,7,150,-5.9104
1984,2,8,135,-4.2856
1984,2,9,122,-5.1860
1984,2,10,124,-2.5360
1984,3,1,2261,0.4419
1984,3,2,432,0.7093
1984,3,3,276,0.9526
1984,3,4,230,0.5188
1984,3,5,194,1.5050
1984,3,6,169,1.4601
1984,3,7,150,2.0791
1984,3,8,135,1.6138
1984,3,9,122,2.4133
1984,3,10,123,1.0582
1984,4,1,2243,-2.8791
1984,4,2,431,-1.1580
1984,4,3,274,-0.3266
1984,4,4,228,0.3190
1984,4,5,194,-0.1378
1984,4,6,169,0.3395
1984,4,7,150,-0.9057
1984,4,8,135,-2.1171
1984,4,9,122,-0.8167
1984,4,10,123,1.9371
1984,5,1,2225,-5.4087
1984,5,2,428,-4.7607
1984,5,3,273,-4.8999
1984,5,4,225,-5.2029
1984,5,5,194,-6.0585
1984,5,6,169,-4.8812
1984,5,7,149,-4.7614
1984,5,8,135,-5.4974
1984,5,9,122,-4.5310
1984,5,10,123,-4.7027
1984,6,1,2206,0.8717
1984,6,2,425,3.1202
1984,6,3,271,2.3651
1984,6,4,222,3.1393
1984,6,5,194,4.3415
1984,6,6,169,3.0567
1984,6,7,149,3.6926
1984,6,8,135,3.3086
1984,6,9,122,3.2234
1984,6,10,123,2.0069
1984,7,1,2873,-5.4740
1984,7,2,466,-5.3311
1984,7,3,304,-5.9404
1984,7,4,215,-4.7772
1984,7,5,185,-4.2986
1984,7,6,165,-3.6438
1984,7,7,146,-3.8580
1984,7,8,132,-3.8439
1984,7,9,124,-1.5623
1984,7,10,121,-0.6792
1984,8,1,2845,8.6125
1984,8,2,461,11.8881
1984,8,3,301,13.6791
1984,8,4,215,12.4701
1984,8,5,184,13.2932
1984,8,6,162,13.2120
1984,8,7,145,11.8935
1984,8,8,132,12.8034
1984,8,9,124,10.6431
1984,8,10,121,10.4771
1984,9,1,2824,-0.7200
1984,9,2,458,-0.9795
1984,9,3,299,-1.4084
1984,9,4,213,-2.4167
1984,9,5,184,-0.2290
1984,9,6,160,-1.5342
1984,9,7,145,-1.0691
1984,9,8,131,0.3701
1984,9,9,124,0.1732
1984,9,10,121,-0.3896
1984,10,1,2777,-3.0167
1984,10,2,458,-2.6026
1984,10,3,297,-1.9867
1984,10,4,212,-1.3679
1984,10,5,181,-0.8424
1984,10,6,159,-1.4395
1984,10,7,144,-1.2362
1984,10,8,130,0.8939
1984,10,9,124,1.1587
1984,10,10,121,0.3257
1984,11,1,2738,-4.2856
1984,11,2,452,-2.6095
1984,11,3,297,-3.5878
1984,11,4,210,-2.5186
1984,11,5,181,-1.1214
1984,11,6,158,-0.3710
1984,11,7,144,-1.2428
1984,11,8,130,-0.9121
1984,11,9,124,-0.1426
1984,11,10,119,-1.2332
1984,12,1,2704,-0.1112
1984,12,2,448,1.1121
1984,12,3,297,2.1484
1984,12,4,210,1.1958
1984,12,5,179,2.8698
1984,12,6,157,2.3605
1984,12,7,144,1.9017
1984,12,8,128,2.2076
1984,12,9,122,2.9533
1984,12,10,119,2.0389
1985,1,1,2686,13.4193
1985,1,2,445,13.2338
1985,1,3,296,13.9392
1985,1,4,208,12.0781
1985,1,5,178,10.5737
1985,1,6,155,10.7897
1985,1,7,143,10.9806
1985,1,8,127,9.0196
1985,1,9,122,6.5374
1985,1,10,119,7.3445
1985,2,1,2658,4.4533
1985,2,2,439,2.7918
1985,2,3,295,2.5920
1985,2,4,206,2.5242
1985,2,5,177,1.8282
1985,2,6,155,0.8932
1985,2,7,142,0.8215
1985,2,8,127,1.4779
1985,2,9,121,1.8605
1985,2,10,119,1.5252
1985,3,1,2636,-1.5663
1985,3,2,434,-2.3631
1985,3,3,294,-2.5532
1985,3,4,203,-3.3598
1985,3,5,175,-1.3358
1985,3,6,154,-1.8222
1985,3,7,141,-0.3697
1985,3,8,127,-0.6824
1985,3,9,121,1.5941
1985,3,10,119,0.0176
1985,4,1,2608,-1.6612
1985,4,2,432,-0.9200
1985,4,3,294,-2.4287
1985,4,4,202,-1.8563
1985,4,5,174,-0.2113
1985,4,6,153,-1.2382
1985,4,7,141,-1.0943
1985,4,8,126,-1.2879
1985,4,9,121,-0.6133
1985,4,10,119,-0.4634
1985,5,1,2574,1.9212
1985,5,2,432,3.3968
1985,5,3,293,4.2390
1985,5,4,201,4.7613
1985,5,5,173,4.1763
1985,5,6,153,4.9207
1985,5,7,141,5.1394
1985,5,8,126,6.1450
1985,5,9,121,7.3545
1985,5,10,119,5.7350
1985,6,1,2546,0.3926
1985,6,2,428,0.9538
1985,6,3,288,0.6436
1985,6,4,201,1.8153
1985,6,5,169,1.6029
1985,6,6,153,2.5759
1985,6,7,140,1.3013
1985,6,8,125,2.4936
1985,6,9,121,2.4682
1985,6,10,119,1.2998
1985,7,1,2720,2.2536
1985,7,2,498,2.9990
1985,7,3,277,2.7857
1985,7,4,233,3.8815
1985,7,5,187,2.2910
1985,7,6,158,2.4008
1985,7,7,153,1.2228
1985,7,8,130,-0.3240
1985,7,9,121,-0.8492
1985,7,10,117,-0.4795
1985,8,1,2683,-0.8343
1985,8,2,493,-0.6765
1985,8,3,277,-1.1809
1985,8,4,232,-1.1442
1985,8,5,185,-1.4421
1985,8,6,157,-0.7207
1985,8,7,153,-0.3015
1985,8,8,130,-0.2646
1985,8,9,120,-0.6781
1985,8,10,117,-0.3177
1985,9,1,2642,-6.5696
1985,9,2,488,-5.8664
1985,9,3,275,-6.1458
1985,9,4,232,-6.0870
1985,9,5,184,-6.0302
1985,9,6,156,-4.4293
1985,9,7,152,-4.7702
1985,9,8,129,-4.8278
1985,9,9,120,-3.9864
1985,9,10,117,-2.6242
1985,10,1,2616,0.8577
1985,10,2,486,3.1354
1985,10,3,275,3.7532
1985,10,4,231,3.6456
1985,10,5,184,3.1626
1985,10,6,154,2.9025
1985,10,7,151,3.1531
1985,10,8,128,5.6924
1985,10,9,119,5.0057
1985,10,10,115,3.9624
1985,11,1,2584,4.2928
1985,11,2,481,7.4699
1985,11,3,272,7.1568
1985,11,4,229,7.9990
1985,11,5,183,7.3315
1985,11,6,153,5.9832
1985,11,7,151,7.8179
1985,11,8,128,6.6914
1985,11,9,118,7.5690
1985,11,10,115,6.8160
1985,12,1,2540,3.0804
1985,12,2,479,4.7072
1985,12,3,271,5.0009
1985,12,4,227,3.6139
1985,12,5,181,5.2381
1985,12,6,153,4.6999
1985,12,7,150,4.0344
1985,12,8,128,2.8883
1985,12,9,118,3.8729
1985,12,10,113,4.9689
1986,1,1,2496,3.9672
1986,1,2,477,2.0111
1986,1,3,269,0.9801
1986,1,4,226,1.2100
1986,1,5,180,1.2978
1986,1,6,152,1.9782
1986,1,7,149,1.1030
1986,1,8,127,1.9894
1986,1,9,117,2.9132
1986,1,10,112,-0.8081
1986,2,1,2469,5.2032
1986,2,2,476,6.6901
1986,2,3,267,7.1210
1986,2,4,225,6.4626
1986,2,5,178,6.8722
1986,2,6,151,6.7185
1986,2,7,149,7.1606
1986,2,8,127,7.4078
1986,2,9,117,8.1822
1986,2,10,111,7.5992
1986,3,1,2447,4.2928
1986,3,2,475,5.2324
1986,3,3,267,5.1311
1986,3,4,222,5.9548
1986,3,5,177,5.7201
1986,3,6,151,6.8124
1986,3,7,148,6.8112
1986,3,8,127,4.3178
1986,3,9,117,4.0731
1986,3,10,110,5.6341
1986,4,1,2425,1.6847
1986,4,2,473,2.1191
1986,4,3,266,0.9105
1986,4,4,220,1.0491
1986,4,5,174,1.7556
1986,4,6,150,0.6395
1986,4,7,147,-0.9277
1986,4,8,127,-0.4748
1986,4,9,117,-1.8520
1986,4,10,110,-0.1923
1986,5,1,2383,4.0029
1986,5,2,470,4.5928
1986,5,3,262,3.3996
1986,5,4,218,4.0817
1986,5,5,172,4.3329
1986,5,6,148,5.4806
1986,5,7,145,4.2419
1986,5,8,127,5.6009
1986,5,9,116,5.5855
1986,5,10,109,5.2326
1986,6,1,2352,0.6970
1986,6,2,469,-0.8807
1986,6,3,262,0.7958
1986,6,4,218,0.6607
1986,6,5,171,-0.3312
1986,6,6,147,1.4971
1986,6,7,144,0.7531
1986,6,8,126,1.5337
1986,6,9,114,1.5751
1986,6,10,109,1.8271
1986,7,1,2659,-8.8657
1986,7,2,527,-9.8519
1986,7,3,295,-10.5664
1986,7,4,257,-9.5439
1986,7,5,203,-9.9815
1986,7,6,158,-7.3753
1986,7,7,144,-6.2738
1986,7,8,135,-6.2954
1986,7,9,122,-4.8171
1986,7,10,111,-5.1647
1986,8,1,2628,-0.0062
1986,8,2,521,1.8544
1986,8,3,293,3.2659
1986,8,4,257,4.0166
1986,8,5,203,4.8719
1986,8,6,158,7.3845
1986,8,7,143,6.1560
1986,8,8,135,7.3031
1986,8,9,121,6.6938
1986,8,10,111,6.9839
1986,9,1,2593,-6.4134
1986,9,2,519,-6.7739
1986,9,3,293,-6.3288
1986,9,4,256,-6.1733
1986,9,5,201,-6.5204
1986,9,6,158,-5.0970
1986,9,7,140,-5.9825
1986,9,8,134,-6.6327
1986,9,9,121,-7.6644
1986,9,10,111,-8.4137
1986,10,1,2564,1.6598
1986,10,2,516,2.8937
1986,10,3,291,4.6938
1986,10,4,255,4.5882
1986,10,5,199,4.1636
1986,10,6,156,4.4294
1986,10,7,140,5.5175
1986,10,8,134,6.0596
1986,10,9,121,6.6325
1986,10,10,110,5.6000
1986,11,1,2520,-0.9115
1986,11,2,514,-0.4822
1986,11,3,291,0.0483
1986,11,4,252,0.1678
1986,11,5,199,1.3155
1986,11,6,154,0.9733
1986,11,7,139,1.7172
1986,11,8,133,1.5015
1986,11,9,119,1.9526
1986,11,10,110,3.0273
1986,12,1,2483,-4.3728
1986,12,2,510,-2.9515
1986,12,3,290,-2.9028
1986,12,4,252,-2.6365
1986,12,5,196,-2.3364
1986,12,6,153,-2.4196
1986,12,7,139,-2.5972
1986,12,8,132,-4.0600
1986,12,9,118,-4.1162
1986,12,10,110,-2.3221
1987,1,1,2423,10.1351
1987,1,2,504,11.6201
1987,1,3,285,12.9045
1987,1,4,247,13.1389
1987,1,5,194,12.1476
1987,1,6,150,13.0562
1987,1,7,137,14.4206
1987,1,8,131,13.8297
1987,1,9,117,13.0235
1987,1,10,110,13.7363
1987,2,1,2395,8.7960
1987,2,2,498,8.7286
1987,2,3,283,7.1200
1987,2,4,245,9.2627
1987,2,5,193,8.0244
1987,2,6,150,7.1875
1987,2,7,135,5.5394
1987,2,8,131,5.1931
1987,2,9,117,4.9511
1987,2,10,110,3.7633
1987,3,1,2385,3.6949
1987,3,2,497,2.1889
1987,3,3,283,2.8639
1987,3,4,244,1.4449
1987,3,5,193,2.8285
1987,3,6,150,0.5332
1987,3,7,135,2.3471
1987,3,8,130,1.5778
1987,3,9,116,1.8631
1987,3,10,110,3.7102
1987,4,1,2364,-1.8001
1987,4,2,490,-2.2821
1987,4,3,283,-2.2063
1987,4,4,244,-3.3169
1987,4,5,192,-2.5071
1987,4,6,150,-0.4953
1987,4,7,135,-1.0378
1987,4,8,130,-2.3593
1987,4,9,115,-2.0838
1987,4,10,110,-0.0412
1987,5,1,2351,0.1901
1987,5,2,485,-0.0205
1987,5,3,282,0.1617
1987,5,4,243,-0.3191
1987,5,5,191,1.3039
1987,5,6,148,1.3354
1987,5,7,134,0.8169
1987,5,8,130,0.7150
1987,5,9,115,0.1399
1987,5,10,110,1.0334
1987,6,1,2339,1.7211
1987,6,2,485,1.6459
1987,6,3,281,2.2373
1987,6,4,241,2.5137
1987,6,5,190,2.5524
1987,6,6,148,2.7191
1987,6,7,134,3.1065
1987,6,8,130,3.9938
1987,6,9,115,5.1348
1987,6,10,110,5.0096
1987,7,1,2861,2.2216
1987,7,2,515,3.4471
1987,7,3,289,3.7150
1987,7,4,245,3.6622
1987,7,5,211,4.2477
1987,7,6,162,5.6718
1987,7,7,141,4.8310
1987,7,8,125,6.0796
1987,7,9,121,5.7585
1987,7,10,111,4.3856
1987,8,1,2837,1.1128
1987,8,2,512,2.6028
1987,8,3,289,3.3004
1987,8,4,241,2.6760
1987,8,5,209,4.2055
1987,8,6,161,1.1771
1987,8,7,141,4.2790
1987,8,8,125,2.8075
1987,8,9,120,2.6449
1987,8,10,111,4.4724
1987,9,1,2816,-0.9980
1987,9,2,509,-2.0230
1987,9,3,284,-1.5225
1987,9,4,239,-1.7687
1987,9,5,207,-2.1677
1987,9,6,158,-1.6764
1987,9,7,139,-0.8127
1987,9,8,124,-0.5968
1987,9,9,120,-2.4155
1987,9,10,111,-2.5470
1987,10,1,2791,-31.1008
1987,10,2,505,-32.7156
1987,10,3,281,-30.5581
1987,10,4,236,-31.2579
1987,10,5,204,-29.2105
1987,10,6,158,-26.9822
1987,10,7,138,-25.6741
1987,10,8,123,-23.6251
1987,10,9,120,-23.2220
1987,10,10,111,-19.7713
1987,11,1,2758,-5.8410
1987,11,2,501,-6.6723
1987,11,3,280,-4.7900
1987,11,4,236,-5.6378
1987,11,5,201,-3.8465
1987,11,6,158,-3.9738
1987,11,7,137,-5.0846
1987,11,8,121,-5.6500
1987,11,9,120,-6.0041
1987,11,10,111,-9.0176
1987,12,1,2721,2.4283
1987,12,2,499,8.5462
1987,12,3,278,9.0793
1987,12,4,237,10.8117
1987,12,5,199,10.4794
1987,12,6,158,9.9389
1987,12,7,136,11.3972
1987,12,8,120,9.1880
1987,12,9,120,8.8546
1987,12,10,111,6.7842
1988,1,1,2690,6.5849
1988,1,2,497,4.2661
1988,1,3,273,3.4177
1988,1,4,235,3.0924
1988,1,5,198,1.5027
1988,1,6,158,3.2689
1988,1,7,136,2.3102
1988,1,8,120,2.4107
1988,1,9,119,4.9603
1988,1,10,111,3.8376
1988,2,1,2659,6.9640
1988,2,2,494,8.1282
1988,2,3,272,8.9179
1988,2,4,232,10.7667
1988,2,5,196,8.2360
1988,2,6,158,8.7207
1988,2,7,136,7.8196
1988,2,8,119,7.5216
1988,2,9,119,5.9262
1988,2,10,111,3.9682
1988,3,1,2623,5.1471
1988,3,2,489,5.4969
1988,3,3,272,3.9987
1988,3,4,231,4.4556
1988,3,5,194,2.6151
1988,3,6,158,1.3307
1988,3,7,136,0.6218
1988,3,8,119,0.7155
1988,3,9,119,-0.9694
1988,3,10,111,-4.1863
1988,4,1,2597,1.4929
1988,4,2,486,2.8569
1988,4,3,270,2.8975
1988,4,4,231,2.8971
1988,4,5,191,1.1404
1988,4,6,156,1.0715
1988,4,7,136,1.3024
1988,4,8,119,1.0569
1988,4,9,118,0.1583
1988,4,10,111,1.3490
1988,5,1,2577,-2.5752
1988,5,2,479,-2.1534
1988,5,3,267,-2.7593
1988,5,4,230,-1.7351
1988,5,5,190,-0.9641
1988,5,6,153,0.1376
1988,5,7,136,-0.5221
1988,5,8,119,0.1779
1988,5,9,118,-1.7604
1988,5,10,111,0.9114
1988,6,1,2534,5.8541
1988,6,2,475,7.0126
1988,6,3,265,8.2830
1988,6,4,226,7.5273
1988,6,5,189,7.6525
1988,6,6,153,5.8756
1988,6,7,135,6.3006
1988,6,8,118,5.8580
1988,6,9,118,4.9539
1988,6,10,111,4.3936
1988,7,1,2808,-0.2217
1988,7,2,412,-0.1354
1988,7,3,303,-0.8080
1988,7,4,243,-1.0684
1988,7,5,218,-1.9761
1988,7,6,165,-2.9669
1988,7,7,139,-2.6383
1988,7,8,128,-1.5443
1988,7,9,118,-1.3897
1988,7,10,112,-0.2645
1988,8,1,2774,-2.1346
1988,8,2,410,-3.4868
1988,8,3,303,-2.1277
1988,8,4,241,-3.9888
1988,8,5,216,-2.8163
1988,8,6,163,-2.7079
1988,8,7,139,-1.9518
1988,8,8,128,-2.3885
1988,8,9,117,-2.9103
1988,8,10,112,-3.5057
1988,9,1,2745,1.2317
1988,9,2,405,3.6320
1988,9,3,298,3.3033
1988,9,4,237,1.6150
1988,9,5,214,3.3300
1988,9,6,163,2.4559
1988,9,7,139,3.8383
1988,9,8,128,2.6456
1988,9,9,117,5.5579
1988,9,10,111,4.1660
1988,10,1,2710,-2.1225
1988,10,2,403,-1.3163
1988,10,3,295,-0.9849
1988,10,4,233,-0.8506
1988,10,5,209,-0.3180
1988,10,6,162,0.3349
1988,10,7,139,0.2955
1988,10,8,128,0.7326
1988,10,9,117,2.5415
1988,10,10,111,3.2982
1988,11,1,2684,-4.8087
1988,11,2,398,-3.5722
1988,11,3,294,-3.1851
1988,11,4,232,-2.8777
1988,11,5,207,-1.9529
1988,11,6,162,-2.7337
1988,11,7,136,-1.3550
1988,11,8,128,-1.6698
1988,11,9,116,-2.8158
1988,11,10,111,-0.7390
1988,12,1,2649,2.8624
1988,12,2,393,4.3955
1988,12,3,292,5.3305
1988,12,4,230,4.9780
1988,12,5,204,4.4064
1988,12,6,162,4.0597
1988,12,7,134,2.4887
1988,12,8,127,2.6532
1988,12,9,116,2.5110
1988,12,10,111,1.8746
1989,1,1,2603,5.1499
1989,1,2,389,5.3766
1989,1,3,289,4.4940
1989,1,4,228,4.9112
1989,1,5,204,5.0435
1989,1,6,161,5.9432
1989,1,7,134,4.9248
1989,1,8,125,5.9515
1989,1,9,116,6.6030
1989,1,10,110,7.1418
1989,2,1,2573,0.2430
1989,2,2,386,0.5799
1989,2,3,288,1.0305
1989,2,4,227,1.6481
1989,2,5,203,0.6219
1989,2,6,159,0.0023
1989,2,7,134,-0.7156
1989,2,8,124,-0.1806
1989,2,9,115,-2.0916
1989,2,10,110,-2.9993
1989,3,1,2544,2.7168
1989,3,2,382,2.7622
1989,3,3,286,2.3067
1989,3,4,226,2.4063
1989,3,5,202,3.5149
1989,3,6,159,0.4625
1989,3,7,134,0.5347
1989,3,8,124,1.2191
1989,3,9,115,2.3234
1989,3,10,110,1.9361
1989,4,1,2515,3.1510
1989,4,2,380,3.6159
1989,4,3,283,4.9498
1989,4,4,224,5.8325
1989,4,5,202,5.3045
1989,4,6,159,4.9589
1989,4,7,134,5.5192
1989,4,8,123,5.4091
1989,4,9,114,5.5822
1989,4,10,110,5.2392
1989,5,1,2495,3.0224
1989,5,2,376,4.0701
1989,5,3,283,3.7084
1989,5,4,222,4.2483
1989,5,5,199,5.6272
1989,5,6,158,4.5804
1989,5,7,134,4.4455
1989,5,8,123,4.0168
1989,5,9,114,4.7767
1989,5,10,110,3.9075
1989,6,1,2467,-1.8675
1989,6,2,372,-1.7731
1989,6,3,281,-2.9045
1989,6,4,220,-2.4073
1989,6,5,199,-1.8264
1989,6,6,157,-1.8507
1989,6,7,133,-0.8305
1989,6,8,122,-0.3760
1989,6,9,114,-0.3025
1989,6,10,109,-0.8500
1989,7,1,2643,2.8165
1989,7,2,401,3.3816
1989,7,3,297,5.1847
1989,7,4,238,3.7558
1989,7,5,178,4.2115
1989,7,6,146,4.6110
1989,7,7,143,6.4694
1989,7,8,125,7.4423
1989,7,9,112,8.1247
1989,7,10,112,8.9981
1989,8,1,2621,1.4595
1989,8,2,399,1.7215
1989,8,3,296,3.2588
1989,8,4,238,3.1149
1989,8,5,177,2.6385
1989,8,6,145,2.6133
1989,8,7,143,3.6481
1989,8,8,124,3.5902
1989,8,9,110,3.6240
1989,8,10,111,1.3361
1989,9,1,2590,0.2559
1989,9,2,397,-0.5306
1989,9,3,293,0.6531
1989,9,4,236,1.1672
1989,9,5,174,0.5044
1989,9,6,144,-0.6983
1989,9,7,140,-1.0909
1989,9,8,124,-2.5681
1989,9,9,110,-1.3261
1989,9,10,111,0.0838
1989,10,1,2556,-5.3134
1989,10,2,396,-6.3001
1989,10,3,291,-5.3723
1989,10,4,234,-5.9616
1989,10,5,174,-5.6348
1989,10,6,144,-5.2363
1989,10,7,140,-3.8374
1989,10,8,124,-4.2543
1989,10,9,110,-4.0177
1989,10,10,111,-1.1219
1989,11,1,2531,-0.8037
1989,11,2,396,0.1706
1989,11,3,291,0.9504
1989,11,4,234,1.0213
1989,11,5,173,1.4979
1989,11,6,143,2.5969
1989,11,7,140,0.6618
1989,11,8,124,2.7994
1989,11,9,110,0.9525
1989,11,10,110,2.6124
1989,12,1,2507,-0.9925
1989,12,2,394,0.3761
1989,12,3,288,1.6909
1989,12,4,230,1.0975
1989,12,5,173,0.2621
1989,12,6,142,1.7234
1989,12,7,140,2.4871
1989,12,8,124,2.8373
1989,12,9,109,2.5362
1989,12,10,110,2.9399
1990,1,1,2487,-6.6125
1990,1,2,393,-8.6905
1990,1,3,288,-8.5229
1990,1,4,228,-8.9606
1990,1,5,172,-8.6501
1990,1,6,139,-8.0537
1990,1,7,140,-7.2636
1990,1,8,123,-6.7824
1990,1,9,109,-6.6843
1990,1,10,110,-6.4340
1990,2,1,2465,1.7162
1990,2,2,390,4.0042
1990,2,3,285,4.0763
1990,2,4,225,2.0842
1990,2,5,171,3.1155
1990,2,6,139,3.3844
1990,2,7,138,1.6528
1990,2,8,123,2.1028
1990,2,9,108,1.4263
1990,2,10,109,1.0992
1990,3,1,2445,3.3598
1990,3,2,389,4.7084
1990,3,3,281,5.3102
1990,3,4,225,4.4711
1990,3,5,171,4.2340
1990,3,6,140,2.5749
1990,3,7,138,4.1967
1990,3,8,123,2.7716
1990,3,9,108,1.9009
1990,3,10,109,3.1331
1990,4,1,2423,-2.1491
1990,4,2,389,-2.7716
1990,4,3,280,-1.6530
1990,4,4,225,-4.6632
1990,4,5,169,-2.7662
1990,4,6,139,-3.1264
1990,4,7,138,-4.5951
1990,4,8,123,-3.6248
1990,4,9,108,-3.8984
1990,4,10,109,-1.4298
1990,5,1,2397,6.5573
1990,5,2,387,7.7254
1990,5,3,279,9.1092
1990,5,4,225,8.6266
1990,5,5,169,7.1005
1990,5,6,139,9.3393
1990,5,7,138,9.3447
1990,5,8,122,8.5843
1990,5,9,108,9.0617
1990,5,10,109,9.3586
1990,6,1,2363,1.9520
1990,6,2,386,0.1622
1990,6,3,279,-0.7809
1990,6,4,224,0.1457
1990,6,5,168,1.0388
1990,6,6,139,-0.0327
1990,6,7,138,-1.0958
1990,6,8,122,-0.3355
1990,6,9,108,-0.8039
1990,6,10,109,-0.2306
1990,7,1,2438,-4.0401
1990,7,2,446,-4.3599
1990,7,3,334,-4.3456
1990,7,4,270,-4.2444
1990,7,5,180,-2.3476
1990,7,6,154,-3.2187
1990,7,7,143,-1.1472
1990,7,8,134,-1.8160
1990,7,9,116,-1.8364
1990,7,10,111,0.4852
1990,8,1,2411,-13.5262
1990,8,2,445,-14.6627
1990,8,3,334,-13.5841
1990,8,4,268,-12.9782
1990,8,5,180,-13.5183
1990,8,6,153,-11.2362
1990,8,7,143,-10.1085
1990,8,8,134,-9.8105
1990,8,9,116,-8.9757
1990,8,10,111,-8.2202
1990,9,1,2386,-8.8476
1990,9,2,444,-8.8038
1990,9,3,331,-9.1859
1990,9,4,268,-8.7215
1990,9,5,179,-8.4308
1990,9,6,152,-6.2187
1990,9,7,140,-5.3713
1990,9,8,133,-5.9657
1990,9,9,116,-5.1323
1990,9,10,111,-3.5849
1990,10,1,2369,-6.9736
1990,10,2,442,-6.7127
1990,10,3,329,-5.6410
1990,10,4,268,-6.4154
1990,10,5,179,-4.5175
1990,10,6,152,-3.6896
1990,10,7,139,-2.3900
1990,10,8,133,-0.6810
1990,10,9,116,-0.9083
1990,10,10,111,0.9416
1990,11,1,2348,1.4503
1990,11,2,442,5.6483
1990,11,3,327,6.6222
1990,11,4,267,9.7646
1990,11,5,178,8.2123
1990,11,6,152,8.4256
1990,11,7,139,7.3463
1990,11,8,133,7.8764
1990,11,9,116,7.9792
1990,11,10,111,4.9751
1990,12,1,2332,-0.7243
1990,12,2,440,2.9927
1990,12,3,326,3.0833
1990,12,4,267,6.0017
1990,12,5,175,4.7385
1990,12,6,152,4.6371
1990,12,7,137,4.4095
1990,12,8,133,3.3423
1990,12,9,116,3.9058
1990,12,10,111,2.0400
1991,1,1,2312,8.4629
1991,1,2,438,8.8036
1991,1,3,326,8.7396
1991,1,4,266,8.0636
1991,1,5,175,9.9169
1991,1,6,151,6.6340
