year,month,rank_ME,rank_CLA,nstocks,ret_vw
1995,1,3,2,80,0.6676
1995,1,3,3,114,1.3020
1995,1,3,4,144,1.7715
1995,1,3,5,182,2.1514
1995,2,1,1,858,1.7523
1995,2,1,2,350,3.1142
1995,2,1,3,272,2.9592
1995,2,1,4,284,1.4821
1995,2,1,5,346,3.1122
1995,2,2,1,122,2.5368
1995,2,2,2,115,4.6437
1995,2,2,3,115,2.5690
1995,2,2,4,86,3.8202
1995,2,2,5,175,5.9608
1995,2,3,1,61,4.5830
1995,2,3,2,79,2.7047
1995,2,3,3,114,4.0122
1995,2,3,4,144,4.3317
1995,2,3,5,182,4.1143
1995,3,1,1,849,-0.5557
1995,3,1,2,347,0.3471
1995,3,1,3,272,1.3670
1995,3,1,4,281,1.1985
1995,3,1,5,345,3.8028
1995,3,2,1,122,3.3579
1995,3,2,2,115,3.5352
1995,3,2,3,115,2.6193
1995,3,2,4,86,2.5085
1995,3,2,5,174,2.4977
1995,3,3,1,60,2.1917
1995,3,3,2,79,2.8223
1995,3,3,3,114,4.5399
1995,3,3,4,142,3.0379
1995,3,3,5,182,4.1888
1995,4,1,1,840,1.8184
1995,4,1,2,345,3.3409
1995,4,1,3,267,2.0386
1995,4,1,4,280,4.5512
1995,4,1,5,342,5.6183
1995,4,2,1,122,1.5489
1995,4,2,2,114,2.2173
1995,4,2,3,115,3.3399
1995,4,2,4,86,3.8664
1995,4,2,5,174,2.1320
1995,4,3,1,60,1.9949
1995,4,3,2,79,1.2932
1995,4,3,3,114,1.2999
1995,4,3,4,141,2.8231
1995,4,3,5,180,4.6700
1995,5,1,1,832,2.5342
1995,5,1,2,342,1.9117
1995,5,1,3,267,-0.9193
1995,5,1,4,280,2.9522
1995,5,1,5,338,1.8339
1995,5,2,1,122,-0.7572
1995,5,2,2,114,0.5706
1995,5,2,3,115,0.5940
1995,5,2,4,85,1.6096
1995,5,2,5,174,0.2648
1995,5,3,1,60,2.9748
1995,5,3,2,79,1.9436
1995,5,3,3,114,3.1849
1995,5,3,4,141,3.6899
1995,5,3,5,180,3.7094
1995,6,1,1,818,8.3916
1995,6,1,2,341,4.1449
1995,6,1,3,264,5.0792
1995,6,1,4,280,6.3878
1995,6,1,5,339,10.1685
1995,6,2,1,121,6.8454
1995,6,2,2,113,3.8216
1995,6,2,3,115,4.2182
1995,6,2,4,85,1.5610
1995,6,2,5,174,8.0583
1995,6,3,1,60,3.7398
1995,6,3,2,77,2.2931
1995,6,3,3,114,2.4657
1995,6,3,4,139,2.4155
1995,6,3,5,180,5.3765
1995,7,1,1,1006,5.1386
1995,7,1,2,410,4.5218
1995,7,1,3,249,5.8096
1995,7,1,4,262,5.3881
1995,7,1,5,359,6.7344
1995,7,2,1,164,6.1576
1995,7,2,2,131,5.8197
1995,7,2,3,110,4.3923
1995,7,2,4,136,5.2874
1995,7,2,5,210,9.5092
1995,7,3,1,64,5.2733
1995,7,3,2,94,5.2564
1995,7,3,3,123,3.8081
1995,7,3,4,160,2.0731
1995,7,3,5,234,4.1081
1995,8,1,1,993,3.8092
1995,8,1,2,407,2.9250
1995,8,1,3,249,2.5926
1995,8,1,4,262,1.9907
1995,8,1,5,355,4.4000
1995,8,2,1,162,-0.7654
1995,8,2,2,128,1.8495
1995,8,2,3,110,-0.9318
1995,8,2,4,135,1.6227
1995,8,2,5,210,1.5587
1995,8,3,1,63,1.1514
1995,8,3,2,93,-0.3229
1995,8,3,3,123,-2.5514
1995,8,3,4,160,0.9928
1995,8,3,5,232,0.1654
1995,9,1,1,983,2.4682
1995,9,1,2,406,1.8210
1995,9,1,3,247,1.6700
1995,9,1,4,257,2.2187
1995,9,1,5,353,2.9760
1995,9,2,1,162,1.8851
1995,9,2,2,127,0.7891
1995,9,2,3,110,0.3360
1995,9,2,4,134,1.3036
1995,9,2,5,210,3.1126
1995,9,3,1,63,-2.0731
1995,9,3,2,93,-1.3067
1995,9,3,3,122,1.7492
1995,9,3,4,160,5.1010
1995,9,3,5,231,4.5644
1995,10,1,1,973,-6.7893
1995,10,1,2,404,-5.4562
1995,10,1,3,245,-5.8227
1995,10,1,4,257,-5.5885
1995,10,1,5,352,-5.2323
1995,10,2,1,161,-9.2038
1995,10,2,2,127,-7.3504
1995,10,2,3,110,-6.2317
1995,10,2,4,134,-5.7556
1995,10,2,5,209,-6.7309
1995,10,3,1,63,-2.7910
1995,10,3,2,93,-2.9428
1995,10,3,3,122,-3.6886
1995,10,3,4,160,-0.3662
1995,10,3,5,230,1.8032
1995,11,1,1,962,0.8557
1995,11,1,2,401,0.9152
1995,11,1,3,243,1.8883
1995,11,1,4,256,2.5760
1995,11,1,5,350,0.9765
1995,11,2,1,159,3.9030
1995,11,2,2,127,7.3870
1995,11,2,3,109,6.3194
1995,11,2,4,134,3.6578
1995,11,2,5,207,2.3868
1995,11,3,1,63,2.2515
1995,11,3,2,92,4.9828
1995,11,3,3,122,7.0928
1995,11,3,4,160,4.2415
1995,11,3,5,229,1.9167
1995,12,1,1,954,0.2193
1995,12,1,2,399,2.0067
1995,12,1,3,241,1.5495
1995,12,1,4,252,-0.0124
1995,12,1,5,347,1.2380
1995,12,2,1,159,1.1893
1995,12,2,2,127,3.7331
1995,12,2,3,107,2.1053
1995,12,2,4,133,1.6437
1995,12,2,5,206,-0.2868
1995,12,3,1,63,0.5407
1995,12,3,2,92,1.0763
1995,12,3,3,122,2.3708
1995,12,3,4,159,2.3526
1995,12,3,5,228,-0.4572
1996,1,1,1,948,2.1086
1996,1,1,2,396,-0.9629
1996,1,1,3,241,-0.1342
1996,1,1,4,250,0.5705
1996,1,1,5,342,-0.0640
1996,1,2,1,159,1.5692
1996,1,2,2,127,-0.8043
1996,1,2,3,107,1.2931
1996,1,2,4,132,-1.3568
1996,1,2,5,206,-1.3733
1996,1,3,1,62,2.2941
1996,1,3,2,92,4.9916
1996,1,3,3,122,0.2084
1996,1,3,4,159,3.2477
1996,1,3,5,227,3.1018
1996,2,1,1,936,4.2586
1996,2,1,2,394,3.2889
1996,2,1,3,240,2.8102
1996,2,1,4,248,3.0399
1996,2,1,5,340,3.9801
1996,2,2,1,156,3.1191
1996,2,2,2,125,2.5459
1996,2,2,3,106,3.2258
1996,2,2,4,132,3.0765
1996,2,2,5,204,7.2581
1996,2,3,1,62,2.9924
1996,2,3,2,92,3.4537
1996,2,3,3,121,1.5008
1996,2,3,4,159,0.7108
1996,2,3,5,226,2.2151
1996,3,1,1,927,3.3407
1996,3,1,2,393,3.4605
1996,3,1,3,240,4.2900
1996,3,1,4,245,5.7586
1996,3,1,5,337,2.5253
1996,3,2,1,156,1.2863
1996,3,2,2,125,3.3921
1996,3,2,3,105,5.1153
1996,3,2,4,131,1.5134
1996,3,2,5,204,2.0290
1996,3,3,1,62,-0.7889
1996,3,3,2,91,1.7064
1996,3,3,3,121,4.6746
1996,3,3,4,158,-0.0343
1996,3,3,5,225,-0.2764
1996,4,1,1,922,8.8174
1996,4,1,2,387,7.3387
1996,4,1,3,240,9.7162
1996,4,1,4,244,8.9289
1996,4,1,5,336,11.3137
1996,4,2,1,156,7.0377
1996,4,2,2,123,5.4761
1996,4,2,3,104,10.0692
1996,4,2,4,131,6.6695
1996,4,2,5,204,8.3326
1996,4,3,1,61,3.4561
1996,4,3,2,89,0.9750
1996,4,3,3,119,2.3601
1996,4,3,4,158,1.6401
1996,4,3,5,225,3.9499
1996,5,1,1,919,9.4759
1996,5,1,2,387,8.9284
1996,5,1,3,237,4.5761
1996,5,1,4,243,7.8783
1996,5,1,5,334,9.4939
1996,5,2,1,155,6.8303
1996,5,2,2,123,7.9812
1996,5,2,3,105,8.2279
1996,5,2,4,130,4.2032
1996,5,2,5,204,4.3043
1996,5,3,1,61,1.4535
1996,5,3,2,89,1.2480
1996,5,3,3,119,2.2782
1996,5,3,4,157,2.0529
1996,5,3,5,224,4.2739
1996,6,1,1,911,-6.0469
1996,6,1,2,380,-5.7853
1996,6,1,3,234,-4.7062
1996,6,1,4,242,-5.1976
1996,6,1,5,330,-6.6383
1996,6,2,1,154,-5.2609
1996,6,2,2,123,-2.7983
1996,6,2,3,102,-5.0887
1996,6,2,4,129,-3.6068
1996,6,2,5,202,-6.1841
1996,6,3,1,61,-3.8124
1996,6,3,2,89,-3.0982
1996,6,3,3,119,-0.7558
1996,6,3,4,157,0.1032
1996,6,3,5,223,-0.0684
1996,7,1,1,1098,-10.4893
1996,7,1,2,422,-6.6723
1996,7,1,3,277,-8.3803
1996,7,1,4,263,-8.8768
1996,7,1,5,324,-8.3250
1996,7,2,1,220,-11.8212
1996,7,2,2,123,-7.8063
1996,7,2,3,133,-7.1784
1996,7,2,4,120,-8.8013
1996,7,2,5,229,-11.6844
1996,7,3,1,78,-9.8731
1996,7,3,2,106,-6.2367
1996,7,3,3,121,-5.1708
1996,7,3,4,162,-3.1947
1996,7,3,5,233,-5.3813
1996,8,1,1,1091,2.1513
1996,8,1,2,420,5.4587
1996,8,1,3,275,4.9722
1996,8,1,4,260,4.0880
1996,8,1,5,321,3.9030
1996,8,2,1,217,5.9085
1996,8,2,2,122,5.6049
1996,8,2,3,132,4.8410
1996,8,2,4,119,5.0358
1996,8,2,5,228,7.0806
1996,8,3,1,78,4.9225
1996,8,3,2,106,4.1444
1996,8,3,3,121,3.3403
1996,8,3,4,161,-0.0915
1996,8,3,5,231,3.1859
1996,9,1,1,1081,1.4184
1996,9,1,2,411,3.4243
1996,9,1,3,272,1.4050
1996,9,1,4,257,2.4863
1996,9,1,5,319,5.4149
1996,9,2,1,217,2.4403
1996,9,2,2,122,1.4439
1996,9,2,3,132,2.8553
1996,9,2,4,119,2.8183
1996,9,2,5,225,5.6938
1996,9,3,1,78,4.8514
1996,9,3,2,106,2.6923
1996,9,3,3,121,3.8503
1996,9,3,4,160,4.8027
1996,9,3,5,230,7.9253
1996,10,1,1,1072,-4.5322
1996,10,1,2,408,-1.1496
1996,10,1,3,269,-0.9514
1996,10,1,4,256,0.5201
1996,10,1,5,315,-1.3876
1996,10,2,1,214,-2.7395
1996,10,2,2,122,-2.1243
1996,10,2,3,131,-1.6168
1996,10,2,4,119,1.1566
1996,10,2,5,225,-2.9870
1996,10,3,1,78,-2.3505
1996,10,3,2,106,4.2643
1996,10,3,3,118,1.9378
1996,10,3,4,160,0.9915
1996,10,3,5,230,0.4960
1996,11,1,1,1064,1.1462
1996,11,1,2,406,3.3009
1996,11,1,3,267,3.8283
1996,11,1,4,255,4.1978
1996,11,1,5,313,2.6379
1996,11,2,1,213,0.8106
1996,11,2,2,122,3.9977
1996,11,2,3,131,3.8936
1996,11,2,4,118,2.0288
1996,11,2,5,223,5.9866
1996,11,3,1,78,4.9649
1996,11,3,2,104,5.5363
1996,11,3,3,118,4.5730
1996,11,3,4,160,7.0920
1996,11,3,5,230,8.9081
1996,12,1,1,1054,-1.1415
1996,12,1,2,403,0.7879
1996,12,1,3,265,0.4898
1996,12,1,4,255,3.4098
1996,12,1,5,312,3.6215
1996,12,2,1,211,2.0536
1996,12,2,2,122,0.0123
1996,12,2,3,131,3.6425
1996,12,2,4,118,2.5733
1996,12,2,5,223,0.4076
1996,12,3,1,78,-1.5128
1996,12,3,2,103,-1.6279
1996,12,3,3,118,-1.3138
1996,12,3,4,160,-0.7115
1996,12,3,5,230,-1.3985
1997,1,1,1,1043,7.1360
1997,1,1,2,396,3.8120
1997,1,1,3,262,3.2128
1997,1,1,4,253,4.6515
1997,1,1,5,309,5.7664
1997,1,2,1,211,2.2837
1997,1,2,2,121,3.3323
1997,1,2,3,131,1.8596
1997,1,2,4,117,1.3303
1997,1,2,5,220,4.7951
1997,1,3,1,77,1.9124
1997,1,3,2,100,3.7043
1997,1,3,3,118,3.7223
1997,1,3,4,158,4.3771
1997,1,3,5,230,9.1963
1997,2,1,1,1032,-2.9881
1997,2,1,2,394,-2.8223
1997,2,1,3,259,-1.8289
1997,2,1,4,251,-1.9137
1997,2,1,5,308,-5.8629
1997,2,2,1,209,-4.5894
1997,2,2,2,121,-0.9653
1997,2,2,3,130,-2.1584
1997,2,2,4,117,-3.2160
1997,2,2,5,220,-6.1531
1997,2,3,1,76,0.2529
1997,2,3,2,100,-0.8430
1997,2,3,3,118,-0.1519
1997,2,3,4,156,1.3716
1997,2,3,5,229,-1.6007
1997,3,1,1,1022,-5.7693
1997,3,1,2,392,-2.0270
1997,3,1,3,259,-2.7279
1997,3,1,4,249,-3.8395
1997,3,1,5,305,-5.7986
1997,3,2,1,209,-4.4878
1997,3,2,2,121,-2.0473
1997,3,2,3,130,-2.7479
1997,3,2,4,116,-3.2294
1997,3,2,5,219,-7.5944
1997,3,3,1,76,-4.5189
1997,3,3,2,100,-1.7846
1997,3,3,3,118,1.6987
1997,3,3,4,156,-5.0190
1997,3,3,5,229,-5.3979
1997,4,1,1,1014,-4.1287
1997,4,1,2,389,-4.9924
1997,4,1,3,257,-3.3639
1997,4,1,4,244,-2.3634
1997,4,1,5,303,-0.3731
1997,4,2,1,208,-0.4379
1997,4,2,2,120,2.3731
1997,4,2,3,128,2.1147
1997,4,2,4,116,1.2022
1997,4,2,5,219,-0.8472
1997,4,3,1,76,0.3413
1997,4,3,2,100,1.5732
1997,4,3,3,118,2.0699
1997,4,3,4,155,5.1753
1997,4,3,5,229,7.6043
1997,5,1,1,1003,8.8994
1997,5,1,2,386,10.5029
1997,5,1,3,257,8.7402
1997,5,1,4,245,11.8548
1997,5,1,5,302,12.7081
1997,5,2,1,208,13.9445
1997,5,2,2,120,10.5609
1997,5,2,3,128,13.3875
1997,5,2,4,116,11.0603
1997,5,2,5,214,15.3286
1997,5,3,1,76,8.1765
1997,5,3,2,100,6.5501
1997,5,3,3,117,6.7401
1997,5,3,4,155,6.2290
1997,5,3,5,229,7.2011
1997,6,1,1,997,6.3374
1997,6,1,2,382,5.5264
1997,6,1,3,255,5.4360
1997,6,1,4,243,8.5210
1997,6,1,5,301,3.7160
1997,6,2,1,207,5.0097
1997,6,2,2,120,4.7051
1997,6,2,3,127,5.2168
1997,6,2,4,116,5.4852
1997,6,2,5,212,3.2527
1997,6,3,1,75,1.6781
1997,6,3,2,100,3.1761
1997,6,3,3,116,4.6406
1997,6,3,4,154,3.0426
1997,6,3,5,228,4.4653
1997,7,1,1,1199,4.8439
1997,7,1,2,381,4.9561
1997,7,1,3,303,6.2579
1997,7,1,4,238,7.3777
1997,7,1,5,405,7.1865
1997,7,2,1,182,6.1234
1997,7,2,2,95,3.7144
1997,7,2,3,131,5.9221
1997,7,2,4,131,4.6799
1997,7,2,5,206,9.3367
1997,7,3,1,96,7.3807
1997,7,3,2,123,10.0201
1997,7,3,3,146,7.7471
1997,7,3,4,164,7.0168
1997,7,3,5,232,8.0403
1997,8,1,1,1184,5.1435
1997,8,1,2,377,5.6155
1997,8,1,3,299,4.1453
1997,8,1,4,235,5.3669
1997,8,1,5,403,6.0965
1997,8,2,1,181,2.6863
1997,8,2,2,93,4.7966
1997,8,2,3,130,2.8568
1997,8,2,4,130,4.6509
1997,8,2,5,205,4.8115
1997,8,3,1,96,0.8748
1997,8,3,2,123,-2.8971
1997,8,3,3,145,-2.0989
1997,8,3,4,164,-5.4120
1997,8,3,5,230,-4.9523
1997,9,1,1,1172,10.5970
1997,9,1,2,374,6.4484
1997,9,1,3,297,6.6547
1997,9,1,4,234,10.4670
1997,9,1,5,403,7.0510
1997,9,2,1,179,8.9862
1997,9,2,2,91,8.1387
1997,9,2,3,127,5.6856
1997,9,2,4,127,6.8500
1997,9,2,5,202,5.6385
1997,9,3,1,96,7.9879
1997,9,3,2,122,4.2710
1997,9,3,3,143,5.3943
1997,9,3,4,164,3.7799
1997,9,3,5,229,4.3731
1997,10,1,1,1156,-3.9523
1997,10,1,2,373,-3.9841
1997,10,1,3,295,-2.8011
1997,10,1,4,232,-4.2155
1997,10,1,5,399,-4.4409
1997,10,2,1,177,-5.1190
1997,10,2,2,91,-4.3338
1997,10,2,3,126,-4.2919
1997,10,2,4,126,-4.7994
1997,10,2,5,202,-7.4027
1997,10,3,1,94,-2.9119
1997,10,3,2,121,-5.8954
1997,10,3,3,143,-4.5448
1997,10,3,4,163,-3.0006
1997,10,3,5,227,-4.0814
1997,11,1,1,1136,-4.1918
1997,11,1,2,371,-1.8642
1997,11,1,3,293,-1.7500
1997,11,1,4,229,-3.2790
1997,11,1,5,397,-1.4421
1997,11,2,1,174,-3.6757
1997,11,2,2,89,-0.4755
1997,11,2,3,124,-0.2782
1997,11,2,4,125,-1.0149
1997,11,2,5,202,-3.2226
1997,11,3,1,94,1.2029
1997,11,3,2,120,4.1310
1997,11,3,3,142,0.9069
1997,11,3,4,162,3.7159
1997,11,3,5,227,4.4611
1997,12,1,1,1127,-4.0220
1997,12,1,2,370,-2.3106
1997,12,1,3,289,-0.8743
1997,12,1,4,226,-4.6074
1997,12,1,5,394,-4.9374
1997,12,2,1,172,0.0388
1997,12,2,2,87,0.9055
1997,12,2,3,123,-0.3416
1997,12,2,4,125,-1.2342
1997,12,2,5,199,-2.5158
1997,12,3,1,94,2.2896
1997,12,3,2,120,0.1882
1997,12,3,3,142,0.1933
1997,12,3,4,161,1.7146
1997,12,3,5,227,-0.4914
1998,1,1,1,1110,-0.0673
1998,1,1,2,367,0.4123
1998,1,1,3,287,0.2182
1998,1,1,4,225,-2.2163
1998,1,1,5,387,0.4058
1998,1,2,1,170,-1.9945
1998,1,2,2,85,-0.8177
1998,1,2,3,119,0.5077
1998,1,2,4,124,-1.2653
1998,1,2,5,196,-0.7509
1998,1,3,1,94,-1.1234
1998,1,3,2,120,-0.3453
1998,1,3,3,142,-0.8135
1998,1,3,4,161,-0.2603
1998,1,3,5,226,4.8299
1998,2,1,1,1093,6.1692
1998,2,1,2,363,4.8431
1998,2,1,3,287,6.3176
1998,2,1,4,223,6.1668
1998,2,1,5,382,4.9538
1998,2,2,1,168,8.4325
1998,2,2,2,84,8.6534
1998,2,2,3,118,8.9163
1998,2,2,4,124,8.0663
1998,2,2,5,194,10.0181
1998,2,3,1,94,9.1749
1998,2,3,2,120,10.5889
1998,2,3,3,141,8.6818
1998,2,3,4,160,5.8752
1998,2,3,5,226,7.3825
1998,3,1,1,1076,5.0607
1998,3,1,2,360,4.8298
1998,3,1,3,286,3.9933
1998,3,1,4,221,6.5548
1998,3,1,5,376,3.5655
1998,3,2,1,167,3.1323
1998,3,2,2,84,4.6905
1998,3,2,3,116,4.8461
1998,3,2,4,124,4.5132
1998,3,2,5,193,2.8960
1998,3,3,1,94,7.4494
1998,3,3,2,119,5.2659
1998,3,3,3,141,4.3850
1998,3,3,4,160,3.5195
1998,3,3,5,226,3.3931
1998,4,1,1,1058,3.3245
1998,4,1,2,357,2.7069
1998,4,1,3,283,1.9217
1998,4,1,4,219,2.7460
1998,4,1,5,370,1.8601
1998,4,2,1,164,0.4620
1998,4,2,2,83,0.4101
1998,4,2,3,115,1.9230
1998,4,2,4,123,1.2995
1998,4,2,5,192,0.3275
1998,4,3,1,94,2.7151
1998,4,3,2,119,1.3310
1998,4,3,3,137,1.5126
1998,4,3,4,160,0.3964
1998,4,3,5,226,1.2027
1998,5,1,1,1048,-5.0459
1998,5,1,2,351,-2.6686
1998,5,1,3,279,-4.8148
1998,5,1,4,217,-6.9086
1998,5,1,5,365,-5.3516
1998,5,2,1,164,-6.5970
1998,5,2,2,83,-3.5435
1998,5,2,3,114,-4.6109
1998,5,2,4,123,-6.0678
1998,5,2,5,190,-6.9716
1998,5,3,1,94,-4.1845
1998,5,3,2,119,-1.1228
1998,5,3,3,137,-1.3919
1998,5,3,4,160,0.1624
1998,5,3,5,225,-3.8342
1998,6,1,1,1035,-1.2885
1998,6,1,2,348,-0.9487
1998,6,1,3,278,-0.2755
1998,6,1,4,214,-3.4386
1998,6,1,5,363,-1.2182
1998,6,2,1,163,1.3011
1998,6,2,2,83,0.7981
1998,6,2,3,114,-1.1039
1998,6,2,4,123,-1.3436
1998,6,2,5,188,-0.8906
1998,6,3,1,94,5.3559
1998,6,3,2,118,2.5313
1998,6,3,3,136,-0.0731
1998,6,3,4,160,1.6450
1998,6,3,5,224,6.6677
1998,7,1,1,1234,-7.3343
1998,7,1,2,414,-8.2794
1998,7,1,3,330,-6.7996
1998,7,1,4,241,-8.0672
1998,7,1,5,348,-7.4397
1998,7,2,1,183,-10.4049
1998,7,2,2,142,-6.9771
1998,7,2,3,147,-8.6195
1998,7,2,4,134,-8.3709
1998,7,2,5,201,-8.5392
1998,7,3,1,109,-2.0655
1998,7,3,2,128,-4.3839
1998,7,3,3,152,-3.2787
1998,7,3,4,160,-0.8465
1998,7,3,5,247,-0.2542
1998,8,1,1,1214,-24.6964
1998,8,1,2,410,-18.5974
1998,8,1,3,325,-17.9867
1998,8,1,4,240,-21.1549
1998,8,1,5,344,-20.5766
1998,8,2,1,183,-25.1927
1998,8,2,2,141,-18.9126
1998,8,2,3,146,-19.7958
1998,8,2,4,133,-17.4133
1998,8,2,5,200,-20.3314
1998,8,3,1,108,-19.3952
1998,8,3,2,127,-17.2247
1998,8,3,3,150,-12.8677
1998,8,3,4,157,-13.4322
1998,8,3,5,246,-13.2310
1998,9,1,1,1199,2.9278
1998,9,1,2,401,3.0895
1998,9,1,3,324,3.9848
1998,9,1,4,240,2.9879
1998,9,1,5,342,3.9739
1998,9,2,1,179,7.1019
1998,9,2,2,141,4.5321
1998,9,2,3,144,6.3060
1998,9,2,4,133,6.1588
1998,9,2,5,197,10.4675
1998,9,3,1,108,9.9159
1998,9,3,2,125,5.7816
1998,9,3,3,148,5.7532
1998,9,3,4,157,6.6142
1998,9,3,5,244,10.2948
1998,10,1,1,1167,2.2866
1998,10,1,2,395,1.6214
1998,10,1,3,323,2.0428
1998,10,1,4,240,6.8894
1998,10,1,5,339,5.3042
1998,10,2,1,179,5.9952
1998,10,2,2,140,3.7322
1998,10,2,3,143,6.2459
1998,10,2,4,133,6.5822
1998,10,2,5,196,6.1249
1998,10,3,1,107,4.7570
1998,10,3,2,125,9.2114
1998,10,3,3,147,8.4780
1998,10,3,4,156,9.3593
1998,10,3,5,242,6.2772
1998,11,1,1,1134,9.3931
1998,11,1,2,391,6.5462
1998,11,1,3,319,10.1739
1998,11,1,4,239,7.0340
1998,11,1,5,335,9.8708
1998,11,2,1,178,5.5981
1998,11,2,2,139,5.0324
1998,11,2,3,143,3.7779
1998,11,2,4,132,8.6736
1998,11,2,5,194,8.2719
1998,11,3,1,107,8.6448
1998,11,3,2,125,4.4929
1998,11,3,3,145,6.3777
1998,11,3,4,153,5.3869
1998,11,3,5,241,7.5999
1998,12,1,1,1108,-0.7622
1998,12,1,2,389,2.6845
1998,12,1,3,314,1.7784
1998,12,1,4,238,5.1742
1998,12,1,5,335,4.0214
1998,12,2,1,177,5.2388
1998,12,2,2,139,2.7832
1998,12,2,3,142,3.9048
1998,12,2,4,131,5.4757
1998,12,2,5,194,8.4886
1998,12,3,1,105,10.0342
1998,12,3,2,124,6.0291
1998,12,3,3,144,5.7451
1998,12,3,4,153,8.1683
1998,12,3,5,240,7.9726
1999,1,1,1,1078,6.7714
1999,1,1,2,384,4.4285
1999,1,1,3,307,5.5106
1999,1,1,4,236,4.7863
1999,1,1,5,332,6.8412
1999,1,2,1,177,2.4223
1999,1,2,2,138,-1.7546
1999,1,2,3,141,1.0681
1999,1,2,4,131,-0.0676
1999,1,2,5,190,2.9559
1999,1,3,1,105,7.6595
1999,1,3,2,124,5.1106
1999,1,3,3,143,0.2620
1999,1,3,4,153,3.5814
1999,1,3,5,240,6.8337
1999,2,1,1,1049,-6.9180
1999,2,1,2,380,-7.0040
1999,2,1,3,304,-7.3521
1999,2,1,4,229,-7.0191
1999,2,1,5,329,-10.1449
1999,2,2,1,175,-9.4384
1999,2,2,2,136,-8.3185
1999,2,2,3,140,-7.7718
1999,2,2,4,131,-10.4889
1999,2,2,5,189,-11.0384
1999,2,3,1,105,-4.2761
1999,2,3,2,123,-1.0878
1999,2,3,3,142,-1.2786
1999,2,3,4,152,-3.4500
1999,2,3,5,236,-6.6947
1999,3,1,1,1033,-4.7299
1999,3,1,2,370,-2.5950
1999,3,1,3,302,-3.1926
1999,3,1,4,227,-4.5270
1999,3,1,5,327,-3.2417
1999,3,2,1,173,-0.0093
1999,3,2,2,135,-0.4995
1999,3,2,3,139,1.6807
1999,3,2,4,131,0.6199
1999,3,2,5,188,-0.8062
1999,3,3,1,105,2.7103
1999,3,3,2,122,4.6879
1999,3,3,3,142,10.2773
1999,3,3,4,152,1.7895
1999,3,3,5,236,3.4424
1999,4,1,1,1008,9.0524
1999,4,1,2,366,12.6035
1999,4,1,3,297,12.4827
1999,4,1,4,224,11.1355
1999,4,1,5,320,6.1934
1999,4,2,1,171,11.2366
1999,4,2,2,133,9.0107
1999,4,2,3,137,11.3295
1999,4,2,4,130,5.0389
1999,4,2,5,186,6.6686
1999,4,3,1,99,4.3754
1999,4,3,2,122,4.5509
1999,4,3,3,142,7.4943
1999,4,3,4,151,5.0867
1999,4,3,5,233,0.2061
1999,5,1,1,987,3.9635
1999,5,1,2,360,7.3211
1999,5,1,3,292,4.5544
1999,5,1,4,224,6.4907
1999,5,1,5,319,6.3408
1999,5,2,1,168,1.6618
1999,5,2,2,132,3.2913
1999,5,2,3,137,4.5245
1999,5,2,4,130,1.9247
1999,5,2,5,186,3.6905
1999,5,3,1,97,-1.8628
1999,5,3,2,122,2.1528
1999,5,3,3,141,-4.2434
1999,5,3,4,151,0.9478
1999,5,3,5,230,-2.1091
1999,6,1,1,970,5.8677
1999,6,1,2,358,6.6073
1999,6,1,3,289,7.5019
1999,6,1,4,223,8.8613
1999,6,1,5,314,12.4701
1999,6,2,1,167,5.7013
1999,6,2,2,130,7.8041
1999,6,2,3,137,6.8886
1999,6,2,4,130,7.0305
1999,6,2,5,185,10.3318
1999,6,3,1,96,6.2817
1999,6,3,2,121,2.0017
1999,6,3,3,140,3.0746
1999,6,3,4,150,5.1117
1999,6,3,5,231,7.9507
1999,7,1,1,1062,1.1359
1999,7,1,2,408,1.1035
1999,7,1,3,298,-0.4343
1999,7,1,4,249,1.8797
1999,7,1,5,325,3.1343
1999,7,2,1,204,-5.5486
1999,7,2,2,131,-0.8607
1999,7,2,3,139,-1.6502
1999,7,2,4,138,-2.1293
1999,7,2,5,209,0.2384
1999,7,3,1,87,-1.1751
1999,7,3,2,110,-1.4599
1999,7,3,3,144,-1.6220
1999,7,3,4,166,-3.0267
1999,7,3,5,265,-2.6121
1999,8,1,1,1048,-3.2852
1999,8,1,2,405,-4.4796
1999,8,1,3,293,-1.6530
1999,8,1,4,248,-3.3390
1999,8,1,5,317,-1.6176
1999,8,2,1,204,-5.8892
1999,8,2,2,131,-3.3619
1999,8,2,3,136,-2.4387
1999,8,2,4,137,-1.8625
1999,8,2,5,204,-1.8031
1999,8,3,1,86,-4.1406
1999,8,3,2,110,-1.4814
1999,8,3,3,144,-4.8761
1999,8,3,4,165,-3.2655
1999,8,3,5,263,3.6357
1999,9,1,1,1033,-1.8411
1999,9,1,2,404,-1.5580
1999,9,1,3,287,-3.4321
1999,9,1,4,245,-1.5341
1999,9,1,5,314,2.4468
1999,9,2,1,201,-1.1000
1999,9,2,2,129,-0.1633
1999,9,2,3,133,-0.3944
1999,9,2,4,134,0.6731
1999,9,2,5,203,1.6321
1999,9,3,1,86,-0.0210
1999,9,3,2,110,-3.8796
1999,9,3,3,142,-2.1364
1999,9,3,4,162,-1.8299
1999,9,3,5,260,-3.0193
1999,10,1,1,1023,-2.8082
1999,10,1,2,390,-2.6847
1999,10,1,3,277,-2.8242
1999,10,1,4,241,1.1691
1999,10,1,5,309,-1.3870
1999,10,2,1,201,-4.6095
1999,10,2,2,129,-4.0279
1999,10,2,3,133,-2.7135
