year,month,rank_ME,rank_Fq_12,nstocks,ret_vw
1989,9,1,3,1190,0.6268
1989,9,1,4,1060,0.7126
1989,9,1,5,896,-0.0013
1989,9,2,1,233,2.1230
1989,9,2,2,302,0.2587
1989,9,2,3,354,0.1393
1989,9,2,4,302,1.8647
1989,9,2,5,275,1.0538
1989,9,3,1,150,-0.9626
1989,9,3,2,209,0.1040
1989,9,3,3,294,0.0349
1989,9,3,4,288,-0.4395
1989,9,3,5,266,-0.6465
1989,10,1,1,1079,-6.1524
1989,10,1,2,1005,-5.9751
1989,10,1,3,1082,-5.2187
1989,10,1,4,972,-5.6227
1989,10,1,5,817,-4.2587
1989,10,2,1,221,-5.9503
1989,10,2,2,268,-5.5258
1989,10,2,3,319,-6.3807
1989,10,2,4,277,-5.0239
1989,10,2,5,263,-5.4079
1989,10,3,1,139,-4.0202
1989,10,3,2,188,-1.7949
1989,10,3,3,260,-1.6086
1989,10,3,4,255,-2.8523
1989,10,3,5,246,-2.8274
1989,11,1,1,1200,-1.0921
1989,11,1,2,1119,-0.3658
1989,11,1,3,1192,-0.5052
1989,11,1,4,1068,-0.3843
1989,11,1,5,902,0.8101
1989,11,2,1,247,0.3549
1989,11,2,2,306,1.5855
1989,11,2,3,354,1.2762
1989,11,2,4,308,0.5670
1989,11,2,5,282,2.5267
1989,11,3,1,154,0.1533
1989,11,3,2,217,0.4044
1989,11,3,3,300,2.0219
1989,11,3,4,275,2.0179
1989,11,3,5,259,2.4311
1989,12,1,1,1202,-2.2554
1989,12,1,2,1134,-0.5938
1989,12,1,3,1200,0.5006
1989,12,1,4,1068,0.3417
1989,12,1,5,905,1.2135
1989,12,2,1,256,-1.2552
1989,12,2,2,304,0.9588
1989,12,2,3,347,1.2858
1989,12,2,4,302,1.1552
1989,12,2,5,286,2.1289
1989,12,3,1,157,2.6007
1989,12,3,2,223,3.4033
1989,12,3,3,300,2.4640
1989,12,3,4,275,2.7096
1989,12,3,5,258,3.6769
1990,1,1,1,1112,-7.8060
1990,1,1,2,1042,-7.4250
1990,1,1,3,1099,-7.7231
1990,1,1,4,954,-7.3965
1990,1,1,5,825,-7.6009
1990,1,2,1,241,-9.2281
1990,1,2,2,287,-8.1401
1990,1,2,3,315,-9.1787
1990,1,2,4,267,-7.7627
1990,1,2,5,270,-8.3580
1990,1,3,1,155,-6.1076
1990,1,3,2,200,-6.6436
1990,1,3,3,264,-6.8605
1990,1,3,4,245,-8.3492
1990,1,3,5,230,-8.2829
1990,2,1,1,1223,0.8492
1990,2,1,2,1169,2.5215
1990,2,1,3,1205,2.1178
1990,2,1,4,1042,2.2246
1990,2,1,5,887,3.4597
1990,2,2,1,270,2.8146
1990,2,2,2,314,3.0558
1990,2,2,3,352,3.5663
1990,2,2,4,288,3.0567
1990,2,2,5,291,3.5132
1990,2,3,1,169,0.4983
1990,2,3,2,232,0.6250
1990,2,3,3,284,0.8523
1990,2,3,4,265,1.7383
1990,2,3,5,251,2.3057
1990,3,1,1,1239,2.3285
1990,3,1,2,1175,4.2128
1990,3,1,3,1219,3.8055
1990,3,1,4,1040,3.6704
1990,3,1,5,892,4.7454
1990,3,2,1,279,4.8471
1990,3,2,2,314,5.4596
1990,3,2,3,360,5.2174
1990,3,2,4,290,6.0527
1990,3,2,5,294,5.2626
1990,3,3,1,172,3.6721
1990,3,3,2,234,3.1338
1990,3,3,3,287,3.4710
1990,3,3,4,263,3.9791
1990,3,3,5,251,3.3958
1990,4,1,1,1166,-3.4105
1990,4,1,2,1092,-3.1614
1990,4,1,3,1111,-2.1745
1990,4,1,4,933,-2.9473
1990,4,1,5,805,-1.8219
1990,4,2,1,262,-3.7862
1990,4,2,2,292,-3.9238
1990,4,2,3,334,-2.8794
1990,4,2,4,262,-2.9276
1990,4,2,5,269,-1.8583
1990,4,3,1,152,-2.3409
1990,4,3,2,217,-2.4056
1990,4,3,3,247,-1.8606
1990,4,3,4,219,-2.2964
1990,4,3,5,217,-2.1240
1990,5,1,1,1283,6.1762
1990,5,1,2,1212,5.8598
1990,5,1,3,1233,7.0188
1990,5,1,4,1043,6.1072
1990,5,1,5,894,6.4435
1990,5,2,1,289,8.8338
1990,5,2,2,332,8.3165
1990,5,2,3,387,8.4314
1990,5,2,4,308,9.5522
1990,5,2,5,302,8.5721
1990,5,3,1,165,9.7695
1990,5,3,2,261,8.9744
1990,5,3,3,277,11.3300
1990,5,3,4,254,10.1843
1990,5,3,5,248,9.2528
1990,6,1,1,1289,0.4372
1990,6,1,2,1222,1.6203
1990,6,1,3,1234,1.2159
1990,6,1,4,1042,2.0987
1990,6,1,5,903,1.9152
1990,6,2,1,291,-0.4501
1990,6,2,2,338,0.8440
1990,6,2,3,392,0.5129
1990,6,2,4,314,-0.7201
1990,6,2,5,304,0.6100
1990,6,3,1,166,-0.7372
1990,6,3,2,265,-0.7342
1990,6,3,3,280,-0.2216
1990,6,3,4,260,-1.7124
1990,6,3,5,248,-0.6111
1990,7,1,1,1209,-4.8386
1990,7,1,2,1125,-4.3230
1990,7,1,3,1124,-4.1301
1990,7,1,4,948,-4.5406
1990,7,1,5,837,-3.5918
1990,7,2,1,282,-5.4790
1990,7,2,2,329,-3.4969
1990,7,2,3,386,-4.2568
1990,7,2,4,305,-2.4227
1990,7,2,5,286,-1.3990
1990,7,3,1,158,-1.6264
1990,7,3,2,253,-0.2332
1990,7,3,3,278,0.0209
1990,7,3,4,245,-1.9101
1990,7,3,5,239,1.2235
1990,8,1,1,1317,-15.5104
1990,8,1,2,1193,-13.9966
1990,8,1,3,1220,-14.0600
1990,8,1,4,1050,-13.9592
1990,8,1,5,904,-11.5698
1990,8,2,1,316,-15.2103
1990,8,2,2,359,-14.7039
1990,8,2,3,408,-13.7558
1990,8,2,4,339,-12.8192
1990,8,2,5,318,-12.3513
1990,8,3,1,198,-10.4625
1990,8,3,2,280,-9.0667
1990,8,3,3,304,-8.4013
1990,8,3,4,280,-9.1113
1990,8,3,5,264,-8.0403
1990,9,1,1,1318,-9.2654
1990,9,1,2,1201,-8.9696
1990,9,1,3,1223,-8.7572
1990,9,1,4,1068,-8.5964
1990,9,1,5,910,-8.4043
1990,9,2,1,325,-9.8130
1990,9,2,2,352,-9.5136
1990,9,2,3,406,-9.7658
1990,9,2,4,339,-8.0428
1990,9,2,5,319,-8.5080
1990,9,3,1,192,-6.0499
1990,9,3,2,279,-5.4777
1990,9,3,3,301,-4.6221
1990,9,3,4,287,-3.6027
1990,9,3,5,263,-3.3706
1990,10,1,1,1242,-7.1056
1990,10,1,2,1117,-6.9901
1990,10,1,3,1121,-5.8908
1990,10,1,4,1002,-5.7750
1990,10,1,5,858,-5.9516
1990,10,2,1,314,-8.0037
1990,10,2,2,319,-7.1606
1990,10,2,3,388,-5.9423
1990,10,2,4,319,-6.5457
1990,10,2,5,296,-5.3786
1990,10,3,1,169,-1.7441
1990,10,3,2,257,-0.6471
1990,10,3,3,282,-0.9990
1990,10,3,4,267,0.9710
1990,10,3,5,240,-1.2469
1990,11,1,1,1330,3.6370
1990,11,1,2,1210,5.2741
1990,11,1,3,1229,4.4206
1990,11,1,4,1070,6.6778
1990,11,1,5,936,4.6755
1990,11,2,1,332,10.6570
1990,11,2,2,352,10.2923
1990,11,2,3,420,8.6063
1990,11,2,4,351,7.1285
1990,11,2,5,318,8.1961
1990,11,3,1,188,7.5835
1990,11,3,2,288,7.2740
1990,11,3,3,303,6.3556
1990,11,3,4,297,5.1685
1990,11,3,5,260,5.7437
1990,12,1,1,1336,-0.1067
1990,12,1,2,1225,0.7477
1990,12,1,3,1234,1.5956
1990,12,1,4,1077,2.2572
1990,12,1,5,946,2.6632
1990,12,2,1,334,4.5694
1990,12,2,2,359,5.2711
1990,12,2,3,422,5.7161
1990,12,2,4,355,5.8088
1990,12,2,5,321,6.2603
1990,12,3,1,191,4.9298
1990,12,3,2,287,4.1871
1990,12,3,3,308,3.3231
1990,12,3,4,296,1.6488
1990,12,3,5,264,2.0346
1991,1,1,1,1267,11.4444
1991,1,1,2,1146,10.5477
1991,1,1,3,1145,8.9466
1991,1,1,4,993,8.5749
1991,1,1,5,864,7.6604
1991,1,2,1,314,9.4877
1991,1,2,2,345,8.7087
1991,1,2,3,395,9.4187
1991,1,2,4,344,9.7498
1991,1,2,5,314,8.8712
1991,1,3,1,180,6.6644
1991,1,3,2,263,5.6199
1991,1,3,3,285,3.9866
1991,1,3,4,272,3.7752
1991,1,3,5,242,3.3173
1991,2,1,1,1356,13.8409
1991,2,1,2,1234,12.1482
1991,2,1,3,1240,12.6291
1991,2,1,4,1090,11.4485
1991,2,1,5,927,11.4492
1991,2,2,1,328,11.2727
1991,2,2,2,378,11.3170
1991,2,2,3,432,10.0843
1991,2,2,4,375,10.6731
1991,2,2,5,334,10.6908
1991,2,3,1,187,6.7839
1991,2,3,2,287,7.0672
1991,2,3,3,307,6.2284
1991,2,3,4,300,6.7795
1991,2,3,5,265,7.2312
1991,3,1,1,1358,9.7150
1991,3,1,2,1234,7.6119
1991,3,1,3,1231,8.1819
1991,3,1,4,1094,8.4990
1991,3,1,5,932,7.8128
1991,3,2,1,332,6.2100
1991,3,2,2,385,5.7413
1991,3,2,3,426,6.0668
1991,3,2,4,376,5.8854
1991,3,2,5,324,5.7340
1991,3,3,1,192,1.9126
1991,3,3,2,286,2.5890
1991,3,3,3,311,3.1416
1991,3,3,4,302,3.2632
1991,3,3,5,267,2.3469
1991,4,1,1,1273,1.0041
1991,4,1,2,1123,0.1094
1991,4,1,3,1146,1.1703
1991,4,1,4,999,0.9663
1991,4,1,5,863,0.0113
1991,4,2,1,302,-1.5865
1991,4,2,2,356,0.3020
1991,4,2,3,408,-0.9472
1991,4,2,4,355,-0.6638
1991,4,2,5,306,0.0080
1991,4,3,1,172,0.5120
1991,4,3,2,269,0.4292
1991,4,3,3,291,0.0613
1991,4,3,4,282,0.4221
1991,4,3,5,238,0.7893
1991,5,1,1,1343,1.8180
1991,5,1,2,1230,2.2947
1991,5,1,3,1235,3.9402
1991,5,1,4,1099,4.2480
1991,5,1,5,966,4.1625
1991,5,2,1,327,4.9955
1991,5,2,2,386,3.8997
1991,5,2,3,437,4.3345
1991,5,2,4,377,5.0661
1991,5,2,5,335,4.9804
1991,5,3,1,195,7.2851
1991,5,3,2,296,5.4235
1991,5,3,3,327,3.3172
1991,5,3,4,313,2.6320
1991,5,3,5,265,3.8502
1991,6,1,1,1353,-3.8372
1991,6,1,2,1229,-5.0028
1991,6,1,3,1254,-5.1805
1991,6,1,4,1100,-4.7999
1991,6,1,5,976,-4.2361
1991,6,2,1,339,-5.7643
1991,6,2,2,386,-4.1254
1991,6,2,3,443,-4.1339
1991,6,2,4,389,-5.8393
1991,6,2,5,334,-5.1077
1991,6,3,1,195,-5.5862
1991,6,3,2,299,-4.6039
1991,6,3,3,331,-3.7980
1991,6,3,4,318,-4.0197
1991,6,3,5,263,-5.1776
1991,7,1,1,1210,3.8228
1991,7,1,2,1086,3.8883
1991,7,1,3,1121,3.9324
1991,7,1,4,1002,3.2746
1991,7,1,5,897,3.9482
1991,7,2,1,318,2.7580
1991,7,2,2,358,5.4389
1991,7,2,3,405,3.5995
1991,7,2,4,344,3.9671
1991,7,2,5,309,4.9109
1991,7,3,1,184,4.3216
1991,7,3,2,265,4.6661
1991,7,3,3,305,4.5300
1991,7,3,4,295,5.3846
1991,7,3,5,230,5.4680
1991,8,1,1,1336,3.8729
1991,8,1,2,1196,3.9338
1991,8,1,3,1209,2.5062
1991,8,1,4,1068,2.5383
1991,8,1,5,936,2.3873
1991,8,2,1,369,4.4006
1991,8,2,2,388,3.6371
1991,8,2,3,431,2.2652
1991,8,2,4,372,2.5436
1991,8,2,5,315,3.3078
1991,8,3,1,227,2.3044
1991,8,3,2,295,2.0696
1991,8,3,3,339,2.1636
1991,8,3,4,310,2.6780
1991,8,3,5,246,3.6246
1991,9,1,1,1330,1.7087
1991,9,1,2,1207,0.7708
1991,9,1,3,1228,0.4401
1991,9,1,4,1066,1.9409
1991,9,1,5,932,0.1069
1991,9,2,1,365,0.2154
1991,9,2,2,391,-0.3796
1991,9,2,3,443,-0.5443
1991,9,2,4,374,-0.5723
1991,9,2,5,317,0.4426
1991,9,3,1,229,-2.3932
1991,9,3,2,295,-2.5498
1991,9,3,3,341,-2.0131
1991,9,3,4,309,-2.3868
1991,9,3,5,246,-1.5963
1991,10,1,1,1248,4.5374
1991,10,1,2,1149,3.0141
1991,10,1,3,1146,3.2909
1991,10,1,4,991,3.7388
1991,10,1,5,876,3.2487
1991,10,2,1,343,2.6872
1991,10,2,2,368,1.5968
1991,10,2,3,414,1.1504
1991,10,2,4,348,1.8177
1991,10,2,5,289,2.3504
1991,10,3,1,216,0.8125
1991,10,3,2,270,2.3010
1991,10,3,3,323,2.4841
1991,10,3,4,277,1.9446
1991,10,3,5,226,2.9923
1991,11,1,1,1336,-2.9685
1991,11,1,2,1245,-3.4189
1991,11,1,3,1258,-3.4504
1991,11,1,4,1081,-3.0019
1991,11,1,5,955,-2.9879
1991,11,2,1,371,-5.3097
1991,11,2,2,404,-4.7143
1991,11,2,3,441,-5.4770
1991,11,2,4,371,-4.5435
1991,11,2,5,321,-5.8418
1991,11,3,1,232,-4.3913
1991,11,3,2,296,-3.8289
1991,11,3,3,367,-3.8101
1991,11,3,4,292,-3.8755
1991,11,3,5,243,-3.3419
1991,12,1,1,1325,3.0708
1991,12,1,2,1246,4.3755
1991,12,1,3,1255,5.4166
1991,12,1,4,1096,4.8410
1991,12,1,5,951,7.3753
1991,12,2,1,374,10.6356
1991,12,2,2,402,8.6317
1991,12,2,3,449,9.6075
1991,12,2,4,371,10.2539
1991,12,2,5,329,8.9724
1991,12,3,1,233,11.2150
1991,12,3,2,296,11.9671
1991,12,3,3,368,11.3845
1991,12,3,4,299,11.9795
1991,12,3,5,242,13.1994
1992,1,1,1,1235,15.1826
1992,1,1,2,1147,13.2609
1992,1,1,3,1157,11.6688
1992,1,1,4,1023,12.1206
1992,1,1,5,885,11.1019
1992,1,2,1,358,9.4314
1992,1,2,2,372,7.2143
1992,1,2,3,420,5.4690
1992,1,2,4,345,5.8440
1992,1,2,5,303,6.4013
1992,1,3,1,213,1.8437
1992,1,3,2,279,-1.2712
1992,1,3,3,347,-1.3037
1992,1,3,4,277,-1.8407
1992,1,3,5,223,-3.4180
1992,2,1,1,1290,3.6869
1992,2,1,2,1231,5.3650
1992,2,1,3,1261,4.4875
1992,2,1,4,1116,5.4496
1992,2,1,5,980,4.9396
1992,2,2,1,384,2.9709
1992,2,2,2,401,3.0591
1992,2,2,3,462,3.2654
1992,2,2,4,389,3.1130
1992,2,2,5,334,1.9213
1992,2,3,1,228,1.9034
1992,2,3,2,291,0.3845
1992,2,3,3,375,0.4293
1992,2,3,4,311,0.5471
1992,2,3,5,254,1.3813
1992,3,1,1,1293,-3.1591
1992,3,1,2,1233,-2.6297
1992,3,1,3,1252,-1.9076
1992,3,1,4,1119,-2.6537
1992,3,1,5,987,-3.3985
1992,3,2,1,391,-5.6908
1992,3,2,2,402,-4.5695
1992,3,2,3,468,-3.6565
1992,3,2,4,386,-4.1804
1992,3,2,5,341,-3.2669
1992,3,3,1,234,-2.6246
1992,3,3,2,294,-2.3391
1992,3,3,3,380,-1.4620
1992,3,3,4,309,-2.8252
1992,3,3,5,255,-2.7013
1992,4,1,1,1210,-7.7570
1992,4,1,2,1172,-5.0234
1992,4,1,3,1166,-4.9944
1992,4,1,4,1040,-5.2047
1992,4,1,5,926,-4.2736
1992,4,2,1,374,-5.9781
1992,4,2,2,371,-4.9421
1992,4,2,3,441,-3.1555
1992,4,2,4,361,-2.8573
1992,4,2,5,318,-2.4638
1992,4,3,1,226,0.8481
1992,4,3,2,275,3.4013
1992,4,3,3,356,2.2793
1992,4,3,4,284,1.9171
1992,4,3,5,230,1.0863
1992,5,1,1,1284,-0.6819
1992,5,1,2,1276,-0.2416
1992,5,1,3,1280,-0.3421
1992,5,1,4,1152,0.1807
1992,5,1,5,1016,-0.7197
1992,5,2,1,400,0.2369
1992,5,2,2,403,-0.5655
1992,5,2,3,483,-0.1797
1992,5,2,4,398,0.9449
1992,5,2,5,349,-0.4118
1992,5,3,1,246,0.3088
1992,5,3,2,298,-0.6549
1992,5,3,3,380,-0.0171
1992,5,3,4,311,0.8623
1992,5,3,5,283,1.7458
1992,6,1,1,1258,-7.0465
1992,6,1,2,1274,-5.7999
1992,6,1,3,1268,-5.8341
1992,6,1,4,1146,-6.0571
1992,6,1,5,1037,-5.9594
1992,6,2,1,394,-5.4875
1992,6,2,2,401,-4.6141
1992,6,2,3,480,-3.6161
1992,6,2,4,406,-4.4897
1992,6,2,5,353,-4.2205
1992,6,3,1,243,-3.0378
1992,6,3,2,299,-2.7025
1992,6,3,3,377,-2.7304
1992,6,3,4,310,-3.4478
1992,6,3,5,287,-3.8473
1992,7,1,1,1086,1.4521
1992,7,1,2,1116,1.6419
1992,7,1,3,1137,1.7538
1992,7,1,4,988,2.2721
1992,7,1,5,907,2.8282
1992,7,2,1,371,3.5379
1992,7,2,2,377,2.3474
1992,7,2,3,438,2.3968
1992,7,2,4,370,3.6916
1992,7,2,5,317,4.6951
1992,7,3,1,230,4.3107
1992,7,3,2,286,4.6845
1992,7,3,3,343,4.6888
1992,7,3,4,292,4.9731
1992,7,3,5,261,4.6041
1992,8,1,1,1175,-4.3967
1992,8,1,2,1183,-2.8709
1992,8,1,3,1209,-2.2237
1992,8,1,4,1067,-2.5462
1992,8,1,5,978,-2.9509
1992,8,2,1,383,-4.8284
1992,8,2,2,398,-3.2606
1992,8,2,3,481,-2.4573
1992,8,2,4,388,-1.1181
1992,8,2,5,346,-2.1402
1992,8,3,1,249,-3.7176
1992,8,3,2,312,-1.7629
1992,8,3,3,374,-1.8562
1992,8,3,4,316,-1.5745
1992,8,3,5,300,-0.9366
1992,9,1,1,1157,1.7033
1992,9,1,2,1176,1.5059
1992,9,1,3,1209,1.6150
1992,9,1,4,1067,2.7052
1992,9,1,5,979,2.6106
1992,9,2,1,379,1.5220
1992,9,2,2,400,1.7458
1992,9,2,3,481,1.6707
1992,9,2,4,390,2.3001
1992,9,2,5,349,2.2712
1992,9,3,1,248,1.3724
1992,9,3,2,317,0.4329
1992,9,3,3,372,1.5095
1992,9,3,4,321,0.4101
1992,9,3,5,295,0.7666
1992,10,1,1,1044,2.2200
1992,10,1,2,1069,3.2741
1992,10,1,3,1133,1.6178
1992,10,1,4,992,2.8668
1992,10,1,5,933,3.6049
1992,10,2,1,338,2.6771
1992,10,2,2,373,2.5737
1992,10,2,3,448,3.6628
1992,10,2,4,373,2.5019
1992,10,2,5,341,3.5498
1992,10,3,1,208,1.3583
1992,10,3,2,287,0.7317
1992,10,3,3,339,1.2746
1992,10,3,4,292,2.0405
1992,10,3,5,287,2.6180
1992,11,1,1,1120,8.6140
1992,11,1,2,1141,9.3509
1992,11,1,3,1237,8.6069
1992,11,1,4,1075,9.2732
1992,11,1,5,1005,8.8684
1992,11,2,1,361,6.8400
1992,11,2,2,398,7.4945
1992,11,2,3,476,7.3860
1992,11,2,4,410,7.6296
1992,11,2,5,358,7.0578
1992,11,3,1,223,3.1039
1992,11,3,2,304,2.8166
1992,11,3,3,372,3.3293
1992,11,3,4,330,3.5411
1992,11,3,5,317,3.2310
1992,12,1,1,1122,2.0516
1992,12,1,2,1146,3.0043
1992,12,1,3,1234,3.9429
1992,12,1,4,1061,3.5728
1992,12,1,5,1000,3.7293
1992,12,2,1,365,2.4234
1992,12,2,2,394,2.5834
1992,12,2,3,469,3.2700
1992,12,2,4,410,2.8720
1992,12,2,5,360,5.4877
1992,12,3,1,223,-0.5147
1992,12,3,2,307,1.1467
1992,12,3,3,369,2.3101
1992,12,3,4,328,0.8955
1992,12,3,5,321,1.2018
1993,1,1,1,1038,4.1356
1993,1,1,2,1037,5.6272
1993,1,1,3,1152,5.5120
1993,1,1,4,961,5.0261
1993,1,1,5,946,5.6465
1993,1,2,1,328,0.1649
1993,1,2,2,364,1.6786
1993,1,2,3,425,2.4618
1993,1,2,4,382,3.3775
1993,1,2,5,330,1.9592
1993,1,3,1,198,-0.9543
1993,1,3,2,277,-0.8417
1993,1,3,3,331,0.5555
1993,1,3,4,309,-0.2504
1993,1,3,5,310,-0.9612
1993,2,1,1,1144,-4.9082
1993,2,1,2,1090,-3.8329
1993,2,1,3,1242,-2.4125
1993,2,1,4,1054,-2.2980
1993,2,1,5,1022,-1.8431
1993,2,2,1,356,-2.7174
1993,2,2,2,383,-2.4262
1993,2,2,3,449,-2.6402
1993,2,2,4,418,-2.3480
1993,2,2,5,357,-1.3849
1993,2,3,1,208,-0.6554
1993,2,3,2,298,-0.1941
1993,2,3,3,353,1.3933
1993,2,3,4,350,0.2406
1993,2,3,5,346,1.2648
1993,3,1,1,1154,1.5460
1993,3,1,2,1102,2.5098
1993,3,1,3,1242,2.1184
1993,3,1,4,1051,2.3055
1993,3,1,5,1024,2.4939
1993,3,2,1,350,0.6416
1993,3,2,2,377,1.7183
1993,3,2,3,449,2.6555
1993,3,2,4,411,2.5452
1993,3,2,5,357,2.7325
1993,3,3,1,209,-0.1398
1993,3,3,2,296,1.2610
1993,3,3,3,353,2.7571
1993,3,3,4,350,2.4761
1993,3,3,5,344,2.8090
1993,4,1,1,1096,-3.0194
1993,4,1,2,1017,-2.3675
1993,4,1,3,1146,-3.2505
1993,4,1,4,955,-2.4783
1993,4,1,5,938,-2.5773
1993,4,2,1,323,-3.7776
1993,4,2,2,356,-3.4798
1993,4,2,3,424,-2.0310
1993,4,2,4,377,-2.6588
1993,4,2,5,340,-3.1246
1993,4,3,1,197,-3.7228
1993,4,3,2,269,-2.5276
1993,4,3,3,325,-1.0913
1993,4,3,4,324,-3.1575
1993,4,3,5,327,-2.6352
1993,5,1,1,1201,6.0913
1993,5,1,2,1160,4.9136
1993,5,1,3,1248,3.6521
1993,5,1,4,1046,4.9787
1993,5,1,5,1037,4.2049
1993,5,2,1,347,7.3303
1993,5,2,2,388,7.4090
1993,5,2,3,464,5.5732
1993,5,2,4,404,5.3746
1993,5,2,5,374,5.6157
1993,5,3,1,218,3.8257
1993,5,3,2,299,3.5845
1993,5,3,3,351,3.5246
1993,5,3,4,354,3.4236
1993,5,3,5,354,3.2013
1993,6,1,1,1212,-0.5813
1993,6,1,2,1168,-0.5369
1993,6,1,3,1251,0.6632
1993,6,1,4,1054,0.0883
1993,6,1,5,1036,0.8500
1993,6,2,1,346,-1.8835
1993,6,2,2,388,-0.5417
1993,6,2,3,452,0.4072
1993,6,2,4,410,-0.1811
1993,6,2,5,384,1.7617
1993,6,3,1,220,-3.9230
1993,6,3,2,293,-1.5771
1993,6,3,3,358,-0.6523
1993,6,3,4,360,0.3970
1993,6,3,5,357,0.1400
1993,7,1,1,1114,0.1536
1993,7,1,2,1034,0.5084
1993,7,1,3,1124,1.0042
1993,7,1,4,953,1.6956
1993,7,1,5,953,0.5108
1993,7,2,1,317,-0.7632
1993,7,2,2,346,-0.4756
1993,7,2,3,419,0.4993
1993,7,2,4,373,-0.1470
1993,7,2,5,365,2.1376
1993,7,3,1,196,-3.1622
1993,7,3,2,254,-2.5349
1993,7,3,3,334,-1.5516
1993,7,3,4,333,-1.2139
1993,7,3,5,329,0.2784
1993,8,1,1,1264,3.9647
1993,8,1,2,1126,4.3559
1993,8,1,3,1217,3.4593
1993,8,1,4,1036,4.0014
1993,8,1,5,1018,4.4007
1993,8,2,1,357,4.9151
1993,8,2,2,377,3.6950
1993,8,2,3,459,4.7656
1993,8,2,4,403,4.4271
1993,8,2,5,381,4.7809
1993,8,3,1,214,3.6455
1993,8,3,2,290,4.1085
1993,8,3,3,369,4.0677
1993,8,3,4,361,4.2207
1993,8,3,5,350,5.1166
1993,9,1,1,1276,2.7021
1993,9,1,2,1136,3.1399
1993,9,1,3,1225,1.9164
1993,9,1,4,1040,2.6193
1993,9,1,5,1017,2.2331
1993,9,2,1,362,1.5409
1993,9,2,2,376,1.0872
1993,9,2,3,460,2.2481
1993,9,2,4,405,1.2794
1993,9,2,5,385,2.9279
1993,9,3,1,219,-2.7350
1993,9,3,2,294,-1.9941
1993,9,3,3,374,-1.1131
1993,9,3,4,359,-0.3256
1993,9,3,5,351,-0.1590
1993,10,1,1,1213,5.4287
1993,10,1,2,1055,4.2320
1993,10,1,3,1130,3.4771
1993,10,1,4,967,3.5258
1993,10,1,5,944,4.0297
1993,10,2,1,349,4.5652
1993,10,2,2,348,1.7319
1993,10,2,3,416,1.1448
1993,10,2,4,385,2.8592
1993,10,2,5,359,2.2677
1993,10,3,1,197,3.8564
1993,10,3,2,267,2.0289
1993,10,3,3,341,2.8380
1993,10,3,4,342,1.6618
1993,10,3,5,338,2.0662
1993,11,1,1,1331,-3.9854
1993,11,1,2,1190,-2.3283
1993,11,1,3,1242,-2.2566
1993,11,1,4,1070,-2.6146
1993,11,1,5,993,-1.8191
1993,11,2,1,375,-2.1211
1993,11,2,2,384,-1.3838
1993,11,2,3,456,-2.0878
1993,11,2,4,415,-2.8413
1993,11,2,5,380,-3.0831
1993,11,3,1,229,2.5313
1993,11,3,2,292,1.5445
1993,11,3,3,375,-0.3822
1993,11,3,4,376,-1.8383
1993,11,3,5,365,-1.9620
1993,12,1,1,1340,-0.4290
1993,12,1,2,1189,1.3374
1993,12,1,3,1242,1.6956
1993,12,1,4,1071,2.3183
1993,12,1,5,1000,3.0966
1993,12,2,1,375,2.1008
1993,12,2,2,384,5.5548
1993,12,2,3,447,4.4773
1993,12,2,4,413,5.5809
1993,12,2,5,378,5.7810
1993,12,3,1,225,-0.9560
1993,12,3,2,288,1.1081
1993,12,3,3,382,1.7771
1993,12,3,4,380,1.2491
1993,12,3,5,368,1.6550
1994,1,1,1,1263,3.7544
1994,1,1,2,1110,4.9222
1994,1,1,3,1141,4.9251
1994,1,1,4,994,6.0424
1994,1,1,5,937,5.9686
1994,1,2,1,354,4.8152
1994,1,2,2,361,1.8905
1994,1,2,3,419,2.4682
1994,1,2,4,378,3.2586
1994,1,2,5,356,2.8023
1994,1,3,1,207,2.5006
1994,1,3,2,267,4.2873
1994,1,3,3,352,2.8309
1994,1,3,4,352,2.7880
1994,1,3,5,338,3.0779
1994,2,1,1,1377,-1.7261
1994,2,1,2,1233,0.1299
1994,2,1,3,1281,-0.6479
1994,2,1,4,1069,0.2388
1994,2,1,5,1005,0.3822
1994,2,2,1,377,0.0011
1994,2,2,2,402,0.9243
1994,2,2,3,459,1.0816
1994,2,2,4,402,1.1396
1994,2,2,5,383,1.5028
1994,2,3,1,227,-1.2239
1994,2,3,2,301,-1.5193
1994,2,3,3,393,-1.5519
1994,2,3,4,378,-1.5839
1994,2,3,5,370,-1.8538
1994,3,1,1,1368,-5.0899
1994,3,1,2,1249,-5.2281
1994,3,1,3,1258,-4.9913
1994,3,1,4,1063,-5.0631
1994,3,1,5,994,-5.3211
1994,3,2,1,387,-7.2834
1994,3,2,2,412,-5.6652
1994,3,2,3,460,-5.4273
1994,3,2,4,406,-5.6582
1994,3,2,5,382,-5.6343
1994,3,3,1,226,-4.9807
1994,3,3,2,306,-5.1737
1994,3,3,3,392,-4.1258
1994,3,3,4,378,-4.4701
1994,3,3,5,370,-3.8018
1994,4,1,1,1294,-3.0193
1994,4,1,2,1163,-1.7871
1994,4,1,3,1171,-0.9935
1994,4,1,4,975,-0.5495
1994,4,1,5,916,0.7103
1994,4,2,1,373,-1.6162
1994,4,2,2,381,-0.5576
1994,4,2,3,433,-0.1857
1994,4,2,4,372,1.3423
1994,4,2,5,357,1.3613
1994,4,3,1,209,0.3570
1994,4,3,2,288,0.0643
1994,4,3,3,369,1.6054
1994,4,3,4,350,0.8766
1994,4,3,5,345,0.8811
