year,month,rank_ME,rank_ROE_6,nstocks,ret_vw
1997,11,1,4,645,-0.9576
1997,11,1,5,661,-0.2468
1997,11,2,1,477,-3.2758
1997,11,2,2,392,-0.1100
1997,11,2,3,432,-1.0794
1997,11,2,4,407,-1.3790
1997,11,2,5,364,-2.8939
1997,11,3,1,299,2.0674
1997,11,3,2,326,3.9499
1997,11,3,3,388,1.9939
1997,11,3,4,413,4.8576
1997,11,3,5,406,4.9646
1997,12,1,1,2238,-6.7740
1997,12,1,2,977,-2.2324
1997,12,1,3,860,-1.4177
1997,12,1,4,680,-1.9783
1997,12,1,5,695,-1.4701
1997,12,2,1,491,-0.3426
1997,12,2,2,398,1.2513
1997,12,2,3,430,-0.4911
1997,12,2,4,417,0.8244
1997,12,2,5,378,0.5097
1997,12,3,1,305,1.0345
1997,12,3,2,332,2.2621
1997,12,3,3,399,1.3258
1997,12,3,4,422,1.1839
1997,12,3,5,410,0.5937
1998,1,1,1,2089,1.1243
1998,1,1,2,898,-1.2929
1998,1,1,3,768,-0.9779
1998,1,1,4,633,-1.1456
1998,1,1,5,631,-0.7973
1998,1,2,1,445,-0.6276
1998,1,2,2,346,-2.7657
1998,1,2,3,397,-1.2515
1998,1,2,4,366,-0.0483
1998,1,2,5,346,-0.2408
1998,1,3,1,269,1.1845
1998,1,3,2,280,-1.0188
1998,1,3,3,334,0.0322
1998,1,3,4,363,0.6532
1998,1,3,5,377,3.4847
1998,2,1,1,2040,6.9405
1998,2,1,2,899,5.6468
1998,2,1,3,770,6.5237
1998,2,1,4,622,6.6568
1998,2,1,5,635,6.3538
1998,2,2,1,445,8.1689
1998,2,2,2,344,7.9209
1998,2,2,3,412,8.1467
1998,2,2,4,385,8.2528
1998,2,2,5,362,9.6630
1998,2,3,1,316,7.3085
1998,2,3,2,302,4.5120
1998,2,3,3,362,6.8879
1998,2,3,4,386,7.3295
1998,2,3,5,389,7.1502
1998,3,1,1,2125,5.0118
1998,3,1,2,1003,4.5625
1998,3,1,3,859,4.4618
1998,3,1,4,676,5.1063
1998,3,1,5,692,5.0578
1998,3,2,1,475,4.8072
1998,3,2,2,385,4.5267
1998,3,2,3,449,4.1622
1998,3,2,4,423,4.2198
1998,3,2,5,386,4.4699
1998,3,3,1,348,6.5069
1998,3,3,2,333,5.2043
1998,3,3,3,397,4.5050
1998,3,3,4,410,5.2625
1998,3,3,5,414,4.2170
1998,4,1,1,2051,2.2800
1998,4,1,2,965,2.3121
1998,4,1,3,797,1.5807
1998,4,1,4,646,2.1266
1998,4,1,5,708,3.7488
1998,4,2,1,438,0.6272
1998,4,2,2,363,1.3782
1998,4,2,3,411,1.2414
1998,4,2,4,401,0.3922
1998,4,2,5,368,-0.0500
1998,4,3,1,314,2.0719
1998,4,3,2,294,-0.3372
1998,4,3,3,341,1.1041
1998,4,3,4,373,0.7402
1998,4,3,5,391,1.3819
1998,5,1,1,2136,-6.7787
1998,5,1,2,1017,-5.1969
1998,5,1,3,813,-5.1086
1998,5,1,4,702,-4.9513
1998,5,1,5,720,-4.9844
1998,5,2,1,463,-8.1325
1998,5,2,2,390,-5.7231
1998,5,2,3,452,-5.5397
1998,5,2,4,421,-6.4139
1998,5,2,5,397,-5.9500
1998,5,3,1,339,-3.0829
1998,5,3,2,328,-2.7471
1998,5,3,3,382,-2.0028
1998,5,3,4,431,-2.0732
1998,5,3,5,425,-2.2569
1998,6,1,1,2227,-4.9654
1998,6,1,2,1087,-2.3447
1998,6,1,3,894,-2.3731
1998,6,1,4,743,-2.0396
1998,6,1,5,761,-0.6347
1998,6,2,1,472,-0.4385
1998,6,2,2,397,0.2437
1998,6,2,3,479,-0.5448
1998,6,2,4,428,-0.5856
1998,6,2,5,405,-0.2326
1998,6,3,1,346,3.4378
1998,6,3,2,327,1.0551
1998,6,3,3,397,1.3943
1998,6,3,4,442,2.7726
1998,6,3,5,433,6.4462
1998,7,1,1,2099,-8.1729
1998,7,1,2,1044,-7.2968
1998,7,1,3,859,-6.7040
1998,7,1,4,703,-7.2699
1998,7,1,5,722,-7.1322
1998,7,2,1,449,-8.8768
1998,7,2,2,373,-8.1890
1998,7,2,3,461,-8.1005
1998,7,2,4,410,-7.9294
1998,7,2,5,396,-7.8161
1998,7,3,1,302,-1.5069
1998,7,3,2,306,-4.7951
1998,7,3,3,364,-4.3209
1998,7,3,4,412,-2.1830
1998,7,3,5,416,-0.0578
1998,8,1,1,2100,-25.2198
1998,8,1,2,1022,-17.9090
1998,8,1,3,911,-18.8208
1998,8,1,4,705,-20.0656
1998,8,1,5,726,-22.4612
1998,8,2,1,497,-26.6733
1998,8,2,2,367,-18.3074
1998,8,2,3,475,-17.1565
1998,8,2,4,434,-18.9448
1998,8,2,5,395,-20.0947
1998,8,3,1,346,-17.8252
1998,8,3,2,318,-10.6585
1998,8,3,3,385,-12.8392
1998,8,3,4,450,-13.4447
1998,8,3,5,434,-12.7100
1998,9,1,1,2175,5.2146
1998,9,1,2,1045,2.8813
1998,9,1,3,936,4.2924
1998,9,1,4,737,3.7654
1998,9,1,5,728,4.7108
1998,9,2,1,501,11.5343
1998,9,2,2,372,6.3519
1998,9,2,3,492,7.1845
1998,9,2,4,432,7.7158
1998,9,2,5,376,7.3586
1998,9,3,1,348,11.0081
1998,9,3,2,323,7.9211
1998,9,3,3,388,5.7512
1998,9,3,4,454,5.0554
1998,9,3,5,437,8.9599
1998,10,1,1,2081,2.3595
1998,10,1,2,926,3.3503
1998,10,1,3,830,3.5069
1998,10,1,4,664,4.8719
1998,10,1,5,652,4.3357
1998,10,2,1,482,5.3314
1998,10,2,2,341,4.7425
1998,10,2,3,458,4.4066
1998,10,2,4,388,5.9155
1998,10,2,5,340,5.0344
1998,10,3,1,305,8.4510
1998,10,3,2,299,4.4581
1998,10,3,3,335,5.5558
1998,10,3,4,407,10.1611
1998,10,3,5,399,6.4839
1998,11,1,1,2065,13.0088
1998,11,1,2,1027,5.2920
1998,11,1,3,853,6.8517
1998,11,1,4,679,6.6733
1998,11,1,5,607,7.7240
1998,11,2,1,509,7.1996
1998,11,2,2,374,5.5859
1998,11,2,3,477,4.8210
1998,11,2,4,419,7.0399
1998,11,2,5,360,7.2073
1998,11,3,1,351,7.5013
1998,11,3,2,339,5.9221
1998,11,3,3,387,4.8137
1998,11,3,4,439,5.5425
1998,11,3,5,418,6.8742
1998,12,1,1,2094,0.2068
1998,12,1,2,1097,1.3170
1998,12,1,3,899,3.7015
1998,12,1,4,703,4.5753
1998,12,1,5,622,4.5672
1998,12,2,1,526,4.8950
1998,12,2,2,394,4.6455
1998,12,2,3,489,6.7364
1998,12,2,4,428,7.0883
1998,12,2,5,370,6.4458
1998,12,3,1,364,12.0374
1998,12,3,2,361,5.3014
1998,12,3,3,397,5.3772
1998,12,3,4,443,8.2463
1998,12,3,5,420,6.8104
1999,1,1,1,1965,10.9997
1999,1,1,2,1024,3.3235
1999,1,1,3,836,2.7260
1999,1,1,4,603,4.2020
1999,1,1,5,575,5.6613
1999,1,2,1,484,8.8363
1999,1,2,2,343,0.9375
1999,1,2,3,441,-1.5092
1999,1,2,4,399,-0.6689
1999,1,2,5,323,0.1673
1999,1,3,1,315,9.6711
1999,1,3,2,320,3.4288
1999,1,3,3,337,0.6822
1999,1,3,4,391,1.4046
1999,1,3,5,389,5.3540
1999,2,1,1,1908,-8.4035
1999,2,1,2,993,-6.5920
1999,2,1,3,811,-6.5099
1999,2,1,4,587,-7.0737
1999,2,1,5,559,-8.5216
1999,2,2,1,496,-10.9086
1999,2,2,2,350,-7.4369
1999,2,2,3,443,-9.9105
1999,2,2,4,416,-9.7061
1999,2,2,5,333,-8.0584
1999,2,3,1,349,-4.7030
1999,2,3,2,351,-3.0926
1999,2,3,3,362,-4.7501
1999,2,3,4,421,-3.0855
1999,2,3,5,425,-5.0177
1999,3,1,1,1935,-0.3922
1999,3,1,2,1088,-3.4295
1999,3,1,3,867,-5.2168
1999,3,1,4,656,-5.9251
1999,3,1,5,616,-6.6405
1999,3,2,1,518,4.4171
1999,3,2,2,378,-1.4106
1999,3,2,3,465,0.8590
1999,3,2,4,445,-1.1078
1999,3,2,5,348,-0.2008
1999,3,3,1,374,7.3639
1999,3,3,2,374,3.5567
1999,3,3,3,399,2.8041
1999,3,3,4,445,3.6064
1999,3,3,5,464,3.8744
1999,4,1,1,1811,12.7059
1999,4,1,2,1042,11.0869
1999,4,1,3,799,7.7190
1999,4,1,4,603,6.8835
1999,4,1,5,597,9.1452
1999,4,2,1,502,11.7478
1999,4,2,2,358,9.0023
1999,4,2,3,429,6.9725
1999,4,2,4,417,7.1617
1999,4,2,5,320,9.6687
1999,4,3,1,322,7.9448
1999,4,3,2,328,4.8076
1999,4,3,3,355,7.7784
1999,4,3,4,406,4.8416
1999,4,3,5,435,1.3160
1999,5,1,1,1901,2.5653
1999,5,1,2,1059,4.8595
1999,5,1,3,807,4.6390
1999,5,1,4,620,4.5987
1999,5,1,5,602,4.5652
1999,5,2,1,535,1.0095
1999,5,2,2,396,5.2430
1999,5,2,3,454,3.5036
1999,5,2,4,446,4.3227
1999,5,2,5,361,4.3157
1999,5,3,1,349,-3.0026
1999,5,3,2,360,0.5397
1999,5,3,3,406,-0.8331
1999,5,3,4,458,-1.3734
1999,5,3,5,458,-2.4180
1999,6,1,1,1971,4.0910
1999,6,1,2,1112,4.8380
1999,6,1,3,861,4.5989
1999,6,1,4,639,4.1930
1999,6,1,5,657,3.3835
1999,6,2,1,548,8.9429
1999,6,2,2,410,7.5017
1999,6,2,3,453,5.1906
1999,6,2,4,451,5.1409
1999,6,2,5,380,6.7823
1999,6,3,1,350,2.4096
1999,6,3,2,363,3.5962
1999,6,3,3,418,2.1744
1999,6,3,4,470,6.4254
1999,6,3,5,475,7.2512
1999,7,1,1,1860,1.6418
1999,7,1,2,1030,0.2974
1999,7,1,3,821,1.1105
1999,7,1,4,611,0.4809
1999,7,1,5,640,2.1595
1999,7,2,1,505,-2.9555
1999,7,2,2,387,-1.0582
1999,7,2,3,428,-0.2756
1999,7,2,4,431,-1.1459
1999,7,2,5,364,-0.6923
1999,7,3,1,306,-3.2044
1999,7,3,2,327,-3.7596
1999,7,3,3,370,-1.9715
1999,7,3,4,418,-2.5129
1999,7,3,5,452,-2.4522
1999,8,1,1,1877,-0.8596
1999,8,1,2,1012,-2.6413
1999,8,1,3,839,-3.4298
1999,8,1,4,618,-2.2035
1999,8,1,5,638,-2.2379
1999,8,2,1,515,-1.7857
1999,8,2,2,384,-1.7499
1999,8,2,3,453,-3.9448
1999,8,2,4,426,-3.3879
1999,8,2,5,374,-2.5627
1999,8,3,1,327,1.0757
1999,8,3,2,344,-2.9327
1999,8,3,3,390,-1.8002
1999,8,3,4,436,-1.8358
1999,8,3,5,454,1.7630
1999,9,1,1,1917,-0.0958
1999,9,1,2,1021,-3.2252
1999,9,1,3,837,-2.6802
1999,9,1,4,627,-1.5275
1999,9,1,5,636,0.4799
1999,9,2,1,517,1.7915
1999,9,2,2,389,0.3490
1999,9,2,3,448,-1.5267
1999,9,2,4,428,-0.4767
1999,9,2,5,361,0.4454
1999,9,3,1,338,0.0896
1999,9,3,2,346,-3.7267
1999,9,3,3,399,-3.1277
1999,9,3,4,430,-0.1733
1999,9,3,5,447,-2.5171
1999,10,1,1,1809,-0.4343
1999,10,1,2,860,-2.8224
1999,10,1,3,779,-4.0120
1999,10,1,4,566,-1.5844
1999,10,1,5,563,-1.7764
1999,10,2,1,488,0.3781
1999,10,2,2,351,-1.6867
1999,10,2,3,394,-2.6316
1999,10,2,4,369,-1.4733
1999,10,2,5,320,0.5443
1999,10,3,1,291,4.6718
1999,10,3,2,302,5.6862
1999,10,3,3,347,1.1055
1999,10,3,4,386,6.6287
1999,10,3,5,406,5.3594
1999,11,1,1,1819,19.7340
1999,11,1,2,895,7.5341
1999,11,1,3,771,6.4656
1999,11,1,4,569,8.4151
1999,11,1,5,516,9.0665
1999,11,2,1,531,15.3197
1999,11,2,2,390,6.1424
1999,11,2,3,413,6.6212
1999,11,2,4,400,5.6293
1999,11,2,5,332,8.0296
1999,11,3,1,334,10.6578
1999,11,3,2,348,1.8132
1999,11,3,3,405,3.7624
1999,11,3,4,431,4.3257
1999,11,3,5,422,3.7023
1999,12,1,1,1902,21.8141
1999,12,1,2,963,7.5226
1999,12,1,3,789,7.6371
1999,12,1,4,607,7.9841
1999,12,1,5,552,8.6738
1999,12,2,1,571,18.5259
1999,12,2,2,400,8.1527
1999,12,2,3,416,7.7986
1999,12,2,4,409,9.7132
1999,12,2,5,338,11.1314
1999,12,3,1,381,18.7539
1999,12,3,2,358,5.1046
1999,12,3,3,405,5.6953
1999,12,3,4,429,11.0061
1999,12,3,5,432,6.9248
2000,1,1,1,1791,15.0389
2000,1,1,2,859,4.3523
2000,1,1,3,708,1.9417
2000,1,1,4,529,3.9150
2000,1,1,5,488,3.4808
2000,1,2,1,589,3.5317
2000,1,2,2,346,-3.3978
2000,1,2,3,376,-3.0261
2000,1,2,4,352,-4.5551
2000,1,2,5,306,-4.9008
2000,1,3,1,369,0.2273
2000,1,3,2,332,-5.0911
2000,1,3,3,351,-0.9900
2000,1,3,4,371,-6.8171
2000,1,3,5,386,-5.2153
2000,2,1,1,1730,37.0041
2000,2,1,2,837,11.2265
2000,2,1,3,678,12.2629
2000,2,1,4,508,15.6686
2000,2,1,5,479,11.8545
2000,2,2,1,623,33.3231
2000,2,2,2,358,8.6115
2000,2,2,3,394,9.9908
2000,2,2,4,370,9.6976
2000,2,2,5,329,8.2138
2000,2,3,1,421,12.3818
2000,2,3,2,351,0.8901
2000,2,3,3,397,3.6182
2000,2,3,4,416,4.0245
2000,2,3,5,419,-0.2825
2000,3,1,1,1775,-10.5444
2000,3,1,2,887,-1.4922
2000,3,1,3,760,-0.8013
2000,3,1,4,564,-2.5309
2000,3,1,5,495,2.2989
2000,3,2,1,714,-14.2668
2000,3,2,2,404,2.5281
2000,3,2,3,432,0.0953
2000,3,2,4,395,2.0588
2000,3,2,5,364,2.6986
2000,3,3,1,519,-2.6976
2000,3,3,2,378,4.1764
2000,3,3,3,436,9.2038
2000,3,3,4,454,7.8345
2000,3,3,5,466,7.8411
2000,4,1,1,1752,-22.1327
2000,4,1,2,873,-8.3279
2000,4,1,3,680,-8.1899
2000,4,1,4,549,-7.2681
2000,4,1,5,491,-9.4672
2000,4,2,1,713,-21.0476
2000,4,2,2,374,-3.1441
2000,4,2,3,402,-3.7483
2000,4,2,4,382,-3.5335
2000,4,2,5,354,-1.9578
2000,4,3,1,478,-13.8076
2000,4,3,2,338,-4.6068
2000,4,3,3,375,-1.8630
2000,4,3,4,422,-1.6775
2000,4,3,5,448,-4.0895
2000,5,1,1,1815,-13.4594
2000,5,1,2,846,-5.3019
2000,5,1,3,671,-3.6502
2000,5,1,4,538,-4.1280
2000,5,1,5,486,-6.6633
2000,5,2,1,779,-10.7173
2000,5,2,2,406,-3.8973
2000,5,2,3,437,-1.8199
2000,5,2,4,406,-3.3730
2000,5,2,5,369,-3.4717
2000,5,3,1,519,-7.9744
2000,5,3,2,370,-3.7836
2000,5,3,3,419,-5.9554
2000,5,3,4,485,-4.6736
2000,5,3,5,493,-3.5727
2000,6,1,1,1929,10.5843
2000,6,1,2,898,6.4042
2000,6,1,3,724,8.8848
2000,6,1,4,578,8.5749
2000,6,1,5,542,12.9138
2000,6,2,1,810,21.4426
2000,6,2,2,422,6.2979
2000,6,2,3,443,7.0315
2000,6,2,4,420,9.4683
2000,6,2,5,394,8.9228
2000,6,3,1,533,11.5200
2000,6,3,2,374,2.8539
2000,6,3,3,427,2.7061
2000,6,3,4,508,2.8629
2000,6,3,5,511,7.0626
2000,7,1,1,1840,-4.7044
2000,7,1,2,845,-0.0093
2000,7,1,3,696,0.4832
2000,7,1,4,545,-0.7282
2000,7,1,5,526,-2.2694
2000,7,2,1,780,-8.2633
2000,7,2,2,384,-1.1802
2000,7,2,3,427,-0.8606
2000,7,2,4,398,-2.8077
2000,7,2,5,386,-2.0081
2000,7,3,1,498,-5.9709
2000,7,3,2,328,-2.1690
2000,7,3,3,388,-2.0784
2000,7,3,4,451,-1.5585
2000,7,3,5,481,-4.2021
2000,8,1,1,1837,6.1814
2000,8,1,2,828,6.0160
2000,8,1,3,707,6.3567
2000,8,1,4,533,8.9159
2000,8,1,5,510,10.2533
2000,8,2,1,832,7.8633
2000,8,2,2,395,6.2267
2000,8,2,3,433,6.8846
2000,8,2,4,390,7.9931
2000,8,2,5,382,8.9644
2000,8,3,1,536,8.6004
2000,8,3,2,347,7.5495
2000,8,3,3,416,9.3938
2000,8,3,4,462,5.4218
2000,8,3,5,492,6.8391
2000,9,1,1,1880,-6.9882
2000,9,1,2,863,-2.4406
2000,9,1,3,709,-1.5819
2000,9,1,4,517,-0.2863
2000,9,1,5,518,-3.3238
2000,9,2,1,841,-8.7755
2000,9,2,2,397,-3.2642
2000,9,2,3,437,-0.8196
2000,9,2,4,381,-1.2795
2000,9,2,5,381,-3.2789
2000,9,3,1,517,-6.6448
2000,9,3,2,354,-4.2687
2000,9,3,3,416,-6.9540
2000,9,3,4,455,-3.1837
2000,9,3,5,482,-7.6379
2000,10,1,1,1846,-12.0101
2000,10,1,2,779,-5.6642
2000,10,1,3,675,-7.0894
2000,10,1,4,462,-8.0254
2000,10,1,5,467,-4.6961
2000,10,2,1,746,-13.6152
2000,10,2,2,361,-3.9243
2000,10,2,3,380,-1.5368
2000,10,2,4,334,0.1932
2000,10,2,5,343,-1.1362
2000,10,3,1,440,-9.5185
2000,10,3,2,319,-6.7259
2000,10,3,3,355,-4.8380
2000,10,3,4,392,-0.1223
2000,10,3,5,431,1.5989
2000,11,1,1,1837,-19.3180
2000,11,1,2,793,-7.8286
2000,11,1,3,662,-5.0099
2000,11,1,4,426,-5.4100
2000,11,1,5,421,-10.1515
2000,11,2,1,752,-23.0290
2000,11,2,2,377,-6.2993
2000,11,2,3,402,-4.8841
2000,11,2,4,360,-6.1267
2000,11,2,5,327,-7.4822
2000,11,3,1,468,-23.3939
2000,11,3,2,352,-13.7340
2000,11,3,3,393,-9.5895
2000,11,3,4,425,-7.4409
2000,11,3,5,446,-8.0498
2000,12,1,1,1935,-9.1877
2000,12,1,2,852,-1.7999
2000,12,1,3,668,2.1182
2000,12,1,4,448,2.6713
2000,12,1,5,448,2.8482
2000,12,2,1,795,-1.5340
2000,12,2,2,392,8.8575
2000,12,2,3,396,10.3453
2000,12,2,4,367,9.7112
2000,12,2,5,332,8.6528
2000,12,3,1,471,-1.4454
2000,12,3,2,356,4.7470
2000,12,3,3,397,-1.6083
2000,12,3,4,429,2.0272
2000,12,3,5,444,-1.6928
2001,1,1,1,1869,34.2698
2001,1,1,2,793,17.3364
2001,1,1,3,617,14.4443
2001,1,1,4,390,14.8671
2001,1,1,5,413,16.4183
2001,1,2,1,765,21.7838
2001,1,2,2,346,9.2340
2001,1,2,3,364,4.8443
2001,1,2,4,327,6.7540
2001,1,2,5,306,9.0968
2001,1,3,1,419,10.8928
2001,1,3,2,299,10.6852
2001,1,3,3,341,2.0091
2001,1,3,4,365,3.3020
2001,1,3,5,391,2.5791
2001,2,1,1,1808,-15.0028
2001,2,1,2,772,-3.5506
2001,2,1,3,616,-0.9722
2001,2,1,4,397,-1.3616
2001,2,1,5,391,-5.9100
2001,2,2,1,760,-17.3933
2001,2,2,2,351,-6.0812
2001,2,2,3,368,-3.6005
2001,2,2,4,346,-5.5515
2001,2,2,5,312,-7.1931
2001,2,3,1,430,-22.6511
2001,2,3,2,310,-10.1415
2001,2,3,3,378,-13.6312
2001,2,3,4,410,-6.8003
2001,2,3,5,401,-8.5812
2001,3,1,1,1903,-11.3288
2001,3,1,2,815,-3.7968
2001,3,1,3,679,-1.5981
2001,3,1,4,447,-2.3721
2001,3,1,5,425,-3.5351
2001,3,2,1,770,-12.1172
2001,3,2,2,356,-2.7184
2001,3,2,3,403,-3.1615
2001,3,2,4,386,-3.6981
2001,3,2,5,330,-2.9858
2001,3,3,1,424,-15.9968
2001,3,3,2,331,-6.8865
2001,3,3,3,403,-9.4529
2001,3,3,4,437,-5.8445
2001,3,3,5,414,-6.7301
2001,4,1,1,1928,4.7778
2001,4,1,2,822,3.3216
2001,4,1,3,636,7.7560
2001,4,1,4,454,8.4554
2001,4,1,5,429,10.7532
2001,4,2,1,711,9.5252
2001,4,2,2,327,9.6748
2001,4,2,3,365,7.6888
2001,4,2,4,358,8.9215
2001,4,2,5,308,11.5681
2001,4,3,1,366,13.3597
2001,4,3,2,281,9.3430
2001,4,3,3,349,7.6407
2001,4,3,4,394,10.4972
2001,4,3,5,385,8.4409
2001,5,1,1,1955,9.4678
2001,5,1,2,826,10.5885
2001,5,1,3,625,11.5442
2001,5,1,4,472,10.1090
2001,5,1,5,416,10.1925
2001,5,2,1,698,7.0710
2001,5,2,2,369,3.7815
2001,5,2,3,415,4.3751
2001,5,2,4,379,2.9620
2001,5,2,5,309,2.7242
2001,5,3,1,365,-0.9625
2001,5,3,2,301,-0.1525
2001,5,3,3,381,1.8720
2001,5,3,4,444,0.1102
2001,5,3,5,405,-0.2104
2001,6,1,1,2003,2.2132
2001,6,1,2,907,2.5697
2001,6,1,3,679,2.4937
2001,6,1,4,511,2.7420
2001,6,1,5,469,1.5154
2001,6,2,1,694,5.8579
2001,6,2,2,382,5.8336
2001,6,2,3,443,4.4152
2001,6,2,4,392,5.1910
2001,6,2,5,323,3.5483
2001,6,3,1,362,-3.1517
2001,6,3,2,314,-2.1912
2001,6,3,3,401,-3.6766
2001,6,3,4,458,-2.2464
2001,6,3,5,408,-2.5348
2001,7,1,1,1897,-8.7523
2001,7,1,2,870,-0.6155
2001,7,1,3,651,0.5299
2001,7,1,4,492,0.3682
2001,7,1,5,458,-0.7170
2001,7,2,1,666,-11.3399
2001,7,2,2,352,-3.3511
2001,7,2,3,406,-5.4126
2001,7,2,4,370,-4.7295
2001,7,2,5,314,-5.6456
2001,7,3,1,345,-5.3123
2001,7,3,2,282,-4.0729
2001,7,3,3,348,-0.3469
2001,7,3,4,414,-0.0514
2001,7,3,5,392,-1.1449
2001,8,1,1,1896,-7.4225
2001,8,1,2,828,-1.1676
2001,8,1,3,663,-1.4450
2001,8,1,4,490,-0.9121
2001,8,1,5,452,-3.8839
2001,8,2,1,630,-7.7176
2001,8,2,2,357,-2.8832
2001,8,2,3,410,-2.8369
2001,8,2,4,364,-2.8457
2001,8,2,5,306,-5.3928
2001,8,3,1,346,-9.9662
2001,8,3,2,296,-8.0306
2001,8,3,3,366,-3.4428
2001,8,3,4,419,-7.1688
2001,8,3,5,380,-4.9851
2001,9,1,1,1907,-19.1305
2001,9,1,2,850,-12.6900
2001,9,1,3,674,-11.5509
2001,9,1,4,498,-10.5720
2001,9,1,5,475,-10.2456
2001,9,2,1,625,-22.8581
2001,9,2,2,368,-17.8907
2001,9,2,3,409,-14.8880
2001,9,2,4,366,-12.6496
2001,9,2,5,308,-15.4574
2001,9,3,1,344,-16.9128
2001,9,3,2,303,-15.7483
2001,9,3,3,364,-12.4833
2001,9,3,4,417,-8.5281
2001,9,3,5,371,-4.3843
2001,10,1,1,1862,11.0426
2001,10,1,2,776,6.2819
2001,10,1,3,624,7.0316
2001,10,1,4,434,8.3075
2001,10,1,5,447,9.4261
2001,10,2,1,603,15.2157
2001,10,2,2,338,8.1522
2001,10,2,3,373,5.5357
2001,10,2,4,317,6.4316
2001,10,2,5,264,8.4880
2001,10,3,1,320,6.3654
2001,10,3,2,270,7.2016
2001,10,3,3,299,4.7807
2001,10,3,4,359,1.3193
2001,10,3,5,329,2.1769
2001,11,1,1,1806,13.2186
2001,11,1,2,781,7.0021
2001,11,1,3,633,3.9858
2001,11,1,4,423,6.1404
2001,11,1,5,408,3.9096
2001,11,2,1,626,15.7782
2001,11,2,2,368,9.1994
2001,11,2,3,416,7.3395
2001,11,2,4,337,7.0773
2001,11,2,5,257,7.0165
2001,11,3,1,353,12.7911
2001,11,3,2,284,15.9050
2001,11,3,3,334,8.5140
2001,11,3,4,370,5.4232
2001,11,3,5,337,4.7531
2001,12,1,1,1806,10.2232
2001,12,1,2,828,8.3384
2001,12,1,3,681,7.2014
2001,12,1,4,453,6.9830
2001,12,1,5,430,8.1047
2001,12,2,1,638,6.8863
2001,12,2,2,372,7.5397
2001,12,2,3,426,7.0357
2001,12,2,4,352,6.9323
2001,12,2,5,264,7.2141
2001,12,3,1,360,-1.7455
2001,12,3,2,290,-1.5393
2001,12,3,3,349,3.0670
2001,12,3,4,368,3.5211
2001,12,3,5,336,1.0198
2002,1,1,1,1739,-0.5579
2002,1,1,2,758,2.7754
2002,1,1,3,628,1.8935
2002,1,1,4,416,2.1844
2002,1,1,5,407,1.8129
2002,1,2,1,578,-7.6296
2002,1,2,2,340,0.3005
2002,1,2,3,376,-1.3609
2002,1,2,4,316,-0.3607
2002,1,2,5,244,2.0800
2002,1,3,1,319,-2.8824
2002,1,3,2,243,-1.5603
2002,1,3,3,303,-0.9702
2002,1,3,4,310,-0.5791
2002,1,3,5,292,-0.7988
2002,2,1,1,1680,-11.3860
2002,2,1,2,715,-2.8833
2002,2,1,3,603,-2.3896
2002,2,1,4,429,-0.7641
2002,2,1,5,412,-1.8926
2002,2,2,1,566,-12.6202
2002,2,2,2,346,-4.9218
2002,2,2,3,396,-1.2390
2002,2,2,4,327,0.8776
2002,2,2,5,255,1.2679
2002,2,3,1,344,-9.4327
2002,2,3,2,273,-7.8623
2002,2,3,3,336,-3.3211
2002,2,3,4,348,2.0091
2002,2,3,5,330,0.8985
2002,3,1,1,1725,9.1248
2002,3,1,2,779,11.5012
2002,3,1,3,645,8.5858
2002,3,1,4,478,9.9512
2002,3,1,5,469,10.9050
2002,3,2,1,584,11.2469
2002,3,2,2,384,10.6869
2002,3,2,3,413,9.1843
2002,3,2,4,361,7.1275
2002,3,2,5,282,7.2146
2002,3,3,1,352,6.8627
2002,3,3,2,300,4.6902
2002,3,3,3,356,6.4101
2002,3,3,4,370,4.8174
2002,3,3,5,353,0.9160
2002,4,1,1,1675,-4.9491
2002,4,1,2,741,3.5966
2002,4,1,3,611,3.2813
2002,4,1,4,454,4.5533
2002,4,1,5,467,4.6509
2002,4,2,1,535,-10.6988
2002,4,2,2,351,-0.9115
2002,4,2,3,356,1.0199
2002,4,2,4,327,2.8611
2002,4,2,5,270,3.8570
2002,4,3,1,321,-9.8758
2002,4,3,2,263,-8.8375
2002,4,3,3,306,-4.6157
2002,4,3,4,334,-5.6002
2002,4,3,5,331,-5.9273
2002,5,1,1,1740,-6.5558
2002,5,1,2,780,-3.5578
2002,5,1,3,621,-1.6232
2002,5,1,4,466,-0.2711
2002,5,1,5,457,1.1112
2002,5,2,1,561,-9.6371
2002,5,2,2,387,-6.5138
2002,5,2,3,373,-4.0810
2002,5,2,4,343,-2.7551
2002,5,2,5,264,-3.3078
2002,5,3,1,335,-2.7920
2002,5,3,2,313,-0.1796
2002,5,3,3,339,-1.9631
2002,5,3,4,373,-0.0736
2002,5,3,5,342,-1.4674
2002,6,1,1,1825,-8.9347
2002,6,1,2,834,-4.4098
2002,6,1,3,661,-1.6166
2002,6,1,4,502,-0.2392
2002,6,1,5,507,-2.7870
2002,6,2,1,579,-10.7630
2002,6,2,2,403,-6.3772
2002,6,2,3,377,-4.6141
2002,6,2,4,347,-3.3257
2002,6,2,5,277,-2.6206
2002,6,3,1,337,-14.4320
2002,6,3,2,317,-11.8604
2002,6,3,3,341,-7.8102
2002,6,3,4,392,-7.4530
2002,6,3,5,348,-5.6550
2002,7,1,1,1744,-17.3461
2002,7,1,2,824,-15.2738
2002,7,1,3,617,-13.6240
2002,7,1,4,483,-11.8977
2002,7,1,5,501,-14.4692
2002,7,2,1,517,-19.5495
