year,month,rank_ME,rank_FP_6,nstocks,ret_vw
2000,9,2,5,621,-8.6225
2000,9,3,1,548,-8.0569
2000,9,3,2,647,-3.1886
2000,9,3,3,606,-6.2658
2000,9,3,4,507,-6.3613
2000,9,3,5,297,-8.5149
2000,10,1,1,362,-4.1280
2000,10,1,2,412,-6.3281
2000,10,1,3,555,-6.2771
2000,10,1,4,914,-7.2750
2000,10,1,5,1790,-10.4460
2000,10,2,1,351,-0.8337
2000,10,2,2,396,-0.2692
2000,10,2,3,484,-1.5650
2000,10,2,4,588,-2.4665
2000,10,2,5,599,-11.8299
2000,10,3,1,497,-0.3767
2000,10,3,2,622,-0.5705
2000,10,3,3,586,-2.0447
2000,10,3,4,507,-1.5702
2000,10,3,5,292,-9.8034
2000,11,1,1,367,-5.7783
2000,11,1,2,407,-3.0288
2000,11,1,3,581,-5.9441
2000,11,1,4,920,-8.0563
2000,11,1,5,1835,-18.0556
2000,11,2,1,344,-4.5760
2000,11,2,2,403,-5.0871
2000,11,2,3,480,-5.3291
2000,11,2,4,583,-8.8663
2000,11,2,5,613,-20.6374
2000,11,3,1,481,-5.7680
2000,11,3,2,632,-8.8756
2000,11,3,3,595,-11.1927
2000,11,3,4,514,-14.7656
2000,11,3,5,303,-21.6881
2000,12,1,1,349,1.9663
2000,12,1,2,392,1.4406
2000,12,1,3,583,0.7028
2000,12,1,4,922,0.9958
2000,12,1,5,1854,-8.2845
2000,12,2,1,337,8.7706
2000,12,2,2,396,9.8064
2000,12,2,3,497,10.5285
2000,12,2,4,575,7.8211
2000,12,2,5,631,0.0257
2000,12,3,1,478,0.5322
2000,12,3,2,638,0.7393
2000,12,3,3,593,-0.7705
2000,12,3,4,528,-1.7336
2000,12,3,5,334,-2.0479
2001,1,1,1,310,10.1757
2001,1,1,2,362,11.1274
2001,1,1,3,548,11.5989
2001,1,1,4,860,14.6775
2001,1,1,5,1842,34.0266
2001,1,2,1,320,1.3864
2001,1,2,2,383,2.3380
2001,1,2,3,495,3.6018
2001,1,2,4,570,9.8490
2001,1,2,5,629,29.7662
2001,1,3,1,476,-3.5625
2001,1,3,2,622,1.2360
2001,1,3,3,584,6.9487
2001,1,3,4,517,11.7119
2001,1,3,5,329,22.2145
2001,2,1,1,320,-0.5979
2001,2,1,2,373,-2.1239
2001,2,1,3,533,-1.0471
2001,2,1,4,823,-3.1287
2001,2,1,5,1872,-11.9446
2001,2,2,1,322,-2.5876
2001,2,2,2,385,-2.1181
2001,2,2,3,487,-3.3186
2001,2,2,4,548,-7.0426
2001,2,2,5,658,-16.6542
2001,2,3,1,485,-3.9084
2001,2,3,2,618,-4.1301
2001,2,3,3,590,-9.0258
2001,2,3,4,501,-15.6950
2001,2,3,5,358,-26.0058
2001,3,1,1,317,-0.7885
2001,3,1,2,369,-2.5118
2001,3,1,3,543,-1.0469
2001,3,1,4,800,-2.2986
2001,3,1,5,1872,-9.2251
2001,3,2,1,304,-1.7127
2001,3,2,2,374,-2.3950
2001,3,2,3,470,-2.7688
2001,3,2,4,531,-4.8512
2001,3,2,5,676,-9.1984
2001,3,3,1,445,-5.4742
2001,3,3,2,557,-5.5325
2001,3,3,3,555,-6.3960
2001,3,3,4,467,-8.2315
2001,3,3,5,359,-15.5149
2001,4,1,1,314,5.7602
2001,4,1,2,344,6.8771
2001,4,1,3,504,6.2509
2001,4,1,4,747,6.3568
2001,4,1,5,1842,6.0806
2001,4,2,1,284,6.5875
2001,4,2,2,352,7.0962
2001,4,2,3,439,7.0170
2001,4,2,4,509,9.3605
2001,4,2,5,664,13.0975
2001,4,3,1,386,4.1864
2001,4,3,2,508,6.8404
2001,4,3,3,504,9.5313
2001,4,3,4,439,13.6949
2001,4,3,5,347,17.8257
2001,5,1,1,342,10.2294
2001,5,1,2,349,13.1712
2001,5,1,3,509,12.5382
2001,5,1,4,760,11.1954
2001,5,1,5,1876,9.3577
2001,5,2,1,284,2.8725
2001,5,2,2,349,2.8771
2001,5,2,3,444,2.9396
2001,5,2,4,510,4.8819
2001,5,2,5,648,5.4637
2001,5,3,1,368,1.6007
2001,5,3,2,475,1.2541
2001,5,3,3,478,1.8080
2001,5,3,4,398,-1.5255
2001,5,3,5,337,-4.6207
2001,6,1,1,367,1.6410
2001,6,1,2,368,1.5432
2001,6,1,3,482,2.5560
2001,6,1,4,756,1.8287
2001,6,1,5,1870,3.8674
2001,6,2,1,287,5.8898
2001,6,2,2,351,4.1632
2001,6,2,3,430,3.2638
2001,6,2,4,531,5.0973
2001,6,2,5,631,6.3927
2001,6,3,1,356,-3.2505
2001,6,3,2,472,-4.0287
2001,6,3,3,447,-3.6968
2001,6,3,4,387,0.6052
2001,6,3,5,332,-1.4500
2001,7,1,1,388,0.1834
2001,7,1,2,379,0.1776
2001,7,1,3,475,-0.7330
2001,7,1,4,726,-0.2737
2001,7,1,5,1800,-6.1797
2001,7,2,1,307,-4.7382
2001,7,2,2,367,-3.7847
2001,7,2,3,440,-3.4505
2001,7,2,4,531,-4.7174
2001,7,2,5,610,-9.9400
2001,7,3,1,356,0.1152
2001,7,3,2,464,1.4524
2001,7,3,3,450,-1.2814
2001,7,3,4,385,-3.8040
2001,7,3,5,319,-8.1588
2001,8,1,1,399,-0.9648
2001,8,1,2,403,-0.8692
2001,8,1,3,491,-1.9461
2001,8,1,4,760,-2.6519
2001,8,1,5,1832,-5.4055
2001,8,2,1,336,-1.9960
2001,8,2,2,389,-2.1477
2001,8,2,3,461,-1.4894
2001,8,2,4,552,-2.1148
2001,8,2,5,595,-9.0144
2001,8,3,1,372,-3.8889
2001,8,3,2,483,-4.8256
2001,8,3,3,484,-4.7418
2001,8,3,4,387,-7.2785
2001,8,3,5,303,-15.9374
2001,9,1,1,406,-10.5849
2001,9,1,2,395,-8.9297
2001,9,1,3,493,-11.3231
2001,9,1,4,790,-12.0775
2001,9,1,5,1778,-18.3964
2001,9,2,1,344,-13.5631
2001,9,2,2,400,-14.4207
2001,9,2,3,453,-14.1185
2001,9,2,4,560,-17.4553
2001,9,2,5,577,-23.9545
2001,9,3,1,362,-4.0901
2001,9,3,2,495,-5.2287
2001,9,3,3,485,-10.9248
2001,9,3,4,380,-14.3081
2001,9,3,5,289,-21.9040
2001,10,1,1,392,6.5722
2001,10,1,2,408,7.0178
2001,10,1,3,527,7.0433
2001,10,1,4,818,6.9276
2001,10,1,5,1729,10.5003
2001,10,2,1,347,5.9939
2001,10,2,2,412,6.5302
2001,10,2,3,483,6.0238
2001,10,2,4,542,8.5913
2001,10,2,5,550,16.0159
2001,10,3,1,370,2.5534
2001,10,3,2,501,2.3411
2001,10,3,3,489,3.3606
2001,10,3,4,385,3.9336
2001,10,3,5,281,14.0676
2001,11,1,1,422,6.7689
2001,11,1,2,429,5.8645
2001,11,1,3,557,6.3936
2001,11,1,4,837,5.5932
2001,11,1,5,1746,11.3638
2001,11,2,1,367,7.2606
2001,11,2,2,429,7.0742
2001,11,2,3,519,7.4369
2001,11,2,4,566,9.6125
2001,11,2,5,555,17.2499
2001,11,3,1,375,4.3097
2001,11,3,2,505,7.3649
2001,11,3,3,494,9.8128
2001,11,3,4,387,10.5638
2001,11,3,5,276,17.2908
2001,12,1,1,413,6.8488
2001,12,1,2,448,7.5984
2001,12,1,3,569,8.3692
2001,12,1,4,812,7.6107
2001,12,1,5,1692,9.4887
2001,12,2,1,356,5.5531
2001,12,2,2,436,7.1603
2001,12,2,3,522,6.2017
2001,12,2,4,537,7.5231
2001,12,2,5,534,8.7701
2001,12,3,1,375,1.7648
2001,12,3,2,507,1.4334
2001,12,3,3,477,0.3179
2001,12,3,4,373,1.1121
2001,12,3,5,257,-2.6529
2002,1,1,1,403,1.0626
2002,1,1,2,440,2.7417
2002,1,1,3,556,2.7901
2002,1,1,4,797,1.6378
2002,1,1,5,1613,0.3517
2002,1,2,1,332,0.0790
2002,1,2,2,418,0.8284
2002,1,2,3,512,-0.7210
2002,1,2,4,523,-2.9250
2002,1,2,5,480,-6.1589
2002,1,3,1,367,-0.8163
2002,1,3,2,495,-0.1090
2002,1,3,3,451,-0.6132
2002,1,3,4,343,-3.1765
2002,1,3,5,227,-3.5753
2002,2,1,1,438,-2.7667
2002,2,1,2,453,-2.0544
2002,2,1,3,594,-1.9736
2002,2,1,4,839,-4.0590
2002,2,1,5,1594,-9.4056
2002,2,2,1,342,-0.9710
2002,2,2,2,424,-1.8597
2002,2,2,3,538,-2.4097
2002,2,2,4,524,-3.4758
2002,2,2,5,479,-11.9043
2002,2,3,1,397,-0.1953
2002,2,3,2,505,-1.4870
2002,2,3,3,446,-1.9268
2002,2,3,4,344,-2.7358
2002,2,3,5,225,-14.4535
2002,3,1,1,422,7.0437
2002,3,1,2,458,8.9609
2002,3,1,3,592,10.0165
2002,3,1,4,828,9.8076
2002,3,1,5,1537,11.3312
2002,3,2,1,337,6.5439
2002,3,2,2,407,8.7657
2002,3,2,3,544,8.5190
2002,3,2,4,522,10.6702
2002,3,2,5,469,11.8586
2002,3,3,1,390,2.3913
2002,3,3,2,504,3.3242
2002,3,3,3,446,4.3909
2002,3,3,4,349,3.6732
2002,3,3,5,213,9.6618
2002,4,1,1,434,2.6049
2002,4,1,2,435,3.2470
2002,4,1,3,568,2.2373
2002,4,1,4,785,2.1958
2002,4,1,5,1511,-2.8042
2002,4,2,1,339,1.6356
2002,4,2,2,392,1.4806
2002,4,2,3,512,-0.9211
2002,4,2,4,500,-2.9165
2002,4,2,5,432,-8.2348
2002,4,3,1,360,-5.0623
2002,4,3,2,478,-6.1212
2002,4,3,3,434,-6.2578
2002,4,3,4,343,-10.0039
2002,4,3,5,206,-12.3091
2002,5,1,1,456,-2.6034
2002,5,1,2,457,-2.0218
2002,5,1,3,592,-1.6609
2002,5,1,4,835,-2.3220
2002,5,1,5,1589,-5.4531
2002,5,2,1,338,-4.2333
2002,5,2,2,405,-4.1155
2002,5,2,3,489,-4.6555
2002,5,2,4,505,-5.8809
2002,5,2,5,441,-9.2079
2002,5,3,1,363,-1.5749
2002,5,3,2,482,-0.0224
2002,5,3,3,436,0.1106
2002,5,3,4,358,-0.8090
2002,5,3,5,216,-6.2861
2002,6,1,1,469,-1.5934
2002,6,1,2,472,-2.7184
2002,6,1,3,583,-2.2411
2002,6,1,4,841,-3.9764
2002,6,1,5,1611,-8.2625
2002,6,2,1,333,-3.7575
2002,6,2,2,391,-4.3755
2002,6,2,3,471,-4.4102
2002,6,2,4,491,-6.3923
2002,6,2,5,443,-11.5794
2002,6,3,1,352,-4.9693
2002,6,3,2,468,-7.2815
2002,6,3,3,420,-9.0177
2002,6,3,4,337,-9.9173
2002,6,3,5,218,-19.0384
2002,7,1,1,455,-11.5721
2002,7,1,2,465,-14.3869
2002,7,1,3,556,-14.0397
2002,7,1,4,831,-15.7976
2002,7,1,5,1526,-17.2586
2002,7,2,1,323,-13.9592
2002,7,2,2,362,-15.5529
2002,7,2,3,439,-15.5397
2002,7,2,4,473,-16.5827
2002,7,2,5,418,-22.3020
2002,7,3,1,337,-7.1282
2002,7,3,2,445,-6.9974
2002,7,3,3,414,-8.6467
2002,7,3,4,328,-7.0828
2002,7,3,5,214,-11.3727
2002,8,1,1,473,-0.6667
2002,8,1,2,473,-0.7513
2002,8,1,3,593,-0.8446
2002,8,1,4,895,-2.1982
2002,8,1,5,1572,-3.7741
2002,8,2,1,321,1.0911
2002,8,2,2,365,0.5795
2002,8,2,3,432,-0.2733
2002,8,2,4,468,-0.2559
2002,8,2,5,423,-1.0210
2002,8,3,1,339,0.6439
2002,8,3,2,445,0.8392
2002,8,3,3,415,-0.8346
2002,8,3,4,338,-0.3798
2002,8,3,5,220,-0.0821
2002,9,1,1,470,-6.0677
2002,9,1,2,480,-6.4114
2002,9,1,3,578,-7.2895
2002,9,1,4,920,-9.2935
2002,9,1,5,1564,-12.2645
2002,9,2,1,324,-5.1284
2002,9,2,2,362,-4.8535
2002,9,2,3,416,-6.6375
2002,9,2,4,465,-8.6032
2002,9,2,5,405,-14.2799
2002,9,3,1,346,-6.7461
2002,9,3,2,442,-8.3985
2002,9,3,3,416,-11.9622
2002,9,3,4,339,-14.0603
2002,9,3,5,220,-19.2064
2002,10,1,1,438,3.9527
2002,10,1,2,448,2.6226
2002,10,1,3,578,2.5712
2002,10,1,4,906,2.3380
2002,10,1,5,1529,5.7073
2002,10,2,1,291,4.4625
2002,10,2,2,347,3.5838
2002,10,2,3,392,4.1700
2002,10,2,4,439,3.5599
2002,10,2,5,391,9.4258
2002,10,3,1,332,5.6709
2002,10,3,2,422,8.0536
2002,10,3,3,414,9.2663
2002,10,3,4,325,11.9766
2002,10,3,5,213,12.1622
2002,11,1,1,445,5.8349
2002,11,1,2,453,7.4571
2002,11,1,3,603,8.8943
2002,11,1,4,937,11.0424
2002,11,1,5,1498,22.7468
2002,11,2,1,298,4.5653
2002,11,2,2,346,5.3492
2002,11,2,3,383,6.6067
2002,11,2,4,444,11.4378
2002,11,2,5,381,24.8177
2002,11,3,1,366,0.6493
2002,11,3,2,444,3.8350
2002,11,3,3,418,9.5955
2002,11,3,4,322,12.1420
2002,11,3,5,206,21.0980
2002,12,1,1,451,-2.0109
2002,12,1,2,466,-1.3607
2002,12,1,3,614,-3.0275
2002,12,1,4,934,-5.3885
2002,12,1,5,1451,-10.3875
2002,12,2,1,313,-4.2104
2002,12,2,2,350,-4.1275
2002,12,2,3,394,-4.5989
2002,12,2,4,445,-7.4941
2002,12,2,5,355,-14.4109
2002,12,3,1,384,-3.7619
2002,12,3,2,455,-4.3842
2002,12,3,3,422,-6.6006
2002,12,3,4,319,-9.1221
2002,12,3,5,191,-13.5966
2003,1,1,1,430,-1.3080
2003,1,1,2,447,-2.3148
2003,1,1,3,588,-0.5385
2003,1,1,4,878,-1.3153
2003,1,1,5,1322,-1.5314
2003,1,2,1,299,-2.7900
2003,1,2,2,341,-4.4417
2003,1,2,3,364,-3.7708
2003,1,2,4,409,-4.4766
2003,1,2,5,302,-2.4722
2003,1,3,1,376,-2.8558
2003,1,3,2,434,-3.8727
2003,1,3,3,384,-2.6607
2003,1,3,4,292,-2.4528
2003,1,3,5,162,-2.8489
2003,2,1,1,472,-1.3394
2003,2,1,2,475,-3.5341
2003,2,1,3,602,-3.1135
2003,2,1,4,893,-4.4592
2003,2,1,5,1328,-4.8887
2003,2,2,1,314,-2.8843
2003,2,2,2,368,-2.3253
2003,2,2,3,381,-3.2548
2003,2,2,4,424,-5.6692
2003,2,2,5,291,-4.2446
2003,2,3,1,392,-0.5933
2003,2,3,2,439,-0.8056
2003,2,3,3,385,-2.1449
2003,2,3,4,287,-0.7256
2003,2,3,5,156,-5.0265
2003,3,1,1,470,2.6775
2003,3,1,2,467,2.9872
2003,3,1,3,596,0.9924
2003,3,1,4,871,0.3802
2003,3,1,5,1272,0.7011
2003,3,2,1,329,2.2523
2003,3,2,2,383,2.0256
2003,3,2,3,387,1.6540
2003,3,2,4,410,0.3716
2003,3,2,5,280,0.3504
2003,3,3,1,411,2.7881
2003,3,3,2,435,0.5864
2003,3,3,3,372,0.2299
2003,3,3,4,279,1.6349
2003,3,3,5,144,-0.5597
2003,4,1,1,466,9.1270
2003,4,1,2,468,8.9133
2003,4,1,3,576,7.6441
2003,4,1,4,807,9.0288
2003,4,1,5,1206,14.4990
2003,4,2,1,334,8.2996
2003,4,2,2,370,9.3424
2003,4,2,3,381,9.9509
2003,4,2,4,374,10.6608
2003,4,2,5,266,21.1058
2003,4,3,1,397,4.6451
2003,4,3,2,413,6.9398
2003,4,3,3,349,8.9071
2003,4,3,4,258,10.8900
2003,4,3,5,130,15.3698
2003,5,1,1,505,10.8963
2003,5,1,2,490,12.5458
2003,5,1,3,583,12.2676
2003,5,1,4,818,13.1614
2003,5,1,5,1246,20.9545
2003,5,2,1,358,9.4873
2003,5,2,2,369,10.4395
2003,5,2,3,383,9.8281
2003,5,2,4,380,12.7768
2003,5,2,5,272,19.9655
2003,5,3,1,388,3.7751
2003,5,3,2,407,7.1116
2003,5,3,3,350,6.7958
2003,5,3,4,270,7.3311
2003,5,3,5,137,13.1629
2003,6,1,1,517,4.3389
2003,6,1,2,488,6.4465
2003,6,1,3,581,6.4913
2003,6,1,4,835,5.8505
2003,6,1,5,1265,7.0722
2003,6,2,1,374,1.7452
2003,6,2,2,379,2.0565
2003,6,2,3,369,2.0912
2003,6,2,4,379,2.1209
2003,6,2,5,275,3.9515
2003,6,3,1,395,1.7453
2003,6,3,2,412,0.2611
2003,6,3,3,348,1.5893
2003,6,3,4,269,1.6997
2003,6,3,5,137,2.7833
2003,7,1,1,523,7.8174
2003,7,1,2,475,7.0485
2003,7,1,3,568,8.2608
2003,7,1,4,782,8.6194
2003,7,1,5,1207,10.6323
2003,7,2,1,372,5.8233
2003,7,2,2,357,4.5937
2003,7,2,3,369,5.2991
2003,7,2,4,374,6.7886
2003,7,2,5,262,8.0396
2003,7,3,1,389,2.5165
2003,7,3,2,401,1.2178
2003,7,3,3,328,-0.2410
2003,7,3,4,244,1.7156
2003,7,3,5,128,1.4741
2003,8,1,1,552,4.6700
2003,8,1,2,511,3.8363
2003,8,1,3,578,4.4850
2003,8,1,4,785,5.4669
2003,8,1,5,1230,6.5948
2003,8,2,1,385,6.1267
2003,8,2,2,364,5.6472
2003,8,2,3,361,4.3578
2003,8,2,4,381,5.8107
2003,8,2,5,273,7.6329
2003,8,3,1,403,2.1122
2003,8,3,2,415,3.3371
2003,8,3,3,358,3.0205
2003,8,3,4,257,5.0085
2003,8,3,5,134,7.3680
2003,9,1,1,563,0.5279
2003,9,1,2,516,1.9015
2003,9,1,3,578,2.2774
2003,9,1,4,769,2.1177
2003,9,1,5,1227,4.7109
2003,9,2,1,401,-3.3688
2003,9,2,2,347,-3.2688
2003,9,2,3,357,-2.7449
2003,9,2,4,383,-3.6770
2003,9,2,5,270,-2.1315
2003,9,3,1,404,-1.2226
2003,9,3,2,411,-2.1918
2003,9,3,3,360,-2.3199
2003,9,3,4,261,-1.6151
2003,9,3,5,139,-3.0634
2003,10,1,1,540,9.3578
2003,10,1,2,496,8.4707
2003,10,1,3,565,9.4537
2003,10,1,4,706,9.3128
2003,10,1,5,1210,11.1070
2003,10,2,1,390,8.8237
2003,10,2,2,343,8.4103
2003,10,2,3,337,7.4752
2003,10,2,4,369,8.3193
2003,10,2,5,265,10.0187
2003,10,3,1,387,6.2570
2003,10,3,2,397,5.9602
2003,10,3,3,344,5.1092
2003,10,3,4,250,3.0125
2003,10,3,5,136,6.3254
2003,11,1,1,553,5.3863
2003,11,1,2,529,5.0805
2003,11,1,3,571,4.9748
2003,11,1,4,709,4.0083
2003,11,1,5,1249,4.6140
2003,11,2,1,388,2.3393
2003,11,2,2,360,2.7864
2003,11,2,3,338,3.8555
2003,11,2,4,370,3.7252
2003,11,2,5,284,3.7982
2003,11,3,1,402,1.2019
2003,11,3,2,408,1.0564
2003,11,3,3,362,2.3572
2003,11,3,4,250,1.1718
2003,11,3,5,134,3.9977
2003,12,1,1,546,1.3109
2003,12,1,2,539,3.0835
2003,12,1,3,562,3.3662
2003,12,1,4,691,2.7116
2003,12,1,5,1253,4.5267
2003,12,2,1,377,0.0614
2003,12,2,2,373,2.4228
2003,12,2,3,336,3.7541
2003,12,2,4,351,5.3296
2003,12,2,5,284,5.2941
2003,12,3,1,396,3.2842
2003,12,3,2,412,4.3115
2003,12,3,3,361,5.7578
2003,12,3,4,245,7.8238
2003,12,3,5,132,6.8900
2004,1,1,1,516,6.4667
2004,1,1,2,519,5.6600
2004,1,1,3,549,4.7529
2004,1,1,4,675,6.2088
2004,1,1,5,1224,10.9513
2004,1,2,1,360,4.7797
2004,1,2,2,372,2.5993
2004,1,2,3,336,2.0659
2004,1,2,4,347,2.5779
2004,1,2,5,281,6.3477
2004,1,3,1,382,0.8103
2004,1,3,2,399,1.0591
2004,1,3,3,353,0.8380
2004,1,3,4,246,3.9226
2004,1,3,5,128,5.0098
2004,2,1,1,544,0.6096
2004,2,1,2,524,0.7329
2004,2,1,3,585,1.1283
2004,2,1,4,723,1.4319
2004,2,1,5,1252,-0.1340
2004,2,2,1,366,-1.3222
2004,2,2,2,390,1.3355
2004,2,2,3,358,1.5398
2004,2,2,4,378,1.4957
2004,2,2,5,302,-0.2475
2004,2,3,1,389,0.4311
2004,2,3,2,424,2.1653
2004,2,3,3,362,2.3510
2004,2,3,4,245,1.0311
2004,2,3,5,137,-0.1870
2004,3,1,1,531,-0.3475
2004,3,1,2,524,0.1296
2004,3,1,3,608,1.2876
2004,3,1,4,727,0.1949
2004,3,1,5,1249,-1.4553
2004,3,2,1,358,1.3425
2004,3,2,2,396,1.6432
2004,3,2,3,368,0.5025
2004,3,2,4,385,1.7358
2004,3,2,5,305,-0.3334
2004,3,3,1,382,-1.3723
2004,3,3,2,438,-1.5417
2004,3,3,3,369,-0.6541
2004,3,3,4,253,-2.5740
2004,3,3,5,137,-2.9128
2004,4,1,1,502,-2.7754
2004,4,1,2,511,-2.4387
2004,4,1,3,600,-3.4935
2004,4,1,4,724,-3.5324
2004,4,1,5,1256,-4.7782
2004,4,2,1,342,-5.0322
2004,4,2,2,386,-2.3729
2004,4,2,3,373,-2.4887
2004,4,2,4,361,-3.7379
2004,4,2,5,297,-5.3687
2004,4,3,1,367,-0.6814
2004,4,3,2,428,-0.3289
2004,4,3,3,381,-0.7944
2004,4,3,4,246,-0.7835
2004,4,3,5,132,-2.9451
2004,5,1,1,496,-0.1942
2004,5,1,2,525,-0.2918
2004,5,1,3,624,-0.3394
2004,5,1,4,756,-1.0517
2004,5,1,5,1294,-2.0029
2004,5,2,1,344,1.5651
2004,5,2,2,379,1.8947
2004,5,2,3,402,1.7784
2004,5,2,4,373,1.0432
2004,5,2,5,311,0.4613
2004,5,3,1,378,1.7762
2004,5,3,2,442,0.6160
2004,5,3,3,398,-0.3593
2004,5,3,4,268,1.9035
2004,5,3,5,140,2.3891
2004,6,1,1,477,4.7057
2004,6,1,2,513,5.0124
2004,6,1,3,627,3.6929
2004,6,1,4,773,3.1926
2004,6,1,5,1292,2.2361
2004,6,2,1,328,5.0047
2004,6,2,2,373,4.6831
2004,6,2,3,403,5.5701
2004,6,2,4,376,4.5118
2004,6,2,5,313,3.8264
2004,6,3,1,376,1.9009
2004,6,3,2,438,1.0671
2004,6,3,3,388,2.8996
2004,6,3,4,265,3.2876
2004,6,3,5,137,4.4397
2004,7,1,1,451,-7.1314
2004,7,1,2,492,-7.5278
2004,7,1,3,611,-8.0973
2004,7,1,4,729,-8.3915
2004,7,1,5,1262,-10.5004
2004,7,2,1,323,-7.2575
2004,7,2,2,358,-6.5253
2004,7,2,3,394,-6.1887
2004,7,2,4,354,-7.3727
2004,7,2,5,295,-9.5022
2004,7,3,1,364,-4.8334
2004,7,3,2,432,-3.3446
2004,7,3,3,381,-3.1663
2004,7,3,4,267,-1.6771
2004,7,3,5,141,-7.2859
2004,8,1,1,419,-1.8587
2004,8,1,2,489,-2.6993
2004,8,1,3,614,-2.1331
2004,8,1,4,760,-2.1485
2004,8,1,5,1335,-2.1326
2004,8,2,1,301,-2.0232
2004,8,2,2,350,-2.1766
2004,8,2,3,391,-2.2101
2004,8,2,4,380,-0.9887
2004,8,2,5,309,-3.5747
2004,8,3,1,371,-0.1281
2004,8,3,2,437,-1.3316
2004,8,3,3,400,0.1448
2004,8,3,4,284,-0.2540
2004,8,3,5,153,-1.4713
2004,9,1,1,405,4.4940
2004,9,1,2,484,5.5094
2004,9,1,3,593,4.6399
2004,9,1,4,763,4.4525
2004,9,1,5,1363,3.5879
2004,9,2,1,286,6.3551
2004,9,2,2,339,6.3267
2004,9,2,3,382,6.4743
2004,9,2,4,372,4.6094
2004,9,2,5,306,5.7464
2004,9,3,1,379,1.0501
2004,9,3,2,430,1.7395
2004,9,3,3,400,2.6547
2004,9,3,4,298,2.9767
2004,9,3,5,155,2.1918
2004,10,1,1,377,1.9421
2004,10,1,2,452,1.6783
2004,10,1,3,579,0.7544
2004,10,1,4,751,0.5385
2004,10,1,5,1352,1.1396
2004,10,2,1,264,2.3589
2004,10,2,2,322,2.2181
2004,10,2,3,374,1.7860
2004,10,2,4,355,2.8000
2004,10,2,5,295,1.2291
2004,10,3,1,376,1.2513
2004,10,3,2,418,1.7506
2004,10,3,3,389,2.6788
2004,10,3,4,277,1.8652
2004,10,3,5,149,2.8948
2004,11,1,1,393,7.4590
2004,11,1,2,429,8.6440
2004,11,1,3,579,9.4769
2004,11,1,4,768,11.1125
2004,11,1,5,1357,9.7530
2004,11,2,1,279,7.9261
2004,11,2,2,324,7.8169
2004,11,2,3,365,9.1628
2004,11,2,4,362,8.5914
2004,11,2,5,296,10.5928
2004,11,3,1,385,3.7728
2004,11,3,2,434,3.4029
2004,11,3,3,395,5.0609
2004,11,3,4,284,5.4395
2004,11,3,5,142,8.4774
2004,12,1,1,412,4.0016
2004,12,1,2,430,4.0861
2004,12,1,3,565,5.0030
2004,12,1,4,778,5.5578
2004,12,1,5,1355,7.4532
2004,12,2,1,293,2.4836
2004,12,2,2,314,2.4604
2004,12,2,3,370,2.9832
2004,12,2,4,357,3.5758
2004,12,2,5,297,4.7861
2004,12,3,1,374,2.5177
2004,12,3,2,432,3.5597
2004,12,3,3,392,3.3009
2004,12,3,4,281,4.0416
2004,12,3,5,146,5.3723
2005,1,1,1,406,-2.7917
2005,1,1,2,429,-3.7366
2005,1,1,3,532,-2.8843
2005,1,1,4,765,-4.3018
2005,1,1,5,1331,-6.2682
2005,1,2,1,270,-2.5107
2005,1,2,2,298,-2.9733
2005,1,2,3,359,-2.5641
2005,1,2,4,346,-4.7350
2005,1,2,5,266,-6.5782
2005,1,3,1,361,-2.1366
2005,1,3,2,425,-2.1715
2005,1,3,3,378,-3.0133
2005,1,3,4,277,-2.1179
2005,1,3,5,130,-5.9658
2005,2,1,1,434,0.3789
2005,2,1,2,438,1.5817
2005,2,1,3,553,0.9214
2005,2,1,4,782,1.4097
2005,2,1,5,1329,-0.1455
2005,2,2,1,280,2.7885
2005,2,2,2,308,1.8895
2005,2,2,3,378,3.4690
2005,2,2,4,347,3.1152
2005,2,2,5,266,1.8330
2005,2,3,1,365,4.3240
2005,2,3,2,436,1.6732
2005,2,3,3,382,2.3382
2005,2,3,4,283,1.6145
2005,2,3,5,137,2.5148
2005,3,1,1,449,-2.3133
2005,3,1,2,448,-2.8525
2005,3,1,3,567,-3.3533
2005,3,1,4,787,-3.7515
2005,3,1,5,1321,-4.2409
2005,3,2,1,280,-2.0343
2005,3,2,2,315,-1.9519
2005,3,2,3,374,-1.7932
2005,3,2,4,350,-1.8691
2005,3,2,5,267,-3.1063
2005,3,3,1,358,-2.0072
2005,3,3,2,430,-0.8225
2005,3,3,3,388,0.1247
2005,3,3,4,265,0.4057
2005,3,3,5,133,-3.7692
2005,4,1,1,438,-4.9721
2005,4,1,2,456,-5.1428
2005,4,1,3,565,-6.0979
2005,4,1,4,765,-6.5492
2005,4,1,5,1290,-8.2522
2005,4,2,1,264,-5.9428
2005,4,2,2,329,-5.3346
2005,4,2,3,355,-6.5077
2005,4,2,4,335,-6.2677
2005,4,2,5,257,-7.8505
2005,4,3,1,359,-2.8526
2005,4,3,2,424,-3.1319
2005,4,3,3,372,-0.9182
2005,4,3,4,260,-0.6308
2005,4,3,5,129,-3.8128
2005,5,1,1,457,6.7489
2005,5,1,2,483,4.7421
2005,5,1,3,583,5.3201
2005,5,1,4,778,4.9767
2005,5,1,5,1330,6.7734
2005,5,2,1,268,7.5311
2005,5,2,2,334,7.9965
2005,5,2,3,356,6.7221
2005,5,2,4,348,6.9019
2005,5,2,5,263,9.1465
2005,5,3,1,375,4.2228
2005,5,3,2,443,3.8002
2005,5,3,3,382,2.2813
2005,5,3,4,272,3.1125
