year,month,rank_ME,rank_TBIq_6,nstocks,ret_vw
2014,4,3,4,202,0.7946
2014,4,3,5,152,2.0711
2014,5,1,1,377,-0.5846
2014,5,1,2,192,1.1163
2014,5,1,3,180,0.4019
2014,5,1,4,219,-0.7552
2014,5,1,5,293,1.1718
2014,5,2,1,210,1.2119
2014,5,2,2,176,1.0724
2014,5,2,3,197,0.6990
2014,5,2,4,223,-0.6883
2014,5,2,5,225,1.6819
2014,5,3,1,254,2.2046
2014,5,3,2,297,2.5879
2014,5,3,3,255,0.9584
2014,5,3,4,235,2.5912
2014,5,3,5,191,2.0072
2014,6,1,1,378,5.2171
2014,6,1,2,194,2.8091
2014,6,1,3,179,3.3476
2014,6,1,4,222,4.1993
2014,6,1,5,296,3.5404
2014,6,2,1,214,5.1589
2014,6,2,2,177,6.4839
2014,6,2,3,198,5.8487
2014,6,2,4,223,4.5925
2014,6,2,5,224,4.9855
2014,6,3,1,251,1.6276
2014,6,3,2,298,2.6325
2014,6,3,3,262,0.4883
2014,6,3,4,236,2.3576
2014,6,3,5,190,3.0601
2014,7,1,1,322,-7.5648
2014,7,1,2,165,-5.5008
2014,7,1,3,132,-4.8644
2014,7,1,4,172,-5.2053
2014,7,1,5,255,-4.9660
2014,7,2,1,195,-7.1560
2014,7,2,2,146,-6.4938
2014,7,2,3,173,-6.3569
2014,7,2,4,174,-6.1803
2014,7,2,5,184,-5.0230
2014,7,3,1,213,-0.6799
2014,7,3,2,254,-1.0288
2014,7,3,3,225,-3.4374
2014,7,3,4,211,-2.0509
2014,7,3,5,158,-0.8806
2014,8,1,1,363,5.7985
2014,8,1,2,189,4.1915
2014,8,1,3,180,3.6132
2014,8,1,4,215,3.8653
2014,8,1,5,296,5.2659
2014,8,2,1,222,5.6983
2014,8,2,2,184,5.3153
2014,8,2,3,200,3.7061
2014,8,2,4,218,5.1497
2014,8,2,5,228,5.2325
2014,8,3,1,261,4.0788
2014,8,3,2,293,4.7260
2014,8,3,3,277,4.7300
2014,8,3,4,241,4.3925
2014,8,3,5,183,2.8568
2014,9,1,1,357,-7.5483
2014,9,1,2,196,-4.4780
2014,9,1,3,183,-7.0138
2014,9,1,4,219,-5.6339
2014,9,1,5,300,-6.5927
2014,9,2,1,221,-5.4550
2014,9,2,2,186,-4.6768
2014,9,2,3,201,-5.3207
2014,9,2,4,220,-4.7223
2014,9,2,5,227,-5.2468
2014,9,3,1,265,-1.0728
2014,9,3,2,297,-1.7390
2014,9,3,3,278,-1.4777
2014,9,3,4,242,-1.5294
2014,9,3,5,182,-3.8945
2014,10,1,1,271,5.1674
2014,10,1,2,148,6.1032
2014,10,1,3,157,7.0735
2014,10,1,4,185,8.1567
2014,10,1,5,231,6.6685
2014,10,2,1,180,5.8209
2014,10,2,2,149,6.3408
2014,10,2,3,174,6.6042
2014,10,2,4,199,6.1482
2014,10,2,5,192,5.2796
2014,10,3,1,238,2.3737
2014,10,3,2,263,2.2096
2014,10,3,3,239,2.4313
2014,10,3,4,210,3.1155
2014,10,3,5,145,-0.0587
2014,11,1,1,336,-1.1141
2014,11,1,2,169,-2.3725
2014,11,1,3,197,-1.2825
2014,11,1,4,200,-0.0759
2014,11,1,5,270,-1.3730
2014,11,2,1,231,0.2829
2014,11,2,2,178,0.9231
2014,11,2,3,201,0.1793
2014,11,2,4,229,1.7194
2014,11,2,5,218,-0.4857
2014,11,3,1,270,3.3473
2014,11,3,2,294,4.4056
2014,11,3,3,271,4.1496
2014,11,3,4,248,2.5031
2014,11,3,5,185,-0.4086
2014,12,1,1,342,3.8695
2014,12,1,2,165,4.0365
2014,12,1,3,196,4.1310
2014,12,1,4,201,6.1443
2014,12,1,5,273,6.0579
2014,12,2,1,236,1.6738
2014,12,2,2,183,1.7726
2014,12,2,3,205,1.1808
2014,12,2,4,229,1.5828
2014,12,2,5,221,1.2537
2014,12,3,1,273,-1.0564
2014,12,3,2,300,-1.6875
2014,12,3,3,268,0.1943
2014,12,3,4,249,1.6659
2014,12,3,5,184,-1.0365
2015,1,1,1,253,-5.2811
2015,1,1,2,116,-5.8053
2015,1,1,3,168,-4.9841
2015,1,1,4,169,-3.6157
2015,1,1,5,211,-4.4013
2015,1,2,1,184,-3.4796
2015,1,2,2,150,-4.7870
2015,1,2,3,163,-3.5609
2015,1,2,4,208,-3.2799
2015,1,2,5,180,-3.2970
2015,1,3,1,245,-3.1733
2015,1,3,2,240,-1.6342
2015,1,3,3,221,-1.3231
2015,1,3,4,200,-1.9369
2015,1,3,5,149,-2.4554
2015,2,1,1,311,4.4836
2015,2,1,2,140,5.5340
2015,2,1,3,178,4.9907
2015,2,1,4,205,5.3628
2015,2,1,5,260,6.1521
2015,2,2,1,225,7.1445
2015,2,2,2,185,7.5798
2015,2,2,3,200,6.6988
2015,2,2,4,234,6.0935
2015,2,2,5,217,7.4322
2015,2,3,1,288,5.6910
2015,2,3,2,279,6.0427
2015,2,3,3,268,4.7935
2015,2,3,4,237,5.7678
2015,2,3,5,186,4.8967
2015,3,1,1,306,0.7837
2015,3,1,2,137,-0.9914
2015,3,1,3,182,2.9703
2015,3,1,4,203,3.0799
2015,3,1,5,267,2.0440
2015,3,2,1,227,0.9494
2015,3,2,2,186,1.6478
2015,3,2,3,200,1.5309
2015,3,2,4,234,1.6041
2015,3,2,5,221,2.0086
2015,3,3,1,292,-2.2379
2015,3,3,2,284,-1.9948
2015,3,3,3,271,-1.0400
2015,3,3,4,240,-0.9843
2015,3,3,5,187,-0.5420
2015,4,1,1,271,-0.6383
2015,4,1,2,113,-2.1318
2015,4,1,3,151,-0.9017
2015,4,1,4,160,-0.0672
2015,4,1,5,235,-0.2164
2015,4,2,1,207,-1.3420
2015,4,2,2,153,-1.0365
2015,4,2,3,171,-1.4351
2015,4,2,4,213,-1.8634
2015,4,2,5,201,-1.9808
2015,4,3,1,253,1.2588
2015,4,3,2,244,0.5484
2015,4,3,3,237,-0.8768
2015,4,3,4,207,0.2418
2015,4,3,5,167,1.9304
2015,5,1,1,349,-1.4327
2015,5,1,2,146,0.8160
2015,5,1,3,168,-0.0521
2015,5,1,4,189,0.1970
2015,5,1,5,284,-0.9408
2015,5,2,1,244,1.7925
2015,5,2,2,180,0.8684
2015,5,2,3,200,1.1446
2015,5,2,4,237,-0.1543
2015,5,2,5,230,0.8112
2015,5,3,1,298,1.8367
2015,5,3,2,292,1.9408
2015,5,3,3,283,0.0730
2015,5,3,4,241,-0.6137
2015,5,3,5,201,-0.3073
2015,6,1,1,366,0.2877
2015,6,1,2,157,2.9574
2015,6,1,3,168,1.9812
2015,6,1,4,200,3.8791
2015,6,1,5,281,0.1827
2015,6,2,1,245,-0.7919
2015,6,2,2,175,0.1030
2015,6,2,3,205,0.3854
2015,6,2,4,243,0.4567
2015,6,2,5,241,0.4354
2015,6,3,1,300,-2.4731
2015,6,3,2,293,-2.8248
2015,6,3,3,288,-2.4418
2015,6,3,4,245,-1.6064
2015,6,3,5,205,-1.3252
2015,7,1,1,310,-5.6759
2015,7,1,2,130,-2.9590
2015,7,1,3,138,-3.6282
2015,7,1,4,174,-4.9233
2015,7,1,5,240,-5.6582
2015,7,2,1,222,-3.4026
2015,7,2,2,148,-2.7082
2015,7,2,3,163,-2.7641
2015,7,2,4,204,-2.2350
2015,7,2,5,207,-2.5811
2015,7,3,1,261,3.0560
2015,7,3,2,256,0.8743
2015,7,3,3,242,2.6072
2015,7,3,4,214,1.7915
2015,7,3,5,169,2.2074
2015,8,1,1,355,-3.7096
2015,8,1,2,159,-4.0370
2015,8,1,3,160,-3.2635
2015,8,1,4,202,-4.8401
2015,8,1,5,278,-3.8756
2015,8,2,1,246,-5.6077
2015,8,2,2,179,-5.1354
2015,8,2,3,196,-3.7975
2015,8,2,4,226,-4.8850
2015,8,2,5,235,-6.1002
2015,8,3,1,304,-6.3065
2015,8,3,2,294,-5.7394
2015,8,3,3,274,-6.0316
2015,8,3,4,257,-5.7782
2015,8,3,5,201,-5.4210
2015,9,1,1,354,-6.6936
2015,9,1,2,165,-4.3474
2015,9,1,3,164,-4.4236
2015,9,1,4,202,-4.4390
2015,9,1,5,283,-6.2730
2015,9,2,1,238,-4.9653
2015,9,2,2,181,-5.2985
2015,9,2,3,194,-5.9201
2015,9,2,4,229,-5.0188
2015,9,2,5,234,-5.0019
2015,9,3,1,304,-3.0395
2015,9,3,2,292,-1.8152
2015,9,3,3,277,-1.6946
2015,9,3,4,261,-1.9074
2015,9,3,5,204,-3.7922
2015,10,1,1,280,7.2133
2015,10,1,2,131,3.4564
2015,10,1,3,137,7.4498
2015,10,1,4,167,5.8804
2015,10,1,5,229,6.9924
2015,10,2,1,192,7.8066
2015,10,2,2,152,5.6429
2015,10,2,3,170,6.2081
2015,10,2,4,200,5.2473
2015,10,2,5,203,6.8005
2015,10,3,1,243,9.3831
2015,10,3,2,250,8.7017
2015,10,3,3,242,6.3955
2015,10,3,4,224,6.5564
2015,10,3,5,162,8.1517
2015,11,1,1,329,1.1465
2015,11,1,2,158,3.7295
2015,11,1,3,159,2.3561
2015,11,1,4,185,0.7625
2015,11,1,5,271,2.2265
2015,11,2,1,210,4.2041
2015,11,2,2,173,3.2491
2015,11,2,3,194,2.9656
2015,11,2,4,228,1.5628
2015,11,2,5,235,3.1660
2015,11,3,1,281,-0.0848
2015,11,3,2,287,0.1951
2015,11,3,3,268,0.6779
2015,11,3,4,244,-1.1959
2015,11,3,5,199,0.1558
2015,12,1,1,330,-4.4551
2015,12,1,2,159,-3.9527
2015,12,1,3,164,-5.3055
2015,12,1,4,188,-5.2146
2015,12,1,5,275,-4.4313
2015,12,2,1,212,-5.4387
2015,12,2,2,172,-5.4210
2015,12,2,3,195,-5.1423
2015,12,2,4,229,-4.9269
2015,12,2,5,231,-4.6668
2015,12,3,1,281,-0.5253
2015,12,3,2,284,-2.2701
2015,12,3,3,267,-1.5186
2015,12,3,4,247,-2.5724
2015,12,3,5,207,-2.4613
2016,1,1,1,240,-10.4552
2016,1,1,2,119,-4.7742
2016,1,1,3,136,-5.0134
2016,1,1,4,147,-5.6506
2016,1,1,5,220,-7.2542
2016,1,2,1,161,-9.6912
2016,1,2,2,142,-8.2031
2016,1,2,3,158,-6.8847
2016,1,2,4,189,-5.7512
2016,1,2,5,184,-7.4956
2016,1,3,1,236,-6.6300
2016,1,3,2,239,-3.4747
2016,1,3,3,214,-3.0005
2016,1,3,4,197,-2.2813
2016,1,3,5,166,-3.7826
2016,2,1,1,283,2.0600
2016,2,1,2,138,1.3244
2016,2,1,3,163,1.0379
2016,2,1,4,162,3.3983
2016,2,1,5,265,1.7149
2016,2,2,1,191,-0.4132
2016,2,2,2,166,2.8058
2016,2,2,3,196,2.6256
2016,2,2,4,200,3.7527
2016,2,2,5,202,2.1576
2016,2,3,1,277,0.7127
2016,2,3,2,275,0.5772
2016,2,3,3,237,1.8197
2016,2,3,4,227,2.0827
2016,2,3,5,202,-0.8922
2016,3,1,1,286,6.9182
2016,3,1,2,133,4.5720
2016,3,1,3,161,8.1868
2016,3,1,4,161,6.5137
2016,3,1,5,258,6.2050
2016,3,2,1,194,9.5288
2016,3,2,2,167,8.6355
2016,3,2,3,198,7.9264
2016,3,2,4,200,8.1555
2016,3,2,5,208,8.9808
2016,3,3,1,273,6.3073
2016,3,3,2,271,7.4181
2016,3,3,3,244,6.5078
2016,3,3,4,239,5.8819
2016,3,3,5,199,6.8455
2016,4,1,1,246,3.8036
2016,4,1,2,109,2.3076
2016,4,1,3,138,1.6467
2016,4,1,4,130,1.7128
2016,4,1,5,219,1.6358
2016,4,2,1,165,2.4393
2016,4,2,2,138,1.3261
2016,4,2,3,182,0.4683
2016,4,2,4,183,-0.6985
2016,4,2,5,179,3.5923
2016,4,3,1,241,-0.9686
2016,4,3,2,234,-0.9736
2016,4,3,3,208,-0.3525
2016,4,3,4,210,0.0884
2016,4,3,5,161,3.8428
2016,5,1,1,300,0.5912
2016,5,1,2,149,0.2449
2016,5,1,3,172,0.2990
2016,5,1,4,152,-3.8837
2016,5,1,5,276,-1.8115
2016,5,2,1,214,0.9024
2016,5,2,2,166,0.5353
2016,5,2,3,211,2.0895
2016,5,2,4,201,0.5616
2016,5,2,5,221,1.0225
2016,5,3,1,278,2.9574
2016,5,3,2,295,1.8149
2016,5,3,3,257,-0.0904
2016,5,3,4,236,1.0577
2016,5,3,5,194,2.2688
2016,6,1,1,297,-0.2901
2016,6,1,2,148,2.5305
2016,6,1,3,171,2.5478
2016,6,1,4,159,1.5817
2016,6,1,5,274,0.9472
2016,6,2,1,217,-1.7288
2016,6,2,2,167,0.1297
2016,6,2,3,207,0.7119
2016,6,2,4,206,1.4306
2016,6,2,5,226,1.0183
2016,6,3,1,278,-0.0420
2016,6,3,2,292,0.5357
2016,6,3,3,260,2.4031
2016,6,3,4,238,2.2098
2016,6,3,5,193,0.6125
2016,7,1,1,239,7.1919
2016,7,1,2,121,3.8371
2016,7,1,3,147,4.5331
2016,7,1,4,131,5.7170
2016,7,1,5,221,6.1040
2016,7,2,1,191,7.2982
2016,7,2,2,144,6.0645
2016,7,2,3,175,3.9111
2016,7,2,4,169,5.6491
2016,7,2,5,201,4.7290
2016,7,3,1,230,5.2377
2016,7,3,2,259,3.9515
2016,7,3,3,220,1.8729
2016,7,3,4,215,3.4300
2016,7,3,5,144,2.8373
2016,8,1,1,266,1.6062
2016,8,1,2,145,1.2361
2016,8,1,3,174,2.1402
2016,8,1,4,159,0.6120
2016,8,1,5,250,3.4437
2016,8,2,1,221,1.0985
2016,8,2,2,166,2.1752
2016,8,2,3,194,1.3545
2016,8,2,4,191,-0.1439
2016,8,2,5,233,-0.7745
2016,8,3,1,270,0.0076
2016,8,3,2,287,0.6231
2016,8,3,3,248,-0.6518
2016,8,3,4,241,-2.0575
2016,8,3,5,168,-1.0479
2016,9,1,1,270,2.8368
2016,9,1,2,151,2.5150
2016,9,1,3,177,1.8592
2016,9,1,4,164,1.2090
2016,9,1,5,255,3.2742
2016,9,2,1,218,3.0846
2016,9,2,2,163,0.8846
2016,9,2,3,193,-0.7158
2016,9,2,4,189,-0.7984
2016,9,2,5,243,1.7211
2016,9,3,1,272,0.2760
2016,9,3,2,285,0.8798
2016,9,3,3,248,-0.8949
2016,9,3,4,243,-0.8701
2016,9,3,5,169,2.6112
2016,10,1,1,209,-5.1468
2016,10,1,2,133,-2.5805
2016,10,1,3,148,-4.6914
2016,10,1,4,142,-2.3809
2016,10,1,5,203,-4.1484
2016,10,2,1,160,-5.1040
2016,10,2,2,129,-3.9080
2016,10,2,3,151,-4.6210
2016,10,2,4,164,-3.5791
2016,10,2,5,191,-4.8293
2016,10,3,1,224,-1.9229
2016,10,3,2,256,-1.5869
2016,10,3,3,208,-1.7622
2016,10,3,4,196,-2.8032
2016,10,3,5,131,-3.0251
2016,11,1,1,272,10.2821
2016,11,1,2,158,14.4134
2016,11,1,3,161,12.6002
2016,11,1,4,156,12.4418
2016,11,1,5,254,10.9931
2016,11,2,1,179,9.2932
2016,11,2,2,152,10.5951
2016,11,2,3,172,12.1760
2016,11,2,4,180,10.7909
2016,11,2,5,211,10.9801
2016,11,3,1,262,0.9513
2016,11,3,2,280,2.5178
2016,11,3,3,232,3.5776
2016,11,3,4,217,5.0525
2016,11,3,5,163,1.6130
2016,12,1,1,278,3.1588
2016,12,1,2,155,3.7357
2016,12,1,3,164,5.1709
2016,12,1,4,161,5.4067
2016,12,1,5,259,4.5196
2016,12,2,1,188,1.7058
2016,12,2,2,148,2.0287
2016,12,2,3,172,2.2836
2016,12,2,4,182,1.8839
2016,12,2,5,219,2.5020
2016,12,3,1,265,1.4946
2016,12,3,2,280,1.6178
2016,12,3,3,233,1.2099
2016,12,3,4,216,2.6736
2016,12,3,5,164,1.1851
2017,1,1,1,214,-0.2248
2017,1,1,2,108,-2.7399
2017,1,1,3,126,-3.4546
2017,1,1,4,132,-3.5332
2017,1,1,5,212,-2.4431
2017,1,2,1,138,1.9795
2017,1,2,2,112,0.1135
2017,1,2,3,148,-0.3416
2017,1,2,4,156,-1.0782
2017,1,2,5,182,1.0558
2017,1,3,1,233,2.8720
2017,1,3,2,217,2.0377
2017,1,3,3,186,1.0410
2017,1,3,4,179,2.2581
2017,1,3,5,140,3.0306
2017,2,1,1,273,0.9462
2017,2,1,2,147,-1.7568
2017,2,1,3,166,-1.3488
2017,2,1,4,166,-1.2457
2017,2,1,5,263,0.1221
2017,2,2,1,158,2.1358
2017,2,2,2,139,-0.1593
2017,2,2,3,169,0.3690
2017,2,2,4,178,0.4957
2017,2,2,5,208,1.5577
2017,2,3,1,268,3.7912
2017,2,3,2,262,5.2346
2017,2,3,3,235,3.3735
2017,2,3,4,206,2.3850
2017,2,3,5,178,2.2847
2017,3,1,1,278,1.8922
2017,3,1,2,154,-1.5788
2017,3,1,3,169,1.6803
2017,3,1,4,167,0.2347
2017,3,1,5,268,1.3843
2017,3,2,1,161,3.1816
2017,3,2,2,139,1.2254
2017,3,2,3,168,1.8639
2017,3,2,4,178,1.5704
2017,3,2,5,211,0.2746
2017,3,3,1,265,0.7414
2017,3,3,2,262,1.5861
2017,3,3,3,230,-0.5153
2017,3,3,4,214,-0.0038
2017,3,3,5,181,0.6369
2017,4,1,1,244,1.4320
2017,4,1,2,131,1.8853
2017,4,1,3,144,3.1582
2017,4,1,4,144,4.5853
2017,4,1,5,240,1.6785
2017,4,2,1,142,0.8992
2017,4,2,2,125,2.0491
2017,4,2,3,151,2.2272
2017,4,2,4,160,2.8845
2017,4,2,5,183,1.5597
2017,4,3,1,241,2.2942
2017,4,3,2,230,1.1337
2017,4,3,3,210,1.5183
2017,4,3,4,204,0.8549
2017,4,3,5,151,1.5522
2017,5,1,1,303,-1.6676
2017,5,1,2,157,0.0798
2017,5,1,3,164,-3.4789
2017,5,1,4,168,-4.1789
2017,5,1,5,273,-1.9431
2017,5,2,1,178,0.4250
2017,5,2,2,156,-0.7227
2017,5,2,3,170,-1.1602
2017,5,2,4,175,-2.6023
2017,5,2,5,195,-2.7707
2017,5,3,1,260,2.0897
2017,5,3,2,280,2.6238
2017,5,3,3,251,1.6753
2017,5,3,4,227,0.6695
2017,5,3,5,201,1.5288
2017,6,1,1,302,2.7497
2017,6,1,2,163,2.3364
2017,6,1,3,168,3.3233
2017,6,1,4,169,3.0615
2017,6,1,5,275,3.5400
2017,6,2,1,176,0.7260
2017,6,2,2,157,1.6075
2017,6,2,3,173,2.5690
2017,6,2,4,172,2.5529
2017,6,2,5,190,2.9520
2017,6,3,1,260,0.1055
2017,6,3,2,281,-0.4140
2017,6,3,3,256,0.3263
2017,6,3,4,230,-0.7935
2017,6,3,5,204,-1.1509
2017,7,1,1,239,1.4400
2017,7,1,2,125,1.5800
2017,7,1,3,132,-0.3453
2017,7,1,4,143,-0.6553
2017,7,1,5,228,-1.1957
2017,7,2,1,152,1.5643
2017,7,2,2,135,-0.0268
2017,7,2,3,143,1.5938
2017,7,2,4,140,1.6461
2017,7,2,5,165,0.8411
2017,7,3,1,208,2.3383
2017,7,3,2,233,2.6256
2017,7,3,3,221,1.9924
2017,7,3,4,207,0.2424
2017,7,3,5,169,2.5796
2017,8,1,1,290,-1.5697
2017,8,1,2,139,-2.3833
2017,8,1,3,159,-2.2203
2017,8,1,4,168,-2.5327
2017,8,1,5,275,-0.9658
2017,8,2,1,186,-1.6393
2017,8,2,2,157,-2.9392
2017,8,2,3,169,-1.8366
2017,8,2,4,170,-1.9205
2017,8,2,5,199,-0.4593
2017,8,3,1,259,1.0033
2017,8,3,2,289,2.2856
2017,8,3,3,275,0.1520
2017,8,3,4,244,-0.7667
2017,8,3,5,195,-1.3727
2017,9,1,1,287,7.4621
2017,9,1,2,134,9.3368
2017,9,1,3,160,8.0818
2017,9,1,4,167,8.4134
2017,9,1,5,279,6.1445
2017,9,2,1,190,5.8889
2017,9,2,2,154,7.3476
2017,9,2,3,175,7.2450
2017,9,2,4,168,7.5237
2017,9,2,5,205,6.8236
2017,9,3,1,262,2.2323
2017,9,3,2,288,0.5891
2017,9,3,3,273,2.3522
2017,9,3,4,248,2.6403
2017,9,3,5,196,1.1331
2017,10,1,1,227,0.7611
2017,10,1,2,97,3.6637
2017,10,1,3,130,1.3151
2017,10,1,4,130,-0.2179
2017,10,1,5,233,1.1772
2017,10,2,1,162,0.2007
2017,10,2,2,130,2.0361
2017,10,2,3,143,0.6494
2017,10,2,4,141,1.1167
2017,10,2,5,169,0.6670
2017,10,3,1,226,1.9608
2017,10,3,2,243,4.5187
2017,10,3,3,237,2.6060
2017,10,3,4,205,0.8252
2017,10,3,5,155,-1.0925
2017,11,1,1,273,0.8230
2017,11,1,2,129,4.6893
2017,11,1,3,161,2.8209
2017,11,1,4,160,5.1397
2017,11,1,5,270,4.7894
2017,11,2,1,190,1.3564
2017,11,2,2,155,2.2201
2017,11,2,3,162,5.9849
2017,11,2,4,178,5.5812
2017,11,2,5,188,3.9497
2017,11,3,1,260,0.8204
2017,11,3,2,279,2.7845
2017,11,3,3,278,4.6467
2017,11,3,4,227,6.6099
2017,11,3,5,194,3.4491
2017,12,1,1,278,-0.9098
2017,12,1,2,133,-0.6387
2017,12,1,3,165,-0.5274
2017,12,1,4,165,-1.2268
2017,12,1,5,268,-0.1834
2017,12,2,1,192,0.0756
2017,12,2,2,156,-0.6013
2017,12,2,3,168,1.4292
2017,12,2,4,183,0.9148
2017,12,2,5,195,1.1250
2017,12,3,1,262,-0.5996
2017,12,3,2,282,0.3802
2017,12,3,3,279,2.1761
2017,12,3,4,229,3.4912
2017,12,3,5,200,2.6628
2018,1,1,1,208,-0.8444
2018,1,1,2,95,1.1511
2018,1,1,3,128,0.9681
2018,1,1,4,128,0.1515
2018,1,1,5,238,0.6159
2018,1,2,1,154,1.7439
2018,1,2,2,129,2.7094
2018,1,2,3,138,2.6638
2018,1,2,4,152,1.0414
2018,1,2,5,164,1.5869
2018,1,3,1,224,7.9958
2018,1,3,2,238,5.7335
2018,1,3,3,237,4.8864
2018,1,3,4,194,3.1735
2018,1,3,5,150,7.5580
2018,2,1,1,262,-4.9846
2018,2,1,2,129,-4.0216
2018,2,1,3,160,-6.3395
2018,2,1,4,159,-7.1365
2018,2,1,5,261,-3.9626
2018,2,2,1,183,-4.7731
2018,2,2,2,148,-5.5076
2018,2,2,3,167,-6.4628
2018,2,2,4,184,-4.8989
2018,2,2,5,194,-4.7921
2018,2,3,1,262,-2.9917
2018,2,3,2,278,-2.3185
2018,2,3,3,270,-4.3798
2018,2,3,4,221,-7.2638
2018,2,3,5,187,-3.8390
2018,3,1,1,268,1.6915
2018,3,1,2,134,3.2630
2018,3,1,3,161,6.9263
2018,3,1,4,167,3.9643
2018,3,1,5,266,3.3633
2018,3,2,1,186,1.0646
2018,3,2,2,151,1.4662
2018,3,2,3,174,1.5723
2018,3,2,4,183,1.0283
2018,3,2,5,193,0.0868
2018,3,3,1,260,-2.9567
2018,3,3,2,283,-2.7511
2018,3,3,3,271,-2.2411
2018,3,3,4,227,-0.7137
2018,3,3,5,190,-1.2145
2018,4,1,1,229,1.8767
2018,4,1,2,116,0.6204
2018,4,1,3,137,1.2671
2018,4,1,4,137,-0.9341
2018,4,1,5,219,2.1346
2018,4,2,1,159,1.3398
2018,4,2,2,121,-0.0535
2018,4,2,3,153,-1.4730
2018,4,2,4,166,-0.2047
2018,4,2,5,166,0.5837
2018,4,3,1,212,0.8820
2018,4,3,2,241,-0.0483
2018,4,3,3,217,-1.8088
2018,4,3,4,196,0.7724
2018,4,3,5,168,0.8754
2018,5,1,1,262,6.9522
2018,5,1,2,168,9.2061
2018,5,1,3,245,7.3474
2018,5,1,4,171,5.6734
2018,5,1,5,252,7.2105
2018,5,2,1,200,5.7856
2018,5,2,2,166,6.6486
2018,5,2,3,208,5.3864
2018,5,2,4,196,6.5298
2018,5,2,5,207,4.0829
2018,5,3,1,289,4.2953
2018,5,3,2,311,3.1514
2018,5,3,3,290,2.0370
2018,5,3,4,237,1.6411
2018,5,3,5,238,2.4678
2018,6,1,1,268,1.2261
2018,6,1,2,170,2.6875
2018,6,1,3,257,2.1504
2018,6,1,4,200,2.7529
2018,6,1,5,258,2.1203
2018,6,2,1,202,1.2676
2018,6,2,2,166,1.9387
2018,6,2,3,211,1.7444
2018,6,2,4,211,2.0093
2018,6,2,5,211,2.4378
2018,6,3,1,285,0.9695
2018,6,3,2,312,1.0414
2018,6,3,3,309,0.4794
2018,6,3,4,265,1.9917
2018,6,3,5,242,0.5494
2018,7,1,1,211,-1.2428
2018,7,1,2,141,2.4314
2018,7,1,3,218,0.7475
2018,7,1,4,191,1.1324
2018,7,1,5,196,0.9053
2018,7,2,1,180,1.3626
2018,7,2,2,144,3.2599
2018,7,2,3,196,2.8849
2018,7,2,4,186,1.8419
2018,7,2,5,179,2.4575
2018,7,3,1,242,3.3678
2018,7,3,2,261,1.9768
2018,7,3,3,266,3.4133
2018,7,3,4,245,3.5171
2018,7,3,5,198,2.5188
2018,8,1,1,271,5.0274
2018,8,1,2,176,3.2815
2018,8,1,3,238,4.3641
2018,8,1,4,247,3.6926
2018,8,1,5,234,5.2360
2018,8,2,1,215,5.4074
2018,8,2,2,207,2.0553
2018,8,2,3,236,4.5184
2018,8,2,4,244,4.4228
2018,8,2,5,207,4.8435
2018,8,3,1,304,2.8616
2018,8,3,2,342,3.8575
2018,8,3,3,348,4.0007
2018,8,3,4,301,5.2886
2018,8,3,5,250,2.3665
2018,9,1,1,280,-2.0352
2018,9,1,2,188,-3.3159
2018,9,1,3,236,-2.0995
2018,9,1,4,251,-3.7336
2018,9,1,5,244,-1.8554
2018,9,2,1,226,-1.4166
2018,9,2,2,206,-2.4080
2018,9,2,3,229,-1.9091
2018,9,2,4,245,-1.9237
2018,9,2,5,214,-2.7252
2018,9,3,1,310,1.1095
2018,9,3,2,359,0.6417
2018,9,3,3,357,1.3420
2018,9,3,4,303,0.0998
2018,9,3,5,255,0.7480
2018,10,1,1,194,-7.8370
2018,10,1,2,148,-10.5838
2018,10,1,3,198,-8.2155
2018,10,1,4,221,-8.5331
2018,10,1,5,182,-12.1899
2018,10,2,1,177,-9.5264
2018,10,2,2,175,-10.0062
2018,10,2,3,184,-11.0304
2018,10,2,4,208,-10.4177
2018,10,2,5,167,-11.5110
2018,10,3,1,254,-8.2024
2018,10,3,2,290,-7.9153
2018,10,3,3,279,-8.3859
2018,10,3,4,251,-4.4339
2018,10,3,5,194,-9.3494
2018,11,1,1,257,-0.4803
2018,11,1,2,172,-2.0609
2018,11,1,3,204,-1.1132
2018,11,1,4,233,-0.9206
2018,11,1,5,220,-1.7965
2018,11,2,1,223,0.5428
2018,11,2,2,216,1.4682
2018,11,2,3,196,1.8111
2018,11,2,4,234,1.7571
2018,11,2,5,194,2.4084
2018,11,3,1,302,2.1119
2018,11,3,2,336,0.8252
2018,11,3,3,302,2.3002
2018,11,3,4,281,0.7798
2018,11,3,5,232,2.7506
2018,12,1,1,258,-11.5372
2018,12,1,2,169,-11.8449
2018,12,1,3,192,-9.2595
2018,12,1,4,231,-9.8064
2018,12,1,5,228,-10.6140
2018,12,2,1,221,-12.5389
2018,12,2,2,214,-11.4967
2018,12,2,3,191,-11.1108
2018,12,2,4,230,-11.6660
2018,12,2,5,191,-13.4200
2018,12,3,1,306,-8.1527
2018,12,3,2,343,-8.6483
2018,12,3,3,294,-8.4004
2018,12,3,4,278,-9.1364
2018,12,3,5,243,-10.0969
2019,1,1,1,221,12.8034
2019,1,1,2,132,9.7958
2019,1,1,3,110,9.1224
2019,1,1,4,176,10.0087
2019,1,1,5,197,11.4112
2019,1,2,1,182,12.7964
2019,1,2,2,172,11.1828
2019,1,2,3,140,9.8400
2019,1,2,4,173,12.1556
2019,1,2,5,157,12.3522
2019,1,3,1,257,9.0552
