year,month,rank_ME,rank_CTOq_1,nstocks,ret_vw
1997,9,2,1,189,10.8886
1997,9,2,2,200,5.8749
1997,9,2,3,163,6.7278
1997,9,2,4,246,7.7195
1997,9,2,5,240,7.2465
1997,9,3,1,215,6.3786
1997,9,3,2,230,4.6218
1997,9,3,3,210,4.3796
1997,9,3,4,148,3.9759
1997,9,3,5,178,4.8052
1997,10,1,1,659,-4.3648
1997,10,1,2,555,-4.3816
1997,10,1,3,519,-4.0634
1997,10,1,4,582,-1.5573
1997,10,1,5,818,-3.8137
1997,10,2,1,194,-3.8835
1997,10,2,2,193,-5.5066
1997,10,2,3,175,-5.2528
1997,10,2,4,235,-4.8417
1997,10,2,5,254,-5.4185
1997,10,3,1,220,-1.9712
1997,10,3,2,232,-3.5362
1997,10,3,3,202,-4.1947
1997,10,3,4,141,-3.7200
1997,10,3,5,183,-4.8820
1997,11,1,1,649,-5.5708
1997,11,1,2,483,-3.9502
1997,11,1,3,575,-3.3300
1997,11,1,4,591,-1.8597
1997,11,1,5,804,-0.6871
1997,11,2,1,187,-3.1262
1997,11,2,2,187,-3.3125
1997,11,2,3,194,-1.7483
1997,11,2,4,242,-2.3092
1997,11,2,5,250,0.1713
1997,11,3,1,220,5.3810
1997,11,3,2,225,4.7724
1997,11,3,3,203,3.0882
1997,11,3,4,146,4.0116
1997,11,3,5,176,3.3793
1997,12,1,1,718,-6.9384
1997,12,1,2,504,-4.1655
1997,12,1,3,591,-4.0105
1997,12,1,4,598,-2.1007
1997,12,1,5,807,-3.1771
1997,12,2,1,187,1.7680
1997,12,2,2,191,-1.3262
1997,12,2,3,187,-0.4753
1997,12,2,4,243,0.0863
1997,12,2,5,246,0.1992
1997,12,3,1,219,3.4118
1997,12,3,2,220,2.0148
1997,12,3,3,211,-1.0194
1997,12,3,4,141,1.5319
1997,12,3,5,186,-0.1017
1998,1,1,1,695,-0.6856
1998,1,1,2,514,0.3339
1998,1,1,3,589,1.0819
1998,1,1,4,585,-1.6891
1998,1,1,5,820,0.5790
1998,1,2,1,182,-2.4504
1998,1,2,2,192,-0.4367
1998,1,2,3,182,-0.6899
1998,1,2,4,231,-0.4836
1998,1,2,5,252,0.8505
1998,1,3,1,219,0.6133
1998,1,3,2,207,2.4964
1998,1,3,3,221,2.0722
1998,1,3,4,150,-0.9665
1998,1,3,5,175,2.0264
1998,2,1,1,654,5.3720
1998,2,1,2,526,7.6356
1998,2,1,3,541,5.5596
1998,2,1,4,582,7.0070
1998,2,1,5,795,7.6345
1998,2,2,1,179,6.9350
1998,2,2,2,186,8.7827
1998,2,2,3,184,8.5974
1998,2,2,4,232,9.9291
1998,2,2,5,243,9.9946
1998,2,3,1,224,4.4567
1998,2,3,2,199,5.4564
1998,2,3,3,207,7.0227
1998,2,3,4,153,9.5167
1998,2,3,5,187,11.0010
1998,3,1,1,663,3.9347
1998,3,1,2,535,3.2843
1998,3,1,3,532,3.5468
1998,3,1,4,619,5.5051
1998,3,1,5,797,5.0914
1998,3,2,1,186,5.8128
1998,3,2,2,190,4.4022
1998,3,2,3,181,3.5702
1998,3,2,4,218,4.1837
1998,3,2,5,252,6.0406
1998,3,3,1,222,8.8275
1998,3,3,2,215,4.3619
1998,3,3,3,199,3.8526
1998,3,3,4,166,4.6898
1998,3,3,5,195,3.3594
1998,4,1,1,704,1.4059
1998,4,1,2,501,1.5221
1998,4,1,3,540,1.8879
1998,4,1,4,651,3.3365
1998,4,1,5,776,5.0308
1998,4,2,1,191,0.5396
1998,4,2,2,185,2.9352
1998,4,2,3,188,-0.2769
1998,4,2,4,211,-0.0134
1998,4,2,5,239,0.3416
1998,4,3,1,228,-0.2508
1998,4,3,2,210,1.8152
1998,4,3,3,192,0.3655
1998,4,3,4,170,2.3756
1998,4,3,5,200,2.1565
1998,5,1,1,683,-6.0378
1998,5,1,2,460,-6.4701
1998,5,1,3,558,-6.2825
1998,5,1,4,660,-5.0967
1998,5,1,5,784,-5.3636
1998,5,2,1,200,-8.6281
1998,5,2,2,174,-6.7824
1998,5,2,3,189,-5.2066
1998,5,2,4,240,-5.1985
1998,5,2,5,239,-5.1244
1998,5,3,1,227,-2.2438
1998,5,3,2,220,-3.4770
1998,5,3,3,199,-1.3328
1998,5,3,4,165,-4.1418
1998,5,3,5,196,0.0963
1998,6,1,1,740,-6.5092
1998,6,1,2,508,-3.6807
1998,6,1,3,553,-4.3630
1998,6,1,4,672,-3.3782
1998,6,1,5,798,-1.5538
1998,6,2,1,202,1.0363
1998,6,2,2,177,-2.9226
1998,6,2,3,178,-1.3515
1998,6,2,4,240,0.0136
1998,6,2,5,242,1.5483
1998,6,3,1,221,3.1750
1998,6,3,2,219,3.2906
1998,6,3,3,203,4.6689
1998,6,3,4,167,4.0286
1998,6,3,5,184,6.5196
1998,7,1,1,722,-7.9816
1998,7,1,2,474,-6.6883
1998,7,1,3,565,-8.6730
1998,7,1,4,627,-7.2704
1998,7,1,5,759,-6.4771
1998,7,2,1,199,-7.1023
1998,7,2,2,190,-9.0726
1998,7,2,3,171,-7.8000
1998,7,2,4,246,-7.3319
1998,7,2,5,232,-9.0465
1998,7,3,1,233,-2.8756
1998,7,3,2,208,0.6181
1998,7,3,3,203,-3.1487
1998,7,3,4,164,-3.9945
1998,7,3,5,201,-0.2491
1998,8,1,1,695,-24.6494
1998,8,1,2,533,-22.6323
1998,8,1,3,523,-21.3601
1998,8,1,4,608,-20.2639
1998,8,1,5,759,-20.9917
1998,8,2,1,182,-21.3862
1998,8,2,2,203,-23.1726
1998,8,2,3,189,-19.7187
1998,8,2,4,218,-19.3411
1998,8,2,5,228,-21.0932
1998,8,3,1,223,-12.2401
1998,8,3,2,219,-12.1672
1998,8,3,3,199,-13.3637
1998,8,3,4,171,-16.3849
1998,8,3,5,201,-14.0252
1998,9,1,1,720,8.9195
1998,9,1,2,544,5.2148
1998,9,1,3,546,2.4501
1998,9,1,4,624,1.9395
1998,9,1,5,780,4.0834
1998,9,2,1,180,13.4833
1998,9,2,2,200,8.8989
1998,9,2,3,181,5.5979
1998,9,2,4,217,6.6610
1998,9,2,5,226,8.3579
1998,9,3,1,220,6.5776
1998,9,3,2,210,9.8245
1998,9,3,3,198,6.0533
1998,9,3,4,168,8.9524
1998,9,3,5,196,6.9435
1998,10,1,1,699,3.9668
1998,10,1,2,538,4.0687
1998,10,1,3,533,4.0046
1998,10,1,4,606,5.6678
1998,10,1,5,765,4.7380
1998,10,2,1,180,3.1754
1998,10,2,2,184,8.3581
1998,10,2,3,188,5.7364
1998,10,2,4,220,6.2521
1998,10,2,5,234,5.3283
1998,10,3,1,231,5.0612
1998,10,3,2,229,5.3330
1998,10,3,3,198,8.9069
1998,10,3,4,162,7.1648
1998,10,3,5,200,9.6070
1998,11,1,1,660,10.1252
1998,11,1,2,470,9.2512
1998,11,1,3,565,12.4682
1998,11,1,4,601,7.4813
1998,11,1,5,746,8.0921
1998,11,2,1,201,2.1136
1998,11,2,2,181,8.3009
1998,11,2,3,207,6.7164
1998,11,2,4,213,6.5628
1998,11,2,5,233,8.4580
1998,11,3,1,229,4.2497
1998,11,3,2,229,6.4875
1998,11,3,3,189,7.8106
1998,11,3,4,182,4.7198
1998,11,3,5,194,7.2358
1998,12,1,1,672,0.0315
1998,12,1,2,492,-0.5973
1998,12,1,3,558,2.0280
1998,12,1,4,571,2.6045
1998,12,1,5,771,3.5935
1998,12,2,1,199,5.8516
1998,12,2,2,199,5.9984
1998,12,2,3,219,5.5566
1998,12,2,4,216,4.3964
1998,12,2,5,234,6.5477
1998,12,3,1,231,8.6511
1998,12,3,2,231,6.9355
1998,12,3,3,193,4.5965
1998,12,3,4,183,9.0550
1998,12,3,5,200,11.3264
1999,1,1,1,662,9.8521
1999,1,1,2,486,9.1698
1999,1,1,3,558,4.9653
1999,1,1,4,572,6.9545
1999,1,1,5,753,4.7282
1999,1,2,1,193,6.6664
1999,1,2,2,198,1.9512
1999,1,2,3,221,0.6122
1999,1,2,4,218,-1.0301
1999,1,2,5,222,0.1082
1999,1,3,1,237,3.8509
1999,1,3,2,230,5.9969
1999,1,3,3,201,4.2250
1999,1,3,4,192,2.9309
1999,1,3,5,201,4.4240
1999,2,1,1,607,-7.6486
1999,2,1,2,477,-6.5202
1999,2,1,3,518,-7.3521
1999,2,1,4,559,-6.1474
1999,2,1,5,704,-6.8503
1999,2,2,1,192,-10.5799
1999,2,2,2,208,-9.6288
1999,2,2,3,214,-9.5455
1999,2,2,4,222,-9.2089
1999,2,2,5,231,-8.4402
1999,2,3,1,240,-3.6199
1999,2,3,2,223,-4.0288
1999,2,3,3,211,-4.2218
1999,2,3,4,198,-5.3422
1999,2,3,5,207,-5.3650
1999,3,1,1,615,1.1111
1999,3,1,2,441,-3.5671
1999,3,1,3,548,-4.3509
1999,3,1,4,585,-3.8569
1999,3,1,5,719,-5.6537
1999,3,2,1,190,4.3069
1999,3,2,2,198,2.3131
1999,3,2,3,211,-1.9561
1999,3,2,4,234,0.1845
1999,3,2,5,226,-4.7771
1999,3,3,1,234,7.2581
1999,3,3,2,222,3.5418
1999,3,3,3,210,3.3126
1999,3,3,4,190,5.8028
1999,3,3,5,213,1.6402
1999,4,1,1,601,11.4478
1999,4,1,2,439,10.6023
1999,4,1,3,553,9.5967
1999,4,1,4,578,10.6724
1999,4,1,5,709,9.6009
1999,4,2,1,186,11.0389
1999,4,2,2,197,10.5211
1999,4,2,3,201,7.7225
1999,4,2,4,247,8.7291
1999,4,2,5,232,8.7336
1999,4,3,1,239,4.5427
1999,4,3,2,221,3.1450
1999,4,3,3,200,3.6075
1999,4,3,4,188,7.5851
1999,4,3,5,202,-1.7658
1999,5,1,1,574,4.2069
1999,5,1,2,453,3.9245
1999,5,1,3,494,4.5019
1999,5,1,4,602,4.4129
1999,5,1,5,728,4.4399
1999,5,2,1,193,2.8268
1999,5,2,2,192,3.6405
1999,5,2,3,180,4.0644
1999,5,2,4,229,4.3288
1999,5,2,5,242,4.7118
1999,5,3,1,247,-1.4350
1999,5,3,2,220,-1.9152
1999,5,3,3,195,-1.2496
1999,5,3,4,171,-1.5548
1999,5,3,5,195,-3.9121
1999,6,1,1,602,3.1634
1999,6,1,2,480,2.7789
1999,6,1,3,469,0.9932
1999,6,1,4,616,5.7692
1999,6,1,5,725,2.8204
1999,6,2,1,198,7.6719
1999,6,2,2,194,9.5575
1999,6,2,3,176,6.9969
1999,6,2,4,222,7.7234
1999,6,2,5,242,4.6896
1999,6,3,1,241,3.7311
1999,6,3,2,216,6.0508
1999,6,3,3,201,5.9128
1999,6,3,4,175,4.1682
1999,6,3,5,193,8.3815
1999,7,1,1,564,2.8469
1999,7,1,2,466,2.1158
1999,7,1,3,477,0.8345
1999,7,1,4,582,1.8454
1999,7,1,5,710,1.1943
1999,7,2,1,192,-0.2141
1999,7,2,2,195,-2.2597
1999,7,2,3,182,-2.1869
1999,7,2,4,219,-1.2270
1999,7,2,5,237,-1.8169
1999,7,3,1,237,-3.5498
1999,7,3,2,213,-2.0522
1999,7,3,3,201,-2.0740
1999,7,3,4,174,-2.5883
1999,7,3,5,185,-3.5835
1999,8,1,1,521,-0.6213
1999,8,1,2,492,-3.1262
1999,8,1,3,462,-2.0630
1999,8,1,4,545,-2.7849
1999,8,1,5,722,-4.6191
1999,8,2,1,183,-2.3775
1999,8,2,2,202,-1.3271
1999,8,2,3,175,-3.7983
1999,8,2,4,214,-3.0937
1999,8,2,5,239,-4.3436
1999,8,3,1,247,-2.1208
1999,8,3,2,223,1.6888
1999,8,3,3,191,0.4804
1999,8,3,4,171,0.6988
1999,8,3,5,187,-1.0868
1999,9,1,1,517,1.2393
1999,9,1,2,464,-1.7507
1999,9,1,3,506,-1.6884
1999,9,1,4,542,-2.0236
1999,9,1,5,718,-1.9533
1999,9,2,1,186,2.0784
1999,9,2,2,192,1.6333
1999,9,2,3,176,-0.5494
1999,9,2,4,216,-0.1426
1999,9,2,5,245,-1.4482
1999,9,3,1,243,0.3535
1999,9,3,2,230,-2.9835
1999,9,3,3,191,-3.0970
1999,9,3,4,175,-3.3760
1999,9,3,5,179,-0.0628
1999,10,1,1,498,-3.9402
1999,10,1,2,469,-2.6547
1999,10,1,3,473,-2.1125
1999,10,1,4,533,-0.9561
1999,10,1,5,708,-2.8022
1999,10,2,1,197,0.8051
1999,10,2,2,196,-1.0839
1999,10,2,3,179,-1.6542
1999,10,2,4,206,-0.5453
1999,10,2,5,253,-2.5473
1999,10,3,1,244,8.9125
1999,10,3,2,236,4.1202
1999,10,3,3,190,4.2263
1999,10,3,4,182,4.8609
1999,10,3,5,174,4.6959
1999,11,1,1,503,14.9851
1999,11,1,2,432,12.3944
1999,11,1,3,470,13.3912
1999,11,1,4,510,10.9803
1999,11,1,5,698,8.5240
1999,11,2,1,210,11.7919
1999,11,2,2,207,10.6502
1999,11,2,3,180,11.2069
1999,11,2,4,196,8.0796
1999,11,2,5,256,7.0658
1999,11,3,1,254,3.3583
1999,11,3,2,236,1.2908
1999,11,3,3,219,6.0470
1999,11,3,4,184,5.4211
1999,11,3,5,182,5.1945
1999,12,1,1,513,17.4591
1999,12,1,2,445,11.0627
1999,12,1,3,478,10.3949
1999,12,1,4,498,9.4345
1999,12,1,5,693,7.0100
1999,12,2,1,224,14.2209
1999,12,2,2,201,12.9772
1999,12,2,3,195,8.4102
1999,12,2,4,207,10.6015
1999,12,2,5,250,6.4291
1999,12,3,1,267,11.0699
1999,12,3,2,251,14.2054
1999,12,3,3,225,3.9757
1999,12,3,4,191,9.9356
1999,12,3,5,186,9.2164
2000,1,1,1,486,16.9251
2000,1,1,2,432,11.5058
2000,1,1,3,449,8.5406
2000,1,1,4,499,6.1684
2000,1,1,5,671,5.4815
2000,1,2,1,241,4.4537
2000,1,2,2,191,2.3688
2000,1,2,3,201,-0.0367
2000,1,2,4,202,-3.9407
2000,1,2,5,258,-5.3020
2000,1,3,1,277,-3.1247
2000,1,3,2,260,-6.1141
2000,1,3,3,230,-1.8010
2000,1,3,4,206,-3.9446
2000,1,3,5,186,-10.5664
2000,2,1,1,470,29.5965
2000,2,1,2,395,13.5780
2000,2,1,3,429,17.4098
2000,2,1,4,506,12.0058
2000,2,1,5,634,7.9060
2000,2,2,1,253,24.9797
2000,2,2,2,197,22.3667
2000,2,2,3,199,14.7089
2000,2,2,4,218,12.7915
2000,2,2,5,262,5.9012
2000,2,3,1,306,4.5870
2000,2,3,2,262,5.5695
2000,2,3,3,225,1.5897
2000,2,3,4,208,9.2543
2000,2,3,5,191,-2.4040
2000,3,1,1,457,-3.1835
2000,3,1,2,382,2.8344
2000,3,1,3,401,-1.6870
2000,3,1,4,535,-1.3073
2000,3,1,5,620,2.0875
2000,3,2,1,255,-8.5987
2000,3,2,2,204,-0.3640
2000,3,2,3,217,1.8416
2000,3,2,4,226,2.1064
2000,3,2,5,257,4.5894
2000,3,3,1,381,-0.1720
2000,3,3,2,269,8.3602
2000,3,3,3,233,4.8767
2000,3,3,4,238,2.9545
2000,3,3,5,198,12.1812
2000,4,1,1,471,-18.6976
2000,4,1,2,388,-13.8774
2000,4,1,3,401,-10.7450
2000,4,1,4,535,-8.2073
2000,4,1,5,631,-9.4429
2000,4,2,1,286,-17.8855
2000,4,2,2,206,-8.8796
2000,4,2,3,205,-9.0483
2000,4,2,4,232,-7.9854
2000,4,2,5,261,-3.2462
2000,4,3,1,345,-8.8231
2000,4,3,2,248,-8.7538
2000,4,3,3,233,-3.4951
2000,4,3,4,225,0.4350
2000,4,3,5,190,-3.3169
2000,5,1,1,542,-11.2086
2000,5,1,2,391,-10.3046
2000,5,1,3,429,-9.9281
2000,5,1,4,542,-7.1262
2000,5,1,5,635,-7.7492
2000,5,2,1,302,-8.3007
2000,5,2,2,208,-6.4178
2000,5,2,3,217,-5.2224
2000,5,2,4,218,-5.3537
2000,5,2,5,246,-5.0427
2000,5,3,1,333,-6.7516
2000,5,3,2,242,-4.7443
2000,5,3,3,209,-4.3343
2000,5,3,4,197,-2.8691
2000,5,3,5,178,-5.2738
2000,6,1,1,603,11.3562
2000,6,1,2,412,9.2709
2000,6,1,3,416,7.4480
2000,6,1,4,550,7.7294
2000,6,1,5,668,5.1703
2000,6,2,1,305,23.9543
2000,6,2,2,197,13.8814
2000,6,2,3,204,11.2746
2000,6,2,4,204,11.6242
2000,6,2,5,226,7.3000
2000,6,3,1,318,9.1790
2000,6,3,2,249,5.0610
2000,6,3,3,201,4.6258
2000,6,3,4,194,6.0509
2000,6,3,5,167,2.7509
2000,7,1,1,564,-4.3594
2000,7,1,2,406,-3.6675
2000,7,1,3,419,-2.0049
2000,7,1,4,521,-0.5681
2000,7,1,5,635,0.5103
2000,7,2,1,284,-8.9691
2000,7,2,2,194,-3.2910
2000,7,2,3,191,-0.9855
2000,7,2,4,208,-2.8022
2000,7,2,5,213,0.9079
2000,7,3,1,355,-5.8067
2000,7,3,2,253,-3.9595
2000,7,3,3,206,-1.4749
2000,7,3,4,187,-2.9311
2000,7,3,5,181,-3.7619
2000,8,1,1,577,7.4432
2000,8,1,2,416,8.3496
2000,8,1,3,431,4.6693
2000,8,1,4,490,4.7324
2000,8,1,5,626,6.4302
2000,8,2,1,326,9.1379
2000,8,2,2,217,6.0226
2000,8,2,3,199,6.9774
2000,8,2,4,185,4.6515
2000,8,2,5,226,7.4681
2000,8,3,1,357,9.7992
2000,8,3,2,257,6.6082
2000,8,3,3,189,5.9276
2000,8,3,4,189,8.1978
2000,8,3,5,166,2.8926
2000,9,1,1,599,-7.4412
2000,9,1,2,413,-5.2349
2000,9,1,3,418,-4.3298
2000,9,1,4,483,-4.1603
2000,9,1,5,634,-4.0367
2000,9,2,1,347,-10.0259
2000,9,2,2,207,-7.1361
2000,9,2,3,202,-4.9778
2000,9,2,4,189,-4.1043
2000,9,2,5,225,-4.4855
2000,9,3,1,364,-5.3178
2000,9,3,2,255,-13.3548
2000,9,3,3,187,-0.1616
2000,9,3,4,187,-3.9014
2000,9,3,5,166,-3.6707
2000,10,1,1,611,-14.2169
2000,10,1,2,409,-8.1214
2000,10,1,3,413,-10.1250
2000,10,1,4,491,-5.3834
2000,10,1,5,625,-7.3030
2000,10,2,1,331,-14.1929
2000,10,2,2,220,-7.5033
2000,10,2,3,191,-4.6172
2000,10,2,4,180,-2.0177
2000,10,2,5,227,0.5535
2000,10,3,1,355,-6.2495
2000,10,3,2,244,-2.7593
2000,10,3,3,185,3.6217
2000,10,3,4,183,-1.1253
2000,10,3,5,161,-1.3174
2000,11,1,1,653,-22.8662
2000,11,1,2,392,-18.0197
2000,11,1,3,423,-9.9917
2000,11,1,4,476,-9.9650
2000,11,1,5,620,-8.8180
2000,11,2,1,335,-19.9953
2000,11,2,2,213,-15.2313
2000,11,2,3,179,-11.0066
2000,11,2,4,181,-7.7844
2000,11,2,5,221,-7.1162
2000,11,3,1,340,-16.8988
2000,11,3,2,242,-11.4789
2000,11,3,3,179,-1.3332
2000,11,3,4,179,-12.8831
2000,11,3,5,165,-8.0338
2000,12,1,1,729,-7.3894
2000,12,1,2,415,-5.9616
2000,12,1,3,448,-3.5657
2000,12,1,4,466,-2.3635
2000,12,1,5,605,-2.0996
2000,12,2,1,332,1.9834
2000,12,2,2,210,10.0563
2000,12,2,3,193,9.0893
2000,12,2,4,173,5.1483
2000,12,2,5,209,5.9196
2000,12,3,1,307,-3.3723
2000,12,3,2,214,-2.1040
2000,12,3,3,174,2.3280
2000,12,3,4,170,-0.0321
2000,12,3,5,160,4.5579
2001,1,1,1,733,42.1201
2001,1,1,2,404,36.1433
2001,1,1,3,451,25.9302
2001,1,1,4,479,23.1151
2001,1,1,5,590,22.4347
2001,1,2,1,309,14.0243
2001,1,2,2,196,13.3086
2001,1,2,3,194,14.5840
2001,1,2,4,171,11.7018
2001,1,2,5,217,15.0919
2001,1,3,1,294,8.6949
2001,1,3,2,220,4.8608
2001,1,3,3,173,-1.2744
2001,1,3,4,166,0.6664
2001,1,3,5,149,8.1277
2001,2,1,1,725,-17.8286
2001,2,1,2,410,-10.9020
2001,2,1,3,425,-7.5602
2001,2,1,4,451,-3.1902
2001,2,1,5,597,-3.3985
2001,2,2,1,335,-18.8485
2001,2,2,2,192,-9.1345
2001,2,2,3,189,-7.7094
2001,2,2,4,173,-8.5766
2001,2,2,5,205,-4.1148
2001,2,3,1,315,-11.1396
2001,2,3,2,215,-14.5077
2001,2,3,3,175,-7.9016
2001,2,3,4,163,-9.1288
2001,2,3,5,156,-8.1474
2001,3,1,1,808,-14.0152
2001,3,1,2,401,-8.7598
2001,3,1,3,449,-5.6560
2001,3,1,4,499,-3.4381
2001,3,1,5,575,-4.6837
2001,3,2,1,312,-14.4257
2001,3,2,2,191,-4.8260
2001,3,2,3,181,-5.8408
2001,3,2,4,173,-5.6465
2001,3,2,5,204,-4.2846
2001,3,3,1,277,-8.8721
2001,3,3,2,205,-8.9087
2001,3,3,3,171,-8.6307
2001,3,3,4,149,-6.1708
2001,3,3,5,152,-3.0287
2001,4,1,1,838,7.2717
2001,4,1,2,419,4.6277
2001,4,1,3,433,10.6515
2001,4,1,4,493,6.5186
2001,4,1,5,568,7.2693
2001,4,2,1,295,12.8467
2001,4,2,2,189,11.4952
2001,4,2,3,176,11.4915
2001,4,2,4,175,11.1936
2001,4,2,5,207,10.1603
2001,4,3,1,265,11.5763
2001,4,3,2,203,10.4313
2001,4,3,3,165,7.0663
2001,4,3,4,147,9.3209
2001,4,3,5,151,5.7682
2001,5,1,1,836,10.5954
2001,5,1,2,408,6.2792
2001,5,1,3,397,10.8466
2001,5,1,4,512,9.3892
2001,5,1,5,555,12.3696
2001,5,2,1,279,7.8096
2001,5,2,2,187,4.1745
2001,5,2,3,169,5.1147
2001,5,2,4,184,3.4593
2001,5,2,5,185,5.8774
2001,5,3,1,286,-0.5671
2001,5,3,2,210,0.7884
2001,5,3,3,160,-0.2772
2001,5,3,4,146,-0.2019
2001,5,3,5,154,0.7145
2001,6,1,1,823,1.6159
2001,6,1,2,375,1.3218
2001,6,1,3,370,1.5128
2001,6,1,4,513,4.0332
2001,6,1,5,574,3.7303
2001,6,2,1,322,4.0093
2001,6,2,2,197,2.4794
2001,6,2,3,153,6.3221
2001,6,2,4,186,4.8366
2001,6,2,5,196,6.5045
2001,6,3,1,278,-1.9068
2001,6,3,2,203,-2.9330
2001,6,3,3,158,-3.4427
2001,6,3,4,142,-2.8238
2001,6,3,5,152,-2.4572
2001,7,1,1,799,-11.4696
2001,7,1,2,348,-3.9411
2001,7,1,3,362,-0.0560
2001,7,1,4,495,-0.1178
2001,7,1,5,542,0.4116
2001,7,2,1,338,-11.6973
2001,7,2,2,207,-6.4735
2001,7,2,3,154,-6.5203
2001,7,2,4,195,-3.3788
2001,7,2,5,183,-4.0521
2001,7,3,1,282,-5.1586
2001,7,3,2,190,-0.9749
2001,7,3,3,164,0.9673
2001,7,3,4,147,-1.4538
2001,7,3,5,153,1.2764
2001,8,1,1,751,-10.1071
2001,8,1,2,404,-5.2223
2001,8,1,3,367,-1.4711
2001,8,1,4,496,-1.4356
2001,8,1,5,550,-1.7049
2001,8,2,1,309,-9.8667
2001,8,2,2,208,-5.7152
2001,8,2,3,147,-3.4600
2001,8,2,4,184,-2.6003
2001,8,2,5,185,-1.5109
2001,8,3,1,270,-8.5757
2001,8,3,2,179,-5.1275
2001,8,3,3,166,-3.4705
2001,8,3,4,141,-6.5654
2001,8,3,5,150,-7.2464
2001,9,1,1,761,-20.4838
2001,9,1,2,408,-17.8483
2001,9,1,3,367,-15.7442
2001,9,1,4,478,-13.8574
2001,9,1,5,568,-10.3182
2001,9,2,1,275,-19.8502
2001,9,2,2,204,-19.5409
2001,9,2,3,142,-16.3473
2001,9,2,4,192,-16.2121
2001,9,2,5,180,-15.3332
2001,9,3,1,263,-10.5221
2001,9,3,2,179,-12.0212
2001,9,3,3,156,-6.0708
2001,9,3,4,141,-7.2095
2001,9,3,5,151,-8.6165
2001,10,1,1,764,13.0589
2001,10,1,2,397,14.0102
2001,10,1,3,364,10.3558
2001,10,1,4,478,7.8357
2001,10,1,5,565,10.1441
2001,10,2,1,278,17.0885
2001,10,2,2,209,12.2604
2001,10,2,3,142,10.5230
2001,10,2,4,182,7.8277
2001,10,2,5,187,8.6219
2001,10,3,1,246,1.5559
2001,10,3,2,176,6.6994
2001,10,3,3,157,3.9156
2001,10,3,4,133,1.2562
2001,10,3,5,151,2.9542
2001,11,1,1,719,13.6111
2001,11,1,2,378,13.8929
2001,11,1,3,351,8.8090
2001,11,1,4,479,6.8114
2001,11,1,5,577,8.3893
2001,11,2,1,300,12.2018
2001,11,2,2,189,9.6131
2001,11,2,3,153,10.4609
2001,11,2,4,179,9.5591
2001,11,2,5,191,10.6321
2001,11,3,1,266,7.1709
2001,11,3,2,186,12.5439
2001,11,3,3,159,4.6377
2001,11,3,4,126,4.9979
2001,11,3,5,152,8.4016
2001,12,1,1,691,10.0746
2001,12,1,2,394,10.4295
2001,12,1,3,350,8.0494
2001,12,1,4,475,8.0990
2001,12,1,5,532,8.2398
2001,12,2,1,297,6.8620
2001,12,2,2,195,9.2265
2001,12,2,3,165,8.2530
2001,12,2,4,170,6.8872
2001,12,2,5,196,7.6871
2001,12,3,1,265,1.2958
2001,12,3,2,197,-2.3121
2001,12,3,3,155,2.4807
2001,12,3,4,136,0.7905
2001,12,3,5,144,4.0525
2002,1,1,1,677,-3.9011
2002,1,1,2,394,1.0886
2002,1,1,3,338,4.0738
2002,1,1,4,469,4.1701
2002,1,1,5,540,4.1755
2002,1,2,1,288,-8.2382
2002,1,2,2,204,-3.6337
2002,1,2,3,172,-1.6289
2002,1,2,4,167,1.0857
2002,1,2,5,194,3.0775
2002,1,3,1,257,-6.0409
2002,1,3,2,193,1.0863
2002,1,3,3,147,-0.9422
2002,1,3,4,144,1.5774
2002,1,3,5,145,1.1501
2002,2,1,1,670,-12.3059
2002,2,1,2,392,-8.1810
2002,2,1,3,366,-4.7143
2002,2,1,4,477,-2.2429
2002,2,1,5,530,-1.9011
2002,2,2,1,261,-9.5552
2002,2,2,2,208,-6.9208
2002,2,2,3,154,-2.3326
2002,2,2,4,151,-3.0240
2002,2,2,5,190,0.0012
2002,2,3,1,241,-3.2712
2002,2,3,2,200,-5.5508
2002,2,3,3,153,-0.0555
2002,2,3,4,146,1.5247
2002,2,3,5,151,-0.3041
2002,3,1,1,705,8.7838
2002,3,1,2,385,10.5395
2002,3,1,3,366,11.9641
2002,3,1,4,499,10.0807
2002,3,1,5,527,10.3981
2002,3,2,1,237,10.1001
2002,3,2,2,193,11.2746
2002,3,2,3,158,10.1925
2002,3,2,4,148,8.8110
2002,3,2,5,190,7.3083
2002,3,3,1,230,4.3986
2002,3,3,2,182,4.9279
2002,3,3,3,149,1.3627
2002,3,3,4,146,3.0640
2002,3,3,5,146,2.3870
2002,4,1,1,699,-8.9647
2002,4,1,2,378,-0.9061
2002,4,1,3,354,1.1242
2002,4,1,4,505,2.2292
2002,4,1,5,521,6.1802
2002,4,2,1,238,-9.6307
2002,4,2,2,189,-2.1294
2002,4,2,3,161,-1.8619
2002,4,2,4,156,0.5192
2002,4,2,5,186,3.5069
2002,4,3,1,234,-10.8309
2002,4,3,2,180,-8.4015
2002,4,3,3,148,-2.3942
2002,4,3,4,145,-5.3910
2002,4,3,5,140,-2.1572
2002,5,1,1,691,-10.2276
2002,5,1,2,411,-7.0889
2002,5,1,3,365,-2.0608
2002,5,1,4,502,-2.8667
2002,5,1,5,529,1.2681
2002,5,2,1,222,-7.5986
2002,5,2,2,177,-6.1101
2002,5,2,3,152,-4.9081
2002,5,2,4,163,-3.2678
2002,5,2,5,161,-3.2635
2002,5,3,1,213,-2.1843
2002,5,3,2,194,-0.6007
2002,5,3,3,146,-1.7853
