year,month,rank_ME,rank_EG_1,nstocks,ret_vw
1997,8,1,5,443,6.0734
1997,8,2,1,234,3.7494
1997,8,2,2,134,4.0719
1997,8,2,3,99,2.8311
1997,8,2,4,107,3.8330
1997,8,2,5,172,5.5078
1997,8,3,1,156,-1.6246
1997,8,3,2,150,-3.4422
1997,8,3,3,142,-5.7133
1997,8,3,4,153,-5.4878
1997,8,3,5,162,-2.7790
1997,9,1,1,1137,10.1316
1997,9,1,2,361,6.5326
1997,9,1,3,261,7.7196
1997,9,1,4,285,7.9938
1997,9,1,5,462,7.6231
1997,9,2,1,230,8.1707
1997,9,2,2,132,8.2737
1997,9,2,3,104,6.1564
1997,9,2,4,112,5.9545
1997,9,2,5,156,5.9154
1997,9,3,1,148,6.4471
1997,9,3,2,148,4.9347
1997,9,3,3,146,5.3399
1997,9,3,4,152,3.9471
1997,9,3,5,166,4.0534
1997,10,1,1,1115,-3.4469
1997,10,1,2,365,-3.4766
1997,10,1,3,259,-2.9212
1997,10,1,4,296,-2.8448
1997,10,1,5,452,-3.3010
1997,10,2,1,231,-4.5567
1997,10,2,2,126,-4.7850
1997,10,2,3,108,-3.7866
1997,10,2,4,113,-7.0536
1997,10,2,5,163,-6.0143
1997,10,3,1,153,-1.7628
1997,10,3,2,150,-3.0035
1997,10,3,3,144,-4.4483
1997,10,3,4,146,-4.3489
1997,10,3,5,158,-4.6213
1997,11,1,1,1100,-5.2526
1997,11,1,2,373,-2.9025
1997,11,1,3,272,-0.5279
1997,11,1,4,291,-0.4021
1997,11,1,5,457,-0.7619
1997,11,2,1,228,-3.6045
1997,11,2,2,130,-2.0210
1997,11,2,3,112,-2.1912
1997,11,2,4,114,0.1729
1997,11,2,5,161,-2.0137
1997,11,3,1,155,0.1248
1997,11,3,2,141,0.9335
1997,11,3,3,138,4.1091
1997,11,3,4,153,4.0843
1997,11,3,5,157,4.4825
1997,12,1,1,1099,-5.8921
1997,12,1,2,373,-2.7140
1997,12,1,3,269,-1.4997
1997,12,1,4,285,-2.9813
1997,12,1,5,456,-4.7429
1997,12,2,1,225,0.4341
1997,12,2,2,122,-1.5094
1997,12,2,3,109,0.9215
1997,12,2,4,120,-0.4215
1997,12,2,5,164,-2.8886
1997,12,3,1,155,2.9717
1997,12,3,2,143,0.6383
1997,12,3,3,144,2.6435
1997,12,3,4,149,0.2343
1997,12,3,5,151,-1.7375
1998,1,1,1,1072,0.1425
1998,1,1,2,374,0.6307
1998,1,1,3,258,-0.5689
1998,1,1,4,295,0.0149
1998,1,1,5,460,0.8323
1998,1,2,1,224,-0.4168
1998,1,2,2,118,-1.2138
1998,1,2,3,101,-0.1356
1998,1,2,4,130,-0.3536
1998,1,2,5,155,-1.1039
1998,1,3,1,148,-1.7706
1998,1,3,2,146,-0.3526
1998,1,3,3,144,0.8917
1998,1,3,4,150,-1.0495
1998,1,3,5,146,6.1451
1998,2,1,1,1045,6.2231
1998,2,1,2,384,4.6793
1998,2,1,3,283,7.4981
1998,2,1,4,273,7.0871
1998,2,1,5,471,6.5329
1998,2,2,1,220,9.9615
1998,2,2,2,117,9.1275
1998,2,2,3,115,7.5471
1998,2,2,4,119,8.9565
1998,2,2,5,158,9.9484
1998,2,3,1,148,7.6901
1998,2,3,2,140,9.1453
1998,2,3,3,145,8.0581
1998,2,3,4,150,5.8824
1998,2,3,5,151,8.4314
1998,3,1,1,1023,4.1198
1998,3,1,2,378,4.4858
1998,3,1,3,270,3.4026
1998,3,1,4,271,6.3646
1998,3,1,5,478,3.5478
1998,3,2,1,228,3.6342
1998,3,2,2,114,3.9027
1998,3,2,3,113,4.2685
1998,3,2,4,115,3.9357
1998,3,2,5,155,3.4884
1998,3,3,1,154,6.5951
1998,3,3,2,140,4.3242
1998,3,3,3,147,6.4921
1998,3,3,4,149,4.0912
1998,3,3,5,156,2.0021
1998,4,1,1,992,2.4037
1998,4,1,2,391,3.5499
1998,4,1,3,273,3.2180
1998,4,1,4,267,4.2593
1998,4,1,5,473,2.8383
1998,4,2,1,224,-1.1112
1998,4,2,2,110,0.4472
1998,4,2,3,115,2.0624
1998,4,2,4,119,0.9881
1998,4,2,5,146,2.3906
1998,4,3,1,160,1.6865
1998,4,3,2,139,-1.3301
1998,4,3,3,148,0.2208
1998,4,3,4,145,2.6116
1998,4,3,5,151,2.2166
1998,5,1,1,1201,-6.5294
1998,5,1,2,394,-4.6694
1998,5,1,3,318,-4.2939
1998,5,1,4,274,-5.1059
1998,5,1,5,493,-5.3415
1998,5,2,1,264,-7.5384
1998,5,2,2,139,-6.9541
1998,5,2,3,132,-5.3350
1998,5,2,4,133,-3.6698
1998,5,2,5,146,-6.0650
1998,5,3,1,166,-3.8152
1998,5,3,2,151,-2.4561
1998,5,3,3,135,-0.9983
1998,5,3,4,155,-0.7028
1998,5,3,5,186,-3.9678
1998,6,1,1,1204,-4.7805
1998,6,1,2,408,-2.7752
1998,6,1,3,318,-1.8337
1998,6,1,4,269,-1.0913
1998,6,1,5,487,-2.4455
1998,6,2,1,262,2.5930
1998,6,2,2,134,-1.4026
1998,6,2,3,136,-4.5989
1998,6,2,4,125,-0.5637
1998,6,2,5,149,-1.5267
1998,6,3,1,156,4.5667
1998,6,3,2,156,1.7905
1998,6,3,3,135,3.0882
1998,6,3,4,148,1.5670
1998,6,3,5,188,7.8282
1998,7,1,1,1158,-7.8076
1998,7,1,2,375,-8.0849
1998,7,1,3,308,-7.6094
1998,7,1,4,269,-7.4648
1998,7,1,5,471,-6.1360
1998,7,2,1,249,-9.5240
1998,7,2,2,138,-9.2100
1998,7,2,3,141,-7.6742
1998,7,2,4,124,-9.1321
1998,7,2,5,159,-7.3177
1998,7,3,1,165,-3.2573
1998,7,3,2,151,-4.4282
1998,7,3,3,138,-3.8070
1998,7,3,4,148,-1.0651
1998,7,3,5,189,1.3198
1998,8,1,1,1170,-25.5231
1998,8,1,2,376,-19.4770
1998,8,1,3,305,-18.2167
1998,8,1,4,276,-17.6138
1998,8,1,5,458,-18.6601
1998,8,2,1,244,-25.6838
1998,8,2,2,142,-21.7430
1998,8,2,3,128,-17.7348
1998,8,2,4,124,-18.7582
1998,8,2,5,154,-18.9426
1998,8,3,1,156,-19.1347
1998,8,3,2,150,-18.2302
1998,8,3,3,143,-12.4851
1998,8,3,4,150,-12.0324
1998,8,3,5,185,-12.8882
1998,9,1,1,1180,5.5761
1998,9,1,2,374,3.9690
1998,9,1,3,318,1.5954
1998,9,1,4,263,2.3574
1998,9,1,5,461,4.6103
1998,9,2,1,227,9.4133
1998,9,2,2,141,7.2297
1998,9,2,3,126,4.6711
1998,9,2,4,125,4.9963
1998,9,2,5,154,8.2913
1998,9,3,1,148,9.0343
1998,9,3,2,148,6.3848
1998,9,3,3,139,3.3975
1998,9,3,4,152,7.3264
1998,9,3,5,173,12.7061
1998,10,1,1,1136,4.5604
1998,10,1,2,359,3.8147
1998,10,1,3,307,2.7080
1998,10,1,4,273,6.3710
1998,10,1,5,455,4.4300
1998,10,2,1,236,6.8788
1998,10,2,2,143,6.9417
1998,10,2,3,134,5.5591
1998,10,2,4,116,5.5810
1998,10,2,5,148,6.6032
1998,10,3,1,152,8.1787
1998,10,3,2,147,7.4355
1998,10,3,3,143,10.0908
1998,10,3,4,150,7.3614
1998,10,3,5,183,5.4004
1998,11,1,1,1125,10.9187
1998,11,1,2,335,8.4808
1998,11,1,3,313,6.8363
1998,11,1,4,261,7.4076
1998,11,1,5,450,10.7620
1998,11,2,1,252,5.3031
1998,11,2,2,140,5.2919
1998,11,2,3,131,4.8701
1998,11,2,4,119,5.5724
1998,11,2,5,146,7.7972
1998,11,3,1,149,7.4131
1998,11,3,2,144,6.3579
1998,11,3,3,141,4.8659
1998,11,3,4,151,6.0494
1998,11,3,5,185,8.2750
1998,12,1,1,1105,0.9355
1998,12,1,2,331,0.2952
1998,12,1,3,299,0.0456
1998,12,1,4,270,1.7931
1998,12,1,5,436,2.4324
1998,12,2,1,253,5.8944
1998,12,2,2,144,2.1720
1998,12,2,3,129,3.0497
1998,12,2,4,118,4.3431
1998,12,2,5,151,5.9258
1998,12,3,1,144,16.7553
1998,12,3,2,152,5.5279
1998,12,3,3,138,2.6869
1998,12,3,4,153,4.7977
1998,12,3,5,190,10.2178
1999,1,1,1,1061,9.0189
1999,1,1,2,359,4.6750
1999,1,1,3,282,4.4301
1999,1,1,4,269,4.0476
1999,1,1,5,418,6.8669
1999,1,2,1,235,1.7605
1999,1,2,2,142,0.5404
1999,1,2,3,125,2.1751
1999,1,2,4,136,-2.6864
1999,1,2,5,155,1.3998
1999,1,3,1,162,7.3197
1999,1,3,2,151,4.2295
1999,1,3,3,139,-2.1361
1999,1,3,4,145,2.8228
1999,1,3,5,182,9.7277
1999,2,1,1,1045,-6.8942
1999,2,1,2,322,-5.9774
1999,2,1,3,277,-8.9283
1999,2,1,4,269,-6.2148
1999,2,1,5,408,-6.2916
1999,2,2,1,245,-12.4427
1999,2,2,2,140,-9.1796
1999,2,2,3,120,-9.0498
1999,2,2,4,131,-7.3888
1999,2,2,5,169,-7.3295
1999,2,3,1,166,-3.5329
1999,2,3,2,156,-1.5873
1999,2,3,3,136,-1.5551
1999,2,3,4,140,-2.6820
1999,2,3,5,193,-8.6800
1999,3,1,1,1035,-3.3174
1999,3,1,2,333,-0.9790
1999,3,1,3,280,-6.6581
1999,3,1,4,262,-0.6210
1999,3,1,5,404,-4.9914
1999,3,2,1,240,-2.6288
1999,3,2,2,127,1.2540
1999,3,2,3,130,0.1536
1999,3,2,4,123,0.3597
1999,3,2,5,164,0.4711
1999,3,3,1,160,4.4435
1999,3,3,2,145,9.3902
1999,3,3,3,134,4.6103
1999,3,3,4,145,1.6406
1999,3,3,5,195,4.6441
1999,4,1,1,1017,11.3245
1999,4,1,2,311,9.2161
1999,4,1,3,284,11.3640
1999,4,1,4,254,9.6319
1999,4,1,5,400,9.6576
1999,4,2,1,243,9.1231
1999,4,2,2,131,10.5534
1999,4,2,3,128,10.6899
1999,4,2,4,131,13.0110
1999,4,2,5,160,9.2995
1999,4,3,1,150,-0.9015
1999,4,3,2,144,2.3799
1999,4,3,3,135,9.7723
1999,4,3,4,143,3.0809
1999,4,3,5,187,1.4559
1999,5,1,1,1040,2.8065
1999,5,1,2,333,4.0163
1999,5,1,3,305,6.2519
1999,5,1,4,298,4.7378
1999,5,1,5,468,7.6841
1999,5,2,1,242,1.8945
1999,5,2,2,140,7.6255
1999,5,2,3,135,4.6517
1999,5,2,4,137,4.1045
1999,5,2,5,187,6.4384
1999,5,3,1,159,-2.6334
1999,5,3,2,145,-1.7061
1999,5,3,3,147,-2.1542
1999,5,3,4,152,-1.5439
1999,5,3,5,173,-1.1254
1999,6,1,1,1026,2.8665
1999,6,1,2,346,2.5210
1999,6,1,3,303,2.8157
1999,6,1,4,307,4.2995
1999,6,1,5,448,6.3431
1999,6,2,1,241,6.3583
1999,6,2,2,134,6.0288
1999,6,2,3,131,9.1618
1999,6,2,4,136,5.3448
1999,6,2,5,185,10.9124
1999,6,3,1,156,4.5235
1999,6,3,2,145,2.5603
1999,6,3,3,142,3.9964
1999,6,3,4,161,2.9709
1999,6,3,5,180,10.3324
1999,7,1,1,980,0.3294
1999,7,1,2,345,2.8372
1999,7,1,3,284,1.2483
1999,7,1,4,301,1.2085
1999,7,1,5,436,2.7871
1999,7,2,1,242,-5.2244
1999,7,2,2,132,-2.5510
1999,7,2,3,125,0.0897
1999,7,2,4,135,-0.4818
1999,7,2,5,186,-0.0251
1999,7,3,1,147,-4.2622
1999,7,3,2,136,-0.6427
1999,7,3,3,141,-2.9884
1999,7,3,4,165,-4.1123
1999,7,3,5,182,-1.5855
1999,8,1,1,976,-5.0279
1999,8,1,2,365,-3.2113
1999,8,1,3,271,-2.6985
1999,8,1,4,282,-4.0032
1999,8,1,5,445,-1.4010
1999,8,2,1,221,-4.8643
1999,8,2,2,128,-3.0368
1999,8,2,3,126,-1.5349
1999,8,2,4,135,-3.2399
1999,8,2,5,183,-1.3178
1999,8,3,1,137,-4.9090
1999,8,3,2,147,-0.3288
1999,8,3,3,141,-2.7706
1999,8,3,4,159,-0.4183
1999,8,3,5,191,3.8655
1999,9,1,1,967,-1.5360
1999,9,1,2,376,-3.6001
1999,9,1,3,271,-2.0586
1999,9,1,4,261,-0.1462
1999,9,1,5,436,-0.2196
1999,9,2,1,212,-1.5515
1999,9,2,2,128,-1.0510
1999,9,2,3,119,0.3638
1999,9,2,4,135,0.1612
1999,9,2,5,184,1.5102
1999,9,3,1,134,1.2555
1999,9,3,2,141,-1.4413
1999,9,3,3,145,-4.4196
1999,9,3,4,158,-2.1053
1999,9,3,5,191,-3.5237
1999,10,1,1,969,-3.6519
1999,10,1,2,355,-2.3098
1999,10,1,3,281,-4.8578
1999,10,1,4,231,-5.3391
1999,10,1,5,412,1.4868
1999,10,2,1,211,-2.9766
1999,10,2,2,137,-3.3035
1999,10,2,3,118,-1.8241
1999,10,2,4,133,-1.6132
1999,10,2,5,184,-0.4044
1999,10,3,1,133,6.1582
1999,10,3,2,139,8.0032
1999,10,3,3,145,-2.4351
1999,10,3,4,157,6.8818
1999,10,3,5,203,5.3509
1999,11,1,1,959,13.5135
1999,11,1,2,372,8.1548
1999,11,1,3,246,7.5720
1999,11,1,4,229,5.5034
1999,11,1,5,419,16.0232
1999,11,2,1,212,10.6012
1999,11,2,2,135,5.6348
1999,11,2,3,119,4.9253
1999,11,2,4,131,5.7953
1999,11,2,5,191,12.0758
1999,11,3,1,134,3.4957
1999,11,3,2,133,4.5786
1999,11,3,3,140,5.8303
1999,11,3,4,165,0.5766
1999,11,3,5,209,7.9017
1999,12,1,1,959,12.0574
1999,12,1,2,349,4.7182
1999,12,1,3,236,7.6872
1999,12,1,4,244,6.9842
1999,12,1,5,375,12.2657
1999,12,2,1,219,11.3387
1999,12,2,2,134,8.8661
1999,12,2,3,122,4.3315
1999,12,2,4,121,5.7672
1999,12,2,5,195,13.7782
1999,12,3,1,145,14.5441
1999,12,3,2,134,7.1906
1999,12,3,3,139,6.6942
1999,12,3,4,164,5.9883
1999,12,3,5,218,9.0508
2000,1,1,1,913,10.3321
2000,1,1,2,340,6.6525
2000,1,1,3,244,5.8031
2000,1,1,4,228,5.6860
2000,1,1,5,354,6.6740
2000,1,2,1,244,-1.6995
2000,1,2,2,132,-3.6352
2000,1,2,3,118,-0.8140
2000,1,2,4,125,-0.6027
2000,1,2,5,192,-1.4125
2000,1,3,1,150,-8.0972
2000,1,3,2,132,-6.3717
2000,1,3,3,136,-7.8724
2000,1,3,4,159,-5.0087
2000,1,3,5,241,-3.1349
2000,2,1,1,883,17.0563
2000,2,1,2,333,7.5725
2000,2,1,3,244,7.6387
2000,2,1,4,251,11.6848
2000,2,1,5,331,15.0778
2000,2,2,1,261,22.3128
2000,2,2,2,130,11.1506
2000,2,2,3,114,7.4043
2000,2,2,4,133,8.8780
2000,2,2,5,198,13.0380
2000,2,3,1,148,6.1878
2000,2,3,2,129,0.1287
2000,2,3,3,144,-5.5262
2000,2,3,4,169,0.9355
2000,2,3,5,226,6.7437
2000,3,1,1,832,-2.2208
2000,3,1,2,330,-0.5394
2000,3,1,3,239,4.2423
2000,3,1,4,240,5.6460
2000,3,1,5,315,0.5489
2000,3,2,1,253,-4.8963
2000,3,2,2,134,3.7172
2000,3,2,3,121,5.5120
2000,3,2,4,133,4.2209
2000,3,2,5,180,1.1088
2000,3,3,1,176,2.5192
2000,3,3,2,137,7.0318
2000,3,3,3,140,10.5198
2000,3,3,4,177,8.8650
2000,3,3,5,245,5.8315
2000,4,1,1,837,-16.7660
2000,4,1,2,347,-8.0027
2000,4,1,3,232,-6.7110
2000,4,1,4,229,-3.7206
2000,4,1,5,309,-10.6889
2000,4,2,1,257,-16.5942
2000,4,2,2,136,-3.5737
2000,4,2,3,127,-1.4506
2000,4,2,4,135,-1.3159
2000,4,2,5,187,-5.3711
2000,4,3,1,156,-8.2403
2000,4,3,2,127,-3.3895
2000,4,3,3,143,-3.4318
2000,4,3,4,162,-0.0505
2000,4,3,5,236,-6.2070
2000,5,1,1,900,-13.3981
2000,5,1,2,350,-5.9385
2000,5,1,3,261,-3.6044
2000,5,1,4,236,-3.1616
2000,5,1,5,374,-6.2284
2000,5,2,1,243,-8.3516
2000,5,2,2,158,-3.8919
2000,5,2,3,141,-2.0054
2000,5,2,4,128,-1.8196
2000,5,2,5,184,-4.8743
2000,5,3,1,182,-5.0819
2000,5,3,2,134,-9.0386
2000,5,3,3,137,0.2813
2000,5,3,4,158,-7.8676
2000,5,3,5,222,-4.1735
2000,6,1,1,929,8.3517
2000,6,1,2,343,4.3561
2000,6,1,3,259,12.0331
2000,6,1,4,264,6.2108
2000,6,1,5,377,7.1669
2000,6,2,1,229,18.6907
2000,6,2,2,142,7.8898
2000,6,2,3,121,8.2910
2000,6,2,4,126,3.5625
2000,6,2,5,182,9.5206
2000,6,3,1,174,5.7023
2000,6,3,2,133,1.5815
2000,6,3,3,137,-0.7288
2000,6,3,4,151,3.6019
2000,6,3,5,209,9.4167
2000,7,1,1,899,-4.2455
2000,7,1,2,332,-1.4833
2000,7,1,3,248,1.2474
2000,7,1,4,252,2.0908
2000,7,1,5,368,-0.0512
2000,7,2,1,213,-5.5060
2000,7,2,2,141,-4.1437
2000,7,2,3,121,0.4929
2000,7,2,4,116,-0.7610
2000,7,2,5,188,-1.6573
2000,7,3,1,195,-4.9725
2000,7,3,2,134,-7.1291
2000,7,3,3,142,0.1582
2000,7,3,4,148,-2.1515
2000,7,3,5,205,-3.9714
2000,8,1,1,920,6.5565
2000,8,1,2,313,4.2264
2000,8,1,3,246,7.1152
2000,8,1,4,250,4.1147
2000,8,1,5,352,8.6027
2000,8,2,1,234,9.2012
2000,8,2,2,144,8.4360
2000,8,2,3,120,6.8020
2000,8,2,4,129,8.5332
2000,8,2,5,182,9.0972
2000,8,3,1,197,10.7010
2000,8,3,2,118,0.0211
2000,8,3,3,142,7.4314
2000,8,3,4,140,8.0964
2000,8,3,5,189,5.9265
2000,9,1,1,901,-7.5875
2000,9,1,2,314,-2.7822
2000,9,1,3,247,-0.1547
2000,9,1,4,237,-3.7723
2000,9,1,5,342,-1.8864
2000,9,2,1,235,-9.4128
2000,9,2,2,142,-2.6518
2000,9,2,3,118,-4.9084
2000,9,2,4,130,-3.6737
2000,9,2,5,174,-1.7877
2000,9,3,1,203,-4.9961
2000,9,3,2,119,-8.3807
2000,9,3,3,139,-0.7055
2000,9,3,4,140,-9.9402
2000,9,3,5,194,-10.4510
2000,10,1,1,892,-10.8834
2000,10,1,2,301,-9.8324
2000,10,1,3,246,-5.1068
2000,10,1,4,233,-4.9291
2000,10,1,5,343,-3.7355
2000,10,2,1,232,-8.8225
2000,10,2,2,147,-0.8827
2000,10,2,3,123,-0.9047
2000,10,2,4,129,-3.7153
2000,10,2,5,182,-1.6324
2000,10,3,1,193,-6.3368
2000,10,3,2,114,-7.9461
2000,10,3,3,138,-0.5697
2000,10,3,4,135,-2.0310
2000,10,3,5,185,1.7423
2000,11,1,1,885,-17.3482
2000,11,1,2,313,-11.4579
2000,11,1,3,239,-6.3544
2000,11,1,4,237,-7.2562
2000,11,1,5,336,-10.7555
2000,11,2,1,230,-19.7089
2000,11,2,2,149,-10.0484
2000,11,2,3,118,-7.0555
2000,11,2,4,120,-3.7136
2000,11,2,5,168,-3.5491
2000,11,3,1,179,-18.5577
2000,11,3,2,118,-8.8748
2000,11,3,3,138,-5.4959
2000,11,3,4,136,-13.0797
2000,11,3,5,178,-6.0720
2000,12,1,1,880,-5.9840
2000,12,1,2,320,-4.6110
2000,12,1,3,231,0.6456
2000,12,1,4,231,0.7468
2000,12,1,5,349,-0.4628
2000,12,2,1,225,3.8579
2000,12,2,2,138,8.1757
2000,12,2,3,125,12.8629
2000,12,2,4,125,10.6755
2000,12,2,5,167,6.5123
2000,12,3,1,164,0.0113
2000,12,3,2,123,3.8821
2000,12,3,3,127,-2.5676
2000,12,3,4,130,-4.2006
2000,12,3,5,163,0.7275
2001,1,1,1,867,37.9563
2001,1,1,2,322,25.3736
2001,1,1,3,232,15.9415
2001,1,1,4,221,17.3301
2001,1,1,5,352,21.6477
2001,1,2,1,215,19.4729
2001,1,2,2,134,7.4272
2001,1,2,3,119,10.1656
2001,1,2,4,123,6.9672
2001,1,2,5,169,16.3524
2001,1,3,1,165,8.7862
2001,1,3,2,120,11.8792
2001,1,3,3,127,-0.6283
2001,1,3,4,130,10.5246
2001,1,3,5,156,0.8742
2001,2,1,1,860,-11.0840
2001,2,1,2,299,-3.3826
2001,2,1,3,239,-3.0699
2001,2,1,4,230,-2.6764
2001,2,1,5,332,-3.4426
2001,2,2,1,229,-14.4568
2001,2,2,2,135,-3.2960
2001,2,2,3,111,-3.0050
2001,2,2,4,114,-3.8466
2001,2,2,5,162,-5.4576
2001,2,3,1,179,-16.0972
2001,2,3,2,123,-10.5523
2001,2,3,3,128,-13.5238
2001,2,3,4,129,-14.0552
2001,2,3,5,153,-5.9682
2001,3,1,1,874,-9.6515
2001,3,1,2,311,-5.2719
2001,3,1,3,228,-1.7428
2001,3,1,4,234,-0.5316
2001,3,1,5,341,-4.0985
2001,3,2,1,229,-9.3079
2001,3,2,2,124,-2.5403
2001,3,2,3,108,-3.8890
2001,3,2,4,114,-2.8204
2001,3,2,5,147,-3.1324
2001,3,3,1,157,-10.0262
2001,3,3,2,117,-2.8105
2001,3,3,3,125,-10.7079
2001,3,3,4,124,-8.3206
2001,3,3,5,155,-6.5074
2001,4,1,1,873,5.4471
2001,4,1,2,294,8.8215
2001,4,1,3,237,6.0228
2001,4,1,4,227,5.6116
2001,4,1,5,338,7.5881
2001,4,2,1,213,17.0834
2001,4,2,2,132,8.7750
2001,4,2,3,108,7.3179
2001,4,2,4,117,7.5648
2001,4,2,5,148,8.8235
2001,4,3,1,154,14.8642
2001,4,3,2,113,6.9158
2001,4,3,3,124,7.4079
2001,4,3,4,124,13.1142
2001,4,3,5,149,5.3224
2001,5,1,1,1054,7.7556
2001,5,1,2,280,10.3489
2001,5,1,3,231,13.2102
2001,5,1,4,234,9.4409
2001,5,1,5,327,11.1388
2001,5,2,1,246,7.5148
2001,5,2,2,129,2.6643
2001,5,2,3,115,4.8967
2001,5,2,4,126,3.7477
2001,5,2,5,137,3.9923
2001,5,3,1,181,-2.7402
2001,5,3,2,129,0.8473
2001,5,3,3,136,1.0882
2001,5,3,4,129,-0.0929
2001,5,3,5,143,0.0398
2001,6,1,1,1014,2.0609
2001,6,1,2,278,1.5181
2001,6,1,3,227,2.3136
2001,6,1,4,240,0.3467
2001,6,1,5,312,5.3024
2001,6,2,1,256,4.2191
2001,6,2,2,137,4.4471
2001,6,2,3,119,4.1352
2001,6,2,4,120,5.1591
2001,6,2,5,142,5.8615
2001,6,3,1,178,-4.3349
2001,6,3,2,122,-4.3205
2001,6,3,3,138,-3.9658
2001,6,3,4,127,-0.0047
2001,6,3,5,138,-2.7350
2001,7,1,1,983,-6.8558
2001,7,1,2,272,-0.9996
2001,7,1,3,225,2.8352
2001,7,1,4,232,0.8813
2001,7,1,5,291,1.3639
2001,7,2,1,274,-8.1459
2001,7,2,2,135,-6.0339
2001,7,2,3,127,-2.5301
2001,7,2,4,115,-2.5611
2001,7,2,5,134,-3.7290
2001,7,3,1,166,-10.1929
2001,7,3,2,117,4.5113
2001,7,3,3,137,-0.6715
2001,7,3,4,128,-2.4476
2001,7,3,5,153,2.3142
2001,8,1,1,982,-5.3996
2001,8,1,2,284,-2.9416
2001,8,1,3,231,-0.0043
2001,8,1,4,242,0.3927
2001,8,1,5,288,-2.9606
2001,8,2,1,251,-9.2669
2001,8,2,2,136,-2.3911
2001,8,2,3,128,-3.1593
2001,8,2,4,117,0.5361
2001,8,2,5,132,-2.0103
2001,8,3,1,151,-11.8660
2001,8,3,2,119,-8.1711
2001,8,3,3,136,-4.7487
2001,8,3,4,128,-5.2788
2001,8,3,5,150,-4.8229
2001,9,1,1,964,-17.3151
2001,9,1,2,290,-15.1680
2001,9,1,3,216,-10.6569
2001,9,1,4,236,-13.9438
2001,9,1,5,294,-13.6813
2001,9,2,1,252,-23.2116
2001,9,2,2,124,-15.5794
2001,9,2,3,125,-16.2595
2001,9,2,4,117,-13.1651
2001,9,2,5,124,-14.2868
2001,9,3,1,142,-15.6011
2001,9,3,2,124,-10.2584
2001,9,3,3,130,-13.7050
2001,9,3,4,127,-8.0448
2001,9,3,5,148,-6.8362
2001,10,1,1,950,12.9564
2001,10,1,2,288,7.3508
2001,10,1,3,223,6.5456
2001,10,1,4,228,8.9274
2001,10,1,5,294,9.4133
2001,10,2,1,250,16.6300
2001,10,2,2,133,8.1435
2001,10,2,3,121,7.5983
2001,10,2,4,116,8.6314
2001,10,2,5,127,10.9036
2001,10,3,1,134,3.5153
2001,10,3,2,112,2.0253
2001,10,3,3,132,7.8244
2001,10,3,4,130,5.8793
2001,10,3,5,144,4.5440
2001,11,1,1,912,11.0197
2001,11,1,2,275,7.2383
2001,11,1,3,241,6.8528
2001,11,1,4,230,11.1240
2001,11,1,5,287,11.4280
2001,11,2,1,263,14.7621
2001,11,2,2,123,7.7700
2001,11,2,3,130,10.3596
2001,11,2,4,119,9.5441
2001,11,2,5,125,8.3269
2001,11,3,1,146,11.8353
2001,11,3,2,110,10.4142
2001,11,3,3,133,11.0637
2001,11,3,4,123,5.8328
2001,11,3,5,153,8.4676
2001,12,1,1,879,8.3305
2001,12,1,2,277,8.5396
2001,12,1,3,232,7.8099
2001,12,1,4,218,7.4556
2001,12,1,5,296,8.6299
2001,12,2,1,263,8.5530
2001,12,2,2,125,7.5729
2001,12,2,3,125,8.3850
2001,12,2,4,111,7.4305
2001,12,2,5,131,5.5247
2001,12,3,1,149,0.8065
2001,12,3,2,117,3.8888
2001,12,3,3,134,-0.0421
2001,12,3,4,128,0.4216
2001,12,3,5,147,-0.7429
2002,1,1,1,860,1.2067
2002,1,1,2,277,2.9358
2002,1,1,3,220,2.5885
2002,1,1,4,224,5.1067
2002,1,1,5,300,1.8870
2002,1,2,1,263,-5.2723
2002,1,2,2,126,0.6268
2002,1,2,3,125,3.0579
2002,1,2,4,113,2.1316
2002,1,2,5,129,0.5184
2002,1,3,1,150,-6.4435
2002,1,3,2,122,-0.3027
2002,1,3,3,132,1.4490
2002,1,3,4,121,-0.4514
2002,1,3,5,143,1.4354
2002,2,1,1,858,-8.3211
2002,2,1,2,269,-2.3309
2002,2,1,3,217,-4.4810
2002,2,1,4,238,-2.3112
2002,2,1,5,306,-2.7434
2002,2,2,1,246,-10.0941
2002,2,2,2,118,-0.2570
2002,2,2,3,120,-0.1113
2002,2,2,4,116,-0.4941
2002,2,2,5,124,-0.8583
2002,2,3,1,150,-4.2442
2002,2,3,2,126,-1.9846
2002,2,3,3,123,-5.2566
2002,2,3,4,121,-1.6969
2002,2,3,5,154,-2.2208
2002,3,1,1,886,10.4743
2002,3,1,2,257,10.5445
2002,3,1,3,230,10.5208
2002,3,1,4,230,13.5725
2002,3,1,5,312,11.1120
2002,3,2,1,230,9.1415
2002,3,2,2,115,10.3223
2002,3,2,3,118,9.9057
2002,3,2,4,122,9.8197
2002,3,2,5,117,10.3125
2002,3,3,1,135,6.0713
2002,3,3,2,125,3.1606
2002,3,3,3,118,6.6288
2002,3,3,4,120,3.7104
2002,3,3,5,151,2.1431
2002,4,1,1,869,-4.4288
2002,4,1,2,254,5.2584
2002,4,1,3,227,6.6755
2002,4,1,4,228,4.6802
2002,4,1,5,313,2.6886
2002,4,2,1,227,-7.2425
2002,4,2,2,121,2.4858
2002,4,2,3,121,0.9268
2002,4,2,4,127,2.0179
2002,4,2,5,108,1.9783
2002,4,3,1,135,-7.3301
2002,4,3,2,122,-6.6798
