year,month,rank_ME,rank_COP,nstocks,ret_vw
1996,10,2,4,118,0.9110
1996,10,2,5,196,-3.0468
1996,10,3,1,88,-3.1823
1996,10,3,2,115,3.4169
1996,10,3,3,129,2.4016
1996,10,3,4,144,-0.2265
1996,10,3,5,216,0.9508
1996,11,1,1,1077,1.0132
1996,11,1,2,375,2.6667
1996,11,1,3,302,4.4967
1996,11,1,4,248,4.0975
1996,11,1,5,303,3.1740
1996,11,2,1,227,0.8690
1996,11,2,2,133,3.3711
1996,11,2,3,136,4.4270
1996,11,2,4,117,1.8710
1996,11,2,5,194,6.5131
1996,11,3,1,88,4.6453
1996,11,3,2,113,4.8593
1996,11,3,3,129,5.1528
1996,11,3,4,144,8.0992
1996,11,3,5,216,8.6113
1996,12,1,1,1065,-0.7663
1996,12,1,2,373,0.0769
1996,12,1,3,301,2.2231
1996,12,1,4,248,2.2244
1996,12,1,5,302,3.6771
1996,12,2,1,225,1.5145
1996,12,2,2,133,0.7735
1996,12,2,3,136,3.0745
1996,12,2,4,117,2.4211
1996,12,2,5,194,0.7460
1996,12,3,1,88,-1.5462
1996,12,3,2,112,-3.0682
1996,12,3,3,129,-0.5449
1996,12,3,4,144,-2.3153
1996,12,3,5,216,-0.6548
1997,1,1,1,1053,7.2329
1997,1,1,2,366,4.2406
1997,1,1,3,298,2.6602
1997,1,1,4,247,5.5904
1997,1,1,5,299,4.7575
1997,1,2,1,225,2.0738
1997,1,2,2,133,3.1285
1997,1,2,3,134,1.3858
1997,1,2,4,117,3.6760
1997,1,2,5,191,4.3637
1997,1,3,1,87,1.8638
1997,1,3,2,109,4.3621
1997,1,3,3,128,3.6991
1997,1,3,4,143,4.1902
1997,1,3,5,216,9.1866
1997,2,1,1,1044,-3.1291
1997,2,1,2,363,-2.6735
1997,2,1,3,295,-2.4902
1997,2,1,4,244,-1.9694
1997,2,1,5,298,-5.5521
1997,2,2,1,223,-4.3839
1997,2,2,2,133,-3.5357
1997,2,2,3,133,-2.3085
1997,2,2,4,117,-1.9606
1997,2,2,5,191,-5.8442
1997,2,3,1,86,-1.3196
1997,2,3,2,109,0.3121
1997,2,3,3,128,-0.6427
1997,2,3,4,142,0.0432
1997,2,3,5,214,-0.9023
1997,3,1,1,1034,-5.8972
1997,3,1,2,362,-2.3056
1997,3,1,3,293,-3.2348
1997,3,1,4,243,-3.1471
1997,3,1,5,295,-5.4883
1997,3,2,1,223,-4.7488
1997,3,2,2,133,-1.5614
1997,3,2,3,133,-3.5672
1997,3,2,4,115,-3.8277
1997,3,2,5,191,-7.3013
1997,3,3,1,86,-4.2007
1997,3,3,2,109,-1.5897
1997,3,3,3,128,0.9761
1997,3,3,4,142,-3.5983
1997,3,3,5,214,-5.9619
1997,4,1,1,1026,-4.3614
1997,4,1,2,361,-4.2163
1997,4,1,3,289,-4.1859
1997,4,1,4,239,-1.0689
1997,4,1,5,292,-0.8634
1997,4,2,1,221,-0.4544
1997,4,2,2,133,2.5996
1997,4,2,3,132,2.0949
1997,4,2,4,114,0.4189
1997,4,2,5,191,-0.7925
1997,4,3,1,86,0.6212
1997,4,3,2,109,0.6919
1997,4,3,3,127,2.0388
1997,4,3,4,142,6.3756
1997,4,3,5,214,7.5788
1997,5,1,1,1015,9.1986
1997,5,1,2,359,10.6782
1997,5,1,3,288,10.3452
1997,5,1,4,239,10.6222
1997,5,1,5,292,12.1328
1997,5,2,1,221,14.0724
1997,5,2,2,133,12.2041
1997,5,2,3,131,12.6960
1997,5,2,4,114,10.6568
1997,5,2,5,187,15.1691
1997,5,3,1,86,8.5550
1997,5,3,2,109,6.8665
1997,5,3,3,126,7.2131
1997,5,3,4,142,6.5116
1997,5,3,5,214,6.8057
1997,6,1,1,1008,6.4893
1997,6,1,2,355,5.4146
1997,6,1,3,287,5.1920
1997,6,1,4,239,7.5970
1997,6,1,5,289,4.2587
1997,6,2,1,220,5.0802
1997,6,2,2,133,5.2145
1997,6,2,3,130,5.2607
1997,6,2,4,113,5.1112
1997,6,2,5,186,2.8044
1997,6,3,1,85,1.6955
1997,6,3,2,109,4.4423
1997,6,3,3,125,4.2403
1997,6,3,4,141,2.7416
1997,6,3,5,213,4.4297
1997,7,1,1,1179,4.6661
1997,7,1,2,380,6.6467
1997,7,1,3,302,5.8081
1997,7,1,4,255,7.1506
1997,7,1,5,414,6.6199
1997,7,2,1,205,5.7377
1997,7,2,2,107,4.1259
1997,7,2,3,132,6.1055
1997,7,2,4,107,6.3032
1997,7,2,5,194,8.5995
1997,7,3,1,104,10.2686
1997,7,3,2,135,8.9790
1997,7,3,3,133,7.0269
1997,7,3,4,180,7.7907
1997,7,3,5,209,7.6269
1997,8,1,1,1165,5.0188
1997,8,1,2,377,4.0685
1997,8,1,3,300,5.7278
1997,8,1,4,251,4.9121
1997,8,1,5,409,6.8615
1997,8,2,1,204,3.4087
1997,8,2,2,107,4.1975
1997,8,2,3,129,2.6552
1997,8,2,4,106,4.2958
1997,8,2,5,193,4.9385
1997,8,3,1,104,-0.7691
1997,8,3,2,135,-1.6133
1997,8,3,3,132,-3.8302
1997,8,3,4,180,-3.8438
1997,8,3,5,207,-5.2533
1997,9,1,1,1152,10.4310
1997,9,1,2,375,8.6917
1997,9,1,3,299,6.3104
1997,9,1,4,250,7.1057
1997,9,1,5,408,7.5641
1997,9,2,1,201,8.5406
1997,9,2,2,105,7.4491
1997,9,2,3,125,5.8332
1997,9,2,4,106,8.4448
1997,9,2,5,189,5.0583
1997,9,3,1,104,9.3053
1997,9,3,2,133,3.5729
1997,9,3,3,132,5.3488
1997,9,3,4,179,4.0482
1997,9,3,5,206,4.0692
1997,10,1,1,1139,-3.7421
1997,10,1,2,371,-3.0527
1997,10,1,3,297,-4.9048
1997,10,1,4,249,-4.4266
1997,10,1,5,403,-4.2443
1997,10,2,1,199,-5.2738
1997,10,2,2,104,-4.7141
1997,10,2,3,125,-4.0119
1997,10,2,4,105,-5.3394
1997,10,2,5,189,-7.0840
1997,10,3,1,101,-3.4450
1997,10,3,2,133,-5.4403
1997,10,3,3,132,-3.4454
1997,10,3,4,178,-4.6142
1997,10,3,5,204,-3.6722
1997,11,1,1,1118,-4.0734
1997,11,1,2,371,-4.8740
1997,11,1,3,295,-0.7040
1997,11,1,4,245,-1.2393
1997,11,1,5,401,-0.8656
1997,11,2,1,196,-3.5203
1997,11,2,2,103,-2.0896
1997,11,2,3,123,0.5649
1997,11,2,4,103,-1.7012
1997,11,2,5,189,-2.5539
1997,11,3,1,101,0.6813
1997,11,3,2,132,2.5365
1997,11,3,3,131,1.7349
1997,11,3,4,177,1.8570
1997,11,3,5,204,5.3487
1997,12,1,1,1109,-3.7923
1997,12,1,2,369,-2.9459
1997,12,1,3,292,-2.2522
1997,12,1,4,241,-4.4365
1997,12,1,5,399,-4.2560
1997,12,2,1,193,-0.1789
1997,12,2,2,102,0.9637
1997,12,2,3,123,-0.8318
1997,12,2,4,101,-1.4964
1997,12,2,5,187,-2.2245
1997,12,3,1,101,2.3372
1997,12,3,2,132,-0.0369
1997,12,3,3,131,0.6393
1997,12,3,4,176,0.6151
1997,12,3,5,204,0.1077
1998,1,1,1,1093,-0.0435
1998,1,1,2,366,-0.8618
1998,1,1,3,290,-0.2025
1998,1,1,4,238,-1.1701
1998,1,1,5,393,1.0758
1998,1,2,1,191,-2.0827
1998,1,2,2,100,-0.6501
1998,1,2,3,121,-0.5130
1998,1,2,4,99,-0.0297
1998,1,2,5,183,-0.6447
1998,1,3,1,100,0.9722
1998,1,3,2,132,-1.1702
1998,1,3,3,131,-1.4088
1998,1,3,4,176,0.3851
1998,1,3,5,204,3.8911
1998,2,1,1,1075,6.1994
1998,2,1,2,364,4.4169
1998,2,1,3,289,6.4804
1998,2,1,4,235,4.7667
1998,2,1,5,389,5.9108
1998,2,2,1,189,9.2147
1998,2,2,2,99,8.2682
1998,2,2,3,120,8.0357
1998,2,2,4,99,9.7760
1998,2,2,5,181,9.1159
1998,2,3,1,100,11.0048
1998,2,3,2,131,9.5237
1998,2,3,3,131,8.0522
1998,2,3,4,175,7.2060
1998,2,3,5,204,6.7672
1998,3,1,1,1056,5.5158
1998,3,1,2,363,4.2881
1998,3,1,3,288,3.5024
1998,3,1,4,234,4.9623
1998,3,1,5,382,4.3924
1998,3,2,1,188,3.1154
1998,3,2,2,98,4.6730
1998,3,2,3,119,5.2273
1998,3,2,4,99,3.8808
1998,3,2,5,180,3.0943
1998,3,3,1,100,7.1411
1998,3,3,2,130,5.0015
1998,3,3,3,131,5.4191
1998,3,3,4,175,3.9810
1998,3,3,5,204,2.9036
1998,4,1,1,1037,2.8411
1998,4,1,2,362,2.2233
1998,4,1,3,283,3.3294
1998,4,1,4,234,1.4175
1998,4,1,5,375,2.9833
1998,4,2,1,185,-0.0844
1998,4,2,2,98,1.7651
1998,4,2,3,117,0.9614
1998,4,2,4,98,-0.2451
1998,4,2,5,179,1.7605
1998,4,3,1,100,3.6227
1998,4,3,2,129,0.2014
1998,4,3,3,129,1.3833
1998,4,3,4,174,1.1474
1998,4,3,5,204,0.8571
1998,5,1,1,1028,-5.2607
1998,5,1,2,358,-4.0273
1998,5,1,3,277,-4.1111
1998,5,1,4,230,-5.2377
1998,5,1,5,371,-5.2710
1998,5,2,1,185,-6.6088
1998,5,2,2,98,-5.5122
1998,5,2,3,116,-4.1690
1998,5,2,4,97,-5.6645
1998,5,2,5,178,-6.5604
1998,5,3,1,100,-3.3324
1998,5,3,2,129,-0.5699
1998,5,3,3,129,-2.2529
1998,5,3,4,174,0.0658
1998,5,3,5,203,-3.1906
1998,6,1,1,1016,-0.7888
1998,6,1,2,355,-2.5893
1998,6,1,3,277,-2.2463
1998,6,1,4,228,-1.5129
1998,6,1,5,366,-0.5836
1998,6,2,1,184,0.7417
1998,6,2,2,98,0.5992
1998,6,2,3,116,0.0035
1998,6,2,4,97,-2.2758
1998,6,2,5,176,-0.9271
1998,6,3,1,100,5.8203
1998,6,3,2,129,1.3669
1998,6,3,3,127,-0.1134
1998,6,3,4,173,0.8928
1998,6,3,5,203,6.3746
1998,7,1,1,1199,-7.5728
1998,7,1,2,428,-8.2232
1998,7,1,3,331,-7.0227
1998,7,1,4,235,-7.6964
1998,7,1,5,375,-6.9482
1998,7,2,1,208,-10.2664
1998,7,2,2,152,-8.6957
1998,7,2,3,143,-7.2152
1998,7,2,4,143,-9.6052
1998,7,2,5,161,-7.0522
1998,7,3,1,112,-2.7111
1998,7,3,2,141,-5.8041
1998,7,3,3,147,-2.9380
1998,7,3,4,159,-1.1130
1998,7,3,5,237,-0.1450
1998,8,1,1,1182,-24.9908
1998,8,1,2,424,-19.1620
1998,8,1,3,323,-17.8317
1998,8,1,4,235,-19.3588
1998,8,1,5,370,-20.5658
1998,8,2,1,208,-25.5890
1998,8,2,2,151,-21.1961
1998,8,2,3,142,-17.3510
1998,8,2,4,142,-17.1732
1998,8,2,5,160,-19.4285
1998,8,3,1,111,-19.7339
1998,8,3,2,140,-18.6259
1998,8,3,3,145,-12.9957
1998,8,3,4,156,-13.8580
1998,8,3,5,236,-12.7343
1998,9,1,1,1168,3.2003
1998,9,1,2,416,3.6220
1998,9,1,3,321,2.6430
1998,9,1,4,234,4.0933
1998,9,1,5,368,3.3736
1998,9,2,1,203,8.0524
1998,9,2,2,151,5.2355
1998,9,2,3,141,6.6496
1998,9,2,4,142,7.2720
1998,9,2,5,157,8.3254
1998,9,3,1,111,9.0339
1998,9,3,2,139,8.0059
1998,9,3,3,143,5.8546
1998,9,3,4,155,7.0683
1998,9,3,5,234,9.6878
1998,10,1,1,1137,2.7013
1998,10,1,2,411,1.3335
1998,10,1,3,318,3.3235
1998,10,1,4,234,5.1664
1998,10,1,5,365,4.8567
1998,10,2,1,203,5.5984
1998,10,2,2,150,5.5382
1998,10,2,3,141,5.1554
1998,10,2,4,141,5.8936
1998,10,2,5,156,6.6495
1998,10,3,1,110,5.1029
1998,10,3,2,139,8.8695
1998,10,3,3,141,6.4787
1998,10,3,4,154,11.8615
1998,10,3,5,233,5.8875
1998,11,1,1,1106,8.8353
1998,11,1,2,405,6.6958
1998,11,1,3,314,9.0075
1998,11,1,4,233,8.6623
1998,11,1,5,361,11.0666
1998,11,2,1,203,5.5984
1998,11,2,2,149,4.7425
1998,11,2,3,140,4.8868
1998,11,2,4,140,7.3548
1998,11,2,5,154,9.3302
1998,11,3,1,110,8.7672
1998,11,3,2,138,3.3183
1998,11,3,3,138,4.9828
1998,11,3,4,154,7.3295
1998,11,3,5,231,7.4331
1998,12,1,1,1082,-1.2168
1998,12,1,2,402,3.0236
1998,12,1,3,311,3.5929
1998,12,1,4,230,3.3183
1998,12,1,5,360,4.1799
1998,12,2,1,202,5.1714
1998,12,2,2,149,2.3691
1998,12,2,3,139,5.8189
1998,12,2,4,139,5.7736
1998,12,2,5,154,7.9591
1998,12,3,1,108,9.3989
1998,12,3,2,137,6.8250
1998,12,3,3,136,5.0040
1998,12,3,4,154,8.7355
1998,12,3,5,231,7.6883
1999,1,1,1,1053,7.0390
1999,1,1,2,396,4.5771
1999,1,1,3,305,4.5570
1999,1,1,4,227,5.0456
1999,1,1,5,357,6.8956
1999,1,2,1,202,1.7038
1999,1,2,2,147,0.4046
1999,1,2,3,139,-1.6389
1999,1,2,4,138,0.5898
1999,1,2,5,151,4.0396
1999,1,3,1,108,6.2717
1999,1,3,2,137,4.3023
1999,1,3,3,135,-0.0631
1999,1,3,4,154,4.9954
1999,1,3,5,231,6.3670
1999,2,1,1,1028,-6.9663
1999,2,1,2,388,-7.8071
1999,2,1,3,299,-7.4563
1999,2,1,4,223,-6.8955
1999,2,1,5,353,-9.2878
1999,2,2,1,200,-10.8320
1999,2,2,2,144,-7.7815
1999,2,2,3,138,-9.0515
1999,2,2,4,138,-10.3487
1999,2,2,5,151,-9.5561
1999,2,3,1,107,-4.0483
1999,2,3,2,136,-1.3602
1999,2,3,3,133,-2.1680
1999,2,3,4,152,-3.2828
1999,2,3,5,230,-6.3379
1999,3,1,1,1014,-4.6133
1999,3,1,2,379,-2.8716
1999,3,1,3,292,-2.6121
1999,3,1,4,223,-1.1444
1999,3,1,5,351,-5.8524
1999,3,2,1,198,-0.4851
1999,3,2,2,143,-0.1714
1999,3,2,3,137,1.2764
1999,3,2,4,138,0.0331
1999,3,2,5,150,0.0253
1999,3,3,1,107,2.7090
1999,3,3,2,135,5.3853
1999,3,3,3,133,4.9669
1999,3,3,4,152,5.9705
1999,3,3,5,230,3.5698
1999,4,1,1,990,8.8903
1999,4,1,2,374,11.6434
1999,4,1,3,288,14.3589
1999,4,1,4,220,11.0499
1999,4,1,5,343,5.9069
1999,4,2,1,196,10.6507
1999,4,2,2,140,7.4577
1999,4,2,3,136,8.7759
1999,4,2,4,137,10.0381
1999,4,2,5,148,5.6658
1999,4,3,1,104,3.9834
1999,4,3,2,132,6.4522
1999,4,3,3,133,8.4482
1999,4,3,4,151,4.6442
1999,4,3,5,227,0.1790
1999,5,1,1,968,4.0881
1999,5,1,2,372,4.3085
1999,5,1,3,282,6.0987
1999,5,1,4,218,7.0548
1999,5,1,5,342,7.1352
1999,5,2,1,193,1.9885
1999,5,2,2,139,4.4255
1999,5,2,3,136,2.8670
1999,5,2,4,137,1.7243
1999,5,2,5,148,4.3960
1999,5,3,1,102,-1.7412
1999,5,3,2,132,1.9067
1999,5,3,3,132,-1.9911
1999,5,3,4,151,-1.5460
1999,5,3,5,224,-2.0237
1999,6,1,1,950,5.9195
1999,6,1,2,368,6.5111
1999,6,1,3,280,8.3917
1999,6,1,4,218,11.2869
1999,6,1,5,338,10.0960
1999,6,2,1,192,5.7920
1999,6,2,2,137,7.8290
1999,6,2,3,136,8.5919
1999,6,2,4,136,7.5399
1999,6,2,5,148,9.3247
1999,6,3,1,101,6.6503
1999,6,3,2,131,2.5211
1999,6,3,3,132,3.1041
1999,6,3,4,150,4.9177
1999,6,3,5,224,7.6115
1999,7,1,1,1049,0.7074
1999,7,1,2,412,1.6318
1999,7,1,3,281,0.8200
1999,7,1,4,266,1.4060
1999,7,1,5,334,2.9092
1999,7,2,1,217,-5.4327
1999,7,2,2,140,-0.5834
1999,7,2,3,127,-2.6444
1999,7,2,4,149,-1.8928
1999,7,2,5,188,0.8691
1999,7,3,1,90,-3.4441
1999,7,3,2,127,-2.7989
1999,7,3,3,149,-1.1568
1999,7,3,4,162,-3.6688
1999,7,3,5,245,-2.0478
1999,8,1,1,1036,-4.0811
1999,8,1,2,407,-2.1360
1999,8,1,3,279,-2.3475
1999,8,1,4,263,-3.8541
1999,8,1,5,326,-1.3440
1999,8,2,1,217,-6.1446
1999,8,2,2,139,-2.6784
1999,8,2,3,125,-1.5031
1999,8,2,4,148,-2.2629
1999,8,2,5,183,-1.9435
1999,8,3,1,89,-5.4799
1999,8,3,2,127,-1.7432
1999,8,3,3,148,-2.8268
1999,8,3,4,161,-3.1083
1999,8,3,5,244,3.4261
1999,9,1,1,1021,-1.9692
1999,9,1,2,405,-2.7993
1999,9,1,3,274,-2.0087
1999,9,1,4,260,0.1475
1999,9,1,5,323,1.7988
1999,9,2,1,215,-2.0191
1999,9,2,2,134,0.6749
1999,9,2,3,123,-0.9839
1999,9,2,4,146,3.0897
1999,9,2,5,182,0.7215
1999,9,3,1,89,-0.4271
1999,9,3,2,126,-2.9071
1999,9,3,3,147,-0.9587
1999,9,3,4,158,-1.8205
1999,9,3,5,241,-3.4357
1999,10,1,1,1010,-3.6476
1999,10,1,2,393,-1.0651
1999,10,1,3,264,-1.5808
1999,10,1,4,255,-3.3117
1999,10,1,5,318,1.1355
1999,10,2,1,215,-4.4965
1999,10,2,2,134,-3.6064
1999,10,2,3,123,-4.2621
1999,10,2,4,145,-0.1170
1999,10,2,5,180,2.0582
1999,10,3,1,89,8.6383
1999,10,3,2,125,-0.1720
1999,10,3,3,146,2.4154
1999,10,3,4,155,0.6000
1999,10,3,5,241,7.3130
1999,11,1,1,996,14.0574
1999,11,1,2,391,9.1990
1999,11,1,3,259,8.2517
1999,11,1,4,254,12.3452
1999,11,1,5,315,17.3502
1999,11,2,1,214,9.1707
1999,11,2,2,134,5.3015
1999,11,2,3,123,9.9752
1999,11,2,4,142,9.3314
1999,11,2,5,179,10.9480
1999,11,3,1,89,0.9042
1999,11,3,2,124,1.8248
1999,11,3,3,146,3.9006
1999,11,3,4,153,3.4497
1999,11,3,5,239,6.9015
1999,12,1,1,983,13.5883
1999,12,1,2,388,6.5667
1999,12,1,3,254,9.0711
1999,12,1,4,253,16.2053
1999,12,1,5,312,20.7727
1999,12,2,1,208,7.6335
1999,12,2,2,133,11.5929
1999,12,2,3,117,11.5347
1999,12,2,4,140,10.3354
1999,12,2,5,177,15.3559
1999,12,3,1,88,8.9630
1999,12,3,2,124,4.6397
1999,12,3,3,144,13.8121
1999,12,3,4,152,8.5663
1999,12,3,5,236,8.0425
2000,1,1,1,963,8.0500
2000,1,1,2,385,5.8157
2000,1,1,3,252,4.9040
2000,1,1,4,250,4.0513
2000,1,1,5,309,3.4946
2000,1,2,1,207,-5.4659
2000,1,2,2,131,-2.1228
2000,1,2,3,113,1.3959
2000,1,2,4,137,1.7135
2000,1,2,5,176,-2.0640
2000,1,3,1,88,-7.0101
2000,1,3,2,122,-5.8424
2000,1,3,3,142,-8.4210
2000,1,3,4,150,-6.0352
2000,1,3,5,236,-3.9806
2000,2,1,1,955,27.6384
2000,2,1,2,382,18.4932
2000,2,1,3,250,23.1379
2000,2,1,4,249,23.2151
2000,2,1,5,304,31.4807
2000,2,2,1,205,17.7625
2000,2,2,2,129,11.1449
2000,2,2,3,111,15.4233
2000,2,2,4,137,10.9123
2000,2,2,5,175,23.8480
2000,2,3,1,86,1.3586
2000,2,3,2,122,-1.0756
2000,2,3,3,142,-3.9600
2000,2,3,4,150,-4.3424
2000,2,3,5,234,6.1274
2000,3,1,1,942,-8.2972
2000,3,1,2,377,-4.0697
2000,3,1,3,245,0.5729
2000,3,1,4,245,-6.2527
2000,3,1,5,297,-6.2651
2000,3,2,1,204,-6.4675
2000,3,2,2,127,1.5217
2000,3,2,3,111,-3.3941
2000,3,2,4,134,-3.7707
2000,3,2,5,172,-6.8005
2000,3,3,1,85,5.9726
2000,3,3,2,120,8.9293
2000,3,3,3,142,8.7608
2000,3,3,4,149,10.9850
2000,3,3,5,234,6.0847
2000,4,1,1,933,-17.8365
2000,4,1,2,371,-12.2827
2000,4,1,3,241,-9.9279
2000,4,1,4,244,-14.7831
2000,4,1,5,292,-16.9417
2000,4,2,1,203,-16.2436
2000,4,2,2,125,-3.1388
2000,4,2,3,111,-4.1150
2000,4,2,4,133,-2.4481
2000,4,2,5,170,-4.4968
2000,4,3,1,84,-6.8757
2000,4,3,2,119,-2.3622
2000,4,3,3,142,-3.6895
2000,4,3,4,149,-1.7552
2000,4,3,5,232,-5.1985
2000,5,1,1,925,-12.4703
2000,5,1,2,370,-9.2177
2000,5,1,3,237,-7.9601
2000,5,1,4,241,-4.3859
2000,5,1,5,291,-12.9807
2000,5,2,1,201,-6.9795
2000,5,2,2,123,-2.9484
2000,5,2,3,110,-6.6709
2000,5,2,4,133,-6.3472
2000,5,2,5,168,-10.0903
2000,5,3,1,84,-9.3402
2000,5,3,2,115,-1.0624
2000,5,3,3,142,-0.3422
2000,5,3,4,149,-1.0628
2000,5,3,5,231,-6.0648
2000,6,1,1,911,16.6679
2000,6,1,2,366,11.6546
2000,6,1,3,234,21.1956
2000,6,1,4,237,21.8813
2000,6,1,5,290,35.2748
2000,6,2,1,199,6.9238
2000,6,2,2,122,4.2365
2000,6,2,3,107,12.8363
2000,6,2,4,132,8.3471
2000,6,2,5,166,11.9731
2000,6,3,1,83,6.2963
2000,6,3,2,115,-0.9948
2000,6,3,3,141,-1.1690
2000,6,3,4,149,-0.3920
2000,6,3,5,231,8.3970
2000,7,1,1,926,-3.7289
2000,7,1,2,353,-0.8208
2000,7,1,3,294,0.0948
2000,7,1,4,238,-0.0441
2000,7,1,5,295,0.0613
2000,7,2,1,198,-5.9807
2000,7,2,2,136,-2.0495
2000,7,2,3,137,-0.2802
2000,7,2,4,133,-1.1096
2000,7,2,5,176,-2.1984
2000,7,3,1,157,-4.3273
2000,7,3,2,115,-2.7923
2000,7,3,3,139,-6.4318
2000,7,3,4,169,-5.1886
2000,7,3,5,250,-2.9860
2000,8,1,1,920,7.0027
2000,8,1,2,351,3.9248
2000,8,1,3,287,7.1670
2000,8,1,4,236,7.1197
2000,8,1,5,292,12.7300
2000,8,2,1,196,7.7017
2000,8,2,2,134,6.9367
2000,8,2,3,136,6.3515
2000,8,2,4,133,5.0684
2000,8,2,5,175,9.0650
2000,8,3,1,156,8.5880
2000,8,3,2,115,8.2788
2000,8,3,3,137,8.6558
2000,8,3,4,165,1.4619
2000,8,3,5,248,7.2593
2000,9,1,1,907,-6.4290
2000,9,1,2,345,0.1074
2000,9,1,3,283,-1.8468
2000,9,1,4,232,-3.6769
2000,9,1,5,289,-3.6440
2000,9,2,1,195,-7.8854
2000,9,2,2,134,-2.0052
2000,9,2,3,132,-4.2772
2000,9,2,4,132,-3.4954
2000,9,2,5,173,-1.6939
2000,9,3,1,153,-6.2509
2000,9,3,2,115,-3.3253
2000,9,3,3,135,-5.9338
2000,9,3,4,164,-6.2206
2000,9,3,5,247,-9.7353
2000,10,1,1,895,-11.0127
2000,10,1,2,341,-6.6007
2000,10,1,3,281,-5.8731
2000,10,1,4,228,-6.8442
2000,10,1,5,284,-5.8704
2000,10,2,1,192,-9.3137
2000,10,2,2,133,0.8692
2000,10,2,3,131,-0.5852
2000,10,2,4,130,-3.1914
2000,10,2,5,173,-1.9728
2000,10,3,1,151,-6.6508
2000,10,3,2,113,-2.1558
2000,10,3,3,134,-1.8283
2000,10,3,4,163,-4.7602
2000,10,3,5,243,0.2412
2000,11,1,1,869,-14.5730
2000,11,1,2,336,-7.4827
2000,11,1,3,271,-9.9646
2000,11,1,4,223,-6.0309
2000,11,1,5,279,-11.7987
2000,11,2,1,190,-15.5717
2000,11,2,2,133,-8.4778
2000,11,2,3,129,-6.7814
2000,11,2,4,130,-5.7243
2000,11,2,5,170,-4.9922
2000,11,3,1,149,-15.9728
2000,11,3,2,113,-11.5844
2000,11,3,3,132,-8.3610
2000,11,3,4,163,-5.4157
2000,11,3,5,241,-9.9426
2000,12,1,1,849,-4.8820
2000,12,1,2,332,2.3113
2000,12,1,3,268,0.3147
2000,12,1,4,219,-1.1815
2000,12,1,5,275,-3.1024
2000,12,2,1,190,2.0877
2000,12,2,2,133,14.2540
2000,12,2,3,128,9.2902
2000,12,2,4,130,8.3777
2000,12,2,5,168,6.5852
2000,12,3,1,149,-0.5798
2000,12,3,2,112,3.7060
2000,12,3,3,132,5.4596
2000,12,3,4,161,3.1542
2000,12,3,5,239,-2.9346
2001,1,1,1,831,24.7179
2001,1,1,2,329,8.8694
2001,1,1,3,264,15.0621
2001,1,1,4,215,12.6449
2001,1,1,5,270,23.7819
2001,1,2,1,186,14.2294
2001,1,2,2,131,4.3444
2001,1,2,3,126,3.4999
2001,1,2,4,129,4.7920
2001,1,2,5,168,9.7868
2001,1,3,1,149,9.9657
2001,1,3,2,110,6.8206
2001,1,3,3,132,4.6741
2001,1,3,4,161,5.8244
2001,1,3,5,239,4.9151
2001,2,1,1,811,-6.8129
2001,2,1,2,325,-1.2213
2001,2,1,3,255,-3.9385
2001,2,1,4,213,-4.2384
2001,2,1,5,266,-6.5017
2001,2,2,1,185,-11.0847
2001,2,2,2,128,0.6205
2001,2,2,3,125,-2.0352
2001,2,2,4,129,-2.3593
2001,2,2,5,165,-5.6319
2001,2,3,1,148,-12.0803
2001,2,3,2,110,-7.2638
2001,2,3,3,132,-4.6359
2001,2,3,4,161,-9.3242
2001,2,3,5,238,-13.4366
2001,3,1,1,798,-5.9098
2001,3,1,2,322,-3.1489
2001,3,1,3,254,-4.2496
2001,3,1,4,211,-3.2901
2001,3,1,5,264,-4.3169
2001,3,2,1,183,-7.7957
2001,3,2,2,128,-3.1186
2001,3,2,3,123,-1.5409
2001,3,2,4,127,-6.6467
2001,3,2,5,164,-3.8589
2001,3,3,1,146,-7.6593
2001,3,3,2,108,-8.0325
2001,3,3,3,131,-3.6496
2001,3,3,4,161,-4.2907
2001,3,3,5,237,-9.2967
2001,4,1,1,781,5.7887
2001,4,1,2,317,5.6650
2001,4,1,3,252,6.8697
2001,4,1,4,207,8.4430
2001,4,1,5,262,5.5170
2001,4,2,1,182,9.1388
2001,4,2,2,127,6.2276
2001,4,2,3,123,9.2633
2001,4,2,4,127,6.1488
2001,4,2,5,162,7.5454
2001,4,3,1,146,11.4150
2001,4,3,2,108,10.0773
2001,4,3,3,131,8.9063
2001,4,3,4,159,6.5079
2001,4,3,5,235,9.6908
2001,5,1,1,755,11.1288
2001,5,1,2,313,10.9141
2001,5,1,3,248,10.4283
2001,5,1,4,206,10.4344
2001,5,1,5,259,11.1674
2001,5,2,1,181,7.0101
2001,5,2,2,126,4.6317
2001,5,2,3,123,3.8251
2001,5,2,4,125,2.7584
2001,5,2,5,160,3.1117
2001,5,3,1,145,-0.0721
2001,5,3,2,108,0.3415
2001,5,3,3,131,0.6863
2001,5,3,4,159,0.4929
2001,5,3,5,234,-0.2012
2001,6,1,1,732,2.1743
2001,6,1,2,307,1.5450
2001,6,1,3,246,1.8946
2001,6,1,4,204,2.4709
2001,6,1,5,256,2.4817
2001,6,2,1,177,3.8520
2001,6,2,2,125,3.6642
2001,6,2,3,122,4.1235
2001,6,2,4,125,4.3094
2001,6,2,5,159,5.2746
2001,6,3,1,143,-4.7005
2001,6,3,2,107,-1.9318
2001,6,3,3,129,-5.8883
2001,6,3,4,159,-4.1268
2001,6,3,5,234,-1.4473
2001,7,1,1,1026,-6.3798
