year,month,rank_ME,rank_OPE,nstocks,ret_vw
1994,11,3,2,119,-1.7760
1994,11,3,3,154,-3.3692
1994,11,3,4,210,-4.0690
1994,11,3,5,223,-2.8012
1994,12,1,1,1506,-2.3164
1994,12,1,2,378,0.4503
1994,12,1,3,383,-1.1119
1994,12,1,4,288,0.1587
1994,12,1,5,309,-0.1917
1994,12,2,1,201,-0.9636
1994,12,2,2,152,2.2836
1994,12,2,3,209,2.7843
1994,12,2,4,163,3.3904
1994,12,2,5,126,1.5625
1994,12,3,1,80,0.6402
1994,12,3,2,119,0.5448
1994,12,3,3,154,0.3978
1994,12,3,4,210,1.9140
1994,12,3,5,222,1.7278
1995,1,1,1,1495,1.6130
1995,1,1,2,373,0.4023
1995,1,1,3,379,1.8730
1995,1,1,4,286,2.5481
1995,1,1,5,304,1.4379
1995,1,2,1,198,-1.9177
1995,1,2,2,152,-1.9254
1995,1,2,3,208,-2.5515
1995,1,2,4,162,-2.8084
1995,1,2,5,126,0.0527
1995,1,3,1,80,0.8047
1995,1,3,2,118,2.8048
1995,1,3,3,154,0.7309
1995,1,3,4,210,2.1922
1995,1,3,5,220,2.2599
1995,2,1,1,1485,1.6185
1995,2,1,2,373,4.7646
1995,2,1,3,378,2.3834
1995,2,1,4,286,3.0303
1995,2,1,5,303,3.2808
1995,2,2,1,198,3.7288
1995,2,2,2,151,3.3128
1995,2,2,3,207,4.0657
1995,2,2,4,160,4.2513
1995,2,2,5,124,3.7765
1995,2,3,1,80,3.4993
1995,2,3,2,117,3.2456
1995,2,3,3,154,3.4727
1995,2,3,4,209,4.7885
1995,2,3,5,220,3.7408
1995,3,1,1,1470,1.8684
1995,3,1,2,372,0.5650
1995,3,1,3,378,0.4708
1995,3,1,4,285,0.8289
1995,3,1,5,298,2.8357
1995,3,2,1,198,3.6218
1995,3,2,2,151,4.6304
1995,3,2,3,206,2.1905
1995,3,2,4,160,1.3733
1995,3,2,5,123,3.0944
1995,3,3,1,80,1.5406
1995,3,3,2,117,0.3630
1995,3,3,3,152,3.6940
1995,3,3,4,208,3.5435
1995,3,3,5,220,3.1839
1995,4,1,1,1454,2.1347
1995,4,1,2,368,3.3653
1995,4,1,3,377,3.9543
1995,4,1,4,284,4.7273
1995,4,1,5,297,2.7206
1995,4,2,1,197,1.6460
1995,4,2,2,150,3.5037
1995,4,2,3,206,2.1844
1995,4,2,4,160,1.8686
1995,4,2,5,123,1.0440
1995,4,3,1,80,1.8584
1995,4,3,2,117,1.2338
1995,4,3,3,151,2.4854
1995,4,3,4,207,1.7158
1995,4,3,5,218,3.9949
1995,5,1,1,1440,3.0579
1995,5,1,2,366,0.4434
1995,5,1,3,373,1.9382
1995,5,1,4,284,1.0267
1995,5,1,5,296,1.7041
1995,5,2,1,196,1.4430
1995,5,2,2,149,-0.5584
1995,5,2,3,206,-0.1435
1995,5,2,4,160,1.4306
1995,5,2,5,123,1.2182
1995,5,3,1,80,2.6933
1995,5,3,2,117,4.6411
1995,5,3,3,151,2.9863
1995,5,3,4,206,2.5243
1995,5,3,5,217,3.4147
1995,6,1,1,1417,9.2806
1995,6,1,2,364,5.8503
1995,6,1,3,371,5.9294
1995,6,1,4,284,6.1722
1995,6,1,5,295,6.0577
1995,6,2,1,196,5.4752
1995,6,2,2,147,4.8882
1995,6,2,3,206,5.8440
1995,6,2,4,160,5.9080
1995,6,2,5,123,4.5282
1995,6,3,1,80,3.8945
1995,6,3,2,116,1.5155
1995,6,3,3,150,2.1851
1995,6,3,4,205,2.4393
1995,6,3,5,215,3.7901
1995,7,1,1,1644,6.2154
1995,7,1,2,414,5.0526
1995,7,1,3,373,6.2717
1995,7,1,4,287,6.4953
1995,7,1,5,285,5.6216
1995,7,2,1,274,5.6729
1995,7,2,2,172,4.1323
1995,7,2,3,217,6.2248
1995,7,2,4,178,8.0153
1995,7,2,5,139,7.3230
1995,7,3,1,93,4.5665
1995,7,3,2,156,2.3915
1995,7,3,3,165,5.9176
1995,7,3,4,231,4.6085
1995,7,3,5,232,2.9954
1995,8,1,1,1627,5.8307
1995,8,1,2,411,3.3282
1995,8,1,3,371,1.7750
1995,8,1,4,286,2.9753
1995,8,1,5,281,2.1654
1995,8,2,1,272,1.7394
1995,8,2,2,171,1.1406
1995,8,2,3,214,0.7174
1995,8,2,4,178,0.0489
1995,8,2,5,138,1.8931
1995,8,3,1,91,0.6796
1995,8,3,2,154,-0.1419
1995,8,3,3,165,-0.8949
1995,8,3,4,230,-0.2546
1995,8,3,5,232,0.4234
1995,9,1,1,1611,3.1596
1995,9,1,2,407,2.3939
1995,9,1,3,370,1.1730
1995,9,1,4,282,0.9653
1995,9,1,5,280,2.0076
1995,9,2,1,270,1.9331
1995,9,2,2,171,2.5084
1995,9,2,3,214,1.3915
1995,9,2,4,176,0.0619
1995,9,2,5,138,1.7406
1995,9,3,1,91,1.3290
1995,9,3,2,154,3.3549
1995,9,3,3,164,1.1282
1995,9,3,4,230,2.7316
1995,9,3,5,231,5.2079
1995,10,1,1,1596,-6.9341
1995,10,1,2,406,-3.6169
1995,10,1,3,368,-5.2328
1995,10,1,4,282,-5.2220
1995,10,1,5,279,-5.0187
1995,10,2,1,268,-6.6473
1995,10,2,2,171,-5.3895
1995,10,2,3,214,-7.2022
1995,10,2,4,176,-5.5013
1995,10,2,5,136,-5.6828
1995,10,3,1,91,-0.7999
1995,10,3,2,153,0.4129
1995,10,3,3,163,-4.0232
1995,10,3,4,229,-0.4125
1995,10,3,5,230,0.8130
1995,11,1,1,1581,0.5117
1995,11,1,2,403,3.1047
1995,11,1,3,366,2.7560
1995,11,1,4,280,2.0923
1995,11,1,5,277,1.5385
1995,11,2,1,266,6.4890
1995,11,2,2,171,3.7700
1995,11,2,3,212,4.0053
1995,11,2,4,176,3.8792
1995,11,2,5,135,5.4188
1995,11,3,1,91,3.4530
1995,11,3,2,152,3.5078
1995,11,3,3,162,5.7173
1995,11,3,4,229,3.6357
1995,11,3,5,230,3.6936
1995,12,1,1,1564,3.1112
1995,12,1,2,402,2.8598
1995,12,1,3,363,-0.9859
1995,12,1,4,277,0.5084
1995,12,1,5,273,1.3276
1995,12,2,1,266,4.6668
1995,12,2,2,170,2.9157
1995,12,2,3,211,0.5830
1995,12,2,4,174,0.2213
1995,12,2,5,135,1.5620
1995,12,3,1,91,2.3491
1995,12,3,2,152,3.6133
1995,12,3,3,161,1.6186
1995,12,3,4,228,1.1193
1995,12,3,5,229,1.0382
1996,1,1,1,1556,3.2243
1996,1,1,2,397,0.8676
1996,1,1,3,357,-0.4239
1996,1,1,4,275,-0.8777
1996,1,1,5,272,-0.9190
1996,1,2,1,265,1.0035
1996,1,2,2,170,1.6972
1996,1,2,3,211,-1.5744
1996,1,2,4,174,-2.8146
1996,1,2,5,135,1.1904
1996,1,3,1,91,0.9436
1996,1,3,2,151,1.2357
1996,1,3,3,161,1.7563
1996,1,3,4,228,2.8240
1996,1,3,5,228,3.7078
1996,2,1,1,1546,3.4423
1996,2,1,2,395,2.7998
1996,2,1,3,354,3.2627
1996,2,1,4,273,4.6226
1996,2,1,5,268,3.4629
1996,2,2,1,260,2.9399
1996,2,2,2,170,3.8913
1996,2,2,3,211,3.5790
1996,2,2,4,174,5.9873
1996,2,2,5,132,3.7241
1996,2,3,1,91,0.2776
1996,2,3,2,150,0.2809
1996,2,3,3,161,1.7064
1996,2,3,4,228,2.4880
1996,2,3,5,227,1.0984
1996,3,1,1,1538,1.1395
1996,3,1,2,389,4.7393
1996,3,1,3,352,4.7533
1996,3,1,4,272,5.6859
1996,3,1,5,265,5.1083
1996,3,2,1,259,0.5402
1996,3,2,2,169,3.1388
1996,3,2,3,211,1.7917
1996,3,2,4,174,4.0838
1996,3,2,5,130,3.5415
1996,3,3,1,91,-0.9089
1996,3,3,2,150,2.6653
1996,3,3,3,160,2.9441
1996,3,3,4,226,0.8295
1996,3,3,5,227,0.3569
1996,4,1,1,1532,8.8823
1996,4,1,2,384,9.0646
1996,4,1,3,350,8.3779
1996,4,1,4,272,10.5535
1996,4,1,5,263,6.3742
1996,4,2,1,258,8.9790
1996,4,2,2,168,5.3768
1996,4,2,3,210,4.9232
1996,4,2,4,173,7.4628
1996,4,2,5,130,7.4108
1996,4,3,1,90,2.5660
1996,4,3,2,148,0.9778
1996,4,3,3,160,2.6109
1996,4,3,4,225,2.1520
1996,4,3,5,226,2.7679
1996,5,1,1,1528,9.4154
1996,5,1,2,382,6.9003
1996,5,1,3,344,7.3450
1996,5,1,4,270,7.4393
1996,5,1,5,262,6.9858
1996,5,2,1,257,8.3091
1996,5,2,2,168,3.5094
1996,5,2,3,210,5.2802
1996,5,2,4,173,3.6044
1996,5,2,5,130,5.2258
1996,5,3,1,90,0.6311
1996,5,3,2,148,1.6059
1996,5,3,3,160,1.6720
1996,5,3,4,223,2.1032
1996,5,3,5,226,3.5336
1996,6,1,1,1516,-7.8225
1996,6,1,2,381,-5.8562
1996,6,1,3,339,-5.2702
1996,6,1,4,266,-3.0482
1996,6,1,5,260,-3.1809
1996,6,2,1,254,-7.1303
1996,6,2,2,168,-3.0248
1996,6,2,3,208,-3.6116
1996,6,2,4,171,-4.8858
1996,6,2,5,129,-2.2980
1996,6,3,1,90,-3.5628
1996,6,3,2,148,0.6123
1996,6,3,3,159,-1.7033
1996,6,3,4,223,-1.0785
1996,6,3,5,226,0.8408
1996,7,1,1,1771,-12.6975
1996,7,1,2,405,-7.1837
1996,7,1,3,339,-7.4803
1996,7,1,4,252,-9.8169
1996,7,1,5,272,-6.2065
1996,7,2,1,372,-13.4805
1996,7,2,2,203,-9.1566
1996,7,2,3,218,-9.2520
1996,7,2,4,174,-9.3941
1996,7,2,5,133,-9.3130
1996,7,3,1,133,-9.3043
1996,7,3,2,151,-6.2647
1996,7,3,3,191,-5.7010
1996,7,3,4,234,-5.7172
1996,7,3,5,222,-4.2213
1996,8,1,1,1759,3.9616
1996,8,1,2,401,4.2008
1996,8,1,3,337,5.8862
1996,8,1,4,252,4.6391
1996,8,1,5,270,2.8172
1996,8,2,1,368,6.3089
1996,8,2,2,202,5.1748
1996,8,2,3,216,6.7523
1996,8,2,4,174,7.2174
1996,8,2,5,132,4.6379
1996,8,3,1,132,4.2219
1996,8,3,2,151,3.4720
1996,8,3,3,191,3.3270
1996,8,3,4,232,3.2616
1996,8,3,5,220,1.4212
1996,9,1,1,1737,1.7802
1996,9,1,2,399,1.9320
1996,9,1,3,333,1.7906
1996,9,1,4,250,4.9688
1996,9,1,5,268,4.5492
1996,9,2,1,367,4.2691
1996,9,2,2,200,3.2399
1996,9,2,3,215,4.5314
1996,9,2,4,174,3.5750
1996,9,2,5,131,4.8008
1996,9,3,1,131,3.8117
1996,9,3,2,151,2.4885
1996,9,3,3,191,3.9229
1996,9,3,4,232,6.5937
1996,9,3,5,218,6.0619
1996,10,1,1,1724,-5.2100
1996,10,1,2,397,-0.5349
1996,10,1,3,330,-0.3809
1996,10,1,4,247,-1.7036
1996,10,1,5,267,-0.7472
1996,10,2,1,365,-4.8622
1996,10,2,2,199,-1.8575
1996,10,2,3,215,-1.1512
1996,10,2,4,173,-1.0867
1996,10,2,5,131,-1.6175
1996,10,3,1,131,0.0795
1996,10,3,2,149,2.7687
1996,10,3,3,189,0.7310
1996,10,3,4,232,0.9673
1996,10,3,5,218,1.3894
1996,11,1,1,1711,0.7951
1996,11,1,2,397,3.1776
1996,11,1,3,326,3.5159
1996,11,1,4,245,2.3381
1996,11,1,5,265,3.5546
1996,11,2,1,365,1.4009
1996,11,2,2,197,3.5053
1996,11,2,3,215,3.7161
1996,11,2,4,172,4.7568
1996,11,2,5,130,3.6108
1996,11,3,1,131,4.6206
1996,11,3,2,149,2.5958
1996,11,3,3,189,5.2488
1996,11,3,4,230,7.8154
1996,11,3,5,218,8.0702
1996,12,1,1,1693,-0.9771
1996,12,1,2,397,1.8023
1996,12,1,3,325,3.5044
1996,12,1,4,244,1.1477
1996,12,1,5,264,2.8825
1996,12,2,1,363,1.3254
1996,12,2,2,197,1.3379
1996,12,2,3,214,2.0448
1996,12,2,4,171,2.4198
1996,12,2,5,129,2.2041
1996,12,3,1,131,-1.2911
1996,12,3,2,148,-0.0440
1996,12,3,3,189,-0.6477
1996,12,3,4,230,-2.2456
1996,12,3,5,218,-1.4394
1997,1,1,1,1672,6.6295
1997,1,1,2,394,5.6574
1997,1,1,3,321,3.8702
1997,1,1,4,242,4.8086
1997,1,1,5,263,6.0737
1997,1,2,1,363,2.9560
1997,1,2,2,194,4.8174
1997,1,2,3,214,1.8359
1997,1,2,4,170,1.4962
1997,1,2,5,128,4.0532
1997,1,3,1,130,1.9237
1997,1,3,2,146,2.1804
1997,1,3,3,188,3.6297
1997,1,3,4,230,6.4239
1997,1,3,5,216,6.7093
1997,2,1,1,1656,-3.9471
1997,2,1,2,391,-3.3060
1997,2,1,3,320,-2.5167
1997,2,1,4,239,-3.9823
1997,2,1,5,260,-3.0642
1997,2,2,1,361,-5.0531
1997,2,2,2,194,-2.0431
1997,2,2,3,214,-3.9215
1997,2,2,4,169,-5.4975
1997,2,2,5,128,-3.4218
1997,2,3,1,129,-3.2331
1997,2,3,2,146,-1.8653
1997,2,3,3,187,-1.0581
1997,2,3,4,227,-0.8063
1997,2,3,5,216,0.5686
1997,3,1,1,1640,-7.5096
1997,3,1,2,389,-4.5351
1997,3,1,3,320,-3.7960
1997,3,1,4,238,-3.2476
1997,3,1,5,256,-2.7244
1997,3,2,1,358,-8.1501
1997,3,2,2,193,-3.4962
1997,3,2,3,211,-2.6786
1997,3,2,4,168,-4.8544
1997,3,2,5,126,-4.8359
1997,3,3,1,129,-4.5730
1997,3,3,2,146,-2.3852
1997,3,3,3,187,0.3054
1997,3,3,4,227,-3.6761
1997,3,3,5,216,-5.4801
1997,4,1,1,1620,-5.2327
1997,4,1,2,388,-3.0225
1997,4,1,3,317,-2.2563
1997,4,1,4,236,-3.0539
1997,4,1,5,256,-2.0718
1997,4,2,1,357,-3.1804
1997,4,2,2,193,-0.5685
1997,4,2,3,208,1.7581
1997,4,2,4,167,2.8077
1997,4,2,5,125,-1.2595
1997,4,3,1,129,-0.7418
1997,4,3,2,146,-0.9190
1997,4,3,3,187,1.1152
1997,4,3,4,226,6.9388
1997,4,3,5,216,7.1868
1997,5,1,1,1608,10.5091
1997,5,1,2,387,11.4513
1997,5,1,3,316,11.7339
1997,5,1,4,235,9.9323
1997,5,1,5,254,9.9024
1997,5,2,1,353,14.6827
1997,5,2,2,192,11.1706
1997,5,2,3,208,12.2404
1997,5,2,4,166,13.3843
1997,5,2,5,125,13.3130
1997,5,3,1,129,8.2632
1997,5,3,2,146,6.4273
1997,5,3,3,187,7.3476
1997,5,3,4,225,6.5306
1997,5,3,5,215,6.6249
1997,6,1,1,1594,4.9461
1997,6,1,2,386,6.5108
1997,6,1,3,315,6.2105
1997,6,1,4,235,6.5620
1997,6,1,5,253,3.7154
1997,6,2,1,348,3.1436
1997,6,2,2,192,4.8466
1997,6,2,3,208,3.8784
1997,6,2,4,164,4.0759
1997,6,2,5,125,4.6779
1997,6,3,1,129,1.9598
1997,6,3,2,145,3.8233
1997,6,3,3,186,2.4344
1997,6,3,4,224,5.5382
1997,6,3,5,214,3.7040
1997,7,1,1,2098,3.8934
1997,7,1,2,438,6.8412
1997,7,1,3,358,6.5196
1997,7,1,4,261,6.1259
1997,7,1,5,267,6.5730
1997,7,2,1,342,5.2360
1997,7,2,2,199,4.6776
1997,7,2,3,200,5.0358
1997,7,2,4,179,7.2875
1997,7,2,5,130,5.2022
1997,7,3,1,157,7.4123
1997,7,3,2,171,7.2586
1997,7,3,3,198,6.9574
1997,7,3,4,232,8.8283
1997,7,3,5,234,6.6424
1997,8,1,1,2071,5.3459
1997,8,1,2,435,4.5461
1997,8,1,3,355,4.6077
1997,8,1,4,259,4.5912
1997,8,1,5,266,4.7974
1997,8,2,1,340,3.1509
1997,8,2,2,198,2.7559
1997,8,2,3,199,3.8375
1997,8,2,4,177,3.7203
1997,8,2,5,130,4.5367
1997,8,3,1,157,-0.3669
1997,8,3,2,170,-1.5017
1997,8,3,3,197,-2.5676
1997,8,3,4,231,-4.8089
1997,8,3,5,232,-5.3251
1997,9,1,1,2052,9.7738
1997,9,1,2,432,7.3000
1997,9,1,3,355,8.0601
1997,9,1,4,259,10.4088
1997,9,1,5,266,8.5663
1997,9,2,1,332,8.0221
1997,9,2,2,196,8.3774
1997,9,2,3,197,7.8952
1997,9,2,4,173,6.3220
1997,9,2,5,127,7.0503
1997,9,3,1,156,7.5336
1997,9,3,2,168,4.6467
1997,9,3,3,194,4.3908
1997,9,3,4,231,6.1926
1997,9,3,5,230,3.8509
1997,10,1,1,2027,-4.3958
1997,10,1,2,431,-2.9791
1997,10,1,3,351,-3.5773
1997,10,1,4,258,-3.5640
1997,10,1,5,265,-3.8940
1997,10,2,1,329,-6.4905
1997,10,2,2,196,-5.9911
1997,10,2,3,195,-4.8541
1997,10,2,4,172,-4.3341
1997,10,2,5,127,-4.8849
1997,10,3,1,154,-3.5757
1997,10,3,2,168,-3.3599
1997,10,3,3,193,-3.7416
1997,10,3,4,228,-5.2747
1997,10,3,5,230,-2.4889
1997,11,1,1,2005,-4.5884
1997,11,1,2,425,-0.5189
1997,11,1,3,347,-2.1311
1997,11,1,4,257,-2.1794
1997,11,1,5,264,0.1105
1997,11,2,1,326,-3.3329
1997,11,2,2,194,-0.1631
1997,11,2,3,194,-1.4268
1997,11,2,4,171,-0.9738
1997,11,2,5,126,-1.5848
1997,11,3,1,154,0.1320
1997,11,3,2,167,3.3682
1997,11,3,3,191,2.3249
1997,11,3,4,227,3.9725
1997,11,3,5,229,5.6524
1997,12,1,1,1990,-5.1135
1997,12,1,2,422,-1.6092
1997,12,1,3,345,-3.1731
1997,12,1,4,256,-3.4418
1997,12,1,5,259,0.2871
1997,12,2,1,325,-1.5268
1997,12,2,2,192,1.0030
1997,12,2,3,193,-0.2333
1997,12,2,4,167,0.6139
1997,12,2,5,126,0.7746
1997,12,3,1,152,2.3942
1997,12,3,2,167,2.1315
1997,12,3,3,191,0.2105
1997,12,3,4,226,1.7383
1997,12,3,5,228,0.5962
1998,1,1,1,1961,-0.2490
1998,1,1,2,418,-0.3387
1998,1,1,3,339,-0.2976
1998,1,1,4,254,-0.9882
1998,1,1,5,254,-0.6343
1998,1,2,1,322,-1.0007
1998,1,2,2,190,-2.1700
1998,1,2,3,186,-0.7865
1998,1,2,4,164,-1.2862
1998,1,2,5,125,0.8644
1998,1,3,1,151,0.2653
1998,1,3,2,166,-2.2250
1998,1,3,3,191,-0.9625
1998,1,3,4,226,1.4911
1998,1,3,5,228,3.3771
1998,2,1,1,1931,7.4584
1998,2,1,2,418,5.6676
1998,2,1,3,336,4.8955
1998,2,1,4,250,6.2081
1998,2,1,5,253,5.5183
1998,2,2,1,320,8.8857
1998,2,2,2,186,6.0485
1998,2,2,3,184,9.7109
1998,2,2,4,163,8.2569
1998,2,2,5,125,9.5059
1998,2,3,1,150,7.1021
1998,2,3,2,164,6.0902
1998,2,3,3,189,8.1744
1998,2,3,4,226,7.6776
1998,2,3,5,228,6.3403
1998,3,1,1,1907,5.5504
1998,3,1,2,416,2.8012
1998,3,1,3,332,6.1904
1998,3,1,4,248,5.5709
1998,3,1,5,250,3.8241
1998,3,2,1,319,4.9795
1998,3,2,2,185,3.0409
1998,3,2,3,183,3.9687
1998,3,2,4,162,3.4888
1998,3,2,5,125,4.5587
1998,3,3,1,150,7.9044
1998,3,3,2,162,4.1772
1998,3,3,3,189,5.0309
1998,3,3,4,226,3.3168
1998,3,3,5,228,5.4818
1998,4,1,1,1873,2.9189
1998,4,1,2,414,2.5338
1998,4,1,3,330,1.7432
1998,4,1,4,245,0.9729
1998,4,1,5,247,2.0994
1998,4,2,1,319,0.1932
1998,4,2,2,182,0.5636
1998,4,2,3,181,1.7549
1998,4,2,4,162,-0.3923
1998,4,2,5,124,0.6295
1998,4,3,1,149,1.8706
1998,4,3,2,160,-0.0665
1998,4,3,3,188,1.7941
1998,4,3,4,226,3.0298
1998,4,3,5,227,-0.4241
1998,5,1,1,1851,-5.5895
1998,5,1,2,408,-3.1772
1998,5,1,3,328,-5.4144
1998,5,1,4,240,-5.1484
1998,5,1,5,246,-3.4573
1998,5,2,1,318,-7.2863
1998,5,2,2,180,-5.2106
1998,5,2,3,178,-5.9289
1998,5,2,4,162,-5.7736
1998,5,2,5,124,-5.7505
1998,5,3,1,148,-4.5463
1998,5,3,2,159,-3.7744
1998,5,3,3,188,-0.5932
1998,5,3,4,226,-3.9014
1998,5,3,5,225,-1.2026
1998,6,1,1,1823,0.5423
1998,6,1,2,406,-2.4436
1998,6,1,3,326,-1.8192
1998,6,1,4,238,-1.2836
1998,6,1,5,242,1.4422
1998,6,2,1,316,2.5560
1998,6,2,2,180,0.6281
1998,6,2,3,178,-1.7156
1998,6,2,4,161,0.5046
1998,6,2,5,123,0.1575
1998,6,3,1,148,4.8466
1998,6,3,2,157,0.6333
1998,6,3,3,186,2.3451
1998,6,3,4,225,4.3270
1998,6,3,5,224,4.6114
1998,7,1,1,2022,-7.6466
1998,7,1,2,418,-5.3739
1998,7,1,3,372,-8.5087
1998,7,1,4,273,-8.0379
1998,7,1,5,234,-6.9049
1998,7,2,1,303,-7.8569
1998,7,2,2,199,-9.0186
1998,7,2,3,199,-6.9172
1998,7,2,4,180,-10.7182
1998,7,2,5,155,-6.2781
1998,7,3,1,182,-1.5936
1998,7,3,2,155,-4.1076
1998,7,3,3,208,-3.1048
1998,7,3,4,235,-3.3164
1998,7,3,5,236,-0.1825
1998,8,1,1,1987,-24.4959
1998,8,1,2,414,-20.8794
1998,8,1,3,370,-18.2624
1998,8,1,4,271,-18.6496
1998,8,1,5,232,-20.6434
1998,8,2,1,303,-23.9647
1998,8,2,2,198,-17.9202
1998,8,2,3,197,-18.4869
1998,8,2,4,179,-19.0591
1998,8,2,5,155,-20.4077
1998,8,3,1,180,-17.8745
1998,8,3,2,155,-10.2067
1998,8,3,3,206,-12.1781
1998,8,3,4,234,-13.6894
1998,8,3,5,233,-13.0203
1998,9,1,1,1964,5.8245
1998,9,1,2,413,4.7929
1998,9,1,3,365,1.1662
1998,9,1,4,267,0.1109
1998,9,1,5,229,1.4073
1998,9,2,1,299,9.7450
1998,9,2,2,197,5.6748
1998,9,2,3,194,7.3399
1998,9,2,4,179,7.2625
1998,9,2,5,153,7.1901
1998,9,3,1,181,13.5128
1998,9,3,2,152,7.9082
1998,9,3,3,204,6.1418
1998,9,3,4,233,4.7605
1998,9,3,5,232,8.4784
1998,10,1,1,1924,2.5392
1998,10,1,2,408,3.6916
1998,10,1,3,364,3.9592
1998,10,1,4,265,2.3078
1998,10,1,5,226,0.8273
1998,10,2,1,297,6.1761
1998,10,2,2,196,5.1101
1998,10,2,3,194,6.1308
1998,10,2,4,178,4.5838
1998,10,2,5,151,5.3606
1998,10,3,1,181,6.4220
1998,10,3,2,147,2.3992
1998,10,3,3,203,8.0337
1998,10,3,4,233,7.6175
1998,10,3,5,230,7.5528
1998,11,1,1,1873,10.8560
1998,11,1,2,402,8.1650
1998,11,1,3,363,6.6200
1998,11,1,4,260,5.3384
1998,11,1,5,221,5.4266
1998,11,2,1,296,7.6059
1998,11,2,2,194,5.8000
1998,11,2,3,192,5.0830
1998,11,2,4,178,6.0428
1998,11,2,5,150,7.0456
1998,11,3,1,180,7.9637
1998,11,3,2,146,2.2308
1998,11,3,3,201,5.7874
1998,11,3,4,232,5.5691
1998,11,3,5,228,7.0372
1998,12,1,1,1840,2.9083
1998,12,1,2,402,0.2663
1998,12,1,3,359,3.5603
1998,12,1,4,259,2.0415
1998,12,1,5,220,0.8199
1998,12,2,1,295,6.7305
1998,12,2,2,194,4.0914
1998,12,2,3,191,7.1258
1998,12,2,4,178,4.9654
1998,12,2,5,149,7.2340
1998,12,3,1,178,13.8010
1998,12,3,2,146,5.4297
1998,12,3,3,199,5.6065
1998,12,3,4,232,8.4280
1998,12,3,5,227,6.3521
1999,1,1,1,1798,9.8545
1999,1,1,2,396,2.8344
1999,1,1,3,356,2.1291
1999,1,1,4,256,6.0396
1999,1,1,5,219,5.4548
1999,1,2,1,295,7.0021
1999,1,2,2,192,-0.8437
1999,1,2,3,190,-1.0003
1999,1,2,4,176,-0.3981
1999,1,2,5,148,0.1874
1999,1,3,1,178,8.3418
1999,1,3,2,145,-0.1189
1999,1,3,3,198,0.4984
1999,1,3,4,232,4.2803
1999,1,3,5,227,5.4106
1999,2,1,1,1755,-8.0148
1999,2,1,2,394,-7.3712
1999,2,1,3,352,-7.5555
1999,2,1,4,255,-6.1826
1999,2,1,5,215,-6.8045
1999,2,2,1,291,-8.8691
1999,2,2,2,189,-9.8451
1999,2,2,3,190,-10.8611
1999,2,2,4,176,-7.5348
1999,2,2,5,148,-8.9722
1999,2,3,1,178,-1.7005
1999,2,3,2,142,-4.7209
1999,2,3,3,196,-3.1466
1999,2,3,4,231,-4.7667
1999,2,3,5,226,-5.1545
1999,3,1,1,1727,-1.3611
1999,3,1,2,390,-2.5070
1999,3,1,3,347,-5.6880
1999,3,1,4,252,-6.3897
1999,3,1,5,211,-4.2195
1999,3,2,1,288,2.2387
1999,3,2,2,188,-1.5248
1999,3,2,3,189,-1.5997
1999,3,2,4,174,0.6996
1999,3,2,5,148,-1.1459
1999,3,3,1,178,11.5190
1999,3,3,2,142,2.7893
1999,3,3,3,195,6.3073
1999,3,3,4,231,2.9404
1999,3,3,5,226,2.2716
1999,4,1,1,1688,8.7460
1999,4,1,2,386,10.8524
1999,4,1,3,343,8.3841
1999,4,1,4,242,10.3352
1999,4,1,5,209,5.9052
1999,4,2,1,283,10.3463
1999,4,2,2,185,6.6162
1999,4,2,3,188,6.5870
1999,4,2,4,171,8.9289
1999,4,2,5,146,7.7521
1999,4,3,1,174,4.6081
1999,4,3,2,140,4.8760
1999,4,3,3,193,5.2911
1999,4,3,4,230,3.3323
1999,4,3,5,224,2.4714
1999,5,1,1,1654,3.7598
1999,5,1,2,382,4.7395
1999,5,1,3,340,3.6050
1999,5,1,4,239,6.8035
1999,5,1,5,207,3.6211
1999,5,2,1,280,2.0624
1999,5,2,2,182,3.2334
1999,5,2,3,188,2.7262
1999,5,2,4,171,3.3386
1999,5,2,5,145,3.8182
1999,5,3,1,171,-2.8243
1999,5,3,2,140,4.5324
1999,5,3,3,193,-2.7775
1999,5,3,4,229,0.3681
1999,5,3,5,222,-2.6591
1999,6,1,1,1626,7.1778
1999,6,1,2,378,10.2343
1999,6,1,3,339,7.3818
1999,6,1,4,237,7.8576
1999,6,1,5,202,2.7665
1999,6,2,1,278,6.8821
1999,6,2,2,182,6.9619
1999,6,2,3,188,6.5933
1999,6,2,4,169,6.7142
1999,6,2,5,144,4.2752
1999,6,3,1,168,2.7164
1999,6,3,2,140,-0.2122
1999,6,3,3,192,5.3106
1999,6,3,4,228,5.9141
1999,6,3,5,223,7.0443
1999,7,1,1,1673,2.2763
1999,7,1,2,410,1.5828
1999,7,1,3,349,-0.0268
1999,7,1,4,252,0.7196
1999,7,1,5,229,3.8440
1999,7,2,1,320,-1.9345
1999,7,2,2,205,-2.2553
1999,7,2,3,201,-1.2175
1999,7,2,4,162,0.0464
1999,7,2,5,135,-1.8885
1999,7,3,1,198,-3.3574
1999,7,3,2,169,-0.7962
1999,7,3,3,178,-2.5736
1999,7,3,4,238,-2.6997
1999,7,3,5,229,-2.8153
1999,8,1,1,1649,-1.1350
1999,8,1,2,407,-3.7034
1999,8,1,3,344,-4.3589
1999,8,1,4,249,-4.3846
1999,8,1,5,224,-0.4478
1999,8,2,1,319,-1.4448
1999,8,2,2,203,-1.7938
1999,8,2,3,197,-3.6950
1999,8,2,4,160,-5.6295
