year,month,rank_ME,rank_ROA_1,nstocks,ret_vw
1983,8,3,5,203,-1.0570
1983,9,1,1,523,-2.7416
1983,9,1,2,260,0.2601
1983,9,1,3,179,1.4492
1983,9,1,4,263,2.5862
1983,9,1,5,333,1.5185
1983,9,2,1,99,-0.3478
1983,9,2,2,110,2.4407
1983,9,2,3,93,2.6436
1983,9,2,4,134,3.8784
1983,9,2,5,205,3.0405
1983,9,3,1,75,0.0281
1983,9,3,2,112,0.7821
1983,9,3,3,147,1.1607
1983,9,3,4,146,1.2095
1983,9,3,5,197,3.1351
1983,10,1,1,520,-7.6696
1983,10,1,2,265,-5.5772
1983,10,1,3,170,-4.9816
1983,10,1,4,255,-6.4878
1983,10,1,5,345,-6.2162
1983,10,2,1,102,-7.6845
1983,10,2,2,113,-4.5728
1983,10,2,3,92,-5.6068
1983,10,2,4,136,-6.8237
1983,10,2,5,209,-7.7005
1983,10,3,1,70,-4.2427
1983,10,3,2,113,-0.8513
1983,10,3,3,148,-1.0146
1983,10,3,4,146,-2.1591
1983,10,3,5,195,-1.7890
1983,11,1,1,540,2.0543
1983,11,1,2,221,6.2790
1983,11,1,3,198,4.6580
1983,11,1,4,251,4.8698
1983,11,1,5,316,5.3685
1983,11,2,1,101,3.2299
1983,11,2,2,116,5.9214
1983,11,2,3,111,4.8282
1983,11,2,4,126,5.7065
1983,11,2,5,207,6.6816
1983,11,3,1,78,6.1319
1983,11,3,2,109,2.8071
1983,11,3,3,132,2.6498
1983,11,3,4,168,2.3249
1983,11,3,5,186,1.1412
1983,12,1,1,570,-2.3651
1983,12,1,2,288,-1.7667
1983,12,1,3,213,-1.5736
1983,12,1,4,240,-1.6608
1983,12,1,5,333,-2.2257
1983,12,2,1,102,-0.8783
1983,12,2,2,100,-1.1544
1983,12,2,3,110,-0.7232
1983,12,2,4,126,-2.0448
1983,12,2,5,212,-2.3970
1983,12,3,1,76,1.5471
1983,12,3,2,116,-1.8830
1983,12,3,3,130,-1.0188
1983,12,3,4,170,-0.2624
1983,12,3,5,183,-1.2529
1984,1,1,1,596,2.3874
1984,1,1,2,288,-1.5032
1984,1,1,3,213,-0.5892
1984,1,1,4,242,-1.3399
1984,1,1,5,350,-2.1075
1984,1,2,1,93,1.3561
1984,1,2,2,99,0.7350
1984,1,2,3,118,-3.1785
1984,1,2,4,125,-2.4467
1984,1,2,5,208,-6.0186
1984,1,3,1,78,-0.2956
1984,1,3,2,118,0.6613
1984,1,3,3,132,0.1372
1984,1,3,4,172,0.5045
1984,1,3,5,177,-5.0444
1984,2,1,1,574,-7.2117
1984,2,1,2,271,-5.1538
1984,2,1,3,235,-6.2136
1984,2,1,4,248,-7.0703
1984,2,1,5,348,-7.4934
1984,2,2,1,97,-6.7494
1984,2,2,2,102,-3.6574
1984,2,2,3,104,-4.4691
1984,2,2,4,139,-4.1123
1984,2,2,5,202,-6.3071
1984,2,3,1,80,-3.2507
1984,2,3,2,118,-4.2566
1984,2,3,3,134,-3.8284
1984,2,3,4,159,-3.1298
1984,2,3,5,182,-3.5107
1984,3,1,1,585,-0.4550
1984,3,1,2,295,0.5569
1984,3,1,3,250,1.6890
1984,3,1,4,277,-0.4695
1984,3,1,5,349,0.7973
1984,3,2,1,98,2.2136
1984,3,2,2,98,0.8728
1984,3,2,3,100,0.4975
1984,3,2,4,154,0.4492
1984,3,2,5,199,-0.2125
1984,3,3,1,83,2.9444
1984,3,3,2,122,0.8968
1984,3,3,3,136,1.8619
1984,3,3,4,148,1.5574
1984,3,3,5,183,1.1937
1984,4,1,1,609,-3.4723
1984,4,1,2,323,-0.8460
1984,4,1,3,262,-0.7323
1984,4,1,4,292,-1.8108
1984,4,1,5,356,-1.0649
1984,4,2,1,107,-1.4054
1984,4,2,2,93,0.2859
1984,4,2,3,104,-0.6883
1984,4,2,4,140,0.6301
1984,4,2,5,189,1.6736
1984,4,3,1,81,-1.5285
1984,4,3,2,122,0.0478
1984,4,3,3,140,0.9824
1984,4,3,4,141,1.5484
1984,4,3,5,186,0.9052
1984,5,1,1,651,-7.2318
1984,5,1,2,320,-5.0500
1984,5,1,3,236,-4.5771
1984,5,1,4,303,-4.5075
1984,5,1,5,360,-3.9592
1984,5,2,1,106,-7.6401
1984,5,2,2,98,-5.3723
1984,5,2,3,97,-3.2163
1984,5,2,4,141,-5.4676
1984,5,2,5,197,-3.9734
1984,5,3,1,81,-8.2251
1984,5,3,2,122,-6.2011
1984,5,3,3,151,-3.8784
1984,5,3,4,138,-3.9701
1984,5,3,5,182,-4.9054
1984,6,1,1,701,-0.1931
1984,6,1,2,315,2.0507
1984,6,1,3,249,2.9544
1984,6,1,4,267,2.1108
1984,6,1,5,406,3.9387
1984,6,2,1,116,2.5736
1984,6,2,2,106,1.6370
1984,6,2,3,98,3.8525
1984,6,2,4,138,3.0315
1984,6,2,5,192,5.6212
1984,6,3,1,81,3.1719
1984,6,3,2,123,2.9584
1984,6,3,3,157,0.4944
1984,6,3,4,135,2.6806
1984,6,3,5,176,3.5949
1984,7,1,1,707,-7.7959
1984,7,1,2,330,-4.0797
1984,7,1,3,246,-4.4001
1984,7,1,4,270,-4.2704
1984,7,1,5,397,-4.2180
1984,7,2,1,124,-8.4500
1984,7,2,2,101,-5.2177
1984,7,2,3,90,-3.7277
1984,7,2,4,137,-4.2507
1984,7,2,5,199,-3.5187
1984,7,3,1,76,-5.6453
1984,7,3,2,123,-3.1166
1984,7,3,3,156,-1.5441
1984,7,3,4,142,-2.0015
1984,7,3,5,176,-0.0836
1984,8,1,1,677,9.3363
1984,8,1,2,309,10.4838
1984,8,1,3,240,9.3410
1984,8,1,4,256,13.6365
1984,8,1,5,382,13.2989
1984,8,2,1,118,12.7541
1984,8,2,2,98,10.1608
1984,8,2,3,106,11.6410
1984,8,2,4,124,12.6780
1984,8,2,5,214,15.1698
1984,8,3,1,71,12.4425
1984,8,3,2,123,10.5459
1984,8,3,3,151,11.6385
1984,8,3,4,142,10.3747
1984,8,3,5,187,11.0619
1984,9,1,1,711,-1.8998
1984,9,1,2,327,0.3802
1984,9,1,3,250,0.4767
1984,9,1,4,278,0.1731
1984,9,1,5,375,-2.2510
1984,9,2,1,117,-0.4076
1984,9,2,2,99,0.4684
1984,9,2,3,100,-1.7946
1984,9,2,4,120,-1.7687
1984,9,2,5,222,-2.5637
1984,9,3,1,70,-0.6691
1984,9,3,2,121,1.6063
1984,9,3,3,152,0.7676
1984,9,3,4,145,-0.5220
1984,9,3,5,188,-1.7397
1984,10,1,1,724,-4.7398
1984,10,1,2,314,-2.0201
1984,10,1,3,252,-1.0709
1984,10,1,4,282,-2.0987
1984,10,1,5,384,-1.9474
1984,10,2,1,108,-4.3555
1984,10,2,2,105,-0.1216
1984,10,2,3,96,-1.0817
1984,10,2,4,121,-0.4639
1984,10,2,5,210,-1.8080
1984,10,3,1,74,-3.6160
1984,10,3,2,123,-0.7518
1984,10,3,3,152,1.4649
1984,10,3,4,137,0.6786
1984,10,3,5,191,0.6987
1984,11,1,1,651,-5.4281
1984,11,1,2,346,-3.1847
1984,11,1,3,259,-2.8560
1984,11,1,4,259,-2.9208
1984,11,1,5,388,-2.8474
1984,11,2,1,96,-2.8399
1984,11,2,2,131,-2.9562
1984,11,2,3,97,-0.1539
1984,11,2,4,128,-2.5488
1984,11,2,5,201,-2.8833
1984,11,3,1,73,-1.1294
1984,11,3,2,120,-0.9408
1984,11,3,3,145,0.2561
1984,11,3,4,153,-1.0658
1984,11,3,5,182,-1.6817
1984,12,1,1,694,-1.2138
1984,12,1,2,368,1.7371
1984,12,1,3,252,1.8104
1984,12,1,4,250,1.9870
1984,12,1,5,381,1.4556
1984,12,2,1,97,-0.9979
1984,12,2,2,121,2.1078
1984,12,2,3,95,3.4975
1984,12,2,4,133,1.1001
1984,12,2,5,204,3.7016
1984,12,3,1,71,0.3992
1984,12,3,2,120,1.2765
1984,12,3,3,144,2.2519
1984,12,3,4,154,2.5247
1984,12,3,5,181,2.8845
1985,1,1,1,694,15.2386
1985,1,1,2,364,12.8074
1985,1,1,3,251,14.7191
1985,1,1,4,256,14.4872
1985,1,1,5,382,15.3728
1985,1,2,1,101,10.2346
1985,1,2,2,120,10.7394
1985,1,2,3,97,10.3709
1985,1,2,4,126,11.7627
1985,1,2,5,205,15.7919
1985,1,3,1,66,10.3347
1985,1,3,2,122,7.1675
1985,1,3,3,144,6.8469
1985,1,3,4,156,7.1953
1985,1,3,5,182,8.8113
1985,2,1,1,642,2.5050
1985,2,1,2,337,3.3144
1985,2,1,3,256,3.4866
1985,2,1,4,248,2.3969
1985,2,1,5,389,4.9295
1985,2,2,1,99,0.4333
1985,2,2,2,116,1.5015
1985,2,2,3,92,1.4565
1985,2,2,4,130,2.2725
1985,2,2,5,201,3.4458
1985,2,3,1,76,0.0779
1985,2,3,2,120,1.5431
1985,2,3,3,137,2.0686
1985,2,3,4,154,1.8759
1985,2,3,5,183,1.2184
1985,3,1,1,680,-3.7443
1985,3,1,2,341,-1.4593
1985,3,1,3,238,-1.1448
1985,3,1,4,260,-0.7753
1985,3,1,5,405,-2.0531
1985,3,2,1,114,-2.8402
1985,3,2,2,97,1.1669
1985,3,2,3,91,-1.0415
1985,3,2,4,125,-5.2560
1985,3,2,5,220,-4.2270
1985,3,3,1,76,0.3287
1985,3,3,2,111,1.6226
1985,3,3,3,142,1.2547
1985,3,3,4,154,-0.0705
1985,3,3,5,187,-1.3112
1985,4,1,1,710,-4.4437
1985,4,1,2,347,-0.5052
1985,4,1,3,231,-1.1757
1985,4,1,4,278,-2.2620
1985,4,1,5,404,-0.7860
1985,4,2,1,117,-2.1053
1985,4,2,2,92,-0.8615
1985,4,2,3,92,-1.2069
1985,4,2,4,138,-1.3873
1985,4,2,5,204,-2.4538
1985,4,3,1,76,-0.4977
1985,4,3,2,114,0.0296
1985,4,3,3,139,0.9840
1985,4,3,4,154,-1.5063
1985,4,3,5,190,-1.3776
1985,5,1,1,771,-0.3660
1985,5,1,2,280,2.7655
1985,5,1,3,258,2.8010
1985,5,1,4,271,3.8691
1985,5,1,5,381,4.7406
1985,5,2,1,135,1.5163
1985,5,2,2,106,4.4966
1985,5,2,3,95,4.5904
1985,5,2,4,121,3.2644
1985,5,2,5,209,4.1532
1985,5,3,1,70,5.2270
1985,5,3,2,113,5.1853
1985,5,3,3,154,6.3542
1985,5,3,4,157,4.7770
1985,5,3,5,182,8.5057
1985,6,1,1,839,-2.1628
1985,6,1,2,274,0.3615
1985,6,1,3,260,0.8935
1985,6,1,4,273,2.4262
1985,6,1,5,373,0.7529
1985,6,2,1,121,-1.6869
1985,6,2,2,115,0.7913
1985,6,2,3,103,0.3054
1985,6,2,4,115,3.0745
1985,6,2,5,204,1.7126
1985,6,3,1,68,1.3252
1985,6,3,2,122,1.2428
1985,6,3,3,147,2.8138
1985,6,3,4,152,2.1066
1985,6,3,5,184,0.9195
1985,7,1,1,819,1.7018
1985,7,1,2,277,2.4035
1985,7,1,3,254,2.5999
1985,7,1,4,266,3.8004
1985,7,1,5,387,3.8321
1985,7,2,1,120,2.5670
1985,7,2,2,120,1.6724
1985,7,2,3,103,3.0967
1985,7,2,4,113,2.6290
1985,7,2,5,194,3.7648
1985,7,3,1,67,4.0543
1985,7,3,2,122,-1.3221
1985,7,3,3,143,-1.3997
1985,7,3,4,150,-0.7096
1985,7,3,5,186,0.9295
1985,8,1,1,748,-1.7494
1985,8,1,2,286,-0.7787
1985,8,1,3,214,-0.2756
1985,8,1,4,295,-0.5595
1985,8,1,5,345,-0.8236
1985,8,2,1,119,-0.5288
1985,8,2,2,103,-0.7920
1985,8,2,3,102,-0.2256
1985,8,2,4,137,-1.2007
1985,8,2,5,197,-1.7404
1985,8,3,1,68,0.4484
1985,8,3,2,121,0.0011
1985,8,3,3,151,0.4096
1985,8,3,4,141,-0.6531
1985,8,3,5,186,-1.2214
1985,9,1,1,751,-6.9803
1985,9,1,2,304,-5.8277
1985,9,1,3,224,-4.5587
1985,9,1,4,297,-4.7011
1985,9,1,5,361,-6.7402
1985,9,2,1,116,-7.0568
1985,9,2,2,100,-4.9566
1985,9,2,3,95,-4.5104
1985,9,2,4,139,-6.3335
1985,9,2,5,197,-6.3338
1985,9,3,1,67,-4.1862
1985,9,3,2,129,-3.6834
1985,9,3,3,143,-3.5819
1985,9,3,4,145,-2.5147
1985,9,3,5,186,-3.5907
1985,10,1,1,732,0.6815
1985,10,1,2,318,1.7825
1985,10,1,3,227,1.7267
1985,10,1,4,299,3.3908
1985,10,1,5,367,3.8576
1985,10,2,1,109,0.9968
1985,10,2,2,101,3.0813
1985,10,2,3,100,3.2018
1985,10,2,4,137,4.1445
1985,10,2,5,200,5.7636
1985,10,3,1,63,2.5924
1985,10,3,2,129,4.2135
1985,10,3,3,147,5.9584
1985,10,3,4,137,3.1018
1985,10,3,5,186,3.7149
1985,11,1,1,642,5.2579
1985,11,1,2,326,4.6666
1985,11,1,3,278,5.6401
1985,11,1,4,263,6.2494
1985,11,1,5,359,8.6225
1985,11,2,1,104,6.3057
1985,11,2,2,106,7.2477
1985,11,2,3,110,6.4959
1985,11,2,4,128,8.7982
1985,11,2,5,207,9.0928
1985,11,3,1,68,6.2403
1985,11,3,2,125,4.3405
1985,11,3,3,135,7.2801
1985,11,3,4,148,5.2820
1985,11,3,5,183,9.3268
1985,12,1,1,661,3.8358
1985,12,1,2,368,3.8077
1985,12,1,3,275,5.4895
1985,12,1,4,231,4.3019
1985,12,1,5,348,5.4490
1985,12,2,1,115,2.7722
1985,12,2,2,105,4.2649
1985,12,2,3,103,3.7353
1985,12,2,4,125,3.7920
1985,12,2,5,209,6.1099
1985,12,3,1,72,3.7160
1985,12,3,2,123,2.3281
1985,12,3,3,135,5.0715
1985,12,3,4,148,2.5000
1985,12,3,5,184,6.5581
1986,1,1,1,685,0.8411
1986,1,1,2,364,2.3632
1986,1,1,3,266,3.1184
1986,1,1,4,253,1.4063
1986,1,1,5,342,4.8389
1986,1,2,1,119,-0.2894
1986,1,2,2,95,0.0107
1986,1,2,3,103,0.0023
1986,1,2,4,125,2.6506
1986,1,2,5,205,1.6209
1986,1,3,1,68,0.3302
1986,1,3,2,122,1.4316
1986,1,3,3,135,0.6118
1986,1,3,4,146,0.0325
1986,1,3,5,182,0.2273
1986,2,1,1,644,2.8479
1986,2,1,2,329,4.9428
1986,2,1,3,241,7.4271
1986,2,1,4,275,7.5248
1986,2,1,5,353,7.8215
1986,2,2,1,109,4.7633
1986,2,2,2,105,7.5717
1986,2,2,3,97,6.2657
1986,2,2,4,134,7.7974
1986,2,2,5,212,6.8194
1986,2,3,1,67,5.7904
1986,2,3,2,113,6.7574
1986,2,3,3,134,7.8086
1986,2,3,4,143,9.1966
1986,2,3,5,184,7.3086
1986,3,1,1,661,5.8225
1986,3,1,2,331,3.7021
1986,3,1,3,230,5.2143
1986,3,1,4,260,4.0167
1986,3,1,5,386,4.9201
1986,3,2,1,104,4.4553
1986,3,2,2,111,6.1048
1986,3,2,3,112,4.5412
1986,3,2,4,127,5.1145
1986,3,2,5,223,5.4532
1986,3,3,1,78,3.8532
1986,3,3,2,107,2.6202
1986,3,3,3,136,4.4517
1986,3,3,4,144,6.5974
1986,3,3,5,180,6.3866
1986,4,1,1,700,0.0504
1986,4,1,2,354,2.4902
1986,4,1,3,224,0.1860
1986,4,1,4,254,2.7269
1986,4,1,5,379,2.9500
1986,4,2,1,107,0.6473
1986,4,2,2,124,0.7941
1986,4,2,3,92,1.4349
1986,4,2,4,129,1.0003
1986,4,2,5,217,3.6274
1986,4,3,1,71,-1.4864
1986,4,3,2,106,-0.9418
1986,4,3,3,144,-1.9380
1986,4,3,4,146,-0.9922
1986,4,3,5,190,0.9263
1986,5,1,1,735,2.9129
1986,5,1,2,310,3.4012
1986,5,1,3,256,2.6436
1986,5,1,4,219,2.4649
1986,5,1,5,372,5.7678
1986,5,2,1,114,1.8846
1986,5,2,2,118,3.9853
1986,5,2,3,107,2.7474
1986,5,2,4,133,4.3672
1986,5,2,5,216,4.2516
1986,5,3,1,67,2.3838
1986,5,3,2,115,4.8509
1986,5,3,3,129,4.0212
1986,5,3,4,149,4.5054
1986,5,3,5,195,7.9536
1986,6,1,1,761,-2.5056
1986,6,1,2,351,0.2696
1986,6,1,3,259,-0.3150
1986,6,1,4,249,-0.6331
1986,6,1,5,343,2.9279
1986,6,2,1,108,-3.4206
1986,6,2,2,116,-0.5856
1986,6,2,3,107,0.6926
1986,6,2,4,138,0.7192
1986,6,2,5,228,0.4870
1986,6,3,1,72,-2.7919
1986,6,3,2,107,-0.0451
1986,6,3,3,143,1.3036
1986,6,3,4,147,1.6365
1986,6,3,5,184,3.6909
1986,7,1,1,740,-10.8040
1986,7,1,2,367,-8.5888
1986,7,1,3,266,-9.1200
1986,7,1,4,241,-7.9619
1986,7,1,5,342,-7.6951
1986,7,2,1,121,-12.6542
1986,7,2,2,109,-9.9707
1986,7,2,3,105,-8.9863
1986,7,2,4,122,-7.9931
1986,7,2,5,227,-9.4205
1986,7,3,1,71,-9.6875
1986,7,3,2,102,-7.5028
1986,7,3,3,141,-4.0097
1986,7,3,4,154,-5.0228
1986,7,3,5,182,-5.3282
1986,8,1,1,723,1.6942
1986,8,1,2,340,1.5692
1986,8,1,3,247,1.3268
1986,8,1,4,274,1.4097
1986,8,1,5,299,1.1769
1986,8,2,1,120,5.5430
1986,8,2,2,108,5.2831
1986,8,2,3,93,4.4070
1986,8,2,4,135,3.9525
1986,8,2,5,223,4.1696
1986,8,3,1,73,10.4981
1986,8,3,2,104,8.8243
1986,8,3,3,137,7.9610
1986,8,3,4,147,7.4315
1986,8,3,5,186,4.5106
1986,9,1,1,733,-6.3165
1986,9,1,2,384,-5.9764
1986,9,1,3,247,-5.6361
1986,9,1,4,288,-7.3735
1986,9,1,5,322,-7.3502
1986,9,2,1,129,-3.5714
1986,9,2,2,101,-5.6550
1986,9,2,3,101,-5.8843
1986,9,2,4,133,-5.0977
1986,9,2,5,213,-8.2981
1986,9,3,1,74,-2.0849
1986,9,3,2,108,-4.7130
1986,9,3,3,129,-8.1323
1986,9,3,4,147,-8.1801
1986,9,3,5,190,-9.4805
1986,10,1,1,739,1.6033
1986,10,1,2,386,1.9461
1986,10,1,3,248,3.1531
1986,10,1,4,285,3.4705
1986,10,1,5,332,4.3719
1986,10,2,1,130,3.7422
1986,10,2,2,103,3.8976
1986,10,2,3,100,4.0783
1986,10,2,4,135,4.1551
1986,10,2,5,205,6.2196
1986,10,3,1,72,5.1806
1986,10,3,2,105,6.1337
1986,10,3,3,140,6.0261
1986,10,3,4,143,5.9927
1986,10,3,5,191,5.6617
1986,11,1,1,707,-1.1136
1986,11,1,2,378,0.6303
1986,11,1,3,284,0.0129
1986,11,1,4,247,1.6081
1986,11,1,5,357,-0.1251
1986,11,2,1,123,-2.5850
1986,11,2,2,95,-1.0766
1986,11,2,3,116,-0.9651
1986,11,2,4,128,1.0073
1986,11,2,5,201,1.9357
1986,11,3,1,69,1.5785
1986,11,3,2,114,1.9111
1986,11,3,3,126,2.9387
1986,11,3,4,149,2.6861
1986,11,3,5,191,2.6169
1986,12,1,1,729,-3.8124
1986,12,1,2,398,-3.3107
1986,12,1,3,310,-2.4225
1986,12,1,4,228,-2.1604
1986,12,1,5,368,-2.7785
1986,12,2,1,126,-2.3905
1986,12,2,2,103,-4.5660
1986,12,2,3,109,-1.8318
1986,12,2,4,131,-2.2360
1986,12,2,5,209,-1.4963
1986,12,3,1,72,-4.0926
1986,12,3,2,109,-3.9379
1986,12,3,3,132,-3.7838
1986,12,3,4,150,-2.5228
1986,12,3,5,186,-1.7628
1987,1,1,1,711,11.0830
1987,1,1,2,416,10.0471
1987,1,1,3,304,10.8721
1987,1,1,4,238,10.4776
1987,1,1,5,377,12.8831
1987,1,2,1,122,12.3525
1987,1,2,2,103,12.2156
1987,1,2,3,102,11.5818
1987,1,2,4,135,12.9943
1987,1,2,5,203,14.1986
1987,1,3,1,70,13.7976
1987,1,3,2,102,13.0770
1987,1,3,3,136,10.2663
1987,1,3,4,147,13.8448
1987,1,3,5,178,16.0041
1987,2,1,1,649,7.5833
1987,2,1,2,382,8.2450
1987,2,1,3,293,8.6334
1987,2,1,4,260,8.6730
1987,2,1,5,378,9.0245
1987,2,2,1,118,8.3813
1987,2,2,2,104,8.5025
1987,2,2,3,95,7.3232
1987,2,2,4,128,8.2745
1987,2,2,5,209,9.8409
1987,2,3,1,70,2.8915
1987,2,3,2,103,4.4158
1987,2,3,3,139,1.3034
1987,2,3,4,144,2.5449
1987,2,3,5,183,7.8398
1987,3,1,1,660,3.0690
1987,3,1,2,425,0.8782
1987,3,1,3,268,4.2090
1987,3,1,4,274,2.3630
1987,3,1,5,381,2.7726
1987,3,2,1,111,5.6514
1987,3,2,2,117,2.9878
1987,3,2,3,106,0.1656
1987,3,2,4,123,2.1479
1987,3,2,5,219,2.4865
1987,3,3,1,76,2.9091
1987,3,3,2,107,5.2559
1987,3,3,3,140,0.8741
1987,3,3,4,140,3.9191
1987,3,3,5,190,2.3058
1987,4,1,1,701,-2.2694
1987,4,1,2,463,-3.2027
1987,4,1,3,277,-4.0642
1987,4,1,4,262,-2.0506
1987,4,1,5,372,-2.5199
1987,4,2,1,104,-1.2403
1987,4,2,2,117,-1.3382
1987,4,2,3,111,-3.5157
1987,4,2,4,129,-3.7663
1987,4,2,5,211,-3.2249
1987,4,3,1,74,2.3185
1987,4,3,2,113,0.5946
1987,4,3,3,135,-2.9572
1987,4,3,4,133,-1.4532
1987,4,3,5,191,-0.5861
1987,5,1,1,814,1.3074
1987,5,1,2,355,-0.6518
1987,5,1,3,281,-0.6264
1987,5,1,4,228,-0.4267
1987,5,1,5,374,-1.1979
1987,5,2,1,131,1.2103
1987,5,2,2,120,-0.0842
1987,5,2,3,105,-1.0190
1987,5,2,4,131,0.3879
1987,5,2,5,208,0.0921
1987,5,3,1,70,4.4190
1987,5,3,2,115,0.9130
1987,5,3,3,135,0.6569
1987,5,3,4,147,0.5423
1987,5,3,5,183,0.5668
1987,6,1,1,856,1.9889
1987,6,1,2,393,2.9207
1987,6,1,3,269,2.8024
1987,6,1,4,267,3.4422
1987,6,1,5,376,1.4730
1987,6,2,1,128,2.8785
1987,6,2,2,119,3.1871
1987,6,2,3,102,3.3042
1987,6,2,4,131,4.0333
1987,6,2,5,197,2.9755
1987,6,3,1,74,3.3054
1987,6,3,2,115,4.8060
1987,6,3,3,141,4.2149
1987,6,3,4,143,5.3897
1987,6,3,5,182,4.6738
1987,7,1,1,860,2.8758
1987,7,1,2,407,1.9590
1987,7,1,3,259,2.8019
1987,7,1,4,249,3.6601
1987,7,1,5,389,3.6831
1987,7,2,1,131,6.1445
1987,7,2,2,118,5.1341
1987,7,2,3,103,2.8367
1987,7,2,4,134,3.2421
1987,7,2,5,201,2.5734
1987,7,3,1,72,7.1470
1987,7,3,2,107,6.7620
1987,7,3,3,141,3.5888
1987,7,3,4,140,4.5125
1987,7,3,5,177,4.7386
1987,8,1,1,802,-0.0539
1987,8,1,2,397,1.4753
1987,8,1,3,251,2.6472
1987,8,1,4,306,4.5886
1987,8,1,5,354,4.9077
1987,8,2,1,132,1.5777
1987,8,2,2,111,1.8901
1987,8,2,3,93,4.8623
1987,8,2,4,152,4.8369
1987,8,2,5,197,4.1030
1987,8,3,1,61,-1.2283
1987,8,3,2,109,2.3117
1987,8,3,3,146,3.0591
1987,8,3,4,140,4.1855
1987,8,3,5,185,5.4317
1987,9,1,1,822,-2.5409
1987,9,1,2,411,-0.0309
1987,9,1,3,263,-0.1898
1987,9,1,4,319,-1.4118
1987,9,1,5,390,-1.1817
1987,9,2,1,125,-1.7259
1987,9,2,2,122,-0.7469
1987,9,2,3,91,-2.8421
1987,9,2,4,137,-0.9249
1987,9,2,5,198,-2.1112
1987,9,3,1,63,-1.8340
1987,9,3,2,111,-3.0220
1987,9,3,3,144,-1.8972
1987,9,3,4,143,-2.1249
1987,9,3,5,190,-2.2096
1987,10,1,1,842,-32.3393
1987,10,1,2,411,-29.6124
1987,10,1,3,267,-29.0672
1987,10,1,4,337,-29.9364
1987,10,1,5,390,-32.5525
1987,10,2,1,130,-33.2673
1987,10,2,2,117,-28.0053
1987,10,2,3,97,-26.1827
1987,10,2,4,132,-30.6022
1987,10,2,5,198,-31.2107
1987,10,3,1,60,-24.2143
1987,10,3,2,115,-22.2331
1987,10,3,3,136,-17.6862
1987,10,3,4,147,-21.7931
1987,10,3,5,183,-23.1273
1987,11,1,1,800,-9.1171
1987,11,1,2,420,-5.9188
1987,11,1,3,271,-5.6191
1987,11,1,4,279,-3.9389
1987,11,1,5,424,-5.1469
1987,11,2,1,134,-2.7521
1987,11,2,2,119,-2.5445
1987,11,2,3,108,-6.4283
1987,11,2,4,129,-4.7515
1987,11,2,5,217,-5.6398
1987,11,3,1,57,-5.8779
1987,11,3,2,116,-7.2553
1987,11,3,3,141,-7.1378
1987,11,3,4,145,-7.7560
1987,11,3,5,181,-8.4777
1987,12,1,1,845,2.0333
1987,12,1,2,435,5.7324
1987,12,1,3,291,8.2418
1987,12,1,4,256,7.8216
1987,12,1,5,428,9.7968
1987,12,2,1,127,4.1154
1987,12,2,2,128,7.4145
1987,12,2,3,104,11.6813
1987,12,2,4,135,10.7042
1987,12,2,5,225,15.4058
1987,12,3,1,63,8.1713
1987,12,3,2,112,8.5234
1987,12,3,3,148,5.8748
1987,12,3,4,143,6.9339
1987,12,3,5,176,9.7648
1988,1,1,1,863,9.3502
1988,1,1,2,441,6.5905
1988,1,1,3,281,6.1398
1988,1,1,4,255,4.1959
1988,1,1,5,418,3.6663
1988,1,2,1,132,4.9123
1988,1,2,2,115,8.8071
1988,1,2,3,108,2.6932
1988,1,2,4,132,-0.0830
1988,1,2,5,224,0.5690
1988,1,3,1,58,2.6698
1988,1,3,2,116,6.8119
1988,1,3,3,144,6.9126
1988,1,3,4,145,3.0185
1988,1,3,5,184,0.4413
1988,2,1,1,805,6.4117
1988,2,1,2,403,10.3625
1988,2,1,3,304,9.1267
1988,2,1,4,259,7.8473
1988,2,1,5,418,9.7477
1988,2,2,1,111,8.3930
1988,2,2,2,126,8.7712
1988,2,2,3,100,10.5104
1988,2,2,4,143,10.2575
1988,2,2,5,219,11.3968
1988,2,3,1,65,5.3775
1988,2,3,2,111,5.4937
1988,2,3,3,143,3.7681
1988,2,3,4,138,5.7068
1988,2,3,5,174,5.3181
1988,3,1,1,845,4.6150
1988,3,1,2,392,4.5777
1988,3,1,3,303,6.9494
1988,3,1,4,287,6.9556
1988,3,1,5,433,6.7082
1988,3,2,1,111,4.3905
1988,3,2,2,115,3.5270
1988,3,2,3,106,4.8613
1988,3,2,4,133,3.3528
1988,3,2,5,235,4.2602
1988,3,3,1,69,1.8947
1988,3,3,2,118,-0.6537
1988,3,3,3,134,-3.0066
1988,3,3,4,143,-2.2871
1988,3,3,5,184,-3.9911
1988,4,1,1,859,0.3993
1988,4,1,2,386,1.8838
1988,4,1,3,322,2.1525
1988,4,1,4,290,1.6166
1988,4,1,5,426,3.0516
1988,4,2,1,119,1.0708
1988,4,2,2,109,1.3623
1988,4,2,3,117,2.7780
1988,4,2,4,141,3.0957
1988,4,2,5,235,2.0352
1988,4,3,1,72,1.6677
1988,4,3,2,118,0.6034
1988,4,3,3,131,1.2583
1988,4,3,4,144,1.5494
1988,4,3,5,181,0.7330
1988,5,1,1,878,-3.4064
1988,5,1,2,398,-1.9834
1988,5,1,3,284,-2.5390
1988,5,1,4,268,-1.4183
1988,5,1,5,397,-1.9179
1988,5,2,1,131,-1.7188
1988,5,2,2,119,0.1353
1988,5,2,3,117,-2.2668
1988,5,2,4,153,-0.4757
1988,5,2,5,204,-2.5345
1988,5,3,1,60,-0.6165
