year,month,rank_ME,rank_ROA_6,nstocks,ret_vw
1985,1,1,3,509,13.3355
1985,1,1,4,526,14.8733
1985,1,1,5,630,14.7527
1985,1,2,1,191,10.8442
1985,1,2,2,215,9.5752
1985,1,2,3,209,10.4278
1985,1,2,4,244,11.5617
1985,1,2,5,328,15.0784
1985,1,3,1,121,11.0449
1985,1,3,2,206,6.3002
1985,1,3,3,247,7.2335
1985,1,3,4,250,7.3032
1985,1,3,5,258,8.9340
1985,2,1,1,1007,2.5047
1985,2,1,2,652,2.7797
1985,2,1,3,511,3.7141
1985,2,1,4,527,3.3136
1985,2,1,5,618,4.1961
1985,2,2,1,185,1.2741
1985,2,2,2,214,1.0660
1985,2,2,3,209,2.3628
1985,2,2,4,245,2.3744
1985,2,2,5,333,2.9221
1985,2,3,1,123,0.4745
1985,2,3,2,216,1.7207
1985,2,3,3,258,1.3463
1985,2,3,4,271,2.4574
1985,2,3,5,267,0.9395
1985,3,1,1,1050,-3.2478
1985,3,1,2,691,-1.3392
1985,3,1,3,544,-1.7395
1985,3,1,4,552,-0.7147
1985,3,1,5,669,-3.1727
1985,3,2,1,201,-1.2949
1985,3,2,2,225,-0.2504
1985,3,2,3,221,-1.3483
1985,3,2,4,259,-3.8711
1985,3,2,5,344,-4.2172
1985,3,3,1,135,1.8696
1985,3,3,2,230,1.0668
1985,3,3,3,272,0.1805
1985,3,3,4,299,0.8712
1985,3,3,5,283,-1.3810
1985,4,1,1,1025,-3.9435
1985,4,1,2,690,-0.6755
1985,4,1,3,518,-1.3223
1985,4,1,4,543,-1.4540
1985,4,1,5,666,-1.0668
1985,4,2,1,185,-1.8453
1985,4,2,2,216,-0.6896
1985,4,2,3,204,-1.9030
1985,4,2,4,249,-1.0028
1985,4,2,5,324,-2.7309
1985,4,3,1,125,-1.1527
1985,4,3,2,218,0.4136
1985,4,3,3,245,0.9283
1985,4,3,4,271,-1.1867
1985,4,3,5,278,-1.7699
1985,5,1,1,1103,-0.2973
1985,5,1,2,683,2.7359
1985,5,1,3,555,3.4394
1985,5,1,4,572,3.9222
1985,5,1,5,683,4.1989
1985,5,2,1,205,2.1311
1985,5,2,2,238,2.8283
1985,5,2,3,224,4.2028
1985,5,2,4,265,4.2741
1985,5,2,5,341,4.0222
1985,5,3,1,131,4.1781
1985,5,3,2,253,5.7035
1985,5,3,3,297,6.8307
1985,5,3,4,315,5.7630
1985,5,3,5,293,6.4670
1985,6,1,1,1168,-1.4572
1985,6,1,2,710,0.6378
1985,6,1,3,594,0.7413
1985,6,1,4,608,1.1361
1985,6,1,5,708,1.2882
1985,6,2,1,214,-1.4384
1985,6,2,2,249,0.8978
1985,6,2,3,239,1.0924
1985,6,2,4,275,2.2015
1985,6,2,5,348,1.3196
1985,6,3,1,133,0.4548
1985,6,3,2,256,1.9707
1985,6,3,3,307,2.6703
1985,6,3,4,324,1.8458
1985,6,3,5,302,1.1426
1985,7,1,1,1122,1.6172
1985,7,1,2,668,3.1450
1985,7,1,3,569,2.4495
1985,7,1,4,578,3.1256
1985,7,1,5,696,3.1339
1985,7,2,1,202,2.9505
1985,7,2,2,244,1.6264
1985,7,2,3,226,1.9633
1985,7,2,4,260,3.0040
1985,7,2,5,340,3.4218
1985,7,3,1,125,3.5475
1985,7,3,2,236,-1.5343
1985,7,3,3,285,-1.2789
1985,7,3,4,304,-0.1729
1985,7,3,5,291,0.4044
1985,8,1,1,1136,-1.9172
1985,8,1,2,664,-0.2652
1985,8,1,3,548,0.0598
1985,8,1,4,613,-0.7611
1985,8,1,5,688,-1.0085
1985,8,2,1,210,-0.6620
1985,8,2,2,237,-0.5513
1985,8,2,3,227,-0.3042
1985,8,2,4,283,-0.6220
1985,8,2,5,356,-2.2870
1985,8,3,1,139,0.4125
1985,8,3,2,254,-0.3320
1985,8,3,3,291,0.2762
1985,8,3,4,308,-0.3655
1985,8,3,5,292,-1.1409
1985,9,1,1,1165,-6.9793
1985,9,1,2,685,-5.4589
1985,9,1,3,560,-4.5197
1985,9,1,4,616,-5.1266
1985,9,1,5,697,-5.8527
1985,9,2,1,219,-7.1459
1985,9,2,2,238,-4.9404
1985,9,2,3,231,-5.0181
1985,9,2,4,293,-5.6953
1985,9,2,5,350,-6.3382
1985,9,3,1,143,-4.8779
1985,9,3,2,262,-3.1057
1985,9,3,3,297,-3.6102
1985,9,3,4,314,-2.7159
1985,9,3,5,292,-3.7199
1985,10,1,1,1118,0.7948
1985,10,1,2,611,1.9613
1985,10,1,3,500,2.9050
1985,10,1,4,576,2.7804
1985,10,1,5,643,3.5872
1985,10,2,1,209,1.8594
1985,10,2,2,218,3.2033
1985,10,2,3,206,2.7446
1985,10,2,4,261,3.8734
1985,10,2,5,332,5.0780
1985,10,3,1,121,1.8899
1985,10,3,2,217,4.5930
1985,10,3,3,259,5.2317
1985,10,3,4,266,3.7664
1985,10,3,5,271,3.9303
1985,11,1,1,1118,4.7213
1985,11,1,2,635,4.8929
1985,11,1,3,528,6.1083
1985,11,1,4,564,6.4615
1985,11,1,5,629,8.0019
1985,11,2,1,207,6.4956
1985,11,2,2,237,6.4929
1985,11,2,3,220,7.0692
1985,11,2,4,271,7.6497
1985,11,2,5,332,8.8752
1985,11,3,1,132,6.8642
1985,11,3,2,235,4.5860
1985,11,3,3,275,6.1481
1985,11,3,4,285,6.7298
1985,11,3,5,279,9.2620
1985,12,1,1,1147,2.7633
1985,12,1,2,703,3.5765
1985,12,1,3,552,5.0539
1985,12,1,4,573,4.5139
1985,12,1,5,640,5.4437
1985,12,2,1,216,4.0835
1985,12,2,2,240,3.6750
1985,12,2,3,218,3.9183
1985,12,2,4,269,4.2707
1985,12,2,5,330,5.9421
1985,12,3,1,138,2.2969
1985,12,3,2,244,2.5580
1985,12,3,3,280,4.7041
1985,12,3,4,288,3.2451
1985,12,3,5,282,6.4545
1986,1,1,1,1069,2.1289
1986,1,1,2,671,1.9281
1986,1,1,3,511,1.7607
1986,1,1,4,532,1.5546
1986,1,1,5,588,4.8266
1986,1,2,1,197,-0.5394
1986,1,2,2,203,1.0076
1986,1,2,3,199,1.2328
1986,1,2,4,245,2.0573
1986,1,2,5,307,1.3605
1986,1,3,1,116,-1.0480
1986,1,3,2,207,1.2072
1986,1,3,3,240,0.4553
1986,1,3,4,243,0.6486
1986,1,3,5,258,0.2510
1986,2,1,1,1044,3.9670
1986,2,1,2,638,5.7862
1986,2,1,3,503,6.5994
1986,2,1,4,535,7.5171
1986,2,1,5,574,7.3241
1986,2,2,1,195,5.0841
1986,2,2,2,208,6.4396
1986,2,2,3,200,6.8452
1986,2,2,4,249,8.9529
1986,2,2,5,307,7.0182
1986,2,3,1,127,5.0895
1986,2,3,2,221,6.8135
1986,2,3,3,254,7.4357
1986,2,3,4,259,8.6818
1986,2,3,5,268,7.8482
1986,3,1,1,1096,5.6160
1986,3,1,2,685,4.5489
1986,3,1,3,527,4.8975
1986,3,1,4,562,4.6885
1986,3,1,5,627,4.4096
1986,3,2,1,212,4.6814
1986,3,2,2,227,6.1811
1986,3,2,3,221,4.3397
1986,3,2,4,266,4.6469
1986,3,2,5,324,6.3541
1986,3,3,1,144,2.8745
1986,3,3,2,236,3.9119
1986,3,3,3,268,4.5394
1986,3,3,4,279,5.6994
1986,3,3,5,278,6.7196
1986,4,1,1,1055,1.0890
1986,4,1,2,662,1.6018
1986,4,1,3,513,0.4545
1986,4,1,4,521,1.9550
1986,4,1,5,601,2.7464
1986,4,2,1,201,-0.0561
1986,4,2,2,223,2.3392
1986,4,2,3,200,1.1495
1986,4,2,4,246,0.0034
1986,4,2,5,311,3.4055
1986,4,3,1,128,-0.6540
1986,4,3,2,211,-2.0450
1986,4,3,3,246,-1.2669
1986,4,3,4,263,-0.8369
1986,4,3,5,269,0.7558
1986,5,1,1,1103,2.6157
1986,5,1,2,690,3.1586
1986,5,1,3,525,2.7329
1986,5,1,4,513,4.1381
1986,5,1,5,628,5.6226
1986,5,2,1,222,2.0682
1986,5,2,2,241,3.3693
1986,5,2,3,217,3.2247
1986,5,2,4,273,4.2467
1986,5,2,5,331,4.3625
1986,5,3,1,145,3.0303
1986,5,3,2,231,5.3628
1986,5,3,3,272,4.6712
1986,5,3,4,306,5.4589
1986,5,3,5,293,6.0336
1986,6,1,1,1151,-2.2235
1986,6,1,2,750,-0.1178
1986,6,1,3,576,0.8961
1986,6,1,4,567,-0.2366
1986,6,1,5,651,2.1649
1986,6,2,1,227,-2.9429
1986,6,2,2,255,-1.9156
1986,6,2,3,239,0.5574
1986,6,2,4,279,1.4248
1986,6,2,5,355,0.8050
1986,6,3,1,155,-3.8911
1986,6,3,2,233,0.0843
1986,6,3,3,291,2.3010
1986,6,3,4,312,1.2762
1986,6,3,5,298,3.1254
1986,7,1,1,1086,-10.2455
1986,7,1,2,739,-8.9957
1986,7,1,3,553,-7.7388
1986,7,1,4,546,-8.6958
1986,7,1,5,649,-8.6629
1986,7,2,1,215,-12.3533
1986,7,2,2,245,-9.0610
1986,7,2,3,227,-7.4486
1986,7,2,4,272,-8.1922
1986,7,2,5,353,-9.8820
1986,7,3,1,137,-9.8221
1986,7,3,2,215,-6.7045
1986,7,3,3,266,-2.6276
1986,7,3,4,287,-5.3308
1986,7,3,5,283,-5.9277
1986,8,1,1,1102,1.1011
1986,8,1,2,736,1.4571
1986,8,1,3,569,1.5905
1986,8,1,4,561,1.2282
1986,8,1,5,630,1.1920
1986,8,2,1,220,5.1156
1986,8,2,2,252,5.0786
1986,8,2,3,234,3.5947
1986,8,2,4,292,3.9458
1986,8,2,5,359,3.8408
1986,8,3,1,154,10.1143
1986,8,3,2,231,8.5437
1986,8,3,3,273,8.4391
1986,8,3,4,301,6.6402
1986,8,3,5,295,5.2906
1986,9,1,1,1147,-5.7447
1986,9,1,2,773,-5.4494
1986,9,1,3,586,-6.4872
1986,9,1,4,583,-6.7760
1986,9,1,5,644,-7.7043
1986,9,2,1,237,-4.8801
1986,9,2,2,255,-5.7253
1986,9,2,3,245,-4.4942
1986,9,2,4,295,-6.5732
1986,9,2,5,358,-7.7040
1986,9,3,1,153,-3.0069
1986,9,3,2,236,-4.6861
1986,9,3,3,275,-7.6082
1986,9,3,4,300,-8.1214
1986,9,3,5,299,-9.6907
1986,10,1,1,1112,1.1467
1986,10,1,2,704,2.5779
1986,10,1,3,555,3.2910
1986,10,1,4,520,3.4033
1986,10,1,5,595,3.8362
1986,10,2,1,220,4.3728
1986,10,2,2,222,3.1549
1986,10,2,3,224,3.4168
1986,10,2,4,262,4.6007
1986,10,2,5,337,5.6590
1986,10,3,1,129,5.9345
1986,10,3,2,207,6.4521
1986,10,3,3,242,6.1594
1986,10,3,4,259,4.8422
1986,10,3,5,272,6.4649
1986,11,1,1,1103,-1.2890
1986,11,1,2,710,-0.2081
1986,11,1,3,578,-0.4377
1986,11,1,4,535,1.4813
1986,11,1,5,603,-0.2643
1986,11,2,1,228,-2.8805
1986,11,2,2,225,0.0975
1986,11,2,3,234,0.0283
1986,11,2,4,275,0.2798
1986,11,2,5,341,2.4636
1986,11,3,1,141,0.8493
1986,11,3,2,221,2.0806
1986,11,3,3,245,2.5217
1986,11,3,4,275,2.7309
1986,11,3,5,277,2.7645
1986,12,1,1,1157,-3.6398
1986,12,1,2,774,-3.7015
1986,12,1,3,622,-1.8700
1986,12,1,4,544,-2.3741
1986,12,1,5,632,-2.8527
1986,12,2,1,235,-3.0089
1986,12,2,2,226,-3.7941
1986,12,2,3,234,-2.1562
1986,12,2,4,271,-2.3819
1986,12,2,5,343,-1.1152
1986,12,3,1,148,-3.2160
1986,12,3,2,213,-3.9725
1986,12,3,3,250,-3.6827
1986,12,3,4,284,-2.7930
1986,12,3,5,281,-1.7986
1987,1,1,1,1079,10.9797
1987,1,1,2,735,10.2196
1987,1,1,3,563,10.8477
1987,1,1,4,505,10.6606
1987,1,1,5,589,12.4836
1987,1,2,1,210,12.9697
1987,1,2,2,196,12.1091
1987,1,2,3,198,11.7135
1987,1,2,4,238,13.4607
1987,1,2,5,319,13.9147
1987,1,3,1,123,14.3266
1987,1,3,2,174,12.4201
1987,1,3,3,224,10.3765
1987,1,3,4,246,14.1648
1987,1,3,5,257,15.4856
1987,2,1,1,1042,8.6076
1987,2,1,2,721,6.8535
1987,2,1,3,548,8.2922
1987,2,1,4,509,8.9326
1987,2,1,5,588,9.4345
1987,2,2,1,208,8.8498
1987,2,2,2,196,7.6819
1987,2,2,3,201,6.8389
1987,2,2,4,247,7.9411
1987,2,2,5,317,10.0801
1987,2,3,1,131,4.8821
1987,2,3,2,187,4.1420
1987,2,3,3,238,1.9143
1987,2,3,4,267,2.4711
1987,2,3,5,266,7.6097
1987,3,1,1,1090,3.6331
1987,3,1,2,791,2.4183
1987,3,1,3,578,2.5477
1987,3,1,4,560,1.9777
1987,3,1,5,631,1.8427
1987,3,2,1,220,5.8286
1987,3,2,2,220,1.6854
1987,3,2,3,216,-0.0461
1987,3,2,4,264,1.1724
1987,3,2,5,337,2.0085
1987,3,3,1,150,5.3752
1987,3,3,2,207,5.7885
1987,3,3,3,253,1.7218
1987,3,3,4,290,3.1760
1987,3,3,5,280,1.7259
1987,4,1,1,1108,-2.0102
1987,4,1,2,796,-2.9700
1987,4,1,3,579,-3.5197
1987,4,1,4,526,-2.5227
1987,4,1,5,632,-2.6510
1987,4,2,1,211,-1.2073
1987,4,2,2,216,-1.7454
1987,4,2,3,214,-3.2773
1987,4,2,4,254,-2.9754
1987,4,2,5,331,-3.4470
1987,4,3,1,135,1.3215
1987,4,3,2,202,1.8686
1987,4,3,3,230,-3.0439
1987,4,3,4,257,-1.0060
1987,4,3,5,270,-1.1651
1987,5,1,1,1199,2.0480
1987,5,1,2,822,-0.2888
1987,5,1,3,624,-0.7224
1987,5,1,4,534,-0.1463
1987,5,1,5,661,-0.5256
1987,5,2,1,234,1.1126
1987,5,2,2,242,0.5688
1987,5,2,3,241,-0.5379
1987,5,2,4,278,0.0328
1987,5,2,5,348,0.2043
1987,5,3,1,147,3.6611
1987,5,3,2,226,1.0409
1987,5,3,3,258,-0.0943
1987,5,3,4,290,0.2848
1987,5,3,5,285,1.1507
1987,6,1,1,1268,2.2344
1987,6,1,2,879,2.4713
1987,6,1,3,668,2.2907
1987,6,1,4,577,3.8286
1987,6,1,5,711,1.5280
1987,6,2,1,237,1.9493
1987,6,2,2,250,3.0206
1987,6,2,3,246,2.8388
1987,6,2,4,283,3.6068
1987,6,2,5,353,2.7802
1987,6,3,1,153,3.8266
1987,6,3,2,229,4.1482
1987,6,3,3,270,4.7069
1987,6,3,4,291,5.3576
1987,6,3,5,287,4.6887
1987,7,1,1,1227,3.7613
1987,7,1,2,852,2.7609
1987,7,1,3,631,2.3668
1987,7,1,4,556,1.8820
1987,7,1,5,710,3.6637
1987,7,2,1,217,5.6157
1987,7,2,2,236,5.5813
1987,7,2,3,232,2.9617
1987,7,2,4,261,3.4549
1987,7,2,5,343,3.0608
1987,7,3,1,139,8.0264
1987,7,3,2,206,6.0830
1987,7,3,3,253,2.9122
1987,7,3,4,264,4.8186
1987,7,3,5,277,4.7523
1987,8,1,1,1257,-0.0394
1987,8,1,2,869,1.4676
1987,8,1,3,628,2.3402
1987,8,1,4,614,4.2221
1987,8,1,5,707,3.8333
1987,8,2,1,228,1.2703
1987,8,2,2,248,2.4568
1987,8,2,3,231,5.0179
1987,8,2,4,269,4.6789
1987,8,2,5,351,4.2470
1987,8,3,1,137,0.4720
1987,8,3,2,235,2.0441
1987,8,3,3,279,3.7742
1987,8,3,4,280,4.7326
1987,8,3,5,287,4.8809
1987,9,1,1,1315,-1.6636
1987,9,1,2,888,-0.6754
1987,9,1,3,648,-0.7417
1987,9,1,4,638,-1.4709
1987,9,1,5,725,-1.4792
1987,9,2,1,237,-1.0401
1987,9,2,2,252,-1.1764
1987,9,2,3,234,-2.8047
1987,9,2,4,270,-1.6083
1987,9,2,5,346,-1.9256
1987,9,3,1,142,-0.6708
1987,9,3,2,241,-2.4449
1987,9,3,3,283,-1.8893
1987,9,3,4,281,-1.7540
1987,9,3,5,286,-3.0000
1987,10,1,1,1293,-32.6997
1987,10,1,2,787,-30.3329
1987,10,1,3,592,-29.1075
1987,10,1,4,598,-30.2027
1987,10,1,5,687,-31.6581
1987,10,2,1,227,-34.5389
1987,10,2,2,228,-28.4265
1987,10,2,3,200,-26.0286
1987,10,2,4,247,-28.9493
1987,10,2,5,317,-30.9528
1987,10,3,1,121,-25.6686
1987,10,3,2,200,-22.8410
1987,10,3,3,248,-18.4462
1987,10,3,4,251,-20.9746
1987,10,3,5,259,-22.9636
1987,11,1,1,1299,-7.8356
1987,11,1,2,812,-5.4965
1987,11,1,3,593,-4.6854
1987,11,1,4,617,-4.4886
1987,11,1,5,698,-4.8580
1987,11,2,1,241,-3.7606
1987,11,2,2,240,-3.4636
1987,11,2,3,219,-5.9273
1987,11,2,4,266,-4.4785
1987,11,2,5,339,-5.5576
1987,11,3,1,127,-5.0173
1987,11,3,2,217,-6.5453
1987,11,3,3,274,-7.2587
1987,11,3,4,281,-7.9888
1987,11,3,5,271,-8.5667
1987,12,1,1,1343,2.3191
1987,12,1,2,866,4.7969
1987,12,1,3,639,6.8817
1987,12,1,4,628,7.4654
1987,12,1,5,724,8.0903
1987,12,2,1,253,5.3172
1987,12,2,2,259,7.4664
1987,12,2,3,227,10.3638
1987,12,2,4,278,11.2391
1987,12,2,5,355,14.8114
1987,12,3,1,136,8.1886
1987,12,3,2,221,7.6549
1987,12,3,3,279,5.5616
1987,12,3,4,287,7.6625
1987,12,3,5,273,9.8020
1988,1,1,1,1266,8.4227
1988,1,1,2,815,5.6743
1988,1,1,3,592,5.3874
1988,1,1,4,596,3.6929
1988,1,1,5,672,3.6777
1988,1,2,1,233,4.7178
1988,1,2,2,231,7.4317
1988,1,2,3,211,2.9569
1988,1,2,4,265,0.7495
1988,1,2,5,337,0.3519
1988,1,3,1,107,2.0905
1988,1,3,2,195,7.1705
1988,1,3,3,244,7.4728
1988,1,3,4,248,2.4916
1988,1,3,5,258,0.8971
1988,2,1,1,1227,5.8332
1988,2,1,2,786,9.6181
1988,2,1,3,579,8.4928
1988,2,1,4,574,8.9480
1988,2,1,5,665,8.9380
1988,2,2,1,220,7.8074
1988,2,2,2,237,8.2723
1988,2,2,3,207,11.0906
1988,2,2,4,266,10.1965
1988,2,2,5,339,10.7055
1988,2,3,1,121,5.6168
1988,2,3,2,211,6.8842
1988,2,3,3,246,3.3468
1988,2,3,4,268,5.7608
1988,2,3,5,262,5.0269
1988,3,1,1,1288,4.2977
1988,3,1,2,817,5.2013
1988,3,1,3,635,7.0471
1988,3,1,4,615,5.4455
1988,3,1,5,719,6.5456
1988,3,2,1,234,3.7539
1988,3,2,2,239,4.1779
1988,3,2,3,233,3.2926
1988,3,2,4,280,3.9521
1988,3,2,5,363,4.3297
1988,3,3,1,131,0.6405
1988,3,3,2,237,-0.3594
1988,3,3,3,268,-2.3207
1988,3,3,4,292,-3.4185
1988,3,3,5,275,-3.4339
1988,4,1,1,1288,0.7575
1988,4,1,2,795,2.5012
1988,4,1,3,625,2.0732
1988,4,1,4,572,1.4881
1988,4,1,5,713,3.0080
1988,4,2,1,231,1.3060
1988,4,2,2,223,1.6290
1988,4,2,3,224,2.5883
1988,4,2,4,268,2.4859
1988,4,2,5,356,2.1297
1988,4,3,1,130,1.8706
1988,4,3,2,225,1.4308
1988,4,3,3,241,1.3473
1988,4,3,4,256,1.9029
1988,4,3,5,256,-0.0570
1988,5,1,1,1321,-3.6883
1988,5,1,2,810,-2.1506
1988,5,1,3,624,-1.7285
1988,5,1,4,556,-2.2297
1988,5,1,5,711,-2.3159
1988,5,2,1,240,-0.9925
1988,5,2,2,243,-0.3884
1988,5,2,3,229,-2.6157
1988,5,2,4,283,-1.2539
1988,5,2,5,361,-2.2359
1988,5,3,1,140,-0.6421
1988,5,3,2,235,0.7420
1988,5,3,3,272,1.0575
1988,5,3,4,293,-0.1002
1988,5,3,5,277,-0.2441
1988,6,1,1,1402,5.1480
1988,6,1,2,872,6.7702
1988,6,1,3,636,7.6872
1988,6,1,4,585,8.0580
1988,6,1,5,747,8.5243
1988,6,2,1,251,6.1964
1988,6,2,2,243,7.8009
1988,6,2,3,241,8.4827
1988,6,2,4,284,7.5864
1988,6,2,5,366,8.8819
1988,6,3,1,139,4.6223
1988,6,3,2,237,2.8395
1988,6,3,3,280,4.1565
1988,6,3,4,295,5.2837
1988,6,3,5,283,6.1377
1988,7,1,1,1328,-1.0295
1988,7,1,2,833,-0.8153
1988,7,1,3,607,0.0741
1988,7,1,4,572,-0.6874
1988,7,1,5,711,0.0316
1988,7,2,1,227,-0.4680
1988,7,2,2,242,0.4444
1988,7,2,3,231,-1.0277
1988,7,2,4,279,-2.9371
1988,7,2,5,344,-2.8262
1988,7,3,1,130,-0.5870
1988,7,3,2,216,-0.0592
1988,7,3,3,269,-0.5421
1988,7,3,4,268,-1.3996
1988,7,3,5,265,-1.3753
1988,8,1,1,1328,-2.9105
1988,8,1,2,804,-1.3930
1988,8,1,3,609,-2.2926
1988,8,1,4,588,-2.5398
1988,8,1,5,700,-2.3667
1988,8,2,1,232,-3.5842
1988,8,2,2,250,-0.7218
1988,8,2,3,251,-2.4227
1988,8,2,4,290,-3.2907
1988,8,2,5,357,-4.3606
1988,8,3,1,132,-1.7055
1988,8,3,2,225,-1.3878
1988,8,3,3,277,-3.5281
1988,8,3,4,268,-3.4263
1988,8,3,5,268,-3.6013
1988,9,1,1,1362,0.9973
1988,9,1,2,802,2.3441
1988,9,1,3,629,2.9733
1988,9,1,4,598,4.0712
1988,9,1,5,694,4.0046
1988,9,2,1,243,2.6175
1988,9,2,2,251,2.8990
1988,9,2,3,267,3.6799
1988,9,2,4,290,3.0744
1988,9,2,5,351,2.6884
1988,9,3,1,134,3.1109
1988,9,3,2,228,3.8548
1988,9,3,3,280,4.2600
1988,9,3,4,274,3.5344
1988,9,3,5,266,4.7536
1988,10,1,1,1336,-2.9989
1988,10,1,2,731,-1.1511
1988,10,1,3,577,-0.6537
1988,10,1,4,561,-1.2019
1988,10,1,5,661,-1.2296
1988,10,2,1,228,-0.7414
1988,10,2,2,226,2.2076
1988,10,2,3,245,0.0155
1988,10,2,4,264,-1.2220
1988,10,2,5,316,-1.8083
1988,10,3,1,111,1.9146
1988,10,3,2,195,3.2206
1988,10,3,3,241,3.6710
1988,10,3,4,242,3.5429
1988,10,3,5,244,0.2353
1988,11,1,1,1314,-4.9261
1988,11,1,2,697,-3.6557
1988,11,1,3,551,-3.4856
1988,11,1,4,554,-4.4877
1988,11,1,5,641,-2.6527
1988,11,2,1,234,-1.9377
1988,11,2,2,242,-1.0771
1988,11,2,3,259,-2.4566
1988,11,2,4,284,-3.9306
1988,11,2,5,318,-3.5603
1988,11,3,1,116,-0.9498
1988,11,3,2,215,-0.2853
1988,11,3,3,266,-1.3088
1988,11,3,4,272,-1.0970
1988,11,3,5,259,-2.1386
1988,12,1,1,1372,3.3848
1988,12,1,2,756,3.4731
1988,12,1,3,591,3.4894
1988,12,1,4,575,4.2280
1988,12,1,5,682,5.4045
1988,12,2,1,238,6.0562
1988,12,2,2,248,3.2365
1988,12,2,3,261,4.7742
1988,12,2,4,283,4.9962
1988,12,2,5,319,5.3056
1988,12,3,1,116,2.4956
1988,12,3,2,220,1.6077
1988,12,3,3,269,1.4636
1988,12,3,4,278,2.2334
1988,12,3,5,265,3.1544
1989,1,1,1,1304,4.9290
1989,1,1,2,678,4.5327
1989,1,1,3,557,3.9922
1989,1,1,4,548,3.3025
1989,1,1,5,644,6.9910
1989,1,2,1,215,6.7446
1989,1,2,2,221,5.5842
1989,1,2,3,228,4.9746
1989,1,2,4,265,4.2025
1989,1,2,5,302,4.0782
1989,1,3,1,95,8.4238
1989,1,3,2,196,5.6719
1989,1,3,3,237,6.6213
1989,1,3,4,244,6.7381
1989,1,3,5,240,7.0988
1989,2,1,1,1257,0.8191
1989,2,1,2,652,0.3760
1989,2,1,3,529,0.8989
1989,2,1,4,534,1.2022
1989,2,1,5,640,-0.4245
1989,2,2,1,206,1.0572
1989,2,2,2,212,2.2913
1989,2,2,3,226,1.2927
1989,2,2,4,280,0.2115
1989,2,2,5,309,0.1783
1989,2,3,1,111,-0.8181
1989,2,3,2,209,-1.5166
1989,2,3,3,247,-2.2850
1989,2,3,4,257,-2.5998
1989,2,3,5,250,-2.2976
1989,3,1,1,1295,1.7734
1989,3,1,2,717,3.3033
1989,3,1,3,569,3.2376
1989,3,1,4,557,2.0172
1989,3,1,5,668,4.9977
1989,3,2,1,212,3.8120
1989,3,2,2,226,3.2933
1989,3,2,3,246,1.3998
1989,3,2,4,295,2.3321
1989,3,2,5,323,2.1714
1989,3,3,1,130,1.6918
1989,3,3,2,221,1.5051
1989,3,3,3,266,3.1956
1989,3,3,4,263,0.9234
1989,3,3,5,255,1.6869
1989,4,1,1,1261,2.5820
1989,4,1,2,722,2.3684
1989,4,1,3,546,2.8342
1989,4,1,4,538,3.8064
1989,4,1,5,652,5.4143
1989,4,2,1,210,4.3179
1989,4,2,2,225,5.1141
1989,4,2,3,229,4.4487
1989,4,2,4,279,5.0162
1989,4,2,5,305,6.6442
1989,4,3,1,122,5.5822
1989,4,3,2,206,3.7755
1989,4,3,3,231,6.2630
1989,4,3,4,242,4.7828
1989,4,3,5,247,5.7228
1989,5,1,1,1277,2.3387
1989,5,1,2,730,3.8409
1989,5,1,3,543,3.8393
1989,5,1,4,520,3.2856
1989,5,1,5,667,4.5218
1989,5,2,1,225,4.2604
1989,5,2,2,229,4.0389
1989,5,2,3,246,4.7919
1989,5,2,4,294,5.4247
1989,5,2,5,317,5.8377
1989,5,3,1,140,4.3810
1989,5,3,2,229,3.9864
1989,5,3,3,275,4.1015
1989,5,3,4,269,4.6493
1989,5,3,5,268,3.8059
1989,6,1,1,1369,-1.7811
1989,6,1,2,776,-1.6698
1989,6,1,3,614,-0.8970
1989,6,1,4,556,-1.3182
1989,6,1,5,708,-3.1027
1989,6,2,1,232,-1.7594
1989,6,2,2,247,-2.0908
1989,6,2,3,255,-1.5733
1989,6,2,4,311,-2.1006
1989,6,2,5,329,-3.9188
1989,6,3,1,141,0.4207
1989,6,3,2,233,0.2314
1989,6,3,3,285,-0.3242
1989,6,3,4,273,-0.5081
1989,6,3,5,274,-2.0473
1989,7,1,1,1293,1.6683
1989,7,1,2,750,3.2359
1989,7,1,3,598,4.0672
1989,7,1,4,527,4.2876
1989,7,1,5,682,5.0396
1989,7,2,1,208,2.9211
1989,7,2,2,235,4.0553
1989,7,2,3,240,4.5155
1989,7,2,4,297,5.4424
1989,7,2,5,315,4.6158
1989,7,3,1,127,5.9872
1989,7,3,2,205,6.8483
1989,7,3,3,261,7.5838
1989,7,3,4,248,8.8353
1989,7,3,5,247,9.9604
1989,8,1,1,1293,0.5409
1989,8,1,2,745,2.1325
1989,8,1,3,621,1.5718
1989,8,1,4,537,1.3353
1989,8,1,5,675,2.3324
1989,8,2,1,221,2.4997
1989,8,2,2,231,2.0872
1989,8,2,3,262,2.6731
1989,8,2,4,296,2.4711
1989,8,2,5,325,4.0977
1989,8,3,1,127,1.6612
1989,8,3,2,208,3.5371
1989,8,3,3,277,2.2685
1989,8,3,4,255,0.9981
1989,8,3,5,250,2.3669
1989,9,1,1,1325,-0.7128
1989,9,1,2,767,-0.3967
1989,9,1,3,668,-0.0523
1989,9,1,4,559,1.0790
1989,9,1,5,685,1.5442
1989,9,2,1,230,-1.4606
1989,9,2,2,244,-0.7702
1989,9,2,3,273,0.4466
1989,9,2,4,301,1.0486
1989,9,2,5,330,2.4163
1989,9,3,1,127,-0.3775
1989,9,3,2,217,-1.7144
1989,9,3,3,293,-0.5975
1989,9,3,4,262,-0.2953
