year,month,rank_ME,rank_Oq_1,nstocks,ret_vw
2001,2,1,2,156,-1.3724
2001,2,1,3,177,-2.8574
2001,2,1,4,260,-3.2506
2001,2,1,5,1073,-11.6718
2001,2,2,1,199,-10.6158
2001,2,2,2,111,-6.0136
2001,2,2,3,126,-5.4192
2001,2,2,4,129,-4.2697
2001,2,2,5,207,-11.8097
2001,2,3,1,265,-12.6963
2001,2,3,2,170,-5.8657
2001,2,3,3,156,-3.3805
2001,2,3,4,91,-4.2211
2001,2,3,5,86,-17.2853
2001,3,1,1,228,-3.2638
2001,3,1,2,170,-5.9688
2001,3,1,3,174,-5.5413
2001,3,1,4,272,-2.5177
2001,3,1,5,1078,-8.2784
2001,3,2,1,201,-6.1053
2001,3,2,2,107,-5.4323
2001,3,2,3,125,-3.0686
2001,3,2,4,117,-4.0922
2001,3,2,5,186,-8.7805
2001,3,3,1,248,-8.0475
2001,3,3,2,162,-5.7750
2001,3,3,3,151,-4.7300
2001,3,3,4,99,-6.9205
2001,3,3,5,77,-11.8046
2001,4,1,1,222,8.5416
2001,4,1,2,171,9.2824
2001,4,1,3,185,7.9825
2001,4,1,4,269,3.2178
2001,4,1,5,1060,6.2871
2001,4,2,1,203,15.4462
2001,4,2,2,114,8.9404
2001,4,2,3,118,10.1930
2001,4,2,4,119,8.5078
2001,4,2,5,179,8.1971
2001,4,3,1,241,9.2475
2001,4,3,2,161,7.6027
2001,4,3,3,144,6.7259
2001,4,3,4,102,7.7611
2001,4,3,5,77,9.3677
2001,5,1,1,217,10.5419
2001,5,1,2,168,8.5863
2001,5,1,3,217,11.9704
2001,5,1,4,235,9.7397
2001,5,1,5,1187,10.9043
2001,5,2,1,215,2.4543
2001,5,2,2,110,4.0653
2001,5,2,3,114,3.4754
2001,5,2,4,129,6.0376
2001,5,2,5,177,9.9581
2001,5,3,1,278,-0.3705
2001,5,3,2,163,1.4027
2001,5,3,3,143,-0.3509
2001,5,3,4,122,0.7833
2001,5,3,5,77,-2.8763
2001,6,1,1,221,3.9503
2001,6,1,2,163,3.8789
2001,6,1,3,209,2.9345
2001,6,1,4,223,3.7697
2001,6,1,5,1159,1.4869
2001,6,2,1,230,5.6664
2001,6,2,2,105,1.2509
2001,6,2,3,121,4.1266
2001,6,2,4,128,2.5931
2001,6,2,5,189,6.3467
2001,6,3,1,263,-2.4983
2001,6,3,2,165,-4.3014
2001,6,3,3,138,-0.8247
2001,6,3,4,115,-3.6545
2001,6,3,5,83,-3.6430
2001,7,1,1,211,-1.1360
2001,7,1,2,164,-2.4397
2001,7,1,3,211,-1.7008
2001,7,1,4,220,-1.5667
2001,7,1,5,1096,-5.2899
2001,7,2,1,220,-6.4785
2001,7,2,2,102,-5.0617
2001,7,2,3,124,-3.3212
2001,7,2,4,127,-3.9098
2001,7,2,5,213,-7.9280
2001,7,3,1,266,-1.1455
2001,7,3,2,171,0.5913
2001,7,3,3,142,1.2974
2001,7,3,4,111,-4.1463
2001,7,3,5,80,-6.2359
2001,8,1,1,191,-3.1622
2001,8,1,2,183,-1.7240
2001,8,1,3,184,-1.9662
2001,8,1,4,262,-2.2314
2001,8,1,5,1099,-5.4116
2001,8,2,1,202,-6.4771
2001,8,2,2,120,-2.3576
2001,8,2,3,108,-1.9629
2001,8,2,4,130,-0.4835
2001,8,2,5,206,-7.6555
2001,8,3,1,249,-7.4383
2001,8,3,2,166,-5.5577
2001,8,3,3,133,-3.4121
2001,8,3,4,107,-0.5068
2001,8,3,5,67,-7.2131
2001,9,1,1,188,-10.8649
2001,9,1,2,178,-12.9071
2001,9,1,3,185,-14.7576
2001,9,1,4,274,-14.0868
2001,9,1,5,1071,-18.6088
2001,9,2,1,197,-17.5759
2001,9,2,2,117,-18.2303
2001,9,2,3,105,-15.5774
2001,9,2,4,127,-16.9155
2001,9,2,5,191,-18.5703
2001,9,3,1,232,-10.7476
2001,9,3,2,170,-4.6180
2001,9,3,3,137,-7.1972
2001,9,3,4,108,-10.9491
2001,9,3,5,68,-15.3268
2001,10,1,1,186,9.7419
2001,10,1,2,176,12.5509
2001,10,1,3,184,9.7703
2001,10,1,4,269,12.1685
2001,10,1,5,1063,8.9703
2001,10,2,1,204,14.2722
2001,10,2,2,115,11.4425
2001,10,2,3,107,10.9891
2001,10,2,4,131,10.0975
2001,10,2,5,190,10.4891
2001,10,3,1,226,6.5710
2001,10,3,2,169,-1.7486
2001,10,3,3,129,0.9778
2001,10,3,4,111,1.7491
2001,10,3,5,61,5.1970
2001,11,1,1,187,7.9661
2001,11,1,2,162,9.4759
2001,11,1,3,201,6.8318
2001,11,1,4,242,11.0478
2001,11,1,5,1096,11.5814
2001,11,2,1,193,10.6722
2001,11,2,2,128,10.1951
2001,11,2,3,106,6.2431
2001,11,2,4,141,8.6722
2001,11,2,5,205,13.5184
2001,11,3,1,241,9.4554
2001,11,3,2,157,6.6381
2001,11,3,3,135,5.3581
2001,11,3,4,104,6.3120
2001,11,3,5,75,10.5815
2001,12,1,1,185,9.7530
2001,12,1,2,160,8.8136
2001,12,1,3,205,8.8051
2001,12,1,4,229,9.1297
2001,12,1,5,1074,7.4005
2001,12,2,1,194,7.3184
2001,12,2,2,129,8.7811
2001,12,2,3,106,8.9442
2001,12,2,4,144,7.9499
2001,12,2,5,195,5.0942
2001,12,3,1,237,0.3989
2001,12,3,2,156,1.6727
2001,12,3,3,135,1.4777
2001,12,3,4,101,2.9183
2001,12,3,5,87,1.2276
2002,1,1,1,186,0.2490
2002,1,1,2,164,2.7610
2002,1,1,3,191,1.8934
2002,1,1,4,223,4.3412
2002,1,1,5,1071,1.1467
2002,1,2,1,189,-2.1704
2002,1,2,2,127,0.4891
2002,1,2,3,114,0.0751
2002,1,2,4,148,0.2554
2002,1,2,5,196,-5.6049
2002,1,3,1,234,0.5379
2002,1,3,2,155,-0.4674
2002,1,3,3,130,-0.6062
2002,1,3,4,99,-2.7960
2002,1,3,5,87,-9.3646
2002,2,1,1,194,-3.1749
2002,2,1,2,175,-2.8859
2002,2,1,3,187,-2.2325
2002,2,1,4,216,-3.3221
2002,2,1,5,1148,-8.9765
2002,2,2,1,188,-3.3341
2002,2,2,2,115,-1.5190
2002,2,2,3,118,-2.1008
2002,2,2,4,130,-1.5638
2002,2,2,5,218,-11.6291
2002,2,3,1,235,-2.3702
2002,2,3,2,150,-1.0084
2002,2,3,3,141,0.3495
2002,2,3,4,99,-4.1132
2002,2,3,5,85,-9.9325
2002,3,1,1,191,9.3892
2002,3,1,2,176,10.1107
2002,3,1,3,194,11.2515
2002,3,1,4,215,12.9180
2002,3,1,5,1177,9.2339
2002,3,2,1,204,8.3338
2002,3,2,2,103,8.4149
2002,3,2,3,113,8.8096
2002,3,2,4,127,10.6828
2002,3,2,5,189,11.4264
2002,3,3,1,229,3.9328
2002,3,3,2,143,3.1462
2002,3,3,3,136,3.0217
2002,3,3,4,96,7.3622
2002,3,3,5,82,6.7011
2002,4,1,1,190,2.5085
2002,4,1,2,175,0.8069
2002,4,1,3,189,3.2218
2002,4,1,4,215,2.9303
2002,4,1,5,1167,-3.8943
2002,4,2,1,208,-1.1163
2002,4,2,2,100,1.0706
2002,4,2,3,112,-0.7666
2002,4,2,4,131,-1.7344
2002,4,2,5,187,-6.9293
2002,4,3,1,222,-6.2002
2002,4,3,2,143,-4.8746
2002,4,3,3,136,-3.6937
2002,4,3,4,97,-6.9496
2002,4,3,5,81,-6.6412
2002,5,1,1,209,-2.3326
2002,5,1,2,172,-2.8167
2002,5,1,3,214,-1.8236
2002,5,1,4,249,-5.6722
2002,5,1,5,1218,-6.4072
2002,5,2,1,189,-4.2220
2002,5,2,2,113,-3.5945
2002,5,2,3,114,-3.9268
2002,5,2,4,122,-5.1603
2002,5,2,5,185,-8.5125
2002,5,3,1,222,-1.0827
2002,5,3,2,143,-0.2320
2002,5,3,3,135,0.7404
2002,5,3,4,110,-2.2893
2002,5,3,5,70,-6.8506
2002,6,1,1,216,-4.0791
2002,6,1,2,189,-6.6146
2002,6,1,3,208,-2.6103
2002,6,1,4,254,-2.4293
2002,6,1,5,1204,-9.5879
2002,6,2,1,175,-4.8210
2002,6,2,2,111,-4.1003
2002,6,2,3,107,-7.0269
2002,6,2,4,118,-3.7525
2002,6,2,5,180,-10.0827
2002,6,3,1,223,-8.7151
2002,6,3,2,142,-7.8911
2002,6,3,3,135,-6.2236
2002,6,3,4,107,-10.0230
2002,6,3,5,70,-14.7943
2002,7,1,1,216,-15.3136
2002,7,1,2,195,-14.6838
2002,7,1,3,195,-17.3135
2002,7,1,4,262,-13.6031
2002,7,1,5,1139,-16.2137
2002,7,2,1,178,-14.5604
2002,7,2,2,100,-18.3529
2002,7,2,3,109,-15.4069
2002,7,2,4,118,-14.8093
2002,7,2,5,177,-17.7575
2002,7,3,1,218,-6.2116
2002,7,3,2,144,-9.3880
2002,7,3,3,132,-10.1953
2002,7,3,4,101,-10.3838
2002,7,3,5,69,-9.4867
2002,8,1,1,209,2.2628
2002,8,1,2,195,-0.8818
2002,8,1,3,203,-1.2061
2002,8,1,4,280,-4.9469
2002,8,1,5,1113,-3.4688
2002,8,2,1,181,0.8968
2002,8,2,2,101,0.3692
2002,8,2,3,97,0.5995
2002,8,2,4,119,-0.4392
2002,8,2,5,150,-1.1792
2002,8,3,1,220,0.2976
2002,8,3,2,137,-0.0475
2002,8,3,3,142,0.4220
2002,8,3,4,110,0.8211
2002,8,3,5,68,3.5496
2002,9,1,1,201,-7.7551
2002,9,1,2,186,-7.8715
2002,9,1,3,201,-10.1405
2002,9,1,4,291,-8.3212
2002,9,1,5,1094,-12.4045
2002,9,2,1,183,-8.5684
2002,9,2,2,98,-8.9298
2002,9,2,3,99,-8.6526
2002,9,2,4,111,-8.4845
2002,9,2,5,146,-9.4477
2002,9,3,1,215,-10.0776
2002,9,3,2,143,-9.2790
2002,9,3,3,142,-9.6641
2002,9,3,4,111,-8.7063
2002,9,3,5,67,-9.6312
2002,10,1,1,202,5.7936
2002,10,1,2,194,7.3892
2002,10,1,3,198,7.8526
2002,10,1,4,297,2.2399
2002,10,1,5,1095,5.7349
2002,10,2,1,177,8.6292
2002,10,2,2,98,4.9321
2002,10,2,3,96,5.3570
2002,10,2,4,106,3.9380
2002,10,2,5,139,3.5443
2002,10,3,1,209,9.9138
2002,10,3,2,146,4.1870
2002,10,3,3,140,9.7700
2002,10,3,4,116,2.6066
2002,10,3,5,57,4.6037
2002,11,1,1,194,11.8706
2002,11,1,2,185,15.3738
2002,11,1,3,154,13.2795
2002,11,1,4,280,12.4214
2002,11,1,5,1125,22.0373
2002,11,2,1,172,9.3006
2002,11,2,2,99,8.8355
2002,11,2,3,89,8.9118
2002,11,2,4,124,9.7764
2002,11,2,5,156,18.3520
2002,11,3,1,232,5.2715
2002,11,3,2,157,7.0289
2002,11,3,3,141,5.5615
2002,11,3,4,101,8.7341
2002,11,3,5,67,13.7457
2002,12,1,1,190,-2.7622
2002,12,1,2,187,-3.1051
2002,12,1,3,150,-5.2307
2002,12,1,4,260,-2.6414
2002,12,1,5,1115,-9.4695
2002,12,2,1,169,-6.6616
2002,12,2,2,110,-4.9283
2002,12,2,3,85,-6.4771
2002,12,2,4,133,-6.6362
2002,12,2,5,160,-8.8726
2002,12,3,1,231,-6.9724
2002,12,3,2,152,-5.3080
2002,12,3,3,141,-2.9611
2002,12,3,4,95,-5.4061
2002,12,3,5,76,-5.6531
2003,1,1,1,186,-2.8288
2003,1,1,2,185,-1.8873
2003,1,1,3,162,-2.1319
2003,1,1,4,255,-1.2181
2003,1,1,5,1109,0.0122
2003,1,2,1,184,-4.3495
2003,1,2,2,106,-2.2640
2003,1,2,3,81,-1.7393
2003,1,2,4,126,-2.7799
2003,1,2,5,156,-4.7747
2003,1,3,1,222,-3.0506
2003,1,3,2,149,-3.6031
2003,1,3,3,141,-2.8933
2003,1,3,4,96,-3.6236
2003,1,3,5,73,-1.5328
2003,2,1,1,187,-2.8521
2003,2,1,2,179,-3.6628
2003,2,1,3,191,-4.3975
2003,2,1,4,226,-5.4283
2003,2,1,5,1072,-4.6554
2003,2,2,1,183,-3.4509
2003,2,2,2,109,-4.6949
2003,2,2,3,93,-3.6764
2003,2,2,4,118,-4.8567
2003,2,2,5,165,-3.9009
2003,2,3,1,227,0.5630
2003,2,3,2,145,-3.1608
2003,2,3,3,145,-4.1197
2003,2,3,4,106,-2.5904
2003,2,3,5,63,-4.9095
2003,3,1,1,189,2.0513
2003,3,1,2,174,1.1267
2003,3,1,3,199,0.0837
2003,3,1,4,238,-1.2815
2003,3,1,5,1041,1.5216
2003,3,2,1,182,2.2813
2003,3,2,2,102,-0.6076
2003,3,2,3,98,1.0284
2003,3,2,4,115,1.6754
2003,3,2,5,167,1.2732
2003,3,3,1,224,1.0418
2003,3,3,2,148,1.1294
2003,3,3,3,145,1.5400
2003,3,3,4,105,1.3871
2003,3,3,5,63,2.0498
2003,4,1,1,187,9.5499
2003,4,1,2,178,9.6298
2003,4,1,3,192,12.7293
2003,4,1,4,233,12.1137
2003,4,1,5,1027,11.5380
2003,4,2,1,185,11.0321
2003,4,2,2,104,11.5884
2003,4,2,3,96,10.4222
2003,4,2,4,112,14.9426
2003,4,2,5,158,13.2729
2003,4,3,1,225,6.6578
2003,4,3,2,147,7.6711
2003,4,3,3,140,4.7179
2003,4,3,4,105,6.3209
2003,4,3,5,65,8.3264
2003,5,1,1,191,9.2983
2003,5,1,2,166,11.5228
2003,5,1,3,210,11.8719
2003,5,1,4,256,17.5621
2003,5,1,5,1040,22.2782
2003,5,2,1,199,9.3959
2003,5,2,2,94,10.4585
2003,5,2,3,115,12.2685
2003,5,2,4,119,10.9373
2003,5,2,5,165,17.7451
2003,5,3,1,223,6.3529
2003,5,3,2,162,3.7739
2003,5,3,3,134,8.2258
2003,5,3,4,109,8.3969
2003,5,3,5,70,11.6532
2003,6,1,1,199,5.3686
2003,6,1,2,164,8.4879
2003,6,1,3,217,5.9117
2003,6,1,4,244,6.5848
2003,6,1,5,1009,6.7052
2003,6,2,1,182,3.4538
2003,6,2,2,111,2.0819
2003,6,2,3,102,0.3572
2003,6,2,4,127,2.0355
2003,6,2,5,174,3.6923
2003,6,3,1,223,2.1145
2003,6,3,2,156,0.2989
2003,6,3,3,139,0.1556
2003,6,3,4,111,1.8724
2003,6,3,5,77,2.4570
2003,7,1,1,201,8.7757
2003,7,1,2,171,10.0772
2003,7,1,3,219,7.2174
2003,7,1,4,257,9.2090
2003,7,1,5,964,9.4338
2003,7,2,1,176,6.9382
2003,7,2,2,103,6.3049
2003,7,2,3,99,5.6348
2003,7,2,4,107,5.0877
2003,7,2,5,183,5.8696
2003,7,3,1,227,2.1604
2003,7,3,2,161,0.5530
2003,7,3,3,139,1.8413
2003,7,3,4,115,1.8812
2003,7,3,5,75,-0.1209
2003,8,1,1,201,4.4705
2003,8,1,2,183,4.5374
2003,8,1,3,185,6.3440
2003,8,1,4,238,5.4374
2003,8,1,5,933,4.9586
2003,8,2,1,162,7.3635
2003,8,2,2,98,6.0428
2003,8,2,3,98,6.1817
2003,8,2,4,116,5.6587
2003,8,2,5,187,4.5045
2003,8,3,1,236,3.2735
2003,8,3,2,156,3.4470
2003,8,3,3,129,3.2306
2003,8,3,4,115,5.2386
2003,8,3,5,69,4.4988
2003,9,1,1,199,-1.3149
2003,9,1,2,177,-0.5026
2003,9,1,3,185,2.1731
2003,9,1,4,240,2.4855
2003,9,1,5,917,7.5956
2003,9,2,1,167,-3.6920
2003,9,2,2,98,-2.6427
2003,9,2,3,98,-3.4572
2003,9,2,4,120,-2.4003
2003,9,2,5,177,-1.7585
2003,9,3,1,233,-2.4410
2003,9,3,2,157,-1.6396
2003,9,3,3,124,-0.9256
2003,9,3,4,112,-0.8679
2003,9,3,5,73,-0.8772
2003,10,1,1,201,5.9088
2003,10,1,2,177,12.2186
2003,10,1,3,186,10.3152
2003,10,1,4,235,10.2268
2003,10,1,5,904,9.6953
2003,10,2,1,169,9.5931
2003,10,2,2,99,9.0487
2003,10,2,3,97,10.5831
2003,10,2,4,116,6.4066
2003,10,2,5,188,8.3806
2003,10,3,1,230,6.6815
2003,10,3,2,152,6.6280
2003,10,3,3,125,4.7729
2003,10,3,4,113,4.2766
2003,10,3,5,69,6.1731
2003,11,1,1,215,5.3714
2003,11,1,2,173,6.2464
2003,11,1,3,199,6.9947
2003,11,1,4,230,5.2320
2003,11,1,5,881,3.1168
2003,11,2,1,175,2.7052
2003,11,2,2,97,4.0924
2003,11,2,3,98,3.2891
2003,11,2,4,121,5.2199
2003,11,2,5,197,3.2317
2003,11,3,1,238,0.2068
2003,11,3,2,154,2.5560
2003,11,3,3,130,2.7004
2003,11,3,4,109,2.5450
2003,11,3,5,64,4.2035
2003,12,1,1,212,2.2845
2003,12,1,2,180,2.6762
2003,12,1,3,193,4.0611
2003,12,1,4,231,6.1161
2003,12,1,5,869,4.4898
2003,12,2,1,181,1.2048
2003,12,2,2,94,3.6983
2003,12,2,3,97,5.6921
2003,12,2,4,121,3.5218
2003,12,2,5,190,3.9022
2003,12,3,1,235,3.7443
2003,12,3,2,154,6.4029
2003,12,3,3,132,4.9439
2003,12,3,4,113,3.6082
2003,12,3,5,62,1.0559
2004,1,1,1,217,5.1402
2004,1,1,2,178,4.8953
2004,1,1,3,198,5.6478
2004,1,1,4,225,7.7014
2004,1,1,5,859,11.3757
2004,1,2,1,186,3.4955
2004,1,2,2,96,1.2417
2004,1,2,3,94,4.6344
2004,1,2,4,126,2.8510
2004,1,2,5,185,6.2676
2004,1,3,1,225,1.0663
2004,1,3,2,150,0.2903
2004,1,3,3,129,1.6695
2004,1,3,4,108,2.8396
2004,1,3,5,66,3.5958
2004,2,1,1,215,-0.2628
2004,2,1,2,203,-0.8681
2004,2,1,3,180,5.2825
2004,2,1,4,238,0.2971
2004,2,1,5,815,0.2247
2004,2,2,1,202,0.0338
2004,2,2,2,94,0.7599
2004,2,2,3,94,0.6571
2004,2,2,4,124,0.8577
2004,2,2,5,186,0.1845
2004,2,3,1,223,0.5945
2004,2,3,2,149,2.5851
2004,2,3,3,133,2.9397
2004,2,3,4,105,1.2654
2004,2,3,5,69,2.2005
2004,3,1,1,233,0.3469
2004,3,1,2,192,0.0649
2004,3,1,3,176,0.7871
2004,3,1,4,219,0.0603
2004,3,1,5,832,-1.0894
2004,3,2,1,200,0.6632
2004,3,2,2,89,1.6130
2004,3,2,3,99,1.7279
2004,3,2,4,125,-0.5497
2004,3,2,5,183,0.8749
2004,3,3,1,227,-1.3359
2004,3,3,2,140,-1.7419
2004,3,3,3,127,-0.3198
2004,3,3,4,105,-0.3662
2004,3,3,5,66,-0.1680
2004,4,1,1,244,-2.9966
2004,4,1,2,196,-3.7748
2004,4,1,3,163,-1.9750
2004,4,1,4,228,-4.9570
2004,4,1,5,837,-3.2533
2004,4,2,1,190,-5.0274
2004,4,2,2,86,-3.8980
2004,4,2,3,103,-3.5020
2004,4,2,4,114,-2.3266
2004,4,2,5,172,-4.8875
2004,4,3,1,225,-0.7258
2004,4,3,2,139,-0.4739
2004,4,3,3,129,-2.0303
2004,4,3,4,104,-1.5714
2004,4,3,5,76,-1.8901
2004,5,1,1,261,0.3904
2004,5,1,2,222,-1.7890
2004,5,1,3,185,1.2846
2004,5,1,4,220,0.1855
2004,5,1,5,840,-2.0977
2004,5,2,1,182,3.2324
2004,5,2,2,88,1.4062
2004,5,2,3,99,2.0592
2004,5,2,4,127,1.8003
2004,5,2,5,165,0.5022
2004,5,3,1,219,2.4538
2004,5,3,2,145,-0.9845
2004,5,3,3,141,-0.0060
2004,5,3,4,103,0.1557
2004,5,3,5,70,0.0967
2004,6,1,1,254,4.0937
2004,6,1,2,209,5.3408
2004,6,1,3,193,6.9763
2004,6,1,4,220,3.4257
2004,6,1,5,838,1.2367
2004,6,2,1,184,3.7613
2004,6,2,2,94,5.2341
2004,6,2,3,95,6.5299
2004,6,2,4,123,4.9948
2004,6,2,5,159,4.1171
2004,6,3,1,222,1.8957
2004,6,3,2,151,1.1236
2004,6,3,3,139,3.9261
2004,6,3,4,106,3.4917
2004,6,3,5,70,3.9433
2004,7,1,1,258,-8.8052
2004,7,1,2,216,-8.6091
2004,7,1,3,198,-8.7802
2004,7,1,4,215,-8.3226
2004,7,1,5,836,-10.6138
2004,7,2,1,183,-8.0842
2004,7,2,2,89,-5.7643
2004,7,2,3,99,-5.9722
2004,7,2,4,124,-6.3874
2004,7,2,5,148,-7.6661
2004,7,3,1,209,-4.5995
2004,7,3,2,153,-2.8816
2004,7,3,3,137,-1.3549
2004,7,3,4,103,-5.4028
2004,7,3,5,75,-6.2554
2004,8,1,1,258,-2.3117
2004,8,1,2,217,-1.9089
2004,8,1,3,178,-2.9034
2004,8,1,4,237,-2.6071
2004,8,1,5,820,-2.1529
2004,8,2,1,178,-3.0083
2004,8,2,2,92,-2.7833
2004,8,2,3,100,-2.4636
2004,8,2,4,114,-0.8913
2004,8,2,5,125,-1.5699
2004,8,3,1,210,-1.1871
2004,8,3,2,143,0.1417
2004,8,3,3,127,0.2576
2004,8,3,4,115,0.8692
2004,8,3,5,68,-1.1081
2004,9,1,1,275,4.7286
2004,9,1,2,217,5.9801
2004,9,1,3,173,5.4171
2004,9,1,4,229,5.8988
2004,9,1,5,827,2.4728
2004,9,2,1,166,6.1024
2004,9,2,2,83,5.2438
2004,9,2,3,97,5.1005
2004,9,2,4,121,5.9079
2004,9,2,5,124,6.2702
2004,9,3,1,213,1.8918
2004,9,3,2,141,1.9142
2004,9,3,3,127,2.0122
2004,9,3,4,106,2.2812
2004,9,3,5,70,3.3120
2004,10,1,1,273,1.3888
2004,10,1,2,205,1.0950
2004,10,1,3,173,0.4840
2004,10,1,4,222,1.7476
2004,10,1,5,831,1.3919
2004,10,2,1,173,4.5051
2004,10,2,2,85,2.0575
2004,10,2,3,101,1.2760
2004,10,2,4,124,1.7635
2004,10,2,5,120,1.5471
2004,10,3,1,215,2.4184
2004,10,3,2,147,2.3556
2004,10,3,3,122,1.3572
2004,10,3,4,102,2.2386
2004,10,3,5,73,1.7223
2004,11,1,1,286,8.8805
2004,11,1,2,193,9.8346
2004,11,1,3,189,9.5862
2004,11,1,4,208,9.5696
2004,11,1,5,842,10.4293
2004,11,2,1,162,8.2676
2004,11,2,2,85,8.6369
2004,11,2,3,96,9.5809
2004,11,2,4,114,8.1875
2004,11,2,5,138,9.6246
2004,11,3,1,219,3.3570
2004,11,3,2,148,5.2776
2004,11,3,3,122,5.8665
2004,11,3,4,108,4.9683
2004,11,3,5,66,5.6221
2004,12,1,1,282,5.4300
2004,12,1,2,190,4.3192
2004,12,1,3,192,5.9643
2004,12,1,4,203,7.4106
2004,12,1,5,839,7.2218
2004,12,2,1,173,3.7694
2004,12,2,2,78,3.2424
2004,12,2,3,102,1.1331
2004,12,2,4,111,3.4177
2004,12,2,5,135,4.4093
2004,12,3,1,209,3.2956
2004,12,3,2,153,2.6885
2004,12,3,3,124,3.2090
2004,12,3,4,105,3.9156
2004,12,3,5,68,4.9337
2005,1,1,1,277,-4.7451
2005,1,1,2,187,-3.9260
2005,1,1,3,191,-4.6828
2005,1,1,4,204,-4.2327
2005,1,1,5,830,-5.2732
2005,1,2,1,174,-4.0059
2005,1,2,2,77,-4.0485
2005,1,2,3,102,-3.0526
2005,1,2,4,110,-5.1150
2005,1,2,5,129,-2.9513
2005,1,3,1,215,-2.9232
2005,1,3,2,150,-2.3242
2005,1,3,3,121,-1.4050
2005,1,3,4,104,-0.6382
2005,1,3,5,71,-1.8813
2005,2,1,1,282,0.0830
2005,2,1,2,204,1.1926
2005,2,1,3,179,1.2418
2005,2,1,4,206,0.8110
2005,2,1,5,814,-0.3329
2005,2,2,1,170,2.3735
2005,2,2,2,82,2.2661
2005,2,2,3,91,3.1170
2005,2,2,4,112,3.5030
2005,2,2,5,135,1.3934
2005,2,3,1,211,4.5412
2005,2,3,2,143,2.4845
2005,2,3,3,133,1.5949
2005,2,3,4,102,2.5992
2005,2,3,5,67,2.5295
2005,3,1,1,291,-2.8205
2005,3,1,2,193,-3.6207
2005,3,1,3,179,-4.6784
2005,3,1,4,221,-2.3732
2005,3,1,5,802,-4.8078
2005,3,2,1,164,-1.7767
2005,3,2,2,77,-1.8706
2005,3,2,3,96,-0.5004
2005,3,2,4,111,-1.8822
2005,3,2,5,126,-2.8504
2005,3,3,1,208,-1.6411
2005,3,3,2,145,-0.8451
2005,3,3,3,131,1.1420
2005,3,3,4,105,-0.9151
2005,3,3,5,68,-2.8715
2005,4,1,1,292,-5.8152
2005,4,1,2,188,-7.3057
2005,4,1,3,183,-7.4661
2005,4,1,4,223,-6.2868
2005,4,1,5,785,-8.1032
2005,4,2,1,165,-5.6974
2005,4,2,2,83,-8.1549
2005,4,2,3,90,-5.9502
2005,4,2,4,117,-7.1195
2005,4,2,5,128,-5.7717
2005,4,3,1,208,-2.4814
2005,4,3,2,140,-4.2598
2005,4,3,3,132,-1.9055
2005,4,3,4,107,-1.6141
2005,4,3,5,68,-0.5298
2005,5,1,1,280,5.6365
2005,5,1,2,200,5.7386
2005,5,1,3,169,9.7802
2005,5,1,4,225,5.4469
2005,5,1,5,850,5.8768
2005,5,2,1,172,8.4513
2005,5,2,2,87,8.9717
2005,5,2,3,96,6.8530
2005,5,2,4,117,7.3723
2005,5,2,5,126,7.3833
2005,5,3,1,211,5.0675
2005,5,3,2,150,2.2784
2005,5,3,3,131,2.5983
2005,5,3,4,112,3.0891
2005,5,3,5,73,3.0073
2005,6,1,1,285,3.8782
2005,6,1,2,196,4.9012
2005,6,1,3,172,4.5541
2005,6,1,4,220,6.2477
2005,6,1,5,848,4.4261
2005,6,2,1,170,1.8050
2005,6,2,2,84,3.2456
2005,6,2,3,98,3.4510
2005,6,2,4,110,3.6826
2005,6,2,5,131,4.4328
2005,6,3,1,215,-0.6191
2005,6,3,2,146,-0.0813
2005,6,3,3,122,1.7552
2005,6,3,4,117,1.9688
2005,6,3,5,72,4.1611
2005,7,1,1,283,6.1427
2005,7,1,2,204,7.5315
2005,7,1,3,168,6.4161
2005,7,1,4,226,6.1676
2005,7,1,5,827,9.5691
2005,7,2,1,168,7.8026
2005,7,2,2,80,6.8452
2005,7,2,3,104,6.4625
2005,7,2,4,107,6.2313
2005,7,2,5,133,7.3996
2005,7,3,1,215,4.9837
2005,7,3,2,149,4.5430
2005,7,3,3,125,5.4728
2005,7,3,4,111,3.3009
2005,7,3,5,74,5.4157
2005,8,1,1,259,-2.3012
2005,8,1,2,177,-1.5998
2005,8,1,3,192,0.5343
2005,8,1,4,210,-2.1613
2005,8,1,5,826,-0.6562
2005,8,2,1,167,-2.0311
2005,8,2,2,92,-0.8062
2005,8,2,3,103,-1.5500
2005,8,2,4,121,-1.5806
2005,8,2,5,124,-1.5370
2005,8,3,1,209,-0.5363
2005,8,3,2,143,-1.5617
2005,8,3,3,124,0.2712
2005,8,3,4,97,-0.5890
2005,8,3,5,74,-0.4412
2005,9,1,1,254,0.2398
2005,9,1,2,179,-0.0369
2005,9,1,3,194,0.1322
2005,9,1,4,209,0.0154
2005,9,1,5,808,1.0152
2005,9,2,1,162,0.4675
2005,9,2,2,87,1.2120
2005,9,2,3,100,0.8038
2005,9,2,4,119,0.7367
2005,9,2,5,128,-0.4010
2005,9,3,1,207,1.0332
2005,9,3,2,142,0.7041
2005,9,3,3,126,2.8111
2005,9,3,4,95,0.4177
2005,9,3,5,72,2.1412
2005,10,1,1,247,-2.4138
2005,10,1,2,176,-1.0367
2005,10,1,3,189,-1.1747
2005,10,1,4,211,-2.5538
2005,10,1,5,801,-5.2094
2005,10,2,1,162,-1.8842
2005,10,2,2,95,-2.5221
2005,10,2,3,95,-4.0463
2005,10,2,4,121,-3.9361
