year,month,rank_ME,rank_OPA,nstocks,ret_vw
1996,11,2,5,249,6.3677
1996,11,3,1,93,5.1985
1996,11,3,2,108,4.7363
1996,11,3,3,141,5.3223
1996,11,3,4,165,5.9525
1996,11,3,5,243,9.2756
1996,12,1,1,1207,-1.7459
1996,12,1,2,454,1.8501
1996,12,1,3,318,1.9968
1996,12,1,4,278,1.8304
1996,12,1,5,370,2.8774
1996,12,2,1,214,-0.1749
1996,12,2,2,157,1.7764
1996,12,2,3,154,2.2382
1996,12,2,4,146,2.7298
1996,12,2,5,248,1.3853
1996,12,3,1,93,-2.2761
1996,12,3,2,108,-1.3184
1996,12,3,3,140,-1.1329
1996,12,3,4,165,-0.0188
1996,12,3,5,243,-1.7431
1997,1,1,1,1190,6.2267
1997,1,1,2,450,4.7322
1997,1,1,3,312,5.1001
1997,1,1,4,278,4.7070
1997,1,1,5,367,6.3997
1997,1,2,1,214,0.5442
1997,1,2,2,156,2.8042
1997,1,2,3,153,2.0358
1997,1,2,4,145,2.5468
1997,1,2,5,246,4.3611
1997,1,3,1,90,1.5412
1997,1,3,2,107,4.4386
1997,1,3,3,140,3.7965
1997,1,3,4,163,2.8279
1997,1,3,5,243,9.4318
1997,2,1,1,1178,-3.4502
1997,2,1,2,447,-2.4926
1997,2,1,3,307,-3.3667
1997,2,1,4,278,-2.5360
1997,2,1,5,361,-5.8301
1997,2,2,1,212,-3.6618
1997,2,2,2,156,-3.8181
1997,2,2,3,153,-2.6718
1997,2,2,4,145,-4.7766
1997,2,2,5,245,-6.3679
1997,2,3,1,89,-0.6811
1997,2,3,2,107,-0.6718
1997,2,3,3,140,-1.2934
1997,2,3,4,162,3.0789
1997,2,3,5,241,-1.9247
1997,3,1,1,1165,-5.4753
1997,3,1,2,446,-3.8222
1997,3,1,3,306,-4.7139
1997,3,1,4,278,-3.8084
1997,3,1,5,356,-6.4310
1997,3,2,1,211,-5.3038
1997,3,2,2,156,-2.3270
1997,3,2,3,152,-4.1745
1997,3,2,4,144,-4.3016
1997,3,2,5,244,-7.1396
1997,3,3,1,89,-3.2757
1997,3,3,2,107,-1.5695
1997,3,3,3,140,0.3019
1997,3,3,4,162,-4.7530
1997,3,3,5,241,-5.4974
1997,4,1,1,1151,-4.2834
1997,4,1,2,442,-3.2318
1997,4,1,3,305,-3.7541
1997,4,1,4,275,-4.3111
1997,4,1,5,356,-0.4123
1997,4,2,1,211,-2.6310
1997,4,2,2,154,1.9188
1997,4,2,3,151,1.4381
1997,4,2,4,143,-0.6113
1997,4,2,5,241,-0.3142
1997,4,3,1,89,0.7173
1997,4,3,2,107,-1.1517
1997,4,3,3,139,2.9283
1997,4,3,4,162,4.2456
1997,4,3,5,241,7.9240
1997,5,1,1,1140,8.6049
1997,5,1,2,440,10.7643
1997,5,1,3,305,11.6848
1997,5,1,4,275,10.2116
1997,5,1,5,355,13.7269
1997,5,2,1,209,13.3624
1997,5,2,2,153,12.7280
1997,5,2,3,151,11.9172
1997,5,2,4,143,13.1013
1997,5,2,5,239,15.9438
1997,5,3,1,89,9.7796
1997,5,3,2,106,6.3808
1997,5,3,3,139,7.3494
1997,5,3,4,162,7.3355
1997,5,3,5,241,6.5954
1997,6,1,1,1128,6.3119
1997,6,1,2,437,7.6967
1997,6,1,3,305,5.3838
1997,6,1,4,274,4.5684
1997,6,1,5,355,4.7018
1997,6,2,1,206,2.5878
1997,6,2,2,153,7.5898
1997,6,2,3,150,5.7126
1997,6,2,4,142,4.0090
1997,6,2,5,237,2.5635
1997,6,3,1,89,3.2294
1997,6,3,2,104,4.2304
1997,6,3,3,139,3.7802
1997,6,3,4,162,2.7377
1997,6,3,5,239,4.4654
1997,7,1,1,1491,3.7442
1997,7,1,2,470,6.1233
1997,7,1,3,333,6.4441
1997,7,1,4,308,6.0027
1997,7,1,5,454,7.4679
1997,7,2,1,201,3.6868
1997,7,2,2,153,5.5270
1997,7,2,3,153,4.8686
1997,7,2,4,157,5.7535
1997,7,2,5,242,8.4401
1997,7,3,1,107,8.6872
1997,7,3,2,130,9.4023
1997,7,3,3,159,7.1165
1997,7,3,4,169,8.4611
1997,7,3,5,255,7.4679
1997,8,1,1,1468,4.9609
1997,8,1,2,466,3.9656
1997,8,1,3,332,5.5118
1997,8,1,4,306,4.5499
1997,8,1,5,449,6.8336
1997,8,2,1,200,3.2674
1997,8,2,2,152,3.2625
1997,8,2,3,151,3.2857
1997,8,2,4,156,3.6460
1997,8,2,5,241,4.8424
1997,8,3,1,107,-1.4587
1997,8,3,2,130,-2.8353
1997,8,3,3,157,-1.9550
1997,8,3,4,169,-3.1375
1997,8,3,5,253,-5.8138
1997,9,1,1,1452,10.3074
1997,9,1,2,463,8.0548
1997,9,1,3,332,7.4016
1997,9,1,4,305,7.9910
1997,9,1,5,449,8.3948
1997,9,2,1,195,8.3207
1997,9,2,2,149,7.1596
1997,9,2,3,146,6.0398
1997,9,2,4,155,7.1977
1997,9,2,5,237,6.9214
1997,9,3,1,106,7.2479
1997,9,3,2,129,4.4114
1997,9,3,3,156,5.3057
1997,9,3,4,168,5.9450
1997,9,3,5,253,3.4261
1997,10,1,1,1429,-3.9524
1997,10,1,2,460,-2.9359
1997,10,1,3,331,-2.5902
1997,10,1,4,304,-2.9647
1997,10,1,5,445,-6.3442
1997,10,2,1,192,-5.4597
1997,10,2,2,147,-4.3787
1997,10,2,3,145,-5.1286
1997,10,2,4,155,-4.9345
1997,10,2,5,237,-7.7760
1997,10,3,1,105,-2.5896
1997,10,3,2,128,-5.7340
1997,10,3,3,156,-4.2862
1997,10,3,4,167,-3.0970
1997,10,3,5,250,-3.9365
1997,11,1,1,1409,-4.6473
1997,11,1,2,456,-1.7575
1997,11,1,3,330,-2.3683
1997,11,1,4,300,-1.2812
1997,11,1,5,443,-1.4742
1997,11,2,1,191,-3.1428
1997,11,2,2,144,-2.0546
1997,11,2,3,141,-0.9423
1997,11,2,4,155,-0.7392
1997,11,2,5,237,-3.2494
1997,11,3,1,105,0.5495
1997,11,3,2,127,3.8680
1997,11,3,3,155,-0.8839
1997,11,3,4,166,4.0319
1997,11,3,5,249,4.7311
1997,12,1,1,1396,-4.3155
1997,12,1,2,454,-1.8834
1997,12,1,3,327,-3.8595
1997,12,1,4,298,-1.3665
1997,12,1,5,438,-5.0506
1997,12,2,1,189,-1.2419
1997,12,2,2,142,1.0007
1997,12,2,3,139,-0.7561
1997,12,2,4,155,0.5387
1997,12,2,5,235,-1.5966
1997,12,3,1,105,2.3065
1997,12,3,2,127,0.0050
1997,12,3,3,155,0.3016
1997,12,3,4,165,1.6702
1997,12,3,5,248,-0.0174
1998,1,1,1,1375,0.1719
1998,1,1,2,448,0.4602
1998,1,1,3,323,-2.3176
1998,1,1,4,296,-1.0246
1998,1,1,5,433,0.5472
1998,1,2,1,187,-0.8490
1998,1,2,2,141,-1.6557
1998,1,2,3,136,-0.3441
1998,1,2,4,151,-0.6911
1998,1,2,5,230,-0.9753
1998,1,3,1,104,1.4390
1998,1,3,2,127,-0.9412
1998,1,3,3,155,-2.2720
1998,1,3,4,165,0.3834
1998,1,3,5,248,4.0870
1998,2,1,1,1352,7.4533
1998,2,1,2,446,6.8079
1998,2,1,3,320,5.9408
1998,2,1,4,292,5.8870
1998,2,1,5,431,5.0311
1998,2,2,1,185,8.7620
1998,2,2,2,139,9.1407
1998,2,2,3,136,8.2682
1998,2,2,4,150,10.1183
1998,2,2,5,227,9.0247
1998,2,3,1,103,7.6746
1998,2,3,2,127,11.5883
1998,2,3,3,153,8.1524
1998,2,3,4,165,7.8012
1998,2,3,5,248,6.8445
1998,3,1,1,1331,6.1754
1998,3,1,2,444,5.0853
1998,3,1,3,319,4.8366
1998,3,1,4,289,6.5701
1998,3,1,5,425,3.0237
1998,3,2,1,184,4.4997
1998,3,2,2,138,4.9688
1998,3,2,3,135,3.6794
1998,3,2,4,150,4.9650
1998,3,2,5,226,2.5754
1998,3,3,1,103,7.9661
1998,3,3,2,126,5.7045
1998,3,3,3,153,5.3275
1998,3,3,4,164,4.7462
1998,3,3,5,248,2.8324
1998,4,1,1,1309,3.4229
1998,4,1,2,440,2.4935
1998,4,1,3,317,2.4707
1998,4,1,4,288,2.0046
1998,4,1,5,419,1.6055
1998,4,2,1,184,0.9279
1998,4,2,2,137,-0.1130
1998,4,2,3,132,1.4424
1998,4,2,4,149,0.5655
1998,4,2,5,225,0.7706
1998,4,3,1,103,2.4603
1998,4,3,2,124,1.5341
1998,4,3,3,152,2.6798
1998,4,3,4,163,0.9865
1998,4,3,5,248,0.8093
1998,5,1,1,1295,-5.5199
1998,5,1,2,434,-4.0631
1998,5,1,3,312,-6.3367
1998,5,1,4,284,-3.2312
1998,5,1,5,416,-6.4934
1998,5,2,1,184,-7.4101
1998,5,2,2,136,-6.2027
1998,5,2,3,131,-5.6893
1998,5,2,4,147,-4.7010
1998,5,2,5,224,-7.2685
1998,5,3,1,102,-4.0097
1998,5,3,2,123,-1.3131
1998,5,3,3,152,-1.9500
1998,5,3,4,163,-0.6078
1998,5,3,5,247,-3.0964
1998,6,1,1,1276,1.8451
1998,6,1,2,429,-0.2044
1998,6,1,3,308,-1.5537
1998,6,1,4,283,0.0450
1998,6,1,5,411,-2.6649
1998,6,2,1,183,3.0272
1998,6,2,2,136,1.7343
1998,6,2,3,131,1.8619
1998,6,2,4,146,-0.8758
1998,6,2,5,222,-1.1175
1998,6,3,1,102,4.0340
1998,6,3,2,123,3.0781
1998,6,3,3,149,-0.2635
1998,6,3,4,163,1.7936
1998,6,3,5,247,6.4402
1998,7,1,1,1437,-7.9757
1998,7,1,2,433,-7.0055
1998,7,1,3,329,-6.2305
1998,7,1,4,302,-7.7867
1998,7,1,5,438,-7.4775
1998,7,2,1,192,-9.2909
1998,7,2,2,151,-8.5835
1998,7,2,3,171,-8.3942
1998,7,2,4,157,-9.9173
1998,7,2,5,231,-6.7232
1998,7,3,1,128,-0.6601
1998,7,3,2,133,-4.2104
1998,7,3,3,153,-4.7092
1998,7,3,4,170,-0.6633
1998,7,3,5,258,-0.5495
1998,8,1,1,1409,-25.2320
1998,8,1,2,430,-19.8567
1998,8,1,3,325,-18.3678
1998,8,1,4,301,-19.4402
1998,8,1,5,433,-21.5047
1998,8,2,1,192,-24.8754
1998,8,2,2,151,-19.4464
1998,8,2,3,170,-21.9425
1998,8,2,4,155,-20.2756
1998,8,2,5,230,-18.9621
1998,8,3,1,126,-21.3419
1998,8,3,2,132,-16.2987
1998,8,3,3,149,-11.6413
1998,8,3,4,170,-15.0496
1998,8,3,5,257,-12.8643
1998,9,1,1,1391,3.6770
1998,9,1,2,422,2.8901
1998,9,1,3,322,0.3974
1998,9,1,4,299,4.2809
1998,9,1,5,432,4.2607
1998,9,2,1,187,7.7991
1998,9,2,2,151,6.7727
1998,9,2,3,170,5.6450
1998,9,2,4,154,6.4515
1998,9,2,5,227,9.5914
1998,9,3,1,127,13.2093
1998,9,3,2,129,5.3232
1998,9,3,3,149,4.3263
1998,9,3,4,169,7.8253
1998,9,3,5,254,9.4889
1998,10,1,1,1360,1.7498
1998,10,1,2,419,1.4408
1998,10,1,3,318,2.2498
1998,10,1,4,297,4.4335
1998,10,1,5,428,5.1781
1998,10,2,1,187,4.8152
1998,10,2,2,150,5.1172
1998,10,2,3,170,5.8097
1998,10,2,4,154,6.3269
1998,10,2,5,224,5.9423
1998,10,3,1,127,7.3957
1998,10,3,2,127,5.9004
1998,10,3,3,147,9.0817
1998,10,3,4,168,10.2417
1998,10,3,5,252,6.0605
1998,11,1,1,1319,10.1945
1998,11,1,2,416,4.8984
1998,11,1,3,313,5.8971
1998,11,1,4,296,7.5613
1998,11,1,5,424,11.9214
1998,11,2,1,186,7.5861
1998,11,2,2,150,5.0794
1998,11,2,3,170,7.4321
1998,11,2,4,154,3.2527
1998,11,2,5,220,9.4304
1998,11,3,1,126,8.9749
1998,11,3,2,127,3.7787
1998,11,3,3,146,5.7278
1998,11,3,4,165,5.3070
1998,11,3,5,251,7.7298
1998,12,1,1,1291,-0.3749
1998,12,1,2,412,1.7554
1998,12,1,3,312,4.5159
1998,12,1,4,293,1.1807
1998,12,1,5,423,5.1745
1998,12,2,1,185,5.8920
1998,12,2,2,149,2.9639
1998,12,2,3,170,4.6368
1998,12,2,4,154,5.8223
1998,12,2,5,219,8.3903
1998,12,3,1,124,16.9858
1998,12,3,2,125,1.2795
1998,12,3,3,145,3.8903
1998,12,3,4,165,8.1161
1998,12,3,5,251,7.6847
1999,1,1,1,1258,9.4029
1999,1,1,2,407,4.5253
1999,1,1,3,308,2.3595
1999,1,1,4,286,5.4669
1999,1,1,5,419,6.7615
1999,1,2,1,184,5.8344
1999,1,2,2,148,-0.5857
1999,1,2,3,170,1.4539
1999,1,2,4,153,-0.1705
1999,1,2,5,216,1.0436
1999,1,3,1,124,10.0191
1999,1,3,2,125,1.4221
1999,1,3,3,145,0.9558
1999,1,3,4,165,1.4655
1999,1,3,5,250,6.9900
1999,2,1,1,1224,-7.1576
1999,2,1,2,403,-7.0473
1999,2,1,3,307,-6.5672
1999,2,1,4,282,-7.8026
1999,2,1,5,413,-9.3894
1999,2,2,1,182,-8.8811
1999,2,2,2,144,-10.4010
1999,2,2,3,170,-9.3826
1999,2,2,4,152,-10.0909
1999,2,2,5,216,-9.1372
1999,2,3,1,123,-1.7099
1999,2,3,2,123,-3.1700
1999,2,3,3,144,-3.4986
1999,2,3,4,165,-2.5383
1999,2,3,5,247,-6.2387
1999,3,1,1,1203,-0.4399
1999,3,1,2,396,-6.4788
1999,3,1,3,302,-3.1256
1999,3,1,4,279,-5.5826
1999,3,1,5,410,-3.4159
1999,3,2,1,180,2.0751
1999,3,2,2,143,0.7208
1999,3,2,3,169,0.7309
1999,3,2,4,152,0.7988
1999,3,2,5,214,-1.9560
1999,3,3,1,123,12.6370
1999,3,3,2,122,4.2341
1999,3,3,3,144,3.4253
1999,3,3,4,165,2.6301
1999,3,3,5,247,3.7005
1999,4,1,1,1168,9.7261
1999,4,1,2,393,15.4519
1999,4,1,3,298,8.8831
1999,4,1,4,274,7.1812
1999,4,1,5,403,6.5431
1999,4,2,1,178,14.6343
1999,4,2,2,140,6.4652
1999,4,2,3,169,7.3074
1999,4,2,4,148,8.3072
1999,4,2,5,213,5.9167
1999,4,3,1,116,2.7194
1999,4,3,2,121,8.1100
1999,4,3,3,144,8.7889
1999,4,3,4,164,6.5712
1999,4,3,5,244,-0.0159
1999,5,1,1,1138,1.7190
1999,5,1,2,389,6.4824
1999,5,1,3,295,3.8245
1999,5,1,4,271,5.3611
1999,5,1,5,400,7.7885
1999,5,2,1,175,0.7145
1999,5,2,2,139,1.1849
1999,5,2,3,169,3.5479
1999,5,2,4,148,3.5678
1999,5,2,5,212,4.6247
1999,5,3,1,114,-4.1027
1999,5,3,2,121,1.1582
1999,5,3,3,144,-3.1824
1999,5,3,4,163,0.5068
1999,5,3,5,241,-1.9326
1999,6,1,1,1116,6.4720
1999,6,1,2,387,5.9288
1999,6,1,3,293,7.3501
1999,6,1,4,268,7.0902
1999,6,1,5,394,13.4375
1999,6,2,1,173,3.7483
1999,6,2,2,140,6.1675
1999,6,2,3,167,8.1005
1999,6,2,4,147,6.2942
1999,6,2,5,212,8.8879
1999,6,3,1,113,1.0236
1999,6,3,2,120,1.9687
1999,6,3,3,143,4.3839
1999,6,3,4,162,6.8699
1999,6,3,5,242,7.2745
1999,7,1,1,1147,1.3688
1999,7,1,2,405,0.0563
1999,7,1,3,327,1.8903
1999,7,1,4,314,-0.1428
1999,7,1,5,391,3.0161
1999,7,2,1,208,-3.2402
1999,7,2,2,153,-3.8809
1999,7,2,3,157,-2.4637
1999,7,2,4,163,-1.7859
1999,7,2,5,214,0.2902
1999,7,3,1,129,-2.5514
1999,7,3,2,119,-4.1634
1999,7,3,3,129,-4.5705
1999,7,3,4,170,-2.9356
1999,7,3,5,280,-1.7623
1999,8,1,1,1131,-3.7836
1999,8,1,2,404,-4.1916
1999,8,1,3,324,-4.0432
1999,8,1,4,310,-2.1218
1999,8,1,5,381,-1.1785
1999,8,2,1,208,-4.0310
1999,8,2,2,152,-4.8298
1999,8,2,3,155,-3.4366
1999,8,2,4,162,-3.4564
1999,8,2,5,209,-1.0870
1999,8,3,1,126,-3.6306
1999,8,3,2,118,-1.4304
1999,8,3,3,128,-1.2582
1999,8,3,4,170,-3.9579
1999,8,3,5,279,3.3317
1999,9,1,1,1113,-0.6041
1999,9,1,2,400,-4.8339
1999,9,1,3,319,-3.8258
1999,9,1,4,307,-0.3159
1999,9,1,5,378,2.0564
1999,9,2,1,204,0.3295
1999,9,2,2,151,-1.9237
1999,9,2,3,152,-0.6366
1999,9,2,4,159,0.1986
1999,9,2,5,208,2.4007
1999,9,3,1,125,0.4278
1999,9,3,2,118,-3.0986
1999,9,3,3,127,-1.1228
1999,9,3,4,169,-2.0181
1999,9,3,5,274,-3.5962
1999,10,1,1,1100,-1.9676
1999,10,1,2,384,-4.0586
1999,10,1,3,313,-2.3607
1999,10,1,4,299,-0.9247
1999,10,1,5,374,-0.9599
1999,10,2,1,204,-1.3704
1999,10,2,2,151,-4.9296
1999,10,2,3,151,-4.2343
1999,10,2,4,159,-2.7074
1999,10,2,5,206,3.2912
1999,10,3,1,125,7.7972
1999,10,3,2,117,-0.2451
1999,10,3,3,126,4.1549
1999,10,3,4,167,1.5552
1999,10,3,5,273,6.4432
1999,11,1,1,1083,16.6954
1999,11,1,2,379,6.6190
1999,11,1,3,311,7.3324
1999,11,1,4,298,8.8037
1999,11,1,5,372,18.2030
1999,11,2,1,201,10.0707
1999,11,2,2,151,4.3110
1999,11,2,3,150,7.5989
1999,11,2,4,157,11.3476
1999,11,2,5,205,11.6276
1999,11,3,1,125,3.3302
1999,11,3,2,117,3.0996
1999,11,3,3,125,3.4283
1999,11,3,4,166,4.0526
1999,11,3,5,270,6.8141
1999,12,1,1,1066,18.7862
1999,12,1,2,376,4.3272
1999,12,1,3,306,9.0975
1999,12,1,4,296,9.3086
1999,12,1,5,370,18.4487
1999,12,2,1,197,8.9071
1999,12,2,2,149,6.1608
1999,12,2,3,146,11.4690
1999,12,2,4,152,12.3252
1999,12,2,5,202,16.4218
1999,12,3,1,123,10.4960
1999,12,3,2,116,2.2740
1999,12,3,3,124,12.1166
1999,12,3,4,164,7.8058
1999,12,3,5,267,8.6249
2000,1,1,1,1041,8.8498
2000,1,1,2,371,1.8282
2000,1,1,3,305,5.8836
2000,1,1,4,294,1.9792
2000,1,1,5,366,3.5552
2000,1,2,1,196,-3.8662
2000,1,2,2,148,-4.3389
2000,1,2,3,142,-1.0594
2000,1,2,4,148,1.6284
2000,1,2,5,200,-0.1656
2000,1,3,1,122,-2.7668
2000,1,3,2,114,-5.1958
2000,1,3,3,123,-9.6380
2000,1,3,4,164,-9.1186
2000,1,3,5,265,-2.8575
2000,2,1,1,1028,30.8298
2000,2,1,2,367,13.2118
2000,2,1,3,304,15.3066
2000,2,1,4,292,11.7023
2000,2,1,5,363,33.9170
2000,2,2,1,194,19.8443
2000,2,2,2,147,4.0573
2000,2,2,3,141,12.5891
2000,2,2,4,146,15.2837
2000,2,2,5,199,23.2470
2000,2,3,1,120,3.2473
2000,2,3,2,114,-3.0087
2000,2,3,3,123,-6.2647
2000,2,3,4,164,-2.3625
2000,2,3,5,263,6.7037
2000,3,1,1,1013,-10.2444
2000,3,1,2,361,-1.0783
2000,3,1,3,299,-2.8160
2000,3,1,4,287,2.2599
2000,3,1,5,358,-5.9118
2000,3,2,1,193,-6.4465
2000,3,2,2,145,2.4459
2000,3,2,3,139,-1.6168
2000,3,2,4,145,-1.8147
2000,3,2,5,196,-8.8414
2000,3,3,1,119,4.1360
2000,3,3,2,113,14.7222
2000,3,3,3,122,9.1185
2000,3,3,4,164,7.9404
2000,3,3,5,262,6.4159
2000,4,1,1,1002,-20.3586
2000,4,1,2,355,-9.5625
2000,4,1,3,295,-9.3157
2000,4,1,4,286,-9.7084
2000,4,1,5,353,-17.9899
2000,4,2,1,190,-19.9277
2000,4,2,2,145,-2.5648
2000,4,2,3,138,-6.6152
2000,4,2,4,145,-5.4064
2000,4,2,5,194,-6.2219
2000,4,3,1,117,-9.1666
2000,4,3,2,113,-1.3356
2000,4,3,3,122,-3.3055
2000,4,3,4,164,-2.9479
2000,4,3,5,260,-4.8709
2000,5,1,1,995,-14.6771
2000,5,1,2,353,-3.2694
2000,5,1,3,290,-6.6364
2000,5,1,4,283,-7.3423
2000,5,1,5,351,-11.1665
2000,5,2,1,188,-6.3417
2000,5,2,2,143,-2.9909
2000,5,2,3,138,-5.3533
2000,5,2,4,143,-6.3381
2000,5,2,5,193,-9.8221
2000,5,3,1,115,-6.7840
2000,5,3,2,112,-1.0833
2000,5,3,3,121,-0.4476
2000,5,3,4,164,-3.7989
2000,5,3,5,259,-5.7916
2000,6,1,1,983,20.7176
2000,6,1,2,350,11.8591
2000,6,1,3,282,16.8252
2000,6,1,4,281,11.0196
2000,6,1,5,348,33.6662
2000,6,2,1,185,10.5993
2000,6,2,2,143,5.9974
2000,6,2,3,137,11.0373
2000,6,2,4,140,5.8600
2000,6,2,5,190,12.5976
2000,6,3,1,114,6.6493
2000,6,3,2,111,-3.9283
2000,6,3,3,120,-1.4935
2000,6,3,4,164,-2.9148
2000,6,3,5,259,9.1333
2000,7,1,1,1086,-4.9128
2000,7,1,2,383,0.5969
2000,7,1,3,261,3.0053
2000,7,1,4,255,-0.7943
2000,7,1,5,292,-2.6696
2000,7,2,1,286,-7.8342
2000,7,2,2,143,-3.2913
2000,7,2,3,135,1.6730
2000,7,2,4,161,-2.4237
2000,7,2,5,194,-2.7212
2000,7,3,1,231,-7.4905
2000,7,3,2,119,-2.8037
2000,7,3,3,134,-2.2998
2000,7,3,4,174,-1.4109
2000,7,3,5,294,-4.4059
2000,8,1,1,1080,5.6066
2000,8,1,2,378,6.5740
2000,8,1,3,258,4.6122
2000,8,1,4,254,10.6892
2000,8,1,5,287,9.7637
2000,8,2,1,285,6.3622
2000,8,2,2,143,6.3876
2000,8,2,3,131,5.1267
2000,8,2,4,161,7.1879
2000,8,2,5,193,8.3346
2000,8,3,1,229,10.5376
2000,8,3,2,118,4.9520
2000,8,3,3,132,3.1732
2000,8,3,4,172,6.5260
2000,8,3,5,289,7.1290
2000,9,1,1,1064,-6.1566
2000,9,1,2,374,-1.7717
2000,9,1,3,252,-4.3246
2000,9,1,4,253,-1.2613
2000,9,1,5,282,-4.5621
2000,9,2,1,282,-12.2074
2000,9,2,2,142,-6.8721
2000,9,2,3,129,-3.6548
2000,9,2,4,158,-2.4060
2000,9,2,5,192,-2.7264
2000,9,3,1,225,-9.6139
2000,9,3,2,118,-1.7417
2000,9,3,3,130,-5.1302
2000,9,3,4,171,-6.3095
2000,9,3,5,288,-9.3661
2000,10,1,1,1046,-11.0825
2000,10,1,2,372,-5.5527
2000,10,1,3,250,-7.5819
2000,10,1,4,250,-7.2094
2000,10,1,5,278,-7.1202
2000,10,2,1,279,-12.8717
2000,10,2,2,140,-3.0659
2000,10,2,3,128,0.0186
2000,10,2,4,156,0.0662
2000,10,2,5,191,-2.4479
2000,10,3,1,221,-9.5195
2000,10,3,2,116,-5.3270
2000,10,3,3,128,-3.3123
2000,10,3,4,170,0.3868
2000,10,3,5,285,-0.8921
2000,11,1,1,1016,-19.1583
2000,11,1,2,365,-6.2288
2000,11,1,3,244,-5.7105
2000,11,1,4,244,-8.5991
2000,11,1,5,275,-10.3592
2000,11,2,1,276,-19.8810
2000,11,2,2,139,-7.6455
2000,11,2,3,126,-6.8730
2000,11,2,4,155,-8.7219
2000,11,2,5,189,-6.2337
2000,11,3,1,218,-24.5254
2000,11,3,2,116,-9.0315
2000,11,3,3,127,-3.1274
2000,11,3,4,170,-8.7891
2000,11,3,5,283,-10.2474
2000,12,1,1,989,-8.3703
2000,12,1,2,363,0.3709
2000,12,1,3,240,2.7485
2000,12,1,4,241,6.9218
2000,12,1,5,271,-3.5654
2000,12,2,1,276,2.0967
2000,12,2,2,139,14.8507
2000,12,2,3,125,8.3958
2000,12,2,4,155,7.8163
2000,12,2,5,187,5.7006
2000,12,3,1,216,1.3335
2000,12,3,2,115,0.7017
2000,12,3,3,127,3.1974
2000,12,3,4,168,2.5594
2000,12,3,5,281,-2.4419
2001,1,1,1,961,25.9594
2001,1,1,2,357,12.6375
2001,1,1,3,238,12.9102
2001,1,1,4,240,16.0514
2001,1,1,5,266,20.7092
2001,1,2,1,271,16.6899
2001,1,2,2,138,4.5739
2001,1,2,3,122,6.7616
2001,1,2,4,154,3.1646
2001,1,2,5,187,11.2635
2001,1,3,1,215,9.3648
2001,1,3,2,113,7.9234
2001,1,3,3,127,5.9982
2001,1,3,4,168,5.9471
2001,1,3,5,281,4.4478
2001,2,1,1,936,-8.1353
2001,2,1,2,352,-2.9291
2001,2,1,3,235,-1.6614
2001,2,1,4,233,-4.3571
2001,2,1,5,264,-8.0964
2001,2,2,1,266,-12.0124
2001,2,2,2,137,-1.8896
2001,2,2,3,120,-2.1910
2001,2,2,4,153,-2.6520
2001,2,2,5,185,-6.0146
2001,2,3,1,214,-17.2839
2001,2,3,2,112,-5.4832
2001,2,3,3,127,-7.9961
2001,2,3,4,168,-7.3373
2001,2,3,5,280,-14.2021
2001,3,1,1,921,-8.5074
2001,3,1,2,347,-2.4299
2001,3,1,3,234,-3.7710
2001,3,1,4,231,-1.0475
2001,3,1,5,260,-3.0402
2001,3,2,1,264,-7.8755
2001,3,2,2,136,-1.2945
2001,3,2,3,118,-3.2847
2001,3,2,4,151,-6.0898
2001,3,2,5,184,-4.7501
2001,3,3,1,212,-12.2042
2001,3,3,2,111,-3.4723
2001,3,3,3,126,-3.0344
2001,3,3,4,167,-6.3432
2001,3,3,5,279,-9.4204
2001,4,1,1,900,4.7227
2001,4,1,2,341,8.7699
2001,4,1,3,233,7.0699
2001,4,1,4,230,4.4294
2001,4,1,5,259,8.5501
2001,4,2,1,260,9.1131
2001,4,2,2,136,6.4657
2001,4,2,3,117,6.9246
2001,4,2,4,150,8.0769
2001,4,2,5,183,7.9536
2001,4,3,1,210,13.3401
2001,4,3,2,111,7.9825
2001,4,3,3,125,8.7789
2001,4,3,4,167,9.3782
2001,4,3,5,276,9.4073
2001,5,1,1,867,11.1092
2001,5,1,2,336,11.3583
2001,5,1,3,233,11.3162
2001,5,1,4,228,9.1091
2001,5,1,5,257,9.7872
2001,5,2,1,254,3.7068
2001,5,2,2,136,5.3340
2001,5,2,3,117,4.5136
2001,5,2,4,149,3.2353
2001,5,2,5,180,2.9490
2001,5,3,1,209,-1.7279
2001,5,3,2,110,0.6980
2001,5,3,3,125,0.4666
2001,5,3,4,165,1.2488
2001,5,3,5,275,-0.4021
2001,6,1,1,838,1.2990
2001,6,1,2,331,3.1622
2001,6,1,3,228,3.4953
2001,6,1,4,227,2.3153
2001,6,1,5,254,2.4185
2001,6,2,1,247,1.4977
2001,6,2,2,136,3.5140
2001,6,2,3,116,5.2952
2001,6,2,4,148,4.4827
2001,6,2,5,180,7.8022
2001,6,3,1,206,-5.2038
2001,6,3,2,108,-2.9244
2001,6,3,3,123,-3.5150
2001,6,3,4,165,-3.2347
2001,6,3,5,275,-1.7743
2001,7,1,1,1233,-9.0451
2001,7,1,2,338,-0.2254
2001,7,1,3,264,1.8180
2001,7,1,4,211,1.8208
2001,7,1,5,227,-2.4882
2001,7,2,1,253,-12.2980
2001,7,2,2,149,-5.7181
2001,7,2,3,156,-1.5280
2001,7,2,4,146,-4.0769
2001,7,2,5,196,-5.7371
2001,7,3,1,131,-6.1234
2001,7,3,2,98,-5.1100
2001,7,3,3,122,4.2958
2001,7,3,4,146,-4.2972
2001,7,3,5,250,0.5225
