year,month,rank_ME,rank_CTOq_12,nstocks,ret_vw
1985,11,2,2,261,7.3457
1985,11,2,3,272,7.9130
1985,11,2,4,287,7.6441
1985,11,2,5,309,7.8958
1985,11,3,1,192,4.6149
1985,11,3,2,240,8.1103
1985,11,3,3,256,6.9895
1985,11,3,4,232,7.3581
1985,11,3,5,186,7.5883
1985,12,1,1,613,1.5878
1985,12,1,2,789,3.7867
1985,12,1,3,778,4.5093
1985,12,1,4,847,4.8612
1985,12,1,5,854,5.1017
1985,12,2,1,193,2.2771
1985,12,2,2,265,4.8052
1985,12,2,3,272,4.7562
1985,12,2,4,287,4.5186
1985,12,2,5,306,5.8987
1985,12,3,1,193,4.8293
1985,12,3,2,247,3.4226
1985,12,3,3,260,4.8778
1985,12,3,4,230,4.8297
1985,12,3,5,187,4.1059
1986,1,1,1,597,2.2989
1986,1,1,2,777,2.9254
1986,1,1,3,777,1.4219
1986,1,1,4,839,2.5751
1986,1,1,5,840,3.7862
1986,1,2,1,195,0.0983
1986,1,2,2,261,0.6176
1986,1,2,3,265,1.2788
1986,1,2,4,286,1.9149
1986,1,2,5,302,1.5437
1986,1,3,1,188,3.0327
1986,1,3,2,242,-0.1004
1986,1,3,3,255,-0.6622
1986,1,3,4,225,-0.2632
1986,1,3,5,184,2.0725
1986,2,1,1,596,3.4944
1986,2,1,2,763,4.9663
1986,2,1,3,790,6.4691
1986,2,1,4,834,7.2845
1986,2,1,5,829,7.8254
1986,2,2,1,196,4.8380
1986,2,2,2,264,6.0692
1986,2,2,3,259,6.8417
1986,2,2,4,290,7.5004
1986,2,2,5,305,8.4408
1986,2,3,1,189,6.7262
1986,2,3,2,242,7.6717
1986,2,3,3,251,8.0526
1986,2,3,4,225,7.8680
1986,2,3,5,183,8.3690
1986,3,1,1,604,5.2722
1986,3,1,2,782,3.0547
1986,3,1,3,798,4.4466
1986,3,1,4,859,5.1737
1986,3,1,5,839,6.1985
1986,3,2,1,199,4.3594
1986,3,2,2,265,5.2744
1986,3,2,3,260,4.1896
1986,3,2,4,307,5.6479
1986,3,2,5,309,6.5684
1986,3,3,1,195,5.0863
1986,3,3,2,246,5.4462
1986,3,3,3,258,3.7604
1986,3,3,4,230,5.8125
1986,3,3,5,185,9.5008
1986,4,1,1,599,2.7666
1986,4,1,2,754,2.4359
1986,4,1,3,776,0.4267
1986,4,1,4,829,1.7320
1986,4,1,5,831,1.6050
1986,4,2,1,196,1.3140
1986,4,2,2,262,1.4458
1986,4,2,3,258,2.6331
1986,4,2,4,302,1.1154
1986,4,2,5,306,1.2898
1986,4,3,1,199,-2.9815
1986,4,3,2,244,-1.4333
1986,4,3,3,248,0.7708
1986,4,3,4,219,0.4511
1986,4,3,5,178,-0.7109
1986,5,1,1,605,4.0419
1986,5,1,2,763,3.0747
1986,5,1,3,787,2.6260
1986,5,1,4,830,3.2668
1986,5,1,5,855,5.5146
1986,5,2,1,199,2.0665
1986,5,2,2,268,3.6589
1986,5,2,3,275,2.2180
1986,5,2,4,302,4.0759
1986,5,2,5,310,5.4755
1986,5,3,1,201,4.1261
1986,5,3,2,249,5.0445
1986,5,3,3,267,5.3947
1986,5,3,4,223,4.5832
1986,5,3,5,180,8.9649
1986,6,1,1,613,-0.8312
1986,6,1,2,781,-1.7023
1986,6,1,3,813,-0.3900
1986,6,1,4,855,-0.2397
1986,6,1,5,878,1.4538
1986,6,2,1,202,1.2529
1986,6,2,2,275,-0.5265
1986,6,2,3,276,-1.0027
1986,6,2,4,305,-0.0454
1986,6,2,5,319,0.3707
1986,6,3,1,200,4.2519
1986,6,3,2,249,1.0332
1986,6,3,3,268,0.1309
1986,6,3,4,225,1.7704
1986,6,3,5,179,3.8539
1986,7,1,1,565,-9.3386
1986,7,1,2,740,-9.9154
1986,7,1,3,792,-8.7078
1986,7,1,4,833,-8.2683
1986,7,1,5,861,-8.8718
1986,7,2,1,194,-5.8098
1986,7,2,2,261,-10.1849
1986,7,2,3,273,-10.5258
1986,7,2,4,291,-9.7687
1986,7,2,5,313,-9.5009
1986,7,3,1,200,2.2476
1986,7,3,2,240,-7.2241
1986,7,3,3,259,-6.1295
1986,7,3,4,220,-6.4956
1986,7,3,5,174,-7.7158
1986,8,1,1,568,2.5743
1986,8,1,2,749,1.5982
1986,8,1,3,787,1.0957
1986,8,1,4,831,0.4056
1986,8,1,5,857,0.8855
1986,8,2,1,192,6.5047
1986,8,2,2,276,4.2235
1986,8,2,3,293,4.8408
1986,8,2,4,298,3.8767
1986,8,2,5,317,3.1183
1986,8,3,1,203,8.5021
1986,8,3,2,248,7.2666
1986,8,3,3,261,7.8708
1986,8,3,4,229,6.4766
1986,8,3,5,175,2.9748
1986,9,1,1,573,-6.8136
1986,9,1,2,776,-7.1287
1986,9,1,3,819,-5.6045
1986,9,1,4,864,-5.8670
1986,9,1,5,865,-6.8692
1986,9,2,1,203,-6.2917
1986,9,2,2,281,-7.1737
1986,9,2,3,298,-5.6570
1986,9,2,4,305,-5.2670
1986,9,2,5,323,-6.8081
1986,9,3,1,202,-9.3091
1986,9,3,2,253,-6.4710
1986,9,3,3,265,-7.2812
1986,9,3,4,230,-8.4599
1986,9,3,5,176,-9.1544
1986,10,1,1,554,1.3979
1986,10,1,2,751,1.9860
1986,10,1,3,803,3.1422
1986,10,1,4,846,3.2808
1986,10,1,5,846,4.0814
1986,10,2,1,204,4.1836
1986,10,2,2,275,4.2939
1986,10,2,3,290,4.4418
1986,10,2,4,294,3.5223
1986,10,2,5,316,5.5396
1986,10,3,1,201,5.0912
1986,10,3,2,247,5.2082
1986,10,3,3,261,6.0324
1986,10,3,4,217,6.7243
1986,10,3,5,175,8.1114
1986,11,1,1,560,-3.3934
1986,11,1,2,756,-0.2088
1986,11,1,3,819,0.1000
1986,11,1,4,857,0.0211
1986,11,1,5,872,0.5191
1986,11,2,1,206,-3.2570
1986,11,2,2,287,-0.0835
1986,11,2,3,304,0.7846
1986,11,2,4,307,1.8905
1986,11,2,5,320,2.0101
1986,11,3,1,198,1.2974
1986,11,3,2,254,2.6582
1986,11,3,3,265,3.0381
1986,11,3,4,222,2.8717
1986,11,3,5,176,1.9611
1986,12,1,1,578,-3.8354
1986,12,1,2,782,-4.6539
1986,12,1,3,831,-2.3377
1986,12,1,4,888,-1.5724
1986,12,1,5,879,-2.6673
1986,12,2,1,202,-3.4604
1986,12,2,2,292,-1.8837
1986,12,2,3,304,-2.5644
1986,12,2,4,307,-2.1523
1986,12,2,5,327,-1.7304
1986,12,3,1,199,-3.2246
1986,12,3,2,259,-2.2986
1986,12,3,3,266,-1.6625
1986,12,3,4,227,-3.7395
1986,12,3,5,176,-4.9750
1987,1,1,1,572,12.5056
1987,1,1,2,761,11.8029
1987,1,1,3,816,10.9625
1987,1,1,4,872,10.0412
1987,1,1,5,863,10.8360
1987,1,2,1,194,10.5032
1987,1,2,2,278,13.7591
1987,1,2,3,298,13.7796
1987,1,2,4,297,13.3529
1987,1,2,5,319,12.0969
1987,1,3,1,197,10.0915
1987,1,3,2,251,13.8987
1987,1,3,3,257,16.1162
1987,1,3,4,216,13.2604
1987,1,3,5,171,12.6996
1987,2,1,1,562,8.3083
1987,2,1,2,758,8.2374
1987,2,1,3,814,8.8953
1987,2,1,4,874,8.3319
1987,2,1,5,849,8.6121
1987,2,2,1,195,6.6836
1987,2,2,2,273,7.2784
1987,2,2,3,306,8.0536
1987,2,2,4,295,9.8527
1987,2,2,5,323,8.8445
1987,2,3,1,197,0.2941
1987,2,3,2,252,5.3739
1987,2,3,3,261,4.5797
1987,2,3,4,220,4.2471
1987,2,3,5,171,7.7651
1987,3,1,1,586,5.4703
1987,3,1,2,767,0.1624
1987,3,1,3,836,3.3332
1987,3,1,4,889,2.1106
1987,3,1,5,871,2.4877
1987,3,2,1,197,3.9413
1987,3,2,2,271,1.4651
1987,3,2,3,311,1.1133
1987,3,2,4,296,1.6135
1987,3,2,5,331,2.0564
1987,3,3,1,199,0.3424
1987,3,3,2,254,4.6969
1987,3,3,3,265,3.0463
1987,3,3,4,224,2.6469
1987,3,3,5,175,2.5263
1987,4,1,1,576,-1.2687
1987,4,1,2,750,-3.4370
1987,4,1,3,814,-2.8114
1987,4,1,4,875,-2.5075
1987,4,1,5,868,-2.7173
1987,4,2,1,195,-2.5945
1987,4,2,2,258,-1.5506
1987,4,2,3,297,-2.4150
1987,4,2,4,291,-3.7932
1987,4,2,5,330,-3.1276
1987,4,3,1,195,-3.2307
1987,4,3,2,243,0.7567
1987,4,3,3,249,-0.3369
1987,4,3,4,211,-0.0338
1987,4,3,5,175,-3.0059
1987,5,1,1,587,1.7645
1987,5,1,2,746,1.0401
1987,5,1,3,836,0.5308
1987,5,1,4,890,0.0891
1987,5,1,5,878,-0.8770
1987,5,2,1,205,-0.6216
1987,5,2,2,264,-0.4237
1987,5,2,3,306,1.9440
1987,5,2,4,306,0.6908
1987,5,2,5,338,0.5278
1987,5,3,1,199,-0.6459
1987,5,3,2,255,1.5193
1987,5,3,3,253,1.0365
1987,5,3,4,221,0.0501
1987,5,3,5,179,1.7770
1987,6,1,1,607,3.5663
1987,6,1,2,783,1.2045
1987,6,1,3,861,1.7400
1987,6,1,4,908,2.2900
1987,6,1,5,912,2.7172
1987,6,2,1,207,1.8204
1987,6,2,2,265,2.2124
1987,6,2,3,302,1.5441
1987,6,2,4,307,4.0250
1987,6,2,5,333,3.7446
1987,6,3,1,200,3.5624
1987,6,3,2,254,4.4637
1987,6,3,3,256,4.8878
1987,6,3,4,225,4.3028
1987,6,3,5,179,6.9255
1987,7,1,1,572,4.4427
1987,7,1,2,761,1.6954
1987,7,1,3,830,2.1741
1987,7,1,4,887,3.2552
1987,7,1,5,904,3.8661
1987,7,2,1,200,4.2931
1987,7,2,2,250,4.1084
1987,7,2,3,278,4.9204
1987,7,2,4,299,3.9309
1987,7,2,5,326,3.0453
1987,7,3,1,193,1.5742
1987,7,3,2,239,4.8166
1987,7,3,3,247,5.3902
1987,7,3,4,213,6.7905
1987,7,3,5,174,4.8611
1987,8,1,1,554,-2.1668
1987,8,1,2,757,2.7970
1987,8,1,3,841,2.5607
1987,8,1,4,903,3.3737
1987,8,1,5,929,3.1052
1987,8,2,1,210,1.9991
1987,8,2,2,253,4.1252
1987,8,2,3,275,5.3835
1987,8,2,4,297,3.9911
1987,8,2,5,327,3.1411
1987,8,3,1,193,3.8144
1987,8,3,2,245,2.9332
1987,8,3,3,253,4.3644
1987,8,3,4,218,4.6889
1987,8,3,5,176,3.6973
1987,9,1,1,583,-3.0765
1987,9,1,2,783,-1.9588
1987,9,1,3,871,-0.6546
1987,9,1,4,920,-0.3596
1987,9,1,5,959,-0.4224
1987,9,2,1,214,-2.5582
1987,9,2,2,255,-0.5132
1987,9,2,3,271,-1.0531
1987,9,2,4,298,-1.2465
1987,9,2,5,329,-2.2538
1987,9,3,1,192,0.0243
1987,9,3,2,249,-2.7297
1987,9,3,3,263,-1.4893
1987,9,3,4,218,-2.3545
1987,9,3,5,177,-5.3970
1987,10,1,1,581,-30.8745
1987,10,1,2,772,-31.4102
1987,10,1,3,842,-31.2562
1987,10,1,4,911,-31.0570
1987,10,1,5,955,-31.1046
1987,10,2,1,211,-26.7245
1987,10,2,2,246,-30.6170
1987,10,2,3,256,-30.3041
1987,10,2,4,289,-30.4482
1987,10,2,5,319,-31.6226
1987,10,3,1,190,-11.1283
1987,10,3,2,245,-22.2003
1987,10,3,3,253,-23.1922
1987,10,3,4,213,-23.8078
1987,10,3,5,173,-25.1821
1987,11,1,1,594,-6.8684
1987,11,1,2,791,-6.8442
1987,11,1,3,857,-5.6282
1987,11,1,4,924,-4.0379
1987,11,1,5,975,-5.5766
1987,11,2,1,223,-1.8916
1987,11,2,2,257,-3.7733
1987,11,2,3,265,-5.7738
1987,11,2,4,304,-4.7883
1987,11,2,5,332,-5.9992
1987,11,3,1,189,-4.3657
1987,11,3,2,243,-8.0859
1987,11,3,3,256,-8.3596
1987,11,3,4,222,-8.1874
1987,11,3,5,177,-9.1532
1987,12,1,1,619,2.8412
1987,12,1,2,820,4.6522
1987,12,1,3,888,7.2024
1987,12,1,4,965,7.3938
1987,12,1,5,985,6.3522
1987,12,2,1,231,5.5726
1987,12,2,2,264,9.7953
1987,12,2,3,272,11.6878
1987,12,2,4,314,12.2686
1987,12,2,5,335,12.0920
1987,12,3,1,190,2.0449
1987,12,3,2,248,7.3621
1987,12,3,3,253,10.1014
1987,12,3,4,222,9.2697
1987,12,3,5,176,9.5436
1988,1,1,1,600,8.7483
1988,1,1,2,821,5.3676
1988,1,1,3,866,4.8974
1988,1,1,4,968,4.3232
1988,1,1,5,983,4.4107
1988,1,2,1,228,5.7828
1988,1,2,2,258,1.8057
1988,1,2,3,269,2.3315
1988,1,2,4,320,2.6956
1988,1,2,5,333,1.1981
1988,1,3,1,186,9.4144
1988,1,3,2,239,1.5823
1988,1,3,3,249,1.7887
1988,1,3,4,223,3.5473
1988,1,3,5,175,6.4001
1988,2,1,1,596,5.3425
1988,2,1,2,808,8.2228
1988,2,1,3,869,9.1645
1988,2,1,4,958,8.8850
1988,2,1,5,988,8.5402
1988,2,2,1,224,6.0564
1988,2,2,2,251,9.9904
1988,2,2,3,267,9.5088
1988,2,2,4,325,9.8170
1988,2,2,5,330,11.9486
1988,2,3,1,186,0.0680
1988,2,3,2,238,5.7674
1988,2,3,3,252,5.5855
1988,2,3,4,232,6.6699
1988,2,3,5,175,7.7017
1988,3,1,1,629,3.7688
1988,3,1,2,835,5.3353
1988,3,1,3,889,6.8344
1988,3,1,4,977,5.5868
1988,3,1,5,1007,6.1944
1988,3,2,1,226,1.4447
1988,3,2,2,253,2.3255
1988,3,2,3,274,4.9587
1988,3,2,4,337,4.2567
1988,3,2,5,332,5.1860
1988,3,3,1,188,-3.1611
1988,3,3,2,245,-2.1013
1988,3,3,3,255,-3.2428
1988,3,3,4,229,-1.9325
1988,3,3,5,174,-1.6496
1988,4,1,1,630,-0.0021
1988,4,1,2,837,2.0106
1988,4,1,3,883,1.9169
1988,4,1,4,979,2.9160
1988,4,1,5,1011,2.4466
1988,4,2,1,232,2.1386
1988,4,2,2,248,2.3417
1988,4,2,3,271,1.9860
1988,4,2,4,322,1.8275
1988,4,2,5,327,1.8616
1988,4,3,1,184,-0.2432
1988,4,3,2,237,1.3400
1988,4,3,3,247,1.6616
1988,4,3,4,223,0.3546
1988,4,3,5,168,1.9160
1988,5,1,1,643,-4.4325
1988,5,1,2,839,-2.4039
1988,5,1,3,888,-2.1914
1988,5,1,4,978,-1.4183
1988,5,1,5,1008,-2.3268
1988,5,2,1,233,-0.8238
1988,5,2,2,255,-2.3353
1988,5,2,3,283,-2.3100
1988,5,2,4,323,-1.8459
1988,5,2,5,321,-0.8535
1988,5,3,1,184,3.0795
1988,5,3,2,243,-0.2604
1988,5,3,3,261,0.2086
1988,5,3,4,229,-0.7344
1988,5,3,5,164,-0.9935
1988,6,1,1,652,4.5934
1988,6,1,2,850,7.3775
1988,6,1,3,924,7.6751
1988,6,1,4,1002,7.8255
1988,6,1,5,1021,7.0381
1988,6,2,1,234,4.6335
1988,6,2,2,258,7.5783
1988,6,2,3,295,9.2352
1988,6,2,4,329,8.3442
1988,6,2,5,327,8.8204
1988,6,3,1,182,3.4393
1988,6,3,2,243,4.9026
1988,6,3,3,269,5.0006
1988,6,3,4,224,4.5320
1988,6,3,5,164,6.9810
1988,7,1,1,605,-1.1274
1988,7,1,2,816,-1.2879
1988,7,1,3,891,-1.2809
1988,7,1,4,979,0.1946
1988,7,1,5,999,0.4349
1988,7,2,1,224,-0.2597
1988,7,2,2,246,-2.7664
1988,7,2,3,282,-2.7475
1988,7,2,4,317,-2.2367
1988,7,2,5,320,-1.2181
1988,7,3,1,187,-0.8200
1988,7,3,2,240,-0.1925
1988,7,3,3,259,-1.3827
1988,7,3,4,223,-1.5782
1988,7,3,5,154,-0.6518
1988,8,1,1,595,-2.0654
1988,8,1,2,811,-2.2580
1988,8,1,3,880,-2.6935
1988,8,1,4,989,-1.9753
1988,8,1,5,1010,-2.1396
1988,8,2,1,221,-2.3782
1988,8,2,2,252,-3.5461
1988,8,2,3,283,-3.7549
1988,8,2,4,325,-2.7493
1988,8,2,5,328,-3.7858
1988,8,3,1,191,-1.0734
1988,8,3,2,246,-3.5027
1988,8,3,3,267,-3.6936
1988,8,3,4,229,-3.6431
1988,8,3,5,153,-3.0379
1988,9,1,1,598,0.3635
1988,9,1,2,839,2.5574
1988,9,1,3,906,2.3190
1988,9,1,4,1002,2.6650
1988,9,1,5,1016,3.6674
1988,9,2,1,221,3.5042
1988,9,2,2,256,2.8478
1988,9,2,3,292,2.5738
1988,9,2,4,329,3.1904
1988,9,2,5,329,3.2319
1988,9,3,1,187,4.1277
1988,9,3,2,249,3.6521
1988,9,3,3,272,2.9148
1988,9,3,4,230,4.9652
1988,9,3,5,151,7.0380
1988,10,1,1,581,-1.2191
1988,10,1,2,805,-2.9506
1988,10,1,3,889,-2.0553
1988,10,1,4,994,-1.8403
1988,10,1,5,1002,-0.6119
1988,10,2,1,214,0.0133
1988,10,2,2,236,-1.8658
1988,10,2,3,278,-0.8890
1988,10,2,4,321,-0.7449
1988,10,2,5,324,-0.0485
1988,10,3,1,187,1.9465
1988,10,3,2,245,3.1347
1988,10,3,3,270,1.2752
1988,10,3,4,223,2.4663
1988,10,3,5,149,4.4418
1988,11,1,1,567,-4.4797
1988,11,1,2,793,-4.6045
1988,11,1,3,876,-4.6995
1988,11,1,4,1012,-3.6115
1988,11,1,5,1012,-3.1875
1988,11,2,1,214,-1.4670
1988,11,2,2,239,-3.7068
1988,11,2,3,276,-3.2604
1988,11,2,4,331,-3.0850
1988,11,2,5,329,-2.6486
1988,11,3,1,189,-0.6291
1988,11,3,2,250,-1.0396
1988,11,3,3,271,-1.6761
1988,11,3,4,225,-1.4625
1988,11,3,5,150,-2.6750
1988,12,1,1,570,2.7481
1988,12,1,2,807,5.2945
1988,12,1,3,894,4.3409
1988,12,1,4,1042,4.0985
1988,12,1,5,1025,3.9269
1988,12,2,1,215,4.5074
1988,12,2,2,240,5.2659
1988,12,2,3,278,6.1965
1988,12,2,4,332,3.6436
1988,12,2,5,328,5.1442
1988,12,3,1,190,1.4525
1988,12,3,2,249,1.8519
1988,12,3,3,268,2.8960
1988,12,3,4,226,2.7747
1988,12,3,5,148,1.4320
1989,1,1,1,559,5.2088
1989,1,1,2,787,3.7905
1989,1,1,3,866,5.0041
1989,1,1,4,1013,4.8874
1989,1,1,5,1013,5.9605
1989,1,2,1,211,5.6247
1989,1,2,2,231,4.3983
1989,1,2,3,272,4.5460
1989,1,2,4,330,5.3750
1989,1,2,5,321,4.1391
1989,1,3,1,190,5.2109
1989,1,3,2,238,6.8993
1989,1,3,3,261,7.2717
1989,1,3,4,221,6.8114
1989,1,3,5,146,6.6664
1989,2,1,1,549,0.2371
1989,2,1,2,781,0.5962
1989,2,1,3,840,1.3257
1989,2,1,4,998,-0.1164
1989,2,1,5,1004,0.7494
1989,2,2,1,208,1.4856
1989,2,2,2,226,0.1020
1989,2,2,3,268,0.4844
1989,2,2,4,331,1.1922
1989,2,2,5,327,0.8932
1989,2,3,1,188,-1.4243
1989,2,3,2,232,-2.2611
1989,2,3,3,261,-2.7044
1989,2,3,4,221,-2.3286
1989,2,3,5,152,-2.6490
1989,3,1,1,550,2.3677
1989,3,1,2,787,2.5977
1989,3,1,3,846,2.9452
1989,3,1,4,1002,3.0747
1989,3,1,5,1019,3.6386
1989,3,2,1,205,3.3079
1989,3,2,2,232,2.6359
1989,3,2,3,267,2.2044
1989,3,2,4,333,1.9894
1989,3,2,5,327,3.1194
1989,3,3,1,193,2.1019
1989,3,3,2,232,1.7363
1989,3,3,3,263,1.3192
1989,3,3,4,220,2.3535
1989,3,3,5,153,1.8870
1989,4,1,1,536,3.0223
1989,4,1,2,773,3.5464
1989,4,1,3,828,3.2764
1989,4,1,4,984,3.3539
1989,4,1,5,1008,4.0337
1989,4,2,1,200,4.8017
1989,4,2,2,228,5.2271
1989,4,2,3,258,5.6708
1989,4,2,4,329,5.1297
1989,4,2,5,325,5.6902
1989,4,3,1,189,6.0462
1989,4,3,2,226,4.8916
1989,4,3,3,251,4.7223
1989,4,3,4,215,6.3082
1989,4,3,5,153,4.8745
1989,5,1,1,535,1.9330
1989,5,1,2,765,3.2688
1989,5,1,3,828,2.7119
1989,5,1,4,972,3.7832
1989,5,1,5,1025,4.8311
1989,5,2,1,202,5.8077
1989,5,2,2,223,6.2832
1989,5,2,3,266,3.8288
1989,5,2,4,333,4.3380
1989,5,2,5,327,4.9457
1989,5,3,1,195,5.5316
1989,5,3,2,231,2.8574
1989,5,3,3,261,3.7150
1989,5,3,4,220,4.7153
1989,5,3,5,158,5.2575
1989,6,1,1,546,-0.6849
1989,6,1,2,783,-1.1904
1989,6,1,3,869,-1.4731
1989,6,1,4,1003,-2.3190
1989,6,1,5,1038,-2.4905
1989,6,2,1,198,-0.3067
1989,6,2,2,223,-2.1112
1989,6,2,3,265,-4.0540
1989,6,2,4,333,-2.9162
1989,6,2,5,334,-2.6808
1989,6,3,1,194,1.5782
1989,6,3,2,229,-0.3566
1989,6,3,3,262,-1.6728
1989,6,3,4,222,-1.6797
1989,6,3,5,159,-1.6883
1989,7,1,1,506,2.5165
1989,7,1,2,734,2.5992
1989,7,1,3,835,3.9404
1989,7,1,4,975,3.8976
1989,7,1,5,1010,4.7744
1989,7,2,1,194,4.3089
1989,7,2,2,220,4.3089
1989,7,2,3,253,4.1136
1989,7,2,4,321,4.0069
1989,7,2,5,336,4.6805
1989,7,3,1,190,7.0354
1989,7,3,2,222,7.7024
1989,7,3,3,250,7.9117
1989,7,3,4,214,11.0051
1989,7,3,5,155,9.4144
1989,8,1,1,496,1.8157
1989,8,1,2,720,2.5158
1989,8,1,3,822,1.3576
1989,8,1,4,981,1.7216
1989,8,1,5,1028,1.1106
1989,8,2,1,192,3.1273
1989,8,2,2,232,2.0587
1989,8,2,3,262,2.8305
1989,8,2,4,329,2.9288
1989,8,2,5,337,3.8652
1989,8,3,1,193,0.7292
1989,8,3,2,226,2.8615
1989,8,3,3,251,2.5358
1989,8,3,4,214,1.6209
1989,8,3,5,157,2.7801
1989,9,1,1,503,2.6014
1989,9,1,2,741,-0.4998
1989,9,1,3,855,-0.0724
1989,9,1,4,1005,-0.0142
1989,9,1,5,1029,0.2227
1989,9,2,1,193,1.1504
1989,9,2,2,240,-0.7425
1989,9,2,3,261,0.7174
1989,9,2,4,333,1.0564
1989,9,2,5,341,1.0318
1989,9,3,1,194,0.7782
1989,9,3,2,226,-1.4078
1989,9,3,3,246,-0.6398
1989,9,3,4,214,-0.1490
1989,9,3,5,155,-1.4307
1989,10,1,1,481,-5.0540
1989,10,1,2,734,-5.9811
1989,10,1,3,842,-6.6648
1989,10,1,4,973,-5.3795
1989,10,1,5,1010,-5.9227
1989,10,2,1,191,-3.4191
1989,10,2,2,236,-5.7858
1989,10,2,3,264,-7.1632
1989,10,2,4,332,-5.8560
1989,10,2,5,338,-5.6987
1989,10,3,1,193,-1.0397
1989,10,3,2,224,-2.9719
1989,10,3,3,244,-1.9752
1989,10,3,4,205,-2.8906
1989,10,3,5,155,-2.2329
1989,11,1,1,471,0.7108
1989,11,1,2,725,0.5204
1989,11,1,3,853,-1.1805
1989,11,1,4,976,-0.7215
1989,11,1,5,1027,-1.2356
1989,11,2,1,188,3.8988
1989,11,2,2,242,2.3820
1989,11,2,3,265,1.1092
1989,11,2,4,345,0.7776
1989,11,2,5,344,0.0542
1989,11,3,1,193,3.3056
1989,11,3,2,224,1.7900
1989,11,3,3,249,2.3423
1989,11,3,4,210,1.9570
1989,11,3,5,161,0.9543
1989,12,1,1,481,0.1997
1989,12,1,2,742,0.0867
1989,12,1,3,872,-0.4167
1989,12,1,4,996,0.1558
1989,12,1,5,1035,-0.7002
1989,12,2,1,188,1.9251
1989,12,2,2,250,0.7109
1989,12,2,3,267,0.7018
1989,12,2,4,347,1.0880
1989,12,2,5,344,0.6296
1989,12,3,1,196,5.7091
1989,12,3,2,224,1.2187
1989,12,3,3,250,2.3664
1989,12,3,4,213,3.1282
1989,12,3,5,161,1.2197
1990,1,1,1,475,-5.5949
1990,1,1,2,734,-8.0551
1990,1,1,3,866,-8.0929
1990,1,1,4,971,-7.8548
1990,1,1,5,1018,-7.9665
1990,1,2,1,185,-7.6336
1990,1,2,2,238,-9.8987
1990,1,2,3,264,-8.5664
1990,1,2,4,347,-8.3029
1990,1,2,5,338,-8.8510
1990,1,3,1,196,-8.0103
1990,1,3,2,220,-4.4509
1990,1,3,3,241,-6.6999
1990,1,3,4,211,-7.5905
1990,1,3,5,159,-6.8044
1990,2,1,1,485,0.7147
1990,2,1,2,731,2.0906
1990,2,1,3,854,2.7417
1990,2,1,4,969,2.8603
1990,2,1,5,1019,2.6276
1990,2,2,1,183,3.5006
1990,2,2,2,241,3.6962
1990,2,2,3,267,3.4442
1990,2,2,4,342,3.0819
1990,2,2,5,335,3.3566
1990,2,3,1,196,0.0984
1990,2,3,2,219,2.0716
1990,2,3,3,244,1.7926
1990,2,3,4,219,1.0417
1990,2,3,5,161,1.9082
1990,3,1,1,490,2.2685
1990,3,1,2,747,2.9342
1990,3,1,3,864,4.1987
1990,3,1,4,984,5.1240
1990,3,1,5,1021,4.6359
1990,3,2,1,182,1.9898
1990,3,2,2,242,3.6917
1990,3,2,3,279,4.5642
1990,3,2,4,353,5.8202
1990,3,2,5,338,6.3369
1990,3,3,1,198,1.2060
1990,3,3,2,223,2.2946
1990,3,3,3,246,2.7325
1990,3,3,4,225,4.6352
1990,3,3,5,163,5.8418
1990,4,1,1,471,-4.3715
1990,4,1,2,721,-3.5711
1990,4,1,3,832,-2.2260
1990,4,1,4,955,-1.6727
1990,4,1,5,1011,-1.9131
1990,4,2,1,181,-5.3268
1990,4,2,2,240,-3.0516
1990,4,2,3,272,-3.4199
1990,4,2,4,348,-3.0676
1990,4,2,5,338,-2.3271
1990,4,3,1,193,-3.9092
1990,4,3,2,213,-3.2149
1990,4,3,3,233,-1.6920
1990,4,3,4,219,-1.5316
1990,4,3,5,159,-0.0356
1990,5,1,1,462,4.7745
1990,5,1,2,716,5.9998
1990,5,1,3,820,5.9586
1990,5,1,4,974,6.8373
1990,5,1,5,1012,8.7680
1990,5,2,1,187,7.3265
1990,5,2,2,238,9.2236
1990,5,2,3,288,8.7671
1990,5,2,4,363,8.1778
1990,5,2,5,358,8.9672
1990,5,3,1,200,7.2475
1990,5,3,2,220,9.0462
1990,5,3,3,237,9.1336
1990,5,3,4,221,10.5329
1990,5,3,5,162,11.7414
1990,6,1,1,477,-0.5035
1990,6,1,2,731,1.9625
1990,6,1,3,836,0.7591
1990,6,1,4,999,1.3650
1990,6,1,5,1031,2.6238
1990,6,2,1,186,-1.0438
1990,6,2,2,246,-0.8114
1990,6,2,3,291,1.7029
1990,6,2,4,370,0.9351
1990,6,2,5,359,0.3077
1990,6,3,1,203,-1.3385
1990,6,3,2,218,-1.0499
1990,6,3,3,237,-0.2916
1990,6,3,4,224,-0.2411
1990,6,3,5,165,2.6054
1990,7,1,1,447,-3.1077
1990,7,1,2,693,-4.5303
1990,7,1,3,811,-5.6363
1990,7,1,4,956,-4.3065
1990,7,1,5,1010,-4.5232
1990,7,2,1,186,-2.4200
1990,7,2,2,236,-2.4785
1990,7,2,3,286,-4.1724
1990,7,2,4,364,-4.6900
1990,7,2,5,350,-3.3512
1990,7,3,1,196,1.2749
1990,7,3,2,209,-1.8521
1990,7,3,3,237,1.0395
1990,7,3,4,218,-1.0016
1990,7,3,5,155,-2.1738
1990,8,1,1,445,-10.3708
1990,8,1,2,680,-13.4749
1990,8,1,3,804,-13.8886
