year,month,rank_ME,rank_OLEq_1,nstocks,ret_vw
1983,3,3,4,163,3.0515
1983,3,3,5,154,3.7982
1983,4,1,1,942,6.4473
1983,4,1,2,381,8.6169
1983,4,1,3,278,7.5257
1983,4,1,4,215,8.5266
1983,4,1,5,311,8.5758
1983,4,2,1,114,6.5142
1983,4,2,2,100,6.9808
1983,4,2,3,121,6.3050
1983,4,2,4,115,6.4379
1983,4,2,5,169,8.0222
1983,4,3,1,67,7.1310
1983,4,3,2,121,7.1689
1983,4,3,3,139,6.4350
1983,4,3,4,169,8.4433
1983,4,3,5,157,5.8172
1983,5,1,1,959,12.5879
1983,5,1,2,385,10.7852
1983,5,1,3,270,9.5439
1983,5,1,4,263,9.5064
1983,5,1,5,369,9.3592
1983,5,2,1,115,7.9831
1983,5,2,2,93,6.0399
1983,5,2,3,108,5.9679
1983,5,2,4,134,5.2764
1983,5,2,5,192,6.5880
1983,5,3,1,74,4.6157
1983,5,3,2,120,0.8605
1983,5,3,3,135,-0.5223
1983,5,3,4,160,-0.9764
1983,5,3,5,165,0.4013
1983,6,1,1,958,4.6437
1983,6,1,2,394,4.4859
1983,6,1,3,305,3.9923
1983,6,1,4,257,4.3556
1983,6,1,5,373,5.9738
1983,6,2,1,110,5.3351
1983,6,2,2,103,3.7810
1983,6,2,3,107,4.6312
1983,6,2,4,137,5.1914
1983,6,2,5,182,6.5882
1983,6,3,1,77,2.1919
1983,6,3,2,120,2.8009
1983,6,3,3,139,1.8631
1983,6,3,4,160,6.3121
1983,6,3,5,166,5.1243
1983,7,1,1,974,-3.7153
1983,7,1,2,398,-2.5587
1983,7,1,3,300,-1.7176
1983,7,1,4,264,-1.5141
1983,7,1,5,386,-2.1367
1983,7,2,1,115,-5.7218
1983,7,2,2,99,-2.2398
1983,7,2,3,107,-1.4165
1983,7,2,4,137,-2.7884
1983,7,2,5,168,-2.9806
1983,7,3,1,70,-2.8580
1983,7,3,2,117,-2.4492
1983,7,3,3,138,-2.7392
1983,7,3,4,160,-4.3348
1983,7,3,5,166,-2.7834
1983,8,1,1,1019,-6.0959
1983,8,1,2,410,-2.5274
1983,8,1,3,270,-3.7825
1983,8,1,4,256,-2.7934
1983,8,1,5,400,-3.9561
1983,8,2,1,121,-5.4182
1983,8,2,2,109,-2.7048
1983,8,2,3,128,-3.4794
1983,8,2,4,136,-3.0623
1983,8,2,5,158,-2.9582
1983,8,3,1,71,2.7668
1983,8,3,2,121,-0.5299
1983,8,3,3,146,2.4812
1983,8,3,4,180,1.3936
1983,8,3,5,153,-1.4451
1983,9,1,1,1046,-3.3538
1983,9,1,2,395,-0.0527
1983,9,1,3,266,1.4253
1983,9,1,4,248,1.8775
1983,9,1,5,411,1.2700
1983,9,2,1,118,-0.6236
1983,9,2,2,104,4.1005
1983,9,2,3,122,2.0503
1983,9,2,4,136,3.4832
1983,9,2,5,165,2.0518
1983,9,3,1,73,0.1619
1983,9,3,2,124,1.5306
1983,9,3,3,142,1.6737
1983,9,3,4,169,1.3020
1983,9,3,5,158,2.7909
1983,10,1,1,1054,-8.3092
1983,10,1,2,374,-7.0567
1983,10,1,3,272,-5.1746
1983,10,1,4,260,-5.7283
1983,10,1,5,396,-5.7680
1983,10,2,1,118,-9.5585
1983,10,2,2,104,-7.0686
1983,10,2,3,121,-5.0401
1983,10,2,4,138,-4.9607
1983,10,2,5,172,-7.4783
1983,10,3,1,74,-3.5767
1983,10,3,2,123,-1.2780
1983,10,3,3,146,-1.5588
1983,10,3,4,166,-0.8823
1983,10,3,5,154,-2.6230
1983,11,1,1,1080,0.8166
1983,11,1,2,338,3.7339
1983,11,1,3,275,5.2076
1983,11,1,4,276,3.7727
1983,11,1,5,422,6.0015
1983,11,2,1,107,4.6867
1983,11,2,2,110,5.4753
1983,11,2,3,126,5.1584
1983,11,2,4,132,6.3356
1983,11,2,5,185,5.6127
1983,11,3,1,75,4.9362
1983,11,3,2,119,3.3608
1983,11,3,3,135,2.4645
1983,11,3,4,156,2.8894
1983,11,3,5,157,0.2841
1983,12,1,1,1069,-3.3349
1983,12,1,2,352,-0.7932
1983,12,1,3,281,-1.7012
1983,12,1,4,274,-2.3352
1983,12,1,5,434,-3.4572
1983,12,2,1,99,-1.5142
1983,12,2,2,95,-1.9034
1983,12,2,3,132,-0.5816
1983,12,2,4,131,-0.7566
1983,12,2,5,185,-3.4033
1983,12,3,1,77,-0.2270
1983,12,3,2,118,-3.0630
1983,12,3,3,134,-0.9840
1983,12,3,4,158,-1.1788
1983,12,3,5,157,0.6015
1984,1,1,1,1085,1.2237
1984,1,1,2,346,0.4113
1984,1,1,3,283,-1.4340
1984,1,1,4,268,-0.9477
1984,1,1,5,428,-2.2882
1984,1,2,1,96,-0.6978
1984,1,2,2,94,-0.8553
1984,1,2,3,133,-1.5723
1984,1,2,4,129,-4.3203
1984,1,2,5,180,-5.4958
1984,1,3,1,81,-1.9534
1984,1,3,2,121,-0.9871
1984,1,3,3,130,0.5867
1984,1,3,4,163,1.0080
1984,1,3,5,149,-4.0764
1984,2,1,1,1111,-6.7688
1984,2,1,2,390,-4.9585
1984,2,1,3,304,-6.6375
1984,2,1,4,220,-7.2708
1984,2,1,5,425,-7.0355
1984,2,2,1,116,-6.4932
1984,2,2,2,105,-4.1046
1984,2,2,3,120,-4.2094
1984,2,2,4,129,-5.7329
1984,2,2,5,162,-5.4339
1984,2,3,1,68,-5.4599
1984,2,3,2,126,-4.9873
1984,2,3,3,147,-3.2937
1984,2,3,4,156,-2.9746
1984,2,3,5,145,-2.9964
1984,3,1,1,1116,0.0535
1984,3,1,2,374,-0.0555
1984,3,1,3,315,0.7308
1984,3,1,4,233,0.7971
1984,3,1,5,419,0.4213
1984,3,2,1,109,1.5033
1984,3,2,2,104,0.0890
1984,3,2,3,130,-0.7393
1984,3,2,4,124,1.5028
1984,3,2,5,170,-0.1519
1984,3,3,1,69,2.6255
1984,3,3,2,134,2.2613
1984,3,3,3,142,0.8562
1984,3,3,4,158,1.2204
1984,3,3,5,131,1.7689
1984,4,1,1,1110,-3.8576
1984,4,1,2,403,-1.3465
1984,4,1,3,306,-1.0369
1984,4,1,4,246,-1.4536
1984,4,1,5,434,-1.6293
1984,4,2,1,110,-2.1606
1984,4,2,2,100,-0.6509
1984,4,2,3,130,1.9943
1984,4,2,4,115,1.1502
1984,4,2,5,161,-0.3986
1984,4,3,1,70,-0.0709
1984,4,3,2,132,-1.0449
1984,4,3,3,142,0.8149
1984,4,3,4,159,1.1167
1984,4,3,5,132,1.9946
1984,5,1,1,1195,-7.7663
1984,5,1,2,372,-4.6925
1984,5,1,3,350,-4.3093
1984,5,1,4,241,-3.4459
1984,5,1,5,433,-4.0013
1984,5,2,1,109,-7.8123
1984,5,2,2,88,-3.8971
1984,5,2,3,127,-3.7841
1984,5,2,4,135,-5.5625
1984,5,2,5,171,-4.4224
1984,5,3,1,77,-6.0642
1984,5,3,2,139,-4.3340
1984,5,3,3,139,-4.6971
1984,5,3,4,143,-4.9403
1984,5,3,5,149,-4.9339
1984,6,1,1,1216,-0.9753
1984,6,1,2,386,1.6841
1984,6,1,3,332,1.7289
1984,6,1,4,240,3.3988
1984,6,1,5,428,3.9982
1984,6,2,1,110,1.6172
1984,6,2,2,89,2.0868
1984,6,2,3,132,2.0984
1984,6,2,4,144,4.9522
1984,6,2,5,161,6.0576
1984,6,3,1,78,-0.3229
1984,6,3,2,143,1.7430
1984,6,3,3,128,2.2945
1984,6,3,4,149,3.5078
1984,6,3,5,147,2.8876
1984,7,1,1,1207,-8.2867
1984,7,1,2,385,-3.6904
1984,7,1,3,342,-3.8492
1984,7,1,4,258,-4.7944
1984,7,1,5,399,-4.0966
1984,7,2,1,117,-8.1163
1984,7,2,2,86,-5.0001
1984,7,2,3,132,-6.5955
1984,7,2,4,145,-2.2781
1984,7,2,5,155,-3.5908
1984,7,3,1,75,-5.0356
1984,7,3,2,141,-1.9411
1984,7,3,3,127,-2.9496
1984,7,3,4,148,-1.8545
1984,7,3,5,152,-0.0627
1984,8,1,1,1302,9.0439
1984,8,1,2,426,10.7722
1984,8,1,3,315,12.2764
1984,8,1,4,265,10.1286
1984,8,1,5,392,12.0658
1984,8,2,1,128,15.5071
1984,8,2,2,112,11.1030
1984,8,2,3,118,10.9795
1984,8,2,4,137,12.8334
1984,8,2,5,161,14.4844
1984,8,3,1,78,13.2917
1984,8,3,2,130,10.3697
1984,8,3,3,139,9.0865
1984,8,3,4,160,12.6010
1984,8,3,5,150,11.1425
1984,9,1,1,1315,-1.6492
1984,9,1,2,420,0.7582
1984,9,1,3,304,-1.1761
1984,9,1,4,247,-1.1703
1984,9,1,5,434,-0.2244
1984,9,2,1,124,-2.4710
1984,9,2,2,104,-2.1801
1984,9,2,3,131,-0.5493
1984,9,2,4,121,-0.7257
1984,9,2,5,170,-1.4895
1984,9,3,1,79,-1.9746
1984,9,3,2,131,0.1541
1984,9,3,3,144,-0.7358
1984,9,3,4,162,-0.7134
1984,9,3,5,147,0.1999
1984,10,1,1,1279,-4.0907
1984,10,1,2,424,-2.5852
1984,10,1,3,317,-2.1881
1984,10,1,4,260,-1.9114
1984,10,1,5,430,-1.9477
1984,10,2,1,119,-2.0246
1984,10,2,2,99,-2.6964
1984,10,2,3,127,-1.6455
1984,10,2,4,123,-1.4750
1984,10,2,5,164,-0.4106
1984,10,3,1,76,-1.6598
1984,10,3,2,137,0.6838
1984,10,3,3,141,1.8036
1984,10,3,4,160,-0.1010
1984,10,3,5,148,-0.5785
1984,11,1,1,1319,-5.4400
1984,11,1,2,384,-3.9431
1984,11,1,3,316,-2.0838
1984,11,1,4,287,-2.0830
1984,11,1,5,449,-3.0562
1984,11,2,1,118,-4.1991
1984,11,2,2,111,-0.5196
1984,11,2,3,127,-2.7531
1984,11,2,4,132,-2.3065
1984,11,2,5,166,-2.4470
1984,11,3,1,75,0.5889
1984,11,3,2,126,0.1489
1984,11,3,3,127,-0.6231
1984,11,3,4,156,-1.5438
1984,11,3,5,159,-1.6177
1984,12,1,1,1318,-1.3079
1984,12,1,2,386,0.0976
1984,12,1,3,326,0.5560
1984,12,1,4,281,2.2446
1984,12,1,5,444,2.3430
1984,12,2,1,119,0.0741
1984,12,2,2,114,1.2471
1984,12,2,3,120,2.2257
1984,12,2,4,130,2.3380
1984,12,2,5,171,4.2537
1984,12,3,1,74,1.9032
1984,12,3,2,121,1.8493
1984,12,3,3,126,1.7436
1984,12,3,4,152,1.7298
1984,12,3,5,166,3.1817
1985,1,1,1,1332,14.8039
1985,1,1,2,369,13.5471
1985,1,1,3,321,12.6531
1985,1,1,4,272,15.8691
1985,1,1,5,446,13.7218
1985,1,2,1,122,11.6204
1985,1,2,2,113,10.8943
1985,1,2,3,122,10.1948
1985,1,2,4,136,13.3871
1985,1,2,5,163,14.7171
1985,1,3,1,72,6.9530
1985,1,3,2,121,5.5746
1985,1,3,3,125,6.0858
1985,1,3,4,150,8.4487
1985,1,3,5,172,9.2469
1985,2,1,1,1293,3.4762
1985,2,1,2,433,2.6094
1985,2,1,3,337,3.9459
1985,2,1,4,241,4.0013
1985,2,1,5,445,4.3748
1985,2,2,1,116,0.6407
1985,2,2,2,114,1.5708
1985,2,2,3,118,2.6589
1985,2,2,4,122,2.0483
1985,2,2,5,167,3.1642
1985,2,3,1,66,1.1864
1985,2,3,2,113,0.0336
1985,2,3,3,142,2.0868
1985,2,3,4,160,1.8144
1985,2,3,5,162,1.7022
1985,3,1,1,1311,-3.3742
1985,3,1,2,408,-1.6525
1985,3,1,3,325,-0.9980
1985,3,1,4,248,-1.4121
1985,3,1,5,442,-1.5242
1985,3,2,1,123,-3.1257
1985,3,2,2,107,-4.8284
1985,3,2,3,118,-2.3278
1985,3,2,4,118,-2.1966
1985,3,2,5,182,-2.8119
1985,3,3,1,58,1.6725
1985,3,3,2,122,-0.0240
1985,3,3,3,138,0.3655
1985,3,3,4,161,0.2095
1985,3,3,5,154,-0.5155
1985,4,1,1,1289,-3.3988
1985,4,1,2,421,-3.1455
1985,4,1,3,313,0.1438
1985,4,1,4,252,-2.2411
1985,4,1,5,446,-0.0626
1985,4,2,1,123,-1.9231
1985,4,2,2,106,-2.0941
1985,4,2,3,112,-1.8916
1985,4,2,4,122,-1.0608
1985,4,2,5,182,-1.6706
1985,4,3,1,58,-2.7594
1985,4,3,2,120,-0.2671
1985,4,3,3,138,-0.9224
1985,4,3,4,158,-0.3983
1985,4,3,5,161,-0.2103
1985,5,1,1,1319,0.0196
1985,5,1,2,364,1.4708
1985,5,1,3,314,2.3839
1985,5,1,4,278,4.6407
1985,5,1,5,466,4.2602
1985,5,2,1,121,1.9135
1985,5,2,2,107,4.4888
1985,5,2,3,114,3.0495
1985,5,2,4,134,5.6019
1985,5,2,5,192,3.1166
1985,5,3,1,74,5.6904
1985,5,3,2,119,7.0128
1985,5,3,3,125,6.8754
1985,5,3,4,150,4.6774
1985,5,3,5,184,5.9272
1985,6,1,1,1334,-2.2229
1985,6,1,2,362,-0.1725
1985,6,1,3,327,0.9764
1985,6,1,4,267,1.7578
1985,6,1,5,439,1.9162
1985,6,2,1,116,0.0165
1985,6,2,2,110,0.2371
1985,6,2,3,117,1.1356
1985,6,2,4,137,1.9361
1985,6,2,5,176,1.4322
1985,6,3,1,74,0.6169
1985,6,3,2,113,2.9986
1985,6,3,3,121,2.6660
1985,6,3,4,158,1.4101
1985,6,3,5,182,1.1410
1985,7,1,1,1339,1.6850
1985,7,1,2,347,4.5185
1985,7,1,3,323,2.7614
1985,7,1,4,268,1.8304
1985,7,1,5,440,2.5161
1985,7,2,1,115,3.2203
1985,7,2,2,106,3.3781
1985,7,2,3,119,2.1799
1985,7,2,4,138,2.6818
1985,7,2,5,168,3.0242
1985,7,3,1,74,1.5819
1985,7,3,2,115,0.8823
1985,7,3,3,120,-1.4083
1985,7,3,4,156,-0.2197
1985,7,3,5,179,-0.4591
1985,8,1,1,1375,-1.2668
1985,8,1,2,357,-0.9853
1985,8,1,3,313,0.0511
1985,8,1,4,276,-0.9730
1985,8,1,5,413,-1.1640
1985,8,2,1,139,-0.6361
1985,8,2,2,100,-0.2196
1985,8,2,3,129,-1.3409
1985,8,2,4,130,-1.6584
1985,8,2,5,160,-1.0858
1985,8,3,1,62,-2.0512
1985,8,3,2,132,0.3551
1985,8,3,3,127,-1.4203
1985,8,3,4,171,0.0821
1985,8,3,5,168,-0.1023
1985,9,1,1,1355,-7.8114
1985,9,1,2,350,-4.2100
1985,9,1,3,302,-5.4140
1985,9,1,4,281,-5.4769
1985,9,1,5,434,-5.8543
1985,9,2,1,136,-7.4171
1985,9,2,2,100,-5.9669
1985,9,2,3,119,-5.4534
1985,9,2,4,118,-5.9845
1985,9,2,5,173,-5.3199
1985,9,3,1,59,-5.0868
1985,9,3,2,133,-3.9894
1985,9,3,3,135,-3.5348
1985,9,3,4,166,-2.9256
1985,9,3,5,169,-2.9259
1985,10,1,1,1352,1.1316
1985,10,1,2,351,1.9225
1985,10,1,3,299,2.7924
1985,10,1,4,288,2.2046
1985,10,1,5,432,2.2287
1985,10,2,1,132,2.1681
1985,10,2,2,101,3.7379
1985,10,2,3,118,3.5311
1985,10,2,4,122,3.7271
1985,10,2,5,173,5.7314
1985,10,3,1,62,1.6359
1985,10,3,2,131,4.2663
1985,10,3,3,134,4.3397
1985,10,3,4,165,4.6275
1985,10,3,5,163,4.0558
1985,11,1,1,1332,4.2249
1985,11,1,2,360,5.1567
1985,11,1,3,271,6.2895
1985,11,1,4,356,6.3202
1985,11,1,5,411,7.0907
1985,11,2,1,130,7.0331
1985,11,2,2,109,7.4282
1985,11,2,3,120,7.0483
1985,11,2,4,122,7.9805
1985,11,2,5,182,8.9918
1985,11,3,1,70,7.4317
1985,11,3,2,115,6.5590
1985,11,3,3,125,8.3654
1985,11,3,4,161,7.5480
1985,11,3,5,163,5.3991
1985,12,1,1,1294,4.2721
1985,12,1,2,368,4.7683
1985,12,1,3,269,3.5584
1985,12,1,4,352,4.9425
1985,12,1,5,416,4.1506
1985,12,2,1,125,3.0225
1985,12,2,2,117,4.6779
1985,12,2,3,120,3.3947
1985,12,2,4,118,5.4354
1985,12,2,5,176,5.1786
1985,12,3,1,71,2.6784
1985,12,3,2,119,4.4933
1985,12,3,3,118,4.1319
1985,12,3,4,161,5.8133
1985,12,3,5,169,3.4734
1986,1,1,1,1286,2.7445
1986,1,1,2,369,2.1519
1986,1,1,3,267,1.4540
1986,1,1,4,338,1.9654
1986,1,1,5,418,3.7991
1986,1,2,1,121,1.6471
1986,1,2,2,119,-0.3654
1986,1,2,3,113,0.8247
1986,1,2,4,121,-0.5904
1986,1,2,5,174,2.9548
1986,1,3,1,72,2.1478
1986,1,3,2,115,2.3820
1986,1,3,3,115,1.3446
1986,1,3,4,162,-1.1166
1986,1,3,5,167,0.0722
1986,2,1,1,1262,4.3662
1986,2,1,2,407,5.2654
1986,2,1,3,319,5.1754
1986,2,1,4,270,6.3085
1986,2,1,5,414,7.0631
1986,2,2,1,123,6.8030
1986,2,2,2,121,5.8708
1986,2,2,3,114,5.2732
1986,2,2,4,113,6.6677
1986,2,2,5,177,8.6548
1986,2,3,1,65,6.7819
1986,2,3,2,105,9.9352
1986,2,3,3,115,7.8320
1986,2,3,4,165,6.2890
1986,2,3,5,164,8.1595
1986,3,1,1,1264,5.1466
1986,3,1,2,405,3.4033
1986,3,1,3,301,2.8002
1986,3,1,4,260,4.1396
1986,3,1,5,410,6.5822
1986,3,2,1,137,4.7862
1986,3,2,2,110,3.9530
1986,3,2,3,117,4.5597
1986,3,2,4,114,6.1423
1986,3,2,5,186,6.8215
1986,3,3,1,68,3.6594
1986,3,3,2,105,4.0505
1986,3,3,3,113,5.5500
1986,3,3,4,163,5.0019
1986,3,3,5,161,6.5361
1986,4,1,1,1253,1.8711
1986,4,1,2,399,1.4410
1986,4,1,3,316,1.1389
1986,4,1,4,246,1.0018
1986,4,1,5,415,2.3449
1986,4,2,1,134,2.1581
1986,4,2,2,106,1.0707
1986,4,2,3,113,0.9353
1986,4,2,4,111,2.0976
1986,4,2,5,184,2.5564
1986,4,3,1,66,0.2100
1986,4,3,2,101,-2.5258
1986,4,3,3,116,-2.7108
1986,4,3,4,168,1.1823
1986,4,3,5,167,-0.5158
1986,5,1,1,1245,3.7110
1986,5,1,2,405,3.4519
1986,5,1,3,277,2.5592
1986,5,1,4,286,5.0588
1986,5,1,5,451,4.7797
1986,5,2,1,131,2.2242
1986,5,2,2,118,2.9236
1986,5,2,3,112,2.7732
1986,5,2,4,115,3.7799
1986,5,2,5,207,4.7246
1986,5,3,1,66,4.2160
1986,5,3,2,103,3.4273
1986,5,3,3,138,5.6007
1986,5,3,4,154,5.4038
1986,5,3,5,172,6.1056
1986,6,1,1,1245,-1.4506
1986,6,1,2,393,-2.1061
1986,6,1,3,285,0.0210
1986,6,1,4,286,1.9066
1986,6,1,5,427,2.5818
1986,6,2,1,132,-2.5341
1986,6,2,2,124,-1.4153
1986,6,2,3,111,-1.2779
1986,6,2,4,128,1.2034
1986,6,2,5,198,1.0782
1986,6,3,1,65,-0.2092
1986,6,3,2,102,1.5442
1986,6,3,3,136,2.6889
1986,6,3,4,156,2.0074
1986,6,3,5,174,1.8314
1986,7,1,1,1239,-10.1670
1986,7,1,2,387,-9.0861
1986,7,1,3,287,-7.5204
1986,7,1,4,290,-6.7533
1986,7,1,5,404,-9.6904
1986,7,2,1,130,-12.4624
1986,7,2,2,126,-10.3677
1986,7,2,3,105,-8.0626
1986,7,2,4,139,-8.1900
1986,7,2,5,183,-9.6038
1986,7,3,1,62,-8.6313
1986,7,3,2,100,-2.3455
1986,7,3,3,135,-2.9703
1986,7,3,4,154,-5.5940
1986,7,3,5,178,-6.9400
1986,8,1,1,1338,0.5104
1986,8,1,2,394,1.6365
1986,8,1,3,308,1.8839
1986,8,1,4,220,1.0445
1986,8,1,5,391,1.2901
1986,8,2,1,143,4.5879
1986,8,2,2,118,6.0588
1986,8,2,3,126,3.8503
1986,8,2,4,124,4.2227
1986,8,2,5,185,3.5677
1986,8,3,1,65,8.8966
1986,8,3,2,108,8.8867
1986,8,3,3,134,6.2819
1986,8,3,4,167,7.9246
1986,8,3,5,170,4.8192
1986,9,1,1,1332,-6.7110
1986,9,1,2,411,-6.4710
1986,9,1,3,307,-6.2373
1986,9,1,4,224,-6.1470
1986,9,1,5,394,-6.3985
1986,9,2,1,140,-4.4538
1986,9,2,2,111,-4.6276
1986,9,2,3,120,-6.3743
1986,9,2,4,118,-6.0574
1986,9,2,5,189,-7.9695
1986,9,3,1,61,-7.0233
1986,9,3,2,111,-5.9491
1986,9,3,3,135,-7.3248
1986,9,3,4,169,-7.5407
1986,9,3,5,163,-9.6903
1986,10,1,1,1308,1.2403
1986,10,1,2,421,2.4205
1986,10,1,3,300,3.8296
1986,10,1,4,215,3.6836
1986,10,1,5,406,2.9300
1986,10,2,1,138,3.4901
1986,10,2,2,110,2.9173
1986,10,2,3,125,4.4748
1986,10,2,4,112,5.5616
1986,10,2,5,188,5.1788
1986,10,3,1,65,6.8171
1986,10,3,2,110,6.8608
1986,10,3,3,137,4.1474
1986,10,3,4,167,4.8859
1986,10,3,5,164,7.9703
1986,11,1,1,1276,-1.2132
1986,11,1,2,420,-0.3202
1986,11,1,3,283,0.5808
1986,11,1,4,286,0.7739
1986,11,1,5,440,-0.3536
1986,11,2,1,142,-3.5778
1986,11,2,2,113,1.7676
1986,11,2,3,101,-0.8692
1986,11,2,4,130,1.2210
1986,11,2,5,183,1.3517
1986,11,3,1,64,3.0833
1986,11,3,2,106,0.9280
1986,11,3,3,134,2.1188
1986,11,3,4,159,3.3824
1986,11,3,5,167,2.5092
1986,12,1,1,1235,-4.2748
1986,12,1,2,427,-3.0905
1986,12,1,3,276,-2.8216
1986,12,1,4,294,-3.2142
1986,12,1,5,445,-3.2808
1986,12,2,1,142,-4.3661
1986,12,2,2,118,-2.0968
1986,12,2,3,99,-1.8410
1986,12,2,4,126,-1.0172
1986,12,2,5,195,-2.4487
1986,12,3,1,62,-3.6641
1986,12,3,2,108,-4.1524
1986,12,3,3,129,-3.7942
1986,12,3,4,160,-1.5377
1986,12,3,5,171,-2.7715
1987,1,1,1,1226,9.5479
1987,1,1,2,425,9.8804
1987,1,1,3,275,10.8247
1987,1,1,4,278,11.7380
1987,1,1,5,455,12.0608
1987,1,2,1,138,10.7495
1987,1,2,2,117,13.4479
1987,1,2,3,98,11.9560
1987,1,2,4,127,12.5139
1987,1,2,5,184,14.1397
1987,1,3,1,66,14.3192
1987,1,3,2,105,11.9685
1987,1,3,3,119,11.5460
1987,1,3,4,159,13.6010
1987,1,3,5,165,15.7502
1987,2,1,1,1288,8.3699
1987,2,1,2,420,7.3433
1987,2,1,3,327,7.5349
1987,2,1,4,237,9.0098
1987,2,1,5,442,9.6252
1987,2,2,1,139,9.0020
1987,2,2,2,109,9.0959
1987,2,2,3,111,6.9838
1987,2,2,4,117,7.0697
1987,2,2,5,173,10.1335
1987,2,3,1,59,7.3890
1987,2,3,2,116,5.6734
1987,2,3,3,132,3.9560
1987,2,3,4,154,2.4950
1987,2,3,5,165,4.4596
1987,3,1,1,1302,3.3733
1987,3,1,2,403,1.8276
1987,3,1,3,327,1.7856
1987,3,1,4,239,0.3974
1987,3,1,5,438,5.3336
1987,3,2,1,141,2.8297
1987,3,2,2,113,0.4447
1987,3,2,3,107,1.3248
1987,3,2,4,122,3.0976
1987,3,2,5,173,3.2071
1987,3,3,1,62,3.1515
1987,3,3,2,112,4.9699
1987,3,3,3,144,1.9695
1987,3,3,4,153,3.1124
1987,3,3,5,164,1.8212
1987,4,1,1,1307,-2.0164
1987,4,1,2,413,-3.2249
1987,4,1,3,308,-3.2908
1987,4,1,4,257,-3.9685
1987,4,1,5,430,-1.8866
1987,4,2,1,140,-2.3069
1987,4,2,2,112,-1.8590
1987,4,2,3,107,-2.5858
1987,4,2,4,121,-4.3753
1987,4,2,5,167,-3.2721
1987,4,3,1,64,1.2089
1987,4,3,2,102,2.5857
1987,4,3,3,146,-1.5877
1987,4,3,4,152,-1.6774
1987,4,3,5,164,-2.3289
1987,5,1,1,1363,-0.0086
1987,5,1,2,407,0.7429
1987,5,1,3,298,-0.3281
1987,5,1,4,278,-0.4259
1987,5,1,5,447,-1.3673
1987,5,2,1,147,0.8549
1987,5,2,2,103,0.5375
1987,5,2,3,104,-0.2855
1987,5,2,4,137,-0.4954
1987,5,2,5,188,0.4677
1987,5,3,1,67,3.1485
1987,5,3,2,112,0.7425
1987,5,3,3,129,0.6309
1987,5,3,4,152,0.2597
1987,5,3,5,171,0.9412
1987,6,1,1,1403,1.0378
1987,6,1,2,405,3.0913
1987,6,1,3,312,2.1105
1987,6,1,4,279,3.2725
1987,6,1,5,422,2.2778
1987,6,2,1,136,2.6617
1987,6,2,2,103,2.2458
1987,6,2,3,105,2.6555
1987,6,2,4,138,3.9564
1987,6,2,5,177,4.3385
1987,6,3,1,68,4.4525
1987,6,3,2,115,3.7472
1987,6,3,3,123,3.8001
1987,6,3,4,157,5.4127
1987,6,3,5,173,5.3198
1987,7,1,1,1404,2.6951
1987,7,1,2,380,2.8764
1987,7,1,3,328,3.6465
1987,7,1,4,276,2.9108
1987,7,1,5,415,4.5317
1987,7,2,1,134,4.1024
1987,7,2,2,109,4.6688
1987,7,2,3,108,6.1787
1987,7,2,4,141,3.1289
1987,7,2,5,180,2.9210
1987,7,3,1,64,9.7684
1987,7,3,2,110,4.3511
1987,7,3,3,119,2.2814
1987,7,3,4,153,5.2833
1987,7,3,5,170,5.3699
1987,8,1,1,1457,0.4972
1987,8,1,2,407,1.8213
1987,8,1,3,308,3.4065
1987,8,1,4,243,3.5544
1987,8,1,5,456,2.7875
1987,8,2,1,144,2.0142
1987,8,2,2,121,2.6775
1987,8,2,3,110,4.6620
1987,8,2,4,128,5.0379
1987,8,2,5,185,3.5882
1987,8,3,1,77,3.2546
1987,8,3,2,103,2.9522
1987,8,3,3,139,4.0581
1987,8,3,4,160,4.1491
1987,8,3,5,158,4.1336
1987,9,1,1,1454,-1.6419
1987,9,1,2,409,-0.6248
1987,9,1,3,300,-1.3519
1987,9,1,4,266,-1.5984
1987,9,1,5,454,-1.4979
1987,9,2,1,140,-1.7565
1987,9,2,2,126,-0.9463
1987,9,2,3,113,-0.7292
1987,9,2,4,123,-1.5568
1987,9,2,5,165,-2.6380
1987,9,3,1,70,-1.0494
1987,9,3,2,108,-4.2346
1987,9,3,3,141,-1.4490
1987,9,3,4,162,-1.1804
1987,9,3,5,158,-3.2592
1987,10,1,1,1444,-32.7161
1987,10,1,2,422,-29.3308
1987,10,1,3,291,-28.8867
1987,10,1,4,273,-29.7051
1987,10,1,5,451,-30.7955
1987,10,2,1,144,-35.3647
1987,10,2,2,118,-29.9429
1987,10,2,3,105,-26.4425
1987,10,2,4,129,-28.3337
1987,10,2,5,170,-29.3673
1987,10,3,1,68,-26.3620
1987,10,3,2,111,-20.8939
1987,10,3,3,141,-19.9528
1987,10,3,4,158,-20.8313
1987,10,3,5,150,-23.0843
1987,11,1,1,1421,-7.7106
1987,11,1,2,414,-4.6615
1987,11,1,3,307,-4.6026
1987,11,1,4,337,-3.9288
1987,11,1,5,419,-7.3387
1987,11,2,1,157,-4.3283
1987,11,2,2,112,-3.9393
1987,11,2,3,128,-5.3066
1987,11,2,4,147,-5.5863
1987,11,2,5,153,-4.9900
1987,11,3,1,48,-7.0803
1987,11,3,2,113,-6.1420
1987,11,3,3,137,-7.2355
1987,11,3,4,161,-7.9328
1987,11,3,5,163,-8.7117
1987,12,1,1,1400,2.2750
1987,12,1,2,418,5.7082
1987,12,1,3,320,7.5995
1987,12,1,4,317,7.0415
1987,12,1,5,429,7.4171
