year,month,rank_ME,rank_CLAq_1,nstocks,ret_vw
1987,11,1,1,1127,-7.5288
1987,11,1,2,384,-5.7777
1987,11,1,3,331,-3.8573
1987,11,1,4,231,-5.1433
1987,11,1,5,369,-5.7149
1987,11,2,1,139,-7.6580
1987,11,2,2,112,-5.8184
1987,11,2,3,105,-4.4802
1987,11,2,4,110,-3.0663
1987,11,2,5,129,-4.3446
1987,11,3,1,49,-7.8894
1987,11,3,2,85,-8.6109
1987,11,3,3,94,-8.1521
1987,11,3,4,112,-7.9179
1987,11,3,5,128,-8.5453
1987,12,1,1,1122,3.7595
1987,12,1,2,377,3.7246
1987,12,1,3,321,5.6779
1987,12,1,4,220,5.9238
1987,12,1,5,380,8.1394
1987,12,2,1,144,9.8510
1987,12,2,2,111,11.2848
1987,12,2,3,103,11.2828
1987,12,2,4,107,12.8886
1987,12,2,5,135,13.8230
1987,12,3,1,44,7.1847
1987,12,3,2,88,7.2862
1987,12,3,3,100,10.8376
1987,12,3,4,112,7.4304
1987,12,3,5,125,10.7881
1988,1,1,1,1072,7.3006
1988,1,1,2,408,7.4665
1988,1,1,3,317,7.0695
1988,1,1,4,222,5.8697
1988,1,1,5,400,4.7317
1988,1,2,1,142,1.4210
1988,1,2,2,107,4.9676
1988,1,2,3,96,2.1764
1988,1,2,4,102,3.0971
1988,1,2,5,138,0.2001
1988,1,3,1,51,1.6822
1988,1,3,2,89,1.9535
1988,1,3,3,99,3.2824
1988,1,3,4,116,3.9644
1988,1,3,5,124,1.0459
1988,2,1,1,1044,6.7640
1988,2,1,2,435,7.2039
1988,2,1,3,295,10.0184
1988,2,1,4,280,10.0152
1988,2,1,5,394,9.3588
1988,2,2,1,149,9.7842
1988,2,2,2,98,12.6434
1988,2,2,3,96,9.1071
1988,2,2,4,93,11.9117
1988,2,2,5,148,11.6381
1988,2,3,1,44,8.9949
1988,2,3,2,83,7.3501
1988,2,3,3,102,6.2482
1988,2,3,4,114,4.7636
1988,2,3,5,113,5.4855
1988,3,1,1,1006,4.7826
1988,3,1,2,451,5.2700
1988,3,1,3,323,6.2909
1988,3,1,4,263,8.2106
1988,3,1,5,392,4.0376
1988,3,2,1,137,3.9288
1988,3,2,2,97,4.5976
1988,3,2,3,98,4.5816
1988,3,2,4,87,6.5092
1988,3,2,5,146,4.8678
1988,3,3,1,49,-0.8298
1988,3,3,2,78,-3.9249
1988,3,3,3,107,-1.7239
1988,3,3,4,115,-2.9271
1988,3,3,5,120,-1.9258
1988,4,1,1,1046,1.3513
1988,4,1,2,412,1.8747
1988,4,1,3,314,1.8106
1988,4,1,4,273,1.9757
1988,4,1,5,375,2.7188
1988,4,2,1,151,2.4907
1988,4,2,2,99,2.4514
1988,4,2,3,103,2.4234
1988,4,2,4,93,1.8593
1988,4,2,5,129,1.9645
1988,4,3,1,44,1.2970
1988,4,3,2,82,2.2151
1988,4,3,3,105,3.7098
1988,4,3,4,118,0.7625
1988,4,3,5,117,-0.3772
1988,5,1,1,1019,-3.7369
1988,5,1,2,470,-2.1828
1988,5,1,3,347,-2.1156
1988,5,1,4,288,-1.6334
1988,5,1,5,387,-2.1412
1988,5,2,1,133,-1.8322
1988,5,2,2,121,-2.5592
1988,5,2,3,117,-2.2587
1988,5,2,4,104,-0.7640
1988,5,2,5,131,-1.0492
1988,5,3,1,67,-0.6247
1988,5,3,2,79,-0.8461
1988,5,3,3,105,0.0188
1988,5,3,4,116,-0.4846
1988,5,3,5,116,0.1024
1988,6,1,1,1005,5.0534
1988,6,1,2,468,7.0310
1988,6,1,3,354,6.3245
1988,6,1,4,305,7.3920
1988,6,1,5,348,7.7041
1988,6,2,1,125,8.1514
1988,6,2,2,132,8.1516
1988,6,2,3,126,7.9925
1988,6,2,4,107,9.1820
1988,6,2,5,122,7.9814
1988,6,3,1,63,2.5977
1988,6,3,2,89,2.2390
1988,6,3,3,98,6.0119
1988,6,3,4,112,6.0090
1988,6,3,5,114,6.1550
1988,7,1,1,974,-0.8866
1988,7,1,2,466,-1.1146
1988,7,1,3,347,-0.6578
1988,7,1,4,309,0.8618
1988,7,1,5,348,0.4329
1988,7,2,1,120,-2.8695
1988,7,2,2,131,-2.2171
1988,7,2,3,115,-0.6512
1988,7,2,4,109,-0.3442
1988,7,2,5,120,-1.1778
1988,7,3,1,68,-0.7740
1988,7,3,2,83,-0.0049
1988,7,3,3,97,-0.6791
1988,7,3,4,116,-2.2126
1988,7,3,5,120,-0.4890
1988,8,1,1,917,-3.4929
1988,8,1,2,427,-1.9432
1988,8,1,3,326,-1.4611
1988,8,1,4,336,-1.7821
1988,8,1,5,425,-1.9994
1988,8,2,1,114,-1.9755
1988,8,2,2,102,-3.6121
1988,8,2,3,142,-3.0802
1988,8,2,4,97,-4.9745
1988,8,2,5,130,-3.4002
1988,8,3,1,46,-2.0161
1988,8,3,2,77,-3.9772
1988,8,3,3,82,-2.5912
1988,8,3,4,126,-4.1428
1988,8,3,5,125,-2.9435
1988,9,1,1,902,1.6325
1988,9,1,2,444,1.7365
1988,9,1,3,307,2.7059
1988,9,1,4,325,3.8572
1988,9,1,5,444,2.8524
1988,9,2,1,113,3.2796
1988,9,2,2,110,1.8762
1988,9,2,3,126,1.8874
1988,9,2,4,99,4.3223
1988,9,2,5,138,3.3645
1988,9,3,1,52,3.7015
1988,9,3,2,74,4.6308
1988,9,3,3,80,4.5605
1988,9,3,4,118,2.9780
1988,9,3,5,124,3.5980
1988,10,1,1,922,-2.3883
1988,10,1,2,440,-1.7551
1988,10,1,3,314,-1.1582
1988,10,1,4,322,-2.1810
1988,10,1,5,422,-0.7567
1988,10,2,1,114,-1.6597
1988,10,2,2,101,-1.5767
1988,10,2,3,111,-0.2374
1988,10,2,4,96,-2.4490
1988,10,2,5,141,-0.8467
1988,10,3,1,46,3.0724
1988,10,3,2,74,0.0878
1988,10,3,3,81,1.6132
1988,10,3,4,129,3.0727
1988,10,3,5,116,1.7288
1988,11,1,1,1092,-6.1149
1988,11,1,2,472,-4.6598
1988,11,1,3,273,-2.0961
1988,11,1,4,249,-3.4889
1988,11,1,5,376,-3.5778
1988,11,2,1,151,-3.4194
1988,11,2,2,107,-2.6098
1988,11,2,3,101,-2.4709
1988,11,2,4,103,-3.1030
1988,11,2,5,125,-4.1730
1988,11,3,1,57,1.5086
1988,11,3,2,61,-2.7313
1988,11,3,3,100,-1.1387
1988,11,3,4,120,-1.9704
1988,11,3,5,118,-2.0212
1988,12,1,1,1108,2.8979
1988,12,1,2,441,4.4380
1988,12,1,3,271,4.3457
1988,12,1,4,268,3.8450
1988,12,1,5,375,5.3230
1988,12,2,1,142,5.6906
1988,12,2,2,112,5.9860
1988,12,2,3,91,4.4598
1988,12,2,4,88,6.0446
1988,12,2,5,128,4.7497
1988,12,3,1,49,1.7790
1988,12,3,2,61,2.0135
1988,12,3,3,106,1.7688
1988,12,3,4,120,3.2545
1988,12,3,5,115,3.1151
1989,1,1,1,1091,4.6124
1989,1,1,2,421,4.3122
1989,1,1,3,264,3.3114
1989,1,1,4,265,6.9103
1989,1,1,5,378,5.5567
1989,1,2,1,142,6.4399
1989,1,2,2,110,4.3555
1989,1,2,3,98,4.0199
1989,1,2,4,83,5.2971
1989,1,2,5,126,5.0556
1989,1,3,1,49,6.2119
1989,1,3,2,63,4.8474
1989,1,3,3,105,7.0485
1989,1,3,4,120,6.3556
1989,1,3,5,110,8.3994
1989,2,1,1,991,-0.1894
1989,2,1,2,453,0.7716
1989,2,1,3,320,0.4279
1989,2,1,4,254,0.9719
1989,2,1,5,378,1.5795
1989,2,2,1,130,1.3524
1989,2,2,2,112,0.6996
1989,2,2,3,101,-0.0319
1989,2,2,4,99,2.1201
1989,2,2,5,126,1.1904
1989,2,3,1,53,-1.4621
1989,2,3,2,75,-1.3363
1989,2,3,3,102,-2.7185
1989,2,3,4,110,-2.7180
1989,2,3,5,107,-2.0086
1989,3,1,1,927,1.5515
1989,3,1,2,466,3.2671
1989,3,1,3,335,4.1315
1989,3,1,4,264,2.5630
1989,3,1,5,394,4.2687
1989,3,2,1,131,4.0300
1989,3,2,2,102,2.4366
1989,3,2,3,98,2.6033
1989,3,2,4,94,3.1481
1989,3,2,5,135,1.2916
1989,3,3,1,54,1.7656
1989,3,3,2,82,2.3900
1989,3,3,3,98,-0.8323
1989,3,3,4,103,3.0605
1989,3,3,5,108,2.7604
1989,4,1,1,936,2.7277
1989,4,1,2,452,3.2010
1989,4,1,3,335,2.2768
1989,4,1,4,258,2.6956
1989,4,1,5,387,4.0034
1989,4,2,1,131,5.8534
1989,4,2,2,107,4.0982
1989,4,2,3,100,6.1001
1989,4,2,4,86,5.0392
1989,4,2,5,137,6.1584
1989,4,3,1,59,6.0532
1989,4,3,2,79,4.5689
1989,4,3,3,94,4.6832
1989,4,3,4,108,5.1828
1989,4,3,5,107,5.4292
1989,5,1,1,950,2.8388
1989,5,1,2,474,2.8293
1989,5,1,3,280,3.4801
1989,5,1,4,287,3.7523
1989,5,1,5,402,4.3739
1989,5,2,1,135,5.7386
1989,5,2,2,123,3.9979
1989,5,2,3,103,4.0616
1989,5,2,4,101,4.5880
1989,5,2,5,115,5.7873
1989,5,3,1,60,3.2126
1989,5,3,2,92,3.0835
1989,5,3,3,87,3.7930
1989,5,3,4,117,4.2906
1989,5,3,5,99,3.4997
1989,6,1,1,1003,-2.6595
1989,6,1,2,442,-1.9882
1989,6,1,3,291,-0.6390
1989,6,1,4,273,-0.5740
1989,6,1,5,368,-1.0628
1989,6,2,1,138,-4.3921
1989,6,2,2,113,-2.5356
1989,6,2,3,104,-2.0430
1989,6,2,4,93,-3.5777
1989,6,2,5,118,-3.6102
1989,6,3,1,57,-0.5487
1989,6,3,2,86,-0.2321
1989,6,3,3,97,-0.5162
1989,6,3,4,121,-1.9696
1989,6,3,5,94,-2.5623
1989,7,1,1,922,2.5461
1989,7,1,2,457,2.9280
1989,7,1,3,277,2.2476
1989,7,1,4,289,2.6246
1989,7,1,5,393,4.7339
1989,7,2,1,126,3.9149
1989,7,2,2,112,4.2350
1989,7,2,3,95,5.1414
1989,7,2,4,107,4.9379
1989,7,2,5,115,3.0045
1989,7,3,1,49,8.7041
1989,7,3,2,85,6.7544
1989,7,3,3,99,8.5113
1989,7,3,4,112,8.4066
1989,7,3,5,97,10.7860
1989,8,1,1,906,0.6865
1989,8,1,2,395,1.2385
1989,8,1,3,301,2.0339
1989,8,1,4,300,1.3287
1989,8,1,5,449,2.3385
1989,8,2,1,113,2.4880
1989,8,2,2,110,2.2934
1989,8,2,3,103,2.4241
1989,8,2,4,94,3.8859
1989,8,2,5,146,2.4585
1989,8,3,1,55,3.2700
1989,8,3,2,63,1.5266
1989,8,3,3,97,1.8250
1989,8,3,4,114,1.9218
1989,8,3,5,112,2.2353
1989,9,1,1,866,-0.4055
1989,9,1,2,411,0.1104
1989,9,1,3,340,-0.1824
1989,9,1,4,243,1.5434
1989,9,1,5,479,-0.7077
1989,9,2,1,116,-0.3796
1989,9,2,2,114,1.2981
1989,9,2,3,90,0.3210
1989,9,2,4,99,0.4789
1989,9,2,5,144,1.1587
1989,9,3,1,49,-1.3348
1989,9,3,2,66,-1.8885
1989,9,3,3,100,-1.4598
1989,9,3,4,105,0.3668
1989,9,3,5,117,-0.4464
1989,10,1,1,903,-6.9410
1989,10,1,2,410,-6.2625
1989,10,1,3,307,-4.1954
1989,10,1,4,258,-6.4433
1989,10,1,5,440,-4.5506
1989,10,2,1,120,-8.8701
1989,10,2,2,114,-6.8904
1989,10,2,3,88,-5.9452
1989,10,2,4,98,-4.9348
1989,10,2,5,141,-4.9900
1989,10,3,1,54,-6.7509
1989,10,3,2,65,-2.2424
1989,10,3,3,97,-3.2059
1989,10,3,4,105,-1.2157
1989,10,3,5,118,-1.3260
1989,11,1,1,968,-1.7645
1989,11,1,2,381,-1.2107
1989,11,1,3,344,0.8686
1989,11,1,4,264,-0.1970
1989,11,1,5,401,-0.1307
1989,11,2,1,135,0.5269
1989,11,2,2,100,3.8121
1989,11,2,3,107,0.5383
1989,11,2,4,119,0.8414
1989,11,2,5,116,0.4729
1989,11,3,1,51,1.4812
1989,11,3,2,69,1.5612
1989,11,3,3,100,1.9976
1989,11,3,4,111,1.7586
1989,11,3,5,115,2.3887
1989,12,1,1,959,-2.0260
1989,12,1,2,383,-1.1129
1989,12,1,3,338,-0.3552
1989,12,1,4,251,-0.3988
1989,12,1,5,421,0.1617
1989,12,2,1,125,-0.0537
1989,12,2,2,109,1.7760
1989,12,2,3,102,0.6676
1989,12,2,4,107,2.0056
1989,12,2,5,128,1.2466
1989,12,3,1,52,0.1778
1989,12,3,2,72,2.4474
1989,12,3,3,98,4.5186
1989,12,3,4,117,2.8298
1989,12,3,5,106,2.3885
1990,1,1,1,908,-8.5372
1990,1,1,2,424,-7.1252
1990,1,1,3,316,-5.9970
1990,1,1,4,255,-6.9558
1990,1,1,5,416,-7.9152
1990,1,2,1,129,-11.0227
1990,1,2,2,106,-7.3038
1990,1,2,3,100,-8.4133
1990,1,2,4,100,-8.1501
1990,1,2,5,144,-9.2225
1990,1,3,1,54,-3.8136
1990,1,3,2,72,-5.7023
1990,1,3,3,100,-7.8793
1990,1,3,4,121,-6.1098
1990,1,3,5,103,-6.9767
1990,2,1,1,845,1.5671
1990,2,1,2,461,2.2794
1990,2,1,3,280,2.5122
1990,2,1,4,270,1.7541
1990,2,1,5,465,2.1730
1990,2,2,1,132,2.0690
1990,2,2,2,109,2.1421
1990,2,2,3,87,2.2519
1990,2,2,4,94,4.7474
1990,2,2,5,155,5.6802
1990,2,3,1,49,0.5713
1990,2,3,2,82,1.6948
1990,2,3,3,95,1.8817
1990,2,3,4,109,2.0945
1990,2,3,5,111,0.4326
1990,3,1,1,812,2.3861
1990,3,1,2,474,3.0008
1990,3,1,3,274,4.0520
1990,3,1,4,280,4.7661
1990,3,1,5,458,5.6894
1990,3,2,1,136,3.3182
1990,3,2,2,113,5.0139
1990,3,2,3,90,5.8720
1990,3,2,4,98,5.7021
1990,3,2,5,157,6.3638
1990,3,3,1,49,6.1942
1990,3,3,2,71,3.6990
1990,3,3,3,101,1.3637
1990,3,3,4,109,3.2484
1990,3,3,5,111,4.0321
1990,4,1,1,813,-2.9768
1990,4,1,2,484,-2.9015
1990,4,1,3,263,-2.1902
1990,4,1,4,269,-2.2146
1990,4,1,5,447,-1.4634
1990,4,2,1,125,-5.2707
1990,4,2,2,119,-4.2086
1990,4,2,3,100,-3.6384
1990,4,2,4,100,-1.8984
1990,4,2,5,150,-1.4187
1990,4,3,1,58,-0.8380
1990,4,3,2,77,-4.6543
1990,4,3,3,92,-2.7323
1990,4,3,4,100,-0.8371
1990,4,3,5,117,-0.7449
1990,5,1,1,918,4.6755
1990,5,1,2,422,5.0938
1990,5,1,3,320,4.7596
1990,5,1,4,256,6.0391
1990,5,1,5,372,7.6930
1990,5,2,1,130,8.5751
1990,5,2,2,119,7.4039
1990,5,2,3,99,9.3428
1990,5,2,4,122,10.3733
1990,5,2,5,152,9.9255
1990,5,3,1,65,10.6134
1990,5,3,2,76,9.4412
1990,5,3,3,99,9.2793
1990,5,3,4,102,9.1926
1990,5,3,5,105,10.9095
1990,6,1,1,949,0.0837
1990,6,1,2,373,2.7154
1990,6,1,3,331,-0.1265
1990,6,1,4,268,2.3042
1990,6,1,5,342,2.0200
1990,6,2,1,131,-0.8469
1990,6,2,2,103,-0.3311
1990,6,2,3,121,1.1528
1990,6,2,4,126,-0.6271
1990,6,2,5,137,1.9971
1990,6,3,1,65,-0.8968
1990,6,3,2,87,-1.3551
1990,6,3,3,101,-1.2539
1990,6,3,4,104,-0.5399
1990,6,3,5,102,1.5738
1990,7,1,1,931,-4.5406
1990,7,1,2,341,-3.7705
1990,7,1,3,340,-5.2701
1990,7,1,4,266,-3.7749
1990,7,1,5,353,-4.8182
1990,7,2,1,127,-6.0768
1990,7,2,2,112,-3.2565
1990,7,2,3,119,-3.4323
1990,7,2,4,121,-4.8333
1990,7,2,5,124,-1.8590
1990,7,3,1,65,0.9937
1990,7,3,2,79,0.9826
1990,7,3,3,108,0.8597
1990,7,3,4,106,-0.0467
1990,7,3,5,101,-1.0912
1990,8,1,1,834,-14.4694
1990,8,1,2,366,-13.8060
1990,8,1,3,284,-14.0718
1990,8,1,4,290,-13.5556
1990,8,1,5,448,-13.8170
1990,8,2,1,123,-15.3069
1990,8,2,2,96,-13.6468
1990,8,2,3,103,-12.3344
1990,8,2,4,125,-13.8560
1990,8,2,5,169,-14.3756
1990,8,3,1,57,-12.1041
1990,8,3,2,82,-9.2512
1990,8,3,3,94,-6.0905
1990,8,3,4,112,-8.5685
1990,8,3,5,113,-9.3914
1990,9,1,1,812,-10.0920
1990,9,1,2,366,-9.3021
1990,9,1,3,288,-7.3620
1990,9,1,4,274,-11.2925
1990,9,1,5,490,-10.3621
1990,9,2,1,119,-12.8848
1990,9,2,2,95,-9.7958
1990,9,2,3,116,-8.7560
1990,9,2,4,105,-7.4742
1990,9,2,5,167,-9.7238
1990,9,3,1,50,-8.9049
1990,9,3,2,76,-7.1854
1990,9,3,3,94,-3.1833
1990,9,3,4,110,-4.3877
1990,9,3,5,123,-4.0207
1990,10,1,1,819,-8.0583
1990,10,1,2,379,-10.5287
1990,10,1,3,279,-6.1181
1990,10,1,4,290,-4.8751
1990,10,1,5,454,-5.0656
1990,10,2,1,124,-8.9107
1990,10,2,2,99,-6.6687
1990,10,2,3,105,-7.3375
1990,10,2,4,120,-5.9530
1990,10,2,5,160,-3.9656
1990,10,3,1,47,-4.2256
1990,10,3,2,83,-0.4093
1990,10,3,3,87,-0.4259
1990,10,3,4,113,-0.3281
1990,10,3,5,115,-0.4971
1990,11,1,1,920,2.7524
1990,11,1,2,375,4.1844
1990,11,1,3,271,4.4674
1990,11,1,4,268,7.1002
1990,11,1,5,426,5.9996
1990,11,2,1,152,10.0720
1990,11,2,2,119,7.2298
1990,11,2,3,107,9.3176
1990,11,2,4,102,9.3906
1990,11,2,5,148,10.1468
1990,11,3,1,44,5.1040
1990,11,3,2,84,6.9336
1990,11,3,3,91,6.9801
1990,11,3,4,116,5.4573
1990,11,3,5,122,8.5313
1990,12,1,1,916,-2.1565
1990,12,1,2,368,0.6257
1990,12,1,3,272,1.5342
1990,12,1,4,284,2.0696
1990,12,1,5,425,1.8856
1990,12,2,1,149,4.7435
1990,12,2,2,113,3.8773
1990,12,2,3,109,6.5221
1990,12,2,4,107,5.3012
1990,12,2,5,143,8.0874
1990,12,3,1,50,3.3023
1990,12,3,2,88,1.0644
1990,12,3,3,95,2.8425
1990,12,3,4,115,2.1678
1990,12,3,5,117,4.7036
1991,1,1,1,899,8.4732
1991,1,1,2,387,9.1939
1991,1,1,3,267,9.7356
1991,1,1,4,270,12.6679
1991,1,1,5,407,12.3221
1991,1,2,1,145,9.3498
1991,1,2,2,114,6.0580
1991,1,2,3,117,9.1754
1991,1,2,4,105,7.4496
1991,1,2,5,160,12.8831
1991,1,3,1,57,8.5238
1991,1,3,2,88,4.1068
1991,1,3,3,93,4.8559
1991,1,3,4,116,5.0710
1991,1,3,5,115,4.7446
1991,2,1,1,909,13.2672
1991,2,1,2,380,13.8424
1991,2,1,3,260,11.4884
1991,2,1,4,292,13.1674
1991,2,1,5,419,12.2246
1991,2,2,1,137,10.5236
1991,2,2,2,106,9.4777
1991,2,2,3,139,12.8040
1991,2,2,4,100,11.8200
1991,2,2,5,143,9.6105
1991,2,3,1,57,6.9259
1991,2,3,2,89,7.1093
1991,2,3,3,99,7.1801
1991,2,3,4,117,7.0939
1991,2,3,5,115,7.8866
1991,3,1,1,878,9.0732
1991,3,1,2,375,6.4899
1991,3,1,3,281,6.1043
1991,3,1,4,276,9.5470
1991,3,1,5,435,11.0062
1991,3,2,1,133,7.6582
1991,3,2,2,112,4.3586
1991,3,2,3,134,4.5385
1991,3,2,4,97,8.0729
1991,3,2,5,146,5.2995
1991,3,3,1,51,4.3669
1991,3,3,2,82,3.7079
1991,3,3,3,108,1.3626
1991,3,3,4,115,1.4183
1991,3,3,5,127,3.4779
1991,4,1,1,859,1.6243
1991,4,1,2,372,1.0276
1991,4,1,3,284,0.9967
1991,4,1,4,280,-0.6274
1991,4,1,5,443,1.8523
1991,4,2,1,128,-0.3891
1991,4,2,2,107,0.3007
1991,4,2,3,130,-0.1080
1991,4,2,4,98,-0.0110
1991,4,2,5,151,0.3320
1991,4,3,1,58,1.3919
1991,4,3,2,83,2.4907
1991,4,3,3,102,1.7899
1991,4,3,4,117,-1.7831
1991,4,3,5,128,-1.1394
1991,5,1,1,821,2.6608
1991,5,1,2,382,3.5416
1991,5,1,3,320,2.7893
1991,5,1,4,315,4.4658
1991,5,1,5,419,3.2610
1991,5,2,1,148,5.1266
1991,5,2,2,109,3.7452
1991,5,2,3,107,4.5698
1991,5,2,4,129,4.4803
1991,5,2,5,136,2.9815
1991,5,3,1,60,4.6445
1991,5,3,2,89,5.1422
1991,5,3,3,97,4.8409
1991,5,3,4,125,2.6028
1991,5,3,5,122,4.7885
1991,6,1,1,885,-3.8099
1991,6,1,2,347,-4.6198
1991,6,1,3,307,-3.8191
1991,6,1,4,320,-4.9921
1991,6,1,5,384,-5.0097
1991,6,2,1,144,-4.8591
1991,6,2,2,112,-4.8497
1991,6,2,3,114,-4.8699
1991,6,2,4,127,-4.2814
1991,6,2,5,132,-6.3290
1991,6,3,1,65,-1.2788
1991,6,3,2,80,-6.4877
1991,6,3,3,101,-4.9670
1991,6,3,4,127,-4.9809
1991,6,3,5,116,-4.0436
1991,7,1,1,859,1.7669
1991,7,1,2,363,2.5543
1991,7,1,3,307,1.1165
1991,7,1,4,312,3.4239
1991,7,1,5,379,4.3140
1991,7,2,1,133,4.3352
1991,7,2,2,123,1.6828
1991,7,2,3,108,4.8456
1991,7,2,4,121,4.3254
1991,7,2,5,124,4.2755
1991,7,3,1,62,5.3194
1991,7,3,2,82,3.9895
1991,7,3,3,102,3.6600
1991,7,3,4,127,5.4948
1991,7,3,5,115,6.3766
1991,8,1,1,765,2.0278
1991,8,1,2,380,0.6102
1991,8,1,3,286,2.8904
1991,8,1,4,314,2.0860
1991,8,1,5,447,3.5225
1991,8,2,1,121,2.9773
1991,8,2,2,109,0.2493
1991,8,2,3,119,1.3920
1991,8,2,4,128,4.0526
1991,8,2,5,145,6.7974
1991,8,3,1,67,3.9307
1991,8,3,2,88,2.7253
1991,8,3,3,106,2.8470
1991,8,3,4,104,2.6693
1991,8,3,5,123,2.4879
1991,9,1,1,748,2.3703
1991,9,1,2,365,1.1595
1991,9,1,3,304,0.0379
1991,9,1,4,262,1.0943
1991,9,1,5,493,0.3421
1991,9,2,1,122,-0.4178
1991,9,2,2,107,-1.4826
1991,9,2,3,122,0.7492
1991,9,2,4,109,-0.8903
1991,9,2,5,167,-0.7686
1991,9,3,1,63,-2.2415
1991,9,3,2,86,-3.3901
1991,9,3,3,106,-2.1947
1991,9,3,4,97,-2.1633
1991,9,3,5,140,-1.5533
1991,10,1,1,786,1.9033
1991,10,1,2,341,1.6015
1991,10,1,3,282,2.2981
1991,10,1,4,285,2.2395
1991,10,1,5,479,4.5615
1991,10,2,1,130,1.4472
1991,10,2,2,98,2.1807
1991,10,2,3,109,1.7449
1991,10,2,4,111,0.7811
1991,10,2,5,170,1.9659
1991,10,3,1,61,0.8365
1991,10,3,2,88,1.3407
1991,10,3,3,107,0.5916
1991,10,3,4,99,1.1147
1991,10,3,5,138,2.9665
1991,11,1,1,906,-3.0435
1991,11,1,2,311,-3.1784
1991,11,1,3,242,-2.5142
1991,11,1,4,317,-2.9520
1991,11,1,5,422,-3.6601
1991,11,2,1,142,-5.3607
1991,11,2,2,114,-6.1127
1991,11,2,3,91,-6.7398
1991,11,2,4,114,-4.0387
1991,11,2,5,167,-5.5906
1991,11,3,1,58,-5.0732
1991,11,3,2,90,-8.6693
1991,11,3,3,109,-3.7298
1991,11,3,4,111,-4.4640
1991,11,3,5,132,-0.8990
1991,12,1,1,882,2.5729
1991,12,1,2,298,3.3881
1991,12,1,3,231,4.8049
1991,12,1,4,333,5.3571
1991,12,1,5,432,3.7403
1991,12,2,1,157,6.7650
1991,12,2,2,108,8.4879
1991,12,2,3,100,8.5359
1991,12,2,4,109,10.0084
1991,12,2,5,158,10.7362
1991,12,3,1,55,11.3840
1991,12,3,2,92,10.4821
1991,12,3,3,109,7.2793
1991,12,3,4,114,11.8494
1991,12,3,5,132,15.6455
1992,1,1,1,861,14.8896
1992,1,1,2,332,13.7200
1992,1,1,3,217,11.1116
1992,1,1,4,326,13.0913
1992,1,1,5,418,15.7832
1992,1,2,1,149,7.7822
1992,1,2,2,107,5.6577
1992,1,2,3,103,7.0037
1992,1,2,4,114,9.1830
1992,1,2,5,151,7.5040
1992,1,3,1,58,0.2412
1992,1,3,2,96,-1.0076
1992,1,3,3,108,-0.2415
1992,1,3,4,119,-0.5003
1992,1,3,5,130,-3.2651
1992,2,1,1,800,3.1142
1992,2,1,2,348,6.5552
1992,2,1,3,266,4.8885
1992,2,1,4,288,5.1928
1992,2,1,5,454,5.1208
1992,2,2,1,139,2.4082
1992,2,2,2,110,2.9096
1992,2,2,3,131,3.0526
1992,2,2,4,129,2.2745
1992,2,2,5,145,3.3494
1992,2,3,1,61,0.0484
1992,2,3,2,89,0.9350
1992,2,3,3,111,0.1621
1992,2,3,4,128,1.5128
1992,2,3,5,126,1.0900
1992,3,1,1,767,-3.4450
1992,3,1,2,374,-2.6207
1992,3,1,3,285,-1.0138
1992,3,1,4,273,-1.0610
1992,3,1,5,442,-3.3767
1992,3,2,1,133,-2.5230
1992,3,2,2,120,-5.3916
1992,3,2,3,125,-3.2956
1992,3,2,4,127,-4.6921
1992,3,2,5,147,-6.0728
1992,3,3,1,64,-2.5776
1992,3,3,2,89,-3.2079
1992,3,3,3,113,-0.3530
1992,3,3,4,122,-2.0673
1992,3,3,5,130,-3.7737
1992,4,1,1,774,-7.1625
1992,4,1,2,370,-4.9497
1992,4,1,3,287,-3.9444
1992,4,1,4,256,-4.7013
1992,4,1,5,463,-5.7698
1992,4,2,1,123,-5.2585
1992,4,2,2,117,-2.8410
1992,4,2,3,129,-3.9030
1992,4,2,4,127,-2.9424
1992,4,2,5,142,-4.2356
1992,4,3,1,74,-2.0356
1992,4,3,2,93,4.4277
1992,4,3,3,99,4.7448
1992,4,3,4,120,4.0560
1992,4,3,5,128,-0.3725
1992,5,1,1,823,-1.3379
1992,5,1,2,362,1.3215
1992,5,1,3,257,-0.1677
1992,5,1,4,337,0.8399
1992,5,1,5,417,-1.3344
1992,5,2,1,140,-1.0101
1992,5,2,2,122,-0.2871
1992,5,2,3,102,0.1305
1992,5,2,4,137,0.5723
1992,5,2,5,145,0.3958
1992,5,3,1,79,-0.5042
1992,5,3,2,85,1.1796
1992,5,3,3,99,-0.1081
1992,5,3,4,121,0.4191
1992,5,3,5,136,0.8375
1992,6,1,1,850,-6.1683
1992,6,1,2,310,-4.8712
1992,6,1,3,266,-6.0664
1992,6,1,4,337,-6.4763
1992,6,1,5,395,-7.2059
1992,6,2,1,150,-3.8993
1992,6,2,2,103,-4.9406
1992,6,2,3,107,-5.2658
1992,6,2,4,143,-3.9295
1992,6,2,5,147,-4.6108
1992,6,3,1,67,-3.5644
1992,6,3,2,91,-3.7989
1992,6,3,3,101,-2.7012
1992,6,3,4,123,-2.1542
1992,6,3,5,135,-3.0934
1992,7,1,1,820,-0.5461
1992,7,1,2,309,1.1759
1992,7,1,3,269,3.2920
1992,7,1,4,333,1.4024
1992,7,1,5,394,1.8666
1992,7,2,1,143,1.7638
1992,7,2,2,101,3.8678
1992,7,2,3,104,1.9063
1992,7,2,4,139,4.4711
1992,7,2,5,135,2.6989
1992,7,3,1,58,3.9021
