year,month,rank_ME,rank_CTO,nstocks,ret_vw
1998,12,1,3,442,2.7535
1998,12,1,4,510,1.1175
1998,12,1,5,679,2.2713
1998,12,2,1,170,5.8754
1998,12,2,2,157,5.5861
1998,12,2,3,153,3.7351
1998,12,2,4,197,5.8608
1998,12,2,5,231,7.5213
1998,12,3,1,214,8.8862
1998,12,3,2,184,5.2338
1998,12,3,3,186,4.8937
1998,12,3,4,159,10.0410
1998,12,3,5,192,12.3788
1999,1,1,1,635,8.1015
1999,1,1,2,391,5.7669
1999,1,1,3,436,5.7690
1999,1,1,4,498,5.0979
1999,1,1,5,670,5.1199
1999,1,2,1,170,3.4292
1999,1,2,2,156,1.2379
1999,1,2,3,151,1.1499
1999,1,2,4,195,1.4450
1999,1,2,5,230,-0.3246
1999,1,3,1,213,3.2858
1999,1,3,2,184,1.9781
1999,1,3,3,185,4.9955
1999,1,3,4,159,7.2939
1999,1,3,5,192,6.0810
1999,2,1,1,621,-7.6597
1999,2,1,2,380,-8.0251
1999,2,1,3,430,-7.4226
1999,2,1,4,487,-6.7514
1999,2,1,5,661,-7.8840
1999,2,2,1,168,-8.1719
1999,2,2,2,154,-7.3827
1999,2,2,3,151,-9.6834
1999,2,2,4,193,-10.7236
1999,2,2,5,230,-9.9621
1999,2,3,1,212,-2.0403
1999,2,3,2,181,-2.8513
1999,2,3,3,184,-5.8302
1999,2,3,4,158,-5.0462
1999,2,3,5,191,-6.8456
1999,3,1,1,606,-0.4507
1999,3,1,2,377,-4.1732
1999,3,1,3,423,-1.7650
1999,3,1,4,484,-6.3027
1999,3,1,5,653,-5.1261
1999,3,2,1,167,3.5980
1999,3,2,2,152,2.2921
1999,3,2,3,150,-1.3729
1999,3,2,4,193,-2.7006
1999,3,2,5,228,-1.6662
1999,3,3,1,212,3.0887
1999,3,3,2,181,2.3161
1999,3,3,3,184,5.4974
1999,3,3,4,157,7.6559
1999,3,3,5,191,1.2700
1999,4,1,1,588,7.6182
1999,4,1,2,374,10.2969
1999,4,1,3,416,10.1751
1999,4,1,4,478,10.0383
1999,4,1,5,639,9.6431
1999,4,2,1,163,10.8019
1999,4,2,2,148,6.9897
1999,4,2,3,150,7.9771
1999,4,2,4,191,9.0597
1999,4,2,5,225,6.6583
1999,4,3,1,205,2.4154
1999,4,3,2,179,3.4562
1999,4,3,3,182,4.7480
1999,4,3,4,157,7.3180
1999,4,3,5,191,-1.9066
1999,5,1,1,576,4.7895
1999,5,1,2,366,6.9859
1999,5,1,3,407,6.1670
1999,5,1,4,477,5.7376
1999,5,1,5,633,3.4513
1999,5,2,1,160,3.3174
1999,5,2,2,148,1.3109
1999,5,2,3,149,4.1338
1999,5,2,4,191,2.8215
1999,5,2,5,223,3.6684
1999,5,3,1,205,-0.3537
1999,5,3,2,178,-0.5085
1999,5,3,3,181,-2.5569
1999,5,3,4,154,-0.7998
1999,5,3,5,190,-3.0914
1999,6,1,1,566,6.2707
1999,6,1,2,361,11.0094
1999,6,1,3,402,6.9661
1999,6,1,4,474,7.1395
1999,6,1,5,626,6.3277
1999,6,2,1,157,5.5239
1999,6,2,2,148,6.5698
1999,6,2,3,149,8.3879
1999,6,2,4,189,8.2725
1999,6,2,5,223,7.4676
1999,6,3,1,204,3.8660
1999,6,3,2,176,4.5145
1999,6,3,3,180,6.0868
1999,6,3,4,155,6.3738
1999,6,3,5,189,9.0323
1999,7,1,1,584,4.6205
1999,7,1,2,427,2.8646
1999,7,1,3,442,2.1256
1999,7,1,4,534,0.6212
1999,7,1,5,660,-0.4024
1999,7,2,1,175,0.5835
1999,7,2,2,160,-0.0016
1999,7,2,3,169,-1.5146
1999,7,2,4,215,-2.2610
1999,7,2,5,221,-3.4164
1999,7,3,1,214,-1.4039
1999,7,3,2,202,-1.0740
1999,7,3,3,188,-2.8184
1999,7,3,4,155,-2.5017
1999,7,3,5,192,-5.5117
1999,8,1,1,578,0.0798
1999,8,1,2,424,0.1738
1999,8,1,3,435,-1.9845
1999,8,1,4,525,-4.2475
1999,8,1,5,648,-4.4501
1999,8,2,1,173,-0.5473
1999,8,2,2,156,-2.0844
1999,8,2,3,168,-3.5376
1999,8,2,4,213,-2.5530
1999,8,2,5,219,-5.4024
1999,8,3,1,211,-1.6161
1999,8,3,2,202,-0.1462
1999,8,3,3,187,1.3781
1999,8,3,4,155,1.4161
1999,8,3,5,189,-1.3337
1999,9,1,1,570,0.1833
1999,9,1,2,422,-1.1302
1999,9,1,3,428,0.0125
1999,9,1,4,518,-2.1219
1999,9,1,5,642,-3.1542
1999,9,2,1,170,1.6012
1999,9,2,2,155,-0.1230
1999,9,2,3,165,0.6002
1999,9,2,4,211,-1.3231
1999,9,2,5,216,-0.4841
1999,9,3,1,208,1.6650
1999,9,3,2,200,-3.5058
1999,9,3,3,186,-4.4002
1999,9,3,4,153,-1.4649
1999,9,3,5,188,0.5988
1999,10,1,1,562,-2.0230
1999,10,1,2,411,2.5590
1999,10,1,3,421,-2.2114
1999,10,1,4,509,-2.3275
1999,10,1,5,631,-3.6643
1999,10,2,1,168,0.3168
1999,10,2,2,153,-0.4546
1999,10,2,3,164,-0.0837
1999,10,2,4,211,-2.5839
1999,10,2,5,216,-4.1998
1999,10,3,1,208,6.3199
1999,10,3,2,199,6.1072
1999,10,3,3,185,2.7614
1999,10,3,4,152,4.4218
1999,10,3,5,185,7.2020
1999,11,1,1,548,19.7541
1999,11,1,2,405,14.4644
1999,11,1,3,418,12.6381
1999,11,1,4,506,8.9499
1999,11,1,5,625,9.7140
1999,11,2,1,167,6.4701
1999,11,2,2,152,10.9704
1999,11,2,3,162,10.6790
1999,11,2,4,210,9.3091
1999,11,2,5,215,5.3986
1999,11,3,1,207,-1.6001
1999,11,3,2,196,3.0370
1999,11,3,3,182,3.6009
1999,11,3,4,152,10.7296
1999,11,3,5,183,7.6684
1999,12,1,1,537,24.7918
1999,12,1,2,399,19.8948
1999,12,1,3,414,15.1544
1999,12,1,4,501,8.0626
1999,12,1,5,617,8.7397
1999,12,2,1,163,13.4006
1999,12,2,2,149,13.3128
1999,12,2,3,158,10.3604
1999,12,2,4,204,11.4439
1999,12,2,5,213,9.1879
1999,12,3,1,206,10.1778
1999,12,3,2,191,2.4480
1999,12,3,3,182,4.8814
1999,12,3,4,151,22.2084
1999,12,3,5,182,10.3658
2000,1,1,1,530,18.3676
2000,1,1,2,392,6.4516
2000,1,1,3,409,7.2292
2000,1,1,4,494,6.4323
2000,1,1,5,609,2.4053
2000,1,2,1,161,2.3991
2000,1,2,2,147,1.9078
2000,1,2,3,156,1.2003
2000,1,2,4,200,-2.2981
2000,1,2,5,211,-7.0439
2000,1,3,1,203,-3.9126
2000,1,3,2,191,0.9594
2000,1,3,3,179,-5.7154
2000,1,3,4,151,-6.6359
2000,1,3,5,182,-12.8830
2000,2,1,1,524,54.9175
2000,2,1,2,386,35.3202
2000,2,1,3,406,27.9493
2000,2,1,4,490,19.6147
2000,2,1,5,604,11.6856
2000,2,2,1,160,28.6852
2000,2,2,2,145,21.0627
2000,2,2,3,154,25.3017
2000,2,2,4,200,13.6804
2000,2,2,5,209,7.9387
2000,2,3,1,200,-2.4791
2000,2,3,2,191,3.2655
2000,2,3,3,177,-4.1169
2000,2,3,4,150,11.4321
2000,2,3,5,182,3.9283
2000,3,1,1,516,-22.7283
2000,3,1,2,381,-4.6670
2000,3,1,3,400,-6.1957
2000,3,1,4,485,-5.6913
2000,3,1,5,594,-3.5357
2000,3,2,1,157,-12.6452
2000,3,2,2,144,-11.3292
2000,3,2,3,152,-6.6092
2000,3,2,4,196,-4.2594
2000,3,2,5,208,3.1835
2000,3,3,1,199,10.3031
2000,3,3,2,191,7.9274
2000,3,3,3,177,6.1760
2000,3,3,4,148,6.0011
2000,3,3,5,180,9.5758
2000,4,1,1,510,-22.9892
2000,4,1,2,377,-14.2380
2000,4,1,3,395,-11.3955
2000,4,1,4,480,-13.1139
2000,4,1,5,587,-15.0011
2000,4,2,1,153,-10.0292
2000,4,2,2,143,-1.1415
2000,4,2,3,151,-6.5611
2000,4,2,4,196,-8.8243
2000,4,2,5,205,-4.9448
2000,4,3,1,196,-2.1762
2000,4,3,2,190,-0.0586
2000,4,3,3,177,-5.2499
2000,4,3,4,147,-6.5697
2000,4,3,5,179,-4.3697
2000,5,1,1,510,-11.0444
2000,5,1,2,373,-14.5595
2000,5,1,3,392,-7.8985
2000,5,1,4,477,-9.2416
2000,5,1,5,577,-10.5243
2000,5,2,1,149,-3.5689
2000,5,2,2,142,-7.8176
2000,5,2,3,150,-6.7698
2000,5,2,4,193,-8.0353
2000,5,2,5,202,-7.8838
2000,5,3,1,195,-1.6869
2000,5,3,2,187,-4.0063
2000,5,3,3,177,-0.6343
2000,5,3,4,146,-9.2888
2000,5,3,5,178,-6.9477
2000,6,1,1,504,39.1562
2000,6,1,2,366,23.8806
2000,6,1,3,388,22.9596
2000,6,1,4,472,17.2232
2000,6,1,5,570,9.9444
2000,6,2,1,148,12.8979
2000,6,2,2,138,11.9373
2000,6,2,3,150,13.4914
2000,6,2,4,190,5.1111
2000,6,2,5,200,7.1963
2000,6,3,1,194,0.4163
2000,6,3,2,186,3.8814
2000,6,3,3,177,5.8729
2000,6,3,4,146,6.8287
2000,6,3,5,178,3.5820
2000,7,1,1,435,-3.0910
2000,7,1,2,343,-2.4443
2000,7,1,3,455,-1.6645
2000,7,1,4,472,-1.6541
2000,7,1,5,622,0.0943
2000,7,2,1,194,-5.3956
2000,7,2,2,165,-1.1148
2000,7,2,3,175,-2.7542
2000,7,2,4,177,-2.4885
2000,7,2,5,208,1.0006
2000,7,3,1,258,-4.5042
2000,7,3,2,210,-6.0564
2000,7,3,3,193,-3.3440
2000,7,3,4,187,-0.8857
2000,7,3,5,172,-0.7565
2000,8,1,1,433,11.0834
2000,8,1,2,340,9.0904
2000,8,1,3,455,7.1564
2000,8,1,4,466,5.6293
2000,8,1,5,612,6.5266
2000,8,2,1,192,13.6228
2000,8,2,2,164,7.2592
2000,8,2,3,174,8.3641
2000,8,2,4,175,4.0347
2000,8,2,5,207,6.1023
2000,8,3,1,256,9.4541
2000,8,3,2,207,4.1909
2000,8,3,3,192,7.0546
2000,8,3,4,183,8.3778
2000,8,3,5,170,3.9953
2000,9,1,1,431,-2.3428
2000,9,1,2,335,-2.6975
2000,9,1,3,446,-4.5875
2000,9,1,4,462,-4.2567
2000,9,1,5,601,-4.9340
2000,9,2,1,189,0.1419
2000,9,2,2,163,-3.3199
2000,9,2,3,173,-1.3257
2000,9,2,4,171,-3.9690
2000,9,2,5,207,-4.6648
2000,9,3,1,253,-3.2895
2000,9,3,2,205,-4.5378
2000,9,3,3,190,-10.3789
2000,9,3,4,181,-7.0025
2000,9,3,5,170,-2.9352
2000,10,1,1,426,-10.6575
2000,10,1,2,328,-10.8768
2000,10,1,3,440,-5.2454
2000,10,1,4,457,-7.3020
2000,10,1,5,592,-6.9381
2000,10,2,1,188,-6.9345
2000,10,2,2,158,-7.2953
2000,10,2,3,172,-1.9536
2000,10,2,4,169,1.1709
2000,10,2,5,206,-1.4380
2000,10,3,1,248,-5.2323
2000,10,3,2,200,2.7832
2000,10,3,3,190,2.0534
2000,10,3,4,180,-4.4023
2000,10,3,5,170,-2.9743
2000,11,1,1,420,-15.1861
2000,11,1,2,320,-15.5944
2000,11,1,3,430,-9.0052
2000,11,1,4,449,-7.2646
2000,11,1,5,571,-8.8329
2000,11,2,1,186,-13.1752
2000,11,2,2,157,-10.2360
2000,11,2,3,172,-10.0542
2000,11,2,4,166,-5.4084
2000,11,2,5,203,-2.1899
2000,11,3,1,245,-10.5843
2000,11,3,2,199,-8.6802
2000,11,3,3,188,-6.0464
2000,11,3,4,179,-11.1633
2000,11,3,5,169,-13.5283
2000,12,1,1,407,-2.9566
2000,12,1,2,315,-0.6549
2000,12,1,3,425,-1.9414
2000,12,1,4,440,-2.0056
2000,12,1,5,563,-1.1213
2000,12,2,1,184,8.7097
2000,12,2,2,155,9.9194
2000,12,2,3,171,7.4553
2000,12,2,4,166,9.1776
2000,12,2,5,202,5.1656
2000,12,3,1,244,3.1697
2000,12,3,2,196,-0.0435
2000,12,3,3,186,-1.5263
2000,12,3,4,179,-2.3148
2000,12,3,5,169,-0.7096
2001,1,1,1,399,16.5797
2001,1,1,2,311,24.7921
2001,1,1,3,416,17.0009
2001,1,1,4,430,15.8211
2001,1,1,5,557,17.1471
2001,1,2,1,182,1.1257
2001,1,2,2,152,3.6173
2001,1,2,3,166,6.1884
2001,1,2,4,165,8.1285
2001,1,2,5,202,10.1317
2001,1,3,1,242,1.6875
2001,1,3,2,194,5.6528
2001,1,3,3,186,2.7813
2001,1,3,4,179,2.6151
2001,1,3,5,169,11.7438
2001,2,1,1,385,-9.6547
2001,2,1,2,308,-8.7902
2001,2,1,3,411,-6.5025
2001,2,1,4,422,-1.6483
2001,2,1,5,544,-2.7800
2001,2,2,1,181,-8.6488
2001,2,2,2,149,-3.6486
2001,2,2,3,163,-2.3139
2001,2,2,4,163,-6.2857
2001,2,2,5,202,-3.5040
2001,2,3,1,242,-4.1230
2001,2,3,2,192,-5.3030
2001,2,3,3,186,-8.3041
2001,2,3,4,179,-18.9191
2001,2,3,5,168,-13.3277
2001,3,1,1,379,-7.7008
2001,3,1,2,308,-3.5936
2001,3,1,3,406,-4.4979
2001,3,1,4,416,-2.0696
2001,3,1,5,538,-4.2944
2001,3,2,1,178,-4.8538
2001,3,2,2,146,-4.3776
2001,3,2,3,163,-4.3919
2001,3,2,4,163,-3.6003
2001,3,2,5,200,-3.7861
2001,3,3,1,240,-5.9518
2001,3,3,2,191,-6.0331
2001,3,3,3,185,-7.2339
2001,3,3,4,177,-11.8877
2001,3,3,5,167,-5.8973
2001,4,1,1,374,6.7328
2001,4,1,2,302,5.8222
2001,4,1,3,403,7.8765
2001,4,1,4,408,4.2870
2001,4,1,5,529,7.3552
2001,4,2,1,176,9.3120
2001,4,2,2,145,5.4400
2001,4,2,3,163,8.1713
2001,4,2,4,162,7.1494
2001,4,2,5,200,7.6041
2001,4,3,1,238,10.3450
2001,4,3,2,191,9.9627
2001,4,3,3,185,6.1730
2001,4,3,4,175,9.7380
2001,4,3,5,166,10.9134
2001,5,1,1,365,14.0478
2001,5,1,2,297,13.3046
2001,5,1,3,395,10.8462
2001,5,1,4,399,10.1854
2001,5,1,5,520,10.7532
2001,5,2,1,176,3.4414
2001,5,2,2,144,4.1136
2001,5,2,3,161,4.2204
2001,5,2,4,160,3.5442
2001,5,2,5,197,3.9864
2001,5,3,1,237,0.2756
2001,5,3,2,190,0.6700
2001,5,3,3,185,-0.2249
2001,5,3,4,175,-0.5668
2001,5,3,5,165,0.9316
2001,6,1,1,362,-0.7924
2001,6,1,2,288,4.3820
2001,6,1,3,388,0.9027
2001,6,1,4,389,4.1826
2001,6,1,5,510,3.9246
2001,6,2,1,175,2.6161
2001,6,2,2,142,2.5259
2001,6,2,3,160,5.6843
2001,6,2,4,160,8.0029
2001,6,2,5,192,4.1455
2001,6,3,1,236,-4.1201
2001,6,3,2,187,-2.4016
2001,6,3,3,184,-2.6498
2001,6,3,4,175,-2.0673
2001,6,3,5,165,-2.0033
2001,7,1,1,496,-8.4140
2001,7,1,2,383,-3.6211
2001,7,1,3,381,-2.4171
2001,7,1,4,443,0.2443
2001,7,1,5,523,-0.4539
2001,7,2,1,207,-9.8729
2001,7,2,2,178,-7.7729
2001,7,2,3,156,-2.5969
2001,7,2,4,169,-3.3417
2001,7,2,5,203,-4.0032
2001,7,3,1,204,-7.0875
2001,7,3,2,182,0.0112
2001,7,3,3,162,0.3279
2001,7,3,4,174,-3.7687
2001,7,3,5,160,3.4807
2001,8,1,1,484,-6.1303
2001,8,1,2,377,-4.2752
2001,8,1,3,378,-4.2653
2001,8,1,4,434,-0.3305
2001,8,1,5,517,-3.3568
2001,8,2,1,207,-6.2836
2001,8,2,2,176,-3.8294
2001,8,2,3,154,-1.0498
2001,8,2,4,169,-3.2094
2001,8,2,5,202,-1.8770
2001,8,3,1,204,-4.8855
2001,8,3,2,181,-5.7394
2001,8,3,3,162,-3.8490
2001,8,3,4,174,-9.1024
2001,8,3,5,159,-9.4740
2001,9,1,1,464,-16.3948
2001,9,1,2,365,-15.9910
2001,9,1,3,371,-12.8713
2001,9,1,4,426,-12.0268
2001,9,1,5,504,-14.2872
2001,9,2,1,205,-17.8216
2001,9,2,2,176,-15.8471
2001,9,2,3,152,-12.8378
2001,9,2,4,169,-17.8112
2001,9,2,5,202,-17.7776
2001,9,3,1,199,-10.2705
2001,9,3,2,180,-8.6399
2001,9,3,3,160,-6.8674
2001,9,3,4,173,-10.2081
2001,9,3,5,156,-11.0469
2001,10,1,1,459,10.0244
2001,10,1,2,362,9.4030
2001,10,1,3,363,6.8169
2001,10,1,4,421,7.2745
2001,10,1,5,499,9.3418
2001,10,2,1,201,9.7880
2001,10,2,2,175,8.2796
2001,10,2,3,151,5.4802
2001,10,2,4,168,6.8936
2001,10,2,5,202,6.9232
2001,10,3,1,197,0.7780
2001,10,3,2,180,3.7159
2001,10,3,3,160,2.8498
2001,10,3,4,173,5.3754
2001,10,3,5,155,5.0054
2001,11,1,1,450,7.2472
2001,11,1,2,357,7.6868
2001,11,1,3,359,7.3986
2001,11,1,4,416,5.8780
2001,11,1,5,497,6.5017
2001,11,2,1,200,8.3624
2001,11,2,2,173,6.7411
2001,11,2,3,149,8.1616
2001,11,2,4,168,12.5147
2001,11,2,5,202,10.7363
2001,11,3,1,196,7.0021
2001,11,3,2,180,9.9595
2001,11,3,3,160,5.0695
2001,11,3,4,171,7.1931
2001,11,3,5,153,11.7347
2001,12,1,1,437,7.0507
2001,12,1,2,346,7.5945
2001,12,1,3,352,8.6646
2001,12,1,4,415,5.6169
2001,12,1,5,484,8.4818
2001,12,2,1,199,4.7121
2001,12,2,2,172,8.3860
2001,12,2,3,148,6.3522
2001,12,2,4,168,5.6773
2001,12,2,5,202,8.1195
2001,12,3,1,193,3.1209
2001,12,3,2,179,-0.4369
2001,12,3,3,160,0.8432
2001,12,3,4,170,-0.3652
2001,12,3,5,153,3.1190
2002,1,1,1,434,-0.9279
2002,1,1,2,340,2.6670
2002,1,1,3,350,3.0754
2002,1,1,4,409,4.5439
2002,1,1,5,480,3.6010
2002,1,2,1,199,-7.3077
2002,1,2,2,171,-0.5161
2002,1,2,3,146,-0.8311
2002,1,2,4,167,0.8729
2002,1,2,5,202,2.6677
2002,1,3,1,191,-5.9894
2002,1,3,2,178,-0.3255
2002,1,3,3,160,-1.7040
2002,1,3,4,170,0.9549
2002,1,3,5,151,1.2601
2002,2,1,1,423,-8.5957
2002,2,1,2,336,-7.3466
2002,2,1,3,348,-4.7180
2002,2,1,4,406,-2.7374
2002,2,1,5,476,-2.4013
2002,2,2,1,199,-4.4710
2002,2,2,2,171,-3.2380
2002,2,2,3,146,-2.6657
2002,2,2,4,166,-2.1705
2002,2,2,5,202,-1.3776
2002,2,3,1,189,-1.5298
2002,2,3,2,178,-3.3085
2002,2,3,3,159,-0.0006
2002,2,3,4,168,-3.5110
2002,2,3,5,149,-2.6741
2002,3,1,1,421,7.7583
2002,3,1,2,331,6.4364
2002,3,1,3,341,11.7519
2002,3,1,4,399,9.4785
2002,3,1,5,471,9.9685
2002,3,2,1,199,10.4797
2002,3,2,2,170,11.3686
2002,3,2,3,145,8.5977
2002,3,2,4,167,9.3771
2002,3,2,5,201,6.9285
2002,3,3,1,187,3.7464
2002,3,3,2,178,4.5855
2002,3,3,3,158,3.1384
2002,3,3,4,168,2.7326
2002,3,3,5,149,2.8693
2002,4,1,1,415,-4.3356
2002,4,1,2,329,-0.6215
2002,4,1,3,336,2.2425
2002,4,1,4,395,4.7893
2002,4,1,5,468,5.8014
2002,4,2,1,199,-4.4788
2002,4,2,2,168,-1.1407
2002,4,2,3,144,1.8778
2002,4,2,4,166,0.0205
2002,4,2,5,201,3.0103
2002,4,3,1,185,-9.9377
2002,4,3,2,178,-6.1003
2002,4,3,3,157,-5.7503
2002,4,3,4,168,-8.1755
2002,4,3,5,148,-3.1480
2002,5,1,1,408,-5.0948
2002,5,1,2,321,-1.2699
2002,5,1,3,330,-1.6922
2002,5,1,4,394,-1.0240
2002,5,1,5,460,-0.2709
2002,5,2,1,197,-5.9596
2002,5,2,2,167,-6.7450
2002,5,2,3,144,-4.1730
2002,5,2,4,166,-5.2378
2002,5,2,5,200,-3.1924
2002,5,3,1,185,-2.5930
2002,5,3,2,178,-0.2436
2002,5,3,3,157,0.3619
2002,5,3,4,168,-2.1269
2002,5,3,5,148,-2.5490
2002,6,1,1,398,-6.8232
2002,6,1,2,320,-7.0925
2002,6,1,3,327,-2.7433
2002,6,1,4,389,-1.3056
2002,6,1,5,455,-1.2704
2002,6,2,1,196,-8.4854
2002,6,2,2,167,-6.5050
2002,6,2,3,144,-5.5006
2002,6,2,4,166,-5.2124
2002,6,2,5,198,-2.7626
2002,6,3,1,183,-9.2977
2002,6,3,2,178,-8.7233
2002,6,3,3,156,-9.0063
2002,6,3,4,167,-5.4080
2002,6,3,5,148,-5.9040
2002,7,1,1,768,-15.7804
2002,7,1,2,330,-16.9851
2002,7,1,3,323,-15.1902
2002,7,1,4,444,-14.5690
2002,7,1,5,467,-15.6616
2002,7,2,1,197,-14.7685
2002,7,2,2,152,-16.7244
2002,7,2,3,128,-15.6614
2002,7,2,4,138,-17.9921
2002,7,2,5,171,-17.9541
2002,7,3,1,189,-5.5964
2002,7,3,2,160,-9.8725
2002,7,3,3,145,-4.3201
2002,7,3,4,133,-9.2112
2002,7,3,5,156,-10.7688
2002,8,1,1,757,-2.0725
2002,8,1,2,325,-2.7194
2002,8,1,3,320,-1.1541
2002,8,1,4,442,-2.1353
2002,8,1,5,462,-2.9509
2002,8,2,1,197,-1.8850
2002,8,2,2,152,0.3846
2002,8,2,3,127,-0.3004
2002,8,2,4,138,1.2889
2002,8,2,5,171,0.7066
2002,8,3,1,188,-1.7056
2002,8,3,2,159,-0.0146
2002,8,3,3,145,1.4505
2002,8,3,4,133,-1.4997
2002,8,3,5,156,2.7561
2002,9,1,1,736,-11.2952
2002,9,1,2,320,-12.8142
2002,9,1,3,316,-8.3179
2002,9,1,4,440,-9.3337
2002,9,1,5,458,-7.8219
2002,9,2,1,195,-9.0492
2002,9,2,2,152,-8.0231
2002,9,2,3,127,-9.3929
2002,9,2,4,138,-6.9133
2002,9,2,5,170,-5.6883
2002,9,3,1,188,-11.6676
2002,9,3,2,158,-12.6261
2002,9,3,3,145,-9.0023
2002,9,3,4,133,-8.1715
2002,9,3,5,156,-9.7577
2002,10,1,1,726,6.4806
2002,10,1,2,316,6.2511
2002,10,1,3,314,1.6558
2002,10,1,4,437,3.2731
2002,10,1,5,458,3.8830
2002,10,2,1,195,8.0929
2002,10,2,2,152,2.7405
2002,10,2,3,127,4.8993
2002,10,2,4,138,4.7873
2002,10,2,5,170,3.8762
2002,10,3,1,188,13.5235
2002,10,3,2,158,6.4335
2002,10,3,3,145,5.5748
2002,10,3,4,133,7.3118
2002,10,3,5,155,6.4155
2002,11,1,1,717,18.5754
2002,11,1,2,311,16.3820
2002,11,1,3,309,13.8202
2002,11,1,4,429,9.3149
2002,11,1,5,450,11.6221
2002,11,2,1,195,16.3692
2002,11,2,2,151,10.5096
2002,11,2,3,127,10.5232
2002,11,2,4,138,7.1048
2002,11,2,5,169,7.3519
2002,11,3,1,188,8.6577
2002,11,3,2,157,13.3300
2002,11,3,3,145,2.3468
2002,11,3,4,133,6.4229
2002,11,3,5,155,1.7309
2002,12,1,1,705,-10.8612
2002,12,1,2,307,-7.2096
2002,12,1,3,305,-4.0402
2002,12,1,4,428,-4.1622
2002,12,1,5,446,-3.0545
2002,12,2,1,194,-11.3343
2002,12,2,2,150,-5.3441
2002,12,2,3,127,-6.6899
2002,12,2,4,138,-5.1793
2002,12,2,5,169,-7.0745
2002,12,3,1,187,-8.5084
2002,12,3,2,157,-6.1238
2002,12,3,3,145,-4.1894
2002,12,3,4,133,-3.3709
2002,12,3,5,155,-5.5905
2003,1,1,1,688,0.3591
2003,1,1,2,301,1.9210
2003,1,1,3,303,-0.0457
2003,1,1,4,423,-3.8834
2003,1,1,5,445,-3.4539
2003,1,2,1,193,-3.0321
2003,1,2,2,150,-4.4697
2003,1,2,3,127,-3.9878
2003,1,2,4,138,-2.4486
2003,1,2,5,168,-4.7207
2003,1,3,1,187,-3.1341
2003,1,3,2,157,-1.4964
2003,1,3,3,144,-2.4330
2003,1,3,4,133,-3.1703
2003,1,3,5,155,-4.4027
2003,2,1,1,680,-3.7339
2003,2,1,2,293,-3.5220
2003,2,1,3,300,-3.8833
2003,2,1,4,418,-5.0655
2003,2,1,5,440,-4.3387
2003,2,2,1,192,-3.4043
2003,2,2,2,150,-4.0134
2003,2,2,3,126,-1.9542
2003,2,2,4,138,-2.3017
2003,2,2,5,166,-3.7652
2003,2,3,1,186,-1.0100
2003,2,3,2,157,-0.7221
2003,2,3,3,143,-1.7538
2003,2,3,4,133,-2.7842
2003,2,3,5,155,-0.0113
2003,3,1,1,665,3.7782
2003,3,1,2,290,1.1525
2003,3,1,3,296,-1.6376
2003,3,1,4,408,0.4174
2003,3,1,5,438,0.1708
2003,3,2,1,192,2.1060
2003,3,2,2,150,0.5506
2003,3,2,3,126,-0.0550
2003,3,2,4,138,0.7829
2003,3,2,5,166,3.9115
2003,3,3,1,186,1.2434
2003,3,3,2,156,-0.6870
2003,3,3,3,143,1.3755
2003,3,3,4,133,2.1070
2003,3,3,5,155,3.7105
2003,4,1,1,638,11.4663
2003,4,1,2,286,11.6149
2003,4,1,3,295,9.7870
2003,4,1,4,403,10.8983
2003,4,1,5,435,9.6628
2003,4,2,1,189,13.7549
2003,4,2,2,149,8.8848
2003,4,2,3,125,10.8998
2003,4,2,4,138,6.2544
2003,4,2,5,166,10.5672
2003,4,3,1,186,9.3824
2003,4,3,2,155,9.3313
2003,4,3,3,143,4.0653
2003,4,3,4,132,4.6649
2003,4,3,5,155,7.3273
2003,5,1,1,629,25.8787
2003,5,1,2,278,15.2063
2003,5,1,3,291,13.1085
2003,5,1,4,400,10.4171
2003,5,1,5,431,9.9980
2003,5,2,1,189,16.9259
2003,5,2,2,148,12.8738
2003,5,2,3,125,10.7665
2003,5,2,4,138,7.9424
2003,5,2,5,165,7.2153
2003,5,3,1,183,6.2856
2003,5,3,2,155,6.7384
2003,5,3,3,143,5.1732
2003,5,3,4,132,4.9319
2003,5,3,5,155,4.6976
2003,6,1,1,619,5.4852
2003,6,1,2,271,6.6480
2003,6,1,3,287,5.2776
2003,6,1,4,397,6.2799
2003,6,1,5,427,6.2631
2003,6,2,1,188,0.2290
2003,6,2,2,148,1.7230
2003,6,2,3,125,0.9125
2003,6,2,4,137,4.2215
2003,6,2,5,165,3.2673
2003,6,3,1,183,0.8513
2003,6,3,2,155,2.2787
2003,6,3,3,143,1.4226
2003,6,3,4,132,1.5563
2003,6,3,5,155,1.9018
2003,7,1,1,548,7.5809
2003,7,1,2,330,8.4309
2003,7,1,3,348,12.5449
2003,7,1,4,382,8.7432
2003,7,1,5,470,9.4125
2003,7,2,1,178,5.2250
2003,7,2,2,153,6.1694
2003,7,2,3,133,6.4841
2003,7,2,4,126,6.1313
2003,7,2,5,156,8.0366
2003,7,3,1,215,-0.8150
2003,7,3,2,156,4.0922
2003,7,3,3,146,1.4127
2003,7,3,4,136,0.4422
2003,7,3,5,143,2.4702
2003,8,1,1,537,6.2232
2003,8,1,2,324,5.6642
2003,8,1,3,344,6.1810
2003,8,1,4,378,5.2697
2003,8,1,5,466,4.1834
2003,8,2,1,178,4.8840
2003,8,2,2,153,6.7463
2003,8,2,3,132,5.9101
2003,8,2,4,126,4.8201
