year,month,rank_ME,rank_ATOq_6,nstocks,ret_vw
1985,2,2,3,240,2.0876
1985,2,2,4,221,2.0121
1985,2,2,5,241,3.3149
1985,2,3,1,166,0.8171
1985,2,3,2,202,2.5451
1985,2,3,3,198,1.1370
1985,2,3,4,187,1.4425
1985,2,3,5,157,1.7059
1985,3,1,1,456,-1.8470
1985,3,1,2,546,-2.1776
1985,3,1,3,666,-2.2196
1985,3,1,4,609,-2.6579
1985,3,1,5,717,-2.3609
1985,3,2,1,147,2.4689
1985,3,2,2,175,-2.9040
1985,3,2,3,243,-4.4286
1985,3,2,4,232,-4.5648
1985,3,2,5,243,-2.4640
1985,3,3,1,171,4.0074
1985,3,3,2,206,0.0732
1985,3,3,3,203,-1.6972
1985,3,3,4,192,0.9158
1985,3,3,5,164,-1.3853
1985,4,1,1,444,-2.1613
1985,4,1,2,544,-2.5310
1985,4,1,3,622,-2.4306
1985,4,1,4,593,-2.4989
1985,4,1,5,692,-0.5425
1985,4,2,1,144,-0.3344
1985,4,2,2,165,-2.4268
1985,4,2,3,233,-2.1746
1985,4,2,4,208,-3.0507
1985,4,2,5,239,-1.1010
1985,4,3,1,168,0.9408
1985,4,3,2,190,-0.5753
1985,4,3,3,179,-0.1181
1985,4,3,4,184,-1.2020
1985,4,3,5,161,-1.9930
1985,5,1,1,469,-0.2054
1985,5,1,2,583,2.6203
1985,5,1,3,637,3.3755
1985,5,1,4,625,2.2637
1985,5,1,5,717,3.8916
1985,5,2,1,149,2.3623
1985,5,2,2,187,3.7597
1985,5,2,3,246,2.9346
1985,5,2,4,228,4.1548
1985,5,2,5,243,4.3544
1985,5,3,1,178,4.9802
1985,5,3,2,211,5.5159
1985,5,3,3,198,3.7620
1985,5,3,4,192,7.2764
1985,5,3,5,169,9.0837
1985,6,1,1,490,-1.6624
1985,6,1,2,629,-0.8416
1985,6,1,3,668,0.3975
1985,6,1,4,639,0.6509
1985,6,1,5,743,1.7895
1985,6,2,1,154,0.1873
1985,6,2,2,193,0.5407
1985,6,2,3,246,1.6984
1985,6,2,4,230,1.1091
1985,6,2,5,249,1.1060
1985,6,3,1,180,3.2178
1985,6,3,2,210,1.1989
1985,6,3,3,201,2.2295
1985,6,3,4,196,1.0034
1985,6,3,5,171,1.7407
1985,7,1,1,466,0.8221
1985,7,1,2,613,2.7581
1985,7,1,3,647,3.2815
1985,7,1,4,617,3.1753
1985,7,1,5,707,2.3976
1985,7,2,1,149,-0.1484
1985,7,2,2,183,3.4510
1985,7,2,3,239,3.1322
1985,7,2,4,222,3.0501
1985,7,2,5,240,3.4774
1985,7,3,1,175,-2.8689
1985,7,3,2,205,1.8641
1985,7,3,3,189,0.7473
1985,7,3,4,189,-0.5380
1985,7,3,5,167,-1.9210
1985,8,1,1,467,-1.1018
1985,8,1,2,614,-1.2828
1985,8,1,3,630,-1.4296
1985,8,1,4,621,0.1346
1985,8,1,5,702,-1.0691
1985,8,2,1,154,1.1489
1985,8,2,2,194,-1.9726
1985,8,2,3,236,-2.1752
1985,8,2,4,233,-1.2966
1985,8,2,5,242,-1.0307
1985,8,3,1,176,1.6676
1985,8,3,2,206,-1.2853
1985,8,3,3,189,-0.7502
1985,8,3,4,190,-0.6989
1985,8,3,5,172,-0.1707
1985,9,1,1,471,-6.6698
1985,9,1,2,650,-6.0484
1985,9,1,3,652,-6.0102
1985,9,1,4,657,-5.1525
1985,9,1,5,701,-5.5768
1985,9,2,1,152,-6.9915
1985,9,2,2,200,-7.4852
1985,9,2,3,235,-5.9342
1985,9,2,4,236,-4.7237
1985,9,2,5,239,-5.2783
1985,9,3,1,177,-5.8530
1985,9,3,2,207,-3.5247
1985,9,3,3,196,-2.3401
1985,9,3,4,192,-2.8581
1985,9,3,5,175,-2.9403
1985,10,1,1,452,1.8314
1985,10,1,2,622,0.7658
1985,10,1,3,598,2.7665
1985,10,1,4,623,2.1777
1985,10,1,5,683,3.5909
1985,10,2,1,146,2.3288
1985,10,2,2,193,1.5729
1985,10,2,3,215,3.3514
1985,10,2,4,223,4.7738
1985,10,2,5,238,5.3134
1985,10,3,1,171,5.9068
1985,10,3,2,190,3.2614
1985,10,3,3,180,3.4431
1985,10,3,4,167,5.4643
1985,10,3,5,167,3.9016
1985,11,1,1,451,2.6589
1985,11,1,2,638,6.6249
1985,11,1,3,603,6.4180
1985,11,1,4,635,6.7237
1985,11,1,5,683,6.8179
1985,11,2,1,146,5.1755
1985,11,2,2,200,8.7329
1985,11,2,3,219,6.9323
1985,11,2,4,224,7.9901
1985,11,2,5,248,8.2679
1985,11,3,1,174,4.4255
1985,11,3,2,201,8.4091
1985,11,3,3,192,7.3795
1985,11,3,4,182,6.4785
1985,11,3,5,162,7.4651
1985,12,1,1,459,0.4470
1985,12,1,2,660,3.5209
1985,12,1,3,625,4.8441
1985,12,1,4,671,4.9262
1985,12,1,5,682,5.6279
1985,12,2,1,146,2.3372
1985,12,2,2,207,4.5492
1985,12,2,3,219,4.6449
1985,12,2,4,225,5.0447
1985,12,2,5,248,5.7068
1985,12,3,1,176,4.8386
1985,12,3,2,206,4.0005
1985,12,3,3,199,5.0353
1985,12,3,4,183,3.9702
1985,12,3,5,163,4.2678
1986,1,1,1,427,0.7877
1986,1,1,2,633,2.2143
1986,1,1,3,596,1.8099
1986,1,1,4,642,2.5189
1986,1,1,5,635,4.1163
1986,1,2,1,144,-0.2755
1986,1,2,2,188,0.4632
1986,1,2,3,201,0.2341
1986,1,2,4,215,2.6737
1986,1,2,5,238,1.9539
1986,1,3,1,165,2.9496
1986,1,3,2,186,0.7471
1986,1,3,3,180,-0.7705
1986,1,3,4,172,-1.6585
1986,1,3,5,151,2.1631
1986,2,1,1,426,3.1602
1986,2,1,2,613,6.0675
1986,2,1,3,586,5.6831
1986,2,1,4,616,6.1795
1986,2,1,5,636,7.6430
1986,2,2,1,136,4.0551
1986,2,2,2,186,7.0692
1986,2,2,3,207,5.4310
1986,2,2,4,213,8.1519
1986,2,2,5,240,8.9102
1986,2,3,1,162,6.7440
1986,2,3,2,189,8.3749
1986,2,3,3,184,7.0653
1986,2,3,4,177,7.3651
1986,2,3,5,152,8.7761
1986,3,1,1,432,4.6696
1986,3,1,2,625,3.7592
1986,3,1,3,631,5.3349
1986,3,1,4,643,5.1914
1986,3,1,5,656,5.2096
1986,3,2,1,141,4.4627
1986,3,2,2,190,4.5903
1986,3,2,3,216,4.6699
1986,3,2,4,230,5.6592
1986,3,2,5,252,6.3364
1986,3,3,1,169,4.8938
1986,3,3,2,201,4.9495
1986,3,3,3,196,3.7223
1986,3,3,4,183,4.9992
1986,3,3,5,154,9.9990
1986,4,1,1,426,2.0029
1986,4,1,2,588,1.0011
1986,4,1,3,631,1.8251
1986,4,1,4,613,1.8477
1986,4,1,5,636,1.5459
1986,4,2,1,133,0.6862
1986,4,2,2,181,2.5497
1986,4,2,3,211,2.4897
1986,4,2,4,225,1.2972
1986,4,2,5,246,1.6601
1986,4,3,1,162,-2.9029
1986,4,3,2,186,-1.5535
1986,4,3,3,179,0.3407
1986,4,3,4,171,1.5184
1986,4,3,5,152,-1.3431
1986,5,1,1,446,2.8721
1986,5,1,2,595,2.6520
1986,5,1,3,652,2.4201
1986,5,1,4,644,4.1315
1986,5,1,5,651,5.4295
1986,5,2,1,146,2.7757
1986,5,2,2,191,1.8017
1986,5,2,3,230,3.2800
1986,5,2,4,248,4.1776
1986,5,2,5,261,5.1833
1986,5,3,1,171,4.0601
1986,5,3,2,212,5.3104
1986,5,3,3,207,5.3988
1986,5,3,4,193,4.9023
1986,5,3,5,156,7.5526
1986,6,1,1,469,-1.3357
1986,6,1,2,620,-0.5696
1986,6,1,3,697,-0.5166
1986,6,1,4,667,0.6863
1986,6,1,5,682,0.8310
1986,6,2,1,148,0.7184
1986,6,2,2,196,-1.5891
1986,6,2,3,231,-1.0183
1986,6,2,4,261,-0.0135
1986,6,2,5,281,0.4720
1986,6,3,1,173,4.2311
1986,6,3,2,213,0.8458
1986,6,3,3,212,0.3118
1986,6,3,4,194,1.8547
1986,6,3,5,162,2.8952
1986,7,1,1,445,-9.3133
1986,7,1,2,593,-10.0020
1986,7,1,3,686,-8.1923
1986,7,1,4,642,-8.0766
1986,7,1,5,675,-9.4804
1986,7,2,1,149,-6.6617
1986,7,2,2,199,-9.5832
1986,7,2,3,218,-10.0738
1986,7,2,4,259,-9.6797
1986,7,2,5,275,-10.3495
1986,7,3,1,170,2.2528
1986,7,3,2,205,-7.0851
1986,7,3,3,197,-6.7278
1986,7,3,4,184,-5.7406
1986,7,3,5,159,-7.5787
1986,8,1,1,443,2.9998
1986,8,1,2,595,1.5900
1986,8,1,3,678,0.8259
1986,8,1,4,640,0.4756
1986,8,1,5,669,1.2179
1986,8,2,1,153,5.6681
1986,8,2,2,204,5.6197
1986,8,2,3,218,4.5793
1986,8,2,4,274,3.8519
1986,8,2,5,280,2.6769
1986,8,3,1,176,8.4466
1986,8,3,2,203,7.1406
1986,8,3,3,202,8.1089
1986,8,3,4,185,6.9357
1986,8,3,5,163,3.9932
1986,9,1,1,463,-5.5577
1986,9,1,2,615,-6.4462
1986,9,1,3,718,-6.3760
1986,9,1,4,667,-6.5740
1986,9,1,5,681,-6.8106
1986,9,2,1,159,-5.4661
1986,9,2,2,210,-7.0242
1986,9,2,3,224,-4.9418
1986,9,2,4,278,-5.7271
1986,9,2,5,289,-7.1973
1986,9,3,1,180,-9.0221
1986,9,3,2,209,-6.1324
1986,9,3,3,204,-7.3780
1986,9,3,4,182,-8.0108
1986,9,3,5,164,-9.4173
1986,10,1,1,445,0.6568
1986,10,1,2,590,1.0403
1986,10,1,3,662,2.4674
1986,10,1,4,633,3.9512
1986,10,1,5,655,4.3026
1986,10,2,1,152,3.9037
1986,10,2,2,198,3.7746
1986,10,2,3,194,4.6234
1986,10,2,4,256,4.0116
1986,10,2,5,276,5.5511
1986,10,3,1,174,5.1875
1986,10,3,2,190,3.8230
1986,10,3,3,176,7.1244
1986,10,3,4,162,6.7802
1986,10,3,5,160,7.2535
1986,11,1,1,438,-3.0849
1986,11,1,2,608,-0.2513
1986,11,1,3,675,0.2382
1986,11,1,4,645,-0.0981
1986,11,1,5,682,0.8053
1986,11,2,1,150,-3.6892
1986,11,2,2,203,0.0647
1986,11,2,3,202,0.1433
1986,11,2,4,264,1.2159
1986,11,2,5,275,1.9942
1986,11,3,1,178,1.2050
1986,11,3,2,199,2.3877
1986,11,3,3,182,3.3528
1986,11,3,4,165,3.2154
1986,11,3,5,155,2.1756
1986,12,1,1,459,-4.3093
1986,12,1,2,638,-4.6639
1986,12,1,3,699,-1.1625
1986,12,1,4,678,-1.9420
1986,12,1,5,694,-3.6150
1986,12,2,1,153,-3.1656
1986,12,2,2,207,-2.4305
1986,12,2,3,197,-3.3341
1986,12,2,4,264,-1.9416
1986,12,2,5,275,-1.2708
1986,12,3,1,180,-3.2898
1986,12,3,2,206,-2.8895
1986,12,3,3,179,-1.5503
1986,12,3,4,169,-2.4585
1986,12,3,5,156,-4.7323
1987,1,1,1,417,11.5150
1987,1,1,2,606,11.2199
1987,1,1,3,653,10.2824
1987,1,1,4,661,10.7356
1987,1,1,5,669,11.7477
1987,1,2,1,140,10.0702
1987,1,2,2,189,13.8278
1987,1,2,3,178,13.7462
1987,1,2,4,249,12.7248
1987,1,2,5,248,13.9326
1987,1,3,1,173,9.9067
1987,1,3,2,182,13.1276
1987,1,3,3,166,16.3419
1987,1,3,4,146,13.3146
1987,1,3,5,147,13.7177
1987,2,1,1,379,6.3893
1987,2,1,2,573,9.0515
1987,2,1,3,654,8.3414
1987,2,1,4,656,8.4384
1987,2,1,5,674,9.3369
1987,2,2,1,138,5.8947
1987,2,2,2,184,8.2156
1987,2,2,3,177,8.1217
1987,2,2,4,245,9.3877
1987,2,2,5,239,10.1250
1987,2,3,1,169,-0.8336
1987,2,3,2,182,6.3469
1987,2,3,3,173,3.3541
1987,2,3,4,148,5.2119
1987,2,3,5,148,6.7789
1987,3,1,1,403,6.1177
1987,3,1,2,598,0.9585
1987,3,1,3,681,2.6623
1987,3,1,4,702,1.6061
1987,3,1,5,698,2.5291
1987,3,2,1,142,5.8662
1987,3,2,2,192,1.1188
1987,3,2,3,196,1.6389
1987,3,2,4,250,1.5278
1987,3,2,5,260,1.8146
1987,3,3,1,173,0.3643
1987,3,3,2,192,4.8931
1987,3,3,3,174,3.5118
1987,3,3,4,165,1.8746
1987,3,3,5,152,2.7448
1987,4,1,1,402,-1.0889
1987,4,1,2,586,-4.0209
1987,4,1,3,644,-2.9014
1987,4,1,4,685,-2.6408
1987,4,1,5,697,-2.4942
1987,4,2,1,137,-2.3369
1987,4,2,2,192,-2.3986
1987,4,2,3,190,-2.2691
1987,4,2,4,240,-2.4507
1987,4,2,5,260,-3.4292
1987,4,3,1,168,-3.4171
1987,4,3,2,194,0.1975
1987,4,3,3,158,0.1403
1987,4,3,4,158,-0.1307
1987,4,3,5,154,-2.2635
1987,5,1,1,419,2.0841
1987,5,1,2,599,1.1526
1987,5,1,3,671,-0.1818
1987,5,1,4,697,0.3321
1987,5,1,5,741,-0.8764
1987,5,2,1,157,-0.9524
1987,5,2,2,206,-0.1909
1987,5,2,3,200,1.5282
1987,5,2,4,260,0.4454
1987,5,2,5,272,0.3480
1987,5,3,1,173,-0.5189
1987,5,3,2,206,0.4595
1987,5,3,3,184,1.8443
1987,5,3,4,176,1.0858
1987,5,3,5,164,1.0911
1987,6,1,1,459,2.3356
1987,6,1,2,632,2.3250
1987,6,1,3,714,1.7343
1987,6,1,4,735,2.6902
1987,6,1,5,803,2.6883
1987,6,2,1,167,2.4068
1987,6,2,2,204,1.6918
1987,6,2,3,205,2.4605
1987,6,2,4,264,4.4687
1987,6,2,5,277,2.5977
1987,6,3,1,178,3.9025
1987,6,3,2,208,4.1020
1987,6,3,3,189,5.1637
1987,6,3,4,177,4.4930
1987,6,3,5,167,5.8453
1987,7,1,1,428,5.1396
1987,7,1,2,628,1.9325
1987,7,1,3,665,1.3055
1987,7,1,4,708,4.0022
1987,7,1,5,797,3.3600
1987,7,2,1,161,5.2940
1987,7,2,2,195,3.4495
1987,7,2,3,195,5.3559
1987,7,2,4,253,4.6830
1987,7,2,5,279,2.0332
1987,7,3,1,170,1.7279
1987,7,3,2,199,5.0070
1987,7,3,3,185,4.8322
1987,7,3,4,175,6.3314
1987,7,3,5,164,5.4330
1987,8,1,1,430,-2.1862
1987,8,1,2,622,1.8574
1987,8,1,3,700,3.6375
1987,8,1,4,725,2.7153
1987,8,1,5,813,2.9968
1987,8,2,1,175,1.7737
1987,8,2,2,198,3.3234
1987,8,2,3,201,4.6773
1987,8,2,4,262,5.2527
1987,8,2,5,277,3.1481
1987,8,3,1,166,3.6440
1987,8,3,2,203,2.5113
1987,8,3,3,198,4.4809
1987,8,3,4,182,4.9331
1987,8,3,5,167,3.9977
1987,9,1,1,457,-2.8626
1987,9,1,2,651,-1.6292
1987,9,1,3,747,-1.8273
1987,9,1,4,741,0.0409
1987,9,1,5,843,-0.5287
1987,9,2,1,177,-1.7532
1987,9,2,2,189,-1.2937
1987,9,2,3,202,-2.0974
1987,9,2,4,258,-1.4363
1987,9,2,5,276,-1.9703
1987,9,3,1,168,0.2487
1987,9,3,2,205,-2.5620
1987,9,3,3,198,-2.0539
1987,9,3,4,176,-1.5672
1987,9,3,5,170,-4.8416
1987,10,1,1,456,-30.5324
1987,10,1,2,629,-31.4088
1987,10,1,3,715,-31.0755
1987,10,1,4,703,-31.3356
1987,10,1,5,832,-31.2623
1987,10,2,1,177,-25.9868
1987,10,2,2,185,-29.7224
1987,10,2,3,182,-30.9811
1987,10,2,4,231,-30.8933
1987,10,2,5,266,-31.6765
1987,10,3,1,161,-11.1594
1987,10,3,2,193,-24.1498
1987,10,3,3,180,-21.8554
1987,10,3,4,160,-23.6046
1987,10,3,5,167,-24.2964
1987,11,1,1,475,-5.8317
1987,11,1,2,623,-7.2420
1987,11,1,3,717,-5.3885
1987,11,1,4,698,-4.7130
1987,11,1,5,838,-5.7977
1987,11,2,1,186,-1.1912
1987,11,2,2,191,-4.2124
1987,11,2,3,202,-6.5271
1987,11,2,4,244,-4.8413
1987,11,2,5,276,-6.6064
1987,11,3,1,169,-4.4486
1987,11,3,2,194,-7.0396
1987,11,3,3,192,-8.7356
1987,11,3,4,165,-9.2045
1987,11,3,5,166,-8.5330
1987,12,1,1,496,1.6867
1987,12,1,2,666,4.8392
1987,12,1,3,753,6.0509
1987,12,1,4,722,6.1540
1987,12,1,5,847,7.2232
1987,12,2,1,193,3.9255
1987,12,2,2,195,10.2216
1987,12,2,3,207,11.8786
1987,12,2,4,250,11.6362
1987,12,2,5,288,13.6139
1987,12,3,1,171,1.8606
1987,12,3,2,195,9.1457
1987,12,3,3,189,8.1563
1987,12,3,4,164,9.9508
1987,12,3,5,162,9.5251
1988,1,1,1,468,8.3416
1988,1,1,2,635,6.5459
1988,1,1,3,729,4.9505
1988,1,1,4,682,5.4242
1988,1,1,5,819,4.4882
1988,1,2,1,175,5.9111
1988,1,2,2,188,3.2310
1988,1,2,3,199,2.6700
1988,1,2,4,234,2.0749
1988,1,2,5,271,0.8896
1988,1,3,1,163,9.5940
1988,1,3,2,181,1.8701
1988,1,3,3,170,0.9216
1988,1,3,4,153,3.8591
1988,1,3,5,158,5.3631
1988,2,1,1,455,5.3854
1988,2,1,2,618,7.7911
1988,2,1,3,708,9.4610
1988,2,1,4,660,8.2717
1988,2,1,5,826,8.6544
1988,2,2,1,166,6.1433
1988,2,2,2,190,8.9081
1988,2,2,3,206,9.6440
1988,2,2,4,235,11.2971
1988,2,2,5,272,11.3188
1988,2,3,1,158,-0.1999
1988,2,3,2,184,6.0943
1988,2,3,3,190,6.1108
1988,2,3,4,162,6.4359
1988,2,3,5,154,6.0995
1988,3,1,1,499,4.8097
1988,3,1,2,668,5.3089
1988,3,1,3,751,6.6993
1988,3,1,4,681,4.8215
1988,3,1,5,858,5.7124
1988,3,2,1,173,0.8838
1988,3,2,2,201,3.0678
1988,3,2,3,224,4.9875
1988,3,2,4,250,4.5406
1988,3,2,5,282,5.0317
1988,3,3,1,167,-3.4864
1988,3,3,2,199,-2.0934
1988,3,3,3,194,-2.9435
1988,3,3,4,167,-2.4380
1988,3,3,5,157,-1.8113
1988,4,1,1,494,1.0123
1988,4,1,2,656,1.3889
1988,4,1,3,727,2.2272
1988,4,1,4,675,1.9725
1988,4,1,5,856,2.2457
1988,4,2,1,164,1.4568
1988,4,2,2,195,1.1620
1988,4,2,3,225,2.9036
1988,4,2,4,249,2.4328
1988,4,2,5,276,1.7122
1988,4,3,1,162,-0.5339
1988,4,3,2,187,1.3180
1988,4,3,3,180,1.3453
1988,4,3,4,152,1.0800
1988,4,3,5,154,2.0212
1988,5,1,1,498,-3.5552
1988,5,1,2,667,-2.4304
1988,5,1,3,732,-2.0107
1988,5,1,4,678,-1.7911
1988,5,1,5,878,-3.0120
1988,5,2,1,173,-1.0389
1988,5,2,2,196,-1.7975
1988,5,2,3,245,-1.8553
1988,5,2,4,255,-2.1024
1988,5,2,5,280,-1.1653
1988,5,3,1,171,3.1910
1988,5,3,2,205,-0.6647
1988,5,3,3,200,-0.1342
1988,5,3,4,177,-0.3438
1988,5,3,5,157,-0.1638
1988,6,1,1,519,5.5387
1988,6,1,2,689,7.2546
1988,6,1,3,755,6.1756
1988,6,1,4,715,7.2031
1988,6,1,5,903,7.9645
1988,6,2,1,172,5.1916
1988,6,2,2,203,7.4560
1988,6,2,3,246,8.5657
1988,6,2,4,257,8.2120
1988,6,2,5,283,9.3026
1988,6,3,1,168,3.6825
1988,6,3,2,203,5.1504
1988,6,3,3,207,6.1931
1988,6,3,4,180,2.8864
1988,6,3,5,157,6.4134
1988,7,1,1,480,-1.1466
1988,7,1,2,644,-1.5628
1988,7,1,3,740,-0.1445
1988,7,1,4,699,-0.0009
1988,7,1,5,882,-0.0956
1988,7,2,1,170,0.0500
1988,7,2,2,197,-1.9060
1988,7,2,3,230,-1.8854
1988,7,2,4,254,-1.3428
1988,7,2,5,278,-2.7479
1988,7,3,1,173,-0.7346
1988,7,3,2,193,-0.6399
1988,7,3,3,200,-1.4253
1988,7,3,4,173,-1.0797
1988,7,3,5,154,-0.7384
1988,8,1,1,477,-2.2160
1988,8,1,2,642,-1.7641
1988,8,1,3,727,-2.5646
1988,8,1,4,700,-1.9595
1988,8,1,5,869,-2.9237
1988,8,2,1,169,-2.6188
1988,8,2,2,194,-2.7393
1988,8,2,3,236,-2.2392
1988,8,2,4,253,-3.8952
1988,8,2,5,275,-3.7425
1988,8,3,1,169,-1.2069
1988,8,3,2,194,-3.7240
1988,8,3,3,205,-3.3620
1988,8,3,4,178,-4.0737
1988,8,3,5,157,-2.8881
1988,9,1,1,466,1.1046
1988,9,1,2,669,2.0961
1988,9,1,3,758,2.2047
1988,9,1,4,731,2.7524
1988,9,1,5,875,3.9801
1988,9,2,1,170,3.2012
1988,9,2,2,192,2.8425
1988,9,2,3,241,2.4662
1988,9,2,4,270,2.8898
1988,9,2,5,275,3.2917
1988,9,3,1,172,4.1512
1988,9,3,2,197,3.7487
1988,9,3,3,215,2.6711
1988,9,3,4,178,4.7267
1988,9,3,5,155,6.1911
1988,10,1,1,438,-0.6485
1988,10,1,2,624,-3.1959
1988,10,1,3,709,-1.9649
1988,10,1,4,709,-1.9448
1988,10,1,5,852,-0.7953
1988,10,2,1,165,0.7227
1988,10,2,2,173,-0.6877
1988,10,2,3,220,-1.4643
1988,10,2,4,259,-0.6161
1988,10,2,5,271,-0.6792
1988,10,3,1,166,1.9854
1988,10,3,2,183,3.9811
1988,10,3,3,195,0.9305
1988,10,3,4,168,2.7937
1988,10,3,5,149,2.8075
1988,11,1,1,421,-4.6404
1988,11,1,2,604,-4.2422
1988,11,1,3,709,-5.0128
1988,11,1,4,699,-3.6198
1988,11,1,5,854,-3.0222
1988,11,2,1,170,-0.9065
1988,11,2,2,176,-3.0842
1988,11,2,3,229,-3.3478
1988,11,2,4,266,-3.1067
1988,11,2,5,279,-3.0886
1988,11,3,1,169,-0.8644
1988,11,3,2,188,-1.0449
1988,11,3,3,198,-1.7270
1988,11,3,4,174,-0.9570
1988,11,3,5,152,-2.4821
1988,12,1,1,416,2.6656
1988,12,1,2,624,3.9070
1988,12,1,3,750,4.2007
1988,12,1,4,728,3.9193
1988,12,1,5,890,4.4420
1988,12,2,1,167,4.5503
1988,12,2,2,169,4.8172
1988,12,2,3,229,4.6596
1988,12,2,4,263,4.8836
1988,12,2,5,282,5.5345
1988,12,3,1,168,1.2316
1988,12,3,2,183,2.0022
1988,12,3,3,199,2.9218
1988,12,3,4,171,2.1962
1988,12,3,5,154,2.5522
1989,1,1,1,370,4.3128
1989,1,1,2,597,4.5079
1989,1,1,3,699,3.8171
1989,1,1,4,700,4.7042
1989,1,1,5,871,6.0995
1989,1,2,1,157,6.2517
1989,1,2,2,153,4.5215
1989,1,2,3,213,5.4652
1989,1,2,4,252,4.7692
1989,1,2,5,268,4.3198
1989,1,3,1,162,4.9596
1989,1,3,2,165,7.1743
1989,1,3,3,183,7.0857
1989,1,3,4,151,7.1939
1989,1,3,5,141,6.5682
1989,2,1,1,358,0.8873
1989,2,1,2,570,-0.0389
1989,2,1,3,679,1.1797
1989,2,1,4,674,0.1848
1989,2,1,5,857,0.6751
1989,2,2,1,150,0.8415
1989,2,2,2,150,0.6812
1989,2,2,3,213,0.6373
1989,2,2,4,262,1.1322
1989,2,2,5,269,0.8980
1989,2,3,1,162,-1.5208
1989,2,3,2,161,-2.3288
1989,2,3,3,187,-2.0365
1989,2,3,4,154,-2.7917
1989,2,3,5,145,-2.2406
1989,3,1,1,403,2.1932
1989,3,1,2,599,3.1209
1989,3,1,3,714,2.5476
1989,3,1,4,715,3.1127
1989,3,1,5,875,3.6882
1989,3,2,1,159,2.7168
1989,3,2,2,167,2.8678
1989,3,2,3,215,2.1572
1989,3,2,4,268,2.4024
1989,3,2,5,279,2.6769
1989,3,3,1,168,2.0298
1989,3,3,2,167,1.0529
1989,3,3,3,197,2.3656
1989,3,3,4,166,1.8079
1989,3,3,5,150,2.2257
1989,4,1,1,391,3.1710
1989,4,1,2,604,2.5858
1989,4,1,3,682,2.2171
1989,4,1,4,676,3.7397
1989,4,1,5,853,4.3358
1989,4,2,1,157,4.8365
1989,4,2,2,169,4.9850
1989,4,2,3,213,4.2906
1989,4,2,4,254,5.2924
1989,4,2,5,277,6.2750
1989,4,3,1,166,5.9888
1989,4,3,2,158,4.4794
1989,4,3,3,184,5.1653
1989,4,3,4,157,5.6073
1989,4,3,5,148,5.7861
1989,5,1,1,405,1.7383
1989,5,1,2,595,2.8634
1989,5,1,3,701,2.7372
1989,5,1,4,689,3.2013
1989,5,1,5,882,5.0900
1989,5,2,1,159,5.6174
1989,5,2,2,176,5.0927
1989,5,2,3,225,3.1650
1989,5,2,4,264,4.4621
1989,5,2,5,281,6.2592
1989,5,3,1,177,5.6102
1989,5,3,2,174,3.3275
1989,5,3,3,206,2.9976
1989,5,3,4,179,4.2286
1989,5,3,5,158,5.5464
1989,6,1,1,434,-1.2826
1989,6,1,2,638,-0.0610
1989,6,1,3,743,-2.3294
1989,6,1,4,732,-1.8632
1989,6,1,5,940,-2.7577
1989,6,2,1,159,-0.2616
1989,6,2,2,186,-2.7395
1989,6,2,3,237,-3.5475
1989,6,2,4,268,-2.8080
1989,6,2,5,296,-2.9274
1989,6,3,1,180,1.2039
1989,6,3,2,180,-0.0683
1989,6,3,3,211,-1.4994
1989,6,3,4,185,-0.9015
1989,6,3,5,161,-3.0961
1989,7,1,1,421,1.9672
1989,7,1,2,595,2.2616
1989,7,1,3,704,3.7045
1989,7,1,4,692,3.6809
1989,7,1,5,913,4.4315
1989,7,2,1,149,4.5757
1989,7,2,2,177,4.5592
1989,7,2,3,220,3.3625
1989,7,2,4,253,4.9692
1989,7,2,5,287,4.4451
1989,7,3,1,173,7.4884
1989,7,3,2,172,7.0979
1989,7,3,3,192,7.5255
1989,7,3,4,181,10.5885
1989,7,3,5,159,9.5738
1989,8,1,1,416,1.2701
1989,8,1,2,591,2.5146
1989,8,1,3,689,1.4339
1989,8,1,4,694,1.8575
1989,8,1,5,919,0.8308
1989,8,2,1,144,2.4518
1989,8,2,2,178,2.1519
1989,8,2,3,219,2.7959
1989,8,2,4,252,3.0098
1989,8,2,5,284,3.7817
1989,8,3,1,171,0.4215
1989,8,3,2,180,3.1533
1989,8,3,3,199,3.0851
1989,8,3,4,184,1.3234
1989,8,3,5,167,3.0209
1989,9,1,1,410,1.4152
1989,9,1,2,596,-0.8498
1989,9,1,3,702,-0.3165
1989,9,1,4,732,-0.7910
1989,9,1,5,921,1.1850
1989,9,2,1,149,0.0965
1989,9,2,2,190,0.7167
1989,9,2,3,224,0.0909
1989,9,2,4,255,0.1141
1989,9,2,5,285,1.7555
1989,9,3,1,173,0.8010
1989,9,3,2,187,-1.5672
1989,9,3,3,200,-1.0147
1989,9,3,4,191,0.1445
1989,9,3,5,168,-0.8835
1989,10,1,1,372,-5.6366
1989,10,1,2,550,-7.0336
1989,10,1,3,662,-5.8588
1989,10,1,4,699,-5.5028
1989,10,1,5,893,-5.2904
1989,10,2,1,141,-4.0138
1989,10,2,2,181,-6.2024
1989,10,2,3,209,-6.2689
1989,10,2,4,243,-6.5692
1989,10,2,5,278,-5.2172
1989,10,3,1,166,-1.0364
1989,10,3,2,176,-3.4950
1989,10,3,3,173,-2.4771
1989,10,3,4,179,-1.7151
1989,10,3,5,161,-2.6003
1989,11,1,1,358,0.5946
1989,11,1,2,540,-0.6657
1989,11,1,3,641,-1.1483
1989,11,1,4,704,-0.7671
1989,11,1,5,863,-0.8154
1989,11,2,1,137,3.7972
