year,month,rank_ME,rank_ROE_1,nstocks,ret_vw
1980,5,3,1,59,4.6914
1980,5,3,2,134,6.2038
1980,5,3,3,146,7.1794
1980,5,3,4,165,4.8710
1980,5,3,5,162,5.2909
1980,6,1,1,342,3.4428
1980,6,1,2,141,2.7817
1980,6,1,3,112,2.5033
1980,6,1,4,103,3.4118
1980,6,1,5,113,5.6753
1980,6,2,1,97,2.9997
1980,6,2,2,105,1.6592
1980,6,2,3,108,3.7740
1980,6,2,4,103,4.3065
1980,6,2,5,105,6.8513
1980,6,3,1,60,2.5194
1980,6,3,2,128,1.2521
1980,6,3,3,152,2.6895
1980,6,3,4,158,3.8598
1980,6,3,5,172,4.0597
1980,7,1,1,354,10.6764
1980,7,1,2,153,11.6411
1980,7,1,3,106,10.9594
1980,7,1,4,105,12.4600
1980,7,1,5,94,15.2781
1980,7,2,1,91,10.2814
1980,7,2,2,111,10.9631
1980,7,2,3,106,8.2984
1980,7,2,4,99,11.7216
1980,7,2,5,110,13.2811
1980,7,3,1,56,11.3737
1980,7,3,2,121,4.2853
1980,7,3,3,153,6.6980
1980,7,3,4,164,8.4452
1980,7,3,5,174,6.2038
1980,8,1,1,328,6.7658
1980,8,1,2,166,7.6152
1980,8,1,3,130,8.1408
1980,8,1,4,100,8.4113
1980,8,1,5,91,11.1190
1980,8,2,1,91,4.9854
1980,8,2,2,112,2.5184
1980,8,2,3,101,4.0984
1980,8,2,4,99,5.8760
1980,8,2,5,115,7.6165
1980,8,3,1,62,0.4973
1980,8,3,2,111,0.7770
1980,8,3,3,153,2.5613
1980,8,3,4,164,1.0669
1980,8,3,5,174,2.9142
1980,9,1,1,304,2.4132
1980,9,1,2,163,1.3258
1980,9,1,3,134,1.6819
1980,9,1,4,103,3.2249
1980,9,1,5,104,5.0871
1980,9,2,1,91,1.4793
1980,9,2,2,116,1.2373
1980,9,2,3,94,2.5227
1980,9,2,4,101,3.5922
1980,9,2,5,119,6.7393
1980,9,3,1,62,-0.2320
1980,9,3,2,111,-1.5229
1980,9,3,3,150,1.5201
1980,9,3,4,170,3.1680
1980,9,3,5,171,6.4377
1980,10,1,1,288,1.9973
1980,10,1,2,182,2.7427
1980,10,1,3,128,5.0744
1980,10,1,4,100,3.7417
1980,10,1,5,106,7.8354
1980,10,2,1,98,-0.7114
1980,10,2,2,112,2.2284
1980,10,2,3,97,3.7644
1980,10,2,4,92,2.3300
1980,10,2,5,116,4.7075
1980,10,3,1,60,-1.4640
1980,10,3,2,109,-1.5095
1980,10,3,3,149,-0.3442
1980,10,3,4,176,4.0570
1980,10,3,5,176,2.8738
1980,11,1,1,286,1.2658
1980,11,1,2,193,1.7405
1980,11,1,3,119,5.8907
1980,11,1,4,84,7.0788
1980,11,1,5,109,8.5518
1980,11,2,1,94,3.4197
1980,11,2,2,101,3.9362
1980,11,2,3,109,4.9534
1980,11,2,4,106,5.8704
1980,11,2,5,98,11.2225
1980,11,3,1,62,3.0557
1980,11,3,2,108,6.1411
1980,11,3,3,144,9.8547
1980,11,3,4,165,16.6554
1980,11,3,5,174,12.4095
1980,12,1,1,293,-4.0018
1980,12,1,2,180,-1.0160
1980,12,1,3,123,-3.4670
1980,12,1,4,83,-2.9517
1980,12,1,5,114,-3.5321
1980,12,2,1,92,-2.4531
1980,12,2,2,104,-3.9973
1980,12,2,3,110,-0.4411
1980,12,2,4,104,-2.1889
1980,12,2,5,100,-1.9367
1980,12,3,1,64,-1.3902
1980,12,3,2,111,-3.4609
1980,12,3,3,136,-3.7822
1980,12,3,4,168,-5.1053
1980,12,3,5,171,-3.8767
1981,1,1,1,304,3.5284
1981,1,1,2,161,2.5433
1981,1,1,3,129,3.5662
1981,1,1,4,82,0.1439
1981,1,1,5,111,2.0914
1981,1,2,1,80,-0.5244
1981,1,2,2,116,0.6285
1981,1,2,3,109,1.5708
1981,1,2,4,105,-1.2345
1981,1,2,5,102,-2.6188
1981,1,3,1,70,1.1935
1981,1,3,2,108,0.2796
1981,1,3,3,138,-5.2345
1981,1,3,4,162,-6.7508
1981,1,3,5,172,-5.7335
1981,2,1,1,318,0.3290
1981,2,1,2,124,0.1292
1981,2,1,3,140,2.7904
1981,2,1,4,101,1.2839
1981,2,1,5,111,3.1137
1981,2,2,1,78,1.0261
1981,2,2,2,107,2.2797
1981,2,2,3,105,1.3000
1981,2,2,4,92,2.4039
1981,2,2,5,112,2.3176
1981,2,3,1,65,3.4725
1981,2,3,2,121,1.9185
1981,2,3,3,141,1.3721
1981,2,3,4,163,3.0066
1981,2,3,5,161,0.8334
1981,3,1,1,313,8.2002
1981,3,1,2,131,7.7038
1981,3,1,3,127,8.8902
1981,3,1,4,110,13.0655
1981,3,1,5,116,13.4596
1981,3,2,1,98,8.1124
1981,3,2,2,91,5.8397
1981,3,2,3,100,7.2211
1981,3,2,4,88,9.0549
1981,3,2,5,115,9.0979
1981,3,3,1,52,6.3963
1981,3,3,2,133,3.6050
1981,3,3,3,140,4.7137
1981,3,3,4,163,2.0451
1981,3,3,5,162,4.7616
1981,4,1,1,316,3.7505
1981,4,1,2,121,2.4588
1981,4,1,3,126,3.4905
1981,4,1,4,117,4.1793
1981,4,1,5,113,5.8938
1981,4,2,1,100,-0.0186
1981,4,2,2,98,0.9261
1981,4,2,3,89,4.6445
1981,4,2,4,91,5.6541
1981,4,2,5,118,1.1392
1981,4,3,1,54,-2.8150
1981,4,3,2,131,0.4264
1981,4,3,3,142,-2.9528
1981,4,3,4,163,-2.4095
1981,4,3,5,159,-2.2759
1981,5,1,1,297,3.0950
1981,5,1,2,147,1.9679
1981,5,1,3,114,3.8654
1981,5,1,4,90,5.3908
1981,5,1,5,136,4.5065
1981,5,2,1,105,2.1742
1981,5,2,2,88,1.9416
1981,5,2,3,106,4.0785
1981,5,2,4,97,3.2161
1981,5,2,5,112,4.1872
1981,5,3,1,73,1.9268
1981,5,3,2,127,2.4927
1981,5,3,3,135,-0.5981
1981,5,3,4,171,-0.8355
1981,5,3,5,161,1.8591
1981,6,1,1,299,0.5231
1981,6,1,2,169,1.6660
1981,6,1,3,112,-0.2594
1981,6,1,4,93,-0.2895
1981,6,1,5,122,0.5225
1981,6,2,1,104,-3.1205
1981,6,2,2,87,-1.3424
1981,6,2,3,111,0.8547
1981,6,2,4,104,-2.6538
1981,6,2,5,109,-2.7835
1981,6,3,1,73,-2.9969
1981,6,3,2,116,-0.1383
1981,6,3,3,139,1.0529
1981,6,3,4,173,0.1749
1981,6,3,5,164,-4.0603
1981,7,1,1,301,-3.7735
1981,7,1,2,178,-3.5867
1981,7,1,3,124,-2.0529
1981,7,1,4,88,-2.6707
1981,7,1,5,110,-1.1882
1981,7,2,1,101,-3.9691
1981,7,2,2,86,-2.5856
1981,7,2,3,103,-1.7053
1981,7,2,4,109,-0.3187
1981,7,2,5,113,-2.2479
1981,7,3,1,68,-3.3156
1981,7,3,2,117,-0.2097
1981,7,3,3,140,-0.6629
1981,7,3,4,174,1.3011
1981,7,3,5,159,1.7018
1981,8,1,1,305,-9.1715
1981,8,1,2,140,-6.7405
1981,8,1,3,134,-6.2416
1981,8,1,4,100,-8.3959
1981,8,1,5,118,-9.4984
1981,8,2,1,107,-6.8307
1981,8,2,2,94,-7.1805
1981,8,2,3,95,-5.7255
1981,8,2,4,98,-6.1004
1981,8,2,5,120,-7.0552
1981,8,3,1,58,-7.6760
1981,8,3,2,122,-4.0633
1981,8,3,3,154,-4.4927
1981,8,3,4,165,-5.4849
1981,8,3,5,160,-6.6408
1981,9,1,1,300,-9.3642
1981,9,1,2,126,-9.4677
1981,9,1,3,131,-6.1497
1981,9,1,4,103,-6.5614
1981,9,1,5,134,-6.7101
1981,9,2,1,111,-9.4487
1981,9,2,2,95,-5.3152
1981,9,2,3,93,-6.5922
1981,9,2,4,90,-6.8643
1981,9,2,5,128,-7.6477
1981,9,3,1,58,-7.2715
1981,9,3,2,126,-4.2393
1981,9,3,3,149,-6.1791
1981,9,3,4,170,-6.5234
1981,9,3,5,155,-5.9798
1981,10,1,1,297,6.5739
1981,10,1,2,134,7.7106
1981,10,1,3,126,8.7712
1981,10,1,4,105,12.6743
1981,10,1,5,130,13.0132
1981,10,2,1,109,5.0100
1981,10,2,2,90,6.6699
1981,10,2,3,92,5.7809
1981,10,2,4,84,6.8062
1981,10,2,5,138,10.8132
1981,10,3,1,54,2.7651
1981,10,3,2,132,1.9034
1981,10,3,3,148,4.6784
1981,10,3,4,172,5.6030
1981,10,3,5,148,9.5644
1981,11,1,1,293,0.2070
1981,11,1,2,143,3.8706
1981,11,1,3,122,3.9218
1981,11,1,4,93,4.1414
1981,11,1,5,124,3.2969
1981,11,2,1,102,1.4174
1981,11,2,2,96,4.1727
1981,11,2,3,101,5.6422
1981,11,2,4,90,3.8156
1981,11,2,5,119,2.7323
1981,11,3,1,62,5.0060
1981,11,3,2,115,4.1911
1981,11,3,3,143,5.5941
1981,11,3,4,160,4.8688
1981,11,3,5,155,3.5226
1981,12,1,1,287,-1.9310
1981,12,1,2,172,-1.7153
1981,12,1,3,114,0.2537
1981,12,1,4,93,-0.3047
1981,12,1,5,122,-2.5444
1981,12,2,1,97,-1.5160
1981,12,2,2,94,-0.7750
1981,12,2,3,108,-1.0194
1981,12,2,4,91,-1.8225
1981,12,2,5,120,-0.1642
1981,12,3,1,65,-1.4409
1981,12,3,2,114,-1.7277
1981,12,3,3,144,-3.2678
1981,12,3,4,162,-2.0605
1981,12,3,5,147,-4.3415
1982,1,1,1,292,-1.4580
1982,1,1,2,175,-0.8218
1982,1,1,3,109,-0.8789
1982,1,1,4,90,-1.1413
1982,1,1,5,128,-2.1086
1982,1,2,1,96,-2.3578
1982,1,2,2,98,-2.9047
1982,1,2,3,105,-4.3012
1982,1,2,4,92,-2.8423
1982,1,2,5,111,-5.9741
1982,1,3,1,67,-2.0633
1982,1,3,2,114,-2.1911
1982,1,3,3,147,-0.8210
1982,1,3,4,159,-2.2092
1982,1,3,5,145,-3.8767
1982,2,1,1,285,-5.3110
1982,2,1,2,160,-3.1100
1982,2,1,3,133,-2.9862
1982,2,1,4,88,-2.7858
1982,2,1,5,126,-5.2967
1982,2,2,1,89,-6.1445
1982,2,2,2,91,-4.5244
1982,2,2,3,105,-3.3064
1982,2,2,4,92,-3.9519
1982,2,2,5,106,-4.0754
1982,2,3,1,76,-3.6437
1982,2,3,2,121,-4.6242
1982,2,3,3,143,-5.5674
1982,2,3,4,155,-5.5440
1982,2,3,5,143,-5.2041
1982,3,1,1,283,-0.1326
1982,3,1,2,178,-2.0287
1982,3,1,3,121,-0.3332
1982,3,1,4,93,-0.5644
1982,3,1,5,126,-0.2197
1982,3,2,1,99,0.3474
1982,3,2,2,87,-0.1804
1982,3,2,3,98,-1.3305
1982,3,2,4,93,-2.6263
1982,3,2,5,111,-0.1314
1982,3,3,1,58,2.4228
1982,3,3,2,127,1.7788
1982,3,3,3,148,-1.4373
1982,3,3,4,155,-0.8113
1982,3,3,5,148,-2.4285
1982,4,1,1,282,1.3807
1982,4,1,2,179,4.3130
1982,4,1,3,120,3.7062
1982,4,1,4,92,4.1613
1982,4,1,5,134,7.2964
1982,4,2,1,100,5.5751
1982,4,2,2,92,6.3545
1982,4,2,3,92,4.1041
1982,4,2,4,91,5.1726
1982,4,2,5,108,7.8489
1982,4,3,1,62,3.5009
1982,4,3,2,117,1.4753
1982,4,3,3,145,5.1475
1982,4,3,4,157,4.5839
1982,4,3,5,149,5.5897
1982,5,1,1,295,-3.1165
1982,5,1,2,178,-2.2244
1982,5,1,3,118,-1.3191
1982,5,1,4,93,-0.5582
1982,5,1,5,133,-4.1103
1982,5,2,1,102,-4.1735
1982,5,2,2,88,-3.4070
1982,5,2,3,99,-3.9095
1982,5,2,4,93,-2.1426
1982,5,2,5,101,-2.8632
1982,5,3,1,69,-2.5931
1982,5,3,2,117,-2.2366
1982,5,3,3,145,-1.1368
1982,5,3,4,155,-2.3108
1982,5,3,5,164,-4.3289
1982,6,1,1,311,-4.2127
1982,6,1,2,185,-2.6036
1982,6,1,3,126,-2.4183
1982,6,1,4,98,-1.5479
1982,6,1,5,124,-1.9225
1982,6,2,1,98,-1.2296
1982,6,2,2,100,-2.5655
1982,6,2,3,103,-2.9875
1982,6,2,4,85,-2.3049
1982,6,2,5,101,-1.1476
1982,6,3,1,68,-2.8476
1982,6,3,2,117,-0.8042
1982,6,3,3,157,-2.2957
1982,6,3,4,158,-1.5552
1982,6,3,5,158,-2.1474
1982,7,1,1,319,-1.7351
1982,7,1,2,197,-0.8441
1982,7,1,3,131,-2.5272
1982,7,1,4,85,-0.8640
1982,7,1,5,118,-0.7247
1982,7,2,1,98,-2.3448
1982,7,2,2,92,-0.6024
1982,7,2,3,103,-0.6732
1982,7,2,4,94,1.7813
1982,7,2,5,103,-1.6248
1982,7,3,1,71,-4.8055
1982,7,3,2,112,-3.9135
1982,7,3,3,153,-2.3383
1982,7,3,4,147,-0.3147
1982,7,3,5,169,-2.1460
1982,8,1,1,319,6.4138
1982,8,1,2,203,6.9861
1982,8,1,3,138,9.2656
1982,8,1,4,97,7.4796
1982,8,1,5,132,8.1755
1982,8,2,1,94,12.1968
1982,8,2,2,101,8.7493
1982,8,2,3,98,11.0039
1982,8,2,4,86,10.1775
1982,8,2,5,117,11.7990
1982,8,3,1,67,14.5556
1982,8,3,2,110,13.2430
1982,8,3,3,142,13.5377
1982,8,3,4,173,12.5867
1982,8,3,5,157,11.4246
1982,9,1,1,338,0.2889
1982,9,1,2,209,3.6848
1982,9,1,3,128,4.7435
1982,9,1,4,117,6.1622
1982,9,1,5,152,3.9586
1982,9,2,1,93,2.0059
1982,9,2,2,106,1.4936
1982,9,2,3,96,2.8558
1982,9,2,4,90,3.5939
1982,9,2,5,115,3.5294
1982,9,3,1,70,-2.7722
1982,9,3,2,107,1.3892
1982,9,3,3,142,-0.2688
1982,9,3,4,168,1.2045
1982,9,3,5,163,2.2027
1982,10,1,1,336,11.5102
1982,10,1,2,207,11.7063
1982,10,1,3,131,15.4114
1982,10,1,4,116,15.7807
1982,10,1,5,152,18.6033
1982,10,2,1,92,12.9088
1982,10,2,2,106,14.4505
1982,10,2,3,99,14.1204
1982,10,2,4,89,12.2270
1982,10,2,5,116,13.7877
1982,10,3,1,66,14.5154
1982,10,3,2,110,11.5667
1982,10,3,3,139,9.1880
1982,10,3,4,170,10.6206
1982,10,3,5,167,11.9306
1982,11,1,1,339,7.9034
1982,11,1,2,241,9.3457
1982,11,1,3,157,9.4916
1982,11,1,4,124,10.9668
1982,11,1,5,167,11.1149
1982,11,2,1,90,5.4752
1982,11,2,2,109,8.1383
1982,11,2,3,101,6.4821
1982,11,2,4,101,7.4790
1982,11,2,5,126,12.1005
1982,11,3,1,63,6.2867
1982,11,3,2,109,3.9995
1982,11,3,3,146,3.6350
1982,11,3,4,159,1.3980
1982,11,3,5,165,6.9784
1982,12,1,1,412,1.8709
1982,12,1,2,279,0.8719
1982,12,1,3,155,0.8078
1982,12,1,4,148,2.3403
1982,12,1,5,169,4.2769
1982,12,2,1,87,0.3892
1982,12,2,2,109,1.7448
1982,12,2,3,113,2.2573
1982,12,2,4,112,2.2939
1982,12,2,5,123,1.1019
1982,12,3,1,58,5.1715
1982,12,3,2,112,0.4953
1982,12,3,3,143,0.6314
1982,12,3,4,161,3.0772
1982,12,3,5,169,1.7806
1983,1,1,1,439,9.7766
1983,1,1,2,276,8.6523
1983,1,1,3,149,8.9321
1983,1,1,4,161,9.3719
1983,1,1,5,163,10.5869
1983,1,2,1,91,6.3335
1983,1,2,2,119,9.1886
1983,1,2,3,104,5.6464
1983,1,2,4,114,6.1921
1983,1,2,5,133,4.8835
1983,1,3,1,60,5.9907
1983,1,3,2,106,4.8477
1983,1,3,3,148,8.1034
1983,1,3,4,169,2.7952
1983,1,3,5,161,2.2665
1983,2,1,1,418,3.2860
1983,2,1,2,281,5.7053
1983,2,1,3,164,4.8923
1983,2,1,4,153,6.2299
1983,2,1,5,181,9.2850
1983,2,2,1,87,5.7691
1983,2,2,2,109,3.5483
1983,2,2,3,111,4.6558
1983,2,2,4,112,6.2368
1983,2,2,5,171,6.4110
1983,2,3,1,69,2.8948
1983,2,3,2,104,2.5065
1983,2,3,3,138,1.6192
1983,2,3,4,167,2.3472
1983,2,3,5,163,3.3357
1983,3,1,1,434,4.5247
1983,3,1,2,295,4.6130
1983,3,1,3,181,3.8104
1983,3,1,4,177,5.3577
1983,3,1,5,226,4.5480
1983,3,2,1,85,3.2596
1983,3,2,2,117,3.1890
1983,3,2,3,100,3.1251
1983,3,2,4,109,4.1701
1983,3,2,5,182,4.0088
1983,3,3,1,72,1.7674
1983,3,3,2,98,2.3452
1983,3,3,3,139,1.7519
1983,3,3,4,173,3.1541
1983,3,3,5,168,3.8690
1983,4,1,1,461,5.5975
1983,4,1,2,306,7.7217
1983,4,1,3,196,7.4441
1983,4,1,4,182,8.3666
1983,4,1,5,253,8.6778
1983,4,2,1,96,6.0906
1983,4,2,2,113,5.1302
1983,4,2,3,104,5.1114
1983,4,2,4,102,6.0088
1983,4,2,5,187,9.5081
1983,4,3,1,68,8.2019
1983,4,3,2,99,8.3224
1983,4,3,3,135,5.6055
1983,4,3,4,181,4.8890
1983,4,3,5,171,9.2327
1983,5,1,1,494,12.2236
1983,5,1,2,262,10.7517
1983,5,1,3,212,8.2276
1983,5,1,4,183,9.4377
1983,5,1,5,293,9.3346
1983,5,2,1,99,8.5823
1983,5,2,2,103,6.5428
1983,5,2,3,112,6.7918
1983,5,2,4,134,4.5841
1983,5,2,5,178,5.9626
1983,5,3,1,77,4.7613
1983,5,3,2,109,2.5438
1983,5,3,3,145,0.3932
1983,5,3,4,166,-0.9795
1983,5,3,5,175,-1.0676
1983,6,1,1,516,4.8558
1983,6,1,2,288,4.7156
1983,6,1,3,208,4.0120
1983,6,1,4,191,4.0948
1983,6,1,5,311,4.1826
1983,6,2,1,103,5.3275
1983,6,2,2,100,4.3198
1983,6,2,3,121,5.0857
1983,6,2,4,133,3.8378
1983,6,2,5,176,6.9637
1983,6,3,1,81,3.4496
1983,6,3,2,114,2.6613
1983,6,3,3,152,3.7759
1983,6,3,4,165,4.3147
1983,6,3,5,172,5.1500
1983,7,1,1,525,-3.2794
1983,7,1,2,300,-2.2307
1983,7,1,3,206,-2.3678
1983,7,1,4,201,-2.1252
1983,7,1,5,311,-1.1924
1983,7,2,1,109,-4.3196
1983,7,2,2,89,-2.1516
1983,7,2,3,130,-2.4586
1983,7,2,4,125,-2.1018
1983,7,2,5,173,-3.7311
1983,7,3,1,78,-3.8054
1983,7,3,2,115,-3.2427
1983,7,3,3,147,-3.6513
1983,7,3,4,158,-1.4191
1983,7,3,5,178,-3.8845
1983,8,1,1,480,-5.0809
1983,8,1,2,307,-3.4621
1983,8,1,3,195,-3.8467
1983,8,1,4,204,-0.4031
1983,8,1,5,288,-4.5422
1983,8,2,1,106,-4.2551
1983,8,2,2,111,-2.3514
1983,8,2,3,117,-4.2827
1983,8,2,4,125,-2.2445
1983,8,2,5,173,-4.0280
1983,8,3,1,77,0.8348
1983,8,3,2,108,2.8574
1983,8,3,3,141,2.9934
1983,8,3,4,162,0.9021
1983,8,3,5,190,-1.0018
1983,9,1,1,516,-2.7427
1983,9,1,2,291,0.7455
1983,9,1,3,199,2.1130
1983,9,1,4,224,1.0703
1983,9,1,5,324,1.9279
1983,9,2,1,98,0.3292
1983,9,2,2,110,1.5348
1983,9,2,3,104,2.3116
1983,9,2,4,132,4.1715
1983,9,2,5,191,3.0569
1983,9,3,1,76,0.4633
1983,9,3,2,111,0.4699
1983,9,3,3,139,0.5320
1983,9,3,4,167,1.2345
1983,9,3,5,177,3.7074
1983,10,1,1,515,-8.1564
1983,10,1,2,281,-5.0886
1983,10,1,3,193,-6.0022
1983,10,1,4,223,-5.9260
1983,10,1,5,336,-5.9584
1983,10,2,1,99,-8.2693
1983,10,2,2,115,-6.5148
1983,10,2,3,111,-4.5855
1983,10,2,4,130,-6.1912
1983,10,2,5,192,-7.4530
1983,10,3,1,74,-4.0546
1983,10,3,2,116,-2.9893
1983,10,3,3,136,-0.9370
1983,10,3,4,167,-1.4852
1983,10,3,5,172,-1.2773
1983,11,1,1,527,2.5065
1983,11,1,2,250,5.1894
1983,11,1,3,225,4.4773
1983,11,1,4,203,5.3764
1983,11,1,5,305,5.3630
1983,11,2,1,98,3.6194
1983,11,2,2,121,5.0338
1983,11,2,3,129,4.9264
1983,11,2,4,133,6.4670
1983,11,2,5,171,6.4880
1983,11,3,1,76,5.9302
1983,11,3,2,108,3.1387
1983,11,3,3,133,2.9750
1983,11,3,4,173,2.3158
1983,11,3,5,162,0.5669
1983,12,1,1,569,-2.6934
1983,12,1,2,296,-0.7054
1983,12,1,3,240,-1.8246
1983,12,1,4,212,-2.2544
1983,12,1,5,311,-2.1392
1983,12,2,1,96,-1.7263
1983,12,2,2,117,-0.6946
1983,12,2,3,121,-0.5876
1983,12,2,4,141,-2.1763
1983,12,2,5,166,-2.8239
1983,12,3,1,75,1.0870
1983,12,3,2,113,-0.8100
1983,12,3,3,137,-0.6353
1983,12,3,4,170,-0.6135
1983,12,3,5,157,-1.7754
1984,1,1,1,579,2.0224
1984,1,1,2,304,-0.5622
1984,1,1,3,242,-0.8843
1984,1,1,4,234,-2.0796
1984,1,1,5,310,-1.8294
1984,1,2,1,90,1.8219
1984,1,2,2,116,-1.0543
1984,1,2,3,123,-3.1018
1984,1,2,4,138,-4.5401
1984,1,2,5,169,-4.6165
1984,1,3,1,77,-0.4530
1984,1,3,2,119,1.8186
1984,1,3,3,139,1.6164
1984,1,3,4,165,-1.8428
1984,1,3,5,154,-4.7590
1984,2,1,1,572,-7.0711
1984,2,1,2,284,-5.2294
1984,2,1,3,269,-6.2589
1984,2,1,4,220,-7.2161
1984,2,1,5,310,-7.5232
1984,2,2,1,96,-6.9161
1984,2,2,2,116,-3.3771
1984,2,2,3,111,-4.3985
1984,2,2,4,139,-4.6053
1984,2,2,5,176,-6.2344
1984,2,3,1,82,-3.7989
1984,2,3,2,111,-2.0351
1984,2,3,3,147,-3.2996
1984,2,3,4,153,-4.1266
1984,2,3,5,158,-3.5812
1984,3,1,1,586,0.0946
1984,3,1,2,319,0.6007
1984,3,1,3,279,0.6820
1984,3,1,4,225,-0.3621
1984,3,1,5,324,0.8573
1984,3,2,1,96,2.0580
1984,3,2,2,112,0.7893
1984,3,2,3,109,0.8226
1984,3,2,4,150,-0.7734
1984,3,2,5,178,0.6681
1984,3,3,1,85,3.0176
1984,3,3,2,111,2.5113
1984,3,3,3,139,1.0143
1984,3,3,4,151,0.7423
1984,3,3,5,163,1.4868
1984,4,1,1,612,-3.2954
1984,4,1,2,345,-0.9181
1984,4,1,3,292,-0.4348
1984,4,1,4,229,-1.4563
1984,4,1,5,344,-1.8102
1984,4,2,1,104,-1.7441
1984,4,2,2,106,0.0130
1984,4,2,3,107,1.9457
1984,4,2,4,145,0.3465
1984,4,2,5,166,0.8477
1984,4,3,1,85,-1.1522
1984,4,3,2,113,0.8472
1984,4,3,3,134,0.5734
1984,4,3,4,154,0.8461
1984,4,3,5,161,1.4336
1984,5,1,1,686,-6.9900
1984,5,1,2,278,-5.7300
1984,5,1,3,256,-4.4814
1984,5,1,4,272,-3.5908
1984,5,1,5,358,-4.2069
1984,5,2,1,108,-7.5915
1984,5,2,2,99,-5.1300
1984,5,2,3,119,-4.8936
1984,5,2,4,141,-4.6541
1984,5,2,5,170,-3.7304
1984,5,3,1,90,-7.8761
1984,5,3,2,123,-6.0540
1984,5,3,3,137,-4.6782
1984,5,3,4,165,-3.6575
1984,5,3,5,153,-4.7867
1984,6,1,1,723,-0.2920
1984,6,1,2,288,0.7372
1984,6,1,3,259,3.7056
1984,6,1,4,260,3.6190
1984,6,1,5,389,3.6483
1984,6,2,1,118,2.4564
1984,6,2,2,98,0.9999
1984,6,2,3,125,3.4136
1984,6,2,4,141,3.9171
1984,6,2,5,166,5.8500
1984,6,3,1,83,3.2475
1984,6,3,2,137,2.0175
1984,6,3,3,141,1.1923
1984,6,3,4,157,2.8115
1984,6,3,5,151,3.3617
1984,7,1,1,737,-8.3549
1984,7,1,2,314,-3.1696
1984,7,1,3,256,-3.9646
1984,7,1,4,259,-3.9357
1984,7,1,5,377,-4.5159
1984,7,2,1,124,-8.8185
1984,7,2,2,98,-5.3479
1984,7,2,3,120,-3.7535
1984,7,2,4,137,-3.1345
1984,7,2,5,172,-3.9598
1984,7,3,1,78,-6.6749
1984,7,3,2,132,-2.2236
1984,7,3,3,139,-2.5431
1984,7,3,4,158,-1.7718
1984,7,3,5,161,0.5894
1984,8,1,1,709,9.1599
1984,8,1,2,303,9.6993
1984,8,1,3,233,12.0836
1984,8,1,4,243,12.8550
1984,8,1,5,367,13.3521
1984,8,2,1,114,13.0330
1984,8,2,2,101,9.9864
1984,8,2,3,114,11.3217
1984,8,2,4,147,13.4724
1984,8,2,5,184,15.1757
1984,8,3,1,76,12.0725
1984,8,3,2,125,11.3216
1984,8,3,3,138,10.2152
1984,8,3,4,158,11.8711
1984,8,3,5,170,10.5675
1984,9,1,1,750,-2.1606
1984,9,1,2,311,0.9148
1984,9,1,3,252,-0.4028
1984,9,1,4,245,-0.0564
1984,9,1,5,377,-1.4595
1984,9,2,1,111,-1.1779
1984,9,2,2,108,-1.1944
1984,9,2,3,107,-0.0994
1984,9,2,4,146,-2.4635
1984,9,2,5,186,-1.7857
1984,9,3,1,78,-0.8688
1984,9,3,2,117,1.0634
1984,9,3,3,146,0.4196
1984,9,3,4,155,-0.9237
1984,9,3,5,173,-1.1238
1984,10,1,1,756,-4.8828
1984,10,1,2,307,-2.3113
1984,10,1,3,252,-0.9856
1984,10,1,4,254,-1.5997
1984,10,1,5,379,-1.6977
1984,10,2,1,104,-4.7755
1984,10,2,2,106,-0.5280
1984,10,2,3,110,0.0841
1984,10,2,4,140,-1.0494
1984,10,2,5,179,-1.9926
1984,10,3,1,82,-3.4974
1984,10,3,2,119,-0.1914
1984,10,3,3,143,-0.0605
1984,10,3,4,156,0.5339
1984,10,3,5,171,1.5877
1984,11,1,1,667,-4.9445
1984,11,1,2,355,-2.8754
1984,11,1,3,254,-2.5795
1984,11,1,4,233,-2.8652
1984,11,1,5,375,-3.6395
1984,11,2,1,100,-3.8536
1984,11,2,2,125,-1.7353
1984,11,2,3,129,-1.4089
1984,11,2,4,134,-2.2256
1984,11,2,5,162,-3.1218
1984,11,3,1,70,-1.7713
1984,11,3,2,117,-0.6418
1984,11,3,3,138,-0.0311
1984,11,3,4,161,-0.5631
1984,11,3,5,163,-2.0215
1984,12,1,1,721,-0.8583
1984,12,1,2,347,2.3761
1984,12,1,3,273,0.7963
1984,12,1,4,233,1.4962
1984,12,1,5,352,1.7094
1984,12,2,1,101,-0.5106
1984,12,2,2,117,1.7098
1984,12,2,3,129,2.2633
1984,12,2,4,141,2.3942
1984,12,2,5,160,4.1019
1984,12,3,1,68,-0.0536
1984,12,3,2,118,1.3370
1984,12,3,3,131,1.8672
1984,12,3,4,163,2.8579
1984,12,3,5,165,2.8522
1985,1,1,1,716,15.0188
1985,1,1,2,342,13.6048
1985,1,1,3,280,13.7317
1985,1,1,4,245,14.3699
1985,1,1,5,345,15.7394
1985,1,2,1,105,9.9109
1985,1,2,2,129,10.6102
1985,1,2,3,115,11.8621
1985,1,2,4,137,13.3557
1985,1,2,5,161,14.7367
1985,1,3,1,66,8.5827
1985,1,3,2,114,6.9355
1985,1,3,3,134,7.0249
1985,1,3,4,167,7.5024
1985,1,3,5,166,8.6720
1985,2,1,1,654,2.8321
1985,2,1,2,307,2.6605
1985,2,1,3,290,2.9429
1985,2,1,4,244,3.5633
1985,2,1,5,359,4.7724
1985,2,2,1,102,0.0199
