year,month,rank_ME,rank_GLA,nstocks,ret_vw
2013,2,1,4,250,0.6906
2013,2,1,5,337,0.2252
2013,2,2,1,89,2.4723
2013,2,2,2,84,-1.2825
2013,2,2,3,106,1.3847
2013,2,2,4,138,0.2575
2013,2,2,5,177,0.8926
2013,2,3,1,111,2.7419
2013,2,3,2,132,1.5377
2013,2,3,3,147,1.5675
2013,2,3,4,149,0.8060
2013,2,3,5,174,0.8625
2013,3,1,1,277,7.5482
2013,3,1,2,165,5.4983
2013,3,1,3,208,6.1643
2013,3,1,4,249,4.1697
2013,3,1,5,335,6.4180
2013,3,2,1,88,5.3578
2013,3,2,2,84,4.1783
2013,3,2,3,106,5.2845
2013,3,2,4,137,3.2977
2013,3,2,5,175,4.9043
2013,3,3,1,111,3.9276
2013,3,3,2,132,5.4469
2013,3,3,3,147,3.3440
2013,3,3,4,149,3.1842
2013,3,3,5,174,3.6376
2013,4,1,1,271,1.4681
2013,4,1,2,162,-0.6168
2013,4,1,3,207,-1.3153
2013,4,1,4,248,-0.9770
2013,4,1,5,334,1.3437
2013,4,2,1,88,-0.2437
2013,4,2,2,84,-2.7898
2013,4,2,3,106,-1.1411
2013,4,2,4,137,-0.9818
2013,4,2,5,175,-0.3830
2013,4,3,1,111,2.8211
2013,4,3,2,132,0.7025
2013,4,3,3,147,1.4486
2013,4,3,4,149,0.6274
2013,4,3,5,174,3.0010
2013,5,1,1,267,4.6288
2013,5,1,2,161,3.5153
2013,5,1,3,206,5.0264
2013,5,1,4,246,6.2957
2013,5,1,5,332,7.3653
2013,5,2,1,88,4.0188
2013,5,2,2,84,3.9261
2013,5,2,3,106,6.8473
2013,5,2,4,135,5.4947
2013,5,2,5,173,5.2608
2013,5,3,1,111,-0.2716
2013,5,3,2,132,3.6094
2013,5,3,3,147,1.3960
2013,5,3,4,149,1.6066
2013,5,3,5,174,2.3134
2013,6,1,1,264,-2.9577
2013,6,1,2,160,-0.0017
2013,6,1,3,203,1.3478
2013,6,1,4,244,1.3106
2013,6,1,5,330,0.7536
2013,6,2,1,88,-0.9473
2013,6,2,2,84,-0.9205
2013,6,2,3,106,-1.6926
2013,6,2,4,134,-1.1895
2013,6,2,5,173,-0.1967
2013,6,3,1,111,-0.9365
2013,6,3,2,131,-0.8544
2013,6,3,3,146,-0.4961
2013,6,3,4,149,-1.6799
2013,6,3,5,174,-2.6077
2013,7,1,1,290,10.8165
2013,7,1,2,162,6.4387
2013,7,1,3,194,8.5256
2013,7,1,4,262,8.3818
2013,7,1,5,333,7.0369
2013,7,2,1,101,7.3940
2013,7,2,2,88,6.6517
2013,7,2,3,112,7.5116
2013,7,2,4,138,6.5149
2013,7,2,5,178,6.9025
2013,7,3,1,115,5.4245
2013,7,3,2,129,4.3953
2013,7,3,3,151,5.2081
2013,7,3,4,161,5.2060
2013,7,3,5,162,5.5732
2013,8,1,1,288,-2.7923
2013,8,1,2,162,-3.7730
2013,8,1,3,193,-1.3158
2013,8,1,4,261,-3.4346
2013,8,1,5,332,-1.6473
2013,8,2,1,101,-3.6151
2013,8,2,2,88,-3.9963
2013,8,2,3,112,-3.2998
2013,8,2,4,137,-1.8170
2013,8,2,5,177,-2.0747
2013,8,3,1,114,-3.3142
2013,8,3,2,129,-1.2138
2013,8,3,3,149,-2.9700
2013,8,3,4,160,-3.2182
2013,8,3,5,162,-1.1495
2013,9,1,1,283,6.7113
2013,9,1,2,162,7.1231
2013,9,1,3,190,7.8673
2013,9,1,4,257,7.6106
2013,9,1,5,331,7.0677
2013,9,2,1,101,5.0308
2013,9,2,2,88,6.0031
2013,9,2,3,111,7.0764
2013,9,2,4,137,7.6673
2013,9,2,5,177,5.4367
2013,9,3,1,114,3.5462
2013,9,3,2,129,5.3529
2013,9,3,3,149,2.4301
2013,9,3,4,160,3.3957
2013,9,3,5,162,3.6207
2013,10,1,1,282,-2.9508
2013,10,1,2,160,2.1966
2013,10,1,3,189,3.9621
2013,10,1,4,255,4.5358
2013,10,1,5,329,3.5230
2013,10,2,1,101,0.4354
2013,10,2,2,88,5.0165
2013,10,2,3,111,3.8593
2013,10,2,4,137,2.8666
2013,10,2,5,176,1.7049
2013,10,3,1,114,4.3383
2013,10,3,2,128,5.0394
2013,10,3,3,149,4.3723
2013,10,3,4,159,4.2122
2013,10,3,5,162,4.8664
2013,11,1,1,281,9.7744
2013,11,1,2,158,5.3800
2013,11,1,3,187,3.2684
2013,11,1,4,253,6.5823
2013,11,1,5,327,4.7566
2013,11,2,1,99,2.0042
2013,11,2,2,86,2.8516
2013,11,2,3,111,3.7084
2013,11,2,4,136,2.7259
2013,11,2,5,174,5.2601
2013,11,3,1,113,0.2943
2013,11,3,2,128,2.1228
2013,11,3,3,149,2.4382
2013,11,3,4,157,2.3854
2013,11,3,5,162,4.3831
2013,12,1,1,281,4.4877
2013,12,1,2,156,3.6441
2013,12,1,3,184,3.2498
2013,12,1,4,245,1.0474
2013,12,1,5,325,2.1929
2013,12,2,1,98,2.1631
2013,12,2,2,86,2.5359
2013,12,2,3,111,3.0379
2013,12,2,4,135,2.6628
2013,12,2,5,172,0.8077
2013,12,3,1,113,2.3139
2013,12,3,2,128,4.0794
2013,12,3,3,149,2.6876
2013,12,3,4,157,3.0628
2013,12,3,5,162,1.2115
2014,1,1,1,281,5.1407
2014,1,1,2,156,-4.5103
2014,1,1,3,184,-2.5659
2014,1,1,4,244,-2.3138
2014,1,1,5,321,-2.8362
2014,1,2,1,97,-0.0149
2014,1,2,2,83,-3.3722
2014,1,2,3,111,-2.5128
2014,1,2,4,134,-4.1707
2014,1,2,5,172,-3.8321
2014,1,3,1,112,-2.2828
2014,1,3,2,128,-2.4225
2014,1,3,3,149,-4.5648
2014,1,3,4,154,-2.0240
2014,1,3,5,162,-4.9767
2014,2,1,1,280,7.3015
2014,2,1,2,154,5.4473
2014,2,1,3,184,6.1339
2014,2,1,4,243,3.9178
2014,2,1,5,320,3.9917
2014,2,2,1,97,7.5076
2014,2,2,2,82,4.0861
2014,2,2,3,110,4.7520
2014,2,2,4,134,4.1652
2014,2,2,5,170,4.2164
2014,2,3,1,112,3.0283
2014,2,3,2,125,5.5977
2014,2,3,3,149,4.3860
2014,2,3,4,154,5.0078
2014,2,3,5,162,5.6862
2014,3,1,1,279,-3.0545
2014,3,1,2,149,1.8647
2014,3,1,3,182,0.0434
2014,3,1,4,240,1.4138
2014,3,1,5,315,-1.1800
2014,3,2,1,97,-3.8797
2014,3,2,2,82,0.3967
2014,3,2,3,110,1.5949
2014,3,2,4,132,1.6409
2014,3,2,5,169,-1.3737
2014,3,3,1,112,1.9129
2014,3,3,2,125,0.3288
2014,3,3,3,148,1.0898
2014,3,3,4,154,0.0546
2014,3,3,5,162,-0.6528
2014,4,1,1,279,-8.9325
2014,4,1,2,148,-3.0954
2014,4,1,3,180,-4.6964
2014,4,1,4,237,-4.5420
2014,4,1,5,316,-6.0299
2014,4,2,1,96,-2.9052
2014,4,2,2,82,-1.9281
2014,4,2,3,110,-2.4964
2014,4,2,4,132,-3.2417
2014,4,2,5,169,-3.6893
2014,4,3,1,112,2.9813
2014,4,3,2,125,0.7099
2014,4,3,3,147,1.4609
2014,4,3,4,154,-0.0512
2014,4,3,5,162,0.7584
2014,5,1,1,277,-2.5804
2014,5,1,2,147,-0.1118
2014,5,1,3,178,1.1430
2014,5,1,4,237,-0.2082
2014,5,1,5,313,-2.6080
2014,5,2,1,96,0.8978
2014,5,2,2,82,1.9342
2014,5,2,3,110,0.5866
2014,5,2,4,131,1.0159
2014,5,2,5,168,0.2654
2014,5,3,1,112,1.2402
2014,5,3,2,125,4.0084
2014,5,3,3,147,0.7398
2014,5,3,4,154,2.3496
2014,5,3,5,162,2.7715
2014,6,1,1,276,12.1053
2014,6,1,2,145,4.1083
2014,6,1,3,178,5.7289
2014,6,1,4,236,4.0157
2014,6,1,5,311,3.4845
2014,6,2,1,96,6.6196
2014,6,2,2,82,3.9618
2014,6,2,3,110,4.2277
2014,6,2,4,130,5.0489
2014,6,2,5,167,6.1334
2014,6,3,1,112,3.0678
2014,6,3,2,124,2.3552
2014,6,3,3,147,1.6313
2014,6,3,4,154,1.7017
2014,6,3,5,161,2.2919
2014,7,1,1,274,-9.1652
2014,7,1,2,140,-6.0301
2014,7,1,3,182,-5.5604
2014,7,1,4,246,-5.6980
2014,7,1,5,314,-5.4650
2014,7,2,1,105,-4.9246
2014,7,2,2,95,-6.6836
2014,7,2,3,110,-6.9147
2014,7,2,4,160,-5.9214
2014,7,2,5,156,-5.3759
2014,7,3,1,118,-3.6578
2014,7,3,2,147,-2.0153
2014,7,3,3,147,-2.2537
2014,7,3,4,177,-0.4299
2014,7,3,5,151,-1.0969
2014,8,1,1,273,2.2988
2014,8,1,2,140,5.4067
2014,8,1,3,182,2.8246
2014,8,1,4,244,4.8608
2014,8,1,5,311,4.0537
2014,8,2,1,102,6.9014
2014,8,2,2,95,5.2878
2014,8,2,3,110,4.2432
2014,8,2,4,159,5.1946
2014,8,2,5,154,4.7653
2014,8,3,1,118,5.5270
2014,8,3,2,147,3.2987
2014,8,3,3,147,3.8042
2014,8,3,4,176,4.1967
2014,8,3,5,151,5.4518
2014,9,1,1,272,-11.0531
2014,9,1,2,139,-10.4910
2014,9,1,3,181,-6.3903
2014,9,1,4,244,-5.6689
2014,9,1,5,307,-4.3223
2014,9,2,1,101,-9.9984
2014,9,2,2,95,-7.0546
2014,9,2,3,110,-4.8561
2014,9,2,4,158,-4.5001
2014,9,2,5,154,-3.9089
2014,9,3,1,117,-3.0853
2014,9,3,2,147,-3.6434
2014,9,3,3,147,-2.8184
2014,9,3,4,176,-0.8410
2014,9,3,5,149,-0.5862
2014,10,1,1,269,4.9840
2014,10,1,2,138,3.5009
2014,10,1,3,180,5.2468
2014,10,1,4,243,6.6286
2014,10,1,5,307,6.9375
2014,10,2,1,101,4.4670
2014,10,2,2,95,4.8385
2014,10,2,3,109,2.4347
2014,10,2,4,158,6.8282
2014,10,2,5,154,6.1233
2014,10,3,1,117,2.7852
2014,10,3,2,146,1.2639
2014,10,3,3,147,0.9532
2014,10,3,4,175,2.1157
2014,10,3,5,149,3.3393
2014,11,1,1,269,-0.7595
2014,11,1,2,137,-2.7758
2014,11,1,3,177,-1.4632
2014,11,1,4,241,-2.0631
2014,11,1,5,304,1.4985
2014,11,2,1,100,-1.1834
2014,11,2,2,95,-0.2603
2014,11,2,3,109,-1.2286
2014,11,2,4,157,1.2838
2014,11,2,5,154,3.1088
2014,11,3,1,116,1.5785
2014,11,3,2,146,-0.0487
2014,11,3,3,147,2.8494
2014,11,3,4,175,3.9340
2014,11,3,5,149,5.3251
2014,12,1,1,267,3.2021
2014,12,1,2,137,2.2412
2014,12,1,3,177,4.5187
2014,12,1,4,237,6.2156
2014,12,1,5,303,6.3006
2014,12,2,1,100,1.2182
2014,12,2,2,95,0.4718
2014,12,2,3,109,1.6716
2014,12,2,4,157,2.7668
2014,12,2,5,153,1.3776
2014,12,3,1,115,0.0240
2014,12,3,2,145,0.8679
2014,12,3,3,146,-1.3451
2014,12,3,4,175,-1.6065
2014,12,3,5,149,-0.1709
2015,1,1,1,266,-3.2213
2015,1,1,2,136,-4.7499
2015,1,1,3,176,-4.7042
2015,1,1,4,234,-4.2174
2015,1,1,5,302,-5.1936
2015,1,2,1,100,-1.4978
2015,1,2,2,95,-4.3966
2015,1,2,3,108,-6.2321
2015,1,2,4,156,-2.6663
2015,1,2,5,152,-2.2582
2015,1,3,1,115,-1.9464
2015,1,3,2,144,-3.6664
2015,1,3,3,146,-2.5709
2015,1,3,4,173,-1.4759
2015,1,3,5,149,-1.6081
2015,2,1,1,266,7.9723
2015,2,1,2,135,6.4805
2015,2,1,3,176,6.9875
2015,2,1,4,232,4.8368
2015,2,1,5,299,4.0032
2015,2,2,1,100,3.5968
2015,2,2,2,94,8.8302
2015,2,2,3,108,9.3955
2015,2,2,4,155,6.4109
2015,2,2,5,150,6.8952
2015,2,3,1,114,2.8389
2015,2,3,2,144,6.0756
2015,2,3,3,144,6.1841
2015,2,3,4,171,6.1969
2015,2,3,5,148,6.1677
2015,3,1,1,265,-0.1401
2015,3,1,2,135,-1.2465
2015,3,1,3,174,1.0957
2015,3,1,4,231,1.3436
2015,3,1,5,295,0.5174
2015,3,2,1,100,0.6140
2015,3,2,2,94,2.3077
2015,3,2,3,106,1.1434
2015,3,2,4,154,2.4924
2015,3,2,5,148,2.2273
2015,3,3,1,114,-1.4524
2015,3,3,2,144,-1.8218
2015,3,3,3,143,-1.5578
2015,3,3,4,171,-1.8963
2015,3,3,5,147,-1.1690
2015,4,1,1,261,-3.6357
2015,4,1,2,135,-1.8157
2015,4,1,3,173,-2.7043
2015,4,1,4,230,-1.9746
2015,4,1,5,293,-1.1100
2015,4,2,1,100,-2.9645
2015,4,2,2,94,-1.1151
2015,4,2,3,104,-1.6393
2015,4,2,4,154,-3.3587
2015,4,2,5,148,-2.9415
2015,4,3,1,114,0.8415
2015,4,3,2,144,1.5827
2015,4,3,3,141,0.9776
2015,4,3,4,171,0.4360
2015,4,3,5,145,0.5864
2015,5,1,1,260,3.4568
2015,5,1,2,135,-1.4664
2015,5,1,3,171,3.3233
2015,5,1,4,230,0.8676
2015,5,1,5,291,1.1530
2015,5,2,1,100,2.8746
2015,5,2,2,94,1.8264
2015,5,2,3,104,0.5828
2015,5,2,4,154,4.4324
2015,5,2,5,148,1.1124
2015,5,3,1,114,0.0315
2015,5,3,2,144,-0.7196
2015,5,3,3,141,1.3118
2015,5,3,4,168,2.2128
2015,5,3,5,145,0.7489
2015,6,1,1,260,0.8633
2015,6,1,2,135,-1.9233
2015,6,1,3,171,2.4903
2015,6,1,4,227,2.9434
2015,6,1,5,290,3.3566
2015,6,2,1,100,-4.2761
2015,6,2,2,94,0.0744
2015,6,2,3,104,-1.2452
2015,6,2,4,154,0.2256
2015,6,2,5,147,2.8389
2015,6,3,1,114,-3.5608
2015,6,3,2,142,-2.8816
2015,6,3,3,141,-2.6147
2015,6,3,4,168,-2.2247
2015,6,3,5,145,-0.8879
2015,7,1,1,315,-8.1121
2015,7,1,2,142,-10.9741
2015,7,1,3,152,-6.2123
2015,7,1,4,236,-6.5414
2015,7,1,5,283,-3.3529
2015,7,2,1,100,-2.7547
2015,7,2,2,95,-5.4148
2015,7,2,3,107,-5.3191
2015,7,2,4,158,-1.8148
2015,7,2,5,165,0.7672
2015,7,3,1,122,0.8572
2015,7,3,2,138,-1.6539
2015,7,3,3,153,2.1428
2015,7,3,4,177,1.8467
2015,7,3,5,183,4.2928
2015,8,1,1,311,-5.5831
2015,8,1,2,142,-3.2057
2015,8,1,3,151,-3.7907
2015,8,1,4,233,-3.3176
2015,8,1,5,280,-4.8614
2015,8,2,1,99,-9.1862
2015,8,2,2,95,-7.5538
2015,8,2,3,107,-2.7057
2015,8,2,4,157,-4.7495
2015,8,2,5,165,-6.5167
2015,8,3,1,122,-5.5045
2015,8,3,2,135,-5.6366
2015,8,3,3,152,-6.7631
2015,8,3,4,177,-5.6795
2015,8,3,5,182,-6.2812
2015,9,1,1,311,-13.4868
2015,9,1,2,141,-9.5165
2015,9,1,3,150,-6.7983
2015,9,1,4,231,-4.8918
2015,9,1,5,280,-4.5189
2015,9,2,1,98,-9.4010
2015,9,2,2,95,-6.6368
2015,9,2,3,107,-7.1081
2015,9,2,4,157,-5.0804
2015,9,2,5,162,-5.8918
2015,9,3,1,121,-2.5197
2015,9,3,2,133,-3.3087
2015,9,3,3,152,-3.5119
2015,9,3,4,176,-1.6399
2015,9,3,5,181,-2.2878
2015,10,1,1,309,6.6403
2015,10,1,2,136,9.3425
2015,10,1,3,150,7.1351
2015,10,1,4,229,5.5273
2015,10,1,5,279,4.4961
2015,10,2,1,98,4.8061
2015,10,2,2,95,6.3999
2015,10,2,3,107,8.5268
2015,10,2,4,157,8.9876
2015,10,2,5,161,3.8839
2015,10,3,1,121,6.9582
2015,10,3,2,133,9.4914
2015,10,3,3,151,8.9207
2015,10,3,4,176,8.4887
2015,10,3,5,181,6.9428
2015,11,1,1,307,1.6850
2015,11,1,2,135,2.3309
2015,11,1,3,147,4.6167
2015,11,1,4,225,1.8370
2015,11,1,5,275,1.4883
2015,11,2,1,97,6.6995
2015,11,2,2,92,4.2995
2015,11,2,3,106,4.7146
2015,11,2,4,156,3.5447
2015,11,2,5,159,3.1552
2015,11,3,1,121,-1.0483
2015,11,3,2,133,-0.5272
2015,11,3,3,151,-0.6467
2015,11,3,4,176,1.0772
2015,11,3,5,180,0.3283
2015,12,1,1,304,-8.4408
2015,12,1,2,136,-5.4881
2015,12,1,3,146,-6.5324
2015,12,1,4,225,-5.1256
2015,12,1,5,274,-3.6421
2015,12,2,1,97,-3.8614
2015,12,2,2,91,-6.9878
2015,12,2,3,106,-6.8757
2015,12,2,4,155,-4.9792
2015,12,2,5,159,-3.5541
2015,12,3,1,121,-2.6052
2015,12,3,2,133,-4.0591
2015,12,3,3,151,-1.3951
2015,12,3,4,174,-1.8723
2015,12,3,5,180,-0.2592
2016,1,1,1,300,-15.9213
2016,1,1,2,135,-10.3273
2016,1,1,3,146,-7.8868
2016,1,1,4,222,-5.6838
2016,1,1,5,272,-8.6140
2016,1,2,1,96,-13.1068
2016,1,2,2,90,-9.6108
2016,1,2,3,106,-6.4050
2016,1,2,4,153,-7.2503
2016,1,2,5,159,-9.0727
2016,1,3,1,120,-3.2956
2016,1,3,2,132,-6.0635
2016,1,3,3,150,-3.7320
2016,1,3,4,173,-4.6695
2016,1,3,5,180,-5.3380
2016,2,1,1,293,-1.0494
2016,2,1,2,131,-0.0097
2016,2,1,3,145,-0.9819
2016,2,1,4,221,-0.3515
2016,2,1,5,271,1.1230
2016,2,2,1,96,-1.2589
2016,2,2,2,90,-0.5731
2016,2,2,3,105,-0.0408
2016,2,2,4,151,2.2374
2016,2,2,5,159,1.8938
2016,2,3,1,119,2.0089
2016,2,3,2,131,1.3489
2016,2,3,3,150,1.3854
2016,2,3,4,172,-0.4271
2016,2,3,5,180,-0.3254
2016,3,1,1,290,8.3491
2016,3,1,2,130,9.8741
2016,3,1,3,144,9.2954
2016,3,1,4,217,6.3245
2016,3,1,5,271,5.7483
2016,3,2,1,95,8.7175
2016,3,2,2,89,11.8132
2016,3,2,3,105,9.9027
2016,3,2,4,151,8.1197
2016,3,2,5,157,6.4581
2016,3,3,1,119,7.6412
2016,3,3,2,130,7.3294
2016,3,3,3,150,6.2549
2016,3,3,4,170,7.8355
2016,3,3,5,179,5.6913
2016,4,1,1,288,6.4169
2016,4,1,2,128,4.8655
2016,4,1,3,143,2.5311
2016,4,1,4,215,1.8841
2016,4,1,5,270,1.5072
2016,4,2,1,95,3.7493
2016,4,2,2,89,4.7383
2016,4,2,3,105,2.3043
2016,4,2,4,151,0.6049
2016,4,2,5,157,-0.8753
2016,4,3,1,118,1.0200
2016,4,3,2,130,4.6022
2016,4,3,3,149,1.0542
2016,4,3,4,170,-3.1709
2016,4,3,5,178,0.7916
2016,5,1,1,285,-0.5614
2016,5,1,2,127,-2.2059
2016,5,1,3,143,-0.6536
2016,5,1,4,214,0.1529
2016,5,1,5,267,-0.5164
2016,5,2,1,95,1.3849
2016,5,2,2,88,0.6954
2016,5,2,3,105,1.1952
2016,5,2,4,150,1.9625
2016,5,2,5,156,2.4629
2016,5,3,1,116,0.1449
2016,5,3,2,129,-0.3867
2016,5,3,3,148,1.5001
2016,5,3,4,170,3.5665
2016,5,3,5,177,1.9236
2016,6,1,1,283,-2.5155
2016,6,1,2,125,-0.6093
2016,6,1,3,141,2.2896
2016,6,1,4,212,1.6098
2016,6,1,5,264,0.8399
2016,6,2,1,94,4.0906
2016,6,2,2,88,-0.9662
2016,6,2,3,104,-1.4350
2016,6,2,4,150,1.6592
2016,6,2,5,154,0.0982
2016,6,3,1,116,3.4876
2016,6,3,2,128,1.3581
2016,6,3,3,147,2.1757
2016,6,3,4,168,-0.1891
2016,6,3,5,176,-0.2459
2016,7,1,1,360,3.8340
2016,7,1,2,146,7.3041
2016,7,1,3,174,6.8123
2016,7,1,4,225,6.0865
2016,7,1,5,277,6.2972
2016,7,2,1,94,7.0994
2016,7,2,2,82,5.4200
2016,7,2,3,125,5.5031
2016,7,2,4,148,5.7990
2016,7,2,5,164,7.1826
2016,7,3,1,129,0.1809
2016,7,3,2,134,2.6820
2016,7,3,3,138,3.3469
2016,7,3,4,186,5.6385
2016,7,3,5,150,4.8581
2016,8,1,1,354,2.0833
2016,8,1,2,145,5.0526
2016,8,1,3,171,2.0080
2016,8,1,4,224,4.1145
2016,8,1,5,277,2.3344
2016,8,2,1,93,-1.1010
2016,8,2,2,82,1.6113
2016,8,2,3,123,2.0889
2016,8,2,4,147,0.2883
2016,8,2,5,164,0.5956
2016,8,3,1,127,-0.1158
2016,8,3,2,134,-0.5523
2016,8,3,3,137,-0.6125
2016,8,3,4,186,-0.0371
2016,8,3,5,149,-0.8477
2016,9,1,1,351,9.5457
2016,9,1,2,145,2.9127
2016,9,1,3,169,2.5301
2016,9,1,4,223,4.0108
2016,9,1,5,276,3.1727
2016,9,2,1,92,5.1990
2016,9,2,2,82,2.4940
2016,9,2,3,123,1.5341
2016,9,2,4,145,1.6219
2016,9,2,5,162,-0.5253
2016,9,3,1,127,0.8749
2016,9,3,2,134,0.4660
2016,9,3,3,136,0.1243
2016,9,3,4,186,0.8542
2016,9,3,5,148,-0.1915
2016,10,1,1,349,-12.4348
2016,10,1,2,145,-5.1011
2016,10,1,3,168,-5.1594
2016,10,1,4,221,-5.8936
2016,10,1,5,274,-4.0858
2016,10,2,1,91,-12.0776
2016,10,2,2,81,-5.0289
2016,10,2,3,123,-3.7416
2016,10,2,4,140,-6.2408
2016,10,2,5,160,-5.1532
2016,10,3,1,126,-2.0231
2016,10,3,2,132,-1.9186
2016,10,3,3,135,-3.2499
2016,10,3,4,183,-1.0585
2016,10,3,5,148,-4.2397
2016,11,1,1,345,10.0043
2016,11,1,2,145,15.3826
2016,11,1,3,166,12.0244
2016,11,1,4,219,9.5870
2016,11,1,5,271,10.7507
2016,11,2,1,91,12.0492
2016,11,2,2,81,9.9283
2016,11,2,3,123,13.5554
2016,11,2,4,140,8.0461
2016,11,2,5,160,9.3518
2016,11,3,1,124,4.8199
2016,11,3,2,131,6.7788
2016,11,3,3,135,2.8456
2016,11,3,4,183,0.7927
2016,11,3,5,148,2.4195
2016,12,1,1,341,0.4817
2016,12,1,2,143,3.2368
2016,12,1,3,166,4.4195
2016,12,1,4,218,4.7276
2016,12,1,5,269,3.9679
2016,12,2,1,91,-2.1278
2016,12,2,2,81,3.6668
2016,12,2,3,122,1.5551
2016,12,2,4,139,2.0172
2016,12,2,5,157,0.4378
2016,12,3,1,123,2.0116
2016,12,3,2,131,1.5237
2016,12,3,3,135,1.5824
2016,12,3,4,182,2.0337
2016,12,3,5,146,-0.3542
2017,1,1,1,340,4.2556
2017,1,1,2,142,-0.3952
2017,1,1,3,164,-2.4322
2017,1,1,4,217,-1.1049
2017,1,1,5,266,-2.6675
2017,1,2,1,91,1.9482
2017,1,2,2,80,1.0927
2017,1,2,3,122,1.0246
2017,1,2,4,139,1.5650
2017,1,2,5,156,0.0491
2017,1,3,1,123,0.0116
2017,1,3,2,129,2.3952
2017,1,3,3,135,3.1141
2017,1,3,4,179,2.9439
2017,1,3,5,146,2.4778
2017,2,1,1,339,2.5862
2017,2,1,2,142,-1.4598
2017,2,1,3,163,-1.1394
2017,2,1,4,215,-0.7075
2017,2,1,5,265,1.0226
2017,2,2,1,90,0.9312
2017,2,2,2,78,-0.6902
2017,2,2,3,122,1.4103
2017,2,2,4,139,1.3547
2017,2,2,5,156,0.6079
2017,2,3,1,123,2.1349
2017,2,3,2,129,1.5068
2017,2,3,3,134,3.9592
2017,2,3,4,178,4.5085
2017,2,3,5,146,3.8876
2017,3,1,1,338,0.5216
2017,3,1,2,141,1.0259
2017,3,1,3,162,1.7903
2017,3,1,4,214,3.6008
2017,3,1,5,263,0.5420
2017,3,2,1,90,0.8556
2017,3,2,2,78,-0.1185
2017,3,2,3,121,0.7056
2017,3,2,4,138,0.2666
2017,3,2,5,151,2.4144
2017,3,3,1,122,-1.1082
2017,3,3,2,129,-0.5112
2017,3,3,3,133,0.1680
2017,3,3,4,177,1.7897
2017,3,3,5,146,1.2975
2017,4,1,1,338,-2.9487
2017,4,1,2,139,-0.0674
2017,4,1,3,161,5.4867
2017,4,1,4,213,2.6204
2017,4,1,5,260,3.5366
2017,4,2,1,90,-0.8554
2017,4,2,2,77,0.8395
2017,4,2,3,121,1.0997
2017,4,2,4,136,1.0925
2017,4,2,5,150,3.2957
2017,4,3,1,122,-1.2667
2017,4,3,2,129,1.7532
2017,4,3,3,133,0.5889
2017,4,3,4,176,1.9342
2017,4,3,5,145,2.6464
2017,5,1,1,335,-6.5899
2017,5,1,2,139,-3.4444
2017,5,1,3,160,-0.9850
2017,5,1,4,212,0.4746
2017,5,1,5,259,-0.6113
2017,5,2,1,90,-4.0200
2017,5,2,2,75,-2.0449
2017,5,2,3,119,-2.2968
2017,5,2,4,133,0.9396
2017,5,2,5,148,-0.3775
2017,5,3,1,122,-0.8043
2017,5,3,2,129,0.8585
2017,5,3,3,133,0.3779
2017,5,3,4,174,3.7201
2017,5,3,5,145,2.0128
2017,6,1,1,331,10.6920
2017,6,1,2,138,5.2023
2017,6,1,3,159,4.3166
2017,6,1,4,209,1.6319
2017,6,1,5,258,3.5708
2017,6,2,1,89,4.9466
2017,6,2,2,75,2.9551
2017,6,2,3,119,1.0495
2017,6,2,4,131,1.6002
2017,6,2,5,148,2.5890
2017,6,3,1,122,-0.4317
2017,6,3,2,129,0.5991
2017,6,3,3,133,0.6765
2017,6,3,4,174,-1.2030
2017,6,3,5,145,-0.1225
2017,7,1,1,380,-0.4951
2017,7,1,2,145,-1.9708
2017,7,1,3,136,1.2009
2017,7,1,4,214,-1.0145
2017,7,1,5,278,-1.8296
2017,7,2,1,89,1.7955
2017,7,2,2,96,0.7764
2017,7,2,3,94,0.7994
2017,7,2,4,139,1.7598
2017,7,2,5,148,0.0201
2017,7,3,1,122,1.9664
2017,7,3,2,134,2.5646
2017,7,3,3,144,2.0563
2017,7,3,4,176,1.7261
2017,7,3,5,157,2.4802
2017,8,1,1,378,1.6092
2017,8,1,2,145,-5.6828
2017,8,1,3,136,-0.5216
2017,8,1,4,213,-1.9256
2017,8,1,5,277,-1.4851
2017,8,2,1,89,-1.0214
2017,8,2,2,95,-1.8907
2017,8,2,3,94,-0.6873
2017,8,2,4,139,-2.7123
2017,8,2,5,147,-0.3246
2017,8,3,1,122,-0.6680
2017,8,3,2,133,-0.5810
2017,8,3,3,144,0.4469
2017,8,3,4,174,2.7333
2017,8,3,5,157,0.2430
2017,9,1,1,377,9.8732
2017,9,1,2,144,8.1211
2017,9,1,3,136,8.5646
2017,9,1,4,211,8.7355
2017,9,1,5,274,8.0821
2017,9,2,1,88,6.3743
2017,9,2,2,95,6.0381
2017,9,2,3,94,6.5119
2017,9,2,4,137,7.2341
2017,9,2,5,147,6.1806
2017,9,3,1,122,3.0036
2017,9,3,2,133,3.1655
2017,9,3,3,144,1.9383
2017,9,3,4,174,0.8426
2017,9,3,5,156,0.9929
2017,10,1,1,374,-2.8251
2017,10,1,2,144,-0.6315
2017,10,1,3,136,3.0440
2017,10,1,4,211,0.9824
2017,10,1,5,266,-1.4593
2017,10,2,1,88,-1.4816
2017,10,2,2,94,1.2032
2017,10,2,3,93,2.1245
2017,10,2,4,136,-0.1323
2017,10,2,5,147,-0.0711
2017,10,3,1,122,-0.0389
2017,10,3,2,131,-0.0158
2017,10,3,3,141,0.1370
2017,10,3,4,174,5.2579
2017,10,3,5,155,3.9640
