year,month,rank_ME,rank_OLEq_12,nstocks,ret_vw
1983,7,2,5,382,-3.1713
1983,7,3,1,170,-2.0352
1983,7,3,2,286,-2.1033
1983,7,3,3,361,-2.8298
1983,7,3,4,377,-3.8339
1983,7,3,5,340,-3.6966
1983,8,1,1,1629,-5.0820
1983,8,1,2,1061,-3.4459
1983,8,1,3,855,-2.9960
1983,8,1,4,706,-3.6065
1983,8,1,5,858,-3.6228
1983,8,2,1,314,-3.7712
1983,8,2,2,324,-2.5530
1983,8,2,3,371,-3.1739
1983,8,2,4,369,-2.5343
1983,8,2,5,390,-3.4292
1983,8,3,1,181,0.5750
1983,8,3,2,311,-0.6118
1983,8,3,3,387,2.6057
1983,8,3,4,405,1.5572
1983,8,3,5,352,0.4468
1983,9,1,1,1654,-2.1799
1983,9,1,2,1073,0.1680
1983,9,1,3,871,1.1352
1983,9,1,4,729,1.3617
1983,9,1,5,878,1.0548
1983,9,2,1,310,1.3116
1983,9,2,2,321,4.2010
1983,9,2,3,366,3.5525
1983,9,2,4,381,2.5845
1983,9,2,5,400,1.8541
1983,9,3,1,181,0.6404
1983,9,3,2,310,2.5893
1983,9,3,3,385,1.4060
1983,9,3,4,404,1.7855
1983,9,3,5,356,1.4157
1983,10,1,1,1626,-7.9187
1983,10,1,2,1013,-6.4883
1983,10,1,3,830,-5.2455
1983,10,1,4,703,-6.1393
1983,10,1,5,851,-6.9008
1983,10,2,1,295,-7.8468
1983,10,2,2,301,-5.0292
1983,10,2,3,344,-5.1748
1983,10,2,4,367,-5.5026
1983,10,2,5,388,-8.1519
1983,10,3,1,168,-3.2039
1983,10,3,2,289,-0.7759
1983,10,3,3,345,-1.7412
1983,10,3,4,379,-1.2062
1983,10,3,5,339,-2.2674
1983,11,1,1,1707,1.7865
1983,11,1,2,1088,4.2093
1983,11,1,3,890,3.5051
1983,11,1,4,790,4.4467
1983,11,1,5,917,5.0153
1983,11,2,1,310,5.1715
1983,11,2,2,326,6.6060
1983,11,2,3,377,4.2837
1983,11,2,4,392,5.3763
1983,11,2,5,407,5.7466
1983,11,3,1,181,6.7249
1983,11,3,2,301,2.6238
1983,11,3,3,371,2.1014
1983,11,3,4,394,2.0812
1983,11,3,5,353,1.5776
1983,12,1,1,1709,-2.7020
1983,12,1,2,1103,-1.4855
1983,12,1,3,909,-1.8565
1983,12,1,4,793,-1.8875
1983,12,1,5,921,-3.2128
1983,12,2,1,309,-2.3172
1983,12,2,2,325,-1.3196
1983,12,2,3,383,-1.5728
1983,12,2,4,394,-0.8863
1983,12,2,5,414,-2.7411
1983,12,3,1,184,-0.8100
1983,12,3,2,299,-2.2076
1983,12,3,3,372,-1.6818
1983,12,3,4,392,-0.3349
1983,12,3,5,350,0.2218
1984,1,1,1,1698,0.7201
1984,1,1,2,1042,-0.1244
1984,1,1,3,864,-1.0028
1984,1,1,4,751,-0.7065
1984,1,1,5,888,-1.9739
1984,1,2,1,291,-0.4096
1984,1,2,2,304,-2.4757
1984,1,2,3,359,-1.7605
1984,1,2,4,372,-4.2548
1984,1,2,5,405,-4.7682
1984,1,3,1,174,-2.2758
1984,1,3,2,290,-2.0599
1984,1,3,3,354,1.2161
1984,1,3,4,375,-0.3822
1984,1,3,5,331,-2.9808
1984,2,1,1,1754,-6.6428
1984,2,1,2,1136,-5.7502
1984,2,1,3,930,-5.1765
1984,2,1,4,805,-6.2722
1984,2,1,5,954,-7.2837
1984,2,2,1,305,-6.0466
1984,2,2,2,326,-3.4087
1984,2,2,3,376,-4.8875
1984,2,2,4,389,-5.5376
1984,2,2,5,414,-5.7339
1984,2,3,1,188,-6.3271
1984,2,3,2,303,-5.2969
1984,2,3,3,378,-2.7924
1984,2,3,4,390,-2.3878
1984,2,3,5,343,-3.5321
1984,3,1,1,1764,0.3712
1984,3,1,2,1143,0.7742
1984,3,1,3,939,0.8438
1984,3,1,4,820,0.5368
1984,3,1,5,961,0.2699
1984,3,2,1,296,1.1577
1984,3,2,2,324,1.9118
1984,3,2,3,374,0.6508
1984,3,2,4,387,1.0037
1984,3,2,5,421,0.2558
1984,3,3,1,186,3.9010
1984,3,3,2,313,1.6692
1984,3,3,3,379,0.9201
1984,3,3,4,394,1.2734
1984,3,3,5,340,1.5199
1984,4,1,1,1734,-3.6201
1984,4,1,2,1093,-1.1651
1984,4,1,3,867,-1.2409
1984,4,1,4,785,-0.7603
1984,4,1,5,945,-1.6119
1984,4,2,1,291,-1.4596
1984,4,2,2,306,-0.3073
1984,4,2,3,355,0.6363
1984,4,2,4,372,1.1485
1984,4,2,5,408,0.6231
1984,4,3,1,175,-2.3069
1984,4,3,2,296,-0.8823
1984,4,3,3,359,0.7346
1984,4,3,4,379,1.8099
1984,4,3,5,325,1.4962
1984,5,1,1,1855,-7.1072
1984,5,1,2,1169,-4.2150
1984,5,1,3,967,-4.2910
1984,5,1,4,825,-4.0448
1984,5,1,5,1003,-4.6748
1984,5,2,1,301,-7.5469
1984,5,2,2,325,-5.1841
1984,5,2,3,384,-4.1756
1984,5,2,4,397,-4.5102
1984,5,2,5,415,-4.7821
1984,5,3,1,191,-7.9379
1984,5,3,2,326,-5.0216
1984,5,3,3,382,-4.9384
1984,5,3,4,389,-4.2630
1984,5,3,5,336,-4.4441
1984,6,1,1,1868,-0.0107
1984,6,1,2,1184,1.6202
1984,6,1,3,970,2.7986
1984,6,1,4,840,3.0058
1984,6,1,5,1024,3.1683
1984,6,2,1,296,1.9141
1984,6,2,2,324,1.8285
1984,6,2,3,391,2.8077
1984,6,2,4,394,4.7356
1984,6,2,5,412,4.8317
1984,6,3,1,193,-0.6447
1984,6,3,2,330,2.5429
1984,6,3,3,378,2.2509
1984,6,3,4,388,2.6062
1984,6,3,5,332,3.3022
1984,7,1,1,1792,-7.6384
1984,7,1,2,1082,-4.3108
1984,7,1,3,897,-3.6604
1984,7,1,4,779,-3.8788
1984,7,1,5,967,-3.9451
1984,7,2,1,280,-7.6398
1984,7,2,2,296,-5.7295
1984,7,2,3,362,-4.7517
1984,7,2,4,366,-3.0449
1984,7,2,5,394,-4.1735
1984,7,3,1,182,-5.7690
1984,7,3,2,306,-1.2707
1984,7,3,3,347,-2.4306
1984,7,3,4,362,-1.5358
1984,7,3,5,320,-1.1924
1984,8,1,1,1913,8.8169
1984,8,1,2,1177,9.5655
1984,8,1,3,982,11.1553
1984,8,1,4,838,10.3880
1984,8,1,5,1032,11.2407
1984,8,2,1,296,14.3817
1984,8,2,2,327,11.1859
1984,8,2,3,377,11.4988
1984,8,2,4,391,12.2219
1984,8,2,5,423,13.8820
1984,8,3,1,194,13.7403
1984,8,3,2,327,10.7796
1984,8,3,3,376,10.7667
1984,8,3,4,387,10.9382
1984,8,3,5,336,11.6589
1984,9,1,1,1940,-1.5036
1984,9,1,2,1179,0.4346
1984,9,1,3,988,-0.4631
1984,9,1,4,852,-1.0368
1984,9,1,5,1054,-0.7079
1984,9,2,1,302,-2.6447
1984,9,2,2,329,-1.5438
1984,9,2,3,385,-0.9152
1984,9,2,4,391,-0.5571
1984,9,2,5,422,-1.3622
1984,9,3,1,192,-2.1863
1984,9,3,2,328,-0.3633
1984,9,3,3,380,-0.2892
1984,9,3,4,391,-0.1310
1984,9,3,5,339,-0.4347
1984,10,1,1,1890,-4.6460
1984,10,1,2,1118,-2.6930
1984,10,1,3,932,-2.4536
1984,10,1,4,810,-1.1742
1984,10,1,5,1018,-2.5673
1984,10,2,1,279,-2.3130
1984,10,2,2,304,-1.1403
1984,10,2,3,358,-1.0940
1984,10,2,4,366,-1.3957
1984,10,2,5,402,-0.4465
1984,10,3,1,182,-0.9039
1984,10,3,2,309,0.4581
1984,10,3,3,346,0.1707
1984,10,3,4,367,0.4969
1984,10,3,5,321,-0.0850
1984,11,1,1,1989,-5.4590
1984,11,1,2,1192,-2.7542
1984,11,1,3,999,-3.1323
1984,11,1,4,879,-2.3415
1984,11,1,5,1076,-2.9841
1984,11,2,1,294,-4.3206
1984,11,2,2,327,-1.0797
1984,11,2,3,381,-1.2030
1984,11,2,4,380,-1.9132
1984,11,2,5,417,-2.4171
1984,11,3,1,192,-1.1249
1984,11,3,2,331,0.1070
1984,11,3,3,367,0.0280
1984,11,3,4,392,-1.7335
1984,11,3,5,336,-1.5374
1984,12,1,1,1985,-1.1374
1984,12,1,2,1191,-0.1398
1984,12,1,3,1006,0.9066
1984,12,1,4,878,2.2332
1984,12,1,5,1070,2.1699
1984,12,2,1,299,0.4106
1984,12,2,2,333,1.6744
1984,12,2,3,385,2.4447
1984,12,2,4,380,3.0997
1984,12,2,5,414,3.4328
1984,12,3,1,191,2.1248
1984,12,3,2,330,1.4243
1984,12,3,3,366,1.9092
1984,12,3,4,391,1.8541
1984,12,3,5,335,3.0734
1985,1,1,1,1958,13.9714
1985,1,1,2,1143,12.2163
1985,1,1,3,952,13.1666
1985,1,1,4,819,13.9866
1985,1,1,5,1026,12.7960
1985,1,2,1,288,12.4953
1985,1,2,2,322,10.5699
1985,1,2,3,361,10.1443
1985,1,2,4,364,12.2302
1985,1,2,5,397,12.7443
1985,1,3,1,181,8.7996
1985,1,3,2,318,7.1314
1985,1,3,3,350,6.4965
1985,1,3,4,369,8.2008
1985,1,3,5,326,8.6104
1985,2,1,1,2019,4.0816
1985,2,1,2,1214,2.7280
1985,2,1,3,1035,3.3752
1985,2,1,4,873,3.4740
1985,2,1,5,1082,4.3330
1985,2,2,1,301,1.0987
1985,2,2,2,334,2.6032
1985,2,2,3,369,2.0473
1985,2,2,4,378,1.3595
1985,2,2,5,410,3.6805
1985,2,3,1,192,0.8786
1985,2,3,2,331,0.4683
1985,2,3,3,365,1.9076
1985,2,3,4,385,2.1054
1985,2,3,5,338,1.6467
1985,3,1,1,2032,-2.4934
1985,3,1,2,1211,-1.9381
1985,3,1,3,1034,-0.9732
1985,3,1,4,879,-2.1873
1985,3,1,5,1093,-1.7030
1985,3,2,1,298,-2.9860
1985,3,2,2,333,-3.2253
1985,3,2,3,365,-2.0265
1985,3,2,4,376,-2.7085
1985,3,2,5,408,-1.9249
1985,3,3,1,188,1.2192
1985,3,3,2,340,1.0079
1985,3,3,3,369,0.7479
1985,3,3,4,385,-0.4034
1985,3,3,5,334,-0.7033
1985,4,1,1,1997,-3.0435
1985,4,1,2,1136,-1.7578
1985,4,1,3,975,-0.7543
1985,4,1,4,816,-1.4832
1985,4,1,5,1030,-0.6153
1985,4,2,1,283,-2.4977
1985,4,2,2,309,-0.5904
1985,4,2,3,344,-2.1883
1985,4,2,4,360,-1.9278
1985,4,2,5,388,-1.0872
1985,4,3,1,175,-1.8161
1985,4,3,2,319,-0.4557
1985,4,3,3,350,-0.4267
1985,4,3,4,362,-0.4439
1985,4,3,5,322,-0.7895
1985,5,1,1,2081,1.0599
1985,5,1,2,1209,2.8406
1985,5,1,3,1043,3.0738
1985,5,1,4,886,4.1003
1985,5,1,5,1080,3.2321
1985,5,2,1,300,2.8641
1985,5,2,2,330,3.3131
1985,5,2,3,366,3.7836
1985,5,2,4,380,4.1696
1985,5,2,5,409,4.6146
1985,5,3,1,184,5.9704
1985,5,3,2,338,7.0235
1985,5,3,3,362,6.1568
1985,5,3,4,384,4.3943
1985,5,3,5,347,6.7253
1985,6,1,1,2081,-1.2071
1985,6,1,2,1193,-0.5065
1985,6,1,3,1045,0.9034
1985,6,1,4,893,1.9240
1985,6,1,5,1070,1.3243
1985,6,2,1,295,0.2560
1985,6,2,2,327,1.0914
1985,6,2,3,364,0.6663
1985,6,2,4,378,1.0302
1985,6,2,5,406,1.7568
1985,6,3,1,183,0.9266
1985,6,3,2,337,1.9645
1985,6,3,3,357,2.4956
1985,6,3,4,386,1.8925
1985,6,3,5,346,1.0963
1985,7,1,1,1993,1.7786
1985,7,1,2,1100,3.4043
1985,7,1,3,956,2.0395
1985,7,1,4,836,2.6676
1985,7,1,5,1016,2.4237
1985,7,2,1,277,3.2684
1985,7,2,2,311,2.4287
1985,7,2,3,338,2.1068
1985,7,2,4,361,2.4910
1985,7,2,5,395,2.8663
1985,7,3,1,171,1.2004
1985,7,3,2,311,-0.2234
1985,7,3,3,337,-0.9703
1985,7,3,4,368,0.3390
1985,7,3,5,331,-0.5429
1985,8,1,1,2072,-1.2458
1985,8,1,2,1148,-0.3220
1985,8,1,3,1030,-0.3692
1985,8,1,4,893,-0.8685
1985,8,1,5,1045,-1.1096
1985,8,2,1,298,-0.7092
1985,8,2,2,325,0.0231
1985,8,2,3,365,-0.7345
1985,8,2,4,378,-1.2054
1985,8,2,5,411,-1.8001
1985,8,3,1,178,0.2398
1985,8,3,2,320,0.3033
1985,8,3,3,356,-0.2149
1985,8,3,4,385,-0.6583
1985,8,3,5,348,-0.7657
1985,9,1,1,2051,-7.4266
1985,9,1,2,1148,-4.7433
1985,9,1,3,1040,-5.5469
1985,9,1,4,902,-5.3448
1985,9,1,5,1050,-5.6676
1985,9,2,1,295,-6.7678
1985,9,2,2,320,-5.0771
1985,9,2,3,362,-5.7251
1985,9,2,4,383,-5.1387
1985,9,2,5,423,-6.3611
1985,9,3,1,173,-5.0231
1985,9,3,2,323,-3.9369
1985,9,3,3,366,-2.6903
1985,9,3,4,386,-3.0344
1985,9,3,5,353,-3.2916
1985,10,1,1,2007,1.4994
1985,10,1,2,1052,2.8642
1985,10,1,3,955,2.8134
1985,10,1,4,858,2.8456
1985,10,1,5,1020,2.5274
1985,10,2,1,283,3.0128
1985,10,2,2,306,3.7389
1985,10,2,3,353,4.1214
1985,10,2,4,366,3.3589
1985,10,2,5,409,3.7145
1985,10,3,1,161,2.6064
1985,10,3,2,297,5.2231
1985,10,3,3,339,4.4320
1985,10,3,4,365,3.8727
1985,10,3,5,346,4.2986
1985,11,1,1,2070,4.6786
1985,11,1,2,1108,5.5261
1985,11,1,3,1014,6.0631
1985,11,1,4,928,6.8176
1985,11,1,5,1061,6.9323
1985,11,2,1,300,7.2360
1985,11,2,2,316,7.1817
1985,11,2,3,364,6.4721
1985,11,2,4,378,7.4547
1985,11,2,5,423,8.5069
1985,11,3,1,173,7.7693
1985,11,3,2,300,6.8922
1985,11,3,3,354,7.7138
1985,11,3,4,379,6.3109
1985,11,3,5,354,6.7040
1985,12,1,1,2054,3.0048
1985,12,1,2,1108,4.1553
1985,12,1,3,998,4.3729
1985,12,1,4,922,4.4650
1985,12,1,5,1052,4.0772
1985,12,2,1,302,4.2655
1985,12,2,2,315,3.4890
1985,12,2,3,366,4.6231
1985,12,2,4,371,5.2464
1985,12,2,5,418,4.8069
1985,12,3,1,175,3.8417
1985,12,3,2,299,4.4447
1985,12,3,3,356,4.6776
1985,12,3,4,375,4.0697
1985,12,3,5,350,4.7802
1986,1,1,1,1976,3.3364
1986,1,1,2,1052,1.9406
1986,1,1,3,926,1.4248
1986,1,1,4,868,2.4886
1986,1,1,5,993,3.9183
1986,1,2,1,290,1.3361
1986,1,2,2,291,-0.1365
1986,1,2,3,345,0.4949
1986,1,2,4,344,0.9035
1986,1,2,5,402,2.2011
1986,1,3,1,169,2.3643
1986,1,3,2,282,2.9463
1986,1,3,3,339,0.1245
1986,1,3,4,365,-0.8079
1986,1,3,5,343,0.1359
1986,2,1,1,2027,4.8376
1986,2,1,2,1122,5.6745
1986,2,1,3,989,6.5625
1986,2,1,4,916,6.4849
1986,2,1,5,1044,6.8214
1986,2,2,1,305,6.5260
1986,2,2,2,300,5.1178
1986,2,2,3,362,6.5661
1986,2,2,4,361,8.0871
1986,2,2,5,413,7.8457
1986,2,3,1,177,7.5039
1986,2,3,2,296,8.4864
1986,2,3,3,354,8.1459
1986,2,3,4,387,7.3825
1986,2,3,5,355,6.9841
1986,3,1,1,2025,5.8189
1986,3,1,2,1133,3.4201
1986,3,1,3,991,4.1884
1986,3,1,4,912,4.5511
1986,3,1,5,1039,5.2435
1986,3,2,1,315,5.0155
1986,3,2,2,301,4.6729
1986,3,2,3,360,5.0353
1986,3,2,4,362,5.7638
1986,3,2,5,415,6.1901
1986,3,3,1,179,5.1139
1986,3,3,2,296,4.7702
1986,3,3,3,353,4.7384
1986,3,3,4,388,4.9810
1986,3,3,5,359,6.7945
1986,4,1,1,1978,1.9563
1986,4,1,2,1051,1.4522
1986,4,1,3,918,0.7891
1986,4,1,4,849,2.1228
1986,4,1,5,990,2.2727
1986,4,2,1,311,0.7415
1986,4,2,2,291,0.9429
1986,4,2,3,339,1.0974
1986,4,2,4,337,1.8547
1986,4,2,5,403,2.5503
1986,4,3,1,168,-2.0901
1986,4,3,2,279,-2.0860
1986,4,3,3,333,-0.8123
1986,4,3,4,379,0.4359
1986,4,3,5,350,-0.5870
1986,5,1,1,2066,3.7866
1986,5,1,2,1133,3.8727
1986,5,1,3,975,4.3064
1986,5,1,4,910,4.4632
1986,5,1,5,1032,4.5180
1986,5,2,1,331,2.5607
1986,5,2,2,319,2.7560
1986,5,2,3,357,4.1228
1986,5,2,4,350,2.9061
1986,5,2,5,423,5.2101
1986,5,3,1,180,3.6333
1986,5,3,2,288,4.5931
1986,5,3,3,361,4.6997
1986,5,3,4,395,4.6843
1986,5,3,5,357,7.3376
1986,6,1,1,2064,-1.2203
1986,6,1,2,1136,-0.9861
1986,6,1,3,974,0.7706
1986,6,1,4,922,1.2975
1986,6,1,5,1044,1.6418
1986,6,2,1,338,-2.3477
1986,6,2,2,325,-1.5056
1986,6,2,3,355,0.9096
1986,6,2,4,362,0.5227
1986,6,2,5,426,1.1260
1986,6,3,1,178,-0.9188
1986,6,3,2,285,1.3667
1986,6,3,3,359,1.8068
1986,6,3,4,394,1.8890
1986,6,3,5,357,2.3360
1986,7,1,1,1950,-9.6174
1986,7,1,2,1059,-8.8700
1986,7,1,3,889,-8.2984
1986,7,1,4,858,-7.5791
1986,7,1,5,978,-9.5300
1986,7,2,1,319,-11.2736
1986,7,2,2,308,-8.9010
1986,7,2,3,328,-8.0023
1986,7,2,4,343,-7.8618
1986,7,2,5,415,-9.4792
1986,7,3,1,167,-8.8784
1986,7,3,2,274,-3.6778
1986,7,3,3,334,-4.1368
1986,7,3,4,368,-5.1229
1986,7,3,5,344,-6.2853
1986,8,1,1,2039,0.1478
1986,8,1,2,1134,1.8301
1986,8,1,3,949,1.8337
1986,8,1,4,879,0.7810
1986,8,1,5,1019,1.2774
1986,8,2,1,350,4.6850
1986,8,2,2,330,5.4192
1986,8,2,3,354,4.7395
1986,8,2,4,353,4.3814
1986,8,2,5,429,3.0284
1986,8,3,1,181,8.8173
1986,8,3,2,292,7.4598
1986,8,3,3,354,6.9049
1986,8,3,4,391,7.0791
1986,8,3,5,358,6.5576
1986,9,1,1,2028,-6.9349
1986,9,1,2,1141,-5.4128
1986,9,1,3,950,-6.6633
1986,9,1,4,877,-5.8134
1986,9,1,5,1014,-7.0186
1986,9,2,1,349,-6.0024
1986,9,2,2,332,-5.0608
1986,9,2,3,351,-5.8554
1986,9,2,4,352,-6.6505
1986,9,2,5,425,-7.3111
1986,9,3,1,181,-7.3452
1986,9,3,2,291,-7.3645
1986,9,3,3,352,-8.3813
1986,9,3,4,389,-7.6628
1986,9,3,5,353,-7.8701
1986,10,1,1,1969,1.7824
1986,10,1,2,1086,2.4075
1986,10,1,3,886,2.7898
1986,10,1,4,825,2.7811
1986,10,1,5,959,3.7896
1986,10,2,1,333,3.6403
1986,10,2,2,314,3.3086
1986,10,2,3,336,4.5663
1986,10,2,4,329,4.5559
1986,10,2,5,407,5.3163
1986,10,3,1,172,5.8541
1986,10,3,2,265,6.7465
1986,10,3,3,334,6.6247
1986,10,3,4,368,4.8767
1986,10,3,5,329,6.1851
1986,11,1,1,2041,-1.2967
1986,11,1,2,1152,-0.4084
1986,11,1,3,949,0.2438
1986,11,1,4,882,0.2758
1986,11,1,5,1021,-0.6498
1986,11,2,1,352,-1.7133
1986,11,2,2,336,1.8510
1986,11,2,3,348,0.3705
1986,11,2,4,349,0.9877
1986,11,2,5,424,0.8694
1986,11,3,1,182,2.3459
1986,11,3,2,276,1.3570
1986,11,3,3,354,2.5551
1986,11,3,4,378,3.1336
1986,11,3,5,341,2.3130
1986,12,1,1,2016,-4.8907
1986,12,1,2,1150,-2.4100
1986,12,1,3,955,-2.6867
1986,12,1,4,878,-2.7652
1986,12,1,5,1014,-3.1050
1986,12,2,1,352,-4.2626
1986,12,2,2,341,-1.9369
1986,12,2,3,345,-1.6067
1986,12,2,4,350,-2.0656
1986,12,2,5,422,-2.0182
1986,12,3,1,183,-3.7520
1986,12,3,2,274,-3.9850
1986,12,3,3,355,-3.2820
1986,12,3,4,379,-2.0690
1986,12,3,5,339,-2.8133
1987,1,1,1,1949,10.1149
1987,1,1,2,1085,10.6400
1987,1,1,3,884,10.4295
1987,1,1,4,794,11.2218
1987,1,1,5,946,12.0681
1987,1,2,1,334,11.9553
1987,1,2,2,325,13.3837
1987,1,2,3,320,12.1444
1987,1,2,4,334,12.7372
1987,1,2,5,405,12.5577
1987,1,3,1,169,15.0857
1987,1,3,2,261,13.3197
1987,1,3,3,332,13.2187
1987,1,3,4,360,12.9045
1987,1,3,5,326,14.2944
1987,2,1,1,2036,9.3242
1987,2,1,2,1174,7.3837
1987,2,1,3,964,7.8155
1987,2,1,4,837,8.3515
1987,2,1,5,998,9.0422
1987,2,2,1,338,8.6064
1987,2,2,2,325,7.6419
1987,2,2,3,341,6.6650
1987,2,2,4,352,7.9628
1987,2,2,5,412,9.4567
1987,2,3,1,183,8.5711
1987,2,3,2,280,4.7588
1987,2,3,3,353,4.0945
1987,2,3,4,372,2.9413
1987,2,3,5,340,4.8768
1987,3,1,1,2053,3.9607
1987,3,1,2,1183,2.1982
1987,3,1,3,977,1.4708
1987,3,1,4,842,2.1066
1987,3,1,5,1019,3.3996
1987,3,2,1,335,3.0910
1987,3,2,2,332,0.6792
1987,3,2,3,340,1.7821
1987,3,2,4,352,2.1343
1987,3,2,5,414,1.8222
1987,3,3,1,185,1.6768
1987,3,3,2,280,1.0422
1987,3,3,3,360,2.8481
1987,3,3,4,373,3.4537
1987,3,3,5,340,3.3177
1987,4,1,1,2004,-1.8210
1987,4,1,2,1122,-1.9770
1987,4,1,3,895,-3.1181
1987,4,1,4,795,-3.5139
1987,4,1,5,982,-2.6980
1987,4,2,1,317,-1.3591
1987,4,2,2,324,-2.0364
1987,4,2,3,318,-2.6208
1987,4,2,4,341,-4.4708
1987,4,2,5,410,-3.2311
1987,4,3,1,175,0.3680
1987,4,3,2,265,-0.3769
1987,4,3,3,340,-0.7571
1987,4,3,4,357,-0.8634
1987,4,3,5,331,-1.3250
1987,5,1,1,2121,0.5368
1987,5,1,2,1199,0.8728
1987,5,1,3,959,0.4170
1987,5,1,4,854,-0.0987
1987,5,1,5,1040,-0.7662
1987,5,2,1,338,0.8211
1987,5,2,2,341,0.6708
1987,5,2,3,333,-0.2097
1987,5,2,4,366,-0.7076
1987,5,2,5,426,1.0634
1987,5,3,1,191,1.3840
1987,5,3,2,280,0.5631
1987,5,3,3,362,0.8195
1987,5,3,4,379,0.4727
1987,5,3,5,336,1.3885
1987,6,1,1,2143,1.3257
1987,6,1,2,1206,2.2723
1987,6,1,3,980,2.1532
1987,6,1,4,854,2.9707
1987,6,1,5,1042,2.3060
1987,6,2,1,330,1.1540
1987,6,2,2,336,2.0600
1987,6,2,3,331,3.2521
1987,6,2,4,369,4.3022
1987,6,2,5,417,3.0194
1987,6,3,1,191,2.6747
1987,6,3,2,279,4.1229
1987,6,3,3,364,3.9036
1987,6,3,4,384,5.5276
1987,6,3,5,339,5.2319
1987,7,1,1,2046,3.0029
1987,7,1,2,1114,3.6282
1987,7,1,3,912,3.2819
1987,7,1,4,769,3.4957
1987,7,1,5,994,2.9612
1987,7,2,1,305,3.9538
1987,7,2,2,312,4.6750
1987,7,2,3,307,5.1602
1987,7,2,4,348,3.7523
1987,7,2,5,405,3.3299
1987,7,3,1,173,8.6078
1987,7,3,2,265,4.0130
1987,7,3,3,336,3.2654
1987,7,3,4,366,4.7800
1987,7,3,5,318,5.7699
1987,8,1,1,2146,0.3585
1987,8,1,2,1226,1.6976
1987,8,1,3,979,2.7525
1987,8,1,4,813,3.2604
1987,8,1,5,1077,2.5293
1987,8,2,1,322,1.8280
1987,8,2,2,327,4.4383
1987,8,2,3,331,3.7515
1987,8,2,4,362,4.1973
1987,8,2,5,417,4.2250
1987,8,3,1,191,2.6771
1987,8,3,2,279,2.7837
1987,8,3,3,364,3.6275
1987,8,3,4,388,4.0598
1987,8,3,5,326,4.5896
1987,9,1,1,2162,-1.7025
1987,9,1,2,1223,-0.0062
1987,9,1,3,989,-0.5862
1987,9,1,4,823,-1.1874
1987,9,1,5,1084,-1.6787
1987,9,2,1,319,-1.3963
1987,9,2,2,328,-1.4835
1987,9,2,3,330,-1.3854
1987,9,2,4,363,-1.2872
1987,9,2,5,413,-2.4288
1987,9,3,1,187,0.0484
1987,9,3,2,280,-2.8342
1987,9,3,3,361,-2.8153
1987,9,3,4,386,-0.9628
1987,9,3,5,326,-3.4574
1987,10,1,1,2103,-33.0598
1987,10,1,2,1158,-29.4730
1987,10,1,3,917,-28.4879
1987,10,1,4,805,-29.8944
1987,10,1,5,1038,-31.6378
1987,10,2,1,306,-33.7956
1987,10,2,2,305,-29.2954
1987,10,2,3,307,-27.3597
1987,10,2,4,352,-28.7627
1987,10,2,5,397,-30.2942
1987,10,3,1,176,-26.5927
1987,10,3,2,271,-20.8338
1987,10,3,3,337,-19.9040
1987,10,3,4,370,-20.7937
1987,10,3,5,309,-22.2532
1987,11,1,1,2198,-7.2436
1987,11,1,2,1229,-5.2105
1987,11,1,3,1009,-3.3782
1987,11,1,4,871,-3.4613
1987,11,1,5,1092,-5.9277
1987,11,2,1,337,-4.6138
1987,11,2,2,324,-3.9007
1987,11,2,3,339,-3.0519
1987,11,2,4,370,-3.9795
1987,11,2,5,405,-6.8289
1987,11,3,1,180,-5.8951
1987,11,3,2,287,-6.2637
1987,11,3,3,355,-7.6250
1987,11,3,4,397,-8.0695
1987,11,3,5,317,-8.5625
1987,12,1,1,2192,2.8099
1987,12,1,2,1227,6.2424
1987,12,1,3,1013,6.4509
1987,12,1,4,881,6.3777
1987,12,1,5,1094,6.5982
1987,12,2,1,342,6.3735
1987,12,2,2,322,9.7877
1987,12,2,3,346,9.8559
1987,12,2,4,371,11.3299
1987,12,2,5,403,13.1681
1987,12,3,1,179,7.5267
1987,12,3,2,286,6.8928
1987,12,3,3,352,7.5299
1987,12,3,4,396,7.5423
1987,12,3,5,314,8.5840
1988,1,1,1,2150,7.5742
1988,1,1,2,1159,5.0004
1988,1,1,3,972,4.7270
1988,1,1,4,821,4.6691
1988,1,1,5,1035,4.1766
1988,1,2,1,328,4.5570
1988,1,2,2,309,4.0241
1988,1,2,3,333,2.3658
1988,1,2,4,357,1.9159
1988,1,2,5,384,1.3492
1988,1,3,1,166,3.8257
1988,1,3,2,277,4.2289
1988,1,3,3,336,5.1555
1988,1,3,4,388,3.3597
1988,1,3,5,312,2.9976
1988,2,1,1,2209,6.3259
1988,2,1,2,1255,8.9673
1988,2,1,3,1043,7.8467
1988,2,1,4,867,7.8136
1988,2,1,5,1091,8.6607
1988,2,2,1,336,8.9087
1988,2,2,2,334,7.9002
1988,2,2,3,356,9.3886
1988,2,2,4,385,10.5624
1988,2,2,5,396,10.3295
1988,2,3,1,169,6.1817
1988,2,3,2,290,4.8382
1988,2,3,3,349,4.4397
1988,2,3,4,396,4.8149
1988,2,3,5,322,5.8017
1988,3,1,1,2211,4.0353
1988,3,1,2,1267,6.1637
1988,3,1,3,1039,5.6569
1988,3,1,4,871,6.5810
1988,3,1,5,1081,5.1956
1988,3,2,1,329,4.1324
1988,3,2,2,341,2.3078
1988,3,2,3,358,2.8137
1988,3,2,4,383,4.1188
1988,3,2,5,390,4.2373
