year,month,rank_ME,rank_dROE_6,nstocks,ret_vw
1978,2,1,2,246,2.5862
1978,2,1,3,233,3.6676
1978,2,1,4,301,2.9574
1978,2,1,5,463,4.0777
1978,2,2,1,201,1.0965
1978,2,2,2,167,1.5717
1978,2,2,3,180,2.5004
1978,2,2,4,214,1.7777
1978,2,2,5,204,2.5208
1978,2,3,1,181,-3.5204
1978,2,3,2,308,-1.2062
1978,2,3,3,306,-0.6312
1978,2,3,4,278,-2.5276
1978,2,3,5,189,-0.2974
1978,3,1,1,460,6.1308
1978,3,1,2,262,6.7418
1978,3,1,3,238,7.0699
1978,3,1,4,324,9.7566
1978,3,1,5,502,9.7974
1978,3,2,1,211,5.1792
1978,3,2,2,183,3.9094
1978,3,2,3,203,6.2495
1978,3,2,4,226,7.2762
1978,3,2,5,224,8.0009
1978,3,3,1,202,3.1468
1978,3,3,2,335,3.2627
1978,3,3,3,327,2.9370
1978,3,3,4,306,1.0608
1978,3,3,5,206,4.6243
1978,4,1,1,451,7.7489
1978,4,1,2,247,9.1781
1978,4,1,3,228,5.8991
1978,4,1,4,314,7.1334
1978,4,1,5,508,9.0684
1978,4,2,1,199,6.6113
1978,4,2,2,164,6.6908
1978,4,2,3,172,7.2222
1978,4,2,4,208,8.4897
1978,4,2,5,203,8.9738
1978,4,3,1,173,7.3544
1978,4,3,2,288,5.8698
1978,4,3,3,286,7.9729
1978,4,3,4,249,10.9721
1978,4,3,5,175,10.2731
1978,5,1,1,447,5.9613
1978,5,1,2,250,7.6913
1978,5,1,3,233,9.3703
1978,5,1,4,327,8.4707
1978,5,1,5,516,7.9344
1978,5,2,1,213,5.2992
1978,5,2,2,186,4.8119
1978,5,2,3,190,5.1438
1978,5,2,4,235,5.5217
1978,5,2,5,227,7.4286
1978,5,3,1,190,1.7169
1978,5,3,2,324,1.4889
1978,5,3,3,327,1.3120
1978,5,3,4,295,1.3164
1978,5,3,5,199,3.9053
1978,6,1,1,470,0.1114
1978,6,1,2,293,-1.4293
1978,6,1,3,243,-0.0559
1978,6,1,4,354,-0.0969
1978,6,1,5,521,0.4005
1978,6,2,1,223,-1.2488
1978,6,2,2,200,-1.4565
1978,6,2,3,200,1.1718
1978,6,2,4,243,0.2842
1978,6,2,5,237,0.6280
1978,6,3,1,199,-2.9448
1978,6,3,2,338,-1.8139
1978,6,3,3,337,-1.1811
1978,6,3,4,300,-0.7063
1978,6,3,5,207,-0.9058
1978,7,1,1,457,4.0204
1978,7,1,2,283,4.7464
1978,7,1,3,243,4.9893
1978,7,1,4,336,5.8082
1978,7,1,5,515,7.1948
1978,7,2,1,220,4.6485
1978,7,2,2,193,5.3016
1978,7,2,3,193,5.9291
1978,7,2,4,236,6.4560
1978,7,2,5,237,8.9802
1978,7,3,1,188,5.1529
1978,7,3,2,313,4.6013
1978,7,3,3,314,5.0126
1978,7,3,4,277,7.0304
1978,7,3,5,196,8.6902
1978,8,1,1,472,8.3253
1978,8,1,2,302,9.6699
1978,8,1,3,235,10.1128
1978,8,1,4,336,8.5617
1978,8,1,5,516,10.8176
1978,8,2,1,221,8.4537
1978,8,2,2,206,7.5407
1978,8,2,3,209,8.4011
1978,8,2,4,242,7.9203
1978,8,2,5,251,10.2403
1978,8,3,1,206,3.6425
1978,8,3,2,344,3.0233
1978,8,3,3,335,3.3960
1978,8,3,4,301,3.4072
1978,8,3,5,198,4.1500
1978,9,1,1,482,0.7797
1978,9,1,2,302,-0.9738
1978,9,1,3,246,-1.2885
1978,9,1,4,344,-0.6294
1978,9,1,5,515,-1.0894
1978,9,2,1,215,-0.1331
1978,9,2,2,211,-0.2899
1978,9,2,3,228,-1.2674
1978,9,2,4,243,-1.1566
1978,9,2,5,256,-4.0217
1978,9,3,1,222,0.7694
1978,9,3,2,358,0.1615
1978,9,3,3,342,-0.6262
1978,9,3,4,312,-1.8790
1978,9,3,5,205,-2.4608
1978,10,1,1,467,-24.3684
1978,10,1,2,283,-21.5436
1978,10,1,3,229,-23.1340
1978,10,1,4,312,-21.9478
1978,10,1,5,480,-25.0713
1978,10,2,1,198,-22.1931
1978,10,2,2,186,-16.7103
1978,10,2,3,206,-18.9813
1978,10,2,4,211,-18.2242
1978,10,2,5,243,-22.0951
1978,10,3,1,201,-11.9464
1978,10,3,2,317,-9.1282
1978,10,3,3,297,-8.2791
1978,10,3,4,265,-10.1516
1978,10,3,5,174,-13.1578
1978,11,1,1,468,4.7004
1978,11,1,2,281,5.0077
1978,11,1,3,246,6.8968
1978,11,1,4,305,8.7980
1978,11,1,5,458,9.9977
1978,11,2,1,204,7.8478
1978,11,2,2,208,5.4095
1978,11,2,3,226,5.6644
1978,11,2,4,230,5.4702
1978,11,2,5,239,7.7434
1978,11,3,1,215,3.5433
1978,11,3,2,336,2.4333
1978,11,3,3,323,3.0607
1978,11,3,4,305,3.4446
1978,11,3,5,190,5.4915
1978,12,1,1,474,-0.6642
1978,12,1,2,288,0.7428
1978,12,1,3,268,-0.0802
1978,12,1,4,326,1.2818
1978,12,1,5,460,1.4092
1978,12,2,1,216,0.8421
1978,12,2,2,212,0.8962
1978,12,2,3,232,1.9998
1978,12,2,4,242,2.0137
1978,12,2,5,242,3.6431
1978,12,3,1,227,0.1114
1978,12,3,2,342,1.2229
1978,12,3,3,330,1.4982
1978,12,3,4,314,2.1842
1978,12,3,5,197,2.3970
1979,1,1,1,462,11.1517
1979,1,1,2,237,10.5871
1979,1,1,3,242,11.6243
1979,1,1,4,292,10.3483
1979,1,1,5,430,11.7814
1979,1,2,1,199,9.3434
1979,1,2,2,182,6.8433
1979,1,2,3,206,7.5497
1979,1,2,4,211,7.3327
1979,1,2,5,220,9.4969
1979,1,3,1,196,5.4661
1979,1,3,2,289,4.0120
1979,1,3,3,301,3.5631
1979,1,3,4,272,5.0113
1979,1,3,5,168,5.6871
1979,2,1,1,431,-3.0888
1979,2,1,2,224,-1.4353
1979,2,1,3,241,-3.2948
1979,2,1,4,285,-1.5745
1979,2,1,5,412,-2.1201
1979,2,2,1,196,-2.5043
1979,2,2,2,181,-2.7665
1979,2,2,3,194,-2.6813
1979,2,2,4,212,-3.1130
1979,2,2,5,216,-3.9787
1979,2,3,1,199,-1.3021
1979,2,3,2,298,-2.6425
1979,2,3,3,310,-2.8020
1979,2,3,4,292,-3.2301
1979,2,3,5,184,-4.1743
1979,3,1,1,462,8.3229
1979,3,1,2,243,8.7767
1979,3,1,3,259,8.2737
1979,3,1,4,310,9.7905
1979,3,1,5,426,10.0385
1979,3,2,1,222,10.2945
1979,3,2,2,190,8.7383
1979,3,2,3,217,7.8618
1979,3,2,4,243,10.5600
1979,3,2,5,222,11.7279
1979,3,3,1,214,8.0646
1979,3,3,2,329,5.6552
1979,3,3,3,332,3.7977
1979,3,3,4,322,6.7894
1979,3,3,5,203,7.9483
1979,4,1,1,450,2.2314
1979,4,1,2,230,2.8158
1979,4,1,3,250,2.0427
1979,4,1,4,312,3.3102
1979,4,1,5,414,2.1677
1979,4,2,1,203,1.8449
1979,4,2,2,176,1.7975
1979,4,2,3,202,2.8135
1979,4,2,4,220,3.1817
1979,4,2,5,209,1.9089
1979,4,3,1,183,0.4190
1979,4,3,2,282,1.1142
1979,4,3,3,288,-0.0464
1979,4,3,4,283,0.0896
1979,4,3,5,171,-0.5627
1979,5,1,1,458,-0.4309
1979,5,1,2,247,-1.6473
1979,5,1,3,285,-0.9987
1979,5,1,4,321,-1.1906
1979,5,1,5,416,-0.9039
1979,5,2,1,216,-1.5533
1979,5,2,2,203,-0.4093
1979,5,2,3,229,-2.0132
1979,5,2,4,240,-1.8305
1979,5,2,5,231,-0.5672
1979,5,3,1,197,-0.6900
1979,5,3,2,325,-0.9968
1979,5,3,3,326,-1.5361
1979,5,3,4,322,-1.6454
1979,5,3,5,201,-2.8419
1979,6,1,1,492,6.3564
1979,6,1,2,266,3.5461
1979,6,1,3,292,3.5962
1979,6,1,4,334,5.9067
1979,6,1,5,441,3.9682
1979,6,2,1,231,6.8551
1979,6,2,2,215,3.8825
1979,6,2,3,231,4.0553
1979,6,2,4,248,4.1856
1979,6,2,5,233,4.1192
1979,6,3,1,207,6.2733
1979,6,3,2,348,4.2116
1979,6,3,3,340,3.1978
1979,6,3,4,329,4.1759
1979,6,3,5,210,3.9240
1979,7,1,1,493,1.1863
1979,7,1,2,269,2.0848
1979,7,1,3,285,2.7145
1979,7,1,4,330,2.1511
1979,7,1,5,415,3.5566
1979,7,2,1,221,4.4510
1979,7,2,2,205,3.2652
1979,7,2,3,227,2.4507
1979,7,2,4,241,4.5448
1979,7,2,5,219,2.5522
1979,7,3,1,188,2.5284
1979,7,3,2,309,1.3561
1979,7,3,3,309,0.7339
1979,7,3,4,294,1.2390
1979,7,3,5,199,0.7207
1979,8,1,1,510,7.5268
1979,8,1,2,279,7.2513
1979,8,1,3,285,10.3307
1979,8,1,4,351,9.0945
1979,8,1,5,410,8.7025
1979,8,2,1,222,6.7055
1979,8,2,2,225,7.1197
1979,8,2,3,231,8.7896
1979,8,2,4,251,8.8202
1979,8,2,5,226,10.1938
1979,8,3,1,192,5.7573
1979,8,3,2,326,4.9156
1979,8,3,3,328,6.1279
1979,8,3,4,310,7.2870
1979,8,3,5,216,7.6966
1979,9,1,1,516,-1.6887
1979,9,1,2,294,-1.4845
1979,9,1,3,292,-0.2755
1979,9,1,4,337,-0.8182
1979,9,1,5,410,0.2532
1979,9,2,1,229,0.7498
1979,9,2,2,237,-0.0310
1979,9,2,3,226,-0.3143
1979,9,2,4,254,-0.8471
1979,9,2,5,226,0.1439
1979,9,3,1,199,-0.1710
1979,9,3,2,335,-0.7222
1979,9,3,3,347,-1.4781
1979,9,3,4,325,1.0729
1979,9,3,5,229,2.9434
1979,10,1,1,494,-12.2939
1979,10,1,2,277,-10.3503
1979,10,1,3,269,-10.0298
1979,10,1,4,320,-9.1554
1979,10,1,5,381,-11.1242
1979,10,2,1,209,-10.6017
1979,10,2,2,208,-9.3190
1979,10,2,3,191,-10.1362
1979,10,2,4,224,-9.2735
1979,10,2,5,206,-9.7721
1979,10,3,1,176,-8.3655
1979,10,3,2,297,-6.8108
1979,10,3,3,302,-5.9620
1979,10,3,4,283,-5.4772
1979,10,3,5,213,-6.7139
1979,11,1,1,487,6.6053
1979,11,1,2,301,5.8750
1979,11,1,3,264,7.5349
1979,11,1,4,306,7.7223
1979,11,1,5,369,9.8764
1979,11,2,1,216,9.2744
1979,11,2,2,225,7.8365
1979,11,2,3,202,6.9950
1979,11,2,4,244,8.2950
1979,11,2,5,216,10.0905
1979,11,3,1,188,5.0221
1979,11,3,2,323,4.9270
1979,11,3,3,352,5.3812
1979,11,3,4,316,5.6400
1979,11,3,5,242,7.9218
1979,12,1,1,493,6.1277
1979,12,1,2,319,5.4203
1979,12,1,3,268,6.0647
1979,12,1,4,312,7.7073
1979,12,1,5,385,10.4042
1979,12,2,1,221,7.2818
1979,12,2,2,242,4.1278
1979,12,2,3,198,4.1495
1979,12,2,4,246,4.9108
1979,12,2,5,230,9.3387
1979,12,3,1,199,2.3558
1979,12,3,2,326,0.4256
1979,12,3,3,352,1.5811
1979,12,3,4,319,2.4763
1979,12,3,5,258,4.6550
1980,1,1,1,464,8.3843
1980,1,1,2,304,9.6131
1980,1,1,3,222,10.9657
1980,1,1,4,279,10.3227
1980,1,1,5,359,12.7239
1980,1,2,1,200,5.4558
1980,1,2,2,224,5.2595
1980,1,2,3,174,5.0156
1980,1,2,4,210,6.3798
1980,1,2,5,205,9.1097
1980,1,3,1,168,6.7919
1980,1,3,2,281,2.2049
1980,1,3,3,296,4.1933
1980,1,3,4,273,6.8467
1980,1,3,5,224,12.3065
1980,2,1,1,433,-2.7214
1980,2,1,2,300,-3.1168
1980,2,1,3,224,-3.6957
1980,2,1,4,274,-3.6634
1980,2,1,5,343,-1.4291
1980,2,2,1,188,-2.0655
1980,2,2,2,230,-4.2857
1980,2,2,3,187,-3.9324
1980,2,2,4,216,-2.9390
1980,2,2,5,212,0.8425
1980,2,3,1,177,-4.0183
1980,2,3,2,288,-2.9391
1980,2,3,3,311,-2.0611
1980,2,3,4,280,-0.2914
1980,2,3,5,233,8.3233
1980,3,1,1,450,-19.0943
1980,3,1,2,313,-16.1894
1980,3,1,3,250,-17.0682
1980,3,1,4,290,-16.6242
1980,3,1,5,360,-19.8794
1980,3,2,1,194,-16.7945
1980,3,2,2,243,-13.9986
1980,3,2,3,205,-13.6662
1980,3,2,4,234,-15.5915
1980,3,2,5,229,-19.3705
1980,3,3,1,188,-11.3923
1980,3,3,2,311,-7.8412
1980,3,3,3,337,-7.1048
1980,3,3,4,316,-10.2932
1980,3,3,5,256,-16.9265
1980,4,1,1,435,3.7999
1980,4,1,2,292,5.1797
1980,4,1,3,237,5.4429
1980,4,1,4,263,6.3503
1980,4,1,5,351,8.5863
1980,4,2,1,185,3.1619
1980,4,2,2,210,6.2412
1980,4,2,3,194,6.7163
1980,4,2,4,216,6.6137
1980,4,2,5,208,6.8964
1980,4,3,1,161,1.7850
1980,4,3,2,263,4.5305
1980,4,3,3,279,4.9411
1980,4,3,4,258,6.0426
1980,4,3,5,215,5.8065
1980,5,1,1,451,7.7448
1980,5,1,2,291,5.6919
1980,5,1,3,250,6.1553
1980,5,1,4,286,6.4831
1980,5,1,5,363,5.8304
1980,5,2,1,203,9.3389
1980,5,2,2,234,8.7441
1980,5,2,3,205,7.9779
1980,5,2,4,247,8.5284
1980,5,2,5,213,8.0117
1980,5,3,1,179,5.2711
1980,5,3,2,298,5.7262
1980,5,3,3,320,5.8770
1980,5,3,4,289,5.6817
1980,5,3,5,228,5.1061
1980,6,1,1,474,2.7204
1980,6,1,2,306,3.1282
1980,6,1,3,259,3.5568
1980,6,1,4,301,2.9735
1980,6,1,5,376,4.3647
1980,6,2,1,214,2.6670
1980,6,2,2,235,2.9985
1980,6,2,3,216,4.7193
1980,6,2,4,251,4.5635
1980,6,2,5,218,4.9417
1980,6,3,1,183,3.0657
1980,6,3,2,300,3.3428
1980,6,3,3,324,1.5352
1980,6,3,4,315,2.0543
1980,6,3,5,238,5.6544
1980,7,1,1,467,10.5875
1980,7,1,2,282,11.0902
1980,7,1,3,244,11.4915
1980,7,1,4,303,12.3187
1980,7,1,5,367,13.0167
1980,7,2,1,209,11.9394
1980,7,2,2,214,10.1513
1980,7,2,3,194,8.6812
1980,7,2,4,226,11.3808
1980,7,2,5,218,10.9088
1980,7,3,1,170,11.7789
1980,7,3,2,279,7.5357
1980,7,3,3,298,6.4374
1980,7,3,4,286,9.7980
1980,7,3,5,218,4.0149
1980,8,1,1,476,7.2739
1980,8,1,2,303,7.2193
1980,8,1,3,264,5.7362
1980,8,1,4,305,7.5662
1980,8,1,5,388,10.2952
1980,8,2,1,219,5.6646
1980,8,2,2,231,2.3433
1980,8,2,3,214,4.4019
1980,8,2,4,234,5.4552
1980,8,2,5,230,6.9050
1980,8,3,1,199,1.4441
1980,8,3,2,301,1.2700
1980,8,3,3,329,0.3218
1980,8,3,4,319,2.0335
1980,8,3,5,235,3.0062
1980,9,1,1,479,1.7233
1980,9,1,2,322,2.9015
1980,9,1,3,284,3.5092
1980,9,1,4,303,2.4678
1980,9,1,5,388,4.3964
1980,9,2,1,216,1.0583
1980,9,2,2,244,2.8350
1980,9,2,3,225,2.7062
1980,9,2,4,240,3.0550
1980,9,2,5,246,5.2110
1980,9,3,1,198,0.4065
1980,9,3,2,315,1.1160
1980,9,3,3,342,0.6981
1980,9,3,4,327,3.3631
1980,9,3,5,240,6.5868
1980,10,1,1,443,2.7437
1980,10,1,2,301,2.7524
1980,10,1,3,265,3.2038
1980,10,1,4,279,5.6226
1980,10,1,5,375,6.4945
1980,10,2,1,207,1.3276
1980,10,2,2,220,1.3298
1980,10,2,3,202,1.7602
1980,10,2,4,212,3.3257
1980,10,2,5,231,6.3192
1980,10,3,1,170,-1.0056
1980,10,3,2,273,1.1539
1980,10,3,3,304,-1.3654
1980,10,3,4,294,1.9687
1980,10,3,5,226,5.8705
1980,11,1,1,437,1.7909
1980,11,1,2,332,4.0467
1980,11,1,3,267,4.1417
1980,11,1,4,290,5.0235
1980,11,1,5,383,9.7182
1980,11,2,1,223,5.9291
1980,11,2,2,233,3.4933
1980,11,2,3,216,5.1487
1980,11,2,4,232,5.0809
1980,11,2,5,248,11.7783
1980,11,3,1,191,4.5500
1980,11,3,2,306,7.7006
1980,11,3,3,331,7.3947
1980,11,3,4,326,10.3262
1980,11,3,5,261,20.0838
1980,12,1,1,444,-3.1756
1980,12,1,2,344,-2.6243
1980,12,1,3,282,-2.4209
1980,12,1,4,299,-3.5139
1980,12,1,5,401,-4.8481
1980,12,2,1,228,-4.0561
1980,12,2,2,238,-1.3053
1980,12,2,3,220,-1.7608
1980,12,2,4,239,-0.2773
1980,12,2,5,254,-3.8985
1980,12,3,1,193,-3.4770
1980,12,3,2,307,-2.1428
1980,12,3,3,339,-1.2622
1980,12,3,4,328,-2.3217
1980,12,3,5,273,-7.5231
1981,1,1,1,398,2.6345
1981,1,1,2,319,2.0125
1981,1,1,3,254,2.0372
1981,1,1,4,245,1.9533
1981,1,1,5,390,0.2441
1981,1,2,1,203,-0.9225
1981,1,2,2,210,0.4595
1981,1,2,3,184,0.2803
1981,1,2,4,209,1.8617
1981,1,2,5,229,-2.5344
1981,1,3,1,169,-3.3668
1981,1,3,2,245,-3.1057
1981,1,3,3,277,-3.4709
1981,1,3,4,263,-3.4026
1981,1,3,5,233,-7.8277
1981,2,1,1,397,0.4880
1981,2,1,2,308,1.0395
1981,2,1,3,240,1.5323
1981,2,1,4,236,1.7056
1981,2,1,5,375,1.8969
1981,2,2,1,206,1.5657
1981,2,2,2,204,2.5898
1981,2,2,3,187,1.7404
1981,2,2,4,215,2.3279
1981,2,2,5,236,1.6630
1981,2,3,1,177,3.6621
1981,2,3,2,259,1.9812
1981,2,3,3,295,3.0890
1981,2,3,4,284,0.9843
1981,2,3,5,247,0.7883
1981,3,1,1,415,8.9379
1981,3,1,2,329,8.2766
1981,3,1,3,252,9.7800
1981,3,1,4,263,9.3949
1981,3,1,5,377,11.0433
1981,3,2,1,214,8.2896
1981,3,2,2,201,7.9066
1981,3,2,3,213,7.3775
1981,3,2,4,235,6.8129
1981,3,2,5,242,7.6273
1981,3,3,1,198,6.8909
1981,3,3,2,299,5.5318
1981,3,3,3,336,2.7093
1981,3,3,4,314,4.0551
1981,3,3,5,269,3.3451
1981,4,1,1,390,3.3971
1981,4,1,2,313,2.9791
1981,4,1,3,224,4.1690
1981,4,1,4,231,2.3333
1981,4,1,5,372,4.8695
1981,4,2,1,196,1.6512
1981,4,2,2,186,4.1194
1981,4,2,3,192,2.0403
1981,4,2,4,215,2.8418
1981,4,2,5,223,1.4245
1981,4,3,1,184,-2.0565
1981,4,3,2,247,-1.1547
1981,4,3,3,281,-1.6931
1981,4,3,4,263,-2.3820
1981,4,3,5,222,-3.8093
1981,5,1,1,406,4.3621
1981,5,1,2,317,2.2394
1981,5,1,3,226,3.3032
1981,5,1,4,251,3.5258
1981,5,1,5,395,4.2172
1981,5,2,1,216,2.1750
1981,5,2,2,200,2.8599
1981,5,2,3,212,3.8836
1981,5,2,4,222,2.9757
1981,5,2,5,235,3.2184
1981,5,3,1,223,0.7780
1981,5,3,2,300,-0.8713
1981,5,3,3,331,0.3648
1981,5,3,4,310,1.4759
1981,5,3,5,235,1.3021
1981,6,1,1,421,-0.9830
1981,6,1,2,324,-0.1810
1981,6,1,3,236,1.8173
1981,6,1,4,273,1.0290
1981,6,1,5,415,1.4573
1981,6,2,1,217,-4.1241
1981,6,2,2,212,-1.6205
1981,6,2,3,217,-0.9607
1981,6,2,4,229,-0.6519
1981,6,2,5,249,-1.8404
1981,6,3,1,228,-0.4100
1981,6,3,2,315,0.9264
1981,6,3,3,336,-1.3796
1981,6,3,4,326,-1.2697
1981,6,3,5,240,-2.3031
1981,7,1,1,420,-4.0587
1981,7,1,2,305,-2.6725
1981,7,1,3,214,-3.7028
1981,7,1,4,268,-3.0648
1981,7,1,5,413,-2.3454
1981,7,2,1,214,-4.5118
1981,7,2,2,187,-2.0927
1981,7,2,3,200,-2.0801
1981,7,2,4,212,-2.2446
1981,7,2,5,231,-0.6306
1981,7,3,1,206,0.9577
1981,7,3,2,292,0.6859
1981,7,3,3,304,-0.4215
1981,7,3,4,296,0.2488
1981,7,3,5,212,1.9306
1981,8,1,1,413,-10.3050
1981,8,1,2,303,-6.5753
1981,8,1,3,221,-6.5556
1981,8,1,4,293,-6.4833
1981,8,1,5,430,-8.7769
1981,8,2,1,219,-9.0627
1981,8,2,2,208,-7.1759
1981,8,2,3,204,-5.0329
1981,8,2,4,235,-5.2136
1981,8,2,5,241,-6.7407
1981,8,3,1,212,-6.8529
1981,8,3,2,308,-5.9320
1981,8,3,3,328,-4.0185
1981,8,3,4,301,-5.7133
1981,8,3,5,223,-5.3886
1981,9,1,1,416,-10.1017
1981,9,1,2,304,-9.0313
1981,9,1,3,220,-5.8171
1981,9,1,4,310,-6.2319
1981,9,1,5,443,-6.9311
1981,9,2,1,224,-9.7591
1981,9,2,2,214,-5.8539
1981,9,2,3,205,-6.3016
1981,9,2,4,247,-5.5575
1981,9,2,5,239,-7.6852
1981,9,3,1,209,-10.1813
1981,9,3,2,320,-6.8711
1981,9,3,3,342,-2.7250
1981,9,3,4,311,-5.3054
1981,9,3,5,217,-6.8176
1981,10,1,1,394,6.8993
1981,10,1,2,266,7.5628
1981,10,1,3,206,7.9292
1981,10,1,4,279,8.9741
1981,10,1,5,427,11.6783
1981,10,2,1,200,4.9271
1981,10,2,2,194,6.0179
1981,10,2,3,186,6.3774
1981,10,2,4,220,8.1502
1981,10,2,5,236,9.8045
1981,10,3,1,179,6.4008
1981,10,3,2,270,6.3741
1981,10,3,3,303,4.1771
1981,10,3,4,268,6.0743
1981,10,3,5,175,6.2121
1981,11,1,1,392,1.2396
1981,11,1,2,272,4.0192
1981,11,1,3,216,3.5415
1981,11,1,4,287,3.6031
1981,11,1,5,410,1.7579
1981,11,2,1,213,3.0866
1981,11,2,2,211,4.1136
1981,11,2,3,190,4.8987
1981,11,2,4,236,4.6344
1981,11,2,5,238,2.1205
1981,11,3,1,200,6.1106
1981,11,3,2,298,3.9350
1981,11,3,3,338,4.2076
1981,11,3,4,308,4.2110
1981,11,3,5,193,5.8034
1981,12,1,1,417,-2.3247
1981,12,1,2,293,-0.6357
1981,12,1,3,236,-1.2050
1981,12,1,4,296,0.9183
1981,12,1,5,413,-2.0216
1981,12,2,1,220,-1.5993
1981,12,2,2,216,-0.9887
1981,12,2,3,194,0.4434
1981,12,2,4,246,0.1475
1981,12,2,5,239,-2.5313
1981,12,3,1,201,-4.4219
1981,12,3,2,312,-2.5745
1981,12,3,3,347,-2.0778
1981,12,3,4,323,-1.9967
1981,12,3,5,198,-3.5141
1982,1,1,1,388,-1.7328
1982,1,1,2,268,-0.5185
1982,1,1,3,216,-0.5166
1982,1,1,4,254,-1.0449
1982,1,1,5,385,-1.4538
1982,1,2,1,217,-3.9682
1982,1,2,2,190,-3.5701
1982,1,2,3,160,-4.6787
1982,1,2,4,214,-2.4028
1982,1,2,5,217,-4.0038
1982,1,3,1,178,-4.0849
1982,1,3,2,280,-1.9007
1982,1,3,3,300,-0.2286
1982,1,3,4,269,-3.7174
1982,1,3,5,169,-3.3771
1982,2,1,1,387,-6.1933
1982,2,1,2,252,-2.4684
1982,2,1,3,221,-1.2838
1982,2,1,4,251,-2.1623
1982,2,1,5,378,-3.5677
1982,2,2,1,221,-6.7967
1982,2,2,2,198,-2.8867
1982,2,2,3,177,-2.6293
1982,2,2,4,213,-2.8340
1982,2,2,5,224,-4.6587
1982,2,3,1,188,-6.8215
1982,2,3,2,298,-5.4269
1982,2,3,3,312,-4.0058
1982,2,3,4,290,-5.2949
1982,2,3,5,186,-4.9378
1982,3,1,1,410,-1.3236
1982,3,1,2,274,-0.9952
1982,3,1,3,251,-0.8554
1982,3,1,4,271,0.2406
1982,3,1,5,398,0.6982
1982,3,2,1,237,-1.5283
1982,3,2,2,222,-0.1637
1982,3,2,3,201,0.4552
1982,3,2,4,228,0.7075
1982,3,2,5,242,-0.8146
1982,3,3,1,195,-2.7774
1982,3,3,2,333,-0.5555
1982,3,3,3,343,0.5537
1982,3,3,4,321,0.3754
1982,3,3,5,220,-2.8416
1982,4,1,1,409,4.3499
1982,4,1,2,268,3.2262
1982,4,1,3,245,3.5402
1982,4,1,4,261,4.5166
1982,4,1,5,390,5.3503
1982,4,2,1,221,5.6001
1982,4,2,2,209,5.9131
1982,4,2,3,185,6.0252
1982,4,2,4,207,6.2346
1982,4,2,5,218,5.8819
1982,4,3,1,167,4.4634
1982,4,3,2,282,4.4229
1982,4,3,3,304,3.5210
1982,4,3,4,288,4.7855
1982,4,3,5,191,6.0369
1982,5,1,1,423,-2.9715
1982,5,1,2,281,-1.8490
1982,5,1,3,275,-1.6341
1982,5,1,4,262,-1.7316
1982,5,1,5,382,-3.2031
1982,5,2,1,236,-5.0172
1982,5,2,2,226,-3.8188
1982,5,2,3,215,-2.0777
1982,5,2,4,217,-2.1602
1982,5,2,5,242,-3.5055
1982,5,3,1,190,-2.0209
1982,5,3,2,319,-2.7988
1982,5,3,3,348,-1.8439
1982,5,3,4,328,-2.0611
1982,5,3,5,224,-4.2205
1982,6,1,1,443,-3.8151
1982,6,1,2,304,-1.9759
1982,6,1,3,287,-2.3971
1982,6,1,4,273,-0.9578
1982,6,1,5,409,-0.9819
1982,6,2,1,243,-2.7192
1982,6,2,2,229,-2.4687
1982,6,2,3,224,-1.0709
1982,6,2,4,221,-0.8482
1982,6,2,5,237,-1.3678
1982,6,3,1,191,-2.9064
1982,6,3,2,323,-1.9986
1982,6,3,3,352,-1.6490
1982,6,3,4,344,-1.0748
1982,6,3,5,235,-2.3474
1982,7,1,1,423,-2.0147
1982,7,1,2,297,-1.2980
1982,7,1,3,269,-0.5022
1982,7,1,4,266,0.1367
1982,7,1,5,393,-0.2553
1982,7,2,1,224,-0.5643
1982,7,2,2,205,-0.1657
1982,7,2,3,211,1.0490
1982,7,2,4,195,-0.5323
1982,7,2,5,225,-1.3471
1982,7,3,1,169,-4.0986
1982,7,3,2,288,-2.7926
1982,7,3,3,316,-2.7242
1982,7,3,4,314,0.0386
1982,7,3,5,223,-3.4371
1982,8,1,1,419,7.8334
1982,8,1,2,303,7.9357
1982,8,1,3,259,7.0226
1982,8,1,4,248,6.6569
1982,8,1,5,377,6.7484
1982,8,2,1,226,12.8002
1982,8,2,2,199,10.0023
1982,8,2,3,205,11.0407
1982,8,2,4,192,10.5303
1982,8,2,5,207,9.7363
1982,8,3,1,169,14.9019
1982,8,3,2,291,13.9522
1982,8,3,3,321,12.7208
1982,8,3,4,306,11.8444
1982,8,3,5,237,11.3225
1982,9,1,1,441,0.0288
1982,9,1,2,323,3.6297
1982,9,1,3,281,5.3246
1982,9,1,4,257,5.1775
1982,9,1,5,367,5.3553
1982,9,2,1,227,0.0544
1982,9,2,2,201,3.4828
1982,9,2,3,207,3.9615
1982,9,2,4,194,3.4805
1982,9,2,5,213,3.8968
1982,9,3,1,175,-0.4571
1982,9,3,2,282,0.1403
1982,9,3,3,325,1.2072
1982,9,3,4,319,1.1997
1982,9,3,5,247,1.5118
1982,10,1,1,412,14.7114
1982,10,1,2,272,12.7865
1982,10,1,3,248,12.7272
1982,10,1,4,226,13.3893
1982,10,1,5,335,15.0723
1982,10,2,1,203,14.3460
1982,10,2,2,160,13.0320
1982,10,2,3,181,12.8415
1982,10,2,4,174,12.4538
1982,10,2,5,183,12.8867
1982,10,3,1,137,10.1398
1982,10,3,2,241,12.5336
1982,10,3,3,269,10.8922
1982,10,3,4,265,10.4371
1982,10,3,5,214,10.2584
