year,month,rank_ME,rank_dROA_6,nstocks,ret_vw
1999,6,2,5,493,7.8567
1999,6,3,1,376,4.1772
1999,6,3,2,394,3.4464
1999,6,3,3,433,3.8176
1999,6,3,4,436,7.1246
1999,6,3,5,472,7.4058
1999,7,1,1,1548,1.5234
1999,7,1,2,836,0.2831
1999,7,1,3,611,0.5605
1999,7,1,4,611,2.7519
1999,7,1,5,1329,2.0958
1999,7,2,1,489,-1.8080
1999,7,2,2,391,-2.3414
1999,7,2,3,357,-0.3958
1999,7,2,4,340,-0.4269
1999,7,2,5,463,-1.4113
1999,7,3,1,334,-3.7220
1999,7,3,2,344,-2.0157
1999,7,3,3,393,-2.1121
1999,7,3,4,386,-3.7518
1999,7,3,5,411,-1.3380
1999,8,1,1,1559,-1.8390
1999,8,1,2,845,-2.3913
1999,8,1,3,621,-2.2804
1999,8,1,4,647,-2.3948
1999,8,1,5,1319,-0.6527
1999,8,2,1,492,0.5830
1999,8,2,2,394,-3.4710
1999,8,2,3,360,-4.1423
1999,8,2,4,351,-3.1134
1999,8,2,5,485,-3.0253
1999,8,3,1,360,1.9108
1999,8,3,2,381,0.5899
1999,8,3,3,428,-0.3650
1999,8,3,4,430,-1.6587
1999,8,3,5,452,0.1458
1999,9,1,1,1626,-0.0395
1999,9,1,2,853,-3.9878
1999,9,1,3,621,-3.7148
1999,9,1,4,649,-3.0498
1999,9,1,5,1371,0.5468
1999,9,2,1,504,2.1079
1999,9,2,2,393,-1.6046
1999,9,2,3,349,-2.3505
1999,9,2,4,357,0.4494
1999,9,2,5,482,0.4668
1999,9,3,1,360,-4.5692
1999,9,3,2,378,-4.3886
1999,9,3,3,410,-1.7594
1999,9,3,4,432,-1.1386
1999,9,3,5,463,-0.3106
1999,10,1,1,1509,-2.4832
1999,10,1,2,740,-3.2184
1999,10,1,3,530,-2.6324
1999,10,1,4,560,-1.7160
1999,10,1,5,1276,-0.0667
1999,10,2,1,452,-1.3223
1999,10,2,2,352,-4.2455
1999,10,2,3,305,-2.6734
1999,10,2,4,322,-2.0055
1999,10,2,5,436,3.0281
1999,10,3,1,314,6.2849
1999,10,3,2,312,5.2144
1999,10,3,3,357,5.3139
1999,10,3,4,363,6.9966
1999,10,3,5,405,3.4825
1999,11,1,1,1503,17.1474
1999,11,1,2,760,7.9260
1999,11,1,3,554,6.5238
1999,11,1,4,609,6.2058
1999,11,1,5,1216,16.1551
1999,11,2,1,475,13.1603
1999,11,2,2,377,5.3612
1999,11,2,3,339,3.9552
1999,11,2,4,359,2.5638
1999,11,2,5,498,11.1960
1999,11,3,1,339,7.1897
1999,11,3,2,369,1.4510
1999,11,3,3,408,0.9357
1999,11,3,4,430,2.4904
1999,11,3,5,469,6.4519
1999,12,1,1,1615,18.1989
1999,12,1,2,799,5.6450
1999,12,1,3,599,5.9469
1999,12,1,4,646,8.4187
1999,12,1,5,1311,19.9563
1999,12,2,1,492,14.5593
1999,12,2,2,398,7.5722
1999,12,2,3,340,5.6508
1999,12,2,4,364,6.6090
1999,12,2,5,526,15.7784
1999,12,3,1,361,8.6866
1999,12,3,2,378,3.9041
1999,12,3,3,420,10.9761
1999,12,3,4,436,7.8109
1999,12,3,5,495,9.9838
2000,1,1,1,1512,12.9657
2000,1,1,2,719,6.2329
2000,1,1,3,540,2.3436
2000,1,1,4,573,2.9321
2000,1,1,5,1200,11.1500
2000,1,2,1,475,1.6877
2000,1,2,2,346,-2.8234
2000,1,2,3,297,-4.0756
2000,1,2,4,323,-3.2543
2000,1,2,5,496,-1.2319
2000,1,3,1,320,-2.2565
2000,1,3,2,320,-6.1387
2000,1,3,3,360,-6.9934
2000,1,3,4,370,-6.6796
2000,1,3,5,450,-3.4460
2000,2,1,1,1430,31.4457
2000,2,1,2,678,13.4559
2000,2,1,3,511,9.4607
2000,2,1,4,581,13.6517
2000,2,1,5,1122,34.2440
2000,2,2,1,492,28.5672
2000,2,2,2,355,7.0749
2000,2,2,3,304,5.6260
2000,2,2,4,360,6.7043
2000,2,2,5,517,24.3716
2000,2,3,1,372,5.4242
2000,2,3,2,345,-8.0941
2000,2,3,3,380,0.9924
2000,2,3,4,415,-0.6447
2000,2,3,5,507,8.5289
2000,3,1,1,1487,-9.0726
2000,3,1,2,736,-4.5895
2000,3,1,3,556,0.3774
2000,3,1,4,640,-2.5503
2000,3,1,5,1147,-5.8826
2000,3,2,1,558,-10.6057
2000,3,2,2,382,-2.4204
2000,3,2,3,343,0.0518
2000,3,2,4,406,2.8946
2000,3,2,5,571,-4.4657
2000,3,3,1,435,8.5712
2000,3,3,2,388,6.2364
2000,3,3,3,408,8.6349
2000,3,3,4,452,7.4010
2000,3,3,5,581,4.8307
2000,4,1,1,1430,-18.9372
2000,4,1,2,712,-8.7612
2000,4,1,3,540,-6.5731
2000,4,1,4,620,-7.7090
2000,4,1,5,1112,-17.9739
2000,4,2,1,534,-15.3543
2000,4,2,2,345,-2.6910
2000,4,2,3,319,1.0895
2000,4,2,4,369,-1.8561
2000,4,2,5,557,-9.4096
2000,4,3,1,386,-11.1334
2000,4,3,2,349,0.7175
2000,4,3,3,353,0.8618
2000,4,3,4,399,-1.2376
2000,4,3,5,531,-3.6100
2000,5,1,1,1440,-11.3372
2000,5,1,2,683,-6.9978
2000,5,1,3,538,-4.3549
2000,5,1,4,644,-4.8080
2000,5,1,5,1110,-8.4670
2000,5,2,1,576,-7.9210
2000,5,2,2,376,-2.5452
2000,5,2,3,346,-2.5906
2000,5,2,4,395,-2.2954
2000,5,2,5,598,-7.6740
2000,5,3,1,437,-6.5902
2000,5,3,2,389,0.2100
2000,5,3,3,396,-1.9004
2000,5,3,4,467,-3.3487
2000,5,3,5,568,-7.0045
2000,6,1,1,1555,11.0146
2000,6,1,2,743,6.0007
2000,6,1,3,585,5.0197
2000,6,1,4,697,6.6580
2000,6,1,5,1213,14.2546
2000,6,2,1,593,15.3300
2000,6,2,2,387,4.9694
2000,6,2,3,352,6.4338
2000,6,2,4,403,7.7874
2000,6,2,5,627,16.6704
2000,6,3,1,437,9.0951
2000,6,3,2,398,1.3778
2000,6,3,3,406,1.3824
2000,6,3,4,482,1.8011
2000,6,3,5,596,6.6345
2000,7,1,1,1478,-3.3493
2000,7,1,2,699,-0.3136
2000,7,1,3,548,1.2495
2000,7,1,4,656,-0.7124
2000,7,1,5,1120,-3.8496
2000,7,2,1,561,-4.7293
2000,7,2,2,357,0.9345
2000,7,2,3,332,0.8889
2000,7,2,4,368,-0.7475
2000,7,2,5,609,-7.4560
2000,7,3,1,400,-5.5393
2000,7,3,2,344,-1.9906
2000,7,3,3,366,-2.0984
2000,7,3,4,419,0.0194
2000,7,3,5,542,-4.5158
2000,8,1,1,1457,7.9465
2000,8,1,2,704,6.2919
2000,8,1,3,519,4.0750
2000,8,1,4,626,4.7797
2000,8,1,5,1148,10.4433
2000,8,2,1,584,10.8815
2000,8,2,2,335,7.1572
2000,8,2,3,333,5.7489
2000,8,2,4,353,6.0363
2000,8,2,5,607,10.3656
2000,8,3,1,416,7.1068
2000,8,3,2,368,4.6879
2000,8,3,3,381,7.3798
2000,8,3,4,441,4.8610
2000,8,3,5,580,8.4660
2000,9,1,1,1509,-5.3124
2000,9,1,2,746,-3.8467
2000,9,1,3,534,-2.0248
2000,9,1,4,647,-0.7225
2000,9,1,5,1203,-2.8325
2000,9,2,1,590,-4.4719
2000,9,2,2,357,-3.3955
2000,9,2,3,319,0.1059
2000,9,2,4,360,-0.8417
2000,9,2,5,616,-3.7460
2000,9,3,1,420,-7.6775
2000,9,3,2,369,-8.1299
2000,9,3,3,382,-1.9325
2000,9,3,4,436,-0.0912
2000,9,3,5,574,-10.0168
2000,10,1,1,1427,-8.1846
2000,10,1,2,647,-8.0403
2000,10,1,3,427,-6.8477
2000,10,1,4,557,-6.4067
2000,10,1,5,1164,-9.4310
2000,10,2,1,502,-4.8763
2000,10,2,2,301,-2.9737
2000,10,2,3,275,-0.2154
2000,10,2,4,297,-1.0534
2000,10,2,5,556,-6.8846
2000,10,3,1,341,-0.8828
2000,10,3,2,293,-2.2184
2000,10,3,3,313,-0.9799
2000,10,3,4,363,2.8467
2000,10,3,5,500,-3.6494
2000,11,1,1,1392,-15.1785
2000,11,1,2,642,-6.6776
2000,11,1,3,438,-3.3141
2000,11,1,4,527,-7.7275
2000,11,1,5,1103,-15.1443
2000,11,2,1,522,-14.5613
2000,11,2,2,310,-4.1007
2000,11,2,3,291,-2.2698
2000,11,2,4,322,-3.2612
2000,11,2,5,557,-14.2961
2000,11,3,1,364,-14.7025
2000,11,3,2,337,-5.5653
2000,11,3,3,349,-6.8089
2000,11,3,4,407,-4.2337
2000,11,3,5,536,-13.7948
2000,12,1,1,1468,-6.5313
2000,12,1,2,710,-0.9729
2000,12,1,3,473,2.4475
2000,12,1,4,585,1.2714
2000,12,1,5,1174,-3.3923
2000,12,2,1,544,3.2926
2000,12,2,2,322,8.8461
2000,12,2,3,300,9.6576
2000,12,2,4,330,9.5318
2000,12,2,5,577,7.2022
2000,12,3,1,374,-7.2623
2000,12,3,2,339,0.9093
2000,12,3,3,361,2.0193
2000,12,3,4,413,1.2529
2000,12,3,5,540,1.5041
2001,1,1,1,1397,29.0287
2001,1,1,2,672,17.2076
2001,1,1,3,431,12.5766
2001,1,1,4,524,14.6105
2001,1,1,5,1112,25.2245
2001,1,2,1,511,19.0111
2001,1,2,2,293,9.1456
2001,1,2,3,276,3.9168
2001,1,2,4,307,3.8316
2001,1,2,5,542,10.2122
2001,1,3,1,321,12.1699
2001,1,3,2,280,4.2850
2001,1,3,3,313,0.9658
2001,1,3,4,358,-0.4451
2001,1,3,5,482,4.9935
2001,2,1,1,1315,-10.7079
2001,2,1,2,630,-2.3143
2001,2,1,3,427,-1.8437
2001,2,1,4,497,-0.8741
2001,2,1,5,1052,-9.8369
2001,2,2,1,504,-10.5204
2001,2,2,2,307,-2.3016
2001,2,2,3,289,-0.2986
2001,2,2,4,304,-3.5023
2001,2,2,5,538,-12.5113
2001,2,3,1,360,-14.7449
2001,2,3,2,309,-11.6907
2001,2,3,3,332,-5.5819
2001,2,3,4,385,-4.4391
2001,2,3,5,500,-12.5538
2001,3,1,1,1402,-8.0165
2001,3,1,2,698,-3.3775
2001,3,1,3,488,-3.6394
2001,3,1,4,540,-1.4189
2001,3,1,5,1121,-5.8755
2001,3,2,1,528,-6.9340
2001,3,2,2,347,-3.6462
2001,3,2,3,314,-2.1418
2001,3,2,4,325,-2.9597
2001,3,2,5,564,-5.6087
2001,3,3,1,370,-9.9306
2001,3,3,2,329,-7.3229
2001,3,3,3,353,-6.4251
2001,3,3,4,409,-5.8539
2001,3,3,5,497,-7.9621
2001,4,1,1,1396,5.4620
2001,4,1,2,714,5.2266
2001,4,1,3,491,4.7654
2001,4,1,4,521,6.9024
2001,4,1,5,1092,7.5728
2001,4,2,1,487,9.1976
2001,4,2,2,333,6.5046
2001,4,2,3,286,6.2357
2001,4,2,4,291,7.6772
2001,4,2,5,509,12.9790
2001,4,3,1,330,12.5931
2001,4,3,2,310,8.0600
2001,4,3,3,319,8.8986
2001,4,3,4,346,5.1006
2001,4,3,5,415,11.0411
2001,5,1,1,1420,9.5997
2001,5,1,2,707,10.8841
2001,5,1,3,520,9.3813
2001,5,1,4,540,10.9992
2001,5,1,5,1137,12.3294
2001,5,2,1,510,5.8460
2001,5,2,2,361,3.7389
2001,5,2,3,313,4.3834
2001,5,2,4,316,3.1480
2001,5,2,5,512,3.2424
2001,5,3,1,363,0.0420
2001,5,3,2,357,0.5276
2001,5,3,3,367,0.6797
2001,5,3,4,379,0.7712
2001,5,3,5,436,-1.0288
2001,6,1,1,1533,2.5384
2001,6,1,2,778,0.8222
2001,6,1,3,583,3.9834
2001,6,1,4,586,2.6869
2001,6,1,5,1238,2.9464
2001,6,2,1,530,6.9611
2001,6,2,2,365,4.9261
2001,6,2,3,327,4.9877
2001,6,2,4,338,3.2350
2001,6,2,5,529,4.4109
2001,6,3,1,390,-1.1076
2001,6,3,2,364,-3.2966
2001,6,3,3,383,-3.4921
2001,6,3,4,380,-2.5876
2001,6,3,5,432,-3.2098
2001,7,1,1,1408,-5.5101
2001,7,1,2,716,0.5795
2001,7,1,3,549,-0.0199
2001,7,1,4,568,-1.7102
2001,7,1,5,1172,-3.4657
2001,7,2,1,498,-6.3764
2001,7,2,2,333,-2.5105
2001,7,2,3,299,-3.7648
2001,7,2,4,312,-3.2389
2001,7,2,5,501,-9.0755
2001,7,3,1,356,-1.8058
2001,7,3,2,321,-1.3317
2001,7,3,3,343,0.9434
2001,7,3,4,329,-0.3845
2001,7,3,5,392,-4.3727
2001,8,1,1,1439,-5.5909
2001,8,1,2,719,-1.0683
2001,8,1,3,557,-1.2106
2001,8,1,4,576,0.2295
2001,8,1,5,1174,-6.0981
2001,8,2,1,495,-4.8331
2001,8,2,2,349,-1.9236
2001,8,2,3,320,-0.4909
2001,8,2,4,338,-1.2211
2001,8,2,5,490,-6.6074
2001,8,3,1,388,-9.6871
2001,8,3,2,337,-6.8361
2001,8,3,3,367,-6.4187
2001,8,3,4,351,-2.5697
2001,8,3,5,392,-4.7082
2001,9,1,1,1491,-17.4127
2001,9,1,2,730,-13.6658
2001,9,1,3,571,-11.5616
2001,9,1,4,605,-10.0080
2001,9,1,5,1213,-15.1324
2001,9,2,1,510,-22.3752
2001,9,2,2,353,-17.3274
2001,9,2,3,337,-13.8109
2001,9,2,4,335,-13.0363
2001,9,2,5,510,-15.6783
2001,9,3,1,387,-14.3096
2001,9,3,2,338,-9.4390
2001,9,3,3,375,-6.1462
2001,9,3,4,343,-5.9167
2001,9,3,5,395,-7.9111
2001,10,1,1,1417,10.1537
2001,10,1,2,652,4.4470
2001,10,1,3,504,6.3332
2001,10,1,4,510,6.2782
2001,10,1,5,1128,13.0683
2001,10,2,1,481,13.4173
2001,10,2,2,319,4.9771
2001,10,2,3,297,4.5992
2001,10,2,4,284,4.4696
2001,10,2,5,452,11.5219
2001,10,3,1,338,8.3152
2001,10,3,2,282,2.1355
2001,10,3,3,320,-1.0203
2001,10,3,4,288,1.7066
2001,10,3,5,354,4.5829
2001,11,1,1,1349,11.5790
2001,11,1,2,658,7.8646
2001,11,1,3,501,5.3025
2001,11,1,4,498,4.1495
2001,11,1,5,1100,8.9338
2001,11,2,1,513,14.8608
2001,11,2,2,335,9.8485
2001,11,2,3,306,8.1309
2001,11,2,4,309,7.5244
2001,11,2,5,493,7.5067
2001,11,3,1,371,13.4591
2001,11,3,2,328,8.3273
2001,11,3,3,348,7.7380
2001,11,3,4,316,4.0978
2001,11,3,5,372,3.9482
2001,12,1,1,1421,9.2601
2001,12,1,2,723,6.7517
2001,12,1,3,551,7.8370
2001,12,1,4,546,7.1963
2001,12,1,5,1172,8.2920
2001,12,2,1,535,7.3108
2001,12,2,2,372,8.6324
2001,12,2,3,322,7.3530
2001,12,2,4,321,6.0020
2001,12,2,5,502,6.6950
2001,12,3,1,385,-1.9427
2001,12,3,2,342,0.7955
2001,12,3,3,353,1.8895
2001,12,3,4,321,3.5110
2001,12,3,5,383,1.0787
2002,1,1,1,1342,0.8568
2002,1,1,2,659,1.8855
2002,1,1,3,503,3.2390
2002,1,1,4,483,3.7372
2002,1,1,5,1119,1.6748
2002,1,2,1,501,-4.1621
2002,1,2,2,326,-0.2384
2002,1,2,3,275,0.2777
2002,1,2,4,283,1.4985
2002,1,2,5,459,-3.0251
2002,1,3,1,351,-0.0951
2002,1,3,2,292,-0.3772
2002,1,3,3,292,-1.2991
2002,1,3,4,275,-2.2126
2002,1,3,5,326,-2.0426
2002,2,1,1,1294,-9.3072
2002,2,1,2,634,-2.5813
2002,2,1,3,459,-1.0304
2002,2,1,4,475,-1.5499
2002,2,1,5,1084,-7.1893
2002,2,2,1,510,-9.5694
2002,2,2,2,350,-1.7780
2002,2,2,3,272,-0.5511
2002,2,2,4,286,1.0127
2002,2,2,5,459,-4.6263
2002,2,3,1,376,-9.2070
2002,2,3,2,323,0.6038
2002,2,3,3,328,1.0506
2002,2,3,4,299,1.8701
2002,2,3,5,361,-1.1889
2002,3,1,1,1365,9.8443
2002,3,1,2,690,9.4584
2002,3,1,3,506,12.5355
2002,3,1,4,521,8.3225
2002,3,1,5,1201,10.3095
2002,3,2,1,524,11.8181
2002,3,2,2,377,7.9611
2002,3,2,3,291,8.5784
2002,3,2,4,307,8.2815
2002,3,2,5,490,8.7122
2002,3,3,1,388,5.5407
2002,3,3,2,340,2.8526
2002,3,3,3,343,3.1627
2002,3,3,4,328,2.4071
2002,3,3,5,371,2.6992
2002,4,1,1,1312,-2.3019
2002,4,1,2,658,2.6030
2002,4,1,3,477,5.0669
2002,4,1,4,503,4.9791
2002,4,1,5,1186,-1.7109
2002,4,2,1,485,-6.1983
2002,4,2,2,333,-0.4920
2002,4,2,3,252,2.5476
2002,4,2,4,281,3.2704
2002,4,2,5,454,-3.3391
2002,4,3,1,346,-9.4286
2002,4,3,2,306,-5.5065
2002,4,3,3,296,-5.4124
2002,4,3,4,294,-5.8486
2002,4,3,5,317,-5.6492
2002,5,1,1,1372,-6.9330
2002,5,1,2,714,-4.2284
2002,5,1,3,506,-1.3701
2002,5,1,4,511,-1.0241
2002,5,1,5,1271,-1.3662
2002,5,2,1,509,-7.9324
2002,5,2,2,366,-4.4348
2002,5,2,3,288,-3.4776
2002,5,2,4,297,-3.8345
2002,5,2,5,467,-6.3684
2002,5,3,1,373,-2.5239
2002,5,3,2,356,-0.5014
2002,5,3,3,348,-0.7901
2002,5,3,4,348,-0.6765
2002,5,3,5,353,-1.4713
2002,6,1,1,1492,-8.5274
2002,6,1,2,772,-4.8174
2002,6,1,3,564,-2.8690
2002,6,1,4,550,-0.7059
2002,6,1,5,1418,-5.2442
2002,6,2,1,525,-9.1049
2002,6,2,2,388,-4.2620
2002,6,2,3,307,-3.2717
2002,6,2,4,302,-3.3099
2002,6,2,5,483,-7.6913
2002,6,3,1,381,-11.4231
2002,6,3,2,374,-5.5753
2002,6,3,3,366,-6.7126
2002,6,3,4,358,-6.2663
2002,6,3,5,366,-9.5896
2002,7,1,1,1385,-17.4794
2002,7,1,2,738,-14.3621
2002,7,1,3,550,-13.8796
2002,7,1,4,526,-12.4520
2002,7,1,5,1348,-15.2592
2002,7,2,1,466,-19.3808
2002,7,2,2,360,-16.4615
2002,7,2,3,285,-14.4799
2002,7,2,4,285,-14.3821
2002,7,2,5,456,-17.0224
2002,7,3,1,337,-9.6396
2002,7,3,2,322,-8.6232
2002,7,3,3,332,-6.6627
2002,7,3,4,327,-5.7685
2002,7,3,5,328,-8.0210
2002,8,1,1,1380,-2.9850
2002,8,1,2,750,-2.8173
2002,8,1,3,563,-2.7823
2002,8,1,4,571,-2.3946
2002,8,1,5,1387,-1.2848
2002,8,2,1,445,-0.8970
2002,8,2,2,373,-1.1249
2002,8,2,3,320,1.2434
2002,8,2,4,310,-0.4496
2002,8,2,5,463,1.0517
2002,8,3,1,338,-1.7768
2002,8,3,2,352,-0.2516
2002,8,3,3,374,0.1914
2002,8,3,4,375,1.9347
2002,8,3,5,352,0.7583
2002,9,1,1,1422,-11.6681
2002,9,1,2,771,-8.5743
2002,9,1,3,558,-6.9814
2002,9,1,4,598,-7.4141
2002,9,1,5,1423,-10.1473
2002,9,2,1,447,-10.4646
2002,9,2,2,372,-7.2875
2002,9,2,3,323,-5.1555
2002,9,2,4,316,-6.7134
2002,9,2,5,471,-8.5996
2002,9,3,1,341,-11.6309
2002,9,3,2,361,-10.7809
2002,9,3,3,387,-10.4966
2002,9,3,4,373,-9.2583
2002,9,3,5,357,-9.4987
2002,10,1,1,1334,4.4818
2002,10,1,2,653,1.0791
2002,10,1,3,481,0.3529
2002,10,1,4,500,2.0424
2002,10,1,5,1352,7.8375
2002,10,2,1,379,7.6189
2002,10,2,2,297,4.2958
2002,10,2,3,275,2.9130
2002,10,2,4,274,3.1978
2002,10,2,5,437,6.0796
2002,10,3,1,290,9.2117
2002,10,3,2,300,11.0928
2002,10,3,3,313,6.3998
2002,10,3,4,314,5.9521
2002,10,3,5,324,10.2370
2002,11,1,1,1292,19.7494
2002,11,1,2,626,10.3677
2002,11,1,3,467,9.1889
2002,11,1,4,539,9.4234
2002,11,1,5,1316,18.6150
2002,11,2,1,371,15.3250
2002,11,2,2,302,8.9476
2002,11,2,3,288,6.2623
2002,11,2,4,289,6.4479
2002,11,2,5,463,13.5349
2002,11,3,1,304,9.9840
2002,11,3,2,322,6.5465
2002,11,3,3,347,2.9471
2002,11,3,4,366,3.7546
2002,11,3,5,362,9.8239
2002,12,1,1,1368,-8.7361
2002,12,1,2,668,-4.3757
2002,12,1,3,491,-3.6581
2002,12,1,4,575,-5.0591
2002,12,1,5,1383,-8.6664
2002,12,2,1,390,-9.7365
2002,12,2,2,303,-5.4219
2002,12,2,3,302,-3.9783
2002,12,2,4,307,-4.6270
2002,12,2,5,467,-9.9630
2002,12,3,1,300,-5.6406
2002,12,3,2,331,-4.4387
2002,12,3,3,357,-5.0660
2002,12,3,4,374,-6.0908
2002,12,3,5,378,-8.4496
2003,1,1,1,1281,-1.1584
2003,1,1,2,589,-3.1209
2003,1,1,3,421,-1.7706
2003,1,1,4,524,-3.2825
2003,1,1,5,1267,0.4134
2003,1,2,1,351,-3.2416
2003,1,2,2,254,-6.1525
2003,1,2,3,257,-3.7063
2003,1,2,4,261,-3.1458
2003,1,2,5,407,-2.3962
2003,1,3,1,246,-1.7566
2003,1,3,2,278,-3.3876
2003,1,3,3,302,-3.7419
2003,1,3,4,325,-3.7936
2003,1,3,5,317,-2.0758
2003,2,1,1,1242,-5.1661
2003,2,1,2,547,-4.2387
2003,2,1,3,398,-4.2244
2003,2,1,4,502,-2.9649
2003,2,1,5,1219,-2.5245
2003,2,2,1,376,-3.8990
2003,2,2,2,268,-4.2451
2003,2,2,3,274,-4.4092
2003,2,2,4,275,-3.7192
2003,2,2,5,407,-2.9483
2003,2,3,1,270,-0.7298
2003,2,3,2,318,-2.5762
2003,2,3,3,318,-1.0959
2003,2,3,4,354,-0.9899
2003,2,3,5,359,-0.8928
2003,3,1,1,1316,0.7817
2003,3,1,2,592,0.0015
2003,3,1,3,460,0.7188
2003,3,1,4,564,0.3750
2003,3,1,5,1279,2.6336
2003,3,2,1,403,0.5717
2003,3,2,2,303,0.7663
2003,3,2,3,298,1.4059
2003,3,2,4,304,2.6968
2003,3,2,5,438,1.4711
2003,3,3,1,287,0.4382
2003,3,3,2,327,1.7375
2003,3,3,3,348,3.0889
2003,3,3,4,382,1.8426
2003,3,3,5,374,-0.1919
2003,4,1,1,1259,11.4456
2003,4,1,2,540,7.9026
2003,4,1,3,417,9.3851
2003,4,1,4,545,10.0741
2003,4,1,5,1200,13.3312
2003,4,2,1,385,13.8345
2003,4,2,2,291,10.4812
2003,4,2,3,259,8.5258
2003,4,2,4,275,10.2240
2003,4,2,5,393,12.6918
2003,4,3,1,246,7.4327
2003,4,3,2,286,7.3721
2003,4,3,3,300,7.4135
2003,4,3,4,335,5.3030
2003,4,3,5,335,8.1509
2003,5,1,1,1241,21.1696
2003,5,1,2,552,11.9331
2003,5,1,3,457,8.7339
2003,5,1,4,579,11.7720
2003,5,1,5,1221,18.8002
2003,5,2,1,401,16.3915
2003,5,2,2,311,9.5991
2003,5,2,3,305,8.6816
2003,5,2,4,310,10.5237
2003,5,2,5,414,13.9889
2003,5,3,1,270,6.3193
2003,5,3,2,325,6.0074
2003,5,3,3,377,2.8107
2003,5,3,4,376,5.4460
2003,5,3,5,366,8.5997
2003,6,1,1,1310,6.2830
2003,6,1,2,585,5.5938
2003,6,1,3,501,5.2165
2003,6,1,4,630,5.0470
2003,6,1,5,1301,6.8324
2003,6,2,1,422,1.3599
2003,6,2,2,318,2.3570
2003,6,2,3,333,2.1121
2003,6,2,4,331,3.7339
2003,6,2,5,441,2.4105
2003,6,3,1,282,2.7497
2003,6,3,2,344,1.7668
2003,6,3,3,386,1.2840
2003,6,3,4,406,0.6640
2003,6,3,5,395,1.4641
2003,7,1,1,1231,7.8598
2003,7,1,2,552,8.1125
2003,7,1,3,494,9.8527
2003,7,1,4,598,8.8904
2003,7,1,5,1212,10.8938
2003,7,2,1,401,6.9503
2003,7,2,2,300,3.7105
2003,7,2,3,323,5.7395
2003,7,2,4,316,6.2149
2003,7,2,5,411,6.8409
2003,7,3,1,255,1.8722
2003,7,3,2,305,-0.8344
2003,7,3,3,356,2.8479
2003,7,3,4,371,1.5736
2003,7,3,5,356,1.4882
2003,8,1,1,1220,6.1724
2003,8,1,2,555,4.7951
2003,8,1,3,502,4.1048
2003,8,1,4,580,4.0444
2003,8,1,5,1196,6.0798
2003,8,2,1,391,6.2488
2003,8,2,2,312,4.6286
2003,8,2,3,316,4.8420
2003,8,2,4,335,6.4768
2003,8,2,5,437,6.7747
2003,8,3,1,279,0.5749
2003,8,3,2,329,3.0278
2003,8,3,3,393,4.5615
2003,8,3,4,392,1.8329
2003,8,3,5,379,4.7050
2003,9,1,1,1253,2.9388
2003,9,1,2,569,1.6983
2003,9,1,3,510,1.4088
2003,9,1,4,586,2.6715
2003,9,1,5,1220,4.1305
2003,9,2,1,390,-3.2052
2003,9,2,2,328,-3.3946
2003,9,2,3,318,-2.5192
2003,9,2,4,344,-3.2226
2003,9,2,5,458,-3.1825
2003,9,3,1,283,-0.9878
2003,9,3,2,335,-1.4661
2003,9,3,3,395,-2.5563
2003,9,3,4,397,-1.7180
2003,9,3,5,387,-1.9174
2003,10,1,1,1173,8.9688
2003,10,1,2,504,8.6241
2003,10,1,3,425,10.1768
2003,10,1,4,486,9.5569
2003,10,1,5,1144,11.3224
2003,10,2,1,350,9.5094
2003,10,2,2,275,8.0892
2003,10,2,3,265,8.3720
2003,10,2,4,281,7.8943
2003,10,2,5,430,8.5506
2003,10,3,1,237,3.4921
2003,10,3,2,277,3.7503
2003,10,3,3,335,7.0593
2003,10,3,4,334,6.3716
2003,10,3,5,340,6.2615
2003,11,1,1,1155,4.3888
2003,11,1,2,514,3.9874
2003,11,1,3,412,2.5835
2003,11,1,4,477,5.1116
2003,11,1,5,1131,5.8844
2003,11,2,1,363,2.7343
2003,11,2,2,296,3.7101
2003,11,2,3,270,3.7222
2003,11,2,4,284,3.6455
2003,11,2,5,446,2.7696
2003,11,3,1,268,2.0532
2003,11,3,2,316,1.0158
2003,11,3,3,356,0.9671
2003,11,3,4,352,1.3888
2003,11,3,5,370,1.8024
2003,12,1,1,1229,4.0252
2003,12,1,2,551,4.2145
2003,12,1,3,445,2.8558
2003,12,1,4,510,3.3739
2003,12,1,5,1183,2.0093
2003,12,2,1,377,3.8994
2003,12,2,2,302,4.1856
2003,12,2,3,280,3.7874
2003,12,2,4,301,3.2294
2003,12,2,5,470,1.5172
2003,12,3,1,273,5.4483
2003,12,3,2,327,5.1748
2003,12,3,3,370,3.9851
2003,12,3,4,384,4.0176
2003,12,3,5,383,4.7553
2004,1,1,1,1108,9.5443
2004,1,1,2,489,5.6331
2004,1,1,3,383,7.7172
2004,1,1,4,466,5.7407
2004,1,1,5,1134,8.3686
2004,1,2,1,352,4.2327
2004,1,2,2,251,3.6558
2004,1,2,3,246,1.7667
2004,1,2,4,265,2.4707
2004,1,2,5,430,5.2688
2004,1,3,1,238,2.5325
2004,1,3,2,278,1.9254
2004,1,3,3,326,0.4172
2004,1,3,4,326,0.3487
2004,1,3,5,330,2.1165
2004,2,1,1,1055,0.0739
2004,2,1,2,471,1.1999
2004,2,1,3,375,1.2524
2004,2,1,4,471,1.8072
2004,2,1,5,1091,-0.4121
2004,2,2,1,355,0.8307
2004,2,2,2,266,1.3161
2004,2,2,3,250,1.5876
2004,2,2,4,282,1.1662
2004,2,2,5,445,-1.4817
2004,2,3,1,250,0.6922
