year,month,rank_ME,rank_GLAq_6,nstocks,ret_vw
1979,9,2,3,189,-1.6395
1979,9,2,4,203,-0.4243
1979,9,2,5,167,1.0066
1979,9,3,1,204,-1.7477
1979,9,3,2,222,2.7992
1979,9,3,3,213,1.8837
1979,9,3,4,201,0.4127
1979,9,3,5,168,-2.3216
1979,10,1,1,227,-10.1785
1979,10,1,2,259,-11.3671
1979,10,1,3,301,-10.8930
1979,10,1,4,364,-11.3566
1979,10,1,5,300,-9.8986
1979,10,2,1,134,-9.1956
1979,10,2,2,173,-10.6094
1979,10,2,3,174,-11.3899
1979,10,2,4,184,-10.1661
1979,10,2,5,159,-8.3805
1979,10,3,1,189,-6.0203
1979,10,3,2,204,-6.3480
1979,10,3,3,195,-5.2481
1979,10,3,4,186,-7.0196
1979,10,3,5,167,-7.5552
1979,11,1,1,245,7.8916
1979,11,1,2,294,8.0846
1979,11,1,3,330,8.3794
1979,11,1,4,378,8.2530
1979,11,1,5,320,7.4552
1979,11,2,1,139,9.5654
1979,11,2,2,195,10.0720
1979,11,2,3,193,9.1621
1979,11,2,4,202,7.3069
1979,11,2,5,177,8.5050
1979,11,3,1,202,5.9472
1979,11,3,2,222,8.0613
1979,11,3,3,228,5.1910
1979,11,3,4,195,4.5005
1979,11,3,5,170,5.7952
1979,12,1,1,247,7.1685
1979,12,1,2,300,6.3958
1979,12,1,3,324,6.3024
1979,12,1,4,372,8.2730
1979,12,1,5,328,8.9836
1979,12,2,1,143,4.6982
1979,12,2,2,196,8.3676
1979,12,2,3,196,6.8636
1979,12,2,4,207,6.7452
1979,12,2,5,178,4.7261
1979,12,3,1,203,0.1292
1979,12,3,2,221,4.4136
1979,12,3,3,231,2.7626
1979,12,3,4,196,2.7177
1979,12,3,5,170,1.2166
1980,1,1,1,223,10.4431
1980,1,1,2,253,12.0792
1980,1,1,3,281,12.0685
1980,1,1,4,335,10.8783
1980,1,1,5,312,7.1330
1980,1,2,1,136,7.7530
1980,1,2,2,174,9.0909
1980,1,2,3,167,5.9514
1980,1,2,4,184,7.3223
1980,1,2,5,171,4.2062
1980,1,3,1,185,3.1865
1980,1,3,2,199,11.5018
1980,1,3,3,207,9.4665
1980,1,3,4,173,6.0191
1980,1,3,5,160,1.7063
1980,2,1,1,230,-2.3718
1980,2,1,2,294,-2.2135
1980,2,1,3,308,-2.0592
1980,2,1,4,349,-1.2421
1980,2,1,5,317,-2.0848
1980,2,2,1,139,-0.7488
1980,2,2,2,188,0.7045
1980,2,2,3,189,-2.8928
1980,2,2,4,189,-3.7015
1980,2,2,5,173,-2.3833
1980,2,3,1,192,-1.4634
1980,2,3,2,224,3.2734
1980,2,3,3,229,4.7654
1980,2,3,4,194,-1.5178
1980,2,3,5,159,-4.8452
1980,3,1,1,232,-18.6822
1980,3,1,2,284,-19.0523
1980,3,1,3,306,-18.9754
1980,3,1,4,352,-17.9617
1980,3,1,5,320,-18.0064
1980,3,2,1,136,-14.4676
1980,3,2,2,185,-18.4267
1980,3,2,3,192,-17.7433
1980,3,2,4,189,-17.0011
1980,3,2,5,175,-15.3957
1980,3,3,1,191,-7.2673
1980,3,3,2,228,-14.8468
1980,3,3,3,233,-13.0508
1980,3,3,4,199,-11.4132
1980,3,3,5,163,-7.1058
1980,4,1,1,194,6.8033
1980,4,1,2,249,5.1969
1980,4,1,3,268,5.0703
1980,4,1,4,307,4.8740
1980,4,1,5,303,7.6742
1980,4,2,1,122,10.8262
1980,4,2,2,156,5.3040
1980,4,2,3,164,4.9202
1980,4,2,4,173,5.9089
1980,4,2,5,171,3.8702
1980,4,3,1,175,8.3302
1980,4,3,2,193,5.6707
1980,4,3,3,204,4.0321
1980,4,3,4,182,4.6213
1980,4,3,5,156,1.9989
1980,5,1,1,206,6.7862
1980,5,1,2,282,5.5712
1980,5,1,3,303,5.0109
1980,5,1,4,334,6.4081
1980,5,1,5,319,8.3788
1980,5,2,1,134,7.2572
1980,5,2,2,178,9.3407
1980,5,2,3,189,8.6683
1980,5,2,4,187,9.3086
1980,5,2,5,171,8.5171
1980,5,3,1,191,4.2101
1980,5,3,2,221,6.6387
1980,5,3,3,219,5.0912
1980,5,3,4,201,5.9960
1980,5,3,5,157,6.3036
1980,6,1,1,213,4.4146
1980,6,1,2,278,3.2100
1980,6,1,3,312,2.7835
1980,6,1,4,337,3.7449
1980,6,1,5,316,3.1733
1980,6,2,1,131,5.3904
1980,6,2,2,181,4.3006
1980,6,2,3,190,4.6113
1980,6,2,4,191,3.3381
1980,6,2,5,172,2.7713
1980,6,3,1,191,2.2780
1980,6,3,2,225,4.5570
1980,6,3,3,223,4.9245
1980,6,3,4,201,1.7987
1980,6,3,5,163,2.0177
1980,7,1,1,194,8.7865
1980,7,1,2,253,12.2576
1980,7,1,3,287,11.5258
1980,7,1,4,312,12.0373
1980,7,1,5,288,13.8348
1980,7,2,1,125,3.8788
1980,7,2,2,165,9.0496
1980,7,2,3,178,12.2452
1980,7,2,4,180,14.4955
1980,7,2,5,161,13.7560
1980,7,3,1,185,3.0970
1980,7,3,2,208,7.1632
1980,7,3,3,201,6.2887
1980,7,3,4,176,7.9620
1980,7,3,5,155,11.3720
1980,8,1,1,219,4.6332
1980,8,1,2,272,5.8152
1980,8,1,3,324,8.8748
1980,8,1,4,341,9.8958
1980,8,1,5,293,9.1446
1980,8,2,1,141,0.0163
1980,8,2,2,183,6.6176
1980,8,2,3,192,6.2337
1980,8,2,4,198,4.7893
1980,8,2,5,175,7.8140
1980,8,3,1,199,0.6705
1980,8,3,2,231,2.1722
1980,8,3,3,213,2.7082
1980,8,3,4,202,1.5340
1980,8,3,5,156,0.8082
1980,9,1,1,221,3.3730
1980,9,1,2,275,2.6294
1980,9,1,3,333,2.2503
1980,9,1,4,355,3.6570
1980,9,1,5,297,4.2201
1980,9,2,1,140,1.6300
1980,9,2,2,179,4.1282
1980,9,2,3,196,2.4630
1980,9,2,4,205,3.7594
1980,9,2,5,181,3.7446
1980,9,3,1,193,-0.6024
1980,9,3,2,233,3.0205
1980,9,3,3,215,5.3333
