year,month,rank_ME,rank_RNAq_6,nstocks,ret_vw
1988,5,1,1,1966,-3.4149
1988,5,1,2,865,-1.8438
1988,5,1,3,679,-1.3831
1988,5,1,4,669,-2.0563
1988,5,1,5,766,-2.7814
1988,5,2,1,231,-1.5578
1988,5,2,2,240,-0.5442
1988,5,2,3,232,-1.6771
1988,5,2,4,300,-1.4693
1988,5,2,5,333,-2.1745
1988,5,3,1,119,0.2753
1988,5,3,2,219,-0.4035
1988,5,3,3,254,1.0718
1988,5,3,4,267,-0.0316
1988,5,3,5,256,0.0383
1988,6,1,1,1961,3.9778
1988,6,1,2,878,7.3197
1988,6,1,3,692,6.8114
1988,6,1,4,697,7.7058
1988,6,1,5,780,8.3818
1988,6,2,1,233,6.1819
1988,6,2,2,244,7.2589
1988,6,2,3,237,8.6015
1988,6,2,4,307,7.8290
1988,6,2,5,339,9.0891
1988,6,3,1,118,3.9335
1988,6,3,2,220,3.8876
1988,6,3,3,252,3.7457
1988,6,3,4,278,5.4064
1988,6,3,5,259,5.9511
1988,7,1,1,1782,-0.5838
1988,7,1,2,771,-0.6644
1988,7,1,3,593,0.1215
1988,7,1,4,575,0.1327
1988,7,1,5,706,-0.2822
1988,7,2,1,204,-0.1425
1988,7,2,2,219,-0.6954
1988,7,2,3,197,-0.9400
1988,7,2,4,282,-1.6562
1988,7,2,5,322,-3.3151
1988,7,3,1,107,-1.1330
1988,7,3,2,195,-0.6869
1988,7,3,3,211,-0.9677
1988,7,3,4,250,-0.5271
1988,7,3,5,237,-1.5564
1988,8,1,1,1954,-3.3197
1988,8,1,2,881,-1.8187
1988,8,1,3,669,-1.9982
1988,8,1,4,659,-1.1511
1988,8,1,5,773,-3.0233
1988,8,2,1,230,-2.6713
1988,8,2,2,255,-1.7980
1988,8,2,3,231,-2.0431
1988,8,2,4,307,-3.0017
1988,8,2,5,339,-4.5234
1988,8,3,1,120,-2.0640
1988,8,3,2,226,-1.6608
1988,8,3,3,270,-3.4405
1988,8,3,4,295,-3.0098
1988,8,3,5,261,-3.8411
1988,9,1,1,1935,0.7058
1988,9,1,2,897,2.8823
1988,9,1,3,670,2.3974
1988,9,1,4,660,2.9194
1988,9,1,5,779,4.2651
1988,9,2,1,232,2.5014
1988,9,2,2,246,3.3553
1988,9,2,3,235,3.9842
1988,9,2,4,306,2.7917
1988,9,2,5,344,2.6274
1988,9,3,1,123,2.4437
1988,9,3,2,228,3.4033
1988,9,3,3,276,4.2198
1988,9,3,4,300,3.5514
1988,9,3,5,259,4.8720
1988,10,1,1,1852,-3.2609
1988,10,1,2,743,-1.3889
1988,10,1,3,579,-0.6387
1988,10,1,4,589,-0.1648
1988,10,1,5,698,-1.2506
1988,10,2,1,204,-0.5519
1988,10,2,2,206,0.4472
1988,10,2,3,207,0.0863
1988,10,2,4,271,-0.8788
1988,10,2,5,324,-1.1168
1988,10,3,1,96,0.7041
1988,10,3,2,202,3.3953
1988,10,3,3,235,2.9837
1988,10,3,4,251,2.6834
1988,10,3,5,238,1.4708
1988,11,1,1,1951,-5.6039
1988,11,1,2,786,-3.4228
1988,11,1,3,715,-3.5093
1988,11,1,4,684,-4.0309
1988,11,1,5,755,-2.9574
1988,11,2,1,238,-2.0911
1988,11,2,2,227,-1.6034
1988,11,2,3,237,-2.2828
1988,11,2,4,312,-2.7171
1988,11,2,5,336,-4.0634
1988,11,3,1,118,0.2277
1988,11,3,2,227,-1.3483
1988,11,3,3,273,-1.2326
1988,11,3,4,281,-1.8385
1988,11,3,5,260,-1.4986
1988,12,1,1,1941,2.3294
1988,12,1,2,786,4.0564
1988,12,1,3,718,4.3163
1988,12,1,4,691,3.3637
1988,12,1,5,759,4.8298
1988,12,2,1,233,5.1948
1988,12,2,2,228,4.0559
1988,12,2,3,235,3.7979
1988,12,2,4,310,5.1936
1988,12,2,5,331,5.3915
1988,12,3,1,115,2.2906
1988,12,3,2,230,1.5167
1988,12,3,3,274,1.8016
1988,12,3,4,276,2.3901
1988,12,3,5,266,2.5808
1989,1,1,1,1811,5.5067
1989,1,1,2,665,5.0178
1989,1,1,3,599,3.5652
1989,1,1,4,570,3.8792
1989,1,1,5,662,5.8717
1989,1,2,1,217,6.3474
1989,1,2,2,203,5.2739
1989,1,2,3,207,5.5292
1989,1,2,4,267,4.2510
1989,1,2,5,297,4.1822
1989,1,3,1,97,6.5038
1989,1,3,2,191,5.9058
1989,1,3,3,235,6.2576
1989,1,3,4,237,7.0743
1989,1,3,5,243,7.1760
1989,2,1,1,1881,0.2210
1989,2,1,2,839,1.1841
1989,2,1,3,676,0.7766
1989,2,1,4,633,0.2969
1989,2,1,5,722,0.0893
1989,2,2,1,236,1.8156
1989,2,2,2,230,1.9641
1989,2,2,3,224,0.9976
1989,2,2,4,299,0.3979
1989,2,2,5,315,0.1726
1989,2,3,1,113,-1.0891
1989,2,3,2,209,-1.0487
1989,2,3,3,270,-2.7680
1989,2,3,4,264,-2.7372
1989,2,3,5,257,-2.1626
1989,3,1,1,1859,1.4444
1989,3,1,2,841,3.9648
1989,3,1,3,694,2.8719
1989,3,1,4,652,1.4572
1989,3,1,5,724,5.0626
1989,3,2,1,227,3.5199
1989,3,2,2,234,3.1417
1989,3,2,3,233,2.3888
1989,3,2,4,293,2.5476
1989,3,2,5,307,1.7354
1989,3,3,1,113,2.7354
1989,3,3,2,213,1.8669
1989,3,3,3,274,1.1554
1989,3,3,4,268,1.1345
1989,3,3,5,254,2.5844
1989,4,1,1,1703,2.3077
1989,4,1,2,713,2.5721
1989,4,1,3,614,2.6511
1989,4,1,4,575,2.9745
1989,4,1,5,638,4.6187
1989,4,2,1,196,5.0049
1989,4,2,2,202,4.1727
1989,4,2,3,203,3.8384
1989,4,2,4,257,5.2000
1989,4,2,5,276,6.6625
1989,4,3,1,94,6.0325
1989,4,3,2,170,4.3283
1989,4,3,3,226,5.5529
1989,4,3,4,226,4.8815
1989,4,3,5,235,5.7744
1989,5,1,1,1871,2.5867
1989,5,1,2,807,2.7663
1989,5,1,3,691,4.1365
1989,5,1,4,676,3.2865
1989,5,1,5,716,3.7087
1989,5,2,1,223,3.8081
1989,5,2,2,217,3.8476
1989,5,2,3,244,4.3158
1989,5,2,4,296,5.6324
1989,5,2,5,303,6.1525
1989,5,3,1,125,5.5987
1989,5,3,2,205,4.4534
1989,5,3,3,256,4.3387
1989,5,3,4,258,2.8550
1989,5,3,5,263,4.7178
1989,6,1,1,1882,-2.1026
1989,6,1,2,813,-1.1072
1989,6,1,3,696,-1.1413
1989,6,1,4,675,-1.7035
1989,6,1,5,735,-3.2248
1989,6,2,1,220,-2.4371
1989,6,2,2,217,-1.0661
1989,6,2,3,249,-2.1237
1989,6,2,4,298,-2.8761
1989,6,2,5,315,-3.6455
1989,6,3,1,130,1.2944
1989,6,3,2,203,0.0200
1989,6,3,3,253,-0.6363
1989,6,3,4,263,-0.2171
1989,6,3,5,269,-1.8423
1989,7,1,1,1706,1.5346
1989,7,1,2,730,3.2749
1989,7,1,3,563,4.5865
1989,7,1,4,562,4.6662
1989,7,1,5,659,4.4597
1989,7,2,1,195,3.4667
1989,7,2,2,199,4.0021
1989,7,2,3,218,4.1934
1989,7,2,4,263,5.3458
1989,7,2,5,302,4.4037
1989,7,3,1,112,5.6925
1989,7,3,2,183,6.1019
1989,7,3,3,210,8.4477
1989,7,3,4,227,7.7741
1989,7,3,5,247,10.1408
1989,8,1,1,1851,0.9856
1989,8,1,2,844,1.6726
1989,8,1,3,628,1.6369
1989,8,1,4,622,1.6330
1989,8,1,5,753,2.3785
1989,8,2,1,225,2.6900
1989,8,2,2,234,2.2675
1989,8,2,3,251,2.4182
1989,8,2,4,295,3.0397
1989,8,2,5,331,3.8058
1989,8,3,1,124,2.8201
1989,8,3,2,213,2.6528
1989,8,3,3,257,2.3965
1989,8,3,4,267,1.6456
1989,8,3,5,263,2.0109
1989,9,1,1,1849,-0.0675
1989,9,1,2,837,-0.8669
1989,9,1,3,641,0.0174
1989,9,1,4,647,-0.4401
1989,9,1,5,745,1.4908
1989,9,2,1,229,-0.8061
1989,9,2,2,234,-0.1040
1989,9,2,3,251,0.0839
1989,9,2,4,295,0.6028
1989,9,2,5,335,2.3604
1989,9,3,1,123,-0.6006
1989,9,3,2,216,-0.8350
1989,9,3,3,264,-0.0685
1989,9,3,4,272,-0.8163
1989,9,3,5,264,-0.4325
1989,10,1,1,1749,-6.0440
1989,10,1,2,698,-5.9421
1989,10,1,3,554,-6.0494
1989,10,1,4,569,-5.8301
1989,10,1,5,642,-4.3540
1989,10,2,1,200,-6.7273
1989,10,2,2,201,-5.4421
1989,10,2,3,231,-5.7423
1989,10,2,4,250,-6.1506
1989,10,2,5,311,-4.3899
1989,10,3,1,103,-4.0165
1989,10,3,2,185,-1.8979
1989,10,3,3,228,-3.1954
1989,10,3,4,241,-2.5577
1989,10,3,5,241,-1.1067
1989,11,1,1,1851,-1.0785
1989,11,1,2,813,-0.3862
1989,11,1,3,661,0.0045
1989,11,1,4,656,-1.1857
1989,11,1,5,718,-0.3157
1989,11,2,1,216,2.0065
1989,11,2,2,234,1.4802
1989,11,2,3,260,1.6561
1989,11,2,4,279,1.2157
1989,11,2,5,337,0.3255
1989,11,3,1,110,2.2928
1989,11,3,2,214,2.7425
1989,11,3,3,263,2.4192
1989,11,3,4,271,1.4029
1989,11,3,5,264,2.5830
1989,12,1,1,1835,-1.8088
1989,12,1,2,820,-0.2181
1989,12,1,3,669,0.2134
1989,12,1,4,660,-0.8443
1989,12,1,5,719,0.7493
1989,12,2,1,218,0.0023
1989,12,2,2,242,0.7948
1989,12,2,3,251,0.9449
1989,12,2,4,280,1.4687
1989,12,2,5,328,2.0427
1989,12,3,1,109,2.6456
1989,12,3,2,215,3.1494
1989,12,3,3,269,3.8950
1989,12,3,4,268,3.2619
1989,12,3,5,261,1.2866
1990,1,1,1,1704,-6.0430
1990,1,1,2,722,-7.4517
1990,1,1,3,591,-7.7473
1990,1,1,4,544,-7.4719
1990,1,1,5,632,-8.4198
1990,1,2,1,199,-9.1318
1990,1,2,2,218,-7.5800
1990,1,2,3,209,-7.4411
1990,1,2,4,243,-9.3854
1990,1,2,5,306,-9.2792
1990,1,3,1,89,-7.0871
1990,1,3,2,184,-5.9189
1990,1,3,3,230,-6.2011
1990,1,3,4,235,-7.6560
1990,1,3,5,231,-6.2359
1990,2,1,1,1811,0.9247
1990,2,1,2,834,2.1721
1990,2,1,3,664,3.0578
1990,2,1,4,637,2.9051
1990,2,1,5,683,2.9672
1990,2,2,1,219,2.7183
1990,2,2,2,244,3.0720
1990,2,2,3,236,2.7081
1990,2,2,4,275,2.9818
1990,2,2,5,322,4.7967
1990,2,3,1,104,2.4975
1990,2,3,2,213,1.7208
1990,2,3,3,264,1.5537
1990,2,3,4,276,1.4651
1990,2,3,5,250,0.9578
1990,3,1,1,1789,2.7813
1990,3,1,2,843,2.8346
1990,3,1,3,670,2.5730
1990,3,1,4,644,4.4209
1990,3,1,5,687,6.5767
1990,3,2,1,218,2.9676
1990,3,2,2,239,5.0034
1990,3,2,3,246,4.4959
1990,3,2,4,275,4.3317
1990,3,2,5,324,6.5121
1990,3,3,1,104,1.7830
1990,3,3,2,208,0.6963
1990,3,3,3,268,2.6651
1990,3,3,4,279,2.7977
1990,3,3,5,253,4.2898
1990,4,1,1,1663,-3.5272
1990,4,1,2,721,-1.9803
1990,4,1,3,586,-2.9865
1990,4,1,4,562,-1.1317
1990,4,1,5,607,-1.1429
1990,4,2,1,192,-5.2367
1990,4,2,2,202,-3.9132
1990,4,2,3,227,-3.0785
1990,4,2,4,248,-2.6095
1990,4,2,5,302,-2.9152
1990,4,3,1,84,-5.2065
1990,4,3,2,177,-3.8555
1990,4,3,3,228,-3.0238
1990,4,3,4,235,-2.4520
1990,4,3,5,232,-0.3693
1990,5,1,1,1820,4.5213
1990,5,1,2,819,4.1042
1990,5,1,3,659,5.7775
1990,5,1,4,651,7.5665
1990,5,1,5,693,8.6599
1990,5,2,1,221,8.5834
1990,5,2,2,227,8.5232
1990,5,2,3,254,7.3492
1990,5,2,4,297,8.1308
1990,5,2,5,343,10.0482
1990,5,3,1,115,8.2728
1990,5,3,2,209,8.0974
1990,5,3,3,262,8.0157
1990,5,3,4,268,8.5477
1990,5,3,5,262,11.7194
1990,6,1,1,1817,0.4551
1990,6,1,2,829,1.6479
1990,6,1,3,666,1.6027
1990,6,1,4,657,2.3373
1990,6,1,5,696,2.8621
1990,6,2,1,227,0.5919
1990,6,2,2,229,-0.2927
1990,6,2,3,265,-0.0915
1990,6,2,4,303,-0.1905
1990,6,2,5,354,0.6167
1990,6,3,1,121,-2.0439
1990,6,3,2,209,-1.6878
1990,6,3,3,259,-2.0020
1990,6,3,4,272,-0.9413
1990,6,3,5,272,2.0984
1990,7,1,1,1681,-4.5928
1990,7,1,2,715,-4.2333
1990,7,1,3,543,-4.1458
1990,7,1,4,547,-3.1118
1990,7,1,5,615,-5.0420
1990,7,2,1,216,-4.4705
1990,7,2,2,197,-2.6996
1990,7,2,3,233,-3.1155
1990,7,2,4,269,-2.6532
1990,7,2,5,333,-4.8112
1990,7,3,1,111,-1.4538
1990,7,3,2,193,-1.1674
1990,7,3,3,213,0.1745
1990,7,3,4,232,0.1892
1990,7,3,5,251,-0.7794
1990,8,1,1,1800,-13.9425
1990,8,1,2,832,-12.6450
1990,8,1,3,611,-12.7809
1990,8,1,4,616,-14.4540
1990,8,1,5,660,-15.3623
1990,8,2,1,236,-13.3160
1990,8,2,2,235,-12.3058
1990,8,2,3,256,-12.0537
1990,8,2,4,308,-14.1573
1990,8,2,5,373,-13.8960
1990,8,3,1,127,-8.9674
1990,8,3,2,217,-8.9235
1990,8,3,3,257,-9.0121
1990,8,3,4,280,-8.2473
1990,8,3,5,265,-9.0191
1990,9,1,1,1799,-8.7751
1990,9,1,2,814,-7.7801
1990,9,1,3,610,-8.7728
1990,9,1,4,627,-8.9953
1990,9,1,5,673,-10.2170
1990,9,2,1,245,-10.6708
1990,9,2,2,234,-7.9338
1990,9,2,3,253,-7.3815
1990,9,2,4,315,-7.2359
1990,9,2,5,377,-8.9020
1990,9,3,1,126,-6.3975
1990,9,3,2,217,-5.2737
1990,9,3,3,259,-3.2085
1990,9,3,4,280,-3.5207
1990,9,3,5,276,-4.8381
1990,10,1,1,1696,-8.7509
1990,10,1,2,700,-6.4724
1990,10,1,3,522,-6.0210
1990,10,1,4,543,-5.7380
1990,10,1,5,602,-3.8904
1990,10,2,1,215,-9.0766
1990,10,2,2,212,-6.7034
1990,10,2,3,219,-5.2586
1990,10,2,4,287,-4.0381
1990,10,2,5,349,-4.1948
1990,10,3,1,100,-2.9010
1990,10,3,2,190,2.0592
1990,10,3,3,217,-0.5876
1990,10,3,4,243,-0.5144
1990,10,3,5,259,1.1619
1990,11,1,1,1804,1.7793
1990,11,1,2,792,3.5609
1990,11,1,3,603,5.8944
1990,11,1,4,653,5.0516
1990,11,1,5,646,7.0801
1990,11,2,1,254,9.0285
1990,11,2,2,248,7.2864
1990,11,2,3,240,6.3146
1990,11,2,4,327,7.3154
1990,11,2,5,371,10.4712
1990,11,3,1,133,6.8063
1990,11,3,2,228,4.8409
1990,11,3,3,255,4.4493
1990,11,3,4,272,5.4141
1990,11,3,5,275,7.9489
1990,12,1,1,1810,-2.7523
1990,12,1,2,803,1.8116
1990,12,1,3,594,0.9664
1990,12,1,4,670,3.2666
1990,12,1,5,646,4.5897
1990,12,2,1,266,2.5417
1990,12,2,2,253,4.7705
1990,12,2,3,247,4.6763
1990,12,2,4,333,5.8779
1990,12,2,5,367,7.2679
1990,12,3,1,131,2.3676
1990,12,3,2,228,0.9329
1990,12,3,3,256,2.1923
1990,12,3,4,272,2.5131
1990,12,3,5,276,3.8018
1991,1,1,1,1680,9.9324
1991,1,1,2,699,10.5214
1991,1,1,3,503,8.4021
1991,1,1,4,564,8.3268
1991,1,1,5,568,10.9530
1991,1,2,1,241,5.3661
1991,1,2,2,237,7.4072
1991,1,2,3,208,6.8160
1991,1,2,4,299,7.7660
1991,1,2,5,346,12.4047
1991,1,3,1,108,5.4241
1991,1,3,2,199,3.9807
1991,1,3,3,224,3.1087
1991,1,3,4,238,4.0167
1991,1,3,5,257,6.1022
1991,2,1,1,1797,14.8388
1991,2,1,2,837,12.6269
1991,2,1,3,591,11.6031
1991,2,1,4,615,12.4500
1991,2,1,5,631,12.2346
1991,2,2,1,274,12.9000
1991,2,2,2,266,9.1823
1991,2,2,3,238,8.6460
1991,2,2,4,326,9.6537
1991,2,2,5,355,10.1735
1991,2,3,1,121,8.2671
1991,2,3,2,233,6.9210
1991,2,3,3,268,5.6282
1991,2,3,4,276,6.6228
1991,2,3,5,267,7.8707
1991,3,1,1,1784,8.8285
1991,3,1,2,835,7.7347
1991,3,1,3,605,7.9308
1991,3,1,4,617,7.3344
1991,3,1,5,632,10.0882
1991,3,2,1,282,6.1623
1991,3,2,2,265,6.0683
1991,3,2,3,238,5.7458
1991,3,2,4,331,5.5371
1991,3,2,5,351,5.9785
1991,3,3,1,121,-0.4272
1991,3,3,2,236,0.6152
1991,3,3,3,267,1.4309
1991,3,3,4,279,1.7250
1991,3,3,5,267,4.2877
1991,4,1,1,1643,0.8160
1991,4,1,2,689,0.6973
1991,4,1,3,525,0.6379
1991,4,1,4,543,0.4646
1991,4,1,5,568,0.9932
1991,4,2,1,259,-1.6779
1991,4,2,2,224,0.5658
1991,4,2,3,213,1.1998
1991,4,2,4,287,0.1607
1991,4,2,5,319,-0.4584
1991,4,3,1,100,-0.6470
1991,4,3,2,186,1.0719
1991,4,3,3,216,1.0188
1991,4,3,4,238,0.0532
1991,4,3,5,254,-0.6365
1991,5,1,1,1781,1.0835
1991,5,1,2,811,3.9757
1991,5,1,3,637,5.2838
1991,5,1,4,640,4.5973
1991,5,1,5,669,4.1616
1991,5,2,1,288,4.2960
1991,5,2,2,254,4.1669
1991,5,2,3,259,3.9308
1991,5,2,4,342,4.9235
1991,5,2,5,347,4.1625
1991,5,3,1,121,4.3185
1991,5,3,2,217,7.4904
1991,5,3,3,261,4.1060
1991,5,3,4,292,2.2761
1991,5,3,5,284,4.2320
1991,6,1,1,1787,-4.9164
1991,6,1,2,822,-2.8400
1991,6,1,3,645,-4.3983
1991,6,1,4,643,-4.4866
1991,6,1,5,673,-5.0904
1991,6,2,1,286,-4.8689
1991,6,2,2,252,-4.1982
1991,6,2,3,268,-4.2803
1991,6,2,4,351,-4.3716
1991,6,2,5,359,-6.3501
1991,6,3,1,124,-7.8789
1991,6,3,2,213,-4.8964
1991,6,3,3,261,-4.0291
1991,6,3,4,299,-3.7840
1991,6,3,5,292,-4.4532
1991,7,1,1,1612,1.5213
1991,7,1,2,717,2.0111
1991,7,1,3,540,3.6298
1991,7,1,4,536,4.1413
1991,7,1,5,595,4.4228
1991,7,2,1,254,3.2739
1991,7,2,2,220,3.1949
1991,7,2,3,241,2.8206
1991,7,2,4,311,3.9129
1991,7,2,5,320,5.5628
1991,7,3,1,112,2.8640
1991,7,3,2,180,3.9604
1991,7,3,3,231,3.6040
1991,7,3,4,260,4.2123
1991,7,3,5,269,6.1213
1991,8,1,1,1737,3.3632
1991,8,1,2,818,2.7763
1991,8,1,3,651,2.2699
1991,8,1,4,622,3.4014
1991,8,1,5,655,3.8147
1991,8,2,1,284,3.8208
1991,8,2,2,270,2.5205
1991,8,2,3,283,3.3754
1991,8,2,4,343,2.7126
1991,8,2,5,361,5.0395
1991,8,3,1,125,-0.4149
1991,8,3,2,222,1.2929
1991,8,3,3,283,1.9633
1991,8,3,4,301,1.7123
1991,8,3,5,289,3.7427
1991,9,1,1,1738,2.1395
1991,9,1,2,809,0.4338
1991,9,1,3,648,0.8953
1991,9,1,4,623,1.1501
1991,9,1,5,672,2.0722
1991,9,2,1,287,1.8391
1991,9,2,2,276,0.4215
1991,9,2,3,281,0.3145
1991,9,2,4,336,0.3152
1991,9,2,5,361,-0.2228
1991,9,3,1,123,-1.7163
1991,9,3,2,223,-0.0619
1991,9,3,3,289,-1.7086
1991,9,3,4,308,-2.0708
1991,9,3,5,296,-1.3750
1991,10,1,1,1617,3.8300
1991,10,1,2,656,3.5746
1991,10,1,3,544,3.5212
1991,10,1,4,546,2.0433
1991,10,1,5,609,3.4563
1991,10,2,1,256,3.8822
1991,10,2,2,236,1.0445
1991,10,2,3,241,1.8944
1991,10,2,4,291,0.2917
1991,10,2,5,334,2.4278
1991,10,3,1,103,1.9996
1991,10,3,2,187,0.0971
1991,10,3,3,251,2.0294
1991,10,3,4,264,1.3765
1991,10,3,5,275,1.9238
1991,11,1,1,1712,-2.4665
1991,11,1,2,758,-3.2384
1991,11,1,3,631,-2.8700
1991,11,1,4,627,-3.4525
1991,11,1,5,700,-4.0026
1991,11,2,1,291,-7.9178
1991,11,2,2,271,-6.1828
1991,11,2,3,268,-5.6544
1991,11,2,4,321,-4.2754
1991,11,2,5,375,-4.2640
1991,11,3,1,125,-8.2999
1991,11,3,2,222,-4.8653
1991,11,3,3,283,-4.6801
1991,11,3,4,307,-3.6664
1991,11,3,5,286,-1.4870
1991,12,1,1,1713,1.8372
1991,12,1,2,756,4.6002
1991,12,1,3,637,4.0144
1991,12,1,4,619,5.4814
1991,12,1,5,713,7.7655
1991,12,2,1,286,7.0660
1991,12,2,2,271,7.1431
1991,12,2,3,268,8.4384
1991,12,2,4,321,8.9144
1991,12,2,5,373,10.9755
1991,12,3,1,125,6.1912
1991,12,3,2,223,6.5416
1991,12,3,3,281,9.5701
1991,12,3,4,311,9.9334
1991,12,3,5,293,14.6166
1992,1,1,1,1556,17.1740
1992,1,1,2,614,12.3187
1992,1,1,3,529,10.3010
1992,1,1,4,527,11.4192
1992,1,1,5,629,11.1745
1992,1,2,1,272,9.0762
1992,1,2,2,239,8.1392
1992,1,2,3,224,5.7016
1992,1,2,4,260,5.4485
1992,1,2,5,356,6.5428
1992,1,3,1,101,4.7213
1992,1,3,2,183,3.4119
1992,1,3,3,221,-2.2687
1992,1,3,4,271,-0.7067
1992,1,3,5,279,-3.6219
1992,2,1,1,1630,4.0244
1992,2,1,2,751,4.3835
1992,2,1,3,611,4.6857
1992,2,1,4,593,4.7079
1992,2,1,5,707,3.9845
1992,2,2,1,305,2.2554
1992,2,2,2,272,2.5310
1992,2,2,3,259,3.8278
1992,2,2,4,287,2.9343
1992,2,2,5,391,1.7768
1992,2,3,1,114,3.9185
1992,2,3,2,215,3.1883
1992,2,3,3,254,0.8880
1992,2,3,4,296,0.5184
1992,2,3,5,292,0.3005
1992,3,1,1,1613,-3.0139
1992,3,1,2,755,-0.7250
1992,3,1,3,615,-1.6034
1992,3,1,4,610,-2.8080
1992,3,1,5,710,-3.6952
1992,3,2,1,303,-5.9790
1992,3,2,2,271,-3.3726
1992,3,2,3,263,-3.0626
1992,3,2,4,296,-2.5043
1992,3,2,5,395,-5.6114
1992,3,3,1,113,-5.3540
1992,3,3,2,212,-1.4960
1992,3,3,3,262,-1.5809
1992,3,3,4,299,-1.3188
1992,3,3,5,298,-3.1168
1992,4,1,1,1450,-7.8130
1992,4,1,2,660,-3.0076
1992,4,1,3,526,-2.8287
1992,4,1,4,515,-3.4935
1992,4,1,5,660,-7.0766
1992,4,2,1,262,-6.4340
1992,4,2,2,233,-1.8502
1992,4,2,3,223,-2.4758
1992,4,2,4,258,-2.9158
1992,4,2,5,371,-4.5330
1992,4,3,1,95,2.4049
1992,4,3,2,176,6.0117
1992,4,3,3,219,4.4856
1992,4,3,4,249,3.4285
1992,4,3,5,283,-0.7101
1992,5,1,1,1609,-0.7033
1992,5,1,2,791,-0.1257
1992,5,1,3,616,-0.6265
1992,5,1,4,610,0.0768
1992,5,1,5,738,-0.7946
1992,5,2,1,303,0.6352
1992,5,2,2,264,0.9759
1992,5,2,3,259,0.5432
1992,5,2,4,307,-0.0349
1992,5,2,5,395,0.1256
1992,5,3,1,129,1.2173
1992,5,3,2,222,0.5341
1992,5,3,3,252,-0.1219
1992,5,3,4,284,0.1616
1992,5,3,5,307,0.8376
1992,6,1,1,1582,-7.0434
1992,6,1,2,802,-3.9105
1992,6,1,3,620,-5.1932
1992,6,1,4,615,-5.9599
1992,6,1,5,755,-7.0667
1992,6,2,1,304,-5.2943
1992,6,2,2,264,-3.0296
1992,6,2,3,262,-2.8329
1992,6,2,4,310,-4.8167
1992,6,2,5,404,-4.9754
1992,6,3,1,130,-1.4909
1992,6,3,2,221,-0.7839
1992,6,3,3,257,-1.0766
1992,6,3,4,291,-1.5187
1992,6,3,5,315,-3.8264
1992,7,1,1,1403,0.6826
1992,7,1,2,687,1.7801
1992,7,1,3,524,3.1425
1992,7,1,4,518,1.5386
1992,7,1,5,677,1.2916
1992,7,2,1,280,3.6396
1992,7,2,2,227,4.0747
1992,7,2,3,229,3.5773
1992,7,2,4,268,3.8352
1992,7,2,5,370,3.3704
1992,7,3,1,121,4.3323
1992,7,3,2,192,2.5422
1992,7,3,3,216,4.2997
1992,7,3,4,265,4.2063
1992,7,3,5,291,5.1067
1992,8,1,1,1527,-4.3496
1992,8,1,2,790,-2.6065
1992,8,1,3,611,-1.8184
1992,8,1,4,618,-1.6625
1992,8,1,5,745,-2.7959
1992,8,2,1,304,-5.1706
1992,8,2,2,255,-2.3654
1992,8,2,3,254,-2.2773
1992,8,2,4,300,-1.5079
1992,8,2,5,408,-2.2887
1992,8,3,1,138,-4.4115
1992,8,3,2,223,-2.4315
1992,8,3,3,270,-1.4838
1992,8,3,4,312,-2.2014
1992,8,3,5,310,-1.0062
1992,9,1,1,1517,0.4949
1992,9,1,2,790,0.5313
1992,9,1,3,609,2.3646
1992,9,1,4,623,2.1324
1992,9,1,5,756,0.9313
1992,9,2,1,296,1.1849
1992,9,2,2,260,0.6313
1992,9,2,3,252,1.3609
1992,9,2,4,305,1.7179
1992,9,2,5,402,3.1743
1992,9,3,1,136,0.2285
1992,9,3,2,224,0.2190
1992,9,3,3,272,1.4641
1992,9,3,4,321,2.0948
1992,9,3,5,306,0.6915
1992,10,1,1,1421,1.2153
1992,10,1,2,673,3.2608
1992,10,1,3,509,2.0107
1992,10,1,4,555,2.6365
1992,10,1,5,689,3.1813
1992,10,2,1,265,1.6099
1992,10,2,2,220,1.3710
1992,10,2,3,215,3.1493
1992,10,2,4,286,2.3232
1992,10,2,5,381,5.3482
1992,10,3,1,116,0.6263
1992,10,3,2,195,-1.9203
1992,10,3,3,236,0.0060
1992,10,3,4,270,1.1538
1992,10,3,5,290,2.1164
1992,11,1,1,1572,9.1198
1992,11,1,2,761,8.2235
1992,11,1,3,588,9.2248
1992,11,1,4,664,9.8117
1992,11,1,5,770,10.7717
1992,11,2,1,302,8.3845
1992,11,2,2,257,5.7343
1992,11,2,3,250,6.3428
1992,11,2,4,325,6.2927
1992,11,2,5,408,9.0628
1992,11,3,1,139,2.8369
1992,11,3,2,224,2.7427
1992,11,3,3,280,2.3885
1992,11,3,4,306,4.0121
1992,11,3,5,314,3.8142
1992,12,1,1,1579,1.7288
1992,12,1,2,764,4.2234
1992,12,1,3,582,2.9862
1992,12,1,4,669,3.2264
1992,12,1,5,776,2.7515
1992,12,2,1,309,1.2105
1992,12,2,2,256,1.7838
1992,12,2,3,258,4.3987
1992,12,2,4,330,3.7442
1992,12,2,5,407,2.8569
1992,12,3,1,144,2.2140
1992,12,3,2,225,0.0155
1992,12,3,3,282,2.3674
1992,12,3,4,310,1.5035
1992,12,3,5,310,0.2472
1993,1,1,1,1469,5.7854
1993,1,1,2,628,5.0567
1993,1,1,3,495,6.1935
1993,1,1,4,584,4.2966
1993,1,1,5,683,4.6700
1993,1,2,1,284,1.1691
1993,1,2,2,229,3.4510
1993,1,2,3,214,3.7508
1993,1,2,4,288,1.8281
