year,month,rank_ME,rank_CLAq_6,nstocks,ret_vw
2001,7,2,4,350,-4.3344
2001,7,2,5,314,-4.8744
2001,7,3,1,285,-4.1276
2001,7,3,2,284,-1.9195
2001,7,3,3,304,1.7011
2001,7,3,4,305,-2.8363
2001,7,3,5,331,1.5145
2001,8,1,1,1725,-5.3907
2001,8,1,2,871,-1.7856
2001,8,1,3,763,-2.6790
2001,8,1,4,670,-1.4448
2001,8,1,5,735,-3.5876
2001,8,2,1,555,-7.7389
2001,8,2,2,393,-4.2858
2001,8,2,3,419,-1.4688
2001,8,2,4,416,-3.1260
2001,8,2,5,354,-4.8045
2001,8,3,1,298,-7.0963
2001,8,3,2,321,-7.1231
2001,8,3,3,347,-6.0456
2001,8,3,4,372,-5.5063
2001,8,3,5,365,-7.0137
2001,9,1,1,1692,-17.5589
2001,9,1,2,884,-13.9194
2001,9,1,3,770,-12.5282
2001,9,1,4,706,-13.2823
2001,9,1,5,755,-12.9659
2001,9,2,1,555,-21.4092
2001,9,2,2,399,-19.1589
2001,9,2,3,428,-15.4354
2001,9,2,4,428,-14.0970
2001,9,2,5,376,-18.1365
2001,9,3,1,288,-11.8477
2001,9,3,2,317,-13.7933
2001,9,3,3,347,-12.4182
2001,9,3,4,385,-11.2349
2001,9,3,5,369,-6.7198
2001,10,1,1,1538,9.3635
2001,10,1,2,753,7.7105
2001,10,1,3,629,7.5279
2001,10,1,4,583,7.5608
2001,10,1,5,628,10.9272
2001,10,2,1,500,13.0751
2001,10,2,2,355,6.8420
2001,10,2,3,369,6.0993
2001,10,2,4,362,7.6903
2001,10,2,5,320,12.2955
2001,10,3,1,254,2.6076
2001,10,3,2,265,2.7089
2001,10,3,3,300,4.9216
2001,10,3,4,340,7.4664
2001,10,3,5,329,4.9545
2001,11,1,1,1677,11.5882
2001,11,1,2,814,8.6066
2001,11,1,3,705,9.0409
2001,11,1,4,685,7.3038
2001,11,1,5,784,7.6730
2001,11,2,1,537,14.1800
2001,11,2,2,393,9.5591
2001,11,2,3,393,10.1211
2001,11,2,4,403,8.3952
2001,11,2,5,374,9.8299
2001,11,3,1,282,9.9019
2001,11,3,2,277,11.9224
2001,11,3,3,326,9.2806
2001,11,3,4,369,11.0687
2001,11,3,5,365,7.0622
2001,12,1,1,1644,10.2609
2001,12,1,2,821,7.5626
2001,12,1,3,687,8.0549
2001,12,1,4,678,7.7376
2001,12,1,5,790,7.6494
2001,12,2,1,546,6.1945
2001,12,2,2,406,7.3874
2001,12,2,3,405,8.0789
2001,12,2,4,404,8.4500
2001,12,2,5,384,7.0324
2001,12,3,1,283,1.3651
2001,12,3,2,277,1.1992
2001,12,3,3,329,1.8378
2001,12,3,4,371,-0.5916
2001,12,3,5,366,-0.0396
2002,1,1,1,1400,0.6233
2002,1,1,2,637,1.9319
2002,1,1,3,549,2.0698
2002,1,1,4,564,4.1481
2002,1,1,5,684,1.6823
2002,1,2,1,445,-7.0572
2002,1,2,2,332,-1.9787
2002,1,2,3,328,0.6923
2002,1,2,4,344,0.9979
2002,1,2,5,345,-0.4578
2002,1,3,1,207,-7.0125
2002,1,3,2,231,-2.2556
2002,1,3,3,257,-0.6061
2002,1,3,4,320,2.8148
2002,1,3,5,316,-0.3867
2002,2,1,1,1529,-9.0274
2002,2,1,2,761,-4.9275
2002,2,1,3,628,-2.7851
2002,2,1,4,624,-4.0135
2002,2,1,5,788,-3.9560
2002,2,2,1,485,-10.0317
2002,2,2,2,380,-3.6814
2002,2,2,3,341,-1.7213
2002,2,2,4,367,-2.6310
2002,2,2,5,376,-3.7087
2002,2,3,1,235,-4.3875
2002,2,3,2,267,-1.8787
2002,2,3,3,289,-0.2125
2002,2,3,4,356,-4.8023
2002,2,3,5,337,-2.3248
2002,3,1,1,1536,8.1920
2002,3,1,2,790,11.9614
2002,3,1,3,636,11.7278
2002,3,1,4,633,11.9183
2002,3,1,5,796,11.3716
2002,3,2,1,486,9.0564
2002,3,2,2,383,10.3904
2002,3,2,3,350,10.4004
2002,3,2,4,376,10.4189
2002,3,2,5,376,8.9119
2002,3,3,1,245,4.4447
2002,3,3,2,273,4.5007
2002,3,3,3,298,4.1819
2002,3,3,4,355,4.9167
2002,3,3,5,344,2.4354
2002,4,1,1,1363,-2.4356
2002,4,1,2,666,2.1554
2002,4,1,3,506,3.0645
2002,4,1,4,512,3.4264
2002,4,1,5,665,3.0414
2002,4,2,1,415,-5.3537
2002,4,2,2,342,-1.0378
2002,4,2,3,293,-0.1917
2002,4,2,4,314,0.7274
2002,4,2,5,326,-0.5561
2002,4,3,1,217,-7.5501
2002,4,3,2,241,-6.9706
2002,4,3,3,253,-5.4400
2002,4,3,4,279,-4.9806
2002,4,3,5,303,-6.7137
2002,5,1,1,1479,-4.8640
2002,5,1,2,806,-3.3306
2002,5,1,3,671,-2.2881
2002,5,1,4,678,-0.7852
2002,5,1,5,799,-1.9374
2002,5,2,1,454,-6.8322
2002,5,2,2,378,-4.7471
2002,5,2,3,344,-5.5173
2002,5,2,4,369,-5.4955
2002,5,2,5,367,-4.8357
2002,5,3,1,270,-0.4692
2002,5,3,2,281,-1.4433
2002,5,3,3,291,-0.0427
2002,5,3,4,344,-0.8696
2002,5,3,5,345,-2.3016
2002,6,1,1,1514,-7.7941
2002,6,1,2,876,-5.1136
2002,6,1,3,717,-4.3467
2002,6,1,4,729,-2.2130
2002,6,1,5,813,-3.0790
2002,6,2,1,467,-7.9275
2002,6,2,2,401,-7.0132
2002,6,2,3,364,-5.0942
2002,6,2,4,395,-6.2287
2002,6,2,5,373,-5.5232
2002,6,3,1,273,-9.3225
2002,6,3,2,301,-8.3750
2002,6,3,3,306,-8.4279
2002,6,3,4,362,-7.4179
2002,6,3,5,356,-8.2241
2002,7,1,1,1306,-16.6265
2002,7,1,2,729,-14.7671
2002,7,1,3,593,-15.6897
2002,7,1,4,591,-15.4175
2002,7,1,5,663,-14.8371
2002,7,2,1,396,-19.0758
2002,7,2,2,345,-19.3372
2002,7,2,3,307,-16.6142
2002,7,2,4,323,-15.1379
2002,7,2,5,320,-16.0991
2002,7,3,1,228,-11.9237
2002,7,3,2,258,-11.1774
2002,7,3,3,257,-9.9890
2002,7,3,4,313,-8.6833
2002,7,3,5,305,-3.7564
2002,8,1,1,1508,-2.9727
2002,8,1,2,846,-2.0722
2002,8,1,3,734,-1.7607
2002,8,1,4,726,-0.2564
2002,8,1,5,799,-0.7979
2002,8,2,1,421,0.9512
2002,8,2,2,359,-0.3822
2002,8,2,3,354,1.1295
2002,8,2,4,383,0.9471
2002,8,2,5,356,1.5741
2002,8,3,1,255,1.9860
2002,8,3,2,295,3.7698
2002,8,3,3,314,-0.9564
2002,8,3,4,363,0.9458
2002,8,3,5,345,0.1534
2002,9,1,1,1501,-10.6196
2002,9,1,2,836,-11.4483
2002,9,1,3,741,-7.7705
2002,9,1,4,748,-9.1611
2002,9,1,5,818,-8.3342
2002,9,2,1,414,-9.3519
2002,9,2,2,366,-8.6682
2002,9,2,3,362,-7.5882
2002,9,2,4,391,-8.1844
2002,9,2,5,366,-7.8551
2002,9,3,1,260,-10.6515
2002,9,3,2,296,-7.8305
2002,9,3,3,326,-11.0160
2002,9,3,4,373,-11.4531
2002,9,3,5,363,-9.1077
2002,10,1,1,1354,4.2001
2002,10,1,2,708,1.9937
2002,10,1,3,646,6.0126
2002,10,1,4,643,4.2769
2002,10,1,5,676,6.0775
2002,10,2,1,338,4.5121
2002,10,2,2,304,3.6913
2002,10,2,3,323,4.1248
2002,10,2,4,344,5.4021
2002,10,2,5,290,5.3850
2002,10,3,1,229,8.8283
2002,10,3,2,247,7.1082
2002,10,3,3,279,4.8147
2002,10,3,4,308,9.1483
2002,10,3,5,318,10.4461
2002,11,1,1,1506,18.8329
2002,11,1,2,762,16.8344
2002,11,1,3,690,13.2895
2002,11,1,4,733,14.9187
2002,11,1,5,832,13.4141
2002,11,2,1,371,14.0461
2002,11,2,2,322,13.3960
2002,11,2,3,343,10.7687
2002,11,2,4,373,10.6196
2002,11,2,5,332,9.2153
2002,11,3,1,233,7.6330
2002,11,3,2,270,8.9880
2002,11,3,3,318,7.1360
2002,11,3,4,366,5.9131
2002,11,3,5,359,5.9378
2002,12,1,1,1493,-9.3705
2002,12,1,2,758,-6.5174
2002,12,1,3,683,-5.9054
2002,12,1,4,738,-5.1325
2002,12,1,5,846,-5.5912
2002,12,2,1,372,-10.0133
2002,12,2,2,326,-7.2506
2002,12,2,3,346,-5.8479
2002,12,2,4,370,-6.2454
2002,12,2,5,341,-7.0690
2002,12,3,1,234,-6.5832
2002,12,3,2,278,-7.9965
2002,12,3,3,323,-5.5788
2002,12,3,4,366,-5.8879
2002,12,3,5,364,-6.7131
2003,1,1,1,1284,-1.0452
2003,1,1,2,555,-1.1179
2003,1,1,3,526,-1.6995
2003,1,1,4,586,-1.9349
2003,1,1,5,731,-0.6499
2003,1,2,1,299,-2.9274
2003,1,2,2,248,-3.5176
2003,1,2,3,294,-3.1979
2003,1,2,4,310,-3.6009
2003,1,2,5,295,-3.1446
2003,1,3,1,162,-1.7139
2003,1,3,2,238,-3.9088
2003,1,3,3,261,-4.3908
2003,1,3,4,310,-2.7702
2003,1,3,5,324,-2.0890
2003,2,1,1,1410,-3.7287
2003,2,1,2,691,-4.1200
2003,2,1,3,613,-4.1685
2003,2,1,4,624,-1.9620
2003,2,1,5,832,-3.8235
2003,2,2,1,344,-2.7865
2003,2,2,2,293,-4.4735
2003,2,2,3,345,-4.1522
2003,2,2,4,326,-3.4601
2003,2,2,5,345,-2.3337
2003,2,3,1,183,-2.6938
2003,2,3,2,256,-2.3248
2003,2,3,3,292,-1.3011
2003,2,3,4,341,-1.3756
2003,2,3,5,342,0.0382
2003,3,1,1,1405,1.6820
2003,3,1,2,705,-0.0589
2003,3,1,3,631,1.1803
2003,3,1,4,628,-0.5635
2003,3,1,5,829,1.4869
2003,3,2,1,357,1.7337
2003,3,2,2,296,0.9082
2003,3,2,3,348,-0.3150
2003,3,2,4,320,0.8881
2003,3,2,5,354,1.3225
2003,3,3,1,196,2.3485
2003,3,3,2,268,0.0775
2003,3,3,3,294,0.9670
2003,3,3,4,340,1.0535
2003,3,3,5,345,1.4238
2003,4,1,1,1194,11.5667
2003,4,1,2,554,10.6978
2003,4,1,3,492,10.6210
2003,4,1,4,480,9.7320
2003,4,1,5,695,11.4131
2003,4,2,1,308,12.6184
2003,4,2,2,252,12.0549
2003,4,2,3,283,10.1859
2003,4,2,4,262,9.7335
2003,4,2,5,311,11.0186
2003,4,3,1,165,7.8559
2003,4,3,2,227,9.8624
2003,4,3,3,245,6.5143
2003,4,3,4,287,6.4057
2003,4,3,5,298,5.7905
2003,5,1,1,1301,18.8254
2003,5,1,2,760,17.2730
2003,5,1,3,631,12.8167
2003,5,1,4,633,13.6500
2003,5,1,5,801,14.3586
2003,5,2,1,349,14.5301
2003,5,2,2,297,12.4988
2003,5,2,3,340,11.6007
2003,5,2,4,321,10.7027
2003,5,2,5,359,11.4595
2003,5,3,1,214,5.1671
2003,5,3,2,264,9.3760
2003,5,3,3,293,7.2844
2003,5,3,4,339,5.9485
2003,5,3,5,317,4.6684
2003,6,1,1,1319,6.9594
2003,6,1,2,791,5.4973
2003,6,1,3,675,6.5277
2003,6,1,4,646,6.1020
2003,6,1,5,818,6.7919
2003,6,2,1,364,3.9234
2003,6,2,2,331,1.6058
2003,6,2,3,363,1.7432
2003,6,2,4,338,3.4895
2003,6,2,5,374,3.0298
2003,6,3,1,227,1.6430
2003,6,3,2,279,2.7058
2003,6,3,3,307,0.5586
2003,6,3,4,348,1.4433
2003,6,3,5,328,2.0165
2003,7,1,1,1114,9.7016
2003,7,1,2,698,9.6402
2003,7,1,3,556,7.9487
2003,7,1,4,504,9.2553
2003,7,1,5,676,10.1453
2003,7,2,1,320,7.1800
2003,7,2,2,294,6.6767
2003,7,2,3,313,5.7923
2003,7,2,4,283,5.4395
2003,7,2,5,327,6.9623
2003,7,3,1,206,1.3545
2003,7,3,2,235,0.0700
2003,7,3,3,263,3.5617
2003,7,3,4,302,1.9592
2003,7,3,5,292,1.9419
2003,8,1,1,1260,6.4709
2003,8,1,2,776,6.3016
2003,8,1,3,676,5.7119
2003,8,1,4,663,5.0621
2003,8,1,5,768,5.2789
2003,8,2,1,372,6.3872
2003,8,2,2,339,6.0553
2003,8,2,3,358,6.1614
2003,8,2,4,350,6.1675
2003,8,2,5,363,7.0876
2003,8,3,1,243,4.3038
2003,8,3,2,274,5.0582
2003,8,3,3,303,4.1414
2003,8,3,4,358,3.4184
2003,8,3,5,346,1.8717
2003,9,1,1,1245,4.3151
2003,9,1,2,781,2.1858
2003,9,1,3,697,1.5813
2003,9,1,4,697,0.5167
2003,9,1,5,784,0.8270
2003,9,2,1,371,-3.0402
2003,9,2,2,350,-4.4065
2003,9,2,3,367,-4.5520
2003,9,2,4,362,-2.5201
2003,9,2,5,368,-2.8819
2003,9,3,1,240,-3.2076
2003,9,3,2,279,-4.1099
2003,9,3,3,316,-3.3564
2003,9,3,4,380,-1.0309
2003,9,3,5,368,-1.3100
2003,10,1,1,1087,11.5970
2003,10,1,2,677,9.2412
2003,10,1,3,574,10.1884
2003,10,1,4,599,10.1042
2003,10,1,5,618,11.9382
2003,10,2,1,315,11.0019
2003,10,2,2,310,8.3413
2003,10,2,3,307,9.2658
2003,10,2,4,323,8.0984
2003,10,2,5,308,10.6433
2003,10,3,1,210,5.2090
2003,10,3,2,249,7.1486
2003,10,3,3,278,7.6729
2003,10,3,4,329,5.8143
2003,10,3,5,318,5.9274
2003,11,1,1,1219,4.7358
2003,11,1,2,728,6.0843
2003,11,1,3,652,5.6587
2003,11,1,4,664,5.4799
2003,11,1,5,745,4.8422
2003,11,2,1,348,2.8578
2003,11,2,2,340,3.9009
2003,11,2,3,329,3.4973
2003,11,2,4,351,4.2165
2003,11,2,5,351,2.8892
2003,11,3,1,221,2.3979
2003,11,3,2,256,0.4306
2003,11,3,3,305,2.9899
2003,11,3,4,372,1.3847
2003,11,3,5,360,0.9183
2003,12,1,1,1212,2.9563
2003,12,1,2,745,4.1697
2003,12,1,3,662,3.9506
2003,12,1,4,674,2.9272
2003,12,1,5,754,2.3731
2003,12,2,1,350,3.6880
2003,12,2,2,340,5.2529
2003,12,2,3,343,4.6122
2003,12,2,4,353,2.2573
2003,12,2,5,359,0.5120
2003,12,3,1,233,6.2408
2003,12,3,2,266,6.0993
2003,12,3,3,312,4.3899
2003,12,3,4,377,4.5221
2003,12,3,5,361,3.1199
2004,1,1,1,1032,8.8018
2004,1,1,2,575,6.5137
2004,1,1,3,542,6.3556
2004,1,1,4,535,6.4965
2004,1,1,5,647,6.5964
2004,1,2,1,295,4.1369
2004,1,2,2,292,2.1867
2004,1,2,3,282,3.7266
2004,1,2,4,303,3.6656
2004,1,2,5,319,4.4386
2004,1,3,1,178,0.5033
2004,1,3,2,219,0.3582
2004,1,3,3,256,1.1341
2004,1,3,4,325,1.6357
2004,1,3,5,332,1.3690
2004,2,1,1,1154,0.5783
2004,2,1,2,669,1.1619
2004,2,1,3,607,-0.7011
2004,2,1,4,579,0.9163
2004,2,1,5,720,0.4880
2004,2,2,1,354,0.6699
2004,2,2,2,325,0.5858
2004,2,2,3,317,0.2046
2004,2,2,4,328,0.4668
2004,2,2,5,350,0.2431
2004,2,3,1,200,0.8833
2004,2,3,2,244,0.6445
2004,2,3,3,299,2.3327
2004,2,3,4,340,1.9862
2004,2,3,5,346,0.4857
2004,3,1,1,1148,-0.7129
2004,3,1,2,680,-0.6094
2004,3,1,3,619,0.4050
2004,3,1,4,595,1.4287
2004,3,1,5,717,-0.5227
2004,3,2,1,360,0.5241
2004,3,2,2,328,0.5691
2004,3,2,3,324,0.7248
2004,3,2,4,339,1.4485
2004,3,2,5,355,1.6501
2004,3,3,1,217,-0.4997
2004,3,3,2,255,-1.2759
2004,3,3,3,301,-0.2326
2004,3,3,4,345,-1.9662
2004,3,3,5,345,-1.7578
2004,4,1,1,1031,-5.3153
2004,4,1,2,562,-2.5489
2004,4,1,3,489,-3.3694
2004,4,1,4,446,-2.5019
2004,4,1,5,612,-5.4341
2004,4,2,1,315,-7.1063
2004,4,2,2,275,-4.9376
2004,4,2,3,273,-4.2180
2004,4,2,4,266,-1.8058
2004,4,2,5,315,-4.0644
2004,4,3,1,192,-1.7322
2004,4,3,2,220,-0.2762
2004,4,3,3,252,-1.4757
2004,4,3,4,288,0.0943
2004,4,3,5,303,-0.5242
2004,5,1,1,1129,-1.2825
2004,5,1,2,670,-0.5111
2004,5,1,3,607,-0.1856
2004,5,1,4,573,0.0184
2004,5,1,5,738,-0.2069
2004,5,2,1,343,1.3781
2004,5,2,2,318,2.0017
2004,5,2,3,323,1.5186
2004,5,2,4,308,1.6573
2004,5,2,5,359,2.6442
2004,5,3,1,249,0.8028
2004,5,3,2,255,0.1171
2004,5,3,3,285,1.0841
2004,5,3,4,325,0.1587
2004,5,3,5,331,2.3270
2004,6,1,1,1140,2.6070
2004,6,1,2,690,5.2135
2004,6,1,3,651,3.9981
2004,6,1,4,601,5.1135
2004,6,1,5,759,4.0832
2004,6,2,1,339,4.2148
2004,6,2,2,330,5.1126
2004,6,2,3,333,5.4900
2004,6,2,4,316,5.1915
2004,6,2,5,369,4.4133
2004,6,3,1,252,1.8071
2004,6,3,2,265,1.6591
2004,6,3,3,309,3.0958
2004,6,3,4,336,2.2859
2004,6,3,5,341,1.1922
2004,7,1,1,1009,-9.5580
2004,7,1,2,584,-7.4570
2004,7,1,3,555,-7.1175
2004,7,1,4,511,-7.9496
2004,7,1,5,631,-8.8933
2004,7,2,1,286,-8.9773
2004,7,2,2,290,-7.1802
2004,7,2,3,287,-7.4829
2004,7,2,4,267,-6.3547
2004,7,2,5,310,-7.0714
2004,7,3,1,223,-2.9973
2004,7,3,2,236,-4.4334
2004,7,3,3,272,-4.8495
2004,7,3,4,282,-3.3461
2004,7,3,5,301,-5.8538
2004,8,1,1,1157,-2.8067
2004,8,1,2,689,-1.5887
2004,8,1,3,649,-2.1347
2004,8,1,4,641,-2.6268
2004,8,1,5,747,-3.2366
2004,8,2,1,320,-2.3422
2004,8,2,2,306,-2.3005
2004,8,2,3,327,-1.7505
2004,8,2,4,332,-2.6180
2004,8,2,5,347,-3.5257
2004,8,3,1,235,-1.3480
2004,8,3,2,266,-0.6210
2004,8,3,3,308,-0.4611
2004,8,3,4,337,0.0612
2004,8,3,5,348,-1.4539
2004,9,1,1,1147,3.8806
2004,9,1,2,716,3.7920
2004,9,1,3,664,4.9991
2004,9,1,4,669,4.9785
2004,9,1,5,764,5.1327
2004,9,2,1,311,5.8046
2004,9,2,2,303,4.7344
2004,9,2,3,325,6.6219
2004,9,2,4,343,6.2572
2004,9,2,5,345,6.3816
2004,9,3,1,236,4.1441
2004,9,3,2,271,2.4179
2004,9,3,3,320,2.9001
2004,9,3,4,362,1.4810
2004,9,3,5,366,-0.0447
2004,10,1,1,1008,1.4771
2004,10,1,2,595,1.2933
2004,10,1,3,578,0.2609
2004,10,1,4,576,1.4398
2004,10,1,5,657,2.0464
2004,10,2,1,256,1.0531
2004,10,2,2,258,1.1214
2004,10,2,3,289,2.5818
2004,10,2,4,298,2.9141
2004,10,2,5,294,3.3299
2004,10,3,1,190,0.0041
2004,10,3,2,237,2.2502
2004,10,3,3,279,2.3564
2004,10,3,4,322,0.3623
2004,10,3,5,323,2.2539
2004,11,1,1,1157,10.9697
2004,11,1,2,703,9.0820
2004,11,1,3,652,9.0194
2004,11,1,4,650,8.9906
2004,11,1,5,754,8.4470
2004,11,2,1,290,8.0253
2004,11,2,2,289,9.4584
2004,11,2,3,294,9.6737
2004,11,2,4,314,8.2502
2004,11,2,5,316,8.9155
2004,11,3,1,203,7.3741
2004,11,3,2,251,4.9368
2004,11,3,3,315,5.8999
2004,11,3,4,362,4.1541
2004,11,3,5,356,2.3822
2004,12,1,1,1165,6.4558
2004,12,1,2,706,6.3919
2004,12,1,3,644,5.5002
2004,12,1,4,658,6.0162
2004,12,1,5,764,5.3495
2004,12,2,1,291,4.2049
2004,12,2,2,285,3.9475
2004,12,2,3,294,3.0118
2004,12,2,4,319,2.2354
2004,12,2,5,318,3.3691
2004,12,3,1,207,3.8959
2004,12,3,2,252,4.0467
2004,12,3,3,317,2.9100
2004,12,3,4,366,2.5351
2004,12,3,5,357,3.8182
2005,1,1,1,1022,-5.8866
2005,1,1,2,539,-4.6707
2005,1,1,3,485,-4.3717
2005,1,1,4,527,-4.1610
2005,1,1,5,652,-4.3152
2005,1,2,1,244,-3.3909
2005,1,2,2,225,-5.5106
2005,1,2,3,221,-3.3816
2005,1,2,4,269,-2.9921
2005,1,2,5,268,-4.5018
2005,1,3,1,141,-2.7261
2005,1,3,2,207,-2.3775
2005,1,3,3,247,-1.3833
2005,1,3,4,316,-3.5905
2005,1,3,5,326,-2.5292
2005,2,1,1,1149,0.8598
2005,2,1,2,662,1.1044
2005,2,1,3,574,0.0701
2005,2,1,4,583,1.9644
2005,2,1,5,734,1.7124
2005,2,2,1,272,3.5704
2005,2,2,2,266,1.8158
2005,2,2,3,247,2.1375
2005,2,2,4,293,3.1057
2005,2,2,5,287,3.2225
2005,2,3,1,168,0.9424
2005,2,3,2,226,1.8325
2005,2,3,3,282,2.6391
2005,2,3,4,331,1.9455
2005,2,3,5,336,4.6163
2005,3,1,1,1152,-5.5455
2005,3,1,2,698,-1.7758
2005,3,1,3,582,-2.2137
2005,3,1,4,582,-2.0091
2005,3,1,5,739,-2.0416
2005,3,2,1,283,-3.6581
2005,3,2,2,272,-1.0235
2005,3,2,3,249,-2.2484
2005,3,2,4,294,-1.6526
2005,3,2,5,297,-1.9234
2005,3,3,1,181,-1.2611
2005,3,3,2,233,-0.5048
2005,3,3,3,292,-1.1826
2005,3,3,4,332,-1.1773
2005,3,3,5,335,-1.9886
2005,4,1,1,1027,-8.3367
2005,4,1,2,592,-6.0530
2005,4,1,3,472,-6.3990
2005,4,1,4,469,-7.0110
2005,4,1,5,605,-6.2512
2005,4,2,1,237,-8.2392
2005,4,2,2,230,-7.0208
2005,4,2,3,209,-5.5676
2005,4,2,4,249,-6.6654
2005,4,2,5,258,-7.3538
2005,4,3,1,168,-4.2786
2005,4,3,2,194,-4.1231
2005,4,3,3,247,-3.5565
2005,4,3,4,279,-1.9678
2005,4,3,5,295,-1.8201
2005,5,1,1,1143,5.6418
2005,5,1,2,726,5.4942
2005,5,1,3,593,6.2235
2005,5,1,4,589,6.1617
2005,5,1,5,727,6.7204
2005,5,2,1,264,8.2850
2005,5,2,2,277,8.2931
2005,5,2,3,257,6.4701
2005,5,2,4,295,8.0924
2005,5,2,5,299,8.0930
2005,5,3,1,207,4.5438
2005,5,3,2,237,2.7400
2005,5,3,3,281,3.4119
2005,5,3,4,327,4.0770
2005,5,3,5,343,4.4099
2005,6,1,1,1155,4.2818
2005,6,1,2,761,4.0469
2005,6,1,3,625,4.9035
2005,6,1,4,607,3.8850
2005,6,1,5,741,5.2418
2005,6,2,1,267,4.0966
2005,6,2,2,300,3.6167
2005,6,2,3,284,2.6814
2005,6,2,4,307,2.4364
2005,6,2,5,312,2.4182
2005,6,3,1,213,1.0661
2005,6,3,2,250,0.5739
2005,6,3,3,302,0.0729
2005,6,3,4,347,-0.2476
2005,6,3,5,358,-0.6217
2005,7,1,1,1034,7.8335
2005,7,1,2,666,7.5344
2005,7,1,3,508,7.3699
2005,7,1,4,494,7.4144
2005,7,1,5,604,6.5407
2005,7,2,1,235,6.9063
2005,7,2,2,250,6.3966
2005,7,2,3,250,7.6880
2005,7,2,4,282,7.1104
2005,7,2,5,289,6.5242
2005,7,3,1,191,4.0701
2005,7,3,2,209,3.8214
2005,7,3,3,264,5.0774
2005,7,3,4,313,5.5533
2005,7,3,5,322,4.7626
2005,8,1,1,1146,-0.8591
2005,8,1,2,745,-1.4312
2005,8,1,3,638,0.1920
2005,8,1,4,625,-1.1081
2005,8,1,5,705,-1.6614
2005,8,2,1,276,-1.3191
2005,8,2,2,272,-0.9795
2005,8,2,3,294,-1.5409
2005,8,2,4,316,-1.7315
2005,8,2,5,334,-1.8298
2005,8,3,1,210,-2.2421
2005,8,3,2,246,-0.2205
2005,8,3,3,296,-1.5344
2005,8,3,4,379,0.1573
2005,8,3,5,359,-0.9206
2005,9,1,1,1141,-0.4043
2005,9,1,2,751,0.5930
2005,9,1,3,654,1.4161
2005,9,1,4,651,1.3340
2005,9,1,5,704,1.7235
2005,9,2,1,278,0.9559
2005,9,2,2,274,0.5133
2005,9,2,3,302,0.4468
2005,9,2,4,336,1.1033
2005,9,2,5,335,1.0631
2005,9,3,1,211,-0.8768
2005,9,3,2,246,0.9606
2005,9,3,3,314,0.9629
2005,9,3,4,386,0.7523
2005,9,3,5,370,0.0718
2005,10,1,1,1009,-5.3022
2005,10,1,2,614,-3.7372
2005,10,1,3,559,-3.0006
2005,10,1,4,555,-1.8715
2005,10,1,5,590,-2.4262
2005,10,2,1,250,-3.8252
2005,10,2,2,229,-4.0027
2005,10,2,3,258,-3.0142
2005,10,2,4,285,-3.8066
2005,10,2,5,306,-4.0107
2005,10,3,1,186,-1.8048
2005,10,3,2,218,-4.1259
2005,10,3,3,264,-1.2507
2005,10,3,4,344,-3.3627
2005,10,3,5,338,-2.0777
2005,11,1,1,1176,3.9031
2005,11,1,2,690,4.1427
2005,11,1,3,619,4.7445
2005,11,1,4,606,5.7127
2005,11,1,5,673,5.6902
2005,11,2,1,277,4.3279
2005,11,2,2,271,3.8816
2005,11,2,3,307,5.0422
2005,11,2,4,313,6.5018
2005,11,2,5,332,5.9451
2005,11,3,1,216,4.4790
2005,11,3,2,239,3.2750
2005,11,3,3,293,3.3275
2005,11,3,4,367,3.5216
2005,11,3,5,348,4.1512
2005,12,1,1,1177,0.2546
2005,12,1,2,689,-0.1332
2005,12,1,3,610,0.3702
2005,12,1,4,606,0.0482
2005,12,1,5,678,1.4942
2005,12,2,1,291,-1.2071
2005,12,2,2,269,0.0324
2005,12,2,3,308,-1.1171
2005,12,2,4,320,-0.9385
2005,12,2,5,334,0.1522
2005,12,3,1,222,0.0907
2005,12,3,2,243,0.7068
2005,12,3,3,292,0.0837
2005,12,3,4,371,0.7192
2005,12,3,5,352,-0.9497
2006,1,1,1,1032,9.9910
2006,1,1,2,523,8.1360
2006,1,1,3,484,8.3866
2006,1,1,4,501,10.3258
2006,1,1,5,559,10.2689
2006,1,2,1,248,9.5036
2006,1,2,2,210,8.1103
2006,1,2,3,267,10.2222
2006,1,2,4,273,9.7662
2006,1,2,5,285,8.7889
2006,1,3,1,176,4.1528
2006,1,3,2,197,3.3936
2006,1,3,3,247,2.7194
2006,1,3,4,307,3.1176
2006,1,3,5,310,3.7452
2006,2,1,1,1139,0.3106
2006,2,1,2,631,0.2991
2006,2,1,3,573,0.7666
2006,2,1,4,572,0.3411
2006,2,1,5,649,-1.4637
2006,2,2,1,276,-0.7545
2006,2,2,2,238,-0.3904
2006,2,2,3,289,0.1917
2006,2,2,4,320,-1.9852
2006,2,2,5,310,-2.4915
2006,2,3,1,190,-0.6824
2006,2,3,2,236,0.1119
2006,2,3,3,284,1.5760
2006,2,3,4,322,-0.4004
2006,2,3,5,331,-1.5803
2006,3,1,1,1142,5.5069
2006,3,1,2,647,5.7111
2006,3,1,3,567,5.9783
2006,3,1,4,568,5.1894
2006,3,1,5,645,5.8535
2006,3,2,1,276,5.6361
2006,3,2,2,240,5.3284
2006,3,2,3,299,5.1734
2006,3,2,4,315,5.6718
2006,3,2,5,316,5.5271
2006,3,3,1,190,3.3054
2006,3,3,2,245,2.8058
2006,3,3,3,288,2.6267
2006,3,3,4,312,1.7016
2006,3,3,5,330,1.4231
2006,4,1,1,1044,0.1631
