year,month,rank_ME,rank_OLAq_12,nstocks,ret_vw
2000,4,3,2,301,-0.8884
2000,4,3,3,368,-2.5553
2000,4,3,4,428,-1.5177
2000,4,3,5,547,-5.7664
2000,5,1,1,1770,-13.1615
2000,5,1,2,1016,-7.4668
2000,5,1,3,974,-6.7192
2000,5,1,4,847,-4.7519
2000,5,1,5,834,-8.0644
2000,5,2,1,616,-9.0355
2000,5,2,2,423,-2.7155
2000,5,2,3,503,-3.9737
2000,5,2,4,489,-2.9015
2000,5,2,5,556,-7.4716
2000,5,3,1,367,-7.1176
2000,5,3,2,321,-3.1661
2000,5,3,3,383,-4.3144
2000,5,3,4,463,-2.1483
2000,5,3,5,581,-5.8830
2000,6,1,1,1768,12.6516
2000,6,1,2,1000,9.1446
2000,6,1,3,975,11.9059
2000,6,1,4,850,14.4559
2000,6,1,5,829,19.5984
2000,6,2,1,615,10.9521
2000,6,2,2,438,7.6266
2000,6,2,3,512,6.7115
2000,6,2,4,495,10.0229
2000,6,2,5,548,13.0023
2000,6,3,1,371,7.7307
2000,6,3,2,312,1.2133
2000,6,3,3,382,-0.5476
2000,6,3,4,465,2.2300
2000,6,3,5,582,8.3341
2000,7,1,1,1616,-4.3124
2000,7,1,2,872,-3.8307
2000,7,1,3,882,-2.0307
2000,7,1,4,757,-1.0825
2000,7,1,5,742,-6.6969
2000,7,2,1,580,-7.1938
2000,7,2,2,393,-2.5404
2000,7,2,3,455,-3.2643
2000,7,2,4,453,-3.2411
2000,7,2,5,527,-6.1448
2000,7,3,1,346,-7.8120
2000,7,3,2,284,-2.8647
2000,7,3,3,340,-0.6607
2000,7,3,4,425,-3.2888
2000,7,3,5,561,-3.8497
2000,8,1,1,1747,6.8262
2000,8,1,2,986,6.8971
2000,8,1,3,949,7.7328
2000,8,1,4,808,9.5928
2000,8,1,5,771,11.2109
2000,8,2,1,642,7.7312
2000,8,2,2,420,7.7092
2000,8,2,3,481,6.6920
2000,8,2,4,477,8.7197
2000,8,2,5,559,10.8015
2000,8,3,1,377,9.5994
2000,8,3,2,314,7.4633
2000,8,3,3,360,3.8781
2000,8,3,4,460,2.8278
2000,8,3,5,576,8.0353
2000,9,1,1,1721,-4.6876
2000,9,1,2,986,-2.3704
2000,9,1,3,932,-0.7685
2000,9,1,4,804,-3.0709
2000,9,1,5,762,-4.4405
2000,9,2,1,646,-8.5922
2000,9,2,2,422,-3.8009
2000,9,2,3,476,-4.0949
2000,9,2,4,478,-1.9748
2000,9,2,5,554,-3.8121
2000,9,3,1,373,-10.6573
2000,9,3,2,310,-5.6275
2000,9,3,3,365,-3.3586
2000,9,3,4,458,-4.5341
2000,9,3,5,581,-9.6604
2000,10,1,1,1665,-10.4317
2000,10,1,2,909,-6.6588
2000,10,1,3,838,-6.9354
2000,10,1,4,745,-6.1938
2000,10,1,5,694,-7.9938
2000,10,2,1,622,-10.5199
2000,10,2,2,403,-2.8070
2000,10,2,3,448,-3.1025
2000,10,2,4,450,-3.7762
2000,10,2,5,534,-3.0815
2000,10,3,1,353,-9.5364
2000,10,3,2,296,-4.4416
2000,10,3,3,340,-0.8689
2000,10,3,4,430,-0.3631
2000,10,3,5,564,-1.4594
2000,11,1,1,1740,-17.2107
2000,11,1,2,961,-8.3888
2000,11,1,3,886,-8.3724
2000,11,1,4,778,-7.7609
2000,11,1,5,705,-11.1329
2000,11,2,1,673,-19.7759
2000,11,2,2,422,-7.2531
2000,11,2,3,476,-6.3174
2000,11,2,4,472,-7.8392
2000,11,2,5,543,-11.4936
2000,11,3,1,372,-23.1773
2000,11,3,2,321,-12.3317
2000,11,3,3,360,-6.2241
2000,11,3,4,446,-6.2631
2000,11,3,5,583,-11.1370
2000,12,1,1,1764,-6.4287
2000,12,1,2,960,-0.0391
2000,12,1,3,880,0.5723
2000,12,1,4,764,3.6123
2000,12,1,5,693,0.3559
2000,12,2,1,696,0.8238
2000,12,2,2,423,9.8362
2000,12,2,3,480,10.2221
2000,12,2,4,470,10.8219
2000,12,2,5,546,6.7320
2000,12,3,1,371,0.7575
2000,12,3,2,321,3.0067
2000,12,3,3,359,3.4620
2000,12,3,4,445,1.6168
2000,12,3,5,580,-2.7055
2001,1,1,1,1708,28.6585
2001,1,1,2,888,17.5605
2001,1,1,3,806,12.8872
2001,1,1,4,698,12.7619
2001,1,1,5,642,17.6382
2001,1,2,1,673,17.2745
2001,1,2,2,390,9.8654
2001,1,2,3,444,6.0703
2001,1,2,4,446,4.7670
2001,1,2,5,526,10.5531
2001,1,3,1,352,12.3544
2001,1,3,2,302,8.3712
2001,1,3,3,332,6.3620
2001,1,3,4,422,3.9907
2001,1,3,5,565,4.7381
2001,2,1,1,1765,-10.0701
2001,2,1,2,956,-2.9211
2001,2,1,3,845,-1.4128
2001,2,1,4,741,-4.8005
2001,2,1,5,661,-7.7011
2001,2,2,1,694,-13.6163
2001,2,2,2,433,-2.1549
2001,2,2,3,461,-1.8032
2001,2,2,4,477,-3.6745
2001,2,2,5,527,-9.4852
2001,2,3,1,378,-17.6385
2001,2,3,2,315,-8.0546
2001,2,3,3,360,-5.0884
2001,2,3,4,438,-8.0994
2001,2,3,5,574,-14.9140
2001,3,1,1,1766,-8.5216
2001,3,1,2,959,-4.3105
2001,3,1,3,843,-3.5550
2001,3,1,4,753,-2.2083
2001,3,1,5,660,-3.3235
2001,3,2,1,679,-8.0125
2001,3,2,2,436,-3.5751
2001,3,2,3,461,-5.1193
2001,3,2,4,472,-4.0353
2001,3,2,5,526,-4.6756
2001,3,3,1,353,-13.4880
2001,3,3,2,311,-6.8501
2001,3,3,3,353,-5.4625
2001,3,3,4,431,-4.6515
2001,3,3,5,563,-9.5743
2001,4,1,1,1717,4.4975
2001,4,1,2,889,4.3239
2001,4,1,3,761,6.4511
2001,4,1,4,696,7.4544
2001,4,1,5,615,10.0149
2001,4,2,1,638,7.4538
2001,4,2,2,408,7.4838
2001,4,2,3,426,7.8400
2001,4,2,4,435,7.5820
2001,4,2,5,501,11.0247
2001,4,3,1,311,10.9616
2001,4,3,2,282,8.4702
2001,4,3,3,328,7.6229
2001,4,3,4,396,7.8148
2001,4,3,5,529,10.4289
2001,5,1,1,1826,10.3664
2001,5,1,2,961,11.3847
2001,5,1,3,817,10.4671
2001,5,1,4,754,9.9858
2001,5,1,5,639,10.7519
2001,5,2,1,638,6.5987
2001,5,2,2,438,4.2648
2001,5,2,3,444,3.7485
2001,5,2,4,468,4.7833
2001,5,2,5,500,1.8867
2001,5,3,1,317,-1.7984
2001,5,3,2,295,-0.4522
2001,5,3,3,342,1.7876
2001,5,3,4,409,0.7480
2001,5,3,5,538,-0.7734
2001,6,1,1,1791,2.1178
2001,6,1,2,951,3.2618
2001,6,1,3,820,1.9704
2001,6,1,4,758,1.3513
2001,6,1,5,631,2.6297
2001,6,2,1,641,4.9101
2001,6,2,2,441,3.8408
2001,6,2,3,439,4.9106
2001,6,2,4,472,4.0728
2001,6,2,5,500,6.1434
2001,6,3,1,314,-4.0397
2001,6,3,2,292,-3.4328
2001,6,3,3,340,-3.2158
2001,6,3,4,411,-3.3215
2001,6,3,5,532,-2.0695
2001,7,1,1,1652,-5.4895
2001,7,1,2,854,-0.2583
2001,7,1,3,716,1.5763
2001,7,1,4,688,-0.7632
2001,7,1,5,575,-1.6026
2001,7,2,1,605,-8.3610
2001,7,2,2,410,-4.2550
2001,7,2,3,408,-3.9137
2001,7,2,4,440,-4.1269
2001,7,2,5,473,-5.9242
2001,7,3,1,273,-7.0621
2001,7,3,2,266,-1.2284
2001,7,3,3,310,1.4574
2001,7,3,4,376,-0.8811
2001,7,3,5,496,-0.6915
2001,8,1,1,1770,-4.3067
2001,8,1,2,937,-0.9414
2001,8,1,3,781,-1.3881
2001,8,1,4,743,-1.9152
2001,8,1,5,603,-4.1511
2001,8,2,1,648,-5.9080
2001,8,2,2,441,-1.8391
2001,8,2,3,450,-2.0018
2001,8,2,4,480,-2.6371
2001,8,2,5,497,-5.1650
2001,8,3,1,284,-10.1150
2001,8,3,2,278,-6.1172
2001,8,3,3,333,-5.0789
2001,8,3,4,416,-4.7153
2001,8,3,5,506,-7.2607
2001,9,1,1,1732,-16.7292
2001,9,1,2,944,-13.4795
2001,9,1,3,778,-11.4022
2001,9,1,4,743,-10.9735
2001,9,1,5,615,-12.3615
2001,9,2,1,633,-21.6763
2001,9,2,2,442,-16.2711
2001,9,2,3,450,-15.8362
2001,9,2,4,490,-15.6823
2001,9,2,5,493,-16.3592
2001,9,3,1,278,-14.4177
2001,9,3,2,278,-12.5396
2001,9,3,3,333,-11.3153
2001,9,3,4,413,-9.0543
2001,9,3,5,496,-9.4663
2001,10,1,1,1699,8.3277
2001,10,1,2,889,6.4323
2001,10,1,3,724,6.2619
2001,10,1,4,704,8.8389
2001,10,1,5,577,9.3646
2001,10,2,1,605,11.1200
2001,10,2,2,424,5.8234
2001,10,2,3,419,6.1762
2001,10,2,4,463,7.9931
2001,10,2,5,463,10.8703
2001,10,3,1,257,1.0891
2001,10,3,2,259,1.9088
2001,10,3,3,322,4.2523
2001,10,3,4,384,4.0473
2001,10,3,5,461,6.8799
2001,11,1,1,1754,11.4805
2001,11,1,2,952,6.6209
2001,11,1,3,798,6.6264
2001,11,1,4,750,6.3290
2001,11,1,5,620,6.3629
2001,11,2,1,607,14.0383
2001,11,2,2,453,9.8125
2001,11,2,3,443,8.9505
2001,11,2,4,487,8.2737
2001,11,2,5,470,9.1477
2001,11,3,1,262,12.2263
2001,11,3,2,277,9.6295
2001,11,3,3,341,10.3059
2001,11,3,4,410,7.9121
2001,11,3,5,461,8.7214
2001,12,1,1,1712,9.4313
2001,12,1,2,951,7.8990
2001,12,1,3,780,7.6698
2001,12,1,4,745,6.7437
2001,12,1,5,613,7.1483
2001,12,2,1,602,6.6029
2001,12,2,2,453,7.3949
2001,12,2,3,443,7.2769
2001,12,2,4,491,8.3287
2001,12,2,5,461,6.9174
2001,12,3,1,264,0.6906
2001,12,3,2,281,3.8356
2001,12,3,3,336,1.6498
2001,12,3,4,409,1.8050
2001,12,3,5,453,-0.6770
2002,1,1,1,1658,1.1781
2002,1,1,2,886,3.2390
2002,1,1,3,720,3.3308
2002,1,1,4,690,4.2128
2002,1,1,5,569,1.2398
2002,1,2,1,560,-5.8315
2002,1,2,2,429,0.0456
2002,1,2,3,417,1.1520
2002,1,2,4,472,0.3524
2002,1,2,5,433,-1.4540
2002,1,3,1,243,-8.4476
2002,1,3,2,256,-2.4814
2002,1,3,3,322,0.3404
2002,1,3,4,392,0.1728
2002,1,3,5,430,0.7345
2002,2,1,1,1710,-9.6112
2002,2,1,2,951,-3.3925
2002,2,1,3,767,-2.9521
2002,2,1,4,739,-2.4825
2002,2,1,5,611,-3.4864
2002,2,2,1,566,-11.1210
2002,2,2,2,454,-1.0120
2002,2,2,3,447,-0.3546
2002,2,2,4,500,-2.7773
2002,2,2,5,452,-2.9171
2002,2,3,1,249,-7.9332
2002,2,3,2,276,-2.8394
2002,2,3,3,350,0.5207
2002,2,3,4,416,-0.6637
2002,2,3,5,430,-3.4859
2002,3,1,1,1716,9.1179
2002,3,1,2,945,11.3836
2002,3,1,3,764,10.3282
2002,3,1,4,742,9.0247
2002,3,1,5,616,11.2425
2002,3,2,1,560,10.4213
2002,3,2,2,451,10.6107
2002,3,2,3,454,8.8924
2002,3,2,4,495,7.7943
2002,3,2,5,451,9.5121
2002,3,3,1,242,4.1464
2002,3,3,2,280,4.5925
2002,3,3,3,352,4.8122
2002,3,3,4,413,4.6954
2002,3,3,5,426,2.8147
2002,4,1,1,1665,-3.3068
2002,4,1,2,878,3.9867
2002,4,1,3,696,5.0990
2002,4,1,4,667,2.9459
2002,4,1,5,583,2.7081
2002,4,2,1,522,-7.5257
2002,4,2,2,425,0.9122
2002,4,2,3,422,0.9323
2002,4,2,4,467,1.1774
2002,4,2,5,424,0.7188
2002,4,3,1,229,-10.8698
2002,4,3,2,263,-5.8165
2002,4,3,3,329,-3.5996
2002,4,3,4,395,-5.0234
2002,4,3,5,406,-6.3859
2002,5,1,1,1713,-4.5135
2002,5,1,2,925,-1.8195
2002,5,1,3,765,-1.2732
2002,5,1,4,741,-2.1496
2002,5,1,5,638,-1.5099
2002,5,2,1,543,-8.2504
2002,5,2,2,439,-5.0838
2002,5,2,3,451,-3.9628
2002,5,2,4,491,-4.5642
2002,5,2,5,441,-5.3982
2002,5,3,1,242,-1.1988
2002,5,3,2,286,-0.5741
2002,5,3,3,355,0.2647
2002,5,3,4,414,-0.5730
2002,5,3,5,417,-2.2084
2002,6,1,1,1713,-7.4673
2002,6,1,2,918,-2.3594
2002,6,1,3,778,-2.3005
2002,6,1,4,743,-1.6729
2002,6,1,5,639,-4.5930
2002,6,2,1,535,-9.6892
2002,6,2,2,436,-5.6322
2002,6,2,3,449,-4.4084
2002,6,2,4,491,-5.9063
2002,6,2,5,433,-6.2216
2002,6,3,1,238,-16.8602
2002,6,3,2,290,-8.8899
2002,6,3,3,356,-8.5489
2002,6,3,4,412,-5.2064
2002,6,3,5,415,-7.7944
2002,7,1,1,1542,-16.7548
2002,7,1,2,815,-13.8470
2002,7,1,3,677,-14.4500
2002,7,1,4,661,-14.8340
2002,7,1,5,593,-15.1087
2002,7,2,1,491,-20.3412
2002,7,2,2,375,-17.0470
2002,7,2,3,400,-16.4570
2002,7,2,4,428,-16.9332
2002,7,2,5,405,-14.7683
2002,7,3,1,210,-12.7081
2002,7,3,2,260,-11.3228
2002,7,3,3,318,-11.4903
2002,7,3,4,377,-7.9603
2002,7,3,5,394,-5.7648
2002,8,1,1,1620,-2.9182
2002,8,1,2,882,-2.0828
2002,8,1,3,762,-1.0596
2002,8,1,4,715,-0.9607
2002,8,1,5,651,-0.2008
2002,8,2,1,496,-0.2963
2002,8,2,2,391,-0.5224
2002,8,2,3,431,0.8509
2002,8,2,4,454,1.7960
2002,8,2,5,417,1.6557
2002,8,3,1,224,4.8851
2002,8,3,2,283,0.9213
2002,8,3,3,345,-0.3311
2002,8,3,4,386,1.2994
2002,8,3,5,414,0.4258
2002,9,1,1,1591,-11.2088
2002,9,1,2,885,-8.4180
2002,9,1,3,756,-8.3099
2002,9,1,4,717,-7.6431
2002,9,1,5,661,-7.8962
2002,9,2,1,492,-11.4307
2002,9,2,2,390,-9.1220
2002,9,2,3,431,-7.3236
2002,9,2,4,453,-6.8072
2002,9,2,5,423,-6.3246
2002,9,3,1,222,-10.5484
2002,9,3,2,284,-11.0895
2002,9,3,3,343,-11.0971
2002,9,3,4,385,-10.6851
2002,9,3,5,419,-9.1950
2002,10,1,1,1549,4.6973
2002,10,1,2,784,1.2919
2002,10,1,3,701,0.8563
2002,10,1,4,659,3.6898
2002,10,1,5,643,4.7050
2002,10,2,1,473,5.2619
2002,10,2,2,355,3.5427
2002,10,2,3,409,2.2610
2002,10,2,4,427,4.8505
2002,10,2,5,400,4.8399
2002,10,3,1,217,13.4142
2002,10,3,2,270,6.9411
2002,10,3,3,322,6.3364
2002,10,3,4,364,8.4460
2002,10,3,5,397,9.6191
2002,11,1,1,1582,18.3746
2002,11,1,2,840,11.7921
2002,11,1,3,770,8.8597
2002,11,1,4,701,9.6742
2002,11,1,5,676,10.8212
2002,11,2,1,480,19.5401
2002,11,2,2,368,11.9587
2002,11,2,3,432,9.4685
2002,11,2,4,441,7.2448
2002,11,2,5,419,7.7596
2002,11,3,1,228,12.4658
2002,11,3,2,289,10.3552
2002,11,3,3,345,8.3904
2002,11,3,4,383,5.7575
2002,11,3,5,409,5.1017
2002,12,1,1,1565,-9.8938
2002,12,1,2,835,-4.4052
2002,12,1,3,767,-2.1297
2002,12,1,4,700,-3.9010
2002,12,1,5,682,-4.2022
2002,12,2,1,472,-12.0925
2002,12,2,2,370,-7.4155
2002,12,2,3,425,-5.3065
2002,12,2,4,444,-4.5397
2002,12,2,5,421,-5.3164
2002,12,3,1,224,-12.0943
2002,12,3,2,285,-6.3681
2002,12,3,3,346,-6.0080
2002,12,3,4,377,-5.9017
2002,12,3,5,411,-6.0917
2003,1,1,1,1505,-0.1325
2003,1,1,2,781,-2.2730
2003,1,1,3,710,-2.0652
2003,1,1,4,647,-0.8870
2003,1,1,5,646,-1.0907
2003,1,2,1,430,-2.8804
2003,1,2,2,339,-3.5355
2003,1,2,3,395,-3.3942
2003,1,2,4,399,-3.9530
2003,1,2,5,390,-2.8949
2003,1,3,1,205,-2.9495
2003,1,3,2,258,-2.7880
2003,1,3,3,319,-3.5741
2003,1,3,4,360,-3.3610
2003,1,3,5,390,-2.2448
2003,2,1,1,1537,-3.2481
2003,2,1,2,840,-4.4708
2003,2,1,3,782,-3.0489
2003,2,1,4,696,-2.7396
2003,2,1,5,663,-4.0757
2003,2,2,1,412,-3.0164
2003,2,2,2,368,-3.0563
2003,2,2,3,413,-3.6862
2003,2,2,4,409,-3.9028
2003,2,2,5,406,-2.3687
2003,2,3,1,203,-2.5276
2003,2,3,2,260,-2.1800
2003,2,3,3,330,-0.9611
2003,2,3,4,369,-1.2553
2003,2,3,5,401,-0.3326
2003,3,1,1,1518,1.6257
2003,3,1,2,843,-0.6234
2003,3,1,3,778,-0.1666
2003,3,1,4,700,0.5786
2003,3,1,5,663,2.0010
2003,3,2,1,413,0.5212
2003,3,2,2,371,-0.2481
2003,3,2,3,414,0.8558
2003,3,2,4,407,1.7366
2003,3,2,5,406,2.1206
2003,3,3,1,205,-0.6383
2003,3,3,2,255,-0.1380
2003,3,3,3,331,0.2723
2003,3,3,4,371,2.1533
2003,3,3,5,399,1.3983
2003,4,1,1,1427,11.6049
2003,4,1,2,776,10.9245
2003,4,1,3,710,9.3101
2003,4,1,4,642,8.9527
2003,4,1,5,625,12.3818
2003,4,2,1,371,14.1216
2003,4,2,2,333,11.3165
2003,4,2,3,378,9.7832
2003,4,2,4,388,8.6597
2003,4,2,5,379,10.5004
2003,4,3,1,183,12.1874
2003,4,3,2,242,8.7676
2003,4,3,3,309,5.9502
2003,4,3,4,357,6.4874
2003,4,3,5,387,5.7519
2003,5,1,1,1448,21.6312
2003,5,1,2,860,14.3153
2003,5,1,3,784,12.4835
2003,5,1,4,710,12.2731
2003,5,1,5,654,12.9527
2003,5,2,1,383,15.9118
2003,5,2,2,359,10.7532
2003,5,2,3,403,12.1747
2003,5,2,4,404,11.1174
2003,5,2,5,396,9.6672
2003,5,3,1,189,10.2520
2003,5,3,2,257,7.9288
2003,5,3,3,322,7.5938
2003,5,3,4,376,5.7038
2003,5,3,5,389,4.6777
2003,6,1,1,1428,6.9759
2003,6,1,2,860,5.7248
2003,6,1,3,788,6.2383
2003,6,1,4,709,5.8637
2003,6,1,5,652,6.8385
2003,6,2,1,379,2.5026
2003,6,2,2,362,1.5429
2003,6,2,3,410,1.7732
2003,6,2,4,405,2.2405
2003,6,2,5,399,3.9084
2003,6,3,1,189,1.2615
2003,6,3,2,258,1.8960
2003,6,3,3,323,1.3991
2003,6,3,4,382,1.1919
2003,6,3,5,387,2.0383
2003,7,1,1,1304,10.7323
2003,7,1,2,770,9.3688
2003,7,1,3,708,8.3075
2003,7,1,4,641,8.1815
2003,7,1,5,613,9.5421
2003,7,2,1,344,8.6066
2003,7,2,2,337,5.1177
2003,7,2,3,367,6.4500
2003,7,2,4,366,5.5411
2003,7,2,5,392,6.4485
2003,7,3,1,166,2.1091
2003,7,3,2,237,1.5834
2003,7,3,3,300,1.1824
2003,7,3,4,355,1.9458
2003,7,3,5,375,1.9750
2003,8,1,1,1360,6.8725
2003,8,1,2,856,5.2039
2003,8,1,3,773,4.8669
2003,8,1,4,683,5.3618
2003,8,1,5,643,5.3572
2003,8,2,1,368,6.5031
2003,8,2,2,364,6.2854
2003,8,2,3,394,6.4162
2003,8,2,4,395,6.2617
2003,8,2,5,403,6.8501
2003,8,3,1,184,4.8292
2003,8,3,2,250,5.6770
2003,8,3,3,324,5.2407
2003,8,3,4,386,4.3211
2003,8,3,5,393,1.4140
2003,9,1,1,1341,4.3486
2003,9,1,2,854,1.2120
2003,9,1,3,780,0.9107
2003,9,1,4,692,0.9186
2003,9,1,5,649,0.4839
2003,9,2,1,370,-3.7741
2003,9,2,2,371,-4.5170
2003,9,2,3,384,-3.7092
2003,9,2,4,402,-2.8723
2003,9,2,5,407,-2.8306
2003,9,3,1,187,-5.1849
2003,9,3,2,248,-4.3434
2003,9,3,3,325,-3.3852
2003,9,3,4,391,-3.0500
2003,9,3,5,395,-0.2799
2003,10,1,1,1281,11.6490
2003,10,1,2,790,9.0264
2003,10,1,3,717,10.9502
2003,10,1,4,640,11.5696
2003,10,1,5,611,10.3013
2003,10,2,1,358,11.4378
2003,10,2,2,348,8.2852
2003,10,2,3,367,9.0742
2003,10,2,4,373,8.9897
2003,10,2,5,395,9.5488
2003,10,3,1,177,6.7210
2003,10,3,2,235,6.8522
2003,10,3,3,307,8.3929
2003,10,3,4,377,6.2006
2003,10,3,5,386,5.3229
2003,11,1,1,1306,4.9911
2003,11,1,2,851,5.0737
2003,11,1,3,763,5.3369
2003,11,1,4,690,6.2985
2003,11,1,5,643,4.2525
2003,11,2,1,367,3.5616
2003,11,2,2,361,3.6375
2003,11,2,3,400,4.4710
2003,11,2,4,384,3.6294
2003,11,2,5,410,2.7665
2003,11,3,1,191,1.4571
2003,11,3,2,244,2.0212
2003,11,3,3,314,2.4833
2003,11,3,4,382,0.8810
2003,11,3,5,399,1.3745
2003,12,1,1,1288,2.4448
2003,12,1,2,847,5.1502
2003,12,1,3,760,3.9187
2003,12,1,4,690,2.4528
2003,12,1,5,639,1.0218
2003,12,2,1,366,3.7667
2003,12,2,2,364,4.9834
2003,12,2,3,396,1.8532
2003,12,2,4,383,2.9387
2003,12,2,5,408,0.6210
2003,12,3,1,188,6.9424
2003,12,3,2,244,6.6229
2003,12,3,3,314,3.4752
2003,12,3,4,380,4.0143
2003,12,3,5,398,3.8621
2004,1,1,1,1220,9.6509
2004,1,1,2,764,7.1119
2004,1,1,3,690,5.4951
2004,1,1,4,639,6.3576
2004,1,1,5,603,4.3602
2004,1,2,1,350,5.6585
2004,1,2,2,334,2.7649
2004,1,2,3,380,3.1423
2004,1,2,4,368,3.4336
2004,1,2,5,399,3.9774
2004,1,3,1,182,0.2683
2004,1,3,2,229,1.2933
2004,1,3,3,297,1.2135
2004,1,3,4,364,1.4091
2004,1,3,5,389,1.3996
2004,2,1,1,1234,-0.1548
2004,2,1,2,817,1.6556
2004,2,1,3,735,0.5369
2004,2,1,4,690,0.9301
2004,2,1,5,624,-0.4233
2004,2,2,1,360,-0.8931
2004,2,2,2,348,0.4999
2004,2,2,3,398,1.4881
2004,2,2,4,384,0.8764
2004,2,2,5,414,0.1781
2004,2,3,1,186,-1.1279
2004,2,3,2,242,2.9443
2004,2,3,3,307,1.2883
2004,2,3,4,373,2.6976
2004,2,3,5,394,0.4096
2004,3,1,1,1220,-1.3605
2004,3,1,2,832,0.1466
2004,3,1,3,732,1.0221
2004,3,1,4,694,-0.1380
2004,3,1,5,623,-0.4189
2004,3,2,1,358,0.5076
2004,3,2,2,350,0.2174
2004,3,2,3,402,0.4465
2004,3,2,4,388,1.4775
2004,3,2,5,415,2.0245
2004,3,3,1,184,-1.4497
2004,3,3,2,242,-0.7547
2004,3,3,3,312,0.1644
2004,3,3,4,375,-1.7411
2004,3,3,5,395,-1.8790
2004,4,1,1,1179,-5.8797
2004,4,1,2,762,-4.0015
2004,4,1,3,669,-4.3442
2004,4,1,4,637,-2.7798
2004,4,1,5,592,-5.0933
2004,4,2,1,334,-6.7355
2004,4,2,2,331,-4.6000
2004,4,2,3,376,-3.5934
2004,4,2,4,363,-2.5461
2004,4,2,5,395,-4.0496
2004,4,3,1,172,-0.7937
2004,4,3,2,225,-1.5621
2004,4,3,3,296,-2.8380
2004,4,3,4,358,-0.4394
2004,4,3,5,386,0.1986
2004,5,1,1,1207,-1.4872
2004,5,1,2,824,-0.0141
2004,5,1,3,718,0.6857
2004,5,1,4,682,0.1854
2004,5,1,5,639,-0.2150
2004,5,2,1,338,1.5870
2004,5,2,2,342,2.1646
2004,5,2,3,396,1.3218
2004,5,2,4,383,1.4235
2004,5,2,5,403,2.4287
2004,5,3,1,189,0.3965
2004,5,3,2,242,0.2378
2004,5,3,3,313,1.3038
2004,5,3,4,365,0.0406
2004,5,3,5,393,2.1303
2004,6,1,1,1205,2.9804
2004,6,1,2,823,4.2755
2004,6,1,3,715,4.4108
2004,6,1,4,696,4.5977
2004,6,1,5,640,4.7220
2004,6,2,1,331,4.6080
2004,6,2,2,344,5.5473
2004,6,2,3,396,5.5365
2004,6,2,4,381,5.3375
2004,6,2,5,402,4.3880
2004,6,3,1,188,2.0031
2004,6,3,2,248,3.3570
2004,6,3,3,313,2.8150
2004,6,3,4,370,2.1521
2004,6,3,5,398,1.2284
2004,7,1,1,1115,-9.1723
2004,7,1,2,740,-6.5559
2004,7,1,3,652,-6.2404
2004,7,1,4,623,-7.8430
2004,7,1,5,605,-9.7778
2004,7,2,1,304,-9.4786
2004,7,2,2,321,-7.4350
2004,7,2,3,354,-6.5728
2004,7,2,4,363,-5.9834
2004,7,2,5,385,-7.3853
2004,7,3,1,174,-5.0145
2004,7,3,2,228,-4.1577
2004,7,3,3,285,-3.6001
2004,7,3,4,340,-2.8650
2004,7,3,5,386,-5.6800
2004,8,1,1,1170,-2.5185
2004,8,1,2,776,-2.6544
2004,8,1,3,710,-2.3535
2004,8,1,4,679,-1.7562
2004,8,1,5,659,-3.2132
2004,8,2,1,320,-2.4485
2004,8,2,2,339,-1.8526
2004,8,2,3,372,-1.7145
2004,8,2,4,394,-2.4608
2004,8,2,5,406,-3.8332
2004,8,3,1,187,-1.5713
2004,8,3,2,247,-0.5259
2004,8,3,3,309,-1.3310
2004,8,3,4,358,0.1754
2004,8,3,5,396,-1.0575
2004,9,1,1,1166,3.9378
2004,9,1,2,784,4.3737
2004,9,1,3,711,4.5529
2004,9,1,4,692,4.5902
2004,9,1,5,673,5.6799
2004,9,2,1,319,4.7327
2004,9,2,2,340,6.1870
2004,9,2,3,378,6.0189
2004,9,2,4,396,6.3638
2004,9,2,5,410,6.4343
2004,9,3,1,187,2.0449
2004,9,3,2,246,2.9684
2004,9,3,3,306,2.9582
2004,9,3,4,362,2.8677
2004,9,3,5,396,0.0770
2004,10,1,1,1135,0.6551
2004,10,1,2,720,1.8242
2004,10,1,3,660,1.3117
2004,10,1,4,648,0.7478
2004,10,1,5,658,1.6788
2004,10,2,1,303,1.0905
2004,10,2,2,324,0.6606
2004,10,2,3,349,1.7849
2004,10,2,4,373,3.2668
2004,10,2,5,404,2.5846
2004,10,3,1,180,1.7321
2004,10,3,2,235,1.5807
2004,10,3,3,297,1.8733
2004,10,3,4,346,1.5610
2004,10,3,5,390,1.6060
2004,11,1,1,1172,10.7405
2004,11,1,2,791,9.1258
2004,11,1,3,735,9.3302
2004,11,1,4,700,9.1936
2004,11,1,5,698,9.1934
2004,11,2,1,308,9.3956
2004,11,2,2,339,9.0599
2004,11,2,3,364,9.6464
2004,11,2,4,388,8.4580
2004,11,2,5,413,8.4430
2004,11,3,1,183,6.3019
2004,11,3,2,246,6.1858
2004,11,3,3,309,5.2003
2004,11,3,4,366,4.4481
2004,11,3,5,401,2.8329
2004,12,1,1,1169,6.5198
2004,12,1,2,782,6.0102
2004,12,1,3,735,5.2553
2004,12,1,4,702,5.2664
2004,12,1,5,705,5.0323
2004,12,2,1,309,3.9049
2004,12,2,2,338,2.9763
2004,12,2,3,365,3.2482
2004,12,2,4,391,2.6922
2004,12,2,5,409,3.5111
2004,12,3,1,184,4.1655
2004,12,3,2,245,2.7822
2004,12,3,3,309,2.2450
2004,12,3,4,374,2.6430
2004,12,3,5,398,4.1980
2005,1,1,1,1120,-5.5783
