year,month,rank_ME,rank_SGq_1,nstocks,ret_vw
1996,4,3,5,251,7.6045
1996,5,1,1,742,8.3320
1996,5,1,2,317,5.7659
1996,5,1,3,297,6.9716
1996,5,1,4,370,7.9949
1996,5,1,5,692,10.8139
1996,5,2,1,162,6.8673
1996,5,2,2,115,2.5861
1996,5,2,3,127,4.8954
1996,5,2,4,173,5.0352
1996,5,2,5,369,4.4723
1996,5,3,1,108,0.4509
1996,5,3,2,174,2.1802
1996,5,3,3,180,2.7228
1996,5,3,4,178,3.3390
1996,5,3,5,258,3.4200
1996,6,1,1,767,-6.4105
1996,6,1,2,330,-5.2750
1996,6,1,3,312,-4.5877
1996,6,1,4,389,-5.4966
1996,6,1,5,681,-6.9058
1996,6,2,1,166,-5.2789
1996,6,2,2,116,-1.2124
1996,6,2,3,127,-2.2876
1996,6,2,4,193,-2.3763
1996,6,2,5,381,-7.0375
1996,6,3,1,106,-3.5907
1996,6,3,2,174,0.7527
1996,6,3,3,185,0.9851
1996,6,3,4,178,0.6166
1996,6,3,5,251,-2.1647
1996,7,1,1,739,-9.8845
1996,7,1,2,314,-7.3033
1996,7,1,3,327,-7.2775
1996,7,1,4,400,-7.1965
1996,7,1,5,694,-10.4584
1996,7,2,1,172,-8.9857
1996,7,2,2,109,-8.7057
1996,7,2,3,127,-8.1693
1996,7,2,4,186,-8.8015
1996,7,2,5,379,-11.6226
1996,7,3,1,107,-5.7121
1996,7,3,2,173,-5.1161
1996,7,3,3,179,-4.3349
1996,7,3,4,184,-5.1740
1996,7,3,5,247,-6.3194
1996,8,1,1,732,3.4173
1996,8,1,2,323,3.4896
1996,8,1,3,260,3.5866
1996,8,1,4,408,3.6064
1996,8,1,5,728,4.8080
1996,8,2,1,157,3.9013
1996,8,2,2,130,6.6232
1996,8,2,3,137,5.5671
1996,8,2,4,183,5.2056
1996,8,2,5,389,8.2846
1996,8,3,1,119,2.1562
1996,8,3,2,159,0.9326
1996,8,3,3,177,2.4131
1996,8,3,4,174,3.5576
1996,8,3,5,243,3.7950
1996,9,1,1,741,1.1501
1996,9,1,2,324,1.2354
1996,9,1,3,274,2.3036
1996,9,1,4,447,1.5502
1996,9,1,5,736,3.8575
1996,9,2,1,165,2.9294
1996,9,2,2,126,2.8948
1996,9,2,3,126,3.5941
1996,9,2,4,202,2.0383
1996,9,2,5,354,6.4982
1996,9,3,1,127,4.3002
1996,9,3,2,154,4.1951
1996,9,3,3,179,4.4662
1996,9,3,4,181,6.7495
1996,9,3,5,243,7.9751
1996,10,1,1,733,-4.4132
1996,10,1,2,340,-0.6968
1996,10,1,3,263,-1.7344
1996,10,1,4,436,-0.5104
1996,10,1,5,733,-3.6745
1996,10,2,1,155,0.0917
1996,10,2,2,130,-1.1801
1996,10,2,3,121,0.4954
1996,10,2,4,203,-0.6640
1996,10,2,5,357,-3.8202
1996,10,3,1,129,0.0119
1996,10,3,2,159,1.5169
1996,10,3,3,178,2.1227
1996,10,3,4,179,1.7302
1996,10,3,5,249,0.2674
1996,11,1,1,698,3.0370
1996,11,1,2,330,4.0880
1996,11,1,3,324,3.5642
1996,11,1,4,429,3.0833
1996,11,1,5,740,1.6568
1996,11,2,1,147,4.9600
1996,11,2,2,131,4.5830
1996,11,2,3,119,3.0381
1996,11,2,4,217,4.0500
1996,11,2,5,331,1.9103
1996,11,3,1,139,6.1666
1996,11,3,2,156,6.8296
1996,11,3,3,172,7.4107
1996,11,3,4,180,7.9085
1996,11,3,5,257,5.4849
1996,12,1,1,690,-1.8438
1996,12,1,2,340,1.4516
1996,12,1,3,332,0.1440
1996,12,1,4,429,3.0673
1996,12,1,5,759,1.7095
1996,12,2,1,146,0.1856
1996,12,2,2,138,0.9462
1996,12,2,3,125,2.5692
1996,12,2,4,215,2.3607
1996,12,2,5,330,2.3994
1996,12,3,1,144,-0.4501
1996,12,3,2,159,1.0453
1996,12,3,3,179,-1.8735
1996,12,3,4,167,-2.6341
1996,12,3,5,253,-2.1079
1997,1,1,1,692,6.8193
1997,1,1,2,342,4.1071
1997,1,1,3,341,4.4560
1997,1,1,4,420,5.1524
1997,1,1,5,747,6.7737
1997,1,2,1,147,3.7281
1997,1,2,2,133,3.0839
1997,1,2,3,136,2.9696
1997,1,2,4,192,1.7622
1997,1,2,5,328,3.5986
1997,1,3,1,144,6.3695
1997,1,3,2,161,4.3111
1997,1,3,3,173,4.6894
1997,1,3,4,179,7.7206
1997,1,3,5,258,4.2236
1997,2,1,1,712,-2.7619
1997,2,1,2,314,-1.3980
1997,2,1,3,327,-0.0237
1997,2,1,4,397,-1.9946
1997,2,1,5,732,-5.6761
1997,2,2,1,149,-1.2382
1997,2,2,2,123,-0.3354
1997,2,2,3,137,0.2523
1997,2,2,4,186,-2.5572
1997,2,2,5,317,-8.7888
1997,2,3,1,150,0.2286
1997,2,3,2,154,2.4587
1997,2,3,3,177,2.1254
1997,2,3,4,181,-0.2677
1997,2,3,5,257,-6.3013
1997,3,1,1,757,-6.6553
1997,3,1,2,343,-4.1753
1997,3,1,3,305,-2.7435
1997,3,1,4,406,-5.1949
1997,3,1,5,769,-7.3424
1997,3,2,1,150,-4.5129
1997,3,2,2,110,-0.1694
1997,3,2,3,126,-1.1485
1997,3,2,4,202,-4.3583
1997,3,2,5,316,-6.9092
1997,3,3,1,156,-2.2626
1997,3,3,2,155,-6.0534
1997,3,3,3,179,-2.9767
1997,3,3,4,186,-3.2918
1997,3,3,5,244,-4.1129
1997,4,1,1,781,-5.9040
1997,4,1,2,335,-1.5607
1997,4,1,3,310,-4.9007
1997,4,1,4,408,-3.3112
1997,4,1,5,767,-4.4616
1997,4,2,1,150,-1.0611
1997,4,2,2,112,2.7636
1997,4,2,3,137,0.9492
1997,4,2,4,196,0.5300
1997,4,2,5,320,-2.1340
1997,4,3,1,150,3.3501
1997,4,3,2,154,5.2064
1997,4,3,3,182,3.7664
1997,4,3,4,190,8.1647
1997,4,3,5,237,3.6309
1997,5,1,1,769,11.9469
1997,5,1,2,299,8.5850
1997,5,1,3,316,9.2895
1997,5,1,4,429,12.8282
1997,5,1,5,807,13.8116
1997,5,2,1,158,14.5195
1997,5,2,2,99,8.6772
1997,5,2,3,137,9.9158
1997,5,2,4,173,14.2018
1997,5,2,5,331,19.3845
1997,5,3,1,138,6.8459
1997,5,3,2,170,7.1224
1997,5,3,3,187,4.9996
1997,5,3,4,204,6.5759
1997,5,3,5,227,8.9154
1997,6,1,1,846,1.1406
1997,6,1,2,312,5.8344
1997,6,1,3,322,4.5313
1997,6,1,4,450,4.1119
1997,6,1,5,776,4.5834
1997,6,2,1,153,3.0847
1997,6,2,2,104,6.0640
1997,6,2,3,148,3.5794
1997,6,2,4,187,4.8825
1997,6,2,5,335,5.5437
1997,6,3,1,135,3.1098
1997,6,3,2,185,4.0396
1997,6,3,3,181,5.1979
1997,6,3,4,204,4.9147
1997,6,3,5,233,1.5535
1997,7,1,1,827,5.3485
1997,7,1,2,344,7.2517
1997,7,1,3,299,5.0725
1997,7,1,4,438,6.7098
1997,7,1,5,784,5.9032
1997,7,2,1,149,6.7109
1997,7,2,2,112,6.1529
1997,7,2,3,142,4.3802
1997,7,2,4,184,6.2985
1997,7,2,5,325,5.7622
1997,7,3,1,139,6.2038
1997,7,3,2,188,7.3952
1997,7,3,3,183,4.3435
1997,7,3,4,201,6.9665
1997,7,3,5,232,12.7609
1997,8,1,1,813,4.4929
1997,8,1,2,350,4.4978
1997,8,1,3,331,4.4931
1997,8,1,4,413,4.4103
1997,8,1,5,776,6.2324
1997,8,2,1,138,4.9775
1997,8,2,2,118,3.8206
1997,8,2,3,139,3.3697
1997,8,2,4,199,3.1632
1997,8,2,5,331,3.5524
1997,8,3,1,152,-4.8751
1997,8,3,2,184,-4.0958
1997,8,3,3,187,-4.8534
1997,8,3,4,190,-4.6024
1997,8,3,5,244,-2.2592
1997,9,1,1,818,8.5345
1997,9,1,2,390,6.8355
1997,9,1,3,355,7.7815
1997,9,1,4,420,9.0467
1997,9,1,5,776,10.5674
1997,9,2,1,141,6.0863
1997,9,2,2,114,5.9741
1997,9,2,3,140,7.0405
1997,9,2,4,200,8.9738
1997,9,2,5,342,8.4628
1997,9,3,1,147,4.5482
1997,9,3,2,181,4.3268
1997,9,3,3,183,4.7496
1997,9,3,4,194,6.5750
1997,9,3,5,249,4.0823
1997,10,1,1,808,-4.6877
1997,10,1,2,387,-2.9122
1997,10,1,3,360,-2.7388
1997,10,1,4,431,-2.9268
1997,10,1,5,753,-3.7514
1997,10,2,1,146,-4.8710
1997,10,2,2,116,-4.8837
1997,10,2,3,145,-3.2272
1997,10,2,4,195,-4.4293
1997,10,2,5,343,-5.6623
1997,10,3,1,140,-3.3489
1997,10,3,2,185,-3.1178
1997,10,3,3,184,-3.0003
1997,10,3,4,187,-4.7737
1997,10,3,5,253,-3.9367
1997,11,1,1,834,-3.9917
1997,11,1,2,324,-2.0557
1997,11,1,3,378,-1.1714
1997,11,1,4,452,-2.3869
1997,11,1,5,731,-3.6676
1997,11,2,1,140,-3.4445
1997,11,2,2,121,1.6210
1997,11,2,3,134,-0.1317
1997,11,2,4,213,-0.7156
1997,11,2,5,358,-3.9076
1997,11,3,1,136,1.5591
1997,11,3,2,184,6.5470
1997,11,3,3,177,7.1465
1997,11,3,4,203,1.9189
1997,11,3,5,238,2.2156
1997,12,1,1,846,-7.4237
1997,12,1,2,351,-1.8804
1997,12,1,3,368,-0.9962
1997,12,1,4,492,-3.2161
1997,12,1,5,765,-5.1376
1997,12,2,1,138,-1.4731
1997,12,2,2,121,1.0824
1997,12,2,3,142,1.8201
1997,12,2,4,208,-0.5567
1997,12,2,5,355,-0.2750
1997,12,3,1,140,1.0766
1997,12,3,2,189,1.9576
1997,12,3,3,179,1.6709
1997,12,3,4,200,1.1107
1997,12,3,5,237,-1.1867
1998,1,1,1,842,0.6543
1998,1,1,2,344,1.5956
1998,1,1,3,373,-0.8070
1998,1,1,4,499,-0.7861
1998,1,1,5,759,0.1860
1998,1,2,1,135,-0.5951
1998,1,2,2,121,-0.7238
1998,1,2,3,134,0.7500
1998,1,2,4,205,-1.1627
1998,1,2,5,348,-1.2464
1998,1,3,1,143,-0.6505
1998,1,3,2,182,0.2178
1998,1,3,3,180,2.3743
1998,1,3,4,202,3.3613
1998,1,3,5,234,2.3773
1998,2,1,1,812,6.0872
1998,2,1,2,351,6.8702
1998,2,1,3,344,6.0387
1998,2,1,4,456,6.4105
1998,2,1,5,777,6.8709
1998,2,2,1,128,10.5619
1998,2,2,2,125,7.4772
1998,2,2,3,153,7.8629
1998,2,2,4,201,7.4498
1998,2,2,5,330,10.5399
1998,2,3,1,150,6.5001
1998,2,3,2,169,6.4409
1998,2,3,3,182,5.3731
1998,2,3,4,197,6.9933
1998,2,3,5,240,9.7922
1998,3,1,1,848,3.2899
1998,3,1,2,353,3.5298
1998,3,1,3,372,3.8011
1998,3,1,4,426,4.8402
1998,3,1,5,795,5.7711
1998,3,2,1,132,3.9993
1998,3,2,2,124,4.0259
1998,3,2,3,145,3.9259
1998,3,2,4,207,4.7630
1998,3,2,5,342,4.9717
1998,3,3,1,152,5.9753
1998,3,3,2,181,3.5028
1998,3,3,3,189,8.1657
1998,3,3,4,192,3.2980
1998,3,3,5,258,4.7002
1998,4,1,1,838,2.6434
1998,4,1,2,377,2.0375
1998,4,1,3,384,3.6531
1998,4,1,4,431,2.9559
1998,4,1,5,799,3.1886
1998,4,2,1,137,0.6204
1998,4,2,2,121,1.2110
1998,4,2,3,146,0.2226
1998,4,2,4,203,0.7468
1998,4,2,5,340,0.3026
1998,4,3,1,153,3.0790
1998,4,3,2,176,-0.0202
1998,4,3,3,193,0.3224
1998,4,3,4,190,0.4882
1998,4,3,5,258,2.5525
1998,5,1,1,783,-7.8280
1998,5,1,2,385,-4.0734
1998,5,1,3,370,-4.6212
1998,5,1,4,466,-3.7080
1998,5,1,5,793,-5.8135
1998,5,2,1,133,-6.3819
1998,5,2,2,117,-2.3407
1998,5,2,3,157,-4.0018
1998,5,2,4,199,-4.6859
1998,5,2,5,355,-8.7730
1998,5,3,1,161,-3.4863
1998,5,3,2,178,-0.7433
1998,5,3,3,197,-1.0806
1998,5,3,4,188,-2.6896
1998,5,3,5,247,-4.4080
1998,6,1,1,819,-4.9274
1998,6,1,2,393,-2.4426
1998,6,1,3,356,-2.9173
1998,6,1,4,476,-1.6645
1998,6,1,5,853,-3.6381
1998,6,2,1,134,-3.5658
1998,6,2,2,112,-1.1273
1998,6,2,3,159,-2.3558
1998,6,2,4,212,-1.0033
1998,6,2,5,345,2.0710
1998,6,3,1,153,-1.1349
1998,6,3,2,184,2.0200
1998,6,3,3,193,4.4502
1998,6,3,4,180,8.1368
1998,6,3,5,253,7.8972
1998,7,1,1,797,-8.5223
1998,7,1,2,377,-6.8652
1998,7,1,3,330,-6.7591
1998,7,1,4,455,-6.6543
1998,7,1,5,838,-7.7498
1998,7,2,1,129,-8.6793
1998,7,2,2,119,-8.0909
1998,7,2,3,171,-7.9927
1998,7,2,4,206,-7.4910
1998,7,2,5,344,-8.7247
1998,7,3,1,154,-2.5360
1998,7,3,2,180,-1.1735
1998,7,3,3,186,-2.1014
1998,7,3,4,183,-2.4034
1998,7,3,5,273,-0.2431
1998,8,1,1,760,-21.7439
1998,8,1,2,325,-17.9029
1998,8,1,3,395,-16.8481
1998,8,1,4,482,-19.9240
1998,8,1,5,781,-25.9656
1998,8,2,1,127,-21.4939
1998,8,2,2,138,-16.6328
1998,8,2,3,155,-16.8104
1998,8,2,4,196,-19.8178
1998,8,2,5,325,-24.1133
1998,8,3,1,166,-12.0155
1998,8,3,2,158,-13.6201
1998,8,3,3,184,-11.1051
1998,8,3,4,209,-12.8283
1998,8,3,5,258,-16.4176
1998,9,1,1,813,4.8456
1998,9,1,2,329,2.2907
1998,9,1,3,408,1.8952
1998,9,1,4,481,3.3649
1998,9,1,5,806,8.1604
1998,9,2,1,130,8.7871
1998,9,2,2,134,3.9749
1998,9,2,3,149,5.0084
1998,9,2,4,195,7.6240
1998,9,2,5,316,11.3054
1998,9,3,1,163,9.1115
1998,9,3,2,163,5.3723
1998,9,3,3,188,6.3588
1998,9,3,4,206,6.3488
1998,9,3,5,236,12.4674
1998,10,1,1,805,4.4376
1998,10,1,2,338,4.6105
1998,10,1,3,387,2.2772
1998,10,1,4,473,3.4757
1998,10,1,5,773,6.3532
1998,10,2,1,128,7.8640
1998,10,2,2,140,6.1924
1998,10,2,3,143,3.8150
1998,10,2,4,204,6.5973
1998,10,2,5,313,6.4028
1998,10,3,1,162,5.8857
1998,10,3,2,171,9.2472
1998,10,3,3,188,8.6332
1998,10,3,4,201,7.4408
1998,10,3,5,254,4.0538
1998,11,1,1,772,9.4629
1998,11,1,2,381,5.9042
1998,11,1,3,364,11.4634
1998,11,1,4,413,9.6992
1998,11,1,5,756,8.1411
1998,11,2,1,143,5.5140
1998,11,2,2,148,4.3552
1998,11,2,3,150,5.8540
1998,11,2,4,190,4.8223
1998,11,2,5,318,6.5541
1998,11,3,1,162,4.0113
1998,11,3,2,173,5.1537
1998,11,3,3,185,6.1728
1998,11,3,4,210,6.9271
1998,11,3,5,252,8.4283
1998,12,1,1,813,-1.3707
1998,12,1,2,381,0.5765
1998,12,1,3,351,1.4315
1998,12,1,4,426,3.8081
1998,12,1,5,760,2.4223
1998,12,2,1,137,2.6538
1998,12,2,2,164,1.4468
1998,12,2,3,162,3.3100
1998,12,2,4,185,7.2274
1998,12,2,5,326,7.8378
1998,12,3,1,160,4.1221
1998,12,3,2,165,0.3024
1998,12,3,3,186,7.4855
1998,12,3,4,218,7.8246
1998,12,3,5,258,14.4687
1999,1,1,1,806,11.4501
1999,1,1,2,383,3.3343
1999,1,1,3,358,3.7308
1999,1,1,4,397,4.9728
1999,1,1,5,747,7.2845
1999,1,2,1,147,6.5460
1999,1,2,2,168,-2.4955
1999,1,2,3,149,-2.2719
1999,1,2,4,194,-0.2054
1999,1,2,5,312,2.7984
1999,1,3,1,155,4.4840
1999,1,3,2,163,-1.7069
1999,1,3,3,187,3.1957
1999,1,3,4,216,1.6401
1999,1,3,5,278,12.0466
1999,2,1,1,705,-7.0409
1999,2,1,2,366,-7.5116
1999,2,1,3,356,-4.5187
1999,2,1,4,447,-5.8012
1999,2,1,5,679,-7.9573
1999,2,2,1,150,-11.8625
1999,2,2,2,141,-5.2712
1999,2,2,3,159,-7.0724
1999,2,2,4,198,-8.3186
1999,2,2,5,327,-11.4615
1999,2,3,1,159,-4.4556
1999,2,3,2,168,-1.6220
1999,2,3,3,191,-3.8911
1999,2,3,4,220,-2.7178
1999,2,3,5,277,-8.8425
1999,3,1,1,706,-1.2527
1999,3,1,2,361,-5.7393
1999,3,1,3,357,-5.6838
1999,3,1,4,514,-3.8334
1999,3,1,5,691,-3.3049
1999,3,2,1,170,0.3925
1999,3,2,2,139,1.3935
1999,3,2,3,152,-0.9353
1999,3,2,4,208,-0.1673
1999,3,2,5,307,-2.1142
1999,3,3,1,145,6.0324
1999,3,3,2,163,1.3642
1999,3,3,3,202,-1.2948
1999,3,3,4,232,4.2064
1999,3,3,5,276,9.3567
1999,4,1,1,712,9.5278
1999,4,1,2,346,9.5943
1999,4,1,3,347,12.7203
1999,4,1,4,484,9.2093
1999,4,1,5,736,11.6581
1999,4,2,1,178,15.4915
1999,4,2,2,144,9.8457
1999,4,2,3,151,8.7471
1999,4,2,4,201,8.3801
1999,4,2,5,305,7.6859
1999,4,3,1,143,9.2058
1999,4,3,2,159,8.9804
1999,4,3,3,202,7.1034
1999,4,3,4,216,1.8486
1999,4,3,5,276,-2.3307
1999,5,1,1,756,3.1790
1999,5,1,2,331,3.3478
1999,5,1,3,334,4.8237
1999,5,1,4,459,6.3975
1999,5,1,5,739,4.9557
1999,5,2,1,169,5.6675
1999,5,2,2,133,4.1583
1999,5,2,3,147,3.5069
1999,5,2,4,208,5.2502
1999,5,2,5,305,4.1508
1999,5,3,1,147,-0.7091
1999,5,3,2,149,-0.5415
1999,5,3,3,203,0.1236
1999,5,3,4,211,-2.1994
1999,5,3,5,265,-3.7506
1999,6,1,1,752,4.0435
1999,6,1,2,356,2.9004
1999,6,1,3,360,5.4348
1999,6,1,4,453,6.1891
1999,6,1,5,748,1.3384
1999,6,2,1,162,8.1259
1999,6,2,2,126,6.5629
1999,6,2,3,144,7.3470
1999,6,2,4,218,3.8273
1999,6,2,5,313,8.6666
1999,6,3,1,147,3.9817
1999,6,3,2,157,2.5792
1999,6,3,3,196,3.1823
1999,6,3,4,217,9.2496
1999,6,3,5,268,6.7109
1999,7,1,1,735,1.4244
1999,7,1,2,356,1.3438
1999,7,1,3,325,3.4788
1999,7,1,4,435,1.4931
1999,7,1,5,738,1.9042
1999,7,2,1,170,-2.5553
1999,7,2,2,125,-1.0494
1999,7,2,3,153,-0.9060
1999,7,2,4,220,-0.3679
1999,7,2,5,292,-2.2207
1999,7,3,1,148,-1.3808
1999,7,3,2,154,-1.8714
1999,7,3,3,190,-3.8510
1999,7,3,4,212,-1.8391
1999,7,3,5,263,-2.6051
1999,8,1,1,712,-3.7137
1999,8,1,2,367,-3.2811
1999,8,1,3,317,-1.1738
1999,8,1,4,423,-1.4180
1999,8,1,5,722,-3.6822
1999,8,2,1,157,-1.0123
1999,8,2,2,129,-3.7945
1999,8,2,3,153,-3.5033
1999,8,2,4,199,-4.9072
1999,8,2,5,306,-1.6994
1999,8,3,1,137,-0.8851
1999,8,3,2,164,-0.7364
1999,8,3,3,192,-1.5998
1999,8,3,4,220,1.1817
1999,8,3,5,268,1.0234
1999,9,1,1,748,-1.4016
1999,9,1,2,354,-0.8576
1999,9,1,3,316,-1.1427
1999,9,1,4,410,-2.7478
1999,9,1,5,749,-1.1849
1999,9,2,1,152,0.0705
1999,9,2,2,138,-0.5206
1999,9,2,3,154,-0.0282
1999,9,2,4,190,-1.3105
1999,9,2,5,310,0.6987
1999,9,3,1,139,-3.7701
1999,9,3,2,159,-4.4093
1999,9,3,3,184,-2.9000
1999,9,3,4,207,-3.6814
1999,9,3,5,291,0.8933
1999,10,1,1,731,-4.6458
1999,10,1,2,373,-3.0462
1999,10,1,3,309,1.0960
1999,10,1,4,383,-2.5029
1999,10,1,5,723,-2.4673
1999,10,2,1,156,-4.6080
1999,10,2,2,144,-1.3881
1999,10,2,3,154,-1.1421
1999,10,2,4,195,-3.7733
1999,10,2,5,307,1.9437
1999,10,3,1,136,4.7518
1999,10,3,2,154,3.3126
1999,10,3,3,188,5.4672
1999,10,3,4,203,4.0191
1999,10,3,5,305,6.4770
1999,11,1,1,781,14.7990
1999,11,1,2,340,7.1203
1999,11,1,3,268,6.3870
1999,11,1,4,406,10.3318
1999,11,1,5,660,14.4062
1999,11,2,1,171,7.9165
1999,11,2,2,152,3.1739
1999,11,2,3,155,6.6456
1999,11,2,4,197,6.8316
1999,11,2,5,288,14.4836
1999,11,3,1,129,2.3427
1999,11,3,2,151,1.8391
1999,11,3,3,173,1.4652
1999,11,3,4,229,5.8079
1999,11,3,5,329,5.9502
1999,12,1,1,793,12.1164
1999,12,1,2,353,5.8547
1999,12,1,3,283,5.1863
1999,12,1,4,390,8.3979
1999,12,1,5,646,17.2046
1999,12,2,1,174,11.0126
1999,12,2,2,152,5.7543
1999,12,2,3,149,4.9145
1999,12,2,4,204,8.3827
1999,12,2,5,294,14.8365
1999,12,3,1,136,0.8148
1999,12,3,2,152,2.5080
1999,12,3,3,172,3.0348
1999,12,3,4,230,9.7691
1999,12,3,5,348,15.3335
2000,1,1,1,751,11.7074
2000,1,1,2,357,5.1492
2000,1,1,3,284,6.0108
2000,1,1,4,387,5.3909
2000,1,1,5,602,12.7246
2000,1,2,1,180,-1.0045
2000,1,2,2,155,-3.0486
2000,1,2,3,153,-3.2673
2000,1,2,4,196,-3.5658
2000,1,2,5,312,2.9474
2000,1,3,1,141,0.5110
2000,1,3,2,154,-5.0332
2000,1,3,3,172,-0.7015
2000,1,3,4,235,-6.0023
2000,1,3,5,360,-6.7282
2000,2,1,1,738,20.4381
2000,2,1,2,330,6.2465
2000,2,1,3,292,7.8589
2000,2,1,4,327,12.9948
2000,2,1,5,581,18.4254
2000,2,2,1,189,21.2203
2000,2,2,2,153,5.1429
2000,2,2,3,169,5.5671
2000,2,2,4,172,12.9256
2000,2,2,5,333,27.6233
2000,2,3,1,141,-1.4725
2000,2,3,2,148,-8.4122
2000,2,3,3,175,2.2417
2000,2,3,4,235,-2.7001
2000,2,3,5,362,11.4950
2000,3,1,1,695,-0.1096
2000,3,1,2,378,-1.2163
2000,3,1,3,296,-0.4409
2000,3,1,4,309,1.2134
2000,3,1,5,559,0.8536
2000,3,2,1,207,-2.9070
2000,3,2,2,153,-2.1852
2000,3,2,3,186,4.5254
2000,3,2,4,167,3.3929
2000,3,2,5,308,-0.4240
2000,3,3,1,152,5.3283
2000,3,3,2,164,8.5742
2000,3,3,3,171,3.6993
2000,3,3,4,239,9.7670
2000,3,3,5,429,5.1696
2000,4,1,1,710,-17.1512
2000,4,1,2,332,-6.2757
2000,4,1,3,299,-6.3957
2000,4,1,4,322,-5.9976
2000,4,1,5,592,-12.9078
2000,4,2,1,212,-14.6000
2000,4,2,2,154,-0.2242
2000,4,2,3,179,-0.5247
2000,4,2,4,184,-3.6466
2000,4,2,5,321,-12.2904
2000,4,3,1,140,-1.8330
2000,4,3,2,150,4.6133
2000,4,3,3,161,-0.9479
2000,4,3,4,229,-6.3977
2000,4,3,5,405,-6.0127
2000,5,1,1,767,-12.6147
2000,5,1,2,353,-5.2608
2000,5,1,3,240,-3.7749
2000,5,1,4,353,-6.3730
2000,5,1,5,597,-8.5993
2000,5,2,1,195,-6.1306
2000,5,2,2,140,-0.6857
2000,5,2,3,173,-2.4920
2000,5,2,4,184,-6.3400
2000,5,2,5,339,-6.9800
2000,5,3,1,112,-2.6569
2000,5,3,2,167,0.7463
2000,5,3,3,182,-0.9349
2000,5,3,4,199,-5.9330
2000,5,3,5,373,-8.3800
2000,6,1,1,802,7.5034
2000,6,1,2,361,4.2630
2000,6,1,3,285,4.2091
2000,6,1,4,366,7.8334
2000,6,1,5,599,12.0075
2000,6,2,1,181,15.0064
2000,6,2,2,141,2.5022
2000,6,2,3,153,4.3560
2000,6,2,4,183,7.4217
2000,6,2,5,306,21.2037
2000,6,3,1,112,3.1836
2000,6,3,2,151,-2.3177
2000,6,3,3,191,2.7563
2000,6,3,4,194,7.3197
2000,6,3,5,363,7.9060
2000,7,1,1,774,-2.6592
2000,7,1,2,353,-0.8832
2000,7,1,3,272,0.6507
2000,7,1,4,372,-0.7047
2000,7,1,5,561,-2.1906
2000,7,2,1,187,-3.9346
2000,7,2,2,144,0.9949
2000,7,2,3,149,0.4571
2000,7,2,4,177,2.0723
2000,7,2,5,279,-7.0989
2000,7,3,1,115,-1.4820
2000,7,3,2,143,-1.3620
2000,7,3,3,183,-2.6077
2000,7,3,4,202,-3.9278
2000,7,3,5,400,-4.9318
2000,8,1,1,796,6.0946
2000,8,1,2,333,4.3196
2000,8,1,3,285,4.5368
2000,8,1,4,347,6.2155
2000,8,1,5,538,10.5351
2000,8,2,1,180,8.8666
2000,8,2,2,143,5.3513
2000,8,2,3,163,4.6257
2000,8,2,4,180,7.5947
2000,8,2,5,311,12.9139
2000,8,3,1,119,7.4986
2000,8,3,2,133,-0.4430
2000,8,3,3,169,4.6895
2000,8,3,4,213,6.5685
2000,8,3,5,397,12.0400
2000,9,1,1,800,-5.8337
2000,9,1,2,348,-1.4966
2000,9,1,3,284,-1.9601
2000,9,1,4,333,-3.5303
2000,9,1,5,538,-6.3904
2000,9,2,1,173,-5.1526
2000,9,2,2,150,-2.6471
2000,9,2,3,149,-3.5172
2000,9,2,4,190,-3.1626
2000,9,2,5,320,-6.9549
2000,9,3,1,120,-4.6521
2000,9,3,2,133,-3.0409
2000,9,3,3,160,-1.9482
2000,9,3,4,218,-9.1319
2000,9,3,5,413,-7.1928
2000,10,1,1,771,-8.2637
2000,10,1,2,337,-6.9180
2000,10,1,3,279,-5.3901
2000,10,1,4,339,-9.0522
2000,10,1,5,554,-10.0293
2000,10,2,1,186,-5.8940
2000,10,2,2,148,0.0356
2000,10,2,3,155,0.0947
2000,10,2,4,190,-3.3346
2000,10,2,5,311,-9.2860
2000,10,3,1,110,-6.5773
2000,10,3,2,133,6.2506
2000,10,3,3,159,1.4329
2000,10,3,4,211,0.8318
2000,10,3,5,403,-7.0208
2000,11,1,1,767,-16.1348
2000,11,1,2,307,-6.3321
2000,11,1,3,295,-7.3846
2000,11,1,4,349,-11.4250
2000,11,1,5,579,-17.7321
2000,11,2,1,182,-13.1259
2000,11,2,2,135,-0.6220
2000,11,2,3,139,-1.2803
2000,11,2,4,180,-7.2267
2000,11,2,5,340,-19.7825
2000,11,3,1,115,-10.8415
2000,11,3,2,132,-1.4260
2000,11,3,3,171,-1.8670
2000,11,3,4,210,-8.0405
2000,11,3,5,383,-21.1770
2000,12,1,1,826,-6.6257
2000,12,1,2,314,-1.3726
2000,12,1,3,275,-3.4983
2000,12,1,4,357,-0.3222
2000,12,1,5,588,-4.2068
2000,12,2,1,179,3.6831
2000,12,2,2,135,7.1692
2000,12,2,3,140,5.7166
2000,12,2,4,181,9.5968
2000,12,2,5,342,6.6344
2000,12,3,1,107,0.2777
2000,12,3,2,127,1.9655
2000,12,3,3,167,-0.9426
2000,12,3,4,198,-0.6313
2000,12,3,5,355,-0.6430
2001,1,1,1,827,36.1410
2001,1,1,2,313,18.1035
2001,1,1,3,264,26.2618
2001,1,1,4,367,23.4029
2001,1,1,5,574,35.0017
2001,1,2,1,169,17.1290
2001,1,2,2,128,8.0006
2001,1,2,3,143,9.3489
2001,1,2,4,181,10.2903
