year,month,rank_ME,rank_RDM,nstocks,ret_vw
1999,12,2,5,150,24.4359
1999,12,3,1,105,12.6313
1999,12,3,2,114,4.2334
1999,12,3,3,87,8.6068
1999,12,3,4,89,13.4903
1999,12,3,5,68,19.6524
2000,1,1,1,95,3.5837
2000,1,1,2,94,9.9405
2000,1,1,3,132,3.5431
2000,1,1,4,171,9.1940
2000,1,1,5,772,17.3473
2000,1,2,1,59,-7.2925
2000,1,2,2,59,-1.2458
2000,1,2,3,84,1.8636
2000,1,2,4,83,-2.7892
2000,1,2,5,146,11.3357
2000,1,3,1,104,-9.8700
2000,1,3,2,114,2.3958
2000,1,3,3,86,-0.6475
2000,1,3,4,88,-5.7366
2000,1,3,5,68,-4.2206
2000,2,1,1,96,21.9011
2000,2,1,2,93,12.2789
2000,2,1,3,132,23.8360
2000,2,1,4,170,35.0289
2000,2,1,5,761,57.7190
2000,2,2,1,58,12.0368
2000,2,2,2,58,18.1889
2000,2,2,3,81,30.4077
2000,2,2,4,83,21.6881
2000,2,2,5,146,46.9025
2000,2,3,1,102,-2.5663
2000,2,3,2,114,5.2489
2000,2,3,3,85,8.1745
2000,2,3,4,87,19.4494
2000,2,3,5,68,10.4118
2000,3,1,1,94,-8.8480
2000,3,1,2,93,8.5625
2000,3,1,3,131,-8.1896
2000,3,1,4,168,-10.0525
2000,3,1,5,749,-19.4369
2000,3,2,1,57,-5.8361
2000,3,2,2,58,-3.3731
2000,3,2,3,80,-11.1421
2000,3,2,4,82,-7.6800
2000,3,2,5,145,-21.9402
2000,3,3,1,102,12.1187
2000,3,3,2,114,6.8118
2000,3,3,3,84,5.3136
2000,3,3,4,87,-0.5972
2000,3,3,5,67,-0.0806
2000,4,1,1,94,-16.2642
2000,4,1,2,93,-16.0658
2000,4,1,3,130,-18.2076
2000,4,1,4,168,-22.2011
2000,4,1,5,741,-20.7129
2000,4,2,1,57,-13.3710
2000,4,2,2,57,-16.4329
2000,4,2,3,80,-13.9960
2000,4,2,4,81,-12.9002
2000,4,2,5,144,-7.6703
2000,4,3,1,102,-9.8584
2000,4,3,2,114,-2.6076
2000,4,3,3,84,0.2919
2000,4,3,4,85,-2.6077
2000,4,3,5,67,-2.8516
2000,5,1,1,95,-12.0617
2000,5,1,2,93,-13.0423
2000,5,1,3,130,-13.0445
2000,5,1,4,167,-12.9156
2000,5,1,5,736,-13.3150
2000,5,2,1,57,-8.8316
2000,5,2,2,56,-5.6287
2000,5,2,3,79,-5.8304
2000,5,2,4,80,-9.1819
2000,5,2,5,143,-13.4076
2000,5,3,1,101,-5.0288
2000,5,3,2,113,-2.9598
2000,5,3,3,84,-2.1563
2000,5,3,4,84,-9.1671
2000,5,3,5,67,-13.9244
2000,6,1,1,93,11.8445
2000,6,1,2,92,26.2483
2000,6,1,3,130,11.9595
2000,6,1,4,164,23.0446
2000,6,1,5,730,40.7942
2000,6,2,1,55,5.7401
2000,6,2,2,56,12.9235
2000,6,2,3,79,17.6797
2000,6,2,4,78,22.3528
2000,6,2,5,141,19.9736
2000,6,3,1,101,5.5555
2000,6,3,2,112,4.8973
2000,6,3,3,83,13.1213
2000,6,3,4,84,8.7294
2000,6,3,5,67,-1.0277
2000,7,1,1,112,-4.8939
2000,7,1,2,109,-6.3969
2000,7,1,3,128,-3.3219
2000,7,1,4,213,-3.6065
2000,7,1,5,537,-2.1178
2000,7,2,1,91,-8.9808
2000,7,2,2,104,-7.3929
2000,7,2,3,103,-5.4981
2000,7,2,4,113,-4.0512
2000,7,2,5,131,-3.7744
2000,7,3,1,212,-3.5599
2000,7,3,2,149,-4.2729
2000,7,3,3,110,-8.4746
2000,7,3,4,102,1.5658
2000,7,3,5,69,-4.5337
2000,8,1,1,112,4.0913
2000,8,1,2,108,10.2738
2000,8,1,3,127,10.4016
2000,8,1,4,212,11.8539
2000,8,1,5,532,13.9145
2000,8,2,1,91,8.2478
2000,8,2,2,103,5.0622
2000,8,2,3,103,9.4957
2000,8,2,4,111,8.3780
2000,8,2,5,128,11.3824
2000,8,3,1,208,9.9106
2000,8,3,2,147,14.5161
2000,8,3,3,109,3.2421
2000,8,3,4,101,10.8949
2000,8,3,5,67,11.5478
2000,9,1,1,109,-8.2551
2000,9,1,2,106,-9.9700
2000,9,1,3,125,-2.6550
2000,9,1,4,211,-6.7296
2000,9,1,5,524,-3.3652
2000,9,2,1,90,-12.0577
2000,9,2,2,102,-9.2655
2000,9,2,3,103,-4.3411
2000,9,2,4,109,-1.5261
2000,9,2,5,126,-5.6650
2000,9,3,1,205,-6.8200
2000,9,3,2,146,-13.4507
2000,9,3,3,108,-7.8459
2000,9,3,4,101,-5.3855
2000,9,3,5,67,-3.9425
2000,10,1,1,108,-6.8278
2000,10,1,2,106,-11.5747
2000,10,1,3,121,-12.8814
2000,10,1,4,207,-10.1559
2000,10,1,5,518,-8.2400
2000,10,2,1,90,-11.1160
2000,10,2,2,102,-4.7200
2000,10,2,3,102,-6.3417
2000,10,2,4,108,-4.0402
2000,10,2,5,125,-6.8133
2000,10,3,1,201,-5.7669
2000,10,3,2,145,0.0149
2000,10,3,3,108,-2.0032
2000,10,3,4,100,2.1770
2000,10,3,5,65,-1.6900
2000,11,1,1,107,-20.2236
2000,11,1,2,105,-17.2797
2000,11,1,3,119,-12.9821
2000,11,1,4,202,-16.4921
2000,11,1,5,511,-15.3664
2000,11,2,1,90,-24.7701
2000,11,2,2,101,-14.7349
2000,11,2,3,101,-16.3191
2000,11,2,4,107,-14.5979
2000,11,2,5,124,-14.5648
2000,11,3,1,198,-16.6733
2000,11,3,2,145,-10.9948
2000,11,3,3,107,-5.7687
2000,11,3,4,100,-7.8759
2000,11,3,5,64,-16.8433
2000,12,1,1,106,-5.0782
2000,12,1,2,102,-8.3617
2000,12,1,3,119,-5.1590
2000,12,1,4,200,-3.2734
2000,12,1,5,494,-5.0538
2000,12,2,1,90,0.0357
2000,12,2,2,100,0.6434
2000,12,2,3,101,6.6377
2000,12,2,4,107,3.1696
2000,12,2,5,123,4.4609
2000,12,3,1,196,-5.2019
2000,12,3,2,145,-0.6959
2000,12,3,3,107,1.5042
2000,12,3,4,99,2.9221
2000,12,3,5,63,3.9776
2001,1,1,1,104,19.5110
2001,1,1,2,101,27.2914
2001,1,1,3,118,20.0966
2001,1,1,4,192,19.5873
2001,1,1,5,482,25.7537
2001,1,2,1,90,15.4673
2001,1,2,2,100,13.8339
2001,1,2,3,100,6.9955
2001,1,2,4,105,8.5725
2001,1,2,5,118,9.1026
2001,1,3,1,195,7.2364
2001,1,3,2,145,2.3216
2001,1,3,3,106,1.4687
2001,1,3,4,98,1.7012
2001,1,3,5,63,12.0316
2001,2,1,1,104,-7.4762
2001,2,1,2,100,-9.6389
2001,2,1,3,116,-17.4393
2001,2,1,4,189,-4.5273
2001,2,1,5,469,-12.2679
2001,2,2,1,89,-15.2746
2001,2,2,2,99,-9.5034
2001,2,2,3,98,-8.4426
2001,2,2,4,103,-9.0427
2001,2,2,5,116,-14.3366
2001,2,3,1,195,-16.7913
2001,2,3,2,145,-12.7753
2001,2,3,3,106,-8.0316
2001,2,3,4,98,-6.0588
2001,2,3,5,63,-7.6262
2001,3,1,1,103,-10.8696
2001,3,1,2,99,-7.6005
2001,3,1,3,114,-8.6872
2001,3,1,4,188,-8.2706
2001,3,1,5,459,-7.8404
2001,3,2,1,89,-8.6640
2001,3,2,2,98,-9.1117
2001,3,2,3,97,-6.5672
2001,3,2,4,103,-5.5918
2001,3,2,5,114,-9.4477
2001,3,3,1,194,-11.1577
2001,3,3,2,144,-9.8711
2001,3,3,3,105,-6.0228
2001,3,3,4,98,-7.2118
2001,3,3,5,63,-3.8307
2001,4,1,1,103,8.3324
2001,4,1,2,100,6.2516
2001,4,1,3,112,8.2771
2001,4,1,4,186,10.1689
2001,4,1,5,454,7.0103
2001,4,2,1,88,10.1126
2001,4,2,2,98,9.5405
2001,4,2,3,97,8.6723
2001,4,2,4,103,6.6612
2001,4,2,5,114,13.3478
2001,4,3,1,191,15.1534
2001,4,3,2,143,8.2292
2001,4,3,3,105,9.5312
2001,4,3,4,98,8.5391
2001,4,3,5,63,9.4644
2001,5,1,1,103,8.2772
2001,5,1,2,97,8.1825
2001,5,1,3,112,6.8146
2001,5,1,4,182,16.2717
2001,5,1,5,439,12.6809
2001,5,2,1,87,1.7084
2001,5,2,2,97,3.9154
2001,5,2,3,96,4.1186
2001,5,2,4,103,5.1734
2001,5,2,5,114,2.4487
2001,5,3,1,190,-0.0217
2001,5,3,2,143,-2.5285
2001,5,3,3,104,0.1276
2001,5,3,4,98,2.0111
2001,5,3,5,63,-0.9379
2001,6,1,1,99,1.7219
2001,6,1,2,94,2.9691
2001,6,1,3,108,3.0237
2001,6,1,4,180,4.5619
2001,6,1,5,433,4.0805
2001,6,2,1,85,5.7374
2001,6,2,2,94,0.9089
2001,6,2,3,95,10.8922
2001,6,2,4,102,6.9152
2001,6,2,5,114,8.9713
2001,6,3,1,190,-0.3893
2001,6,3,2,143,-2.1160
2001,6,3,3,104,-4.8291
2001,6,3,4,95,-3.2191
2001,6,3,5,62,2.0800
2001,7,1,1,57,-6.6587
2001,7,1,2,108,-5.1534
2001,7,1,3,111,-10.5988
2001,7,1,4,224,-6.7592
2001,7,1,5,766,-7.7363
2001,7,2,1,65,-13.9112
2001,7,2,2,100,-7.5542
2001,7,2,3,114,-9.6759
2001,7,2,4,150,-8.0241
2001,7,2,5,151,-11.3761
2001,7,3,1,124,-6.5567
2001,7,3,2,115,-0.0564
2001,7,3,3,98,-0.9777
2001,7,3,4,76,-3.3370
2001,7,3,5,62,-0.0456
2001,8,1,1,56,-1.9050
2001,8,1,2,107,-6.0709
2001,8,1,3,111,-6.6107
2001,8,1,4,222,-5.5587
2001,8,1,5,748,-7.7638
2001,8,2,1,64,-8.5056
2001,8,2,2,98,-7.2500
2001,8,2,3,113,-7.1090
2001,8,2,4,149,-7.5872
2001,8,2,5,151,-5.7851
2001,8,3,1,124,-7.8751
2001,8,3,2,115,-7.4200
2001,8,3,3,98,-4.2844
2001,8,3,4,76,-5.8723
2001,8,3,5,62,-8.7395
2001,9,1,1,55,-11.6790
2001,9,1,2,106,-13.1504
2001,9,1,3,109,-16.2619
2001,9,1,4,218,-16.0708
2001,9,1,5,723,-15.5197
2001,9,2,1,64,-14.8510
2001,9,2,2,98,-19.1355
2001,9,2,3,113,-16.4425
2001,9,2,4,149,-20.1663
2001,9,2,5,149,-20.8819
2001,9,3,1,123,-8.5557
2001,9,3,2,114,-7.4043
2001,9,3,3,98,-13.2265
2001,9,3,4,76,-16.8024
2001,9,3,5,61,-19.1211
2001,10,1,1,55,9.8804
2001,10,1,2,106,9.7908
2001,10,1,3,109,7.1666
2001,10,1,4,216,8.0235
2001,10,1,5,712,14.6917
2001,10,2,1,64,9.8779
2001,10,2,2,97,12.0411
2001,10,2,3,113,8.6404
2001,10,2,4,149,12.1494
2001,10,2,5,146,15.1816
2001,10,3,1,122,1.5215
2001,10,3,2,114,7.4987
2001,10,3,3,98,10.9470
2001,10,3,4,76,6.9374
2001,10,3,5,61,7.2938
2001,11,1,1,55,3.0675
2001,11,1,2,106,3.7993
2001,11,1,3,109,9.5406
2001,11,1,4,215,6.2609
2001,11,1,5,700,12.7462
2001,11,2,1,64,10.8962
2001,11,2,2,97,9.2173
2001,11,2,3,112,10.5677
2001,11,2,4,147,11.5464
2001,11,2,5,145,13.6865
2001,11,3,1,119,6.5713
2001,11,3,2,114,8.8262
2001,11,3,3,98,12.0425
2001,11,3,4,76,11.1938
2001,11,3,5,61,13.2865
2001,12,1,1,54,9.1426
2001,12,1,2,104,8.0865
2001,12,1,3,109,16.6721
2001,12,1,4,212,8.2775
2001,12,1,5,689,10.3839
2001,12,2,1,64,7.7546
2001,12,2,2,97,5.4404
2001,12,2,3,112,7.8049
2001,12,2,4,145,8.0597
2001,12,2,5,144,5.5323
2001,12,3,1,119,1.6134
2001,12,3,2,112,-3.5669
2001,12,3,3,97,0.8457
2001,12,3,4,76,0.2704
2001,12,3,5,61,-2.0996
2002,1,1,1,53,-1.2068
2002,1,1,2,104,-2.4268
2002,1,1,3,109,-1.3738
2002,1,1,4,210,0.1281
2002,1,1,5,681,2.7691
2002,1,2,1,64,-4.1802
2002,1,2,2,96,-6.1701
2002,1,2,3,109,-3.2360
2002,1,2,4,145,-4.3871
2002,1,2,5,143,-1.4849
2002,1,3,1,118,-2.5231
2002,1,3,2,111,-0.5970
2002,1,3,3,97,-0.6718
2002,1,3,4,76,2.6425
2002,1,3,5,61,1.7246
2002,2,1,1,51,-4.8307
2002,2,1,2,104,-5.9631
2002,2,1,3,108,-12.3069
2002,2,1,4,207,-7.7818
2002,2,1,5,671,-10.1764
2002,2,2,1,64,-7.5380
2002,2,2,2,96,-7.1276
2002,2,2,3,109,-7.6412
2002,2,2,4,145,-7.4653
2002,2,2,5,143,-7.9307
2002,2,3,1,117,-2.1136
2002,2,3,2,112,-4.8709
2002,2,3,3,96,-5.6193
2002,2,3,4,75,1.2080
2002,2,3,5,61,-7.0260
2002,3,1,1,50,8.0816
2002,3,1,2,104,9.6053
2002,3,1,3,107,6.7689
2002,3,1,4,206,8.7109
2002,3,1,5,664,9.2334
2002,3,2,1,64,7.4938
2002,3,2,2,97,9.8604
2002,3,2,3,108,9.1301
2002,3,2,4,144,12.2147
2002,3,2,5,142,10.0891
2002,3,3,1,117,1.8035
2002,3,3,2,112,1.6767
2002,3,3,3,95,6.1622
2002,3,3,4,75,6.3384
2002,3,3,5,61,8.6501
2002,4,1,1,50,-3.4945
2002,4,1,2,103,-1.8870
2002,4,1,3,107,-2.6244
2002,4,1,4,205,-3.3180
2002,4,1,5,658,-5.6125
2002,4,2,1,64,-5.1261
2002,4,2,2,96,-5.2406
2002,4,2,3,108,-3.8628
2002,4,2,4,144,-3.5194
2002,4,2,5,142,-6.0799
2002,4,3,1,117,-9.9033
2002,4,3,2,112,-8.8500
2002,4,3,3,95,-8.3083
2002,4,3,4,75,-5.8942
2002,4,3,5,61,-3.8134
2002,5,1,1,50,3.1335
2002,5,1,2,103,-5.9262
2002,5,1,3,107,-6.5895
2002,5,1,4,199,-3.4849
2002,5,1,5,647,-1.8616
2002,5,2,1,63,-5.3177
2002,5,2,2,93,-7.6025
2002,5,2,3,108,-5.9117
2002,5,2,4,143,-7.8398
2002,5,2,5,142,-8.8601
2002,5,3,1,117,-1.5506
2002,5,3,2,112,-1.5404
2002,5,3,3,95,-2.9907
2002,5,3,4,75,0.6033
2002,5,3,5,61,-2.0108
2002,6,1,1,48,-2.6972
2002,6,1,2,102,-8.3856
2002,6,1,3,105,-7.2187
2002,6,1,4,196,-6.8724
2002,6,1,5,635,-5.7835
2002,6,2,1,63,-7.3138
2002,6,2,2,93,-8.9112
2002,6,2,3,107,-6.9786
2002,6,2,4,143,-9.0997
2002,6,2,5,141,-9.8594
2002,6,3,1,117,-6.3875
2002,6,3,2,111,-5.7233
2002,6,3,3,95,-16.0487
2002,6,3,4,74,-6.1303
2002,6,3,5,61,-14.0194
2002,7,1,1,69,-16.1942
2002,7,1,2,90,-14.9044
2002,7,1,3,144,-16.1778
2002,7,1,4,258,-16.5685
2002,7,1,5,787,-16.6027
2002,7,2,1,46,-18.1418
2002,7,2,2,55,-15.1783
2002,7,2,3,91,-13.9721
2002,7,2,4,96,-14.1324
2002,7,2,5,107,-18.3827
2002,7,3,1,76,-4.4358
2002,7,3,2,89,-7.6951
2002,7,3,3,80,-4.0326
2002,7,3,4,86,-6.2053
2002,7,3,5,60,-12.8946
2002,8,1,1,69,-0.2275
2002,8,1,2,90,1.6200
2002,8,1,3,143,0.2521
2002,8,1,4,257,-1.3187
2002,8,1,5,779,-3.0791
2002,8,2,1,46,-0.0049
2002,8,2,2,55,1.6029
2002,8,2,3,91,0.3178
2002,8,2,4,96,-1.0771
2002,8,2,5,107,-4.5135
2002,8,3,1,76,-0.1575
2002,8,3,2,88,0.0684
2002,8,3,3,80,0.4240
2002,8,3,4,86,-1.0828
2002,8,3,5,60,-3.2796
2002,9,1,1,69,-3.7962
2002,9,1,2,89,-7.5357
2002,9,1,3,142,-10.8328
2002,9,1,4,255,-12.7197
2002,9,1,5,760,-13.2100
2002,9,2,1,46,-2.6409
2002,9,2,2,55,-8.2442
2002,9,2,3,91,-10.0007
2002,9,2,4,96,-12.7034
2002,9,2,5,106,-13.2135
2002,9,3,1,76,-11.3369
2002,9,3,2,88,-7.6533
2002,9,3,3,80,-11.5162
2002,9,3,4,86,-11.9471
2002,9,3,5,60,-15.6698
2002,10,1,1,69,-3.3805
2002,10,1,2,89,3.7686
2002,10,1,3,141,7.2934
2002,10,1,4,252,8.1804
2002,10,1,5,752,7.7647
2002,10,2,1,46,0.4379
2002,10,2,2,55,0.0466
2002,10,2,3,91,7.3407
2002,10,2,4,96,10.2098
2002,10,2,5,106,12.5420
2002,10,3,1,75,7.2344
2002,10,3,2,88,12.0877
2002,10,3,3,80,12.9718
2002,10,3,4,86,8.0293
2002,10,3,5,60,3.8176
2002,11,1,1,69,9.4295
2002,11,1,2,89,13.6254
2002,11,1,3,140,14.5268
2002,11,1,4,251,20.2888
2002,11,1,5,728,23.5030
2002,11,2,1,46,10.5006
2002,11,2,2,55,15.2650
2002,11,2,3,91,10.2601
2002,11,2,4,96,21.1397
2002,11,2,5,106,20.9366
2002,11,3,1,75,3.6132
2002,11,3,2,87,6.3840
2002,11,3,3,80,7.9170
2002,11,3,4,86,12.5963
2002,11,3,5,60,23.6998
2002,12,1,1,69,-2.7400
2002,12,1,2,88,-9.0367
2002,12,1,3,140,-9.1247
2002,12,1,4,250,-11.8976
2002,12,1,5,713,-10.3495
2002,12,2,1,46,-4.1964
2002,12,2,2,54,-10.1507
2002,12,2,3,90,-8.9554
2002,12,2,4,96,-14.4262
2002,12,2,5,106,-12.7044
2002,12,3,1,75,-4.0535
2002,12,3,2,87,-5.8827
2002,12,3,3,80,-8.1617
2002,12,3,4,86,-9.0118
2002,12,3,5,60,-11.6488
2003,1,1,1,69,-3.9238
2003,1,1,2,86,-0.6356
2003,1,1,3,139,1.4082
2003,1,1,4,249,-0.9483
2003,1,1,5,699,2.2057
2003,1,2,1,46,-2.0499
2003,1,2,2,54,-1.8004
2003,1,2,3,90,-4.0969
2003,1,2,4,96,-3.3094
2003,1,2,5,106,-0.8285
2003,1,3,1,75,-4.3455
2003,1,3,2,87,-2.2846
2003,1,3,3,80,-1.3603
2003,1,3,4,86,-1.2762
2003,1,3,5,59,-1.5415
2003,2,1,1,67,-2.9888
2003,2,1,2,86,-7.9151
2003,2,1,3,136,-5.1869
2003,2,1,4,247,-3.5935
2003,2,1,5,687,-2.8215
2003,2,2,1,45,-2.7733
2003,2,2,2,54,-2.7490
2003,2,2,3,90,-0.9689
2003,2,2,4,96,-1.5259
2003,2,2,5,105,-2.9343
2003,2,3,1,74,1.3112
2003,2,3,2,87,-0.6080
2003,2,3,3,80,-0.4468
2003,2,3,4,86,-0.6046
2003,2,3,5,59,-5.1818
2003,3,1,1,67,-0.1617
2003,3,1,2,86,0.9998
2003,3,1,3,136,2.9336
2003,3,1,4,245,0.0703
2003,3,1,5,667,4.0545
2003,3,2,1,44,5.0534
2003,3,2,2,54,1.1296
2003,3,2,3,90,0.2891
2003,3,2,4,96,2.2515
2003,3,2,5,104,-0.7993
2003,3,3,1,74,1.3148
2003,3,3,2,87,1.9290
2003,3,3,3,80,2.1413
2003,3,3,4,85,-1.1603
2003,3,3,5,59,-3.5716
2003,4,1,1,66,5.2314
2003,4,1,2,83,14.8183
2003,4,1,3,135,7.8810
2003,4,1,4,242,12.4034
2003,4,1,5,644,13.9912
2003,4,2,1,44,7.1384
2003,4,2,2,54,10.8708
2003,4,2,3,89,12.7928
2003,4,2,4,95,13.4432
2003,4,2,5,104,13.3272
2003,4,3,1,74,6.2861
2003,4,3,2,87,5.4075
2003,4,3,3,80,5.4452
2003,4,3,4,85,10.6830
2003,4,3,5,59,11.2633
2003,5,1,1,64,8.7111
2003,5,1,2,83,14.1701
2003,5,1,3,134,14.9215
2003,5,1,4,240,17.8212
2003,5,1,5,631,26.9364
2003,5,2,1,44,10.5033
2003,5,2,2,54,15.4323
2003,5,2,3,89,9.4345
2003,5,2,4,95,18.5338
2003,5,2,5,104,19.9905
2003,5,3,1,74,5.4167
2003,5,3,2,87,3.2412
2003,5,3,3,80,3.9660
2003,5,3,4,83,8.0577
2003,5,3,5,59,13.5443
2003,6,1,1,64,5.4991
2003,6,1,2,83,2.0404
2003,6,1,3,134,7.4040
2003,6,1,4,239,5.2420
2003,6,1,5,623,6.7757
2003,6,2,1,44,1.8221
2003,6,2,2,54,3.3104
2003,6,2,3,89,1.3993
2003,6,2,4,95,-0.4950
2003,6,2,5,104,-1.3202
2003,6,3,1,74,1.3927
2003,6,3,2,87,1.0960
2003,6,3,3,80,2.5949
2003,6,3,4,83,0.9804
2003,6,3,5,59,4.0947
2003,7,1,1,71,4.7700
2003,7,1,2,70,6.0300
2003,7,1,3,100,9.1523
2003,7,1,4,137,10.0224
2003,7,1,5,742,10.9302
2003,7,2,1,38,4.4344
2003,7,2,2,49,6.5308
2003,7,2,3,60,5.3324
2003,7,2,4,89,7.8692
2003,7,2,5,168,10.7049
2003,7,3,1,71,-0.7777
2003,7,3,2,85,1.1709
2003,7,3,3,74,0.4043
2003,7,3,4,77,7.8103
2003,7,3,5,94,3.5673
2003,8,1,1,71,6.5022
2003,8,1,2,69,5.7128
2003,8,1,3,100,3.8419
2003,8,1,4,136,4.8019
2003,8,1,5,731,7.0706
2003,8,2,1,37,4.8488
2003,8,2,2,49,5.7113
2003,8,2,3,60,3.7720
2003,8,2,4,89,6.4321
2003,8,2,5,167,8.3469
2003,8,3,1,71,3.8617
2003,8,3,2,85,1.7217
2003,8,3,3,74,-1.2118
2003,8,3,4,77,4.8451
2003,8,3,5,94,5.4420
2003,9,1,1,70,-0.7047
2003,9,1,2,68,-0.4067
2003,9,1,3,99,-0.1659
2003,9,1,4,136,1.1525
2003,9,1,5,722,6.8854
2003,9,2,1,37,-4.0584
2003,9,2,2,49,0.4311
2003,9,2,3,60,-4.9912
2003,9,2,4,89,-5.5019
2003,9,2,5,166,-3.7696
2003,9,3,1,70,-0.3378
2003,9,3,2,85,-0.2253
2003,9,3,3,73,-1.8382
2003,9,3,4,77,-1.5803
2003,9,3,5,93,-2.6106
2003,10,1,1,70,6.5785
2003,10,1,2,67,6.6837
2003,10,1,3,99,7.9684
2003,10,1,4,136,7.8944
2003,10,1,5,711,11.9244
2003,10,2,1,37,9.8130
2003,10,2,2,49,10.0699
2003,10,2,3,60,7.5032
2003,10,2,4,89,8.7511
2003,10,2,5,165,9.0185
2003,10,3,1,69,2.2713
2003,10,3,2,85,1.0318
2003,10,3,3,73,5.7609
2003,10,3,4,77,8.7556
2003,10,3,5,93,9.6196
2003,11,1,1,68,10.1706
2003,11,1,2,67,7.2920
2003,11,1,3,98,2.7828
2003,11,1,4,135,4.0687
2003,11,1,5,702,3.9693
2003,11,2,1,37,3.4210
2003,11,2,2,49,4.5964
2003,11,2,3,60,4.3389
2003,11,2,4,89,2.1551
2003,11,2,5,163,2.3160
2003,11,3,1,69,1.2732
2003,11,3,2,84,-0.5608
2003,11,3,3,73,3.3557
2003,11,3,4,77,2.5025
2003,11,3,5,93,1.6174
2003,12,1,1,68,4.8145
2003,12,1,2,68,4.3881
2003,12,1,3,98,2.5669
2003,12,1,4,135,2.6978
2003,12,1,5,694,-0.1684
2003,12,2,1,37,6.3253
2003,12,2,2,48,2.7632
2003,12,2,3,60,3.9410
2003,12,2,4,89,2.2811
2003,12,2,5,163,-0.2701
2003,12,3,1,68,8.2310
2003,12,3,2,84,7.4261
2003,12,3,3,73,4.4445
2003,12,3,4,76,3.2060
2003,12,3,5,93,4.5128
2004,1,1,1,68,1.9517
2004,1,1,2,67,4.8741
2004,1,1,3,97,7.9970
2004,1,1,4,133,6.7739
2004,1,1,5,687,12.8983
2004,1,2,1,37,-0.4320
2004,1,2,2,47,0.9556
2004,1,2,3,60,2.4999
2004,1,2,4,88,5.9300
2004,1,2,5,163,10.6757
2004,1,3,1,67,2.3214
2004,1,3,2,84,1.7494
2004,1,3,3,73,1.3329
2004,1,3,4,76,1.0968
2004,1,3,5,93,6.5294
2004,2,1,1,68,2.1946
2004,2,1,2,67,0.7069
2004,2,1,3,96,-0.7672
2004,2,1,4,131,-1.5901
2004,2,1,5,681,-2.9587
2004,2,2,1,37,2.1245
2004,2,2,2,47,1.1081
2004,2,2,3,60,1.9966
2004,2,2,4,88,-1.9458
2004,2,2,5,163,-3.5828
2004,2,3,1,66,1.5206
2004,2,3,2,83,0.2707
2004,2,3,3,73,1.1522
2004,2,3,4,76,-2.1790
2004,2,3,5,93,-1.3305
2004,3,1,1,67,-1.9173
2004,3,1,2,67,1.7966
2004,3,1,3,96,-0.7799
2004,3,1,4,131,-1.1673
2004,3,1,5,673,-3.7682
2004,3,2,1,37,-1.5396
2004,3,2,2,47,-0.8648
2004,3,2,3,60,0.9427
2004,3,2,4,88,0.6826
2004,3,2,5,162,-0.5240
2004,3,3,1,66,-1.8042
2004,3,3,2,83,-1.4212
2004,3,3,3,73,-3.4526
2004,3,3,4,76,-3.3861
2004,3,3,5,93,-3.2877
2004,4,1,1,66,0.8970
2004,4,1,2,67,-9.2260
2004,4,1,3,95,0.5265
2004,4,1,4,130,-5.4229
2004,4,1,5,666,-8.2567
2004,4,2,1,37,-0.9148
2004,4,2,2,47,-2.4963
2004,4,2,3,60,-4.0163
2004,4,2,4,88,-3.8964
2004,4,2,5,162,-8.1987
2004,4,3,1,65,1.6957
2004,4,3,2,83,1.6644
2004,4,3,3,73,2.3571
2004,4,3,4,76,-3.7293
2004,4,3,5,92,-6.4848
2004,5,1,1,64,0.9113
2004,5,1,2,67,-1.5995
2004,5,1,3,95,1.0845
2004,5,1,4,130,-1.1893
2004,5,1,5,662,-1.1857
2004,5,2,1,37,0.7067
2004,5,2,2,47,0.3595
2004,5,2,3,60,1.9648
2004,5,2,4,87,3.3005
2004,5,2,5,162,3.0558
2004,5,3,1,65,0.9525
2004,5,3,2,83,1.5827
2004,5,3,3,72,1.4113
2004,5,3,4,76,3.2266
2004,5,3,5,92,3.1915
2004,6,1,1,64,3.3725
2004,6,1,2,67,8.8699
2004,6,1,3,96,2.8713
2004,6,1,4,128,4.6963
2004,6,1,5,658,0.9401
2004,6,2,1,36,5.9943
2004,6,2,2,47,7.4353
2004,6,2,3,60,3.3465
2004,6,2,4,86,5.1975
2004,6,2,5,162,2.1438
2004,6,3,1,65,3.5016
2004,6,3,2,83,4.8503
2004,6,3,3,72,-0.1706
2004,6,3,4,76,1.9580
2004,6,3,5,92,1.3830
2004,7,1,1,89,-7.8888
2004,7,1,2,105,-10.6072
2004,7,1,3,118,-12.7752
2004,7,1,4,195,-11.3850
2004,7,1,5,563,-14.7019
2004,7,2,1,47,-5.7930
2004,7,2,2,48,-8.8352
2004,7,2,3,73,-8.9914
2004,7,2,4,79,-12.4904
2004,7,2,5,117,-13.7879
2004,7,3,1,69,-2.1558
2004,7,3,2,82,-4.1242
2004,7,3,3,79,-6.6934
2004,7,3,4,72,-5.2805
2004,7,3,5,91,-8.3362
2004,8,1,1,89,-1.0435
2004,8,1,2,103,-3.7535
2004,8,1,3,118,-0.7181
2004,8,1,4,194,-1.7762
2004,8,1,5,556,-0.9083
2004,8,2,1,47,-2.0267
2004,8,2,2,47,-1.8416
2004,8,2,3,72,-1.8551
2004,8,2,4,79,-2.5034
2004,8,2,5,117,-4.1123
2004,8,3,1,69,-0.2142
2004,8,3,2,82,0.0178
2004,8,3,3,79,-3.5515
2004,8,3,4,72,0.8149
2004,8,3,5,91,-3.5347
