year,month,rank_ME,rank_RDSq_6,nstocks,ret_vw
1999,6,1,3,252,6.2553
1999,6,1,4,347,5.4038
1999,6,1,5,883,7.8967
1999,6,2,1,73,0.4778
1999,6,2,2,85,2.7910
1999,6,2,3,102,7.7542
1999,6,2,4,118,11.9672
1999,6,2,5,314,17.0218
1999,6,3,1,74,4.5305
1999,6,3,2,84,4.3788
1999,6,3,3,95,5.7802
1999,6,3,4,148,7.8680
1999,6,3,5,242,10.6785
1999,7,1,1,153,1.5473
1999,7,1,2,173,-0.3909
1999,7,1,3,228,0.7900
1999,7,1,4,301,0.1837
1999,7,1,5,794,3.7947
1999,7,2,1,69,-2.9162
1999,7,2,2,76,-0.9250
1999,7,2,3,92,0.7424
1999,7,2,4,110,-1.8186
1999,7,2,5,300,-0.2587
1999,7,3,1,72,1.8938
1999,7,3,2,82,-2.0470
1999,7,3,3,90,-3.3221
1999,7,3,4,138,-0.4099
1999,7,3,5,217,-3.9161
1999,8,1,1,161,-3.6069
1999,8,1,2,194,-2.0497
1999,8,1,3,246,-0.8156
1999,8,1,4,336,0.1783
1999,8,1,5,825,2.9967
1999,8,2,1,69,-3.4947
1999,8,2,2,78,-3.1453
1999,8,2,3,94,0.2187
1999,8,2,4,127,-0.5543
1999,8,2,5,310,3.3556
1999,8,3,1,71,4.4497
1999,8,3,2,83,-1.6729
1999,8,3,3,97,-1.5750
1999,8,3,4,144,5.1879
1999,8,3,5,226,5.2758
1999,9,1,1,160,-1.7906
1999,9,1,2,192,-5.5818
1999,9,1,3,232,-2.0396
1999,9,1,4,328,-1.2706
1999,9,1,5,813,2.6766
1999,9,2,1,68,4.4007
1999,9,2,2,79,0.4360
1999,9,2,3,94,-1.3222
1999,9,2,4,126,1.3576
1999,9,2,5,312,4.2956
1999,9,3,1,70,-8.0855
1999,9,3,2,78,-5.1415
1999,9,3,3,94,-3.2780
1999,9,3,4,143,-3.0448
1999,9,3,5,224,-0.9285
1999,10,1,1,149,0.2713
1999,10,1,2,169,-1.5585
1999,10,1,3,196,-3.9356
1999,10,1,4,290,0.7599
1999,10,1,5,780,1.8944
1999,10,2,1,65,-4.1973
1999,10,2,2,73,-2.4453
1999,10,2,3,88,-0.5678
1999,10,2,4,112,-2.1211
1999,10,2,5,310,6.9340
1999,10,3,1,60,1.1326
1999,10,3,2,76,-5.3665
1999,10,3,3,92,-0.8720
1999,10,3,4,134,6.8214
1999,10,3,5,233,6.7781
1999,11,1,1,161,6.2941
1999,11,1,2,186,6.1935
1999,11,1,3,218,14.6210
1999,11,1,4,322,12.4188
1999,11,1,5,801,28.2945
1999,11,2,1,68,9.7303
1999,11,2,2,74,6.9978
1999,11,2,3,94,11.6659
1999,11,2,4,127,11.5421
1999,11,2,5,345,22.0599
1999,11,3,1,61,5.8624
1999,11,3,2,82,-0.8348
1999,11,3,3,96,7.4229
1999,11,3,4,145,6.3736
1999,11,3,5,275,9.1920
1999,12,1,1,163,20.2769
1999,12,1,2,188,5.2855
1999,12,1,3,208,6.9589
1999,12,1,4,315,15.9748
1999,12,1,5,779,32.9257
1999,12,2,1,65,8.6761
1999,12,2,2,68,4.6013
1999,12,2,3,86,15.3761
1999,12,2,4,124,17.4277
1999,12,2,5,367,26.9064
1999,12,3,1,63,11.4281
1999,12,3,2,78,3.3384
1999,12,3,3,93,10.2093
1999,12,3,4,145,8.0453
1999,12,3,5,301,17.9644
2000,1,1,1,98,-0.3282
2000,1,1,2,143,5.6157
2000,1,1,3,141,13.3250
2000,1,1,4,242,11.1721
2000,1,1,5,701,19.2032
2000,1,2,1,42,-5.3358
2000,1,2,2,50,-5.1771
2000,1,2,3,59,-4.4270
2000,1,2,4,103,4.7157
2000,1,2,5,380,5.7436
2000,1,3,1,40,-17.4757
2000,1,3,2,46,-5.2622
2000,1,3,3,68,-7.0028
2000,1,3,4,106,0.5198
2000,1,3,5,300,-3.5641
2000,2,1,1,103,11.8574
2000,2,1,2,165,18.6650
2000,2,1,3,153,30.1634
2000,2,1,4,264,30.8249
2000,2,1,5,726,52.1729
2000,2,2,1,45,1.7643
2000,2,2,2,56,6.5950
2000,2,2,3,64,22.1775
2000,2,2,4,122,26.9747
2000,2,2,5,435,47.2232
2000,2,3,1,44,-2.1453
2000,2,3,2,51,-7.9919
2000,2,3,3,83,0.0401
2000,2,3,4,121,4.6946
2000,2,3,5,362,17.0958
2000,3,1,1,101,-3.7637
2000,3,1,2,162,-2.3818
2000,3,1,3,154,-7.8441
2000,3,1,4,260,-1.2737
2000,3,1,5,704,-12.5414
2000,3,2,1,52,7.5854
2000,3,2,2,59,2.2675
2000,3,2,3,66,0.2200
2000,3,2,4,133,-5.4495
2000,3,2,5,476,-16.7222
2000,3,3,1,43,17.6902
2000,3,3,2,54,7.7671
2000,3,3,3,87,9.0609
2000,3,3,4,133,4.4179
2000,3,3,5,425,1.0099
2000,4,1,1,90,-8.0172
2000,4,1,2,145,-10.7939
2000,4,1,3,142,-15.0659
2000,4,1,4,245,-15.6513
2000,4,1,5,636,-26.0343
2000,4,2,1,46,-7.0030
2000,4,2,2,62,-0.7713
2000,4,2,3,65,-9.3462
2000,4,2,4,129,-13.1353
2000,4,2,5,467,-22.0555
2000,4,3,1,43,-1.9047
2000,4,3,2,54,-2.7662
2000,4,3,3,82,-4.8784
2000,4,3,4,126,0.0444
2000,4,3,5,413,-10.5440
2000,5,1,1,142,-8.0810
2000,5,1,2,186,-7.9553
2000,5,1,3,190,-6.4583
2000,5,1,4,276,-10.3663
2000,5,1,5,708,-16.3054
2000,5,2,1,61,-6.0286
2000,5,2,2,88,-1.2838
2000,5,2,3,98,-0.2464
2000,5,2,4,148,-7.0869
2000,5,2,5,532,-13.7366
2000,5,3,1,73,-6.2513
2000,5,3,2,82,-4.1479
2000,5,3,3,108,-6.6691
2000,5,3,4,166,-5.2630
2000,5,3,5,462,-8.7148
2000,6,1,1,145,7.1596
2000,6,1,2,188,8.6956
2000,6,1,3,192,13.7396
2000,6,1,4,268,17.1244
2000,6,1,5,700,18.6708
2000,6,2,1,62,3.8767
2000,6,2,2,88,10.6475
2000,6,2,3,97,12.2562
2000,6,2,4,145,20.0020
2000,6,2,5,530,32.5483
2000,6,3,1,72,2.1996
2000,6,3,2,83,-0.5718
2000,6,3,3,108,4.5007
2000,6,3,4,161,10.2449
2000,6,3,5,468,14.3386
2000,7,1,1,131,1.0086
2000,7,1,2,168,1.8959
2000,7,1,3,170,-4.5727
2000,7,1,4,230,-3.2261
2000,7,1,5,647,-6.1509
2000,7,2,1,55,-2.3757
2000,7,2,2,88,-0.4126
2000,7,2,3,91,-5.2023
2000,7,2,4,133,-6.7508
2000,7,2,5,512,-11.0244
2000,7,3,1,64,-2.6946
2000,7,3,2,75,0.1521
2000,7,3,3,103,-3.7838
2000,7,3,4,152,-4.2326
2000,7,3,5,446,-5.9882
2000,8,1,1,141,7.8361
2000,8,1,2,182,8.6567
2000,8,1,3,195,11.3059
2000,8,1,4,251,10.8012
2000,8,1,5,697,11.6875
2000,8,2,1,63,3.5058
2000,8,2,2,90,6.2799
2000,8,2,3,98,10.0486
2000,8,2,4,146,8.4098
2000,8,2,5,544,11.1306
2000,8,3,1,65,4.1464
2000,8,3,2,77,10.3960
2000,8,3,3,109,9.8797
2000,8,3,4,155,9.7895
2000,8,3,5,464,10.8100
2000,9,1,1,141,-2.1430
2000,9,1,2,179,0.3663
2000,9,1,3,192,-4.0932
2000,9,1,4,244,-7.5997
2000,9,1,5,694,-7.4622
2000,9,2,1,60,-7.4569
2000,9,2,2,86,-1.6848
2000,9,2,3,102,-5.7375
2000,9,2,4,136,-5.0182
2000,9,2,5,524,-7.4974
2000,9,3,1,62,-6.9770
2000,9,3,2,76,-4.3791
2000,9,3,3,106,-9.0609
2000,9,3,4,150,-2.9409
2000,9,3,5,440,-12.3944
2000,10,1,1,134,-9.9182
2000,10,1,2,157,-6.9520
2000,10,1,3,176,-6.2678
2000,10,1,4,215,-7.6165
2000,10,1,5,677,-13.0300
2000,10,2,1,53,-2.1485
2000,10,2,2,75,-2.0529
2000,10,2,3,97,-1.6877
2000,10,2,4,114,-3.6687
2000,10,2,5,491,-13.3868
2000,10,3,1,56,1.8157
2000,10,3,2,74,0.7393
2000,10,3,3,97,-0.5370
2000,10,3,4,131,-2.6015
2000,10,3,5,405,-5.8502
2000,11,1,1,139,-15.2191
2000,11,1,2,179,-13.8811
2000,11,1,3,196,-17.2079
2000,11,1,4,248,-11.4222
2000,11,1,5,738,-22.9204
2000,11,2,1,58,-6.9973
2000,11,2,2,78,-10.7823
2000,11,2,3,98,-10.8160
2000,11,2,4,140,-15.1762
2000,11,2,5,517,-24.1572
2000,11,3,1,60,-13.1705
2000,11,3,2,80,-5.2734
2000,11,3,3,102,-10.9923
2000,11,3,4,139,-8.4138
2000,11,3,5,429,-17.7593
2000,12,1,1,136,-9.0559
2000,12,1,2,179,-2.0211
2000,12,1,3,192,-2.9703
2000,12,1,4,242,-4.5682
2000,12,1,5,774,-10.4522
2000,12,2,1,58,6.9040
2000,12,2,2,76,4.5921
2000,12,2,3,94,6.4414
2000,12,2,4,140,6.6957
2000,12,2,5,530,-1.1192
2000,12,3,1,62,3.3653
2000,12,3,2,75,2.3693
2000,12,3,3,100,-0.4740
2000,12,3,4,138,-2.9007
2000,12,3,5,427,-4.5845
2001,1,1,1,86,26.6464
2001,1,1,2,135,15.9380
2001,1,1,3,146,26.8698
2001,1,1,4,192,27.2217
2001,1,1,5,723,37.2881
2001,1,2,1,46,10.6536
2001,1,2,2,51,10.7739
2001,1,2,3,70,9.3902
2001,1,2,4,116,14.9886
2001,1,2,5,518,19.6107
2001,1,3,1,39,14.3930
2001,1,3,2,52,0.2511
2001,1,3,3,73,6.8386
2001,1,3,4,101,5.8994
2001,1,3,5,373,5.8523
2001,2,1,1,98,-11.4398
2001,2,1,2,151,-4.0414
2001,2,1,3,164,-13.1646
2001,2,1,4,223,-15.0168
2001,2,1,5,788,-18.8362
2001,2,2,1,48,0.4414
2001,2,2,2,53,-3.6508
2001,2,2,3,77,-10.0012
2001,2,2,4,122,-15.0619
2001,2,2,5,561,-23.3029
2001,2,3,1,42,-10.9455
2001,2,3,2,52,-3.2389
2001,2,3,3,78,-9.0424
2001,2,3,4,119,-19.1203
2001,2,3,5,380,-20.1844
2001,3,1,1,95,-10.9861
2001,3,1,2,152,-4.3287
2001,3,1,3,165,-10.7339
2001,3,1,4,224,-10.7326
2001,3,1,5,822,-13.6212
2001,3,2,1,50,-4.3946
2001,3,2,2,59,-2.2858
2001,3,2,3,76,-1.0144
2001,3,2,4,123,-7.3246
2001,3,2,5,552,-14.1769
2001,3,3,1,42,-1.8931
2001,3,3,2,50,-7.8751
2001,3,3,3,75,-3.9806
2001,3,3,4,116,-11.9683
2001,3,3,5,357,-13.5209
2001,4,1,1,88,6.1721
2001,4,1,2,139,6.7965
2001,4,1,3,140,8.5533
2001,4,1,4,197,6.4396
2001,4,1,5,826,8.8433
2001,4,2,1,44,7.8856
2001,4,2,2,61,8.6420
2001,4,2,3,67,8.1047
2001,4,2,4,116,19.2305
2001,4,2,5,508,15.0864
2001,4,3,1,39,9.1906
2001,4,3,2,50,9.3903
2001,4,3,3,67,6.4895
2001,4,3,4,102,13.6194
2001,4,3,5,324,13.9774
2001,5,1,1,137,8.9686
2001,5,1,2,178,7.3671
2001,5,1,3,194,5.6698
2001,5,1,4,251,7.2347
2001,5,1,5,918,10.9633
2001,5,2,1,55,3.9601
2001,5,2,2,84,5.3775
2001,5,2,3,89,1.9664
2001,5,2,4,138,2.1356
2001,5,2,5,495,5.9081
2001,5,3,1,62,-2.3165
2001,5,3,2,66,2.2169
2001,5,3,3,85,1.2545
2001,5,3,4,134,-3.0022
2001,5,3,5,315,-1.2647
2001,6,1,1,134,1.5614
2001,6,1,2,169,-0.8269
2001,6,1,3,193,2.5215
2001,6,1,4,247,3.3225
2001,6,1,5,915,3.5684
2001,6,2,1,53,5.6890
2001,6,2,2,85,9.4875
2001,6,2,3,93,12.7187
2001,6,2,4,135,5.0707
2001,6,2,5,486,7.5031
2001,6,3,1,63,-3.3440
2001,6,3,2,64,-2.6735
2001,6,3,3,84,-3.3811
2001,6,3,4,133,-2.2662
2001,6,3,5,303,-0.8495
2001,7,1,1,122,-1.0368
2001,7,1,2,146,-2.4759
2001,7,1,3,162,-2.4384
2001,7,1,4,220,-4.8780
2001,7,1,5,863,-10.9163
2001,7,2,1,53,-5.7706
2001,7,2,2,80,-5.7938
2001,7,2,3,87,-7.3183
2001,7,2,4,128,-5.7739
2001,7,2,5,474,-13.4888
2001,7,3,1,59,-0.4379
2001,7,3,2,62,-4.8473
2001,7,3,3,76,-4.3025
2001,7,3,4,124,-4.8804
2001,7,3,5,286,-2.6423
2001,8,1,1,135,-5.1618
2001,8,1,2,174,-1.9141
2001,8,1,3,177,-1.6556
2001,8,1,4,260,-4.8756
2001,8,1,5,886,-9.2040
2001,8,2,1,54,-6.5443
2001,8,2,2,85,-2.3907
2001,8,2,3,87,-1.7357
2001,8,2,4,134,-7.7085
2001,8,2,5,447,-10.5455
2001,8,3,1,62,-7.0272
2001,8,3,2,67,-7.6309
2001,8,3,3,82,-3.5622
2001,8,3,4,135,-8.6108
2001,8,3,5,279,-8.8282
2001,9,1,1,136,-12.1961
2001,9,1,2,171,-10.6498
2001,9,1,3,171,-9.7175
2001,9,1,4,259,-13.8120
2001,9,1,5,884,-19.0712
2001,9,2,1,52,-16.3836
2001,9,2,2,86,-13.7228
2001,9,2,3,88,-16.3358
2001,9,2,4,131,-18.4858
2001,9,2,5,442,-21.6925
2001,9,3,1,62,-9.7223
2001,9,3,2,64,-9.3838
2001,9,3,3,83,-8.6641
2001,9,3,4,135,-10.1669
2001,9,3,5,273,-13.0760
2001,10,1,1,127,3.8378
2001,10,1,2,154,9.7505
2001,10,1,3,158,7.0382
2001,10,1,4,233,10.5615
2001,10,1,5,863,16.6135
2001,10,2,1,48,8.5296
2001,10,2,2,76,4.5790
2001,10,2,3,84,6.4075
2001,10,2,4,120,11.3196
2001,10,2,5,430,19.7381
2001,10,3,1,58,8.3476
2001,10,3,2,61,-3.4532
2001,10,3,3,80,-0.5909
2001,10,3,4,129,8.3196
2001,10,3,5,257,11.1513
2001,11,1,1,144,1.4925
2001,11,1,2,172,4.1655
2001,11,1,3,179,5.9295
2001,11,1,4,260,8.1351
2001,11,1,5,881,15.5164
2001,11,2,1,45,7.4525
2001,11,2,2,82,7.2909
2001,11,2,3,84,8.8343
2001,11,2,4,131,8.9489
2001,11,2,5,445,15.7057
2001,11,3,1,58,8.3177
2001,11,3,2,63,7.5871
2001,11,3,3,83,7.5872
2001,11,3,4,132,8.7175
2001,11,3,5,265,12.4271
2001,12,1,1,139,9.3908
2001,12,1,2,171,3.6208
2001,12,1,3,176,6.5241
2001,12,1,4,252,7.1767
2001,12,1,5,863,13.0151
2001,12,2,1,45,9.0216
2001,12,2,2,75,8.2902
2001,12,2,3,80,7.6818
2001,12,2,4,131,6.7482
2001,12,2,5,444,6.8599
2001,12,3,1,57,-2.0035
2001,12,3,2,61,2.2408
2001,12,3,3,77,-2.4636
2001,12,3,4,125,2.2242
2001,12,3,5,260,-3.1097
2002,1,1,1,88,3.6218
2002,1,1,2,125,6.3913
2002,1,1,3,124,1.3273
2002,1,1,4,208,4.2132
2002,1,1,5,792,-1.3062
2002,1,2,1,35,0.9636
2002,1,2,2,41,-1.8494
2002,1,2,3,51,-1.6715
2002,1,2,4,99,-2.2499
2002,1,2,5,398,-6.9309
2002,1,3,1,31,-0.2445
2002,1,3,2,42,0.9025
2002,1,3,3,55,1.6454
2002,1,3,4,80,-2.6279
2002,1,3,5,216,0.0921
2002,2,1,1,101,-3.7730
2002,2,1,2,138,-5.9946
2002,2,1,3,142,-5.5452
2002,2,1,4,232,-10.0236
2002,2,1,5,807,-13.8043
2002,2,2,1,37,0.0104
2002,2,2,2,48,-1.8948
2002,2,2,3,60,-5.8861
2002,2,2,4,103,-8.3182
2002,2,2,5,398,-15.2362
2002,2,3,1,35,-3.8856
2002,2,3,2,48,5.1938
2002,2,3,3,59,0.5366
2002,2,3,4,89,-3.9783
2002,2,3,5,229,-9.3619
2002,3,1,1,102,11.8626
2002,3,1,2,140,9.8203
2002,3,1,3,147,11.7407
2002,3,1,4,242,10.4742
2002,3,1,5,819,8.5468
2002,3,2,1,40,8.5456
2002,3,2,2,51,9.8154
2002,3,2,3,58,11.2070
2002,3,2,4,106,12.6851
2002,3,2,5,401,10.7094
2002,3,3,1,37,4.2604
2002,3,3,2,49,5.4733
2002,3,3,3,62,-0.0951
2002,3,3,4,91,1.2735
2002,3,3,5,228,5.2322
2002,4,1,1,99,5.4243
2002,4,1,2,126,6.0427
2002,4,1,3,128,-1.9035
2002,4,1,4,227,-0.7668
2002,4,1,5,784,-9.2623
2002,4,2,1,39,3.5691
2002,4,2,2,51,4.5084
2002,4,2,3,51,2.5450
2002,4,2,4,93,-5.7942
2002,4,2,5,379,-15.1955
2002,4,3,1,37,-2.1190
2002,4,3,2,49,-2.4342
2002,4,3,3,51,-6.1684
2002,4,3,4,84,-8.5582
2002,4,3,5,224,-11.3154
2002,5,1,1,151,-0.5514
2002,5,1,2,166,-2.3594
2002,5,1,3,175,-3.7637
2002,5,1,4,305,-3.8324
2002,5,1,5,865,-7.6628
2002,5,2,1,44,-3.2814
2002,5,2,2,71,-3.8385
2002,5,2,3,66,-5.0435
2002,5,2,4,117,-7.5938
2002,5,2,5,394,-9.7353
2002,5,3,1,59,1.5845
2002,5,3,2,66,-0.3449
2002,5,3,3,78,1.4199
2002,5,3,4,120,-2.9934
2002,5,3,5,242,-3.6813
2002,6,1,1,145,-1.1368
2002,6,1,2,163,-2.7833
2002,6,1,3,176,-5.7086
2002,6,1,4,310,-6.9832
2002,6,1,5,877,-11.3866
2002,6,2,1,45,-1.7654
2002,6,2,2,67,-4.5326
2002,6,2,3,64,-5.3133
2002,6,2,4,119,-9.7585
2002,6,2,5,391,-13.3449
2002,6,3,1,59,-4.1916
2002,6,3,2,64,-5.1838
2002,6,3,3,78,-8.5805
2002,6,3,4,121,-8.9861
2002,6,3,5,230,-11.0314
2002,7,1,1,135,-13.3999
2002,7,1,2,138,-13.0449
2002,7,1,3,151,-13.4151
2002,7,1,4,280,-13.8556
2002,7,1,5,839,-19.0692
2002,7,2,1,47,-19.9548
2002,7,2,2,60,-16.6834
2002,7,2,3,59,-13.2478
2002,7,2,4,109,-16.3413
2002,7,2,5,365,-17.5177
2002,7,3,1,55,-10.8836
2002,7,3,2,61,-5.7933
2002,7,3,3,70,-3.1952
2002,7,3,4,110,-3.8909
2002,7,3,5,211,-6.7238
2002,8,1,1,148,-2.4032
2002,8,1,2,156,-1.6050
2002,8,1,3,159,1.7079
2002,8,1,4,295,-2.3242
2002,8,1,5,884,-2.2868
2002,8,2,1,46,1.3150
2002,8,2,2,65,1.6918
2002,8,2,3,60,-0.7424
2002,8,2,4,111,1.9701
2002,8,2,5,335,-2.1965
2002,8,3,1,59,1.6014
2002,8,3,2,61,1.5377
2002,8,3,3,74,-0.4876
2002,8,3,4,113,1.0113
2002,8,3,5,190,-1.5061
2002,9,1,1,149,-9.6613
2002,9,1,2,149,-5.9510
2002,9,1,3,159,-8.4786
2002,9,1,4,292,-12.0660
2002,9,1,5,875,-13.4373
2002,9,2,1,45,-3.7694
2002,9,2,2,62,-6.4333
2002,9,2,3,59,-9.3693
2002,9,2,4,114,-11.1029
2002,9,2,5,327,-13.9437
2002,9,3,1,59,-11.9452
2002,9,3,2,64,-11.0961
2002,9,3,3,76,-11.6619
2002,9,3,4,113,-6.7294
2002,9,3,5,185,-12.9920
2002,10,1,1,139,2.2727
2002,10,1,2,136,8.2559
2002,10,1,3,143,3.2854
2002,10,1,4,273,7.9475
2002,10,1,5,853,9.3649
2002,10,2,1,42,0.6420
2002,10,2,2,58,2.3572
2002,10,2,3,54,1.6565
2002,10,2,4,96,8.2066
2002,10,2,5,296,14.1421
2002,10,3,1,52,9.6084
2002,10,3,2,62,1.1103
2002,10,3,3,76,9.9960
2002,10,3,4,99,12.3887
2002,10,3,5,167,13.0832
2002,11,1,1,148,15.3402
2002,11,1,2,143,7.6971
2002,11,1,3,165,19.2970
2002,11,1,4,302,20.2826
2002,11,1,5,854,27.8708
2002,11,2,1,47,8.3594
2002,11,2,2,59,8.2122
2002,11,2,3,58,14.2551
2002,11,2,4,103,13.1247
2002,11,2,5,291,23.9903
2002,11,3,1,53,5.9313
2002,11,3,2,62,8.1964
2002,11,3,3,83,8.9624
2002,11,3,4,106,5.9278
2002,11,3,5,176,12.5709
2002,12,1,1,143,-6.8678
2002,12,1,2,141,-2.7182
2002,12,1,3,168,-6.3076
2002,12,1,4,289,-9.4318
2002,12,1,5,845,-13.6932
2002,12,2,1,49,-8.4088
2002,12,2,2,59,-6.7615
2002,12,2,3,55,-8.2028
2002,12,2,4,103,-8.0485
2002,12,2,5,282,-15.1080
2002,12,3,1,55,-5.8924
2002,12,3,2,63,-3.0320
2002,12,3,3,82,-4.2344
2002,12,3,4,107,-6.6768
2002,12,3,5,171,-10.9823
2003,1,1,1,100,1.6655
2003,1,1,2,96,-1.4100
2003,1,1,3,129,1.0734
2003,1,1,4,228,-0.2848
2003,1,1,5,766,1.4171
2003,1,2,1,37,-0.3627
2003,1,2,2,44,-5.2453
2003,1,2,3,46,-1.5890
2003,1,2,4,82,0.4750
2003,1,2,5,250,-2.7878
2003,1,3,1,35,-7.0252
2003,1,3,2,46,-4.3591
2003,1,3,3,59,-2.8124
2003,1,3,4,69,-0.1676
2003,1,3,5,147,-0.6700
2003,2,1,1,107,-6.9584
2003,2,1,2,108,-4.4033
2003,2,1,3,145,-0.8600
2003,2,1,4,257,-0.4797
2003,2,1,5,772,-3.2648
2003,2,2,1,43,-6.9426
2003,2,2,2,49,-4.0677
2003,2,2,3,55,-1.1725
2003,2,2,4,89,-1.4878
2003,2,2,5,260,-2.3035
2003,2,3,1,39,4.1044
2003,2,3,2,50,-4.0060
2003,2,3,3,65,-0.8127
2003,2,3,4,74,-1.8856
2003,2,3,5,154,0.8478
2003,3,1,1,106,0.5704
2003,3,1,2,107,0.9263
2003,3,1,3,149,2.2904
2003,3,1,4,267,2.7140
2003,3,1,5,752,2.7406
2003,3,2,1,43,4.4413
2003,3,2,2,50,1.3075
2003,3,2,3,56,0.7113
2003,3,2,4,96,-0.3140
2003,3,2,5,261,0.0840
2003,3,3,1,39,0.6961
2003,3,3,2,51,-0.3031
2003,3,3,3,65,1.8732
2003,3,3,4,79,2.1762
2003,3,3,5,151,0.8821
2003,4,1,1,97,13.1386
2003,4,1,2,92,7.2922
2003,4,1,3,136,20.6367
2003,4,1,4,245,12.8500
2003,4,1,5,681,14.5231
2003,4,2,1,41,9.8894
2003,4,2,2,49,10.6238
2003,4,2,3,52,7.6041
2003,4,2,4,91,13.5979
2003,4,2,5,249,15.5480
2003,4,3,1,38,5.5699
2003,4,3,2,49,9.4099
2003,4,3,3,63,6.4333
2003,4,3,4,73,5.4053
2003,4,3,5,150,7.4206
2003,5,1,1,135,14.7647
2003,5,1,2,124,9.9064
2003,5,1,3,172,12.5513
2003,5,1,4,290,16.3411
2003,5,1,5,724,29.2200
2003,5,2,1,55,15.3844
2003,5,2,2,74,10.0587
2003,5,2,3,68,12.4832
2003,5,2,4,104,15.9153
2003,5,2,5,258,20.8557
2003,5,3,1,62,6.8190
2003,5,3,2,57,4.4402
2003,5,3,3,84,4.9906
2003,5,3,4,105,4.2146
2003,5,3,5,165,6.3494
2003,6,1,1,136,8.0332
2003,6,1,2,127,7.5542
2003,6,1,3,172,5.5028
2003,6,1,4,286,8.0277
2003,6,1,5,730,5.3861
2003,6,2,1,56,5.3408
2003,6,2,2,71,4.6146
2003,6,2,3,70,3.4230
2003,6,2,4,105,3.2357
2003,6,2,5,270,-1.0429
2003,6,3,1,62,1.1349
2003,6,3,2,56,2.5716
2003,6,3,3,83,-0.0537
2003,6,3,4,106,2.1212
2003,6,3,5,168,2.4373
2003,7,1,1,125,8.3020
2003,7,1,2,114,6.9972
2003,7,1,3,139,11.2843
2003,7,1,4,260,11.5207
2003,7,1,5,678,9.8698
2003,7,2,1,53,6.4357
2003,7,2,2,71,3.0501
2003,7,2,3,65,8.5032
2003,7,2,4,98,7.1722
2003,7,2,5,263,10.4271
2003,7,3,1,59,3.3004
2003,7,3,2,53,7.4710
2003,7,3,3,72,0.7264
2003,7,3,4,99,0.1314
2003,7,3,5,165,4.1348
2003,8,1,1,140,7.0337
2003,8,1,2,127,5.0725
2003,8,1,3,151,3.2830
2003,8,1,4,278,6.7034
2003,8,1,5,679,6.6674
2003,8,2,1,50,5.1279
2003,8,2,2,76,4.5627
2003,8,2,3,65,6.4487
2003,8,2,4,109,6.6273
2003,8,2,5,272,7.7025
2003,8,3,1,63,2.4971
2003,8,3,2,57,5.1626
2003,8,3,3,80,1.7420
2003,8,3,4,109,1.8014
2003,8,3,5,174,2.3586
2003,9,1,1,140,1.2111
2003,9,1,2,125,2.1884
2003,9,1,3,151,0.3872
2003,9,1,4,272,3.0307
2003,9,1,5,667,6.5417
2003,9,2,1,48,-0.4606
2003,9,2,2,78,-4.9531
2003,9,2,3,61,-2.1678
2003,9,2,4,111,-4.5372
2003,9,2,5,276,-3.4785
2003,9,3,1,62,-1.6065
2003,9,3,2,58,-4.9141
2003,9,3,3,80,0.4964
2003,9,3,4,111,-1.1717
2003,9,3,5,177,-1.1920
2003,10,1,1,129,10.4932
2003,10,1,2,108,10.4688
2003,10,1,3,138,12.5824
2003,10,1,4,239,9.9803
2003,10,1,5,645,10.9141
2003,10,2,1,43,11.8730
2003,10,2,2,73,9.6630
2003,10,2,3,58,6.6512
2003,10,2,4,101,9.3209
2003,10,2,5,270,9.0133
2003,10,3,1,56,5.1969
2003,10,3,2,52,9.0772
2003,10,3,3,78,5.4206
2003,10,3,4,103,2.6645
2003,10,3,5,171,5.7543
2003,11,1,1,139,9.5386
2003,11,1,2,121,6.6807
2003,11,1,3,154,3.6248
2003,11,1,4,248,5.6162
2003,11,1,5,644,3.8518
2003,11,2,1,43,2.1903
2003,11,2,2,70,5.2609
2003,11,2,3,57,4.2742
2003,11,2,4,105,3.0210
2003,11,2,5,276,1.3817
2003,11,3,1,58,0.1406
2003,11,3,2,52,1.4609
2003,11,3,3,82,2.0429
2003,11,3,4,112,1.3359
2003,11,3,5,177,1.7941
2003,12,1,1,136,5.7764
2003,12,1,2,127,1.7469
2003,12,1,3,157,1.2218
2003,12,1,4,249,2.1814
2003,12,1,5,641,0.4241
2003,12,2,1,46,2.7896
2003,12,2,2,69,3.4995
2003,12,2,3,54,2.1660
2003,12,2,4,105,0.7508
2003,12,2,5,276,-0.9306
2003,12,3,1,59,5.2235
2003,12,3,2,54,8.0071
2003,12,3,3,82,4.6046
2003,12,3,4,111,6.0661
2003,12,3,5,175,3.4863
2004,1,1,1,98,4.3822
2004,1,1,2,97,5.6120
2004,1,1,3,116,4.6056
2004,1,1,4,202,9.6597
2004,1,1,5,572,14.0656
2004,1,2,1,33,3.5693
2004,1,2,2,49,0.3595
2004,1,2,3,37,4.1759
2004,1,2,4,87,7.6732
2004,1,2,5,249,9.8582
2004,1,3,1,39,-1.2193
2004,1,3,2,35,-0.5697
2004,1,3,3,58,3.6531
2004,1,3,4,78,2.2964
2004,1,3,5,151,3.0420
2004,2,1,1,100,3.6779
2004,2,1,2,108,1.8220
2004,2,1,3,133,0.4053
2004,2,1,4,212,-2.0974
2004,2,1,5,588,-3.2084
2004,2,2,1,40,-0.9025
2004,2,2,2,54,1.2902
2004,2,2,3,48,1.9746
2004,2,2,4,94,-3.4517
2004,2,2,5,266,-3.6064
