year,month,rank_ME,rank_EPRD,nstocks,ret_vw
1994,4,1,5,175,1.6696
1994,4,2,1,84,2.3514
1994,4,2,2,60,2.3239
1994,4,2,3,68,-0.8659
1994,4,2,4,53,1.3819
1994,4,2,5,48,1.9422
1994,4,3,1,140,1.0194
1994,4,3,2,125,1.2858
1994,4,3,3,102,1.4988
1994,4,3,4,73,-1.8651
1994,4,3,5,88,1.0091
1994,5,1,1,87,-3.2403
1994,5,1,2,169,-0.7344
1994,5,1,3,163,-0.4741
1994,5,1,4,154,-1.7999
1994,5,1,5,173,-2.0052
1994,5,2,1,84,-2.3281
1994,5,2,2,60,-1.6988
1994,5,2,3,68,-2.3531
1994,5,2,4,53,1.3681
1994,5,2,5,48,-0.8058
1994,5,3,1,140,-0.1178
1994,5,3,2,125,0.0241
1994,5,3,3,102,1.4480
1994,5,3,4,72,0.2934
1994,5,3,5,88,2.7981
1994,6,1,1,87,1.0366
1994,6,1,2,170,-2.1922
1994,6,1,3,161,-2.8857
1994,6,1,4,153,-5.4833
1994,6,1,5,174,-4.2552
1994,6,2,1,84,-1.3991
1994,6,2,2,60,-2.2469
1994,6,2,3,68,-2.4297
1994,6,2,4,53,-1.9807
1994,6,2,5,48,-1.0493
1994,6,3,1,140,-1.9709
1994,6,3,2,125,-3.1057
1994,6,3,3,102,-3.5364
1994,6,3,4,72,-1.9032
1994,6,3,5,89,-2.5590
1994,7,1,1,103,-0.0887
1994,7,1,2,194,1.1967
1994,7,1,3,180,0.4116
1994,7,1,4,166,2.5085
1994,7,1,5,193,4.5871
1994,7,2,1,80,2.3453
1994,7,2,2,74,2.4036
1994,7,2,3,76,1.2632
1994,7,2,4,59,2.3433
1994,7,2,5,51,3.2477
1994,7,3,1,143,2.3163
1994,7,3,2,121,3.5485
1994,7,3,3,104,4.5754
1994,7,3,4,79,5.0927
1994,7,3,5,96,3.0544
1994,8,1,1,103,4.0108
1994,8,1,2,194,3.3823
1994,8,1,3,179,4.1911
1994,8,1,4,166,2.1549
1994,8,1,5,191,2.6177
1994,8,2,1,80,4.6216
1994,8,2,2,74,5.5440
1994,8,2,3,76,5.6806
1994,8,2,4,58,6.7448
1994,8,2,5,51,5.8859
1994,8,3,1,143,5.8046
1994,8,3,2,121,4.8535
1994,8,3,3,104,2.5960
1994,8,3,4,79,3.0619
1994,8,3,5,96,3.9718
1994,9,1,1,103,2.2509
1994,9,1,2,194,1.1815
1994,9,1,3,178,1.3215
1994,9,1,4,164,-0.1934
1994,9,1,5,190,0.7970
1994,9,2,1,80,-1.3642
1994,9,2,2,74,-2.4357
1994,9,2,3,76,-0.2628
1994,9,2,4,58,-0.4285
1994,9,2,5,51,0.5234
1994,9,3,1,143,-1.2162
1994,9,3,2,120,-1.9746
1994,9,3,3,104,-2.5839
1994,9,3,4,79,-2.9059
1994,9,3,5,96,-1.7587
1994,10,1,1,102,1.3074
1994,10,1,2,193,0.2411
1994,10,1,3,177,0.9343
1994,10,1,4,164,0.5279
1994,10,1,5,189,0.0576
1994,10,2,1,80,0.8419
1994,10,2,2,74,1.9931
1994,10,2,3,76,-0.1219
1994,10,2,4,57,-1.4116
1994,10,2,5,51,-0.2296
1994,10,3,1,142,3.0242
1994,10,3,2,120,3.3859
1994,10,3,3,104,1.4773
1994,10,3,4,79,1.5060
1994,10,3,5,95,0.8150
1994,11,1,1,101,-1.8609
1994,11,1,2,192,-2.1206
1994,11,1,3,175,-1.9658
1994,11,1,4,164,-2.9791
1994,11,1,5,189,-4.0292
1994,11,2,1,80,-3.0385
1994,11,2,2,73,-2.2561
1994,11,2,3,76,-2.6653
1994,11,2,4,57,-2.6633
1994,11,2,5,51,-5.1855
1994,11,3,1,142,-0.5645
1994,11,3,2,120,-1.9951
1994,11,3,3,104,-4.4542
1994,11,3,4,78,-3.6967
1994,11,3,5,95,-5.9991
1994,12,1,1,101,-0.3494
1994,12,1,2,190,1.9693
1994,12,1,3,175,2.6172
1994,12,1,4,163,1.9864
1994,12,1,5,188,-2.0628
1994,12,2,1,80,3.3264
1994,12,2,2,73,3.5999
1994,12,2,3,75,4.5984
1994,12,2,4,57,2.1483
1994,12,2,5,51,0.3890
1994,12,3,1,142,0.7624
1994,12,3,2,120,0.7940
1994,12,3,3,104,2.2413
1994,12,3,4,78,2.1279
1994,12,3,5,94,2.2232
1995,1,1,1,101,4.2938
1995,1,1,2,186,-0.6256
1995,1,1,3,175,2.7470
1995,1,1,4,161,3.0253
1995,1,1,5,185,3.3038
1995,1,2,1,80,-0.5019
1995,1,2,2,73,-0.6626
1995,1,2,3,73,-0.6498
1995,1,2,4,57,-1.9966
1995,1,2,5,51,-2.7066
1995,1,3,1,142,3.6202
1995,1,3,2,119,2.7493
1995,1,3,3,104,1.4339
1995,1,3,4,78,1.1846
1995,1,3,5,94,-0.5130
1995,2,1,1,101,0.5162
1995,2,1,2,186,1.9996
1995,2,1,3,175,4.6589
1995,2,1,4,161,2.2296
1995,2,1,5,180,1.5224
1995,2,2,1,80,3.7578
1995,2,2,2,73,4.1516
1995,2,2,3,73,3.6431
1995,2,2,4,57,1.6862
1995,2,2,5,50,3.2846
1995,2,3,1,142,3.9203
1995,2,3,2,119,3.2087
1995,2,3,3,104,4.3456
1995,2,3,4,78,3.5103
1995,2,3,5,94,5.1006
1995,3,1,1,101,1.9384
1995,3,1,2,186,0.9598
1995,3,1,3,174,0.0617
1995,3,1,4,161,0.6862
1995,3,1,5,178,-0.5997
1995,3,2,1,80,0.7530
1995,3,2,2,73,1.2069
1995,3,2,3,72,1.3785
1995,3,2,4,57,1.3176
1995,3,2,5,50,-0.4953
1995,3,3,1,142,2.9531
1995,3,3,2,119,2.7220
1995,3,3,3,103,3.0207
1995,3,3,4,78,1.1840
1995,3,3,5,93,4.1890
1995,4,1,1,101,4.4473
1995,4,1,2,186,4.1372
1995,4,1,3,173,5.5281
1995,4,1,4,158,3.1034
1995,4,1,5,177,4.7534
1995,4,2,1,80,3.3429
1995,4,2,2,73,-0.3491
1995,4,2,3,72,4.1765
1995,4,2,4,56,3.0489
1995,4,2,5,50,4.6435
1995,4,3,1,142,2.3328
1995,4,3,2,119,3.8909
1995,4,3,3,102,2.4274
1995,4,3,4,77,2.2424
1995,4,3,5,92,3.1646
1995,5,1,1,101,5.4953
1995,5,1,2,186,4.2398
1995,5,1,3,172,1.3072
1995,5,1,4,157,3.7222
1995,5,1,5,176,2.3768
1995,5,2,1,80,0.5703
1995,5,2,2,73,0.3218
1995,5,2,3,72,1.6653
1995,5,2,4,56,2.6189
1995,5,2,5,49,2.8046
1995,5,3,1,142,3.9907
1995,5,3,2,119,3.8279
1995,5,3,3,102,3.6943
1995,5,3,4,77,3.8120
1995,5,3,5,92,2.3316
1995,6,1,1,101,5.3475
1995,6,1,2,186,3.8740
1995,6,1,3,172,8.0713
1995,6,1,4,156,4.9480
1995,6,1,5,172,5.3539
1995,6,2,1,80,4.1009
1995,6,2,2,72,2.4639
1995,6,2,3,72,4.9397
1995,6,2,4,56,4.8993
1995,6,2,5,49,1.2061
1995,6,3,1,142,4.1818
1995,6,3,2,118,1.2530
1995,6,3,3,102,1.0940
1995,6,3,4,76,3.9055
1995,6,3,5,90,2.2369
1995,7,1,1,112,4.1793
1995,7,1,2,187,2.8422
1995,7,1,3,223,4.3055
1995,7,1,4,158,4.8111
1995,7,1,5,200,3.1172
1995,7,2,1,87,4.8873
1995,7,2,2,79,6.9370
1995,7,2,3,82,5.1555
1995,7,2,4,50,3.9199
1995,7,2,5,59,5.4730
1995,7,3,1,155,3.3870
1995,7,3,2,125,1.4846
1995,7,3,3,101,4.0671
1995,7,3,4,93,4.4588
1995,7,3,5,106,3.2187
1995,8,1,1,112,4.8644
1995,8,1,2,187,4.3921
1995,8,1,3,222,2.9899
1995,8,1,4,158,4.7677
1995,8,1,5,197,1.1448
1995,8,2,1,87,2.3876
1995,8,2,2,79,0.5225
1995,8,2,3,82,1.8476
1995,8,2,4,49,2.4278
1995,8,2,5,59,0.5128
1995,8,3,1,155,-1.5467
1995,8,3,2,124,0.2061
1995,8,3,3,101,-0.2601
1995,8,3,4,91,-0.1449
1995,8,3,5,106,1.5582
1995,9,1,1,111,3.3595
1995,9,1,2,187,2.5266
1995,9,1,3,221,0.9247
1995,9,1,4,157,1.6818
1995,9,1,5,197,4.8213
1995,9,2,1,87,3.4296
1995,9,2,2,79,2.0604
1995,9,2,3,82,1.9840
1995,9,2,4,49,0.7118
1995,9,2,5,59,1.2028
1995,9,3,1,154,4.6749
1995,9,3,2,124,5.4564
1995,9,3,3,101,3.4599
1995,9,3,4,91,3.2628
1995,9,3,5,106,2.8463
1995,10,1,1,111,-1.3944
1995,10,1,2,185,-4.7677
1995,10,1,3,221,-3.0183
1995,10,1,4,156,-6.0378
1995,10,1,5,197,-4.3874
1995,10,2,1,87,-3.1718
1995,10,2,2,79,-5.3351
1995,10,2,3,81,-6.6668
1995,10,2,4,49,-5.8419
1995,10,2,5,59,-4.7189
1995,10,3,1,154,1.5774
1995,10,3,2,124,2.4628
1995,10,3,3,100,-1.8813
1995,10,3,4,91,-4.2087
1995,10,3,5,105,-1.9798
1995,11,1,1,111,3.2977
1995,11,1,2,185,1.6858
1995,11,1,3,221,2.7170
1995,11,1,4,153,0.5609
1995,11,1,5,195,-0.5452
1995,11,2,1,87,2.6908
1995,11,2,2,79,4.2350
1995,11,2,3,81,5.3239
1995,11,2,4,49,8.5407
1995,11,2,5,58,5.4183
1995,11,3,1,154,4.2426
1995,11,3,2,124,2.6033
1995,11,3,3,100,4.6128
1995,11,3,4,90,4.1949
1995,11,3,5,104,4.8942
1995,12,1,1,111,3.8228
1995,12,1,2,184,2.9543
1995,12,1,3,220,3.5351
1995,12,1,4,152,3.7915
1995,12,1,5,194,-0.1503
1995,12,2,1,87,2.7397
1995,12,2,2,79,2.2815
1995,12,2,3,81,1.5027
1995,12,2,4,49,-2.1111
1995,12,2,5,56,3.2869
1995,12,3,1,154,0.9188
1995,12,3,2,124,3.5493
1995,12,3,3,98,3.8581
1995,12,3,4,90,1.0116
1995,12,3,5,103,1.4273
1996,1,1,1,111,0.0412
1996,1,1,2,183,-0.9586
1996,1,1,3,219,-1.1542
1996,1,1,4,151,-0.7159
1996,1,1,5,194,1.8746
1996,1,2,1,87,-0.0686
1996,1,2,2,79,-0.9660
1996,1,2,3,81,-2.8606
1996,1,2,4,49,5.7770
1996,1,2,5,56,0.1341
1996,1,3,1,154,3.4749
1996,1,3,2,123,1.7352
1996,1,3,3,98,3.0993
1996,1,3,4,90,1.6172
1996,1,3,5,102,4.4460
1996,2,1,1,111,1.5846
1996,2,1,2,181,3.8888
1996,2,1,3,219,2.5501
1996,2,1,4,149,3.7189
1996,2,1,5,192,3.0710
1996,2,2,1,87,3.6258
1996,2,2,2,78,2.3724
1996,2,2,3,80,3.2296
1996,2,2,4,48,3.1417
1996,2,2,5,56,4.2611
1996,2,3,1,153,1.3746
1996,2,3,2,123,0.5102
1996,2,3,3,98,0.5305
1996,2,3,4,90,-0.8385
1996,2,3,5,102,1.0991
1996,3,1,1,110,0.7965
1996,3,1,2,181,2.3223
1996,3,1,3,217,0.8019
1996,3,1,4,148,3.8960
1996,3,1,5,191,2.5610
1996,3,2,1,87,2.0796
1996,3,2,2,78,1.3228
1996,3,2,3,80,3.2052
1996,3,2,4,48,1.2752
1996,3,2,5,56,0.1550
1996,3,3,1,153,0.6908
1996,3,3,2,123,-1.0998
1996,3,3,3,97,3.8606
1996,3,3,4,89,0.2095
1996,3,3,5,102,1.8136
1996,4,1,1,109,7.4459
1996,4,1,2,179,7.2006
1996,4,1,3,216,6.4274
1996,4,1,4,147,11.0011
1996,4,1,5,190,8.7791
1996,4,2,1,87,4.7216
1996,4,2,2,78,5.8569
1996,4,2,3,80,10.1968
1996,4,2,4,46,2.6790
1996,4,2,5,56,4.7683
1996,4,3,1,153,1.8855
1996,4,3,2,123,1.8577
1996,4,3,3,97,0.7905
1996,4,3,4,88,3.6669
1996,4,3,5,100,1.8397
1996,5,1,1,108,3.9537
1996,5,1,2,178,4.1898
1996,5,1,3,214,8.0735
1996,5,1,4,146,9.1705
1996,5,1,5,189,7.4724
1996,5,2,1,87,3.9833
1996,5,2,2,78,4.0309
1996,5,2,3,80,9.5525
1996,5,2,4,46,5.1313
1996,5,2,5,56,3.0168
1996,5,3,1,152,4.2137
1996,5,3,2,122,3.0960
1996,5,3,3,97,1.9400
1996,5,3,4,88,1.5735
1996,5,3,5,100,0.0729
1996,6,1,1,108,-2.2456
1996,6,1,2,178,-2.5062
1996,6,1,3,211,-5.4745
1996,6,1,4,143,-6.6620
1996,6,1,5,188,-7.3482
1996,6,2,1,87,-3.0357
1996,6,2,2,78,-2.1451
1996,6,2,3,79,-6.9225
1996,6,2,4,46,-5.3188
1996,6,2,5,56,-1.9214
1996,6,3,1,152,1.1250
1996,6,3,2,122,2.4095
1996,6,3,3,97,0.3796
1996,6,3,4,88,-1.1902
1996,6,3,5,100,-2.6317
1996,7,1,1,121,-5.9075
1996,7,1,2,204,-5.8107
1996,7,1,3,195,-5.7087
1996,7,1,4,167,-8.6432
1996,7,1,5,192,-8.5928
1996,7,2,1,95,-6.4999
1996,7,2,2,82,-8.2726
1996,7,2,3,73,-8.8684
1996,7,2,4,59,-10.3224
1996,7,2,5,68,-6.9296
1996,7,3,1,148,-4.6366
1996,7,3,2,116,-4.1038
1996,7,3,3,109,-5.8006
1996,7,3,4,91,-4.9345
1996,7,3,5,106,-5.6058
1996,8,1,1,121,4.2778
1996,8,1,2,203,4.3378
1996,8,1,3,193,3.7532
1996,8,1,4,166,4.0661
1996,8,1,5,191,1.9118
1996,8,2,1,95,6.1515
1996,8,2,2,82,3.9393
1996,8,2,3,73,6.7949
1996,8,2,4,59,3.5572
1996,8,2,5,67,5.4031
1996,8,3,1,148,2.9417
1996,8,3,2,116,-0.3810
1996,8,3,3,109,2.7872
1996,8,3,4,91,2.2119
1996,8,3,5,106,3.2571
1996,9,1,1,121,1.9723
1996,9,1,2,202,2.5791
1996,9,1,3,189,4.1758
1996,9,1,4,162,2.0579
1996,9,1,5,190,2.0720
1996,9,2,1,95,1.0590
1996,9,2,2,82,3.0072
1996,9,2,3,73,2.3738
1996,9,2,4,58,5.0757
1996,9,2,5,67,1.3085
1996,9,3,1,148,6.1905
1996,9,3,2,116,5.4804
1996,9,3,3,109,5.7304
1996,9,3,4,90,4.0069
1996,9,3,5,106,2.6777
1996,10,1,1,120,1.8760
1996,10,1,2,201,-0.0772
1996,10,1,3,188,-0.5416
1996,10,1,4,162,-1.3232
1996,10,1,5,188,-1.6037
1996,10,2,1,95,-0.6954
1996,10,2,2,82,0.7148
1996,10,2,3,72,-0.7415
1996,10,2,4,58,1.3130
1996,10,2,5,67,0.1339
1996,10,3,1,148,1.0871
1996,10,3,2,116,3.8406
1996,10,3,3,109,2.6342
1996,10,3,4,90,0.3884
1996,10,3,5,104,1.1440
1996,11,1,1,119,5.0764
1996,11,1,2,199,4.5667
1996,11,1,3,187,2.5278
1996,11,1,4,162,3.7410
1996,11,1,5,185,2.5597
1996,11,2,1,95,4.4434
1996,11,2,2,82,4.4562
1996,11,2,3,71,6.2561
1996,11,2,4,57,4.8309
1996,11,2,5,67,4.0658
1996,11,3,1,148,6.6866
1996,11,3,2,116,6.9638
1996,11,3,3,109,6.1775
1996,11,3,4,90,7.0514
1996,11,3,5,104,7.6076
1996,12,1,1,118,3.6201
1996,12,1,2,198,2.2395
1996,12,1,3,187,2.5557
1996,12,1,4,160,0.5004
1996,12,1,5,184,-0.2907
1996,12,2,1,95,3.4527
1996,12,2,2,82,1.6468
1996,12,2,3,71,2.7264
1996,12,2,4,57,1.4517
1996,12,2,5,67,1.1729
1996,12,3,1,148,-3.1995
1996,12,3,2,116,0.6248
1996,12,3,3,109,-1.9149
1996,12,3,4,90,-0.8362
1996,12,3,5,104,-0.3059
1997,1,1,1,118,3.9215
1997,1,1,2,195,2.7105
1997,1,1,3,186,4.9363
1997,1,1,4,159,4.4928
1997,1,1,5,181,5.8352
1997,1,2,1,95,1.3353
1997,1,2,2,82,0.8048
1997,1,2,3,71,3.2031
1997,1,2,4,55,0.1631
1997,1,2,5,67,6.3994
1997,1,3,1,148,7.4126
1997,1,3,2,115,5.8670
1997,1,3,3,108,4.0618
1997,1,3,4,90,6.2674
1997,1,3,5,102,2.5477
1997,2,1,1,118,-2.7874
1997,2,1,2,193,-2.4274
1997,2,1,3,184,-0.1562
1997,2,1,4,158,-4.4073
1997,2,1,5,180,-3.1843
1997,2,2,1,95,-1.1671
1997,2,2,2,82,-0.4181
1997,2,2,3,71,-1.2103
1997,2,2,4,55,0.2128
1997,2,2,5,67,-5.1462
1997,2,3,1,148,1.0727
1997,2,3,2,115,1.7783
1997,2,3,3,108,-1.1790
1997,2,3,4,90,-1.0960
1997,2,3,5,102,-0.9342
1997,3,1,1,118,-1.1804
1997,3,1,2,191,-2.7182
1997,3,1,3,183,-3.5810
1997,3,1,4,157,-2.1167
1997,3,1,5,180,-3.5534
1997,3,2,1,95,-1.0470
1997,3,2,2,82,-1.9903
1997,3,2,3,71,-3.8004
1997,3,2,4,54,-2.8744
1997,3,2,5,67,-3.5443
1997,3,3,1,148,-4.3879
1997,3,3,2,115,-4.1819
1997,3,3,3,108,-1.0198
1997,3,3,4,90,-1.2796
1997,3,3,5,102,-4.3068
1997,4,1,1,117,-2.8384
1997,4,1,2,188,-2.5841
1997,4,1,3,182,-3.4089
1997,4,1,4,155,-2.3591
1997,4,1,5,179,-4.1586
1997,4,2,1,94,2.4255
1997,4,2,2,82,-1.2264
1997,4,2,3,71,2.1540
1997,4,2,4,53,3.3097
1997,4,2,5,67,2.1132
1997,4,3,1,148,7.7811
1997,4,3,2,115,5.8196
1997,4,3,3,108,3.1600
1997,4,3,4,90,0.6624
1997,4,3,5,102,4.5650
1997,5,1,1,117,10.4272
1997,5,1,2,187,9.3507
1997,5,1,3,180,8.0467
1997,5,1,4,155,6.9421
1997,5,1,5,179,7.6494
1997,5,2,1,94,8.5524
1997,5,2,2,81,10.3159
1997,5,2,3,71,12.9203
1997,5,2,4,53,11.5708
1997,5,2,5,67,10.9211
1997,5,3,1,148,5.0132
1997,5,3,2,115,7.7656
1997,5,3,3,108,6.1535
1997,5,3,4,89,5.3138
1997,5,3,5,102,6.2750
1997,6,1,1,117,2.7601
1997,6,1,2,187,5.7660
1997,6,1,3,178,4.5867
1997,6,1,4,154,5.7216
1997,6,1,5,177,4.7971
1997,6,2,1,94,3.6035
1997,6,2,2,80,4.8692
1997,6,2,3,71,2.8055
1997,6,2,4,53,4.9179
1997,6,2,5,67,5.2084
1997,6,3,1,148,4.3762
1997,6,3,2,115,5.0339
1997,6,3,3,107,3.2949
1997,6,3,4,89,6.2893
1997,6,3,5,102,2.5974
1997,7,1,1,134,4.9993
1997,7,1,2,213,6.8097
1997,7,1,3,202,4.0933
1997,7,1,4,182,5.3405
1997,7,1,5,204,4.2471
1997,7,2,1,87,4.9407
1997,7,2,2,86,6.6086
1997,7,2,3,72,5.2078
1997,7,2,4,66,6.1845
1997,7,2,5,58,6.0587
1997,7,3,1,158,7.3095
1997,7,3,2,129,6.2666
1997,7,3,3,115,6.6781
1997,7,3,4,91,6.8492
1997,7,3,5,115,8.6855
1997,8,1,1,132,4.4664
1997,8,1,2,212,4.5939
1997,8,1,3,202,6.1281
1997,8,1,4,181,4.5149
1997,8,1,5,197,8.5393
1997,8,2,1,87,2.8041
1997,8,2,2,86,3.1814
1997,8,2,3,71,4.1844
1997,8,2,4,66,2.2720
1997,8,2,5,58,4.1441
1997,8,3,1,158,-6.7521
1997,8,3,2,129,-3.2811
1997,8,3,3,115,-5.5675
1997,8,3,4,89,-4.1629
1997,8,3,5,115,-1.1410
1997,9,1,1,129,8.5023
1997,9,1,2,212,9.4107
1997,9,1,3,202,7.1129
1997,9,1,4,179,7.3852
1997,9,1,5,196,10.8089
1997,9,2,1,86,6.2517
1997,9,2,2,85,5.0035
1997,9,2,3,69,5.4668
1997,9,2,4,64,7.9176
1997,9,2,5,57,6.1158
1997,9,3,1,157,4.5859
1997,9,3,2,127,5.2862
1997,9,3,3,115,5.0853
1997,9,3,4,87,4.0134
1997,9,3,5,113,6.3367
1997,10,1,1,129,-2.4172
1997,10,1,2,210,-2.9561
1997,10,1,3,201,-5.3195
1997,10,1,4,176,-2.3719
1997,10,1,5,196,-3.8657
1997,10,2,1,86,-1.8593
1997,10,2,2,85,-4.0073
1997,10,2,3,69,-5.8873
1997,10,2,4,63,-5.0620
1997,10,2,5,56,-5.1323
1997,10,3,1,157,-3.4669
1997,10,3,2,126,-2.8166
1997,10,3,3,115,-2.4523
1997,10,3,4,87,-6.1471
1997,10,3,5,111,-3.9832
1997,11,1,1,127,-0.0929
1997,11,1,2,210,0.3807
1997,11,1,3,201,-1.1963
1997,11,1,4,173,-1.0752
1997,11,1,5,194,-2.9111
1997,11,2,1,85,0.8592
1997,11,2,2,85,0.8069
1997,11,2,3,67,-1.2255
1997,11,2,4,63,1.6447
1997,11,2,5,54,-2.6063
1997,11,3,1,157,5.5042
1997,11,3,2,126,5.3296
1997,11,3,3,115,5.8722
1997,11,3,4,87,2.0192
1997,11,3,5,110,3.3598
1997,12,1,1,126,-1.6363
1997,12,1,2,207,-0.8321
1997,12,1,3,201,0.4152
1997,12,1,4,173,0.0531
1997,12,1,5,193,-1.4269
1997,12,2,1,85,2.1319
1997,12,2,2,85,-0.2380
1997,12,2,3,67,-0.3146
1997,12,2,4,63,0.7647
1997,12,2,5,52,1.7158
1997,12,3,1,157,1.1238
1997,12,3,2,126,1.9609
1997,12,3,3,115,1.0737
1997,12,3,4,86,-0.8496
1997,12,3,5,109,1.3834
1998,1,1,1,126,-0.7565
1998,1,1,2,205,-0.8071
1998,1,1,3,194,-0.4496
1998,1,1,4,172,-0.3554
1998,1,1,5,192,-1.8032
1998,1,2,1,85,-0.4963
1998,1,2,2,85,-3.0256
1998,1,2,3,66,-3.2409
1998,1,2,4,60,-1.8515
1998,1,2,5,50,-2.1793
1998,1,3,1,157,4.5816
1998,1,3,2,126,0.8669
1998,1,3,3,115,0.1380
1998,1,3,4,85,0.1519
1998,1,3,5,109,-0.0156
1998,2,1,1,125,5.9732
1998,2,1,2,204,5.0952
1998,2,1,3,193,6.5337
1998,2,1,4,169,2.9571
1998,2,1,5,188,4.3224
1998,2,2,1,84,7.5330
1998,2,2,2,85,7.3072
1998,2,2,3,65,7.5411
1998,2,2,4,60,8.3865
1998,2,2,5,50,4.8332
1998,2,3,1,157,8.5487
1998,2,3,2,125,3.6454
1998,2,3,3,115,5.1221
1998,2,3,4,85,6.7963
1998,2,3,5,108,5.3947
1998,3,1,1,125,4.4673
1998,3,1,2,202,4.3442
1998,3,1,3,191,4.3341
1998,3,1,4,168,5.0410
1998,3,1,5,186,3.5826
1998,3,2,1,84,4.7005
1998,3,2,2,85,3.0185
1998,3,2,3,65,1.6951
1998,3,2,4,60,5.4793
1998,3,2,5,50,1.9237
1998,3,3,1,157,4.9903
1998,3,3,2,125,4.4859
1998,3,3,3,115,3.5316
1998,3,3,4,85,5.6174
1998,3,3,5,108,5.4622
1998,4,1,1,125,0.4506
1998,4,1,2,199,2.8825
1998,4,1,3,189,1.5075
1998,4,1,4,165,2.1402
1998,4,1,5,183,-0.6264
1998,4,2,1,83,-0.1740
1998,4,2,2,85,1.5095
1998,4,2,3,65,-1.4674
1998,4,2,4,59,-0.6855
1998,4,2,5,50,-1.0881
1998,4,3,1,157,0.4356
1998,4,3,2,124,0.0413
1998,4,3,3,114,0.3580
1998,4,3,4,85,-0.6509
1998,4,3,5,108,1.8780
1998,5,1,1,125,-2.9753
1998,5,1,2,197,-2.1858
1998,5,1,3,187,-4.2214
1998,5,1,4,162,-2.2136
1998,5,1,5,179,-3.7206
1998,5,2,1,82,-2.5849
1998,5,2,2,85,-3.9381
1998,5,2,3,64,-5.1488
1998,5,2,4,58,-5.1511
1998,5,2,5,50,-7.5143
1998,5,3,1,157,-2.2384
1998,5,3,2,123,-2.4192
1998,5,3,3,114,-2.2267
1998,5,3,4,84,-2.2661
1998,5,3,5,108,0.4113
1998,6,1,1,125,-1.4776
1998,6,1,2,195,-1.7568
1998,6,1,3,187,-0.5763
1998,6,1,4,160,-1.9576
1998,6,1,5,176,-4.5369
1998,6,2,1,82,0.2608
1998,6,2,2,85,-2.5023
1998,6,2,3,64,-1.4608
1998,6,2,4,58,-1.5354
1998,6,2,5,48,-2.3389
1998,6,3,1,156,7.6966
1998,6,3,2,123,2.0957
1998,6,3,3,114,3.3606
1998,6,3,4,82,-1.3158
1998,6,3,5,108,-0.7997
1998,7,1,1,170,-6.1334
1998,7,1,2,195,-6.2981
1998,7,1,3,193,-7.9826
1998,7,1,4,192,-6.7975
1998,7,1,5,186,-4.5023
1998,7,2,1,74,-5.4780
1998,7,2,2,81,-7.9479
1998,7,2,3,78,-9.4775
1998,7,2,4,76,-9.2209
1998,7,2,5,62,-10.5181
1998,7,3,1,164,-0.3523
1998,7,3,2,120,-2.7953
1998,7,3,3,109,-2.3522
1998,7,3,4,105,-5.7664
1998,7,3,5,111,0.6713
1998,8,1,1,170,-16.1279
1998,8,1,2,194,-16.7558
1998,8,1,3,192,-19.5383
1998,8,1,4,189,-17.0696
1998,8,1,5,184,-22.7328
1998,8,2,1,74,-12.3161
1998,8,2,2,81,-13.2118
1998,8,2,3,78,-15.3441
1998,8,2,4,75,-18.3659
1998,8,2,5,62,-20.0321
1998,8,3,1,164,-12.4966
1998,8,3,2,120,-10.8451
1998,8,3,3,108,-9.7066
1998,8,3,4,104,-10.1087
1998,8,3,5,110,-16.5848
1998,9,1,1,170,6.4048
1998,9,1,2,191,1.4505
1998,9,1,3,192,5.7270
1998,9,1,4,187,0.1025
1998,9,1,5,184,2.0548
1998,9,2,1,74,7.6773
1998,9,2,2,80,5.6581
1998,9,2,3,78,6.0937
1998,9,2,4,75,4.9440
1998,9,2,5,62,4.1314
1998,9,3,1,164,8.3087
1998,9,3,2,120,6.2894
1998,9,3,3,107,5.2898
1998,9,3,4,104,7.1478
1998,9,3,5,109,9.1276
1998,10,1,1,169,2.0067
1998,10,1,2,190,5.4385
1998,10,1,3,190,2.1844
1998,10,1,4,185,2.3791
1998,10,1,5,178,4.7052
1998,10,2,1,74,6.2505
1998,10,2,2,80,6.1380
1998,10,2,3,78,2.6933
1998,10,2,4,74,8.4818
1998,10,2,5,62,5.9136
1998,10,3,1,164,6.9009
1998,10,3,2,120,7.7335
1998,10,3,3,104,8.3578
1998,10,3,4,103,5.8601
1998,10,3,5,109,8.6861
1998,11,1,1,168,3.5749
1998,11,1,2,189,6.8969
1998,11,1,3,187,8.3913
1998,11,1,4,183,6.1735
1998,11,1,5,176,6.0465
1998,11,2,1,74,3.9268
1998,11,2,2,80,4.1059
1998,11,2,3,78,2.7746
1998,11,2,4,72,5.1292
1998,11,2,5,62,1.4658
1998,11,3,1,164,8.1249
1998,11,3,2,119,5.8569
1998,11,3,3,103,3.5646
1998,11,3,4,101,7.5745
1998,11,3,5,108,3.7131
1998,12,1,1,167,2.2910
1998,12,1,2,188,2.5028
1998,12,1,3,183,4.9577
1998,12,1,4,182,0.5976
1998,12,1,5,172,-2.2799
1998,12,2,1,74,8.5545
1998,12,2,2,80,3.9423
1998,12,2,3,78,-1.3760
1998,12,2,4,72,5.0190
1998,12,2,5,62,1.6805
1998,12,3,1,164,7.9763
1998,12,3,2,118,2.7325
1998,12,3,3,103,6.9761
1998,12,3,4,101,0.9563
1998,12,3,5,106,6.5761
1999,1,1,1,167,2.6417
1999,1,1,2,187,5.1699
1999,1,1,3,182,1.9328
1999,1,1,4,178,2.0091
1999,1,1,5,168,6.4840
