year,month,rank_ME,rank_RCA,nstocks,ret_vw
1989,12,1,1,132,-1.0074
1989,12,1,2,208,-2.3211
1989,12,1,3,144,-2.9922
1989,12,1,4,231,1.0264
1989,12,1,5,495,-0.9973
1989,12,2,1,36,-1.8169
1989,12,2,2,54,0.5632
1989,12,2,3,39,-0.9408
1989,12,2,4,52,0.8453
1989,12,2,5,80,2.8278
1989,12,3,1,49,4.0108
1989,12,3,2,49,3.2957
1989,12,3,3,49,-0.4729
1989,12,3,4,49,1.7450
1989,12,3,5,57,1.6186
1990,1,1,1,132,-8.7372
1990,1,1,2,206,-8.9725
1990,1,1,3,143,-7.0921
1990,1,1,4,230,-5.4116
1990,1,1,5,489,-6.6321
1990,1,2,1,36,-7.7643
1990,1,2,2,54,-6.6955
1990,1,2,3,38,-7.0947
1990,1,2,4,52,-7.1399
1990,1,2,5,80,-11.8754
1990,1,3,1,49,-6.2291
1990,1,3,2,48,-5.3579
1990,1,3,3,49,-4.8698
1990,1,3,4,49,-3.3421
1990,1,3,5,56,-6.2571
1990,2,1,1,132,2.3862
1990,2,1,2,206,1.6265
1990,2,1,3,143,1.1420
1990,2,1,4,229,2.7493
1990,2,1,5,487,3.1775
1990,2,2,1,36,-2.5245
1990,2,2,2,52,6.5061
1990,2,2,3,37,0.0350
1990,2,2,4,52,4.8593
1990,2,2,5,79,5.1883
1990,2,3,1,49,1.7227
1990,2,3,2,47,1.0953
1990,2,3,3,48,3.8011
1990,2,3,4,49,2.1267
1990,2,3,5,55,0.6991
1990,3,1,1,130,4.8043
1990,3,1,2,206,4.5072
1990,3,1,3,141,3.5771
1990,3,1,4,227,4.5520
1990,3,1,5,485,5.6502
1990,3,2,1,36,7.0419
1990,3,2,2,52,4.5934
1990,3,2,3,36,2.7982
1990,3,2,4,52,3.8995
1990,3,2,5,79,8.3138
1990,3,3,1,49,2.4142
1990,3,3,2,47,3.1821
1990,3,3,3,48,3.1609
1990,3,3,4,49,3.2973
1990,3,3,5,56,4.7275
1990,4,1,1,128,-0.3737
1990,4,1,2,206,-1.7987
1990,4,1,3,137,-3.1569
1990,4,1,4,226,-0.4366
1990,4,1,5,482,-2.6403
1990,4,2,1,36,-3.8630
1990,4,2,2,52,-0.2631
1990,4,2,3,36,-4.1350
1990,4,2,4,52,-3.8848
1990,4,2,5,79,-3.1804
1990,4,3,1,49,-1.3835
1990,4,3,2,46,-3.1352
1990,4,3,3,48,-3.9210
1990,4,3,4,49,-1.2353
1990,4,3,5,56,-0.5689
1990,5,1,1,126,5.0676
1990,5,1,2,202,7.1225
1990,5,1,3,135,8.1485
1990,5,1,4,226,9.0778
1990,5,1,5,476,9.3807
1990,5,2,1,36,7.0922
1990,5,2,2,51,6.1532
1990,5,2,3,36,9.1065
1990,5,2,4,52,11.2868
1990,5,2,5,79,14.0824
1990,5,3,1,49,6.5833
1990,5,3,2,46,7.4461
1990,5,3,3,48,9.6764
1990,5,3,4,49,10.4880
1990,5,3,5,56,11.3895
1990,6,1,1,122,1.7070
1990,6,1,2,201,1.8599
1990,6,1,3,134,0.2685
1990,6,1,4,226,2.7139
1990,6,1,5,471,1.8148
1990,6,2,1,36,-1.2628
1990,6,2,2,51,-0.2006
1990,6,2,3,36,3.9344
1990,6,2,4,52,0.9905
1990,6,2,5,78,2.0452
1990,6,3,1,49,-0.2121
1990,6,3,2,46,-0.5453
1990,6,3,3,48,-1.3761
1990,6,3,4,49,-0.9523
1990,6,3,5,56,0.6563
1990,7,1,1,148,-5.8841
1990,7,1,2,144,-3.4660
1990,7,1,3,169,-4.5470
1990,7,1,4,228,-6.4494
1990,7,1,5,483,-6.3241
1990,7,2,1,51,-3.9418
1990,7,2,2,51,-1.9621
1990,7,2,3,49,-2.3861
1990,7,2,4,57,-4.8959
1990,7,2,5,86,-7.2309
1990,7,3,1,46,5.2021
1990,7,3,2,54,0.7404
1990,7,3,3,44,0.5796
1990,7,3,4,56,-1.4750
1990,7,3,5,71,-1.8848
1990,8,1,1,148,-14.7121
1990,8,1,2,143,-14.4584
1990,8,1,3,168,-13.6090
1990,8,1,4,228,-15.8635
1990,8,1,5,478,-15.5736
1990,8,2,1,51,-14.5359
1990,8,2,2,51,-14.7331
1990,8,2,3,49,-12.4331
1990,8,2,4,56,-16.3340
1990,8,2,5,85,-16.6669
1990,8,3,1,46,-4.5775
1990,8,3,2,54,-9.6116
1990,8,3,3,44,-11.0067
1990,8,3,4,56,-9.1793
1990,8,3,5,70,-10.0772
1990,9,1,1,147,-10.9021
1990,9,1,2,143,-9.1070
1990,9,1,3,168,-7.8477
1990,9,1,4,227,-9.4478
1990,9,1,5,471,-9.1016
1990,9,2,1,51,-10.3278
1990,9,2,2,51,-9.5132
1990,9,2,3,49,-9.5508
1990,9,2,4,56,-9.6738
1990,9,2,5,85,-13.3682
1990,9,3,1,46,-2.1732
1990,9,3,2,54,-6.1939
1990,9,3,3,42,-7.3534
1990,9,3,4,56,-3.3963
1990,9,3,5,70,-6.7500
1990,10,1,1,146,-7.5958
1990,10,1,2,141,-5.9465
1990,10,1,3,168,-4.2107
1990,10,1,4,226,-5.5832
1990,10,1,5,467,-4.7958
1990,10,2,1,51,-12.0337
1990,10,2,2,50,-7.4689
1990,10,2,3,49,-3.9045
1990,10,2,4,55,-6.2773
1990,10,2,5,85,-4.3572
1990,10,3,1,46,-1.7800
1990,10,3,2,54,-2.0486
1990,10,3,3,42,0.5299
1990,10,3,4,56,1.7613
1990,10,3,5,70,0.1715
1990,11,1,1,146,4.4681
1990,11,1,2,141,6.3866
1990,11,1,3,164,4.4688
1990,11,1,4,227,5.4452
1990,11,1,5,462,4.1643
1990,11,2,1,51,6.4691
1990,11,2,2,49,10.3690
1990,11,2,3,47,11.3329
1990,11,2,4,55,13.1883
1990,11,2,5,85,12.1891
1990,11,3,1,46,4.2776
1990,11,3,2,54,4.8244
1990,11,3,3,42,7.0601
1990,11,3,4,56,8.8539
1990,11,3,5,70,7.6683
1990,12,1,1,146,3.8150
1990,12,1,2,140,-0.7251
1990,12,1,3,164,0.9285
1990,12,1,4,226,-2.0362
1990,12,1,5,458,2.2818
1990,12,2,1,50,4.5154
1990,12,2,2,49,5.7300
1990,12,2,3,47,3.0712
1990,12,2,4,55,6.3351
1990,12,2,5,85,6.8684
1990,12,3,1,46,2.2241
1990,12,3,2,54,3.4562
1990,12,3,3,42,1.9847
1990,12,3,4,56,2.1568
1990,12,3,5,70,3.4134
1991,1,1,1,146,7.9919
1991,1,1,2,140,10.0064
1991,1,1,3,162,12.8220
1991,1,1,4,222,10.9211
1991,1,1,5,453,18.2056
1991,1,2,1,50,5.6009
1991,1,2,2,49,10.0315
1991,1,2,3,47,12.7309
1991,1,2,4,55,13.8365
1991,1,2,5,85,15.7694
1991,1,3,1,46,1.5000
1991,1,3,2,54,4.0016
1991,1,3,3,41,8.1454
1991,1,3,4,56,5.7969
1991,1,3,5,70,7.8099
1991,2,1,1,146,11.9662
1991,2,1,2,139,13.8325
1991,2,1,3,160,11.3940
1991,2,1,4,221,14.3927
1991,2,1,5,449,15.8676
1991,2,2,1,50,10.9784
1991,2,2,2,49,9.7625
1991,2,2,3,47,9.5806
1991,2,2,4,55,7.4138
1991,2,2,5,84,10.8914
1991,2,3,1,46,9.4008
1991,2,3,2,54,7.6993
1991,2,3,3,41,8.1169
1991,2,3,4,56,5.5660
1991,2,3,5,70,7.4937
1991,3,1,1,143,9.5336
1991,3,1,2,139,3.3451
1991,3,1,3,160,8.6346
1991,3,1,4,220,7.4768
1991,3,1,5,444,15.2789
1991,3,2,1,50,0.8862
1991,3,2,2,49,5.5566
1991,3,2,3,47,5.1849
1991,3,2,4,55,6.7341
1991,3,2,5,84,8.7550
1991,3,3,1,46,2.2854
1991,3,3,2,54,3.0967
1991,3,3,3,41,2.0527
1991,3,3,4,56,-1.2238
1991,3,3,5,70,3.6940
1991,4,1,1,144,-2.3359
1991,4,1,2,139,-0.8064
1991,4,1,3,159,1.6994
1991,4,1,4,220,1.2333
1991,4,1,5,437,-0.9644
1991,4,2,1,50,0.6891
1991,4,2,2,49,-0.8964
1991,4,2,3,47,0.9996
1991,4,2,4,55,-4.0784
1991,4,2,5,84,-0.9878
1991,4,3,1,46,0.5893
1991,4,3,2,54,0.3301
1991,4,3,3,41,-2.7842
1991,4,3,4,56,-1.7583
1991,4,3,5,70,0.6292
1991,5,1,1,144,5.1881
1991,5,1,2,138,2.8704
1991,5,1,3,158,4.3073
1991,5,1,4,220,4.8697
1991,5,1,5,431,4.0306
1991,5,2,1,50,4.4221
1991,5,2,2,49,4.5925
1991,5,2,3,47,5.5647
1991,5,2,4,55,1.9981
1991,5,2,5,84,5.1032
1991,5,3,1,46,0.1471
1991,5,3,2,54,5.4162
1991,5,3,3,41,9.2485
1991,5,3,4,56,6.0494
1991,5,3,5,70,3.9212
1991,6,1,1,141,-4.7863
1991,6,1,2,138,-4.6557
1991,6,1,3,157,-6.8894
1991,6,1,4,220,-4.3789
1991,6,1,5,429,-9.3487
1991,6,2,1,50,-4.0117
1991,6,2,2,49,-1.8644
1991,6,2,3,47,-1.4614
1991,6,2,4,55,-7.4000
1991,6,2,5,83,-9.4898
1991,6,3,1,46,-4.2092
1991,6,3,2,54,-4.0120
1991,6,3,3,41,-5.1090
1991,6,3,4,55,-4.9782
1991,6,3,5,70,-4.5337
1991,7,1,1,133,2.4648
1991,7,1,2,133,1.3403
1991,7,1,3,159,1.7013
1991,7,1,4,239,4.1828
1991,7,1,5,483,4.3059
1991,7,2,1,37,7.1398
1991,7,2,2,55,3.3075
1991,7,2,3,52,6.3920
1991,7,2,4,59,5.3346
1991,7,2,5,98,3.8711
1991,7,3,1,51,5.0016
1991,7,3,2,49,2.5823
1991,7,3,3,52,3.3797
1991,7,3,4,60,5.3766
1991,7,3,5,72,6.1136
1991,8,1,1,132,3.8301
1991,8,1,2,132,-0.8928
1991,8,1,3,158,1.9232
1991,8,1,4,239,4.9760
1991,8,1,5,477,7.2877
1991,8,2,1,37,1.6592
1991,8,2,2,54,2.0728
1991,8,2,3,52,2.8719
1991,8,2,4,58,6.6348
1991,8,2,5,98,6.8660
1991,8,3,1,51,2.7334
1991,8,3,2,49,1.6597
1991,8,3,3,52,0.8509
1991,8,3,4,60,1.2797
1991,8,3,5,72,2.2441
1991,9,1,1,132,-1.6061
1991,9,1,2,131,0.4791
1991,9,1,3,156,2.4541
1991,9,1,4,238,0.9927
1991,9,1,5,473,3.9355
1991,9,2,1,37,-0.4140
1991,9,2,2,54,-0.8699
1991,9,2,3,52,3.9336
1991,9,2,4,58,-1.1007
1991,9,2,5,98,1.7189
1991,9,3,1,51,-1.3191
1991,9,3,2,49,-3.2822
1991,9,3,3,52,-2.5843
1991,9,3,4,60,0.7377
1991,9,3,5,72,-2.6720
1991,10,1,1,131,2.2517
1991,10,1,2,131,-1.2896
1991,10,1,3,155,2.7245
1991,10,1,4,238,5.8439
1991,10,1,5,471,10.1819
1991,10,2,1,37,1.7539
1991,10,2,2,54,3.3490
1991,10,2,3,52,0.6602
1991,10,2,4,57,6.3320
1991,10,2,5,98,5.3541
1991,10,3,1,51,0.7793
1991,10,3,2,49,0.3749
1991,10,3,3,52,1.5826
1991,10,3,4,60,2.9978
1991,10,3,5,71,4.6884
1991,11,1,1,130,-4.0317
1991,11,1,2,130,-3.8125
1991,11,1,3,153,-2.1522
1991,11,1,4,238,-4.4095
1991,11,1,5,468,-3.6705
1991,11,2,1,37,-6.1992
1991,11,2,2,54,-5.1841
1991,11,2,3,52,-4.9251
1991,11,2,4,57,-8.3774
1991,11,2,5,96,-7.6753
1991,11,3,1,51,-5.6623
1991,11,3,2,49,-4.0332
1991,11,3,3,52,-4.9306
1991,11,3,4,60,-3.8048
1991,11,3,5,71,-3.0735
1991,12,1,1,129,6.4005
1991,12,1,2,129,6.4994
1991,12,1,3,150,3.7348
1991,12,1,4,237,9.4320
1991,12,1,5,466,9.1191
1991,12,2,1,37,4.1901
1991,12,2,2,54,9.2056
1991,12,2,3,52,10.5110
1991,12,2,4,57,10.7436
1991,12,2,5,96,14.9741
1991,12,3,1,51,9.5464
1991,12,3,2,49,13.0722
1991,12,3,3,52,10.3606
1991,12,3,4,60,10.5346
1991,12,3,5,71,13.6432
1992,1,1,1,127,12.4072
1992,1,1,2,129,14.7746
1992,1,1,3,148,15.4587
1992,1,1,4,234,13.4909
1992,1,1,5,457,16.9493
1992,1,2,1,37,12.4987
1992,1,2,2,54,5.4294
1992,1,2,3,52,5.1852
1992,1,2,4,57,9.5409
1992,1,2,5,96,8.4806
1992,1,3,1,51,-3.2161
1992,1,3,2,49,-3.3832
1992,1,3,3,52,1.7524
1992,1,3,4,59,0.1905
1992,1,3,5,71,-2.1100
1992,2,1,1,127,7.2321
1992,2,1,2,130,4.6146
1992,2,1,3,148,2.5912
1992,2,1,4,234,2.0839
1992,2,1,5,453,0.6436
1992,2,2,1,37,1.6362
1992,2,2,2,54,4.8440
1992,2,2,3,52,2.9710
1992,2,2,4,57,2.3404
1992,2,2,5,95,-2.0005
1992,2,3,1,51,-0.6225
1992,2,3,2,49,1.7994
1992,2,3,3,52,5.8272
1992,2,3,4,59,-0.8039
1992,2,3,5,71,1.0561
1992,3,1,1,127,-2.0517
1992,3,1,2,130,0.0806
1992,3,1,3,148,-2.9427
1992,3,1,4,233,-5.4144
1992,3,1,5,447,-7.2866
1992,3,2,1,37,-6.2825
1992,3,2,2,54,-3.0664
1992,3,2,3,52,-3.2688
1992,3,2,4,57,-4.4781
1992,3,2,5,95,-7.9578
1992,3,3,1,51,-1.9525
1992,3,3,2,49,-2.0743
1992,3,3,3,52,-0.6845
1992,3,3,4,59,-2.1171
1992,3,3,5,71,-3.5149
1992,4,1,1,126,-2.4094
1992,4,1,2,128,-5.6619
1992,4,1,3,148,-5.7882
1992,4,1,4,231,-9.1470
1992,4,1,5,443,-9.4795
1992,4,2,1,36,-0.5147
1992,4,2,2,54,-0.9004
1992,4,2,3,52,-3.3847
1992,4,2,4,57,-2.1441
1992,4,2,5,94,-8.0211
1992,4,3,1,51,6.6116
1992,4,3,2,49,2.7667
1992,4,3,3,52,5.8620
1992,4,3,4,59,3.5478
1992,4,3,5,71,-0.2507
1992,5,1,1,124,0.2249
1992,5,1,2,127,-1.1203
1992,5,1,3,147,-0.1899
1992,5,1,4,231,0.2652
1992,5,1,5,437,-1.0431
1992,5,2,1,36,0.6723
1992,5,2,2,54,0.8893
1992,5,2,3,52,0.1095
1992,5,2,4,57,-0.1704
1992,5,2,5,94,2.8694
1992,5,3,1,51,0.5704
1992,5,3,2,49,-0.4112
1992,5,3,3,52,0.7295
1992,5,3,4,59,0.4448
1992,5,3,5,71,0.1777
1992,6,1,1,124,-8.0357
1992,6,1,2,125,-4.0516
1992,6,1,3,144,-6.7782
1992,6,1,4,229,-6.9571
1992,6,1,5,426,-8.8681
1992,6,2,1,36,-6.0394
1992,6,2,2,54,-2.6140
1992,6,2,3,52,-5.6328
1992,6,2,4,57,-3.7610
1992,6,2,5,94,-6.2194
1992,6,3,1,51,-2.2117
1992,6,3,2,49,0.0931
1992,6,3,3,52,-0.1208
1992,6,3,4,59,-2.8678
1992,6,3,5,71,-4.5661
1992,7,1,1,116,-0.0737
1992,7,1,2,144,0.4049
1992,7,1,3,132,2.8927
1992,7,1,4,256,1.6043
1992,7,1,5,463,0.1974
1992,7,2,1,36,-2.0016
1992,7,2,2,56,0.6983
1992,7,2,3,55,1.9683
1992,7,2,4,72,1.6975
1992,7,2,5,109,4.8467
1992,7,3,1,59,5.5113
1992,7,3,2,55,2.3962
1992,7,3,3,52,2.6378
1992,7,3,4,66,3.5200
1992,7,3,5,74,5.3865
1992,8,1,1,114,-5.2343
1992,8,1,2,141,-2.1511
1992,8,1,3,132,-4.1577
1992,8,1,4,256,-4.3702
1992,8,1,5,456,-5.3838
1992,8,2,1,36,-4.3779
1992,8,2,2,55,-3.6549
1992,8,2,3,55,-2.2820
1992,8,2,4,72,-5.9800
1992,8,2,5,109,-5.2041
1992,8,3,1,59,0.3717
1992,8,3,2,55,-0.9494
1992,8,3,3,52,-5.4839
1992,8,3,4,66,-4.2690
1992,8,3,5,74,-3.6804
1992,9,1,1,114,2.4451
1992,9,1,2,141,-0.9411
1992,9,1,3,133,-1.3020
1992,9,1,4,252,-0.4171
1992,9,1,5,449,0.9959
1992,9,2,1,36,-0.7917
1992,9,2,2,55,1.0675
1992,9,2,3,55,1.3554
1992,9,2,4,71,1.1257
1992,9,2,5,109,4.9233
1992,9,3,1,59,1.2178
1992,9,3,2,55,3.0721
1992,9,3,3,52,-0.0204
1992,9,3,4,66,0.5270
1992,9,3,5,74,-1.3637
1992,10,1,1,113,-0.4878
1992,10,1,2,140,2.4388
1992,10,1,3,133,0.1490
1992,10,1,4,249,1.7104
1992,10,1,5,448,5.2496
1992,10,2,1,36,3.6111
1992,10,2,2,55,1.0109
1992,10,2,3,55,2.6824
1992,10,2,4,71,6.7403
1992,10,2,5,108,6.0589
1992,10,3,1,59,-2.9519
1992,10,3,2,55,-0.4983
1992,10,3,3,52,0.9434
1992,10,3,4,66,-0.1755
1992,10,3,5,74,3.3605
1992,11,1,1,112,8.0768
1992,11,1,2,139,7.7113
1992,11,1,3,130,12.1369
1992,11,1,4,247,13.2816
1992,11,1,5,444,12.3957
1992,11,2,1,36,6.6457
1992,11,2,2,55,5.2003
1992,11,2,3,55,6.0059
1992,11,2,4,71,9.7627
1992,11,2,5,108,12.7513
1992,11,3,1,59,1.2875
1992,11,3,2,55,2.9313
1992,11,3,3,52,5.0001
1992,11,3,4,66,4.4899
1992,11,3,5,74,3.0150
1992,12,1,1,112,2.2421
1992,12,1,2,138,4.3492
1992,12,1,3,130,6.1422
1992,12,1,4,246,3.8604
1992,12,1,5,440,1.1197
1992,12,2,1,36,0.2716
1992,12,2,2,55,4.6703
1992,12,2,3,55,2.3426
1992,12,2,4,71,3.0257
1992,12,2,5,108,3.6070
1992,12,3,1,59,1.4053
1992,12,3,2,55,0.7922
1992,12,3,3,52,1.2776
1992,12,3,4,66,-0.7882
1992,12,3,5,74,0.5841
1993,1,1,1,112,2.0767
1993,1,1,2,138,5.1187
1993,1,1,3,129,4.6302
1993,1,1,4,247,2.6010
1993,1,1,5,439,4.2295
1993,1,2,1,36,4.1409
1993,1,2,2,55,4.0378
1993,1,2,3,55,2.0532
1993,1,2,4,71,-0.0683
1993,1,2,5,108,0.9421
1993,1,3,1,59,0.2776
1993,1,3,2,55,0.7983
1993,1,3,3,52,4.7090
1993,1,3,4,66,0.0978
1993,1,3,5,74,-2.9638
1993,2,1,1,112,-5.9027
1993,2,1,2,138,-1.7143
1993,2,1,3,128,-5.4789
1993,2,1,4,245,-7.8980
1993,2,1,5,436,-5.9679
1993,2,2,1,36,-2.3768
1993,2,2,2,55,1.3765
1993,2,2,3,55,-4.0033
1993,2,2,4,71,-5.9909
1993,2,2,5,108,-6.7008
1993,2,3,1,59,1.5799
1993,2,3,2,55,1.8556
1993,2,3,3,52,0.1884
1993,2,3,4,66,1.0610
1993,2,3,5,74,-1.9660
1993,3,1,1,111,1.1541
1993,3,1,2,137,0.7788
1993,3,1,3,126,-0.5172
1993,3,1,4,246,1.1210
1993,3,1,5,434,2.5228
1993,3,2,1,36,7.2429
1993,3,2,2,55,2.6806
1993,3,2,3,55,1.2183
1993,3,2,4,71,-2.5569
1993,3,2,5,107,1.8983
1993,3,3,1,59,2.1244
1993,3,3,2,55,3.1136
1993,3,3,3,52,4.0429
1993,3,3,4,66,0.5297
1993,3,3,5,74,1.5972
1993,4,1,1,111,-7.0358
1993,4,1,2,136,-2.7119
1993,4,1,3,125,-3.2068
1993,4,1,4,243,-4.3430
1993,4,1,5,430,-6.1584
1993,4,2,1,36,-3.8810
1993,4,2,2,55,-2.2147
1993,4,2,3,55,-2.2410
1993,4,2,4,71,-1.6765
1993,4,2,5,107,-4.0409
1993,4,3,1,59,-5.0753
1993,4,3,2,55,-1.3741
1993,4,3,3,52,-1.2699
1993,4,3,4,66,-0.1584
1993,4,3,5,74,1.1179
1993,5,1,1,110,3.6752
1993,5,1,2,135,7.7041
1993,5,1,3,126,4.9880
1993,5,1,4,242,4.0088
1993,5,1,5,428,8.0536
1993,5,2,1,36,3.2201
1993,5,2,2,55,5.1772
1993,5,2,3,55,4.8698
1993,5,2,4,71,10.0663
1993,5,2,5,107,11.9901
1993,5,3,1,59,0.8293
1993,5,3,2,55,2.3323
1993,5,3,3,52,1.0136
1993,5,3,4,66,4.7914
1993,5,3,5,74,5.2496
1993,6,1,1,109,-0.7423
1993,6,1,2,132,0.9587
1993,6,1,3,124,1.5621
1993,6,1,4,240,-1.2729
1993,6,1,5,425,0.5222
1993,6,2,1,36,-0.1640
1993,6,2,2,55,1.8738
1993,6,2,3,55,0.2357
1993,6,2,4,71,-0.5526
1993,6,2,5,107,3.3974
1993,6,3,1,59,0.6377
1993,6,3,2,55,0.4089
1993,6,3,3,52,2.9723
1993,6,3,4,66,-0.3527
1993,6,3,5,74,-2.7055
1993,7,1,1,138,0.0389
1993,7,1,2,119,-0.3347
1993,7,1,3,169,2.3821
1993,7,1,4,263,-0.2993
1993,7,1,5,532,-1.7588
1993,7,2,1,40,-0.1686
1993,7,2,2,49,-0.5271
1993,7,2,3,60,1.4572
1993,7,2,4,73,-0.0182
1993,7,2,5,123,0.9946
1993,7,3,1,63,0.4925
1993,7,3,2,54,-1.8812
1993,7,3,3,63,-0.8255
1993,7,3,4,64,-0.9456
1993,7,3,5,86,-5.6314
1993,8,1,1,138,1.8538
1993,8,1,2,119,2.7605
1993,8,1,3,169,2.9886
1993,8,1,4,261,3.1407
1993,8,1,5,530,7.7677
1993,8,2,1,40,6.5404
1993,8,2,2,49,4.5462
1993,8,2,3,60,3.0034
1993,8,2,4,73,4.9061
1993,8,2,5,123,6.4493
1993,8,3,1,63,3.3268
1993,8,3,2,54,4.0809
1993,8,3,3,63,1.5882
1993,8,3,4,64,2.0016
1993,8,3,5,86,6.2431
1993,9,1,1,138,1.1644
1993,9,1,2,118,2.2397
1993,9,1,3,169,2.8100
1993,9,1,4,260,1.8314
1993,9,1,5,528,3.6578
1993,9,2,1,40,2.5132
1993,9,2,2,49,-0.7179
1993,9,2,3,60,2.9988
1993,9,2,4,73,1.9614
1993,9,2,5,123,3.2943
1993,9,3,1,63,-0.3187
1993,9,3,2,54,-0.1632
1993,9,3,3,63,-0.8665
1993,9,3,4,64,-2.6326
1993,9,3,5,86,0.2938
1993,10,1,1,138,4.5936
1993,10,1,2,117,1.9406
1993,10,1,3,169,4.1330
1993,10,1,4,260,6.9164
1993,10,1,5,524,8.5283
1993,10,2,1,40,3.9953
1993,10,2,2,49,3.9630
1993,10,2,3,60,3.4771
1993,10,2,4,72,4.4331
1993,10,2,5,123,2.6858
1993,10,3,1,63,2.3297
1993,10,3,2,54,1.3931
1993,10,3,3,63,7.7675
1993,10,3,4,64,2.2846
1993,10,3,5,86,2.3069
1993,11,1,1,138,-0.6781
1993,11,1,2,117,-2.4524
1993,11,1,3,170,-3.1196
1993,11,1,4,260,-3.5639
1993,11,1,5,521,-3.8758
1993,11,2,1,40,-3.2201
1993,11,2,2,49,-1.6688
1993,11,2,3,60,-1.9952
1993,11,2,4,72,-1.9702
1993,11,2,5,123,-2.8574
1993,11,3,1,63,-0.8294
1993,11,3,2,54,-2.1310
1993,11,3,3,63,0.3299
1993,11,3,4,64,1.2582
1993,11,3,5,86,0.6998
1993,12,1,1,137,-0.8409
1993,12,1,2,117,3.6058
1993,12,1,3,169,4.4761
1993,12,1,4,260,0.3886
1993,12,1,5,517,-0.6955
1993,12,2,1,40,1.8780
1993,12,2,2,49,2.5090
1993,12,2,3,60,4.2406
1993,12,2,4,72,2.6010
1993,12,2,5,123,1.7343
1993,12,3,1,62,1.8333
1993,12,3,2,54,0.9758
1993,12,3,3,63,3.0362
1993,12,3,4,64,1.9111
1993,12,3,5,86,1.4795
1994,1,1,1,137,5.4350
1994,1,1,2,117,6.6743
1994,1,1,3,168,4.0798
1994,1,1,4,259,5.5297
1994,1,1,5,511,4.9773
1994,1,2,1,40,2.2350
1994,1,2,2,49,0.0477
1994,1,2,3,60,1.8786
1994,1,2,4,71,3.8528
1994,1,2,5,123,3.5686
1994,1,3,1,62,4.2931
1994,1,3,2,53,2.6909
1994,1,3,3,63,6.6991
1994,1,3,4,64,5.9322
1994,1,3,5,86,2.2760
1994,2,1,1,137,-1.0001
1994,2,1,2,117,2.2276
1994,2,1,3,167,-0.2520
1994,2,1,4,257,0.3003
1994,2,1,5,510,-3.4122
1994,2,2,1,40,-3.7402
1994,2,2,2,49,-0.5464
1994,2,2,3,60,0.8964
1994,2,2,4,71,-0.7297
1994,2,2,5,123,1.1464
1994,2,3,1,62,-3.9244
1994,2,3,2,53,-1.9698
1994,2,3,3,62,-2.0861
1994,2,3,4,64,-2.3850
1994,2,3,5,86,-1.6536
1994,3,1,1,135,-4.5217
1994,3,1,2,117,-5.2826
1994,3,1,3,166,-3.5203
1994,3,1,4,255,-5.8175
1994,3,1,5,501,-6.8925
1994,3,2,1,40,-5.7971
1994,3,2,2,49,-7.8043
1994,3,2,3,60,-5.4671
1994,3,2,4,71,-10.2141
1994,3,2,5,123,-6.4999
1994,3,3,1,62,-5.0465
1994,3,3,2,53,-3.0303
1994,3,3,3,62,-5.8860
1994,3,3,4,64,-2.7371
1994,3,3,5,86,-4.6801
1994,4,1,1,136,-0.9932
1994,4,1,2,117,-0.7079
1994,4,1,3,165,-0.7449
1994,4,1,4,255,-0.4283
1994,4,1,5,499,-5.2048
1994,4,2,1,40,2.1985
1994,4,2,2,49,-0.2980
1994,4,2,3,60,0.8638
1994,4,2,4,71,-0.5554
1994,4,2,5,122,0.3984
1994,4,3,1,62,1.7724
1994,4,3,2,53,0.5436
1994,4,3,3,62,-0.3308
1994,4,3,4,64,1.8090
1994,4,3,5,86,0.0427
1994,5,1,1,136,-1.5542
1994,5,1,2,117,-0.3863
1994,5,1,3,162,0.2058
1994,5,1,4,254,-1.4886
1994,5,1,5,494,-3.1673
1994,5,2,1,40,-0.5383
1994,5,2,2,49,-0.7544
1994,5,2,3,60,-2.7604
1994,5,2,4,71,-0.9616
1994,5,2,5,122,-1.3503
1994,5,3,1,62,0.0200
1994,5,3,2,53,0.9467
1994,5,3,3,62,-1.1364
1994,5,3,4,64,3.3117
1994,5,3,5,86,4.5403
1994,6,1,1,135,-3.4446
1994,6,1,2,115,-3.0124
1994,6,1,3,163,-3.0273
1994,6,1,4,253,-5.0530
1994,6,1,5,489,-8.0407
1994,6,2,1,40,-4.5219
1994,6,2,2,49,-0.8111
1994,6,2,3,59,-2.2236
1994,6,2,4,71,-6.3273
1994,6,2,5,122,-5.5962
1994,6,3,1,62,-1.7707
1994,6,3,2,53,-3.6268
1994,6,3,3,62,-3.3262
1994,6,3,4,64,-2.9325
1994,6,3,5,86,-3.1495
1994,7,1,1,168,0.9021
1994,7,1,2,144,0.9067
1994,7,1,3,147,2.7749
1994,7,1,4,272,0.6678
1994,7,1,5,632,0.2012
1994,7,2,1,44,5.8495
1994,7,2,2,56,0.7908
1994,7,2,3,55,3.4308
1994,7,2,4,83,4.1310
1994,7,2,5,117,1.0578
1994,7,3,1,67,5.0572
1994,7,3,2,54,3.2927
1994,7,3,3,65,4.8609
1994,7,3,4,65,2.0909
1994,7,3,5,97,3.0467
1994,8,1,1,168,3.3926
1994,8,1,2,144,3.2383
1994,8,1,3,146,5.8774
1994,8,1,4,271,5.6726
1994,8,1,5,629,7.8189
1994,8,2,1,44,7.4010
1994,8,2,2,56,6.4266
1994,8,2,3,55,6.3169
1994,8,2,4,83,11.5479
1994,8,2,5,117,11.2139
1994,8,3,1,67,2.2228
