year,month,rank_ME,rank_RDSq_12,nstocks,ret_vw
1994,9,3,1,66,-0.6606
1994,9,3,2,89,-3.4502
1994,9,3,3,77,-0.5460
1994,9,3,4,108,0.5266
1994,9,3,5,119,-0.0770
1994,10,1,1,236,1.0057
1994,10,1,2,242,1.6314
1994,10,1,3,339,4.1206
1994,10,1,4,384,5.6383
1994,10,1,5,755,2.3603
1994,10,2,1,73,-0.5988
1994,10,2,2,63,-0.2705
1994,10,2,3,102,5.7424
1994,10,2,4,131,3.0053
1994,10,2,5,246,3.9149
1994,10,3,1,65,-0.0962
1994,10,3,2,89,3.3143
1994,10,3,3,77,1.4898
1994,10,3,4,105,4.4602
1994,10,3,5,116,4.4161
1994,11,1,1,241,-3.6791
1994,11,1,2,265,-3.1480
1994,11,1,3,348,-1.5411
1994,11,1,4,405,-1.5993
1994,11,1,5,787,-1.9659
1994,11,2,1,74,-4.1349
1994,11,2,2,63,-1.3012
1994,11,2,3,107,-2.2629
1994,11,2,4,141,-0.8989
1994,11,2,5,257,-1.7021
1994,11,3,1,65,-3.0810
1994,11,3,2,88,-5.2827
1994,11,3,3,76,-7.4524
1994,11,3,4,104,-2.0191
1994,11,3,5,120,-0.2515
1994,12,1,1,240,-1.6883
1994,12,1,2,262,0.4111
1994,12,1,3,346,2.0962
1994,12,1,4,410,0.3570
1994,12,1,5,789,-1.1457
1994,12,2,1,73,3.2262
1994,12,2,2,65,3.0149
1994,12,2,3,106,5.6313
1994,12,2,4,146,2.8150
1994,12,2,5,254,2.1610
1994,12,3,1,64,1.8400
1994,12,3,2,86,1.7949
1994,12,3,3,77,3.0172
1994,12,3,4,105,2.6474
1994,12,3,5,123,1.5488
1995,1,1,1,222,3.2391
1995,1,1,2,250,1.8761
1995,1,1,3,327,0.4367
1995,1,1,4,394,2.7452
1995,1,1,5,771,3.8460
1995,1,2,1,70,-2.6464
1995,1,2,2,60,0.4941
1995,1,2,3,97,-3.9467
1995,1,2,4,143,-2.3883
1995,1,2,5,247,-2.5353
1995,1,3,1,63,-1.4891
1995,1,3,2,85,-1.4390
1995,1,3,3,78,0.5033
1995,1,3,4,106,2.0521
1995,1,3,5,123,1.9621
1995,2,1,1,231,2.3155
1995,2,1,2,261,1.2838
1995,2,1,3,339,1.8848
1995,2,1,4,405,2.7873
1995,2,1,5,798,4.7569
1995,2,2,1,70,0.2978
1995,2,2,2,61,1.9464
1995,2,2,3,102,4.3696
1995,2,2,4,145,7.2400
1995,2,2,5,248,6.9468
1995,2,3,1,64,3.3267
1995,2,3,2,88,5.7532
1995,2,3,3,79,4.8508
1995,2,3,4,107,3.7789
1995,2,3,5,126,5.6313
1995,3,1,1,230,0.7535
1995,3,1,2,259,1.6656
1995,3,1,3,340,4.4598
1995,3,1,4,401,3.5563
1995,3,1,5,792,3.2342
1995,3,2,1,70,5.0191
1995,3,2,2,62,2.2092
1995,3,2,3,100,4.4037
1995,3,2,4,138,3.8102
1995,3,2,5,245,4.0206
1995,3,3,1,65,3.0651
1995,3,3,2,87,3.8698
1995,3,3,3,79,4.4681
1995,3,3,4,107,3.6155
1995,3,3,5,129,4.6825
1995,4,1,1,217,6.8597
1995,4,1,2,246,4.9419
1995,4,1,3,321,7.4966
1995,4,1,4,380,4.3444
1995,4,1,5,767,3.2289
1995,4,2,1,68,3.5063
1995,4,2,2,58,2.4640
1995,4,2,3,98,6.4268
1995,4,2,4,137,3.3409
1995,4,2,5,243,1.7747
1995,4,3,1,63,5.9196
1995,4,3,2,87,4.0369
1995,4,3,3,80,1.1382
1995,4,3,4,106,7.1199
1995,4,3,5,130,6.4952
1995,5,1,1,237,1.9729
1995,5,1,2,282,1.6279
1995,5,1,3,370,3.2362
1995,5,1,4,423,6.7129
1995,5,1,5,821,3.9042
1995,5,2,1,70,1.7183
1995,5,2,2,66,2.1673
1995,5,2,3,114,-0.5968
1995,5,2,4,146,1.7400
1995,5,2,5,252,1.3790
1995,5,3,1,77,2.5493
1995,5,3,2,97,4.4186
1995,5,3,3,97,1.4774
1995,5,3,4,120,3.0762
1995,5,3,5,141,3.9206
1995,6,1,1,235,13.6848
1995,6,1,2,279,7.7978
1995,6,1,3,368,7.5752
1995,6,1,4,421,7.1940
1995,6,1,5,817,13.5931
1995,6,2,1,70,2.2762
1995,6,2,2,66,2.9821
1995,6,2,3,114,9.3540
1995,6,2,4,146,9.2798
1995,6,2,5,252,12.4449
1995,6,3,1,77,2.4850
1995,6,3,2,96,2.7538
1995,6,3,3,96,4.1527
1995,6,3,4,118,5.5937
1995,6,3,5,144,7.6014
1995,7,1,1,209,6.8704
1995,7,1,2,239,8.0059
1995,7,1,3,314,9.1489
1995,7,1,4,381,10.5268
1995,7,1,5,768,11.6470
1995,7,2,1,66,5.4976
1995,7,2,2,68,9.6248
1995,7,2,3,105,11.5181
1995,7,2,4,133,11.9988
1995,7,2,5,254,10.2003
1995,7,3,1,67,3.8533
1995,7,3,2,85,4.3002
1995,7,3,3,89,2.6648
1995,7,3,4,108,5.8004
1995,7,3,5,155,4.9913
1995,8,1,1,215,1.3494
1995,8,1,2,254,3.4403
1995,8,1,3,323,4.1247
1995,8,1,4,397,1.4776
1995,8,1,5,808,7.7730
1995,8,2,1,72,0.7865
1995,8,2,2,70,-0.7967
1995,8,2,3,111,1.6052
1995,8,2,4,142,-0.1740
1995,8,2,5,286,0.6738
1995,8,3,1,68,0.2019
1995,8,3,2,88,-0.9978
1995,8,3,3,91,3.2856
1995,8,3,4,119,-1.0186
1995,8,3,5,160,0.7255
1995,9,1,1,215,5.5935
1995,9,1,2,257,-1.0909
1995,9,1,3,320,1.8749
1995,9,1,4,397,2.3255
1995,9,1,5,801,4.7917
1995,9,2,1,73,0.4500
1995,9,2,2,72,4.1571
1995,9,2,3,113,1.9026
1995,9,2,4,142,3.3805
1995,9,2,5,297,3.9576
1995,9,3,1,68,0.1748
1995,9,3,2,90,1.8265
1995,9,3,3,90,5.2517
1995,9,3,4,121,4.2539
1995,9,3,5,163,3.9550
1995,10,1,1,205,-5.5748
1995,10,1,2,254,-5.5285
1995,10,1,3,307,-5.9754
1995,10,1,4,361,-6.0141
1995,10,1,5,792,-7.1818
1995,10,2,1,74,-6.1270
1995,10,2,2,70,-7.5299
1995,10,2,3,113,-6.2045
1995,10,2,4,136,-4.8968
1995,10,2,5,309,-4.5792
1995,10,3,1,68,0.7488
1995,10,3,2,90,-1.1365
1995,10,3,3,90,-4.1243
1995,10,3,4,120,2.1717
1995,10,3,5,167,3.0312
1995,11,1,1,219,-2.4693
1995,11,1,2,266,-1.0586
1995,11,1,3,321,1.4592
1995,11,1,4,381,3.1983
1995,11,1,5,831,2.2020
1995,11,2,1,77,4.0154
1995,11,2,2,78,2.8200
1995,11,2,3,119,5.6403
1995,11,2,4,143,1.7959
1995,11,2,5,340,5.8292
1995,11,3,1,69,4.7366
1995,11,3,2,93,5.1086
1995,11,3,3,93,3.6520
1995,11,3,4,122,2.3735
1995,11,3,5,173,0.7544
1995,12,1,1,216,-1.1714
1995,12,1,2,259,-1.8565
1995,12,1,3,322,0.4264
1995,12,1,4,377,-0.8413
1995,12,1,5,828,4.2180
1995,12,2,1,78,0.2569
1995,12,2,2,81,-1.1032
1995,12,2,3,120,-0.7774
1995,12,2,4,145,0.9716
1995,12,2,5,342,1.6976
1995,12,3,1,70,0.8198
1995,12,3,2,95,2.1152
1995,12,3,3,96,-2.7393
1995,12,3,4,124,0.2697
1995,12,3,5,173,0.1394
1996,1,1,1,208,2.9970
1996,1,1,2,247,0.1888
1996,1,1,3,302,0.4773
1996,1,1,4,361,1.2784
1996,1,1,5,805,3.4685
1996,1,2,1,78,-0.9327
1996,1,2,2,80,-0.2108
1996,1,2,3,118,-0.3997
1996,1,2,4,143,-1.0816
1996,1,2,5,333,-0.4482
1996,1,3,1,70,2.5243
1996,1,3,2,90,2.5591
1996,1,3,3,92,5.8310
1996,1,3,4,120,4.6075
1996,1,3,5,175,2.6990
1996,2,1,1,217,2.8867
1996,2,1,2,264,3.8540
1996,2,1,3,315,2.3353
1996,2,1,4,394,3.1833
1996,2,1,5,821,3.8567
1996,2,2,1,78,3.5463
1996,2,2,2,84,5.7638
1996,2,2,3,122,4.1095
1996,2,2,4,150,4.2149
1996,2,2,5,364,4.3848
1996,2,3,1,72,1.1205
1996,2,3,2,90,2.7714
1996,2,3,3,96,4.6227
1996,2,3,4,125,2.0910
1996,2,3,5,183,2.1148
1996,3,1,1,217,3.7421
1996,3,1,2,261,0.1459
1996,3,1,3,312,1.8958
1996,3,1,4,389,0.6963
1996,3,1,5,821,0.5032
1996,3,2,1,80,3.4939
1996,3,2,2,83,1.5247
1996,3,2,3,118,0.6539
1996,3,2,4,150,-0.4242
1996,3,2,5,368,-1.9665
1996,3,3,1,73,0.8254
1996,3,3,2,91,2.4332
1996,3,3,3,95,-2.0575
1996,3,3,4,123,-1.9330
1996,3,3,5,182,-0.0694
1996,4,1,1,208,12.8110
1996,4,1,2,245,7.9025
1996,4,1,3,297,8.4009
1996,4,1,4,370,11.6714
1996,4,1,5,807,13.4988
1996,4,2,1,77,5.7513
1996,4,2,2,86,7.4560
1996,4,2,3,116,11.4857
1996,4,2,4,144,10.3975
1996,4,2,5,371,10.7331
1996,4,3,1,69,3.1358
1996,4,3,2,88,1.0614
1996,4,3,3,93,2.3962
1996,4,3,4,124,4.5360
1996,4,3,5,179,4.8358
1996,5,1,1,235,5.3639
1996,5,1,2,281,7.8739
1996,5,1,3,336,7.2257
1996,5,1,4,420,13.4503
1996,5,1,5,875,11.7561
1996,5,2,1,84,2.8204
1996,5,2,2,93,7.5462
1996,5,2,3,128,4.5563
1996,5,2,4,168,4.4480
1996,5,2,5,409,5.4075
1996,5,3,1,80,1.4223
1996,5,3,2,98,2.0541
1996,5,3,3,103,0.8249
1996,5,3,4,142,4.3405
1996,5,3,5,198,2.8921
1996,6,1,1,233,-2.8262
1996,6,1,2,275,-6.2227
1996,6,1,3,334,-5.6426
1996,6,1,4,423,-7.5850
1996,6,1,5,858,-12.2529
1996,6,2,1,82,-2.7312
1996,6,2,2,93,-7.1846
1996,6,2,3,125,-7.3849
1996,6,2,4,175,-8.8532
1996,6,2,5,422,-10.2367
1996,6,3,1,81,0.3971
1996,6,3,2,99,-2.3159
1996,6,3,3,105,-5.3725
1996,6,3,4,141,-1.1986
1996,6,3,5,199,-1.5616
1996,7,1,1,215,-8.6272
1996,7,1,2,242,-10.6957
1996,7,1,3,285,-11.9285
1996,7,1,4,376,-15.2176
1996,7,1,5,797,-17.3192
1996,7,2,1,77,-7.6217
1996,7,2,2,82,-10.5177
1996,7,2,3,111,-11.5671
1996,7,2,4,156,-12.8922
1996,7,2,5,416,-16.2461
1996,7,3,1,73,-3.1607
1996,7,3,2,94,-4.6315
1996,7,3,3,89,-3.0368
1996,7,3,4,132,-4.4944
1996,7,3,5,189,-5.5962
1996,8,1,1,233,3.8856
1996,8,1,2,254,3.6642
1996,8,1,3,311,3.4156
1996,8,1,4,408,5.6081
1996,8,1,5,867,6.3693
1996,8,2,1,81,3.7624
1996,8,2,2,85,4.7989
1996,8,2,3,115,7.7474
1996,8,2,4,163,7.0713
1996,8,2,5,437,7.7586
1996,8,3,1,75,3.3681
1996,8,3,2,99,4.0212
1996,8,3,3,91,3.7889
1996,8,3,4,139,2.9425
1996,8,3,5,187,3.8693
1996,9,1,1,231,5.5054
1996,9,1,2,253,2.2779
1996,9,1,3,312,3.2775
1996,9,1,4,412,2.3243
1996,9,1,5,881,3.9344
1996,9,2,1,80,5.0253
1996,9,2,2,83,5.7612
1996,9,2,3,113,3.7118
1996,9,2,4,159,3.1605
1996,9,2,5,428,9.3607
1996,9,3,1,75,7.9379
1996,9,3,2,99,7.3578
1996,9,3,3,94,7.2744
1996,9,3,4,141,8.8673
1996,9,3,5,186,9.5179
1996,10,1,1,221,-1.2845
1996,10,1,2,245,-1.7280
1996,10,1,3,297,-4.4710
1996,10,1,4,399,-4.7043
1996,10,1,5,869,-7.2587
1996,10,2,1,78,-1.3213
1996,10,2,2,79,-1.8791
1996,10,2,3,109,-3.0646
1996,10,2,4,156,-6.5638
1996,10,2,5,418,-4.4628
1996,10,3,1,77,3.0892
1996,10,3,2,98,-0.1099
1996,10,3,3,88,-0.2496
1996,10,3,4,139,1.1260
1996,10,3,5,190,0.1970
1996,11,1,1,235,3.8174
1996,11,1,2,257,2.3258
1996,11,1,3,338,4.7278
1996,11,1,4,439,3.7781
1996,11,1,5,936,1.4836
1996,11,2,1,79,5.0503
1996,11,2,2,86,0.8343
1996,11,2,3,113,4.8482
1996,11,2,4,160,3.9570
1996,11,2,5,426,4.0207
1996,11,3,1,78,6.0351
1996,11,3,2,101,6.7659
1996,11,3,3,95,8.5435
1996,11,3,4,146,11.7531
1996,11,3,5,196,10.2262
1996,12,1,1,236,2.0142
1996,12,1,2,256,1.5011
1996,12,1,3,340,2.1866
1996,12,1,4,443,0.5589
1996,12,1,5,933,1.0488
1996,12,2,1,79,2.7149
1996,12,2,2,85,3.1278
1996,12,2,3,112,2.4815
1996,12,2,4,160,0.9384
1996,12,2,5,430,2.7466
1996,12,3,1,78,-0.5836
1996,12,3,2,102,-2.0802
1996,12,3,3,95,-0.4696
1996,12,3,4,145,-2.3649
1996,12,3,5,196,-3.8237
1997,1,1,1,232,5.8037
1997,1,1,2,244,6.6400
1997,1,1,3,324,5.6406
1997,1,1,4,433,6.6133
1997,1,1,5,902,8.0114
1997,1,2,1,79,2.5600
1997,1,2,2,83,0.0593
1997,1,2,3,107,4.0607
1997,1,2,4,162,5.3240
1997,1,2,5,409,6.8519
1997,1,3,1,76,6.0866
1997,1,3,2,102,3.2038
1997,1,3,3,93,2.9994
1997,1,3,4,147,10.7991
1997,1,3,5,192,10.0259
1997,2,1,1,249,-6.6861
1997,2,1,2,263,-4.8632
1997,2,1,3,350,-5.3554
1997,2,1,4,447,-4.3663
1997,2,1,5,965,-6.4037
1997,2,2,1,83,-6.5524
1997,2,2,2,86,-1.6585
1997,2,2,3,115,-6.1143
1997,2,2,4,171,-5.8436
1997,2,2,5,418,-7.4189
1997,2,3,1,80,2.3722
1997,2,3,2,105,-0.1599
1997,2,3,3,95,1.6220
1997,2,3,4,149,-3.5872
1997,2,3,5,202,-3.9790
1997,3,1,1,250,-6.9759
1997,3,1,2,265,-5.5638
1997,3,1,3,348,-4.4128
1997,3,1,4,447,-8.8835
1997,3,1,5,971,-11.9427
1997,3,2,1,83,-3.3728
1997,3,2,2,88,-5.6539
1997,3,2,3,112,-4.7465
1997,3,2,4,173,-7.8794
1997,3,2,5,415,-13.0296
1997,3,3,1,81,-2.0322
1997,3,3,2,104,-2.2552
1997,3,3,3,96,-4.4940
1997,3,3,4,151,-5.2999
1997,3,3,5,204,-6.0459
1997,4,1,1,247,-3.6447
1997,4,1,2,253,-4.1717
1997,4,1,3,326,-1.8393
1997,4,1,4,430,-4.0724
1997,4,1,5,947,-6.3505
1997,4,2,1,80,6.8705
1997,4,2,2,85,0.1421
1997,4,2,3,111,-2.2865
1997,4,2,4,164,-1.5541
1997,4,2,5,406,-4.5152
1997,4,3,1,80,5.9330
1997,4,3,2,102,2.6427
1997,4,3,3,94,3.1092
1997,4,3,4,148,7.5707
1997,4,3,5,200,10.3444
1997,5,1,1,287,11.9300
1997,5,1,2,294,9.1902
1997,5,1,3,361,10.6490
1997,5,1,4,475,13.9894
1997,5,1,5,1057,15.6312
1997,5,2,1,86,10.8930
1997,5,2,2,99,12.0466
1997,5,2,3,125,14.0176
1997,5,2,4,184,16.9254
1997,5,2,5,416,20.3876
1997,5,3,1,99,4.8416
1997,5,3,2,109,8.8047
1997,5,3,3,112,7.6028
1997,5,3,4,153,5.5170
1997,5,3,5,208,9.2093
1997,6,1,1,284,7.2406
1997,6,1,2,290,5.6781
1997,6,1,3,366,5.4755
1997,6,1,4,476,2.0489
1997,6,1,5,1061,1.0848
1997,6,2,1,85,9.3377
1997,6,2,2,96,6.6286
1997,6,2,3,120,6.5739
1997,6,2,4,183,5.5806
1997,6,2,5,405,1.7078
1997,6,3,1,98,3.8070
1997,6,3,2,108,3.2275
1997,6,3,3,112,2.8630
1997,6,3,4,155,5.5275
1997,6,3,5,207,3.6240
1997,7,1,1,255,5.8065
1997,7,1,2,259,6.8994
1997,7,1,3,316,8.6214
1997,7,1,4,435,8.0937
1997,7,1,5,1019,5.5040
1997,7,2,1,71,5.8636
1997,7,2,2,82,5.5332
1997,7,2,3,104,8.6224
1997,7,2,4,163,8.5417
1997,7,2,5,379,7.9127
1997,7,3,1,86,10.7518
1997,7,3,2,87,10.5658
1997,7,3,3,101,8.4326
1997,7,3,4,141,11.2171
1997,7,3,5,200,9.0421
1997,8,1,1,262,3.9332
1997,8,1,2,270,4.7544
1997,8,1,3,336,5.9642
1997,8,1,4,468,7.7224
1997,8,1,5,1061,6.8238
1997,8,2,1,72,6.9562
1997,8,2,2,83,4.1295
1997,8,2,3,108,1.7898
1997,8,2,4,175,1.8895
1997,8,2,5,384,5.9019
1997,8,3,1,90,-3.7930
1997,8,3,2,89,1.1025
1997,8,3,3,102,-3.2272
1997,8,3,4,147,-5.2941
1997,8,3,5,207,-4.2866
1997,9,1,1,259,10.3511
1997,9,1,2,274,7.8381
1997,9,1,3,335,8.8538
1997,9,1,4,466,8.5571
1997,9,1,5,1062,10.7184
1997,9,2,1,71,9.2326
1997,9,2,2,79,6.0149
1997,9,2,3,106,7.4859
1997,9,2,4,173,6.6303
1997,9,2,5,377,9.5965
1997,9,3,1,89,5.6621
1997,9,3,2,87,2.7132
1997,9,3,3,102,2.8647
1997,9,3,4,146,4.0061
1997,9,3,5,210,3.5019
1997,10,1,1,255,-4.5157
1997,10,1,2,263,-2.4058
1997,10,1,3,316,-5.0816
1997,10,1,4,454,-6.4524
1997,10,1,5,1035,-8.3515
1997,10,2,1,69,-5.9399
1997,10,2,2,79,-5.3978
1997,10,2,3,101,-7.5813
1997,10,2,4,169,-8.3546
1997,10,2,5,369,-9.8817
1997,10,3,1,88,-5.5568
1997,10,3,2,85,-6.2267
1997,10,3,3,100,-7.4297
1997,10,3,4,142,-7.1475
1997,10,3,5,199,-1.8126
1997,11,1,1,271,-2.5676
1997,11,1,2,274,-3.0194
1997,11,1,3,339,-2.9830
1997,11,1,4,482,-3.8769
1997,11,1,5,1067,-5.5898
1997,11,2,1,73,-1.9492
1997,11,2,2,78,-2.9769
1997,11,2,3,109,-2.3398
1997,11,2,4,173,-1.9294
1997,11,2,5,371,-4.4989
1997,11,3,1,90,1.7154
1997,11,3,2,87,1.1366
1997,11,3,3,106,5.3373
1997,11,3,4,145,3.2208
1997,11,3,5,209,2.4722
1997,12,1,1,269,-1.6597
1997,12,1,2,276,-3.3325
1997,12,1,3,335,-2.9975
1997,12,1,4,480,-6.9395
1997,12,1,5,1063,-9.4306
1997,12,2,1,72,-2.6735
1997,12,2,2,79,1.7488
1997,12,2,3,106,-1.7330
1997,12,2,4,175,-3.0316
1997,12,2,5,360,-2.6825
1997,12,3,1,90,0.0642
1997,12,3,2,87,-0.7705
1997,12,3,3,105,-1.4911
1997,12,3,4,143,-1.1645
1997,12,3,5,206,-1.5139
1998,1,1,1,256,-1.7956
1998,1,1,2,269,0.9720
1998,1,1,3,314,0.0519
1998,1,1,4,456,0.4894
1998,1,1,5,1044,0.6276
1998,1,2,1,69,0.2483
1998,1,2,2,77,-0.7156
1998,1,2,3,102,2.6524
1998,1,2,4,169,-2.3881
1998,1,2,5,354,-1.3395
1998,1,3,1,88,1.4146
1998,1,3,2,86,-0.8049
1998,1,3,3,102,1.1287
1998,1,3,4,139,6.0288
1998,1,3,5,200,6.9387
1998,2,1,1,260,4.5487
1998,2,1,2,285,3.9236
1998,2,1,3,344,5.3897
1998,2,1,4,470,5.3576
1998,2,1,5,1097,7.7260
1998,2,2,1,76,8.7632
1998,2,2,2,86,7.7897
1998,2,2,3,105,6.9111
1998,2,2,4,168,6.8078
1998,2,2,5,360,10.6808
1998,2,3,1,89,11.5781
1998,2,3,2,87,7.5112
1998,2,3,3,108,7.7969
1998,2,3,4,139,7.1257
1998,2,3,5,209,8.6488
1998,3,1,1,257,3.0430
1998,3,1,2,285,1.7176
1998,3,1,3,344,2.4456
1998,3,1,4,475,2.8741
1998,3,1,5,1085,5.0888
1998,3,2,1,75,3.8937
1998,3,2,2,86,4.0740
1998,3,2,3,106,3.0831
1998,3,2,4,163,1.0202
1998,3,2,5,359,2.4095
1998,3,3,1,89,0.3121
1998,3,3,2,84,-0.2321
1998,3,3,3,106,2.7060
1998,3,3,4,139,1.0673
1998,3,3,5,204,4.2193
1998,4,1,1,240,0.4484
1998,4,1,2,272,0.3430
1998,4,1,3,326,2.0394
1998,4,1,4,468,1.8243
1998,4,1,5,1063,2.5315
1998,4,2,1,69,-1.6025
1998,4,2,2,81,0.8571
1998,4,2,3,100,-0.1774
1998,4,2,4,155,0.9879
1998,4,2,5,350,1.3486
1998,4,3,1,87,4.6742
1998,4,3,2,83,0.5552
1998,4,3,3,103,1.9212
1998,4,3,4,136,3.1261
1998,4,3,5,207,4.4350
1998,5,1,1,263,-4.0930
1998,5,1,2,298,-7.1458
1998,5,1,3,371,-5.5099
1998,5,1,4,518,-6.1659
1998,5,1,5,1108,-7.7605
1998,5,2,1,75,-4.6672
1998,5,2,2,96,-6.5919
1998,5,2,3,113,-7.7234
1998,5,2,4,170,-7.4565
1998,5,2,5,365,-9.8391
1998,5,3,1,91,-1.8567
1998,5,3,2,96,-3.0303
1998,5,3,3,118,-3.3381
1998,5,3,4,149,-4.6277
1998,5,3,5,221,-4.4429
1998,6,1,1,265,-0.7454
1998,6,1,2,294,-3.1543
1998,6,1,3,371,-3.9478
1998,6,1,4,506,-3.6363
1998,6,1,5,1103,-3.5834
1998,6,2,1,75,-2.2922
1998,6,2,2,95,-3.7928
1998,6,2,3,115,-3.3100
1998,6,2,4,166,-4.9707
1998,6,2,5,361,0.6166
1998,6,3,1,90,0.8354
1998,6,3,2,98,0.4943
1998,6,3,3,119,0.6613
1998,6,3,4,149,4.7028
1998,6,3,5,223,11.5232
1998,7,1,1,228,-5.2862
1998,7,1,2,260,-10.4265
1998,7,1,3,331,-7.1015
1998,7,1,4,449,-5.8764
1998,7,1,5,1035,-8.2091
1998,7,2,1,66,-8.8854
1998,7,2,2,93,-7.4283
1998,7,2,3,110,-8.9370
1998,7,2,4,153,-8.1155
1998,7,2,5,353,-8.3192
1998,7,3,1,76,3.8416
1998,7,3,2,92,-4.1262
1998,7,3,3,109,-2.5923
1998,7,3,4,133,0.5507
1998,7,3,5,217,0.8123
1998,8,1,1,232,-24.2268
1998,8,1,2,278,-19.6056
1998,8,1,3,348,-21.6964
1998,8,1,4,477,-20.1258
1998,8,1,5,1078,-26.8125
1998,8,2,1,68,-19.6626
1998,8,2,2,98,-18.7956
1998,8,2,3,113,-20.6809
1998,8,2,4,152,-21.4603
1998,8,2,5,365,-24.2712
1998,8,3,1,79,-11.1651
1998,8,3,2,92,-14.5262
1998,8,3,3,112,-17.8770
1998,8,3,4,142,-13.6721
1998,8,3,5,226,-14.7966
1998,9,1,1,229,2.5542
1998,9,1,2,278,7.1099
1998,9,1,3,349,6.8839
1998,9,1,4,479,5.9379
1998,9,1,5,1082,9.4149
1998,9,2,1,70,4.0050
1998,9,2,2,101,9.2249
1998,9,2,3,115,7.3244
1998,9,2,4,155,10.1819
1998,9,2,5,362,15.2703
1998,9,3,1,79,12.5428
1998,9,3,2,95,7.3335
1998,9,3,3,116,8.1602
1998,9,3,4,142,12.2770
1998,9,3,5,222,13.2971
1998,10,1,1,212,4.5902
1998,10,1,2,257,6.0788
1998,10,1,3,341,5.2952
1998,10,1,4,468,2.8103
1998,10,1,5,1051,5.3376
1998,10,2,1,72,4.8364
1998,10,2,2,101,5.5476
1998,10,2,3,111,10.7618
1998,10,2,4,148,9.9246
1998,10,2,5,346,6.5094
1998,10,3,1,78,6.7045
1998,10,3,2,95,7.1877
1998,10,3,3,114,10.7032
1998,10,3,4,136,7.8028
1998,10,3,5,218,4.1856
1998,11,1,1,220,5.1204
1998,11,1,2,274,7.2756
1998,11,1,3,346,8.7262
1998,11,1,4,482,11.0874
1998,11,1,5,1083,15.5487
1998,11,2,1,77,2.8709
1998,11,2,2,109,6.6441
1998,11,2,3,122,9.7152
1998,11,2,4,153,11.2802
1998,11,2,5,356,11.7943
1998,11,3,1,80,1.3225
1998,11,3,2,97,5.6064
1998,11,3,3,112,6.6415
1998,11,3,4,145,8.4494
1998,11,3,5,224,10.5472
1998,12,1,1,221,-0.5581
1998,12,1,2,275,2.4484
1998,12,1,3,341,4.5206
1998,12,1,4,472,4.8141
1998,12,1,5,1072,5.7945
1998,12,2,1,78,3.4500
1998,12,2,2,110,4.4939
1998,12,2,3,125,5.0302
1998,12,2,4,155,7.5633
1998,12,2,5,356,9.8702
1998,12,3,1,79,7.7940
1998,12,3,2,95,5.1373
1998,12,3,3,112,4.2370
1998,12,3,4,144,6.1496
1998,12,3,5,227,12.9614
1999,1,1,1,197,1.2995
1999,1,1,2,255,7.4128
1999,1,1,3,316,6.7004
1999,1,1,4,447,7.7105
1999,1,1,5,1037,13.3371
1999,1,2,1,76,-6.1856
1999,1,2,2,109,-2.1363
1999,1,2,3,117,0.7041
1999,1,2,4,152,5.2427
1999,1,2,5,363,13.8579
1999,1,3,1,78,8.7352
1999,1,3,2,94,0.4568
1999,1,3,3,110,1.3281
1999,1,3,4,140,4.9186
1999,1,3,5,232,13.1848
1999,2,1,1,199,-5.9908
1999,2,1,2,267,-7.1839
1999,2,1,3,321,-7.5006
1999,2,1,4,463,-6.6336
1999,2,1,5,1040,-9.2122
1999,2,2,1,76,-12.1985
1999,2,2,2,114,-8.5501
1999,2,2,3,123,-9.7572
1999,2,2,4,162,-11.2389
1999,2,2,5,378,-9.9053
1999,2,3,1,82,-10.0989
1999,2,3,2,97,-4.0120
1999,2,3,3,114,-5.1950
1999,2,3,4,148,-4.1802
1999,2,3,5,249,-7.5734
1999,3,1,1,198,-3.9872
1999,3,1,2,265,-3.4565
1999,3,1,3,325,-5.2609
1999,3,1,4,466,-3.6280
1999,3,1,5,1025,-1.4276
1999,3,2,1,79,-4.2097
1999,3,2,2,113,-1.2562
1999,3,2,3,123,0.1223
1999,3,2,4,164,8.1856
1999,3,2,5,377,1.5804
1999,3,3,1,82,2.6738
1999,3,3,2,99,2.9887
1999,3,3,3,113,1.7178
1999,3,3,4,150,3.9921
1999,3,3,5,255,9.4077
1999,4,1,1,189,9.1159
1999,4,1,2,256,9.3046
1999,4,1,3,305,5.2715
1999,4,1,4,431,13.6740
1999,4,1,5,988,7.7815
1999,4,2,1,79,9.3712
1999,4,2,2,109,11.9149
1999,4,2,3,120,8.4750
1999,4,2,4,157,14.4494
1999,4,2,5,371,3.3908
1999,4,3,1,83,10.8181
1999,4,3,2,96,15.9099
1999,4,3,3,111,9.9248
1999,4,3,4,148,1.8260
1999,4,3,5,251,-2.9513
1999,5,1,1,216,4.6967
1999,5,1,2,273,6.9862
1999,5,1,3,334,6.7513
1999,5,1,4,469,6.5605
1999,5,1,5,1017,3.2774
1999,5,2,1,89,5.4776
1999,5,2,2,122,6.8824
1999,5,2,3,133,4.2214
1999,5,2,4,166,2.0486
1999,5,2,5,385,2.9281
1999,5,3,1,95,-6.6104
1999,5,3,2,111,-3.5668
1999,5,3,3,126,0.5759
1999,5,3,4,172,-0.6729
1999,5,3,5,264,-3.2841
1999,6,1,1,213,4.5596
1999,6,1,2,271,6.9137
1999,6,1,3,332,8.0343
1999,6,1,4,465,6.8962
1999,6,1,5,1001,10.6956
1999,6,2,1,89,1.4905
1999,6,2,2,116,2.7752
1999,6,2,3,129,8.4805
1999,6,2,4,166,12.5592
