year,month,rank_ME,rank_ETL,nstocks,ret_vw
1997,3,1,3,161,-3.1037
1997,3,1,4,156,-2.5277
1997,3,1,5,199,-2.2169
1997,3,2,1,44,-3.1145
1997,3,2,2,72,-2.6744
1997,3,2,3,83,-1.8580
1997,3,2,4,73,-2.1222
1997,3,2,5,91,-2.7321
1997,3,3,1,133,-2.7043
1997,3,3,2,111,-3.6467
1997,3,3,3,98,-3.4511
1997,3,3,4,127,-3.6368
1997,3,3,5,92,-3.5604
1997,4,1,1,93,-2.7441
1997,4,1,2,163,-3.0254
1997,4,1,3,159,-3.7521
1997,4,1,4,154,-4.8519
1997,4,1,5,199,-1.3606
1997,4,2,1,44,-1.6736
1997,4,2,2,72,2.6735
1997,4,2,3,82,0.5353
1997,4,2,4,72,4.5024
1997,4,2,5,91,1.2481
1997,4,3,1,133,3.5594
1997,4,3,2,111,5.3914
1997,4,3,3,98,6.1415
1997,4,3,4,127,6.8557
1997,4,3,5,92,5.0538
1997,5,1,1,93,8.2157
1997,5,1,2,162,8.0418
1997,5,1,3,158,8.5524
1997,5,1,4,153,9.4121
1997,5,1,5,198,8.2815
1997,5,2,1,44,10.6452
1997,5,2,2,72,10.5935
1997,5,2,3,82,10.6692
1997,5,2,4,72,12.4760
1997,5,2,5,90,9.7303
1997,5,3,1,133,5.2086
1997,5,3,2,110,6.3462
1997,5,3,3,98,7.8705
1997,5,3,4,127,5.6463
1997,5,3,5,92,5.3648
1997,6,1,1,92,3.1309
1997,6,1,2,161,4.8082
1997,6,1,3,157,6.4970
1997,6,1,4,152,6.2533
1997,6,1,5,198,3.8137
1997,6,2,1,44,6.4156
1997,6,2,2,72,3.9453
1997,6,2,3,82,4.7361
1997,6,2,4,71,3.5603
1997,6,2,5,90,3.7948
1997,6,3,1,133,2.6550
1997,6,3,2,110,2.7116
1997,6,3,3,97,4.6527
1997,6,3,4,127,5.5000
1997,6,3,5,92,5.6936
1997,7,1,1,122,7.6282
1997,7,1,2,148,11.3077
1997,7,1,3,168,3.0127
1997,7,1,4,188,0.6289
1997,7,1,5,255,4.7954
1997,7,2,1,58,3.4286
1997,7,2,2,62,6.9150
1997,7,2,3,73,7.6016
1997,7,2,4,74,4.7757
1997,7,2,5,98,6.0682
1997,7,3,1,139,8.0748
1997,7,3,2,122,7.8176
1997,7,3,3,129,6.3269
1997,7,3,4,112,5.7614
1997,7,3,5,105,7.6079
1997,8,1,1,121,5.7513
1997,8,1,2,145,4.4272
1997,8,1,3,167,6.0759
1997,8,1,4,184,7.0288
1997,8,1,5,253,5.1132
1997,8,2,1,58,3.2273
1997,8,2,2,62,2.9125
1997,8,2,3,73,4.4248
1997,8,2,4,73,1.3850
1997,8,2,5,98,3.9925
1997,8,3,1,138,-4.5120
1997,8,3,2,122,-4.3374
1997,8,3,3,127,-4.9586
1997,8,3,4,112,-5.8835
1997,8,3,5,105,-3.4881
1997,9,1,1,119,8.1652
1997,9,1,2,144,9.1596
1997,9,1,3,165,8.2190
1997,9,1,4,184,10.3817
1997,9,1,5,252,7.6157
1997,9,2,1,57,5.9906
1997,9,2,2,60,6.4480
1997,9,2,3,73,4.7820
1997,9,2,4,71,7.3914
1997,9,2,5,96,5.7947
1997,9,3,1,136,4.3881
1997,9,3,2,121,5.3946
1997,9,3,3,126,4.6144
1997,9,3,4,110,4.7454
1997,9,3,5,104,6.4496
1997,10,1,1,119,-4.0629
1997,10,1,2,143,-2.8081
1997,10,1,3,165,-2.1607
1997,10,1,4,184,-5.3567
1997,10,1,5,248,-2.8928
1997,10,2,1,55,-2.6060
1997,10,2,2,60,-7.1162
1997,10,2,3,73,-2.2035
1997,10,2,4,71,-3.2756
1997,10,2,5,96,-5.0696
1997,10,3,1,135,-5.0582
1997,10,3,2,121,-4.6064
1997,10,3,3,125,-3.0265
1997,10,3,4,110,-1.3333
1997,10,3,5,103,-3.2155
1997,11,1,1,117,0.1208
1997,11,1,2,143,-1.7477
1997,11,1,3,164,-0.2811
1997,11,1,4,183,-1.5791
1997,11,1,5,245,-0.6913
1997,11,2,1,55,-0.7716
1997,11,2,2,59,2.2848
1997,11,2,3,72,0.3166
1997,11,2,4,71,0.1806
1997,11,2,5,93,-0.7873
1997,11,3,1,135,4.2307
1997,11,3,2,120,3.6577
1997,11,3,3,125,6.2528
1997,11,3,4,110,5.9752
1997,11,3,5,103,4.4696
1997,12,1,1,116,-3.3566
1997,12,1,2,143,1.3851
1997,12,1,3,164,-1.1978
1997,12,1,4,181,-0.6857
1997,12,1,5,244,0.3722
1997,12,2,1,55,3.6838
1997,12,2,2,59,2.3907
1997,12,2,3,71,-0.3161
1997,12,2,4,70,0.8344
1997,12,2,5,93,-0.4390
1997,12,3,1,135,0.7509
1997,12,3,2,120,0.2079
1997,12,3,3,124,2.7258
1997,12,3,4,110,1.8255
1997,12,3,5,102,0.3944
1998,1,1,1,115,1.2405
1998,1,1,2,142,-1.5010
1998,1,1,3,163,0.3383
1998,1,1,4,178,-2.6554
1998,1,1,5,241,-0.7630
1998,1,2,1,52,-4.0854
1998,1,2,2,59,-0.3701
1998,1,2,3,71,-3.8456
1998,1,2,4,69,-2.1945
1998,1,2,5,91,-0.6250
1998,1,3,1,135,0.3342
1998,1,3,2,119,0.9384
1998,1,3,3,124,0.9409
1998,1,3,4,110,4.0299
1998,1,3,5,102,2.5015
1998,2,1,1,114,4.4727
1998,2,1,2,139,6.4990
1998,2,1,3,161,5.2762
1998,2,1,4,176,4.6242
1998,2,1,5,240,4.1095
1998,2,2,1,52,8.4306
1998,2,2,2,59,6.2982
1998,2,2,3,69,7.6412
1998,2,2,4,69,5.7087
1998,2,2,5,91,8.2049
1998,2,3,1,135,6.8412
1998,2,3,2,119,5.3022
1998,2,3,3,123,4.9457
1998,2,3,4,110,7.7809
1998,2,3,5,101,4.7648
1998,3,1,1,114,3.7190
1998,3,1,2,139,4.3457
1998,3,1,3,158,5.0655
1998,3,1,4,176,3.1060
1998,3,1,5,237,5.4732
1998,3,2,1,52,5.1089
1998,3,2,2,59,3.0853
1998,3,2,3,69,3.6071
1998,3,2,4,69,4.5122
1998,3,2,5,91,2.1762
1998,3,3,1,135,5.4408
1998,3,3,2,119,6.4916
1998,3,3,3,123,5.1285
1998,3,3,4,110,3.3925
1998,3,3,5,101,3.4380
1998,4,1,1,114,2.3962
1998,4,1,2,138,0.1496
1998,4,1,3,156,1.7659
1998,4,1,4,175,1.0584
1998,4,1,5,230,1.3321
1998,4,2,1,52,-0.3153
1998,4,2,2,58,-0.2637
1998,4,2,3,69,0.3884
1998,4,2,4,69,-1.4924
1998,4,2,5,90,0.5475
1998,4,3,1,135,0.1767
1998,4,3,2,119,1.2511
1998,4,3,3,123,-0.8784
1998,4,3,4,109,0.0276
1998,4,3,5,100,1.6971
1998,5,1,1,113,-4.8581
1998,5,1,2,133,-3.8427
1998,5,1,3,155,-4.4039
1998,5,1,4,174,-2.1585
1998,5,1,5,227,-1.4093
1998,5,2,1,52,-5.3109
1998,5,2,2,58,-4.3282
1998,5,2,3,69,-4.5380
1998,5,2,4,68,-4.9804
1998,5,2,5,88,-3.5931
1998,5,3,1,133,-1.1564
1998,5,3,2,119,-2.6906
1998,5,3,3,123,-2.5610
1998,5,3,4,109,-1.2931
1998,5,3,5,100,-2.6520
1998,6,1,1,111,-3.6222
1998,6,1,2,132,-2.9265
1998,6,1,3,155,-1.3208
1998,6,1,4,172,-1.1541
1998,6,1,5,225,-1.4410
1998,6,2,1,52,0.5424
1998,6,2,2,57,-0.8958
1998,6,2,3,69,-1.1057
1998,6,2,4,67,-1.6066
1998,6,2,5,88,-2.2504
1998,6,3,1,132,1.2536
1998,6,3,2,118,2.8245
1998,6,3,3,123,3.3848
1998,6,3,4,109,8.1190
1998,6,3,5,99,1.1009
1998,7,1,1,111,-5.2187
1998,7,1,2,134,-4.8008
1998,7,1,3,158,-8.6610
1998,7,1,4,238,-7.2510
1998,7,1,5,246,-5.4701
1998,7,2,1,54,-10.2951
1998,7,2,2,69,-7.6624
1998,7,2,3,65,-9.8569
1998,7,2,4,77,-7.9559
1998,7,2,5,105,-7.1117
1998,7,3,1,139,-1.7557
1998,7,3,2,129,-3.6350
1998,7,3,3,126,-2.5133
1998,7,3,4,112,-1.4187
1998,7,3,5,108,1.1746
1998,8,1,1,111,-22.2051
1998,8,1,2,133,-19.9662
1998,8,1,3,156,-20.3399
1998,8,1,4,236,-17.1809
1998,8,1,5,244,-15.1984
1998,8,2,1,54,-15.6076
1998,8,2,2,69,-14.1921
1998,8,2,3,65,-16.8710
1998,8,2,4,77,-17.2264
1998,8,2,5,104,-14.3494
1998,8,3,1,138,-12.3453
1998,8,3,2,128,-12.9547
1998,8,3,3,125,-10.8469
1998,8,3,4,112,-11.0169
1998,8,3,5,107,-12.7715
1998,9,1,1,111,4.3997
1998,9,1,2,133,5.4592
1998,9,1,3,156,2.7580
1998,9,1,4,234,3.5016
1998,9,1,5,241,1.0759
1998,9,2,1,54,9.6935
1998,9,2,2,69,4.3254
1998,9,2,3,65,5.2441
1998,9,2,4,76,4.1027
1998,9,2,5,104,6.0322
1998,9,3,1,137,7.7765
1998,9,3,2,128,5.0398
1998,9,3,3,124,7.5586
1998,9,3,4,112,6.0806
1998,9,3,5,107,10.2311
1998,10,1,1,110,0.5443
1998,10,1,2,133,5.4064
1998,10,1,3,150,2.6269
1998,10,1,4,230,4.6220
1998,10,1,5,240,3.1141
1998,10,2,1,54,2.4744
1998,10,2,2,68,5.8679
1998,10,2,3,65,7.5231
1998,10,2,4,76,6.2295
1998,10,2,5,104,6.5215
1998,10,3,1,137,7.6464
1998,10,3,2,128,8.8483
1998,10,3,3,123,4.1889
1998,10,3,4,111,9.0323
1998,10,3,5,105,8.1576
1998,11,1,1,109,3.6613
1998,11,1,2,130,9.1527
1998,11,1,3,147,5.5847
1998,11,1,4,230,6.3181
1998,11,1,5,240,4.3374
1998,11,2,1,54,2.8045
1998,11,2,2,68,2.2303
1998,11,2,3,65,3.8139
1998,11,2,4,76,3.0589
1998,11,2,5,102,5.6434
1998,11,3,1,137,5.3667
1998,11,3,2,128,5.0958
1998,11,3,3,123,6.0107
1998,11,3,4,108,7.0720
1998,11,3,5,103,8.0034
1998,12,1,1,106,0.9565
1998,12,1,2,128,4.0160
1998,12,1,3,146,3.5634
1998,12,1,4,227,1.9734
1998,12,1,5,238,0.3451
1998,12,2,1,54,2.8151
1998,12,2,2,68,4.1610
1998,12,2,3,65,0.9134
1998,12,2,4,76,5.3260
1998,12,2,5,102,4.8992
1998,12,3,1,136,6.6034
1998,12,3,2,127,3.1290
1998,12,3,3,123,6.3208
1998,12,3,4,107,4.6980
1998,12,3,5,103,7.2203
1999,1,1,1,106,3.4397
1999,1,1,2,126,2.7849
1999,1,1,3,144,2.6693
1999,1,1,4,226,3.6441
1999,1,1,5,234,3.1865
1999,1,2,1,53,-2.6365
1999,1,2,2,68,-2.1233
1999,1,2,3,65,-5.1122
1999,1,2,4,76,-0.7650
1999,1,2,5,102,-2.5241
1999,1,3,1,135,3.9974
1999,1,3,2,127,1.9538
1999,1,3,3,123,6.5711
1999,1,3,4,107,1.8613
1999,1,3,5,103,1.8414
1999,2,1,1,102,-6.1051
1999,2,1,2,122,-6.0255
1999,2,1,3,143,-5.4294
1999,2,1,4,224,-5.9730
1999,2,1,5,228,-7.1476
1999,2,2,1,52,-7.1239
1999,2,2,2,68,-6.2993
1999,2,2,3,65,-6.0817
1999,2,2,4,76,-9.2766
1999,2,2,5,100,-9.3197
1999,2,3,1,135,-4.8510
1999,2,3,2,126,-1.2951
1999,2,3,3,122,-5.5682
1999,2,3,4,107,0.8447
1999,2,3,5,102,-7.3012
1999,3,1,1,102,0.4787
1999,3,1,2,121,-2.4793
1999,3,1,3,143,-3.7794
1999,3,1,4,221,-4.9977
1999,3,1,5,224,-4.5920
1999,3,2,1,52,0.4058
1999,3,2,2,66,1.7136
1999,3,2,3,64,0.2204
1999,3,2,4,76,-3.0804
1999,3,2,5,100,-4.1980
1999,3,3,1,135,1.1102
1999,3,3,2,126,2.2230
1999,3,3,3,122,8.7349
1999,3,3,4,107,2.3062
1999,3,3,5,102,-0.2112
1999,4,1,1,100,15.3953
1999,4,1,2,119,10.2935
1999,4,1,3,142,7.9777
1999,4,1,4,220,9.4705
1999,4,1,5,220,8.7393
1999,4,2,1,50,8.9678
1999,4,2,2,66,8.7400
1999,4,2,3,63,7.2897
1999,4,2,4,75,10.9475
1999,4,2,5,100,6.8634
1999,4,3,1,133,6.1938
1999,4,3,2,126,7.3682
1999,4,3,3,121,-0.9765
1999,4,3,4,106,-1.8374
1999,4,3,5,102,4.7185
1999,5,1,1,97,1.1681
1999,5,1,2,119,6.3129
1999,5,1,3,139,7.9623
1999,5,1,4,217,5.0432
1999,5,1,5,219,5.4628
1999,5,2,1,50,5.4602
1999,5,2,2,66,3.9660
1999,5,2,3,63,3.6339
1999,5,2,4,75,2.6780
1999,5,2,5,100,2.5649
1999,5,3,1,132,-2.9179
1999,5,3,2,125,-0.3502
1999,5,3,3,120,-0.9009
1999,5,3,4,106,-3.4416
1999,5,3,5,101,4.5010
1999,6,1,1,97,9.2816
1999,6,1,2,119,6.1964
1999,6,1,3,137,6.1159
1999,6,1,4,217,8.6465
1999,6,1,5,219,6.0902
1999,6,2,1,50,3.5478
1999,6,2,2,66,11.0190
1999,6,2,3,63,4.8629
1999,6,2,4,75,6.3774
1999,6,2,5,100,8.3482
1999,6,3,1,131,4.7500
1999,6,3,2,124,1.5048
1999,6,3,3,119,4.6004
1999,6,3,4,106,7.0366
1999,6,3,5,100,8.2432
1999,7,1,1,133,0.5760
1999,7,1,2,133,1.3275
1999,7,1,3,143,4.9158
1999,7,1,4,175,-1.9661
1999,7,1,5,245,2.5101
1999,7,2,1,60,0.1845
1999,7,2,2,58,-1.1377
1999,7,2,3,76,1.9280
1999,7,2,4,91,-0.6615
1999,7,2,5,98,-2.6794
1999,7,3,1,131,-1.9763
1999,7,3,2,125,-2.9579
1999,7,3,3,118,-3.1599
1999,7,3,4,113,-3.3874
1999,7,3,5,98,-0.6235
1999,8,1,1,128,-3.5969
1999,8,1,2,130,-2.6932
1999,8,1,3,142,-3.8714
1999,8,1,4,175,-1.2053
1999,8,1,5,244,-3.6817
1999,8,2,1,60,-2.2027
1999,8,2,2,58,-2.1619
1999,8,2,3,75,-2.9898
1999,8,2,4,89,-3.0203
1999,8,2,5,97,-4.8667
1999,8,3,1,131,0.1774
1999,8,3,2,124,0.3747
1999,8,3,3,117,0.2016
1999,8,3,4,112,-0.5214
1999,8,3,5,98,-2.2734
1999,9,1,1,126,-3.0530
1999,9,1,2,129,0.7929
1999,9,1,3,140,-4.8236
1999,9,1,4,173,-1.5432
1999,9,1,5,244,-3.3647
1999,9,2,1,59,-0.4655
1999,9,2,2,57,-1.8271
1999,9,2,3,74,0.6109
1999,9,2,4,88,-1.4668
1999,9,2,5,96,-0.7764
1999,9,3,1,130,-2.3195
1999,9,3,2,123,-4.0276
1999,9,3,3,116,-3.5075
1999,9,3,4,111,-2.2964
1999,9,3,5,96,-0.1527
1999,10,1,1,123,-3.6205
1999,10,1,2,128,-4.8137
1999,10,1,3,137,-0.5393
1999,10,1,4,170,1.4617
1999,10,1,5,238,-2.3782
1999,10,2,1,58,1.7811
1999,10,2,2,56,-4.7691
1999,10,2,3,73,-0.6985
1999,10,2,4,87,-3.0199
1999,10,2,5,96,-4.3474
1999,10,3,1,129,5.5286
1999,10,3,2,122,3.6816
1999,10,3,3,115,7.8678
1999,10,3,4,110,4.0106
1999,10,3,5,96,1.1521
1999,11,1,1,121,10.6369
1999,11,1,2,126,3.9137
1999,11,1,3,136,5.4008
1999,11,1,4,168,7.2420
1999,11,1,5,236,6.0405
1999,11,2,1,58,9.8574
1999,11,2,2,56,7.2119
1999,11,2,3,72,4.8255
1999,11,2,4,86,3.4195
1999,11,2,5,95,5.3372
1999,11,3,1,126,1.8386
1999,11,3,2,120,0.2186
1999,11,3,3,114,-1.5345
1999,11,3,4,109,3.8156
1999,11,3,5,96,8.8926
1999,12,1,1,119,15.7401
1999,12,1,2,126,3.0606
1999,12,1,3,135,4.7946
1999,12,1,4,166,13.6617
1999,12,1,5,234,4.2967
1999,12,2,1,55,8.1322
1999,12,2,2,55,8.1358
1999,12,2,3,71,6.0548
1999,12,2,4,86,6.2409
1999,12,2,5,94,6.5682
1999,12,3,1,126,4.1447
1999,12,3,2,120,13.7930
1999,12,3,3,114,-2.0212
1999,12,3,4,106,5.8674
1999,12,3,5,96,14.1508
2000,1,1,1,118,8.6238
2000,1,1,2,126,9.7390
2000,1,1,3,136,5.5622
2000,1,1,4,163,9.1394
2000,1,1,5,230,2.2719
2000,1,2,1,55,0.7252
2000,1,2,2,54,2.5810
2000,1,2,3,71,-1.0408
2000,1,2,4,86,-0.2419
2000,1,2,5,94,-1.7326
2000,1,3,1,124,-2.2482
2000,1,3,2,119,-9.9180
2000,1,3,3,114,1.0397
2000,1,3,4,106,-4.6163
2000,1,3,5,95,-3.8176
2000,2,1,1,117,26.2978
2000,2,1,2,123,29.2197
2000,2,1,3,134,19.4131
2000,2,1,4,161,31.7530
2000,2,1,5,230,11.3293
2000,2,2,1,53,9.5392
2000,2,2,2,53,13.1197
2000,2,2,3,71,9.8120
2000,2,2,4,86,14.4196
2000,2,2,5,94,12.1455
2000,2,3,1,124,-2.3940
2000,2,3,2,119,-3.6907
2000,2,3,3,114,-7.3269
2000,2,3,4,104,-4.2101
2000,2,3,5,95,14.0116
2000,3,1,1,117,-13.2897
2000,3,1,2,122,-12.8339
2000,3,1,3,132,-4.2858
2000,3,1,4,158,-1.6124
2000,3,1,5,229,-2.4215
2000,3,2,1,53,-4.6545
2000,3,2,2,53,-0.4851
2000,3,2,3,70,-0.2405
2000,3,2,4,86,2.2064
2000,3,2,5,93,-1.5428
2000,3,3,1,124,9.5105
2000,3,3,2,118,10.2601
2000,3,3,3,114,3.8059
2000,3,3,4,103,11.1268
2000,3,3,5,94,6.3004
2000,4,1,1,116,-12.2574
2000,4,1,2,122,-13.3704
2000,4,1,3,131,-11.4624
2000,4,1,4,156,-16.1868
2000,4,1,5,227,-6.0140
2000,4,2,1,53,-4.3373
2000,4,2,2,52,-0.9466
2000,4,2,3,68,-4.8100
2000,4,2,4,86,-3.4621
2000,4,2,5,93,0.8021
2000,4,3,1,122,0.8759
2000,4,3,2,118,-12.8761
2000,4,3,3,114,3.2829
2000,4,3,4,102,-1.2661
2000,4,3,5,94,-1.7473
2000,5,1,1,114,-10.4732
2000,5,1,2,122,-9.7246
2000,5,1,3,131,-4.6639
2000,5,1,4,156,-6.7813
2000,5,1,5,226,-2.6818
2000,5,2,1,52,-2.3061
2000,5,2,2,52,-4.9921
2000,5,2,3,67,-11.6790
2000,5,2,4,85,-6.8026
2000,5,2,5,90,-4.4709
2000,5,3,1,121,-2.0390
2000,5,3,2,118,-3.0247
2000,5,3,3,113,2.9589
2000,5,3,4,102,-2.3371
2000,5,3,5,93,-7.2499
2000,6,1,1,112,15.8667
2000,6,1,2,122,20.8089
2000,6,1,3,131,18.3224
2000,6,1,4,155,31.3869
2000,6,1,5,222,14.2298
2000,6,2,1,51,7.4068
2000,6,2,2,50,12.2555
2000,6,2,3,67,8.1229
2000,6,2,4,84,5.3871
2000,6,2,5,89,3.2621
2000,6,3,1,121,2.5728
2000,6,3,2,117,4.6507
2000,6,3,3,113,1.9208
2000,6,3,4,101,0.7353
2000,6,3,5,93,9.4654
2000,7,1,1,137,-0.7028
2000,7,1,2,124,-1.6484
2000,7,1,3,138,-0.7009
2000,7,1,4,161,2.3043
2000,7,1,5,185,2.9216
2000,7,2,1,54,-2.4516
2000,7,2,2,69,0.1248
2000,7,2,3,73,1.4817
2000,7,2,4,75,-3.5981
2000,7,2,5,94,-0.4888
2000,7,3,1,129,-0.7723
2000,7,3,2,113,-6.5687
2000,7,3,3,130,-3.6341
2000,7,3,4,101,-2.6906
2000,7,3,5,88,-4.2827
2000,8,1,1,135,6.9550
2000,8,1,2,122,7.2436
2000,8,1,3,138,3.9031
2000,8,1,4,160,5.4896
2000,8,1,5,184,7.8571
2000,8,2,1,53,6.3089
2000,8,2,2,69,8.5112
2000,8,2,3,71,6.5047
2000,8,2,4,74,8.1814
2000,8,2,5,94,4.4909
2000,8,3,1,127,7.5652
2000,8,3,2,112,5.8065
2000,8,3,3,130,3.9216
2000,8,3,4,98,-2.6725
2000,8,3,5,88,13.2315
2000,9,1,1,135,-4.7727
2000,9,1,2,122,-2.0741
2000,9,1,3,137,-2.9150
2000,9,1,4,158,0.2239
2000,9,1,5,182,-1.0320
2000,9,2,1,53,-1.0164
2000,9,2,2,68,-2.7794
2000,9,2,3,71,-3.6176
2000,9,2,4,73,0.4992
2000,9,2,5,93,-1.7178
2000,9,3,1,126,-8.5419
2000,9,3,2,111,-4.5029
2000,9,3,3,130,-2.2147
2000,9,3,4,98,-1.6470
2000,9,3,5,86,-5.9791
2000,10,1,1,133,-7.9711
2000,10,1,2,121,-5.8395
2000,10,1,3,134,-4.0953
2000,10,1,4,155,-7.3525
2000,10,1,5,180,-6.5547
2000,10,2,1,51,-3.6828
2000,10,2,2,68,0.0233
2000,10,2,3,71,-0.1977
2000,10,2,4,72,0.6075
2000,10,2,5,93,-0.9999
2000,10,3,1,122,-2.0164
2000,10,3,2,111,4.6061
2000,10,3,3,130,2.5124
2000,10,3,4,96,1.2035
2000,10,3,5,84,-0.9180
2000,11,1,1,132,-7.6353
2000,11,1,2,120,-8.0058
2000,11,1,3,131,-8.1368
2000,11,1,4,151,-5.9741
2000,11,1,5,180,-7.4923
2000,11,2,1,51,-7.7326
2000,11,2,2,68,-4.2772
2000,11,2,3,70,-9.0732
2000,11,2,4,72,-2.2332
2000,11,2,5,92,-2.2591
2000,11,3,1,121,-9.6787
2000,11,3,2,111,-5.0683
2000,11,3,3,129,-5.4147
2000,11,3,4,95,-1.6666
2000,11,3,5,84,-6.4345
2000,12,1,1,131,-0.6174
2000,12,1,2,117,0.7246
2000,12,1,3,130,-2.1220
2000,12,1,4,150,1.7107
2000,12,1,5,179,-1.1520
2000,12,2,1,49,6.6870
2000,12,2,2,68,11.5344
2000,12,2,3,70,5.7086
2000,12,2,4,70,10.0707
2000,12,2,5,92,8.8691
2000,12,3,1,120,-2.5130
2000,12,3,2,111,-1.7057
2000,12,3,3,127,-0.6460
2000,12,3,4,95,4.1216
2000,12,3,5,82,6.0174
2001,1,1,1,130,16.0529
2001,1,1,2,116,12.5828
2001,1,1,3,128,18.0278
2001,1,1,4,148,11.1266
2001,1,1,5,176,10.9671
2001,1,2,1,49,5.8227
2001,1,2,2,67,2.4741
2001,1,2,3,70,2.8300
2001,1,2,4,69,4.4711
2001,1,2,5,90,3.3286
2001,1,3,1,120,4.2636
2001,1,3,2,110,4.4609
2001,1,3,3,126,4.0844
2001,1,3,4,95,1.7700
2001,1,3,5,82,-1.6340
2001,2,1,1,128,-3.6475
2001,2,1,2,113,-2.4849
2001,2,1,3,128,-2.7894
2001,2,1,4,146,-0.8815
2001,2,1,5,175,0.2774
2001,2,2,1,49,-3.9446
2001,2,2,2,66,-2.5391
2001,2,2,3,69,-5.0471
2001,2,2,4,69,-3.1876
2001,2,2,5,90,-0.4918
2001,2,3,1,120,-8.3507
2001,2,3,2,109,-3.1472
2001,2,3,3,126,-5.3229
2001,2,3,4,94,-8.5572
2001,2,3,5,82,-6.8679
2001,3,1,1,128,-5.0266
2001,3,1,2,112,-1.4896
2001,3,1,3,127,-5.0346
2001,3,1,4,146,1.0940
2001,3,1,5,174,-2.8094
2001,3,2,1,48,-5.9914
2001,3,2,2,64,-0.8799
2001,3,2,3,69,-0.9900
2001,3,2,4,69,-0.1404
2001,3,2,5,90,-0.2717
2001,3,3,1,119,-6.5713
2001,3,3,2,108,-5.7888
2001,3,3,3,124,-4.1219
2001,3,3,4,94,-4.5501
2001,3,3,5,82,-6.3933
2001,4,1,1,125,4.1308
2001,4,1,2,112,6.9163
2001,4,1,3,125,4.8275
2001,4,1,4,144,5.9167
2001,4,1,5,171,5.3893
2001,4,2,1,48,7.7457
2001,4,2,2,64,4.1951
2001,4,2,3,69,3.5648
2001,4,2,4,69,6.0460
2001,4,2,5,89,5.5535
2001,4,3,1,119,10.3831
2001,4,3,2,108,9.5672
2001,4,3,3,123,4.7004
2001,4,3,4,94,5.4959
2001,4,3,5,82,6.0891
2001,5,1,1,124,11.0017
2001,5,1,2,110,7.7802
2001,5,1,3,123,13.2307
2001,5,1,4,142,11.8741
2001,5,1,5,171,12.9648
2001,5,2,1,48,5.0415
2001,5,2,2,64,2.1124
2001,5,2,3,69,4.2167
2001,5,2,4,69,1.7018
2001,5,2,5,88,2.6566
2001,5,3,1,119,-2.2319
2001,5,3,2,108,1.5824
2001,5,3,3,122,0.2414
2001,5,3,4,94,2.4788
2001,5,3,5,82,2.2459
2001,6,1,1,121,0.4524
2001,6,1,2,110,0.7827
2001,6,1,3,119,0.7051
2001,6,1,4,141,0.8401
2001,6,1,5,169,-0.2205
2001,6,2,1,48,-1.4945
2001,6,2,2,64,5.1744
2001,6,2,3,69,5.5104
2001,6,2,4,68,2.2954
2001,6,2,5,86,3.8044
2001,6,3,1,118,-2.1346
2001,6,3,2,107,-1.9695
2001,6,3,3,121,-3.7767
2001,6,3,4,94,-5.3534
2001,6,3,5,82,1.0647
2001,7,1,1,139,-4.0923
2001,7,1,2,139,-2.1856
2001,7,1,3,127,-1.9091
2001,7,1,4,142,2.5103
2001,7,1,5,172,0.7891
2001,7,2,1,49,-4.8583
2001,7,2,2,70,-1.0917
2001,7,2,3,65,-6.7310
2001,7,2,4,79,-3.6585
2001,7,2,5,90,-1.0611
2001,7,3,1,117,1.3198
2001,7,3,2,103,1.8169
2001,7,3,3,110,-1.5950
2001,7,3,4,94,-0.8494
2001,7,3,5,88,-0.4839
2001,8,1,1,137,-0.6975
2001,8,1,2,138,-3.2990
2001,8,1,3,126,0.0105
2001,8,1,4,142,-2.3262
2001,8,1,5,171,-2.7843
2001,8,2,1,49,-3.7090
2001,8,2,2,70,-1.7917
2001,8,2,3,65,-1.8288
2001,8,2,4,79,-0.5626
2001,8,2,5,89,0.6635
2001,8,3,1,117,-5.6108
2001,8,3,2,102,-5.9911
2001,8,3,3,110,-5.8157
2001,8,3,4,94,-5.8849
2001,8,3,5,88,-4.3290
2001,9,1,1,135,-11.9306
2001,9,1,2,136,-12.2688
2001,9,1,3,123,-12.5814
2001,9,1,4,141,-8.4966
2001,9,1,5,169,-10.5009
2001,9,2,1,49,-16.4380
2001,9,2,2,69,-14.3887
2001,9,2,3,64,-14.5407
2001,9,2,4,79,-12.5927
2001,9,2,5,89,-11.6583
2001,9,3,1,117,-8.7132
2001,9,3,2,101,-8.0406
2001,9,3,3,108,-5.4227
2001,9,3,4,94,-12.8576
2001,9,3,5,88,-5.7041
2001,10,1,1,134,4.7097
2001,10,1,2,134,6.9123
2001,10,1,3,119,2.8216
2001,10,1,4,139,2.8449
2001,10,1,5,168,7.2448
2001,10,2,1,49,7.4231
2001,10,2,2,67,4.8359
2001,10,2,3,64,9.7625
2001,10,2,4,79,5.1189
2001,10,2,5,88,1.9131
2001,10,3,1,117,0.4699
2001,10,3,2,101,5.4159
2001,10,3,3,108,-0.0879
2001,10,3,4,92,10.3827
2001,10,3,5,88,2.8707
2001,11,1,1,130,4.5782
2001,11,1,2,134,4.7309
2001,11,1,3,117,6.5405
2001,11,1,4,137,5.0995
2001,11,1,5,166,4.8775
2001,11,2,1,49,5.1892
2001,11,2,2,67,7.3264
2001,11,2,3,64,6.8270
2001,11,2,4,78,5.8877
2001,11,2,5,87,6.6589
2001,11,3,1,116,6.5642
2001,11,3,2,101,9.3732
