year,month,rank_ME,rank_ADM,nstocks,ret_vw
1998,5,2,1,49,-5.0787
1998,5,2,2,30,-5.0176
1998,5,2,3,19,-3.5132
1998,5,2,4,26,-2.6394
1998,5,2,5,17,-2.0196
1998,5,3,1,57,-3.2897
1998,5,3,2,45,-3.7840
1998,5,3,3,40,0.8567
1998,5,3,4,30,6.4273
1998,5,3,5,16,1.7564
1998,6,1,1,161,3.9751
1998,6,1,2,121,1.6752
1998,6,1,3,73,0.7261
1998,6,1,4,79,12.6660
1998,6,1,5,128,0.2439
1998,6,2,1,49,2.8822
1998,6,2,2,30,4.4589
1998,6,2,3,19,2.0560
1998,6,2,4,26,1.3748
1998,6,2,5,17,3.0532
1998,6,3,1,57,6.5231
1998,6,3,2,45,1.7217
1998,6,3,3,40,2.8064
1998,6,3,4,30,3.0340
1998,6,3,5,16,0.8660
1998,7,1,1,166,-7.5474
1998,7,1,2,103,-6.3445
1998,7,1,3,99,-4.4467
1998,7,1,4,80,-8.2023
1998,7,1,5,200,-7.1828
1998,7,2,1,60,-8.4687
1998,7,2,2,37,-8.9492
1998,7,2,3,28,-7.6878
1998,7,2,4,31,-8.8332
1998,7,2,5,25,-7.4632
1998,7,3,1,61,0.9168
1998,7,3,2,60,2.8264
1998,7,3,3,51,-2.4526
1998,7,3,4,36,-2.8778
1998,7,3,5,21,-1.3825
1998,8,1,1,166,-23.6649
1998,8,1,2,102,-23.7333
1998,8,1,3,97,-18.5157
1998,8,1,4,76,-18.0973
1998,8,1,5,196,-16.9753
1998,8,2,1,60,-24.5416
1998,8,2,2,37,-21.1202
1998,8,2,3,28,-26.9915
1998,8,2,4,30,-18.3912
1998,8,2,5,25,-20.6362
1998,8,3,1,61,-14.2084
1998,8,3,2,58,-14.4422
1998,8,3,3,51,-13.1467
1998,8,3,4,36,-16.7449
1998,8,3,5,21,-15.7632
1998,9,1,1,164,6.9768
1998,9,1,2,102,5.4015
1998,9,1,3,97,-0.3416
1998,9,1,4,75,1.4981
1998,9,1,5,191,1.7943
1998,9,2,1,60,6.5995
1998,9,2,2,37,12.2311
1998,9,2,3,28,3.4656
1998,9,2,4,30,0.4009
1998,9,2,5,25,2.9953
1998,9,3,1,60,7.8401
1998,9,3,2,58,12.0171
1998,9,3,3,51,4.1178
1998,9,3,4,35,1.1600
1998,9,3,5,21,-1.0604
1998,10,1,1,163,4.0499
1998,10,1,2,102,3.5490
1998,10,1,3,93,4.5817
1998,10,1,4,75,5.0819
1998,10,1,5,188,0.6210
1998,10,2,1,59,10.5070
1998,10,2,2,37,4.5114
1998,10,2,3,27,0.4567
1998,10,2,4,30,2.3422
1998,10,2,5,25,5.0702
1998,10,3,1,59,8.0053
1998,10,3,2,58,9.2817
1998,10,3,3,50,11.9267
1998,10,3,4,35,11.3657
1998,10,3,5,21,10.1102
1998,11,1,1,159,11.7270
1998,11,1,2,99,16.8131
1998,11,1,3,92,5.1166
1998,11,1,4,73,6.0388
1998,11,1,5,179,11.7807
1998,11,2,1,59,12.9894
1998,11,2,2,37,8.1094
1998,11,2,3,27,9.7882
1998,11,2,4,30,5.2732
1998,11,2,5,25,6.1922
1998,11,3,1,57,5.2608
1998,11,3,2,57,8.5450
1998,11,3,3,50,6.4929
1998,11,3,4,35,2.9531
1998,11,3,5,21,4.9104
1998,12,1,1,159,5.5841
1998,12,1,2,99,3.4312
1998,12,1,3,91,2.1968
1998,12,1,4,73,2.3897
1998,12,1,5,173,0.3330
1998,12,2,1,58,6.8395
1998,12,2,2,37,6.4186
1998,12,2,3,27,4.6537
1998,12,2,4,29,-1.2473
1998,12,2,5,25,10.6941
1998,12,3,1,57,10.1522
1998,12,3,2,57,10.1826
1998,12,3,3,50,4.0463
1998,12,3,4,34,1.6943
1998,12,3,5,21,3.5230
1999,1,1,1,157,12.6049
1999,1,1,2,98,9.9561
1999,1,1,3,90,5.8920
1999,1,1,4,71,5.9751
1999,1,1,5,165,4.3484
1999,1,2,1,58,2.4856
1999,1,2,2,37,0.2714
1999,1,2,3,27,-1.2502
1999,1,2,4,29,-1.5225
1999,1,2,5,24,-5.3294
1999,1,3,1,57,11.3738
1999,1,3,2,57,9.2235
1999,1,3,3,50,-0.8374
1999,1,3,4,34,-0.1328
1999,1,3,5,21,10.3192
1999,2,1,1,156,-9.6386
1999,2,1,2,95,-8.6590
1999,2,1,3,89,-6.5810
1999,2,1,4,69,-4.1363
1999,2,1,5,162,-3.6732
1999,2,2,1,57,-7.4526
1999,2,2,2,37,-9.5115
1999,2,2,3,27,-5.5657
1999,2,2,4,29,-4.9641
1999,2,2,5,24,-4.2452
1999,2,3,1,57,-6.8969
1999,2,3,2,57,-6.9016
1999,2,3,3,50,-4.6362
1999,2,3,4,34,-1.4064
1999,2,3,5,21,-1.3905
1999,3,1,1,151,4.9921
1999,3,1,2,95,-3.1671
1999,3,1,3,89,1.1276
1999,3,1,4,69,-2.9030
1999,3,1,5,160,-0.5515
1999,3,2,1,56,-6.0728
1999,3,2,2,37,-1.4624
1999,3,2,3,27,-5.1920
1999,3,2,4,29,3.1587
1999,3,2,5,24,2.7295
1999,3,3,1,57,-0.4200
1999,3,3,2,57,3.8279
1999,3,3,3,50,2.7089
1999,3,3,4,34,0.1081
1999,3,3,5,21,7.0236
1999,4,1,1,148,8.5837
1999,4,1,2,92,5.5473
1999,4,1,3,89,11.8106
1999,4,1,4,68,9.5661
1999,4,1,5,156,14.7699
1999,4,2,1,54,9.0238
1999,4,2,2,36,5.4281
1999,4,2,3,27,9.3459
1999,4,2,4,28,7.1929
1999,4,2,5,24,8.3050
1999,4,3,1,56,-0.1140
1999,4,3,2,57,5.7175
1999,4,3,3,48,-0.6429
1999,4,3,4,33,6.1965
1999,4,3,5,21,3.4937
1999,5,1,1,145,-1.0334
1999,5,1,2,91,-1.9766
1999,5,1,3,89,3.7695
1999,5,1,4,66,1.5794
1999,5,1,5,150,9.2014
1999,5,2,1,54,4.4799
1999,5,2,2,35,-1.7000
1999,5,2,3,26,4.5615
1999,5,2,4,28,3.6498
1999,5,2,5,24,4.5998
1999,5,3,1,56,-4.0193
1999,5,3,2,57,0.2226
1999,5,3,3,48,1.6583
1999,5,3,4,33,-2.4567
1999,5,3,5,21,-2.6349
1999,6,1,1,140,19.3252
1999,6,1,2,88,5.6585
1999,6,1,3,88,1.5566
1999,6,1,4,65,1.0974
1999,6,1,5,147,7.1248
1999,6,2,1,54,8.3009
1999,6,2,2,35,9.8847
1999,6,2,3,26,7.9727
1999,6,2,4,28,2.5505
1999,6,2,5,24,5.7121
1999,6,3,1,56,6.3799
1999,6,3,2,57,6.6197
1999,6,3,3,48,1.2030
1999,6,3,4,33,0.6562
1999,6,3,5,21,1.7015
1999,7,1,1,121,0.3268
1999,7,1,2,109,2.0580
1999,7,1,3,101,1.9004
1999,7,1,4,103,-1.0374
1999,7,1,5,153,0.6015
1999,7,2,1,73,-0.8896
1999,7,2,2,38,-3.3157
1999,7,2,3,31,-3.1649
1999,7,2,4,37,-2.2036
1999,7,2,5,35,-4.1495
1999,7,3,1,89,-1.1510
1999,7,3,2,50,-3.0324
1999,7,3,3,49,-1.5095
1999,7,3,4,33,-3.4060
1999,7,3,5,20,-9.3208
1999,8,1,1,120,-3.5333
1999,8,1,2,105,-4.6394
1999,8,1,3,99,-4.9352
1999,8,1,4,102,-4.2647
1999,8,1,5,153,-1.3697
1999,8,2,1,71,-0.2184
1999,8,2,2,38,-4.1868
1999,8,2,3,31,-1.0618
1999,8,2,4,37,-6.1695
1999,8,2,5,35,-4.0448
1999,8,3,1,89,3.0356
1999,8,3,2,50,-3.2896
1999,8,3,3,48,-0.4802
1999,8,3,4,33,-3.2319
1999,8,3,5,20,-6.2737
1999,9,1,1,119,-0.6683
1999,9,1,2,103,1.0028
1999,9,1,3,97,-2.6686
1999,9,1,4,102,-2.5540
1999,9,1,5,148,-0.6364
1999,9,2,1,71,-0.4100
1999,9,2,2,37,-0.3388
1999,9,2,3,30,-2.0244
1999,9,2,4,37,-3.1570
1999,9,2,5,35,1.6458
1999,9,3,1,89,-2.7774
1999,9,3,2,49,-5.4115
1999,9,3,3,48,-6.6881
1999,9,3,4,32,-2.1449
1999,9,3,5,20,-5.5171
1999,10,1,1,117,-2.5926
1999,10,1,2,101,-0.2701
1999,10,1,3,97,-4.5257
1999,10,1,4,100,-0.4417
1999,10,1,5,146,0.4396
1999,10,2,1,71,6.1578
1999,10,2,2,37,-6.3838
1999,10,2,3,30,2.3652
1999,10,2,4,37,-5.1980
1999,10,2,5,35,3.6453
1999,10,3,1,89,2.7026
1999,10,3,2,49,4.1034
1999,10,3,3,48,8.4131
1999,10,3,4,32,6.3645
1999,10,3,5,20,-3.4121
1999,11,1,1,117,22.2397
1999,11,1,2,99,13.3106
1999,11,1,3,97,13.2258
1999,11,1,4,96,2.7564
1999,11,1,5,144,7.8905
1999,11,2,1,69,10.8223
1999,11,2,2,37,4.4712
1999,11,2,3,30,7.7539
1999,11,2,4,36,5.2201
1999,11,2,5,35,0.2053
1999,11,3,1,88,5.9482
1999,11,3,2,49,4.8892
1999,11,3,3,48,1.5471
1999,11,3,4,32,-1.3007
1999,11,3,5,19,-0.2556
1999,12,1,1,114,21.5279
1999,12,1,2,97,3.9826
1999,12,1,3,96,14.3631
1999,12,1,4,92,1.3269
1999,12,1,5,142,2.2106
1999,12,2,1,67,16.9709
1999,12,2,2,37,-0.6855
1999,12,2,3,29,9.3936
1999,12,2,4,36,8.2906
1999,12,2,5,35,7.2068
1999,12,3,1,87,4.8553
1999,12,3,2,47,-0.8017
1999,12,3,3,46,2.5330
1999,12,3,4,32,-4.4633
1999,12,3,5,19,-3.6638
2000,1,1,1,112,9.7671
2000,1,1,2,97,9.4349
2000,1,1,3,94,8.0942
2000,1,1,4,92,0.4224
2000,1,1,5,137,0.3947
2000,1,2,1,65,1.6166
2000,1,2,2,37,-0.5298
2000,1,2,3,28,-3.7868
2000,1,2,4,36,-13.8833
2000,1,2,5,34,-12.8280
2000,1,3,1,87,-1.7440
2000,1,3,2,47,0.5415
2000,1,3,3,46,-8.1241
2000,1,3,4,32,-6.9228
2000,1,3,5,19,-5.9278
2000,2,1,1,113,26.8906
2000,2,1,2,97,23.9493
2000,2,1,3,94,16.1574
2000,2,1,4,90,10.7796
2000,2,1,5,135,9.5358
2000,2,2,1,65,27.7668
2000,2,2,2,37,-1.6360
2000,2,2,3,27,17.5629
2000,2,2,4,36,-0.2492
2000,2,2,5,33,3.5383
2000,2,3,1,86,2.3132
2000,2,3,2,46,-1.7205
2000,2,3,3,46,-8.4568
2000,2,3,4,32,-6.8185
2000,2,3,5,19,-12.5524
2000,3,1,1,111,-9.8845
2000,3,1,2,97,-1.9838
2000,3,1,3,93,1.6022
2000,3,1,4,87,-0.0165
2000,3,1,5,134,-7.1881
2000,3,2,1,63,-17.2776
2000,3,2,2,37,5.0618
2000,3,2,3,27,3.0350
2000,3,2,4,35,6.5226
2000,3,2,5,33,-1.5339
2000,3,3,1,84,8.2819
2000,3,3,2,46,8.3714
2000,3,3,3,46,-1.5877
2000,3,3,4,32,13.3949
2000,3,3,5,19,14.0308
2000,4,1,1,109,-22.4823
2000,4,1,2,95,-12.1885
2000,4,1,3,92,-21.8204
2000,4,1,4,87,-12.3343
2000,4,1,5,133,-4.7639
2000,4,2,1,62,-12.6892
2000,4,2,2,37,-2.9172
2000,4,2,3,27,-5.7576
2000,4,2,4,35,-6.1330
2000,4,2,5,33,-10.0111
2000,4,3,1,82,-2.4453
2000,4,3,2,46,-2.9608
2000,4,3,3,46,2.3400
2000,4,3,4,32,1.7451
2000,4,3,5,19,3.2300
2000,5,1,1,107,-10.7472
2000,5,1,2,95,-5.8088
2000,5,1,3,90,-12.4625
2000,5,1,4,87,-12.7714
2000,5,1,5,131,-7.2426
2000,5,2,1,61,-9.1617
2000,5,2,2,37,-3.2875
2000,5,2,3,27,-5.3586
2000,5,2,4,35,-12.5538
2000,5,2,5,33,1.2320
2000,5,3,1,82,-4.1932
2000,5,3,2,46,-5.9147
2000,5,3,3,46,-0.9547
2000,5,3,4,32,-1.3442
2000,5,3,5,19,3.6261
2000,6,1,1,105,32.3849
2000,6,1,2,93,21.7751
2000,6,1,3,90,14.5611
2000,6,1,4,87,8.1944
2000,6,1,5,129,11.0960
2000,6,2,1,60,17.4094
2000,6,2,2,37,5.1303
2000,6,2,3,27,5.9242
2000,6,2,4,34,2.6508
2000,6,2,5,32,1.9485
2000,6,3,1,82,5.1874
2000,6,3,2,46,4.7082
2000,6,3,3,46,-2.7663
2000,6,3,4,32,-4.1755
2000,6,3,5,19,-2.6739
2000,7,1,1,155,-10.9200
2000,7,1,2,100,-1.1526
2000,7,1,3,82,-1.2198
2000,7,1,4,131,-2.2616
2000,7,1,5,160,1.5527
2000,7,2,1,112,-7.2194
2000,7,2,2,51,-2.3791
2000,7,2,3,50,-2.7483
2000,7,2,4,35,4.7581
2000,7,2,5,25,-3.8592
2000,7,3,1,152,-5.7905
2000,7,3,2,57,-1.1029
2000,7,3,3,33,-5.2485
2000,7,3,4,42,-1.2854
2000,7,3,5,14,-7.4702
2000,8,1,1,155,5.5872
2000,8,1,2,100,5.5492
2000,8,1,3,82,4.0670
2000,8,1,4,127,1.9174
2000,8,1,5,159,5.2612
2000,8,2,1,111,8.8102
2000,8,2,2,51,4.8243
2000,8,2,3,50,9.4678
2000,8,2,4,35,2.0655
2000,8,2,5,25,5.7836
2000,8,3,1,149,6.8173
2000,8,3,2,57,-0.2918
2000,8,3,3,33,2.9831
2000,8,3,4,41,2.9273
2000,8,3,5,14,-3.1281
2000,9,1,1,155,-11.1272
2000,9,1,2,100,-5.6747
2000,9,1,3,81,-7.4970
2000,9,1,4,124,-7.3019
2000,9,1,5,158,-4.2550
2000,9,2,1,111,-11.3503
2000,9,2,2,50,-6.8028
2000,9,2,3,49,-8.5177
2000,9,2,4,33,0.2611
2000,9,2,5,25,-12.0861
2000,9,3,1,149,-12.8425
2000,9,3,2,57,-0.8388
2000,9,3,3,31,0.7276
2000,9,3,4,41,-0.2022
2000,9,3,5,14,-0.8264
2000,10,1,1,155,-12.8601
2000,10,1,2,99,-12.0659
2000,10,1,3,80,-10.3450
2000,10,1,4,123,-7.6173
2000,10,1,5,154,-5.5037
2000,10,2,1,111,-6.6105
2000,10,2,2,49,-0.8998
2000,10,2,3,49,-7.2782
2000,10,2,4,33,-5.7694
2000,10,2,5,25,-0.9332
2000,10,3,1,148,-1.1834
2000,10,3,2,57,1.4938
2000,10,3,3,31,11.7310
2000,10,3,4,41,2.4387
2000,10,3,5,14,4.1297
2000,11,1,1,154,-17.4519
2000,11,1,2,96,-14.6551
2000,11,1,3,76,-18.3289
2000,11,1,4,120,-10.4996
2000,11,1,5,151,-10.5577
2000,11,2,1,110,-13.0616
2000,11,2,2,49,-9.1219
2000,11,2,3,47,-9.4787
2000,11,2,4,33,-1.2568
2000,11,2,5,25,-4.8770
2000,11,3,1,145,-14.2353
2000,11,3,2,57,0.0364
2000,11,3,3,31,-1.3352
2000,11,3,4,40,-4.2201
2000,11,3,5,14,2.2530
2000,12,1,1,151,-13.1848
2000,12,1,2,93,-4.4676
2000,12,1,3,73,-2.1652
2000,12,1,4,117,-6.5302
2000,12,1,5,149,-2.7097
2000,12,2,1,110,2.8600
2000,12,2,2,47,4.3853
2000,12,2,3,47,5.9890
2000,12,2,4,33,8.9680
2000,12,2,5,25,3.2365
2000,12,3,1,143,-7.9412
2000,12,3,2,56,1.1714
2000,12,3,3,31,8.9734
2000,12,3,4,40,5.1944
2000,12,3,5,14,5.8687
2001,1,1,1,148,30.3777
2001,1,1,2,92,21.4102
2001,1,1,3,71,14.6619
2001,1,1,4,114,19.5889
2001,1,1,5,146,21.4009
2001,1,2,1,109,13.9674
2001,1,2,2,47,10.1359
2001,1,2,3,47,10.4421
2001,1,2,4,33,5.5308
2001,1,2,5,25,11.3827
2001,1,3,1,143,12.8754
2001,1,3,2,56,1.2323
2001,1,3,3,31,-2.8163
2001,1,3,4,39,9.7309
2001,1,3,5,13,3.9754
2001,2,1,1,146,-11.6657
2001,2,1,2,92,-1.6611
2001,2,1,3,69,1.5592
2001,2,1,4,112,-1.8864
2001,2,1,5,144,-0.8931
2001,2,2,1,108,-14.1259
2001,2,2,2,47,-8.4817
2001,2,2,3,46,-3.8219
2001,2,2,4,33,1.9038
2001,2,2,5,24,-0.4493
2001,2,3,1,142,-13.0099
2001,2,3,2,55,-2.4271
2001,2,3,3,31,3.6475
2001,2,3,4,39,-0.5562
2001,2,3,5,13,4.4487
2001,3,1,1,142,-11.5231
2001,3,1,2,91,-7.3915
2001,3,1,3,68,-1.8394
2001,3,1,4,112,-1.2586
2001,3,1,5,141,-5.7427
2001,3,2,1,105,-7.8828
2001,3,2,2,47,-1.6626
2001,3,2,3,46,-4.5323
2001,3,2,4,33,-2.9458
2001,3,2,5,23,-2.1065
2001,3,3,1,141,-5.9751
2001,3,3,2,55,-7.4141
2001,3,3,3,31,-3.2062
2001,3,3,4,39,-2.0897
2001,3,3,5,13,-5.2096
2001,4,1,1,141,7.4016
2001,4,1,2,87,3.2012
2001,4,1,3,65,3.9112
2001,4,1,4,110,7.7689
2001,4,1,5,139,6.6791
2001,4,2,1,105,6.0417
2001,4,2,2,47,12.5287
2001,4,2,3,45,7.0851
2001,4,2,4,32,3.3813
2001,4,2,5,23,2.0971
2001,4,3,1,139,11.3123
2001,4,3,2,55,3.2142
2001,4,3,3,30,2.0099
2001,4,3,4,37,2.3258
2001,4,3,5,13,2.7386
2001,5,1,1,141,12.0949
2001,5,1,2,84,15.1671
2001,5,1,3,62,14.2724
2001,5,1,4,107,11.3981
2001,5,1,5,135,11.8337
2001,5,2,1,102,2.2317
2001,5,2,2,45,2.7989
2001,5,2,3,45,4.1089
2001,5,2,4,32,3.3025
2001,5,2,5,23,5.3301
2001,5,3,1,137,-1.4825
2001,5,3,2,53,1.2133
2001,5,3,3,30,2.7064
2001,5,3,4,37,-2.4017
2001,5,3,5,13,7.3847
2001,6,1,1,135,0.3118
2001,6,1,2,81,-2.3668
2001,6,1,3,60,3.2182
2001,6,1,4,104,6.6641
2001,6,1,5,130,2.6398
2001,6,2,1,99,7.5655
2001,6,2,2,45,7.8663
2001,6,2,3,44,6.9058
2001,6,2,4,32,6.9050
2001,6,2,5,23,2.2159
2001,6,3,1,137,-0.3146
2001,6,3,2,53,-1.3724
2001,6,3,3,30,-0.6499
2001,6,3,4,37,2.5729
2001,6,3,5,13,5.0119
2001,7,1,1,167,-9.4962
2001,7,1,2,119,-3.5085
2001,7,1,3,118,-2.9699
2001,7,1,4,135,-4.4752
2001,7,1,5,202,-2.0805
2001,7,2,1,117,-10.2981
2001,7,2,2,46,-7.0164
2001,7,2,3,48,-4.6590
2001,7,2,4,48,-6.7707
2001,7,2,5,25,-3.8901
2001,7,3,1,110,0.0422
2001,7,3,2,53,-2.4676
2001,7,3,3,48,4.7975
2001,7,3,4,34,3.2344
2001,7,3,5,12,-1.8058
2001,8,1,1,166,-6.6203
2001,8,1,2,117,-6.6879
2001,8,1,3,115,-6.5247
2001,8,1,4,133,-3.1838
2001,8,1,5,199,-0.1802
2001,8,2,1,117,-6.8622
2001,8,2,2,46,-2.8429
2001,8,2,3,48,-1.5049
2001,8,2,4,48,-2.6547
2001,8,2,5,25,3.3117
2001,8,3,1,110,-8.5303
2001,8,3,2,53,-4.1452
2001,8,3,3,47,-0.6625
2001,8,3,4,33,-7.4397
2001,8,3,5,12,-6.7345
2001,9,1,1,163,-14.1549
2001,9,1,2,115,-11.4784
2001,9,1,3,110,-14.9495
2001,9,1,4,126,-15.3390
2001,9,1,5,187,-20.0608
2001,9,2,1,117,-19.3075
2001,9,2,2,45,-21.4247
2001,9,2,3,48,-17.7296
2001,9,2,4,48,-17.1421
2001,9,2,5,25,-20.4174
2001,9,3,1,110,-7.2876
2001,9,3,2,53,-5.3716
2001,9,3,3,45,-7.1196
2001,9,3,4,33,-13.8283
2001,9,3,5,12,-14.6108
2001,10,1,1,161,9.9003
2001,10,1,2,113,8.2785
2001,10,1,3,108,8.0729
2001,10,1,4,123,9.9699
2001,10,1,5,185,12.2684
2001,10,2,1,117,14.7943
2001,10,2,2,44,12.7554
2001,10,2,3,48,7.2857
2001,10,2,4,48,5.3388
2001,10,2,5,25,14.4767
2001,10,3,1,110,4.6040
2001,10,3,2,52,4.5172
2001,10,3,3,45,-1.7871
2001,10,3,4,33,3.7875
2001,10,3,5,12,-0.8498
2001,11,1,1,161,11.6928
2001,11,1,2,111,7.6638
2001,11,1,3,107,12.6954
2001,11,1,4,119,8.1671
2001,11,1,5,183,11.9006
2001,11,2,1,117,17.7595
2001,11,2,2,43,9.3978
2001,11,2,3,48,10.8949
2001,11,2,4,46,11.0451
2001,11,2,5,25,11.6978
2001,11,3,1,110,9.1556
2001,11,3,2,52,5.7628
2001,11,3,3,45,10.3408
2001,11,3,4,33,11.9398
2001,11,3,5,12,9.0498
2001,12,1,1,159,14.6213
2001,12,1,2,106,5.9560
2001,12,1,3,103,6.0978
2001,12,1,4,117,10.9954
2001,12,1,5,175,9.7211
2001,12,2,1,117,5.9010
2001,12,2,2,43,4.6570
2001,12,2,3,48,7.2513
2001,12,2,4,46,5.8160
2001,12,2,5,25,8.3700
2001,12,3,1,109,1.3257
2001,12,3,2,52,-1.1603
2001,12,3,3,45,3.6146
2001,12,3,4,33,0.5835
2001,12,3,5,12,3.1465
2002,1,1,1,158,0.6700
2002,1,1,2,104,5.8949
2002,1,1,3,103,9.7798
2002,1,1,4,114,2.3948
2002,1,1,5,173,4.4658
2002,1,2,1,117,-2.9677
2002,1,2,2,43,-0.5868
2002,1,2,3,47,5.5587
2002,1,2,4,46,0.4864
2002,1,2,5,25,-1.9423
2002,1,3,1,109,-0.8959
2002,1,3,2,52,0.6214
2002,1,3,3,45,2.0684
2002,1,3,4,32,4.7199
2002,1,3,5,12,-9.0733
2002,2,1,1,153,-10.4149
2002,2,1,2,102,-4.1864
2002,2,1,3,101,-8.5860
2002,2,1,4,108,-1.0725
2002,2,1,5,171,0.5174
2002,2,2,1,117,-9.7573
2002,2,2,2,43,-3.7595
2002,2,2,3,47,1.1853
2002,2,2,4,46,-2.2582
2002,2,2,5,25,-1.0231
2002,2,3,1,110,-3.5724
2002,2,3,2,52,-2.1158
2002,2,3,3,45,-0.8053
2002,2,3,4,32,0.4380
2002,2,3,5,12,-3.4750
2002,3,1,1,153,5.2837
2002,3,1,2,103,8.3913
2002,3,1,3,100,9.5643
2002,3,1,4,106,7.2806
2002,3,1,5,169,11.5200
2002,3,2,1,116,8.2353
2002,3,2,2,43,8.0122
2002,3,2,3,48,6.4419
2002,3,2,4,45,11.3021
2002,3,2,5,25,7.1185
2002,3,3,1,108,3.0290
2002,3,3,2,52,1.7173
2002,3,3,3,45,3.2211
2002,3,3,4,32,6.3713
2002,3,3,5,12,3.0931
2002,4,1,1,151,-5.5270
2002,4,1,2,102,-1.2869
2002,4,1,3,99,-0.4809
2002,4,1,4,105,8.7008
2002,4,1,5,164,7.5267
2002,4,2,1,116,-6.9294
2002,4,2,2,43,-0.4242
2002,4,2,3,47,4.6480
2002,4,2,4,45,4.6470
2002,4,2,5,25,7.8098
2002,4,3,1,108,-8.9107
2002,4,3,2,51,-5.8923
2002,4,3,3,45,-1.5995
2002,4,3,4,32,0.3642
2002,4,3,5,12,3.8649
2002,5,1,1,146,-6.8326
2002,5,1,2,100,0.4576
2002,5,1,3,96,3.0978
2002,5,1,4,104,-2.5209
2002,5,1,5,161,-1.0721
2002,5,2,1,116,-6.5398
2002,5,2,2,43,-7.3831
2002,5,2,3,47,-3.2531
2002,5,2,4,45,-2.4634
2002,5,2,5,24,-5.8632
2002,5,3,1,108,-0.7744
2002,5,3,2,51,-0.6102
2002,5,3,3,45,-0.8055
2002,5,3,4,32,2.4360
2002,5,3,5,12,3.4401
2002,6,1,1,142,-10.4327
2002,6,1,2,99,-5.0761
2002,6,1,3,95,2.9911
2002,6,1,4,104,0.9698
2002,6,1,5,159,-0.4094
2002,6,2,1,115,-8.4733
2002,6,2,2,43,-6.9324
2002,6,2,3,47,-1.1660
2002,6,2,4,45,-4.4603
2002,6,2,5,24,-8.2244
2002,6,3,1,108,-7.5871
2002,6,3,2,50,-8.9838
2002,6,3,3,45,-5.6294
2002,6,3,4,32,-7.2954
2002,6,3,5,12,-5.2793
2002,7,1,1,223,-18.3664
2002,7,1,2,123,-11.2257
2002,7,1,3,130,-15.1360
2002,7,1,4,117,-16.1972
2002,7,1,5,175,-16.0872
2002,7,2,1,100,-14.1968
2002,7,2,2,39,-14.7559
2002,7,2,3,42,-17.2913
2002,7,2,4,39,-19.4919
2002,7,2,5,28,-22.2117
2002,7,3,1,99,-7.4574
2002,7,3,2,52,-9.4115
2002,7,3,3,58,-5.1522
2002,7,3,4,39,-6.2430
2002,7,3,5,17,-11.9684
2002,8,1,1,223,0.2975
2002,8,1,2,119,2.2506
2002,8,1,3,129,-4.2049
2002,8,1,4,116,-5.3088
2002,8,1,5,174,-5.1866
2002,8,2,1,100,-0.0513
2002,8,2,2,39,3.1953
2002,8,2,3,42,-0.0438
2002,8,2,4,39,0.3235
2002,8,2,5,28,-2.6398
2002,8,3,1,98,0.2041
2002,8,3,2,52,1.8226
2002,8,3,3,58,1.7734
2002,8,3,4,39,-2.2728
2002,8,3,5,17,-3.1064
2002,9,1,1,222,-12.6320
2002,9,1,2,119,-8.1139
2002,9,1,3,125,-10.2976
2002,9,1,4,112,-9.3677
2002,9,1,5,172,-9.5949
2002,9,2,1,99,-10.4882
2002,9,2,2,39,-8.2474
2002,9,2,3,42,-6.6132
2002,9,2,4,39,-7.9404
2002,9,2,5,28,-10.3942
2002,9,3,1,98,-11.6252
2002,9,3,2,52,-8.2237
2002,9,3,3,58,-8.8903
2002,9,3,4,39,-9.3118
2002,9,3,5,17,-11.7614
2002,10,1,1,220,7.5165
2002,10,1,2,119,4.5393
2002,10,1,3,124,8.5727
2002,10,1,4,109,4.0396
2002,10,1,5,170,3.3019
2002,10,2,1,99,9.8396
2002,10,2,2,39,4.4646
2002,10,2,3,42,3.5165
2002,10,2,4,39,-0.1271
2002,10,2,5,28,1.0551
2002,10,3,1,98,17.2644
2002,10,3,2,52,8.8736
2002,10,3,3,58,9.9663
2002,10,3,4,39,3.4214
2002,10,3,5,17,-3.3086
2002,11,1,1,217,24.5445
2002,11,1,2,116,10.9427
2002,11,1,3,121,20.8322
2002,11,1,4,108,23.0644
2002,11,1,5,165,11.3912
2002,11,2,1,99,16.3642
2002,11,2,2,39,10.5152
2002,11,2,3,42,5.7491
2002,11,2,4,38,8.2069
2002,11,2,5,28,10.3486
2002,11,3,1,98,7.0502
2002,11,3,2,52,3.8414
2002,11,3,3,58,3.7105
2002,11,3,4,39,4.4929
2002,11,3,5,16,12.2522
2002,12,1,1,216,-12.0145
2002,12,1,2,116,-2.2718
2002,12,1,3,119,-5.6354
2002,12,1,4,106,-8.6511
2002,12,1,5,160,-4.0434
2002,12,2,1,99,-11.6040
2002,12,2,2,39,-8.6318
2002,12,2,3,42,-7.9207
2002,12,2,4,38,-6.4174
2002,12,2,5,28,-12.6744
2002,12,3,1,98,-9.7572
2002,12,3,2,52,-6.2169
2002,12,3,3,58,-4.2955
2002,12,3,4,39,-3.8976
2002,12,3,5,16,-8.2796
2003,1,1,1,214,-0.9298
2003,1,1,2,112,-1.2385
2003,1,1,3,118,-1.4392
2003,1,1,4,104,-0.0659
2003,1,1,5,158,2.1896
2003,1,2,1,99,-4.1606
2003,1,2,2,39,-3.5743
2003,1,2,3,42,-3.2113
2003,1,2,4,38,-3.4818
2003,1,2,5,27,-2.7984
2003,1,3,1,98,-2.7064
