year,month,rank_ME,rank_OCA,nstocks,ret_vw
1996,2,2,5,162,5.6623
1996,2,3,1,143,-0.1416
1996,2,3,2,155,2.1168
1996,2,3,3,155,1.2418
1996,2,3,4,130,3.0332
1996,2,3,5,110,2.6921
1996,3,1,1,272,4.8794
1996,3,1,2,398,5.0907
1996,3,1,3,497,2.9893
1996,3,1,4,573,4.0819
1996,3,1,5,777,2.9389
1996,3,2,1,157,3.0797
1996,3,2,2,159,4.0013
1996,3,2,3,177,1.6253
1996,3,2,4,165,1.6907
1996,3,2,5,161,2.6056
1996,3,3,1,143,3.5746
1996,3,3,2,154,1.0441
1996,3,3,3,154,2.2462
1996,3,3,4,130,-1.0879
1996,3,3,5,109,0.1365
1996,4,1,1,271,8.8419
1996,4,1,2,397,8.5910
1996,4,1,3,494,7.4117
1996,4,1,4,569,10.3856
1996,4,1,5,774,9.2771
1996,4,2,1,156,7.4961
1996,4,2,2,159,6.3931
1996,4,2,3,177,9.0850
1996,4,2,4,165,7.3106
1996,4,2,5,159,9.3470
1996,4,3,1,140,2.5747
1996,4,3,2,152,4.2302
1996,4,3,3,154,2.5201
1996,4,3,4,130,2.1577
1996,4,3,5,109,1.8571
1996,5,1,1,270,5.7357
1996,5,1,2,393,6.8578
1996,5,1,3,494,8.4900
1996,5,1,4,567,8.9123
1996,5,1,5,765,11.0183
1996,5,2,1,155,4.0683
1996,5,2,2,160,8.4422
1996,5,2,3,176,4.5089
1996,5,2,4,165,5.4926
1996,5,2,5,159,8.3545
1996,5,3,1,139,1.2905
1996,5,3,2,152,1.2466
1996,5,3,3,154,3.6007
1996,5,3,4,130,3.2724
1996,5,3,5,108,4.7334
1996,6,1,1,268,-4.4043
1996,6,1,2,390,-5.7274
1996,6,1,3,489,-4.8143
1996,6,1,4,563,-6.2317
1996,6,1,5,756,-7.7099
1996,6,2,1,154,-1.7097
1996,6,2,2,157,-3.6755
1996,6,2,3,173,-6.6481
1996,6,2,4,165,-5.2107
1996,6,2,5,158,-7.8558
1996,6,3,1,139,-3.6810
1996,6,3,2,151,-1.5093
1996,6,3,3,154,-1.0760
1996,6,3,4,130,-0.5880
1996,6,3,5,108,2.9666
1996,7,1,1,260,-7.4390
1996,7,1,2,442,-8.8187
1996,7,1,3,533,-10.3417
1996,7,1,4,596,-9.7511
1996,7,1,5,907,-11.2359
1996,7,2,1,184,-7.5895
1996,7,2,2,179,-11.3771
1996,7,2,3,208,-12.2610
1996,7,2,4,189,-10.1957
1996,7,2,5,182,-11.9602
1996,7,3,1,161,-7.9072
1996,7,3,2,169,-5.1313
1996,7,3,3,162,-4.9716
1996,7,3,4,144,-5.8748
1996,7,3,5,124,-4.0483
1996,8,1,1,258,4.4771
1996,8,1,2,439,3.6901
1996,8,1,3,531,3.8047
1996,8,1,4,588,4.7447
1996,8,1,5,901,3.7403
1996,8,2,1,181,5.5620
1996,8,2,2,177,6.4796
1996,8,2,3,207,6.6049
1996,8,2,4,188,6.8400
1996,8,2,5,182,5.4879
1996,8,3,1,161,3.6446
1996,8,3,2,169,2.6727
1996,8,3,3,160,3.5522
1996,8,3,4,144,1.3536
1996,8,3,5,123,2.7751
1996,9,1,1,253,3.3574
1996,9,1,2,433,1.9711
1996,9,1,3,528,2.7321
1996,9,1,4,585,2.0511
1996,9,1,5,891,2.8599
1996,9,2,1,180,2.4701
1996,9,2,2,175,4.5456
1996,9,2,3,207,4.0037
1996,9,2,4,187,4.6117
1996,9,2,5,181,5.5598
1996,9,3,1,161,2.5901
1996,9,3,2,168,5.7551
1996,9,3,3,158,6.9376
1996,9,3,4,144,6.6394
1996,9,3,5,123,5.6313
1996,10,1,1,249,-1.2741
1996,10,1,2,427,-1.3467
1996,10,1,3,524,-2.8399
1996,10,1,4,582,-2.0143
1996,10,1,5,885,-4.6682
1996,10,2,1,180,0.2487
1996,10,2,2,174,-4.4516
1996,10,2,3,206,-1.9678
1996,10,2,4,185,-2.6238
1996,10,2,5,181,-3.4245
1996,10,3,1,160,2.3381
1996,10,3,2,168,2.1394
1996,10,3,3,158,0.1083
1996,10,3,4,142,-0.1711
1996,10,3,5,123,0.3341
1996,11,1,1,247,1.7989
1996,11,1,2,424,2.0458
1996,11,1,3,522,2.4075
1996,11,1,4,577,2.9062
1996,11,1,5,878,2.5041
1996,11,2,1,180,1.6760
1996,11,2,2,173,3.0047
1996,11,2,3,205,4.9875
1996,11,2,4,185,3.0890
1996,11,2,5,179,3.3805
1996,11,3,1,160,5.7269
1996,11,3,2,166,7.1113
1996,11,3,3,158,8.1828
1996,11,3,4,142,7.4656
1996,11,3,5,123,6.6134
1996,12,1,1,244,1.8096
1996,12,1,2,421,2.7168
1996,12,1,3,520,2.9098
1996,12,1,4,574,-0.8578
1996,12,1,5,870,-0.9445
1996,12,2,1,179,1.8963
1996,12,2,2,172,1.1825
1996,12,2,3,205,1.8003
1996,12,2,4,185,0.6918
1996,12,2,5,177,1.7361
1996,12,3,1,160,-1.8767
1996,12,3,2,166,-0.3779
1996,12,3,3,158,-1.0755
1996,12,3,4,141,-1.7415
1996,12,3,5,123,-1.6737
1997,1,1,1,241,5.8260
1997,1,1,2,418,5.5684
1997,1,1,3,515,4.3189
1997,1,1,4,567,4.7378
1997,1,1,5,857,7.1634
1997,1,2,1,178,2.5174
1997,1,2,2,170,2.9058
1997,1,2,3,203,1.3955
1997,1,2,4,185,4.4953
1997,1,2,5,177,2.0766
1997,1,3,1,158,3.8231
1997,1,3,2,165,7.1071
1997,1,3,3,156,8.3283
1997,1,3,4,141,3.0033
1997,1,3,5,122,7.6156
1997,2,1,1,239,-3.7717
1997,2,1,2,416,-3.6320
1997,2,1,3,507,-3.6092
1997,2,1,4,559,-3.6526
1997,2,1,5,851,-3.6027
1997,2,2,1,177,-4.6701
1997,2,2,2,170,-5.3602
1997,2,2,3,203,-4.6766
1997,2,2,4,185,-3.9747
1997,2,2,5,175,-3.9053
1997,2,3,1,156,-2.4851
1997,2,3,2,165,-3.4968
1997,2,3,3,156,-1.0378
1997,2,3,4,140,2.8526
1997,2,3,5,121,0.4308
1997,3,1,1,238,-3.2961
1997,3,1,2,413,-4.6318
1997,3,1,3,505,-5.2392
1997,3,1,4,554,-5.7494
1997,3,1,5,843,-5.3165
1997,3,2,1,177,-4.4975
1997,3,2,2,170,-5.3261
1997,3,2,3,202,-4.4871
1997,3,2,4,184,-5.9808
1997,3,2,5,173,-4.4772
1997,3,3,1,156,-2.9654
1997,3,3,2,165,-1.6400
1997,3,3,3,156,-3.9197
1997,3,3,4,140,-4.8683
1997,3,3,5,121,-5.4986
1997,4,1,1,237,-4.9268
1997,4,1,2,407,-2.6845
1997,4,1,3,504,-2.8473
1997,4,1,4,551,-2.7034
1997,4,1,5,832,-3.7628
1997,4,2,1,175,-0.2306
1997,4,2,2,168,-2.1729
1997,4,2,3,201,0.6372
1997,4,2,4,182,0.1478
1997,4,2,5,173,0.8814
1997,4,3,1,156,1.0264
1997,4,3,2,164,3.0335
1997,4,3,3,156,6.9860
1997,4,3,4,140,3.3713
1997,4,3,5,121,9.3472
1997,5,1,1,235,11.2529
1997,5,1,2,405,10.9763
1997,5,1,3,500,10.8426
1997,5,1,4,549,10.4582
1997,5,1,5,827,10.3320
1997,5,2,1,173,11.9672
1997,5,2,2,167,14.2758
1997,5,2,3,200,14.3584
1997,5,2,4,182,14.1125
1997,5,2,5,172,13.6716
1997,5,3,1,156,6.7480
1997,5,3,2,164,7.5122
1997,5,3,3,156,7.4034
1997,5,3,4,140,7.2102
1997,5,3,5,120,5.9536
1997,6,1,1,233,7.7414
1997,6,1,2,401,7.5185
1997,6,1,3,497,4.6079
1997,6,1,4,547,6.1373
1997,6,1,5,821,4.4902
1997,6,2,1,172,4.7126
1997,6,2,2,166,3.7802
1997,6,2,3,199,5.9059
1997,6,2,4,179,3.3072
1997,6,2,5,171,3.3736
1997,6,3,1,154,1.6667
1997,6,3,2,163,1.8949
1997,6,3,3,156,4.9536
1997,6,3,4,139,5.2867
1997,6,3,5,120,4.8690
1997,7,1,1,275,5.3982
1997,7,1,2,472,6.9801
1997,7,1,3,591,5.6744
1997,7,1,4,689,4.4303
1997,7,1,5,1029,5.4107
1997,7,2,1,170,5.1061
1997,7,2,2,201,5.7750
1997,7,2,3,199,7.3684
1997,7,2,4,172,6.0618
1997,7,2,5,164,4.7170
1997,7,3,1,175,6.9904
1997,7,3,2,173,11.4228
1997,7,3,3,174,8.5655
1997,7,3,4,154,6.5578
1997,7,3,5,143,5.3483
1997,8,1,1,272,2.9726
1997,8,1,2,468,6.1254
1997,8,1,3,588,4.5006
1997,8,1,4,679,4.7480
1997,8,1,5,1015,6.6798
1997,8,2,1,169,4.7717
1997,8,2,2,200,4.0404
1997,8,2,3,198,5.6259
1997,8,2,4,170,1.9421
1997,8,2,5,163,1.9544
1997,8,3,1,175,-1.5661
1997,8,3,2,172,-1.1254
1997,8,3,3,172,-4.7041
1997,8,3,4,154,-5.5582
1997,8,3,5,142,-6.4665
1997,9,1,1,271,11.1433
1997,9,1,2,468,7.6761
1997,9,1,3,582,8.2972
1997,9,1,4,674,8.4290
1997,9,1,5,1005,9.4396
1997,9,2,1,168,9.1060
1997,9,2,2,195,6.4302
1997,9,2,3,192,7.6153
1997,9,2,4,166,6.4557
1997,9,2,5,161,5.8628
1997,9,3,1,173,5.7798
1997,9,3,2,172,3.9823
1997,9,3,3,170,3.9668
1997,9,3,4,154,3.8982
1997,9,3,5,142,5.9681
1997,10,1,1,268,-1.9198
1997,10,1,2,464,-3.7570
1997,10,1,3,577,-5.5949
1997,10,1,4,670,-3.9273
1997,10,1,5,991,-3.8224
1997,10,2,1,167,-4.6603
1997,10,2,2,192,-5.9242
1997,10,2,3,192,-7.9483
1997,10,2,4,166,-6.1107
1997,10,2,5,159,-4.0099
1997,10,3,1,173,-5.8383
1997,10,3,2,171,-6.3710
1997,10,3,3,169,-4.6178
1997,10,3,4,152,-2.0408
1997,10,3,5,140,-1.2014
1997,11,1,1,263,-3.9082
1997,11,1,2,459,-4.3972
1997,11,1,3,571,-2.9356
1997,11,1,4,666,-2.7796
1997,11,1,5,979,-1.1416
1997,11,2,1,167,-5.3742
1997,11,2,2,187,-3.2482
1997,11,2,3,192,-0.8077
1997,11,2,4,164,-0.9213
1997,11,2,5,158,-0.1973
1997,11,3,1,172,-0.9976
1997,11,3,2,169,1.1445
1997,11,3,3,169,3.5965
1997,11,3,4,152,3.7976
1997,11,3,5,139,7.2988
1997,12,1,1,259,-1.7290
1997,12,1,2,458,-1.5243
1997,12,1,3,564,-4.7841
1997,12,1,4,662,-4.0101
1997,12,1,5,970,-4.9741
1997,12,2,1,166,-1.1669
1997,12,2,2,183,-0.4223
1997,12,2,3,189,-1.2386
1997,12,2,4,164,0.5812
1997,12,2,5,157,-0.0593
1997,12,3,1,171,2.4191
1997,12,3,2,169,-2.0944
1997,12,3,3,169,0.2872
1997,12,3,4,151,0.5403
1997,12,3,5,139,2.4976
1998,1,1,1,252,-3.2264
1998,1,1,2,450,-0.7576
1998,1,1,3,558,-0.4687
1998,1,1,4,657,0.2808
1998,1,1,5,955,1.8731
1998,1,2,1,165,-2.6792
1998,1,2,2,182,-0.0766
1998,1,2,3,183,0.6194
1998,1,2,4,161,-1.3516
1998,1,2,5,153,-1.2390
1998,1,3,1,170,-1.0068
1998,1,3,2,169,1.4310
1998,1,3,3,169,2.9671
1998,1,3,4,151,2.2735
1998,1,3,5,139,1.3973
1998,2,1,1,250,4.7956
1998,2,1,2,447,6.4933
1998,2,1,3,553,7.4054
1998,2,1,4,645,5.9771
1998,2,1,5,943,7.0492
1998,2,2,1,163,8.1663
1998,2,2,2,181,9.5798
1998,2,2,3,181,9.8215
1998,2,2,4,159,9.4428
1998,2,2,5,152,8.1450
1998,2,3,1,168,8.0401
1998,2,3,2,168,8.1117
1998,2,3,3,169,9.0213
1998,2,3,4,151,7.9123
1998,2,3,5,139,6.0157
1998,3,1,1,247,5.9178
1998,3,1,2,445,4.0131
1998,3,1,3,545,4.7120
1998,3,1,4,640,5.3571
1998,3,1,5,930,6.1615
1998,3,2,1,163,3.3342
1998,3,2,2,180,5.8454
1998,3,2,3,180,2.3384
1998,3,2,4,159,4.1241
1998,3,2,5,150,4.4944
1998,3,3,1,167,5.6936
1998,3,3,2,168,2.1131
1998,3,3,3,168,4.4702
1998,3,3,4,151,4.8963
1998,3,3,5,139,4.8641
1998,4,1,1,243,0.7019
1998,4,1,2,442,2.3457
1998,4,1,3,540,1.3383
1998,4,1,4,632,1.9611
1998,4,1,5,912,5.4750
1998,4,2,1,159,1.9994
1998,4,2,2,180,1.4783
1998,4,2,3,179,0.5989
1998,4,2,4,159,-0.2288
1998,4,2,5,149,-0.4615
1998,4,3,1,164,1.5230
1998,4,3,2,167,3.2894
1998,4,3,3,168,2.4321
1998,4,3,4,151,0.7900
1998,4,3,5,139,-1.3106
1998,5,1,1,240,-4.6945
1998,5,1,2,439,-4.2806
1998,5,1,3,535,-5.5747
1998,5,1,4,621,-5.8938
1998,5,1,5,901,-5.4843
1998,5,2,1,159,-8.6585
1998,5,2,2,178,-7.1505
1998,5,2,3,178,-6.6598
1998,5,2,4,159,-5.2255
1998,5,2,5,147,-3.6796
1998,5,3,1,163,-3.6103
1998,5,3,2,166,-4.1672
1998,5,3,3,168,-4.0039
1998,5,3,4,150,-0.7620
1998,5,3,5,139,0.4502
1998,6,1,1,236,-1.5672
1998,6,1,2,438,0.6552
1998,6,1,3,532,-1.5523
1998,6,1,4,612,-0.6007
1998,6,1,5,889,2.1738
1998,6,2,1,159,1.1525
1998,6,2,2,178,-0.3878
1998,6,2,3,178,1.4579
1998,6,2,4,158,1.5048
1998,6,2,5,144,-0.0663
1998,6,3,1,162,-0.4101
1998,6,3,2,164,2.7850
1998,6,3,3,168,7.8817
1998,6,3,4,150,3.1584
1998,6,3,5,139,4.2589
1998,7,1,1,235,-10.1366
1998,7,1,2,442,-7.4260
1998,7,1,3,523,-7.4700
1998,7,1,4,680,-7.0554
1998,7,1,5,1058,-6.6123
1998,7,2,1,169,-9.9436
1998,7,2,2,187,-8.7593
1998,7,2,3,186,-8.9527
1998,7,2,4,175,-6.4980
1998,7,2,5,185,-7.9789
1998,7,3,1,157,-5.1398
1998,7,3,2,169,-0.3664
1998,7,3,3,175,-3.0065
1998,7,3,4,185,-0.1555
1998,7,3,5,154,-1.0304
1998,8,1,1,233,-22.0603
1998,8,1,2,433,-22.9149
1998,8,1,3,516,-21.2318
1998,8,1,4,675,-21.6814
1998,8,1,5,1041,-21.9500
1998,8,2,1,168,-24.1374
1998,8,2,2,186,-21.0720
1998,8,2,3,185,-20.6585
1998,8,2,4,175,-19.6744
1998,8,2,5,184,-19.7755
1998,8,3,1,154,-20.7639
1998,8,3,2,166,-13.1641
1998,8,3,3,174,-13.0903
1998,8,3,4,184,-13.4204
1998,8,3,5,154,-14.0139
1998,9,1,1,227,7.4780
1998,9,1,2,429,3.0321
1998,9,1,3,510,2.8005
1998,9,1,4,670,2.2636
1998,9,1,5,1029,2.9586
1998,9,2,1,165,10.8688
1998,9,2,2,185,5.3713
1998,9,2,3,183,6.0590
1998,9,2,4,172,9.5662
1998,9,2,5,184,5.9435
1998,9,3,1,154,11.0143
1998,9,3,2,163,10.6940
1998,9,3,3,174,9.8808
1998,9,3,4,183,6.2435
1998,9,3,5,152,6.3743
1998,10,1,1,225,2.0120
1998,10,1,2,426,2.0887
1998,10,1,3,502,4.8033
1998,10,1,4,660,2.3395
1998,10,1,5,1007,2.5304
1998,10,2,1,164,5.1443
1998,10,2,2,185,6.1471
1998,10,2,3,183,7.9230
1998,10,2,4,170,6.1527
1998,10,2,5,183,2.6243
1998,10,3,1,152,7.9040
1998,10,3,2,162,5.0910
1998,10,3,3,172,4.4116
1998,10,3,4,181,9.9444
1998,10,3,5,152,9.3001
1998,11,1,1,222,-0.8809
1998,11,1,2,419,4.8038
1998,11,1,3,493,9.4217
1998,11,1,4,649,8.5847
1998,11,1,5,986,15.1274
1998,11,2,1,164,-0.2339
1998,11,2,2,185,7.6007
1998,11,2,3,182,7.7102
1998,11,2,4,169,9.4926
1998,11,2,5,180,9.3425
1998,11,3,1,150,2.7566
1998,11,3,2,162,6.6085
1998,11,3,3,172,9.3011
1998,11,3,4,178,8.3962
1998,11,3,5,151,4.8612
1998,12,1,1,219,-1.6600
1998,12,1,2,414,1.9277
1998,12,1,3,489,1.3297
1998,12,1,4,638,1.8210
1998,12,1,5,971,4.1309
1998,12,2,1,164,4.4166
1998,12,2,2,185,5.0853
1998,12,2,3,182,7.6989
1998,12,2,4,167,5.5579
1998,12,2,5,179,6.2543
1998,12,3,1,149,9.9917
1998,12,3,2,160,5.8540
1998,12,3,3,172,7.5017
1998,12,3,4,177,10.0017
1998,12,3,5,150,6.2514
1999,1,1,1,213,0.1306
1999,1,1,2,405,8.2145
1999,1,1,3,482,6.9757
1999,1,1,4,630,6.8064
1999,1,1,5,947,7.3580
1999,1,2,1,163,0.8187
1999,1,2,2,182,3.5868
1999,1,2,3,182,0.1000
1999,1,2,4,165,2.9317
1999,1,2,5,179,0.4582
1999,1,3,1,149,3.6941
1999,1,3,2,160,5.5019
1999,1,3,3,172,10.8716
1999,1,3,4,177,3.5974
1999,1,3,5,149,1.5703
1999,2,1,1,211,-8.4855
1999,2,1,2,395,-7.0318
1999,2,1,3,476,-9.1580
1999,2,1,4,623,-6.6652
1999,2,1,5,923,-7.3584
1999,2,2,1,159,-10.6026
1999,2,2,2,180,-11.5087
1999,2,2,3,182,-10.0156
1999,2,2,4,164,-9.7317
1999,2,2,5,179,-5.5633
1999,2,3,1,147,-2.4881
1999,2,3,2,158,-4.7472
1999,2,3,3,171,-7.7874
1999,2,3,4,175,-3.8783
1999,2,3,5,149,-2.6300
1999,3,1,1,203,-0.0909
1999,3,1,2,390,-1.2363
1999,3,1,3,467,-3.0142
1999,3,1,4,615,-5.4541
1999,3,1,5,912,-3.2323
1999,3,2,1,157,4.0561
1999,3,2,2,179,1.1384
1999,3,2,3,181,-2.4788
1999,3,2,4,163,-0.0155
1999,3,2,5,177,-0.6484
1999,3,3,1,147,4.8362
1999,3,3,2,158,3.7291
1999,3,3,3,170,6.7195
1999,3,3,4,175,4.9960
1999,3,3,5,149,2.5273
1999,4,1,1,199,11.5719
1999,4,1,2,381,9.7471
1999,4,1,3,455,8.8864
1999,4,1,4,606,8.5749
1999,4,1,5,892,9.8678
1999,4,2,1,155,18.4665
1999,4,2,2,176,9.4253
1999,4,2,3,181,5.8335
1999,4,2,4,159,5.4076
1999,4,2,5,175,4.7447
1999,4,3,1,142,8.5625
1999,4,3,2,156,8.4808
1999,4,3,3,169,1.2380
1999,4,3,4,173,0.7010
1999,4,3,5,148,1.0686
1999,5,1,1,195,2.3902
1999,5,1,2,375,1.0419
1999,5,1,3,447,6.4550
1999,5,1,4,600,5.3202
1999,5,1,5,873,5.2487
1999,5,2,1,155,0.5126
1999,5,2,2,176,1.0656
1999,5,2,3,177,4.7009
1999,5,2,4,159,1.5643
1999,5,2,5,175,6.4343
1999,5,3,1,140,0.5348
1999,5,3,2,156,-3.3017
1999,5,3,3,167,-2.0267
1999,5,3,4,172,-3.1763
1999,5,3,5,147,0.6285
1999,6,1,1,188,6.9995
1999,6,1,2,371,11.7897
1999,6,1,3,440,7.2246
1999,6,1,4,592,7.9961
1999,6,1,5,863,6.9449
1999,6,2,1,153,1.2969
1999,6,2,2,175,8.6556
1999,6,2,3,177,9.7854
1999,6,2,4,160,7.6176
1999,6,2,5,174,6.2061
1999,6,3,1,139,3.6611
1999,6,3,2,154,5.2173
1999,6,3,3,167,8.3724
1999,6,3,4,172,6.0375
1999,6,3,5,147,4.2180
1999,7,1,1,212,2.9946
1999,7,1,2,372,0.6515
1999,7,1,3,414,0.1020
1999,7,1,4,641,1.7310
1999,7,1,5,947,1.3980
1999,7,2,1,155,-0.4844
1999,7,2,2,174,-3.2351
1999,7,2,3,180,-1.9064
1999,7,2,4,203,-2.0097
1999,7,2,5,185,-2.4268
1999,7,3,1,150,-5.2898
1999,7,3,2,157,1.9753
1999,7,3,3,193,-3.3055
1999,7,3,4,172,-3.5818
1999,7,3,5,154,-3.2994
1999,8,1,1,209,-4.0822
1999,8,1,2,366,-3.0222
1999,8,1,3,409,-3.7048
1999,8,1,4,637,-4.1070
1999,8,1,5,931,-1.6238
1999,8,2,1,153,-2.6062
1999,8,2,2,174,-3.1119
1999,8,2,3,179,-3.4707
1999,8,2,4,203,-4.4065
1999,8,2,5,179,-2.1011
1999,8,3,1,148,-4.2224
1999,8,3,2,157,3.0157
1999,8,3,3,191,0.9518
1999,8,3,4,172,-0.3798
1999,8,3,5,152,0.3197
1999,9,1,1,207,0.3508
1999,9,1,2,358,-3.4955
1999,9,1,3,405,-3.2244
1999,9,1,4,625,-0.8748
1999,9,1,5,919,0.4475
1999,9,2,1,150,-1.2519
1999,9,2,2,172,-0.5027
1999,9,2,3,175,0.2831
1999,9,2,4,201,2.1915
1999,9,2,5,178,1.0126
1999,9,3,1,146,-2.3475
1999,9,3,2,156,-1.3699
1999,9,3,3,187,-1.6226
1999,9,3,4,172,-3.1573
1999,9,3,5,151,-4.2045
1999,10,1,1,203,-7.8649
1999,10,1,2,350,-4.0096
1999,10,1,3,401,-3.1030
1999,10,1,4,616,-0.3438
1999,10,1,5,899,0.8992
1999,10,2,1,149,-8.4291
1999,10,2,2,172,-3.4491
1999,10,2,3,174,-1.2460
1999,10,2,4,200,2.8781
1999,10,2,5,178,1.9869
1999,10,3,1,146,6.7853
1999,10,3,2,156,1.8415
1999,10,3,3,185,6.5768
1999,10,3,4,171,4.3373
1999,10,3,5,149,6.2856
1999,11,1,1,200,6.4233
1999,11,1,2,345,6.4451
1999,11,1,3,398,10.0095
1999,11,1,4,615,13.5854
1999,11,1,5,884,20.3705
1999,11,2,1,148,2.3950
1999,11,2,2,171,9.1217
1999,11,2,3,172,11.5897
1999,11,2,4,199,11.2720
1999,11,2,5,176,11.1114
1999,11,3,1,145,1.6742
1999,11,3,2,155,5.7967
1999,11,3,3,185,5.0406
1999,11,3,4,170,6.6971
1999,11,3,5,147,5.4523
1999,12,1,1,198,8.6043
1999,12,1,2,341,7.8079
1999,12,1,3,392,13.6056
1999,12,1,4,610,12.3838
1999,12,1,5,873,20.4678
1999,12,2,1,146,5.2044
1999,12,2,2,165,10.3633
1999,12,2,3,170,11.4360
1999,12,2,4,194,16.6426
1999,12,2,5,173,12.7227
1999,12,3,1,144,6.7891
1999,12,3,2,151,13.2184
1999,12,3,3,184,13.8558
1999,12,3,4,168,8.3663
1999,12,3,5,146,0.3006
2000,1,1,1,194,-4.0198
2000,1,1,2,338,1.4857
2000,1,1,3,385,7.0778
2000,1,1,4,604,8.4887
2000,1,1,5,857,7.2166
2000,1,2,1,146,-3.3330
2000,1,2,2,158,-4.4503
2000,1,2,3,167,3.1223
2000,1,2,4,192,-1.1068
2000,1,2,5,173,-2.6611
2000,1,3,1,141,-3.8711
2000,1,3,2,151,-1.2117
2000,1,3,3,183,-7.8761
2000,1,3,4,167,-8.0624
2000,1,3,5,145,-1.7538
2000,2,1,1,191,4.1987
2000,2,1,2,336,9.7740
2000,2,1,3,383,30.1940
2000,2,1,4,598,25.9665
2000,2,1,5,845,33.4932
2000,2,2,1,144,4.4343
2000,2,2,2,157,18.4209
2000,2,2,3,165,16.1764
2000,2,2,4,190,21.6450
2000,2,2,5,173,19.2399
2000,2,3,1,139,-0.1252
2000,2,3,2,151,1.7324
2000,2,3,3,182,5.0752
2000,2,3,4,166,7.2928
2000,2,3,5,145,-1.5072
2000,3,1,1,188,-3.2134
2000,3,1,2,331,0.2096
2000,3,1,3,380,-10.4133
2000,3,1,4,590,-1.5959
2000,3,1,5,828,-9.3837
2000,3,2,1,142,5.8322
2000,3,2,2,157,-4.4536
2000,3,2,3,163,-6.9654
2000,3,2,4,186,-2.5614
2000,3,2,5,172,-11.8082
2000,3,3,1,139,5.9038
2000,3,3,2,151,8.5432
2000,3,3,3,181,10.4022
2000,3,3,4,163,4.7674
2000,3,3,5,145,4.1493
2000,4,1,1,186,-11.0662
2000,4,1,2,322,-9.9852
2000,4,1,3,377,-14.6363
2000,4,1,4,585,-13.2680
2000,4,1,5,821,-21.9224
2000,4,2,1,141,-6.5325
2000,4,2,2,157,-9.0164
2000,4,2,3,162,-1.5946
2000,4,2,4,183,-9.9919
2000,4,2,5,171,-16.3037
2000,4,3,1,138,-4.6452
2000,4,3,2,150,-3.4581
2000,4,3,3,180,-12.0913
2000,4,3,4,162,-1.4660
2000,4,3,5,145,-0.0512
2000,5,1,1,184,-2.2174
2000,5,1,2,318,-7.1844
2000,5,1,3,374,-9.0287
2000,5,1,4,583,-11.0691
2000,5,1,5,812,-14.4076
2000,5,2,1,140,-0.5012
2000,5,2,2,154,-5.0336
2000,5,2,3,162,-6.7251
2000,5,2,4,180,-9.4598
2000,5,2,5,171,-10.0706
2000,5,3,1,137,-4.9389
2000,5,3,2,149,-4.1413
2000,5,3,3,178,-8.8636
2000,5,3,4,162,-3.6741
2000,5,3,5,144,-1.6374
2000,6,1,1,177,7.2323
2000,6,1,2,315,10.7768
2000,6,1,3,369,24.5581
2000,6,1,4,578,24.3367
2000,6,1,5,805,24.0151
2000,6,2,1,139,2.0736
2000,6,2,2,153,12.2918
2000,6,2,3,156,7.1177
2000,6,2,4,180,15.0968
2000,6,2,5,169,9.5148
2000,6,3,1,137,6.7387
2000,6,3,2,146,2.2636
2000,6,3,3,178,6.3228
2000,6,3,4,162,5.7588
2000,6,3,5,144,5.5756
2000,7,1,1,168,1.7465
2000,7,1,2,273,-1.2783
2000,7,1,3,394,-0.6049
2000,7,1,4,569,-1.6309
2000,7,1,5,873,-4.0302
2000,7,2,1,136,-4.0553
2000,7,2,2,131,-4.0982
2000,7,2,3,194,-2.5628
2000,7,2,4,226,-3.0063
2000,7,2,5,232,-4.8298
2000,7,3,1,173,-6.4184
2000,7,3,2,187,-1.6083
2000,7,3,3,209,-4.2638
2000,7,3,4,204,-5.2350
2000,7,3,5,177,-4.0874
2000,8,1,1,167,4.9699
2000,8,1,2,270,4.3910
2000,8,1,3,390,6.8520
2000,8,1,4,567,7.2463
2000,8,1,5,862,8.2025
2000,8,2,1,136,9.5841
2000,8,2,2,130,6.0077
2000,8,2,3,192,4.6329
2000,8,2,4,224,5.9947
2000,8,2,5,231,8.1939
2000,8,3,1,170,7.9481
2000,8,3,2,184,10.0225
2000,8,3,3,205,8.8128
2000,8,3,4,204,2.0068
2000,8,3,5,175,5.4184
2000,9,1,1,166,-0.5552
2000,9,1,2,267,-4.4476
2000,9,1,3,386,-2.9968
2000,9,1,4,556,-4.1764
2000,9,1,5,851,-5.8716
2000,9,2,1,135,-5.2455
2000,9,2,2,130,-4.6282
2000,9,2,3,190,-9.0121
2000,9,2,4,221,-4.8570
2000,9,2,5,227,-6.8063
2000,9,3,1,166,-9.2420
2000,9,3,2,183,-12.9356
2000,9,3,3,205,-10.8945
2000,9,3,4,202,-2.7929
2000,9,3,5,174,-2.2097
2000,10,1,1,164,-8.7934
2000,10,1,2,265,-10.0417
2000,10,1,3,379,-10.2311
2000,10,1,4,550,-5.9120
2000,10,1,5,834,-8.5848
2000,10,2,1,133,-4.7368
2000,10,2,2,127,-2.8230
2000,10,2,3,187,-3.5958
2000,10,2,4,221,-5.6100
2000,10,2,5,226,-5.2618
2000,10,3,1,164,-7.1816
2000,10,3,2,178,-2.1991
2000,10,3,3,202,-2.0176
2000,10,3,4,200,-2.5820
2000,10,3,5,174,-1.4693
2000,11,1,1,159,-7.4684
2000,11,1,2,253,-9.2674
2000,11,1,3,370,-13.2175
2000,11,1,4,540,-9.6132
