year,month,rank_ME,rank_ALMq_12,nstocks,ret_vw
1987,2,2,2,344,7.5301
1987,2,2,3,294,6.9666
1987,2,2,4,315,7.7399
1987,2,2,5,216,6.8562
1987,2,3,1,291,8.1780
1987,2,3,2,308,2.0488
1987,2,3,3,287,0.9069
1987,2,3,4,216,3.7614
1987,2,3,5,119,3.0579
1987,3,1,1,1284,2.5293
1987,3,1,2,1029,1.4825
1987,3,1,3,899,3.1662
1987,3,1,4,1122,3.8687
1987,3,1,5,1230,3.5276
1987,3,2,1,411,1.8338
1987,3,2,2,354,1.0273
1987,3,2,3,300,1.7312
1987,3,2,4,312,1.6235
1987,3,2,5,221,3.4780
1987,3,3,1,296,1.6949
1987,3,3,2,310,3.4772
1987,3,3,3,287,2.3177
1987,3,3,4,217,4.0602
1987,3,3,5,118,5.6819
1987,4,1,1,1249,-2.4692
1987,4,1,2,968,-2.6597
1987,4,1,3,844,-3.0224
1987,4,1,4,1049,-2.3174
1987,4,1,5,1206,-1.7136
1987,4,2,1,397,-3.0495
1987,4,2,2,346,-3.0446
1987,4,2,3,294,-2.2482
1987,4,2,4,293,-1.7380
1987,4,2,5,218,-3.6364
1987,4,3,1,299,-1.0339
1987,4,3,2,298,-1.3968
1987,4,3,3,269,-1.8020
1987,4,3,4,212,-0.1848
1987,4,3,5,109,3.4681
1987,5,1,1,1322,-0.2756
1987,5,1,2,1036,0.3064
1987,5,1,3,952,-0.0938
1987,5,1,4,1146,0.6630
1987,5,1,5,1304,1.3561
1987,5,2,1,409,0.0014
1987,5,2,2,369,-0.5725
1987,5,2,3,319,-0.7643
1987,5,2,4,310,1.7863
1987,5,2,5,233,2.3418
1987,5,3,1,312,1.6256
1987,5,3,2,319,0.7195
1987,5,3,3,284,-0.3107
1987,5,3,4,224,1.1663
1987,5,3,5,118,1.1474
1987,6,1,1,1335,0.0925
1987,6,1,2,1038,1.8959
1987,6,1,3,972,2.9455
1987,6,1,4,1154,2.7647
1987,6,1,5,1320,3.7250
1987,6,2,1,403,2.7148
1987,6,2,2,369,1.9970
1987,6,2,3,320,3.2105
1987,6,2,4,309,2.8651
1987,6,2,5,223,4.1705
1987,6,3,1,312,4.3783
1987,6,3,2,319,5.1348
1987,6,3,3,283,5.4348
1987,6,3,4,225,4.4902
1987,6,3,5,117,3.7664
1987,7,1,1,1249,1.7060
1987,7,1,2,961,1.8177
1987,7,1,3,879,2.6944
1987,7,1,4,1058,3.6745
1987,7,1,5,1267,5.4580
1987,7,2,1,386,3.0755
1987,7,2,2,350,2.7437
1987,7,2,3,297,3.7254
1987,7,2,4,283,5.8281
1987,7,2,5,202,6.7126
1987,7,3,1,301,5.1499
1987,7,3,2,293,3.9786
1987,7,3,3,261,3.2957
1987,7,3,4,201,5.5502
1987,7,3,5,110,7.7380
1987,8,1,1,1328,0.8788
1987,8,1,2,1043,3.4499
1987,8,1,3,961,2.6637
1987,8,1,4,1145,2.7576
1987,8,1,5,1324,0.8632
1987,8,2,1,394,4.0859
1987,8,2,2,367,4.1022
1987,8,2,3,311,2.9920
1987,8,2,4,310,4.5368
1987,8,2,5,207,2.0156
1987,8,3,1,309,4.0115
1987,8,3,2,317,5.3601
1987,8,3,3,279,3.6554
1987,8,3,4,208,1.5215
1987,8,3,5,123,2.0086
1987,9,1,1,1320,-2.5766
1987,9,1,2,1049,-1.4736
1987,9,1,3,968,-1.5112
1987,9,1,4,1141,-0.4977
1987,9,1,5,1319,0.3137
1987,9,2,1,388,-2.2795
1987,9,2,2,361,-1.6125
1987,9,2,3,314,-2.0536
1987,9,2,4,311,-0.3561
1987,9,2,5,205,-1.0274
1987,9,3,1,310,-3.6626
1987,9,3,2,312,-0.3390
1987,9,3,3,275,-0.9993
1987,9,3,4,210,-2.1378
1987,9,3,5,124,-4.3742
1987,10,1,1,1271,-34.2967
1987,10,1,2,975,-30.4470
1987,10,1,3,918,-29.2553
1987,10,1,4,1097,-30.7454
1987,10,1,5,1273,-30.0810
1987,10,2,1,366,-31.5214
1987,10,2,2,334,-28.0816
1987,10,2,3,293,-28.3006
1987,10,2,4,293,-30.7803
1987,10,2,5,198,-31.8061
1987,10,3,1,310,-21.8084
1987,10,3,2,294,-20.7434
1987,10,3,3,263,-17.5300
1987,10,3,4,203,-24.1347
1987,10,3,5,115,-26.1009
1987,11,1,1,1335,-7.9117
1987,11,1,2,1045,-5.7075
1987,11,1,3,1012,-4.4738
1987,11,1,4,1165,-4.4863
1987,11,1,5,1348,-4.8543
1987,11,2,1,375,-6.1580
1987,11,2,2,360,-4.7929
1987,11,2,3,308,-3.4541
1987,11,2,4,319,-2.4298
1987,11,2,5,218,-4.3548
1987,11,3,1,319,-8.4265
1987,11,3,2,309,-8.0401
1987,11,3,3,280,-6.9016
1987,11,3,4,213,-7.3257
1987,11,3,5,120,-5.5168
1987,12,1,1,1325,4.1802
1987,12,1,2,1047,6.0788
1987,12,1,3,1017,5.6342
1987,12,1,4,1172,5.6421
1987,12,1,5,1351,5.5706
1987,12,2,1,375,12.9807
1987,12,2,2,359,10.5862
1987,12,2,3,315,7.9297
1987,12,2,4,317,8.3930
1987,12,2,5,224,8.5311
1987,12,3,1,317,8.4060
1987,12,3,2,308,7.6106
1987,12,3,3,275,5.2821
1987,12,3,4,212,8.7115
1987,12,3,5,118,10.0689
1988,1,1,1,1271,5.7556
1988,1,1,2,978,4.8613
1988,1,1,3,967,6.0771
1988,1,1,4,1116,5.9930
1988,1,1,5,1320,5.5696
1988,1,2,1,373,0.6301
1988,1,2,2,335,2.2598
1988,1,2,3,307,4.3385
1988,1,2,4,300,3.2517
1988,1,2,5,220,4.2434
1988,1,3,1,320,1.7256
1988,1,3,2,288,3.3183
1988,1,3,3,267,6.7155
1988,1,3,4,204,5.4296
1988,1,3,5,116,5.6952
1988,2,1,1,1320,6.5423
1988,2,1,2,1070,6.5885
1988,2,1,3,1019,7.5143
1988,2,1,4,1191,8.4880
1988,2,1,5,1397,9.0508
1988,2,2,1,377,8.8047
1988,2,2,2,354,9.4971
1988,2,2,3,318,9.6347
1988,2,2,4,305,10.1828
1988,2,2,5,241,9.6507
1988,2,3,1,324,5.4154
1988,2,3,2,300,4.5513
1988,2,3,3,276,2.8771
1988,2,3,4,217,5.8468
1988,2,3,5,122,8.5941
1988,3,1,1,1305,3.4188
1988,3,1,2,1068,5.2011
1988,3,1,3,1023,6.8966
1988,3,1,4,1190,6.4275
1988,3,1,5,1397,5.5624
1988,3,2,1,372,3.8282
1988,3,2,2,352,2.8486
1988,3,2,3,316,2.7109
1988,3,2,4,302,5.5800
1988,3,2,5,245,4.4768
1988,3,3,1,324,-3.7386
1988,3,3,2,294,-3.0024
1988,3,3,3,275,-2.5396
1988,3,3,4,217,-0.1688
1988,3,3,5,123,1.4702
1988,4,1,1,1201,1.0472
1988,4,1,2,981,1.7325
1988,4,1,3,934,1.3637
1988,4,1,4,1104,2.9623
1988,4,1,5,1380,2.9626
1988,4,2,1,363,0.5421
1988,4,2,2,319,2.1774
1988,4,2,3,307,2.7059
1988,4,2,4,295,2.7193
1988,4,2,5,245,2.3702
1988,4,3,1,317,-0.1818
1988,4,3,2,280,2.0930
1988,4,3,3,268,0.6450
1988,4,3,4,200,2.4110
1988,4,3,5,108,4.0915
1988,5,1,1,1272,-4.4197
1988,5,1,2,1094,-2.3982
1988,5,1,3,1046,-1.8211
1988,5,1,4,1192,-2.2255
1988,5,1,5,1478,-1.2234
1988,5,2,1,375,-2.7699
1988,5,2,2,349,-0.7568
1988,5,2,3,332,-1.1488
1988,5,2,4,321,-1.1700
1988,5,2,5,254,-0.4765
1988,5,3,1,320,-0.3182
1988,5,3,2,296,0.0680
1988,5,3,3,285,1.2266
1988,5,3,4,228,0.1781
1988,5,3,5,115,1.6842
1988,6,1,1,1249,5.5684
1988,6,1,2,1100,6.4834
1988,6,1,3,1036,7.0504
1988,6,1,4,1216,6.7240
1988,6,1,5,1500,6.9121
1988,6,2,1,378,7.6237
1988,6,2,2,357,7.3041
1988,6,2,3,340,8.1902
1988,6,2,4,328,8.4731
1988,6,2,5,265,7.3127
1988,6,3,1,318,5.6082
1988,6,3,2,303,4.8372
1988,6,3,3,283,3.7267
1988,6,3,4,234,3.1100
1988,6,3,5,118,6.3221
1988,7,1,1,1129,-0.6101
1988,7,1,2,1027,-0.1584
1988,7,1,3,947,-0.2097
1988,7,1,4,1144,0.1085
1988,7,1,5,1477,-0.3556
1988,7,2,1,363,-3.5305
1988,7,2,2,341,-1.5774
1988,7,2,3,320,-1.1034
1988,7,2,4,324,-1.1637
1988,7,2,5,251,0.4891
1988,7,3,1,304,-1.5247
1988,7,3,2,293,-1.0964
1988,7,3,3,268,-0.7362
1988,7,3,4,223,0.1739
1988,7,3,5,115,0.0043
1988,8,1,1,1163,-3.1655
1988,8,1,2,1102,-2.0407
1988,8,1,3,1061,-2.3962
1988,8,1,4,1303,-2.0137
1988,8,1,5,1638,-1.9919
1988,8,2,1,375,-4.0393
1988,8,2,2,362,-3.7880
1988,8,2,3,349,-2.2095
1988,8,2,4,349,-2.1515
1988,8,2,5,277,-3.1514
1988,8,3,1,313,-3.5245
1988,8,3,2,314,-3.4509
1988,8,3,3,296,-2.1092
1988,8,3,4,247,-2.4331
1988,8,3,5,120,-3.9634
1988,9,1,1,1147,1.2283
1988,9,1,2,1089,2.3472
1988,9,1,3,1057,2.5492
1988,9,1,4,1306,2.6887
1988,9,1,5,1635,2.5844
1988,9,2,1,373,3.2446
1988,9,2,2,359,2.7797
1988,9,2,3,345,2.7891
1988,9,2,4,346,3.1975
1988,9,2,5,275,3.4434
1988,9,3,1,309,5.3218
1988,9,3,2,310,3.0328
1988,9,3,3,295,3.7786
1988,9,3,4,247,2.8365
1988,9,3,5,119,4.0205
1988,10,1,1,1086,-3.4061
1988,10,1,2,1013,-1.9221
1988,10,1,3,961,-1.7987
1988,10,1,4,1220,-1.1524
1988,10,1,5,1594,-0.9941
1988,10,2,1,348,-2.4667
1988,10,2,2,335,-0.6407
1988,10,2,3,322,-0.4480
1988,10,2,4,337,0.1050
1988,10,2,5,263,1.9535
1988,10,3,1,298,1.5753
1988,10,3,2,293,2.7388
1988,10,3,3,274,2.3822
1988,10,3,4,234,3.0447
1988,10,3,5,113,3.1057
1988,11,1,1,1123,-5.0684
1988,11,1,2,1073,-4.7381
1988,11,1,3,1016,-3.4733
1988,11,1,4,1291,-3.9109
1988,11,1,5,1651,-3.6268
1988,11,2,1,355,-3.9056
1988,11,2,2,351,-3.2564
1988,11,2,3,335,-1.7124
1988,11,2,4,357,-2.6430
1988,11,2,5,275,-2.1785
1988,11,3,1,292,-1.9363
1988,11,3,2,306,-1.6555
1988,11,3,3,284,-0.8800
1988,11,3,4,240,-1.0471
1988,11,3,5,118,0.2961
1988,12,1,1,1118,2.5356
1988,12,1,2,1058,4.4517
1988,12,1,3,1014,4.0603
1988,12,1,4,1294,3.9727
1988,12,1,5,1642,4.1748
1988,12,2,1,349,4.8434
1988,12,2,2,343,4.8500
1988,12,2,3,337,4.2575
1988,12,2,4,358,4.8868
1988,12,2,5,275,4.9384
1988,12,3,1,288,2.8186
1988,12,3,2,306,2.2079
1988,12,3,3,284,1.6646
1988,12,3,4,236,1.7892
1988,12,3,5,116,1.1402
1989,1,1,1,1043,6.2369
1989,1,1,2,979,5.6577
1989,1,1,3,946,4.2672
1989,1,1,4,1210,4.6312
1989,1,1,5,1595,4.9474
1989,1,2,1,339,3.8854
1989,1,2,2,323,5.3317
1989,1,2,3,320,3.7394
1989,1,2,4,346,5.5884
1989,1,2,5,263,6.0438
1989,1,3,1,281,6.8987
1989,1,3,2,293,6.5196
1989,1,3,3,274,5.8404
1989,1,3,4,228,6.6682
1989,1,3,5,109,6.7432
1989,2,1,1,1074,-1.7116
1989,2,1,2,1032,0.2663
1989,2,1,3,996,-0.0637
1989,2,1,4,1282,1.5903
1989,2,1,5,1641,1.0527
1989,2,2,1,358,-0.0007
1989,2,2,2,337,0.7533
1989,2,2,3,329,1.6863
1989,2,2,4,362,1.8585
1989,2,2,5,274,1.3975
1989,2,3,1,297,-2.4640
1989,2,3,2,304,-2.5974
1989,2,3,3,279,-1.8008
1989,2,3,4,231,-1.5058
1989,2,3,5,113,-1.5261
1989,3,1,1,1061,2.1932
1989,3,1,2,1016,2.1671
1989,3,1,3,992,2.4032
1989,3,1,4,1268,3.1523
1989,3,1,5,1625,3.1650
1989,3,2,1,355,2.6072
1989,3,2,2,335,2.6773
1989,3,2,3,327,1.6614
1989,3,2,4,358,2.9250
1989,3,2,5,275,3.7997
1989,3,3,1,294,2.1557
1989,3,3,2,303,1.1615
1989,3,3,3,280,2.2910
1989,3,3,4,233,2.2357
1989,3,3,5,114,2.6195
1989,4,1,1,1003,2.7420
1989,4,1,2,924,3.6779
1989,4,1,3,939,3.4003
1989,4,1,4,1168,3.5415
1989,4,1,5,1589,2.8794
1989,4,2,1,343,5.6522
1989,4,2,2,319,5.3154
1989,4,2,3,318,4.0024
1989,4,2,4,346,5.0758
1989,4,2,5,268,5.0498
1989,4,3,1,292,6.0787
1989,4,3,2,288,5.3254
1989,4,3,3,264,5.0857
1989,4,3,4,224,4.5539
1989,4,3,5,102,4.5151
1989,5,1,1,1047,2.2991
1989,5,1,2,984,3.7285
1989,5,1,3,973,3.5350
1989,5,1,4,1223,3.4149
1989,5,1,5,1638,3.7512
1989,5,2,1,357,5.4091
1989,5,2,2,326,4.3522
1989,5,2,3,334,4.6189
1989,5,2,4,356,5.0256
1989,5,2,5,272,3.6048
1989,5,3,1,300,5.0870
1989,5,3,2,294,3.7469
1989,5,3,3,275,3.5900
1989,5,3,4,222,3.6037
1989,5,3,5,111,3.5233
1989,6,1,1,1039,-3.9264
1989,6,1,2,954,-2.3307
1989,6,1,3,954,-1.5937
1989,6,1,4,1204,-1.4557
1989,6,1,5,1624,-0.9295
1989,6,2,1,358,-3.6552
1989,6,2,2,322,-2.2363
1989,6,2,3,335,-0.6968
1989,6,2,4,350,-2.3296
1989,6,2,5,265,-2.6484
1989,6,3,1,299,-1.3973
1989,6,3,2,295,-0.0043
1989,6,3,3,268,0.0257
1989,6,3,4,214,-1.1139
1989,6,3,5,108,-2.9612
1989,7,1,1,915,3.7925
1989,7,1,2,774,4.4770
1989,7,1,3,809,4.9978
1989,7,1,4,1068,3.4775
1989,7,1,5,1541,2.8398
1989,7,2,1,336,4.8253
1989,7,2,2,280,4.7690
1989,7,2,3,294,4.1845
1989,7,2,4,316,4.4109
1989,7,2,5,249,3.9997
1989,7,3,1,278,10.0549
1989,7,3,2,264,8.4037
1989,7,3,3,243,7.2022
1989,7,3,4,187,6.0667
1989,7,3,5,88,6.3057
1989,8,1,1,953,2.8855
1989,8,1,2,829,1.2778
1989,8,1,3,853,1.0957
1989,8,1,4,1141,1.7510
1989,8,1,5,1604,1.3181
1989,8,2,1,345,2.7857
1989,8,2,2,306,3.7223
1989,8,2,3,317,2.5726
1989,8,2,4,332,3.4938
1989,8,2,5,261,3.4424
1989,8,3,1,282,0.5292
1989,8,3,2,267,1.5702
1989,8,3,3,252,2.7217
1989,8,3,4,198,4.5249
1989,8,3,5,94,5.5521
1989,9,1,1,952,1.1767
1989,9,1,2,832,-0.1493
1989,9,1,3,843,0.2712
1989,9,1,4,1125,-0.7641
1989,9,1,5,1593,0.2017
1989,9,2,1,345,1.8437
1989,9,2,2,307,1.5737
1989,9,2,3,309,0.4468
1989,9,2,4,331,-0.2989
1989,9,2,5,261,-0.4491
1989,9,3,1,282,0.3725
1989,9,3,2,269,0.0935
1989,9,3,3,247,-1.6009
1989,9,3,4,191,-0.8206
1989,9,3,5,92,-1.1768
1989,10,1,1,922,-5.7921
1989,10,1,2,776,-5.1778
1989,10,1,3,764,-5.1696
1989,10,1,4,1025,-6.1424
1989,10,1,5,1522,-5.6046
1989,10,2,1,337,-3.9970
1989,10,2,2,296,-4.7764
1989,10,2,3,280,-5.9840
1989,10,2,4,308,-6.6083
1989,10,2,5,246,-7.2544
1989,10,3,1,272,-1.3902
1989,10,3,2,253,-1.7087
1989,10,3,3,224,-2.7560
1989,10,3,4,187,-3.0035
1989,10,3,5,92,-7.2271
1989,11,1,1,972,-0.3809
1989,11,1,2,850,-0.1797
1989,11,1,3,840,-0.3309
1989,11,1,4,1082,-0.5547
1989,11,1,5,1567,-0.9450
1989,11,2,1,344,1.6875
1989,11,2,2,324,1.4758
1989,11,2,3,307,2.2608
1989,11,2,4,315,1.7968
1989,11,2,5,251,-0.3357
1989,11,3,1,281,2.3545
1989,11,3,2,260,1.9751
1989,11,3,3,239,2.7273
1989,11,3,4,194,2.4915
1989,11,3,5,97,-0.5399
1989,12,1,1,967,-0.6440
1989,12,1,2,847,0.5087
1989,12,1,3,843,-0.2421
1989,12,1,4,1091,-0.4025
1989,12,1,5,1556,-0.8188
1989,12,2,1,343,1.3372
1989,12,2,2,323,1.1231
1989,12,2,3,312,1.8668
1989,12,2,4,305,1.5665
1989,12,2,5,249,-0.5471
1989,12,3,1,279,1.5847
1989,12,3,2,261,4.5717
1989,12,3,3,239,3.4276
1989,12,3,4,197,3.3045
1989,12,3,5,96,1.8283
1990,1,1,1,937,-7.9127
1990,1,1,2,798,-7.7155
1990,1,1,3,771,-7.3071
1990,1,1,4,1031,-8.1265
1990,1,1,5,1514,-6.7661
1990,1,2,1,330,-9.4624
1990,1,2,2,310,-9.3315
1990,1,2,3,295,-7.6220
1990,1,2,4,281,-6.9339
1990,1,2,5,233,-8.4685
1990,1,3,1,274,-7.1109
1990,1,3,2,253,-7.4264
1990,1,3,3,226,-5.9464
1990,1,3,4,192,-5.5212
1990,1,3,5,90,-6.8211
1990,2,1,1,983,2.0488
1990,2,1,2,866,2.3592
1990,2,1,3,830,2.2387
1990,2,1,4,1100,2.1635
1990,2,1,5,1557,2.4605
1990,2,2,1,339,3.7516
1990,2,2,2,335,3.2997
1990,2,2,3,314,2.8750
1990,2,2,4,301,2.6500
1990,2,2,5,242,2.9630
1990,2,3,1,279,0.3737
1990,2,3,2,264,0.9993
1990,2,3,3,239,2.3291
1990,2,3,4,202,2.9120
1990,2,3,5,94,2.5626
1990,3,1,1,976,4.3868
1990,3,1,2,864,3.4190
1990,3,1,3,826,2.0704
1990,3,1,4,1095,4.0320
1990,3,1,5,1556,4.1206
1990,3,2,1,352,4.1830
1990,3,2,2,332,4.7456
1990,3,2,3,312,4.7470
1990,3,2,4,300,4.6960
1990,3,2,5,240,6.0824
1990,3,3,1,282,4.1159
1990,3,3,2,266,2.8802
1990,3,3,3,241,1.2535
1990,3,3,4,203,2.3170
1990,3,3,5,91,3.3350
1990,4,1,1,921,-1.7833
1990,4,1,2,792,-1.3470
1990,4,1,3,763,-2.7076
1990,4,1,4,1005,-2.6769
1990,4,1,5,1500,-3.5471
1990,4,2,1,331,-2.5186
1990,4,2,2,321,-3.0285
1990,4,2,3,298,-4.0745
1990,4,2,4,283,-3.9398
1990,4,2,5,231,-3.0329
1990,4,3,1,271,-0.5147
1990,4,3,2,243,-2.5371
1990,4,3,3,228,-3.8266
1990,4,3,4,190,-3.2613
1990,4,3,5,87,-6.3875
1990,5,1,1,971,7.1586
1990,5,1,2,858,7.0995
1990,5,1,3,819,6.2577
1990,5,1,4,1072,6.4083
1990,5,1,5,1571,5.6370
1990,5,2,1,355,8.7786
1990,5,2,2,335,9.1561
1990,5,2,3,323,7.8329
1990,5,2,4,298,9.0384
1990,5,2,5,241,7.3770
1990,5,3,1,277,12.0170
1990,5,3,2,264,8.7417
1990,5,3,3,241,7.4867
1990,5,3,4,197,8.2337
1990,5,3,5,93,7.6090
1990,6,1,1,968,1.6101
1990,6,1,2,853,1.2662
1990,6,1,3,813,2.2724
1990,6,1,4,1075,1.5699
1990,6,1,5,1556,1.2319
1990,6,2,1,356,0.8692
1990,6,2,2,339,0.2848
1990,6,2,3,321,1.0292
1990,6,2,4,299,-0.3660
1990,6,2,5,245,-0.2919
1990,6,3,1,274,2.0135
1990,6,3,2,269,-2.2352
1990,6,3,3,242,-0.8830
1990,6,3,4,195,-1.8244
1990,6,3,5,94,-3.1745
1990,7,1,1,887,-5.5795
1990,7,1,2,780,-3.9257
1990,7,1,3,711,-3.1628
1990,7,1,4,976,-3.7578
1990,7,1,5,1488,-4.4866
1990,7,2,1,345,-4.4699
1990,7,2,2,319,-3.5872
1990,7,2,3,299,-2.4220
1990,7,2,4,281,-2.1839
1990,7,2,5,238,-3.7376
1990,7,3,1,276,-1.3006
1990,7,3,2,262,0.3921
1990,7,3,3,229,0.2752
1990,7,3,4,177,0.6123
1990,7,3,5,89,-3.8344
1990,8,1,1,920,-15.8581
1990,8,1,2,829,-14.6200
1990,8,1,3,759,-12.6744
1990,8,1,4,1068,-13.1048
1990,8,1,5,1531,-12.6680
1990,8,2,1,368,-14.4159
1990,8,2,2,355,-12.6469
1990,8,2,3,331,-11.6910
1990,8,2,4,308,-12.9757
1990,8,2,5,251,-13.5819
1990,8,3,1,295,-8.7144
1990,8,3,2,285,-7.5101
1990,8,3,3,249,-8.5430
1990,8,3,4,196,-8.7607
1990,8,3,5,90,-11.6652
1990,9,1,1,911,-10.8374
1990,9,1,2,826,-7.7023
1990,9,1,3,770,-7.7855
1990,9,1,4,1068,-7.8839
1990,9,1,5,1530,-8.5094
1990,9,2,1,361,-8.9781
1990,9,2,2,361,-8.9846
1990,9,2,3,343,-6.7647
1990,9,2,4,313,-7.1498
1990,9,2,5,252,-9.7334
1990,9,3,1,295,-5.3317
1990,9,3,2,287,-1.1877
1990,9,3,3,249,-4.3512
1990,9,3,4,195,-4.1362
1990,9,3,5,88,-8.6650
1990,10,1,1,867,-6.0899
1990,10,1,2,777,-6.4959
1990,10,1,3,711,-5.4071
1990,10,1,4,986,-6.0539
1990,10,1,5,1478,-7.4273
1990,10,2,1,353,-4.0590
1990,10,2,2,348,-6.3914
1990,10,2,3,326,-5.2131
1990,10,2,4,299,-5.8456
1990,10,2,5,241,-6.8929
1990,10,3,1,287,0.7703
1990,10,3,2,274,0.7852
1990,10,3,3,235,1.3137
1990,10,3,4,186,-1.9647
1990,10,3,5,86,-3.9129
1990,11,1,1,912,5.1046
1990,11,1,2,831,4.8910
1990,11,1,3,743,5.4040
1990,11,1,4,1045,3.6124
1990,11,1,5,1524,3.4992
1990,11,2,1,366,10.7227
1990,11,2,2,361,7.9419
1990,11,2,3,349,5.8802
1990,11,2,4,321,7.3413
1990,11,2,5,253,8.6127
1990,11,3,1,298,7.1369
1990,11,3,2,286,4.5128
1990,11,3,3,243,5.7872
1990,11,3,4,195,6.6982
1990,11,3,5,89,8.3952
1990,12,1,1,908,0.9310
1990,12,1,2,838,1.3154
1990,12,1,3,749,0.7403
1990,12,1,4,1044,1.0938
1990,12,1,5,1531,1.5343
1990,12,2,1,363,6.9908
1990,12,2,2,367,4.0152
1990,12,2,3,347,3.6738
1990,12,2,4,329,3.4020
1990,12,2,5,253,5.2315
1990,12,3,1,299,3.1009
1990,12,3,2,284,1.9309
1990,12,3,3,238,1.6939
1990,12,3,4,195,2.7908
1990,12,3,5,88,5.4147
1991,1,1,1,867,8.9688
1991,1,1,2,756,8.6812
1991,1,1,3,683,9.5692
1991,1,1,4,987,8.8222
1991,1,1,5,1499,10.4170
1991,1,2,1,358,8.5584
1991,1,2,2,353,9.2142
1991,1,2,3,332,7.1906
1991,1,2,4,316,9.0544
1991,1,2,5,242,11.1027
1991,1,3,1,294,5.4226
1991,1,3,2,267,1.3065
1991,1,3,3,230,3.7408
1991,1,3,4,184,6.4433
1991,1,3,5,79,10.7231
1991,2,1,1,923,14.4175
1991,2,1,2,812,13.5763
1991,2,1,3,748,12.0763
1991,2,1,4,1049,12.0882
1991,2,1,5,1526,11.6090
1991,2,2,1,384,10.5356
1991,2,2,2,376,11.3077
1991,2,2,3,353,9.0161
1991,2,2,4,340,10.0531
1991,2,2,5,258,8.1724
1991,2,3,1,299,7.3901
1991,2,3,2,279,6.1388
1991,2,3,3,241,5.7678
1991,2,3,4,194,5.6278
1991,2,3,5,82,5.5013
1991,3,1,1,915,9.6655
1991,3,1,2,809,9.0535
1991,3,1,3,741,7.8416
1991,3,1,4,1050,7.5332
1991,3,1,5,1527,7.8886
1991,3,2,1,382,7.1221
1991,3,2,2,378,5.4048
1991,3,2,3,362,4.5351
1991,3,2,4,340,3.7019
1991,3,2,5,265,7.6994
1991,3,3,1,300,4.3352
1991,3,3,2,279,2.5873
1991,3,3,3,241,-0.2541
1991,3,3,4,193,-0.5043
1991,3,3,5,83,2.9763
1991,4,1,1,877,1.6765
1991,4,1,2,743,-0.0998
1991,4,1,3,675,0.2297
1991,4,1,4,979,0.3044
1991,4,1,5,1480,0.6020
1991,4,2,1,375,-1.7263
1991,4,2,2,358,0.8862
1991,4,2,3,346,0.8613
1991,4,2,4,333,-0.9173
1991,4,2,5,253,-0.0598
1991,4,3,1,300,-0.0482
1991,4,3,2,272,0.4690
1991,4,3,3,236,0.5930
1991,4,3,4,183,-0.5591
1991,4,3,5,75,-1.6549
1991,5,1,1,911,2.0619
1991,5,1,2,832,3.9713
1991,5,1,3,772,4.3775
1991,5,1,4,1092,3.8568
1991,5,1,5,1543,3.2564
1991,5,2,1,381,3.9845
1991,5,2,2,386,4.9396
1991,5,2,3,371,4.9900
1991,5,2,4,373,5.2368
1991,5,2,5,283,3.3223
1991,5,3,1,305,4.2045
1991,5,3,2,303,1.8047
1991,5,3,3,258,3.6537
1991,5,3,4,190,5.2121
1991,5,3,5,86,7.0536
1991,6,1,1,899,-6.8369
1991,6,1,2,832,-3.0360
1991,6,1,3,775,-4.0321
1991,6,1,4,1102,-4.2005
1991,6,1,5,1535,-4.3024
1991,6,2,1,377,-5.3656
1991,6,2,2,393,-6.1826
1991,6,2,3,373,-3.7939
1991,6,2,4,377,-4.3790
1991,6,2,5,283,-5.2716
1991,6,3,1,305,-4.2034
1991,6,3,2,304,-3.3362
1991,6,3,3,258,-4.6930
1991,6,3,4,192,-5.7340
1991,6,3,5,87,-4.0658
1991,7,1,1,809,2.4964
1991,7,1,2,744,3.9856
1991,7,1,3,699,3.5151
1991,7,1,4,1021,3.6069
1991,7,1,5,1453,3.4560
1991,7,2,1,364,5.5404
1991,7,2,2,368,5.3817
1991,7,2,3,354,2.9465
1991,7,2,4,359,2.3798
1991,7,2,5,273,4.6367
1991,7,3,1,296,5.9149
1991,7,3,2,288,3.8923
1991,7,3,3,242,4.3646
1991,7,3,4,169,3.6511
1991,7,3,5,84,6.7173
1991,8,1,1,829,4.6225
1991,8,1,2,790,4.1573
1991,8,1,3,760,3.2943
1991,8,1,4,1090,2.8514
1991,8,1,5,1490,3.0751
1991,8,2,1,375,3.9955
1991,8,2,2,388,4.4733
1991,8,2,3,359,3.3840
1991,8,2,4,368,2.3772
1991,8,2,5,292,3.8243
1991,8,3,1,305,3.5803
1991,8,3,2,306,1.9636
1991,8,3,3,257,1.6759
1991,8,3,4,182,1.0245
1991,8,3,5,85,-0.3230
1991,9,1,1,825,5.7862
1991,9,1,2,788,1.6086
1991,9,1,3,769,2.3936
1991,9,1,4,1092,0.6105
1991,9,1,5,1489,-0.4159
1991,9,2,1,375,-0.0663
1991,9,2,2,390,0.1233
1991,9,2,3,365,0.9216
1991,9,2,4,375,-0.2093
1991,9,2,5,296,0.1936
1991,9,3,1,305,-1.9511
1991,9,3,2,309,-0.7762
1991,9,3,3,258,0.3959
1991,9,3,4,183,-2.9072
1991,9,3,5,86,-3.8713
1991,10,1,1,789,5.8175
1991,10,1,2,750,3.7515
1991,10,1,3,717,4.3704
1991,10,1,4,1032,3.1027
1991,10,1,5,1460,2.9302
1991,10,2,1,369,2.8667
1991,10,2,2,363,2.2281
1991,10,2,3,349,1.2392
1991,10,2,4,358,0.6602
