year,month,rank_ME,rank_r5n,nstocks,ret_vw
1979,7,2,2,96,2.5251
1979,7,2,3,96,2.9201
1979,7,2,4,129,4.7075
1979,7,2,5,194,2.1107
1979,7,3,1,185,-0.2820
1979,7,3,2,162,1.7569
1979,7,3,3,153,2.0335
1979,7,3,4,112,4.3109
1979,7,3,5,86,3.5008
1979,8,1,1,221,6.1191
1979,8,1,2,196,5.9405
1979,8,1,3,230,7.6298
1979,8,1,4,303,8.2351
1979,8,1,5,483,8.9666
1979,8,2,1,70,6.8106
1979,8,2,2,92,6.8072
1979,8,2,3,113,8.7906
1979,8,2,4,136,9.5379
1979,8,2,5,192,8.2893
1979,8,3,1,192,5.6693
1979,8,3,2,167,6.4556
1979,8,3,3,131,5.9860
1979,8,3,4,114,7.6238
1979,8,3,5,91,8.4504
1979,9,1,1,201,0.8723
1979,9,1,2,158,0.1501
1979,9,1,3,247,0.4346
1979,9,1,4,275,-0.6124
1979,9,1,5,449,-2.5141
1979,9,2,1,60,1.3168
1979,9,2,2,99,-1.1328
1979,9,2,3,111,-0.8243
1979,9,2,4,127,-1.0113
1979,9,2,5,181,1.1722
1979,9,3,1,189,0.3447
1979,9,3,2,159,-0.2007
1979,9,3,3,137,0.5749
1979,9,3,4,109,0.6778
1979,9,3,5,92,-0.2511
1979,10,1,1,146,-11.3274
1979,10,1,2,175,-10.2248
1979,10,1,3,214,-9.9816
1979,10,1,4,312,-9.8756
1979,10,1,5,479,-12.3080
1979,10,2,1,66,-7.8718
1979,10,2,2,95,-9.4979
1979,10,2,3,109,-9.7752
1979,10,2,4,139,-10.3481
1979,10,2,5,175,-10.7556
1979,10,3,1,193,-5.4800
1979,10,3,2,157,-6.3819
1979,10,3,3,135,-7.6460
1979,10,3,4,122,-8.2514
1979,10,3,5,83,-8.3305
1979,11,1,1,163,10.0509
1979,11,1,2,165,5.6997
1979,11,1,3,183,6.1382
1979,11,1,4,293,6.6668
1979,11,1,5,497,8.5949
1979,11,2,1,69,10.4596
1979,11,2,2,92,6.7873
1979,11,2,3,102,7.3669
1979,11,2,4,150,6.9590
1979,11,2,5,190,9.9572
1979,11,3,1,189,5.5987
1979,11,3,2,156,5.7699
1979,11,3,3,133,3.4290
1979,11,3,4,108,7.8662
1979,11,3,5,104,10.9667
1979,12,1,1,186,8.7481
1979,12,1,2,151,4.7487
1979,12,1,3,224,6.9821
1979,12,1,4,301,5.7989
1979,12,1,5,445,7.6429
1979,12,2,1,75,6.1094
1979,12,2,2,94,6.0232
1979,12,2,3,113,4.7520
1979,12,2,4,145,4.8199
1979,12,2,5,177,7.0383
1979,12,3,1,191,3.2499
1979,12,3,2,154,0.2829
1979,12,3,3,140,1.3952
1979,12,3,4,115,4.1846
1979,12,3,5,87,5.8553
1980,1,1,1,258,12.5224
1980,1,1,2,180,8.6333
1980,1,1,3,197,9.2265
1980,1,1,4,256,9.2675
1980,1,1,5,433,10.6508
1980,1,2,1,87,10.3859
1980,1,2,2,90,4.1289
1980,1,2,3,113,5.8953
1980,1,2,4,137,8.7357
1980,1,2,5,186,7.3341
1980,1,3,1,143,6.9735
1980,1,3,2,151,1.6581
1980,1,3,3,151,8.1824
1980,1,3,4,119,8.7113
1980,1,3,5,120,8.7583
1980,2,1,1,243,-2.3794
1980,2,1,2,162,-1.8551
1980,2,1,3,192,-3.2111
1980,2,1,4,292,-0.9185
1980,2,1,5,403,-2.1044
1980,2,2,1,80,-3.8384
1980,2,2,2,99,-2.7339
1980,2,2,3,103,-3.9945
1980,2,2,4,136,-2.2658
1980,2,2,5,186,-2.3493
1980,2,3,1,169,-1.9238
1980,2,3,2,156,0.8215
1980,2,3,3,142,4.2322
1980,2,3,4,114,-0.5469
1980,2,3,5,107,-1.5125
1980,3,1,1,195,-18.8132
1980,3,1,2,153,-16.0023
1980,3,1,3,184,-15.0878
1980,3,1,4,309,-16.2715
1980,3,1,5,453,-19.4336
1980,3,2,1,68,-15.9861
1980,3,2,2,94,-12.8981
1980,3,2,3,99,-14.5516
1980,3,2,4,140,-15.4687
1980,3,2,5,210,-18.5039
1980,3,3,1,173,-8.4794
1980,3,3,2,153,-9.2633
1980,3,3,3,137,-12.8222
1980,3,3,4,117,-14.3911
1980,3,3,5,106,-15.7685
1980,4,1,1,178,5.7520
1980,4,1,2,157,9.4689
1980,4,1,3,196,5.6057
1980,4,1,4,306,4.7931
1980,4,1,5,447,5.5210
1980,4,2,1,64,4.7260
1980,4,2,2,89,7.9725
1980,4,2,3,98,7.4105
1980,4,2,4,149,5.9089
1980,4,2,5,210,5.4163
1980,4,3,1,182,3.6888
1980,4,3,2,158,4.6158
1980,4,3,3,142,7.2733
1980,4,3,4,116,3.5504
1980,4,3,5,85,5.8847
1980,5,1,1,200,5.3487
1980,5,1,2,159,7.0526
1980,5,1,3,187,7.6042
1980,5,1,4,277,7.2431
1980,5,1,5,473,7.1146
1980,5,2,1,63,10.9851
1980,5,2,2,83,7.7695
1980,5,2,3,113,7.9304
1980,5,2,4,138,9.4529
1980,5,2,5,211,8.2333
1980,5,3,1,172,7.0473
1980,5,3,2,163,5.0599
1980,5,3,3,145,4.2690
1980,5,3,4,115,5.9257
1980,5,3,5,83,6.3442
1980,6,1,1,158,4.1648
1980,6,1,2,132,3.4207
1980,6,1,3,211,3.6198
1980,6,1,4,274,4.0785
1980,6,1,5,513,3.4972
1980,6,2,1,65,3.2396
1980,6,2,2,82,2.5467
1980,6,2,3,103,4.5080
1980,6,2,4,139,3.5100
1980,6,2,5,235,5.0342
1980,6,3,1,174,1.4746
1980,6,3,2,157,2.9773
1980,6,3,3,138,4.2983
1980,6,3,4,124,4.3552
1980,6,3,5,85,6.0677
1980,7,1,1,214,9.8159
1980,7,1,2,158,9.1593
1980,7,1,3,211,9.6156
1980,7,1,4,306,10.7803
1980,7,1,5,399,12.8884
1980,7,2,1,71,9.2652
1980,7,2,2,83,5.8833
1980,7,2,3,111,8.3129
1980,7,2,4,139,11.6125
1980,7,2,5,221,12.7704
1980,7,3,1,159,8.8033
1980,7,3,2,168,5.5419
1980,7,3,3,135,3.6136
1980,7,3,4,127,9.8770
1980,7,3,5,93,12.0936
1980,8,1,1,239,8.5584
1980,8,1,2,176,6.7796
1980,8,1,3,238,6.5481
1980,8,1,4,306,8.1779
1980,8,1,5,444,8.7774
1980,8,2,1,65,6.3046
1980,8,2,2,88,2.0259
1980,8,2,3,124,4.7103
1980,8,2,4,137,5.0144
1980,8,2,5,225,7.2725
1980,8,3,1,162,-0.2719
1980,8,3,2,167,1.9624
1980,8,3,3,120,3.0165
1980,8,3,4,122,3.1569
1980,8,3,5,106,3.5128
1980,9,1,1,208,0.9450
1980,9,1,2,159,1.3196
1980,9,1,3,248,4.5031
1980,9,1,4,269,4.2169
1980,9,1,5,423,3.2394
1980,9,2,1,54,2.7685
1980,9,2,2,90,3.3487
1980,9,2,3,116,2.9557
1980,9,2,4,147,3.3997
1980,9,2,5,215,4.1770
1980,9,3,1,171,0.5242
1980,9,3,2,153,3.4286
1980,9,3,3,132,4.3151
1980,9,3,4,119,4.2483
1980,9,3,5,100,6.3152
1980,10,1,1,148,4.6097
1980,10,1,2,195,2.9379
1980,10,1,3,230,3.9929
1980,10,1,4,295,3.5562
1980,10,1,5,423,6.0075
1980,10,2,1,53,0.3127
1980,10,2,2,91,0.7494
1980,10,2,3,111,1.3283
1980,10,2,4,156,3.9016
1980,10,2,5,221,4.9504
1980,10,3,1,175,-1.1841
1980,10,3,2,150,2.8032
1980,10,3,3,134,5.2728
1980,10,3,4,107,1.5408
1980,10,3,5,112,2.3809
1980,11,1,1,181,2.1290
1980,11,1,2,144,1.9673
1980,11,1,3,219,2.2465
1980,11,1,4,262,5.9278
1980,11,1,5,472,8.1036
1980,11,2,1,64,3.7456
1980,11,2,2,85,2.5546
1980,11,2,3,121,4.1773
1980,11,2,4,130,6.8788
1980,11,2,5,227,12.1805
1980,11,3,1,142,3.7539
1980,11,3,2,155,3.7913
1980,11,3,3,130,15.9408
1980,11,3,4,128,21.3274
1980,11,3,5,130,16.0792
1980,12,1,1,192,-3.4890
1980,12,1,2,169,-1.6956
1980,12,1,3,258,-2.8914
1980,12,1,4,258,-4.0889
1980,12,1,5,413,-4.8507
1980,12,2,1,69,0.2206
1980,12,2,2,89,0.3365
1980,12,2,3,119,-2.2368
1980,12,2,4,134,-4.0349
1980,12,2,5,212,-4.5217
1980,12,3,1,147,0.5998
1980,12,3,2,150,-1.6097
1980,12,3,3,127,-6.9036
1980,12,3,4,127,-8.8566
1980,12,3,5,135,-2.8419
1981,1,1,1,253,5.3036
1981,1,1,2,190,2.8160
1981,1,1,3,220,3.0242
1981,1,1,4,291,1.5317
1981,1,1,5,374,-0.7211
1981,1,2,1,76,4.1112
1981,1,2,2,80,2.1303
1981,1,2,3,122,2.2046
1981,1,2,4,131,-0.2576
1981,1,2,5,210,-4.9236
1981,1,3,1,123,2.2007
1981,1,3,2,142,-0.9562
1981,1,3,3,128,-4.4025
1981,1,3,4,140,-9.8222
1981,1,3,5,154,-9.4363
1981,2,1,1,262,3.1112
1981,2,1,2,166,1.7890
1981,2,1,3,235,1.1681
1981,2,1,4,276,-0.4683
1981,2,1,5,391,-0.9223
1981,2,2,1,57,4.4649
1981,2,2,2,88,0.9835
1981,2,2,3,121,3.9235
1981,2,2,4,129,2.8854
1981,2,2,5,207,-0.8823
1981,2,3,1,132,5.0682
1981,2,3,2,145,3.4432
1981,2,3,3,123,-0.6202
1981,2,3,4,127,-0.2297
1981,2,3,5,155,0.7434
1981,3,1,1,211,11.6505
1981,3,1,2,146,7.1610
1981,3,1,3,265,7.5165
1981,3,1,4,310,8.3663
1981,3,1,5,415,7.3547
1981,3,2,1,55,9.2792
1981,3,2,2,85,6.7128
1981,3,2,3,118,6.5464
1981,3,2,4,120,7.3968
1981,3,2,5,216,7.8719
1981,3,3,1,137,6.4851
1981,3,3,2,148,3.5814
1981,3,3,3,116,4.7963
1981,3,3,4,125,2.5572
1981,3,3,5,152,2.2891
1981,4,1,1,245,6.8978
1981,4,1,2,183,4.8111
1981,4,1,3,227,1.9689
1981,4,1,4,285,4.8320
1981,4,1,5,398,3.5759
1981,4,2,1,59,4.6844
1981,4,2,2,93,2.3906
1981,4,2,3,113,2.6911
1981,4,2,4,112,2.2517
1981,4,2,5,225,1.3879
1981,4,3,1,133,-0.6830
1981,4,3,2,135,0.8499
1981,4,3,3,133,-2.0082
1981,4,3,4,123,-5.5882
1981,4,3,5,155,-2.8950
1981,5,1,1,244,4.1190
1981,5,1,2,191,3.8625
1981,5,1,3,250,2.9727
1981,5,1,4,281,3.3441
1981,5,1,5,376,2.9423
1981,5,2,1,69,4.8621
1981,5,2,2,84,2.3320
1981,5,2,3,121,2.9961
1981,5,2,4,125,3.3466
1981,5,2,5,200,4.6630
1981,5,3,1,133,0.8399
1981,5,3,2,142,2.8943
1981,5,3,3,122,0.0504
1981,5,3,4,130,-2.6083
1981,5,3,5,151,1.2871
1981,6,1,1,208,0.2022
1981,6,1,2,167,1.3107
1981,6,1,3,220,1.0212
1981,6,1,4,333,1.9771
1981,6,1,5,427,-1.4809
1981,6,2,1,58,1.1281
1981,6,2,2,84,1.0847
1981,6,2,3,113,-0.5452
1981,6,2,4,133,-0.9716
1981,6,2,5,216,-5.7899
1981,6,3,1,138,-2.8850
1981,6,3,2,136,0.0533
1981,6,3,3,133,0.8063
1981,6,3,4,116,2.3844
1981,6,3,5,150,-3.8725
1981,7,1,1,224,-2.9907
1981,7,1,2,185,-1.8653
1981,7,1,3,243,-2.6360
1981,7,1,4,307,-2.3460
1981,7,1,5,416,-3.5799
1981,7,2,1,49,-3.5215
1981,7,2,2,89,-1.4446
1981,7,2,3,103,-2.8729
1981,7,2,4,134,-1.3834
1981,7,2,5,210,-1.6169
1981,7,3,1,144,-3.9182
1981,7,3,2,139,-1.4189
1981,7,3,3,123,2.7111
1981,7,3,4,113,5.3409
1981,7,3,5,155,2.0816
1981,8,1,1,263,-8.1209
1981,8,1,2,199,-5.0264
1981,8,1,3,277,-5.2626
1981,8,1,4,328,-8.2313
1981,8,1,5,429,-9.8783
1981,8,2,1,54,-7.9812
1981,8,2,2,99,-3.1416
1981,8,2,3,102,-6.1718
1981,8,2,4,135,-6.4639
1981,8,2,5,221,-9.3760
1981,8,3,1,140,-4.5083
1981,8,3,2,126,-4.4711
1981,8,3,3,132,-5.1630
1981,8,3,4,134,-6.4800
1981,8,3,5,142,-7.1202
1981,9,1,1,221,-6.8904
1981,9,1,2,197,-6.3987
1981,9,1,3,272,-6.6271
1981,9,1,4,322,-7.8834
1981,9,1,5,473,-9.7668
1981,9,2,1,52,-3.8266
1981,9,2,2,85,-4.2591
1981,9,2,3,107,-5.5674
1981,9,2,4,138,-7.7345
1981,9,2,5,222,-9.9025
1981,9,3,1,152,-1.7367
1981,9,3,2,138,-4.8765
1981,9,3,3,135,-8.1380
1981,9,3,4,115,-8.7345
1981,9,3,5,141,-10.7218
1981,10,1,1,169,5.4917
1981,10,1,2,214,5.2434
1981,10,1,3,261,6.9633
1981,10,1,4,381,8.4064
1981,10,1,5,465,10.8491
1981,10,2,1,54,4.9985
1981,10,2,2,86,7.5987
1981,10,2,3,96,7.1633
1981,10,2,4,148,5.9763
1981,10,2,5,218,8.2749
1981,10,3,1,169,2.1474
1981,10,3,2,142,3.2673
1981,10,3,3,122,7.7375
1981,10,3,4,121,11.0065
1981,10,3,5,123,11.3350
1981,11,1,1,164,1.3899
1981,11,1,2,189,3.3290
1981,11,1,3,255,4.3673
1981,11,1,4,318,3.0701
1981,11,1,5,558,1.8866
1981,11,2,1,58,5.0697
1981,11,2,2,97,4.5437
1981,11,2,3,94,4.4842
1981,11,2,4,127,4.4638
1981,11,2,5,223,1.4500
1981,11,3,1,152,4.5737
1981,11,3,2,126,3.8668
1981,11,3,3,125,5.6388
1981,11,3,4,130,5.7271
1981,11,3,5,141,2.3790
1981,12,1,1,209,-3.1058
1981,12,1,2,222,-0.4550
1981,12,1,3,275,-1.6954
1981,12,1,4,309,-0.2342
1981,12,1,5,458,-1.5684
1981,12,2,1,66,-1.4126
1981,12,2,2,86,-1.0308
1981,12,2,3,97,0.6013
1981,12,2,4,156,-0.7360
1981,12,2,5,192,-2.3512
1981,12,3,1,142,-0.8149
1981,12,3,2,146,-1.8518
1981,12,3,3,127,-3.2818
1981,12,3,4,116,-3.5975
1981,12,3,5,145,-5.0166
1982,1,1,1,302,0.4072
1982,1,1,2,232,-1.3570
1982,1,1,3,264,-1.0682
1982,1,1,4,268,-0.6225
1982,1,1,5,431,-2.1211
1982,1,2,1,70,-0.5557
1982,1,2,2,79,-0.5924
1982,1,2,3,106,-4.3061
1982,1,2,4,147,-4.5494
1982,1,2,5,182,-6.2597
1982,1,3,1,119,2.2526
1982,1,3,2,138,-0.8149
1982,1,3,3,136,-2.1695
1982,1,3,4,116,-5.0227
1982,1,3,5,165,-6.3813
1982,2,1,1,292,-1.4277
1982,2,1,2,224,-1.5368
1982,2,1,3,241,-2.8386
1982,2,1,4,281,-4.2024
1982,2,1,5,463,-6.6508
1982,2,2,1,61,-1.2913
1982,2,2,2,82,-1.6045
1982,2,2,3,107,-4.2687
1982,2,2,4,133,-3.6386
1982,2,2,5,194,-6.8835
1982,2,3,1,145,-2.3623
1982,2,3,2,137,-1.8331
1982,2,3,3,124,-4.7420
1982,2,3,4,123,-9.2086
1982,2,3,5,147,-10.2704
1982,3,1,1,213,0.2877
1982,3,1,2,254,-0.4040
1982,3,1,3,246,-0.3618
1982,3,1,4,309,-0.7448
1982,3,1,5,481,-1.4483
1982,3,2,1,60,1.8542
1982,3,2,2,69,2.1331
1982,3,2,3,114,0.4073
1982,3,2,4,129,-1.0267
1982,3,2,5,196,-3.4052
1982,3,3,1,147,2.8919
1982,3,3,2,137,-0.1672
1982,3,3,3,132,-0.8395
1982,3,3,4,114,-2.9958
1982,3,3,5,145,-3.8808
1982,4,1,1,229,4.5672
1982,4,1,2,252,3.2723
1982,4,1,3,238,2.9962
1982,4,1,4,290,5.2593
1982,4,1,5,485,6.2907
1982,4,2,1,52,3.3360
1982,4,2,2,86,6.7418
1982,4,2,3,102,4.9598
1982,4,2,4,126,7.6512
1982,4,2,5,197,5.6316
1982,4,3,1,147,3.1678
1982,4,3,2,133,3.5577
1982,4,3,3,141,4.5849
1982,4,3,4,108,6.1306
1982,4,3,5,139,5.7493
1982,5,1,1,232,-1.7375
1982,5,1,2,251,-1.2167
1982,5,1,3,244,-0.6822
1982,5,1,4,308,-1.8054
1982,5,1,5,452,-2.7480
1982,5,2,1,62,-2.5713
1982,5,2,2,78,-2.9592
1982,5,2,3,96,-3.0802
1982,5,2,4,121,-2.0279
1982,5,2,5,202,-4.7810
1982,5,3,1,147,-1.1481
1982,5,3,2,138,-2.9504
1982,5,3,3,129,-2.5607
1982,5,3,4,122,-0.6433
1982,5,3,5,129,-6.9870
1982,6,1,1,232,-1.5113
1982,6,1,2,225,-1.4255
1982,6,1,3,246,-1.6234
1982,6,1,4,294,-2.6486
1982,6,1,5,480,-4.2731
1982,6,2,1,55,-1.0526
1982,6,2,2,79,0.3121
1982,6,2,3,95,-2.5591
1982,6,2,4,128,-2.5782
1982,6,2,5,201,-3.5515
1982,6,3,1,138,-0.7521
1982,6,3,2,155,-1.5541
1982,6,3,3,126,-1.2625
1982,6,3,4,126,-2.5621
1982,6,3,5,125,-4.7569
1982,7,1,1,219,-0.4761
1982,7,1,2,197,-0.9564
1982,7,1,3,214,-0.5588
1982,7,1,4,318,0.7211
1982,7,1,5,517,-2.2674
1982,7,2,1,61,-0.9037
1982,7,2,2,64,0.0526
1982,7,2,3,101,-0.8524
1982,7,2,4,133,-1.5331
1982,7,2,5,201,-1.1325
1982,7,3,1,140,1.1041
1982,7,3,2,148,-0.6308
1982,7,3,3,135,-4.0709
1982,7,3,4,106,-6.2283
1982,7,3,5,130,-3.3273
1982,8,1,1,281,5.6490
1982,8,1,2,224,5.0470
1982,8,1,3,222,5.9044
1982,8,1,4,272,7.4467
1982,8,1,5,459,7.8570
1982,8,2,1,69,8.8039
1982,8,2,2,75,10.8632
1982,8,2,3,108,8.4976
1982,8,2,4,123,10.2435
1982,8,2,5,185,9.3952
1982,8,3,1,131,12.2211
1982,8,3,2,139,12.8732
1982,8,3,3,133,12.2368
1982,8,3,4,115,13.4076
1982,8,3,5,140,11.9511
1982,9,1,1,268,4.6632
1982,9,1,2,201,3.6897
1982,9,1,3,263,4.5015
1982,9,1,4,266,3.7253
1982,9,1,5,484,3.2391
1982,9,2,1,66,4.0605
1982,9,2,2,72,5.3715
1982,9,2,3,85,4.7984
1982,9,2,4,131,3.1190
1982,9,2,5,197,1.3073
1982,9,3,1,138,-0.0821
1982,9,3,2,140,0.5544
1982,9,3,3,136,2.6200
1982,9,3,4,116,1.6938
1982,9,3,5,118,1.5592
1982,10,1,1,225,9.8877
1982,10,1,2,226,11.9074
1982,10,1,3,246,10.3931
1982,10,1,4,273,12.6702
1982,10,1,5,478,15.5444
1982,10,2,1,62,11.2446
1982,10,2,2,66,14.1166
1982,10,2,3,97,11.0815
1982,10,2,4,133,13.5667
1982,10,2,5,196,15.6526
1982,10,3,1,154,10.0923
1982,10,3,2,141,9.3113
1982,10,3,3,139,9.8726
1982,10,3,4,102,11.0226
1982,10,3,5,116,18.7452
1982,11,1,1,248,7.5502
1982,11,1,2,162,7.9490
1982,11,1,3,228,10.9597
1982,11,1,4,310,9.9193
1982,11,1,5,500,10.6543
1982,11,2,1,73,5.8546
1982,11,2,2,71,6.8187
1982,11,2,3,96,7.4965
1982,11,2,4,123,9.1359
1982,11,2,5,187,9.3243
1982,11,3,1,123,5.8226
1982,11,3,2,139,4.0120
1982,11,3,3,134,1.7850
1982,11,3,4,122,3.6744
1982,11,3,5,133,7.7561
1982,12,1,1,311,2.7758
1982,12,1,2,161,2.3374
1982,12,1,3,255,2.3343
1982,12,1,4,292,1.5146
1982,12,1,5,436,1.7704
1982,12,2,1,68,1.6676
1982,12,2,2,81,3.9178
1982,12,2,3,94,2.1966
1982,12,2,4,123,1.8731
1982,12,2,5,177,1.1523
1982,12,3,1,119,3.1034
1982,12,3,2,135,1.1642
1982,12,3,3,140,0.9864
1982,12,3,4,123,3.0503
1982,12,3,5,136,0.8863
1983,1,1,1,354,9.9366
1983,1,1,2,229,8.6297
1983,1,1,3,221,9.1548
1983,1,1,4,258,10.3840
1983,1,1,5,375,10.0612
1983,1,2,1,70,7.7647
1983,1,2,2,78,4.7210
1983,1,2,3,94,5.0576
1983,1,2,4,128,4.6914
1983,1,2,5,183,6.0729
1983,1,3,1,102,2.7871
1983,1,3,2,136,6.8581
1983,1,3,3,135,1.1206
1983,1,3,4,124,4.1669
1983,1,3,5,151,4.2438
1983,2,1,1,342,6.2904
1983,2,1,2,190,7.0620
1983,2,1,3,205,5.0229
1983,2,1,4,252,6.0998
1983,2,1,5,418,5.3252
1983,2,2,1,69,5.4751
1983,2,2,2,91,5.1776
1983,2,2,3,94,7.5174
1983,2,2,4,112,4.2322
1983,2,2,5,203,5.2776
1983,2,3,1,115,1.4319
1983,2,3,2,128,3.4860
1983,2,3,3,124,1.9936
1983,2,3,4,140,3.0001
1983,2,3,5,134,3.9056
1983,3,1,1,312,6.4194
1983,3,1,2,193,7.4465
1983,3,1,3,232,4.7288
1983,3,1,4,267,4.9714
1983,3,1,5,425,4.4623
1983,3,2,1,68,4.4135
1983,3,2,2,72,6.5592
1983,3,2,3,97,5.0782
1983,3,2,4,117,3.7468
1983,3,2,5,189,2.6140
1983,3,3,1,115,3.5767
1983,3,3,2,144,2.0748
1983,3,3,3,126,3.0846
1983,3,3,4,124,3.9235
1983,3,3,5,138,2.8366
1983,4,1,1,362,9.4755
1983,4,1,2,202,7.5905
1983,4,1,3,181,7.6778
1983,4,1,4,272,7.0371
1983,4,1,5,402,6.8455
1983,4,2,1,73,7.6906
1983,4,2,2,81,6.1009
1983,4,2,3,96,5.2119
1983,4,2,4,102,7.1685
1983,4,2,5,193,5.7131
1983,4,3,1,107,7.9512
1983,4,3,2,137,8.4885
1983,4,3,3,129,5.7491
1983,4,3,4,135,6.1007
1983,4,3,5,138,6.4205
1983,5,1,1,369,12.1818
1983,5,1,2,185,7.7326
1983,5,1,3,212,6.9468
1983,5,1,4,253,9.7743
1983,5,1,5,395,10.8023
1983,5,2,1,75,5.0517
1983,5,2,2,75,5.4156
1983,5,2,3,101,4.8668
1983,5,2,4,127,7.1523
1983,5,2,5,178,7.2238
1983,5,3,1,99,-1.9437
1983,5,3,2,148,-0.8488
1983,5,3,3,131,-0.2244
1983,5,3,4,126,0.2520
1983,5,3,5,141,3.7994
1983,6,1,1,374,4.2518
1983,6,1,2,207,3.5446
1983,6,1,3,215,3.1850
1983,6,1,4,229,4.4263
1983,6,1,5,392,5.1516
1983,6,2,1,73,6.2408
1983,6,2,2,77,2.4064
1983,6,2,3,96,5.1857
1983,6,2,4,119,5.6392
1983,6,2,5,187,5.6457
1983,6,3,1,102,2.6017
1983,6,3,2,131,2.1859
1983,6,3,3,143,3.5827
1983,6,3,4,136,6.8701
1983,6,3,5,138,5.6812
1983,7,1,1,335,-0.4478
1983,7,1,2,233,-0.5854
1983,7,1,3,175,-0.4268
1983,7,1,4,243,-2.0021
1983,7,1,5,426,-2.4947
1983,7,2,1,82,-3.2265
1983,7,2,2,74,-1.0179
1983,7,2,3,82,0.5020
1983,7,2,4,112,-2.4682
1983,7,2,5,192,-2.8359
1983,7,3,1,97,-2.9525
1983,7,3,2,129,-2.0324
1983,7,3,3,142,-1.7147
1983,7,3,4,135,-3.3496
1983,7,3,5,141,-6.3308
1983,8,1,1,425,-3.7908
1983,8,1,2,191,-1.7243
1983,8,1,3,192,-1.8249
1983,8,1,4,229,-2.2897
1983,8,1,5,369,-4.6599
1983,8,2,1,91,-3.7252
1983,8,2,2,80,-3.0022
1983,8,2,3,77,-1.1726
1983,8,2,4,119,-1.3388
1983,8,2,5,175,-4.9294
1983,8,3,1,81,-0.0992
1983,8,3,2,146,2.2826
1983,8,3,3,133,1.0134
1983,8,3,4,138,1.8760
1983,8,3,5,150,-1.0056
1983,9,1,1,477,-0.1362
1983,9,1,2,173,1.4849
1983,9,1,3,201,1.9088
1983,9,1,4,219,1.0172
1983,9,1,5,349,0.1456
1983,9,2,1,86,4.5599
1983,9,2,2,77,5.4406
1983,9,2,3,86,4.0745
1983,9,2,4,106,4.5054
1983,9,2,5,191,0.3407
1983,9,3,1,100,2.1328
1983,9,3,2,118,2.3758
1983,9,3,3,135,2.0512
1983,9,3,4,152,1.6367
1983,9,3,5,134,-0.0813
1983,10,1,1,423,-4.6083
1983,10,1,2,187,-4.8106
1983,10,1,3,200,-3.3791
1983,10,1,4,251,-5.8041
1983,10,1,5,350,-7.4097
1983,10,2,1,81,-5.0770
1983,10,2,2,71,-0.9872
1983,10,2,3,85,-3.8125
1983,10,2,4,125,-6.0775
1983,10,2,5,191,-8.5271
1983,10,3,1,105,-1.9206
1983,10,3,2,133,1.2975
1983,10,3,3,135,-1.0936
1983,10,3,4,126,-2.2345
1983,10,3,5,133,-7.5044
1983,11,1,1,391,4.1601
1983,11,1,2,191,5.3718
1983,11,1,3,202,4.6573
1983,11,1,4,262,3.1814
1983,11,1,5,368,5.2641
1983,11,2,1,76,5.9203
1983,11,2,2,64,4.7995
1983,11,2,3,88,4.3792
1983,11,2,4,128,4.6104
1983,11,2,5,190,6.6320
1983,11,3,1,98,-0.3208
1983,11,3,2,139,2.0789
1983,11,3,3,133,3.7943
1983,11,3,4,140,2.5670
1983,11,3,5,121,4.8426
1983,12,1,1,394,-0.7473
1983,12,1,2,212,-0.5032
1983,12,1,3,202,0.4009
1983,12,1,4,239,-1.2541
1983,12,1,5,373,-3.0579
1983,12,2,1,69,-0.0397
1983,12,2,2,69,-0.5520
1983,12,2,3,98,-0.6502
1983,12,2,4,130,-1.0657
1983,12,2,5,178,-2.0577
1983,12,3,1,101,-0.3530
1983,12,3,2,138,-1.1945
1983,12,3,3,138,-0.6110
1983,12,3,4,132,-1.1862
1983,12,3,5,122,-1.2255
1984,1,1,1,451,1.7763
1984,1,1,2,234,1.6029
1984,1,1,3,188,0.3787
1984,1,1,4,219,-0.4164
1984,1,1,5,326,-0.7121
1984,1,2,1,77,0.6283
1984,1,2,2,66,0.6175
1984,1,2,3,102,-0.7255
1984,1,2,4,111,-2.7581
1984,1,2,5,180,-5.4374
1984,1,3,1,91,-1.1628
1984,1,3,2,136,-0.1462
1984,1,3,3,135,-0.2367
1984,1,3,4,146,-1.5095
1984,1,3,5,126,-4.2224
1984,2,1,1,366,-6.0154
1984,2,1,2,180,-4.6548
1984,2,1,3,217,-4.4307
1984,2,1,4,257,-5.7100
1984,2,1,5,395,-7.3727
1984,2,2,1,71,-4.6589
1984,2,2,2,57,-3.2477
1984,2,2,3,93,-4.3112
1984,2,2,4,123,-4.9214
1984,2,2,5,185,-5.3463
1984,2,3,1,110,-5.1410
1984,2,3,2,143,-1.8250
1984,2,3,3,135,-4.6920
1984,2,3,4,125,-3.6656
1984,2,3,5,123,-6.4353
1984,3,1,1,326,1.6816
1984,3,1,2,164,2.3234
1984,3,1,3,211,1.5402
1984,3,1,4,273,1.1898
1984,3,1,5,437,0.0306
1984,3,2,1,63,0.5455
1984,3,2,2,65,0.1053
1984,3,2,3,88,1.8164
1984,3,2,4,126,0.8978
1984,3,2,5,187,0.4050
1984,3,3,1,114,1.2042
1984,3,3,2,150,1.9741
1984,3,3,3,128,1.1075
1984,3,3,4,122,1.4313
1984,3,3,5,121,1.5633
1984,4,1,1,376,-1.3183
1984,4,1,2,168,-1.6805
1984,4,1,3,213,-0.4430
1984,4,1,4,245,-0.8685
