year,month,rank_ME,rank_IOCA,nstocks,ret_vw
1979,10,1,2,224,-9.2115
1979,10,1,3,239,-11.7674
1979,10,1,4,345,-11.4527
1979,10,1,5,501,-10.3639
1979,10,2,1,117,-11.8420
1979,10,2,2,95,-8.5793
1979,10,2,3,108,-9.6423
1979,10,2,4,94,-11.1026
1979,10,2,5,98,-8.1813
1979,10,3,1,132,-7.2112
1979,10,3,2,129,-7.5245
1979,10,3,3,106,-5.9838
1979,10,3,4,87,-5.6947
1979,10,3,5,70,-5.4586
1979,11,1,1,239,7.3169
1979,11,1,2,220,7.5813
1979,11,1,3,238,8.9288
1979,11,1,4,345,8.7132
1979,11,1,5,502,7.3708
1979,11,2,1,117,10.4194
1979,11,2,2,95,10.7073
1979,11,2,3,107,8.5521
1979,11,2,4,94,7.9609
1979,11,2,5,98,8.3091
1979,11,3,1,132,3.8322
1979,11,3,2,129,4.4908
1979,11,3,3,106,6.2479
1979,11,3,4,87,7.6172
1979,11,3,5,70,5.8370
1979,12,1,1,236,8.8081
1979,12,1,2,220,7.9985
1979,12,1,3,236,7.8681
1979,12,1,4,343,9.2315
1979,12,1,5,499,6.5910
1979,12,2,1,116,5.5690
1979,12,2,2,95,8.7112
1979,12,2,3,107,6.9088
1979,12,2,4,94,7.3414
1979,12,2,5,97,5.1425
1979,12,3,1,132,1.8342
1979,12,3,2,129,3.7936
1979,12,3,3,106,4.8620
1979,12,3,4,86,2.0949
1979,12,3,5,70,-0.0190
1980,1,1,1,235,9.8063
1980,1,1,2,217,13.0758
1980,1,1,3,232,11.0374
1980,1,1,4,341,10.8265
1980,1,1,5,494,11.5397
1980,1,2,1,115,8.6898
1980,1,2,2,92,7.3974
1980,1,2,3,106,8.2542
1980,1,2,4,94,7.1630
1980,1,2,5,97,6.3874
1980,1,3,1,132,4.8798
1980,1,3,2,128,6.6977
1980,1,3,3,105,7.9549
1980,1,3,4,86,8.2295
1980,1,3,5,70,7.2697
1980,2,1,1,234,0.0294
1980,2,1,2,214,-2.4317
1980,2,1,3,229,-2.5698
1980,2,1,4,340,-2.0114
1980,2,1,5,486,-1.3241
1980,2,2,1,115,-0.4898
1980,2,2,2,90,0.9392
1980,2,2,3,106,-5.0438
1980,2,2,4,94,-0.0946
1980,2,2,5,97,-1.6492
1980,2,3,1,132,-0.2988
1980,2,3,2,127,-3.1561
1980,2,3,3,103,-1.7443
1980,2,3,4,85,1.6585
1980,2,3,5,70,6.0781
1980,3,1,1,234,-19.0063
1980,3,1,2,212,-18.8066
1980,3,1,3,227,-20.1062
1980,3,1,4,337,-19.5149
1980,3,1,5,479,-17.9054
1980,3,2,1,114,-20.0785
1980,3,2,2,89,-19.9825
1980,3,2,3,105,-16.9206
1980,3,2,4,94,-18.2329
1980,3,2,5,97,-15.2862
1980,3,3,1,132,-10.1112
1980,3,3,2,127,-9.2149
1980,3,3,3,101,-11.1202
1980,3,3,4,85,-12.1671
1980,3,3,5,70,-12.6508
1980,4,1,1,233,6.7415
1980,4,1,2,212,4.9842
1980,4,1,3,227,5.4425
1980,4,1,4,336,6.6849
1980,4,1,5,475,4.6192
1980,4,2,1,113,6.6527
1980,4,2,2,88,7.5601
1980,4,2,3,105,4.5000
1980,4,2,4,94,1.3612
1980,4,2,5,96,4.5422
1980,4,3,1,132,5.1293
1980,4,3,2,127,3.5426
1980,4,3,3,100,2.1083
1980,4,3,4,85,5.0436
1980,4,3,5,70,3.2929
1980,5,1,1,230,6.4027
1980,5,1,2,210,6.9744
1980,5,1,3,226,6.1142
1980,5,1,4,334,6.3940
1980,5,1,5,479,7.5738
1980,5,2,1,113,9.1089
1980,5,2,2,87,9.5387
1980,5,2,3,104,7.9876
1980,5,2,4,94,9.3548
1980,5,2,5,95,7.5101
1980,5,3,1,132,5.4518
1980,5,3,2,127,6.1864
1980,5,3,3,101,6.0232
1980,5,3,4,85,5.3836
1980,5,3,5,70,4.9546
1980,6,1,1,228,5.9320
1980,6,1,2,209,4.0152
1980,6,1,3,226,3.7808
1980,6,1,4,333,3.8395
1980,6,1,5,474,3.9073
1980,6,2,1,113,5.6337
1980,6,2,2,88,6.7713
1980,6,2,3,104,3.2560
1980,6,2,4,93,2.8137
1980,6,2,5,94,2.8833
1980,6,3,1,132,2.6577
1980,6,3,2,126,2.6927
1980,6,3,3,101,1.6525
1980,6,3,4,85,3.7378
1980,6,3,5,70,3.4771
1980,7,1,1,240,10.2874
1980,7,1,2,197,11.1699
1980,7,1,3,279,11.0833
1980,7,1,4,299,12.5690
1980,7,1,5,583,10.6345
1980,7,2,1,136,10.9927
1980,7,2,2,98,10.0414
1980,7,2,3,115,13.1767
1980,7,2,4,109,12.0169
1980,7,2,5,97,13.0378
1980,7,3,1,130,10.0549
1980,7,3,2,136,10.1498
1980,7,3,3,110,5.7520
1980,7,3,4,86,7.5585
1980,7,3,5,73,7.1766
1980,8,1,1,239,8.2934
1980,8,1,2,196,8.0346
1980,8,1,3,278,9.3830
1980,8,1,4,299,9.2938
1980,8,1,5,582,7.6588
1980,8,2,1,135,6.9727
1980,8,2,2,98,6.2732
1980,8,2,3,114,5.9925
1980,8,2,4,109,5.4823
1980,8,2,5,96,8.1071
1980,8,3,1,130,1.3721
1980,8,3,2,136,2.0297
1980,8,3,3,110,2.8103
1980,8,3,4,86,2.1965
1980,8,3,5,73,0.8532
1980,9,1,1,239,2.1650
1980,9,1,2,196,4.1395
1980,9,1,3,276,3.5250
1980,9,1,4,296,3.8369
1980,9,1,5,575,5.0658
1980,9,2,1,134,4.5642
1980,9,2,2,98,3.4455
1980,9,2,3,113,3.7988
1980,9,2,4,109,4.5302
1980,9,2,5,95,2.6238
1980,9,3,1,130,1.9507
1980,9,3,2,136,3.1083
1980,9,3,3,109,7.2094
1980,9,3,4,86,5.2315
1980,9,3,5,73,0.7897
1980,10,1,1,236,3.2519
1980,10,1,2,196,6.9585
1980,10,1,3,274,6.5946
1980,10,1,4,293,5.9556
1980,10,1,5,570,4.0319
1980,10,2,1,134,4.6325
1980,10,2,2,97,5.8038
1980,10,2,3,112,3.2160
1980,10,2,4,106,2.6471
1980,10,2,5,94,1.5367
1980,10,3,1,130,1.9326
1980,10,3,2,136,-0.7622
1980,10,3,3,108,4.3559
1980,10,3,4,86,3.7570
1980,10,3,5,72,3.3347
1980,11,1,1,236,5.1199
1980,11,1,2,194,9.5453
1980,11,1,3,274,9.7344
1980,11,1,4,290,8.0814
1980,11,1,5,567,6.7336
1980,11,2,1,134,8.9722
1980,11,2,2,95,11.1611
1980,11,2,3,112,9.2721
1980,11,2,4,106,10.3176
1980,11,2,5,94,2.9981
1980,11,3,1,130,8.6686
1980,11,3,2,135,11.4701
1980,11,3,3,107,15.1129
1980,11,3,4,86,19.2327
1980,11,3,5,72,11.6767
1980,12,1,1,232,-5.3163
1980,12,1,2,193,-5.0542
1980,12,1,3,274,-5.8534
1980,12,1,4,288,-4.2409
1980,12,1,5,566,-5.0165
1980,12,2,1,134,-3.8267
1980,12,2,2,93,-4.1947
1980,12,2,3,112,-3.2936
1980,12,2,4,105,-3.4615
1980,12,2,5,93,-1.3786
1980,12,3,1,130,-3.6593
1980,12,3,2,135,-1.1418
1980,12,3,3,107,-5.7317
1980,12,3,4,86,-7.4490
1980,12,3,5,72,-3.7438
1981,1,1,1,231,0.4873
1981,1,1,2,192,-0.6903
1981,1,1,3,273,-1.5671
1981,1,1,4,285,-1.4664
1981,1,1,5,566,-0.1301
1981,1,2,1,134,-3.4393
1981,1,2,2,93,-1.6307
1981,1,2,3,112,-3.4144
1981,1,2,4,105,0.0316
1981,1,2,5,92,0.3174
1981,1,3,1,130,-3.9120
1981,1,3,2,135,-4.0585
1981,1,3,3,107,-7.3745
1981,1,3,4,86,-7.1000
1981,1,3,5,72,-5.3271
1981,2,1,1,224,0.0923
1981,2,1,2,191,-1.0690
1981,2,1,3,270,-0.4722
1981,2,1,4,284,-0.6429
1981,2,1,5,560,-0.4217
1981,2,2,1,133,1.4942
1981,2,2,2,93,2.1735
1981,2,2,3,112,0.6563
1981,2,2,4,105,1.8355
1981,2,2,5,91,3.6797
1981,2,3,1,130,3.9618
1981,2,3,2,135,3.1316
1981,2,3,3,106,1.8680
1981,2,3,4,85,1.8265
1981,2,3,5,72,0.2651
1981,3,1,1,224,8.4117
1981,3,1,2,185,8.9080
1981,3,1,3,266,7.1339
1981,3,1,4,283,8.4583
1981,3,1,5,557,9.2296
1981,3,2,1,133,7.2058
1981,3,2,2,92,8.0683
1981,3,2,3,112,9.5710
1981,3,2,4,103,7.1790
1981,3,2,5,90,8.5790
1981,3,3,1,129,6.3486
1981,3,3,2,134,6.9725
1981,3,3,3,106,3.0279
1981,3,3,4,84,3.8292
1981,3,3,5,72,-0.7777
1981,4,1,1,224,4.9881
1981,4,1,2,184,4.1826
1981,4,1,3,267,2.9358
1981,4,1,4,282,4.7265
1981,4,1,5,552,4.3994
1981,4,2,1,131,1.1376
1981,4,2,2,92,0.8841
1981,4,2,3,112,3.3145
1981,4,2,4,103,1.6106
1981,4,2,5,87,4.1030
1981,4,3,1,129,-1.6065
1981,4,3,2,134,-1.6020
1981,4,3,3,107,-3.2244
1981,4,3,4,83,-4.0169
1981,4,3,5,72,-2.4086
1981,5,1,1,223,3.6883
1981,5,1,2,181,5.3821
1981,5,1,3,264,4.6102
1981,5,1,4,280,4.4055
1981,5,1,5,550,3.6871
1981,5,2,1,131,2.4923
1981,5,2,2,92,3.7047
1981,5,2,3,112,5.0239
1981,5,2,4,101,3.0098
1981,5,2,5,87,4.4817
1981,5,3,1,127,-0.0872
1981,5,3,2,135,0.6911
1981,5,3,3,105,-0.3442
1981,5,3,4,84,-1.7138
1981,5,3,5,71,-0.7093
1981,6,1,1,222,0.3731
1981,6,1,2,182,-2.3587
1981,6,1,3,265,-1.2597
1981,6,1,4,278,-3.5002
1981,6,1,5,549,-2.1035
1981,6,2,1,130,-2.7667
1981,6,2,2,92,-3.8881
1981,6,2,3,108,-5.3186
1981,6,2,4,100,-2.5931
1981,6,2,5,87,-0.8660
1981,6,3,1,127,-2.1277
1981,6,3,2,134,-2.2075
1981,6,3,3,104,-1.1377
1981,6,3,4,84,0.2479
1981,6,3,5,71,0.7571
1981,7,1,1,227,-2.9386
1981,7,1,2,212,-5.1550
1981,7,1,3,296,-3.2515
1981,7,1,4,341,-3.3156
1981,7,1,5,591,-3.4155
1981,7,2,1,125,-3.3220
1981,7,2,2,97,-1.8592
1981,7,2,3,116,-1.2181
1981,7,2,4,95,-1.4430
1981,7,2,5,100,-1.8059
1981,7,3,1,129,-0.8066
1981,7,3,2,131,-2.3551
1981,7,3,3,124,0.8629
1981,7,3,4,98,3.9618
1981,7,3,5,62,-0.4454
1981,8,1,1,224,-8.2417
1981,8,1,2,211,-8.6395
1981,8,1,3,295,-9.4809
1981,8,1,4,339,-9.1353
1981,8,1,5,586,-9.2095
1981,8,2,1,123,-8.1379
1981,8,2,2,97,-7.9240
1981,8,2,3,116,-7.6120
1981,8,2,4,95,-8.7393
1981,8,2,5,100,-8.1403
1981,8,3,1,129,-6.5623
1981,8,3,2,131,-7.5432
1981,8,3,3,124,-6.8102
1981,8,3,4,97,-6.1774
1981,8,3,5,61,-3.8971
1981,9,1,1,221,-10.6763
1981,9,1,2,207,-9.0961
1981,9,1,3,289,-10.3102
1981,9,1,4,336,-9.8727
1981,9,1,5,581,-8.5364
1981,9,2,1,123,-7.5329
1981,9,2,2,97,-9.1205
1981,9,2,3,116,-10.2338
1981,9,2,4,95,-7.0529
1981,9,2,5,99,-7.1829
1981,9,3,1,127,-6.0641
1981,9,3,2,130,-5.0639
1981,9,3,3,123,-9.1642
1981,9,3,4,97,-7.2107
1981,9,3,5,61,-3.6710
1981,10,1,1,221,7.0481
1981,10,1,2,206,8.0254
1981,10,1,3,287,7.2559
1981,10,1,4,333,9.8151
1981,10,1,5,574,8.2808
1981,10,2,1,123,8.5515
1981,10,2,2,96,7.3153
1981,10,2,3,116,7.2420
1981,10,2,4,95,6.9067
1981,10,2,5,99,7.8542
1981,10,3,1,126,3.0747
1981,10,3,2,129,4.0410
1981,10,3,3,123,9.5755
1981,10,3,4,97,7.0169
1981,10,3,5,60,3.2605
1981,11,1,1,222,1.9683
1981,11,1,2,206,1.0272
1981,11,1,3,287,-0.0435
1981,11,1,4,331,0.7030
1981,11,1,5,574,2.1706
1981,11,2,1,123,2.9668
1981,11,2,2,96,1.4702
1981,11,2,3,115,1.3443
1981,11,2,4,96,2.0575
1981,11,2,5,96,3.7713
1981,11,3,1,126,4.5503
1981,11,3,2,129,4.1177
1981,11,3,3,123,3.6202
1981,11,3,4,96,5.4322
1981,11,3,5,60,5.6513
1981,12,1,1,223,-1.1603
1981,12,1,2,205,-2.7437
1981,12,1,3,287,-2.7070
1981,12,1,4,329,-1.4623
1981,12,1,5,567,-1.6267
1981,12,2,1,122,-0.4924
1981,12,2,2,96,-0.5706
1981,12,2,3,115,-1.8284
1981,12,2,4,95,-2.5689
1981,12,2,5,95,1.2350
1981,12,3,1,126,-3.0466
1981,12,3,2,129,-1.7987
1981,12,3,3,122,-3.5827
1981,12,3,4,96,-3.5011
1981,12,3,5,60,-2.4107
1982,1,1,1,218,-1.9782
1982,1,1,2,203,-0.6963
1982,1,1,3,286,-2.8288
1982,1,1,4,327,-2.1904
1982,1,1,5,566,-0.7185
1982,1,2,1,122,-4.4926
1982,1,2,2,95,-5.6270
1982,1,2,3,115,-5.7547
1982,1,2,4,93,-3.3081
1982,1,2,5,95,-3.6100
1982,1,3,1,126,-3.1844
1982,1,3,2,128,-0.1541
1982,1,3,3,121,-4.9640
1982,1,3,4,96,-4.8325
1982,1,3,5,60,1.8109
1982,2,1,1,219,-3.8272
1982,2,1,2,202,-4.6130
1982,2,1,3,286,-6.2297
1982,2,1,4,324,-4.4558
1982,2,1,5,565,-3.7023
1982,2,2,1,122,-5.1584
1982,2,2,2,95,-7.5988
1982,2,2,3,115,-7.7055
1982,2,2,4,93,-4.2274
1982,2,2,5,96,-2.7918
1982,2,3,1,126,-5.4930
1982,2,3,2,128,-4.4265
1982,2,3,3,120,-7.9317
1982,2,3,4,96,-8.1515
1982,2,3,5,60,-1.3665
1982,3,1,1,218,-0.1393
1982,3,1,2,202,-2.1857
1982,3,1,3,283,-3.4510
1982,3,1,4,321,-1.4865
1982,3,1,5,561,0.6179
1982,3,2,1,120,0.1549
1982,3,2,2,96,-0.9186
1982,3,2,3,115,-2.7730
1982,3,2,4,92,-0.8186
1982,3,2,5,94,1.5930
1982,3,3,1,126,0.1929
1982,3,3,2,128,-1.7552
1982,3,3,3,120,-1.5994
1982,3,3,4,96,-1.8062
1982,3,3,5,60,-0.9904
1982,4,1,1,218,6.8469
1982,4,1,2,201,5.3410
1982,4,1,3,280,4.9556
1982,4,1,4,321,5.9069
1982,4,1,5,557,5.0362
1982,4,2,1,119,7.5808
1982,4,2,2,96,4.6569
1982,4,2,3,114,6.0246
1982,4,2,4,91,4.3068
1982,4,2,5,92,7.4068
1982,4,3,1,125,3.8260
1982,4,3,2,128,4.2485
1982,4,3,3,119,6.1908
1982,4,3,4,95,4.7646
1982,4,3,5,59,5.1044
1982,5,1,1,214,-1.9553
1982,5,1,2,200,-2.6832
1982,5,1,3,278,-1.0035
1982,5,1,4,316,-1.3422
1982,5,1,5,556,-1.5554
1982,5,2,1,118,-4.0457
1982,5,2,2,96,-4.7528
1982,5,2,3,114,-3.8801
1982,5,2,4,92,-3.5430
1982,5,2,5,92,-1.4223
1982,5,3,1,124,-4.3911
1982,5,3,2,128,-4.3089
1982,5,3,3,119,-3.5629
1982,5,3,4,95,-0.1799
1982,5,3,5,59,-1.0923
1982,6,1,1,209,-1.0745
1982,6,1,2,199,-3.4679
1982,6,1,3,276,-3.6319
1982,6,1,4,315,-2.9646
1982,6,1,5,552,-1.5854
1982,6,2,1,118,-1.0130
1982,6,2,2,96,-0.8530
1982,6,2,3,114,-4.4824
1982,6,2,4,91,-2.2679
1982,6,2,5,91,0.4299
1982,6,3,1,124,-0.6679
1982,6,3,2,128,-1.7556
1982,6,3,3,120,-3.7099
1982,6,3,4,95,-1.5016
1982,6,3,5,59,-1.3641
1982,7,1,1,281,-0.4867
1982,7,1,2,232,-2.1361
1982,7,1,3,358,-4.3609
1982,7,1,4,387,-2.3334
1982,7,1,5,585,-0.7399
1982,7,2,1,131,-2.6396
1982,7,2,2,112,-3.5447
1982,7,2,3,107,-0.0316
1982,7,2,4,81,-0.5510
1982,7,2,5,96,1.1523
1982,7,3,1,132,-3.9008
1982,7,3,2,117,-0.6753
1982,7,3,3,110,-3.3628
1982,7,3,4,91,-5.4720
1982,7,3,5,72,2.3120
1982,8,1,1,280,3.5000
1982,8,1,2,230,7.6821
1982,8,1,3,356,6.7564
1982,8,1,4,387,5.6995
1982,8,1,5,581,4.1437
1982,8,2,1,131,7.6680
1982,8,2,2,111,11.0811
1982,8,2,3,104,9.5618
1982,8,2,4,81,10.8509
1982,8,2,5,96,8.8999
1982,8,3,1,131,14.2453
1982,8,3,2,117,12.4167
1982,8,3,3,110,12.1530
1982,8,3,4,91,13.3700
1982,8,3,5,72,10.5755
1982,9,1,1,280,4.0855
1982,9,1,2,232,2.7445
1982,9,1,3,354,1.4309
1982,9,1,4,386,2.4788
1982,9,1,5,577,4.5388
1982,9,2,1,130,4.3184
1982,9,2,2,111,1.5516
1982,9,2,3,103,2.6647
1982,9,2,4,81,2.1810
1982,9,2,5,96,5.7932
1982,9,3,1,131,-0.4387
1982,9,3,2,117,0.1996
1982,9,3,3,109,1.4418
1982,9,3,4,92,1.0401
1982,9,3,5,71,3.1518
1982,10,1,1,280,15.3167
1982,10,1,2,229,14.1668
1982,10,1,3,351,15.0547
1982,10,1,4,384,12.4420
1982,10,1,5,568,12.7132
1982,10,2,1,128,14.4950
1982,10,2,2,109,13.5604
1982,10,2,3,102,15.7720
1982,10,2,4,80,13.0133
1982,10,2,5,96,11.6453
1982,10,3,1,131,14.5750
1982,10,3,2,117,12.0969
1982,10,3,3,109,13.8992
1982,10,3,4,91,9.6792
1982,10,3,5,71,8.2306
1982,11,1,1,278,12.3582
1982,11,1,2,227,7.2698
1982,11,1,3,349,7.1209
1982,11,1,4,383,8.6529
1982,11,1,5,563,12.8891
1982,11,2,1,128,7.7976
1982,11,2,2,106,9.1048
1982,11,2,3,102,9.6179
1982,11,2,4,80,8.6334
1982,11,2,5,95,10.1352
1982,11,3,1,131,6.4183
1982,11,3,2,117,6.4181
1982,11,3,3,109,3.2190
1982,11,3,4,90,2.2352
1982,11,3,5,71,6.0211
1982,12,1,1,276,2.3949
1982,12,1,2,227,2.3962
1982,12,1,3,352,2.0120
1982,12,1,4,385,1.2703
1982,12,1,5,562,2.1024
1982,12,2,1,128,1.3468
1982,12,2,2,106,1.3505
1982,12,2,3,102,0.0698
1982,12,2,4,80,1.5385
1982,12,2,5,95,2.1352
1982,12,3,1,131,0.3794
1982,12,3,2,117,-0.8655
1982,12,3,3,109,2.4688
1982,12,3,4,90,2.7635
1982,12,3,5,70,4.3063
1983,1,1,1,275,11.6626
1983,1,1,2,226,8.7682
1983,1,1,3,349,10.2486
1983,1,1,4,382,9.7636
1983,1,1,5,558,10.5623
1983,1,2,1,128,5.7213
1983,1,2,2,105,8.3204
1983,1,2,3,102,6.5250
1983,1,2,4,79,6.4512
1983,1,2,5,93,3.4296
1983,1,3,1,130,4.1815
1983,1,3,2,117,4.7263
1983,1,3,3,109,4.8862
1983,1,3,4,89,2.3513
1983,1,3,5,69,1.6484
1983,2,1,1,273,5.2617
1983,2,1,2,225,4.5726
1983,2,1,3,345,4.6219
1983,2,1,4,378,5.9739
1983,2,1,5,553,6.8799
1983,2,2,1,125,6.1100
1983,2,2,2,106,5.1152
1983,2,2,3,102,4.1914
1983,2,2,4,79,7.0658
1983,2,2,5,91,6.5679
1983,2,3,1,129,3.2140
1983,2,3,2,117,4.0687
1983,2,3,3,109,2.6288
1983,2,3,4,89,2.1014
1983,2,3,5,69,2.2588
1983,3,1,1,273,4.9046
1983,3,1,2,223,3.6851
1983,3,1,3,341,5.7922
1983,3,1,4,373,5.0415
1983,3,1,5,549,8.0979
1983,3,2,1,125,3.5028
1983,3,2,2,106,5.1130
1983,3,2,3,101,5.1962
1983,3,2,4,79,3.1976
1983,3,2,5,91,5.2410
1983,3,3,1,128,2.1425
1983,3,3,2,117,0.9165
1983,3,3,3,109,3.9426
1983,3,3,4,88,4.4553
1983,3,3,5,70,4.5281
1983,4,1,1,272,8.6100
1983,4,1,2,221,7.7280
1983,4,1,3,338,8.2013
1983,4,1,4,373,7.3434
1983,4,1,5,544,6.5666
1983,4,2,1,124,6.0811
1983,4,2,2,106,7.9983
1983,4,2,3,101,6.7660
1983,4,2,4,79,5.6262
1983,4,2,5,91,8.7270
1983,4,3,1,127,7.2447
1983,4,3,2,117,5.6473
1983,4,3,3,108,7.0530
1983,4,3,4,88,7.0859
1983,4,3,5,70,9.6992
1983,5,1,1,269,11.6692
1983,5,1,2,220,8.5541
1983,5,1,3,337,13.8645
1983,5,1,4,369,10.5862
1983,5,1,5,536,8.5963
1983,5,2,1,124,5.1101
1983,5,2,2,106,6.0040
1983,5,2,3,101,5.6811
1983,5,2,4,79,4.9120
1983,5,2,5,91,4.2001
1983,5,3,1,127,-0.0395
1983,5,3,2,117,-0.1518
1983,5,3,3,108,2.4544
1983,5,3,4,88,0.4228
1983,5,3,5,70,-2.9230
1983,6,1,1,268,3.3005
1983,6,1,2,215,5.3569
1983,6,1,3,337,4.1961
1983,6,1,4,367,5.7949
1983,6,1,5,532,4.7381
1983,6,2,1,123,6.3097
1983,6,2,2,106,6.8763
1983,6,2,3,100,4.1049
1983,6,2,4,79,7.3304
1983,6,2,5,91,6.9380
1983,6,3,1,127,3.9030
1983,6,3,2,117,4.9672
1983,6,3,3,108,5.4205
1983,6,3,4,87,4.5113
1983,6,3,5,70,5.6615
1983,7,1,1,328,-4.0208
1983,7,1,2,272,-3.2529
1983,7,1,3,363,-2.1982
1983,7,1,4,391,-2.1225
1983,7,1,5,590,-3.2339
1983,7,2,1,135,-4.0842
1983,7,2,2,103,-3.2781
1983,7,2,3,108,-3.4939
1983,7,2,4,104,-3.8712
1983,7,2,5,88,-2.4175
1983,7,3,1,136,-2.7698
1983,7,3,2,139,-4.5651
1983,7,3,3,107,-5.3227
1983,7,3,4,86,-2.3289
1983,7,3,5,68,-3.5348
1983,8,1,1,328,-3.8666
1983,8,1,2,270,-3.6360
1983,8,1,3,359,-3.8978
1983,8,1,4,390,-3.5870
1983,8,1,5,586,-4.3784
1983,8,2,1,135,-4.5866
1983,8,2,2,102,-3.0667
1983,8,2,3,108,-2.4513
1983,8,2,4,104,-3.7760
1983,8,2,5,88,-3.7899
1983,8,3,1,136,0.0354
1983,8,3,2,139,0.8367
1983,8,3,3,107,1.8180
1983,8,3,4,85,2.0483
1983,8,3,5,68,0.8986
1983,9,1,1,324,-0.3655
1983,9,1,2,269,-1.8538
1983,9,1,3,357,-0.8983
1983,9,1,4,386,0.5921
1983,9,1,5,583,0.0675
1983,9,2,1,134,2.1789
1983,9,2,2,101,3.4865
1983,9,2,3,108,1.2546
1983,9,2,4,102,2.7695
1983,9,2,5,88,2.4446
1983,9,3,1,136,1.5779
1983,9,3,2,139,1.9737
1983,9,3,3,106,0.5104
1983,9,3,4,85,1.4371
1983,9,3,5,68,3.2603
1983,10,1,1,322,-7.8317
1983,10,1,2,267,-7.3977
1983,10,1,3,354,-7.6172
1983,10,1,4,383,-6.6772
1983,10,1,5,578,-6.7398
1983,10,2,1,133,-7.3948
1983,10,2,2,101,-6.0740
1983,10,2,3,108,-7.8282
1983,10,2,4,101,-7.1054
1983,10,2,5,88,-5.3365
1983,10,3,1,136,-3.2764
1983,10,3,2,137,-2.7229
1983,10,3,3,106,-3.7818
1983,10,3,4,84,-0.0975
1983,10,3,5,68,0.5717
1983,11,1,1,322,2.9167
1983,11,1,2,266,3.9202
1983,11,1,3,352,2.6174
1983,11,1,4,381,3.4433
1983,11,1,5,577,5.2350
1983,11,2,1,132,5.9651
1983,11,2,2,101,5.4153
1983,11,2,3,108,6.3193
1983,11,2,4,100,6.2873
1983,11,2,5,88,5.4249
1983,11,3,1,136,2.9194
1983,11,3,2,137,5.8370
1983,11,3,3,106,3.6492
1983,11,3,4,84,-0.0555
1983,11,3,5,68,0.8967
1983,12,1,1,323,-2.0512
1983,12,1,2,265,-4.1491
1983,12,1,3,352,-1.9528
1983,12,1,4,379,-1.3119
1983,12,1,5,574,-0.9951
1983,12,2,1,131,-1.7201
1983,12,2,2,101,-1.6085
1983,12,2,3,108,-1.1737
1983,12,2,4,100,-1.7889
1983,12,2,5,88,-1.0434
1983,12,3,1,136,-0.9041
1983,12,3,2,137,-1.6012
1983,12,3,3,106,0.9332
1983,12,3,4,84,0.7555
1983,12,3,5,68,-1.3353
1984,1,1,1,322,-0.2710
1984,1,1,2,261,1.1190
1984,1,1,3,348,0.7829
1984,1,1,4,376,-1.6818
1984,1,1,5,569,-0.2475
1984,1,2,1,131,-3.4881
1984,1,2,2,100,-3.5606
1984,1,2,3,108,-3.7524
1984,1,2,4,100,-3.9785
1984,1,2,5,88,-1.8988
1984,1,3,1,135,-2.1721
1984,1,3,2,137,-5.2389
1984,1,3,3,106,0.9856
1984,1,3,4,84,-0.8254
1984,1,3,5,68,-0.2612
1984,2,1,1,318,-6.1994
1984,2,1,2,258,-5.9745
1984,2,1,3,342,-5.3190
1984,2,1,4,373,-6.4866
1984,2,1,5,559,-7.4752
1984,2,2,1,131,-7.1857
1984,2,2,2,100,-4.7169
1984,2,2,3,108,-4.7585
1984,2,2,4,99,-5.5803
1984,2,2,5,88,-4.8185
1984,2,3,1,135,-5.1073
1984,2,3,2,137,-4.3941
1984,2,3,3,106,-3.7014
1984,2,3,4,84,-2.1086
1984,2,3,5,68,-1.1526
1984,3,1,1,314,1.7288
1984,3,1,2,255,0.0349
1984,3,1,3,340,-0.1469
1984,3,1,4,372,1.4526
1984,3,1,5,555,2.4246
1984,3,2,1,129,1.7635
1984,3,2,2,97,0.5771
1984,3,2,3,108,1.8176
1984,3,2,4,98,-0.2681
1984,3,2,5,87,1.9531
1984,3,3,1,135,1.0512
1984,3,3,2,137,1.7072
1984,3,3,3,105,3.0056
1984,3,3,4,83,1.4034
1984,3,3,5,68,2.7792
1984,4,1,1,313,-2.6102
1984,4,1,2,257,-1.0546
1984,4,1,3,338,-2.3259
1984,4,1,4,371,-2.4031
1984,4,1,5,552,-1.2521
1984,4,2,1,128,-0.4763
1984,4,2,2,95,1.1510
1984,4,2,3,107,1.2155
1984,4,2,4,98,1.1306
1984,4,2,5,87,0.2795
1984,4,3,1,135,-0.6400
1984,4,3,2,137,0.2832
1984,4,3,3,105,1.4800
1984,4,3,4,83,2.2485
1984,4,3,5,68,2.2533
1984,5,1,1,312,-4.5043
1984,5,1,2,256,-5.6274
1984,5,1,3,335,-4.9530
1984,5,1,4,368,-5.5388
1984,5,1,5,549,-4.4227
1984,5,2,1,127,-7.3904
1984,5,2,2,95,-7.0899
1984,5,2,3,106,-6.7431
1984,5,2,4,97,-3.4088
1984,5,2,5,86,-3.7472
1984,5,3,1,134,-4.6930
1984,5,3,2,137,-6.0213
1984,5,3,3,105,-5.4518
1984,5,3,4,83,-4.3519
1984,5,3,5,68,-6.4383
1984,6,1,1,306,1.1816
1984,6,1,2,255,0.5863
1984,6,1,3,333,0.4269
1984,6,1,4,367,3.1432
1984,6,1,5,546,4.4818
1984,6,2,1,126,3.6044
1984,6,2,2,95,3.9584
1984,6,2,3,106,3.0405
1984,6,2,4,95,1.9024
1984,6,2,5,86,3.7423
1984,6,3,1,134,4.0328
1984,6,3,2,137,3.5030
