year,month,rank_ME,rank_DLS_1,nstocks,ret_vw
2012,10,2,3,55,-1.6527
2012,10,2,4,94,-2.4377
2012,10,2,5,137,-3.1757
2012,10,3,1,106,-6.3384
2012,10,3,2,164,-2.8049
2012,10,3,3,172,-2.0148
2012,10,3,4,138,-0.4913
2012,10,3,5,107,-2.0503
2012,11,1,1,108,0.2850
2012,11,1,2,31,3.3850
2012,11,1,3,26,2.2476
2012,11,1,4,47,3.3907
2012,11,1,5,157,2.4455
2012,11,2,1,109,1.2380
2012,11,2,2,74,-0.7259
2012,11,2,3,56,1.5377
2012,11,2,4,98,1.6821
2012,11,2,5,132,1.2111
2012,11,3,1,109,1.3398
2012,11,3,2,169,1.1865
2012,11,3,3,177,1.1498
2012,11,3,4,126,1.3152
2012,11,3,5,104,-0.9192
2012,12,1,1,100,4.0985
2012,12,1,2,25,5.9758
2012,12,1,3,22,6.1520
2012,12,1,4,45,4.5791
2012,12,1,5,152,4.7961
2012,12,2,1,113,3.5032
2012,12,2,2,63,2.9601
2012,12,2,3,64,3.0943
2012,12,2,4,88,3.2263
2012,12,2,5,138,4.5149
2012,12,3,1,109,2.1307
2012,12,3,2,174,0.1865
2012,12,3,3,169,0.1588
2012,12,3,4,121,-1.0456
2012,12,3,5,105,3.1764
2013,1,1,1,97,6.4061
2013,1,1,2,32,4.7848
2013,1,1,3,21,2.6911
2013,1,1,4,41,4.6839
2013,1,1,5,148,4.8500
2013,1,2,1,102,7.4760
2013,1,2,2,67,6.0208
2013,1,2,3,77,6.5372
2013,1,2,4,90,5.5764
2013,1,2,5,134,7.1405
2013,1,3,1,109,6.2759
2013,1,3,2,177,5.6196
2013,1,3,3,165,6.3320
2013,1,3,4,120,2.4011
2013,1,3,5,106,6.3027
2013,2,1,1,100,1.0685
2013,2,1,2,33,-0.6226
2013,2,1,3,26,2.6591
2013,2,1,4,37,2.4557
2013,2,1,5,149,1.0798
2013,2,2,1,99,1.0976
2013,2,2,2,67,1.2152
2013,2,2,3,72,1.5074
2013,2,2,4,96,1.5497
2013,2,2,5,130,0.0915
2013,2,3,1,103,0.8524
2013,2,3,2,171,1.6464
2013,2,3,3,170,1.4881
2013,2,3,4,122,0.9316
2013,2,3,5,107,-0.2231
2013,3,1,1,104,6.2220
2013,3,1,2,28,7.0048
2013,3,1,3,21,8.1990
2013,3,1,4,44,3.1204
2013,3,1,5,121,3.3231
2013,3,2,1,104,6.4777
2013,3,2,2,72,4.9376
2013,3,2,3,59,5.0029
2013,3,2,4,94,4.8068
2013,3,2,5,124,4.0359
2013,3,3,1,107,4.5581
2013,3,3,2,165,4.4339
2013,3,3,3,170,3.0077
2013,3,3,4,131,4.1795
2013,3,3,5,99,3.5000
2013,4,1,1,121,-1.6308
2013,4,1,2,37,-0.4213
2013,4,1,3,23,-0.9991
2013,4,1,4,37,-0.3267
2013,4,1,5,131,0.0600
2013,4,2,1,110,-0.4494
2013,4,2,2,75,-1.4811
2013,4,2,3,64,0.1922
2013,4,2,4,105,-0.0713
2013,4,2,5,122,-1.1698
2013,4,3,1,94,1.0816
2013,4,3,2,169,1.3855
2013,4,3,3,166,1.8543
2013,4,3,4,148,2.0156
2013,4,3,5,112,2.1635
2013,5,1,1,126,6.9610
2013,5,1,2,28,6.9554
2013,5,1,3,24,8.2381
2013,5,1,4,46,6.7984
2013,5,1,5,132,7.6792
2013,5,2,1,110,8.9346
2013,5,2,2,80,6.3744
2013,5,2,3,68,4.0892
2013,5,2,4,107,4.8981
2013,5,2,5,118,5.5342
2013,5,3,1,100,3.0934
2013,5,3,2,160,-0.3447
2013,5,3,3,176,1.2485
2013,5,3,4,148,4.0381
2013,5,3,5,106,2.0486
2013,6,1,1,108,1.8513
2013,6,1,2,29,0.1798
2013,6,1,3,21,-1.6831
2013,6,1,4,51,2.8433
2013,6,1,5,134,2.0630
2013,6,2,1,99,0.5847
2013,6,2,2,67,1.3347
2013,6,2,3,76,-0.3300
2013,6,2,4,105,-0.0556
2013,6,2,5,126,-0.7059
2013,6,3,1,118,-1.4340
2013,6,3,2,159,-0.3511
2013,6,3,3,173,-0.8079
2013,6,3,4,146,-1.7294
2013,6,3,5,108,-4.8350
2013,7,1,1,106,6.3573
2013,7,1,2,28,6.8395
2013,7,1,3,24,7.4571
2013,7,1,4,50,8.8798
2013,7,1,5,126,7.8088
2013,7,2,1,102,6.0216
2013,7,2,2,69,6.6721
2013,7,2,3,70,7.1493
2013,7,2,4,99,6.0940
2013,7,2,5,130,6.0207
2013,7,3,1,112,6.1463
2013,7,3,2,164,4.7343
2013,7,3,3,170,5.4555
2013,7,3,4,149,3.4909
2013,7,3,5,97,8.4470
2013,8,1,1,105,-3.5846
2013,8,1,2,30,-2.9295
2013,8,1,3,26,-3.2674
2013,8,1,4,57,-1.5451
2013,8,1,5,116,-1.4935
2013,8,2,1,107,-2.4509
2013,8,2,2,67,-1.8571
2013,8,2,3,80,-2.6442
2013,8,2,4,100,-1.7898
2013,8,2,5,128,-2.3072
2013,8,3,1,114,-0.4726
2013,8,3,2,166,-2.9634
2013,8,3,3,163,-3.6176
2013,8,3,4,141,-2.6632
2013,8,3,5,103,0.5706
2013,9,1,1,99,7.5488
2013,9,1,2,23,8.5910
2013,9,1,3,30,5.1125
2013,9,1,4,52,3.9353
2013,9,1,5,130,7.7388
2013,9,2,1,94,6.4984
2013,9,2,2,74,5.6496
2013,9,2,3,72,6.5138
2013,9,2,4,100,5.8164
2013,9,2,5,127,6.7390
2013,9,3,1,119,6.8660
2013,9,3,2,162,4.3533
2013,9,3,3,165,3.0193
2013,9,3,4,156,2.3007
2013,9,3,5,97,3.2977
2013,10,1,1,91,4.1422
2013,10,1,2,28,-0.2182
2013,10,1,3,17,1.5924
2013,10,1,4,61,3.9418
2013,10,1,5,117,2.1231
2013,10,2,1,87,3.5101
2013,10,2,2,79,2.3011
2013,10,2,3,59,3.8821
2013,10,2,4,101,3.5866
2013,10,2,5,116,1.9243
2013,10,3,1,112,5.6497
2013,10,3,2,157,4.0995
2013,10,3,3,172,5.3983
2013,10,3,4,144,2.9141
2013,10,3,5,99,6.2567
2013,11,1,1,88,4.6164
2013,11,1,2,26,7.8271
2013,11,1,3,13,5.3903
2013,11,1,4,60,4.5828
2013,11,1,5,111,5.8589
2013,11,2,1,88,1.6987
2013,11,2,2,77,3.9888
2013,11,2,3,57,3.1915
2013,11,2,4,103,3.9642
2013,11,2,5,119,5.0811
2013,11,3,1,114,1.5239
2013,11,3,2,155,1.9501
2013,11,3,3,176,2.4234
2013,11,3,4,133,3.2017
2013,11,3,5,97,3.2634
2013,12,1,1,64,4.0259
2013,12,1,2,23,4.8116
2013,12,1,3,15,1.0358
2013,12,1,4,44,2.7297
2013,12,1,5,124,3.4110
2013,12,2,1,92,5.3040
2013,12,2,2,66,2.9096
2013,12,2,3,61,-0.1567
2013,12,2,4,100,1.9152
2013,12,2,5,104,3.7854
2013,12,3,1,122,3.6397
2013,12,3,2,144,2.5219
2013,12,3,3,171,1.6059
2013,12,3,4,132,3.6384
2013,12,3,5,101,3.9610
2014,1,1,1,70,-2.8296
2014,1,1,2,20,-3.1554
2014,1,1,3,15,-6.8705
2014,1,1,4,44,-5.1915
2014,1,1,5,115,-3.6121
2014,1,2,1,90,-3.4725
2014,1,2,2,68,-4.3269
2014,1,2,3,56,-1.8707
2014,1,2,4,97,-5.4344
2014,1,2,5,114,-2.8376
2014,1,3,1,114,0.3464
2014,1,3,2,139,-3.5253
2014,1,3,3,178,-4.3806
2014,1,3,4,127,-4.3343
2014,1,3,5,95,-1.7259
2014,2,1,1,70,1.2388
2014,2,1,2,17,2.4558
2014,2,1,3,13,0.0703
2014,2,1,4,45,3.8149
2014,2,1,5,121,4.8167
2014,2,2,1,95,4.1480
2014,2,2,2,66,4.3527
2014,2,2,3,59,4.4167
2014,2,2,4,97,4.2012
2014,2,2,5,107,5.2389
2014,2,3,1,117,5.9594
2014,2,3,2,140,5.1372
2014,2,3,3,173,4.6331
2014,2,3,4,137,4.3898
2014,2,3,5,97,5.6606
2014,3,1,1,93,2.2940
2014,3,1,2,22,-1.1188
2014,3,1,3,13,-1.1047
2014,3,1,4,27,2.3817
2014,3,1,5,130,-1.0784
2014,3,2,1,107,0.7931
2014,3,2,2,73,2.3755
2014,3,2,3,52,0.2162
2014,3,2,4,89,0.6483
2014,3,2,5,126,-1.4430
2014,3,3,1,109,-2.2850
2014,3,3,2,141,-2.0434
2014,3,3,3,170,1.7162
2014,3,3,4,156,1.2675
2014,3,3,5,98,-1.2443
2014,4,1,1,143,-6.8660
2014,4,1,2,35,-4.2422
2014,4,1,3,19,-7.7923
2014,4,1,4,31,-6.6030
2014,4,1,5,144,-6.2779
2014,4,2,1,125,-3.7805
2014,4,2,2,86,-1.0376
2014,4,2,3,48,-2.5004
2014,4,2,4,91,-2.3120
2014,4,2,5,139,-4.5432
2014,4,3,1,100,0.0798
2014,4,3,2,151,-0.0989
2014,4,3,3,164,0.7561
2014,4,3,4,172,2.3898
2014,4,3,5,106,-0.8013
2014,5,1,1,142,-0.3198
2014,5,1,2,34,-3.8622
2014,5,1,3,23,2.1705
2014,5,1,4,42,-0.7926
2014,5,1,5,147,-2.7051
2014,5,2,1,135,0.6567
2014,5,2,2,85,1.6822
2014,5,2,3,57,0.3798
2014,5,2,4,91,0.5330
2014,5,2,5,132,1.4041
2014,5,3,1,98,3.6029
2014,5,3,2,154,3.2246
2014,5,3,3,170,2.3739
2014,5,3,4,178,1.3414
2014,5,3,5,99,1.3934
2014,6,1,1,136,6.1617
2014,6,1,2,41,5.1429
2014,6,1,3,15,2.2047
2014,6,1,4,50,5.3613
2014,6,1,5,145,3.5459
2014,6,2,1,130,4.7864
2014,6,2,2,86,5.3819
2014,6,2,3,52,4.0335
2014,6,2,4,101,5.7553
2014,6,2,5,146,7.3582
2014,6,3,1,108,3.8624
2014,6,3,2,152,1.8387
2014,6,3,3,186,1.3846
2014,6,3,4,160,2.2189
2014,6,3,5,89,5.0376
2014,7,1,1,115,-7.0565
2014,7,1,2,36,-6.3520
2014,7,1,3,17,-4.0496
2014,7,1,4,40,-3.8519
2014,7,1,5,148,-7.2334
2014,7,2,1,123,-6.8055
2014,7,2,2,70,-4.5831
2014,7,2,3,59,-5.5765
2014,7,2,4,81,-7.2456
2014,7,2,5,131,-5.2595
2014,7,3,1,113,-1.0442
2014,7,3,2,160,-1.6945
2014,7,3,3,179,-2.2961
2014,7,3,4,155,-0.9504
2014,7,3,5,92,-2.1961
2014,8,1,1,122,4.2184
2014,8,1,2,32,1.8076
2014,8,1,3,18,2.1562
2014,8,1,4,35,2.3679
2014,8,1,5,151,3.0078
2014,8,2,1,114,7.3465
2014,8,2,2,68,2.9824
2014,8,2,3,60,5.5341
2014,8,2,4,82,3.8250
2014,8,2,5,135,3.4040
2014,8,3,1,115,5.9372
2014,8,3,2,158,3.6675
2014,8,3,3,176,4.3539
2014,8,3,4,149,3.9691
2014,8,3,5,97,3.9725
2014,9,1,1,118,-6.4646
2014,9,1,2,30,-5.6921
2014,9,1,3,20,-7.9328
2014,9,1,4,35,-7.0685
2014,9,1,5,164,-7.7768
2014,9,2,1,110,-6.5356
2014,9,2,2,58,-4.0857
2014,9,2,3,65,-5.6892
2014,9,2,4,82,-4.2527
2014,9,2,5,143,-5.5936
2014,9,3,1,121,-2.2408
2014,9,3,2,151,-2.6088
2014,9,3,3,177,-1.4494
2014,9,3,4,155,-1.0845
2014,9,3,5,88,-4.3388
2014,10,1,1,112,3.0659
2014,10,1,2,25,4.1227
2014,10,1,3,22,9.7943
2014,10,1,4,26,8.3683
2014,10,1,5,153,5.1797
2014,10,2,1,116,3.5212
2014,10,2,2,54,7.4248
2014,10,2,3,65,8.0699
2014,10,2,4,86,6.6328
2014,10,2,5,133,4.0192
2014,10,3,1,121,0.7069
2014,10,3,2,153,1.9438
2014,10,3,3,176,3.8646
2014,10,3,4,150,1.5970
2014,10,3,5,92,-0.5616
2014,11,1,1,110,-1.1751
2014,11,1,2,31,-0.3277
2014,11,1,3,12,3.1736
2014,11,1,4,32,-4.7878
2014,11,1,5,150,-0.9133
2014,11,2,1,114,-1.3327
2014,11,2,2,54,1.3384
2014,11,2,3,59,1.1739
2014,11,2,4,87,2.2685
2014,11,2,5,138,-1.5098
2014,11,3,1,120,1.4272
2014,11,3,2,151,1.6195
2014,11,3,3,180,3.7860
2014,11,3,4,152,3.9279
2014,11,3,5,89,3.0771
2014,12,1,1,104,3.7177
2014,12,1,2,30,9.4699
2014,12,1,3,13,6.4011
2014,12,1,4,25,9.5642
2014,12,1,5,147,3.2205
2014,12,2,1,110,1.0886
2014,12,2,2,65,1.5858
2014,12,2,3,52,1.0174
2014,12,2,4,80,1.8896
2014,12,2,5,142,1.5418
2014,12,3,1,119,-1.2900
2014,12,3,2,162,-1.3679
2014,12,3,3,172,0.3659
2014,12,3,4,151,-0.0861
2014,12,3,5,93,-1.9827
2015,1,1,1,100,-7.0279
2015,1,1,2,30,-3.9035
2015,1,1,3,15,-2.9175
2015,1,1,4,19,-3.7376
2015,1,1,5,146,-6.8355
2015,1,2,1,118,-2.4980
2015,1,2,2,64,-3.1773
2015,1,2,3,54,-3.2614
2015,1,2,4,80,-5.2695
2015,1,2,5,137,-4.0781
2015,1,3,1,120,0.8890
2015,1,3,2,164,-1.4236
2015,1,3,3,175,-1.9786
2015,1,3,4,150,-4.8506
2015,1,3,5,93,-1.6351
2015,2,1,1,101,6.9911
2015,2,1,2,30,7.9288
2015,2,1,3,14,3.2832
2015,2,1,4,22,10.9232
2015,2,1,5,143,9.0773
2015,2,2,1,118,8.5944
2015,2,2,2,59,8.0690
2015,2,2,3,53,6.0478
2015,2,2,4,87,6.7152
2015,2,2,5,129,7.8060
2015,2,3,1,118,6.2316
2015,2,3,2,162,6.9427
2015,2,3,3,177,4.2496
2015,2,3,4,145,5.2915
2015,2,3,5,97,6.8637
2015,3,1,1,110,0.8422
2015,3,1,2,27,2.3248
2015,3,1,3,16,0.3620
2015,3,1,4,29,1.2589
2015,3,1,5,123,-2.7564
2015,3,2,1,113,0.6931
2015,3,2,2,74,0.9673
2015,3,2,3,61,3.2067
2015,3,2,4,84,1.7612
2015,3,2,5,120,-1.2686
2015,3,3,1,111,-1.5434
2015,3,3,2,163,-1.0729
2015,3,3,3,183,-1.7399
2015,3,3,4,151,-1.9256
2015,3,3,5,99,-1.7462
2015,4,1,1,131,-1.2199
2015,4,1,2,36,0.5106
2015,4,1,3,15,1.1612
2015,4,1,4,41,0.3132
2015,4,1,5,105,1.4054
2015,4,2,1,125,-1.9401
2015,4,2,2,77,-3.5962
2015,4,2,3,57,-3.7151
2015,4,2,4,82,-0.5194
2015,4,2,5,107,0.5171
2015,4,3,1,102,0.6681
2015,4,3,2,169,-1.7493
2015,4,3,3,180,0.4445
2015,4,3,4,148,-0.3051
2015,4,3,5,112,6.6648
2015,5,1,1,137,0.1582
2015,5,1,2,35,-0.1709
2015,5,1,3,17,3.5563
2015,5,1,4,42,-1.8582
2015,5,1,5,95,-2.0030
2015,5,2,1,130,3.2642
2015,5,2,2,78,0.5266
2015,5,2,3,60,2.2571
2015,5,2,4,76,2.1081
2015,5,2,5,110,0.5645
2015,5,3,1,93,3.1092
2015,5,3,2,166,1.5772
2015,5,3,3,167,1.9385
2015,5,3,4,157,0.7927
2015,5,3,5,110,-2.9554
2015,6,1,1,126,2.5854
2015,6,1,2,23,3.2198
2015,6,1,3,25,0.8697
2015,6,1,4,34,-1.5713
2015,6,1,5,104,-1.2868
2015,6,2,1,131,0.6657
2015,6,2,2,57,2.1536
2015,6,2,3,65,-0.2734
2015,6,2,4,80,1.2160
2015,6,2,5,96,-0.4965
2015,6,3,1,104,-1.5491
2015,6,3,2,165,-1.0939
2015,6,3,3,176,-2.4787
2015,6,3,4,151,-3.0458
2015,6,3,5,108,-2.5468
2015,7,1,1,113,-5.7755
2015,7,1,2,27,-1.8043
2015,7,1,3,29,-3.3760
2015,7,1,4,40,-5.1122
2015,7,1,5,109,-9.5268
2015,7,2,1,131,-1.0384
2015,7,2,2,61,-0.3468
2015,7,2,3,57,-1.7526
2015,7,2,4,73,0.6008
2015,7,2,5,88,-6.2779
2015,7,3,1,112,1.4007
2015,7,3,2,158,4.0646
2015,7,3,3,172,4.1331
2015,7,3,4,152,2.4118
2015,7,3,5,107,-5.3644
2015,8,1,1,112,-5.3175
2015,8,1,2,26,-6.1183
2015,8,1,3,30,-5.1630
2015,8,1,4,44,-4.4909
2015,8,1,5,111,-2.1775
2015,8,2,1,127,-6.1064
2015,8,2,2,58,-5.9326
2015,8,2,3,58,-5.4697
2015,8,2,4,80,-6.1670
2015,8,2,5,92,-4.5280
2015,8,3,1,111,-5.8720
2015,8,3,2,171,-5.9724
2015,8,3,3,166,-5.6250
2015,8,3,4,155,-6.6303
2015,8,3,5,107,-4.8060
2015,9,1,1,106,-8.9530
2015,9,1,2,27,-4.5579
2015,9,1,3,32,-4.0477
2015,9,1,4,41,-6.4476
2015,9,1,5,114,-14.0354
2015,9,2,1,126,-6.1485
2015,9,2,2,61,-5.4355
2015,9,2,3,48,-4.1634
2015,9,2,4,82,-5.4644
2015,9,2,5,98,-11.3460
2015,9,3,1,118,-4.0543
2015,9,3,2,168,-1.2423
2015,9,3,3,162,-1.6532
2015,9,3,4,150,-1.8738
2015,9,3,5,100,-5.2076
2015,10,1,1,100,5.1791
2015,10,1,2,20,8.2174
2015,10,1,3,25,1.5318
2015,10,1,4,39,5.6718
2015,10,1,5,122,5.8388
2015,10,2,1,124,5.4824
2015,10,2,2,57,5.9469
2015,10,2,3,51,7.2905
2015,10,2,4,88,7.0229
2015,10,2,5,83,7.2914
2015,10,3,1,124,9.8078
2015,10,3,2,176,7.3420
2015,10,3,3,173,8.5596
2015,10,3,4,144,6.6987
2015,10,3,5,101,11.0633
2015,11,1,1,106,3.9973
2015,11,1,2,20,7.2274
2015,11,1,3,26,3.6260
2015,11,1,4,36,0.3891
2015,11,1,5,129,0.6615
2015,11,2,1,122,2.7948
2015,11,2,2,54,3.2531
2015,11,2,3,53,2.8752
2015,11,2,4,88,3.9843
2015,11,2,5,83,3.5125
2015,11,3,1,121,0.2644
2015,11,3,2,184,0.2583
2015,11,3,3,174,0.1335
2015,11,3,4,144,-0.6587
2015,11,3,5,97,0.6890
2015,12,1,1,95,-3.2785
2015,12,1,2,17,-5.3487
2015,12,1,3,24,-4.3418
2015,12,1,4,35,-4.1575
2015,12,1,5,125,-4.5203
2015,12,2,1,121,-4.9755
2015,12,2,2,62,-5.0574
2015,12,2,3,56,-3.3549
2015,12,2,4,87,-4.8140
2015,12,2,5,89,-7.3792
2015,12,3,1,125,-1.2672
2015,12,3,2,177,-0.3106
2015,12,3,3,173,-1.9935
2015,12,3,4,144,-0.9436
2015,12,3,5,95,-5.3267
2016,1,1,1,88,-9.8983
2016,1,1,2,18,-6.6140
2016,1,1,3,22,-12.2733
2016,1,1,4,33,-12.4627
2016,1,1,5,127,-12.5162
2016,1,2,1,120,-10.3140
2016,1,2,2,58,-5.9297
2016,1,2,3,64,-7.0565
2016,1,2,4,81,-5.8795
2016,1,2,5,101,-13.6164
2016,1,3,1,131,-8.8507
2016,1,3,2,181,-3.0698
2016,1,3,3,170,-3.3254
2016,1,3,4,141,-4.3139
2016,1,3,5,94,-5.9139
2016,2,1,1,96,4.0402
2016,2,1,2,17,-0.6955
2016,2,1,3,22,1.8879
2016,2,1,4,31,3.3106
2016,2,1,5,129,3.8433
2016,2,2,1,113,1.6796
2016,2,2,2,55,4.1317
2016,2,2,3,63,1.1428
2016,2,2,4,72,1.8470
2016,2,2,5,101,1.4320
2016,2,3,1,129,-0.0618
2016,2,3,2,177,-0.5317
2016,2,3,3,169,0.6935
2016,2,3,4,144,1.4860
2016,2,3,5,98,1.5180
2016,3,1,1,88,7.3786
2016,3,1,2,12,9.2724
2016,3,1,3,18,8.8710
2016,3,1,4,32,7.5160
2016,3,1,5,135,13.0740
2016,3,2,1,121,10.5226
2016,3,2,2,53,9.0458
2016,3,2,3,50,6.3754
2016,3,2,4,84,9.5839
2016,3,2,5,92,13.5423
2016,3,3,1,130,7.4866
2016,3,3,2,177,6.4267
2016,3,3,3,172,6.1782
2016,3,3,4,141,7.7398
2016,3,3,5,100,7.9065
2016,4,1,1,114,5.6163
2016,4,1,2,13,9.3339
2016,4,1,3,22,-3.3851
2016,4,1,4,45,3.7050
2016,4,1,5,116,6.3593
2016,4,2,1,114,4.0418
2016,4,2,2,63,-1.4250
2016,4,2,3,61,0.5844
2016,4,2,4,86,0.0481
2016,4,2,5,107,7.0442
2016,4,3,1,127,2.9121
2016,4,3,2,172,-0.4904
2016,4,3,3,172,0.5001
2016,4,3,4,139,-2.6486
2016,4,3,5,100,3.8166
2016,5,1,1,126,-0.6942
2016,5,1,2,20,4.0865
2016,5,1,3,25,2.6929
2016,5,1,4,50,-3.2232
2016,5,1,5,114,-4.1969
2016,5,2,1,115,-0.0783
2016,5,2,2,58,2.5632
2016,5,2,3,57,1.4509
2016,5,2,4,83,-0.2146
2016,5,2,5,104,1.5342
2016,5,3,1,121,4.9379
2016,5,3,2,176,1.2406
2016,5,3,3,162,1.3187
2016,5,3,4,139,2.6186
2016,5,3,5,95,0.9721
2016,6,1,1,132,0.9244
2016,6,1,2,17,0.7199
2016,6,1,3,27,1.0718
2016,6,1,4,49,0.7533
2016,6,1,5,120,3.0826
2016,6,2,1,107,0.4673
2016,6,2,2,59,2.1234
2016,6,2,3,59,0.1082
2016,6,2,4,96,-2.0105
2016,6,2,5,91,0.3416
2016,6,3,1,130,0.3261
2016,6,3,2,167,1.9732
2016,6,3,3,167,0.8977
2016,6,3,4,147,0.3175
2016,6,3,5,91,0.4084
2016,7,1,1,129,7.5875
2016,7,1,2,18,3.7532
2016,7,1,3,28,5.0770
2016,7,1,4,47,6.2714
2016,7,1,5,116,6.1550
2016,7,2,1,98,5.6678
2016,7,2,2,59,4.8947
2016,7,2,3,63,5.7706
2016,7,2,4,89,7.5974
2016,7,2,5,99,5.9750
2016,7,3,1,132,4.8909
2016,7,3,2,158,3.1258
2016,7,3,3,170,4.7764
2016,7,3,4,142,4.3730
2016,7,3,5,86,1.8745
2016,8,1,1,127,6.3714
2016,8,1,2,17,2.1393
2016,8,1,3,31,1.1675
2016,8,1,4,43,1.4672
2016,8,1,5,113,6.3243
2016,8,2,1,98,1.5332
2016,8,2,2,58,-1.0208
2016,8,2,3,60,0.8588
2016,8,2,4,90,1.5638
2016,8,2,5,94,2.9258
2016,8,3,1,130,-1.1443
2016,8,3,2,154,-1.7913
2016,8,3,3,172,-0.3371
2016,8,3,4,144,0.8374
2016,8,3,5,92,0.9414
2016,9,1,1,111,2.9460
2016,9,1,2,27,2.6319
2016,9,1,3,18,1.9267
2016,9,1,4,54,0.2344
2016,9,1,5,105,4.3829
2016,9,2,1,92,3.7640
2016,9,2,2,66,-0.3389
2016,9,2,3,46,-0.2602
2016,9,2,4,84,0.2512
2016,9,2,5,111,2.2669
2016,9,3,1,128,2.2814
2016,9,3,2,163,-1.1335
2016,9,3,3,153,-0.3397
2016,9,3,4,138,1.7814
2016,9,3,5,95,1.9527
2016,10,1,1,104,-6.6429
2016,10,1,2,24,-3.7772
2016,10,1,3,20,-0.5376
2016,10,1,4,62,-1.1092
2016,10,1,5,108,-7.1914
2016,10,2,1,88,-5.6304
2016,10,2,2,63,-3.1965
2016,10,2,3,47,-3.8878
2016,10,2,4,77,-5.9114
2016,10,2,5,102,-8.5567
2016,10,3,1,132,-2.7630
2016,10,3,2,169,-2.6723
2016,10,3,3,140,-2.1013
2016,10,3,4,134,-2.1280
2016,10,3,5,100,-1.6111
2016,11,1,1,109,8.0454
2016,11,1,2,22,10.2141
2016,11,1,3,21,9.4131
2016,11,1,4,59,11.9352
2016,11,1,5,107,13.5811
2016,11,2,1,91,9.9865
2016,11,2,2,53,7.8639
2016,11,2,3,47,11.7050
2016,11,2,4,81,13.3139
2016,11,2,5,106,10.7174
2016,11,3,1,135,0.9271
2016,11,3,2,170,3.1520
2016,11,3,3,152,1.4744
2016,11,3,4,128,2.2564
2016,11,3,5,91,7.0421
2016,12,1,1,94,3.1099
2016,12,1,2,22,3.7475
2016,12,1,3,15,3.1837
2016,12,1,4,58,1.3610
2016,12,1,5,105,6.2217
2016,12,2,1,94,1.8429
2016,12,2,2,43,1.9740
2016,12,2,3,46,2.6458
2016,12,2,4,86,0.3480
2016,12,2,5,97,-0.1480
2016,12,3,1,134,0.8855
2016,12,3,2,170,2.0395
2016,12,3,3,152,1.7724
2016,12,3,4,129,0.2564
2016,12,3,5,87,1.4978
2017,1,1,1,90,-0.7794
2017,1,1,2,18,-2.1818
2017,1,1,3,18,-1.6666
2017,1,1,4,50,-4.6510
2017,1,1,5,112,1.2493
2017,1,2,1,94,1.7468
2017,1,2,2,42,1.4767
2017,1,2,3,42,-0.4899
2017,1,2,4,81,1.8379
2017,1,2,5,98,1.7594
2017,1,3,1,123,5.8324
2017,1,3,2,169,1.4481
2017,1,3,3,154,2.5798
2017,1,3,4,125,2.9681
2017,1,3,5,88,-1.0791
2017,2,1,1,89,3.2001
2017,2,1,2,18,2.5181
2017,2,1,3,20,1.9869
2017,2,1,4,50,-0.1841
2017,2,1,5,109,0.1799
2017,2,2,1,88,3.6189
2017,2,2,2,42,-0.0430
2017,2,2,3,41,2.3761
2017,2,2,4,78,0.9008
2017,2,2,5,99,0.4031
2017,2,3,1,136,2.8078
2017,2,3,2,166,4.1675
2017,2,3,3,153,3.0719
2017,2,3,4,128,5.5778
2017,2,3,5,86,-0.3334
2017,3,1,1,84,3.9986
2017,3,1,2,27,1.5070
2017,3,1,3,10,-0.1125
2017,3,1,4,36,1.9121
2017,3,1,5,112,1.3148
2017,3,2,1,90,0.9594
2017,3,2,2,52,2.0182
2017,3,2,3,30,2.3035
2017,3,2,4,69,1.2386
2017,3,2,5,114,-0.2611
2017,3,3,1,117,0.6715
2017,3,3,2,164,1.5407
2017,3,3,3,169,0.5641
2017,3,3,4,119,0.7550
2017,3,3,5,85,-0.1734
2017,4,1,1,86,0.5618
2017,4,1,2,24,3.6861
2017,4,1,3,14,0.3167
2017,4,1,4,33,3.2201
2017,4,1,5,94,2.5551
2017,4,2,1,94,0.3093
2017,4,2,2,71,1.8089
2017,4,2,3,35,4.0213
2017,4,2,4,65,2.2145
2017,4,2,5,114,1.5642
2017,4,3,1,112,0.0970
2017,4,3,2,156,2.1686
2017,4,3,3,160,0.9265
2017,4,3,4,139,1.3260
2017,4,3,5,104,4.0035
2017,5,1,1,97,0.3870
2017,5,1,2,22,-3.6741
2017,5,1,3,11,-1.3574
2017,5,1,4,33,-4.8166
2017,5,1,5,91,-2.0432
2017,5,2,1,101,-0.1955
2017,5,2,2,64,-1.9504
2017,5,2,3,35,-0.7947
2017,5,2,4,66,-0.3187
2017,5,2,5,122,-1.0281
2017,5,3,1,107,-0.5032
2017,5,3,2,155,2.0681
2017,5,3,3,154,2.9298
2017,5,3,4,146,1.0832
2017,5,3,5,101,3.2243
2017,6,1,1,100,4.5800
2017,6,1,2,20,4.1988
2017,6,1,3,14,8.6843
2017,6,1,4,31,2.1701
2017,6,1,5,89,4.3501
2017,6,2,1,88,3.7719
2017,6,2,2,57,1.8188
2017,6,2,3,40,3.1150
2017,6,2,4,63,1.9486
2017,6,2,5,114,4.2058
2017,6,3,1,117,-1.1410
2017,6,3,2,148,0.3760
2017,6,3,3,147,0.3318
2017,6,3,4,156,-0.9073
2017,6,3,5,100,-1.7856
2017,7,1,1,90,0.2405
2017,7,1,2,23,-3.0828
2017,7,1,3,11,1.7104
2017,7,1,4,30,-3.0342
2017,7,1,5,82,0.0227
2017,7,2,1,87,1.2363
