year,month,rank_ME,rank_ETR,nstocks,ret_vw
1994,5,2,4,71,-3.3023
1994,5,2,5,99,-2.3366
1994,5,3,1,86,-0.0963
1994,5,3,2,100,2.1285
1994,5,3,3,122,-0.2083
1994,5,3,4,118,1.1265
1994,5,3,5,84,0.9547
1994,6,1,1,170,-3.5839
1994,6,1,2,79,-5.9791
1994,6,1,3,85,-2.9950
1994,6,1,4,83,-0.4861
1994,6,1,5,226,-1.8223
1994,6,2,1,76,-5.5154
1994,6,2,2,73,-1.5205
1994,6,2,3,75,-2.5279
1994,6,2,4,71,-1.1736
1994,6,2,5,99,-1.8963
1994,6,3,1,87,-2.8070
1994,6,3,2,100,-3.6475
1994,6,3,3,122,-1.9267
1994,6,3,4,118,-0.5385
1994,6,3,5,84,-2.9034
1994,7,1,1,203,1.2236
1994,7,1,2,107,-1.0109
1994,7,1,3,82,0.5219
1994,7,1,4,103,0.7966
1994,7,1,5,176,0.4611
1994,7,2,1,73,-0.4797
1994,7,2,2,65,1.1700
1994,7,2,3,80,2.4482
1994,7,2,4,87,2.2798
1994,7,2,5,77,2.2972
1994,7,3,1,95,3.9703
1994,7,3,2,106,2.4535
1994,7,3,3,125,2.7475
1994,7,3,4,120,2.7435
1994,7,3,5,87,4.3330
1994,8,1,1,202,4.5432
1994,8,1,2,107,3.5127
1994,8,1,3,81,2.2599
1994,8,1,4,103,4.2468
1994,8,1,5,174,2.7813
1994,8,2,1,72,7.1817
1994,8,2,2,65,5.1489
1994,8,2,3,80,7.7971
1994,8,2,4,87,5.4448
1994,8,2,5,77,4.3673
1994,8,3,1,95,2.9039
1994,8,3,2,106,4.1750
1994,8,3,3,125,3.3388
1994,8,3,4,120,4.9069
1994,8,3,5,87,6.2403
1994,9,1,1,199,1.2642
1994,9,1,2,106,2.8178
1994,9,1,3,81,2.1996
1994,9,1,4,103,0.0256
1994,9,1,5,174,1.9601
1994,9,2,1,72,0.4268
1994,9,2,2,65,-1.1078
1994,9,2,3,80,-0.4311
1994,9,2,4,87,-1.9263
1994,9,2,5,77,-0.8230
1994,9,3,1,95,-2.4997
1994,9,3,2,105,-1.4947
1994,9,3,3,125,-1.8267
1994,9,3,4,120,-0.6002
1994,9,3,5,87,-1.8874
1994,10,1,1,198,0.3745
1994,10,1,2,106,1.4968
1994,10,1,3,81,-0.2848
1994,10,1,4,103,-0.9573
1994,10,1,5,174,1.1989
1994,10,2,1,72,1.6780
1994,10,2,2,65,-0.4652
1994,10,2,3,79,0.9128
1994,10,2,4,87,1.4380
1994,10,2,5,77,-1.0827
1994,10,3,1,94,3.3102
1994,10,3,2,105,3.2395
1994,10,3,3,125,2.1659
1994,10,3,4,119,0.9539
1994,10,3,5,87,2.9039
1994,11,1,1,197,-2.6730
1994,11,1,2,106,0.4219
1994,11,1,3,81,-2.5432
1994,11,1,4,103,-1.6861
1994,11,1,5,172,-1.6368
1994,11,2,1,72,-2.5211
1994,11,2,2,65,-2.3081
1994,11,2,3,78,-3.4551
1994,11,2,4,87,-2.3284
1994,11,2,5,77,-3.4422
1994,11,3,1,94,-3.3512
1994,11,3,2,105,-2.6666
1994,11,3,3,124,-2.8216
1994,11,3,4,119,-1.9885
1994,11,3,5,86,-3.8329
1994,12,1,1,196,0.6214
1994,12,1,2,106,0.5201
1994,12,1,3,81,-4.0316
1994,12,1,4,103,-1.6925
1994,12,1,5,172,0.2407
1994,12,2,1,72,2.6789
1994,12,2,2,64,2.4651
1994,12,2,3,78,1.5731
1994,12,2,4,87,3.8357
1994,12,2,5,77,2.6823
1994,12,3,1,94,-0.2778
1994,12,3,2,105,1.4607
1994,12,3,3,124,2.0393
1994,12,3,4,119,1.3504
1994,12,3,5,86,1.1725
1995,1,1,1,196,3.5034
1995,1,1,2,105,0.6778
1995,1,1,3,81,3.7720
1995,1,1,4,100,2.9437
1995,1,1,5,172,1.1069
1995,1,2,1,72,-0.0136
1995,1,2,2,64,0.8970
1995,1,2,3,78,-1.4606
1995,1,2,4,87,-1.9363
1995,1,2,5,75,-1.7384
1995,1,3,1,93,2.6365
1995,1,3,2,105,3.2518
1995,1,3,3,124,1.9404
1995,1,3,4,118,3.7082
1995,1,3,5,86,1.6041
1995,2,1,1,196,2.2633
1995,2,1,2,105,2.9466
1995,2,1,3,81,2.5567
1995,2,1,4,100,2.4538
1995,2,1,5,172,3.9420
1995,2,2,1,71,5.0212
1995,2,2,2,64,3.1985
1995,2,2,3,78,4.0610
1995,2,2,4,87,5.4927
1995,2,2,5,75,1.5782
1995,2,3,1,93,3.7338
1995,2,3,2,105,2.4655
1995,2,3,3,124,3.6625
1995,2,3,4,117,3.2591
1995,2,3,5,86,4.6729
1995,3,1,1,196,2.4589
1995,3,1,2,105,2.2045
1995,3,1,3,81,1.2333
1995,3,1,4,100,-0.4940
1995,3,1,5,171,0.5338
1995,3,2,1,71,0.3592
1995,3,2,2,64,2.6907
1995,3,2,3,77,-0.0889
1995,3,2,4,87,1.1824
1995,3,2,5,75,1.9353
1995,3,3,1,92,3.2411
1995,3,3,2,105,2.9849
1995,3,3,3,124,2.9019
1995,3,3,4,117,2.2591
1995,3,3,5,85,3.1009
1995,4,1,1,195,3.4337
1995,4,1,2,104,5.1682
1995,4,1,3,80,3.7523
1995,4,1,4,100,2.4315
1995,4,1,5,170,3.0122
1995,4,2,1,71,3.3635
1995,4,2,2,64,-0.6387
1995,4,2,3,77,2.9356
1995,4,2,4,87,2.7653
1995,4,2,5,75,1.1612
1995,4,3,1,92,2.1858
1995,4,3,2,105,3.9579
1995,4,3,3,123,1.7355
1995,4,3,4,117,2.1134
1995,4,3,5,84,4.6528
1995,5,1,1,195,0.3785
1995,5,1,2,104,1.6272
1995,5,1,3,80,4.2077
1995,5,1,4,100,0.7041
1995,5,1,5,170,1.5763
1995,5,2,1,71,-0.0994
1995,5,2,2,64,0.3472
1995,5,2,3,77,1.2239
1995,5,2,4,87,-0.4634
1995,5,2,5,75,1.0648
1995,5,3,1,92,3.3088
1995,5,3,2,105,3.2071
1995,5,3,3,123,2.8033
1995,5,3,4,117,4.8111
1995,5,3,5,84,3.3588
1995,6,1,1,195,6.0648
1995,6,1,2,103,6.2731
1995,6,1,3,80,7.5515
1995,6,1,4,100,3.3488
1995,6,1,5,169,3.6113
1995,6,2,1,71,4.1996
1995,6,2,2,63,1.6110
1995,6,2,3,77,4.2236
1995,6,2,4,87,3.8340
1995,6,2,5,75,3.4360
1995,6,3,1,92,0.9572
1995,6,3,2,105,2.3042
1995,6,3,3,123,2.5166
1995,6,3,4,116,2.2992
1995,6,3,5,84,4.7402
1995,7,1,1,187,5.1781
1995,7,1,2,97,3.0479
1995,7,1,3,95,2.3141
1995,7,1,4,99,2.4426
1995,7,1,5,190,3.1638
1995,7,2,1,67,7.2811
1995,7,2,2,75,5.0222
1995,7,2,3,86,5.3518
1995,7,2,4,84,4.6099
1995,7,2,5,91,5.3224
1995,7,3,1,109,3.8457
1995,7,3,2,119,2.3388
1995,7,3,3,112,2.1651
1995,7,3,4,136,2.6165
1995,7,3,5,104,5.2314
1995,8,1,1,186,3.7249
1995,8,1,2,96,3.0770
1995,8,1,3,95,3.3325
1995,8,1,4,99,1.6385
1995,8,1,5,190,2.1915
1995,8,2,1,67,2.3098
1995,8,2,2,75,-0.1397
1995,8,2,3,86,1.6768
1995,8,2,4,84,0.6418
1995,8,2,5,89,1.4414
1995,8,3,1,107,-0.2079
1995,8,3,2,119,0.4047
1995,8,3,3,111,-0.9213
1995,8,3,4,136,0.3952
1995,8,3,5,104,0.8245
1995,9,1,1,186,1.7848
1995,9,1,2,96,2.1973
1995,9,1,3,95,-0.6127
1995,9,1,4,99,2.1006
1995,9,1,5,189,1.4998
1995,9,2,1,67,2.0399
1995,9,2,2,75,1.5490
1995,9,2,3,86,3.3516
1995,9,2,4,84,2.0189
1995,9,2,5,89,2.4158
1995,9,3,1,106,1.8427
1995,9,3,2,118,5.2266
1995,9,3,3,111,5.8264
1995,9,3,4,136,4.0542
1995,9,3,5,104,3.4314
1995,10,1,1,185,-4.2762
1995,10,1,2,96,-4.4666
1995,10,1,3,95,-2.7344
1995,10,1,4,99,-2.2442
1995,10,1,5,188,-3.9806
1995,10,2,1,67,-5.2105
1995,10,2,2,74,-6.8327
1995,10,2,3,86,-4.4278
1995,10,2,4,84,-4.3844
1995,10,2,5,89,-7.1548
1995,10,3,1,105,-2.0105
1995,10,3,2,118,1.5914
1995,10,3,3,111,0.6358
1995,10,3,4,136,2.0736
1995,10,3,5,103,-1.0288
1995,11,1,1,185,1.6164
1995,11,1,2,96,0.7680
1995,11,1,3,94,2.9267
1995,11,1,4,99,2.3817
1995,11,1,5,187,1.6953
1995,11,2,1,66,5.7199
1995,11,2,2,74,2.9566
1995,11,2,3,85,2.8892
1995,11,2,4,84,4.8865
1995,11,2,5,89,3.8076
1995,11,3,1,103,5.0309
1995,11,3,2,118,4.1065
1995,11,3,3,111,4.4547
1995,11,3,4,136,1.4922
1995,11,3,5,103,3.8080
1995,12,1,1,184,2.2674
1995,12,1,2,96,-0.2559
1995,12,1,3,94,3.8450
1995,12,1,4,99,2.3165
1995,12,1,5,186,1.4848
1995,12,2,1,65,4.1328
1995,12,2,2,74,0.7467
1995,12,2,3,85,-0.0168
1995,12,2,4,84,-0.0911
1995,12,2,5,89,2.5959
1995,12,3,1,103,1.7095
1995,12,3,2,118,2.6005
1995,12,3,3,111,1.6681
1995,12,3,4,135,2.0234
1995,12,3,5,102,1.3297
1996,1,1,1,183,-0.0312
1996,1,1,2,96,0.0606
1996,1,1,3,94,2.9597
1996,1,1,4,99,-3.0942
1996,1,1,5,185,-0.7255
1996,1,2,1,65,-2.7744
1996,1,2,2,74,-0.7844
1996,1,2,3,85,0.9935
1996,1,2,4,84,-1.6225
1996,1,2,5,89,-0.5486
1996,1,3,1,103,3.5496
1996,1,3,2,118,3.6860
1996,1,3,3,110,1.6840
1996,1,3,4,135,3.5594
1996,1,3,5,102,2.4188
1996,2,1,1,181,1.2246
1996,2,1,2,96,5.2678
1996,2,1,3,94,0.6063
1996,2,1,4,97,1.4897
1996,2,1,5,184,3.5520
1996,2,2,1,64,1.9129
1996,2,2,2,74,3.4049
1996,2,2,3,85,4.9532
1996,2,2,4,84,3.7090
1996,2,2,5,89,1.4054
1996,2,3,1,103,1.3805
1996,2,3,2,117,1.0524
1996,2,3,3,110,0.4655
1996,2,3,4,135,2.2745
1996,2,3,5,102,-0.7324
1996,3,1,1,180,2.8261
1996,3,1,2,96,6.7895
1996,3,1,3,93,0.3919
1996,3,1,4,97,2.0614
1996,3,1,5,183,2.3593
1996,3,2,1,64,1.7270
1996,3,2,2,74,5.1810
1996,3,2,3,85,1.7292
1996,3,2,4,84,2.6976
1996,3,2,5,89,1.6338
1996,3,3,1,103,1.9616
1996,3,3,2,117,-0.7701
1996,3,3,3,110,1.2701
1996,3,3,4,134,0.2183
1996,3,3,5,101,1.4480
1996,4,1,1,178,7.6115
1996,4,1,2,95,4.1706
1996,4,1,3,93,7.5009
1996,4,1,4,95,3.8874
1996,4,1,5,183,5.5562
1996,4,2,1,63,5.6503
1996,4,2,2,74,5.7244
1996,4,2,3,85,2.5779
1996,4,2,4,84,5.2904
1996,4,2,5,88,4.9643
1996,4,3,1,102,1.1263
1996,4,3,2,117,2.2068
1996,4,3,3,110,1.3858
1996,4,3,4,134,1.9485
1996,4,3,5,100,3.2084
1996,5,1,1,179,6.0422
1996,5,1,2,93,5.0740
1996,5,1,3,92,5.3688
1996,5,1,4,95,5.1118
1996,5,1,5,182,6.8128
1996,5,2,1,63,5.3858
1996,5,2,2,74,1.9863
1996,5,2,3,85,3.9869
1996,5,2,4,84,3.8265
1996,5,2,5,88,3.6443
1996,5,3,1,102,1.2531
1996,5,3,2,117,3.3103
1996,5,3,3,108,4.8777
1996,5,3,4,134,2.3383
1996,5,3,5,100,1.3895
1996,6,1,1,178,-6.0370
1996,6,1,2,92,-4.3599
1996,6,1,3,91,-2.8527
1996,6,1,4,94,-4.3947
1996,6,1,5,178,-2.7306
1996,6,2,1,62,-2.2010
1996,6,2,2,74,-1.6452
1996,6,2,3,85,-1.8143
1996,6,2,4,83,-3.2109
1996,6,2,5,88,-3.5981
1996,6,3,1,102,-0.9097
1996,6,3,2,117,2.0091
1996,6,3,3,108,2.0289
1996,6,3,4,134,-0.6576
1996,6,3,5,100,-1.4270
1996,7,1,1,181,-7.3746
1996,7,1,2,140,-5.4639
1996,7,1,3,108,-4.3316
1996,7,1,4,101,-3.5603
1996,7,1,5,186,-6.7763
1996,7,2,1,95,-10.8589
1996,7,2,2,75,-9.0871
1996,7,2,3,84,-7.9696
1996,7,2,4,95,-6.0530
1996,7,2,5,91,-9.0267
1996,7,3,1,112,-5.1232
1996,7,3,2,130,-4.8925
1996,7,3,3,138,-5.1834
1996,7,3,4,120,-4.6825
1996,7,3,5,112,-4.6463
1996,8,1,1,179,2.8742
1996,8,1,2,139,5.4877
1996,8,1,3,108,3.4141
1996,8,1,4,101,5.2708
1996,8,1,5,185,2.7673
1996,8,2,1,93,4.3827
1996,8,2,2,75,5.2860
1996,8,2,3,84,5.7086
1996,8,2,4,94,4.6245
1996,8,2,5,91,5.8907
1996,8,3,1,111,1.2123
1996,8,3,2,129,-0.0097
1996,8,3,3,138,3.6498
1996,8,3,4,120,2.9647
1996,8,3,5,111,2.6584
1996,9,1,1,178,2.2857
1996,9,1,2,138,1.6008
1996,9,1,3,108,0.2601
1996,9,1,4,100,2.9644
1996,9,1,5,184,3.2143
1996,9,2,1,93,3.4441
1996,9,2,2,75,1.8165
1996,9,2,3,84,1.8456
1996,9,2,4,94,0.7739
1996,9,2,5,91,3.9704
1996,9,3,1,110,5.8002
1996,9,3,2,129,6.6409
1996,9,3,3,138,5.1723
1996,9,3,4,120,4.8348
1996,9,3,5,111,6.6270
1996,10,1,1,176,0.2756
1996,10,1,2,138,2.1390
1996,10,1,3,107,-0.6937
1996,10,1,4,100,0.6329
1996,10,1,5,182,2.0591
1996,10,2,1,92,-0.0360
1996,10,2,2,75,0.6861
1996,10,2,3,84,-1.5470
1996,10,2,4,94,2.0656
1996,10,2,5,91,-0.3317
1996,10,3,1,110,1.0504
1996,10,3,2,129,1.1075
1996,10,3,3,138,2.4119
1996,10,3,4,119,-1.4916
1996,10,3,5,111,4.5156
1996,11,1,1,176,4.0852
1996,11,1,2,137,3.9845
1996,11,1,3,106,2.8521
1996,11,1,4,99,3.8284
1996,11,1,5,180,4.3903
1996,11,2,1,92,4.1768
1996,11,2,2,75,5.7685
1996,11,2,3,84,5.0793
1996,11,2,4,94,4.2176
1996,11,2,5,91,3.9139
1996,11,3,1,108,4.4340
1996,11,3,2,129,8.7941
1996,11,3,3,138,6.5769
1996,11,3,4,119,6.8635
1996,11,3,5,111,7.7255
1996,12,1,1,176,3.4830
1996,12,1,2,136,3.9400
1996,12,1,3,105,1.9487
1996,12,1,4,99,0.8251
1996,12,1,5,180,3.9439
1996,12,2,1,91,2.2856
1996,12,2,2,75,1.4378
1996,12,2,3,84,0.9772
1996,12,2,4,94,3.1731
1996,12,2,5,91,2.7058
1996,12,3,1,108,-1.0085
1996,12,3,2,128,-2.2034
1996,12,3,3,138,-1.7516
1996,12,3,4,119,-2.5753
1996,12,3,5,111,-0.1873
1997,1,1,1,175,4.5446
1997,1,1,2,136,0.6574
1997,1,1,3,105,2.9965
1997,1,1,4,97,2.7193
1997,1,1,5,180,6.6509
1997,1,2,1,89,5.4982
1997,1,2,2,75,3.3364
1997,1,2,3,84,0.5551
1997,1,2,4,94,0.7626
1997,1,2,5,90,3.6375
1997,1,3,1,108,4.0716
1997,1,3,2,127,6.4790
1997,1,3,3,138,6.9238
1997,1,3,4,118,4.0783
1997,1,3,5,110,7.5222
1997,2,1,1,173,-3.4929
1997,2,1,2,136,-3.6478
1997,2,1,3,104,-0.4146
1997,2,1,4,96,0.0951
1997,2,1,5,179,-3.3931
1997,2,2,1,89,-0.7709
1997,2,2,2,75,-1.0741
1997,2,2,3,83,-0.6108
1997,2,2,4,94,-1.8039
1997,2,2,5,90,-1.9031
1997,2,3,1,108,-0.2371
1997,2,3,2,127,1.0515
1997,2,3,3,137,0.8714
1997,2,3,4,118,0.3431
1997,2,3,5,109,-2.7511
1997,3,1,1,173,-2.5557
1997,3,1,2,136,-1.6622
1997,3,1,3,104,-1.7470
1997,3,1,4,96,-3.1313
1997,3,1,5,175,-3.4315
1997,3,2,1,88,-2.0085
1997,3,2,2,74,-4.1347
1997,3,2,3,83,-2.0050
1997,3,2,4,94,-2.5031
1997,3,2,5,90,-2.6316
1997,3,3,1,108,-2.1645
1997,3,3,2,127,-5.3503
1997,3,3,3,137,-4.1291
1997,3,3,4,118,-3.2783
1997,3,3,5,109,-3.0414
1997,4,1,1,172,-2.1747
1997,4,1,2,135,-4.3835
1997,4,1,3,104,-3.5884
1997,4,1,4,96,-3.0966
1997,4,1,5,174,-2.1838
1997,4,2,1,87,2.8742
1997,4,2,2,74,-0.2371
1997,4,2,3,83,2.8099
1997,4,2,4,93,0.6745
1997,4,2,5,90,1.6792
1997,4,3,1,108,1.1861
1997,4,3,2,127,4.8790
1997,4,3,3,137,8.8558
1997,4,3,4,118,5.2096
1997,4,3,5,109,4.7960
1997,5,1,1,171,7.5638
1997,5,1,2,134,8.1945
1997,5,1,3,103,6.1598
1997,5,1,4,96,9.5499
1997,5,1,5,171,12.0111
1997,5,2,1,85,10.3628
1997,5,2,2,73,11.2813
1997,5,2,3,83,9.4786
1997,5,2,4,93,9.7446
1997,5,2,5,90,11.1830
1997,5,3,1,106,5.4857
1997,5,3,2,127,6.5611
1997,5,3,3,137,6.5508
1997,5,3,4,118,6.8331
1997,5,3,5,109,6.0139
1997,6,1,1,170,7.0511
1997,6,1,2,134,3.9847
1997,6,1,3,102,4.9517
1997,6,1,4,96,6.9611
1997,6,1,5,171,4.4396
1997,6,2,1,85,4.8754
1997,6,2,2,73,2.6497
1997,6,2,3,82,1.1974
1997,6,2,4,93,4.7631
1997,6,2,5,90,5.9563
1997,6,3,1,106,2.8619
1997,6,3,2,127,5.1439
1997,6,3,3,137,4.1077
1997,6,3,4,117,5.5898
1997,6,3,5,108,2.8610
1997,7,1,1,221,8.2422
1997,7,1,2,93,3.0456
1997,7,1,3,111,5.5245
1997,7,1,4,125,6.7512
1997,7,1,5,215,5.3086
1997,7,2,1,79,5.1695
1997,7,2,2,85,5.1473
1997,7,2,3,86,3.9800
1997,7,2,4,109,6.0855
1997,7,2,5,82,7.4625
1997,7,3,1,116,7.4713
1997,7,3,2,141,7.7549
1997,7,3,3,167,5.8869
1997,7,3,4,113,5.6341
1997,7,3,5,124,7.7423
1997,8,1,1,220,4.7925
1997,8,1,2,92,4.0871
1997,8,1,3,111,1.8698
1997,8,1,4,125,4.4253
1997,8,1,5,214,4.3115
1997,8,2,1,78,4.1982
1997,8,2,2,85,2.6912
1997,8,2,3,85,4.4627
1997,8,2,4,108,3.4395
1997,8,2,5,82,3.4739
1997,8,3,1,115,-2.8828
1997,8,3,2,140,-5.5061
1997,8,3,3,167,-5.9916
1997,8,3,4,113,-5.2882
1997,8,3,5,123,-1.9350
1997,9,1,1,219,7.3781
1997,9,1,2,92,5.3873
1997,9,1,3,111,6.9118
1997,9,1,4,124,9.7829
1997,9,1,5,213,9.1898
1997,9,2,1,77,6.2013
1997,9,2,2,84,8.1975
1997,9,2,3,85,6.7610
1997,9,2,4,105,5.9660
1997,9,2,5,81,8.8658
1997,9,3,1,113,4.8425
1997,9,3,2,139,5.1731
1997,9,3,3,167,4.7973
1997,9,3,4,112,3.9948
1997,9,3,5,122,3.8163
1997,10,1,1,217,-2.5152
1997,10,1,2,92,-3.7021
1997,10,1,3,110,-2.5576
1997,10,1,4,123,-2.5121
1997,10,1,5,213,-3.0002
1997,10,2,1,77,-5.5366
1997,10,2,2,84,-4.4035
1997,10,2,3,85,-2.2090
1997,10,2,4,105,-3.8787
1997,10,2,5,80,-5.4901
1997,10,3,1,111,-3.9899
1997,10,3,2,138,-5.0077
1997,10,3,3,167,-3.1148
1997,10,3,4,112,-0.2140
1997,10,3,5,121,-5.8203
1997,11,1,1,216,-0.2355
1997,11,1,2,91,-0.8483
1997,11,1,3,109,-0.4815
1997,11,1,4,121,-0.5165
1997,11,1,5,212,-1.0409
1997,11,2,1,76,-2.1211
1997,11,2,2,84,0.0729
1997,11,2,3,84,1.0342
1997,11,2,4,104,1.3191
1997,11,2,5,80,-0.1733
1997,11,3,1,109,3.0358
1997,11,3,2,137,4.1725
1997,11,3,3,167,8.0340
1997,11,3,4,112,4.7499
1997,11,3,5,121,2.4147
1997,12,1,1,215,-0.2853
1997,12,1,2,89,-0.8007
1997,12,1,3,107,-0.0239
1997,12,1,4,121,0.7989
1997,12,1,5,211,-0.1772
1997,12,2,1,72,-0.7034
1997,12,2,2,83,2.0876
1997,12,2,3,83,0.8092
1997,12,2,4,104,0.5697
1997,12,2,5,80,0.0225
1997,12,3,1,109,2.4231
1997,12,3,2,137,2.8059
1997,12,3,3,167,0.7790
1997,12,3,4,111,0.7645
1997,12,3,5,121,-0.2284
1998,1,1,1,212,-0.5847
1998,1,1,2,89,-0.9529
1998,1,1,3,107,-0.2612
1998,1,1,4,119,-0.5413
1998,1,1,5,209,0.0501
1998,1,2,1,71,-0.6391
1998,1,2,2,81,-0.2193
1998,1,2,3,83,-0.6242
1998,1,2,4,103,-2.3600
1998,1,2,5,80,-1.4726
1998,1,3,1,109,-0.6454
1998,1,3,2,137,0.6664
1998,1,3,3,167,1.7967
1998,1,3,4,111,4.1272
1998,1,3,5,121,1.5759
1998,2,1,1,212,5.3547
1998,2,1,2,89,5.1673
1998,2,1,3,106,5.8792
1998,2,1,4,117,7.2917
1998,2,1,5,208,3.8704
1998,2,2,1,71,8.6088
1998,2,2,2,80,8.2896
1998,2,2,3,80,6.9142
1998,2,2,4,103,7.5865
1998,2,2,5,80,8.5880
1998,2,3,1,109,6.3591
1998,2,3,2,136,7.2443
1998,2,3,3,166,5.8137
1998,2,3,4,111,7.2039
1998,2,3,5,121,6.6669
1998,3,1,1,209,5.7687
1998,3,1,2,89,4.6107
1998,3,1,3,105,4.9858
1998,3,1,4,116,4.0955
1998,3,1,5,204,4.6177
1998,3,2,1,71,3.2292
1998,3,2,2,80,5.9580
1998,3,2,3,80,3.1202
1998,3,2,4,102,3.9333
1998,3,2,5,80,4.3553
1998,3,3,1,109,4.0580
1998,3,3,2,136,2.3192
1998,3,3,3,166,7.4023
1998,3,3,4,111,6.3244
1998,3,3,5,121,1.4813
1998,4,1,1,208,1.6439
1998,4,1,2,88,1.8844
1998,4,1,3,105,1.2342
1998,4,1,4,115,2.6301
1998,4,1,5,203,2.1635
1998,4,2,1,71,1.6139
1998,4,2,2,80,-0.2177
1998,4,2,3,80,-1.8414
1998,4,2,4,99,0.9821
1998,4,2,5,80,0.9063
1998,4,3,1,107,0.1868
1998,4,3,2,136,1.2601
1998,4,3,3,166,-1.4455
1998,4,3,4,111,0.8288
1998,4,3,5,120,1.2166
1998,5,1,1,204,-4.7341
1998,5,1,2,88,-2.3732
1998,5,1,3,101,-4.8565
1998,5,1,4,114,-2.1144
1998,5,1,5,201,-3.4709
1998,5,2,1,71,-4.7709
1998,5,2,2,79,-4.1324
1998,5,2,3,80,-2.8393
1998,5,2,4,98,-4.6454
1998,5,2,5,80,-5.4892
1998,5,3,1,107,-2.1009
1998,5,3,2,134,-3.0983
1998,5,3,3,166,-0.2446
1998,5,3,4,111,-2.4195
1998,5,3,5,120,-1.6604
1998,6,1,1,204,0.0463
1998,6,1,2,88,-0.8246
1998,6,1,3,101,0.2103
1998,6,1,4,114,-3.5882
1998,6,1,5,199,0.1751
1998,6,2,1,71,-1.5656
1998,6,2,2,78,0.1316
1998,6,2,3,80,-0.8826
1998,6,2,4,98,-0.5139
1998,6,2,5,80,-1.9444
1998,6,3,1,106,-1.1934
1998,6,3,2,132,5.2314
1998,6,3,3,165,3.8869
1998,6,3,4,111,7.7861
1998,6,3,5,120,0.5803
1998,7,1,1,186,-8.7480
1998,7,1,2,110,-5.8395
1998,7,1,3,107,-6.0049
1998,7,1,4,107,-6.6530
1998,7,1,5,236,-6.9225
1998,7,2,1,88,-7.8438
1998,7,2,2,94,-9.1472
1998,7,2,3,77,-7.2212
1998,7,2,4,99,-6.8799
1998,7,2,5,96,-9.1433
1998,7,3,1,128,-1.2916
1998,7,3,2,143,-2.3584
1998,7,3,3,161,-0.7309
1998,7,3,4,131,-1.9358
1998,7,3,5,116,-0.9469
1998,8,1,1,185,-16.0354
1998,8,1,2,110,-15.4322
1998,8,1,3,107,-14.4838
1998,8,1,4,107,-13.4379
1998,8,1,5,235,-19.7324
1998,8,2,1,88,-17.4786
1998,8,2,2,93,-14.3828
1998,8,2,3,76,-13.9514
1998,8,2,4,98,-12.7438
1998,8,2,5,96,-19.2606
1998,8,3,1,127,-12.1644
1998,8,3,2,143,-13.3158
1998,8,3,3,160,-8.1884
1998,8,3,4,131,-11.9132
1998,8,3,5,115,-16.7089
1998,9,1,1,184,4.5625
1998,9,1,2,110,-0.1519
1998,9,1,3,106,0.3637
1998,9,1,4,106,1.4082
1998,9,1,5,235,3.0372
1998,9,2,1,86,4.3613
1998,9,2,2,91,3.1580
1998,9,2,3,76,5.3950
1998,9,2,4,96,4.1705
1998,9,2,5,96,7.9895
1998,9,3,1,126,9.9865
1998,9,3,2,141,6.5568
1998,9,3,3,159,5.7378
1998,9,3,4,129,6.9482
1998,9,3,5,115,6.8324
1998,10,1,1,183,2.5136
1998,10,1,2,110,3.2892
1998,10,1,3,105,5.7415
1998,10,1,4,106,1.3954
1998,10,1,5,234,1.3448
1998,10,2,1,86,5.9229
1998,10,2,2,91,8.5565
1998,10,2,3,76,3.9412
1998,10,2,4,96,2.3298
1998,10,2,5,96,9.5919
1998,10,3,1,126,6.7978
1998,10,3,2,140,7.1347
1998,10,3,3,159,8.8895
1998,10,3,4,128,6.4524
1998,10,3,5,113,5.6262
1998,11,1,1,179,6.1740
1998,11,1,2,110,6.6652
1998,11,1,3,105,10.3200
1998,11,1,4,105,5.4742
1998,11,1,5,234,4.2649
1998,11,2,1,86,6.6599
1998,11,2,2,90,4.7163
1998,11,2,3,76,3.7101
1998,11,2,4,96,5.2360
1998,11,2,5,95,5.6391
1998,11,3,1,125,6.1931
1998,11,3,2,138,6.9617
1998,11,3,3,158,6.5355
1998,11,3,4,127,7.0951
1998,11,3,5,113,2.7024
1998,12,1,1,178,1.0528
1998,12,1,2,108,2.9004
1998,12,1,3,105,-1.1183
1998,12,1,4,104,1.2550
1998,12,1,5,232,1.8763
1998,12,2,1,86,4.6036
1998,12,2,2,90,5.9305
1998,12,2,3,76,7.4011
1998,12,2,4,96,5.2440
1998,12,2,5,95,3.8757
1998,12,3,1,125,5.4681
1998,12,3,2,137,5.5441
1998,12,3,3,158,3.8993
1998,12,3,4,126,8.0420
1998,12,3,5,113,8.0357
1999,1,1,1,177,5.1711
1999,1,1,2,106,-0.4403
1999,1,1,3,103,1.6139
1999,1,1,4,104,3.7373
1999,1,1,5,230,2.7604
1999,1,2,1,86,1.0380
1999,1,2,2,89,-2.1592
1999,1,2,3,76,-5.1749
1999,1,2,4,96,-3.6125
1999,1,2,5,94,-0.6728
1999,1,3,1,125,2.9482
1999,1,3,2,137,3.0766
1999,1,3,3,158,0.6959
1999,1,3,4,126,5.7849
1999,1,3,5,112,5.0937
1999,2,1,1,175,-5.2435
1999,2,1,2,105,-4.8522
1999,2,1,3,103,-7.3189
1999,2,1,4,104,-5.8071
1999,2,1,5,226,-7.5330
1999,2,2,1,86,-11.6454
1999,2,2,2,88,-7.0707
1999,2,2,3,76,-6.3368
1999,2,2,4,94,-7.2666
