year,month,rank_ME,rank_OL,nstocks,ret_vw
1994,11,1,2,328,-3.8805
1994,11,1,3,437,-2.6346
1994,11,1,4,597,-3.0800
1994,11,1,5,714,-2.6146
1994,11,2,1,166,-6.2464
1994,11,2,2,141,-1.9480
1994,11,2,3,137,-2.3240
1994,11,2,4,157,-3.6070
1994,11,2,5,141,-3.6160
1994,11,3,1,152,-3.3629
1994,11,3,2,150,-3.1489
1994,11,3,3,118,-3.6164
1994,11,3,4,98,-2.8175
1994,11,3,5,97,-2.8136
1994,12,1,1,495,-1.5518
1994,12,1,2,325,0.6250
1994,12,1,3,434,0.3992
1994,12,1,4,592,0.6879
1994,12,1,5,710,-2.6739
1994,12,2,1,165,1.6900
1994,12,2,2,141,2.6392
1994,12,2,3,136,3.9107
1994,12,2,4,157,0.8171
1994,12,2,5,140,0.4556
1994,12,3,1,151,0.6277
1994,12,3,2,150,1.9439
1994,12,3,3,118,2.0524
1994,12,3,4,98,0.7691
1994,12,3,5,97,-2.6750
1995,1,1,1,490,0.5920
1995,1,1,2,320,-1.4869
1995,1,1,3,429,2.3424
1995,1,1,4,590,1.4937
1995,1,1,5,704,1.4696
1995,1,2,1,162,-1.7852
1995,1,2,2,141,-3.1823
1995,1,2,3,135,-2.3642
1995,1,2,4,157,-2.5677
1995,1,2,5,139,-1.7117
1995,1,3,1,151,2.9346
1995,1,3,2,150,0.5281
1995,1,3,3,118,1.5192
1995,1,3,4,98,-0.2563
1995,1,3,5,95,2.2008
1995,2,1,1,488,1.3662
1995,2,1,2,319,3.0345
1995,2,1,3,428,4.1770
1995,2,1,4,582,1.9615
1995,2,1,5,703,2.4211
1995,2,2,1,162,3.9036
1995,2,2,2,141,6.1113
1995,2,2,3,133,4.3641
1995,2,2,4,155,2.5670
1995,2,2,5,138,2.2958
1995,2,3,1,149,4.8030
1995,2,3,2,150,4.3374
1995,2,3,3,118,4.1020
1995,2,3,4,98,2.9055
1995,2,3,5,95,1.8111
1995,3,1,1,486,2.5407
1995,3,1,2,315,2.2396
1995,3,1,3,425,1.8068
1995,3,1,4,578,-0.0115
1995,3,1,5,698,1.7027
1995,3,2,1,160,6.2282
1995,3,2,2,141,3.1021
1995,3,2,3,133,5.2780
1995,3,2,4,155,0.3576
1995,3,2,5,138,1.3203
1995,3,3,1,148,4.3474
1995,3,3,2,149,3.9156
1995,3,3,3,118,2.5410
1995,3,3,4,97,4.1512
1995,3,3,5,95,3.8838
1995,4,1,1,479,2.6068
1995,4,1,2,311,2.0933
1995,4,1,3,421,4.4532
1995,4,1,4,575,3.5424
1995,4,1,5,692,2.9600
1995,4,2,1,160,1.6161
1995,4,2,2,139,3.7617
1995,4,2,3,133,4.1021
1995,4,2,4,155,1.1860
1995,4,2,5,138,0.2226
1995,4,3,1,148,3.2195
1995,4,3,2,148,3.8800
1995,4,3,3,117,2.8429
1995,4,3,4,96,4.0080
1995,4,3,5,95,-2.4779
1995,5,1,1,476,3.2819
1995,5,1,2,309,0.2927
1995,5,1,3,415,1.9718
1995,5,1,4,573,1.8884
1995,5,1,5,687,1.0245
1995,5,2,1,160,-0.6406
1995,5,2,2,138,0.4963
1995,5,2,3,133,0.6569
1995,5,2,4,154,1.1275
1995,5,2,5,138,0.0793
1995,5,3,1,148,3.4809
1995,5,3,2,148,3.1309
1995,5,3,3,117,3.9591
1995,5,3,4,96,3.5193
1995,5,3,5,95,1.5764
1995,6,1,1,469,6.6810
1995,6,1,2,307,9.7897
1995,6,1,3,412,6.7257
1995,6,1,4,568,6.3040
1995,6,1,5,679,7.2155
1995,6,2,1,159,4.5303
1995,6,2,2,138,7.2734
1995,6,2,3,133,9.1634
1995,6,2,4,153,2.9366
1995,6,2,5,138,4.6945
1995,6,3,1,148,4.4602
1995,6,3,2,147,3.4314
1995,6,3,3,116,2.9884
1995,6,3,4,95,2.9930
1995,6,3,5,94,4.5002
1995,7,1,1,499,4.8042
1995,7,1,2,322,7.5026
1995,7,1,3,481,6.3889
1995,7,1,4,629,5.7583
1995,7,1,5,749,5.4148
1995,7,2,1,201,4.4629
1995,7,2,2,149,7.3484
1995,7,2,3,171,7.0479
1995,7,2,4,176,7.6032
1995,7,2,5,156,6.9125
1995,7,3,1,190,4.3908
1995,7,3,2,175,3.3514
1995,7,3,3,142,3.4123
1995,7,3,4,108,3.8315
1995,7,3,5,94,4.4996
1995,8,1,1,494,4.4303
1995,8,1,2,321,3.9281
1995,8,1,3,481,2.6921
1995,8,1,4,626,2.6213
1995,8,1,5,740,2.8362
1995,8,2,1,197,0.7194
1995,8,2,2,149,0.3877
1995,8,2,3,170,1.9530
1995,8,2,4,176,1.0205
1995,8,2,5,155,-0.9775
1995,8,3,1,188,0.9171
1995,8,3,2,174,0.3620
1995,8,3,3,141,-0.6339
1995,8,3,4,108,-0.7649
1995,8,3,5,94,-2.9579
1995,9,1,1,486,1.1398
1995,9,1,2,319,3.1599
1995,9,1,3,478,1.4649
1995,9,1,4,620,2.1131
1995,9,1,5,734,2.9773
1995,9,2,1,197,1.3527
1995,9,2,2,148,2.4514
1995,9,2,3,168,1.5196
1995,9,2,4,176,0.3599
1995,9,2,5,155,1.6342
1995,9,3,1,188,2.6257
1995,9,3,2,174,3.5646
1995,9,3,3,141,3.8017
1995,9,3,4,107,3.2542
1995,9,3,5,93,1.7650
1995,10,1,1,481,-6.8256
1995,10,1,2,318,-6.0800
1995,10,1,3,476,-6.5660
1995,10,1,4,616,-5.5926
1995,10,1,5,727,-4.7393
1995,10,2,1,195,-6.4810
1995,10,2,2,148,-6.1715
1995,10,2,3,168,-8.0299
1995,10,2,4,176,-7.4113
1995,10,2,5,154,-6.2699
1995,10,3,1,188,1.1690
1995,10,3,2,173,-1.1340
1995,10,3,3,141,0.2302
1995,10,3,4,107,-0.2581
1995,10,3,5,93,-4.9154
1995,11,1,1,480,0.7403
1995,11,1,2,316,-0.1520
1995,11,1,3,471,1.9523
1995,11,1,4,611,2.5755
1995,11,1,5,722,1.7999
1995,11,2,1,194,4.0110
1995,11,2,2,147,3.4515
1995,11,2,3,166,6.7768
1995,11,2,4,176,2.6991
1995,11,2,5,153,5.6771
1995,11,3,1,186,1.1644
1995,11,3,2,173,5.5172
1995,11,3,3,141,3.9981
1995,11,3,4,107,4.3951
1995,11,3,5,93,4.3001
1995,12,1,1,474,1.0456
1995,12,1,2,312,2.9240
1995,12,1,3,469,0.1439
1995,12,1,4,607,0.5442
1995,12,1,5,716,0.2879
1995,12,2,1,193,3.9462
1995,12,2,2,146,3.3892
1995,12,2,3,164,-0.5272
1995,12,2,4,176,0.0636
1995,12,2,5,153,-0.6862
1995,12,3,1,185,2.6993
1995,12,3,2,173,0.5287
1995,12,3,3,141,0.4436
1995,12,3,4,106,1.3931
1995,12,3,5,93,-1.2772
1996,1,1,1,469,3.3237
1996,1,1,2,311,0.5630
1996,1,1,3,461,-0.3110
1996,1,1,4,605,-0.8535
1996,1,1,5,711,0.5269
1996,1,2,1,192,1.1610
1996,1,2,2,146,1.3999
1996,1,2,3,164,0.0721
1996,1,2,4,176,-2.5391
1996,1,2,5,153,-2.5414
1996,1,3,1,184,2.7568
1996,1,3,2,173,4.7922
1996,1,3,3,140,1.7019
1996,1,3,4,106,1.7574
1996,1,3,5,93,-1.3256
1996,2,1,1,464,3.0520
1996,2,1,2,309,6.2881
1996,2,1,3,455,2.3031
1996,2,1,4,603,4.8461
1996,2,1,5,705,3.4025
1996,2,2,1,190,4.3117
1996,2,2,2,145,4.1819
1996,2,2,3,160,4.4397
1996,2,2,4,176,4.2744
1996,2,2,5,152,4.7350
1996,2,3,1,182,0.7664
1996,2,3,2,173,1.4000
1996,2,3,3,140,3.2594
1996,2,3,4,106,2.0837
1996,2,3,5,93,3.8975
1996,3,1,1,460,2.6762
1996,3,1,2,307,6.7977
1996,3,1,3,453,3.0883
1996,3,1,4,598,2.0357
1996,3,1,5,698,5.2155
1996,3,2,1,188,2.0933
1996,3,2,2,145,1.7729
1996,3,2,3,159,1.4841
1996,3,2,4,175,0.7240
1996,3,2,5,152,7.5693
1996,3,3,1,182,1.1321
1996,3,3,2,172,-0.5294
1996,3,3,3,139,1.2637
1996,3,3,4,105,1.0930
1996,3,3,5,93,5.1213
1996,4,1,1,457,7.9790
1996,4,1,2,305,11.4303
1996,4,1,3,449,8.3738
1996,4,1,4,596,8.5902
1996,4,1,5,697,9.1908
1996,4,2,1,187,8.7566
1996,4,2,2,145,7.6046
1996,4,2,3,159,6.1377
1996,4,2,4,175,5.3914
1996,4,2,5,150,12.0249
1996,4,3,1,179,3.1677
1996,4,3,2,171,1.6209
1996,4,3,3,138,3.0422
1996,4,3,4,105,3.0973
1996,4,3,5,93,3.9261
1996,5,1,1,456,8.8283
1996,5,1,2,305,8.6811
1996,5,1,3,448,6.4158
1996,5,1,4,589,8.8815
1996,5,1,5,690,9.6690
1996,5,2,1,186,6.5572
1996,5,2,2,145,6.5485
1996,5,2,3,159,1.6268
1996,5,2,4,175,5.0279
1996,5,2,5,150,10.6733
1996,5,3,1,179,2.9094
1996,5,3,2,170,2.1673
1996,5,3,3,138,3.1249
1996,5,3,4,104,2.4454
1996,5,3,5,93,5.3945
1996,6,1,1,448,-5.9809
1996,6,1,2,304,-8.1648
1996,6,1,3,448,-5.9470
1996,6,1,4,582,-5.2930
1996,6,1,5,683,-5.4147
1996,6,2,1,182,-2.1591
1996,6,2,2,144,-5.3936
1996,6,2,3,156,-6.5595
1996,6,2,4,175,-5.7651
1996,6,2,5,150,-6.5100
1996,6,3,1,178,-1.6050
1996,6,3,2,170,-0.9098
1996,6,3,3,138,1.1561
1996,6,3,4,104,-2.3593
1996,6,3,5,93,-0.6665
1996,7,1,1,465,-11.0675
1996,7,1,2,366,-11.8583
1996,7,1,3,472,-10.3453
1996,7,1,4,649,-8.8795
1996,7,1,5,783,-7.9627
1996,7,2,1,262,-12.7379
1996,7,2,2,170,-9.3026
1996,7,2,3,164,-8.9554
1996,7,2,4,170,-9.9586
1996,7,2,5,176,-11.2606
1996,7,3,1,207,-5.8623
1996,7,3,2,192,-4.7581
1996,7,3,3,130,-5.8546
1996,7,3,4,121,-5.5367
1996,7,3,5,111,-5.4657
1996,8,1,1,462,3.1499
1996,8,1,2,362,4.4801
1996,8,1,3,470,3.5294
1996,8,1,4,645,3.6605
1996,8,1,5,775,5.1584
1996,8,2,1,259,6.5185
1996,8,2,2,169,6.1903
1996,8,2,3,163,6.9211
1996,8,2,4,170,5.1896
1996,8,2,5,174,5.9806
1996,8,3,1,206,2.6492
1996,8,3,2,191,2.0316
1996,8,3,3,130,1.9279
1996,8,3,4,121,3.4629
1996,8,3,5,110,6.4757
1996,9,1,1,458,1.8930
1996,9,1,2,358,2.1160
1996,9,1,3,466,2.1392
1996,9,1,4,637,2.1091
1996,9,1,5,768,4.0298
1996,9,2,1,256,5.0360
1996,9,2,2,169,5.4150
1996,9,2,3,163,1.6176
1996,9,2,4,168,4.1251
1996,9,2,5,174,4.1878
1996,9,3,1,206,6.2171
1996,9,3,2,190,5.5344
1996,9,3,3,129,5.6984
1996,9,3,4,120,5.6341
1996,9,3,5,110,5.8339
1996,10,1,1,454,-4.1489
1996,10,1,2,353,-3.7311
1996,10,1,3,461,-1.0649
1996,10,1,4,635,-2.2588
1996,10,1,5,761,-2.6432
1996,10,2,1,255,-2.5488
1996,10,2,2,169,-3.0788
1996,10,2,3,163,-1.5367
1996,10,2,4,165,-2.7867
1996,10,2,5,174,-1.7955
1996,10,3,1,204,2.0357
1996,10,3,2,190,0.8509
1996,10,3,3,128,0.1094
1996,10,3,4,120,0.0759
1996,10,3,5,110,-0.5311
1996,11,1,1,452,0.8486
1996,11,1,2,352,3.5224
1996,11,1,3,456,4.4035
1996,11,1,4,629,1.7121
1996,11,1,5,756,1.8098
1996,11,2,1,254,2.6735
1996,11,2,2,168,3.9516
1996,11,2,3,163,4.5637
1996,11,2,4,165,3.1062
1996,11,2,5,172,2.2072
1996,11,3,1,204,7.6516
1996,11,3,2,188,7.7653
1996,11,3,3,128,7.7260
1996,11,3,4,120,5.5203
1996,11,3,5,110,4.1183
1996,12,1,1,449,-0.1580
1996,12,1,2,351,0.3477
1996,12,1,3,453,1.1414
1996,12,1,4,624,1.9447
1996,12,1,5,749,0.8198
1996,12,2,1,252,0.9418
1996,12,2,2,168,2.1354
1996,12,2,3,163,0.3932
1996,12,2,4,165,2.6437
1996,12,2,5,170,1.6037
1996,12,3,1,203,-1.3511
1996,12,3,2,188,-0.8711
1996,12,3,3,128,-1.2822
1996,12,3,4,120,-1.2566
1996,12,3,5,110,-2.5381
1997,1,1,1,443,5.7132
1997,1,1,2,347,6.0429
1997,1,1,3,448,5.4441
1997,1,1,4,619,5.5157
1997,1,1,5,738,5.3867
1997,1,2,1,250,3.0115
1997,1,2,2,167,3.6315
1997,1,2,3,162,3.4977
1997,1,2,4,164,4.1987
1997,1,2,5,170,-1.3669
1997,1,3,1,200,8.9385
1997,1,3,2,188,5.6770
1997,1,3,3,127,4.9295
1997,1,3,4,119,4.2982
1997,1,3,5,109,3.6536
1997,2,1,1,440,-5.1820
1997,2,1,2,346,-3.6432
1997,2,1,3,443,-3.0845
1997,2,1,4,615,-3.6155
1997,2,1,5,725,-2.8843
1997,2,2,1,249,-6.5255
1997,2,2,2,167,-5.2968
1997,2,2,3,161,-4.1317
1997,2,2,4,164,-2.5736
1997,2,2,5,169,-2.6623
1997,2,3,1,198,-2.3100
1997,2,3,2,187,-0.2710
1997,2,3,3,126,0.4789
1997,2,3,4,119,-2.1699
1997,2,3,5,109,2.5661
1997,3,1,1,438,-5.8708
1997,3,1,2,344,-6.0999
1997,3,1,3,438,-4.1481
1997,3,1,4,611,-4.4084
1997,3,1,5,719,-4.9568
1997,3,2,1,248,-5.7138
1997,3,2,2,167,-7.1336
1997,3,2,3,161,-3.6766
1997,3,2,4,162,-3.6165
1997,3,2,5,168,-3.7721
1997,3,3,1,198,-4.4602
1997,3,3,2,187,-5.7124
1997,3,3,3,126,-2.0015
1997,3,3,4,119,-1.4716
1997,3,3,5,109,-1.9125
1997,4,1,1,436,-4.1229
1997,4,1,2,341,-2.9788
1997,4,1,3,437,-1.7801
1997,4,1,4,604,-2.8924
1997,4,1,5,710,-4.2985
1997,4,2,1,245,-2.4164
1997,4,2,2,165,-0.4246
1997,4,2,3,160,-0.6174
1997,4,2,4,162,2.1298
1997,4,2,5,167,2.1188
1997,4,3,1,197,6.2314
1997,4,3,2,187,4.9941
1997,4,3,3,126,5.0806
1997,4,3,4,119,1.7699
1997,4,3,5,109,4.3345
1997,5,1,1,433,11.2284
1997,5,1,2,338,11.6878
1997,5,1,3,432,9.8637
1997,5,1,4,604,10.3364
1997,5,1,5,706,10.7321
1997,5,2,1,242,14.3425
1997,5,2,2,164,15.8748
1997,5,2,3,159,12.7577
1997,5,2,4,162,11.2123
1997,5,2,5,167,13.5581
1997,5,3,1,197,5.8508
1997,5,3,2,187,7.6397
1997,5,3,3,126,7.2787
1997,5,3,4,119,6.8988
1997,5,3,5,108,8.2993
1997,6,1,1,430,5.0203
1997,6,1,2,335,6.0749
1997,6,1,3,428,6.9827
1997,6,1,4,602,5.1237
1997,6,1,5,701,6.1634
1997,6,2,1,239,3.2244
1997,6,2,2,163,3.7321
1997,6,2,3,158,6.3300
1997,6,2,4,161,4.6236
1997,6,2,5,166,4.1472
1997,6,3,1,195,3.5661
1997,6,3,2,187,3.7871
1997,6,3,3,125,4.3620
1997,6,3,4,119,3.5886
1997,6,3,5,107,4.7610
1997,7,1,1,594,2.8380
1997,7,1,2,485,6.3567
1997,7,1,3,444,5.8179
1997,7,1,4,671,7.3562
1997,7,1,5,859,5.6004
1997,7,2,1,231,4.3882
1997,7,2,2,180,8.9765
1997,7,2,3,169,5.2487
1997,7,2,4,166,6.2137
1997,7,2,5,159,4.6863
1997,7,3,1,222,8.1021
1997,7,3,2,211,6.5707
1997,7,3,3,141,6.8875
1997,7,3,4,126,11.4208
1997,7,3,5,120,10.5922
1997,8,1,1,587,3.6083
1997,8,1,2,481,6.5321
1997,8,1,3,439,6.2897
1997,8,1,4,668,4.3516
1997,8,1,5,844,5.7854
1997,8,2,1,230,3.9140
1997,8,2,2,178,4.5699
1997,8,2,3,166,2.6848
1997,8,2,4,166,4.3188
1997,8,2,5,159,3.2951
1997,8,3,1,221,-3.2173
1997,8,3,2,210,-5.3473
1997,8,3,3,141,-4.5410
1997,8,3,4,124,-2.8317
1997,8,3,5,120,-2.0919
1997,9,1,1,583,11.1135
1997,9,1,2,481,8.2275
1997,9,1,3,436,7.9771
1997,9,1,4,665,7.9980
1997,9,1,5,832,8.6709
1997,9,2,1,225,9.1490
1997,9,2,2,174,6.5131
1997,9,2,3,163,7.0399
1997,9,2,4,163,5.6911
1997,9,2,5,156,6.7205
1997,9,3,1,219,4.7628
1997,9,3,2,210,3.6813
1997,9,3,3,140,4.7080
1997,9,3,4,123,6.2815
1997,9,3,5,120,5.2316
1997,10,1,1,577,-3.7156
1997,10,1,2,478,-4.6719
1997,10,1,3,436,-5.3702
1997,10,1,4,659,-3.5675
1997,10,1,5,817,-3.0539
1997,10,2,1,223,-4.1981
1997,10,2,2,173,-8.5535
1997,10,2,3,162,-6.3226
1997,10,2,4,162,-5.1958
1997,10,2,5,155,-4.9878
1997,10,3,1,218,-2.9654
1997,10,3,2,210,-3.9510
1997,10,3,3,136,-4.2455
1997,10,3,4,122,-6.2888
1997,10,3,5,120,-3.2184
1997,11,1,1,570,-4.4613
1997,11,1,2,474,-4.5444
1997,11,1,3,434,-3.2896
1997,11,1,4,652,-1.6546
1997,11,1,5,805,-0.7385
1997,11,2,1,220,-5.4550
1997,11,2,2,172,-3.1270
1997,11,2,3,161,-1.9584
1997,11,2,4,159,-1.0267
1997,11,2,5,155,2.0957
1997,11,3,1,216,2.4122
1997,11,3,2,209,5.1128
1997,11,3,3,136,1.6829
1997,11,3,4,122,0.5408
1997,11,3,5,119,5.4495
1997,12,1,1,565,-3.4245
1997,12,1,2,470,-4.1851
1997,12,1,3,431,-3.9758
1997,12,1,4,646,-3.2950
1997,12,1,5,799,-3.6083
1997,12,2,1,219,0.3725
1997,12,2,2,169,-1.6679
1997,12,2,3,159,-0.9943
1997,12,2,4,157,1.0215
1997,12,2,5,154,-1.6463
1997,12,3,1,214,0.6925
1997,12,3,2,209,1.4281
1997,12,3,3,136,-0.2811
1997,12,3,4,122,-1.3388
1997,12,3,5,119,0.2418
1998,1,1,1,553,-0.8836
1998,1,1,2,464,-0.6445
1998,1,1,3,425,0.7710
1998,1,1,4,640,0.4625
1998,1,1,5,788,-0.2786
1998,1,2,1,218,-1.3010
1998,1,2,2,164,-1.6880
1998,1,2,3,157,-1.8117
1998,1,2,4,156,-0.6875
1998,1,2,5,149,1.0581
1998,1,3,1,213,4.2807
1998,1,3,2,209,1.3268
1998,1,3,3,136,-0.5196
1998,1,3,4,122,-0.6859
1998,1,3,5,119,2.4182
1998,2,1,1,550,6.1327
1998,2,1,2,461,7.4383
1998,2,1,3,418,4.9784
1998,2,1,4,635,5.7749
1998,2,1,5,772,7.6770
1998,2,2,1,216,8.4599
1998,2,2,2,163,10.2438
1998,2,2,3,156,9.5869
1998,2,2,4,154,7.6244
1998,2,2,5,147,9.6363
1998,2,3,1,211,6.9474
1998,2,3,2,208,7.2784
1998,2,3,3,136,7.6457
1998,2,3,4,122,8.3393
1998,2,3,5,119,11.7112
1998,3,1,1,542,6.3636
1998,3,1,2,453,4.2914
1998,3,1,3,413,5.1986
1998,3,1,4,631,5.3810
1998,3,1,5,766,4.8449
1998,3,2,1,215,5.6004
1998,3,2,2,162,2.8501
1998,3,2,3,156,3.6852
1998,3,2,4,152,3.1041
1998,3,2,5,147,4.0051
1998,3,3,1,211,4.9421
1998,3,3,2,206,4.3997
1998,3,3,3,136,4.0610
1998,3,3,4,122,2.4779
1998,3,3,5,119,4.1196
1998,4,1,1,538,1.7278
1998,4,1,2,449,1.9243
1998,4,1,3,403,3.4423
1998,4,1,4,622,2.2644
1998,4,1,5,756,4.0097
1998,4,2,1,211,1.1027
1998,4,2,2,160,-0.0588
1998,4,2,3,156,0.8210
1998,4,2,4,153,2.1931
1998,4,2,5,146,-0.4650
1998,4,3,1,208,2.6133
1998,4,3,2,206,0.8516
1998,4,3,3,136,-0.9554
1998,4,3,4,121,3.1195
1998,4,3,5,119,1.6684
1998,5,1,1,533,-5.5865
1998,5,1,2,447,-7.3589
1998,5,1,3,398,-4.4511
1998,5,1,4,612,-4.4590
1998,5,1,5,745,-4.5076
1998,5,2,1,209,-8.3497
1998,5,2,2,160,-7.0921
1998,5,2,3,156,-4.8130
1998,5,2,4,152,-6.1409
1998,5,2,5,144,-4.7662
1998,5,3,1,207,-4.8497
1998,5,3,2,205,-1.2801
1998,5,3,3,136,-1.4112
1998,5,3,4,120,-4.8441
1998,5,3,5,119,1.8242
1998,6,1,1,527,2.4764
1998,6,1,2,443,-2.3112
1998,6,1,3,395,1.9829
1998,6,1,4,608,-2.1303
1998,6,1,5,733,0.2845
1998,6,2,1,209,3.2755
1998,6,2,2,159,-1.7946
1998,6,2,3,156,-1.1125
1998,6,2,4,150,-0.5778
1998,6,2,5,143,2.9160
1998,6,3,1,205,6.0984
1998,6,3,2,204,3.9129
1998,6,3,3,136,1.6764
1998,6,3,4,120,-0.5663
1998,6,3,5,119,6.9677
1998,7,1,1,493,-6.7524
1998,7,1,2,436,-8.1185
1998,7,1,3,508,-9.1923
1998,7,1,4,682,-8.2299
1998,7,1,5,817,-5.4940
1998,7,2,1,204,-9.4011
1998,7,2,2,172,-9.9602
1998,7,2,3,173,-7.8791
1998,7,2,4,182,-7.1126
1998,7,2,5,171,-7.6961
1998,7,3,1,212,0.3326
1998,7,3,2,193,-1.4475
1998,7,3,3,148,-3.5410
1998,7,3,4,133,-4.5368
1998,7,3,5,155,0.2079
1998,8,1,1,488,-24.2259
1998,8,1,2,433,-21.8960
1998,8,1,3,497,-21.3740
1998,8,1,4,671,-21.0145
1998,8,1,5,807,-21.2719
1998,8,2,1,202,-23.7585
1998,8,2,2,172,-23.8600
1998,8,2,3,172,-17.1831
1998,8,2,4,181,-19.4630
1998,8,2,5,171,-20.6421
1998,8,3,1,207,-14.9901
1998,8,3,2,193,-13.7667
1998,8,3,3,146,-15.6516
1998,8,3,4,132,-12.3041
1998,8,3,5,155,-13.1546
1998,9,1,1,484,6.9231
1998,9,1,2,426,4.3488
1998,9,1,3,490,2.6615
1998,9,1,4,666,0.6011
1998,9,1,5,797,2.6016
1998,9,2,1,199,11.5287
1998,9,2,2,169,9.0704
1998,9,2,3,169,3.1955
1998,9,2,4,181,7.0147
1998,9,2,5,171,6.3725
1998,9,3,1,207,12.7472
1998,9,3,2,191,8.9676
1998,9,3,3,145,2.0232
1998,9,3,4,130,7.5650
1998,9,3,5,154,6.3317
1998,10,1,1,481,3.9514
1998,10,1,2,421,2.0304
1998,10,1,3,483,3.2855
1998,10,1,4,651,3.6700
1998,10,1,5,782,1.4389
1998,10,2,1,199,6.3096
1998,10,2,2,168,6.4767
1998,10,2,3,168,6.1218
1998,10,2,4,180,4.0993
1998,10,2,5,170,5.0345
1998,10,3,1,205,4.2310
1998,10,3,2,189,7.2683
1998,10,3,3,145,12.0071
1998,10,3,4,127,5.9803
1998,10,3,5,154,10.3817
1998,11,1,1,472,3.2700
1998,11,1,2,415,9.7176
1998,11,1,3,476,10.1659
1998,11,1,4,636,9.1405
1998,11,1,5,768,11.1257
1998,11,2,1,199,2.7399
1998,11,2,2,167,7.8806
1998,11,2,3,167,7.4934
1998,11,2,4,178,9.0254
1998,11,2,5,169,7.9182
1998,11,3,1,201,8.3157
1998,11,3,2,188,6.1452
1998,11,3,3,145,5.2948
1998,11,3,4,126,5.4979
1998,11,3,5,154,8.6391
1998,12,1,1,467,0.8629
1998,12,1,2,407,3.6594
1998,12,1,3,468,2.8773
1998,12,1,4,625,0.6706
1998,12,1,5,762,2.2798
1998,12,2,1,199,7.5820
1998,12,2,2,167,3.1439
1998,12,2,3,166,7.7250
1998,12,2,4,177,4.5881
1998,12,2,5,168,5.8100
1998,12,3,1,200,10.8456
1998,12,3,2,186,5.0826
1998,12,3,3,144,5.5528
1998,12,3,4,126,3.2218
1998,12,3,5,153,14.5113
1999,1,1,1,457,7.5990
1999,1,1,2,398,5.3556
1999,1,1,3,460,6.9115
1999,1,1,4,617,6.5999
1999,1,1,5,743,6.3607
1999,1,2,1,198,5.3922
1999,1,2,2,165,0.1055
1999,1,2,3,164,1.2684
1999,1,2,4,176,3.5091
1999,1,2,5,168,-3.2097
1999,1,3,1,200,10.3432
1999,1,3,2,186,3.1096
1999,1,3,3,143,1.0715
1999,1,3,4,126,1.3232
1999,1,3,5,153,6.9489
1999,2,1,1,452,-9.4786
1999,2,1,2,393,-8.2625
1999,2,1,3,448,-5.5059
1999,2,1,4,603,-7.2890
1999,2,1,5,730,-7.6248
1999,2,2,1,193,-9.3841
1999,2,2,2,164,-11.0192
1999,2,2,3,164,-9.1478
1999,2,2,4,175,-10.0187
1999,2,2,5,168,-7.9203
1999,2,3,1,196,-5.6462
1999,2,3,2,184,-3.4114
1999,2,3,3,142,-4.2076
1999,2,3,4,126,-6.3183
1999,2,3,5,153,-4.0373
1999,3,1,1,440,2.4067
1999,3,1,2,388,-4.3866
1999,3,1,3,437,-2.5318
1999,3,1,4,599,-3.7418
1999,3,1,5,721,-5.9675
1999,3,2,1,191,3.6605
1999,3,2,2,163,1.6304
1999,3,2,3,163,0.2753
1999,3,2,4,175,-1.8286
1999,3,2,5,165,-3.0248
1999,3,3,1,196,5.8047
1999,3,3,2,184,3.9367
1999,3,3,3,142,1.9451
1999,3,3,4,125,1.7081
1999,3,3,5,153,7.7689
1999,4,1,1,430,7.9147
1999,4,1,2,376,7.0197
1999,4,1,3,426,11.7691
1999,4,1,4,589,12.9467
1999,4,1,5,710,7.9874
1999,4,2,1,188,13.3095
1999,4,2,2,160,4.6775
1999,4,2,3,162,8.0962
1999,4,2,4,173,8.2540
1999,4,2,5,163,6.6080
1999,4,3,1,189,1.6224
1999,4,3,2,182,2.0605
1999,4,3,3,140,9.0370
1999,4,3,4,125,9.5307
1999,4,3,5,153,-1.1833
1999,5,1,1,422,3.3002
1999,5,1,2,370,7.5500
1999,5,1,3,418,3.5493
1999,5,1,4,577,6.2689
1999,5,1,5,701,2.4879
1999,5,2,1,188,1.4684
1999,5,2,2,160,2.1845
1999,5,2,3,161,2.7262
1999,5,2,4,171,4.2537
1999,5,2,5,162,4.0294
1999,5,3,1,188,-2.0153
1999,5,3,2,180,-0.6887
1999,5,3,3,138,-1.0850
1999,5,3,4,124,0.5298
1999,5,3,5,153,-5.6332
1999,6,1,1,409,10.6372
1999,6,1,2,362,9.5407
1999,6,1,3,411,8.0158
1999,6,1,4,574,6.1791
1999,6,1,5,696,6.7204
1999,6,2,1,185,4.9786
1999,6,2,2,160,6.7897
1999,6,2,3,161,9.6515
1999,6,2,4,172,7.6484
1999,6,2,5,161,5.1958
1999,6,3,1,186,6.5802
1999,6,3,2,179,5.3436
1999,6,3,3,139,6.8923
1999,6,3,4,124,1.2593
1999,6,3,5,152,7.6051
1999,7,1,1,357,0.6867
1999,7,1,2,419,1.1956
1999,7,1,3,408,1.7740
1999,7,1,4,623,1.6769
1999,7,1,5,776,1.1799
1999,7,2,1,175,-0.3178
1999,7,2,2,192,-3.4466
1999,7,2,3,162,-3.2997
1999,7,2,4,191,-0.3566
1999,7,2,5,175,-2.9936
1999,7,3,1,226,-2.1287
1999,7,3,2,188,-3.3420
1999,7,3,3,148,-0.9856
1999,7,3,4,127,-2.9425
1999,7,3,5,138,-3.4988
1999,8,1,1,352,-4.1054
1999,8,1,2,415,-1.8035
