year,month,rank_ME,rank_HS,nstocks,ret_vw
2011,10,3,1,139,9.9112
2011,10,3,2,145,11.9145
2011,10,3,3,108,11.4845
2011,10,3,4,112,9.7471
2011,10,3,5,89,10.2521
2011,11,1,1,445,-2.9292
2011,11,1,2,310,-1.7710
2011,11,1,3,192,-3.6548
2011,11,1,4,203,-2.2450
2011,11,1,5,170,0.9727
2011,11,2,1,166,-1.2771
2011,11,2,2,161,-0.4982
2011,11,2,3,99,-2.3766
2011,11,2,4,71,-0.0106
2011,11,2,5,69,-0.1755
2011,11,3,1,138,1.5830
2011,11,3,2,145,-0.9634
2011,11,3,3,108,-0.4112
2011,11,3,4,112,-1.0831
2011,11,3,5,89,1.2894
2011,12,1,1,442,0.9741
2011,12,1,2,305,2.0506
2011,12,1,3,190,1.6140
2011,12,1,4,200,1.5212
2011,12,1,5,169,0.1731
2011,12,2,1,165,-1.5809
2011,12,2,2,160,0.2562
2011,12,2,3,99,-0.6109
2011,12,2,4,71,1.7521
2011,12,2,5,69,0.0091
2011,12,3,1,137,0.6141
2011,12,3,2,145,-1.7182
2011,12,3,3,107,1.8587
2011,12,3,4,112,1.1622
2011,12,3,5,89,0.1106
2012,1,1,1,439,11.5663
2012,1,1,2,302,7.8351
2012,1,1,3,190,7.3071
2012,1,1,4,199,6.8039
2012,1,1,5,167,9.8048
2012,1,2,1,164,8.3727
2012,1,2,2,159,5.9767
2012,1,2,3,99,11.0364
2012,1,2,4,71,4.2455
2012,1,2,5,69,7.5475
2012,1,3,1,136,5.3058
2012,1,3,2,145,6.0695
2012,1,3,3,105,4.3729
2012,1,3,4,112,4.2573
2012,1,3,5,89,4.1807
2012,2,1,1,432,1.2253
2012,2,1,2,299,2.9842
2012,2,1,3,190,1.4387
2012,2,1,4,199,2.3161
2012,2,1,5,166,1.6428
2012,2,2,1,163,3.5912
2012,2,2,2,157,4.1654
2012,2,2,3,99,4.4588
2012,2,2,4,70,3.2189
2012,2,2,5,68,2.0813
2012,2,3,1,134,2.7712
2012,2,3,2,145,5.2455
2012,2,3,3,105,6.9317
2012,2,3,4,112,2.7384
2012,2,3,5,89,1.5590
2012,3,1,1,425,3.8410
2012,3,1,2,296,2.6423
2012,3,1,3,189,3.8941
2012,3,1,4,199,1.0446
2012,3,1,5,164,4.8514
2012,3,2,1,163,1.6927
2012,3,2,2,157,2.6811
2012,3,2,3,98,2.5256
2012,3,2,4,70,1.4047
2012,3,2,5,68,1.7254
2012,3,3,1,133,2.0669
2012,3,3,2,143,2.9887
2012,3,3,3,105,3.1163
2012,3,3,4,111,1.8764
2012,3,3,5,89,1.5306
2012,4,1,1,421,-3.0318
2012,4,1,2,293,-2.5378
2012,4,1,3,188,-1.7362
2012,4,1,4,195,-2.6986
2012,4,1,5,163,0.1592
2012,4,2,1,163,-1.6842
2012,4,2,2,157,0.1585
2012,4,2,3,98,-0.6961
2012,4,2,4,70,-2.4854
2012,4,2,5,68,-0.0211
2012,4,3,1,133,-0.5924
2012,4,3,2,143,-0.6934
2012,4,3,3,105,-1.8021
2012,4,3,4,111,0.7651
2012,4,3,5,89,-0.7838
2012,5,1,1,419,-6.2066
2012,5,1,2,289,-7.7558
2012,5,1,3,187,-7.6968
2012,5,1,4,193,-9.4359
2012,5,1,5,162,-6.9973
2012,5,2,1,162,-7.3892
2012,5,2,2,156,-5.8830
2012,5,2,3,98,-8.7069
2012,5,2,4,70,-4.9376
2012,5,2,5,68,-4.9905
2012,5,3,1,133,-6.2965
2012,5,3,2,143,-7.7929
2012,5,3,3,105,-7.0144
2012,5,3,4,110,-3.9395
2012,5,3,5,89,-2.8653
2012,6,1,1,417,8.3616
2012,6,1,2,286,5.3865
2012,6,1,3,186,4.3292
2012,6,1,4,193,5.8772
2012,6,1,5,160,6.3069
2012,6,2,1,162,7.5952
2012,6,2,2,155,3.7571
2012,6,2,3,98,3.7177
2012,6,2,4,70,3.4584
2012,6,2,5,68,2.4557
2012,6,3,1,133,4.6517
2012,6,3,2,142,2.6991
2012,6,3,3,104,3.7728
2012,6,3,4,110,3.8320
2012,6,3,5,89,3.5843
2012,7,1,1,352,-1.7828
2012,7,1,2,390,-2.8982
2012,7,1,3,205,-0.9579
2012,7,1,4,193,-1.6983
2012,7,1,5,157,-1.6320
2012,7,2,1,185,-4.0546
2012,7,2,2,139,-2.4316
2012,7,2,3,108,1.5440
2012,7,2,4,58,-2.0943
2012,7,2,5,75,-2.7868
2012,7,3,1,158,-0.2982
2012,7,3,2,141,1.5035
2012,7,3,3,106,2.0132
2012,7,3,4,122,2.1847
2012,7,3,5,105,1.4739
2012,8,1,1,347,2.9895
2012,8,1,2,388,1.9776
2012,8,1,3,203,5.6928
2012,8,1,4,193,1.2950
2012,8,1,5,154,2.6338
2012,8,2,1,184,4.3463
2012,8,2,2,138,0.1483
2012,8,2,3,108,5.7501
2012,8,2,4,58,4.7402
2012,8,2,5,75,5.7317
2012,8,3,1,157,3.4300
2012,8,3,2,141,1.4677
2012,8,3,3,106,5.2603
2012,8,3,4,121,0.3253
2012,8,3,5,104,2.0435
2012,9,1,1,344,5.4678
2012,9,1,2,384,6.0507
2012,9,1,3,200,2.9842
2012,9,1,4,193,4.0866
2012,9,1,5,153,2.0110
2012,9,2,1,181,3.3811
2012,9,2,2,138,2.6887
2012,9,2,3,108,1.5675
2012,9,2,4,58,2.0364
2012,9,2,5,75,6.2654
2012,9,3,1,157,1.9219
2012,9,3,2,139,3.9025
2012,9,3,3,106,2.2179
2012,9,3,4,120,2.5665
2012,9,3,5,104,2.3153
2012,10,1,1,343,-5.5259
2012,10,1,2,382,-5.4502
2012,10,1,3,198,-3.2091
2012,10,1,4,187,-3.3188
2012,10,1,5,152,-0.3382
2012,10,2,1,181,-3.5091
2012,10,2,2,138,-3.3849
2012,10,2,3,108,-1.5085
2012,10,2,4,57,1.4635
2012,10,2,5,75,1.4853
2012,10,3,1,156,-4.4924
2012,10,3,2,139,-0.2983
2012,10,3,3,106,-5.3133
2012,10,3,4,120,-1.9943
2012,10,3,5,104,-0.4898
2012,11,1,1,340,-1.3945
2012,11,1,2,381,2.0020
2012,11,1,3,197,1.1341
2012,11,1,4,184,1.2290
2012,11,1,5,151,0.8945
2012,11,2,1,179,-0.2094
2012,11,2,2,137,1.0469
2012,11,2,3,106,4.0501
2012,11,2,4,56,1.8406
2012,11,2,5,74,0.7552
2012,11,3,1,155,0.6224
2012,11,3,2,138,1.6717
2012,11,3,3,105,0.5009
2012,11,3,4,120,1.5966
2012,11,3,5,104,0.5419
2012,12,1,1,335,3.7893
2012,12,1,2,377,1.8526
2012,12,1,3,195,6.4785
2012,12,1,4,182,3.2757
2012,12,1,5,151,4.2415
2012,12,2,1,179,3.3316
2012,12,2,2,137,3.0732
2012,12,2,3,106,3.0040
2012,12,2,4,56,4.4488
2012,12,2,5,73,4.0576
2012,12,3,1,155,1.9300
2012,12,3,2,138,0.7632
2012,12,3,3,105,-0.9011
2012,12,3,4,119,1.1376
2012,12,3,5,104,-0.3826
2013,1,1,1,331,5.2607
2013,1,1,2,374,7.6681
2013,1,1,3,194,7.4119
2013,1,1,4,181,5.3096
2013,1,1,5,146,4.5337
2013,1,2,1,175,5.8081
2013,1,2,2,136,5.9096
2013,1,2,3,105,7.6291
2013,1,2,4,56,6.1524
2013,1,2,5,73,6.0698
2013,1,3,1,155,6.5871
2013,1,3,2,137,6.9715
2013,1,3,3,105,2.1436
2013,1,3,4,118,5.2670
2013,1,3,5,104,5.1526
2013,2,1,1,330,-0.1181
2013,2,1,2,372,0.4235
2013,2,1,3,193,1.8366
2013,2,1,4,181,0.0847
2013,2,1,5,145,3.4476
2013,2,2,1,174,1.2764
2013,2,2,2,136,1.1254
2013,2,2,3,105,1.2489
2013,2,2,4,56,1.4209
2013,2,2,5,73,-0.9941
2013,2,3,1,154,0.3554
2013,2,3,2,137,1.6692
2013,2,3,3,105,0.8827
2013,2,3,4,118,2.6080
2013,2,3,5,102,1.1331
2013,3,1,1,328,4.6898
2013,3,1,2,371,7.5237
2013,3,1,3,193,6.6683
2013,3,1,4,179,5.7673
2013,3,1,5,143,5.7531
2013,3,2,1,174,5.0731
2013,3,2,2,135,5.1097
2013,3,2,3,103,4.1040
2013,3,2,4,55,4.6259
2013,3,2,5,73,3.4326
2013,3,3,1,154,2.8390
2013,3,3,2,137,5.8185
2013,3,3,3,105,2.5540
2013,3,3,4,118,3.4718
2013,3,3,5,102,4.0431
2013,4,1,1,323,-0.8231
2013,4,1,2,367,0.8772
2013,4,1,3,191,0.7175
2013,4,1,4,178,0.2801
2013,4,1,5,141,-0.5691
2013,4,2,1,174,-0.7661
2013,4,2,2,135,-0.3313
2013,4,2,3,103,-1.8251
2013,4,2,4,55,0.8075
2013,4,2,5,73,-3.0497
2013,4,3,1,154,0.7591
2013,4,3,2,137,2.2244
2013,4,3,3,105,0.0571
2013,4,3,4,118,2.1486
2013,4,3,5,102,1.4181
2013,5,1,1,319,4.6390
2013,5,1,2,364,4.9257
2013,5,1,3,189,5.8028
2013,5,1,4,178,4.8630
2013,5,1,5,141,6.7025
2013,5,2,1,174,6.1848
2013,5,2,2,135,4.3241
2013,5,2,3,102,4.9988
2013,5,2,4,54,8.4822
2013,5,2,5,73,5.8898
2013,5,3,1,154,3.7461
2013,5,3,2,137,1.1263
2013,5,3,3,105,4.0610
2013,5,3,4,118,1.9259
2013,5,3,5,102,0.2952
2013,6,1,1,317,0.6389
2013,6,1,2,363,-0.7262
2013,6,1,3,186,2.2523
2013,6,1,4,174,1.5915
2013,6,1,5,141,-0.6150
2013,6,2,1,174,-0.5187
2013,6,2,2,135,0.0935
2013,6,2,3,101,-1.0492
2013,6,2,4,54,-0.1207
2013,6,2,5,73,-1.8307
2013,6,3,1,153,-2.0639
2013,6,3,2,137,-0.8120
2013,6,3,3,105,-3.2783
2013,6,3,4,118,0.0024
2013,6,3,5,101,-1.7078
2013,7,1,1,341,7.5260
2013,7,1,2,330,7.8905
2013,7,1,3,174,8.3138
2013,7,1,4,195,11.0655
2013,7,1,5,174,5.3928
2013,7,2,1,168,7.2133
2013,7,2,2,156,7.3837
2013,7,2,3,101,5.8839
2013,7,2,4,66,7.5473
2013,7,2,5,73,7.0905
2013,7,3,1,155,4.3379
2013,7,3,2,130,6.8670
2013,7,3,3,104,5.3851
2013,7,3,4,122,5.2000
2013,7,3,5,112,5.1346
2013,8,1,1,339,-2.2609
2013,8,1,2,330,-1.9848
2013,8,1,3,174,-4.4087
2013,8,1,4,195,-3.0504
2013,8,1,5,172,-3.1829
2013,8,2,1,166,-1.0220
2013,8,2,2,155,-1.5985
2013,8,2,3,101,-3.8413
2013,8,2,4,66,0.1057
2013,8,2,5,73,-3.6371
2013,8,3,1,154,-0.5226
2013,8,3,2,129,-3.0611
2013,8,3,3,104,-4.1493
2013,8,3,4,120,-1.9014
2013,8,3,5,112,-2.5389
2013,9,1,1,335,8.5649
2013,9,1,2,327,7.3635
2013,9,1,3,171,6.8030
2013,9,1,4,194,7.1998
2013,9,1,5,171,5.5036
2013,9,2,1,166,6.6444
2013,9,2,2,155,6.9066
2013,9,2,3,101,6.7639
2013,9,2,4,66,7.0633
2013,9,2,5,73,3.2954
2013,9,3,1,154,4.8320
2013,9,3,2,129,4.8074
2013,9,3,3,104,2.1847
2013,9,3,4,120,2.5911
2013,9,3,5,112,3.3343
2013,10,1,1,334,3.2254
2013,10,1,2,324,-1.3000
2013,10,1,3,169,2.5872
2013,10,1,4,193,4.1239
2013,10,1,5,171,1.4837
2013,10,2,1,166,1.9358
2013,10,2,2,155,1.3114
2013,10,2,3,101,3.4734
2013,10,2,4,66,2.0577
2013,10,2,5,72,4.8024
2013,10,3,1,153,3.8653
2013,10,3,2,129,4.3351
2013,10,3,3,104,3.0904
2013,10,3,4,119,5.7022
2013,10,3,5,112,5.6516
2013,11,1,1,330,4.4778
2013,11,1,2,323,9.0118
2013,11,1,3,168,5.8029
2013,11,1,4,191,5.0213
2013,11,1,5,170,4.2360
2013,11,2,1,165,2.2043
2013,11,2,2,152,4.7832
2013,11,2,3,100,4.2417
2013,11,2,4,65,4.6305
2013,11,2,5,71,3.8999
2013,11,3,1,153,1.7909
2013,11,3,2,127,4.0386
2013,11,3,3,103,2.3288
2013,11,3,4,119,2.3171
2013,11,3,5,112,3.3124
2013,12,1,1,326,2.5603
2013,12,1,2,322,2.9252
2013,12,1,3,162,3.8570
2013,12,1,4,187,2.2337
2013,12,1,5,169,1.3988
2013,12,2,1,165,2.4121
2013,12,2,2,151,1.8148
2013,12,2,3,100,2.2479
2013,12,2,4,64,4.0130
2013,12,2,5,70,1.9876
2013,12,3,1,153,3.2809
2013,12,3,2,127,1.4839
2013,12,3,3,103,5.4366
2013,12,3,4,119,2.1768
2013,12,3,5,112,1.7339
2014,1,1,1,323,-0.8247
2014,1,1,2,322,3.2430
2014,1,1,3,161,-3.5989
2014,1,1,4,187,-3.5055
2014,1,1,5,169,-4.6147
2014,1,2,1,163,-0.8619
2014,1,2,2,151,-0.3935
2014,1,2,3,98,-4.6998
2014,1,2,4,63,-1.6362
2014,1,2,5,70,-4.0259
2014,1,3,1,152,-1.0425
2014,1,3,2,125,-0.1053
2014,1,3,3,103,-6.0767
2014,1,3,4,119,-5.1123
2014,1,3,5,112,-5.7175
2014,2,1,1,321,4.0586
2014,2,1,2,320,7.0057
2014,2,1,3,160,2.5244
2014,2,1,4,187,5.8763
2014,2,1,5,169,5.2949
2014,2,2,1,162,5.4230
2014,2,2,2,149,6.8444
2014,2,2,3,98,3.3323
2014,2,2,4,62,6.6114
2014,2,2,5,70,3.9494
2014,2,3,1,151,5.3817
2014,2,3,2,124,5.9521
2014,2,3,3,102,5.2278
2014,2,3,4,119,3.8451
2014,2,3,5,112,4.1032
2014,3,1,1,320,-0.6939
2014,3,1,2,316,-3.9419
2014,3,1,3,159,-0.9197
2014,3,1,4,182,2.1974
2014,3,1,5,165,1.4473
2014,3,2,1,161,-1.9834
2014,3,2,2,148,-4.3571
2014,3,2,3,98,2.0025
2014,3,2,4,61,1.0865
2014,3,2,5,70,0.5949
2014,3,3,1,151,-0.5745
2014,3,3,2,123,-1.9256
2014,3,3,3,102,0.8325
2014,3,3,4,119,2.2907
2014,3,3,5,112,0.7128
2014,4,1,1,320,-5.5313
2014,4,1,2,312,-7.7721
2014,4,1,3,159,-4.2845
2014,4,1,4,181,-6.1281
2014,4,1,5,164,-4.0526
2014,4,2,1,160,-3.8241
2014,4,2,2,148,-5.6321
2014,4,2,3,98,-1.9357
2014,4,2,4,61,-3.3876
2014,4,2,5,70,-1.2278
2014,4,3,1,151,-1.0590
2014,4,3,2,122,0.5161
2014,4,3,3,102,1.7750
2014,4,3,4,119,2.7061
2014,4,3,5,112,0.6829
2014,5,1,1,316,-1.5878
2014,5,1,2,310,-0.1086
2014,5,1,3,159,-1.5876
2014,5,1,4,180,0.1401
2014,5,1,5,164,-1.1475
2014,5,2,1,160,2.1578
2014,5,2,2,147,0.3511
2014,5,2,3,98,0.8044
2014,5,2,4,61,0.1838
2014,5,2,5,70,0.3558
2014,5,3,1,151,3.0784
2014,5,3,2,122,1.6686
2014,5,3,3,102,1.8428
2014,5,3,4,119,2.7711
2014,5,3,5,112,1.4854
2014,6,1,1,316,6.1438
2014,6,1,2,310,9.8212
2014,6,1,3,156,3.7037
2014,6,1,4,179,3.5458
2014,6,1,5,162,3.3391
2014,6,2,1,159,8.0756
2014,6,2,2,147,6.2062
2014,6,2,3,98,4.0083
2014,6,2,4,60,4.8781
2014,6,2,5,70,5.2052
2014,6,3,1,150,3.7093
2014,6,3,2,122,2.5294
2014,6,3,3,102,2.1103
2014,6,3,4,118,1.3451
2014,6,3,5,112,0.2174
2014,7,1,1,319,-7.0258
2014,7,1,2,331,-9.8996
2014,7,1,3,160,-3.9913
2014,7,1,4,147,-6.8221
2014,7,1,5,210,-5.8581
2014,7,2,1,158,-6.4784
2014,7,2,2,168,-6.3041
2014,7,2,3,100,-5.3089
2014,7,2,4,75,-5.2301
2014,7,2,5,82,-6.4135
2014,7,3,1,163,-0.6972
2014,7,3,2,128,-1.3051
2014,7,3,3,110,-0.6546
2014,7,3,4,114,-2.5087
2014,7,3,5,116,-1.5621
2014,8,1,1,318,2.1042
2014,8,1,2,330,4.2370
2014,8,1,3,160,3.5673
2014,8,1,4,147,4.7718
2014,8,1,5,209,5.3567
2014,8,2,1,156,4.6092
2014,8,2,2,167,5.6759
2014,8,2,3,99,4.6500
2014,8,2,4,75,5.3954
2014,8,2,5,82,3.5396
2014,8,3,1,163,3.5359
2014,8,3,2,127,4.3478
2014,8,3,3,110,3.6558
2014,8,3,4,114,3.7302
2014,8,3,5,116,4.7422
2014,9,1,1,317,-6.2843
2014,9,1,2,330,-7.0847
2014,9,1,3,158,-9.4250
2014,9,1,4,144,-6.2707
2014,9,1,5,208,-5.4073
2014,9,2,1,156,-6.1098
2014,9,2,2,166,-3.4288
2014,9,2,3,99,-6.6048
2014,9,2,4,75,-4.8196
2014,9,2,5,82,-7.4301
2014,9,3,1,163,-2.8270
2014,9,3,2,125,-0.6749
2014,9,3,3,110,-4.0361
2014,9,3,4,114,-1.4959
2014,9,3,5,115,-1.5901
2014,10,1,1,316,2.6494
2014,10,1,2,329,5.7823
2014,10,1,3,157,7.2245
2014,10,1,4,142,6.6632
2014,10,1,5,207,6.1811
2014,10,2,1,155,2.6807
2014,10,2,2,166,7.5007
2014,10,2,3,99,6.0311
2014,10,2,4,75,1.9667
2014,10,2,5,82,6.7294
2014,10,3,1,162,-0.6737
2014,10,3,2,124,3.2013
2014,10,3,3,110,1.5811
2014,10,3,4,114,1.1099
2014,10,3,5,115,3.3877
2014,11,1,1,314,-2.7375
2014,11,1,2,327,2.6203
2014,11,1,3,157,0.2803
2014,11,1,4,142,-2.8157
2014,11,1,5,203,-0.7473
2014,11,2,1,154,0.0484
2014,11,2,2,165,1.9271
2014,11,2,3,99,0.9883
2014,11,2,4,75,0.7991
2014,11,2,5,82,2.0906
2014,11,3,1,162,0.4355
2014,11,3,2,124,2.4671
2014,11,3,3,110,1.7914
2014,11,3,4,113,2.9494
2014,11,3,5,115,6.4620
2014,12,1,1,311,5.0239
2014,12,1,2,323,7.5221
2014,12,1,3,157,5.2478
2014,12,1,4,141,3.8067
2014,12,1,5,202,4.2555
2014,12,2,1,154,3.7017
2014,12,2,2,164,1.7110
2014,12,2,3,99,1.2400
2014,12,2,4,75,-0.3246
2014,12,2,5,82,-0.4721
2014,12,3,1,161,-0.5726
2014,12,3,2,124,-1.2705
2014,12,3,3,110,1.4142
2014,12,3,4,111,-2.5671
2014,12,3,5,115,-1.4234
2015,1,1,1,307,-5.1456
2015,1,1,2,322,-2.3917
2015,1,1,3,157,-6.7764
2015,1,1,4,141,-4.5045
2015,1,1,5,200,-5.6193
2015,1,2,1,152,-3.2651
2015,1,2,2,163,-0.9812
2015,1,2,3,97,-4.8047
2015,1,2,4,75,-3.6479
2015,1,2,5,82,-5.8896
2015,1,3,1,159,-4.7534
2015,1,3,2,123,-0.0192
2015,1,3,3,110,-5.2688
2015,1,3,4,111,-2.2029
2015,1,3,5,115,-0.0774
2015,2,1,1,304,6.2784
2015,2,1,2,321,6.4516
2015,2,1,3,157,6.1586
2015,2,1,4,141,6.1125
2015,2,1,5,199,3.8886
2015,2,2,1,150,8.3112
2015,2,2,2,161,8.0488
2015,2,2,3,97,7.2544
2015,2,2,4,75,7.3571
2015,2,2,5,82,5.9256
2015,2,3,1,157,7.3097
2015,2,3,2,122,4.9668
2015,2,3,3,110,6.3333
2015,2,3,4,110,6.8600
2015,2,3,5,115,6.0040
2015,3,1,1,302,-0.6130
2015,3,1,2,317,1.3796
2015,3,1,3,155,0.6617
2015,3,1,4,141,1.8462
2015,3,1,5,198,-0.3204
2015,3,2,1,147,1.7995
2015,3,2,2,161,3.2894
2015,3,2,3,96,1.8291
2015,3,2,4,75,1.5387
2015,3,2,5,82,0.0355
2015,3,3,1,157,-2.1468
2015,3,3,2,121,-0.1359
2015,3,3,3,110,-2.4025
2015,3,3,4,109,-2.8003
2015,3,3,5,115,-1.2327
2015,4,1,1,298,0.1656
2015,4,1,2,316,-5.6516
2015,4,1,3,154,-1.8055
2015,4,1,4,141,-2.8680
2015,4,1,5,195,-1.5277
2015,4,2,1,146,-1.6107
2015,4,2,2,160,-4.3227
2015,4,2,3,96,-2.2893
2015,4,2,4,75,-1.3114
2015,4,2,5,82,-3.0242
2015,4,3,1,156,3.7654
2015,4,3,2,119,-0.5851
2015,4,3,3,110,1.1459
2015,4,3,4,108,1.0018
2015,4,3,5,115,-0.2745
2015,5,1,1,295,2.6715
2015,5,1,2,316,6.7431
2015,5,1,3,152,0.2212
2015,5,1,4,141,-0.4104
2015,5,1,5,193,-1.1019
2015,5,2,1,146,3.4559
2015,5,2,2,160,5.0805
2015,5,2,3,96,1.6598
2015,5,2,4,75,2.0109
2015,5,2,5,82,0.4133
2015,5,3,1,156,-0.6934
2015,5,3,2,117,3.7056
2015,5,3,3,109,-0.3972
2015,5,3,4,108,-0.5153
2015,5,3,5,115,1.4840
2015,6,1,1,292,2.7634
2015,6,1,2,314,2.8078
2015,6,1,3,151,2.2535
2015,6,1,4,141,1.5865
2015,6,1,5,193,0.9934
2015,6,2,1,146,-1.3961
2015,6,2,2,160,2.2397
2015,6,2,3,95,-0.9531
2015,6,2,4,75,0.3471
2015,6,2,5,82,0.5582
2015,6,3,1,155,-3.7297
2015,6,3,2,116,-0.2035
2015,6,3,3,109,-2.4643
2015,6,3,4,107,-2.7279
2015,6,3,5,115,-1.9792
2015,7,1,1,316,-8.5932
2015,7,1,2,396,-3.8177
2015,7,1,3,134,-7.4329
2015,7,1,4,159,-6.9491
2015,7,1,5,195,-5.3041
2015,7,2,1,157,-4.3112
2015,7,2,2,184,0.7381
2015,7,2,3,92,-4.9171
2015,7,2,4,81,-3.9459
2015,7,2,5,84,-2.3272
2015,7,3,1,168,1.2840
2015,7,3,2,149,3.1911
2015,7,3,3,106,0.6026
2015,7,3,4,108,-0.3492
2015,7,3,5,129,2.3494
2015,8,1,1,312,-4.9905
2015,8,1,2,393,-7.7205
2015,8,1,3,132,1.7380
2015,8,1,4,158,-4.6368
2015,8,1,5,191,-3.0897
2015,8,2,1,156,-6.0309
2015,8,2,2,184,-9.3358
2015,8,2,3,92,-5.3677
2015,8,2,4,81,-5.0188
2015,8,2,5,83,-4.9098
2015,8,3,1,167,-4.6388
2015,8,3,2,149,-8.1193
2015,8,3,3,105,-7.3438
2015,8,3,4,108,-4.7030
2015,8,3,5,127,-6.3130
2015,9,1,1,311,-9.3234
2015,9,1,2,392,-10.2734
2015,9,1,3,132,-5.9664
2015,9,1,4,158,-7.1701
2015,9,1,5,190,-6.7095
2015,9,2,1,155,-5.3080
2015,9,2,2,184,-9.3407
2015,9,2,3,91,-7.0683
2015,9,2,4,81,-6.5862
2015,9,2,5,81,-6.1904
2015,9,3,1,166,-1.9441
2015,9,3,2,146,-4.7490
2015,9,3,3,105,-2.3515
2015,9,3,4,108,-3.1598
2015,9,3,5,126,-1.8682
2015,10,1,1,307,4.4819
2015,10,1,2,390,4.8189
2015,10,1,3,130,6.9761
2015,10,1,4,158,8.5079
2015,10,1,5,189,6.7107
2015,10,2,1,155,8.2492
2015,10,2,2,184,4.2195
2015,10,2,3,91,8.4153
2015,10,2,4,81,5.4893
2015,10,2,5,81,6.1638
2015,10,3,1,166,11.4215
2015,10,3,2,145,8.4521
2015,10,3,3,105,9.9632
2015,10,3,4,108,7.6341
2015,10,3,5,126,6.2715
2015,11,1,1,300,3.4644
2015,11,1,2,388,6.2310
2015,11,1,3,128,-0.1579
2015,11,1,4,158,0.5002
2015,11,1,5,188,-0.2259
2015,11,2,1,152,7.4246
2015,11,2,2,182,7.1487
2015,11,2,3,91,2.4865
2015,11,2,4,81,3.1596
2015,11,2,5,79,0.5662
2015,11,3,1,165,0.9569
2015,11,3,2,145,0.1450
2015,11,3,3,105,-0.7152
2015,11,3,4,108,0.1333
2015,11,3,5,126,0.0666
2015,12,1,1,295,-5.7662
2015,12,1,2,388,-6.1307
2015,12,1,3,128,-5.4892
2015,12,1,4,158,-3.4055
2015,12,1,5,188,-5.2652
2015,12,2,1,152,-5.1328
2015,12,2,2,181,-4.1485
2015,12,2,3,91,-7.4714
2015,12,2,4,81,-5.6577
2015,12,2,5,78,-3.4271
2015,12,3,1,164,-2.5183
2015,12,3,2,144,-0.6363
2015,12,3,3,105,-3.9927
2015,12,3,4,108,-0.5200
2015,12,3,5,126,-1.7716
2016,1,1,1,295,-9.9121
2016,1,1,2,385,-17.1316
2016,1,1,3,125,-7.8993
2016,1,1,4,156,-9.3637
2016,1,1,5,188,-6.3373
2016,1,2,1,151,-11.2014
2016,1,2,2,180,-15.6455
2016,1,2,3,90,-6.0602
2016,1,2,4,81,-7.9796
2016,1,2,5,78,-4.8862
2016,1,3,1,162,-4.6365
2016,1,3,2,143,-7.0497
2016,1,3,3,104,-5.7825
2016,1,3,4,108,-3.8171
2016,1,3,5,126,-4.1778
2016,2,1,1,288,-1.5415
2016,2,1,2,384,-3.5522
2016,2,1,3,124,-2.2728
2016,2,1,4,153,2.4131
2016,2,1,5,186,4.0590
2016,2,2,1,148,-2.5969
2016,2,2,2,180,-1.7946
2016,2,2,3,90,1.4317
2016,2,2,4,81,5.3184
2016,2,2,5,77,3.1834
2016,2,3,1,162,-2.6688
2016,2,3,2,141,-0.1617
2016,2,3,3,104,2.5167
2016,2,3,4,108,2.6518
2016,2,3,5,125,0.9299
2016,3,1,1,284,7.3798
2016,3,1,2,381,7.4297
2016,3,1,3,124,5.3940
2016,3,1,4,152,11.0669
2016,3,1,5,185,6.2737
2016,3,2,1,147,9.5804
2016,3,2,2,180,6.6707
2016,3,2,3,90,10.5528
2016,3,2,4,79,9.9582
2016,3,2,5,77,7.4494
2016,3,3,1,159,8.7340
2016,3,3,2,141,4.9268
2016,3,3,3,104,7.6677
2016,3,3,4,107,6.8312
2016,3,3,5,125,6.3691
2016,4,1,1,282,4.2094
2016,4,1,2,381,4.1151
2016,4,1,3,122,1.6206
2016,4,1,4,150,3.2532
2016,4,1,5,184,2.8779
2016,4,2,1,147,3.4860
2016,4,2,2,180,1.7293
2016,4,2,3,90,1.8962
2016,4,2,4,79,0.2820
2016,4,2,5,77,2.7242
2016,4,3,1,158,-0.5257
2016,4,3,2,141,2.5501
2016,4,3,3,104,0.6629
2016,4,3,4,106,0.5890
2016,4,3,5,125,-1.0387
2016,5,1,1,280,-0.1013
2016,5,1,2,379,1.0162
2016,5,1,3,120,-1.9773
2016,5,1,4,147,-1.7076
2016,5,1,5,184,-0.6455
2016,5,2,1,147,4.2406
2016,5,2,2,178,2.8249
2016,5,2,3,90,-0.3156
2016,5,2,4,79,-0.6910
2016,5,2,5,76,0.2763
2016,5,3,1,157,4.2429
2016,5,3,2,141,2.0130
2016,5,3,3,103,-0.1277
2016,5,3,4,105,-0.7952
2016,5,3,5,124,2.5097
2016,6,1,1,280,1.3656
2016,6,1,2,374,-4.9687
2016,6,1,3,120,1.0184
2016,6,1,4,145,1.6733
2016,6,1,5,180,3.6694
2016,6,2,1,146,1.8458
2016,6,2,2,176,-3.1122
2016,6,2,3,89,0.9964
2016,6,2,4,79,1.1153
2016,6,2,5,76,1.5774
2016,6,3,1,157,-1.1001
2016,6,3,2,138,-0.1082
2016,6,3,3,102,-0.0034
2016,6,3,4,104,2.7709
2016,6,3,5,124,1.6408
2016,7,1,1,291,5.4437
2016,7,1,2,440,5.1617
2016,7,1,3,143,7.6187
2016,7,1,4,132,5.0456
2016,7,1,5,201,6.4804
2016,7,2,1,142,5.5289
2016,7,2,2,157,7.3534
2016,7,2,3,91,4.5871
