year,month,rank_ME,rank_ALMq_6,nstocks,ret_vw
2000,4,3,2,405,-5.7165
2000,4,3,3,290,-0.2967
2000,4,3,4,207,1.1532
2000,4,3,5,100,-2.5402
2000,5,1,1,559,-15.6224
2000,5,1,2,563,-9.7713
2000,5,1,3,611,-6.9963
2000,5,1,4,865,-5.8090
2000,5,1,5,1465,-7.1911
2000,5,2,1,578,-10.0309
2000,5,2,2,481,-3.2148
2000,5,2,3,425,-2.9051
2000,5,2,4,409,-3.2055
2000,5,2,5,356,-5.7726
2000,5,3,1,721,-5.4702
2000,5,3,2,460,-4.3088
2000,5,3,3,343,-2.1953
2000,5,3,4,236,-0.8849
2000,5,3,5,115,-4.9760
2000,6,1,1,563,15.4303
2000,6,1,2,563,10.2412
2000,6,1,3,608,11.2344
2000,6,1,4,870,8.1474
2000,6,1,5,1460,7.4620
2000,6,2,1,588,19.1379
2000,6,2,2,478,10.5891
2000,6,2,3,427,10.7427
2000,6,2,4,408,6.1103
2000,6,2,5,354,8.0598
2000,6,3,1,724,8.1746
2000,6,3,2,455,-1.3358
2000,6,3,3,348,-0.3115
2000,6,3,4,232,-1.4989
2000,6,3,5,114,0.7192
2000,7,1,1,489,-8.0050
2000,7,1,2,457,-2.1354
2000,7,1,3,484,-1.5453
2000,7,1,4,734,-0.1562
2000,7,1,5,1339,-1.2674
2000,7,2,1,552,-6.3791
2000,7,2,2,407,-3.6828
2000,7,2,3,362,-4.1853
2000,7,2,4,354,-0.2787
2000,7,2,5,306,-1.2627
2000,7,3,1,699,-4.4242
2000,7,3,2,398,-0.6480
2000,7,3,3,290,0.4139
2000,7,3,4,195,-0.0763
2000,7,3,5,95,-2.6264
2000,8,1,1,631,7.0044
2000,8,1,2,581,6.5608
2000,8,1,3,586,10.0754
2000,8,1,4,854,6.9523
2000,8,1,5,1401,6.0344
2000,8,2,1,656,8.2744
2000,8,2,2,463,8.2914
2000,8,2,3,395,8.7423
2000,8,2,4,384,6.8136
2000,8,2,5,324,6.2708
2000,8,3,1,761,6.3532
2000,8,3,2,451,7.7760
2000,8,3,3,332,9.0627
2000,8,3,4,213,6.7495
2000,8,3,5,107,7.9136
2000,9,1,1,641,-7.9016
2000,9,1,2,584,-4.0096
2000,9,1,3,603,-2.5137
2000,9,1,4,855,-3.6410
2000,9,1,5,1380,-2.5774
2000,9,2,1,652,-7.7806
2000,9,2,2,461,-3.0059
2000,9,2,3,393,-1.7074
2000,9,2,4,384,-1.2934
2000,9,2,5,318,-3.8798
2000,9,3,1,740,-7.9251
2000,9,3,2,441,-2.0105
2000,9,3,3,326,-0.7885
2000,9,3,4,207,-0.7925
2000,9,3,5,104,-4.0440
2000,10,1,1,643,-12.7747
2000,10,1,2,511,-10.3333
2000,10,1,3,490,-6.7656
2000,10,1,4,756,-7.0217
2000,10,1,5,1268,-7.3882
2000,10,2,1,613,-10.4625
2000,10,2,2,388,-3.3479
2000,10,2,3,309,-2.7035
2000,10,2,4,322,-1.3081
2000,10,2,5,272,-1.5044
2000,10,3,1,682,-2.2801
2000,10,3,2,376,-1.6464
2000,10,3,3,285,0.2247
2000,10,3,4,174,-0.1284
2000,10,3,5,86,0.5978
2000,11,1,1,856,-22.5650
2000,11,1,2,646,-14.3605
2000,11,1,3,592,-10.3846
2000,11,1,4,845,-7.7166
2000,11,1,5,1284,-8.1615
2000,11,2,1,713,-19.3060
2000,11,2,2,430,-8.4734
2000,11,2,3,340,-3.4200
2000,11,2,4,339,-6.4785
2000,11,2,5,268,-8.3235
2000,11,3,1,726,-12.1867
2000,11,3,2,412,-7.3634
2000,11,3,3,310,-1.2775
2000,11,3,4,199,-3.1124
2000,11,3,5,102,-6.7611
2000,12,1,1,913,-10.3623
2000,12,1,2,645,-4.7225
2000,12,1,3,579,0.6750
2000,12,1,4,833,0.0598
2000,12,1,5,1248,-1.2373
2000,12,2,1,747,-0.4726
2000,12,2,2,427,10.4796
2000,12,2,3,332,9.3120
2000,12,2,4,338,10.5213
2000,12,2,5,258,7.3231
2000,12,3,1,721,-2.3286
2000,12,3,2,415,5.6570
2000,12,3,3,306,7.4573
2000,12,3,4,198,3.4766
2000,12,3,5,98,6.0343
2001,1,1,1,911,38.1080
2001,1,1,2,547,23.1869
2001,1,1,3,481,17.9232
2001,1,1,4,686,17.5958
2001,1,1,5,1078,17.0630
2001,1,2,1,733,18.9088
2001,1,2,2,363,7.3677
2001,1,2,3,288,3.3889
2001,1,2,4,289,8.3428
2001,1,2,5,211,12.4401
2001,1,3,1,680,5.3657
2001,1,3,2,346,2.6375
2001,1,3,3,262,-1.2622
2001,1,3,4,159,0.7100
2001,1,3,5,80,8.2020
2001,2,1,1,971,-19.6755
2001,2,1,2,655,-9.3581
2001,2,1,3,623,-5.0426
2001,2,1,4,791,-1.8763
2001,2,1,5,1144,-0.2722
2001,2,2,1,761,-18.5051
2001,2,2,2,411,-6.4616
2001,2,2,3,327,-0.5479
2001,2,2,4,315,-2.5034
2001,2,2,5,218,-1.5443
2001,2,3,1,699,-14.0205
2001,2,3,2,378,-4.2459
2001,2,3,3,281,0.8966
2001,2,3,4,176,-0.2155
2001,2,3,5,89,-3.3364
2001,3,1,1,994,-14.1250
2001,3,1,2,672,-6.3073
2001,3,1,3,628,-4.1992
2001,3,1,4,805,-3.6424
2001,3,1,5,1136,-1.5241
2001,3,2,1,756,-11.0298
2001,3,2,2,403,-2.8253
2001,3,2,3,315,-0.9179
2001,3,2,4,311,-2.9326
2001,3,2,5,215,-4.3621
2001,3,3,1,669,-9.2078
2001,3,3,2,376,-4.6019
2001,3,3,3,282,-2.4074
2001,3,3,4,173,-3.5456
2001,3,3,5,85,-7.0206
2001,4,1,1,964,8.8552
2001,4,1,2,596,3.9582
2001,4,1,3,521,5.8236
2001,4,1,4,683,4.6837
2001,4,1,5,1010,4.5569
2001,4,2,1,703,14.7335
2001,4,2,2,341,7.8896
2001,4,2,3,270,5.8039
2001,4,2,4,267,6.1785
2001,4,2,5,188,5.5008
2001,4,3,1,614,9.7252
2001,4,3,2,310,7.2909
2001,4,3,3,234,6.5658
2001,4,3,4,142,8.3014
2001,4,3,5,70,9.4671
2001,5,1,1,1057,9.3548
2001,5,1,2,725,7.5381
2001,5,1,3,646,9.1720
2001,5,1,4,799,10.4116
2001,5,1,5,1115,12.6164
2001,5,2,1,699,3.9435
2001,5,2,2,381,3.6293
2001,5,2,3,322,3.5784
2001,5,2,4,295,4.7611
2001,5,2,5,199,8.3643
2001,5,3,1,591,-0.2916
2001,5,3,2,344,0.4141
2001,5,3,3,265,0.8586
2001,5,3,4,175,3.2441
2001,5,3,5,72,3.7974
2001,6,1,1,1024,1.5317
2001,6,1,2,723,3.0695
2001,6,1,3,636,2.5747
2001,6,1,4,808,2.9854
2001,6,1,5,1104,2.6135
2001,6,2,1,673,6.5366
2001,6,2,2,380,4.2055
2001,6,2,3,328,3.8519
2001,6,2,4,304,4.6410
2001,6,2,5,204,5.8499
2001,6,3,1,577,-2.3839
2001,6,3,2,340,-3.7213
2001,6,3,3,268,-4.3252
2001,6,3,4,174,-3.0817
2001,6,3,5,73,-3.1220
2001,7,1,1,818,-10.8308
2001,7,1,2,572,-4.6594
2001,7,1,3,533,-2.9424
2001,7,1,4,681,-0.7294
2001,7,1,5,1035,0.5342
2001,7,2,1,639,-11.2507
2001,7,2,2,326,-3.8296
2001,7,2,3,287,-4.0767
2001,7,2,4,274,-2.7818
2001,7,2,5,191,-4.6771
2001,7,3,1,564,-1.8537
2001,7,3,2,290,-0.5169
2001,7,3,3,238,-0.2822
2001,7,3,4,164,2.9343
2001,7,3,5,57,0.3306
2001,8,1,1,848,-9.1720
2001,8,1,2,658,-5.3506
2001,8,1,3,666,-3.7425
2001,8,1,4,879,-1.8086
2001,8,1,5,1320,-0.8617
2001,8,2,1,627,-9.0862
2001,8,2,2,388,-3.8090
2001,8,2,3,341,-1.6844
2001,8,2,4,315,0.8514
2001,8,2,5,227,-0.8354
2001,8,3,1,546,-7.3313
2001,8,3,2,337,-5.7915
2001,8,3,3,296,-1.5229
2001,8,3,4,195,-1.5610
2001,8,3,5,72,-4.2148
2001,9,1,1,847,-18.7801
2001,9,1,2,639,-15.7655
2001,9,1,3,656,-13.4474
2001,9,1,4,861,-12.8616
2001,9,1,5,1294,-13.4450
2001,9,2,1,617,-19.5493
2001,9,2,2,396,-16.1641
2001,9,2,3,338,-16.9232
2001,9,2,4,310,-15.3207
2001,9,2,5,223,-17.8546
2001,9,3,1,536,-8.3386
2001,9,3,2,334,-10.4780
2001,9,3,3,293,-11.0135
2001,9,3,4,191,-11.2241
2001,9,3,5,69,-14.4209
2001,10,1,1,727,13.8747
2001,10,1,2,514,13.0788
2001,10,1,3,534,7.1042
2001,10,1,4,767,7.2872
2001,10,1,5,1266,6.2154
2001,10,2,1,570,14.7434
2001,10,2,2,345,8.9396
2001,10,2,3,301,7.0432
2001,10,2,4,290,4.1817
2001,10,2,5,215,4.9080
2001,10,3,1,507,4.9783
2001,10,3,2,311,0.4669
2001,10,3,3,249,3.3428
2001,10,3,4,175,0.1851
2001,10,3,5,57,3.9968
2001,11,1,1,757,10.8941
2001,11,1,2,595,7.8223
2001,11,1,3,643,11.2160
2001,11,1,4,902,7.8827
2001,11,1,5,1391,8.5204
2001,11,2,1,589,12.2690
2001,11,2,2,419,8.7593
2001,11,2,3,374,8.6130
2001,11,2,4,334,8.5967
2001,11,2,5,253,12.0763
2001,11,3,1,518,8.7322
2001,11,3,2,343,4.4251
2001,11,3,3,285,6.8054
2001,11,3,4,196,9.2287
2001,11,3,5,66,6.7543
2001,12,1,1,724,10.1400
2001,12,1,2,584,6.9266
2001,12,1,3,631,7.3659
2001,12,1,4,883,9.5775
2001,12,1,5,1382,8.8949
2001,12,2,1,565,7.5982
2001,12,2,2,419,6.5425
2001,12,2,3,387,6.4811
2001,12,2,4,350,6.7915
2001,12,2,5,260,7.4326
2001,12,3,1,505,-0.1849
2001,12,3,2,342,2.3546
2001,12,3,3,291,2.3370
2001,12,3,4,197,3.8656
2001,12,3,5,67,5.0161
2002,1,1,1,534,-5.0482
2002,1,1,2,416,-3.1859
2002,1,1,3,495,0.2797
2002,1,1,4,742,2.0961
2002,1,1,5,1337,5.0973
2002,1,2,1,459,-5.9631
2002,1,2,2,357,-3.9261
2002,1,2,3,348,-1.5605
2002,1,2,4,326,1.9036
2002,1,2,5,246,0.2104
2002,1,3,1,437,-0.2810
2002,1,3,2,298,-2.6025
2002,1,3,3,255,-2.8655
2002,1,3,4,161,0.2453
2002,1,3,5,55,-1.5395
2002,2,1,1,620,-12.3843
2002,2,1,2,524,-6.4033
2002,2,1,3,582,-6.7358
2002,2,1,4,840,-4.2951
2002,2,1,5,1394,-4.7720
2002,2,2,1,490,-9.8945
2002,2,2,2,425,-4.1269
2002,2,2,3,394,-3.1401
2002,2,2,4,356,-1.7982
2002,2,2,5,267,-2.3174
2002,2,3,1,465,-3.3583
2002,2,3,2,341,0.2895
2002,2,3,3,287,0.1926
2002,2,3,4,181,-2.5497
2002,2,3,5,70,-4.5209
2002,3,1,1,625,8.2432
2002,3,1,2,535,8.9095
2002,3,1,3,584,9.2064
2002,3,1,4,840,10.5185
2002,3,1,5,1388,10.7335
2002,3,2,1,497,8.5203
2002,3,2,2,424,9.5495
2002,3,2,3,390,9.8137
2002,3,2,4,353,9.5058
2002,3,2,5,262,10.8600
2002,3,3,1,460,3.0573
2002,3,3,2,341,5.2246
2002,3,3,3,286,6.2563
2002,3,3,4,182,5.1566
2002,3,3,5,74,5.0494
2002,4,1,1,548,-7.0208
2002,4,1,2,442,-2.5507
2002,4,1,3,470,-0.2499
2002,4,1,4,698,1.4998
2002,4,1,5,1279,3.2631
2002,4,2,1,432,-6.9976
2002,4,2,2,373,-2.1940
2002,4,2,3,337,-0.8170
2002,4,2,4,304,0.3424
2002,4,2,5,232,2.1227
2002,4,3,1,431,-7.4757
2002,4,3,2,310,-3.7728
2002,4,3,3,245,-2.9318
2002,4,3,4,158,-5.3283
2002,4,3,5,59,-3.4892
2002,5,1,1,615,-7.7601
2002,5,1,2,588,-6.1417
2002,5,1,3,572,-3.8207
2002,5,1,4,850,-2.2562
2002,5,1,5,1458,-1.4397
2002,5,2,1,447,-7.1408
2002,5,2,2,446,-4.3312
2002,5,2,3,393,-5.5660
2002,5,2,4,370,-5.0527
2002,5,2,5,272,-5.7347
2002,5,3,1,466,-1.5522
2002,5,3,2,385,0.1730
2002,5,3,3,293,-1.3905
2002,5,3,4,204,-2.7073
2002,5,3,5,85,0.7137
2002,6,1,1,607,-11.0981
2002,6,1,2,608,-6.0327
2002,6,1,3,574,-5.3370
2002,6,1,4,847,-4.8320
2002,6,1,5,1469,-2.5051
2002,6,2,1,437,-9.7327
2002,6,2,2,453,-6.5058
2002,6,2,3,388,-5.0439
2002,6,2,4,370,-4.0717
2002,6,2,5,278,-4.0935
2002,6,3,1,451,-8.0786
2002,6,3,2,381,-7.3525
2002,6,3,3,290,-6.8565
2002,6,3,4,207,-10.1742
2002,6,3,5,85,-8.3529
2002,7,1,1,534,-18.4900
2002,7,1,2,512,-17.1104
2002,7,1,3,441,-15.0776
2002,7,1,4,682,-15.3518
2002,7,1,5,1373,-13.5965
2002,7,2,1,382,-16.4962
2002,7,2,2,401,-15.9269
2002,7,2,3,301,-16.7558
2002,7,2,4,311,-17.4546
2002,7,2,5,242,-16.6493
2002,7,3,1,427,-6.6718
2002,7,3,2,341,-10.3193
2002,7,3,3,251,-11.2643
2002,7,3,4,192,-13.7060
2002,7,3,5,72,-13.4124
2002,8,1,1,620,-2.0438
2002,8,1,2,646,-0.3028
2002,8,1,3,601,-1.2668
2002,8,1,4,808,-2.0998
2002,8,1,5,1421,-3.3260
2002,8,2,1,403,0.7743
2002,8,2,2,430,0.5172
2002,8,2,3,344,0.2880
2002,8,2,4,337,0.2627
2002,8,2,5,259,-1.9688
2002,8,3,1,409,0.6716
2002,8,3,2,384,-0.9844
2002,8,3,3,285,2.4706
2002,8,3,4,222,0.9675
2002,8,3,5,87,0.6262
2002,9,1,1,606,-10.8264
2002,9,1,2,658,-9.5345
2002,9,1,3,617,-8.6371
2002,9,1,4,808,-9.2090
2002,9,1,5,1407,-9.8850
2002,9,2,1,395,-6.0033
2002,9,2,2,428,-7.2420
2002,9,2,3,351,-8.6865
2002,9,2,4,338,-8.5761
2002,9,2,5,257,-10.8995
2002,9,3,1,406,-9.6326
2002,9,3,2,386,-10.3970
2002,9,3,3,291,-9.7357
2002,9,3,4,230,-12.0109
2002,9,3,5,87,-11.7245
2002,10,1,1,502,6.6070
2002,10,1,2,553,4.6079
2002,10,1,3,521,4.0295
2002,10,1,4,653,3.2735
2002,10,1,5,1306,3.7319
2002,10,2,1,301,6.7116
2002,10,2,2,346,5.0936
2002,10,2,3,295,4.9616
2002,10,2,4,292,2.8261
2002,10,2,5,232,3.4574
2002,10,3,1,365,10.8535
2002,10,3,2,321,7.3729
2002,10,3,3,249,2.4734
2002,10,3,4,191,4.1730
2002,10,3,5,73,0.9751
2002,11,1,1,527,18.9414
2002,11,1,2,645,21.2199
2002,11,1,3,640,14.3852
2002,11,1,4,742,13.7534
2002,11,1,5,1340,13.3162
2002,11,2,1,309,12.0229
2002,11,2,2,373,13.2561
2002,11,2,3,332,9.3089
2002,11,2,4,320,8.2564
2002,11,2,5,233,10.9358
2002,11,3,1,381,5.3918
2002,11,3,2,341,7.2142
2002,11,3,3,280,9.1241
2002,11,3,4,203,7.8757
2002,11,3,5,82,9.3205
2002,12,1,1,516,-11.0448
2002,12,1,2,643,-9.9136
2002,12,1,3,646,-6.9525
2002,12,1,4,733,-6.4182
2002,12,1,5,1344,-4.4248
2002,12,2,1,300,-9.3530
2002,12,2,2,374,-8.0594
2002,12,2,3,333,-7.1184
2002,12,2,4,322,-4.8367
2002,12,2,5,232,-6.2103
2002,12,3,1,385,-6.6926
2002,12,3,2,336,-5.3975
2002,12,3,3,277,-4.1081
2002,12,3,4,201,-1.4570
2002,12,3,5,85,-6.0419
2003,1,1,1,477,-0.1940
2003,1,1,2,532,-2.8210
2003,1,1,3,562,-1.9013
2003,1,1,4,574,-1.4938
2003,1,1,5,1177,-0.5121
2003,1,2,1,274,-2.9758
2003,1,2,2,314,-4.1723
2003,1,2,3,282,-3.1157
2003,1,2,4,252,-3.6088
2003,1,2,5,184,-3.3352
2003,1,3,1,355,-2.4085
2003,1,3,2,279,-4.0702
2003,1,3,3,229,-2.7386
2003,1,3,4,158,-3.3513
2003,1,3,5,71,-3.4414
2003,2,1,1,489,-5.0643
2003,2,1,2,602,-4.4168
2003,2,1,3,657,-4.1284
2003,2,1,4,677,-3.6875
2003,2,1,5,1279,-2.8188
2003,2,2,1,281,-2.4143
2003,2,2,2,346,-4.2011
2003,2,2,3,313,-3.2357
2003,2,2,4,296,-4.6886
2003,2,2,5,213,-4.7621
2003,2,3,1,363,-0.4994
2003,2,3,2,306,-3.0029
2003,2,3,3,250,-2.7497
2003,2,3,4,179,-2.5257
2003,2,3,5,84,-5.0220
2003,3,1,1,491,1.4087
2003,3,1,2,602,2.5384
2003,3,1,3,652,0.3601
2003,3,1,4,675,0.5336
2003,3,1,5,1280,0.8202
2003,3,2,1,287,1.7763
2003,3,2,2,338,1.1413
2003,3,2,3,322,1.3770
2003,3,2,4,301,0.7210
2003,3,2,5,226,1.0165
2003,3,3,1,366,1.5466
2003,3,3,2,309,0.8993
2003,3,3,3,251,0.8449
2003,3,3,4,190,1.3557
2003,3,3,5,88,2.7523
2003,4,1,1,409,13.8036
2003,4,1,2,479,11.2291
2003,4,1,3,542,11.3303
2003,4,1,4,559,10.8499
2003,4,1,5,1205,10.1957
2003,4,2,1,256,11.2796
2003,4,2,2,306,8.9611
2003,4,2,3,293,10.9837
2003,4,2,4,278,12.6169
2003,4,2,5,214,13.8782
2003,4,3,1,343,6.6216
2003,4,3,2,288,6.7471
2003,4,3,3,228,6.1228
2003,4,3,4,173,8.4140
2003,4,3,5,86,6.7500
2003,5,1,1,424,17.9602
2003,5,1,2,542,17.5168
2003,5,1,3,611,15.6746
2003,5,1,4,688,16.8557
2003,5,1,5,1325,16.8403
2003,5,2,1,265,11.2489
2003,5,2,2,331,11.1903
2003,5,2,3,341,11.9379
2003,5,2,4,319,12.4924
2003,5,2,5,257,15.2607
2003,5,3,1,350,4.2389
2003,5,3,2,331,7.1867
2003,5,3,3,259,9.4171
2003,5,3,4,199,10.8227
2003,5,3,5,107,12.8384
2003,6,1,1,420,5.7993
2003,6,1,2,535,8.5285
2003,6,1,3,617,5.3829
2003,6,1,4,687,6.3063
2003,6,1,5,1313,5.7967
2003,6,2,1,267,3.9426
2003,6,2,2,329,2.9309
2003,6,2,3,340,1.6788
2003,6,2,4,311,1.5658
2003,6,2,5,270,2.6538
2003,6,3,1,348,1.9764
2003,6,3,2,328,0.4225
2003,6,3,3,261,1.3908
2003,6,3,4,202,1.3786
2003,6,3,5,114,3.4146
2003,7,1,1,329,7.4718
2003,7,1,2,421,7.9070
2003,7,1,3,465,8.9410
2003,7,1,4,576,9.1298
2003,7,1,5,1235,9.9423
2003,7,2,1,237,5.5014
2003,7,2,2,274,7.2645
2003,7,2,3,298,6.9607
2003,7,2,4,282,5.2681
2003,7,2,5,251,5.4209
2003,7,3,1,321,1.5312
2003,7,3,2,294,2.0904
2003,7,3,3,234,0.1073
2003,7,3,4,182,0.3025
2003,7,3,5,112,2.6162
2003,8,1,1,356,3.5317
2003,8,1,2,468,4.8638
2003,8,1,3,547,5.2269
2003,8,1,4,670,5.6381
2003,8,1,5,1262,6.4141
2003,8,2,1,242,4.3205
2003,8,2,2,318,6.0723
2003,8,2,3,317,6.8457
2003,8,2,4,310,5.6844
2003,8,2,5,272,6.9657
2003,8,3,1,332,1.2451
2003,8,3,2,322,4.8252
2003,8,3,3,259,3.8636
2003,8,3,4,197,5.2902
2003,8,3,5,117,8.5025
2003,9,1,1,356,2.5694
2003,9,1,2,458,1.8540
2003,9,1,3,543,2.0273
2003,9,1,4,667,1.7771
2003,9,1,5,1242,4.2756
2003,9,2,1,248,-3.1424
2003,9,2,2,320,-3.5447
2003,9,2,3,332,-3.6674
2003,9,2,4,312,-2.5400
2003,9,2,5,267,-2.3339
2003,9,3,1,337,-1.2056
2003,9,3,2,327,-2.9716
2003,9,3,3,259,-2.6204
2003,9,3,4,197,-1.3522
2003,9,3,5,118,-2.2255
2003,10,1,1,300,4.3238
2003,10,1,2,394,7.9380
2003,10,1,3,426,7.9168
2003,10,1,4,551,10.0170
2003,10,1,5,1159,12.9167
2003,10,2,1,217,7.6660
2003,10,2,2,277,7.0831
2003,10,2,3,291,7.9232
2003,10,2,4,269,8.8926
2003,10,2,5,253,11.8704
2003,10,3,1,320,4.6059
2003,10,3,2,289,7.3391
2003,10,3,3,230,6.6677
2003,10,3,4,174,6.8588
2003,10,3,5,107,10.0567
2003,11,1,1,334,2.8831
2003,11,1,2,462,3.1348
2003,11,1,3,512,4.0993
2003,11,1,4,635,5.7140
2003,11,1,5,1200,5.9019
2003,11,2,1,232,3.0753
2003,11,2,2,297,3.0724
2003,11,2,3,319,2.8892
2003,11,2,4,305,4.0004
2003,11,2,5,286,3.4555
2003,11,3,1,329,1.1276
2003,11,3,2,309,1.4261
2003,11,3,3,259,0.9651
2003,11,3,4,195,2.9226
2003,11,3,5,119,4.4868
2003,12,1,1,337,2.0404
2003,12,1,2,466,2.4132
2003,12,1,3,523,2.0931
2003,12,1,4,642,4.2386
2003,12,1,5,1191,3.8407
2003,12,2,1,231,2.7354
2003,12,2,2,297,2.7409
2003,12,2,3,326,3.7319
2003,12,2,4,307,4.2293
2003,12,2,5,289,1.5424
2003,12,3,1,334,3.9101
2003,12,3,2,315,4.4914
2003,12,3,3,260,6.3813
2003,12,3,4,193,5.3613
2003,12,3,5,121,2.3180
2004,1,1,1,315,7.2838
2004,1,1,2,396,6.9982
2004,1,1,3,456,7.4928
2004,1,1,4,541,7.1900
2004,1,1,5,1088,9.3582
2004,1,2,1,222,3.3077
2004,1,2,2,268,3.5977
2004,1,2,3,283,3.0000
2004,1,2,4,277,2.8431
2004,1,2,5,259,6.8427
2004,1,3,1,327,0.9530
2004,1,3,2,275,1.0705
2004,1,3,3,226,1.9133
2004,1,3,4,166,3.8203
2004,1,3,5,97,4.4777
2004,2,1,1,392,-1.8503
2004,2,1,2,480,1.2620
2004,2,1,3,541,1.5703
2004,2,1,4,630,0.9732
2004,2,1,5,1115,0.1818
2004,2,2,1,257,-1.3645
2004,2,2,2,312,1.2045
2004,2,2,3,331,1.9899
2004,2,2,4,327,1.0302
2004,2,2,5,272,-1.3376
2004,2,3,1,344,0.8061
2004,2,3,2,297,1.6747
2004,2,3,3,237,1.8970
2004,2,3,4,181,2.2554
2004,2,3,5,109,0.8628
2004,3,1,1,404,-1.0768
2004,3,1,2,484,-1.5612
2004,3,1,3,537,0.5965
2004,3,1,4,625,-0.2147
2004,3,1,5,1107,-0.2797
2004,3,2,1,259,1.4534
2004,3,2,2,314,0.7756
2004,3,2,3,327,1.2950
2004,3,2,4,327,0.6619
2004,3,2,5,282,0.4855
2004,3,3,1,347,-1.7978
2004,3,3,2,298,-1.3798
2004,3,3,3,234,-1.0048
2004,3,3,4,179,-0.8869
2004,3,3,5,116,0.2372
2004,4,1,1,386,-4.6438
2004,4,1,2,418,-2.2147
2004,4,1,3,451,-4.2685
2004,4,1,4,517,-3.3748
2004,4,1,5,1053,-4.4086
2004,4,2,1,246,-3.4716
2004,4,2,2,272,-2.4216
2004,4,2,3,289,-3.2981
2004,4,2,4,292,-3.4391
2004,4,2,5,254,-7.5452
2004,4,3,1,339,0.5787
2004,4,3,2,277,-1.7852
2004,4,3,3,206,-1.3029
2004,4,3,4,162,-2.7944
2004,4,3,5,103,-6.6276
2004,5,1,1,477,-2.9510
2004,5,1,2,528,-1.6077
2004,5,1,3,542,-1.2921
2004,5,1,4,607,-1.0644
2004,5,1,5,1078,-0.0518
2004,5,2,1,267,1.3339
2004,5,2,2,322,0.9090
2004,5,2,3,329,1.0126
2004,5,2,4,307,1.6094
2004,5,2,5,265,2.2386
2004,5,3,1,354,1.1275
2004,5,3,2,302,0.7804
2004,5,3,3,232,0.9185
2004,5,3,4,186,2.0981
2004,5,3,5,115,3.0020
2004,6,1,1,492,0.4406
2004,6,1,2,538,4.4028
2004,6,1,3,555,3.9309
2004,6,1,4,611,4.3581
2004,6,1,5,1068,3.8530
2004,6,2,1,269,2.0502
2004,6,2,2,322,4.7125
2004,6,2,3,325,5.2242
2004,6,2,4,313,6.8779
2004,6,2,5,261,5.7794
2004,6,3,1,349,0.9140
2004,6,3,2,306,3.2307
2004,6,3,3,228,3.3991
2004,6,3,4,191,3.2306
2004,6,3,5,114,4.0023
2004,7,1,1,499,-13.0806
2004,7,1,2,473,-10.3011
2004,7,1,3,475,-7.2405
2004,7,1,4,486,-7.6248
2004,7,1,5,930,-6.7718
2004,7,2,1,257,-8.5861
2004,7,2,2,287,-8.7304
2004,7,2,3,269,-6.9883
2004,7,2,4,248,-5.4724
2004,7,2,5,211,-6.5414
2004,7,3,1,342,-5.8035
2004,7,3,2,279,-2.8691
2004,7,3,3,200,-0.8246
2004,7,3,4,168,-3.1059
2004,7,3,5,98,-2.8171
2004,8,1,1,552,-1.8058
2004,8,1,2,606,-1.5657
2004,8,1,3,580,-3.6774
2004,8,1,4,564,-2.6730
2004,8,1,5,962,-2.3570
2004,8,2,1,267,-3.6097
2004,8,2,2,318,-1.3771
2004,8,2,3,296,-2.4505
2004,8,2,4,254,-1.6188
2004,8,2,5,212,-1.6431
2004,8,3,1,339,-0.3665
2004,8,3,2,292,-0.7020
2004,8,3,3,227,-0.7822
2004,8,3,4,184,0.1771
2004,8,3,5,100,-0.9015
2004,9,1,1,572,4.5572
2004,9,1,2,614,4.4555
2004,9,1,3,587,4.3207
2004,9,1,4,560,4.3398
2004,9,1,5,956,4.1377
2004,9,2,1,265,6.2672
2004,9,2,2,306,5.4522
2004,9,2,3,292,6.5916
2004,9,2,4,253,5.8661
2004,9,2,5,197,4.9712
2004,9,3,1,343,-0.3199
2004,9,3,2,297,3.3649
2004,9,3,3,226,4.0437
2004,9,3,4,185,5.1366
2004,9,3,5,100,4.7959
2004,10,1,1,542,0.8650
2004,10,1,2,535,1.6380
2004,10,1,3,506,1.2966
2004,10,1,4,482,0.8384
2004,10,1,5,848,0.8841
2004,10,2,1,239,2.5726
2004,10,2,2,271,3.7951
2004,10,2,3,252,1.7578
2004,10,2,4,210,1.7233
2004,10,2,5,168,1.1471
2004,10,3,1,324,1.5916
2004,10,3,2,265,2.3832
2004,10,3,3,205,1.3091
2004,10,3,4,170,3.6273
2004,10,3,5,93,4.3674
2004,11,1,1,602,9.2100
2004,11,1,2,633,10.0902
2004,11,1,3,609,9.3880
2004,11,1,4,557,9.1022
2004,11,1,5,875,9.9988
2004,11,2,1,248,6.8802
2004,11,2,2,295,8.3174
2004,11,2,3,272,9.3565
2004,11,2,4,223,10.3147
2004,11,2,5,174,10.5419
2004,11,3,1,338,2.3736
2004,11,3,2,289,5.2985
2004,11,3,3,222,6.1743
2004,11,3,4,182,7.4040
2004,11,3,5,102,10.2679
2004,12,1,1,601,6.8506
2004,12,1,2,634,5.8952
2004,12,1,3,613,5.7925
2004,12,1,4,552,6.1408
2004,12,1,5,866,5.5579
2004,12,2,1,244,4.0763
2004,12,2,2,295,3.4795
2004,12,2,3,269,2.2784
2004,12,2,4,221,1.9308
2004,12,2,5,177,2.9237
2004,12,3,1,329,4.2567
2004,12,3,2,288,2.3297
2004,12,3,3,223,1.9401
2004,12,3,4,180,2.0747
2004,12,3,5,103,1.7222
2005,1,1,1,553,-6.3305
2005,1,1,2,557,-5.7879
