year,month,rank_ME,rank_RDMq_6,nstocks,ret_vw
1992,12,1,5,412,3.2055
1992,12,2,1,100,3.0871
1992,12,2,2,113,3.3408
1992,12,2,3,132,1.3259
1992,12,2,4,108,0.2109
1992,12,2,5,82,4.3441
1992,12,3,1,91,-1.9607
1992,12,3,2,94,-0.4813
1992,12,3,3,81,7.0708
1992,12,3,4,70,-2.0714
1992,12,3,5,47,-3.4761
1993,1,1,1,176,5.3838
1993,1,1,2,252,-0.0937
1993,1,1,3,269,1.9803
1993,1,1,4,299,2.9395
1993,1,1,5,358,8.4103
1993,1,2,1,79,-2.3773
1993,1,2,2,95,-0.3168
1993,1,2,3,114,-0.4379
1993,1,2,4,83,-1.3989
1993,1,2,5,66,3.2890
1993,1,3,1,62,-1.6860
1993,1,3,2,58,-5.7849
1993,1,3,3,58,3.2972
1993,1,3,4,46,1.7692
1993,1,3,5,21,8.3694
1993,2,1,1,190,-5.0933
1993,2,1,2,270,-8.5568
1993,2,1,3,282,-9.5853
1993,2,1,4,313,-7.3857
1993,2,1,5,382,-6.6685
1993,2,2,1,82,-9.7258
1993,2,2,2,107,-9.9901
1993,2,2,3,117,-5.4314
1993,2,2,4,88,-6.8795
1993,2,2,5,69,-4.1157
1993,2,3,1,63,-5.2855
1993,2,3,2,67,-3.9562
1993,2,3,3,64,1.3243
1993,2,3,4,49,2.8455
1993,2,3,5,23,2.9182
1993,3,1,1,201,2.0549
1993,3,1,2,274,-0.0297
1993,3,1,3,286,1.5825
1993,3,1,4,334,-0.0612
1993,3,1,5,395,1.7080
1993,3,2,1,92,2.5540
1993,3,2,2,107,-0.6285
1993,3,2,3,110,-1.6915
1993,3,2,4,90,-1.5846
1993,3,2,5,69,1.1101
1993,3,3,1,67,2.6813
1993,3,3,2,68,2.0826
1993,3,3,3,61,0.2201
1993,3,3,4,52,1.7704
1993,3,3,5,24,-1.7589
1993,4,1,1,195,-2.7139
1993,4,1,2,260,-6.5641
1993,4,1,3,285,-4.9564
1993,4,1,4,326,-5.5240
1993,4,1,5,370,-3.6871
1993,4,2,1,91,-3.0553
1993,4,2,2,107,-5.7575
1993,4,2,3,105,-3.1556
1993,4,2,4,80,-5.8219
1993,4,2,5,59,-6.5335
1993,4,3,1,67,-5.2204
1993,4,3,2,70,1.3382
1993,4,3,3,60,1.8456
1993,4,3,4,49,0.0290
1993,4,3,5,21,-1.5937
1993,5,1,1,225,6.3040
1993,5,1,2,305,4.2237
1993,5,1,3,354,7.8375
1993,5,1,4,412,7.3589
1993,5,1,5,444,6.5220
1993,5,2,1,110,6.6052
1993,5,2,2,122,9.5100
1993,5,2,3,127,10.6687
1993,5,2,4,108,10.9067
1993,5,2,5,87,12.7967
1993,5,3,1,95,4.0323
1993,5,3,2,100,4.3428
1993,5,3,3,87,5.5856
1993,5,3,4,76,5.8593
1993,5,3,5,45,6.1734
1993,6,1,1,229,0.5454
1993,6,1,2,305,0.0692
1993,6,1,3,369,1.0180
1993,6,1,4,409,-0.6029
1993,6,1,5,438,-1.0425
1993,6,2,1,114,1.7627
1993,6,2,2,121,-0.6440
1993,6,2,3,128,0.6461
1993,6,2,4,104,-0.2339
1993,6,2,5,88,-1.9118
1993,6,3,1,95,-1.8066
1993,6,3,2,98,-0.9563
1993,6,3,3,89,1.0730
1993,6,3,4,78,-1.6771
1993,6,3,5,46,-0.2793
1993,7,1,1,216,-1.0686
1993,7,1,2,292,-1.7401
1993,7,1,3,347,0.4050
1993,7,1,4,406,-1.7393
1993,7,1,5,396,-0.1315
1993,7,2,1,109,-1.0496
1993,7,2,2,120,-0.0743
1993,7,2,3,121,1.3388
1993,7,2,4,102,-0.4162
1993,7,2,5,78,1.1420
1993,7,3,1,92,-4.0736
1993,7,3,2,101,-3.7804
1993,7,3,3,85,-2.2373
1993,7,3,4,76,-0.6340
1993,7,3,5,46,-4.0311
1993,8,1,1,245,5.0725
1993,8,1,2,300,3.9466
1993,8,1,3,356,5.3086
1993,8,1,4,469,4.6545
1993,8,1,5,529,7.0814
1993,8,2,1,109,4.4880
1993,8,2,2,130,4.5204
1993,8,2,3,131,7.0654
1993,8,2,4,117,5.5505
1993,8,2,5,98,5.8721
1993,8,3,1,91,3.2395
1993,8,3,2,104,3.9907
1993,8,3,3,89,5.6228
1993,8,3,4,83,4.8999
1993,8,3,5,56,3.2471
1993,9,1,1,241,0.6070
1993,9,1,2,289,2.6044
1993,9,1,3,358,2.2985
1993,9,1,4,466,3.9643
1993,9,1,5,550,3.4768
1993,9,2,1,108,2.3645
1993,9,2,2,122,4.8668
1993,9,2,3,130,3.8245
1993,9,2,4,118,1.1107
1993,9,2,5,102,2.3213
1993,9,3,1,93,0.7438
1993,9,3,2,106,-0.2551
1993,9,3,3,88,-0.4793
1993,9,3,4,82,-1.8704
1993,9,3,5,55,-2.9369
1993,10,1,1,232,6.5738
1993,10,1,2,268,5.1951
1993,10,1,3,344,5.2815
1993,10,1,4,469,5.8647
1993,10,1,5,530,8.5485
1993,10,2,1,106,4.8910
1993,10,2,2,117,2.9478
1993,10,2,3,128,2.0487
1993,10,2,4,120,2.3742
1993,10,2,5,97,4.2016
1993,10,3,1,91,2.3458
1993,10,3,2,106,1.3082
1993,10,3,3,87,3.6604
1993,10,3,4,77,1.3094
1993,10,3,5,54,7.0783
1993,11,1,1,257,-7.6469
1993,11,1,2,285,-2.2075
1993,11,1,3,343,-1.8158
1993,11,1,4,491,-3.1443
1993,11,1,5,555,-2.6427
1993,11,2,1,114,-2.9881
1993,11,2,2,122,-3.3628
1993,11,2,3,131,-3.2864
1993,11,2,4,136,-2.4696
1993,11,2,5,105,0.1247
1993,11,3,1,87,0.4557
1993,11,3,2,112,-0.6485
1993,11,3,3,92,-0.9053
1993,11,3,4,80,1.4576
1993,11,3,5,55,5.6071
1993,12,1,1,251,0.2947
1993,12,1,2,281,2.4806
1993,12,1,3,317,0.5000
1993,12,1,4,475,-0.1887
1993,12,1,5,557,-1.6520
1993,12,2,1,105,0.1731
1993,12,2,2,118,4.7205
1993,12,2,3,122,3.3636
1993,12,2,4,127,0.4615
1993,12,2,5,105,0.7541
1993,12,3,1,81,2.7276
1993,12,3,2,104,0.6095
1993,12,3,3,86,2.1673
1993,12,3,4,76,2.0886
1993,12,3,5,55,2.8731
1994,1,1,1,213,1.1417
1994,1,1,2,224,5.0894
1994,1,1,3,243,4.0078
1994,1,1,4,372,6.1713
1994,1,1,5,498,5.8173
1994,1,2,1,89,0.9649
1994,1,2,2,103,5.0460
1994,1,2,3,92,3.9114
1994,1,2,4,91,6.4152
1994,1,2,5,79,5.0858
1994,1,3,1,59,4.5022
1994,1,3,2,70,4.8488
1994,1,3,3,57,1.1757
1994,1,3,4,44,5.8443
1994,1,3,5,30,3.0747
1994,2,1,1,238,-3.7982
1994,2,1,2,242,-0.7960
1994,2,1,3,273,-0.1832
1994,2,1,4,389,-1.1110
1994,2,1,5,529,-1.9836
1994,2,2,1,97,-2.2554
1994,2,2,2,110,0.3637
1994,2,2,3,95,-0.4421
1994,2,2,4,92,0.5213
1994,2,2,5,86,1.6026
1994,2,3,1,60,-0.0971
1994,2,3,2,82,-3.6325
1994,2,3,3,62,-3.9185
1994,2,3,4,46,1.2887
1994,2,3,5,34,-0.9218
1994,3,1,1,237,-8.2772
1994,3,1,2,246,-7.0379
1994,3,1,3,267,-5.2894
1994,3,1,4,385,-6.1743
1994,3,1,5,504,-4.5289
1994,3,2,1,100,-9.5008
1994,3,2,2,113,-7.7529
1994,3,2,3,95,-7.8902
1994,3,2,4,95,-7.3484
1994,3,2,5,86,-6.3045
1994,3,3,1,61,-6.1444
1994,3,3,2,83,-2.7284
1994,3,3,3,64,-4.1329
1994,3,3,4,48,-5.3643
1994,3,3,5,35,-0.6595
1994,4,1,1,226,-6.5953
1994,4,1,2,230,-0.8173
1994,4,1,3,250,-1.9802
1994,4,1,4,368,-2.5672
1994,4,1,5,466,-3.2565
1994,4,2,1,95,-1.7704
1994,4,2,2,115,-1.5909
1994,4,2,3,87,-1.4935
1994,4,2,4,89,0.4381
1994,4,2,5,82,-2.0363
1994,4,3,1,61,-2.9501
1994,4,3,2,87,1.0605
1994,4,3,3,63,1.5718
1994,4,3,4,49,0.5794
1994,4,3,5,31,-1.9124
1994,5,1,1,274,-2.2086
1994,5,1,2,284,-1.8605
1994,5,1,3,332,-1.6214
1994,5,1,4,459,-1.4099
1994,5,1,5,576,-0.6251
1994,5,2,1,116,-3.1068
1994,5,2,2,135,-2.8112
1994,5,2,3,114,-3.9059
1994,5,2,4,109,-3.3802
1994,5,2,5,108,0.9620
1994,5,3,1,93,-2.8364
1994,5,3,2,115,2.8388
1994,5,3,3,93,5.6098
1994,5,3,4,68,3.1195
1994,5,3,5,60,4.4366
1994,6,1,1,276,-6.6019
1994,6,1,2,287,-4.5844
1994,6,1,3,347,-2.3650
1994,6,1,4,461,-5.4555
1994,6,1,5,583,-5.4580
1994,6,2,1,114,-6.6566
1994,6,2,2,136,-2.4481
1994,6,2,3,114,-5.5647
1994,6,2,4,110,-4.6830
1994,6,2,5,113,-4.8752
1994,6,3,1,95,-4.1373
1994,6,3,2,115,-2.8111
1994,6,3,3,99,-2.2806
1994,6,3,4,72,-2.9440
1994,6,3,5,61,-4.7423
1994,7,1,1,251,4.2794
1994,7,1,2,273,1.5233
1994,7,1,3,347,1.2521
1994,7,1,4,443,-0.2161
1994,7,1,5,544,-0.8580
1994,7,2,1,114,0.6348
1994,7,2,2,127,1.4089
1994,7,2,3,118,3.7841
1994,7,2,4,107,3.4081
1994,7,2,5,98,1.1426
1994,7,3,1,91,2.9949
1994,7,3,2,109,2.7281
1994,7,3,3,97,3.8240
1994,7,3,4,70,2.8628
1994,7,3,5,63,4.2222
1994,8,1,1,271,4.1083
1994,8,1,2,310,5.9262
1994,8,1,3,373,5.8045
1994,8,1,4,520,7.4955
1994,8,1,5,641,7.6841
1994,8,2,1,116,9.0573
1994,8,2,2,126,12.2933
1994,8,2,3,125,11.6012
1994,8,2,4,131,10.2880
1994,8,2,5,112,8.0297
1994,8,3,1,92,7.5159
1994,8,3,2,110,6.9692
1994,8,3,3,106,5.6789
1994,8,3,4,72,7.7252
1994,8,3,5,66,8.8129
1994,9,1,1,269,1.7640
1994,9,1,2,302,3.9926
1994,9,1,3,375,2.2681
1994,9,1,4,525,3.7579
1994,9,1,5,658,1.7157
1994,9,2,1,116,-1.7398
1994,9,2,2,120,0.7518
1994,9,2,3,123,1.2636
