year,month,rank_ME,rank_RER,nstocks,ret_vw
1997,3,1,1,762,-8.0051
1997,3,1,2,330,-4.5879
1997,3,1,3,224,-6.2356
1997,3,1,4,293,-5.3858
1997,3,1,5,383,-5.3539
1997,3,2,1,184,-9.9029
1997,3,2,2,142,-4.4483
1997,3,2,3,101,-3.8495
1997,3,2,4,94,-4.5267
1997,3,2,5,138,-6.5333
1997,3,3,1,105,-4.7159
1997,3,3,2,89,-2.9665
1997,3,3,3,88,-5.0221
1997,3,3,4,64,-3.7946
1997,3,3,5,80,-5.6699
1997,4,1,1,750,-3.9746
1997,4,1,2,325,-1.7262
1997,4,1,3,223,-3.6557
1997,4,1,4,292,-2.8925
1997,4,1,5,381,-6.2311
1997,4,2,1,181,-1.2659
1997,4,2,2,142,-0.6932
1997,4,2,3,101,2.1760
1997,4,2,4,92,0.2234
1997,4,2,5,138,-3.2787
1997,4,3,1,105,4.9045
1997,4,3,2,89,4.1814
1997,4,3,3,88,4.3965
1997,4,3,4,64,5.4873
1997,4,3,5,80,11.6310
1997,5,1,1,746,11.9056
1997,5,1,2,323,11.0854
1997,5,1,3,221,10.9893
1997,5,1,4,290,10.7701
1997,5,1,5,379,11.6682
1997,5,2,1,180,15.6322
1997,5,2,2,141,13.7869
1997,5,2,3,100,15.6788
1997,5,2,4,91,15.0046
1997,5,2,5,138,13.9378
1997,5,3,1,105,9.3444
1997,5,3,2,88,6.1065
1997,5,3,3,88,6.6930
1997,5,3,4,64,7.2906
1997,5,3,5,80,7.9436
1997,6,1,1,741,4.7544
1997,6,1,2,321,6.6030
1997,6,1,3,221,4.5100
1997,6,1,4,286,6.3147
1997,6,1,5,379,4.0094
1997,6,2,1,179,1.9286
1997,6,2,2,137,5.3275
1997,6,2,3,100,4.9269
1997,6,2,4,91,3.1152
1997,6,2,5,138,4.7270
1997,6,3,1,105,2.0083
1997,6,3,2,88,4.8116
1997,6,3,3,88,2.4239
1997,6,3,4,62,7.5725
1997,6,3,5,80,3.3153
1997,7,1,1,982,3.9045
1997,7,1,2,396,7.8001
1997,7,1,3,263,6.9617
1997,7,1,4,316,5.3869
1997,7,1,5,482,3.7450
1997,7,2,1,178,6.6462
1997,7,2,2,109,5.5390
1997,7,2,3,119,6.4144
1997,7,2,4,94,3.6168
1997,7,2,5,132,5.2177
1997,7,3,1,99,8.9437
1997,7,3,2,114,6.0599
1997,7,3,3,89,3.8665
1997,7,3,4,77,6.8447
1997,7,3,5,90,10.5675
1997,8,1,1,975,4.7161
1997,8,1,2,391,7.1169
1997,8,1,3,260,5.0474
1997,8,1,4,314,3.5496
1997,8,1,5,479,5.2890
1997,8,2,1,177,4.4657
1997,8,2,2,107,5.2925
1997,8,2,3,117,1.6840
1997,8,2,4,93,4.0976
1997,8,2,5,132,2.6425
1997,8,3,1,97,-6.3063
1997,8,3,2,113,-2.3584
1997,8,3,3,89,-6.8045
1997,8,3,4,76,-4.7444
1997,8,3,5,90,-3.4107
1997,9,1,1,966,9.5624
1997,9,1,2,389,8.9658
1997,9,1,3,257,7.4334
1997,9,1,4,313,9.0338
1997,9,1,5,475,10.1635
1997,9,2,1,174,7.7061
1997,9,2,2,106,8.0948
1997,9,2,3,112,6.4274
1997,9,2,4,92,8.7147
1997,9,2,5,128,8.7747
1997,9,3,1,97,3.2743
1997,9,3,2,113,5.8118
1997,9,3,3,89,4.1948
1997,9,3,4,76,4.5682
1997,9,3,5,90,2.7012
1997,10,1,1,954,-3.6234
1997,10,1,2,386,-3.8764
1997,10,1,3,253,-4.7120
1997,10,1,4,309,-5.6567
1997,10,1,5,474,-3.8881
1997,10,2,1,173,-6.0488
1997,10,2,2,106,-7.2158
1997,10,2,3,112,-4.0183
1997,10,2,4,92,-8.7319
1997,10,2,5,127,-6.3380
1997,10,3,1,97,-2.8275
1997,10,3,2,112,-0.6267
1997,10,3,3,87,-4.5795
1997,10,3,4,76,-2.7865
1997,10,3,5,90,-5.2360
1997,11,1,1,942,-2.9929
1997,11,1,2,382,-3.6842
1997,11,1,3,253,-1.2252
1997,11,1,4,304,-2.1242
1997,11,1,5,472,-2.7837
1997,11,2,1,172,-2.5556
1997,11,2,2,105,-1.9604
1997,11,2,3,112,-2.1085
1997,11,2,4,88,-1.3769
1997,11,2,5,126,-0.9247
1997,11,3,1,96,3.7079
1997,11,3,2,112,2.7628
1997,11,3,3,87,6.4546
1997,11,3,4,76,4.3806
1997,11,3,5,89,4.6855
1997,12,1,1,934,-6.6502
1997,12,1,2,380,-3.5349
1997,12,1,3,253,-3.5479
1997,12,1,4,301,-1.9666
1997,12,1,5,468,-3.6177
1997,12,2,1,170,-1.0421
1997,12,2,2,104,-1.4665
1997,12,2,3,110,-0.3025
1997,12,2,4,88,-3.1048
1997,12,2,5,126,0.5779
1997,12,3,1,96,2.1862
1997,12,3,2,112,1.1434
1997,12,3,3,87,6.0449
1997,12,3,4,76,-0.8467
1997,12,3,5,89,-4.8151
1998,1,1,1,925,0.7379
1998,1,1,2,377,-1.0219
1998,1,1,3,247,-0.3480
1998,1,1,4,298,1.4389
1998,1,1,5,459,-0.0160
1998,1,2,1,167,0.3778
1998,1,2,2,101,-1.1339
1998,1,2,3,107,-1.4819
1998,1,2,4,88,-1.5226
1998,1,2,5,126,-0.2278
1998,1,3,1,96,1.2425
1998,1,3,2,112,2.8496
1998,1,3,3,87,-0.3623
1998,1,3,4,76,2.0580
1998,1,3,5,89,5.9822
1998,2,1,1,916,6.7101
1998,2,1,2,374,6.4692
1998,2,1,3,242,5.9970
1998,2,1,4,295,7.0813
1998,2,1,5,449,6.2978
1998,2,2,1,166,8.8286
1998,2,2,2,101,9.1693
1998,2,2,3,106,10.2542
1998,2,2,4,84,9.4527
1998,2,2,5,126,7.1539
1998,2,3,1,96,8.9918
1998,2,3,2,110,7.9140
1998,2,3,3,87,5.8609
1998,2,3,4,75,6.3713
1998,2,3,5,89,10.3020
1998,3,1,1,908,5.4550
1998,3,1,2,368,3.7679
1998,3,1,3,239,4.4662
1998,3,1,4,292,5.3487
1998,3,1,5,447,5.0572
1998,3,2,1,166,5.1055
1998,3,2,2,101,2.7934
1998,3,2,3,104,3.0462
1998,3,2,4,84,1.8640
1998,3,2,5,125,3.6509
1998,3,3,1,95,3.4561
1998,3,3,2,110,5.3310
1998,3,3,3,86,4.7929
1998,3,3,4,75,5.3068
1998,3,3,5,89,4.2298
1998,4,1,1,893,3.2279
1998,4,1,2,363,2.8675
1998,4,1,3,234,2.7581
1998,4,1,4,290,1.3656
1998,4,1,5,443,1.8261
1998,4,2,1,166,-0.5167
1998,4,2,2,101,-0.6180
1998,4,2,3,103,1.2952
1998,4,2,4,84,0.2630
1998,4,2,5,123,0.7420
1998,4,3,1,95,-1.6892
1998,4,3,2,109,3.2177
1998,4,3,3,86,-3.1520
1998,4,3,4,74,0.6362
1998,4,3,5,89,1.1357
1998,5,1,1,881,-6.4205
1998,5,1,2,361,-5.9380
1998,5,1,3,232,-3.9699
1998,5,1,4,284,-3.5122
1998,5,1,5,437,-4.3370
1998,5,2,1,165,-6.2526
1998,5,2,2,101,-6.6442
1998,5,2,3,102,-7.1378
1998,5,2,4,83,-5.3803
1998,5,2,5,122,-5.1244
1998,5,3,1,95,-0.5132
1998,5,3,2,108,-2.2121
1998,5,3,3,86,-1.1107
1998,5,3,4,74,0.1218
1998,5,3,5,89,-3.8148
1998,6,1,1,869,0.1076
1998,6,1,2,354,-1.7940
1998,6,1,3,232,-0.6657
1998,6,1,4,282,-1.2789
1998,6,1,5,435,0.8078
1998,6,2,1,163,0.8634
1998,6,2,2,99,-1.6303
1998,6,2,3,102,1.1484
1998,6,2,4,83,-4.1285
1998,6,2,5,122,0.4025
1998,6,3,1,95,4.5887
1998,6,3,2,107,1.8462
1998,6,3,3,86,5.3431
1998,6,3,4,73,3.1848
1998,6,3,5,88,10.0557
1998,7,1,1,931,-6.9349
1998,7,1,2,381,-7.3408
1998,7,1,3,276,-6.3738
1998,7,1,4,316,-7.8985
1998,7,1,5,479,-7.9255
1998,7,2,1,156,-7.1146
1998,7,2,2,122,-8.6395
1998,7,2,3,100,-8.1706
1998,7,2,4,124,-7.9874
1998,7,2,5,140,-7.5996
1998,7,3,1,114,-3.9601
1998,7,3,2,118,-3.8415
1998,7,3,3,88,-2.0121
1998,7,3,4,83,0.4179
1998,7,3,5,91,0.7238
1998,8,1,1,917,-25.4866
1998,8,1,2,376,-19.6910
1998,8,1,3,272,-21.8000
1998,8,1,4,313,-20.2456
1998,8,1,5,471,-22.9216
1998,8,2,1,156,-23.5456
1998,8,2,2,122,-21.8304
1998,8,2,3,99,-20.5666
1998,8,2,4,124,-20.6413
1998,8,2,5,140,-20.4418
1998,8,3,1,112,-15.3094
1998,8,3,2,118,-14.8972
1998,8,3,3,88,-12.7786
1998,8,3,4,82,-13.4308
1998,8,3,5,90,-15.7834
1998,9,1,1,909,5.0772
1998,9,1,2,367,3.5416
1998,9,1,3,271,3.8620
1998,9,1,4,310,0.6697
1998,9,1,5,467,6.3848
1998,9,2,1,155,9.9051
1998,9,2,2,122,6.8575
1998,9,2,3,97,5.9909
1998,9,2,4,124,5.7673
1998,9,2,5,136,9.8885
1998,9,3,1,110,4.0244
1998,9,3,2,116,7.2416
1998,9,3,3,88,5.8610
1998,9,3,4,82,3.7480
1998,9,3,5,89,11.9170
1998,10,1,1,885,3.1815
1998,10,1,2,363,1.6996
1998,10,1,3,269,3.0978
1998,10,1,4,305,3.4528
1998,10,1,5,461,2.5730
1998,10,2,1,155,5.7144
1998,10,2,2,121,7.7610
1998,10,2,3,97,7.1796
1998,10,2,4,123,6.1972
1998,10,2,5,133,5.3398
1998,10,3,1,107,8.6020
1998,10,3,2,116,9.1081
1998,10,3,3,88,9.4690
1998,10,3,4,80,12.5464
1998,10,3,5,88,3.5318
1998,11,1,1,863,11.0267
1998,11,1,2,351,12.1563
1998,11,1,3,266,8.5026
1998,11,1,4,301,9.1845
1998,11,1,5,453,10.1699
1998,11,2,1,155,8.8138
1998,11,2,2,120,7.5022
1998,11,2,3,96,5.1456
1998,11,2,4,123,9.3634
1998,11,2,5,133,8.4173
1998,11,3,1,107,6.4808
1998,11,3,2,115,7.9458
1998,11,3,3,88,6.4636
1998,11,3,4,79,7.1538
1998,11,3,5,87,10.6485
1998,12,1,1,853,3.0985
1998,12,1,2,344,4.0381
1998,12,1,3,263,2.4979
1998,12,1,4,299,-0.6014
1998,12,1,5,448,3.6626
1998,12,2,1,155,5.8488
1998,12,2,2,120,5.4479
1998,12,2,3,95,9.8229
1998,12,2,4,121,4.7310
1998,12,2,5,133,6.6688
1998,12,3,1,107,8.6955
1998,12,3,2,113,6.8886
1998,12,3,3,88,5.9717
1998,12,3,4,79,6.3382
1998,12,3,5,87,10.6421
1999,1,1,1,839,10.3295
1999,1,1,2,339,5.4841
1999,1,1,3,260,7.0023
1999,1,1,4,296,6.1962
1999,1,1,5,438,7.8729
1999,1,2,1,153,1.0701
1999,1,2,2,120,3.0117
1999,1,2,3,95,-1.7881
1999,1,2,4,120,4.6138
1999,1,2,5,133,3.8700
1999,1,3,1,107,7.9782
1999,1,3,2,113,2.7674
1999,1,3,3,87,2.8912
1999,1,3,4,79,1.8343
1999,1,3,5,87,13.8564
1999,2,1,1,824,-8.9272
1999,2,1,2,333,-9.2622
1999,2,1,3,254,-5.8629
1999,2,1,4,292,-6.4367
1999,2,1,5,430,-8.9475
1999,2,2,1,151,-11.8950
1999,2,2,2,120,-10.7150
1999,2,2,3,95,-8.5816
1999,2,2,4,120,-9.6916
1999,2,2,5,131,-7.8509
1999,2,3,1,107,-5.0082
1999,2,3,2,112,-3.1614
1999,2,3,3,87,-3.8305
1999,2,3,4,79,-3.1360
1999,2,3,5,85,-7.7283
1999,3,1,1,811,0.8917
1999,3,1,2,330,-5.0335
1999,3,1,3,247,-2.3233
1999,3,1,4,291,-8.0208
1999,3,1,5,426,-4.3224
1999,3,2,1,151,-2.6309
1999,3,2,2,120,-0.9246
1999,3,2,3,94,1.7033
1999,3,2,4,120,-1.6325
1999,3,2,5,129,-0.0565
1999,3,3,1,107,6.3766
1999,3,3,2,112,2.2018
1999,3,3,3,87,0.8119
1999,3,3,4,79,4.6823
1999,3,3,5,85,9.0233
1999,4,1,1,791,11.0780
1999,4,1,2,326,6.4647
1999,4,1,3,242,12.3347
1999,4,1,4,285,5.4398
1999,4,1,5,416,7.9847
1999,4,2,1,150,4.0718
1999,4,2,2,118,6.7061
1999,4,2,3,91,7.6958
1999,4,2,4,118,5.4873
1999,4,2,5,128,7.4154
1999,4,3,1,107,3.9149
1999,4,3,2,112,0.2991
1999,4,3,3,86,-1.9066
1999,4,3,4,78,6.4367
1999,4,3,5,85,-4.1022
1999,5,1,1,776,1.5154
1999,5,1,2,319,5.8333
1999,5,1,3,240,6.6599
1999,5,1,4,281,5.5650
1999,5,1,5,408,3.6297
1999,5,2,1,149,2.1588
1999,5,2,2,117,4.3462
1999,5,2,3,91,3.8432
1999,5,2,4,117,2.6882
1999,5,2,5,128,-0.5564
1999,5,3,1,105,-3.8935
1999,5,3,2,111,-2.9504
1999,5,3,3,86,0.9743
1999,5,3,4,77,0.3592
1999,5,3,5,85,-1.5831
1999,6,1,1,767,9.2355
1999,6,1,2,315,7.2092
1999,6,1,3,240,6.4330
1999,6,1,4,279,7.9016
1999,6,1,5,402,8.5733
1999,6,2,1,148,9.5317
1999,6,2,2,118,6.6776
1999,6,2,3,91,6.9376
1999,6,2,4,117,6.2116
1999,6,2,5,128,9.9351
1999,6,3,1,104,2.6731
1999,6,3,2,110,7.5114
1999,6,3,3,85,3.2973
1999,6,3,4,77,9.1664
1999,6,3,5,84,11.8831
1999,7,1,1,745,2.8816
1999,7,1,2,364,0.3814
1999,7,1,3,296,1.3644
1999,7,1,4,232,-0.4933
1999,7,1,5,469,3.3867
1999,7,2,1,178,-2.6027
1999,7,2,2,135,-1.7266
1999,7,2,3,99,0.4252
1999,7,2,4,92,-3.2215
1999,7,2,5,142,-2.6838
1999,7,3,1,103,-3.0712
1999,7,3,2,124,-3.1805
1999,7,3,3,94,-3.6300
1999,7,3,4,88,-3.7210
1999,7,3,5,96,-4.8172
1999,8,1,1,736,-2.9984
1999,8,1,2,359,-2.8130
1999,8,1,3,291,-1.2826
1999,8,1,4,228,-1.5399
1999,8,1,5,463,-1.0749
1999,8,2,1,178,-2.3420
1999,8,2,2,133,-1.4263
1999,8,2,3,98,-1.5146
1999,8,2,4,92,-5.2324
1999,8,2,5,139,-5.4913
1999,8,3,1,102,2.0595
1999,8,3,2,123,2.1994
1999,8,3,3,92,-4.3741
1999,8,3,4,86,0.3579
1999,8,3,5,96,2.7956
1999,9,1,1,725,-1.0334
1999,9,1,2,350,-1.7848
1999,9,1,3,288,-0.7835
1999,9,1,4,226,-1.7600
1999,9,1,5,458,-0.6516
1999,9,2,1,177,1.7573
1999,9,2,2,130,1.2974
1999,9,2,3,98,-0.1652
1999,9,2,4,89,-0.3894
1999,9,2,5,139,-0.8181
1999,9,3,1,101,-6.3178
1999,9,3,2,123,-0.2595
1999,9,3,3,92,-5.9868
1999,9,3,4,85,1.4433
1999,9,3,5,95,-1.9079
1999,10,1,1,710,-0.6613
1999,10,1,2,345,-2.8553
1999,10,1,3,284,-1.5918
1999,10,1,4,222,1.0882
1999,10,1,5,452,-1.0706
1999,10,2,1,176,3.1321
1999,10,2,2,129,0.0327
1999,10,2,3,98,-2.5781
1999,10,2,4,89,-2.3831
1999,10,2,5,137,0.1219
1999,10,3,1,100,4.9548
1999,10,3,2,122,6.5166
1999,10,3,3,90,7.7529
1999,10,3,4,85,1.8588
1999,10,3,5,94,5.7133
1999,11,1,1,703,19.2872
1999,11,1,2,342,18.2857
1999,11,1,3,283,14.1259
1999,11,1,4,220,9.3748
1999,11,1,5,445,14.8773
1999,11,2,1,176,11.8947
1999,11,2,2,127,8.9184
1999,11,2,3,98,11.2096
1999,11,2,4,89,9.3340
1999,11,2,5,133,8.7707
1999,11,3,1,98,4.1470
1999,11,3,2,120,7.4023
1999,11,3,3,90,7.9541
1999,11,3,4,84,6.4450
1999,11,3,5,94,6.0788
1999,12,1,1,693,19.3285
1999,12,1,2,340,17.9871
1999,12,1,3,277,18.2746
1999,12,1,4,217,16.1964
1999,12,1,5,436,19.7589
1999,12,2,1,173,15.2282
1999,12,2,2,126,14.6844
1999,12,2,3,96,16.0590
1999,12,2,4,87,13.6993
1999,12,2,5,130,10.2450
1999,12,3,1,97,4.5075
1999,12,3,2,117,14.8807
1999,12,3,3,89,-3.1174
1999,12,3,4,83,20.7745
1999,12,3,5,93,17.0397
2000,1,1,1,681,8.9625
2000,1,1,2,336,15.8681
2000,1,1,3,271,11.0027
2000,1,1,4,216,-1.8925
2000,1,1,5,433,14.6610
2000,1,2,1,169,2.7708
2000,1,2,2,123,-0.2943
2000,1,2,3,96,-4.5620
2000,1,2,4,87,-3.4306
2000,1,2,5,128,2.6181
2000,1,3,1,96,-5.2087
2000,1,3,2,116,-2.7535
2000,1,3,3,88,2.6574
2000,1,3,4,83,-10.6795
2000,1,3,5,93,-7.5008
2000,2,1,1,676,34.1607
2000,2,1,2,333,24.7428
2000,2,1,3,270,45.7079
2000,2,1,4,214,30.1681
2000,2,1,5,422,47.4989
2000,2,2,1,169,30.2867
2000,2,2,2,123,19.4225
2000,2,2,3,95,17.1591
2000,2,2,4,86,21.3906
2000,2,2,5,127,36.4638
2000,2,3,1,96,7.7786
2000,2,3,2,116,10.9256
2000,2,3,3,88,-2.4432
2000,2,3,4,83,2.0679
2000,2,3,5,93,8.8542
2000,3,1,1,666,-12.1317
2000,3,1,2,327,-12.6641
2000,3,1,3,267,-14.9030
2000,3,1,4,211,-7.4562
2000,3,1,5,415,-18.4053
2000,3,2,1,167,-13.9283
2000,3,2,2,122,-5.2266
2000,3,2,3,95,-8.0678
2000,3,2,4,84,-2.8307
2000,3,2,5,126,-16.9246
2000,3,3,1,96,-3.8458
2000,3,3,2,116,7.0555
2000,3,3,3,88,6.1036
2000,3,3,4,83,6.2522
2000,3,3,5,91,5.9384
2000,4,1,1,658,-18.4366
2000,4,1,2,326,-18.4502
2000,4,1,3,264,-18.0313
2000,4,1,4,207,-11.3460
2000,4,1,5,410,-21.0930
2000,4,2,1,166,-13.8253
2000,4,2,2,120,-10.9171
2000,4,2,3,94,-5.6388
2000,4,2,4,84,-2.0114
2000,4,2,5,125,-9.3312
2000,4,3,1,96,-5.4191
2000,4,3,2,115,-6.0368
2000,4,3,3,87,-1.7435
2000,4,3,4,82,-5.7013
2000,4,3,5,91,-11.9422
2000,5,1,1,649,-13.7087
2000,5,1,2,323,-13.9390
2000,5,1,3,265,-12.7893
2000,5,1,4,205,-6.3796
2000,5,1,5,404,-11.3795
2000,5,2,1,164,-5.7605
2000,5,2,2,119,-11.4562
2000,5,2,3,93,-7.1864
2000,5,2,4,84,-12.0120
2000,5,2,5,125,-6.1984
2000,5,3,1,96,-5.5228
2000,5,3,2,115,-7.0076
2000,5,3,3,86,-1.7708
2000,5,3,4,81,-6.7020
2000,5,3,5,90,-7.8099
2000,6,1,1,644,25.0441
2000,6,1,2,318,24.6245
2000,6,1,3,261,28.2319
2000,6,1,4,204,24.2125
2000,6,1,5,401,33.7578
2000,6,2,1,162,11.6743
2000,6,2,2,119,12.0882
2000,6,2,3,92,20.6231
2000,6,2,4,83,12.6546
2000,6,2,5,124,17.6585
2000,6,3,1,96,1.5109
2000,6,3,2,115,8.1695
2000,6,3,3,86,6.1280
2000,6,3,4,80,3.3804
2000,6,3,5,90,13.1110
2000,7,1,1,637,-5.4328
2000,7,1,2,323,-2.8745
2000,7,1,3,226,2.2958
2000,7,1,4,225,-1.5081
2000,7,1,5,375,-1.8037
2000,7,2,1,216,-6.6006
2000,7,2,2,145,-4.5971
2000,7,2,3,117,-4.7166
2000,7,2,4,101,-0.1420
2000,7,2,5,142,-2.8556
2000,7,3,1,154,-4.5781
2000,7,3,2,121,-1.8029
2000,7,3,3,116,-5.4265
2000,7,3,4,115,-1.6876
2000,7,3,5,124,-7.5155
2000,8,1,1,631,7.4106
2000,8,1,2,318,6.7979
2000,8,1,3,223,9.6104
2000,8,1,4,225,7.5765
2000,8,1,5,372,6.4142
2000,8,2,1,215,9.6482
2000,8,2,2,145,3.0505
2000,8,2,3,116,5.5778
2000,8,2,4,100,10.0450
2000,8,2,5,142,10.3266
2000,8,3,1,153,11.3286
2000,8,3,2,119,4.5427
2000,8,3,3,116,6.9804
2000,8,3,4,113,6.9647
2000,8,3,5,121,9.0381
2000,9,1,1,624,-4.6280
2000,9,1,2,307,-6.4122
2000,9,1,3,219,-2.9627
2000,9,1,4,222,-3.5360
2000,9,1,5,368,-7.2151
2000,9,2,1,214,-10.1997
2000,9,2,2,142,-7.6785
2000,9,2,3,115,-1.1834
2000,9,2,4,100,-3.9504
2000,9,2,5,138,-1.9363
2000,9,3,1,152,-0.9509
2000,9,3,2,119,-7.3109
2000,9,3,3,115,-1.6733
2000,9,3,4,112,-4.3659
2000,9,3,5,120,-11.1325
2000,10,1,1,613,-10.8368
2000,10,1,2,306,-10.7076
2000,10,1,3,216,-10.4035
2000,10,1,4,220,-6.0781
2000,10,1,5,360,-5.8167
2000,10,2,1,211,-8.3580
2000,10,2,2,141,-7.9724
2000,10,2,3,115,-4.4086
2000,10,2,4,98,-1.7074
2000,10,2,5,138,-4.8555
2000,10,3,1,151,-3.4748
2000,10,3,2,116,-4.2526
2000,10,3,3,112,-0.0917
2000,10,3,4,112,-9.1348
2000,10,3,5,120,-1.8700
2000,11,1,1,601,-13.6664
2000,11,1,2,302,-17.3168
2000,11,1,3,211,-14.5288
2000,11,1,4,215,-10.2709
2000,11,1,5,349,-9.1401
2000,11,2,1,210,-15.3756
2000,11,2,2,138,-14.6759
2000,11,2,3,115,-15.2781
2000,11,2,4,97,-8.8169
2000,11,2,5,136,-11.5392
2000,11,3,1,148,-13.9926
2000,11,3,2,115,-8.8752
2000,11,3,3,111,-10.8873
2000,11,3,4,112,-10.7840
2000,11,3,5,120,-14.0244
2000,12,1,1,591,-3.7839
2000,12,1,2,295,-2.2799
2000,12,1,3,201,-2.8539
2000,12,1,4,213,-6.0069
2000,12,1,5,346,-4.2392
2000,12,2,1,208,2.3010
2000,12,2,2,138,3.0761
2000,12,2,3,115,9.2041
2000,12,2,4,96,8.9390
2000,12,2,5,135,3.9651
2000,12,3,1,147,1.7727
2000,12,3,2,114,-4.4053
2000,12,3,3,110,1.2032
2000,12,3,4,112,1.1090
2000,12,3,5,120,-3.5447
2001,1,1,1,581,20.1667
2001,1,1,2,288,25.6217
2001,1,1,3,199,19.6893
2001,1,1,4,211,18.7004
2001,1,1,5,337,21.3168
2001,1,2,1,204,12.4585
2001,1,2,2,137,10.3555
2001,1,2,3,115,5.3781
2001,1,2,4,95,8.3969
2001,1,2,5,133,7.4467
2001,1,3,1,147,0.5212
2001,1,3,2,114,2.9529
2001,1,3,3,110,-0.9491
2001,1,3,4,111,8.7113
2001,1,3,5,120,10.5609
2001,2,1,1,571,-11.0918
2001,2,1,2,283,-8.7112
2001,2,1,3,197,-6.5229
2001,2,1,4,207,-7.1789
2001,2,1,5,328,-3.5007
2001,2,2,1,201,-13.5666
2001,2,2,2,134,-6.7052
2001,2,2,3,114,-8.4231
2001,2,2,4,93,-5.0778
2001,2,2,5,132,-5.0942
2001,2,3,1,147,-11.7928
2001,2,3,2,113,-14.4143
2001,2,3,3,109,-8.2907
2001,2,3,4,111,-19.5272
2001,2,3,5,120,-14.2612
2001,3,1,1,560,-7.8425
2001,3,1,2,281,-5.2929
2001,3,1,3,197,-4.4910
2001,3,1,4,204,-6.5507
2001,3,1,5,324,-2.8443
2001,3,2,1,200,-5.7252
2001,3,2,2,133,-6.9345
2001,3,2,3,112,-6.9154
2001,3,2,4,92,-6.6322
2001,3,2,5,131,-8.4640
2001,3,3,1,147,-9.9337
2001,3,3,2,112,-14.9180
2001,3,3,3,108,-7.6351
2001,3,3,4,111,-8.2741
2001,3,3,5,119,-9.0446
2001,4,1,1,553,8.2447
2001,4,1,2,276,3.5970
2001,4,1,3,192,7.5574
2001,4,1,4,203,5.4674
2001,4,1,5,321,6.8858
2001,4,2,1,196,7.5484
2001,4,2,2,133,8.7762
2001,4,2,3,112,5.4506
2001,4,2,4,92,9.2955
2001,4,2,5,131,10.9010
2001,4,3,1,147,7.3167
2001,4,3,2,111,7.6263
2001,4,3,3,107,7.0647
2001,4,3,4,111,9.9769
2001,4,3,5,119,15.4855
2001,5,1,1,541,10.8724
2001,5,1,2,266,8.8126
2001,5,1,3,191,13.9971
2001,5,1,4,198,7.3679
2001,5,1,5,315,13.6197
2001,5,2,1,193,2.6161
2001,5,2,2,133,3.4733
2001,5,2,3,111,7.7910
2001,5,2,4,89,3.3743
2001,5,2,5,130,6.5263
2001,5,3,1,146,0.6304
2001,5,3,2,111,1.7252
2001,5,3,3,104,-1.1771
2001,5,3,4,110,-1.1225
2001,5,3,5,119,1.2773
2001,6,1,1,529,2.2900
2001,6,1,2,259,3.3023
2001,6,1,3,186,4.4932
2001,6,1,4,197,1.6002
2001,6,1,5,307,3.2734
2001,6,2,1,191,6.8165
2001,6,2,2,130,6.1483
2001,6,2,3,110,3.9591
2001,6,2,4,88,6.1922
2001,6,2,5,130,10.9959
2001,6,3,1,144,-2.1889
2001,6,3,2,111,-3.8856
2001,6,3,3,104,-3.7072
2001,6,3,4,110,-5.2095
2001,6,3,5,117,1.3773
2001,7,1,1,690,-6.5850
2001,7,1,2,314,-8.1028
2001,7,1,3,215,-2.1438
2001,7,1,4,251,-4.0768
2001,7,1,5,380,-5.1604
2001,7,2,1,188,-12.2669
2001,7,2,2,153,-9.5489
2001,7,2,3,112,-6.2497
2001,7,2,4,96,-5.8793
2001,7,2,5,161,-8.1212
2001,7,3,1,101,-0.3615
2001,7,3,2,82,-3.1993
2001,7,3,3,96,-3.4452
2001,7,3,4,88,4.6890
2001,7,3,5,110,-5.5897
2001,8,1,1,674,-7.0481
2001,8,1,2,309,-5.6445
2001,8,1,3,213,-0.4475
2001,8,1,4,249,-2.4607
2001,8,1,5,372,-4.1728
2001,8,2,1,187,-5.8698
2001,8,2,2,153,-5.6277
2001,8,2,3,110,-5.6145
2001,8,2,4,95,-7.3502
2001,8,2,5,161,-5.7672
2001,8,3,1,101,-3.9950
2001,8,3,2,82,-5.6420
2001,8,3,3,96,-9.1886
2001,8,3,4,88,-5.6096
2001,8,3,5,110,-9.8590
2001,9,1,1,658,-16.9849
2001,9,1,2,301,-16.7445
2001,9,1,3,208,-12.7639
2001,9,1,4,234,-13.4940
2001,9,1,5,361,-15.6906
2001,9,2,1,186,-18.4207
2001,9,2,2,152,-18.2241
2001,9,2,3,110,-16.1990
2001,9,2,4,95,-17.6830
2001,9,2,5,161,-18.9388
2001,9,3,1,99,-11.1678
2001,9,3,2,81,-5.6721
2001,9,3,3,95,-11.5719
2001,9,3,4,88,-6.0288
2001,9,3,5,110,-12.4607
2001,10,1,1,649,11.8000
2001,10,1,2,296,8.1773
2001,10,1,3,206,9.0999
2001,10,1,4,233,7.2486
2001,10,1,5,357,8.9796
2001,10,2,1,186,8.7812
2001,10,2,2,150,10.1238
2001,10,2,3,109,6.9455
2001,10,2,4,95,12.1841
2001,10,2,5,161,9.4588
2001,10,3,1,99,6.1684
2001,10,3,2,80,1.9215
2001,10,3,3,95,11.0561
2001,10,3,4,88,2.0481
2001,10,3,5,110,10.5085
2001,11,1,1,643,8.4775
2001,11,1,2,290,10.5873
2001,11,1,3,203,6.6591
2001,11,1,4,229,7.0383
2001,11,1,5,356,8.2262
2001,11,2,1,185,14.0820
2001,11,2,2,148,10.4255
2001,11,2,3,109,9.0828
