year,month,rank_ME,rank_EM,nstocks,ret_vw
1994,5,3,2,149,-0.6918
1994,5,3,3,141,1.5317
1994,5,3,4,147,0.6888
1994,5,3,5,194,0.0280
1994,6,1,1,600,-2.9027
1994,6,1,2,268,-3.8010
1994,6,1,3,184,-3.6304
1994,6,1,4,279,-3.4111
1994,6,1,5,531,-5.9406
1994,6,2,1,133,-3.4595
1994,6,2,2,104,-1.9160
1994,6,2,3,121,-1.7836
1994,6,2,4,144,-2.4017
1994,6,2,5,219,-4.2904
1994,6,3,1,95,-1.3891
1994,6,3,2,149,-1.8229
1994,6,3,3,141,-2.4474
1994,6,3,4,147,-3.7941
1994,6,3,5,194,-2.8697
1994,7,1,1,674,1.2703
1994,7,1,2,238,1.2412
1994,7,1,3,245,1.0813
1994,7,1,4,280,2.4519
1994,7,1,5,700,1.4290
1994,7,2,1,139,3.3906
1994,7,2,2,117,1.3976
1994,7,2,3,130,1.4087
1994,7,2,4,167,2.3527
1994,7,2,5,252,1.7852
1994,7,3,1,109,2.5807
1994,7,3,2,156,4.3371
1994,7,3,3,149,3.1172
1994,7,3,4,165,3.0220
1994,7,3,5,203,3.8288
1994,8,1,1,669,4.8249
1994,8,1,2,237,3.0381
1994,8,1,3,245,4.5323
1994,8,1,4,279,3.6534
1994,8,1,5,696,4.5384
1994,8,2,1,137,5.3676
1994,8,2,2,116,4.8248
1994,8,2,3,130,4.8344
1994,8,2,4,166,5.8574
1994,8,2,5,252,10.2329
1994,8,3,1,109,2.8265
1994,8,3,2,156,2.7664
1994,8,3,3,149,5.1395
1994,8,3,4,165,5.8082
1994,8,3,5,203,4.6246
1994,9,1,1,664,0.9979
1994,9,1,2,236,2.9525
1994,9,1,3,244,0.0346
1994,9,1,4,278,1.4097
1994,9,1,5,696,1.9181
1994,9,2,1,137,-0.3059
1994,9,2,2,115,-0.1147
1994,9,2,3,129,0.6378
1994,9,2,4,166,-0.2802
1994,9,2,5,252,-1.0645
1994,9,3,1,109,-3.6104
1994,9,3,2,156,-1.7350
1994,9,3,3,148,-1.1564
1994,9,3,4,165,-1.1686
1994,9,3,5,201,-0.9980
1994,10,1,1,660,2.0257
1994,10,1,2,236,1.6623
1994,10,1,3,243,-0.6063
1994,10,1,4,276,1.0322
1994,10,1,5,693,0.7955
1994,10,2,1,136,-0.4980
1994,10,2,2,115,0.5561
1994,10,2,3,129,-1.1584
1994,10,2,4,165,1.1686
1994,10,2,5,250,2.2530
1994,10,3,1,108,0.4547
1994,10,3,2,155,2.5164
1994,10,3,3,147,2.0033
1994,10,3,4,165,3.3315
1994,10,3,5,200,1.8882
1994,11,1,1,656,-1.8535
1994,11,1,2,235,-2.6825
1994,11,1,3,241,-0.5970
1994,11,1,4,274,-2.3637
1994,11,1,5,691,-4.7043
1994,11,2,1,136,-3.3502
1994,11,2,2,115,-3.2134
1994,11,2,3,128,-3.6484
1994,11,2,4,164,-4.0706
1994,11,2,5,250,-3.6005
1994,11,3,1,108,-2.6124
1994,11,3,2,154,-3.9388
1994,11,3,3,146,-4.5222
1994,11,3,4,164,-1.8305
1994,11,3,5,200,-3.3419
1994,12,1,1,650,0.7789
1994,12,1,2,234,-0.7508
1994,12,1,3,240,-0.7308
1994,12,1,4,273,1.4773
1994,12,1,5,689,-2.5474
1994,12,2,1,136,2.1005
1994,12,2,2,114,3.5148
1994,12,2,3,127,1.5982
1994,12,2,4,164,2.9366
1994,12,2,5,250,1.8042
1994,12,3,1,108,1.6916
1994,12,3,2,154,0.5269
1994,12,3,3,145,1.6986
1994,12,3,4,164,2.0105
1994,12,3,5,200,1.3756
1995,1,1,1,640,1.5088
1995,1,1,2,232,1.4323
1995,1,1,3,238,1.6126
1995,1,1,4,269,1.7955
1995,1,1,5,686,1.0737
1995,1,2,1,136,-1.0141
1995,1,2,2,113,-0.8213
1995,1,2,3,127,-0.8240
1995,1,2,4,164,-2.3392
1995,1,2,5,246,-3.2569
1995,1,3,1,108,2.8022
1995,1,3,2,154,1.8272
1995,1,3,3,144,1.8407
1995,1,3,4,163,3.0739
1995,1,3,5,199,0.6172
1995,2,1,1,639,2.8531
1995,2,1,2,231,3.5129
1995,2,1,3,238,3.7626
1995,2,1,4,269,1.9870
1995,2,1,5,682,3.0197
1995,2,2,1,132,5.5159
1995,2,2,2,113,3.0362
1995,2,2,3,127,3.5775
1995,2,2,4,164,3.6317
1995,2,2,5,245,4.0453
1995,2,3,1,108,3.3203
1995,2,3,2,154,3.4042
1995,2,3,3,144,4.4613
1995,2,3,4,162,3.6952
1995,2,3,5,198,4.3591
1995,3,1,1,636,1.5137
1995,3,1,2,231,2.1965
1995,3,1,3,236,1.1827
1995,3,1,4,269,0.4553
1995,3,1,5,676,2.1572
1995,3,2,1,131,2.0870
1995,3,2,2,113,2.1863
1995,3,2,3,127,1.0989
1995,3,2,4,164,3.1725
1995,3,2,5,244,4.0518
1995,3,3,1,108,3.5689
1995,3,3,2,154,3.5757
1995,3,3,3,143,2.9817
1995,3,3,4,160,2.1260
1995,3,3,5,198,2.3150
1995,4,1,1,633,4.1682
1995,4,1,2,231,4.5811
1995,4,1,3,233,3.7122
1995,4,1,4,267,4.7471
1995,4,1,5,666,2.1190
1995,4,2,1,131,2.2074
1995,4,2,2,113,3.3263
1995,4,2,3,126,2.9972
1995,4,2,4,163,2.0180
1995,4,2,5,244,1.5343
1995,4,3,1,107,5.2521
1995,4,3,2,151,2.3045
1995,4,3,3,143,3.3341
1995,4,3,4,160,2.8700
1995,4,3,5,198,0.1012
1995,5,1,1,632,2.6707
1995,5,1,2,229,-0.2290
1995,5,1,3,232,4.1174
1995,5,1,4,267,1.4718
1995,5,1,5,658,0.5342
1995,5,2,1,130,2.0541
1995,5,2,2,113,0.4060
1995,5,2,3,126,1.7771
1995,5,2,4,162,-0.8497
1995,5,2,5,244,0.1134
1995,5,3,1,107,3.4229
1995,5,3,2,150,3.7848
1995,5,3,3,142,1.8355
1995,5,3,4,160,3.6554
1995,5,3,5,198,3.1422
1995,6,1,1,627,5.9353
1995,6,1,2,229,8.1883
1995,6,1,3,231,3.7396
1995,6,1,4,267,5.5027
1995,6,1,5,653,6.2163
1995,6,2,1,130,3.7930
1995,6,2,2,113,2.1636
1995,6,2,3,125,4.5483
1995,6,2,4,162,4.9839
1995,6,2,5,243,7.9281
1995,6,3,1,105,3.3401
1995,6,3,2,149,0.7375
1995,6,3,3,141,2.9283
1995,6,3,4,159,2.6873
1995,6,3,5,198,5.1696
1995,7,1,1,636,5.1666
1995,7,1,2,283,4.3099
1995,7,1,3,234,5.5100
1995,7,1,4,332,5.0431
1995,7,1,5,693,7.2653
1995,7,2,1,159,5.8836
1995,7,2,2,120,5.2567
1995,7,2,3,134,4.2307
1995,7,2,4,181,7.1403
1995,7,2,5,300,6.3975
1995,7,3,1,111,4.5833
1995,7,3,2,150,2.7924
1995,7,3,3,170,3.3030
1995,7,3,4,199,3.3786
1995,7,3,5,229,4.8574
1995,8,1,1,634,2.6013
1995,8,1,2,282,2.2597
1995,8,1,3,233,2.6453
1995,8,1,4,329,2.7868
1995,8,1,5,692,3.8950
1995,8,2,1,158,0.4547
1995,8,2,2,119,1.2297
1995,8,2,3,134,1.4557
1995,8,2,4,178,1.2493
1995,8,2,5,299,0.5751
1995,8,3,1,111,1.2169
1995,8,3,2,150,0.8835
1995,8,3,3,169,-0.6694
1995,8,3,4,197,-0.7256
1995,8,3,5,228,-0.1875
1995,9,1,1,630,1.9005
1995,9,1,2,278,1.5882
1995,9,1,3,231,0.5183
1995,9,1,4,327,2.1050
1995,9,1,5,688,2.2490
1995,9,2,1,157,-0.4029
1995,9,2,2,118,1.6359
1995,9,2,3,134,2.3363
1995,9,2,4,178,0.0624
1995,9,2,5,298,2.6813
1995,9,3,1,111,3.4127
1995,9,3,2,149,2.8803
1995,9,3,3,169,4.0747
1995,9,3,4,196,3.0782
1995,9,3,5,228,4.5070
1995,10,1,1,629,-4.1439
1995,10,1,2,276,-4.6978
1995,10,1,3,230,-5.9674
1995,10,1,4,323,-4.4637
1995,10,1,5,685,-5.6714
1995,10,2,1,157,-6.7281
1995,10,2,2,118,-6.0365
1995,10,2,3,134,-4.7127
1995,10,2,4,178,-4.7062
1995,10,2,5,294,-7.1246
1995,10,3,1,110,0.5803
1995,10,3,2,148,-1.2631
1995,10,3,3,168,0.2593
1995,10,3,4,195,-1.2840
1995,10,3,5,228,0.1466
1995,11,1,1,625,2.6876
1995,11,1,2,273,1.2977
1995,11,1,3,229,2.1033
1995,11,1,4,321,1.7542
1995,11,1,5,680,2.1176
1995,11,2,1,157,4.2802
1995,11,2,2,118,3.7235
1995,11,2,3,133,3.7826
1995,11,2,4,178,3.4807
1995,11,2,5,290,6.8644
1995,11,3,1,110,1.4976
1995,11,3,2,148,3.7527
1995,11,3,3,168,3.6282
1995,11,3,4,195,4.7981
1995,11,3,5,226,5.4758
1995,12,1,1,619,0.8605
1995,12,1,2,273,0.4180
1995,12,1,3,226,2.1618
1995,12,1,4,319,0.7170
1995,12,1,5,677,0.7513
1995,12,2,1,155,0.5826
1995,12,2,2,118,2.2248
1995,12,2,3,133,1.1053
1995,12,2,4,176,2.1164
1995,12,2,5,290,2.3262
1995,12,3,1,110,2.9206
1995,12,3,2,148,2.5288
1995,12,3,3,166,1.6451
1995,12,3,4,194,1.3013
1995,12,3,5,226,0.0382
1996,1,1,1,612,1.2714
1996,1,1,2,272,-1.7760
1996,1,1,3,225,-0.9374
1996,1,1,4,316,0.1466
1996,1,1,5,670,0.0206
1996,1,2,1,155,0.0947
1996,1,2,2,118,-1.4781
1996,1,2,3,133,-0.9501
1996,1,2,4,176,0.3510
1996,1,2,5,289,-0.8789
1996,1,3,1,110,1.5497
1996,1,3,2,147,4.1179
1996,1,3,3,166,2.3015
1996,1,3,4,193,2.7689
1996,1,3,5,226,2.7697
1996,2,1,1,604,3.8144
1996,2,1,2,269,2.7627
1996,2,1,3,225,2.3045
1996,2,1,4,315,4.9402
1996,2,1,5,668,4.1890
1996,2,2,1,155,4.3448
1996,2,2,2,118,2.3392
1996,2,2,3,133,2.6276
1996,2,2,4,176,3.7027
1996,2,2,5,283,6.0649
1996,2,3,1,110,-0.7163
1996,2,3,2,146,2.7732
1996,2,3,3,165,1.4134
1996,2,3,4,193,0.0334
1996,2,3,5,226,2.2544
1996,3,1,1,598,4.7484
1996,3,1,2,267,4.5032
1996,3,1,3,225,2.7617
1996,3,1,4,312,5.5592
1996,3,1,5,663,3.7509
1996,3,2,1,155,3.3389
1996,3,2,2,118,2.7591
1996,3,2,3,131,3.5847
1996,3,2,4,175,3.3219
1996,3,2,5,281,2.2670
1996,3,3,1,109,0.7042
1996,3,3,2,146,0.6932
1996,3,3,3,165,0.8403
1996,3,3,4,192,0.8049
1996,3,3,5,225,1.4695
1996,4,1,1,594,8.5398
1996,4,1,2,265,8.5500
1996,4,1,3,223,9.1097
1996,4,1,4,311,9.1904
1996,4,1,5,660,8.8270
1996,4,2,1,155,3.9032
1996,4,2,2,118,5.8372
1996,4,2,3,131,3.9745
1996,4,2,4,174,9.0616
1996,4,2,5,279,8.9875
1996,4,3,1,109,4.7556
1996,4,3,2,144,1.2894
1996,4,3,3,164,1.3707
1996,4,3,4,191,1.9841
1996,4,3,5,225,2.5119
1996,5,1,1,589,7.4036
1996,5,1,2,262,6.4685
1996,5,1,3,220,5.1746
1996,5,1,4,308,9.0722
1996,5,1,5,659,9.5201
1996,5,2,1,155,3.5321
1996,5,2,2,118,5.9704
1996,5,2,3,131,4.4307
1996,5,2,4,174,7.9703
1996,5,2,5,278,5.0140
1996,5,3,1,109,1.8327
1996,5,3,2,144,1.2090
1996,5,3,3,164,1.7413
1996,5,3,4,190,2.4186
1996,5,3,5,224,4.7573
1996,6,1,1,584,-3.3812
1996,6,1,2,259,-3.7426
1996,6,1,3,219,-4.8498
1996,6,1,4,307,-5.9449
1996,6,1,5,654,-6.6076
1996,6,2,1,154,-2.8287
1996,6,2,2,116,-2.9146
1996,6,2,3,130,-2.1086
1996,6,2,4,173,-4.9177
1996,6,2,5,275,-5.4021
1996,6,3,1,109,-1.4876
1996,6,3,2,144,-0.0604
1996,6,3,3,164,0.7840
1996,6,3,4,190,-1.0847
1996,6,3,5,223,0.4301
1996,7,1,1,587,-6.5655
1996,7,1,2,358,-6.8360
1996,7,1,3,248,-5.7094
1996,7,1,4,281,-9.6161
1996,7,1,5,747,-11.4487
1996,7,2,1,148,-7.7031
1996,7,2,2,132,-6.8662
1996,7,2,3,147,-6.5416
1996,7,2,4,173,-8.1662
1996,7,2,5,364,-13.2573
1996,7,3,1,112,-4.5478
1996,7,3,2,157,-3.5719
1996,7,3,3,162,-5.2251
1996,7,3,4,191,-6.9175
1996,7,3,5,287,-5.5502
1996,8,1,1,584,5.2365
1996,8,1,2,355,4.2495
1996,8,1,3,247,2.6167
1996,8,1,4,281,5.6207
1996,8,1,5,741,4.0579
1996,8,2,1,146,5.7591
1996,8,2,2,130,3.1645
1996,8,2,3,146,4.5572
1996,8,2,4,172,6.6287
1996,8,2,5,363,7.8985
1996,8,3,1,112,4.6076
1996,8,3,2,156,1.6511
1996,8,3,3,161,0.9258
1996,8,3,4,191,2.3015
1996,8,3,5,284,3.3989
1996,9,1,1,578,3.0738
1996,9,1,2,353,2.6175
1996,9,1,3,243,2.6900
1996,9,1,4,281,3.5123
1996,9,1,5,731,2.2869
1996,9,2,1,145,5.0142
1996,9,2,2,130,1.9771
1996,9,2,3,146,1.1974
1996,9,2,4,172,3.2394
1996,9,2,5,360,5.8495
1996,9,3,1,112,3.6843
1996,9,3,2,155,4.5626
1996,9,3,3,161,3.3359
1996,9,3,4,191,4.3007
1996,9,3,5,283,8.0871
1996,10,1,1,575,0.5097
1996,10,1,2,349,-1.5893
1996,10,1,3,242,1.1006
1996,10,1,4,277,-2.7744
1996,10,1,5,729,-3.7119
1996,10,2,1,145,1.9421
1996,10,2,2,130,-0.7280
1996,10,2,3,146,-0.2433
1996,10,2,4,172,-0.3515
1996,10,2,5,356,-5.1985
1996,10,3,1,112,1.4387
1996,10,3,2,154,4.8081
1996,10,3,3,161,1.2655
1996,10,3,4,190,0.8966
1996,10,3,5,281,-0.4905
1996,11,1,1,568,4.5683
1996,11,1,2,347,3.1110
1996,11,1,3,242,3.1121
1996,11,1,4,275,4.1414
1996,11,1,5,728,0.7236
1996,11,2,1,144,5.0293
1996,11,2,2,130,3.5290
1996,11,2,3,145,4.2254
1996,11,2,4,170,4.1570
1996,11,2,5,356,2.2440
1996,11,3,1,112,9.8941
1996,11,3,2,154,6.5042
1996,11,3,3,161,7.0480
1996,11,3,4,190,6.6696
1996,11,3,5,279,5.9385
1996,12,1,1,564,2.9475
1996,12,1,2,347,3.2639
1996,12,1,3,241,1.1292
1996,12,1,4,273,1.6231
1996,12,1,5,723,-0.1925
1996,12,2,1,144,2.3789
1996,12,2,2,130,2.4282
1996,12,2,3,145,2.9106
1996,12,2,4,168,1.9480
1996,12,2,5,354,0.3974
1996,12,3,1,112,-1.6069
1996,12,3,2,154,-0.2676
1996,12,3,3,161,0.9031
1996,12,3,4,189,-1.2606
1996,12,3,5,279,-3.7427
1997,1,1,1,561,2.9933
1997,1,1,2,345,4.3318
1997,1,1,3,237,5.0068
1997,1,1,4,272,6.8520
1997,1,1,5,715,7.2298
1997,1,2,1,143,0.2690
1997,1,2,2,129,3.8713
1997,1,2,3,145,1.9016
1997,1,2,4,167,1.5859
1997,1,2,5,352,3.6552
1997,1,3,1,112,4.5931
1997,1,3,2,153,6.2489
1997,1,3,3,159,4.3068
1997,1,3,4,187,5.3907
1997,1,3,5,279,5.2192
1997,2,1,1,553,-1.3762
1997,2,1,2,344,-0.5866
1997,2,1,3,235,-4.0485
1997,2,1,4,268,-4.4318
1997,2,1,5,710,-5.8384
1997,2,2,1,143,-1.3506
1997,2,2,2,129,-0.0872
1997,2,2,3,144,-1.1254
1997,2,2,4,167,-3.6082
1997,2,2,5,351,-8.3673
1997,2,3,1,112,-0.0375
1997,2,3,2,153,-1.4177
1997,2,3,3,159,0.8216
1997,2,3,4,186,0.4447
1997,2,3,5,276,-1.2048
1997,3,1,1,551,-0.9769
1997,3,1,2,341,-4.4591
1997,3,1,3,235,-2.1683
1997,3,1,4,267,-4.6212
1997,3,1,5,703,-7.8440
1997,3,2,1,142,-2.4844
1997,3,2,2,128,-3.3867
1997,3,2,3,143,-2.4127
1997,3,2,4,166,-1.7298
1997,3,2,5,347,-7.3106
1997,3,3,1,112,-2.3521
1997,3,3,2,153,-3.2950
1997,3,3,3,159,-2.3517
1997,3,3,4,186,-3.8755
1997,3,3,5,276,-5.2125
1997,4,1,1,547,-2.7232
1997,4,1,2,336,-1.9013
1997,4,1,3,235,-2.2924
1997,4,1,4,263,-3.1146
1997,4,1,5,699,-3.7773
1997,4,2,1,141,1.7889
1997,4,2,2,128,2.5677
1997,4,2,3,141,2.4443
1997,4,2,4,166,0.7703
1997,4,2,5,343,-1.8421
1997,4,3,1,112,4.9874
1997,4,3,2,153,3.7686
1997,4,3,3,159,2.6705
1997,4,3,4,186,3.9417
1997,4,3,5,275,6.1253
1997,5,1,1,546,9.0757
1997,5,1,2,333,10.5829
1997,5,1,3,235,9.2699
1997,5,1,4,259,12.5051
1997,5,1,5,694,13.4474
1997,5,2,1,141,8.9960
1997,5,2,2,128,10.0725
1997,5,2,3,140,11.8799
1997,5,2,4,165,11.3729
1997,5,2,5,340,17.2995
1997,5,3,1,111,5.7096
1997,5,3,2,152,5.1897
1997,5,3,3,159,6.2760
1997,5,3,4,186,6.9832
1997,5,3,5,275,8.3907
1997,6,1,1,542,5.9712
1997,6,1,2,332,5.8265
1997,6,1,3,235,5.2429
1997,6,1,4,259,5.2080
1997,6,1,5,687,6.2574
1997,6,2,1,140,3.8222
1997,6,2,2,128,4.0797
1997,6,2,3,139,3.5591
1997,6,2,4,165,7.1952
1997,6,2,5,337,4.0632
1997,6,3,1,111,1.6661
1997,6,3,2,152,2.7795
1997,6,3,3,158,3.4682
1997,6,3,4,185,4.8353
1997,6,3,5,274,4.9240
1997,7,1,1,628,6.1123
1997,7,1,2,357,7.5213
1997,7,1,3,273,6.3851
1997,7,1,4,297,5.5297
1997,7,1,5,789,6.5474
1997,7,2,1,166,5.7962
1997,7,2,2,138,5.1927
1997,7,2,3,129,3.2731
1997,7,2,4,164,6.6692
1997,7,2,5,342,6.1100
1997,7,3,1,108,6.4912
1997,7,3,2,157,6.5083
1997,7,3,3,177,6.2261
1997,7,3,4,209,9.2142
1997,7,3,5,311,7.4567
1997,8,1,1,624,5.4865
1997,8,1,2,353,5.3054
1997,8,1,3,268,5.7107
1997,8,1,4,292,3.2241
1997,8,1,5,786,4.3387
1997,8,2,1,163,3.8075
1997,8,2,2,137,3.0803
1997,8,2,3,129,3.8274
1997,8,2,4,164,3.2538
1997,8,2,5,340,3.6399
1997,8,3,1,108,-2.0590
1997,8,3,2,156,-1.4727
1997,8,3,3,177,-1.6118
1997,8,3,4,207,-4.6385
1997,8,3,5,309,-6.4131
1997,9,1,1,624,8.2994
1997,9,1,2,351,8.6325
1997,9,1,3,268,8.8461
1997,9,1,4,291,9.0521
1997,9,1,5,781,7.5180
1997,9,2,1,161,7.0908
1997,9,2,2,132,5.6605
1997,9,2,3,127,6.3663
1997,9,2,4,160,8.0197
1997,9,2,5,336,7.5226
1997,9,3,1,107,5.0973
1997,9,3,2,156,5.5110
1997,9,3,3,173,2.7021
1997,9,3,4,205,4.6015
1997,9,3,5,308,5.6733
1997,10,1,1,619,-2.5979
1997,10,1,2,350,-3.8240
1997,10,1,3,262,-4.3170
1997,10,1,4,290,-3.3208
1997,10,1,5,776,-3.1211
1997,10,2,1,160,-4.2233
1997,10,2,2,132,-3.9144
1997,10,2,3,127,-4.7685
1997,10,2,4,157,-5.2551
1997,10,2,5,334,-6.4898
1997,10,3,1,107,-2.6036
1997,10,3,2,155,-2.7107
1997,10,3,3,171,-6.7067
1997,10,3,4,203,-5.0012
1997,10,3,5,308,-1.8311
1997,11,1,1,613,0.1388
1997,11,1,2,347,-2.6725
1997,11,1,3,260,-0.1060
1997,11,1,4,287,-1.8674
1997,11,1,5,774,-3.6146
1997,11,2,1,158,0.0310
1997,11,2,2,130,0.3326
1997,11,2,3,127,-1.8738
1997,11,2,4,156,-0.7648
1997,11,2,5,331,-2.7411
1997,11,3,1,106,3.7801
1997,11,3,2,154,6.4399
1997,11,3,3,170,2.8975
1997,11,3,4,201,2.6704
1997,11,3,5,308,4.5917
1997,12,1,1,608,-1.0533
1997,12,1,2,346,-0.8888
1997,12,1,3,257,-2.0366
1997,12,1,4,284,-3.2481
1997,12,1,5,771,-3.7985
1997,12,2,1,155,0.4770
1997,12,2,2,130,1.6792
1997,12,2,3,126,0.9951
1997,12,2,4,155,-0.2727
1997,12,2,5,329,-0.4445
1997,12,3,1,106,1.5457
1997,12,3,2,152,3.2337
1997,12,3,3,170,0.6281
1997,12,3,4,201,0.3825
1997,12,3,5,306,0.8269
1998,1,1,1,605,0.4681
1998,1,1,2,341,-0.5971
1998,1,1,3,251,0.0453
1998,1,1,4,278,-1.4245
1998,1,1,5,759,-1.5492
1998,1,2,1,154,0.9129
1998,1,2,2,125,-2.3274
1998,1,2,3,125,-1.4739
1998,1,2,4,150,-2.3333
1998,1,2,5,327,-0.7983
1998,1,3,1,106,1.2208
1998,1,3,2,152,-0.5187
1998,1,3,3,169,-1.4774
1998,1,3,4,201,1.9559
1998,1,3,5,305,3.3176
1998,2,1,1,597,6.7593
1998,2,1,2,336,5.4185
1998,2,1,3,251,5.6677
1998,2,1,4,278,5.2668
1998,2,1,5,754,6.4955
1998,2,2,1,153,8.5532
1998,2,2,2,124,7.4768
1998,2,2,3,125,7.2171
1998,2,2,4,149,8.5884
1998,2,2,5,323,9.8887
1998,2,3,1,106,6.2642
1998,2,3,2,150,4.2485
1998,2,3,3,168,6.6990
1998,2,3,4,201,6.5851
1998,2,3,5,304,8.5378
1998,3,1,1,591,4.4909
1998,3,1,2,336,5.4085
1998,3,1,3,248,4.1050
1998,3,1,4,273,4.6008
1998,3,1,5,750,5.9749
1998,3,2,1,152,4.5684
1998,3,2,2,124,5.5332
1998,3,2,3,125,3.5255
1998,3,2,4,149,2.9782
1998,3,2,5,321,3.7916
1998,3,3,1,105,4.7779
1998,3,3,2,150,6.9783
1998,3,3,3,167,2.1766
1998,3,3,4,201,3.3332
1998,3,3,5,304,5.8376
1998,4,1,1,585,2.2994
1998,4,1,2,332,2.9290
1998,4,1,3,244,2.4416
1998,4,1,4,273,1.7302
1998,4,1,5,742,1.4193
1998,4,2,1,150,2.8591
1998,4,2,2,123,0.6666
1998,4,2,3,124,0.5024
1998,4,2,4,148,-1.0348
1998,4,2,5,319,0.6526
1998,4,3,1,105,-0.9835
1998,4,3,2,150,-0.7013
1998,4,3,3,164,2.1579
1998,4,3,4,201,0.8168
1998,4,3,5,302,1.5506
1998,5,1,1,579,-3.0717
1998,5,1,2,323,-2.8498
1998,5,1,3,244,-4.3164
1998,5,1,4,270,-5.4199
1998,5,1,5,735,-5.1435
1998,5,2,1,149,-4.3761
1998,5,2,2,123,-2.9326
1998,5,2,3,123,-5.1781
1998,5,2,4,147,-7.0767
1998,5,2,5,316,-8.0122
1998,5,3,1,105,0.1655
1998,5,3,2,149,-0.2594
1998,5,3,3,164,-2.6046
1998,5,3,4,200,-3.8477
1998,5,3,5,300,-2.3151
1998,6,1,1,576,-0.5750
1998,6,1,2,318,-1.5146
1998,6,1,3,241,-2.1991
1998,6,1,4,268,-0.9038
1998,6,1,5,729,0.8149
1998,6,2,1,148,-0.4869
1998,6,2,2,123,-0.3696
1998,6,2,3,123,1.3479
1998,6,2,4,147,-2.3586
1998,6,2,5,314,2.9744
1998,6,3,1,105,-0.3530
1998,6,3,2,147,-0.2489
1998,6,3,3,162,0.0732
1998,6,3,4,199,1.6335
1998,6,3,5,299,8.5498
1998,7,1,1,639,-6.6528
1998,7,1,2,357,-6.9784
1998,7,1,3,280,-7.9875
1998,7,1,4,294,-6.7345
1998,7,1,5,674,-7.5895
1998,7,2,1,164,-9.1610
1998,7,2,2,149,-7.3603
1998,7,2,3,147,-8.5172
1998,7,2,4,170,-7.9687
1998,7,2,5,301,-8.5907
1998,7,3,1,119,-2.4088
1998,7,3,2,151,-2.9034
1998,7,3,3,167,-0.1977
1998,7,3,4,215,-2.3462
1998,7,3,5,322,-1.5210
1998,8,1,1,633,-17.6383
1998,8,1,2,356,-17.1860
1998,8,1,3,274,-20.0116
1998,8,1,4,292,-19.4670
1998,8,1,5,666,-24.5433
1998,8,2,1,163,-18.7417
1998,8,2,2,147,-15.4734
1998,8,2,3,147,-14.6803
1998,8,2,4,170,-20.1050
1998,8,2,5,300,-23.1916
1998,8,3,1,119,-14.8048
1998,8,3,2,150,-8.0911
1998,8,3,3,164,-11.9711
1998,8,3,4,213,-14.1313
1998,8,3,5,320,-14.4719
1998,9,1,1,630,1.9010
1998,9,1,2,354,0.1514
1998,9,1,3,269,3.0910
1998,9,1,4,285,2.0043
1998,9,1,5,661,6.2481
1998,9,2,1,163,5.1110
1998,9,2,2,147,3.5684
1998,9,2,3,146,5.9479
1998,9,2,4,168,5.4058
1998,9,2,5,294,10.7455
1998,9,3,1,117,4.8941
1998,9,3,2,149,9.0171
1998,9,3,3,163,7.7491
1998,9,3,4,212,6.5129
1998,9,3,5,319,7.6571
1998,10,1,1,623,2.1252
1998,10,1,2,351,2.0045
1998,10,1,3,265,2.2062
1998,10,1,4,284,4.7629
1998,10,1,5,653,3.1835
1998,10,2,1,162,6.0702
1998,10,2,2,147,5.9716
1998,10,2,3,146,4.0097
1998,10,2,4,167,6.2209
1998,10,2,5,290,5.0717
1998,10,3,1,116,7.0030
1998,10,3,2,149,6.6616
1998,10,3,3,162,6.2720
1998,10,3,4,207,8.4580
1998,10,3,5,318,7.1051
1998,11,1,1,616,8.2231
1998,11,1,2,350,5.4286
1998,11,1,3,263,7.1535
1998,11,1,4,280,6.7666
1998,11,1,5,640,7.5368
1998,11,2,1,161,5.2427
1998,11,2,2,146,4.6434
1998,11,2,3,145,4.3113
1998,11,2,4,167,4.7480
1998,11,2,5,287,7.8911
1998,11,3,1,115,3.4815
1998,11,3,2,149,6.0011
1998,11,3,3,159,6.7593
1998,11,3,4,205,4.2188
1998,11,3,5,317,6.9256
1998,12,1,1,610,0.7253
1998,12,1,2,348,1.7595
1998,12,1,3,264,0.9177
1998,12,1,4,276,2.5810
1998,12,1,5,634,2.5350
1998,12,2,1,161,4.7332
1998,12,2,2,145,3.4966
1998,12,2,3,144,4.7250
1998,12,2,4,167,5.4471
1998,12,2,5,287,8.6497
1998,12,3,1,114,4.6440
1998,12,3,2,148,1.7746
1998,12,3,3,159,3.8061
1998,12,3,4,204,8.2515
1998,12,3,5,315,9.8934
1999,1,1,1,598,4.0653
1999,1,1,2,344,1.6672
1999,1,1,3,263,5.1829
1999,1,1,4,272,3.1632
1999,1,1,5,621,6.9374
1999,1,2,1,160,-1.4855
1999,1,2,2,145,-2.5174
1999,1,2,3,141,-0.4072
1999,1,2,4,166,-0.3541
1999,1,2,5,286,2.1855
1999,1,3,1,114,4.2715
1999,1,3,2,148,-1.8079
1999,1,3,3,159,0.9764
1999,1,3,4,203,5.4930
1999,1,3,5,314,6.0860
1999,2,1,1,591,-6.0350
1999,2,1,2,340,-6.9636
1999,2,1,3,261,-8.4445
1999,2,1,4,269,-6.2034
1999,2,1,5,611,-9.3813
1999,2,2,1,159,-8.8595
1999,2,2,2,144,-8.8339
1999,2,2,3,141,-6.9490
1999,2,2,4,163,-8.8346
1999,2,2,5,284,-11.8176
1999,2,3,1,114,-4.7504
1999,2,3,2,147,-2.9717
