year,month,rank_ME,rank_BM,nstocks,ret_vw
1993,11,1,2,428,-3.2243
1993,11,1,3,341,-1.0099
1993,11,1,4,379,-2.4972
1993,11,1,5,791,-1.8199
1993,11,2,1,250,-3.5138
1993,11,2,2,186,-2.5837
1993,11,2,3,142,-2.0333
1993,11,2,4,120,-3.8383
1993,11,2,5,103,-1.5618
1993,11,3,1,252,1.3161
1993,11,3,2,171,-1.4941
1993,11,3,3,136,-1.6748
1993,11,3,4,120,-3.9320
1993,11,3,5,71,-0.0308
1993,12,1,1,651,0.8018
1993,12,1,2,426,1.1953
1993,12,1,3,339,1.4998
1993,12,1,4,377,1.4117
1993,12,1,5,783,0.8896
1993,12,2,1,250,1.9297
1993,12,2,2,186,5.5374
1993,12,2,3,141,6.1440
1993,12,2,4,120,3.6126
1993,12,2,5,103,3.9732
1993,12,3,1,251,0.7845
1993,12,3,2,171,2.7514
1993,12,3,3,136,1.3194
1993,12,3,4,120,1.8728
1993,12,3,5,70,1.9731
1994,1,1,1,647,2.5781
1994,1,1,2,425,6.1698
1994,1,1,3,339,5.9575
1994,1,1,4,375,4.5776
1994,1,1,5,776,5.9438
1994,1,2,1,249,1.4634
1994,1,2,2,186,1.3322
1994,1,2,3,141,1.7411
1994,1,2,4,120,3.9164
1994,1,2,5,103,5.3680
1994,1,3,1,250,1.6532
1994,1,3,2,171,4.0001
1994,1,3,3,136,4.3497
1994,1,3,4,120,2.8580
1994,1,3,5,69,1.1088
1994,2,1,1,645,-3.8711
1994,2,1,2,423,0.1975
1994,2,1,3,338,1.5500
1994,2,1,4,374,0.1384
1994,2,1,5,769,0.0420
1994,2,2,1,249,-0.8554
1994,2,2,2,184,0.9491
1994,2,2,3,141,1.0574
1994,2,2,4,120,-0.0541
1994,2,2,5,103,-1.0745
1994,2,3,1,250,-2.0095
1994,2,3,2,171,-0.6071
1994,2,3,3,135,-2.0034
1994,2,3,4,120,-4.8746
1994,2,3,5,68,-4.3842
1994,3,1,1,634,-8.3755
1994,3,1,2,420,-5.2046
1994,3,1,3,334,-4.7319
1994,3,1,4,372,-4.9102
1994,3,1,5,763,-3.4353
1994,3,2,1,249,-7.3438
1994,3,2,2,184,-4.9949
1994,3,2,3,141,-5.0435
1994,3,2,4,120,-4.9918
1994,3,2,5,102,-5.8639
1994,3,3,1,250,-5.3138
1994,3,3,2,171,-4.2074
1994,3,3,3,134,-3.8478
1994,3,3,4,120,-4.0970
1994,3,3,5,68,-2.9759
1994,4,1,1,633,-4.8477
1994,4,1,2,420,0.3116
1994,4,1,3,334,-1.9413
1994,4,1,4,368,-1.1241
1994,4,1,5,758,0.6827
1994,4,2,1,248,-1.8086
1994,4,2,2,184,1.4894
1994,4,2,3,141,1.0875
1994,4,2,4,120,1.0196
1994,4,2,5,102,1.3552
1994,4,3,1,250,1.0997
1994,4,3,2,171,-0.5985
1994,4,3,3,134,1.6992
1994,4,3,4,119,1.5063
1994,4,3,5,68,2.5277
1994,5,1,1,632,-2.8413
1994,5,1,2,415,-1.7841
1994,5,1,3,331,-2.5634
1994,5,1,4,365,-1.1579
1994,5,1,5,751,-1.1411
1994,5,2,1,247,-1.4546
1994,5,2,2,184,-3.5230
1994,5,2,3,140,-1.6701
1994,5,2,4,120,-2.6170
1994,5,2,5,101,0.0025
1994,5,3,1,250,0.4453
1994,5,3,2,171,1.8268
1994,5,3,3,134,1.3933
1994,5,3,4,119,-1.8044
1994,5,3,5,67,0.0398
1994,6,1,1,626,-7.0971
1994,6,1,2,415,-5.2439
1994,6,1,3,328,-5.5513
1994,6,1,4,364,-3.1071
1994,6,1,5,745,-2.5555
1994,6,2,1,245,-4.5797
1994,6,2,2,184,-2.6544
1994,6,2,3,140,-2.7281
1994,6,2,4,120,-2.7863
1994,6,2,5,101,-3.2782
1994,6,3,1,250,-3.1327
1994,6,3,2,171,-2.8709
1994,6,3,3,134,-2.0643
1994,6,3,4,120,-0.7190
1994,6,3,5,67,-4.2634
1994,7,1,1,854,0.6445
1994,7,1,2,440,0.7369
1994,7,1,3,423,-0.2051
1994,7,1,4,498,1.5078
1994,7,1,5,744,1.5532
1994,7,2,1,262,1.8033
1994,7,2,2,184,2.0409
1994,7,2,3,191,1.6194
1994,7,2,4,148,2.3512
1994,7,2,5,81,3.5625
1994,7,3,1,283,2.9816
1994,7,3,2,184,2.9115
1994,7,3,3,130,3.2801
1994,7,3,4,108,4.3543
1994,7,3,5,91,6.2305
1994,8,1,1,850,4.4421
1994,8,1,2,437,4.4515
1994,8,1,3,422,4.9616
1994,8,1,4,493,2.5065
1994,8,1,5,738,3.6642
1994,8,2,1,262,10.7242
1994,8,2,2,183,6.0782
1994,8,2,3,189,5.2538
1994,8,2,4,147,5.0224
1994,8,2,5,81,4.6601
1994,8,3,1,283,6.2446
1994,8,3,2,184,4.1336
1994,8,3,3,130,1.5402
1994,8,3,4,108,3.2810
1994,8,3,5,91,3.1046
1994,9,1,1,844,1.0470
1994,9,1,2,436,1.9113
1994,9,1,3,421,1.4710
1994,9,1,4,488,2.8513
1994,9,1,5,733,0.6156
1994,9,2,1,262,-0.2469
1994,9,2,2,182,-0.4311
1994,9,2,3,188,-1.0808
1994,9,2,4,147,0.5737
1994,9,2,5,81,-2.3109
1994,9,3,1,280,-0.4784
1994,9,3,2,184,-2.8860
1994,9,3,3,130,-2.8939
1994,9,3,4,108,-1.1233
1994,9,3,5,91,-1.8769
1994,10,1,1,838,-1.0798
1994,10,1,2,437,1.4164
1994,10,1,3,419,-0.2913
1994,10,1,4,484,2.2372
1994,10,1,5,725,0.8234
1994,10,2,1,261,1.1076
1994,10,2,2,181,1.3657
1994,10,2,3,186,0.5637
1994,10,2,4,147,-0.0868
1994,10,2,5,81,-2.5757
1994,10,3,1,279,2.3229
1994,10,3,2,183,1.3954
1994,10,3,3,128,3.2153
1994,10,3,4,108,2.9044
1994,10,3,5,91,0.9906
1994,11,1,1,832,-4.2945
1994,11,1,2,434,-3.1669
1994,11,1,3,417,-2.4590
1994,11,1,4,482,-3.0686
1994,11,1,5,719,-2.1506
1994,11,2,1,260,-3.5718
1994,11,2,2,181,-3.8995
1994,11,2,3,186,-3.5366
1994,11,2,4,147,-4.0913
1994,11,2,5,80,-2.1898
1994,11,3,1,277,-2.3198
1994,11,3,2,183,-4.5373
1994,11,3,3,128,-3.7894
1994,11,3,4,107,-3.6080
1994,11,3,5,91,-1.8550
1994,12,1,1,828,-2.5019
1994,12,1,2,432,-1.0913
1994,12,1,3,415,-0.4584
1994,12,1,4,479,-0.1537
1994,12,1,5,713,-0.3081
1994,12,2,1,259,1.5448
1994,12,2,2,181,1.8547
1994,12,2,3,185,1.9689
1994,12,2,4,146,2.5452
1994,12,2,5,80,1.1266
1994,12,3,1,277,1.2527
1994,12,3,2,182,2.1988
1994,12,3,3,128,1.1376
1994,12,3,4,107,0.9527
1994,12,3,5,91,0.5209
1995,1,1,1,820,1.1748
1995,1,1,2,430,1.9284
1995,1,1,3,412,2.9700
1995,1,1,4,471,1.1387
1995,1,1,5,707,1.1388
1995,1,2,1,257,-2.7938
1995,1,2,2,181,-1.6175
1995,1,2,3,184,-1.4957
1995,1,2,4,143,-2.0905
1995,1,2,5,80,-0.2983
1995,1,3,1,275,1.9514
1995,1,3,2,182,1.8404
1995,1,3,3,128,1.0980
1995,1,3,4,106,1.6294
1995,1,3,5,91,5.2938
1995,2,1,1,816,2.9124
1995,2,1,2,428,3.3149
1995,2,1,3,411,1.9926
1995,2,1,4,468,1.6903
1995,2,1,5,702,2.9324
1995,2,2,1,255,3.5897
1995,2,2,2,181,4.1588
1995,2,2,3,183,3.1641
1995,2,2,4,142,4.3616
1995,2,2,5,79,4.6897
1995,2,3,1,274,3.7444
1995,2,3,2,181,4.9599
1995,2,3,3,128,3.9024
1995,2,3,4,106,3.1224
1995,2,3,5,91,2.1746
1995,3,1,1,805,1.1550
1995,3,1,2,426,2.5855
1995,3,1,3,410,1.3124
1995,3,1,4,466,1.6363
1995,3,1,5,698,0.7074
1995,3,2,1,254,4.1790
1995,3,2,2,180,1.3504
1995,3,2,3,183,3.8187
1995,3,2,4,142,2.1685
1995,3,2,5,79,1.1719
1995,3,3,1,273,3.1027
1995,3,3,2,180,2.9155
1995,3,3,3,127,4.0744
1995,3,3,4,106,3.0202
1995,3,3,5,91,-0.1512
1995,4,1,1,798,1.7640
1995,4,1,2,421,3.0212
1995,4,1,3,408,3.8137
1995,4,1,4,457,2.9856
1995,4,1,5,694,4.7836
1995,4,2,1,254,0.3968
1995,4,2,2,180,2.4642
1995,4,2,3,183,3.7847
1995,4,2,4,141,3.1204
1995,4,2,5,78,1.5552
1995,4,3,1,272,2.7298
1995,4,3,2,179,2.8890
1995,4,3,3,125,2.4772
1995,4,3,4,106,3.7661
1995,4,3,5,91,2.4763
1995,5,1,1,788,1.3582
1995,5,1,2,420,2.2614
1995,5,1,3,407,1.7063
1995,5,1,4,452,1.1937
1995,5,1,5,692,3.7128
1995,5,2,1,254,-0.3630
1995,5,2,2,180,0.2853
1995,5,2,3,182,0.8349
1995,5,2,4,140,2.1453
1995,5,2,5,78,1.8463
1995,5,3,1,272,3.4094
1995,5,3,2,178,2.5202
1995,5,3,3,124,3.3585
1995,5,3,4,106,2.3781
1995,5,3,5,91,5.1339
1995,6,1,1,776,8.5913
1995,6,1,2,415,6.6782
1995,6,1,3,406,8.0987
1995,6,1,4,451,7.0189
1995,6,1,5,681,5.7385
1995,6,2,1,253,8.3596
1995,6,2,2,180,3.9922
1995,6,2,3,181,4.3102
1995,6,2,4,140,3.9115
1995,6,2,5,78,3.1460
1995,6,3,1,271,4.3867
1995,6,3,2,177,3.2271
1995,6,3,3,123,1.0334
1995,6,3,4,105,1.5695
1995,6,3,5,90,0.5956
1995,7,1,1,693,7.2680
1995,7,1,2,441,7.2287
1995,7,1,3,497,5.4754
1995,7,1,4,532,4.1833
1995,7,1,5,835,5.3417
1995,7,2,1,304,9.4723
1995,7,2,2,214,5.6575
1995,7,2,3,185,4.3537
1995,7,2,4,176,5.5996
1995,7,2,5,101,1.9276
1995,7,3,1,313,3.9812
1995,7,3,2,191,3.3724
1995,7,3,3,164,4.5467
1995,7,3,4,114,3.9332
1995,7,3,5,95,1.1765
1995,8,1,1,684,4.3453
1995,8,1,2,438,5.4241
1995,8,1,3,494,4.0213
1995,8,1,4,529,4.1564
1995,8,1,5,831,2.3176
1995,8,2,1,302,0.6855
1995,8,2,2,213,1.9127
1995,8,2,3,183,-0.3197
1995,8,2,4,175,2.3092
1995,8,2,5,100,1.0501
1995,8,3,1,311,0.1011
1995,8,3,2,190,-0.1690
1995,8,3,3,164,-0.3697
1995,8,3,4,114,0.7509
1995,8,3,5,93,0.5529
1995,9,1,1,678,3.2808
1995,9,1,2,433,2.9595
1995,9,1,3,493,1.7024
1995,9,1,4,522,0.9986
1995,9,1,5,823,2.1576
1995,9,2,1,302,2.3393
1995,9,2,2,212,1.3688
1995,9,2,3,182,1.2982
1995,9,2,4,174,0.7303
1995,9,2,5,99,1.0431
1995,9,3,1,310,4.6571
1995,9,3,2,190,3.5875
1995,9,3,3,164,1.1573
1995,9,3,4,113,2.5918
1995,9,3,5,93,6.0098
1995,10,1,1,675,-6.6043
1995,10,1,2,430,-6.1307
1995,10,1,3,491,-6.5919
1995,10,1,4,519,-4.4355
1995,10,1,5,814,-4.3900
1995,10,2,1,300,-6.6770
1995,10,2,2,211,-5.6805
1995,10,2,3,181,-6.3523
1995,10,2,4,174,-6.8547
1995,10,2,5,99,-4.2934
1995,10,3,1,310,0.1759
1995,10,3,2,189,-0.1201
1995,10,3,3,162,-0.4354
1995,10,3,4,112,-2.1010
1995,10,3,5,93,0.5663
1995,11,1,1,670,2.6006
1995,11,1,2,429,1.1477
1995,11,1,3,485,0.5581
1995,11,1,4,515,1.9652
1995,11,1,5,807,1.0681
1995,11,2,1,297,5.8133
1995,11,2,2,211,3.3898
1995,11,2,3,181,4.0660
1995,11,2,4,173,5.6253
1995,11,2,5,98,4.5639
1995,11,3,1,309,4.4426
1995,11,3,2,188,3.0487
1995,11,3,3,162,4.6878
1995,11,3,4,112,3.3078
1995,11,3,5,93,1.3881
1995,12,1,1,669,2.4846
1995,12,1,2,422,3.4609
1995,12,1,3,481,2.1005
1995,12,1,4,511,0.1673
1995,12,1,5,797,1.2389
1995,12,2,1,297,2.0180
1995,12,2,2,208,0.9189
1995,12,2,3,181,1.9707
1995,12,2,4,173,3.7107
1995,12,2,5,97,2.9524
1995,12,3,1,308,-0.1120
1995,12,3,2,186,2.3802
1995,12,3,3,162,2.8936
1995,12,3,4,112,2.2431
1995,12,3,5,93,4.0246
1996,1,1,1,666,1.6428
1996,1,1,2,417,0.8582
1996,1,1,3,478,0.5590
1996,1,1,4,507,1.9629
1996,1,1,5,790,1.4472
1996,1,2,1,296,-0.6001
1996,1,2,2,208,0.4045
1996,1,2,3,181,0.0545
1996,1,2,4,173,-1.1252
1996,1,2,5,97,1.9788
1996,1,3,1,308,2.8237
1996,1,3,2,184,3.6550
1996,1,3,3,162,2.6533
1996,1,3,4,112,1.2214
1996,1,3,5,93,2.0232
1996,2,1,1,661,3.7023
1996,2,1,2,414,1.8120
1996,2,1,3,473,4.3766
1996,2,1,4,503,3.5149
1996,2,1,5,785,3.7531
1996,2,2,1,292,5.4844
1996,2,2,2,208,5.2448
1996,2,2,3,181,2.4766
1996,2,2,4,171,2.9953
1996,2,2,5,95,-0.0688
1996,2,3,1,307,1.3255
1996,2,3,2,184,2.7503
1996,2,3,3,162,1.7656
1996,2,3,4,111,-0.2396
1996,2,3,5,93,-2.0876
1996,3,1,1,659,2.0384
1996,3,1,2,410,3.7890
1996,3,1,3,472,3.0294
1996,3,1,4,500,5.6112
1996,3,1,5,775,2.3820
1996,3,2,1,289,1.4707
1996,3,2,2,206,1.8410
1996,3,2,3,181,2.2737
1996,3,2,4,171,4.7485
1996,3,2,5,95,2.1425
1996,3,3,1,306,0.3216
1996,3,3,2,183,0.9176
1996,3,3,3,162,1.9659
1996,3,3,4,110,3.0352
1996,3,3,5,93,-0.1446
1996,4,1,1,658,8.2457
1996,4,1,2,407,9.6070
1996,4,1,3,470,10.0025
1996,4,1,4,497,8.0979
1996,4,1,5,770,8.2821
1996,4,2,1,288,9.2180
1996,4,2,2,206,7.9233
1996,4,2,3,180,4.4288
1996,4,2,4,170,6.8618
1996,4,2,5,95,1.6795
1996,4,3,1,305,2.5340
1996,4,3,2,182,2.7776
1996,4,3,3,161,2.5160
1996,4,3,4,108,3.1610
1996,4,3,5,93,-2.1071
1996,5,1,1,652,9.0647
1996,5,1,2,407,6.8307
1996,5,1,3,466,9.5381
1996,5,1,4,495,7.2455
1996,5,1,5,765,7.8849
1996,5,2,1,287,5.3289
1996,5,2,2,207,5.2884
1996,5,2,3,179,5.0823
1996,5,2,4,170,7.2872
1996,5,2,5,95,3.7018
1996,5,3,1,304,3.7465
1996,5,3,2,181,2.6487
1996,5,3,3,161,1.1004
1996,5,3,4,108,0.5826
1996,5,3,5,93,1.6601
1996,6,1,1,646,-7.9809
1996,6,1,2,405,-6.8225
1996,6,1,3,464,-5.7798
1996,6,1,4,494,-4.5696
1996,6,1,5,753,-4.2220
1996,6,2,1,285,-6.2120
1996,6,2,2,204,-5.4170
1996,6,2,3,176,-3.6297
1996,6,2,4,170,-3.3488
1996,6,2,5,95,-0.7305
1996,6,3,1,303,-0.0527
1996,6,3,2,181,0.0760
1996,6,3,3,161,-1.0364
1996,6,3,4,108,-1.8382
1996,6,3,5,93,2.9746
1996,7,1,1,729,-14.9997
1996,7,1,2,434,-10.9729
1996,7,1,3,478,-8.6897
1996,7,1,4,516,-5.8522
1996,7,1,5,877,-7.3950
1996,7,2,1,391,-15.1152
1996,7,2,2,210,-9.7855
1996,7,2,3,206,-8.4042
1996,7,2,4,187,-6.6094
1996,7,2,5,105,-6.2435
1996,7,3,1,346,-5.6679
1996,7,3,2,210,-5.1945
1996,7,3,3,167,-4.6883
1996,7,3,4,116,-5.7821
1996,7,3,5,92,-5.5167
1996,8,1,1,727,4.1905
1996,8,1,2,432,4.8234
1996,8,1,3,474,4.7707
1996,8,1,4,511,3.7957
1996,8,1,5,870,3.9002
1996,8,2,1,390,8.4913
1996,8,2,2,210,6.2684
1996,8,2,3,204,3.8650
1996,8,2,4,183,4.3205
1996,8,2,5,104,4.7944
1996,8,3,1,343,2.0325
1996,8,3,2,208,2.5116
1996,8,3,3,167,3.6864
1996,8,3,4,116,3.9247
1996,8,3,5,92,2.7088
1996,9,1,1,724,2.1873
1996,9,1,2,429,3.0797
1996,9,1,3,466,2.0674
1996,9,1,4,505,3.4377
1996,9,1,5,860,1.8739
1996,9,2,1,387,6.7992
1996,9,2,2,209,2.3860
1996,9,2,3,204,3.3193
1996,9,2,4,182,2.4292
1996,9,2,5,104,1.9956
1996,9,3,1,341,7.3487
1996,9,3,2,207,4.9960
1996,9,3,3,167,3.0726
1996,9,3,4,116,2.2064
1996,9,3,5,92,0.9631
1996,10,1,1,721,-7.3928
1996,10,1,2,428,-3.0961
1996,10,1,3,461,-1.4258
1996,10,1,4,499,-0.3853
1996,10,1,5,852,-0.0663
1996,10,2,1,386,-6.5606
1996,10,2,2,208,-1.6332
1996,10,2,3,202,0.0817
1996,10,2,4,182,0.8774
1996,10,2,5,104,0.2396
1996,10,3,1,340,0.4008
1996,10,3,2,206,0.4983
1996,10,3,3,165,3.5115
1996,10,3,4,116,2.3763
1996,10,3,5,92,2.4396
1996,11,1,1,715,-1.0708
1996,11,1,2,426,1.8389
1996,11,1,3,460,3.2711
1996,11,1,4,494,3.5367
1996,11,1,5,845,3.8692
1996,11,2,1,385,1.5347
1996,11,2,2,206,4.9673
1996,11,2,3,202,4.3209
1996,11,2,4,181,2.5283
1996,11,2,5,104,3.9784
1996,11,3,1,338,7.2000
1996,11,3,2,206,7.1002
1996,11,3,3,165,7.3574
1996,11,3,4,116,5.3399
1996,11,3,5,92,3.6307
1996,12,1,1,709,-1.6030
1996,12,1,2,426,0.8700
1996,12,1,3,456,2.0560
1996,12,1,4,490,1.4485
1996,12,1,5,838,2.1494
1996,12,2,1,382,1.3747
1996,12,2,2,204,1.3540
1996,12,2,3,202,2.4888
1996,12,2,4,181,2.3372
1996,12,2,5,104,1.5325
1996,12,3,1,338,-2.0471
1996,12,3,2,206,-0.9037
1996,12,3,3,164,-0.8480
1996,12,3,4,116,-0.7446
1996,12,3,5,92,-0.2232
1997,1,1,1,703,8.2203
1997,1,1,2,421,5.3170
1997,1,1,3,451,6.1238
1997,1,1,4,484,5.0617
1997,1,1,5,828,3.6166
1997,1,2,1,381,4.0744
1997,1,2,2,203,3.1331
1997,1,2,3,200,2.9400
1997,1,2,4,180,0.9729
1997,1,2,5,104,1.8791
1997,1,3,1,337,7.2547
1997,1,3,2,204,4.3327
1997,1,3,3,162,4.5403
1997,1,3,4,116,0.7963
1997,1,3,5,91,1.8340
1997,2,1,1,701,-5.4497
1997,2,1,2,416,-5.5324
1997,2,1,3,444,-3.4276
1997,2,1,4,478,-1.8792
1997,2,1,5,820,-1.1837
1997,2,2,1,380,-8.4254
1997,2,2,2,202,-2.8826
1997,2,2,3,199,-3.2006
1997,2,2,4,179,-0.5128
1997,2,2,5,104,0.4086
1997,2,3,1,332,-0.0223
1997,2,3,2,204,-0.7012
1997,2,3,3,162,-2.4491
1997,2,3,4,116,-0.3565
1997,2,3,5,91,1.4436
1997,3,1,1,695,-9.9498
1997,3,1,2,411,-6.4457
1997,3,1,3,442,-5.2253
1997,3,1,4,477,-2.5277
1997,3,1,5,813,-2.2019
1997,3,2,1,376,-9.3882
1997,3,2,2,201,-5.4253
1997,3,2,3,197,-2.7590
1997,3,2,4,178,-1.4544
1997,3,2,5,103,-1.3458
1997,3,3,1,332,-5.7051
1997,3,3,2,204,-3.2787
1997,3,3,3,162,0.4651
1997,3,3,4,116,-1.5927
1997,3,3,5,91,-4.0648
1997,4,1,1,685,-4.7569
1997,4,1,2,410,-4.0984
1997,4,1,3,438,-4.1263
1997,4,1,4,473,-2.6635
1997,4,1,5,805,-3.1395
1997,4,2,1,372,-3.3495
1997,4,2,2,200,-0.3894
1997,4,2,3,196,1.4606
1997,4,2,4,178,1.8901
1997,4,2,5,103,1.6911
1997,4,3,1,331,6.9782
1997,4,3,2,204,3.9899
1997,4,3,3,162,3.2835
1997,4,3,4,116,1.3723
1997,4,3,5,91,0.8314
1997,5,1,1,682,11.4495
1997,5,1,2,406,11.9702
1997,5,1,3,436,12.3260
1997,5,1,4,471,10.0295
1997,5,1,5,800,8.4129
1997,5,2,1,370,17.2806
1997,5,2,2,199,14.2907
1997,5,2,3,195,11.6344
1997,5,2,4,176,9.7489
1997,5,2,5,103,7.1916
1997,5,3,1,330,6.5534
1997,5,3,2,204,8.3849
1997,5,3,3,161,6.1756
1997,5,3,4,116,6.5723
1997,5,3,5,91,5.4380
1997,6,1,1,677,4.1553
1997,6,1,2,402,4.6609
1997,6,1,3,435,5.6546
1997,6,1,4,468,6.0955
1997,6,1,5,795,6.6899
1997,6,2,1,368,2.3145
1997,6,2,2,195,5.4312
1997,6,2,3,195,4.1562
1997,6,2,4,176,4.3547
1997,6,2,5,102,5.3801
1997,6,3,1,330,4.5010
1997,6,3,2,201,4.0287
1997,6,3,3,161,2.7647
1997,6,3,4,115,2.7784
1997,6,3,5,91,2.7911
1997,7,1,1,751,3.6425
1997,7,1,2,588,5.0867
1997,7,1,3,559,5.4774
1997,7,1,4,594,6.4549
1997,7,1,5,928,5.8059
1997,7,2,1,318,5.3590
1997,7,2,2,212,5.9649
1997,7,2,3,216,4.9389
1997,7,2,4,188,5.8361
1997,7,2,5,114,5.0235
1997,7,3,1,342,7.0635
1997,7,3,2,240,9.1393
1997,7,3,3,176,6.6301
1997,7,3,4,131,6.4780
1997,7,3,5,103,5.4632
1997,8,1,1,746,5.7075
1997,8,1,2,585,4.8608
1997,8,1,3,553,3.9457
1997,8,1,4,587,4.3125
1997,8,1,5,914,5.6905
1997,8,2,1,317,3.9133
1997,8,2,2,211,3.3938
1997,8,2,3,215,3.8600
1997,8,2,4,186,3.2137
1997,8,2,5,113,2.3187
1997,8,3,1,339,-6.2414
1997,8,3,2,239,-2.4675
1997,8,3,3,176,-1.1591
1997,8,3,4,130,-1.7193
1997,8,3,5,103,-2.6052
1997,9,1,1,739,10.5632
1997,9,1,2,581,9.6987
1997,9,1,3,552,9.3254
1997,9,1,4,583,7.4923
1997,9,1,5,906,7.8543
1997,9,2,1,310,8.9412
1997,9,2,2,207,7.4862
1997,9,2,3,212,6.7906
1997,9,2,4,185,7.0042
1997,9,2,5,109,6.4321
1997,9,3,1,338,4.5313
1997,9,3,2,238,5.3048
1997,9,3,3,174,4.6867
1997,9,3,4,127,5.4279
1997,9,3,5,102,5.5942
1997,10,1,1,733,-5.3296
1997,10,1,2,578,-3.9839
1997,10,1,3,547,-5.1136
1997,10,1,4,576,-3.2562
1997,10,1,5,896,-1.4982
1997,10,2,1,310,-7.0381
1997,10,2,2,206,-5.8021
1997,10,2,3,209,-4.9779
1997,10,2,4,184,-3.5851
1997,10,2,5,108,-3.9070
1997,10,3,1,338,-2.8395
1997,10,3,2,235,-5.6625
1997,10,3,3,172,-3.6450
1997,10,3,4,126,-2.0287
1997,10,3,5,102,-2.1681
1997,11,1,1,730,-3.7507
1997,11,1,2,574,-3.6004
1997,11,1,3,539,-3.4090
1997,11,1,4,567,-2.1156
1997,11,1,5,886,-1.6584
1997,11,2,1,309,-3.0827
1997,11,2,2,205,-2.8346
1997,11,2,3,207,-1.4076
1997,11,2,4,182,0.1318
1997,11,2,5,106,1.3319
1997,11,3,1,337,4.9248
1997,11,3,2,234,4.6839
1997,11,3,3,170,0.3854
1997,11,3,4,126,3.5679
1997,11,3,5,101,4.9235
1997,12,1,1,722,-6.3674
1997,12,1,2,570,-3.5811
1997,12,1,3,537,-3.0278
1997,12,1,4,561,-4.1112
1997,12,1,5,879,-0.5466
1997,12,2,1,308,-0.4010
1997,12,2,2,202,-1.9280
1997,12,2,3,204,0.0124
1997,12,2,4,182,0.7086
1997,12,2,5,104,2.8786
1997,12,3,1,335,0.6553
1997,12,3,2,234,0.9186
1997,12,3,3,169,0.0963
1997,12,3,4,126,3.7793
1997,12,3,5,100,4.4251
1998,1,1,1,714,0.5374
1998,1,1,2,561,-1.3213
1998,1,1,3,531,-0.6436
1998,1,1,4,553,-0.4247
1998,1,1,5,863,-0.2424
1998,1,2,1,304,-0.4968
1998,1,2,2,200,-2.0361
1998,1,2,3,196,-0.5223
1998,1,2,4,182,-1.6903
1998,1,2,5,104,0.0815
1998,1,3,1,335,3.6565
1998,1,3,2,234,0.1689
1998,1,3,3,169,-1.7406
1998,1,3,4,125,0.2188
1998,1,3,5,99,-0.9461
1998,2,1,1,706,6.4799
1998,2,1,2,558,6.1711
1998,2,1,3,526,5.6030
1998,2,1,4,548,6.3221
1998,2,1,5,846,7.5649
1998,2,2,1,301,8.9216
1998,2,2,2,199,9.5480
1998,2,2,3,194,8.1246
1998,2,2,4,180,6.9281
1998,2,2,5,103,8.6208
1998,2,3,1,334,7.0948
1998,2,3,2,233,6.9614
1998,2,3,3,168,7.8306
1998,2,3,4,123,6.6456
1998,2,3,5,99,4.1141
1998,3,1,1,697,4.5718
1998,3,1,2,547,5.7940
1998,3,1,3,522,5.2290
1998,3,1,4,543,4.6552
1998,3,1,5,840,5.3256
1998,3,2,1,298,3.5128
1998,3,2,2,199,5.0370
1998,3,2,3,194,3.5442
1998,3,2,4,179,4.1319
1998,3,2,5,103,4.6360
1998,3,3,1,334,4.9748
1998,3,3,2,233,4.3112
1998,3,3,3,168,3.4396
1998,3,3,4,122,7.0079
1998,3,3,5,98,8.0378
1998,4,1,1,683,2.6646
1998,4,1,2,542,1.4524
1998,4,1,3,519,4.0665
1998,4,1,4,538,2.8496
1998,4,1,5,823,1.4284
1998,4,2,1,297,-0.6910
1998,4,2,2,198,0.5383
1998,4,2,3,193,1.1160
1998,4,2,4,176,1.4287
1998,4,2,5,103,1.7629
1998,4,3,1,332,0.8542
1998,4,3,2,233,0.9770
1998,4,3,3,167,1.8037
1998,4,3,4,121,1.6579
1998,4,3,5,97,-1.2444
1998,5,1,1,679,-6.7605
1998,5,1,2,539,-6.8091
1998,5,1,3,508,-3.6587
1998,5,1,4,531,-4.0157
1998,5,1,5,810,-2.7640
1998,5,2,1,295,-8.4185
1998,5,2,2,196,-6.8491
1998,5,2,3,193,-5.7602
1998,5,2,4,176,-3.6193
1998,5,2,5,101,-3.4246
1998,5,3,1,330,-2.6372
1998,5,3,2,233,-2.5438
1998,5,3,3,166,-1.3952
1998,5,3,4,121,-1.0164
1998,5,3,5,96,-1.9093
1998,6,1,1,667,0.8887
1998,6,1,2,536,0.0691
1998,6,1,3,505,-0.4950
1998,6,1,4,525,-2.0997
1998,6,1,5,802,-0.5233
1998,6,2,1,292,2.1748
1998,6,2,2,196,-0.7715
1998,6,2,3,193,-0.1434
1998,6,2,4,175,-0.1815
1998,6,2,5,101,1.5518
1998,6,3,1,329,7.0398
1998,6,3,2,231,0.0021
1998,6,3,3,164,0.3604
1998,6,3,4,120,2.7655
1998,6,3,5,96,2.0232
1998,7,1,1,616,-7.7603
1998,7,1,2,515,-8.4191
1998,7,1,3,536,-7.5666
1998,7,1,4,620,-7.0654
1998,7,1,5,1032,-6.2847
1998,7,2,1,293,-7.6447
1998,7,2,2,224,-8.4450
1998,7,2,3,198,-7.6724
1998,7,2,4,200,-9.9036
1998,7,2,5,121,-6.7063
1998,7,3,1,363,-0.3810
1998,7,3,2,245,-3.7379
1998,7,3,3,187,-3.2493
1998,7,3,4,120,-4.0032
1998,7,3,5,100,-3.5222
1998,8,1,1,609,-28.1646
