year,month,rank_ME,rank_Dur,nstocks,ret_vw
2010,5,3,1,102,-8.8895
2010,5,3,2,122,-8.7155
2010,5,3,3,133,-7.3120
2010,5,3,4,206,-7.1971
2010,5,3,5,130,-6.7819
2010,6,1,1,319,-8.1089
2010,6,1,2,199,-7.0785
2010,6,1,3,130,-6.4077
2010,6,1,4,139,-5.8503
2010,6,1,5,548,-10.7182
2010,6,2,1,99,-9.7517
2010,6,2,2,133,-7.5487
2010,6,2,3,121,-7.1865
2010,6,2,4,144,-6.4166
2010,6,2,5,162,-8.1392
2010,6,3,1,102,-7.1584
2010,6,3,2,122,-3.7354
2010,6,3,3,133,-5.1190
2010,6,3,4,206,-4.8955
2010,6,3,5,130,-5.1248
2010,7,1,1,352,7.2814
2010,7,1,2,165,8.2498
2010,7,1,3,145,5.3379
2010,7,1,4,160,7.3988
2010,7,1,5,564,7.3797
2010,7,2,1,114,8.1563
2010,7,2,2,96,6.9837
2010,7,2,3,128,6.8921
2010,7,2,4,125,7.6504
2010,7,2,5,182,7.6747
2010,7,3,1,89,7.8806
2010,7,3,2,126,6.0754
2010,7,3,3,156,6.2074
2010,7,3,4,188,6.9387
2010,7,3,5,165,8.3285
2010,8,1,1,349,-8.4465
2010,8,1,2,163,-9.1815
2010,8,1,3,142,-6.5949
2010,8,1,4,159,-8.8616
2010,8,1,5,560,-9.9259
2010,8,2,1,114,-7.5549
2010,8,2,2,93,-7.4556
2010,8,2,3,126,-6.9182
2010,8,2,4,124,-7.5595
2010,8,2,5,182,-6.4524
2010,8,3,1,89,-3.4485
2010,8,3,2,126,-2.2762
2010,8,3,3,156,-3.9439
2010,8,3,4,185,-4.4768
2010,8,3,5,164,-3.1783
2010,9,1,1,348,13.1010
2010,9,1,2,162,10.6046
2010,9,1,3,142,12.1085
2010,9,1,4,157,12.6022
2010,9,1,5,557,13.7821
2010,9,2,1,113,12.4997
2010,9,2,2,92,12.6178
2010,9,2,3,125,12.3898
2010,9,2,4,123,15.1050
2010,9,2,5,179,15.4794
2010,9,3,1,89,9.3960
2010,9,3,2,125,8.3457
2010,9,3,3,156,8.6248
2010,9,3,4,185,9.9133
2010,9,3,5,164,12.2543
2010,10,1,1,348,5.7538
2010,10,1,2,161,6.5131
2010,10,1,3,141,4.6643
2010,10,1,4,157,5.8291
2010,10,1,5,546,5.5270
2010,10,2,1,113,5.3944
2010,10,2,2,92,2.8658
2010,10,2,3,125,4.8477
2010,10,2,4,123,5.2585
2010,10,2,5,177,2.1328
2010,10,3,1,89,4.9821
2010,10,3,2,124,1.8549
2010,10,3,3,156,4.6867
2010,10,3,4,185,3.9770
2010,10,3,5,164,6.0831
2010,11,1,1,345,4.8075
2010,11,1,2,161,3.2207
2010,11,1,3,140,4.3618
2010,11,1,4,155,4.5546
2010,11,1,5,537,3.5776
2010,11,2,1,113,4.6279
2010,11,2,2,92,3.8290
2010,11,2,3,125,4.1244
2010,11,2,4,123,3.9462
2010,11,2,5,176,4.9267
2010,11,3,1,89,-0.2327
2010,11,3,2,124,-0.3097
2010,11,3,3,154,1.4371
2010,11,3,4,184,-0.2272
2010,11,3,5,162,1.5255
2010,12,1,1,340,8.0477
2010,12,1,2,159,10.2296
2010,12,1,3,140,6.8942
2010,12,1,4,154,8.3156
2010,12,1,5,530,10.5770
2010,12,2,1,112,6.3777
2010,12,2,2,92,6.9940
2010,12,2,3,124,5.4239
2010,12,2,4,122,7.9226
2010,12,2,5,176,9.0236
2010,12,3,1,88,7.6178
2010,12,3,2,123,6.6107
2010,12,3,3,154,5.9347
2010,12,3,4,184,5.3816
2010,12,3,5,161,5.8332
2011,1,1,1,337,-1.3859
2011,1,1,2,155,-1.2224
2011,1,1,3,139,-2.8877
2011,1,1,4,150,-0.1647
2011,1,1,5,520,-0.8339
2011,1,2,1,110,0.7718
2011,1,2,2,91,2.4722
2011,1,2,3,123,0.5513
2011,1,2,4,122,-0.6407
2011,1,2,5,175,1.0634
2011,1,3,1,88,0.6818
2011,1,3,2,123,2.3600
2011,1,3,3,154,4.0246
2011,1,3,4,184,1.5111
2011,1,3,5,161,1.6302
2011,2,1,1,334,5.9654
2011,2,1,2,154,5.8415
2011,2,1,3,139,5.9831
2011,2,1,4,150,5.0927
2011,2,1,5,514,4.8873
2011,2,2,1,110,6.0190
2011,2,2,2,91,3.9126
2011,2,2,3,122,4.4350
2011,2,2,4,122,5.0340
2011,2,2,5,174,8.2300
2011,2,3,1,88,5.8295
2011,2,3,2,121,5.0272
2011,2,3,3,154,3.3172
2011,2,3,4,184,2.2444
2011,2,3,5,161,3.9796
2011,3,1,1,331,3.3632
2011,3,1,2,153,0.9148
2011,3,1,3,137,3.2942
2011,3,1,4,150,2.2499
2011,3,1,5,507,3.6487
2011,3,2,1,109,2.1733
2011,3,2,2,91,2.9314
2011,3,2,3,122,4.3638
2011,3,2,4,122,2.9634
2011,3,2,5,174,2.4050
2011,3,3,1,87,1.5789
2011,3,3,2,121,1.1940
2011,3,3,3,154,-0.0075
2011,3,3,4,184,0.5612
2011,3,3,5,160,0.6739
2011,4,1,1,331,0.9397
2011,4,1,2,151,0.9694
2011,4,1,3,137,2.2856
2011,4,1,4,149,0.1490
2011,4,1,5,500,2.5425
2011,4,2,1,108,1.6423
2011,4,2,2,91,2.8897
2011,4,2,3,122,2.9950
2011,4,2,4,122,1.8160
2011,4,2,5,174,3.4960
2011,4,3,1,86,3.1162
2011,4,3,2,120,2.7259
2011,4,3,3,153,4.0326
2011,4,3,4,184,3.7719
2011,4,3,5,159,2.7587
2011,5,1,1,328,-1.8996
2011,5,1,2,151,-2.7160
2011,5,1,3,135,-3.9427
2011,5,1,4,146,-1.6685
2011,5,1,5,495,-1.7925
2011,5,2,1,108,-2.4310
2011,5,2,2,91,-1.2414
2011,5,2,3,122,-1.0636
2011,5,2,4,122,-1.9979
2011,5,2,5,173,-3.0339
2011,5,3,1,86,-2.1507
2011,5,3,2,120,-0.6253
2011,5,3,3,152,-1.9699
2011,5,3,4,184,-0.7868
2011,5,3,5,158,0.4066
2011,6,1,1,324,-1.4262
2011,6,1,2,151,-2.0972
2011,6,1,3,134,-2.6069
2011,6,1,4,146,-0.9013
2011,6,1,5,490,-5.4584
2011,6,2,1,107,-1.6532
2011,6,2,2,91,0.3111
2011,6,2,3,121,-1.3394
2011,6,2,4,120,-1.9994
2011,6,2,5,173,-2.3382
2011,6,3,1,86,-0.2498
2011,6,3,2,120,-1.8121
2011,6,3,3,152,-1.4023
2011,6,3,4,183,-1.2677
2011,6,3,5,157,-2.4756
2011,7,1,1,363,-1.0233
2011,7,1,2,167,-2.4165
2011,7,1,3,129,-0.9446
2011,7,1,4,152,-2.4812
2011,7,1,5,486,-4.9692
2011,7,2,1,95,-4.8850
2011,7,2,2,107,-4.3129
2011,7,2,3,112,-2.7194
2011,7,2,4,128,-4.3659
2011,7,2,5,180,-5.9294
2011,7,3,1,94,-3.9052
2011,7,3,2,103,-2.5718
2011,7,3,3,133,-1.7316
2011,7,3,4,185,-0.2310
2011,7,3,5,183,-2.3686
2011,8,1,1,362,-9.8663
2011,8,1,2,167,-7.8849
2011,8,1,3,127,-9.0013
2011,8,1,4,151,-11.0900
2011,8,1,5,485,-13.6533
2011,8,2,1,95,-9.2467
2011,8,2,2,107,-8.1020
2011,8,2,3,110,-7.8526
2011,8,2,4,127,-8.1754
2011,8,2,5,179,-9.1412
2011,8,3,1,94,-3.3088
2011,8,3,2,103,-7.3248
2011,8,3,3,133,-2.0729
2011,8,3,4,184,-5.2294
2011,8,3,5,182,-5.9159
2011,9,1,1,359,-11.6479
2011,9,1,2,165,-10.8448
2011,9,1,3,127,-10.3533
2011,9,1,4,150,-10.6119
2011,9,1,5,484,-12.2985
2011,9,2,1,95,-10.4659
2011,9,2,2,107,-10.9576
2011,9,2,3,110,-10.5878
2011,9,2,4,125,-10.0830
2011,9,2,5,178,-13.2686
2011,9,3,1,94,-5.6772
2011,9,3,2,103,-5.7765
2011,9,3,3,133,-6.1688
2011,9,3,4,183,-5.9272
2011,9,3,5,182,-9.0149
2011,10,1,1,357,11.3671
2011,10,1,2,164,14.5955
2011,10,1,3,126,15.1443
2011,10,1,4,150,16.8278
2011,10,1,5,482,12.4761
2011,10,2,1,94,13.2400
2011,10,2,2,107,14.6842
2011,10,2,3,109,15.1553
2011,10,2,4,125,16.1752
2011,10,2,5,177,17.6620
2011,10,3,1,93,8.9080
2011,10,3,2,101,11.5353
2011,10,3,3,132,8.6434
2011,10,3,4,183,11.1431
2011,10,3,5,182,11.7739
2011,11,1,1,353,-2.2722
2011,11,1,2,163,-1.1524
2011,11,1,3,125,-1.7948
2011,11,1,4,150,0.0169
2011,11,1,5,476,-2.2269
2011,11,2,1,93,0.2387
2011,11,2,2,107,0.0433
2011,11,2,3,108,-0.5232
2011,11,2,4,125,-1.5500
2011,11,2,5,176,-0.6842
2011,11,3,1,93,0.3037
2011,11,3,2,99,0.5851
2011,11,3,3,132,0.7898
2011,11,3,4,183,0.1950
2011,11,3,5,182,0.3354
2011,12,1,1,350,2.6206
2011,12,1,2,160,0.2076
2011,12,1,3,125,2.1515
2011,12,1,4,149,0.8131
2011,12,1,5,471,0.8266
2011,12,2,1,92,0.6155
2011,12,2,2,107,0.9381
2011,12,2,3,108,-0.5666
2011,12,2,4,124,0.7290
2011,12,2,5,176,-1.8021
2011,12,3,1,93,2.7338
2011,12,3,2,97,2.1258
2011,12,3,3,132,1.6347
2011,12,3,4,182,-0.4511
2011,12,3,5,182,-1.2073
2012,1,1,1,347,8.7067
2012,1,1,2,160,8.4564
2012,1,1,3,124,6.5835
2012,1,1,4,149,6.6138
2012,1,1,5,464,11.2509
2012,1,2,1,92,5.5477
2012,1,2,2,106,5.9403
2012,1,2,3,108,5.2929
2012,1,2,4,124,7.9657
2012,1,2,5,175,8.0307
2012,1,3,1,93,0.0571
2012,1,3,2,97,2.9998
2012,1,3,3,131,3.1699
2012,1,3,4,181,5.6585
2012,1,3,5,180,7.2611
2012,2,1,1,345,1.3274
2012,2,1,2,159,2.2598
2012,2,1,3,124,1.4780
2012,2,1,4,147,2.6103
2012,2,1,5,461,2.1213
2012,2,2,1,91,3.3312
2012,2,2,2,105,3.6362
2012,2,2,3,107,2.6478
2012,2,2,4,124,1.5159
2012,2,2,5,174,4.6973
2012,2,3,1,93,4.5038
2012,2,3,2,97,3.7938
2012,2,3,3,131,3.0670
2012,2,3,4,181,4.5189
2012,2,3,5,178,4.7905
2012,3,1,1,343,3.3484
2012,3,1,2,159,3.0388
2012,3,1,3,123,2.9433
2012,3,1,4,145,3.6086
2012,3,1,5,455,4.3138
2012,3,2,1,91,1.3941
2012,3,2,2,105,1.5072
2012,3,2,3,107,1.6636
2012,3,2,4,124,3.5773
2012,3,2,5,173,1.9695
2012,3,3,1,93,0.6976
2012,3,3,2,97,1.3690
2012,3,3,3,130,2.3285
2012,3,3,4,181,3.3277
2012,3,3,5,175,3.4275
2012,4,1,1,336,-1.6491
2012,4,1,2,159,-0.8358
2012,4,1,3,123,-2.3566
2012,4,1,4,145,-0.3223
2012,4,1,5,451,-3.2707
2012,4,2,1,91,-2.0520
2012,4,2,2,105,-2.3092
2012,4,2,3,107,-0.6567
2012,4,2,4,124,-0.9553
2012,4,2,5,173,-0.4834
2012,4,3,1,92,-0.0436
2012,4,3,2,97,-0.4048
2012,4,3,3,129,-0.4750
2012,4,3,4,181,-0.5741
2012,4,3,5,175,-0.0206
2012,5,1,1,335,-7.6919
2012,5,1,2,156,-7.6898
2012,5,1,3,123,-5.8870
2012,5,1,4,143,-6.5087
2012,5,1,5,448,-7.3829
2012,5,2,1,91,-6.9306
2012,5,2,2,105,-6.1158
2012,5,2,3,107,-6.6276
2012,5,2,4,123,-5.6966
2012,5,2,5,172,-7.8617
2012,5,3,1,92,-2.4488
2012,5,3,2,97,-5.8353
2012,5,3,3,128,-3.4573
2012,5,3,4,181,-5.9744
2012,5,3,5,174,-8.3509
2012,6,1,1,333,5.8993
2012,6,1,2,156,5.4507
2012,6,1,3,123,4.1598
2012,6,1,4,141,4.8857
2012,6,1,5,444,9.5990
2012,6,2,1,91,3.7639
2012,6,2,2,105,2.6995
2012,6,2,3,107,3.4338
2012,6,2,4,123,4.7486
2012,6,2,5,172,5.9760
2012,6,3,1,91,4.7885
2012,6,3,2,95,5.4109
2012,6,3,3,128,4.1416
2012,6,3,4,181,2.6769
2012,6,3,5,174,2.9045
2012,7,1,1,330,-2.5110
2012,7,1,2,155,-3.9446
2012,7,1,3,138,-0.6126
2012,7,1,4,127,-0.7319
2012,7,1,5,463,-2.5422
2012,7,2,1,95,-2.0002
2012,7,2,2,118,0.4887
2012,7,2,3,122,-1.1797
2012,7,2,4,110,-0.3637
2012,7,2,5,160,-5.5031
2012,7,3,1,95,0.6291
2012,7,3,2,116,1.0837
2012,7,3,3,138,2.3299
2012,7,3,4,169,2.3092
2012,7,3,5,194,0.2274
2012,8,1,1,326,2.6910
2012,8,1,2,154,3.1078
2012,8,1,3,136,3.7583
2012,8,1,4,126,2.8686
2012,8,1,5,459,3.1160
2012,8,2,1,95,3.5760
2012,8,2,2,118,4.0309
2012,8,2,3,122,3.4895
2012,8,2,4,109,4.1947
2012,8,2,5,160,4.9272
2012,8,3,1,94,3.7572
2012,8,3,2,116,1.2374
2012,8,3,3,137,2.7296
2012,8,3,4,167,2.0142
2012,8,3,5,194,1.8592
2012,9,1,1,323,3.9695
2012,9,1,2,151,4.3232
2012,9,1,3,135,3.5399
2012,9,1,4,125,4.1102
2012,9,1,5,457,7.6972
2012,9,2,1,95,2.4493
2012,9,2,2,118,3.4437
2012,9,2,3,121,2.9442
2012,9,2,4,108,1.7531
2012,9,2,5,160,4.0157
2012,9,3,1,94,3.2385
2012,9,3,2,116,3.3710
2012,9,3,3,136,1.6254
2012,9,3,4,167,2.5061
2012,9,3,5,192,2.7357
2012,10,1,1,322,-2.0231
2012,10,1,2,150,-4.7985
2012,10,1,3,135,-2.8629
2012,10,1,4,123,-3.0218
2012,10,1,5,454,-5.7143
2012,10,2,1,94,-1.4027
2012,10,2,2,118,-0.8639
2012,10,2,3,121,-0.3410
2012,10,2,4,108,-0.5270
2012,10,2,5,160,-3.7453
2012,10,3,1,94,-2.4320
2012,10,3,2,116,-2.6109
2012,10,3,3,136,-2.2792
2012,10,3,4,166,-1.5533
2012,10,3,5,192,-3.0733
2012,11,1,1,318,1.2202
2012,11,1,2,149,1.5642
2012,11,1,3,135,2.5318
2012,11,1,4,121,0.9538
2012,11,1,5,452,0.2711
2012,11,2,1,94,2.0590
2012,11,2,2,116,0.7979
2012,11,2,3,120,2.5217
2012,11,2,4,108,2.0267
2012,11,2,5,157,0.2359
2012,11,3,1,94,-0.3498
2012,11,3,2,116,0.6444
2012,11,3,3,136,-0.5101
2012,11,3,4,165,2.6225
2012,11,3,5,190,1.9661
2012,12,1,1,314,4.7427
2012,12,1,2,148,5.1254
2012,12,1,3,134,3.8111
2012,12,1,4,120,3.3191
2012,12,1,5,447,2.4108
2012,12,2,1,93,4.3279
2012,12,2,2,116,3.9664
2012,12,2,3,120,3.0812
2012,12,2,4,108,3.8546
2012,12,2,5,157,2.9722
2012,12,3,1,94,2.9012
2012,12,3,2,116,2.1952
2012,12,3,3,135,-1.6422
2012,12,3,4,165,0.9326
2012,12,3,5,190,0.4312
2013,1,1,1,311,5.4916
2013,1,1,2,146,5.7149
2013,1,1,3,133,5.5484
2013,1,1,4,118,5.9945
2013,1,1,5,441,7.1049
2013,1,2,1,93,5.7750
2013,1,2,2,116,6.3219
2013,1,2,3,119,6.5151
2013,1,2,4,106,4.8848
2013,1,2,5,154,7.1038
2013,1,3,1,94,7.5117
2013,1,3,2,115,6.7756
2013,1,3,3,134,3.3201
2013,1,3,4,165,5.6072
2013,1,3,5,190,5.6370
2013,2,1,1,310,2.0937
2013,2,1,2,144,0.5519
2013,2,1,3,133,2.5650
2013,2,1,4,118,0.7686
2013,2,1,5,439,-0.9022
2013,2,2,1,93,-0.3155
2013,2,2,2,115,-0.2275
2013,2,2,3,119,1.7044
2013,2,2,4,106,0.5035
2013,2,2,5,154,1.7798
2013,2,3,1,94,1.0865
2013,2,3,2,114,2.2853
2013,2,3,3,133,1.0362
2013,2,3,4,164,2.1738
2013,2,3,5,190,0.5919
2013,3,1,1,308,4.6400
2013,3,1,2,144,5.8648
2013,3,1,3,132,5.8233
2013,3,1,4,118,4.1215
2013,3,1,5,435,7.2871
2013,3,2,1,93,4.2365
2013,3,2,2,115,4.2738
2013,3,2,3,117,4.3200
2013,3,2,4,105,5.2695
2013,3,2,5,153,4.7002
2013,3,3,1,94,3.9325
2013,3,3,2,114,3.7893
2013,3,3,3,133,3.1634
2013,3,3,4,164,4.3990
2013,3,3,5,190,3.7293
2013,4,1,1,307,0.8514
2013,4,1,2,142,-0.2521
2013,4,1,3,132,0.0764
2013,4,1,4,117,-3.6449
2013,4,1,5,429,0.8730
2013,4,2,1,93,-0.7634
2013,4,2,2,115,1.1966
2013,4,2,3,117,-0.9141
2013,4,2,4,105,-2.2148
2013,4,2,5,153,-2.0879
2013,4,3,1,94,0.5640
2013,4,3,2,114,2.5871
2013,4,3,3,133,1.9048
2013,4,3,4,164,1.7760
2013,4,3,5,190,1.2510
2013,5,1,1,307,5.6732
2013,5,1,2,141,5.9949
2013,5,1,3,132,5.6124
2013,5,1,4,115,3.9913
2013,5,1,5,425,5.1612
2013,5,2,1,91,4.8108
2013,5,2,2,115,5.4646
2013,5,2,3,117,4.0423
2013,5,2,4,104,5.8550
2013,5,2,5,152,5.5054
2013,5,3,1,94,4.3373
2013,5,3,2,114,2.1068
2013,5,3,3,133,1.0261
2013,5,3,4,164,2.7408
2013,5,3,5,190,0.6150
2013,6,1,1,307,1.0527
2013,6,1,2,141,0.8288
2013,6,1,3,129,0.0689
2013,6,1,4,115,0.4182
2013,6,1,5,418,-0.8296
2013,6,2,1,91,-1.7600
2013,6,2,2,115,-1.4543
2013,6,2,3,116,-2.0773
2013,6,2,4,104,-0.0581
2013,6,2,5,152,0.1526
2013,6,3,1,93,-2.0890
2013,6,3,2,114,-0.9624
2013,6,3,3,132,-1.9047
2013,6,3,4,164,-0.7301
2013,6,3,5,190,-1.5454
2013,7,1,1,307,7.8412
2013,7,1,2,158,7.6901
2013,7,1,3,142,6.9231
2013,7,1,4,107,6.0613
2013,7,1,5,440,10.5730
2013,7,2,1,101,6.6340
2013,7,2,2,118,6.2497
2013,7,2,3,112,6.2983
2013,7,2,4,117,5.8862
2013,7,2,5,157,8.8320
2013,7,3,1,87,5.8067
2013,7,3,2,104,4.2836
2013,7,3,3,130,6.2207
2013,7,3,4,204,4.6841
2013,7,3,5,179,6.0489
2013,8,1,1,307,-3.8107
2013,8,1,2,158,-2.7186
2013,8,1,3,141,-2.7066
2013,8,1,4,107,-3.0278
2013,8,1,5,438,-1.5406
2013,8,2,1,100,-3.9261
2013,8,2,2,118,-3.7330
2013,8,2,3,111,-3.5096
2013,8,2,4,117,-2.2393
2013,8,2,5,157,-0.8280
2013,8,3,1,87,-2.7978
2013,8,3,2,103,-3.7198
2013,8,3,3,130,-3.3575
2013,8,3,4,203,-1.4952
2013,8,3,5,177,-1.8568
2013,9,1,1,305,6.9994
2013,9,1,2,158,6.0019
2013,9,1,3,137,8.4587
2013,9,1,4,106,7.0445
2013,9,1,5,433,7.4296
2013,9,2,1,100,6.1171
2013,9,2,2,117,6.2902
2013,9,2,3,111,5.7485
2013,9,2,4,117,5.8454
2013,9,2,5,157,6.8993
2013,9,3,1,87,3.2364
2013,9,3,2,103,2.3626
2013,9,3,3,130,3.8006
2013,9,3,4,203,2.8676
2013,9,3,5,177,5.9099
2013,10,1,1,302,3.6952
2013,10,1,2,157,4.6569
2013,10,1,3,137,5.5789
2013,10,1,4,106,2.2287
2013,10,1,5,429,0.1846
2013,10,2,1,100,3.1590
2013,10,2,2,117,4.3642
2013,10,2,3,111,3.4028
2013,10,2,4,117,2.2223
2013,10,2,5,156,0.7549
2013,10,3,1,86,4.0454
2013,10,3,2,103,5.0239
2013,10,3,3,130,2.9684
2013,10,3,4,202,5.4110
2013,10,3,5,177,4.0306
2013,11,1,1,299,6.4129
2013,11,1,2,154,5.3423
2013,11,1,3,135,5.9071
2013,11,1,4,106,6.2456
2013,11,1,5,427,5.5430
2013,11,2,1,98,4.1378
2013,11,2,2,116,2.2818
2013,11,2,3,110,2.7095
2013,11,2,4,117,5.3435
2013,11,2,5,153,3.4903
2013,11,3,1,86,2.2031
2013,11,3,2,102,1.0063
2013,11,3,3,130,3.1566
2013,11,3,4,202,3.0046
2013,11,3,5,175,2.7402
2013,12,1,1,294,1.2232
2013,12,1,2,152,2.8191
2013,12,1,3,135,0.9595
2013,12,1,4,104,4.2091
2013,12,1,5,422,4.0429
2013,12,2,1,98,2.7084
2013,12,2,2,114,3.3114
2013,12,2,3,110,2.5839
2013,12,2,4,116,1.8917
2013,12,2,5,153,0.7339
2013,12,3,1,86,2.9753
2013,12,3,2,102,3.7789
2013,12,3,3,130,2.7684
2013,12,3,4,202,1.9295
2013,12,3,5,175,2.3276
2014,1,1,1,293,-5.1369
2014,1,1,2,152,-2.9475
2014,1,1,3,135,-3.2860
2014,1,1,4,104,-4.6843
2014,1,1,5,419,2.3899
2014,1,2,1,98,-2.8798
2014,1,2,2,109,-4.3061
2014,1,2,3,110,-3.7541
2014,1,2,4,116,-3.9044
2014,1,2,5,153,-0.3075
2014,1,3,1,85,-4.9555
2014,1,3,2,101,-4.7663
2014,1,3,3,130,-2.2616
2014,1,3,4,202,-3.4315
2014,1,3,5,174,-2.3381
2014,2,1,1,293,6.9854
2014,2,1,2,151,3.8102
2014,2,1,3,134,2.5943
2014,2,1,4,104,5.3941
2014,2,1,5,417,5.6725
2014,2,2,1,97,4.9671
2014,2,2,2,109,5.0127
2014,2,2,3,109,5.2754
2014,2,2,4,115,4.3827
2014,2,2,5,152,4.8047
2014,2,3,1,85,4.7169
2014,2,3,2,101,4.9340
2014,2,3,3,129,5.1617
2014,2,3,4,201,4.3627
2014,2,3,5,173,5.5755
2014,3,1,1,287,2.3991
2014,3,1,2,148,0.4710
2014,3,1,3,132,1.3021
2014,3,1,4,103,-0.1086
2014,3,1,5,413,-2.0756
2014,3,2,1,97,2.6587
2014,3,2,2,108,1.5615
2014,3,2,3,109,0.4551
2014,3,2,4,113,0.0738
2014,3,2,5,152,-4.1803
2014,3,3,1,85,4.1349
2014,3,3,2,101,1.5823
2014,3,3,3,128,0.6219
2014,3,3,4,201,0.3036
2014,3,3,5,173,-2.7245
2014,4,1,1,287,-2.6598
2014,4,1,2,146,-3.3945
2014,4,1,3,132,-4.2002
2014,4,1,4,103,-5.1375
2014,4,1,5,409,-8.8459
2014,4,2,1,97,-0.6983
2014,4,2,2,108,-1.4442
2014,4,2,3,109,-2.6785
2014,4,2,4,113,-1.9736
2014,4,2,5,151,-6.6216
2014,4,3,1,85,2.7043
2014,4,3,2,101,2.5962
2014,4,3,3,128,0.6056
2014,4,3,4,201,1.1976
2014,4,3,5,172,-1.4435
2014,5,1,1,284,0.0093
2014,5,1,2,145,1.2806
2014,5,1,3,132,-1.7035
2014,5,1,4,103,-0.2809
2014,5,1,5,406,-2.6625
2014,5,2,1,97,0.8264
2014,5,2,2,106,1.6130
2014,5,2,3,109,0.7234
2014,5,2,4,113,0.3448
2014,5,2,5,151,0.8360
2014,5,3,1,85,1.4520
2014,5,3,2,101,1.9008
2014,5,3,3,128,0.9553
2014,5,3,4,201,2.4612
2014,5,3,5,172,3.2086
2014,6,1,1,281,4.2941
2014,6,1,2,146,3.5601
2014,6,1,3,132,4.2613
2014,6,1,4,102,4.3113
2014,6,1,5,403,9.3572
2014,6,2,1,97,3.7286
2014,6,2,2,106,4.4429
2014,6,2,3,108,4.6976
2014,6,2,4,112,5.2614
2014,6,2,5,151,7.9392
2014,6,3,1,85,3.1338
2014,6,3,2,101,3.1734
2014,6,3,3,127,1.3016
2014,6,3,4,200,1.3200
2014,6,3,5,172,2.8227
2014,7,1,1,272,-6.2339
2014,7,1,2,122,-4.2180
2014,7,1,3,117,-6.7082
2014,7,1,4,112,-6.0423
2014,7,1,5,452,-6.4837
2014,7,2,1,85,-5.8851
2014,7,2,2,110,-7.8705
2014,7,2,3,128,-6.7609
2014,7,2,4,116,-5.7542
2014,7,2,5,166,-5.8798
2014,7,3,1,109,-2.4458
2014,7,3,2,109,-0.8621
2014,7,3,3,136,-0.9773
2014,7,3,4,189,-2.9924
2014,7,3,5,186,-0.9574
2014,8,1,1,270,4.9518
2014,8,1,2,121,5.2014
2014,8,1,3,116,4.5899
2014,8,1,4,112,3.8720
2014,8,1,5,451,2.2138
2014,8,2,1,85,3.8535
2014,8,2,2,110,4.9324
2014,8,2,3,128,5.5001
2014,8,2,4,115,4.1519
2014,8,2,5,161,5.9363
2014,8,3,1,109,4.1408
2014,8,3,2,108,2.4400
2014,8,3,3,136,4.7847
2014,8,3,4,189,4.4432
2014,8,3,5,186,5.5397
2014,9,1,1,270,-6.6060
2014,9,1,2,120,-6.3999
2014,9,1,3,116,-7.0478
2014,9,1,4,112,-6.5454
2014,9,1,5,445,-7.5531
2014,9,2,1,85,-8.3242
2014,9,2,2,109,-7.0413
2014,9,2,3,128,-5.1284
2014,9,2,4,115,-2.9526
2014,9,2,5,160,-5.7583
2014,9,3,1,108,-4.0398
2014,9,3,2,108,-2.1075
2014,9,3,3,135,-1.3553
2014,9,3,4,189,-1.0393
2014,9,3,5,185,-2.5610
2014,10,1,1,270,5.2025
2014,10,1,2,119,8.0466
2014,10,1,3,116,5.8763
2014,10,1,4,112,6.6230
2014,10,1,5,441,5.0218
2014,10,2,1,85,5.0894
2014,10,2,2,109,6.5470
2014,10,2,3,128,4.2060
2014,10,2,4,115,7.0167
2014,10,2,5,159,3.1081
2014,10,3,1,108,0.4903
2014,10,3,2,108,2.4390
2014,10,3,3,134,2.2655
2014,10,3,4,189,2.4855
2014,10,3,5,184,2.0758
2014,11,1,1,267,-2.2592
2014,11,1,2,120,0.5046
2014,11,1,3,115,-1.5003
2014,11,1,4,111,-0.8878
2014,11,1,5,437,-0.4240
2014,11,2,1,85,-0.3255
2014,11,2,2,108,0.9379
2014,11,2,3,128,0.2555
2014,11,2,4,115,2.0629
2014,11,2,5,158,0.5055
2014,11,3,1,107,0.2044
2014,11,3,2,108,3.3081
2014,11,3,3,134,4.3068
2014,11,3,4,189,3.5146
2014,11,3,5,184,1.2828
2014,12,1,1,266,4.9991
2014,12,1,2,120,4.6061
2014,12,1,3,113,4.6985
2014,12,1,4,111,6.6358
2014,12,1,5,434,3.5607
2014,12,2,1,85,1.9041
2014,12,2,2,108,1.0436
2014,12,2,3,128,0.9373
2014,12,2,4,115,1.7558
2014,12,2,5,157,2.7910
2014,12,3,1,107,1.2197
2014,12,3,2,108,-0.5269
2014,12,3,3,134,-0.8878
2014,12,3,4,189,-0.8402
2014,12,3,5,182,-1.3540
2015,1,1,1,265,-4.0187
2015,1,1,2,119,-4.4467
2015,1,1,3,113,-5.7748
2015,1,1,4,108,-6.1442
2015,1,1,5,432,-3.9684
2015,1,2,1,85,-3.6288
2015,1,2,2,108,-3.5026
2015,1,2,3,127,-4.6978
2015,1,2,4,113,-3.2740
2015,1,2,5,157,-2.6820
2015,1,3,1,107,-2.9954
2015,1,3,2,108,-3.2459
2015,1,3,3,134,-3.1848
2015,1,3,4,188,-1.7558
2015,1,3,5,180,0.8110
2015,2,1,1,264,6.0435
2015,2,1,2,119,6.5752
2015,2,1,3,112,5.7195
2015,2,1,4,107,4.5400
2015,2,1,5,430,5.5284
2015,2,2,1,85,4.4112
2015,2,2,2,108,5.2973
2015,2,2,3,126,8.6427
2015,2,2,4,112,7.3655
