year,month,rank_ME,rank_CP,nstocks,ret_vw
1993,8,1,1,513,3.6557
1993,8,1,2,276,4.2926
1993,8,1,3,293,4.4734
1993,8,1,4,245,2.8698
1993,8,1,5,532,3.5227
1993,8,2,1,236,4.4079
1993,8,2,2,143,4.5400
1993,8,2,3,140,3.8542
1993,8,2,4,97,5.7931
1993,8,2,5,101,2.8248
1993,8,3,1,201,3.9510
1993,8,3,2,155,4.7345
1993,8,3,3,133,3.0204
1993,8,3,4,120,3.5571
1993,8,3,5,119,3.8608
1993,9,1,1,510,2.2277
1993,9,1,2,275,4.6053
1993,9,1,3,293,2.3911
1993,9,1,4,244,1.9768
1993,9,1,5,530,1.2364
1993,9,2,1,236,3.5913
1993,9,2,2,143,1.5184
1993,9,2,3,138,2.5528
1993,9,2,4,96,0.2908
1993,9,2,5,101,2.2624
1993,9,3,1,201,-0.4986
1993,9,3,2,155,-0.6645
1993,9,3,3,133,-2.5449
1993,9,3,4,120,-0.2994
1993,9,3,5,119,0.5195
1993,10,1,1,508,4.6919
1993,10,1,2,276,3.8599
1993,10,1,3,292,2.4089
1993,10,1,4,244,3.8338
1993,10,1,5,528,4.8331
1993,10,2,1,234,2.3922
1993,10,2,2,143,2.5313
1993,10,2,3,138,1.4123
1993,10,2,4,96,1.6547
1993,10,2,5,101,3.7970
1993,10,3,1,201,3.5520
1993,10,3,2,155,4.2709
1993,10,3,3,133,2.4190
1993,10,3,4,120,0.2349
1993,10,3,5,119,1.8258
1993,11,1,1,505,-2.7586
1993,11,1,2,275,-2.7197
1993,11,1,3,291,0.1003
1993,11,1,4,244,-3.3384
1993,11,1,5,527,-0.7904
1993,11,2,1,233,-2.5875
1993,11,2,2,143,-3.5861
1993,11,2,3,138,-2.7775
1993,11,2,4,96,-3.3788
1993,11,2,5,101,-1.4681
1993,11,3,1,201,1.3586
1993,11,3,2,154,0.4545
1993,11,3,3,132,0.0523
1993,11,3,4,120,-3.3988
1993,11,3,5,119,-3.3339
1993,12,1,1,502,0.6405
1993,12,1,2,275,1.6395
1993,12,1,3,288,3.2343
1993,12,1,4,243,1.0990
1993,12,1,5,520,2.2567
1993,12,2,1,233,3.5054
1993,12,2,2,143,7.1270
1993,12,2,3,138,5.6870
1993,12,2,4,96,1.5637
1993,12,2,5,101,5.5342
1993,12,3,1,200,0.8234
1993,12,3,2,154,2.6362
1993,12,3,3,131,1.7295
1993,12,3,4,120,1.2341
1993,12,3,5,119,1.6198
1994,1,1,1,501,3.8691
1994,1,1,2,275,4.5238
1994,1,1,3,288,5.0969
1994,1,1,4,243,5.4813
1994,1,1,5,514,5.7962
1994,1,2,1,232,2.2924
1994,1,2,2,143,0.8797
1994,1,2,3,138,2.1514
1994,1,2,4,96,2.0825
1994,1,2,5,101,4.1489
1994,1,3,1,200,1.0824
1994,1,3,2,153,3.0762
1994,1,3,3,131,4.6433
1994,1,3,4,120,1.4956
1994,1,3,5,119,4.1159
1994,2,1,1,500,-0.2889
1994,2,1,2,274,-0.5070
1994,2,1,3,288,1.8917
1994,2,1,4,239,1.0347
1994,2,1,5,513,0.1066
1994,2,2,1,231,0.6978
1994,2,2,2,143,1.7886
1994,2,2,3,138,1.0487
1994,2,2,4,96,-0.9518
1994,2,2,5,100,-1.1752
1994,2,3,1,200,-0.9067
1994,2,3,2,153,-1.2370
1994,2,3,3,131,-2.0999
1994,2,3,4,119,-3.3216
1994,2,3,5,118,-3.4796
1994,3,1,1,494,-5.9621
1994,3,1,2,273,-4.2756
1994,3,1,3,288,-5.3632
1994,3,1,4,237,-2.6107
1994,3,1,5,511,-4.8286
1994,3,2,1,231,-6.2967
1994,3,2,2,143,-4.6062
1994,3,2,3,137,-5.9214
1994,3,2,4,96,-4.9551
1994,3,2,5,100,-6.0447
1994,3,3,1,200,-5.3788
1994,3,3,2,152,-4.5036
1994,3,3,3,131,-4.1312
1994,3,3,4,119,-3.7508
1994,3,3,5,118,-4.1518
1994,4,1,1,494,-2.1154
1994,4,1,2,272,-0.8707
1994,4,1,3,286,1.0100
1994,4,1,4,235,0.6044
1994,4,1,5,507,0.7856
1994,4,2,1,231,0.3736
1994,4,2,2,143,0.2709
1994,4,2,3,137,2.2148
1994,4,2,4,96,-0.1349
1994,4,2,5,100,1.2562
1994,4,3,1,199,0.5084
1994,4,3,2,152,0.5325
1994,4,3,3,131,0.1667
1994,4,3,4,119,1.6591
1994,4,3,5,118,2.1489
1994,5,1,1,491,-2.3504
1994,5,1,2,271,-2.5959
1994,5,1,3,285,-1.2898
1994,5,1,4,232,-2.1598
1994,5,1,5,503,-0.5277
1994,5,2,1,230,-2.5321
1994,5,2,2,143,-1.1906
1994,5,2,3,136,-1.5799
1994,5,2,4,95,-2.6915
1994,5,2,5,100,-1.4134
1994,5,3,1,199,0.2600
1994,5,3,2,152,1.7538
1994,5,3,3,131,2.0634
1994,5,3,4,119,-1.6465
1994,5,3,5,117,0.0068
1994,6,1,1,489,-6.8882
1994,6,1,2,271,-4.3177
1994,6,1,3,284,-2.3204
1994,6,1,4,231,-2.4430
1994,6,1,5,501,-3.1165
1994,6,2,1,229,-3.9188
1994,6,2,2,143,-3.0886
1994,6,2,3,136,-1.7567
1994,6,2,4,95,-1.6840
1994,6,2,5,100,-3.2703
1994,6,3,1,200,-2.4408
1994,6,3,2,152,-3.9947
1994,6,3,3,131,-2.5949
1994,6,3,4,119,-2.7342
1994,6,3,5,117,-0.9130
1994,7,1,1,617,2.3011
1994,7,1,2,325,0.9174
1994,7,1,3,300,1.2598
1994,7,1,4,310,0.9309
1994,7,1,5,500,1.4431
1994,7,2,1,263,1.6627
1994,7,2,2,177,1.1177
1994,7,2,3,139,2.0699
1994,7,2,4,107,2.0437
1994,7,2,5,96,3.9865
1994,7,3,1,219,2.3803
1994,7,3,2,166,4.0218
1994,7,3,3,143,3.3724
1994,7,3,4,129,3.4307
1994,7,3,5,117,3.7973
1994,8,1,1,615,5.0046
1994,8,1,2,325,4.8549
1994,8,1,3,300,3.3764
1994,8,1,4,307,3.2332
1994,8,1,5,497,4.1105
1994,8,2,1,263,10.5467
1994,8,2,2,177,6.0401
1994,8,2,3,138,4.3435
1994,8,2,4,107,4.3211
1994,8,2,5,93,4.2419
1994,8,3,1,219,7.8701
1994,8,3,2,166,3.7047
1994,8,3,3,143,4.9830
1994,8,3,4,129,2.2713
1994,8,3,5,117,1.3544
1994,9,1,1,614,2.2005
1994,9,1,2,323,2.2890
1994,9,1,3,297,2.2638
1994,9,1,4,307,1.6013
1994,9,1,5,494,-0.5835
1994,9,2,1,263,-0.3103
1994,9,2,2,176,-0.3356
1994,9,2,3,137,-0.0132
1994,9,2,4,107,-0.1833
1994,9,2,5,93,-0.0058
1994,9,3,1,217,-0.3030
1994,9,3,2,165,-1.5090
1994,9,3,3,143,-2.1223
1994,9,3,4,129,-1.9550
1994,9,3,5,117,-3.4662
1994,10,1,1,609,2.0771
1994,10,1,2,321,0.7411
1994,10,1,3,297,0.2526
1994,10,1,4,308,1.5726
1994,10,1,5,490,0.5955
1994,10,2,1,261,1.5985
1994,10,2,2,175,1.3355
1994,10,2,3,137,-0.7610
1994,10,2,4,106,-0.2385
1994,10,2,5,93,0.1283
1994,10,3,1,216,3.0099
1994,10,3,2,165,2.3402
1994,10,3,3,142,1.7335
1994,10,3,4,129,2.6936
1994,10,3,5,116,0.4107
1994,11,1,1,606,-3.8686
1994,11,1,2,318,-2.4823
1994,11,1,3,296,-2.6363
1994,11,1,4,307,-3.2726
1994,11,1,5,487,-0.7674
1994,11,2,1,259,-3.3065
1994,11,2,2,175,-3.3851
1994,11,2,3,137,-3.6757
1994,11,2,4,106,-4.6171
1994,11,2,5,93,-3.8701
1994,11,3,1,215,-1.6973
1994,11,3,2,165,-3.1441
1994,11,3,3,141,-4.7783
1994,11,3,4,129,-3.1806
1994,11,3,5,115,-3.5714
1994,12,1,1,602,-2.1748
1994,12,1,2,318,2.3590
1994,12,1,3,294,0.6577
1994,12,1,4,304,-1.5251
1994,12,1,5,484,-0.3982
1994,12,2,1,258,2.5122
1994,12,2,2,175,1.5768
1994,12,2,3,137,2.3808
1994,12,2,4,106,4.1071
1994,12,2,5,92,0.7004
1994,12,3,1,214,0.2317
1994,12,3,2,165,3.1203
1994,12,3,3,141,1.5157
1994,12,3,4,129,0.5568
1994,12,3,5,115,1.5075
1995,1,1,1,597,1.4055
1995,1,1,2,318,0.7160
1995,1,1,3,290,0.7853
1995,1,1,4,300,2.9193
1995,1,1,5,476,1.1706
1995,1,2,1,254,-3.6483
1995,1,2,2,175,-1.4072
1995,1,2,3,136,-0.1660
1995,1,2,4,106,-2.1920
1995,1,2,5,92,-0.5439
1995,1,3,1,213,1.5512
1995,1,3,2,164,2.6649
1995,1,3,3,141,1.2000
1995,1,3,4,128,3.2833
1995,1,3,5,115,1.1904
1995,2,1,1,597,2.3381
1995,2,1,2,317,4.7225
1995,2,1,3,290,2.1594
1995,2,1,4,300,2.0101
1995,2,1,5,474,3.3946
1995,2,2,1,253,4.5254
1995,2,2,2,175,4.0851
1995,2,2,3,135,3.2671
1995,2,2,4,105,2.4379
1995,2,2,5,90,5.0097
1995,2,3,1,212,3.7024
1995,2,3,2,164,3.8733
1995,2,3,3,141,4.5887
1995,2,3,4,128,3.3079
1995,2,3,5,115,3.4985
1995,3,1,1,592,2.2475
1995,3,1,2,316,1.5262
1995,3,1,3,289,0.3840
1995,3,1,4,300,1.2377
1995,3,1,5,470,1.4781
1995,3,2,1,252,3.7068
1995,3,2,2,175,2.3337
1995,3,2,3,134,2.0133
1995,3,2,4,105,2.8780
1995,3,2,5,90,1.6426
1995,3,3,1,212,3.7069
1995,3,3,2,162,1.5488
1995,3,3,3,140,3.3176
1995,3,3,4,128,3.3427
1995,3,3,5,115,2.4989
1995,4,1,1,579,2.3118
1995,4,1,2,315,4.8389
1995,4,1,3,287,3.3848
1995,4,1,4,299,3.6212
1995,4,1,5,468,4.1230
1995,4,2,1,252,0.8827
1995,4,2,2,174,2.2991
1995,4,2,3,134,3.5329
1995,4,2,4,104,4.3621
1995,4,2,5,90,1.4864
1995,4,3,1,212,1.1686
1995,4,3,2,162,3.4171
1995,4,3,3,138,1.9352
1995,4,3,4,127,3.6800
1995,4,3,5,114,3.8662
1995,5,1,1,573,0.6282
1995,5,1,2,314,0.9331
1995,5,1,3,287,1.9405
1995,5,1,4,296,1.0293
1995,5,1,5,468,3.3925
1995,5,2,1,252,0.2349
1995,5,2,2,174,0.6091
1995,5,2,3,134,0.2291
1995,5,2,4,103,2.1311
1995,5,2,5,89,0.8034
1995,5,3,1,212,2.7153
1995,5,3,2,162,2.8507
1995,5,3,3,138,3.4436
1995,5,3,4,125,4.0414
1995,5,3,5,114,3.4567
1995,6,1,1,571,6.6169
1995,6,1,2,312,6.6919
1995,6,1,3,287,4.7500
1995,6,1,4,294,4.7652
1995,6,1,5,464,4.8918
1995,6,2,1,251,7.2344
1995,6,2,2,173,6.4981
1995,6,2,3,134,3.6824
1995,6,2,4,103,3.1964
1995,6,2,5,89,1.0903
1995,6,3,1,212,5.3625
1995,6,3,2,160,2.8965
1995,6,3,3,138,2.3328
1995,6,3,4,123,1.4481
1995,6,3,5,113,1.8609
1995,7,1,1,641,8.2640
1995,7,1,2,320,4.9840
1995,7,1,3,309,3.9759
1995,7,1,4,309,3.5694
1995,7,1,5,511,5.6327
1995,7,2,1,338,7.3617
1995,7,2,2,170,6.4717
1995,7,2,3,135,5.4956
1995,7,2,4,104,3.4820
1995,7,2,5,109,4.0989
1995,7,3,1,279,4.5536
1995,7,3,2,181,3.6990
1995,7,3,3,133,2.7171
1995,7,3,4,152,3.8385
1995,7,3,5,113,3.3441
1995,8,1,1,639,3.5310
1995,8,1,2,319,2.9236
1995,8,1,3,309,1.3102
1995,8,1,4,307,2.1495
1995,8,1,5,509,3.6005
1995,8,2,1,337,0.9780
1995,8,2,2,168,-0.0371
1995,8,2,3,134,1.9497
1995,8,2,4,104,0.7391
1995,8,2,5,109,1.5740
1995,8,3,1,277,-0.6771
1995,8,3,2,180,-0.1245
1995,8,3,3,132,0.1368
1995,8,3,4,152,-0.2726
1995,8,3,5,112,1.9247
1995,9,1,1,636,2.4267
1995,9,1,2,316,1.1681
1995,9,1,3,309,1.3789
1995,9,1,4,306,1.1052
1995,9,1,5,502,1.4750
1995,9,2,1,337,2.6474
1995,9,2,2,168,1.0642
1995,9,2,3,134,1.5650
1995,9,2,4,103,-0.1992
1995,9,2,5,108,0.0885
1995,9,3,1,276,4.0070
1995,9,3,2,180,3.1712
1995,9,3,3,132,4.8232
1995,9,3,4,151,1.7564
1995,9,3,5,112,3.8510
1995,10,1,1,634,-4.7620
1995,10,1,2,315,-6.3652
1995,10,1,3,307,-5.5254
1995,10,1,4,303,-3.8333
1995,10,1,5,501,-4.1746
1995,10,2,1,334,-6.5830
1995,10,2,2,168,-5.4669
1995,10,2,3,134,-5.4326
1995,10,2,4,103,-5.6749
1995,10,2,5,108,-5.5782
1995,10,3,1,276,0.4515
1995,10,3,2,180,-0.5835
1995,10,3,3,131,-0.1435
1995,10,3,4,149,-0.4145
1995,10,3,5,111,-0.7673
1995,11,1,1,632,2.3124
1995,11,1,2,314,1.4267
1995,11,1,3,305,2.2917
1995,11,1,4,300,2.1414
1995,11,1,5,497,1.6821
1995,11,2,1,332,6.2551
1995,11,2,2,166,3.2651
1995,11,2,3,134,4.0469
1995,11,2,4,103,3.7619
1995,11,2,5,108,4.4763
1995,11,3,1,275,4.5545
1995,11,3,2,179,3.5916
1995,11,3,3,131,3.4881
1995,11,3,4,149,3.7077
1995,11,3,5,111,2.9244
1995,12,1,1,626,1.0190
1995,12,1,2,312,2.1499
1995,12,1,3,305,0.2231
1995,12,1,4,299,0.9085
1995,12,1,5,492,0.4784
1995,12,2,1,331,1.7879
1995,12,2,2,165,0.0568
1995,12,2,3,134,2.6931
1995,12,2,4,103,2.4872
1995,12,2,5,107,2.6802
1995,12,3,1,274,-0.4379
1995,12,3,2,178,2.0087
1995,12,3,3,130,1.4029
1995,12,3,4,149,2.3006
1995,12,3,5,111,4.7104
1996,1,1,1,620,0.2643
1996,1,1,2,312,-0.6152
1996,1,1,3,302,-0.4819
1996,1,1,4,298,0.6432
1996,1,1,5,485,0.3018
1996,1,2,1,330,-0.9587
1996,1,2,2,165,0.3495
1996,1,2,3,134,-1.6143
1996,1,2,4,103,-0.0294
1996,1,2,5,107,-0.2437
1996,1,3,1,274,2.8767
1996,1,3,2,177,2.8403
1996,1,3,3,129,2.4069
1996,1,3,4,149,3.8153
1996,1,3,5,111,1.9751
1996,2,1,1,619,4.1038
1996,2,1,2,310,3.7148
1996,2,1,3,300,4.0410
1996,2,1,4,296,3.1557
1996,2,1,5,478,2.9746
1996,2,2,1,324,6.0980
1996,2,2,2,165,4.9517
1996,2,2,3,134,1.3618
1996,2,2,4,103,2.9949
1996,2,2,5,107,0.8093
1996,2,3,1,273,1.9012
1996,2,3,2,177,1.9754
1996,2,3,3,129,1.9539
1996,2,3,4,149,1.2453
1996,2,3,5,110,-1.6885
1996,3,1,1,615,4.8007
1996,3,1,2,309,2.6953
1996,3,1,3,298,3.8867
1996,3,1,4,292,6.6043
1996,3,1,5,474,3.4527
1996,3,2,1,321,1.6626
1996,3,2,2,164,3.1166
1996,3,2,3,134,3.5796
1996,3,2,4,102,4.3966
1996,3,2,5,107,3.7045
1996,3,3,1,271,0.6612
1996,3,3,2,177,1.2664
1996,3,3,3,129,0.1853
1996,3,3,4,149,2.4548
1996,3,3,5,109,0.7365
1996,4,1,1,613,9.6006
1996,4,1,2,306,8.5175
1996,4,1,3,296,9.0198
1996,4,1,4,289,8.6113
1996,4,1,5,472,7.5299
1996,4,2,1,320,9.0756
1996,4,2,2,162,9.2133
1996,4,2,3,134,3.5922
1996,4,2,4,102,4.6308
1996,4,2,5,107,3.6123
1996,4,3,1,271,2.8125
1996,4,3,2,176,2.1975
1996,4,3,3,128,2.9129
1996,4,3,4,147,0.8130
1996,4,3,5,109,2.1784
1996,5,1,1,610,9.4851
1996,5,1,2,306,6.1985
1996,5,1,3,294,6.9121
1996,5,1,4,286,7.4199
1996,5,1,5,465,7.5231
1996,5,2,1,320,4.7454
1996,5,2,2,162,7.9936
1996,5,2,3,134,6.5171
1996,5,2,4,102,4.5435
1996,5,2,5,106,3.3798
1996,5,3,1,270,4.4006
1996,5,3,2,176,2.8608
1996,5,3,3,127,2.4452
1996,5,3,4,147,0.4460
1996,5,3,5,109,0.8521
1996,6,1,1,606,-6.9078
1996,6,1,2,305,-7.6468
1996,6,1,3,294,-4.7727
1996,6,1,4,281,-2.1731
1996,6,1,5,461,-2.5269
1996,6,2,1,318,-5.4962
1996,6,2,2,158,-5.8791
1996,6,2,3,134,-0.5381
1996,6,2,4,101,-2.3250
1996,6,2,5,106,-0.5909
1996,6,3,1,269,-0.6154
1996,6,3,2,176,0.1877
1996,6,3,3,127,0.7723
1996,6,3,4,147,-0.1773
1996,6,3,5,109,-0.7217
1996,7,1,1,614,-12.0172
1996,7,1,2,309,-9.1172
1996,7,1,3,323,-6.9413
1996,7,1,4,332,-6.3065
1996,7,1,5,532,-5.6132
1996,7,2,1,368,-13.2400
1996,7,2,2,176,-7.8987
1996,7,2,3,159,-6.6493
1996,7,2,4,126,-6.0046
1996,7,2,5,109,-7.2533
1996,7,3,1,309,-6.2100
1996,7,3,2,176,-5.2866
1996,7,3,3,166,-4.6935
1996,7,3,4,139,-3.6845
1996,7,3,5,106,-5.5597
1996,8,1,1,609,4.2688
1996,8,1,2,308,5.6506
1996,8,1,3,322,4.7791
1996,8,1,4,331,3.6792
1996,8,1,5,528,4.4243
1996,8,2,1,367,8.0198
1996,8,2,2,175,4.3530
1996,8,2,3,158,4.6543
1996,8,2,4,124,5.1221
1996,8,2,5,108,5.3761
1996,8,3,1,306,3.2140
1996,8,3,2,175,2.7499
1996,8,3,3,166,0.6237
1996,8,3,4,138,2.9097
1996,8,3,5,106,3.2849
1996,9,1,1,602,3.2724
1996,9,1,2,305,2.0654
1996,9,1,3,321,4.4668
1996,9,1,4,329,2.3324
1996,9,1,5,520,2.6866
1996,9,2,1,365,5.8627
1996,9,2,2,175,3.3764
1996,9,2,3,158,0.9532
1996,9,2,4,124,3.3541
1996,9,2,5,107,3.7638
1996,9,3,1,305,7.2272
1996,9,3,2,175,5.9254
1996,9,3,3,165,4.8496
1996,9,3,4,138,3.3257
1996,9,3,5,106,1.4516
1996,10,1,1,602,-4.2638
1996,10,1,2,302,-2.9739
1996,10,1,3,319,0.2817
1996,10,1,4,325,2.3901
1996,10,1,5,515,-0.5227
1996,10,2,1,362,-5.4794
1996,10,2,2,174,0.3804
1996,10,2,3,158,0.6967
1996,10,2,4,124,0.7719
1996,10,2,5,107,1.9578
1996,10,3,1,304,-0.9723
1996,10,3,2,174,1.2167
1996,10,3,3,165,3.0928
1996,10,3,4,137,2.7599
1996,10,3,5,106,2.8410
1996,11,1,1,601,1.7417
1996,11,1,2,302,3.5806
1996,11,1,3,319,3.1087
1996,11,1,4,322,3.3762
1996,11,1,5,509,3.9332
1996,11,2,1,360,2.5686
1996,11,2,2,173,4.1996
1996,11,2,3,157,4.7506
1996,11,2,4,124,4.5594
1996,11,2,5,107,3.9482
1996,11,3,1,302,6.6693
1996,11,3,2,174,7.0568
1996,11,3,3,165,7.4209
1996,11,3,4,137,6.9954
1996,11,3,5,106,6.3987
1996,12,1,1,595,0.0590
1996,12,1,2,301,1.3354
1996,12,1,3,316,3.5434
1996,12,1,4,322,2.8524
1996,12,1,5,508,2.1102
1996,12,2,1,357,1.0477
1996,12,2,2,172,1.4092
1996,12,2,3,157,2.8170
1996,12,2,4,124,2.1872
1996,12,2,5,107,2.7642
1996,12,3,1,301,-2.0844
1996,12,3,2,174,-3.2739
1996,12,3,3,165,0.3297
1996,12,3,4,137,-0.6795
1996,12,3,5,106,-1.0010
1997,1,1,1,586,7.4092
1997,1,1,2,300,5.2199
1997,1,1,3,314,4.7502
1997,1,1,4,318,3.7169
1997,1,1,5,506,3.2794
1997,1,2,1,354,3.1789
1997,1,2,2,171,2.5933
1997,1,2,3,157,3.1521
1997,1,2,4,124,0.8249
1997,1,2,5,106,1.4354
1997,1,3,1,301,6.2478
1997,1,3,2,173,5.6929
1997,1,3,3,163,5.8267
1997,1,3,4,136,4.5247
1997,1,3,5,105,3.4569
1997,2,1,1,583,-6.4091
1997,2,1,2,296,-4.5242
1997,2,1,3,311,-2.9087
1997,2,1,4,316,-1.1552
1997,2,1,5,501,-0.4261
1997,2,2,1,354,-7.8167
1997,2,2,2,169,-2.2788
1997,2,2,3,157,-1.7970
1997,2,2,4,124,-1.1620
1997,2,2,5,106,-1.2775
1997,2,3,1,298,-1.6129
1997,2,3,2,173,1.0484
1997,2,3,3,162,-0.3522
1997,2,3,4,136,-1.2996
1997,2,3,5,105,1.3263
1997,3,1,1,580,-8.9806
1997,3,1,2,294,-3.9866
1997,3,1,3,310,-3.5970
1997,3,1,4,314,-2.1624
1997,3,1,5,498,-0.6086
1997,3,2,1,350,-7.5628
1997,3,2,2,169,-2.2042
1997,3,2,3,155,-2.0996
1997,3,2,4,124,-1.6888
1997,3,2,5,105,-2.1557
1997,3,3,1,298,-6.3878
1997,3,3,2,173,-3.2082
1997,3,3,3,162,-2.3607
1997,3,3,4,136,-1.4181
1997,3,3,5,105,-3.5313
1997,4,1,1,577,-3.1188
1997,4,1,2,294,-4.3911
1997,4,1,3,306,-0.1156
1997,4,1,4,312,-1.8984
1997,4,1,5,492,-3.7006
1997,4,2,1,346,-1.5568
1997,4,2,2,167,2.9215
1997,4,2,3,155,1.4888
1997,4,2,4,124,1.1676
1997,4,2,5,104,1.6536
1997,4,3,1,298,7.1165
1997,4,3,2,173,5.6814
1997,4,3,3,161,3.5426
1997,4,3,4,136,2.3975
1997,4,3,5,105,4.2240
1997,5,1,1,574,14.8556
1997,5,1,2,291,12.2370
1997,5,1,3,305,8.9385
1997,5,1,4,309,9.4224
1997,5,1,5,490,8.6226
1997,5,2,1,342,16.9194
1997,5,2,2,166,12.4086
1997,5,2,3,155,10.1746
1997,5,2,4,124,8.7947
1997,5,2,5,104,8.9294
1997,5,3,1,298,7.9245
1997,5,3,2,173,7.4527
1997,5,3,3,161,5.9113
1997,5,3,4,135,4.9810
1997,5,3,5,104,5.4308
1997,6,1,1,570,5.6345
1997,6,1,2,291,5.3344
1997,6,1,3,305,5.2431
1997,6,1,4,309,6.0968
1997,6,1,5,484,6.3008
1997,6,2,1,340,4.3351
1997,6,2,2,165,5.7676
1997,6,2,3,153,5.1449
1997,6,2,4,124,2.8988
1997,6,2,5,104,4.6265
1997,6,3,1,297,4.3812
1997,6,3,2,171,5.1022
1997,6,3,3,161,2.8094
1997,6,3,4,135,3.8073
1997,6,3,5,103,1.6163
1997,7,1,1,634,6.1891
1997,7,1,2,327,6.8463
1997,7,1,3,369,5.6512
1997,7,1,4,327,6.9868
1997,7,1,5,545,5.5649
1997,7,2,1,334,5.9744
1997,7,2,2,155,6.7205
1997,7,2,3,178,5.5501
1997,7,2,4,134,4.2619
1997,7,2,5,108,5.3095
1997,7,3,1,316,7.4515
1997,7,3,2,212,9.4658
1997,7,3,3,155,6.3396
1997,7,3,4,154,4.4628
1997,7,3,5,112,6.2968
1997,8,1,1,630,5.0601
1997,8,1,2,324,4.0677
1997,8,1,3,367,6.0609
1997,8,1,4,324,4.7041
1997,8,1,5,538,4.2147
1997,8,2,1,334,3.7878
1997,8,2,2,154,3.1585
1997,8,2,3,176,4.6027
1997,8,2,4,134,3.1090
1997,8,2,5,106,2.9897
1997,8,3,1,313,-6.0634
1997,8,3,2,211,-4.2395
1997,8,3,3,155,-2.9701
1997,8,3,4,153,-2.7450
1997,8,3,5,112,-0.1775
1997,9,1,1,627,7.4406
1997,9,1,2,323,9.2166
1997,9,1,3,367,8.5190
1997,9,1,4,322,8.3170
1997,9,1,5,537,9.0459
1997,9,2,1,328,7.6406
1997,9,2,2,151,6.2834
1997,9,2,3,171,6.1725
1997,9,2,4,132,6.6578
1997,9,2,5,105,8.6749
1997,9,3,1,312,4.9196
1997,9,3,2,210,4.7961
1997,9,3,3,153,3.6412
1997,9,3,4,150,5.0957
1997,9,3,5,111,5.9600
1997,10,1,1,625,-4.0568
1997,10,1,2,321,-4.4005
1997,10,1,3,362,-3.4762
1997,10,1,4,320,-2.4278
1997,10,1,5,533,-2.0877
1997,10,2,1,325,-6.7149
1997,10,2,2,151,-4.9989
1997,10,2,3,170,-4.8863
1997,10,2,4,131,-3.5176
1997,10,2,5,105,-2.3435
1997,10,3,1,311,-1.4046
1997,10,3,2,208,-6.6035
1997,10,3,3,151,-4.8280
1997,10,3,4,150,-2.3214
1997,10,3,5,111,-1.8920
1997,11,1,1,623,-1.5691
1997,11,1,2,319,-2.7789
1997,11,1,3,360,-2.7499
1997,11,1,4,316,-1.3032
1997,11,1,5,528,-0.6394
1997,11,2,1,323,-2.3400
1997,11,2,2,151,-0.9345
1997,11,2,3,166,-2.2819
1997,11,2,4,129,0.2644
1997,11,2,5,105,0.8826
1997,11,3,1,310,3.6282
1997,11,3,2,207,4.4181
1997,11,3,3,150,4.0933
1997,11,3,4,148,6.2079
1997,11,3,5,111,3.0375
1997,12,1,1,621,-4.5956
1997,12,1,2,314,-2.5228
1997,12,1,3,359,-1.9123
1997,12,1,4,312,-1.1570
1997,12,1,5,523,0.0859
1997,12,2,1,321,-0.7273
1997,12,2,2,149,-1.3570
1997,12,2,3,165,0.3927
1997,12,2,4,128,2.0161
1997,12,2,5,103,2.3712
1997,12,3,1,310,1.1174
1997,12,3,2,205,0.0917
1997,12,3,3,149,0.6188
1997,12,3,4,148,1.6998
1997,12,3,5,110,4.7493
1998,1,1,1,614,-1.2942
1998,1,1,2,310,-0.9983
1998,1,1,3,350,0.1817
1998,1,1,4,311,-1.4900
1998,1,1,5,515,0.1808
1998,1,2,1,315,-1.1063
1998,1,2,2,147,-1.8157
1998,1,2,3,161,-1.2224
1998,1,2,4,127,-2.7541
1998,1,2,5,103,1.3710
1998,1,3,1,309,2.7625
1998,1,3,2,205,2.6835
1998,1,3,3,148,-0.9334
1998,1,3,4,148,1.0930
1998,1,3,5,110,-1.4696
1998,2,1,1,611,6.5239
1998,2,1,2,306,5.7545
1998,2,1,3,349,4.5824
1998,2,1,4,307,5.6338
1998,2,1,5,509,6.9818
1998,2,2,1,314,10.1280
1998,2,2,2,146,9.7391
1998,2,2,3,159,7.5989
1998,2,2,4,126,5.3923
1998,2,2,5,102,8.3652
1998,2,3,1,308,8.5022
1998,2,3,2,205,6.9343
1998,2,3,3,147,6.2257
1998,2,3,4,147,3.4401
1998,2,3,5,110,6.9696
1998,3,1,1,608,6.3800
1998,3,1,2,301,3.0647
1998,3,1,3,347,4.1847
1998,3,1,4,304,4.2945
1998,3,1,5,506,5.6286
1998,3,2,1,313,4.0988
1998,3,2,2,145,3.8482
1998,3,2,3,159,3.4101
1998,3,2,4,126,4.5859
1998,3,2,5,101,4.3602
1998,3,3,1,308,5.5939
1998,3,3,2,205,2.2942
1998,3,3,3,146,4.3204
1998,3,3,4,146,7.0108
1998,3,3,5,110,7.3509
1998,4,1,1,602,1.4897
1998,4,1,2,299,1.9584
1998,4,1,3,343,4.5270
1998,4,1,4,304,3.2188
1998,4,1,5,498,1.6583
1998,4,2,1,311,0.1345
1998,4,2,2,144,0.1027
1998,4,2,3,158,0.6371
1998,4,2,4,123,1.2700
1998,4,2,5,101,2.3489
1998,4,3,1,306,1.6231
1998,4,3,2,204,0.5742
1998,4,3,3,145,2.8708
1998,4,3,4,146,-2.2692
1998,4,3,5,109,0.2996
1998,5,1,1,599,-6.1991
1998,5,1,2,296,-5.1977
