year,month,rank_ME,rank_DP,nstocks,ret_vw
2009,10,3,2,97,-0.4401
2009,10,3,3,91,0.2204
2009,10,3,4,71,0.3717
2009,10,3,5,69,-2.4983
2009,11,1,1,31,3.4648
2009,11,1,2,45,2.1562
2009,11,1,3,55,2.7901
2009,11,1,4,58,-0.4467
2009,11,1,5,78,0.6971
2009,11,2,1,63,2.0014
2009,11,2,2,49,4.2202
2009,11,2,3,47,1.6933
2009,11,2,4,46,3.5466
2009,11,2,5,37,4.2955
2009,11,3,1,98,4.3270
2009,11,3,2,97,6.2523
2009,11,3,3,90,6.7281
2009,11,3,4,71,4.9290
2009,11,3,5,69,7.7852
2009,12,1,1,31,6.5804
2009,12,1,2,45,6.3586
2009,12,1,3,55,7.6572
2009,12,1,4,56,11.2255
2009,12,1,5,77,11.5564
2009,12,2,1,63,7.0972
2009,12,2,2,49,6.9075
2009,12,2,3,47,5.6265
2009,12,2,4,46,6.7746
2009,12,2,5,37,14.1175
2009,12,3,1,97,6.3967
2009,12,3,2,97,2.3968
2009,12,3,3,90,-0.9107
2009,12,3,4,71,3.1398
2009,12,3,5,69,1.7810
2010,1,1,1,31,-1.0000
2010,1,1,2,45,-6.0831
2010,1,1,3,55,-5.7696
2010,1,1,4,55,-2.8159
2010,1,1,5,77,0.2597
2010,1,2,1,63,-2.6530
2010,1,2,2,49,-3.1988
2010,1,2,3,47,-2.5198
2010,1,2,4,46,-5.2389
2010,1,2,5,37,1.9199
2010,1,3,1,96,-4.8790
2010,1,3,2,97,-4.9245
2010,1,3,3,90,-3.0271
2010,1,3,4,71,-4.5130
2010,1,3,5,69,-2.5758
2010,2,1,1,31,4.9495
2010,2,1,2,45,4.5444
2010,2,1,3,55,3.3759
2010,2,1,4,56,7.8610
2010,2,1,5,77,3.7195
2010,2,2,1,63,4.9191
2010,2,2,2,49,4.0830
2010,2,2,3,47,5.5651
2010,2,2,4,46,4.6279
2010,2,2,5,37,3.4658
2010,2,3,1,95,5.9883
2010,2,3,2,97,3.6644
2010,2,3,3,90,2.5932
2010,2,3,4,71,3.7958
2010,2,3,5,68,0.3373
2010,3,1,1,31,5.2557
2010,3,1,2,45,11.5395
2010,3,1,3,55,6.4580
2010,3,1,4,56,9.5318
2010,3,1,5,76,9.9537
2010,3,2,1,63,7.4135
2010,3,2,2,49,7.9983
2010,3,2,3,47,7.6893
2010,3,2,4,46,8.9996
2010,3,2,5,37,5.0910
2010,3,3,1,95,4.9094
2010,3,3,2,97,4.6407
2010,3,3,3,89,4.4394
2010,3,3,4,71,6.1383
2010,3,3,5,68,5.8159
2010,4,1,1,31,6.1733
2010,4,1,2,45,8.5973
2010,4,1,3,55,6.8731
2010,4,1,4,56,12.5796
2010,4,1,5,75,13.9264
2010,4,2,1,63,5.3580
2010,4,2,2,49,7.7248
2010,4,2,3,47,7.2988
2010,4,2,4,46,6.6054
2010,4,2,5,37,7.4010
2010,4,3,1,95,1.1332
2010,4,3,2,95,1.2293
2010,4,3,3,89,1.0536
2010,4,3,4,70,4.6898
2010,4,3,5,68,0.5566
2010,5,1,1,31,-5.6674
2010,5,1,2,45,-9.8026
2010,5,1,3,55,-8.9858
2010,5,1,4,56,-10.0296
2010,5,1,5,75,-7.7076
2010,5,2,1,63,-6.8729
2010,5,2,2,49,-8.4090
2010,5,2,3,47,-8.0071
2010,5,2,4,46,-5.8901
2010,5,2,5,37,-10.2927
2010,5,3,1,95,-8.9195
2010,5,3,2,93,-8.3333
2010,5,3,3,89,-6.9699
2010,5,3,4,70,-7.3586
2010,5,3,5,68,-7.7064
2010,6,1,1,31,-13.0133
2010,6,1,2,45,-8.2681
2010,6,1,3,55,-5.9220
2010,6,1,4,56,-14.8977
2010,6,1,5,75,-9.9517
2010,6,2,1,63,-7.4841
2010,6,2,2,49,-10.7919
2010,6,2,3,47,-7.4302
2010,6,2,4,46,-8.6761
2010,6,2,5,37,-8.9600
2010,6,3,1,95,-7.1273
2010,6,3,2,93,-6.4151
2010,6,3,3,89,-3.5974
2010,6,3,4,70,-6.3592
2010,6,3,5,68,-2.1675
2010,7,1,1,40,8.2142
2010,7,1,2,44,9.0945
2010,7,1,3,41,4.5303
2010,7,1,4,48,10.8890
2010,7,1,5,61,8.5827
2010,7,2,1,47,8.6211
2010,7,2,2,51,7.3989
2010,7,2,3,36,7.0774
2010,7,2,4,42,8.7870
2010,7,2,5,42,6.9521
2010,7,3,1,91,8.4324
2010,7,3,2,89,7.8522
2010,7,3,3,100,7.6644
2010,7,3,4,73,6.1438
2010,7,3,5,82,8.2665
2010,8,1,1,40,-11.8542
2010,8,1,2,44,-10.1794
2010,8,1,3,41,-8.8813
2010,8,1,4,48,-9.4360
2010,8,1,5,61,-5.1036
2010,8,2,1,47,-6.7360
2010,8,2,2,50,-7.1711
2010,8,2,3,36,-11.1263
2010,8,2,4,42,-3.9339
2010,8,2,5,42,-5.5634
2010,8,3,1,91,-6.9065
2010,8,3,2,89,-5.8129
2010,8,3,3,100,-5.7713
2010,8,3,4,73,-2.9230
2010,8,3,5,82,0.7023
2010,9,1,1,39,14.7034
2010,9,1,2,44,12.0455
2010,9,1,3,41,11.4169
2010,9,1,4,48,10.1262
2010,9,1,5,61,10.4008
2010,9,2,1,47,14.4447
2010,9,2,2,50,12.7748
2010,9,2,3,36,13.9042
2010,9,2,4,42,11.5704
2010,9,2,5,42,8.8243
2010,9,3,1,91,13.2817
2010,9,3,2,88,11.6172
2010,9,3,3,100,9.0249
2010,9,3,4,73,7.0288
2010,9,3,5,82,7.2707
2010,10,1,1,39,6.3199
2010,10,1,2,43,6.0710
2010,10,1,3,41,6.2201
2010,10,1,4,48,3.3736
2010,10,1,5,61,5.9476
2010,10,2,1,47,3.2872
2010,10,2,2,50,2.1972
2010,10,2,3,36,2.9412
2010,10,2,4,42,1.3067
2010,10,2,5,42,3.5680
2010,10,3,1,91,5.7763
2010,10,3,2,88,3.1196
2010,10,3,3,100,5.1222
2010,10,3,4,73,3.5686
2010,10,3,5,82,2.6968
2010,11,1,1,39,6.2886
2010,11,1,2,43,6.2399
2010,11,1,3,41,5.3468
2010,11,1,4,48,5.0753
2010,11,1,5,61,2.2428
2010,11,2,1,47,3.8315
2010,11,2,2,50,5.8031
2010,11,2,3,36,4.8220
2010,11,2,4,42,2.6668
2010,11,2,5,42,1.5163
2010,11,3,1,91,1.2137
2010,11,3,2,87,3.9082
2010,11,3,3,100,0.6911
2010,11,3,4,73,0.1762
2010,11,3,5,82,-2.0218
2010,12,1,1,39,11.2386
2010,12,1,2,43,10.8242
2010,12,1,3,40,9.0947
2010,12,1,4,47,7.9619
2010,12,1,5,61,5.1483
2010,12,2,1,47,8.9627
2010,12,2,2,49,7.5962
2010,12,2,3,36,7.6919
2010,12,2,4,42,4.9009
2010,12,2,5,42,5.1739
2010,12,3,1,91,7.9693
2010,12,3,2,87,6.5135
2010,12,3,3,100,6.5250
2010,12,3,4,73,5.3504
2010,12,3,5,82,6.5585
2011,1,1,1,37,-4.8563
2011,1,1,2,43,-0.9222
2011,1,1,3,39,-3.2621
2011,1,1,4,47,-5.2134
2011,1,1,5,60,-2.7246
2011,1,2,1,46,0.3098
2011,1,2,2,49,-0.4944
2011,1,2,3,36,0.4145
2011,1,2,4,42,-0.5554
2011,1,2,5,42,0.2020
2011,1,3,1,91,2.1954
2011,1,3,2,87,2.4784
2011,1,3,3,100,3.1336
2011,1,3,4,73,2.6308
2011,1,3,5,82,0.0611
2011,2,1,1,37,7.4694
2011,2,1,2,43,3.1970
2011,2,1,3,39,7.4857
2011,2,1,4,47,3.7700
2011,2,1,5,60,2.0822
2011,2,2,1,46,8.2823
2011,2,2,2,49,4.1709
2011,2,2,3,36,6.4131
2011,2,2,4,42,1.8324
2011,2,2,5,42,2.4901
2011,2,3,1,91,2.6685
2011,2,3,2,87,4.3361
2011,2,3,3,99,2.3237
2011,2,3,4,73,3.8465
2011,2,3,5,82,4.6469
2011,3,1,1,37,4.9511
2011,3,1,2,42,3.8252
2011,3,1,3,38,8.6554
2011,3,1,4,47,0.8063
2011,3,1,5,60,4.6323
2011,3,2,1,46,4.1450
2011,3,2,2,49,4.7470
2011,3,2,3,36,2.8285
2011,3,2,4,42,3.9791
2011,3,2,5,42,3.1922
2011,3,3,1,91,1.9435
2011,3,3,2,87,0.4432
2011,3,3,3,99,0.0419
2011,3,3,4,72,-0.4750
2011,3,3,5,82,2.9278
2011,4,1,1,37,4.9664
2011,4,1,2,42,0.7457
2011,4,1,3,38,-1.0846
2011,4,1,4,47,3.9811
2011,4,1,5,60,0.8758
2011,4,2,1,46,-0.1155
2011,4,2,2,49,3.2595
2011,4,2,3,36,2.7974
2011,4,2,4,42,1.4396
2011,4,2,5,42,5.1283
2011,4,3,1,91,2.5201
2011,4,3,2,86,2.9940
2011,4,3,3,99,4.0836
2011,4,3,4,72,4.6124
2011,4,3,5,82,3.3238
2011,5,1,1,37,-4.4384
2011,5,1,2,42,0.2019
2011,5,1,3,38,-2.6570
2011,5,1,4,47,-4.5862
2011,5,1,5,58,2.7689
2011,5,2,1,46,-0.9819
2011,5,2,2,49,-2.8627
2011,5,2,3,36,0.3828
2011,5,2,4,42,2.2943
2011,5,2,5,42,-0.5818
2011,5,3,1,91,-2.4463
2011,5,3,2,86,-0.3464
2011,5,3,3,99,-1.8864
2011,5,3,4,72,-0.8920
2011,5,3,5,82,0.4867
2011,6,1,1,37,-0.6739
2011,6,1,2,41,-0.6308
2011,6,1,3,38,0.0605
2011,6,1,4,46,-2.5715
2011,6,1,5,58,-0.0427
2011,6,2,1,46,1.6196
2011,6,2,2,49,-1.5711
2011,6,2,3,36,0.7269
2011,6,2,4,42,1.3270
2011,6,2,5,42,-2.3265
2011,6,3,1,91,-1.4932
2011,6,3,2,85,-2.0797
2011,6,3,3,99,-0.8273
2011,6,3,4,72,-1.0145
2011,6,3,5,82,-1.5302
2011,7,1,1,42,-1.4784
2011,7,1,2,41,-0.7759
2011,7,1,3,43,-0.3341
2011,7,1,4,51,-0.8366
2011,7,1,5,88,-1.1895
2011,7,2,1,51,-4.6370
2011,7,2,2,51,-4.7635
2011,7,2,3,42,-4.2449
2011,7,2,4,41,-2.7752
2011,7,2,5,49,-4.0378
2011,7,3,1,99,-1.1490
2011,7,3,2,94,-2.9770
2011,7,3,3,92,-3.0533
2011,7,3,4,89,-2.3905
2011,7,3,5,74,-2.2788
2011,8,1,1,42,-11.8756
2011,8,1,2,41,-9.2616
2011,8,1,3,43,-7.4563
2011,8,1,4,51,-7.3925
2011,8,1,5,88,-7.3040
2011,8,2,1,51,-8.9266
2011,8,2,2,51,-7.1556
2011,8,2,3,42,-7.7728
2011,8,2,4,41,-7.6899
2011,8,2,5,49,-1.2452
2011,8,3,1,98,-8.9431
2011,8,3,2,93,-6.1769
2011,8,3,3,92,-7.3765
2011,8,3,4,89,-2.2739
2011,8,3,5,74,0.2696
2011,9,1,1,42,-12.9305
2011,9,1,2,40,-9.6282
2011,9,1,3,43,-12.3305
2011,9,1,4,51,-7.4551
2011,9,1,5,88,-6.7498
2011,9,2,1,51,-11.4538
2011,9,2,2,51,-10.0325
2011,9,2,3,42,-9.9392
2011,9,2,4,41,-8.8581
2011,9,2,5,49,-7.8401
2011,9,3,1,98,-12.8209
2011,9,3,2,93,-8.0629
2011,9,3,3,92,-6.7817
2011,9,3,4,89,-5.1295
2011,9,3,5,74,-2.6575
2011,10,1,1,42,19.7309
2011,10,1,2,40,16.4343
2011,10,1,3,43,13.0529
2011,10,1,4,51,11.6662
2011,10,1,5,88,11.7805
2011,10,2,1,51,15.6762
2011,10,2,2,51,17.5864
2011,10,2,3,42,11.6461
2011,10,2,4,41,13.5942
2011,10,2,5,49,11.0048
2011,10,3,1,98,18.4700
2011,10,3,2,91,12.6064
2011,10,3,3,92,12.6869
2011,10,3,4,89,8.2077
2011,10,3,5,74,5.7148
2011,11,1,1,42,-3.0504
2011,11,1,2,40,0.4131
2011,11,1,3,43,-2.1610
2011,11,1,4,51,4.1536
2011,11,1,5,87,-2.7040
2011,11,2,1,51,-1.0341
2011,11,2,2,51,0.0171
2011,11,2,3,42,2.1369
2011,11,2,4,40,2.8501
2011,11,2,5,48,-0.3319
2011,11,3,1,98,-0.2531
2011,11,3,2,91,1.0045
2011,11,3,3,92,1.6650
2011,11,3,4,89,0.7505
2011,11,3,5,74,2.3112
2011,12,1,1,42,0.0347
2011,12,1,2,40,1.1483
2011,12,1,3,43,3.3555
2011,12,1,4,51,-0.2462
2011,12,1,5,87,1.9590
2011,12,2,1,51,-0.9288
2011,12,2,2,51,1.7269
2011,12,2,3,42,-2.0283
2011,12,2,4,40,0.6304
2011,12,2,5,48,1.9152
2011,12,3,1,98,-5.7102
2011,12,3,2,91,-0.6242
2011,12,3,3,92,0.5117
2011,12,3,4,89,2.8076
2011,12,3,5,73,4.2795
2012,1,1,1,42,7.8949
2012,1,1,2,40,8.2422
2012,1,1,3,42,6.8998
2012,1,1,4,51,4.7319
2012,1,1,5,87,6.2393
2012,1,2,1,51,7.3084
2012,1,2,2,51,5.4278
2012,1,2,3,42,4.8155
2012,1,2,4,40,3.8525
2012,1,2,5,48,2.5544
2012,1,3,1,97,7.5140
2012,1,3,2,91,5.5110
2012,1,3,3,92,5.2465
2012,1,3,4,87,2.6364
2012,1,3,5,73,-2.0011
2012,2,1,1,42,1.5662
2012,2,1,2,40,-1.3925
2012,2,1,3,42,0.9339
2012,2,1,4,50,-0.0750
2012,2,1,5,87,-1.8442
2012,2,2,1,51,1.2659
2012,2,2,2,51,1.6701
2012,2,2,3,41,2.5382
2012,2,2,4,40,2.3867
2012,2,2,5,48,1.4834
2012,2,3,1,97,4.1680
2012,2,3,2,91,4.0194
2012,2,3,3,92,3.5070
2012,2,3,4,87,2.9025
2012,2,3,5,73,2.5305
2012,3,1,1,41,4.8336
2012,3,1,2,40,0.1717
2012,3,1,3,42,4.1293
2012,3,1,4,50,3.4431
2012,3,1,5,86,3.1849
2012,3,2,1,51,2.5706
2012,3,2,2,51,3.0703
2012,3,2,3,41,1.4327
2012,3,2,4,40,0.8127
2012,3,2,5,48,1.6672
2012,3,3,1,97,-0.4459
2012,3,3,2,91,2.9681
2012,3,3,3,91,1.0943
2012,3,3,4,87,2.2612
2012,3,3,5,73,2.9619
2012,4,1,1,41,-3.5409
2012,4,1,2,40,-3.3125
2012,4,1,3,42,0.5558
2012,4,1,4,50,0.0555
2012,4,1,5,86,-1.5569
2012,4,2,1,51,-1.4564
2012,4,2,2,51,0.0122
2012,4,2,3,41,-1.4804
2012,4,2,4,40,0.1827
2012,4,2,5,48,-0.9359
2012,4,3,1,97,-1.1449
2012,4,3,2,91,-1.1158
2012,4,3,3,90,-0.7023
2012,4,3,4,86,-0.6029
2012,4,3,5,73,2.2786
2012,5,1,1,41,-6.0078
2012,5,1,2,40,-9.6541
2012,5,1,3,42,-8.0720
2012,5,1,4,50,-4.4363
2012,5,1,5,86,-8.2055
2012,5,2,1,51,-7.9459
2012,5,2,2,51,-5.8983
2012,5,2,3,41,-6.0960
2012,5,2,4,40,-5.4502
2012,5,2,5,48,-3.5432
2012,5,3,1,97,-10.6548
2012,5,3,2,91,-4.2845
2012,5,3,3,90,-7.5914
2012,5,3,4,86,-3.8822
2012,5,3,5,72,-1.4652
2012,6,1,1,41,4.3593
2012,6,1,2,40,4.1959
2012,6,1,3,42,8.2730
2012,6,1,4,50,3.6788
2012,6,1,5,86,6.2560
2012,6,2,1,51,4.6071
2012,6,2,2,51,1.3292
2012,6,2,3,41,4.7946
2012,6,2,4,40,3.8055
2012,6,2,5,48,3.4180
2012,6,3,1,96,3.5784
2012,6,3,2,91,1.0544
2012,6,3,3,90,3.8432
2012,6,3,4,86,4.8291
2012,6,3,5,72,5.3727
2012,7,1,1,38,-5.3557
2012,7,1,2,48,-2.1307
2012,7,1,3,41,2.8006
2012,7,1,4,54,-0.9062
2012,7,1,5,86,-2.0933
2012,7,2,1,57,-1.6471
2012,7,2,2,51,-2.5744
2012,7,2,3,54,-2.3670
2012,7,2,4,40,-1.1917
2012,7,2,5,44,-0.0467
2012,7,3,1,99,1.1251
2012,7,3,2,101,-0.5559
2012,7,3,3,96,0.8548
2012,7,3,4,97,1.8815
2012,7,3,5,76,3.8704
2012,8,1,1,38,2.2098
2012,8,1,2,48,1.6391
2012,8,1,3,40,5.0870
2012,8,1,4,54,2.9780
2012,8,1,5,86,2.5628
2012,8,2,1,57,4.5084
2012,8,2,2,51,4.6968
2012,8,2,3,53,4.5272
2012,8,2,4,40,2.0644
2012,8,2,5,44,2.1942
2012,8,3,1,97,3.4724
2012,8,3,2,101,3.1424
2012,8,3,3,96,1.6230
2012,8,3,4,97,0.9106
2012,8,3,5,75,-1.6070
2012,9,1,1,37,2.9338
2012,9,1,2,48,4.5025
2012,9,1,3,40,4.0176
2012,9,1,4,53,3.9917
2012,9,1,5,85,3.8612
2012,9,2,1,57,2.0813
2012,9,2,2,51,4.8182
2012,9,2,3,53,5.5987
2012,9,2,4,40,3.5504
2012,9,2,5,44,1.7281
2012,9,3,1,97,1.9174
2012,9,3,2,101,3.0708
2012,9,3,3,95,1.8985
2012,9,3,4,97,2.3650
2012,9,3,5,75,2.6421
2012,10,1,1,37,-1.5403
2012,10,1,2,48,-3.5898
2012,10,1,3,40,-2.1100
2012,10,1,4,53,-3.0623
2012,10,1,5,85,-2.8294
2012,10,2,1,57,0.7560
2012,10,2,2,51,0.8713
2012,10,2,3,53,-0.3095
2012,10,2,4,40,0.7459
2012,10,2,5,44,-0.6330
2012,10,3,1,97,-0.9832
2012,10,3,2,101,-2.9039
2012,10,3,3,95,-0.6056
2012,10,3,4,97,-1.8456
2012,10,3,5,75,-0.4043
2012,11,1,1,36,0.7352
2012,11,1,2,48,2.0853
2012,11,1,3,40,3.2494
2012,11,1,4,53,1.8108
2012,11,1,5,84,0.9351
2012,11,2,1,57,2.6549
2012,11,2,2,51,0.7362
2012,11,2,3,53,3.5454
2012,11,2,4,40,0.4612
2012,11,2,5,44,1.1096
2012,11,3,1,97,1.8009
2012,11,3,2,100,2.7476
2012,11,3,3,94,0.0608
2012,11,3,4,97,-0.2247
2012,11,3,5,75,-0.7524
2012,12,1,1,36,5.4863
2012,12,1,2,48,4.0289
2012,12,1,3,40,7.5589
2012,12,1,4,53,2.7459
2012,12,1,5,83,5.4738
2012,12,2,1,57,3.9839
2012,12,2,2,50,2.8324
2012,12,2,3,53,1.2505
2012,12,2,4,40,3.9009
2012,12,2,5,44,3.7894
2012,12,3,1,97,2.1913
2012,12,3,2,100,2.3102
2012,12,3,3,94,-0.2224
2012,12,3,4,97,0.3808
2012,12,3,5,75,-0.7366
2013,1,1,1,36,6.0052
2013,1,1,2,48,4.4766
2013,1,1,3,40,3.0317
2013,1,1,4,53,4.1978
2013,1,1,5,82,6.1663
2013,1,2,1,57,7.2286
2013,1,2,2,50,5.3103
2013,1,2,3,53,5.0385
2013,1,2,4,40,7.3827
2013,1,2,5,43,7.6901
2013,1,3,1,97,7.6072
2013,1,3,2,99,6.2614
2013,1,3,3,94,4.8464
2013,1,3,4,97,6.2103
2013,1,3,5,74,5.4290
2013,2,1,1,36,0.7868
2013,2,1,2,48,1.9956
2013,2,1,3,40,0.2338
2013,2,1,4,52,0.5768
2013,2,1,5,82,0.5738
2013,2,2,1,57,0.7925
2013,2,2,2,50,2.2837
2013,2,2,3,53,0.0846
2013,2,2,4,40,0.7197
2013,2,2,5,43,-0.4942
2013,2,3,1,96,0.1749
2013,2,3,2,99,0.4319
2013,2,3,3,94,2.0680
2013,2,3,4,96,2.4822
2013,2,3,5,74,1.5546
2013,3,1,1,36,4.1101
2013,3,1,2,48,4.5406
2013,3,1,3,40,5.3304
2013,3,1,4,51,4.0084
2013,3,1,5,82,6.2885
2013,3,2,1,56,5.0634
2013,3,2,2,50,5.4688
2013,3,2,3,53,5.1516
2013,3,2,4,40,4.0981
2013,3,2,5,43,3.9220
2013,3,3,1,96,1.8381
2013,3,3,2,99,3.7303
2013,3,3,3,94,3.8067
2013,3,3,4,96,4.1898
2013,3,3,5,74,4.5717
2013,4,1,1,36,-3.3656
2013,4,1,2,48,-0.4184
2013,4,1,3,40,-3.2956
2013,4,1,4,51,1.3494
2013,4,1,5,82,2.9098
2013,4,2,1,56,-1.3218
2013,4,2,2,50,-1.7061
2013,4,2,3,53,-0.8003
2013,4,2,4,40,-0.8821
2013,4,2,5,43,-0.4136
2013,4,3,1,96,-0.2891
2013,4,3,2,99,0.7264
2013,4,3,3,94,2.4231
2013,4,3,4,96,1.9659
2013,4,3,5,74,3.7183
2013,5,1,1,36,10.2037
2013,5,1,2,48,4.7296
2013,5,1,3,40,11.1359
2013,5,1,4,51,3.5923
2013,5,1,5,82,4.3235
2013,5,2,1,56,4.2672
2013,5,2,2,50,5.6571
2013,5,2,3,51,4.6269
2013,5,2,4,40,1.9660
2013,5,2,5,43,2.5214
2013,5,3,1,96,3.1844
2013,5,3,2,99,3.4642
2013,5,3,3,94,2.2858
2013,5,3,4,96,0.6410
2013,5,3,5,74,-4.5721
2013,6,1,1,36,-0.2120
2013,6,1,2,48,1.1326
2013,6,1,3,40,-2.4495
2013,6,1,4,50,0.1587
2013,6,1,5,82,1.8928
2013,6,2,1,56,-4.2733
2013,6,2,2,50,-0.8975
2013,6,2,3,51,-0.5953
2013,6,2,4,40,-1.4253
2013,6,2,5,43,-0.7143
2013,6,3,1,95,-2.1099
2013,6,3,2,99,-2.6988
2013,6,3,3,94,-0.5869
2013,6,3,4,96,-0.7881
2013,6,3,5,74,0.3822
2013,7,1,1,39,7.0911
2013,7,1,2,39,7.3565
2013,7,1,3,48,9.5580
2013,7,1,4,50,6.3380
2013,7,1,5,126,7.9004
2013,7,2,1,55,5.8501
2013,7,2,2,61,7.6445
2013,7,2,3,42,5.3968
2013,7,2,4,52,6.9058
2013,7,2,5,54,6.6994
2013,7,3,1,95,5.4732
2013,7,3,2,115,6.2445
2013,7,3,3,114,4.1673
2013,7,3,4,93,5.2890
2013,7,3,5,72,3.7478
2013,8,1,1,39,-2.9536
2013,8,1,2,39,-5.2602
2013,8,1,3,48,-4.9214
2013,8,1,4,50,-4.7634
2013,8,1,5,125,-4.0739
2013,8,2,1,55,-2.0158
2013,8,2,2,61,-1.5348
2013,8,2,3,41,-3.5618
2013,8,2,4,52,-5.8165
2013,8,2,5,54,-2.8712
2013,8,3,1,93,-0.4648
2013,8,3,2,115,-2.0159
2013,8,3,3,114,-2.7422
2013,8,3,4,93,-2.8788
2013,8,3,5,72,-2.8161
2013,9,1,1,39,6.0134
2013,9,1,2,38,7.9497
2013,9,1,3,47,8.6208
2013,9,1,4,49,5.6612
2013,9,1,5,123,5.4996
2013,9,2,1,54,8.6469
2013,9,2,2,61,6.6483
2013,9,2,3,41,5.5938
2013,9,2,4,52,6.3793
2013,9,2,5,54,5.8806
2013,9,3,1,93,4.8828
2013,9,3,2,115,5.3532
2013,9,3,3,114,3.0835
2013,9,3,4,93,1.2380
2013,9,3,5,72,2.0160
2013,10,1,1,39,4.5133
2013,10,1,2,38,3.6927
2013,10,1,3,47,5.4541
2013,10,1,4,49,4.0555
2013,10,1,5,123,3.4205
2013,10,2,1,53,1.9660
2013,10,2,2,61,4.6265
2013,10,2,3,41,3.8201
2013,10,2,4,52,4.3374
2013,10,2,5,54,4.4602
2013,10,3,1,93,4.4266
2013,10,3,2,115,5.2096
2013,10,3,3,114,3.7402
2013,10,3,4,93,5.4151
2013,10,3,5,72,5.5337
2013,11,1,1,38,6.7912
2013,11,1,2,38,7.2068
2013,11,1,3,46,5.6026
2013,11,1,4,49,4.5027
2013,11,1,5,122,4.5101
2013,11,2,1,53,4.8915
2013,11,2,2,61,3.5368
2013,11,2,3,41,1.0176
2013,11,2,4,51,2.6282
2013,11,2,5,53,3.3236
2013,11,3,1,93,1.2917
2013,11,3,2,115,2.1885
2013,11,3,3,113,3.6095
2013,11,3,4,93,2.9982
2013,11,3,5,72,-0.3725
2013,12,1,1,38,0.5081
2013,12,1,2,37,4.7553
2013,12,1,3,46,0.1033
2013,12,1,4,48,1.1114
2013,12,1,5,122,0.0396
2013,12,2,1,53,3.5009
2013,12,2,2,61,2.0518
2013,12,2,3,41,2.3038
2013,12,2,4,51,3.3746
2013,12,2,5,52,4.1321
2013,12,3,1,93,3.5066
2013,12,3,2,115,2.7226
2013,12,3,3,113,2.2159
2013,12,3,4,93,2.1086
2013,12,3,5,72,2.1453
2014,1,1,1,38,-6.6329
2014,1,1,2,37,-6.1378
2014,1,1,3,46,-5.8601
2014,1,1,4,48,-7.4169
2014,1,1,5,122,-3.3715
2014,1,2,1,52,-4.7317
2014,1,2,2,60,-5.5465
2014,1,2,3,41,-3.8506
2014,1,2,4,50,-4.4723
2014,1,2,5,50,-3.8718
2014,1,3,1,92,-3.7864
2014,1,3,2,115,-2.8553
2014,1,3,3,113,-3.8348
2014,1,3,4,91,-5.6493
2014,1,3,5,72,-2.5267
2014,2,1,1,38,1.2778
2014,2,1,2,37,1.4703
2014,2,1,3,45,4.7167
2014,2,1,4,48,2.4814
2014,2,1,5,122,4.1472
2014,2,2,1,52,4.2372
2014,2,2,2,60,4.0361
2014,2,2,3,40,6.1853
2014,2,2,4,50,3.0259
2014,2,2,5,50,2.1912
2014,2,3,1,92,5.7029
2014,2,3,2,114,5.0845
2014,2,3,3,113,4.2646
2014,2,3,4,91,4.2596
2014,2,3,5,72,3.6698
2014,3,1,1,37,2.5161
2014,3,1,2,37,0.4953
2014,3,1,3,45,4.4132
2014,3,1,4,48,3.7771
2014,3,1,5,121,1.4418
2014,3,2,1,52,-0.8816
2014,3,2,2,60,-0.1247
2014,3,2,3,39,1.3999
2014,3,2,4,50,2.9603
2014,3,2,5,49,2.4123
2014,3,3,1,92,-0.0440
2014,3,3,2,114,0.1258
2014,3,3,3,113,2.0402
2014,3,3,4,91,2.1693
2014,3,3,5,72,2.1502
2014,4,1,1,37,-4.3048
2014,4,1,2,38,-4.7479
2014,4,1,3,45,-4.7580
2014,4,1,4,48,-3.1831
2014,4,1,5,121,-3.9534
2014,4,2,1,52,-2.3856
2014,4,2,2,60,-2.6676
2014,4,2,3,38,-2.1744
2014,4,2,4,50,-1.3961
2014,4,2,5,49,-0.5646
2014,4,3,1,92,0.9828
2014,4,3,2,114,-0.3171
2014,4,3,3,113,1.1007
2014,4,3,4,91,3.3393
2014,4,3,5,72,2.5159
2014,5,1,1,37,1.4189
2014,5,1,2,38,-2.1119
2014,5,1,3,45,2.0222
2014,5,1,4,48,-1.2151
2014,5,1,5,119,-0.9959
2014,5,2,1,52,1.7001
2014,5,2,2,59,0.8668
2014,5,2,3,38,-0.9146
2014,5,2,4,50,0.7942
2014,5,2,5,49,-0.0538
2014,5,3,1,92,3.4194
2014,5,3,2,114,3.5690
2014,5,3,3,113,1.2983
2014,5,3,4,91,1.1501
2014,5,3,5,72,2.1816
2014,6,1,1,37,3.4491
2014,6,1,2,38,5.3243
2014,6,1,3,45,0.7450
2014,6,1,4,48,2.5828
2014,6,1,5,119,2.5135
2014,6,2,1,52,5.0293
2014,6,2,2,59,5.1046
2014,6,2,3,37,3.3645
2014,6,2,4,50,3.4194
2014,6,2,5,49,3.8930
2014,6,3,1,92,1.9468
2014,6,3,2,113,2.9938
2014,6,3,3,113,0.8278
2014,6,3,4,91,1.8548
2014,6,3,5,72,2.3416
2014,7,1,1,37,-6.9239
2014,7,1,2,41,-6.5487
2014,7,1,3,40,-2.7839
2014,7,1,4,57,-3.2252
2014,7,1,5,86,-5.0260
2014,7,2,1,64,-7.6281
2014,7,2,2,60,-6.3744
2014,7,2,3,38,-5.7941
2014,7,2,4,47,-5.3973
2014,7,2,5,51,-5.6727
2014,7,3,1,98,-3.9377
