year,month,rank_ME,rank_OCP,nstocks,ret_vw
1984,5,3,2,129,-3.7986
1984,5,3,3,132,-4.0206
1984,5,3,4,115,-4.0516
1984,5,3,5,80,-6.0967
1984,6,1,1,466,3.0255
1984,6,1,2,278,3.5378
1984,6,1,3,268,0.7657
1984,6,1,4,216,2.0252
1984,6,1,5,328,2.5717
1984,6,2,1,163,5.3797
1984,6,2,2,102,3.0593
1984,6,2,3,93,3.7579
1984,6,2,4,60,0.4457
1984,6,2,5,79,0.2203
1984,6,3,1,154,5.5603
1984,6,3,2,129,2.8105
1984,6,3,3,132,3.2758
1984,6,3,4,115,1.3635
1984,6,3,5,80,-0.1924
1984,7,1,1,500,-5.8562
1984,7,1,2,324,-3.2951
1984,7,1,3,251,-4.1032
1984,7,1,4,202,-1.8851
1984,7,1,5,283,-4.3361
1984,7,2,1,145,-4.8006
1984,7,2,2,97,-2.9927
1984,7,2,3,78,-4.5370
1984,7,2,4,84,-4.3867
1984,7,2,5,67,-4.6391
1984,7,3,1,114,-2.7961
1984,7,3,2,115,-0.6954
1984,7,3,3,135,-0.0692
1984,7,3,4,117,-1.1459
1984,7,3,5,104,-3.3121
1984,8,1,1,499,10.3263
1984,8,1,2,321,10.2783
1984,8,1,3,249,8.4686
1984,8,1,4,200,8.0101
1984,8,1,5,280,9.4849
1984,8,2,1,145,14.3475
1984,8,2,2,95,11.7041
1984,8,2,3,78,13.3205
1984,8,2,4,84,11.4858
1984,8,2,5,67,8.8472
1984,8,3,1,114,12.7167
1984,8,3,2,115,10.1818
1984,8,3,3,133,10.7456
1984,8,3,4,116,9.6232
1984,8,3,5,104,11.8178
1984,9,1,1,497,-1.2428
1984,9,1,2,317,-0.3475
1984,9,1,3,248,-0.2406
1984,9,1,4,196,1.7640
1984,9,1,5,278,1.1197
1984,9,2,1,146,-2.8776
1984,9,2,2,92,1.3888
1984,9,2,3,77,0.2985
1984,9,2,4,84,1.4941
1984,9,2,5,67,1.2377
1984,9,3,1,114,-3.9287
1984,9,3,2,115,-2.5392
1984,9,3,3,131,-1.0770
1984,9,3,4,116,1.3672
1984,9,3,5,104,2.3303
1984,10,1,1,492,-3.6675
1984,10,1,2,314,-2.7170
1984,10,1,3,248,-2.1756
1984,10,1,4,193,-1.3774
1984,10,1,5,275,-4.5663
1984,10,2,1,145,-1.8799
1984,10,2,2,92,-1.2942
1984,10,2,3,77,-0.4881
1984,10,2,4,82,-0.9917
1984,10,2,5,66,0.5592
1984,10,3,1,114,-0.5030
1984,10,3,2,114,1.4534
1984,10,3,3,129,1.3332
1984,10,3,4,116,0.4947
1984,10,3,5,104,-0.7008
1984,11,1,1,491,-3.3535
1984,11,1,2,309,-2.5422
1984,11,1,3,248,-2.6913
1984,11,1,4,190,-2.3338
1984,11,1,5,268,-2.1963
1984,11,2,1,144,-2.8822
1984,11,2,2,91,-0.3904
1984,11,2,3,78,-1.4248
1984,11,2,4,82,0.2323
1984,11,2,5,66,0.2922
1984,11,3,1,113,-2.7047
1984,11,3,2,113,0.1258
1984,11,3,3,129,-1.7426
1984,11,3,4,115,-0.7951
1984,11,3,5,104,0.0361
1984,12,1,1,488,0.4177
1984,12,1,2,307,0.8231
1984,12,1,3,242,0.6180
1984,12,1,4,186,0.2521
1984,12,1,5,266,0.1672
1984,12,2,1,143,2.7252
1984,12,2,2,91,2.1479
1984,12,2,3,77,1.3200
1984,12,2,4,82,2.1506
1984,12,2,5,66,2.3429
1984,12,3,1,113,2.0792
1984,12,3,2,113,3.1043
1984,12,3,3,127,2.2039
1984,12,3,4,115,2.1130
1984,12,3,5,102,1.5942
1985,1,1,1,487,13.2111
1985,1,1,2,306,11.3374
1985,1,1,3,239,11.3901
1985,1,1,4,183,10.1914
1985,1,1,5,265,8.9948
1985,1,2,1,143,13.3040
1985,1,2,2,91,10.6040
1985,1,2,3,77,9.6252
1985,1,2,4,81,8.5279
1985,1,2,5,66,6.7938
1985,1,3,1,113,12.5721
1985,1,3,2,113,6.7314
1985,1,3,3,126,8.7714
1985,1,3,4,114,6.7173
1985,1,3,5,102,5.1703
1985,2,1,1,482,4.0958
1985,2,1,2,304,3.8526
1985,2,1,3,239,3.8811
1985,2,1,4,180,3.0488
1985,2,1,5,263,2.9765
1985,2,2,1,143,0.9918
1985,2,2,2,89,2.5672
1985,2,2,3,76,4.0667
1985,2,2,4,81,1.3618
1985,2,2,5,65,2.6499
1985,2,3,1,113,-0.4930
1985,2,3,2,113,1.1069
1985,2,3,3,124,1.1672
1985,2,3,4,114,1.9496
1985,2,3,5,102,3.2098
1985,3,1,1,479,-2.0058
1985,3,1,2,302,-0.9934
1985,3,1,3,235,-0.7265
1985,3,1,4,177,0.6491
1985,3,1,5,262,-1.0693
1985,3,2,1,143,-3.4214
1985,3,2,2,89,-2.0938
1985,3,2,3,75,1.0733
1985,3,2,4,79,0.5368
1985,3,2,5,65,2.1825
1985,3,3,1,113,-1.7745
1985,3,3,2,112,0.5619
1985,3,3,3,124,-2.0516
1985,3,3,4,114,1.0564
1985,3,3,5,102,2.5454
1985,4,1,1,474,-1.1277
1985,4,1,2,300,-1.3700
1985,4,1,3,234,-0.5683
1985,4,1,4,175,-0.2569
1985,4,1,5,262,-0.6515
1985,4,2,1,143,-1.7232
1985,4,2,2,88,-1.0986
1985,4,2,3,75,-1.4269
1985,4,2,4,79,-0.3360
1985,4,2,5,65,0.4312
1985,4,3,1,113,-2.3769
1985,4,3,2,112,-2.2719
1985,4,3,3,124,-1.3288
1985,4,3,4,114,-0.8105
1985,4,3,5,102,1.9813
1985,5,1,1,468,3.4069
1985,5,1,2,299,1.3869
1985,5,1,3,234,2.6593
1985,5,1,4,176,4.6942
1985,5,1,5,261,2.8466
1985,5,2,1,143,4.1481
1985,5,2,2,87,5.8754
1985,5,2,3,75,2.4601
1985,5,2,4,78,4.1444
1985,5,2,5,65,4.2480
1985,5,3,1,113,8.3795
1985,5,3,2,112,7.3220
1985,5,3,3,124,5.8540
1985,5,3,4,114,5.6545
1985,5,3,5,102,4.3663
1985,6,1,1,466,0.5255
1985,6,1,2,296,0.0701
1985,6,1,3,233,1.1936
1985,6,1,4,175,-0.4896
1985,6,1,5,256,0.5076
1985,6,2,1,140,0.8540
1985,6,2,2,87,2.1972
1985,6,2,3,72,1.8619
1985,6,2,4,77,2.7776
1985,6,2,5,64,2.4783
1985,6,3,1,113,1.6422
1985,6,3,2,112,1.7333
1985,6,3,3,124,0.4204
1985,6,3,4,114,3.2182
1985,6,3,5,100,1.6267
1985,7,1,1,579,2.3158
1985,7,1,2,302,3.4144
1985,7,1,3,237,2.5025
1985,7,1,4,237,2.4277
1985,7,1,5,347,2.0534
1985,7,2,1,170,3.2648
1985,7,2,2,103,3.5890
1985,7,2,3,93,2.6342
1985,7,2,4,72,2.0301
1985,7,2,5,71,0.6107
1985,7,3,1,143,-0.3205
1985,7,3,2,123,1.3096
1985,7,3,3,125,0.5044
1985,7,3,4,134,-2.1077
1985,7,3,5,91,0.4589
1985,8,1,1,575,-1.3849
1985,8,1,2,299,-0.2969
1985,8,1,3,235,-0.3957
1985,8,1,4,236,0.8610
1985,8,1,5,342,-1.1841
1985,8,2,1,170,-2.3313
1985,8,2,2,103,-0.3703
1985,8,2,3,93,1.5903
1985,8,2,4,72,-1.0815
1985,8,2,5,70,1.2645
1985,8,3,1,143,-2.2145
1985,8,3,2,123,-0.9585
1985,8,3,3,125,-0.0405
1985,8,3,4,134,0.6798
1985,8,3,5,90,0.5950
1985,9,1,1,570,-6.0253
1985,9,1,2,295,-4.5412
1985,9,1,3,231,-4.2351
1985,9,1,4,236,-5.4636
1985,9,1,5,339,-4.4742
1985,9,2,1,170,-7.4753
1985,9,2,2,103,-5.0633
1985,9,2,3,91,-4.8091
1985,9,2,4,71,-3.1810
1985,9,2,5,70,-6.6407
1985,9,3,1,142,-4.9711
1985,9,3,2,122,-2.5328
1985,9,3,3,125,-2.8302
1985,9,3,4,134,-3.9062
1985,9,3,5,89,-2.1576
1985,10,1,1,568,2.4043
1985,10,1,2,295,2.7391
1985,10,1,3,231,2.7682
1985,10,1,4,233,4.1784
1985,10,1,5,333,1.6908
1985,10,2,1,170,4.9305
1985,10,2,2,103,4.9818
1985,10,2,3,91,3.4379
1985,10,2,4,71,3.5344
1985,10,2,5,70,1.3666
1985,10,3,1,141,2.7950
1985,10,3,2,121,4.2983
1985,10,3,3,123,4.5059
1985,10,3,4,134,4.1431
1985,10,3,5,87,5.1552
1985,11,1,1,567,5.9016
1985,11,1,2,290,5.3932
1985,11,1,3,230,5.0052
1985,11,1,4,230,6.1736
1985,11,1,5,326,5.0834
1985,11,2,1,169,10.5082
1985,11,2,2,101,5.4982
1985,11,2,3,89,6.5686
1985,11,2,4,71,5.7237
1985,11,2,5,70,4.3115
1985,11,3,1,140,10.3737
1985,11,3,2,121,7.8610
1985,11,3,3,123,7.7182
1985,11,3,4,133,5.8219
1985,11,3,5,87,3.2062
1985,12,1,1,564,4.7499
1985,12,1,2,286,4.0325
1985,12,1,3,227,3.6392
1985,12,1,4,229,4.3057
1985,12,1,5,324,1.4894
1985,12,2,1,168,5.5950
1985,12,2,2,100,5.4530
1985,12,2,3,89,4.2593
1985,12,2,4,70,2.9851
1985,12,2,5,68,2.7764
1985,12,3,1,140,5.5326
1985,12,3,2,119,6.5878
1985,12,3,3,122,3.5873
1985,12,3,4,133,4.8188
1985,12,3,5,87,1.0115
1986,1,1,1,560,2.2888
1986,1,1,2,286,1.4561
1986,1,1,3,220,0.2796
1986,1,1,4,227,4.4004
1986,1,1,5,319,2.0179
1986,1,2,1,167,1.7937
1986,1,2,2,98,1.3279
1986,1,2,3,88,3.0465
1986,1,2,4,70,-0.4568
1986,1,2,5,68,-0.7779
1986,1,3,1,139,0.2722
1986,1,3,2,117,0.1763
1986,1,3,3,122,1.4048
1986,1,3,4,132,3.2334
1986,1,3,5,87,-1.5713
1986,2,1,1,556,6.2523
1986,2,1,2,284,6.4665
1986,2,1,3,221,7.1526
1986,2,1,4,227,7.9324
1986,2,1,5,315,3.3862
1986,2,2,1,165,6.9716
1986,2,2,2,98,7.5877
1986,2,2,3,88,6.9623
1986,2,2,4,70,5.6414
1986,2,2,5,68,5.0704
1986,2,3,1,139,8.9416
1986,2,3,2,117,6.1364
1986,2,3,3,120,9.1836
1986,2,3,4,132,8.0959
1986,2,3,5,87,6.0723
1986,3,1,1,556,4.2634
1986,3,1,2,282,4.9151
1986,3,1,3,223,3.7621
1986,3,1,4,226,4.3284
1986,3,1,5,311,5.1033
1986,3,2,1,163,3.9314
1986,3,2,2,98,5.8830
1986,3,2,3,88,6.8670
1986,3,2,4,69,6.1670
1986,3,2,5,68,6.8785
1986,3,3,1,139,6.6955
1986,3,3,2,116,4.8836
1986,3,3,3,119,6.8509
1986,3,3,4,132,4.9036
1986,3,3,5,87,3.8163
1986,4,1,1,552,2.2717
1986,4,1,2,281,1.4138
1986,4,1,3,222,1.2127
1986,4,1,4,225,2.1259
1986,4,1,5,309,0.3498
1986,4,2,1,162,3.7490
1986,4,2,2,98,0.8151
1986,4,2,3,88,1.0640
1986,4,2,4,68,0.3379
1986,4,2,5,68,-1.2133
1986,4,3,1,139,0.6497
1986,4,3,2,115,1.0619
1986,4,3,3,119,-1.3683
1986,4,3,4,131,-3.1114
1986,4,3,5,87,-1.3898
1986,5,1,1,545,3.8448
1986,5,1,2,278,2.8854
1986,5,1,3,219,4.8139
1986,5,1,4,222,4.3726
1986,5,1,5,305,4.9517
1986,5,2,1,160,3.3704
1986,5,2,2,98,5.2784
1986,5,2,3,87,5.1151
1986,5,2,4,67,2.7210
1986,5,2,5,68,1.3405
1986,5,3,1,139,7.2168
1986,5,3,2,114,4.2626
1986,5,3,3,117,5.3260
1986,5,3,4,129,4.4588
1986,5,3,5,86,5.7305
1986,6,1,1,542,-2.1203
1986,6,1,2,276,-0.0950
1986,6,1,3,216,0.4700
1986,6,1,4,218,0.9765
1986,6,1,5,298,1.6691
1986,6,2,1,160,-0.6698
1986,6,2,2,98,1.3687
1986,6,2,3,86,0.3293
1986,6,2,4,67,1.2696
1986,6,2,5,68,-1.1214
1986,6,3,1,138,3.0997
1986,6,3,2,114,0.9915
1986,6,3,3,116,2.0081
1986,6,3,4,128,2.7063
1986,6,3,5,85,-0.7828
1986,7,1,1,619,-8.8871
1986,7,1,2,288,-8.3154
1986,7,1,3,261,-7.9335
1986,7,1,4,239,-7.6309
1986,7,1,5,387,-8.4965
1986,7,2,1,194,-11.8066
1986,7,2,2,124,-10.5460
1986,7,2,3,102,-7.4690
1986,7,2,4,58,-4.3718
1986,7,2,5,70,-7.8250
1986,7,3,1,133,-6.7543
1986,7,3,2,115,-6.7502
1986,7,3,3,123,-5.6304
1986,7,3,4,128,-1.5445
1986,7,3,5,91,-4.4455
1986,8,1,1,617,0.1146
1986,8,1,2,284,0.6938
1986,8,1,3,257,2.5722
1986,8,1,4,237,2.4774
1986,8,1,5,380,1.7741
1986,8,2,1,194,4.6021
1986,8,2,2,124,3.9117
1986,8,2,3,102,4.7952
1986,8,2,4,57,4.3039
1986,8,2,5,70,5.2707
1986,8,3,1,133,3.9359
1986,8,3,2,114,5.5601
1986,8,3,3,123,5.3383
1986,8,3,4,128,6.9474
1986,8,3,5,91,12.4701
1986,9,1,1,609,-7.2161
1986,9,1,2,284,-4.3195
1986,9,1,3,256,-5.3970
1986,9,1,4,237,-4.1325
1986,9,1,5,378,-4.0573
1986,9,2,1,194,-7.3462
1986,9,2,2,122,-5.3419
1986,9,2,3,101,-5.0627
1986,9,2,4,57,-5.5734
1986,9,2,5,70,-4.6741
1986,9,3,1,132,-9.9297
1986,9,3,2,113,-9.3145
1986,9,3,3,123,-8.5704
1986,9,3,4,127,-7.1356
1986,9,3,5,91,-4.5289
1986,10,1,1,604,2.8085
1986,10,1,2,283,0.9666
1986,10,1,3,256,2.4055
1986,10,1,4,235,2.8397
1986,10,1,5,373,3.1756
1986,10,2,1,192,4.3435
1986,10,2,2,121,4.6717
1986,10,2,3,101,4.0958
1986,10,2,4,56,3.8442
1986,10,2,5,69,2.5422
1986,10,3,1,132,7.3122
1986,10,3,2,113,4.8566
1986,10,3,3,123,6.8494
1986,10,3,4,126,6.7998
1986,10,3,5,91,4.7235
1986,11,1,1,598,-0.4600
1986,11,1,2,281,-0.9360
1986,11,1,3,252,1.0589
1986,11,1,4,233,0.2772
1986,11,1,5,362,0.8497
1986,11,2,1,192,0.8885
1986,11,2,2,120,2.2250
1986,11,2,3,101,0.9851
1986,11,2,4,55,0.9323
1986,11,2,5,69,-0.1872
1986,11,3,1,132,2.8503
1986,11,3,2,113,2.6334
1986,11,3,3,119,2.4440
1986,11,3,4,125,2.6486
1986,11,3,5,91,2.3400
1986,12,1,1,594,-2.5239
1986,12,1,2,281,-2.2814
1986,12,1,3,250,-3.1692
1986,12,1,4,230,-2.0871
1986,12,1,5,354,-2.9717
1986,12,2,1,191,-1.4227
1986,12,2,2,120,-0.4567
1986,12,2,3,100,-3.8180
1986,12,2,4,55,-2.3368
1986,12,2,5,68,-1.9299
1986,12,3,1,132,-2.6129
1986,12,3,2,113,-1.9980
1986,12,3,3,119,-3.1622
1986,12,3,4,122,-4.2515
1986,12,3,5,91,-2.0849
1987,1,1,1,588,9.0648
1987,1,1,2,276,12.1745
1987,1,1,3,245,13.5758
1987,1,1,4,225,8.5786
1987,1,1,5,337,9.9548
1987,1,2,1,190,14.2697
1987,1,2,2,118,12.3748
1987,1,2,3,99,13.2607
1987,1,2,4,54,8.9204
1987,1,2,5,63,9.2477
1987,1,3,1,132,16.8010
1987,1,3,2,111,13.2799
1987,1,3,3,118,13.8191
1987,1,3,4,121,10.9534
1987,1,3,5,90,13.0346
1987,2,1,1,585,9.7331
1987,2,1,2,272,8.8790
1987,2,1,3,242,7.3850
1987,2,1,4,224,6.3570
1987,2,1,5,336,6.2794
1987,2,2,1,190,9.5455
1987,2,2,2,117,7.3447
1987,2,2,3,98,6.9803
1987,2,2,4,54,3.9336
1987,2,2,5,62,5.1354
1987,2,3,1,132,8.9540
1987,2,3,2,111,6.7510
1987,2,3,3,117,5.2673
1987,2,3,4,120,-0.3682
1987,2,3,5,90,0.2583
1987,3,1,1,584,0.5829
1987,3,1,2,270,2.9273
1987,3,1,3,242,3.4044
1987,3,1,4,224,3.1502
1987,3,1,5,333,8.1465
1987,3,2,1,190,1.6921
1987,3,2,2,116,2.0919
1987,3,2,3,98,2.6254
1987,3,2,4,54,1.9406
1987,3,2,5,62,5.7096
1987,3,3,1,132,0.9205
1987,3,3,2,111,2.7398
1987,3,3,3,116,2.4475
1987,3,3,4,120,1.6815
1987,3,3,5,89,6.7206
1987,4,1,1,578,-2.3590
1987,4,1,2,269,-1.0004
1987,4,1,3,236,-0.9977
1987,4,1,4,223,-2.6580
1987,4,1,5,328,-1.2014
1987,4,2,1,189,-2.0259
1987,4,2,2,116,-3.7127
1987,4,2,3,98,-2.9234
1987,4,2,4,54,-4.9811
1987,4,2,5,62,-4.8314
1987,4,3,1,132,-0.9445
1987,4,3,2,111,-0.4586
1987,4,3,3,116,-2.3232
1987,4,3,4,120,-1.8686
1987,4,3,5,88,1.2564
1987,5,1,1,577,-0.0405
1987,5,1,2,269,0.5633
1987,5,1,3,233,2.1440
1987,5,1,4,222,-0.9056
1987,5,1,5,323,1.9948
1987,5,2,1,188,1.1859
1987,5,2,2,116,0.3657
1987,5,2,3,97,-1.4584
1987,5,2,4,54,1.4415
1987,5,2,5,62,0.8086
1987,5,3,1,132,1.1066
1987,5,3,2,111,2.3709
1987,5,3,3,115,-0.7380
1987,5,3,4,119,-0.0404
1987,5,3,5,88,1.0521
1987,6,1,1,574,-0.2973
1987,6,1,2,267,2.7113
1987,6,1,3,233,3.3391
1987,6,1,4,220,3.2611
1987,6,1,5,322,3.0654
1987,6,2,1,187,1.6186
1987,6,2,2,116,4.9042
1987,6,2,3,96,3.8826
1987,6,2,4,53,5.0634
1987,6,2,5,62,3.3684
1987,6,3,1,132,4.3854
1987,6,3,2,111,4.4981
1987,6,3,3,115,5.2471
1987,6,3,4,119,5.3112
1987,6,3,5,88,4.8635
1987,7,1,1,510,2.6869
1987,7,1,2,307,3.9258
1987,7,1,3,240,3.1873
1987,7,1,4,235,1.8355
1987,7,1,5,375,6.2615
1987,7,2,1,149,3.3080
1987,7,2,2,101,5.1773
1987,7,2,3,97,3.0644
1987,7,2,4,62,4.7582
1987,7,2,5,71,5.5843
1987,7,3,1,129,5.2561
1987,7,3,2,122,6.0163
1987,7,3,3,115,3.8190
1987,7,3,4,118,3.5317
1987,7,3,5,84,5.3662
1987,8,1,1,510,2.3792
1987,8,1,2,307,3.3992
1987,8,1,3,236,1.5279
1987,8,1,4,231,3.4361
1987,8,1,5,372,0.0900
1987,8,2,1,149,4.1172
1987,8,2,2,98,5.3411
1987,8,2,3,96,2.2390
1987,8,2,4,62,4.4690
1987,8,2,5,71,1.6688
1987,8,3,1,129,4.9979
1987,8,3,2,122,3.7967
1987,8,3,3,113,5.4185
1987,8,3,4,118,1.9080
1987,8,3,5,84,2.5669
1987,9,1,1,508,-0.5914
1987,9,1,2,306,-0.6752
1987,9,1,3,235,-0.2037
1987,9,1,4,229,0.8230
1987,9,1,5,369,-1.2959
1987,9,2,1,147,-2.8354
1987,9,2,2,97,-2.2552
1987,9,2,3,95,-1.2935
1987,9,2,4,62,-0.6817
1987,9,2,5,71,1.0649
1987,9,3,1,129,-2.5171
1987,9,3,2,121,-1.4143
1987,9,3,3,112,-2.9738
1987,9,3,4,118,-1.8018
1987,9,3,5,84,-2.4414
1987,10,1,1,504,-31.9180
1987,10,1,2,302,-30.4411
1987,10,1,3,233,-29.4869
1987,10,1,4,229,-29.1754
1987,10,1,5,361,-29.1087
1987,10,2,1,145,-31.1834
1987,10,2,2,96,-30.2030
1987,10,2,3,94,-27.5702
1987,10,2,4,61,-23.5562
1987,10,2,5,71,-28.3316
1987,10,3,1,129,-25.0018
1987,10,3,2,120,-23.5885
1987,10,3,3,112,-19.8973
1987,10,3,4,117,-16.0664
1987,10,3,5,84,-21.3610
1987,11,1,1,499,-5.2765
1987,11,1,2,301,-4.1927
1987,11,1,3,232,-3.9829
1987,11,1,4,226,-4.3197
1987,11,1,5,359,-3.5902
1987,11,2,1,145,-5.2716
1987,11,2,2,96,-4.2492
1987,11,2,3,93,-3.3998
1987,11,2,4,59,-0.2361
1987,11,2,5,71,-2.3932
1987,11,3,1,128,-8.9701
1987,11,3,2,120,-7.5020
1987,11,3,3,110,-8.2712
1987,11,3,4,117,-7.8418
1987,11,3,5,84,-6.0715
1987,12,1,1,494,4.7741
1987,12,1,2,301,7.2652
1987,12,1,3,231,7.2120
1987,12,1,4,221,5.3587
1987,12,1,5,350,4.3392
1987,12,2,1,145,12.0335
1987,12,2,2,95,9.2350
1987,12,2,3,92,11.3976
1987,12,2,4,59,4.6197
1987,12,2,5,70,5.7617
1987,12,3,1,128,10.2969
1987,12,3,2,120,9.9967
1987,12,3,3,110,6.8436
1987,12,3,4,115,5.5859
1987,12,3,5,84,6.3368
1988,1,1,1,492,4.2312
1988,1,1,2,298,3.0615
1988,1,1,3,227,4.1727
1988,1,1,4,221,5.7598
1988,1,1,5,345,6.9610
1988,1,2,1,144,0.1537
1988,1,2,2,95,3.8070
1988,1,2,3,91,4.0372
1988,1,2,4,59,2.1596
1988,1,2,5,68,3.6053
1988,1,3,1,128,0.6773
1988,1,3,2,120,2.8903
1988,1,3,3,110,2.2724
1988,1,3,4,115,7.5567
1988,1,3,5,83,7.1316
1988,2,1,1,487,7.3647
1988,2,1,2,293,9.5807
1988,2,1,3,226,7.2173
1988,2,1,4,220,7.1959
1988,2,1,5,343,7.0265
1988,2,2,1,143,10.5023
1988,2,2,2,94,8.1739
1988,2,2,3,89,7.9244
1988,2,2,4,59,10.1470
1988,2,2,5,68,7.4290
1988,2,3,1,128,6.5887
1988,2,3,2,120,5.4013
1988,2,3,3,110,5.0260
1988,2,3,4,115,2.2267
1988,2,3,5,83,5.4957
1988,3,1,1,486,5.6705
1988,3,1,2,290,5.4608
1988,3,1,3,225,6.5862
1988,3,1,4,218,6.1070
1988,3,1,5,333,6.1772
1988,3,2,1,143,3.0542
1988,3,2,2,94,3.3787
1988,3,2,3,88,3.9726
1988,3,2,4,59,4.0509
1988,3,2,5,67,2.3657
1988,3,3,1,128,-3.8392
1988,3,3,2,120,-2.8834
1988,3,3,3,110,-3.3377
1988,3,3,4,115,-2.2267
1988,3,3,5,83,-0.6510
1988,4,1,1,482,1.4153
1988,4,1,2,290,2.8170
1988,4,1,3,225,2.6658
1988,4,1,4,216,2.9061
1988,4,1,5,327,2.2792
1988,4,2,1,143,0.8056
1988,4,2,2,93,3.9368
1988,4,2,3,86,2.0532
1988,4,2,4,59,1.1493
1988,4,2,5,67,2.5716
1988,4,3,1,128,0.2140
1988,4,3,2,119,-0.1096
1988,4,3,3,109,1.6912
1988,4,3,4,114,1.4519
1988,4,3,5,83,2.1420
1988,5,1,1,479,-3.2025
1988,5,1,2,289,-1.6753
1988,5,1,3,222,-2.3084
1988,5,1,4,214,1.3443
1988,5,1,5,326,-1.8859
1988,5,2,1,142,-2.3542
1988,5,2,2,93,-0.9268
1988,5,2,3,86,-1.9647
1988,5,2,4,58,0.3195
1988,5,2,5,66,0.2700
1988,5,3,1,128,-1.1727
1988,5,3,2,119,0.3301
1988,5,3,3,108,0.3845
1988,5,3,4,114,1.0667
1988,5,3,5,83,0.4902
1988,6,1,1,474,6.4974
1988,6,1,2,287,7.8630
1988,6,1,3,218,7.0710
1988,6,1,4,210,4.8708
1988,6,1,5,318,5.4289
1988,6,2,1,142,9.1584
1988,6,2,2,92,7.7068
1988,6,2,3,86,7.3308
1988,6,2,4,57,5.0378
1988,6,2,5,63,5.6475
1988,6,3,1,128,5.8631
1988,6,3,2,118,4.8475
1988,6,3,3,107,6.1687
1988,6,3,4,114,1.8485
1988,6,3,5,83,4.9805
1988,7,1,1,458,-0.6092
1988,7,1,2,245,-0.3362
1988,7,1,3,242,-0.4540
1988,7,1,4,225,0.3939
1988,7,1,5,362,0.1888
1988,7,2,1,131,-2.5390
1988,7,2,2,79,-0.2907
1988,7,2,3,84,-1.1619
1988,7,2,4,66,-0.4201
1988,7,2,5,67,0.2707
1988,7,3,1,105,-2.3947
1988,7,3,2,110,-2.3169
1988,7,3,3,95,-0.0627
1988,7,3,4,88,0.2242
1988,7,3,5,61,1.4339
1988,8,1,1,456,-3.2562
1988,8,1,2,243,-0.1786
1988,8,1,3,240,-2.4102
1988,8,1,4,223,-1.5375
1988,8,1,5,359,-1.2725
1988,8,2,1,130,-3.9382
1988,8,2,2,79,-2.7140
1988,8,2,3,84,-2.1984
1988,8,2,4,66,-2.5265
1988,8,2,5,66,-2.4831
1988,8,3,1,104,-4.8046
1988,8,3,2,110,-3.4938
1988,8,3,3,95,-3.1829
1988,8,3,4,88,-2.1785
1988,8,3,5,60,-1.9111
1988,9,1,1,450,2.6049
1988,9,1,2,240,2.9158
1988,9,1,3,239,4.5016
1988,9,1,4,222,2.4827
1988,9,1,5,355,2.8416
1988,9,2,1,128,2.6718
1988,9,2,2,78,2.2246
1988,9,2,3,83,3.2929
1988,9,2,4,65,4.9070
1988,9,2,5,65,1.9881
1988,9,3,1,104,5.1920
1988,9,3,2,110,4.8946
1988,9,3,3,95,4.5299
1988,9,3,4,87,3.4078
1988,9,3,5,60,2.9671
1988,10,1,1,449,-3.5236
1988,10,1,2,236,-1.9133
1988,10,1,3,239,-1.3691
1988,10,1,4,220,-0.7930
1988,10,1,5,350,0.0580
1988,10,2,1,127,-0.6686
1988,10,2,2,76,-1.1870
1988,10,2,3,82,-0.1943
1988,10,2,4,65,-0.3011
1988,10,2,5,65,-2.8982
1988,10,3,1,104,0.4976
1988,10,3,2,110,1.5140
1988,10,3,3,94,4.7818
1988,10,3,4,87,3.4754
1988,10,3,5,60,2.7416
1988,11,1,1,447,-4.3472
1988,11,1,2,235,-3.5457
1988,11,1,3,238,-3.2827
1988,11,1,4,219,-4.7094
1988,11,1,5,342,-3.8063
1988,11,2,1,127,-3.6297
1988,11,2,2,76,-2.6166
1988,11,2,3,81,-2.5768
1988,11,2,4,65,-3.9144
1988,11,2,5,65,-0.6356
1988,11,3,1,104,-1.6396
1988,11,3,2,109,-2.0999
1988,11,3,3,94,-1.6023
1988,11,3,4,86,-0.7042
1988,11,3,5,60,0.3961
1988,12,1,1,444,3.8371
1988,12,1,2,232,4.8869
1988,12,1,3,233,3.4721
1988,12,1,4,216,4.5640
1988,12,1,5,342,4.5085
1988,12,2,1,127,4.3962
1988,12,2,2,76,5.1684
1988,12,2,3,80,3.0188
1988,12,2,4,65,5.6231
1988,12,2,5,64,5.6477
1988,12,3,1,103,2.9877
1988,12,3,2,108,3.0488
1988,12,3,3,94,2.5391
1988,12,3,4,86,1.1150
1988,12,3,5,60,0.8260
1989,1,1,1,435,4.2262
1989,1,1,2,230,4.0541
1989,1,1,3,229,4.8873
1989,1,1,4,214,5.3034
1989,1,1,5,342,7.3498
1989,1,2,1,127,3.3594
1989,1,2,2,76,3.1853
1989,1,2,3,79,4.1550
1989,1,2,4,64,6.0504
1989,1,2,5,64,4.2596
1989,1,3,1,103,6.3082
1989,1,3,2,107,7.1483
1989,1,3,3,92,6.0316
1989,1,3,4,86,6.8659
1989,1,3,5,60,5.8563
1989,2,1,1,432,-0.3880
1989,2,1,2,229,1.4279
1989,2,1,3,224,0.5320
1989,2,1,4,211,2.3090
1989,2,1,5,338,0.8032
1989,2,2,1,127,0.3397
1989,2,2,2,75,0.9434
1989,2,2,3,79,1.3836
1989,2,2,4,64,1.4086
1989,2,2,5,63,1.2037
1989,2,3,1,103,-2.6706
