year,month,rank_ME,rank_IR,nstocks,ret_vw
2010,5,3,5,191,-7.2906
2010,6,1,1,446,-12.7846
2010,6,1,2,229,-7.9578
2010,6,1,3,122,-6.7444
2010,6,1,4,78,-3.5501
2010,6,1,5,103,-7.0542
2010,6,2,1,92,-13.5376
2010,6,2,2,109,-10.5104
2010,6,2,3,107,-6.7377
2010,6,2,4,77,-5.0469
2010,6,2,5,111,-5.1110
2010,6,3,1,52,-9.8820
2010,6,3,2,113,-8.1695
2010,6,3,3,129,-5.2241
2010,6,3,4,141,-4.2968
2010,6,3,5,191,-3.5962
2010,7,1,1,497,8.4927
2010,7,1,2,195,7.2932
2010,7,1,3,110,8.1636
2010,7,1,4,110,5.9621
2010,7,1,5,151,8.7620
2010,7,2,1,98,9.0565
2010,7,2,2,111,6.9974
2010,7,2,3,95,6.8000
2010,7,2,4,89,7.0772
2010,7,2,5,120,7.4811
2010,7,3,1,62,9.3088
2010,7,3,2,98,4.6573
2010,7,3,3,142,6.9810
2010,7,3,4,164,7.1463
2010,7,3,5,185,6.8848
2010,8,1,1,490,-9.3741
2010,8,1,2,195,-10.3671
2010,8,1,3,110,-9.2804
2010,8,1,4,110,-7.5216
2010,8,1,5,149,-10.0088
2010,8,2,1,97,-6.2527
2010,8,2,2,110,-7.3467
2010,8,2,3,94,-6.9783
2010,8,2,4,88,-7.2751
2010,8,2,5,119,-8.7810
2010,8,3,1,62,-6.9005
2010,8,3,2,98,-2.5289
2010,8,3,3,142,-2.9880
2010,8,3,4,162,-4.1269
2010,8,3,5,184,-4.5364
2010,9,1,1,488,13.8849
2010,9,1,2,194,13.1638
2010,9,1,3,110,14.1695
2010,9,1,4,108,12.2181
2010,9,1,5,149,10.7678
2010,9,2,1,94,14.2269
2010,9,2,2,110,13.3161
2010,9,2,3,93,13.2300
2010,9,2,4,87,13.0895
2010,9,2,5,119,14.3165
2010,9,3,1,61,12.1571
2010,9,3,2,98,7.2636
2010,9,3,3,142,9.1771
2010,9,3,4,162,10.3411
2010,9,3,5,184,9.7190
2010,10,1,1,483,3.5148
2010,10,1,2,192,6.1437
2010,10,1,3,110,6.1024
2010,10,1,4,108,4.7844
2010,10,1,5,149,5.9713
2010,10,2,1,94,3.6072
2010,10,2,2,110,3.3757
2010,10,2,3,93,4.6401
2010,10,2,4,87,4.6584
2010,10,2,5,119,4.3384
2010,10,3,1,61,5.0467
2010,10,3,2,98,2.2901
2010,10,3,3,142,3.2683
2010,10,3,4,162,4.1348
2010,10,3,5,183,5.2716
2010,11,1,1,478,4.6739
2010,11,1,2,190,4.6300
2010,11,1,3,110,4.3523
2010,11,1,4,108,4.0806
2010,11,1,5,148,2.8617
2010,11,2,1,94,4.9829
2010,11,2,2,110,4.6503
2010,11,2,3,93,4.6755
2010,11,2,4,87,3.3720
2010,11,2,5,119,2.4737
2010,11,3,1,61,-0.3883
2010,11,3,2,98,-1.0925
2010,11,3,3,142,0.3759
2010,11,3,4,161,0.6066
2010,11,3,5,181,0.6513
2010,12,1,1,472,8.9127
2010,12,1,2,186,8.9822
2010,12,1,3,110,7.7464
2010,12,1,4,106,10.0215
2010,12,1,5,148,9.5236
2010,12,2,1,93,7.8130
2010,12,2,2,110,7.3864
2010,12,2,3,93,6.4643
2010,12,2,4,87,7.3113
2010,12,2,5,118,7.3677
2010,12,3,1,60,8.9992
2010,12,3,2,98,5.8396
2010,12,3,3,142,6.0614
2010,12,3,4,160,6.5207
2010,12,3,5,181,5.2086
2011,1,1,1,465,-0.4095
2011,1,1,2,184,-3.6060
2011,1,1,3,108,-2.6062
2011,1,1,4,104,-0.2091
2011,1,1,5,147,-1.2362
2011,1,2,1,91,-0.4455
2011,1,2,2,109,1.4791
2011,1,2,3,93,-0.3519
2011,1,2,4,87,1.8080
2011,1,2,5,118,-0.6085
2011,1,3,1,60,4.5519
2011,1,3,2,98,1.5668
2011,1,3,3,142,1.6510
2011,1,3,4,160,3.2068
2011,1,3,5,181,2.0434
2011,2,1,1,460,4.4498
2011,2,1,2,183,8.0693
2011,2,1,3,108,4.2120
2011,2,1,4,103,4.3890
2011,2,1,5,146,4.0763
2011,2,2,1,91,6.3027
2011,2,2,2,109,4.1317
2011,2,2,3,93,6.0641
2011,2,2,4,87,5.3302
2011,2,2,5,117,4.5816
2011,2,3,1,59,5.7118
2011,2,3,2,98,4.1949
2011,2,3,3,141,3.6815
2011,2,3,4,160,3.8041
2011,2,3,5,181,2.3477
2011,3,1,1,456,1.2994
2011,3,1,2,182,4.0844
2011,3,1,3,107,2.7370
2011,3,1,4,102,5.0835
2011,3,1,5,144,4.8793
2011,3,2,1,90,2.6009
2011,3,2,2,109,1.9130
2011,3,2,3,93,3.4568
2011,3,2,4,87,2.3601
2011,3,2,5,117,3.3039
2011,3,3,1,59,-1.6413
2011,3,3,2,97,0.4171
2011,3,3,3,140,0.8015
2011,3,3,4,160,0.3495
2011,3,3,5,181,0.9955
2011,4,1,1,453,1.1268
2011,4,1,2,180,2.2292
2011,4,1,3,107,3.7644
2011,4,1,4,102,-1.6028
2011,4,1,5,142,1.6999
2011,4,2,1,90,1.7115
2011,4,2,2,109,2.0051
2011,4,2,3,93,2.4850
2011,4,2,4,86,2.4541
2011,4,2,5,117,3.8518
2011,4,3,1,59,4.1208
2011,4,3,2,96,3.1838
2011,4,3,3,139,3.9346
2011,4,3,4,159,3.8393
2011,4,3,5,181,2.4483
2011,5,1,1,448,-2.2655
2011,5,1,2,178,-2.1561
2011,5,1,3,107,-1.8204
2011,5,1,4,102,-3.4311
2011,5,1,5,140,-0.0921
2011,5,2,1,90,-3.9807
2011,5,2,2,109,-1.8098
2011,5,2,3,93,-1.8529
2011,5,2,4,86,-2.2800
2011,5,2,5,117,-0.7520
2011,5,3,1,59,-2.3925
2011,5,3,2,94,0.2341
2011,5,3,3,139,-0.7377
2011,5,3,4,159,-2.4845
2011,5,3,5,181,-0.5194
2011,6,1,1,445,-3.7885
2011,6,1,2,177,-1.9368
2011,6,1,3,104,-2.7038
2011,6,1,4,101,-0.2102
2011,6,1,5,139,-4.2771
2011,6,2,1,88,-2.5405
2011,6,2,2,109,-1.2205
2011,6,2,3,93,-1.5811
2011,6,2,4,86,-3.2765
2011,6,2,5,116,-0.9675
2011,6,3,1,59,-2.1367
2011,6,3,2,94,-2.6625
2011,6,3,3,139,-1.3835
2011,6,3,4,158,-1.3482
2011,6,3,5,180,-1.0577
2011,7,1,1,433,-2.4359
2011,7,1,2,189,-2.3973
2011,7,1,3,133,-2.3672
2011,7,1,4,128,-1.2907
2011,7,1,5,152,-4.0676
2011,7,2,1,96,-4.8015
2011,7,2,2,93,-3.4804
2011,7,2,3,102,-4.2187
2011,7,2,4,104,-5.6088
2011,7,2,5,126,-4.4470
2011,7,3,1,80,-3.1226
2011,7,3,2,106,-1.7222
2011,7,3,3,114,-1.6659
2011,7,3,4,154,-2.2215
2011,7,3,5,183,-0.9903
2011,8,1,1,431,-12.9417
2011,8,1,2,187,-10.1194
2011,8,1,3,131,-9.2168
2011,8,1,4,128,-9.4664
2011,8,1,5,152,-10.5847
2011,8,2,1,95,-11.5501
2011,8,2,2,92,-9.3892
2011,8,2,3,101,-5.5955
2011,8,2,4,104,-9.0035
2011,8,2,5,126,-8.5605
2011,8,3,1,79,-5.7059
2011,8,3,2,106,-5.2631
2011,8,3,3,114,-4.1297
2011,8,3,4,154,-5.3336
2011,8,3,5,182,-4.3456
2011,9,1,1,425,-12.6902
2011,9,1,2,186,-10.8879
2011,9,1,3,131,-10.3938
2011,9,1,4,128,-9.8156
2011,9,1,5,152,-11.7152
2011,9,2,1,95,-12.7598
2011,9,2,2,91,-10.7446
2011,9,2,3,100,-9.5604
2011,9,2,4,104,-11.2685
2011,9,2,5,125,-10.9522
2011,9,3,1,79,-7.4661
2011,9,3,2,106,-4.7034
2011,9,3,3,113,-5.1593
2011,9,3,4,154,-7.6177
2011,9,3,5,182,-6.6315
2011,10,1,1,425,12.2365
2011,10,1,2,186,15.5078
2011,10,1,3,130,14.9829
2011,10,1,4,128,15.7445
2011,10,1,5,152,13.9818
2011,10,2,1,93,16.6564
2011,10,2,2,91,15.6825
2011,10,2,3,100,14.3500
2011,10,2,4,104,15.8704
2011,10,2,5,125,16.7363
2011,10,3,1,79,9.7371
2011,10,3,2,106,10.5015
2011,10,3,3,113,9.3901
2011,10,3,4,154,11.0346
2011,10,3,5,180,11.2515
2011,11,1,1,421,-2.0734
2011,11,1,2,185,-2.4610
2011,11,1,3,128,-3.6328
2011,11,1,4,127,-0.7937
2011,11,1,5,151,0.4738
2011,11,2,1,93,-0.1220
2011,11,2,2,91,0.4612
2011,11,2,3,99,0.4637
2011,11,2,4,102,-1.1806
2011,11,2,5,125,-1.0813
2011,11,3,1,78,-1.1034
2011,11,3,2,106,1.8903
2011,11,3,3,113,1.1227
2011,11,3,4,153,-0.0590
2011,11,3,5,180,-0.4727
2011,12,1,1,416,2.6361
2011,12,1,2,185,1.8015
2011,12,1,3,128,0.4910
2011,12,1,4,127,1.2050
2011,12,1,5,150,-0.4245
2011,12,2,1,93,-0.3899
2011,12,2,2,91,1.1195
2011,12,2,3,99,0.8091
2011,12,2,4,102,-0.1030
2011,12,2,5,125,-0.8731
2011,12,3,1,77,3.0924
2011,12,3,2,105,2.1779
2011,12,3,3,113,0.7516
2011,12,3,4,153,0.5035
2011,12,3,5,179,-1.0175
2012,1,1,1,411,8.9463
2012,1,1,2,183,9.3400
2012,1,1,3,128,7.0604
2012,1,1,4,127,8.2613
2012,1,1,5,150,12.6123
2012,1,2,1,92,7.9776
2012,1,2,2,91,4.5557
2012,1,2,3,99,4.5945
2012,1,2,4,102,6.9091
2012,1,2,5,125,9.1226
2012,1,3,1,77,1.7104
2012,1,3,2,104,2.2201
2012,1,3,3,113,2.9175
2012,1,3,4,152,4.8157
2012,1,3,5,177,7.3707
2012,2,1,1,405,3.2969
2012,2,1,2,182,2.8161
2012,2,1,3,128,-0.6504
2012,2,1,4,125,1.6041
2012,2,1,5,150,0.4093
2012,2,2,1,91,2.9995
2012,2,2,2,90,2.2266
2012,2,2,3,99,2.9627
2012,2,2,4,102,2.8198
2012,2,2,5,124,3.7931
2012,2,3,1,77,4.8272
2012,2,3,2,104,2.7110
2012,2,3,3,113,3.0586
2012,2,3,4,152,3.2272
2012,2,3,5,176,5.7471
2012,3,1,1,402,5.5629
2012,3,1,2,181,3.1159
2012,3,1,3,128,4.1147
2012,3,1,4,123,3.3026
2012,3,1,5,148,5.0472
2012,3,2,1,91,1.3414
2012,3,2,2,89,2.0918
2012,3,2,3,99,1.8897
2012,3,2,4,102,2.9540
2012,3,2,5,124,2.5372
2012,3,3,1,77,1.3194
2012,3,3,2,103,2.3477
2012,3,3,3,113,2.2856
2012,3,3,4,151,1.8293
2012,3,3,5,176,3.6347
2012,4,1,1,399,-1.4484
2012,4,1,2,181,-0.7967
2012,4,1,3,126,-2.9777
2012,4,1,4,122,-3.0168
2012,4,1,5,145,-3.1867
2012,4,2,1,91,-2.2513
2012,4,2,2,89,-2.1356
2012,4,2,3,99,0.2535
2012,4,2,4,102,-1.6821
2012,4,2,5,124,-0.8517
2012,4,3,1,75,-1.5911
2012,4,3,2,103,-0.5481
2012,4,3,3,113,-0.5073
2012,4,3,4,151,0.2211
2012,4,3,5,176,-0.3947
2012,5,1,1,395,-5.7145
2012,5,1,2,181,-5.8170
2012,5,1,3,126,-7.6120
2012,5,1,4,122,-7.3654
2012,5,1,5,144,-10.9602
2012,5,2,1,91,-8.3217
2012,5,2,2,89,-5.7682
2012,5,2,3,99,-5.3600
2012,5,2,4,101,-7.2869
2012,5,2,5,123,-5.3665
2012,5,3,1,75,-4.9020
2012,5,3,2,103,-4.6247
2012,5,3,3,113,-5.0772
2012,5,3,4,150,-5.4437
2012,5,3,5,175,-6.2496
2012,6,1,1,393,6.2649
2012,6,1,2,180,5.6123
2012,6,1,3,126,7.1802
2012,6,1,4,121,5.3808
2012,6,1,5,144,8.4839
2012,6,2,1,91,4.8908
2012,6,2,2,89,2.8445
2012,6,2,3,99,4.6815
2012,6,2,4,101,3.4323
2012,6,2,5,123,7.1323
2012,6,3,1,74,4.8343
2012,6,3,2,102,3.8998
2012,6,3,3,113,5.2098
2012,6,3,4,149,3.6192
2012,6,3,5,175,2.3428
2012,7,1,1,458,-3.2782
2012,7,1,2,210,-1.4110
2012,7,1,3,116,-1.3865
2012,7,1,4,119,-1.7353
2012,7,1,5,120,-0.4801
2012,7,2,1,89,-2.8036
2012,7,2,2,105,-1.2958
2012,7,2,3,110,-0.4678
2012,7,2,4,95,-0.3316
2012,7,2,5,107,-2.3726
2012,7,3,1,69,-3.4949
2012,7,3,2,116,1.7272
2012,7,3,3,119,1.9170
2012,7,3,4,152,2.2688
2012,7,3,5,207,0.8653
2012,8,1,1,453,3.6929
2012,8,1,2,209,4.4792
2012,8,1,3,115,2.1848
2012,8,1,4,119,5.7932
2012,8,1,5,119,3.2772
2012,8,2,1,89,4.6907
2012,8,2,2,105,3.8237
2012,8,2,3,109,2.4797
2012,8,2,4,95,5.0146
2012,8,2,5,106,2.9596
2012,8,3,1,69,5.8073
2012,8,3,2,116,1.0681
2012,8,3,3,119,2.6608
2012,8,3,4,151,0.8295
2012,8,3,5,206,3.5705
2012,9,1,1,449,5.6146
2012,9,1,2,206,4.1414
2012,9,1,3,115,5.0735
2012,9,1,4,116,4.9974
2012,9,1,5,118,5.4816
2012,9,2,1,89,4.7728
2012,9,2,2,105,2.7433
2012,9,2,3,108,2.6120
2012,9,2,4,95,1.7223
2012,9,2,5,105,2.7526
2012,9,3,1,69,2.3637
2012,9,3,2,115,4.7813
2012,9,3,3,119,3.1671
2012,9,3,4,149,1.6591
2012,9,3,5,206,1.5545
2012,10,1,1,444,-5.0880
2012,10,1,2,205,-2.1865
2012,10,1,3,115,-3.8292
2012,10,1,4,116,-2.3318
2012,10,1,5,118,-4.2765
2012,10,2,1,88,-0.8900
2012,10,2,2,105,-1.6346
2012,10,2,3,108,-0.9175
2012,10,2,4,95,-0.3958
2012,10,2,5,105,-3.4399
2012,10,3,1,69,-4.3661
2012,10,3,2,115,-0.8907
2012,10,3,3,119,-2.0609
2012,10,3,4,148,-2.1052
2012,10,3,5,206,-3.5922
2012,11,1,1,441,2.5896
2012,11,1,2,203,2.4168
2012,11,1,3,112,-0.5369
2012,11,1,4,116,3.0020
2012,11,1,5,118,-0.8245
2012,11,2,1,86,-0.0875
2012,11,2,2,105,1.4163
2012,11,2,3,108,2.0434
2012,11,2,4,94,1.4266
2012,11,2,5,103,2.3784
2012,11,3,1,69,3.8853
2012,11,3,2,115,0.1475
2012,11,3,3,119,0.3945
2012,11,3,4,146,0.5670
2012,11,3,5,205,1.5835
2012,12,1,1,435,4.7212
2012,12,1,2,202,3.3362
2012,12,1,3,112,3.4227
2012,12,1,4,115,3.3290
2012,12,1,5,118,4.3924
2012,12,2,1,85,4.0306
2012,12,2,2,105,5.0092
2012,12,2,3,108,3.5532
2012,12,2,4,94,2.6557
2012,12,2,5,103,2.4472
2012,12,3,1,69,3.6336
2012,12,3,2,115,0.8878
2012,12,3,3,119,0.6876
2012,12,3,4,146,0.5916
2012,12,3,5,204,-1.0255
2013,1,1,1,430,7.8513
2013,1,1,2,201,4.3314
2013,1,1,3,111,5.5889
2013,1,1,4,115,8.5641
2013,1,1,5,116,6.1835
2013,1,2,1,84,7.4121
2013,1,2,2,105,6.5071
2013,1,2,3,107,6.3925
2013,1,2,4,94,6.0894
2013,1,2,5,100,4.2024
2013,1,3,1,69,9.6550
2013,1,3,2,115,6.9240
2013,1,3,3,117,5.9173
2013,1,3,4,146,5.7251
2013,1,3,5,204,2.8588
2013,2,1,1,428,1.7176
2013,2,1,2,201,-0.9143
2013,2,1,3,110,1.9074
2013,2,1,4,114,0.1211
2013,2,1,5,115,1.4241
2013,2,2,1,83,-0.1414
2013,2,2,2,105,1.2908
2013,2,2,3,107,1.2612
2013,2,2,4,94,0.4410
2013,2,2,5,100,1.4967
2013,2,3,1,68,2.5112
2013,2,3,2,114,1.8180
2013,2,3,3,116,1.5871
2013,2,3,4,146,1.3259
2013,2,3,5,204,0.9204
2013,3,1,1,425,5.2527
2013,3,1,2,200,5.1720
2013,3,1,3,110,4.7648
2013,3,1,4,114,6.2123
2013,3,1,5,114,7.1033
2013,3,2,1,83,5.7637
2013,3,2,2,105,4.5510
2013,3,2,3,106,4.2038
2013,3,2,4,92,4.4779
2013,3,2,5,99,4.9811
2013,3,3,1,68,4.9798
2013,3,3,2,114,3.8967
2013,3,3,3,116,3.5360
2013,3,3,4,146,3.2503
2013,3,3,5,204,4.0144
2013,4,1,1,418,0.8428
2013,4,1,2,200,-1.0252
2013,4,1,3,109,-0.2775
2013,4,1,4,114,-0.5451
2013,4,1,5,113,1.1384
2013,4,2,1,83,1.3403
2013,4,2,2,105,-2.4933
2013,4,2,3,106,-0.6910
2013,4,2,4,92,-0.0635
2013,4,2,5,99,-1.0585
2013,4,3,1,68,-0.2502
2013,4,3,2,114,1.4768
2013,4,3,3,116,3.0000
2013,4,3,4,146,1.7803
2013,4,3,5,204,1.2498
2013,5,1,1,412,5.9052
2013,5,1,2,200,5.4260
2013,5,1,3,109,4.5459
2013,5,1,4,113,5.5516
2013,5,1,5,112,5.1872
2013,5,2,1,83,6.0735
2013,5,2,2,105,5.1201
2013,5,2,3,105,5.4203
2013,5,2,4,91,5.0367
2013,5,2,5,98,5.8313
2013,5,3,1,68,6.9237
2013,5,3,2,114,1.9799
2013,5,3,3,116,1.6413
2013,5,3,4,146,0.4109
2013,5,3,5,204,2.2121
2013,6,1,1,408,0.5472
2013,6,1,2,199,0.2009
2013,6,1,3,109,0.7937
2013,6,1,4,112,0.1423
2013,6,1,5,112,0.4018
2013,6,2,1,83,-3.9483
2013,6,2,2,105,-0.2041
2013,6,2,3,104,-1.5245
2013,6,2,4,91,-1.6187
2013,6,2,5,98,0.0175
2013,6,3,1,67,-2.6855
2013,6,3,2,113,-1.0251
2013,6,3,3,116,-0.3459
2013,6,3,4,146,-0.9005
2013,6,3,5,204,-3.1444
2013,7,1,1,440,9.0395
2013,7,1,2,174,5.8747
2013,7,1,3,158,8.0767
2013,7,1,4,110,9.4244
2013,7,1,5,111,9.0238
2013,7,2,1,95,7.2225
2013,7,2,2,111,5.7857
2013,7,2,3,111,7.1358
2013,7,2,4,93,7.2501
2013,7,2,5,120,6.7803
2013,7,3,1,80,4.6017
2013,7,3,2,102,3.5013
2013,7,3,3,132,6.3391
2013,7,3,4,156,5.7637
2013,7,3,5,185,5.4730
2013,8,1,1,438,-2.4454
2013,8,1,2,173,-2.5528
2013,8,1,3,158,-3.4813
2013,8,1,4,110,-4.7432
2013,8,1,5,111,-3.1026
2013,8,2,1,95,-2.5739
2013,8,2,2,109,-4.8979
2013,8,2,3,111,-2.8525
2013,8,2,4,93,-3.0268
2013,8,2,5,120,-1.8664
2013,8,3,1,80,-1.7683
2013,8,3,2,100,-3.1864
2013,8,3,3,132,-1.5450
2013,8,3,4,155,-2.4257
2013,8,3,5,184,-2.9013
2013,9,1,1,432,6.7392
2013,9,1,2,170,6.7222
2013,9,1,3,158,7.6419
2013,9,1,4,108,7.0908
2013,9,1,5,110,6.4801
2013,9,2,1,95,6.3621
2013,9,2,2,109,6.1490
2013,9,2,3,111,6.5321
2013,9,2,4,92,6.5747
2013,9,2,5,120,5.5366
2013,9,3,1,80,3.0476
2013,9,3,2,100,2.9540
2013,9,3,3,132,1.6696
2013,9,3,4,155,4.2390
2013,9,3,5,184,5.0858
2013,10,1,1,429,4.3910
2013,10,1,2,169,4.1813
2013,10,1,3,158,2.5671
2013,10,1,4,107,1.6563
2013,10,1,5,110,-0.1713
2013,10,2,1,95,3.9413
2013,10,2,2,109,2.3225
2013,10,2,3,110,3.4401
2013,10,2,4,92,2.5853
2013,10,2,5,120,1.8624
2013,10,3,1,79,5.4065
2013,10,3,2,100,5.1404
2013,10,3,3,131,5.6846
2013,10,3,4,155,3.7969
2013,10,3,5,184,3.9695
2013,11,1,1,425,4.9761
2013,11,1,2,168,6.5845
2013,11,1,3,156,7.2967
2013,11,1,4,107,7.0273
2013,11,1,5,110,7.7081
2013,11,2,1,93,1.5163
2013,11,2,2,108,2.5253
2013,11,2,3,110,3.3794
2013,11,2,4,91,5.6289
2013,11,2,5,119,4.2658
2013,11,3,1,78,0.9649
2013,11,3,2,100,2.5644
2013,11,3,3,131,2.4260
2013,11,3,4,154,2.6083
2013,11,3,5,183,3.2770
2013,12,1,1,421,3.6783
2013,12,1,2,166,2.2557
2013,12,1,3,153,2.9498
2013,12,1,4,106,1.2837
2013,12,1,5,110,3.1348
2013,12,2,1,92,3.2921
2013,12,2,2,107,2.0307
2013,12,2,3,109,1.8114
2013,12,2,4,91,2.0783
2013,12,2,5,119,1.9147
2013,12,3,1,78,2.6780
2013,12,3,2,100,3.5604
2013,12,3,3,131,0.9711
2013,12,3,4,154,3.4397
2013,12,3,5,183,1.9193
2014,1,1,1,419,-1.4865
2014,1,1,2,166,-2.2752
2014,1,1,3,153,-2.4046
2014,1,1,4,106,-3.6985
2014,1,1,5,110,-1.0809
2014,1,2,1,90,-2.6569
2014,1,2,2,106,-2.9506
2014,1,2,3,107,-3.4693
2014,1,2,4,91,-2.9336
2014,1,2,5,119,-4.0591
2014,1,3,1,78,-3.3778
2014,1,3,2,99,-3.3054
2014,1,3,3,130,-3.8039
2014,1,3,4,154,-3.0827
2014,1,3,5,181,-3.5019
2014,2,1,1,417,5.5675
2014,2,1,2,165,3.8732
2014,2,1,3,151,5.2107
2014,2,1,4,106,5.8782
2014,2,1,5,110,3.5606
2014,2,2,1,89,6.0702
2014,2,2,2,106,5.3027
2014,2,2,3,106,4.7834
2014,2,2,4,90,3.8946
2014,2,2,5,118,3.4479
2014,2,3,1,77,4.4027
2014,2,3,2,99,4.8241
2014,2,3,3,130,4.6808
2014,2,3,4,154,4.5306
2014,2,3,5,180,5.4579
2014,3,1,1,408,1.4090
2014,3,1,2,164,-1.1945
2014,3,1,3,148,-0.0050
2014,3,1,4,105,2.5883
2014,3,1,5,108,-3.0930
2014,3,2,1,89,0.5181
2014,3,2,2,106,0.9408
2014,3,2,3,106,1.5917
2014,3,2,4,88,-0.2526
2014,3,2,5,118,-2.6975
2014,3,3,1,77,4.1698
2014,3,3,2,99,1.4781
2014,3,3,3,129,2.2412
2014,3,3,4,154,-0.7408
2014,3,3,5,180,-1.8037
2014,4,1,1,405,-5.5195
2014,4,1,2,165,-2.2093
2014,4,1,3,146,-4.7150
2014,4,1,4,105,-4.7323
2014,4,1,5,108,-9.3630
2014,4,2,1,88,-1.0595
2014,4,2,2,106,-1.8407
2014,4,2,3,106,-2.9518
2014,4,2,4,88,-3.9726
2014,4,2,5,118,-2.8817
2014,4,3,1,77,2.0012
2014,4,3,2,98,1.8038
2014,4,3,3,129,2.0784
2014,4,3,4,154,0.9994
2014,4,3,5,180,-0.9272
2014,5,1,1,401,-0.3059
2014,5,1,2,165,-2.0439
2014,5,1,3,145,0.7571
2014,5,1,4,105,-1.6799
2014,5,1,5,107,-2.2150
2014,5,2,1,87,0.9988
2014,5,2,2,105,1.0544
2014,5,2,3,106,0.5133
2014,5,2,4,88,2.4825
2014,5,2,5,118,-1.2533
2014,5,3,1,77,2.0427
2014,5,3,2,98,1.2482
2014,5,3,3,129,2.5260
2014,5,3,4,154,2.4199
2014,5,3,5,180,2.4599
2014,6,1,1,397,4.7308
2014,6,1,2,165,4.3120
2014,6,1,3,145,5.0411
2014,6,1,4,105,4.3138
2014,6,1,5,107,14.0268
2014,6,2,1,87,5.9816
2014,6,2,2,105,4.6760
2014,6,2,3,105,4.6075
2014,6,2,4,88,4.8839
2014,6,2,5,118,5.1613
2014,6,3,1,77,4.0162
2014,6,3,2,98,2.7981
2014,6,3,3,128,2.3697
2014,6,3,4,154,1.3129
2014,6,3,5,179,1.1090
2014,7,1,1,277,-5.5930
2014,7,1,2,210,-5.4008
2014,7,1,3,113,-4.8350
2014,7,1,4,133,-6.9998
2014,7,1,5,179,-6.7566
2014,7,2,1,84,-6.6068
2014,7,2,2,106,-6.3828
2014,7,2,3,96,-5.7371
2014,7,2,4,112,-6.1303
2014,7,2,5,123,-7.3189
2014,7,3,1,79,-2.8406
2014,7,3,2,102,-1.2984
2014,7,3,3,123,-1.3649
2014,7,3,4,159,-1.7516
2014,7,3,5,192,-1.1878
2014,8,1,1,274,5.0263
2014,8,1,2,210,3.6897
2014,8,1,3,113,4.1346
2014,8,1,4,133,6.5726
2014,8,1,5,179,2.5554
2014,8,2,1,84,4.4522
2014,8,2,2,106,5.6222
2014,8,2,3,94,3.8189
2014,8,2,4,112,7.0883
2014,8,2,5,122,5.4669
2014,8,3,1,79,5.2681
2014,8,3,2,102,2.6217
2014,8,3,3,122,3.6979
2014,8,3,4,159,4.5786
2014,8,3,5,192,5.4492
2014,9,1,1,274,-6.9934
2014,9,1,2,208,-7.2920
2014,9,1,3,113,-7.3652
2014,9,1,4,131,-4.4754
2014,9,1,5,178,-7.6876
2014,9,2,1,84,-7.6372
2014,9,2,2,105,-6.3205
2014,9,2,3,94,-5.3722
2014,9,2,4,111,-5.0665
2014,9,2,5,122,-4.6940
2014,9,3,1,79,-3.1244
2014,9,3,2,101,-2.9865
2014,9,3,3,122,-1.1072
2014,9,3,4,159,-1.3811
2014,9,3,5,190,-1.5722
2014,10,1,1,273,4.6274
2014,10,1,2,207,5.9202
2014,10,1,3,113,7.8891
2014,10,1,4,130,6.2197
2014,10,1,5,177,4.8009
2014,10,2,1,84,3.7344
2014,10,2,2,105,5.8233
2014,10,2,3,94,5.5184
2014,10,2,4,111,6.5763
2014,10,2,5,122,5.1682
2014,10,3,1,79,1.5920
2014,10,3,2,101,0.7707
2014,10,3,3,122,2.9591
2014,10,3,4,158,2.9443
2014,10,3,5,190,2.3330
2014,11,1,1,269,-1.5831
2014,11,1,2,206,-1.1937
2014,11,1,3,111,-0.1608
2014,11,1,4,130,-0.0282
2014,11,1,5,177,1.1341
2014,11,2,1,84,0.6325
2014,11,2,2,105,-0.0466
2014,11,2,3,94,-0.1592
2014,11,2,4,111,1.3352
2014,11,2,5,121,1.9468
2014,11,3,1,78,2.2406
2014,11,3,2,101,0.8692
2014,11,3,3,122,3.5776
2014,11,3,4,158,4.4478
2014,11,3,5,190,2.7720
2014,12,1,1,268,4.1754
2014,12,1,2,206,4.1115
2014,12,1,3,111,6.1002
2014,12,1,4,128,5.0728
2014,12,1,5,176,4.4914
2014,12,2,1,84,2.3787
2014,12,2,2,105,2.6468
2014,12,2,3,94,0.7711
2014,12,2,4,111,0.8244
2014,12,2,5,120,2.1849
2014,12,3,1,78,1.5017
2014,12,3,2,101,-1.0553
2014,12,3,3,121,0.0311
2014,12,3,4,158,-1.7641
2014,12,3,5,188,-0.4484
2015,1,1,1,264,-4.4127
2015,1,1,2,205,-4.7978
2015,1,1,3,111,-5.1931
2015,1,1,4,127,-4.7693
2015,1,1,5,175,-4.3011
2015,1,2,1,84,-3.3199
2015,1,2,2,104,-3.3381
2015,1,2,3,94,-5.4905
2015,1,2,4,110,-1.9985
2015,1,2,5,119,-3.1759
2015,1,3,1,78,-1.4908
2015,1,3,2,101,-3.3452
2015,1,3,3,121,-4.5190
2015,1,3,4,158,-1.2010
2015,1,3,5,186,-0.1380
2015,2,1,1,262,7.5686
2015,2,1,2,205,3.1760
2015,2,1,3,110,6.6750
2015,2,1,4,126,5.8460
2015,2,1,5,175,4.7198
2015,2,2,1,83,1.8770
2015,2,2,2,102,6.0503
2015,2,2,3,94,9.1482
2015,2,2,4,110,7.7454
2015,2,2,5,118,7.0643
2015,2,3,1,77,0.2608
2015,2,3,2,101,4.6848
