year,month,rank_ME,rank_CPq_6,nstocks,ret_vw
1981,10,2,1,196,10.4143
1981,10,2,2,203,7.3453
1981,10,2,3,160,6.8651
1981,10,2,4,141,4.8117
1981,10,2,5,117,5.4418
1981,10,3,1,202,10.0107
1981,10,3,2,204,6.4002
1981,10,3,3,218,7.8552
1981,10,3,4,188,3.5121
1981,10,3,5,116,2.8108
1981,11,1,1,515,0.3572
1981,11,1,2,389,2.5502
1981,11,1,3,327,2.1310
1981,11,1,4,292,3.4419
1981,11,1,5,329,4.9929
1981,11,2,1,218,2.0109
1981,11,2,2,214,3.3412
1981,11,2,3,184,3.5167
1981,11,2,4,154,4.0625
1981,11,2,5,134,4.6689
1981,11,3,1,208,2.8104
1981,11,3,2,211,5.4166
1981,11,3,3,234,4.7717
1981,11,3,4,205,5.9301
1981,11,3,5,136,4.9279
1981,12,1,1,550,-2.6840
1981,12,1,2,411,-0.9766
1981,12,1,3,333,-0.7468
1981,12,1,4,318,-0.7835
1981,12,1,5,346,-1.2404
1981,12,2,1,223,-2.4273
1981,12,2,2,208,-1.0217
1981,12,2,3,184,-0.6789
1981,12,2,4,158,-1.3220
1981,12,2,5,144,-1.8576
1981,12,3,1,203,-3.5200
1981,12,3,2,219,-4.4658
1981,12,3,3,236,-3.2528
1981,12,3,4,206,-2.7638
1981,12,3,5,137,-2.2966
1982,1,1,1,552,-2.1561
1982,1,1,2,402,-0.6921
1982,1,1,3,328,-1.7733
1982,1,1,4,317,-0.7713
1982,1,1,5,334,0.0038
1982,1,2,1,224,-4.6915
1982,1,2,2,192,-6.1080
1982,1,2,3,172,-4.2507
1982,1,2,4,143,-3.0505
1982,1,2,5,138,-1.4584
1982,1,3,1,185,-3.8115
1982,1,3,2,201,-4.4562
1982,1,3,3,208,-5.3105
1982,1,3,4,196,-1.9298
1982,1,3,5,131,-4.1050
1982,2,1,1,687,-7.1079
1982,2,1,2,447,-4.1608
1982,2,1,3,369,-3.3653
1982,2,1,4,354,-2.7366
1982,2,1,5,371,-3.2275
1982,2,2,1,241,-6.5597
1982,2,2,2,201,-5.1960
1982,2,2,3,183,-3.4671
1982,2,2,4,153,-3.3987
1982,2,2,5,142,-2.5529
1982,2,3,1,201,-6.8110
1982,2,3,2,221,-7.9129
1982,2,3,3,230,-6.7077
1982,2,3,4,208,-4.1250
1982,2,3,5,147,-2.7353
1982,3,1,1,719,-2.0476
1982,3,1,2,462,-1.9754
1982,3,1,3,380,-1.0407
1982,3,1,4,356,0.0894
1982,3,1,5,391,0.2646
1982,3,2,1,243,-1.8888
1982,3,2,2,199,0.3988
1982,3,2,3,185,0.6266
1982,3,2,4,160,0.6010
1982,3,2,5,144,0.4538
1982,3,3,1,195,-2.1565
1982,3,3,2,225,-0.8965
1982,3,3,3,233,-0.9536
1982,3,3,4,215,0.3437
1982,3,3,5,149,-0.0315
1982,4,1,1,707,7.1099
1982,4,1,2,474,5.1241
1982,4,1,3,352,3.6944
1982,4,1,4,337,3.3952
1982,4,1,5,374,3.6019
1982,4,2,1,226,6.9699
1982,4,2,2,183,5.7279
1982,4,2,3,166,6.8920
1982,4,2,4,158,4.7895
1982,4,2,5,130,5.0599
1982,4,3,1,184,5.5793
1982,4,3,2,214,5.0099
1982,4,3,3,226,4.4689
1982,4,3,4,204,2.3781
1982,4,3,5,127,2.4571
1982,5,1,1,815,-2.7754
1982,5,1,2,534,-1.3735
1982,5,1,3,417,-1.2868
1982,5,1,4,374,-2.4250
1982,5,1,5,425,-2.5224
1982,5,2,1,234,-3.8970
1982,5,2,2,190,-2.6716
1982,5,2,3,183,-4.7475
1982,5,2,4,175,-3.3009
1982,5,2,5,148,-3.1748
1982,5,3,1,200,-4.7752
1982,5,3,2,237,-3.5214
1982,5,3,3,258,-1.9605
1982,5,3,4,227,-0.3964
1982,5,3,5,144,-0.0971
1982,6,1,1,849,-4.8203
1982,6,1,2,551,-3.5044
1982,6,1,3,423,-2.3676
1982,6,1,4,387,-2.1784
1982,6,1,5,431,-3.0030
1982,6,2,1,236,-3.4311
1982,6,2,2,189,-3.0711
1982,6,2,3,175,-1.8713
1982,6,2,4,177,-2.2613
1982,6,2,5,146,-2.1311
1982,6,3,1,200,-2.2046
1982,6,3,2,238,-0.1654
1982,6,3,3,254,-3.1092
1982,6,3,4,227,-3.3583
1982,6,3,5,150,-4.0335
1982,7,1,1,812,-2.2628
1982,7,1,2,516,-1.8594
1982,7,1,3,419,-1.9337
1982,7,1,4,369,-0.5585
1982,7,1,5,405,-1.2627
1982,7,2,1,237,-1.8659
1982,7,2,2,167,-0.8188
1982,7,2,3,159,-1.6568
1982,7,2,4,165,-2.2911
1982,7,2,5,138,-1.5372
1982,7,3,1,185,-1.1665
1982,7,3,2,218,-0.2112
1982,7,3,3,240,-5.3348
1982,7,3,4,203,-3.2976
1982,7,3,5,137,-4.1270
1982,8,1,1,880,5.3145
1982,8,1,2,600,6.0290
1982,8,1,3,465,6.6086
1982,8,1,4,400,7.0069
1982,8,1,5,435,7.1807
1982,8,2,1,255,8.8216
1982,8,2,2,198,9.3479
1982,8,2,3,173,10.8612
1982,8,2,4,165,10.9427
1982,8,2,5,160,9.7015
1982,8,3,1,199,13.5574
1982,8,3,2,236,11.6377
1982,8,3,3,254,12.8521
1982,8,3,4,227,12.6990
1982,8,3,5,158,12.9886
1982,9,1,1,897,3.8562
1982,9,1,2,635,2.7268
1982,9,1,3,508,3.0193
1982,9,1,4,417,3.7022
1982,9,1,5,454,2.6598
1982,9,2,1,257,2.6541
1982,9,2,2,200,2.3542
1982,9,2,3,173,3.0213
1982,9,2,4,173,1.5322
1982,9,2,5,152,2.3393
1982,9,3,1,197,2.7647
1982,9,3,2,225,1.1437
1982,9,3,3,253,0.3342
1982,9,3,4,225,-0.1515
1982,9,3,5,169,1.2627
1982,10,1,1,825,15.6561
1982,10,1,2,607,13.7388
1982,10,1,3,508,14.4416
1982,10,1,4,387,12.2199
1982,10,1,5,406,13.5609
1982,10,2,1,244,15.3272
1982,10,2,2,189,13.4042
1982,10,2,3,165,12.5147
1982,10,2,4,158,13.1402
1982,10,2,5,139,11.0657
1982,10,3,1,186,14.9449
1982,10,3,2,213,11.9473
1982,10,3,3,224,9.2898
1982,10,3,4,205,8.1666
1982,10,3,5,149,9.5222
1982,11,1,1,911,9.5227
1982,11,1,2,648,9.0974
1982,11,1,3,541,9.3205
1982,11,1,4,407,8.4028
1982,11,1,5,479,6.6442
1982,11,2,1,257,10.5700
1982,11,2,2,209,9.6947
1982,11,2,3,185,7.5849
1982,11,2,4,166,3.0425
1982,11,2,5,147,4.8104
1982,11,3,1,199,9.9841
1982,11,3,2,215,6.7809
1982,11,3,3,242,1.4685
1982,11,3,4,222,0.1601
1982,11,3,5,169,1.2979
1982,12,1,1,907,1.9532
1982,12,1,2,658,1.3803
1982,12,1,3,558,2.8165
1982,12,1,4,420,1.2189
1982,12,1,5,496,2.2285
1982,12,2,1,257,1.3715
1982,12,2,2,212,0.0886
1982,12,2,3,187,0.1557
1982,12,2,4,161,2.1918
1982,12,2,5,146,2.0928
1982,12,3,1,195,-1.3009
1982,12,3,2,210,0.5176
1982,12,3,3,237,2.8169
1982,12,3,4,230,3.4876
1982,12,3,5,174,2.0609
1983,1,1,1,797,11.7429
1983,1,1,2,612,8.3507
1983,1,1,3,513,7.6374
1983,1,1,4,365,7.4759
1983,1,1,5,470,9.1766
1983,1,2,1,246,8.6810
1983,1,2,2,210,5.6489
1983,1,2,3,176,5.5910
1983,1,2,4,143,5.3457
1983,1,2,5,132,5.5869
1983,1,3,1,177,3.5372
1983,1,3,2,169,2.9209
1983,1,3,3,191,3.5294
1983,1,3,4,210,4.9974
1983,1,3,5,158,5.2796
1983,2,1,1,846,4.6355
1983,2,1,2,622,6.6399
1983,2,1,3,554,7.1025
1983,2,1,4,398,5.8730
1983,2,1,5,489,4.2020
1983,2,2,1,260,5.7510
1983,2,2,2,219,5.9060
1983,2,2,3,178,6.4162
1983,2,2,4,155,5.3032
1983,2,2,5,143,2.9517
1983,2,3,1,188,4.5286
1983,2,3,2,182,5.5116
1983,2,3,3,212,4.0822
1983,2,3,4,218,0.6407
1983,2,3,5,179,0.4606
1983,3,1,1,839,2.4325
1983,3,1,2,626,4.2547
1983,3,1,3,561,7.4378
1983,3,1,4,395,6.5992
1983,3,1,5,492,5.3633
1983,3,2,1,258,3.6049
1983,3,2,2,223,5.0714
1983,3,2,3,180,5.8563
1983,3,2,4,155,3.0864
1983,3,2,5,141,2.5668
1983,3,3,1,190,3.4281
1983,3,3,2,179,2.5079
1983,3,3,3,209,2.7087
1983,3,3,4,216,2.6994
1983,3,3,5,176,2.5671
1983,4,1,1,793,6.9574
1983,4,1,2,586,8.3902
1983,4,1,3,505,8.7152
1983,4,1,4,363,8.7539
1983,4,1,5,448,7.8068
1983,4,2,1,247,8.3359
1983,4,2,2,197,7.2048
1983,4,2,3,168,7.6878
1983,4,2,4,141,3.8374
1983,4,2,5,121,4.2015
1983,4,3,1,177,6.4307
1983,4,3,2,163,5.9110
1983,4,3,3,182,6.7700
1983,4,3,4,193,7.1851
1983,4,3,5,156,8.7620
1983,5,1,1,850,9.8333
1983,5,1,2,604,9.1656
1983,5,1,3,538,9.6742
1983,5,1,4,391,10.7104
1983,5,1,5,464,10.8975
1983,5,2,1,264,7.3872
1983,5,2,2,207,6.2297
1983,5,2,3,175,5.0238
1983,5,2,4,154,5.3713
1983,5,2,5,135,7.6302
1983,5,3,1,186,2.8259
1983,5,3,2,180,-1.6509
1983,5,3,3,205,-0.4176
1983,5,3,4,201,0.4455
1983,5,3,5,163,0.6551
1983,6,1,1,863,4.5825
1983,6,1,2,610,5.1486
1983,6,1,3,540,5.7076
1983,6,1,4,403,2.8053
1983,6,1,5,458,4.6866
1983,6,2,1,272,5.8498
1983,6,2,2,211,5.5043
1983,6,2,3,177,7.5166
1983,6,2,4,153,3.9887
1983,6,2,5,134,4.3358
1983,6,3,1,191,4.2112
1983,6,3,2,186,4.5191
1983,6,3,3,205,3.4108
1983,6,3,4,203,3.4381
1983,6,3,5,163,2.6203
1983,7,1,1,819,-5.0027
1983,7,1,2,561,-1.8997
1983,7,1,3,483,0.2780
1983,7,1,4,373,0.4117
1983,7,1,5,378,0.3473
1983,7,2,1,253,-6.1967
1983,7,2,2,190,-1.6317
1983,7,2,3,157,-1.9280
1983,7,2,4,142,0.5223
1983,7,2,5,120,2.1867
1983,7,3,1,173,-6.2181
1983,7,3,2,183,-4.5227
1983,7,3,3,186,-2.6801
1983,7,3,4,182,-1.6454
1983,7,3,5,144,-1.1942
1983,8,1,1,921,-5.2383
1983,8,1,2,596,-3.5562
1983,8,1,3,521,-2.2619
1983,8,1,4,399,-0.3374
1983,8,1,5,403,-0.6070
1983,8,2,1,279,-4.8713
1983,8,2,2,209,-3.8127
1983,8,2,3,182,-2.6557
1983,8,2,4,149,-2.1959
1983,8,2,5,120,0.9534
1983,8,3,1,196,-3.4586
1983,8,3,2,204,-0.6084
1983,8,3,3,205,0.3753
1983,8,3,4,208,3.0195
1983,8,3,5,161,5.2841
1983,9,1,1,935,-0.6377
1983,9,1,2,607,0.8388
1983,9,1,3,525,2.5275
1983,9,1,4,412,0.7157
1983,9,1,5,390,0.9084
1983,9,2,1,281,1.7764
1983,9,2,2,206,3.0549
1983,9,2,3,183,4.4098
1983,9,2,4,157,3.4656
1983,9,2,5,117,1.1811
1983,9,3,1,191,0.7177
1983,9,3,2,209,2.6100
1983,9,3,3,215,1.9128
1983,9,3,4,210,1.1358
1983,9,3,5,167,0.1385
1983,10,1,1,875,-8.8858
1983,10,1,2,562,-6.0614
1983,10,1,3,480,-4.8338
1983,10,1,4,386,-4.1655
1983,10,1,5,346,-2.7355
1983,10,2,1,273,-10.7243
1983,10,2,2,194,-4.2075
1983,10,2,3,173,-4.8292
1983,10,2,4,142,-3.8053
1983,10,2,5,104,-1.3103
1983,10,3,1,187,-7.6980
1983,10,3,2,200,-3.7269
1983,10,3,3,204,-1.3080
1983,10,3,4,190,0.0736
1983,10,3,5,143,0.4748
1983,11,1,1,958,3.7071
1983,11,1,2,631,4.1777
1983,11,1,3,529,4.1575
1983,11,1,4,413,3.0648
1983,11,1,5,396,2.3935
1983,11,2,1,304,6.3016
1983,11,2,2,209,5.4438
1983,11,2,3,181,6.1469
1983,11,2,4,152,4.9717
1983,11,2,5,119,2.5050
1983,11,3,1,200,6.3048
1983,11,3,2,215,4.5640
1983,11,3,3,230,4.7637
1983,11,3,4,205,1.2593
1983,11,3,5,160,-0.1578
1983,12,1,1,972,-3.9193
1983,12,1,2,645,-1.2058
1983,12,1,3,541,-0.4606
1983,12,1,4,428,-0.8315
1983,12,1,5,406,-2.0228
1983,12,2,1,304,-2.8453
1983,12,2,2,211,-1.1772
1983,12,2,3,177,0.1680
1983,12,2,4,148,-0.5135
1983,12,2,5,120,-1.1768
1983,12,3,1,197,-2.3198
1983,12,3,2,208,-1.3497
1983,12,3,3,226,-0.1308
1983,12,3,4,204,-1.9557
1983,12,3,5,157,-0.1402
1984,1,1,1,874,-2.8838
1984,1,1,2,607,-1.4283
1984,1,1,3,511,0.0543
1984,1,1,4,398,0.4730
1984,1,1,5,377,3.2504
1984,1,2,1,279,-6.8656
1984,1,2,2,196,-3.2705
1984,1,2,3,170,-1.7141
1984,1,2,4,138,1.1780
1984,1,2,5,111,1.3149
1984,1,3,1,172,-6.6474
1984,1,3,2,181,-3.4711
1984,1,3,3,202,-3.1337
1984,1,3,4,184,2.8181
1984,1,3,5,152,4.7813
1984,2,1,1,986,-8.0020
1984,2,1,2,643,-6.3953
1984,2,1,3,554,-5.9307
1984,2,1,4,439,-4.3598
1984,2,1,5,408,-4.4470
1984,2,2,1,292,-7.0941
1984,2,2,2,213,-4.1119
1984,2,2,3,174,-5.0611
1984,2,2,4,151,-3.7436
1984,2,2,5,113,-3.2998
1984,2,3,1,185,-4.3791
1984,2,3,2,201,-4.9296
1984,2,3,3,218,-5.3804
1984,2,3,4,206,-2.6914
1984,2,3,5,164,-0.3193
1984,3,1,1,991,-0.1194
1984,3,1,2,655,0.7547
1984,3,1,3,583,0.9351
1984,3,1,4,442,0.6965
1984,3,1,5,416,0.4433
1984,3,2,1,280,0.2808
1984,3,2,2,218,0.2928
1984,3,2,3,173,0.3354
1984,3,2,4,146,0.5900
1984,3,2,5,111,1.5877
1984,3,3,1,178,2.1666
1984,3,3,2,205,1.9203
1984,3,3,3,217,2.8909
1984,3,3,4,212,1.6867
1984,3,3,5,164,-0.6059
1984,4,1,1,934,-3.4400
1984,4,1,2,623,-0.2930
1984,4,1,3,548,0.1180
1984,4,1,4,422,-1.8123
1984,4,1,5,389,-1.2281
1984,4,2,1,251,-0.4536
1984,4,2,2,205,0.7300
1984,4,2,3,165,1.6089
1984,4,2,4,142,0.9285
1984,4,2,5,109,-1.6627
1984,4,3,1,162,-0.6795
1984,4,3,2,182,1.0181
1984,4,3,3,190,-0.5638
1984,4,3,4,189,2.3581
1984,4,3,5,148,1.2128
1984,5,1,1,1049,-6.0129
1984,5,1,2,677,-5.0742
1984,5,1,3,597,-3.8209
1984,5,1,4,460,-3.3930
1984,5,1,5,439,-3.6232
1984,5,2,1,267,-5.4942
1984,5,2,2,218,-4.3739
1984,5,2,3,174,-4.5223
1984,5,2,4,159,-4.7845
1984,5,2,5,127,-4.5123
1984,5,3,1,178,-6.8903
1984,5,3,2,201,-4.9433
1984,5,3,3,221,-4.2481
1984,5,3,4,214,-4.5716
1984,5,3,5,159,-3.2896
1984,6,1,1,1064,1.9071
1984,6,1,2,699,3.1392
1984,6,1,3,612,3.0392
1984,6,1,4,458,2.4158
1984,6,1,5,445,1.3426
1984,6,2,1,281,4.9658
1984,6,2,2,219,3.6028
1984,6,2,3,183,3.1117
1984,6,2,4,154,1.7480
1984,6,2,5,132,2.3835
1984,6,3,1,181,4.5840
1984,6,3,2,209,2.8593
1984,6,3,3,224,2.5546
1984,6,3,4,214,0.9212
1984,6,3,5,169,1.2524
1984,7,1,1,984,-6.7588
1984,7,1,2,638,-4.6498
1984,7,1,3,573,-3.1683
1984,7,1,4,433,-2.6601
1984,7,1,5,388,-1.9344
1984,7,2,1,266,-6.2196
1984,7,2,2,205,-4.0020
1984,7,2,3,174,-3.4358
1984,7,2,4,143,-5.0985
1984,7,2,5,124,-4.8797
1984,7,3,1,166,-3.5349
1984,7,3,2,197,-0.8586
1984,7,3,3,203,-1.3143
1984,7,3,4,196,-2.5128
1984,7,3,5,157,-1.6123
1984,8,1,1,1097,11.7015
1984,8,1,2,728,10.9898
1984,8,1,3,649,10.1094
1984,8,1,4,468,8.3717
1984,8,1,5,419,8.6746
1984,8,2,1,289,15.5460
1984,8,2,2,240,11.9142
1984,8,2,3,200,12.8586
1984,8,2,4,161,10.4607
1984,8,2,5,133,11.5959
1984,8,3,1,190,11.9873
1984,8,3,2,217,11.0835
1984,8,3,3,233,10.1890
1984,8,3,4,218,11.6692
1984,8,3,5,171,10.8649
1984,9,1,1,1095,-2.0154
1984,9,1,2,743,-0.7935
1984,9,1,3,666,-0.3938
1984,9,1,4,485,1.4996
1984,9,1,5,429,1.8561
1984,9,2,1,285,-3.9526
1984,9,2,2,245,-1.0198
1984,9,2,3,202,0.2462
1984,9,2,4,158,0.5476
1984,9,2,5,127,1.9690
1984,9,3,1,195,-3.8202
1984,9,3,2,218,-2.2183
1984,9,3,3,238,-1.6700
1984,9,3,4,214,1.4066
1984,9,3,5,172,3.7476
1984,10,1,1,1025,-4.0877
1984,10,1,2,697,-2.1106
1984,10,1,3,608,-1.5027
1984,10,1,4,460,-1.4016
1984,10,1,5,400,-1.9516
1984,10,2,1,273,-2.6421
1984,10,2,2,231,-1.8567
1984,10,2,3,184,-1.2957
1984,10,2,4,147,-2.1122
1984,10,2,5,112,2.0284
1984,10,3,1,176,-1.5152
1984,10,3,2,199,0.3353
1984,10,3,3,217,0.7696
1984,10,3,4,192,-0.7082
1984,10,3,5,149,0.9616
1984,11,1,1,1106,-4.5147
1984,11,1,2,753,-2.4825
1984,11,1,3,658,-1.9960
1984,11,1,4,485,-1.9395
1984,11,1,5,469,-1.2930
1984,11,2,1,300,-4.6063
1984,11,2,2,233,-2.7755
1984,11,2,3,199,-1.7845
1984,11,2,4,157,-0.7355
1984,11,2,5,121,0.4111
1984,11,3,1,188,-1.8552
1984,11,3,2,216,-1.4334
1984,11,3,3,237,-0.6306
1984,11,3,4,206,0.0382
1984,11,3,5,165,0.2414
1984,12,1,1,1102,0.5761
1984,12,1,2,759,0.4555
1984,12,1,3,672,1.2748
1984,12,1,4,501,0.9769
1984,12,1,5,488,0.8938
1984,12,2,1,298,2.3316
1984,12,2,2,227,2.9079
1984,12,2,3,199,1.7868
1984,12,2,4,158,2.8662
1984,12,2,5,125,1.9298
1984,12,3,1,186,2.3871
1984,12,3,2,216,1.9299
1984,12,3,3,229,2.0942
1984,12,3,4,211,1.9148
1984,12,3,5,169,2.5661
1985,1,1,1,1000,14.9019
1985,1,1,2,708,13.9417
1985,1,1,3,618,12.8139
1985,1,1,4,475,11.8636
1985,1,1,5,483,11.0362
1985,1,2,1,276,14.8767
1985,1,2,2,208,12.5942
1985,1,2,3,190,10.6814
1985,1,2,4,159,10.0345
1985,1,2,5,122,9.1791
1985,1,3,1,179,10.8895
1985,1,3,2,198,9.1473
1985,1,3,3,208,6.9840
1985,1,3,4,195,5.8796
1985,1,3,5,155,5.3617
1985,2,1,1,1072,3.2853
1985,2,1,2,742,3.0038
1985,2,1,3,653,3.7043
1985,2,1,4,524,3.9916
1985,2,1,5,522,4.1103
1985,2,2,1,290,1.8655
1985,2,2,2,209,3.0437
1985,2,2,3,192,2.6146
1985,2,2,4,163,1.5665
1985,2,2,5,134,1.5662
1985,2,3,1,186,0.8723
1985,2,3,2,210,0.9942
1985,2,3,3,221,2.1596
1985,2,3,4,203,1.9339
1985,2,3,5,175,1.6542
1985,3,1,1,1060,-2.2161
1985,3,1,2,762,-2.5329
1985,3,1,3,660,-1.2929
1985,3,1,4,517,-1.0358
1985,3,1,5,528,-0.8191
1985,3,2,1,282,-3.4288
1985,3,2,2,210,-3.2883
1985,3,2,3,190,-1.7987
1985,3,2,4,161,0.2182
1985,3,2,5,136,1.4896
1985,3,3,1,185,0.2758
1985,3,3,2,204,-1.6630
1985,3,3,3,224,-0.0040
1985,3,3,4,203,1.5502
1985,3,3,5,176,1.1313
1985,4,1,1,970,-1.0775
1985,4,1,2,700,-1.6580
1985,4,1,3,591,-1.1068
1985,4,1,4,483,-0.2459
1985,4,1,5,498,-1.5240
1985,4,2,1,264,-1.9161
1985,4,2,2,196,-2.5549
1985,4,2,3,175,-1.7189
1985,4,2,4,152,-0.9211
1985,4,2,5,125,-0.4606
1985,4,3,1,179,-0.4649
1985,4,3,2,186,-1.5965
1985,4,3,3,203,-1.3730
1985,4,3,4,187,1.0061
1985,4,3,5,157,1.5507
1985,5,1,1,1053,3.9587
1985,5,1,2,729,2.5007
1985,5,1,3,624,3.3233
1985,5,1,4,521,2.6860
1985,5,1,5,571,1.7724
1985,5,2,1,281,3.6964
1985,5,2,2,209,4.1557
1985,5,2,3,188,4.4008
1985,5,2,4,162,4.2013
1985,5,2,5,143,2.6049
1985,5,3,1,193,7.3633
1985,5,3,2,208,6.9811
1985,5,3,3,213,6.3369
1985,5,3,4,212,5.4746
1985,5,3,5,172,4.4412
1985,6,1,1,1035,0.5869
1985,6,1,2,732,0.1212
1985,6,1,3,616,0.7958
1985,6,1,4,518,0.8742
1985,6,1,5,575,0.6776
1985,6,2,1,283,0.9305
1985,6,2,2,207,1.1333
1985,6,2,3,189,1.5616
1985,6,2,4,165,1.3639
1985,6,2,5,141,0.2072
1985,6,3,1,194,1.4048
1985,6,3,2,213,2.4233
1985,6,3,3,221,2.0166
1985,6,3,4,212,1.6262
1985,6,3,5,176,2.8136
1985,7,1,1,944,1.7491
1985,7,1,2,671,2.9776
1985,7,1,3,575,2.8870
1985,7,1,4,474,2.4409
1985,7,1,5,492,2.3032
1985,7,2,1,279,3.0039
1985,7,2,2,196,2.8998
1985,7,2,3,177,2.7602
1985,7,2,4,160,0.9902
1985,7,2,5,129,3.2971
1985,7,3,1,184,-1.3155
1985,7,3,2,193,0.4764
1985,7,3,3,195,-1.5640
1985,7,3,4,199,-1.4217
1985,7,3,5,156,-1.1676
1985,8,1,1,1041,-1.1904
1985,8,1,2,715,-1.0725
1985,8,1,3,617,-0.6941
1985,8,1,4,516,-0.1226
1985,8,1,5,508,0.1250
1985,8,2,1,297,-2.5673
1985,8,2,2,223,-1.2971
1985,8,2,3,195,-0.5353
1985,8,2,4,163,1.0519
1985,8,2,5,133,0.8849
1985,8,3,1,198,-1.0023
1985,8,3,2,218,-1.2783
1985,8,3,3,217,-0.4466
1985,8,3,4,221,0.5540
1985,8,3,5,171,0.5273
1985,9,1,1,1051,-6.7435
1985,9,1,2,707,-5.4377
1985,9,1,3,609,-5.2860
1985,9,1,4,504,-4.9732
1985,9,1,5,510,-3.5635
1985,9,2,1,304,-7.2490
1985,9,2,2,220,-6.5090
1985,9,2,3,201,-4.8755
1985,9,2,4,168,-4.5527
1985,9,2,5,132,-3.7935
1985,9,3,1,197,-4.7118
1985,9,3,2,217,-3.0857
1985,9,3,3,217,-4.6133
1985,9,3,4,216,-3.3101
1985,9,3,5,170,-2.8886
1985,10,1,1,950,1.8001
1985,10,1,2,634,2.2456
1985,10,1,3,563,2.4937
1985,10,1,4,456,2.4446
1985,10,1,5,477,1.6906
1985,10,2,1,283,4.3080
1985,10,2,2,212,2.2106
1985,10,2,3,194,3.2432
1985,10,2,4,150,3.1592
1985,10,2,5,115,3.0184
1985,10,3,1,183,4.2239
1985,10,3,2,205,3.8163
1985,10,3,3,208,3.1290
1985,10,3,4,196,4.6035
1985,10,3,5,143,5.4670
1985,11,1,1,1011,6.1230
1985,11,1,2,708,6.6614
1985,11,1,3,596,6.3905
1985,11,1,4,477,5.3121
1985,11,1,5,546,5.1502
1985,11,2,1,289,8.6668
1985,11,2,2,221,7.5064
1985,11,2,3,218,8.1503
1985,11,2,4,163,6.6646
1985,11,2,5,131,5.3620
1985,11,3,1,192,8.9341
1985,11,3,2,219,8.2339
1985,11,3,3,224,6.4962
1985,11,3,4,213,4.8370
1985,11,3,5,167,4.1295
1985,12,1,1,994,4.0202
1985,12,1,2,708,4.8735
1985,12,1,3,599,3.7380
1985,12,1,4,484,3.0669
1985,12,1,5,565,1.0854
1985,12,2,1,288,4.5669
1985,12,2,2,225,4.9169
1985,12,2,3,203,4.1366
1985,12,2,4,161,4.0550
1985,12,2,5,129,2.1725
1985,12,3,1,194,3.8534
1985,12,3,2,219,5.7511
1985,12,3,3,227,5.2019
1985,12,3,4,213,4.4151
1985,12,3,5,167,1.8888
1986,1,1,1,886,2.4945
1986,1,1,2,651,1.8947
1986,1,1,3,560,2.3876
1986,1,1,4,451,1.8177
1986,1,1,5,509,2.9487
1986,1,2,1,267,2.4459
1986,1,2,2,216,0.1590
1986,1,2,3,185,0.9832
1986,1,2,4,144,1.1342
1986,1,2,5,118,0.7058
1986,1,3,1,172,0.9311
1986,1,3,2,195,1.4916
1986,1,3,3,204,1.8411
1986,1,3,4,193,-0.8031
1986,1,3,5,150,0.4094
1986,2,1,1,976,5.6323
1986,2,1,2,695,5.7699
1986,2,1,3,629,6.4534
1986,2,1,4,488,6.4684
1986,2,1,5,549,4.8382
1986,2,2,1,279,6.5620
1986,2,2,2,231,7.0977
1986,2,2,3,198,6.9519
1986,2,2,4,159,7.9664
1986,2,2,5,128,5.0451
1986,2,3,1,180,8.3907
1986,2,3,2,204,9.1826
1986,2,3,3,225,8.9331
1986,2,3,4,212,7.1134
1986,2,3,5,168,6.1216
1986,3,1,1,973,3.6794
1986,3,1,2,685,4.4377
1986,3,1,3,631,4.0779
1986,3,1,4,507,4.1045
1986,3,1,5,557,4.2682
1986,3,2,1,281,5.0220
1986,3,2,2,224,5.5411
1986,3,2,3,203,5.7049
1986,3,2,4,158,6.1267
1986,3,2,5,128,5.2688
1986,3,3,1,182,5.8755
1986,3,3,2,209,5.3041
1986,3,3,3,227,5.3693
1986,3,3,4,208,5.0836
1986,3,3,5,170,4.4353
1986,4,1,1,866,2.2735
1986,4,1,2,632,0.8023
1986,4,1,3,599,1.5316
1986,4,1,4,468,1.6088
1986,4,1,5,529,2.2547
1986,4,2,1,261,3.3890
1986,4,2,2,206,1.5612
1986,4,2,3,177,1.1905
1986,4,2,4,147,0.7633
1986,4,2,5,109,-1.0471
1986,4,3,1,173,1.1371
1986,4,3,2,195,-0.1243
1986,4,3,3,202,-0.8563
1986,4,3,4,184,-1.2661
1986,4,3,5,146,-2.6671
1986,5,1,1,908,4.4038
1986,5,1,2,688,3.7579
1986,5,1,3,631,3.4651
1986,5,1,4,530,5.2759
1986,5,1,5,611,4.9605
1986,5,2,1,292,3.6328
1986,5,2,2,231,2.7069
1986,5,2,3,197,4.6206
1986,5,2,4,164,5.1937
1986,5,2,5,128,2.1490
1986,5,3,1,193,7.9265
1986,5,3,2,217,5.7106
1986,5,3,3,227,6.0272
1986,5,3,4,201,5.2599
1986,5,3,5,163,4.9566
1986,6,1,1,918,0.7008
1986,6,1,2,700,-0.9110
1986,6,1,3,620,-0.3567
1986,6,1,4,531,1.3890
1986,6,1,5,612,1.7607
1986,6,2,1,290,-0.3992
1986,6,2,2,258,-0.1506
1986,6,2,3,205,0.6691
1986,6,2,4,169,2.5085
1986,6,2,5,127,-1.7018
1986,6,3,1,196,2.0387
1986,6,3,2,223,2.8057
1986,6,3,3,229,2.2060
1986,6,3,4,202,2.0122
1986,6,3,5,166,0.8945
1986,7,1,1,829,-10.4934
1986,7,1,2,638,-9.4143
