year,month,rank_ME,rank_EMq_12,nstocks,ret_vw
2000,4,3,3,455,2.5356
2000,4,3,4,525,-2.0540
2000,4,3,5,688,-5.5133
2000,5,1,1,1284,-4.0782
2000,5,1,2,1083,-3.6903
2000,5,1,3,915,-4.3912
2000,5,1,4,849,-6.5038
2000,5,1,5,1004,-11.5898
2000,5,2,1,392,-1.8500
2000,5,2,2,487,-1.0339
2000,5,2,3,511,-0.2120
2000,5,2,4,504,-2.4280
2000,5,2,5,638,-8.8634
2000,5,3,1,232,0.0444
2000,5,3,2,376,1.7127
2000,5,3,3,468,0.0886
2000,5,3,4,537,-2.2654
2000,5,3,5,719,-4.8823
2000,6,1,1,1270,5.1600
2000,6,1,2,1071,8.6596
2000,6,1,3,895,12.3225
2000,6,1,4,849,13.2009
2000,6,1,5,994,18.6362
2000,6,2,1,399,0.2390
2000,6,2,2,499,2.1864
2000,6,2,3,491,4.2562
2000,6,2,4,492,5.1082
2000,6,2,5,637,17.7588
2000,6,3,1,228,-3.7955
2000,6,3,2,370,-3.3049
2000,6,3,3,464,-5.0579
2000,6,3,4,536,-4.1358
2000,6,3,5,723,8.4640
2000,7,1,1,1160,0.5341
2000,7,1,2,1020,-0.6134
2000,7,1,3,835,-1.9060
2000,7,1,4,787,-3.3264
2000,7,1,5,899,-6.5343
2000,7,2,1,376,2.0448
2000,7,2,2,473,1.8786
2000,7,2,3,468,-0.0809
2000,7,2,4,467,-1.5474
2000,7,2,5,594,-9.3676
2000,7,3,1,214,-1.0133
2000,7,3,2,349,0.7584
2000,7,3,3,432,0.5625
2000,7,3,4,507,-1.9373
2000,7,3,5,692,-3.1462
2000,8,1,1,1173,5.3920
2000,8,1,2,1053,6.7157
2000,8,1,3,884,7.5201
2000,8,1,4,834,9.1997
2000,8,1,5,948,9.2026
2000,8,2,1,391,6.0256
2000,8,2,2,492,6.6578
2000,8,2,3,474,6.7386
2000,8,2,4,478,8.9229
2000,8,2,5,627,10.5050
2000,8,3,1,214,4.4706
2000,8,3,2,356,4.6516
2000,8,3,3,445,3.8533
2000,8,3,4,517,4.0224
2000,8,3,5,726,7.1986
2000,9,1,1,1169,-1.2508
2000,9,1,2,1021,-1.8636
2000,9,1,3,890,-1.6764
2000,9,1,4,832,-0.8536
2000,9,1,5,945,-4.5233
2000,9,2,1,392,-1.5014
2000,9,2,2,492,-2.3727
2000,9,2,3,467,-0.2503
2000,9,2,4,472,-0.7893
2000,9,2,5,634,-4.2255
2000,9,3,1,211,1.4032
2000,9,3,2,353,1.2211
2000,9,3,3,430,2.7211
2000,9,3,4,514,-1.1605
2000,9,3,5,730,-8.0290
2000,10,1,1,1095,-5.0583
2000,10,1,2,964,-5.4431
2000,10,1,3,849,-6.7996
2000,10,1,4,802,-8.8873
2000,10,1,5,865,-7.9736
2000,10,2,1,385,0.1544
2000,10,2,2,474,0.0870
2000,10,2,3,443,0.3924
2000,10,2,4,464,-0.9991
2000,10,2,5,615,-7.0899
2000,10,3,1,202,9.7849
2000,10,3,2,335,5.6689
2000,10,3,3,414,6.8217
2000,10,3,4,504,2.4774
2000,10,3,5,705,-3.0433
2000,11,1,1,1099,-3.2724
2000,11,1,2,971,-6.1620
2000,11,1,3,856,-8.8900
2000,11,1,4,804,-10.9218
2000,11,1,5,886,-14.2712
2000,11,2,1,395,-2.1989
2000,11,2,2,474,-0.7813
2000,11,2,3,451,-2.0914
2000,11,2,4,481,-6.4263
2000,11,2,5,636,-18.5149
2000,11,3,1,210,-0.6578
2000,11,3,2,345,-0.7230
2000,11,3,3,431,-0.1524
2000,11,3,4,515,-2.6961
2000,11,3,5,723,-12.0903
2000,12,1,1,1110,3.5080
2000,12,1,2,977,1.2086
2000,12,1,3,854,3.1804
2000,12,1,4,792,0.4642
2000,12,1,5,874,-2.5443
2000,12,2,1,409,10.0024
2000,12,2,2,485,9.8280
2000,12,2,3,462,10.6602
2000,12,2,4,493,10.6612
2000,12,2,5,625,6.4315
2000,12,3,1,210,5.1490
2000,12,3,2,348,6.0698
2000,12,3,3,443,3.1396
2000,12,3,4,520,3.0388
2000,12,3,5,721,-2.3060
2001,1,1,1,1066,13.5148
2001,1,1,2,955,13.6847
2001,1,1,3,828,13.9480
2001,1,1,4,753,15.9954
2001,1,1,5,820,19.7163
2001,1,2,1,405,9.2192
2001,1,2,2,483,5.1475
2001,1,2,3,467,3.5345
2001,1,2,4,472,4.4171
2001,1,2,5,598,9.8382
2001,1,3,1,205,5.1769
2001,1,3,2,333,1.8259
2001,1,3,3,435,0.5574
2001,1,3,4,515,1.4361
2001,1,3,5,705,5.3733
2001,2,1,1,1087,0.1516
2001,2,1,2,973,0.0348
2001,2,1,3,833,-3.2121
2001,2,1,4,770,-7.0401
2001,2,1,5,849,-10.3004
2001,2,2,1,410,-0.5211
2001,2,2,2,482,0.6362
2001,2,2,3,474,-0.9576
2001,2,2,4,486,-2.9111
2001,2,2,5,621,-15.0797
2001,2,3,1,210,-0.4970
2001,2,3,2,347,1.1364
2001,2,3,3,443,-0.4573
2001,2,3,4,529,-2.6248
2001,2,3,5,707,-13.5978
2001,3,1,1,1100,-1.2294
2001,3,1,2,976,-1.8163
2001,3,1,3,829,-1.4850
2001,3,1,4,734,-2.9531
2001,3,1,5,835,-5.5917
2001,3,2,1,416,-2.8320
2001,3,2,2,492,-1.1714
2001,3,2,3,475,-1.6766
2001,3,2,4,476,-2.8310
2001,3,2,5,608,-7.3046
2001,3,3,1,208,-1.3411
2001,3,3,2,346,-1.8926
2001,3,3,3,440,-3.3817
2001,3,3,4,531,-3.9066
2001,3,3,5,682,-9.6025
2001,4,1,1,1090,5.6758
2001,4,1,2,930,7.3044
2001,4,1,3,779,8.0463
2001,4,1,4,693,6.8562
2001,4,1,5,764,5.6054
2001,4,2,1,410,6.2769
2001,4,2,2,496,7.6066
2001,4,2,3,460,7.6379
2001,4,2,4,476,9.0698
2001,4,2,5,557,10.6652
2001,4,3,1,208,8.8139
2001,4,3,2,338,7.0592
2001,4,3,3,428,6.0906
2001,4,3,4,511,5.3459
2001,4,3,5,652,10.9415
2001,5,1,1,1129,11.8534
2001,5,1,2,954,11.6087
2001,5,1,3,808,11.8000
2001,5,1,4,737,10.9590
2001,5,1,5,801,10.9889
2001,5,2,1,416,3.8372
2001,5,2,2,504,4.3940
2001,5,2,3,467,3.8469
2001,5,2,4,499,3.4914
2001,5,2,5,564,3.7264
2001,5,3,1,217,1.1363
2001,5,3,2,350,1.2464
2001,5,3,3,445,0.8783
2001,5,3,4,524,1.4324
2001,5,3,5,651,-0.4624
2001,6,1,1,1117,2.4133
2001,6,1,2,946,3.2645
2001,6,1,3,807,2.6438
2001,6,1,4,736,1.8371
2001,6,1,5,782,1.9286
2001,6,2,1,411,2.0526
2001,6,2,2,508,4.8099
2001,6,2,3,470,4.7632
2001,6,2,4,494,3.4335
2001,6,2,5,563,6.1897
2001,6,3,1,214,-2.0127
2001,6,3,2,355,-2.5679
2001,6,3,3,444,-2.3292
2001,6,3,4,523,-3.6134
2001,6,3,5,648,-2.3784
2001,7,1,1,1062,0.2781
2001,7,1,2,894,0.2360
2001,7,1,3,758,-0.9698
2001,7,1,4,680,-1.9309
2001,7,1,5,685,-2.5466
2001,7,2,1,396,-1.2207
2001,7,2,2,488,-2.3972
2001,7,2,3,477,-2.8742
2001,7,2,4,479,-4.2304
2001,7,2,5,535,-8.6327
2001,7,3,1,205,0.2063
2001,7,3,2,337,0.6137
2001,7,3,3,434,1.6305
2001,7,3,4,518,0.3098
2001,7,3,5,600,-2.7152
2001,8,1,1,1097,-1.7263
2001,8,1,2,926,-0.4216
2001,8,1,3,768,-0.7569
2001,8,1,4,692,-2.7747
2001,8,1,5,774,-3.9689
2001,8,2,1,402,-1.2551
2001,8,2,2,511,-0.9796
2001,8,2,3,498,-2.2970
2001,8,2,4,494,-2.8978
2001,8,2,5,575,-5.8260
2001,8,3,1,208,-1.9602
2001,8,3,2,343,-2.0997
2001,8,3,3,448,-3.4667
2001,8,3,4,536,-3.4837
2001,8,3,5,612,-8.3086
2001,9,1,1,1092,-13.1266
2001,9,1,2,930,-10.7672
2001,9,1,3,760,-10.9932
2001,9,1,4,673,-11.1192
2001,9,1,5,756,-12.6302
2001,9,2,1,407,-16.4233
2001,9,2,2,511,-15.5786
2001,9,2,3,488,-14.7141
2001,9,2,4,496,-14.4094
2001,9,2,5,573,-17.0367
2001,9,3,1,202,-13.6850
2001,9,3,2,348,-9.7026
2001,9,3,3,446,-5.4683
2001,9,3,4,530,-8.4253
2001,9,3,5,596,-9.6070
2001,10,1,1,1080,5.8873
2001,10,1,2,904,5.0927
2001,10,1,3,740,5.7674
2001,10,1,4,642,6.7483
2001,10,1,5,710,8.1474
2001,10,2,1,395,8.2088
2001,10,2,2,513,5.8810
2001,10,2,3,476,5.6488
2001,10,2,4,486,6.7686
2001,10,2,5,550,8.6867
2001,10,3,1,200,3.3161
2001,10,3,2,338,2.2361
2001,10,3,3,443,-1.4274
2001,10,3,4,514,1.3544
2001,10,3,5,564,5.2934
2001,11,1,1,1109,7.1901
2001,11,1,2,926,5.3983
2001,11,1,3,765,4.9663
2001,11,1,4,657,5.2738
2001,11,1,5,768,7.2455
2001,11,2,1,402,8.3578
2001,11,2,2,517,8.9982
2001,11,2,3,484,7.8395
2001,11,2,4,497,6.9460
2001,11,2,5,562,10.3438
2001,11,3,1,210,4.5569
2001,11,3,2,348,4.9941
2001,11,3,3,454,5.1483
2001,11,3,4,518,5.9269
2001,11,3,5,563,9.5207
2001,12,1,1,1104,8.0339
2001,12,1,2,913,6.5939
2001,12,1,3,754,5.4174
2001,12,1,4,654,5.6177
2001,12,1,5,763,6.4224
2001,12,2,1,393,7.3648
2001,12,2,2,508,7.4971
2001,12,2,3,489,7.4235
2001,12,2,4,489,6.3862
2001,12,2,5,559,6.4308
2001,12,3,1,206,5.4428
2001,12,3,2,345,2.9809
2001,12,3,3,451,2.5557
2001,12,3,4,516,2.1575
2001,12,3,5,557,0.2216
2002,1,1,1,1052,4.0874
2002,1,1,2,848,2.7068
2002,1,1,3,713,1.8209
2002,1,1,4,612,1.0973
2002,1,1,5,727,0.8644
2002,1,2,1,373,0.8068
2002,1,2,2,480,2.6036
2002,1,2,3,463,0.8888
2002,1,2,4,471,-0.7205
2002,1,2,5,542,-3.4437
2002,1,3,1,199,-1.6859
2002,1,3,2,322,-0.0028
2002,1,3,3,423,-0.6526
2002,1,3,4,492,0.6759
2002,1,3,5,529,-1.0537
2002,2,1,1,1073,-0.2289
2002,2,1,2,859,-1.8143
2002,2,1,3,721,-1.0796
2002,2,1,4,631,-3.2769
2002,2,1,5,774,-5.4444
2002,2,2,1,381,1.0550
2002,2,2,2,483,1.2523
2002,2,2,3,475,0.8184
2002,2,2,4,491,-1.1375
2002,2,2,5,552,-6.8340
2002,2,3,1,214,1.3470
2002,2,3,2,338,1.4778
2002,2,3,3,435,0.4016
2002,2,3,4,498,0.4348
2002,2,3,5,526,-3.5083
2002,3,1,1,1064,10.8903
2002,3,1,2,841,11.0635
2002,3,1,3,712,10.9412
2002,3,1,4,619,9.8818
2002,3,1,5,766,8.7942
2002,3,2,1,375,9.4470
2002,3,2,2,476,9.1023
2002,3,2,3,470,8.9165
2002,3,2,4,491,7.9401
2002,3,2,5,544,10.0051
2002,3,3,1,210,6.8305
2002,3,3,2,344,4.8209
2002,3,3,3,432,3.4918
2002,3,3,4,496,4.1317
2002,3,3,5,523,2.8172
2002,4,1,1,1004,5.8446
2002,4,1,2,803,7.0731
2002,4,1,3,684,5.2939
2002,4,1,4,591,3.1788
2002,4,1,5,714,1.1277
2002,4,2,1,347,3.4823
2002,4,2,2,457,3.7818
2002,4,2,3,448,3.8645
2002,4,2,4,469,2.1507
2002,4,2,5,523,-3.9930
2002,4,3,1,202,-1.5229
2002,4,3,2,326,-3.4668
2002,4,3,3,403,-6.6019
2002,4,3,4,478,-2.9331
2002,4,3,5,505,-8.0975
2002,5,1,1,1042,-0.8692
2002,5,1,2,827,-1.4138
2002,5,1,3,695,-0.7851
2002,5,1,4,627,-1.8977
2002,5,1,5,796,-2.5886
2002,5,2,1,353,-4.6287
2002,5,2,2,468,-4.0334
2002,5,2,3,469,-4.0286
2002,5,2,4,480,-3.9380
2002,5,2,5,556,-4.8857
2002,5,3,1,231,-1.4342
2002,5,3,2,352,1.1136
2002,5,3,3,433,1.3478
2002,5,3,4,502,-0.1371
2002,5,3,5,521,-2.2460
2002,6,1,1,1038,-0.7424
2002,6,1,2,838,-1.4719
2002,6,1,3,688,-2.1909
2002,6,1,4,628,-1.5804
2002,6,1,5,789,-4.8962
2002,6,2,1,356,-2.0768
2002,6,2,2,463,-3.5032
2002,6,2,3,453,-3.9499
2002,6,2,4,464,-4.5348
2002,6,2,5,560,-8.2419
2002,6,3,1,231,-4.7538
2002,6,3,2,350,-8.4470
2002,6,3,3,436,-6.1625
2002,6,3,4,491,-4.8152
2002,6,3,5,516,-9.7024
2002,7,1,1,970,-12.5699
2002,7,1,2,775,-13.3268
2002,7,1,3,643,-14.6971
2002,7,1,4,575,-15.3473
2002,7,1,5,719,-16.0352
2002,7,2,1,341,-15.9521
2002,7,2,2,435,-15.9510
2002,7,2,3,427,-15.5824
2002,7,2,4,434,-14.8387
2002,7,2,5,510,-17.4365
2002,7,3,1,235,-10.8514
2002,7,3,2,336,-9.0310
2002,7,3,3,418,-8.5144
2002,7,3,4,471,-7.6558
2002,7,3,5,474,-6.4772
2002,8,1,1,1007,-2.0497
2002,8,1,2,816,-2.5732
2002,8,1,3,673,-0.5061
2002,8,1,4,607,-0.8444
2002,8,1,5,785,-1.4482
2002,8,2,1,365,1.0026
2002,8,2,2,452,0.1812
2002,8,2,3,444,0.4853
2002,8,2,4,444,0.1115
2002,8,2,5,518,0.6345
2002,8,3,1,251,1.7245
2002,8,3,2,354,0.7773
2002,8,3,3,439,-0.6573
2002,8,3,4,488,-0.0521
2002,8,3,5,505,0.1112
2002,9,1,1,1011,-6.3993
2002,9,1,2,793,-7.0880
2002,9,1,3,665,-7.8618
2002,9,1,4,597,-9.4027
2002,9,1,5,782,-9.0744
2002,9,2,1,369,-5.6291
2002,9,2,2,447,-6.9496
2002,9,2,3,439,-6.5106
2002,9,2,4,438,-5.8240
2002,9,2,5,510,-8.3952
2002,9,3,1,259,-10.0881
2002,9,3,2,364,-12.2068
2002,9,3,3,445,-10.9894
2002,9,3,4,497,-9.3762
2002,9,3,5,498,-9.8066
2002,10,1,1,994,2.5629
2002,10,1,2,746,0.3688
2002,10,1,3,624,0.2077
2002,10,1,4,570,2.3926
2002,10,1,5,750,3.4757
2002,10,2,1,357,1.1349
2002,10,2,2,423,1.1484
2002,10,2,3,426,2.3549
2002,10,2,4,414,4.5184
2002,10,2,5,499,6.5675
2002,10,3,1,259,7.2962
2002,10,3,2,351,7.6085
2002,10,3,3,435,7.1511
2002,10,3,4,483,5.6042
2002,10,3,5,485,9.2985
2002,11,1,1,1037,8.6166
2002,11,1,2,771,6.1180
2002,11,1,3,650,7.2976
2002,11,1,4,591,8.0684
2002,11,1,5,788,12.7280
2002,11,2,1,376,6.4337
2002,11,2,2,433,6.3945
2002,11,2,3,438,6.8694
2002,11,2,4,427,5.5172
2002,11,2,5,515,12.5861
2002,11,3,1,265,5.7255
2002,11,3,2,370,5.9235
2002,11,3,3,457,5.8894
2002,11,3,4,494,4.4656
2002,11,3,5,502,7.3869
2002,12,1,1,1039,-1.7323
2002,12,1,2,762,-1.6538
2002,12,1,3,648,-1.7106
2002,12,1,4,587,-3.7003
2002,12,1,5,798,-6.5971
2002,12,2,1,377,-3.7476
2002,12,2,2,427,-2.7542
2002,12,2,3,427,-3.7749
2002,12,2,4,428,-4.9544
2002,12,2,5,515,-8.5116
2002,12,3,1,264,-1.6862
2002,12,3,2,372,-2.4409
2002,12,3,3,459,-4.6367
2002,12,3,4,504,-4.3670
2002,12,3,5,491,-8.1652
2003,1,1,1,1017,-1.6639
2003,1,1,2,727,-3.2225
2003,1,1,3,623,-3.1870
2003,1,1,4,556,-1.5305
2003,1,1,5,764,-0.3423
2003,1,2,1,362,-4.0033
2003,1,2,2,412,-3.5225
2003,1,2,3,410,-4.6233
2003,1,2,4,402,-2.8505
2003,1,2,5,473,-2.2779
2003,1,3,1,248,-5.0297
2003,1,3,2,366,-4.0874
2003,1,3,3,447,-3.6559
2003,1,3,4,491,-2.7513
2003,1,3,5,475,-2.0415
2003,2,1,1,1042,-2.7356
2003,2,1,2,760,-4.3039
2003,2,1,3,647,-4.6409
2003,2,1,4,590,-4.0083
2003,2,1,5,811,-4.3825
2003,2,2,1,378,-3.9827
2003,2,2,2,425,-4.1940
2003,2,2,3,416,-3.5645
2003,2,2,4,408,-3.8309
2003,2,2,5,469,-3.6055
2003,2,3,1,255,-3.9474
2003,2,3,2,375,-4.3236
2003,2,3,3,453,-2.3006
2003,2,3,4,495,-1.5356
2003,2,3,5,487,0.3789
2003,3,1,1,1040,-0.1343
2003,3,1,2,769,1.4590
2003,3,1,3,642,0.0640
2003,3,1,4,606,0.6863
2003,3,1,5,792,0.8966
2003,3,2,1,379,2.0599
2003,3,2,2,426,0.8731
2003,3,2,3,422,1.0038
2003,3,2,4,420,2.1716
2003,3,2,5,471,1.7612
2003,3,3,1,251,-1.4875
2003,3,3,2,378,-1.4187
2003,3,3,3,452,1.1640
2003,3,3,4,489,1.4473
2003,3,3,5,487,2.6044
2003,4,1,1,997,9.1408
2003,4,1,2,746,8.8967
2003,4,1,3,620,7.7231
2003,4,1,4,574,9.6922
2003,4,1,5,738,10.5651
2003,4,2,1,372,8.6338
2003,4,2,2,404,9.7779
2003,4,2,3,398,9.3379
2003,4,2,4,397,10.1932
2003,4,2,5,439,12.1676
2003,4,3,1,230,7.1587
2003,4,3,2,364,7.7103
2003,4,3,3,431,5.9521
2003,4,3,4,462,6.8120
2003,4,3,5,460,7.2705
2003,5,1,1,1046,11.2418
2003,5,1,2,779,9.2967
2003,5,1,3,659,10.9260
2003,5,1,4,607,10.6356
2003,5,1,5,798,13.1427
2003,5,2,1,391,9.3837
2003,5,2,2,412,10.5019
2003,5,2,3,404,8.3896
2003,5,2,4,411,10.0167
2003,5,2,5,458,12.0449
2003,5,3,1,239,10.5171
2003,5,3,2,368,9.4895
2003,5,3,3,447,8.2715
2003,5,3,4,468,5.4729
2003,5,3,5,467,4.1615
2003,6,1,1,1039,5.6696
2003,6,1,2,783,5.9890
2003,6,1,3,655,5.9578
2003,6,1,4,606,5.5981
2003,6,1,5,816,7.7661
2003,6,2,1,388,3.6572
2003,6,2,2,408,3.6646
2003,6,2,3,412,3.0827
2003,6,2,4,421,1.9277
2003,6,2,5,463,1.6998
2003,6,3,1,241,3.0892
2003,6,3,2,368,2.1237
2003,6,3,3,443,1.5169
2003,6,3,4,466,0.7112
2003,6,3,5,472,1.2668
2003,7,1,1,983,8.5174
2003,7,1,2,761,6.4711
2003,7,1,3,635,8.0691
2003,7,1,4,571,9.0320
2003,7,1,5,757,9.6310
2003,7,2,1,367,4.3242
2003,7,2,2,386,4.6793
2003,7,2,3,391,5.7436
2003,7,2,4,395,6.1710
2003,7,2,5,433,6.7394
2003,7,3,1,216,-1.9122
2003,7,3,2,332,-1.0875
2003,7,3,3,416,1.7283
2003,7,3,4,440,1.7928
2003,7,3,5,449,2.3801
2003,8,1,1,992,5.1909
2003,8,1,2,809,3.7966
2003,8,1,3,667,3.7176
2003,8,1,4,609,4.9392
2003,8,1,5,845,5.7302
2003,8,2,1,371,6.0951
2003,8,2,2,397,5.7441
2003,8,2,3,406,4.9741
2003,8,2,4,411,6.0167
2003,8,2,5,446,7.0299
2003,8,3,1,226,4.6669
2003,8,3,2,344,3.0130
2003,8,3,3,427,4.0630
2003,8,3,4,453,4.4806
2003,8,3,5,463,1.7893
2003,9,1,1,977,1.1689
2003,9,1,2,803,0.4906
2003,9,1,3,667,1.0942
2003,9,1,4,616,0.2903
2003,9,1,5,848,1.0270
2003,9,2,1,364,-1.6709
2003,9,2,2,394,-2.2922
2003,9,2,3,407,-2.9225
2003,9,2,4,411,-3.4951
2003,9,2,5,456,-4.6376
2003,9,3,1,228,-0.7524
2003,9,3,2,345,-1.7218
2003,9,3,3,421,-2.1096
2003,9,3,4,448,-1.8998
2003,9,3,5,461,-1.7433
2003,10,1,1,923,10.7417
2003,10,1,2,772,9.2829
2003,10,1,3,636,8.5370
2003,10,1,4,595,9.4309
2003,10,1,5,822,9.9150
2003,10,2,1,348,8.6493
2003,10,2,2,379,8.0097
2003,10,2,3,398,7.6668
2003,10,2,4,394,8.2853
2003,10,2,5,433,10.5031
2003,10,3,1,208,5.5908
2003,10,3,2,331,6.3278
2003,10,3,3,410,6.0409
2003,10,3,4,435,6.4082
2003,10,3,5,439,4.9812
2003,11,1,1,942,5.6279
2003,11,1,2,785,5.2613
2003,11,1,3,656,5.3462
2003,11,1,4,629,3.9063
2003,11,1,5,885,4.2998
2003,11,2,1,348,3.6026
2003,11,2,2,391,3.8737
2003,11,2,3,402,3.9526
2003,11,2,4,396,3.5387
2003,11,2,5,452,3.0815
2003,11,3,1,222,2.9961
2003,11,3,2,341,1.7895
2003,11,3,3,412,2.2456
2003,11,3,4,448,1.1527
2003,11,3,5,454,0.5374
2003,12,1,1,926,5.2873
2003,12,1,2,787,4.2708
2003,12,1,3,657,4.7463
2003,12,1,4,644,2.0021
2003,12,1,5,876,1.8446
2003,12,2,1,343,4.2909
2003,12,2,2,380,4.8236
2003,12,2,3,398,3.9849
2003,12,2,4,389,3.4256
2003,12,2,5,459,0.2661
2003,12,3,1,224,7.1678
2003,12,3,2,339,6.5014
2003,12,3,3,413,5.3294
2003,12,3,4,448,4.1374
2003,12,3,5,454,3.8500
2004,1,1,1,869,5.2912
2004,1,1,2,768,4.5854
2004,1,1,3,637,3.9043
2004,1,1,4,638,6.6080
2004,1,1,5,836,6.0651
2004,1,2,1,322,2.3068
2004,1,2,2,368,1.5652
2004,1,2,3,387,2.1760
2004,1,2,4,391,1.9172
2004,1,2,5,447,5.1251
2004,1,3,1,219,1.5508
2004,1,3,2,325,0.5126
2004,1,3,3,398,1.4689
2004,1,3,4,431,0.9254
2004,1,3,5,443,1.9161
2004,2,1,1,875,2.6051
2004,2,1,2,790,2.0478
2004,2,1,3,667,1.4273
2004,2,1,4,671,0.4422
2004,2,1,5,909,-0.0196
2004,2,2,1,322,2.4161
2004,2,2,2,372,2.1713
2004,2,2,3,400,1.9078
2004,2,2,4,401,1.3033
2004,2,2,5,472,-1.5658
2004,2,3,1,236,2.6496
2004,2,3,2,331,2.8481
2004,2,3,3,403,2.3949
2004,2,3,4,446,2.0973
2004,2,3,5,448,-0.3739
2004,3,1,1,864,1.3392
2004,3,1,2,783,1.5067
2004,3,1,3,667,0.1497
2004,3,1,4,663,-0.3797
2004,3,1,5,912,0.4252
2004,3,2,1,319,2.2055
2004,3,2,2,368,1.4712
2004,3,2,3,404,1.3376
2004,3,2,4,402,1.5940
2004,3,2,5,477,-0.1324
2004,3,3,1,239,-0.3909
2004,3,3,2,335,-0.4134
2004,3,3,3,405,-0.7849
2004,3,3,4,442,-1.1922
2004,3,3,5,447,-2.4442
2004,4,1,1,812,-1.8131
2004,4,1,2,760,-1.6762
2004,4,1,3,645,-3.0080
2004,4,1,4,642,-2.4714
2004,4,1,5,903,-5.3960
2004,4,2,1,298,-1.4196
2004,4,2,2,346,-1.1870
2004,4,2,3,390,-1.8059
2004,4,2,4,382,-3.0710
2004,4,2,5,464,-6.2362
2004,4,3,1,237,0.0622
2004,4,3,2,318,-0.3651
2004,4,3,3,387,-0.2562
2004,4,3,4,421,-0.6606
2004,4,3,5,432,-1.1179
2004,5,1,1,817,-0.1733
2004,5,1,2,779,0.5085
2004,5,1,3,674,-0.2969
2004,5,1,4,675,-0.0981
2004,5,1,5,964,-0.1129
2004,5,2,1,297,0.1194
2004,5,2,2,352,0.9775
2004,5,2,3,394,1.1798
2004,5,2,4,398,0.9648
2004,5,2,5,491,3.1876
2004,5,3,1,245,-1.7588
2004,5,3,2,338,-0.0557
2004,5,3,3,390,0.8175
2004,5,3,4,445,1.1339
2004,5,3,5,443,2.3211
2004,6,1,1,799,6.3120
2004,6,1,2,779,4.6643
2004,6,1,3,689,4.5156
2004,6,1,4,677,4.0144
2004,6,1,5,968,3.6449
2004,6,2,1,292,5.6889
2004,6,2,2,358,6.5565
2004,6,2,3,383,6.8109
2004,6,2,4,397,5.6834
2004,6,2,5,488,4.2587
2004,6,3,1,243,4.3574
2004,6,3,2,340,3.5688
2004,6,3,3,395,2.3085
2004,6,3,4,442,1.3557
2004,6,3,5,450,1.5747
2004,7,1,1,730,-3.9782
2004,7,1,2,739,-4.9727
2004,7,1,3,652,-5.3609
2004,7,1,4,639,-6.1515
2004,7,1,5,916,-10.2685
2004,7,2,1,266,-3.0177
2004,7,2,2,346,-4.0784
2004,7,2,3,368,-4.4964
2004,7,2,4,366,-5.2190
2004,7,2,5,472,-10.6456
2004,7,3,1,229,1.1754
2004,7,3,2,325,-1.7476
2004,7,3,3,373,-3.2784
2004,7,3,4,417,-4.1132
2004,7,3,5,437,-5.5027
2004,8,1,1,762,-2.9400
2004,8,1,2,770,-2.4227
2004,8,1,3,684,-1.9321
2004,8,1,4,675,-1.8773
2004,8,1,5,977,-2.1059
2004,8,2,1,280,-1.9148
2004,8,2,2,364,-0.6320
2004,8,2,3,383,-0.9035
2004,8,2,4,381,-1.5024
2004,8,2,5,485,-4.3130
2004,8,3,1,237,-0.0335
2004,8,3,2,342,-0.0468
2004,8,3,3,394,0.3224
2004,8,3,4,433,0.5522
2004,8,3,5,455,-1.5163
2004,9,1,1,775,5.1260
2004,9,1,2,779,5.3543
2004,9,1,3,691,4.1753
2004,9,1,4,683,4.0168
2004,9,1,5,973,4.7782
2004,9,2,1,282,5.4389
2004,9,2,2,369,5.5964
2004,9,2,3,387,5.7739
2004,9,2,4,390,6.2672
2004,9,2,5,483,6.4045
2004,9,3,1,241,4.7916
2004,9,3,2,350,2.4282
2004,9,3,3,406,1.5347
2004,9,3,4,438,0.5497
2004,9,3,5,456,1.7229
2004,10,1,1,760,0.5384
2004,10,1,2,754,1.1272
2004,10,1,3,674,1.0226
2004,10,1,4,672,1.9373
2004,10,1,5,933,1.4437
2004,10,2,1,286,1.6077
2004,10,2,2,359,2.5151
2004,10,2,3,376,1.9954
2004,10,2,4,381,1.4285
2004,10,2,5,485,3.1871
2004,10,3,1,238,1.2745
2004,10,3,2,349,2.7855
2004,10,3,3,400,2.1317
2004,10,3,4,427,1.9139
2004,10,3,5,447,2.0288
2004,11,1,1,815,10.1452
2004,11,1,2,776,8.7464
2004,11,1,3,694,8.9834
2004,11,1,4,703,9.6594
2004,11,1,5,990,8.9470
2004,11,2,1,293,9.8103
2004,11,2,2,372,9.3189
2004,11,2,3,385,9.6653
2004,11,2,4,402,9.1629
2004,11,2,5,481,7.3217
2004,11,3,1,247,6.2444
2004,11,3,2,360,6.1702
2004,11,3,3,416,4.4411
2004,11,3,4,444,3.2865
2004,11,3,5,461,3.6263
2004,12,1,1,815,5.7357
2004,12,1,2,777,4.2713
2004,12,1,3,694,5.4655
2004,12,1,4,716,4.6216
2004,12,1,5,992,6.1555
2004,12,2,1,294,3.0808
2004,12,2,2,366,2.2850
2004,12,2,3,390,2.1672
2004,12,2,4,398,2.9795
2004,12,2,5,477,3.5049
2004,12,3,1,248,0.6279
2004,12,3,2,368,3.2704
2004,12,3,3,421,3.4976
2004,12,3,4,442,3.2006
2004,12,3,5,459,3.7024
2005,1,1,1,776,-3.2626
2005,1,1,2,760,-2.1700
2005,1,1,3,680,-2.7681
2005,1,1,4,695,-3.1036
2005,1,1,5,956,-5.2321
2005,1,2,1,282,-2.2690
