year,month,rank_ME,rank_BMq_12,nstocks,ret_vw
1994,10,3,1,432,2.3692
1994,10,3,2,361,1.8433
1994,10,3,3,282,2.3545
1994,10,3,4,213,2.8830
1994,10,3,5,130,1.4375
1994,11,1,1,1337,-3.8823
1994,11,1,2,1319,-3.4266
1994,11,1,3,1404,-3.4047
1994,11,1,4,1397,-2.6177
1994,11,1,5,1283,-2.8905
1994,11,2,1,603,-3.2209
1994,11,2,2,473,-4.3088
1994,11,2,3,411,-3.9046
1994,11,2,4,365,-3.4887
1994,11,2,5,174,-3.1033
1994,11,3,1,440,-2.5148
1994,11,3,2,364,-4.1730
1994,11,3,3,282,-4.1129
1994,11,3,4,216,-3.7678
1994,11,3,5,129,-0.6728
1994,12,1,1,1337,-1.8493
1994,12,1,2,1339,-0.5145
1994,12,1,3,1420,-0.9388
1994,12,1,4,1416,-1.0770
1994,12,1,5,1309,-1.4792
1994,12,2,1,603,2.1597
1994,12,2,2,491,1.6184
1994,12,2,3,410,2.1486
1994,12,2,4,364,1.6556
1994,12,2,5,171,2.9641
1994,12,3,1,440,1.3695
1994,12,3,2,369,1.9043
1994,12,3,3,279,1.2466
1994,12,3,4,211,0.5863
1994,12,3,5,128,0.2215
1995,1,1,1,1306,0.8098
1995,1,1,2,1333,2.3439
1995,1,1,3,1432,2.2613
1995,1,1,4,1448,1.8741
1995,1,1,5,1317,2.2542
1995,1,2,1,585,-2.6324
1995,1,2,2,495,-1.7050
1995,1,2,3,420,-1.8885
1995,1,2,4,355,-1.5716
1995,1,2,5,174,-0.0232
1995,1,3,1,433,1.7793
1995,1,3,2,366,1.9406
1995,1,3,3,280,0.9418
1995,1,3,4,204,1.4667
1995,1,3,5,130,6.1803
1995,2,1,1,1332,2.8198
1995,2,1,2,1360,2.6402
1995,2,1,3,1454,2.5691
1995,2,1,4,1474,2.2361
1995,2,1,5,1326,2.7907
1995,2,2,1,586,4.2613
1995,2,2,2,505,3.4358
1995,2,2,3,421,3.4946
1995,2,2,4,353,3.4150
1995,2,2,5,176,3.7215
1995,2,3,1,433,3.9717
1995,2,3,2,372,4.5693
1995,2,3,3,291,4.0584
1995,2,3,4,208,3.9230
1995,2,3,5,135,1.2258
1995,3,1,1,1322,1.9509
1995,3,1,2,1363,2.9417
1995,3,1,3,1462,1.5055
1995,3,1,4,1462,1.1883
1995,3,1,5,1342,0.4655
1995,3,2,1,577,3.6537
1995,3,2,2,496,2.7819
1995,3,2,3,421,2.6282
1995,3,2,4,349,1.7636
1995,3,2,5,178,0.8874
1995,3,3,1,431,3.2598
1995,3,3,2,368,3.1111
1995,3,3,3,288,4.0913
1995,3,3,4,203,2.1886
1995,3,3,5,135,-0.8317
1995,4,1,1,1293,2.8158
1995,4,1,2,1341,2.4196
1995,4,1,3,1439,2.9952
1995,4,1,4,1451,2.5964
1995,4,1,5,1332,3.9332
1995,4,2,1,560,0.6211
1995,4,2,2,494,1.9895
1995,4,2,3,417,3.1326
1995,4,2,4,340,3.0255
1995,4,2,5,176,2.4890
1995,4,3,1,438,2.5950
1995,4,3,2,362,3.1709
1995,4,3,3,275,3.1316
1995,4,3,4,200,2.3287
1995,4,3,5,130,2.3774
1995,5,1,1,1343,2.2589
1995,5,1,2,1349,2.1287
1995,5,1,3,1464,1.1578
1995,5,1,4,1474,1.8059
1995,5,1,5,1345,2.6623
1995,5,2,1,565,0.3330
1995,5,2,2,502,0.7206
1995,5,2,3,432,1.0813
1995,5,2,4,339,0.9181
1995,5,2,5,176,2.8897
1995,5,3,1,440,3.1165
1995,5,3,2,367,3.0141
1995,5,3,3,280,2.6258
1995,5,3,4,202,2.9018
1995,5,3,5,128,5.9805
1995,6,1,1,1322,8.8535
1995,6,1,2,1350,7.7142
1995,6,1,3,1457,7.0998
1995,6,1,4,1481,6.0290
1995,6,1,5,1358,4.0087
1995,6,2,1,568,9.3711
1995,6,2,2,493,4.8782
1995,6,2,3,427,4.8181
1995,6,2,4,356,2.6741
1995,6,2,5,174,3.0168
1995,6,3,1,441,4.6123
1995,6,3,2,365,2.8244
1995,6,3,3,279,1.2760
1995,6,3,4,198,1.6239
1995,6,3,5,126,0.5205
1995,7,1,1,1249,9.0356
1995,7,1,2,1307,6.9395
1995,7,1,3,1436,6.6888
1995,7,1,4,1442,5.3054
1995,7,1,5,1338,4.9892
1995,7,2,1,579,9.7678
1995,7,2,2,498,6.4866
1995,7,2,3,437,5.3089
1995,7,2,4,355,4.0785
1995,7,2,5,176,2.1947
1995,7,3,1,454,3.6354
1995,7,3,2,353,3.8552
1995,7,3,3,275,4.4704
1995,7,3,4,198,3.5352
1995,7,3,5,121,0.8092
1995,8,1,1,1289,3.6872
1995,8,1,2,1338,4.1037
1995,8,1,3,1430,3.7386
1995,8,1,4,1457,3.6320
1995,8,1,5,1324,2.7780
1995,8,2,1,618,0.7112
1995,8,2,2,505,0.9981
1995,8,2,3,432,0.6797
1995,8,2,4,361,1.5954
1995,8,2,5,172,1.8548
1995,8,3,1,456,0.0147
1995,8,3,2,365,-0.1465
1995,8,3,3,282,-0.4749
1995,8,3,4,205,0.7586
1995,8,3,5,120,1.1324
1995,9,1,1,1285,3.3791
1995,9,1,2,1323,2.2482
1995,9,1,3,1434,1.5087
1995,9,1,4,1456,1.2371
1995,9,1,5,1308,2.1069
1995,9,2,1,639,3.4669
1995,9,2,2,506,1.3656
1995,9,2,3,423,1.2803
1995,9,2,4,360,1.0701
1995,9,2,5,173,0.8719
1995,9,3,1,458,4.6274
1995,9,3,2,363,3.3227
1995,9,3,3,283,1.0054
1995,9,3,4,210,2.6978
1995,9,3,5,122,5.7361
1995,10,1,1,1277,-6.2985
1995,10,1,2,1280,-6.1143
1995,10,1,3,1426,-5.6162
1995,10,1,4,1444,-5.2984
1995,10,1,5,1299,-5.6191
1995,10,2,1,657,-4.4770
1995,10,2,2,493,-6.2681
1995,10,2,3,418,-6.9086
1995,10,2,4,360,-6.5319
1995,10,2,5,174,-3.9880
1995,10,3,1,468,0.6576
1995,10,3,2,359,-0.6990
1995,10,3,3,282,-0.7824
1995,10,3,4,211,-2.8246
1995,10,3,5,121,0.2141
1995,11,1,1,1321,2.1357
1995,11,1,2,1310,2.0585
1995,11,1,3,1429,1.5794
1995,11,1,4,1459,1.7768
1995,11,1,5,1316,1.2265
1995,11,2,1,692,5.6734
1995,11,2,2,511,3.6164
1995,11,2,3,428,4.0152
1995,11,2,4,362,4.4863
1995,11,2,5,183,4.5597
1995,11,3,1,479,3.6946
1995,11,3,2,376,4.3431
1995,11,3,3,292,4.6176
1995,11,3,4,220,3.7741
1995,11,3,5,123,1.0207
1995,12,1,1,1315,2.6904
1995,12,1,2,1307,1.9332
1995,12,1,3,1410,1.5798
1995,12,1,4,1450,0.6417
1995,12,1,5,1328,1.5008
1995,12,2,1,693,2.4449
1995,12,2,2,507,1.2167
1995,12,2,3,432,1.5104
1995,12,2,4,360,2.7170
1995,12,2,5,182,2.2237
1995,12,3,1,482,-0.0785
1995,12,3,2,377,2.8236
1995,12,3,3,297,2.9865
1995,12,3,4,226,1.7568
1995,12,3,5,122,4.2541
1996,1,1,1,1305,2.5292
1996,1,1,2,1300,0.3032
1996,1,1,3,1405,0.6847
1996,1,1,4,1411,1.0293
1996,1,1,5,1336,1.4886
1996,1,2,1,689,-1.5457
1996,1,2,2,512,-0.4987
1996,1,2,3,440,0.6604
1996,1,2,4,363,0.6281
1996,1,2,5,181,1.0556
1996,1,3,1,485,3.0085
1996,1,3,2,384,3.6187
1996,1,3,3,306,1.7913
1996,1,3,4,227,1.6884
1996,1,3,5,126,2.2550
1996,2,1,1,1327,3.6404
1996,2,1,2,1314,3.4214
1996,2,1,3,1428,4.0024
1996,2,1,4,1401,3.4914
1996,2,1,5,1352,2.4588
1996,2,2,1,716,5.7875
1996,2,2,2,534,4.5383
1996,2,2,3,464,3.1748
1996,2,2,4,375,2.3993
1996,2,2,5,183,0.3539
1996,2,3,1,501,2.0287
1996,2,3,2,394,1.2681
1996,2,3,3,318,1.4953
1996,2,3,4,231,0.0227
1996,2,3,5,126,-1.4590
1996,3,1,1,1311,2.1462
1996,3,1,2,1294,2.6618
1996,3,1,3,1441,3.8194
1996,3,1,4,1388,3.5752
1996,3,1,5,1339,4.0251
1996,3,2,1,714,2.2095
1996,3,2,2,533,2.1421
1996,3,2,3,475,2.2594
1996,3,2,4,373,3.5434
1996,3,2,5,186,3.2466
1996,3,3,1,504,-0.1657
1996,3,3,2,393,1.4822
1996,3,3,3,320,3.0901
1996,3,3,4,233,3.4747
1996,3,3,5,127,0.1590
1996,4,1,1,1301,11.8426
1996,4,1,2,1281,9.2463
1996,4,1,3,1432,8.5774
1996,4,1,4,1377,7.8447
1996,4,1,5,1322,6.1215
1996,4,2,1,709,10.7695
1996,4,2,2,530,6.2142
1996,4,2,3,480,5.6268
1996,4,2,4,377,3.4346
1996,4,2,5,186,2.4439
1996,4,3,1,501,3.0136
1996,4,3,2,392,2.1432
1996,4,3,3,319,2.6552
1996,4,3,4,231,1.8972
1996,4,3,5,128,-1.7143
1996,5,1,1,1380,10.7013
1996,5,1,2,1319,8.2943
1996,5,1,3,1447,8.5896
1996,5,1,4,1390,7.3147
1996,5,1,5,1308,7.6201
1996,5,2,1,763,6.6392
1996,5,2,2,556,4.4927
1996,5,2,3,490,3.8959
1996,5,2,4,380,3.1434
1996,5,2,5,192,3.0126
1996,5,3,1,530,3.8821
1996,5,3,2,404,2.1249
1996,5,3,3,329,0.8263
1996,5,3,4,236,0.6813
1996,5,3,5,132,1.6583
1996,6,1,1,1356,-8.7333
1996,6,1,2,1323,-8.1738
1996,6,1,3,1444,-4.8655
1996,6,1,4,1382,-3.5131
1996,6,1,5,1285,-3.4003
1996,6,2,1,788,-6.9584
1996,6,2,2,551,-4.3931
1996,6,2,3,491,-3.2217
1996,6,2,4,386,-1.1700
1996,6,2,5,191,-0.8972
1996,6,3,1,532,0.0484
1996,6,3,2,414,-0.0125
1996,6,3,3,331,-1.5546
1996,6,3,4,238,-1.6443
1996,6,3,5,137,2.4304
1996,7,1,1,1321,-15.0985
1996,7,1,2,1291,-11.4594
1996,7,1,3,1416,-8.8887
1996,7,1,4,1353,-7.1054
1996,7,1,5,1261,-6.8661
1996,7,2,1,803,-14.2233
1996,7,2,2,557,-8.1537
1996,7,2,3,493,-6.9652
1996,7,2,4,387,-7.1820
1996,7,2,5,194,-6.2780
1996,7,3,1,533,-5.6197
1996,7,3,2,409,-4.8221
1996,7,3,3,328,-4.6600
1996,7,3,4,238,-5.7215
1996,7,3,5,138,-6.3263
1996,8,1,1,1359,5.6233
1996,8,1,2,1353,4.4170
1996,8,1,3,1458,4.4811
1996,8,1,4,1369,4.3890
1996,8,1,5,1289,3.9496
1996,8,2,1,830,7.1328
1996,8,2,2,585,5.8211
1996,8,2,3,520,5.7100
1996,8,2,4,394,4.5336
1996,8,2,5,199,4.1232
1996,8,3,1,538,2.1834
1996,8,3,2,415,2.3265
1996,8,3,3,331,3.6058
1996,8,3,4,243,3.9768
1996,8,3,5,139,2.2363
1996,9,1,1,1344,3.9062
1996,9,1,2,1366,3.0167
1996,9,1,3,1462,2.3625
1996,9,1,4,1391,2.6687
1996,9,1,5,1283,1.6539
1996,9,2,1,816,6.6167
1996,9,2,2,589,3.0108
1996,9,2,3,514,2.8532
1996,9,2,4,397,3.5009
1996,9,2,5,206,0.9212
1996,9,3,1,537,7.2962
1996,9,3,2,419,4.9721
1996,9,3,3,336,3.3046
1996,9,3,4,242,1.7901
1996,9,3,5,136,1.1130
1996,10,1,1,1320,-7.3954
1996,10,1,2,1358,-3.1183
1996,10,1,3,1459,-1.0088
1996,10,1,4,1399,-0.1340
1996,10,1,5,1279,-0.1805
1996,10,2,1,806,-5.9236
1996,10,2,2,589,-1.1110
1996,10,2,3,521,-0.2454
1996,10,2,4,392,0.6685
1996,10,2,5,208,-0.2684
1996,10,3,1,541,0.6667
1996,10,3,2,415,0.7368
1996,10,3,3,327,3.3519
1996,10,3,4,231,1.5326
1996,10,3,5,134,2.8068
1996,11,1,1,1360,-1.1466
1996,11,1,2,1436,1.8144
1996,11,1,3,1532,3.0190
1996,11,1,4,1450,3.5910
1996,11,1,5,1355,3.4164
1996,11,2,1,822,0.7938
1996,11,2,2,614,3.5071
1996,11,2,3,538,4.8794
1996,11,2,4,405,3.8195
1996,11,2,5,219,4.6978
1996,11,3,1,551,7.0711
1996,11,3,2,441,7.6778
1996,11,3,3,342,7.0802
1996,11,3,4,234,5.4629
1996,11,3,5,137,3.6469
1996,12,1,1,1342,0.3313
1996,12,1,2,1449,0.8707
1996,12,1,3,1546,1.4324
1996,12,1,4,1483,1.9427
1996,12,1,5,1387,0.9775
1996,12,2,1,816,1.6112
1996,12,2,2,616,2.0852
1996,12,2,3,540,1.9306
1996,12,2,4,413,1.4453
1996,12,2,5,219,2.2246
1996,12,3,1,547,-2.0852
1996,12,3,2,440,-0.7558
1996,12,3,3,345,-1.2145
1996,12,3,4,235,-0.7145
1996,12,3,5,137,0.0817
1997,1,1,1,1323,5.2785
1997,1,1,2,1443,5.7945
1997,1,1,3,1553,6.6091
1997,1,1,4,1488,5.6658
1997,1,1,5,1390,3.7804
1997,1,2,1,792,2.9813
1997,1,2,2,609,2.9120
1997,1,2,3,537,2.8933
1997,1,2,4,416,2.3097
1997,1,2,5,221,2.1084
1997,1,3,1,547,7.3363
1997,1,3,2,435,4.4767
1997,1,3,3,334,4.0110
1997,1,3,4,233,2.4750
1997,1,3,5,135,1.3103
1997,2,1,1,1397,-5.8771
1997,2,1,2,1478,-5.1780
1997,2,1,3,1566,-3.0923
1997,2,1,4,1522,-2.3348
1997,2,1,5,1406,-1.0395
1997,2,2,1,828,-8.9141
1997,2,2,2,617,-2.9304
1997,2,2,3,556,-1.5698
1997,2,2,4,428,-0.7485
1997,2,2,5,218,0.4902
1997,2,3,1,572,-0.3989
1997,2,3,2,447,-1.1545
1997,2,3,3,342,-1.2507
1997,2,3,4,234,0.1848
1997,2,3,5,137,0.8345
1997,3,1,1,1377,-9.2887
1997,3,1,2,1473,-6.7796
1997,3,1,3,1589,-5.5194
1997,3,1,4,1528,-2.9414
1997,3,1,5,1407,-3.1566
1997,3,2,1,809,-9.0778
1997,3,2,2,613,-4.8853
1997,3,2,3,555,-3.5160
1997,3,2,4,430,-2.3515
1997,3,2,5,220,-2.3405
1997,3,3,1,573,-5.6513
1997,3,3,2,442,-2.4272
1997,3,3,3,340,-0.2100
1997,3,3,4,228,-2.5307
1997,3,3,5,136,-4.0223
1997,4,1,1,1336,-6.3646
1997,4,1,2,1453,-4.4384
1997,4,1,3,1587,-4.0836
1997,4,1,4,1519,-2.8302
1997,4,1,5,1410,-2.9806
1997,4,2,1,796,-2.2426
1997,4,2,2,617,-0.5622
1997,4,2,3,555,0.2260
1997,4,2,4,441,0.9247
1997,4,2,5,222,2.0033
1997,4,3,1,564,7.2116
1997,4,3,2,435,4.0531
1997,4,3,3,336,1.8445
1997,4,3,4,226,3.0679
1997,4,3,5,132,-1.2521
1997,5,1,1,1389,10.3541
1997,5,1,2,1535,12.7477
1997,5,1,3,1639,12.3910
1997,5,1,4,1579,11.1181
1997,5,1,5,1450,8.0845
1997,5,2,1,800,17.7246
1997,5,2,2,631,14.2307
1997,5,2,3,559,11.9953
1997,5,2,4,453,9.4734
1997,5,2,5,230,9.9798
1997,5,3,1,577,7.0863
1997,5,3,2,460,6.8679
1997,5,3,3,354,6.4794
1997,5,3,4,236,6.9564
1997,5,3,5,137,5.2615
1997,6,1,1,1390,3.2295
1997,6,1,2,1535,3.7959
1997,6,1,3,1661,4.8407
1997,6,1,4,1613,5.7394
1997,6,1,5,1463,5.0847
1997,6,2,1,790,5.2513
1997,6,2,2,614,4.7675
1997,6,2,3,558,4.6332
1997,6,2,4,445,3.9789
1997,6,2,5,228,5.3800
1997,6,3,1,573,5.0208
1997,6,3,2,467,3.0478
1997,6,3,3,353,2.1171
1997,6,3,4,233,2.4296
1997,6,3,5,135,3.3337
1997,7,1,1,1289,4.0370
1997,7,1,2,1487,5.8607
1997,7,1,3,1654,6.2834
1997,7,1,4,1618,5.9463
1997,7,1,5,1473,5.8388
1997,7,2,1,746,5.2750
1997,7,2,2,592,5.8504
1997,7,2,3,553,5.5670
1997,7,2,4,425,5.6341
1997,7,2,5,225,5.7690
1997,7,3,1,568,7.4727
1997,7,3,2,472,7.7793
1997,7,3,3,346,7.1073
1997,7,3,4,235,7.3736
1997,7,3,5,138,4.5181
1997,8,1,1,1306,5.1830
1997,8,1,2,1526,5.2292
1997,8,1,3,1684,5.1510
1997,8,1,4,1665,4.5426
1997,8,1,5,1498,4.8684
1997,8,2,1,755,2.8718
1997,8,2,2,612,3.9440
1997,8,2,3,551,3.6665
1997,8,2,4,429,3.2882
1997,8,2,5,225,2.2525
1997,8,3,1,577,-5.9930
1997,8,3,2,483,-2.8078
1997,8,3,3,355,-0.8751
1997,8,3,4,242,-1.2857
1997,8,3,5,141,-1.1496
1997,9,1,1,1300,10.1480
1997,9,1,2,1522,9.7059
1997,9,1,3,1671,10.1195
1997,9,1,4,1693,7.7072
1997,9,1,5,1509,8.3483
1997,9,2,1,735,9.4493
1997,9,2,2,607,7.3266
1997,9,2,3,539,6.1546
1997,9,2,4,426,6.5282
1997,9,2,5,224,7.0881
1997,9,3,1,578,4.7144
1997,9,3,2,478,4.5992
1997,9,3,3,359,5.6614
1997,9,3,4,234,4.8881
1997,9,3,5,140,4.7386
1997,10,1,1,1266,-5.4755
1997,10,1,2,1521,-5.7510
1997,10,1,3,1672,-5.0783
1997,10,1,4,1679,-3.1307
1997,10,1,5,1509,-1.7566
1997,10,2,1,716,-6.9595
1997,10,2,2,595,-4.8963
1997,10,2,3,519,-4.2946
1997,10,2,4,421,-3.8697
1997,10,2,5,220,-3.7758
1997,10,3,1,572,-3.4263
1997,10,3,2,469,-4.9459
1997,10,3,3,352,-2.9800
1997,10,3,4,235,-2.7730
1997,10,3,5,142,-1.4298
1997,11,1,1,1313,-4.2427
1997,11,1,2,1549,-2.5068
1997,11,1,3,1685,-3.1268
1997,11,1,4,1688,-2.0143
1997,11,1,5,1513,-2.1421
1997,11,2,1,729,-3.7424
1997,11,2,2,593,-2.0793
1997,11,2,3,522,-0.8738
1997,11,2,4,420,-0.5242
1997,11,2,5,216,1.3162
1997,11,3,1,579,4.9067
1997,11,3,2,471,3.5722
1997,11,3,3,354,1.9958
1997,11,3,4,235,2.2676
1997,11,3,5,143,6.4038
1997,12,1,1,1303,-5.1152
1997,12,1,2,1522,-4.2678
1997,12,1,3,1665,-3.6242
1997,12,1,4,1701,-3.1161
1997,12,1,5,1536,-2.2347
1997,12,2,1,712,0.6021
1997,12,2,2,578,-1.7747
1997,12,2,3,518,-0.6769
1997,12,2,4,423,0.7371
1997,12,2,5,211,4.0442
1997,12,3,1,577,0.4652
1997,12,3,2,468,0.7694
1997,12,3,3,358,1.2208
1997,12,3,4,245,2.8212
1997,12,3,5,142,5.8849
1998,1,1,1,1264,-0.6206
1998,1,1,2,1501,-0.7742
1998,1,1,3,1653,-0.5087
1998,1,1,4,1701,-0.1894
1998,1,1,5,1590,0.4342
1998,1,2,1,690,-0.9443
1998,1,2,2,564,-0.8691
1998,1,2,3,504,-0.4195
1998,1,2,4,419,-1.8011
1998,1,2,5,216,-0.3618
1998,1,3,1,566,3.3404
1998,1,3,2,471,-0.2112
1998,1,3,3,367,-1.0293
1998,1,3,4,246,0.6381
1998,1,3,5,149,-3.1410
1998,2,1,1,1299,6.1941
1998,2,1,2,1535,6.3390
1998,2,1,3,1683,6.7851
1998,2,1,4,1726,6.2123
1998,2,1,5,1597,6.9977
1998,2,2,1,694,8.9382
1998,2,2,2,572,8.9115
1998,2,2,3,514,8.4085
1998,2,2,4,420,7.5877
1998,2,2,5,216,7.5654
1998,2,3,1,571,7.3125
1998,2,3,2,480,7.0681
1998,2,3,3,372,6.3227
1998,2,3,4,251,7.5048
1998,2,3,5,146,3.4379
1998,3,1,1,1271,4.9392
1998,3,1,2,1518,4.8646
1998,3,1,3,1677,4.8741
1998,3,1,4,1719,5.0892
1998,3,1,5,1604,5.3861
1998,3,2,1,677,4.1843
1998,3,2,2,570,4.4208
1998,3,2,3,524,4.3606
1998,3,2,4,422,4.4334
1998,3,2,5,220,4.2046
1998,3,3,1,574,4.7081
1998,3,3,2,487,4.3563
1998,3,3,3,377,4.9727
1998,3,3,4,261,5.9424
1998,3,3,5,143,7.4387
1998,4,1,1,1220,1.8092
1998,4,1,2,1514,2.3617
1998,4,1,3,1633,2.3666
1998,4,1,4,1705,2.1819
1998,4,1,5,1591,2.6100
1998,4,2,1,658,-0.0243
1998,4,2,2,562,0.5904
1998,4,2,3,511,1.0027
1998,4,2,4,418,1.2971
1998,4,2,5,218,0.7161
1998,4,3,1,574,1.3556
1998,4,3,2,486,1.6435
1998,4,3,3,371,0.0785
1998,4,3,4,260,0.6954
1998,4,3,5,140,-0.9736
1998,5,1,1,1260,-7.0448
1998,5,1,2,1549,-6.3561
1998,5,1,3,1666,-5.0160
1998,5,1,4,1723,-4.4564
1998,5,1,5,1594,-3.5213
1998,5,2,1,681,-8.3124
1998,5,2,2,567,-6.8132
1998,5,2,3,522,-5.1407
1998,5,2,4,436,-4.7534
1998,5,2,5,213,-3.2682
1998,5,3,1,583,-2.4213
1998,5,3,2,494,-3.4296
1998,5,3,3,384,-1.0499
1998,5,3,4,264,-0.4540
1998,5,3,5,145,-2.3431
1998,6,1,1,1243,-1.5764
1998,6,1,2,1544,-2.0549
1998,6,1,3,1665,-2.1753
1998,6,1,4,1710,-2.6797
1998,6,1,5,1609,-2.7592
1998,6,2,1,675,2.1470
1998,6,2,2,571,-1.2314
1998,6,2,3,528,-0.9147
1998,6,2,4,430,-0.7193
1998,6,2,5,218,-0.7606
1998,6,3,1,583,6.6771
1998,6,3,2,494,0.3788
1998,6,3,3,381,0.1190
1998,6,3,4,264,1.5083
1998,6,3,5,147,1.3025
1998,7,1,1,1136,-7.9249
1998,7,1,2,1475,-7.5127
1998,7,1,3,1629,-7.6040
1998,7,1,4,1678,-6.7170
1998,7,1,5,1594,-5.9498
1998,7,2,1,656,-8.3969
1998,7,2,2,570,-7.8130
1998,7,2,3,524,-9.2129
1998,7,2,4,433,-8.5060
1998,7,2,5,224,-6.1464
1998,7,3,1,587,-0.4693
1998,7,3,2,498,-3.1364
1998,7,3,3,387,-3.2415
1998,7,3,4,259,-3.2482
1998,7,3,5,145,-4.3256
1998,8,1,1,1158,-26.3715
1998,8,1,2,1504,-23.4984
1998,8,1,3,1675,-21.1310
1998,8,1,4,1740,-18.7758
1998,8,1,5,1600,-18.0949
1998,8,2,1,678,-24.4567
1998,8,2,2,582,-20.4456
1998,8,2,3,543,-18.8843
1998,8,2,4,445,-16.7049
1998,8,2,5,243,-15.6249
1998,8,3,1,616,-13.1115
1998,8,3,2,504,-14.6109
1998,8,3,3,400,-14.4061
1998,8,3,4,264,-13.3274
1998,8,3,5,152,-2.7413
1998,9,1,1,1160,8.7364
1998,9,1,2,1507,5.7279
1998,9,1,3,1688,3.8443
1998,9,1,4,1794,3.0892
1998,9,1,5,1673,2.0212
1998,9,2,1,669,13.5682
1998,9,2,2,607,7.7749
1998,9,2,3,561,4.1894
1998,9,2,4,464,4.6787
1998,9,2,5,265,4.3405
1998,9,3,1,620,8.0939
1998,9,3,2,513,6.0098
1998,9,3,3,424,8.8235
1998,9,3,4,298,6.9352
1998,9,3,5,157,8.4884
1998,10,1,1,1112,3.1887
1998,10,1,2,1464,3.7821
1998,10,1,3,1653,2.7873
1998,10,1,4,1825,2.9987
1998,10,1,5,1734,1.9627
1998,10,2,1,660,3.5662
1998,10,2,2,601,5.4043
1998,10,2,3,581,6.2113
1998,10,2,4,484,4.3710
1998,10,2,5,277,6.4566
1998,10,3,1,618,7.5579
1998,10,3,2,504,8.5888
1998,10,3,3,418,6.3128
1998,10,3,4,309,5.1235
1998,10,3,5,159,1.5029
1998,11,1,1,1081,12.4781
1998,11,1,2,1463,8.7206
1998,11,1,3,1664,8.3065
1998,11,1,4,1846,8.3409
1998,11,1,5,1797,7.4744
1998,11,2,1,660,10.8498
1998,11,2,2,613,7.0647
1998,11,2,3,600,4.1401
1998,11,2,4,497,3.7384
1998,11,2,5,290,2.2950
1998,11,3,1,627,7.4303
1998,11,3,2,512,5.0796
1998,11,3,3,419,4.3046
1998,11,3,4,310,2.9872
1998,11,3,5,158,2.4194
1998,12,1,1,1047,5.8397
1998,12,1,2,1460,5.2597
1998,12,1,3,1672,2.9341
1998,12,1,4,1846,1.0260
1998,12,1,5,1799,-1.0211
1998,12,2,1,666,9.9604
1998,12,2,2,630,6.0494
1998,12,2,3,605,4.3090
1998,12,2,4,499,3.5631
1998,12,2,5,287,3.0153
1998,12,3,1,627,9.1755
1998,12,3,2,509,5.4481
1998,12,3,3,412,3.0633
1998,12,3,4,309,2.0482
1998,12,3,5,159,1.9442
1999,1,1,1,999,10.6368
1999,1,1,2,1437,6.3774
1999,1,1,3,1664,4.0518
1999,1,1,4,1826,4.5542
1999,1,1,5,1796,6.1912
1999,1,2,1,656,6.1156
1999,1,2,2,629,1.0738
1999,1,2,3,600,-1.1563
1999,1,2,4,518,0.1172
1999,1,2,5,289,-0.3810
1999,1,3,1,642,5.9928
1999,1,3,2,504,3.0506
1999,1,3,3,405,0.2795
1999,1,3,4,309,-1.6057
1999,1,3,5,155,-3.2511
1999,2,1,1,996,-8.7066
1999,2,1,2,1443,-7.3993
1999,2,1,3,1647,-7.0171
1999,2,1,4,1818,-7.0308
1999,2,1,5,1775,-6.9385
1999,2,2,1,667,-9.3398
1999,2,2,2,662,-9.9828
1999,2,2,3,619,-8.0734
1999,2,2,4,528,-9.4834
1999,2,2,5,291,-9.8285
1999,2,3,1,686,-4.9734
1999,2,3,2,521,-2.9431
1999,2,3,3,410,-2.6482
1999,2,3,4,315,-4.0427
1999,2,3,5,153,-3.2154
1999,3,1,1,965,-0.6960
1999,3,1,2,1431,-4.5414
1999,3,1,3,1636,-4.5842
1999,3,1,4,1792,-3.3992
1999,3,1,5,1739,-2.6143
1999,3,2,1,667,3.3048
1999,3,2,2,662,0.3443
1999,3,2,3,615,0.7620
1999,3,2,4,511,-0.0031
1999,3,2,5,290,-1.0032
1999,3,3,1,693,4.6523
1999,3,3,2,535,2.3536
1999,3,3,3,412,5.4606
1999,3,3,4,313,0.9116
1999,3,3,5,151,1.3451
1999,4,1,1,907,6.2611
1999,4,1,2,1369,9.5790
1999,4,1,3,1574,11.3414
1999,4,1,4,1732,9.7642
1999,4,1,5,1692,11.8814
1999,4,2,1,650,5.8551
1999,4,2,2,659,8.0802
1999,4,2,3,605,8.8531
1999,4,2,4,504,11.2030
1999,4,2,5,284,13.0550
1999,4,3,1,680,0.8744
1999,4,3,2,527,9.2126
1999,4,3,3,405,11.8580
1999,4,3,4,309,11.7377
1999,4,3,5,149,11.5265
1999,5,1,1,923,-0.3293
1999,5,1,2,1364,3.0852
1999,5,1,3,1585,4.5069
1999,5,1,4,1734,5.2384
1999,5,1,5,1710,5.0223
1999,5,2,1,657,0.0623
1999,5,2,2,666,3.1194
1999,5,2,3,610,4.0513
1999,5,2,4,508,4.2379
1999,5,2,5,286,6.2192
1999,5,3,1,686,-2.5941
1999,5,3,2,531,-0.2611
1999,5,3,3,400,-0.4899
1999,5,3,4,303,1.9322
1999,5,3,5,148,4.7870
1999,6,1,1,899,4.7109
1999,6,1,2,1338,6.6997
1999,6,1,3,1547,6.1507
1999,6,1,4,1707,5.4269
1999,6,1,5,1709,4.9755
1999,6,2,1,649,8.9437
1999,6,2,2,665,6.6358
1999,6,2,3,608,6.2527
1999,6,2,4,496,6.4594
