year,month,rank_ME,rank_CPq_1,nstocks,ret_vw
1980,7,3,3,119,3.6376
1980,7,3,4,82,2.9350
1980,7,3,5,59,8.6484
1980,8,1,1,112,11.4950
1980,8,1,2,111,9.0244
1980,8,1,3,102,6.5815
1980,8,1,4,74,8.7829
1980,8,1,5,147,6.2959
1980,8,2,1,99,7.3466
1980,8,2,2,69,4.6298
1980,8,2,3,71,4.7895
1980,8,2,4,51,1.9405
1980,8,2,5,66,2.4115
1980,8,3,1,126,4.1583
1980,8,3,2,113,1.1653
1980,8,3,3,96,1.4026
1980,8,3,4,107,1.9547
1980,8,3,5,60,1.7339
1980,9,1,1,120,4.2965
1980,9,1,2,111,2.2776
1980,9,1,3,106,2.9191
1980,9,1,4,77,2.3710
1980,9,1,5,120,1.9395
1980,9,2,1,105,4.4906
1980,9,2,2,71,2.3368
1980,9,2,3,73,4.2352
1980,9,2,4,49,1.9682
1980,9,2,5,64,2.2552
1980,9,3,1,127,4.0689
1980,9,3,2,104,3.7876
1980,9,3,3,94,6.4462
1980,9,3,4,100,0.1958
1980,9,3,5,72,3.1902
1980,10,1,1,117,8.3646
1980,10,1,2,124,5.3559
1980,10,1,3,98,4.0637
1980,10,1,4,76,2.0186
1980,10,1,5,119,2.0792
1980,10,2,1,107,3.6303
1980,10,2,2,72,1.6332
1980,10,2,3,65,3.9004
1980,10,2,4,52,2.3470
1980,10,2,5,65,0.3626
1980,10,3,1,121,0.3360
1980,10,3,2,111,3.4245
1980,10,3,3,98,4.0085
1980,10,3,4,97,1.4135
1980,10,3,5,71,2.1964
1980,11,1,1,125,10.3025
1980,11,1,2,100,5.3856
1980,11,1,3,97,2.8331
1980,11,1,4,69,4.4166
1980,11,1,5,137,3.1447
1980,11,2,1,110,10.6923
1980,11,2,2,73,5.9506
1980,11,2,3,70,6.6232
1980,11,2,4,49,3.5194
1980,11,2,5,62,3.9903
1980,11,3,1,126,13.6379
1980,11,3,2,105,13.5051
1980,11,3,3,90,15.0499
1980,11,3,4,109,13.3056
1980,11,3,5,76,6.2086
1980,12,1,1,112,-2.5655
1980,12,1,2,105,-4.5274
1980,12,1,3,77,-4.5230
1980,12,1,4,95,-2.3296
1980,12,1,5,145,-2.2704
1980,12,2,1,106,-5.3555
1980,12,2,2,70,-2.5254
1980,12,2,3,65,-2.8886
1980,12,2,4,58,-0.5439
1980,12,2,5,68,-2.2996
1980,12,3,1,127,-3.9279
1980,12,3,2,110,-8.3013
1980,12,3,3,97,-6.3204
1980,12,3,4,101,-3.2497
1980,12,3,5,70,0.3997
1981,1,1,1,105,-1.4615
1981,1,1,2,86,2.8257
1981,1,1,3,101,2.4868
1981,1,1,4,91,3.9414
1981,1,1,5,145,3.9098
1981,1,2,1,110,-5.3890
1981,1,2,2,74,0.9429
1981,1,2,3,65,-0.2561
1981,1,2,4,58,2.8045
1981,1,2,5,65,2.8972
1981,1,3,1,123,-7.4656
1981,1,3,2,114,-8.5859
1981,1,3,3,94,-3.8757
1981,1,3,4,104,-4.8130
1981,1,3,5,68,2.6712
1981,2,1,1,124,-2.3946
1981,2,1,2,97,-0.7997
1981,2,1,3,77,1.2445
1981,2,1,4,100,3.3771
1981,2,1,5,137,4.0105
1981,2,2,1,96,0.8165
1981,2,2,2,67,0.8929
1981,2,2,3,57,1.0341
1981,2,2,4,63,5.7414
1981,2,2,5,60,1.5217
1981,2,3,1,111,2.7802
1981,2,3,2,118,2.8587
1981,2,3,3,99,1.7258
1981,2,3,4,99,-0.3003
1981,2,3,5,69,0.5686
1981,3,1,1,138,8.4541
1981,3,1,2,92,11.6937
1981,3,1,3,76,10.8475
1981,3,1,4,94,9.1481
1981,3,1,5,142,10.1364
1981,3,2,1,86,6.1194
1981,3,2,2,63,8.0682
1981,3,2,3,62,9.0931
1981,3,2,4,58,8.3496
1981,3,2,5,63,6.8630
1981,3,3,1,119,6.3360
1981,3,3,2,119,4.1273
1981,3,3,3,87,1.9134
1981,3,3,4,104,2.0946
1981,3,3,5,66,1.6989
1981,4,1,1,141,4.6416
1981,4,1,2,91,3.6221
1981,4,1,3,73,1.9352
1981,4,1,4,102,5.8330
1981,4,1,5,140,3.3946
1981,4,2,1,82,0.0089
1981,4,2,2,62,4.2486
1981,4,2,3,66,4.0926
1981,4,2,4,64,2.0601
1981,4,2,5,61,2.9795
1981,4,3,1,122,-1.1583
1981,4,3,2,119,-4.9087
1981,4,3,3,88,-4.4289
1981,4,3,4,99,-2.2417
1981,4,3,5,65,2.6339
1981,5,1,1,126,2.7229
1981,5,1,2,125,3.4602
1981,5,1,3,83,3.6964
1981,5,1,4,83,3.7781
1981,5,1,5,152,4.7896
1981,5,2,1,92,5.6972
1981,5,2,2,80,3.8078
1981,5,2,3,67,1.6351
1981,5,2,4,53,1.8250
1981,5,2,5,58,3.1920
1981,5,3,1,127,2.9156
1981,5,3,2,108,0.7372
1981,5,3,3,98,-2.7650
1981,5,3,4,102,-1.3864
1981,5,3,5,72,2.3958
1981,6,1,1,131,-6.8947
1981,6,1,2,124,-0.2194
1981,6,1,3,70,5.7123
1981,6,1,4,78,0.2061
1981,6,1,5,155,2.2960
1981,6,2,1,105,-5.2698
1981,6,2,2,86,-2.2604
1981,6,2,3,66,-1.3572
1981,6,2,4,62,1.1269
1981,6,2,5,52,3.5191
1981,6,3,1,130,-6.4026
1981,6,3,2,94,-2.3176
1981,6,3,3,103,3.0278
1981,6,3,4,97,2.6563
1981,6,3,5,72,1.1308
1981,7,1,1,147,-4.4940
1981,7,1,2,116,-3.4154
1981,7,1,3,68,0.4798
1981,7,1,4,90,-0.5243
1981,7,1,5,139,-1.3653
1981,7,2,1,107,-2.7880
1981,7,2,2,79,-2.7579
1981,7,2,3,57,-1.2570
1981,7,2,4,65,-1.9137
1981,7,2,5,56,-0.8770
1981,7,3,1,124,-0.8333
1981,7,3,2,102,0.9837
1981,7,3,3,106,3.3769
1981,7,3,4,92,1.4693
1981,7,3,5,70,1.1309
1981,8,1,1,276,-11.1615
1981,8,1,2,156,-7.9160
1981,8,1,3,122,-7.4261
1981,8,1,4,116,-5.7325
1981,8,1,5,137,-3.5946
1981,8,2,1,124,-9.0227
1981,8,2,2,99,-7.8360
1981,8,2,3,66,-6.1234
1981,8,2,4,55,-7.0141
1981,8,2,5,69,-2.9607
1981,8,3,1,134,-7.4454
1981,8,3,2,97,-6.2530
1981,8,3,3,103,-6.5894
1981,8,3,4,98,-3.4366
1981,8,3,5,70,-4.4470
1981,9,1,1,266,-11.6960
1981,9,1,2,150,-7.9572
1981,9,1,3,144,-7.2048
1981,9,1,4,128,-7.2789
1981,9,1,5,138,-6.8699
1981,9,2,1,133,-9.2456
1981,9,2,2,92,-9.7428
1981,9,2,3,67,-7.6152
1981,9,2,4,46,-5.3220
1981,9,2,5,72,-4.5617
1981,9,3,1,132,-9.5735
1981,9,3,2,99,-8.0751
1981,9,3,3,112,-8.3926
1981,9,3,4,101,-4.0620
1981,9,3,5,66,-6.0646
1981,10,1,1,279,10.3992
1981,10,1,2,156,9.2841
1981,10,1,3,156,7.1553
1981,10,1,4,115,5.5244
1981,10,1,5,152,8.0044
1981,10,2,1,130,8.7543
1981,10,2,2,85,8.4445
1981,10,2,3,80,8.4269
1981,10,2,4,53,4.5197
1981,10,2,5,64,5.6359
1981,10,3,1,134,8.7329
1981,10,3,2,103,6.5463
1981,10,3,3,94,8.1266
1981,10,3,4,105,4.4447
1981,10,3,5,71,1.9062
1981,11,1,1,351,-0.9591
1981,11,1,2,185,2.2367
1981,11,1,3,128,3.1630
1981,11,1,4,128,4.9460
1981,11,1,5,190,5.3554
1981,11,2,1,132,1.9408
1981,11,2,2,87,3.4986
1981,11,2,3,70,3.5539
1981,11,2,4,63,5.0265
1981,11,2,5,65,4.4594
1981,11,3,1,133,2.3511
1981,11,3,2,108,5.0930
1981,11,3,3,99,6.2340
1981,11,3,4,94,4.6739
1981,11,3,5,80,5.9528
1981,12,1,1,376,-2.6716
1981,12,1,2,198,0.7882
1981,12,1,3,113,-0.9657
1981,12,1,4,125,-0.8688
1981,12,1,5,209,-0.7777
1981,12,2,1,133,-2.0277
1981,12,2,2,73,-2.0586
1981,12,2,3,77,-1.1227
1981,12,2,4,62,-2.6079
1981,12,2,5,76,-1.3269
1981,12,3,1,134,-3.8865
1981,12,3,2,115,-4.9104
1981,12,3,3,98,-3.6224
1981,12,3,4,93,-1.5936
1981,12,3,5,78,-2.4345
1982,1,1,1,387,-2.6760
1982,1,1,2,216,0.0553
1982,1,1,3,104,-3.3338
1982,1,1,4,140,-1.5981
1982,1,1,5,214,-1.0573
1982,1,2,1,135,-5.2741
1982,1,2,2,84,-6.2522
1982,1,2,3,73,-4.0781
1982,1,2,4,56,-0.8807
1982,1,2,5,72,-3.1507
1982,1,3,1,125,-3.3327
1982,1,3,2,119,-5.0230
1982,1,3,3,93,-4.6369
1982,1,3,4,103,-2.0198
1982,1,3,5,75,-4.2175
1982,2,1,1,454,-6.8044
1982,2,1,2,209,-4.8337
1982,2,1,3,134,-4.1574
1982,2,1,4,152,-3.7509
1982,2,1,5,212,-3.5239
1982,2,2,1,142,-6.8974
1982,2,2,2,77,-3.4708
1982,2,2,3,60,-4.7857
1982,2,2,4,65,-3.4873
1982,2,2,5,62,-3.1641
1982,2,3,1,126,-6.4626
1982,2,3,2,117,-7.0538
1982,2,3,3,107,-6.7533
1982,2,3,4,91,-4.3712
1982,2,3,5,79,-1.7297
1982,3,1,1,449,-2.6484
1982,3,1,2,227,-1.1626
1982,3,1,3,138,-1.0739
1982,3,1,4,141,-0.8726
1982,3,1,5,235,0.1680
1982,3,2,1,141,-1.6162
1982,3,2,2,78,-0.7558
1982,3,2,3,63,0.7483
1982,3,2,4,59,-2.2442
1982,3,2,5,64,1.2106
1982,3,3,1,121,-1.2570
1982,3,3,2,111,-0.0961
1982,3,3,3,107,-2.4599
1982,3,3,4,97,0.1265
1982,3,3,5,77,-0.0010
1982,4,1,1,472,6.5176
1982,4,1,2,242,5.4283
1982,4,1,3,141,2.3497
1982,4,1,4,131,4.7002
1982,4,1,5,246,4.1484
1982,4,2,1,146,6.5881
1982,4,2,2,74,6.2173
1982,4,2,3,55,6.2877
1982,4,2,4,62,4.7749
1982,4,2,5,68,7.4886
1982,4,3,1,113,5.8402
1982,4,3,2,115,4.7098
1982,4,3,3,108,3.6281
1982,4,3,4,99,2.6978
1982,4,3,5,75,3.2604
1982,5,1,1,493,-2.4701
1982,5,1,2,220,-3.1077
1982,5,1,3,179,-1.5337
1982,5,1,4,150,-1.2710
1982,5,1,5,233,-1.4257
1982,5,2,1,135,-3.7004
1982,5,2,2,68,-3.3415
1982,5,2,3,63,-2.0935
1982,5,2,4,76,-3.1668
1982,5,2,5,66,-4.0678
1982,5,3,1,120,-4.7886
1982,5,3,2,114,-4.5215
1982,5,3,3,112,-2.1949
1982,5,3,4,94,0.4653
1982,5,3,5,79,-0.6064
1982,6,1,1,530,-4.8316
1982,6,1,2,235,-3.0685
1982,6,1,3,155,-3.7820
1982,6,1,4,149,-1.6643
1982,6,1,5,218,-5.0341
1982,6,2,1,134,-4.1108
1982,6,2,2,68,-2.6295
1982,6,2,3,56,-0.0343
1982,6,2,4,68,-3.9743
1982,6,2,5,69,-0.5163
1982,6,3,1,124,-1.5315
1982,6,3,2,114,0.0235
1982,6,3,3,120,-2.1620
1982,6,3,4,92,-3.4619
1982,6,3,5,80,-3.9964
1982,7,1,1,523,-2.2117
1982,7,1,2,224,-1.8972
1982,7,1,3,177,-2.9974
1982,7,1,4,144,-1.8875
1982,7,1,5,220,-1.5572
1982,7,2,1,134,-1.0515
1982,7,2,2,71,-1.3465
1982,7,2,3,67,-1.5372
1982,7,2,4,61,-1.1713
1982,7,2,5,70,-2.6785
1982,7,3,1,119,-0.6975
1982,7,3,2,106,0.0287
1982,7,3,3,114,-4.0786
1982,7,3,4,98,-4.2621
1982,7,3,5,79,-4.6120
1982,8,1,1,481,4.3789
1982,8,1,2,275,6.1082
1982,8,1,3,176,5.9631
1982,8,1,4,130,7.5645
1982,8,1,5,201,7.5807
1982,8,2,1,134,8.9983
1982,8,2,2,95,9.7211
1982,8,2,3,68,9.3007
1982,8,2,4,49,8.8451
1982,8,2,5,75,10.4356
1982,8,3,1,109,12.8666
1982,8,3,2,99,12.1608
1982,8,3,3,104,13.6331
1982,8,3,4,121,12.2779
1982,8,3,5,75,12.9868
1982,9,1,1,456,3.9732
1982,9,1,2,249,2.9214
1982,9,1,3,210,3.3820
1982,9,1,4,154,4.2730
1982,9,1,5,214,1.7501
1982,9,2,1,124,2.3890
1982,9,2,2,97,2.2295
1982,9,2,3,63,3.7117
1982,9,2,4,60,0.3689
1982,9,2,5,71,1.5905
1982,9,3,1,116,2.8462
1982,9,3,2,85,0.4974
1982,9,3,3,107,1.5195
1982,9,3,4,114,-0.0463
1982,9,3,5,81,1.1071
1982,10,1,1,435,15.1541
1982,10,1,2,253,13.3282
1982,10,1,3,227,16.3601
1982,10,1,4,144,11.7924
1982,10,1,5,223,12.8490
1982,10,2,1,131,15.9464
1982,10,2,2,95,12.7803
1982,10,2,3,67,13.9163
1982,10,2,4,59,14.0987
1982,10,2,5,71,12.0961
1982,10,3,1,119,15.0595
1982,10,3,2,92,12.6414
1982,10,3,3,106,9.6213
1982,10,3,4,111,6.8950
1982,10,3,5,80,10.4535
1982,11,1,1,475,8.4186
1982,11,1,2,252,11.1778
1982,11,1,3,175,6.7736
1982,11,1,4,121,9.2583
1982,11,1,5,285,9.0860
1982,11,2,1,145,11.0544
1982,11,2,2,94,7.3106
1982,11,2,3,81,7.7109
1982,11,2,4,59,3.7912
1982,11,2,5,67,5.2390
1982,11,3,1,120,9.7921
1982,11,3,2,86,7.7292
1982,11,3,3,98,1.5714
1982,11,3,4,102,-1.6757
1982,11,3,5,96,2.2006
1982,12,1,1,460,2.1962
1982,12,1,2,271,0.8317
1982,12,1,3,198,4.8432
1982,12,1,4,131,1.9045
1982,12,1,5,266,1.7092
1982,12,2,1,145,0.1759
1982,12,2,2,90,0.8642
1982,12,2,3,78,2.1801
1982,12,2,4,65,2.7118
1982,12,2,5,65,2.3152
1982,12,3,1,118,-0.4527
1982,12,3,2,90,-1.0377
1982,12,3,3,96,2.4331
1982,12,3,4,98,3.8662
1982,12,3,5,96,2.7860
1983,1,1,1,453,12.2302
1983,1,1,2,272,8.1721
1983,1,1,3,202,7.6580
1983,1,1,4,105,7.7808
1983,1,1,5,274,9.8844
1983,1,2,1,156,8.9316
1983,1,2,2,88,5.1235
1983,1,2,3,83,5.7402
1983,1,2,4,64,4.5181
1983,1,2,5,67,5.8882
1983,1,3,1,123,2.9233
1983,1,3,2,85,2.5584
1983,1,3,3,91,4.5801
1983,1,3,4,100,3.3645
1983,1,3,5,93,6.3782
1983,2,1,1,441,3.6186
1983,2,1,2,244,6.7955
1983,2,1,3,220,8.1314
1983,2,1,4,148,6.7035
1983,2,1,5,207,4.4483
1983,2,2,1,152,5.8376
1983,2,2,2,94,5.3635
1983,2,2,3,68,5.8712
1983,2,2,4,67,7.8225
1983,2,2,5,73,1.7794
1983,2,3,1,109,3.8425
1983,2,3,2,91,5.3854
1983,2,3,3,96,4.4971
1983,2,3,4,96,0.3452
1983,2,3,5,93,0.8722
1983,3,1,1,462,2.1137
1983,3,1,2,238,4.4895
1983,3,1,3,218,8.0745
1983,3,1,4,141,6.1483
1983,3,1,5,207,6.5428
1983,3,2,1,145,2.2593
1983,3,2,2,85,4.9542
1983,3,2,3,76,6.9638
1983,3,2,4,67,4.4914
1983,3,2,5,63,1.7385
1983,3,3,1,117,2.7618
1983,3,3,2,88,3.2133
1983,3,3,3,85,1.6150
1983,3,3,4,97,2.7479
1983,3,3,5,97,2.9937
1983,4,1,1,464,7.4146
1983,4,1,2,241,8.7736
1983,4,1,3,218,9.1272
1983,4,1,4,146,8.7051
1983,4,1,5,210,8.5266
1983,4,2,1,142,8.3393
1983,4,2,2,86,7.3874
1983,4,2,3,75,7.0500
1983,4,2,4,62,3.2461
1983,4,2,5,64,4.1543
1983,4,3,1,117,7.1468
1983,4,3,2,86,6.0501
1983,4,3,3,88,6.2062
1983,4,3,4,100,8.1953
1983,4,3,5,96,8.1126
1983,5,1,1,481,10.2147
1983,5,1,2,234,9.1048
1983,5,1,3,177,10.1104
1983,5,1,4,159,8.8173
1983,5,1,5,224,11.9122
1983,5,2,1,152,6.8634
1983,5,2,2,91,6.2866
1983,5,2,3,67,5.7193
1983,5,2,4,63,4.3506
1983,5,2,5,68,8.3882
1983,5,3,1,120,2.7842
1983,5,3,2,96,-0.7671
1983,5,3,3,96,-0.8996
1983,5,3,4,95,0.2494
1983,5,3,5,78,-0.0148
1983,6,1,1,506,5.3712
1983,6,1,2,255,4.8834
1983,6,1,3,179,5.4463
1983,6,1,4,149,1.6547
1983,6,1,5,190,6.2894
1983,6,2,1,159,5.6121
1983,6,2,2,91,6.4052
1983,6,2,3,66,6.3083
1983,6,2,4,58,3.0001
1983,6,2,5,60,3.1307
1983,6,3,1,112,3.0794
1983,6,3,2,107,4.7174
1983,6,3,3,94,4.5996
1983,6,3,4,95,2.7268
1983,6,3,5,85,3.3089
1983,7,1,1,547,-5.2999
1983,7,1,2,220,-0.9166
1983,7,1,3,173,1.7381
1983,7,1,4,158,0.7460
1983,7,1,5,187,1.7580
1983,7,2,1,154,-6.8868
1983,7,2,2,90,-1.8223
1983,7,2,3,54,-0.4233
1983,7,2,4,58,0.9353
1983,7,2,5,64,2.6300
1983,7,3,1,110,-6.6210
1983,7,3,2,102,-3.6042
1983,7,3,3,100,-3.7220
1983,7,3,4,95,-1.8154
1983,7,3,5,80,-0.1652
1983,8,1,1,529,-5.5365
1983,8,1,2,280,-1.9484
1983,8,1,3,202,-2.4827
1983,8,1,4,136,-0.9972
1983,8,1,5,160,-0.1029
1983,8,2,1,165,-4.9793
1983,8,2,2,87,-4.5875
1983,8,2,3,78,-3.1573
1983,8,2,4,55,-0.7089
1983,8,2,5,54,0.8986
1983,8,3,1,111,-4.6967
1983,8,3,2,94,-0.4334
1983,8,3,3,101,0.9322
1983,8,3,4,104,4.0011
1983,8,3,5,85,4.2994
1983,9,1,1,530,-0.9018
1983,9,1,2,273,1.1397
1983,9,1,3,205,2.9287
1983,9,1,4,156,0.2067
1983,9,1,5,154,2.8749
1983,9,2,1,160,1.2169
1983,9,2,2,86,3.2004
1983,9,2,3,78,3.0161
1983,9,2,4,62,3.7157
1983,9,2,5,55,3.0825
1983,9,3,1,108,-0.0621
1983,9,3,2,94,1.7721
1983,9,3,3,106,2.0277
1983,9,3,4,96,-0.4594
1983,9,3,5,88,2.3741
1983,10,1,1,508,-8.8884
1983,10,1,2,252,-5.7437
1983,10,1,3,237,-4.7593
1983,10,1,4,152,-4.3387
1983,10,1,5,168,-2.7104
1983,10,2,1,173,-11.1636
1983,10,2,2,84,-5.0577
1983,10,2,3,72,-4.1794
1983,10,2,4,64,-3.7636
1983,10,2,5,55,-0.6135
1983,10,3,1,102,-6.7723
1983,10,3,2,96,-3.9533
1983,10,3,3,106,-1.4745
1983,10,3,4,98,-1.4210
1983,10,3,5,92,0.9588
1983,11,1,1,524,3.8831
1983,11,1,2,287,3.6912
1983,11,1,3,207,5.8334
1983,11,1,4,162,4.3061
1983,11,1,5,225,3.1250
1983,11,2,1,173,6.3205
1983,11,2,2,90,5.2297
1983,11,2,3,77,6.5214
1983,11,2,4,60,6.1191
1983,11,2,5,71,3.3960
1983,11,3,1,105,5.9344
1983,11,3,2,96,4.1275
1983,11,3,3,103,5.4959
1983,11,3,4,100,1.7462
1983,11,3,5,91,-0.0653
1983,12,1,1,533,-4.8044
1983,12,1,2,275,-0.7982
1983,12,1,3,206,-1.2633
1983,12,1,4,176,-0.4211
1983,12,1,5,236,-1.4056
1983,12,2,1,172,-3.1865
1983,12,2,2,85,-1.4284
1983,12,2,3,77,-0.7325
1983,12,2,4,62,-0.5672
1983,12,2,5,69,-0.0947
1983,12,3,1,109,-1.3841
1983,12,3,2,97,-0.9653
1983,12,3,3,102,-0.8927
1983,12,3,4,100,-2.4645
1983,12,3,5,90,-0.1373
1984,1,1,1,536,-2.8154
1984,1,1,2,263,-1.3448
1984,1,1,3,206,-0.3629
1984,1,1,4,180,0.5841
1984,1,1,5,243,4.1960
1984,1,2,1,163,-7.2362
1984,1,2,2,83,-2.2432
1984,1,2,3,90,-2.6079
1984,1,2,4,57,1.8857
1984,1,2,5,62,1.7596
1984,1,3,1,113,-5.5504
1984,1,3,2,92,-4.4907
1984,1,3,3,101,-2.1444
1984,1,3,4,101,-0.5275
1984,1,3,5,95,6.0245
1984,2,1,1,579,-8.4081
1984,2,1,2,264,-6.6698
1984,2,1,3,218,-4.8753
1984,2,1,4,201,-4.9374
1984,2,1,5,188,-5.7826
1984,2,2,1,157,-7.3845
1984,2,2,2,90,-3.5260
1984,2,2,3,80,-4.4822
1984,2,2,4,65,-5.0982
1984,2,2,5,54,-2.9931
1984,2,3,1,105,-4.3597
1984,2,3,2,97,-5.1425
1984,2,3,3,99,-4.6246
1984,2,3,4,99,-2.8323
1984,2,3,5,104,-0.3412
1984,3,1,1,563,-0.6711
1984,3,1,2,280,0.7469
1984,3,1,3,249,0.8051
1984,3,1,4,184,2.1434
1984,3,1,5,197,-0.9187
1984,3,2,1,145,0.1731
1984,3,2,2,101,-0.5144
1984,3,2,3,78,0.8069
1984,3,2,4,61,0.3794
1984,3,2,5,60,1.5075
1984,3,3,1,107,1.3995
1984,3,3,2,97,3.4503
1984,3,3,3,97,1.9686
1984,3,3,4,105,1.2248
1984,3,3,5,96,-0.6899
1984,4,1,1,560,-3.1052
1984,4,1,2,277,-0.4023
1984,4,1,3,273,-0.1893
1984,4,1,4,182,-1.2476
1984,4,1,5,213,-1.9864
1984,4,2,1,135,0.0283
1984,4,2,2,98,0.2732
1984,4,2,3,71,2.2935
1984,4,2,4,70,-0.1270
1984,4,2,5,61,-3.3707
1984,4,3,1,107,-0.8923
1984,4,3,2,94,1.7525
1984,4,3,3,102,-0.3531
1984,4,3,4,99,3.0003
1984,4,3,5,97,0.3054
1984,5,1,1,626,-7.0343
1984,5,1,2,276,-4.9661
1984,5,1,3,243,-3.5686
1984,5,1,4,174,-3.8972
1984,5,1,5,222,-3.1300
1984,5,2,1,154,-4.6088
1984,5,2,2,101,-4.0385
1984,5,2,3,62,-5.2928
1984,5,2,4,70,-4.1027
1984,5,2,5,69,-4.0107
1984,5,3,1,105,-6.6375
1984,5,3,2,96,-5.0068
1984,5,3,3,110,-4.6826
1984,5,3,4,102,-3.6303
1984,5,3,5,87,-4.4064
1984,6,1,1,635,0.8610
1984,6,1,2,289,2.9535
1984,6,1,3,225,2.8808
1984,6,1,4,170,2.7595
1984,6,1,5,213,2.5515
1984,6,2,1,165,4.4469
1984,6,2,2,96,3.7171
1984,6,2,3,66,3.7741
1984,6,2,4,69,1.6285
1984,6,2,5,65,3.3346
1984,6,3,1,96,4.7660
1984,6,3,2,105,3.5131
1984,6,3,3,111,1.5603
1984,6,3,4,97,0.1136
1984,6,3,5,89,1.8899
1984,7,1,1,614,-6.6215
1984,7,1,2,270,-5.2176
1984,7,1,3,241,-3.9487
1984,7,1,4,177,-1.3957
1984,7,1,5,207,-2.6576
1984,7,2,1,168,-6.2793
1984,7,2,2,100,-3.4513
1984,7,2,3,67,-5.3391
1984,7,2,4,65,-4.2173
1984,7,2,5,63,-5.3098
1984,7,3,1,101,-2.2473
1984,7,3,2,102,-0.8240
1984,7,3,3,102,-2.0650
1984,7,3,4,103,-1.4645
1984,7,3,5,89,-2.5742
1984,8,1,1,608,10.9228
1984,8,1,2,313,11.6676
1984,8,1,3,262,10.9908
1984,8,1,4,174,9.1458
1984,8,1,5,190,9.9411
1984,8,2,1,166,14.7560
1984,8,2,2,102,13.9686
1984,8,2,3,85,11.9444
1984,8,2,4,69,11.7683
1984,8,2,5,61,11.1285
1984,8,3,1,112,10.5818
1984,8,3,2,102,11.4509
1984,8,3,3,98,10.7891
1984,8,3,4,105,10.5349
1984,8,3,5,96,11.3914
1984,9,1,1,585,-1.7772
1984,9,1,2,294,-0.1044
1984,9,1,3,271,-1.6114
1984,9,1,4,204,1.9152
1984,9,1,5,191,2.4088
1984,9,2,1,159,-3.2931
1984,9,2,2,99,-1.7289
1984,9,2,3,93,0.1815
1984,9,2,4,64,-0.5922
1984,9,2,5,60,3.0971
1984,9,3,1,120,-3.6915
1984,9,3,2,99,-2.2985
1984,9,3,3,97,-1.4716
1984,9,3,4,102,1.4817
1984,9,3,5,98,4.0919
1984,10,1,1,595,-3.8241
1984,10,1,2,280,-2.1803
1984,10,1,3,282,-1.7219
1984,10,1,4,197,-1.9199
1984,10,1,5,211,-2.4362
1984,10,2,1,152,-2.6557
1984,10,2,2,106,-1.3966
1984,10,2,3,80,-1.2888
1984,10,2,4,67,-3.5185
1984,10,2,5,59,2.4675
1984,10,3,1,116,-1.8346
1984,10,3,2,100,0.2283
1984,10,3,3,107,0.9535
1984,10,3,4,101,-0.5970
1984,10,3,5,95,1.6362
1984,11,1,1,636,-4.5582
1984,11,1,2,293,-3.2934
1984,11,1,3,251,-1.9591
1984,11,1,4,158,0.3050
1984,11,1,5,270,-1.6343
1984,11,2,1,171,-3.8896
1984,11,2,2,96,-2.5967
1984,11,2,3,74,-2.3712
1984,11,2,4,71,-0.9467
1984,11,2,5,68,-0.7469
1984,11,3,1,111,-1.5651
1984,11,3,2,105,-1.4757
1984,11,3,3,110,-0.7716
1984,11,3,4,98,0.3907
1984,11,3,5,93,0.1034
1984,12,1,1,616,1.4234
1984,12,1,2,307,0.5058
1984,12,1,3,229,0.6898
1984,12,1,4,157,-0.1979
1984,12,1,5,296,1.3093
1984,12,2,1,163,2.0008
1984,12,2,2,96,2.5047
1984,12,2,3,76,1.5905
1984,12,2,4,79,3.8900
1984,12,2,5,68,1.4245
1984,12,3,1,115,2.0383
1984,12,3,2,107,2.0463
1984,12,3,3,100,2.3072
1984,12,3,4,105,2.6562
1984,12,3,5,88,1.9600
1985,1,1,1,593,15.1194
1985,1,1,2,304,13.9156
1985,1,1,3,214,13.1959
1985,1,1,4,161,10.7291
1985,1,1,5,317,13.8667
1985,1,2,1,167,15.6577
1985,1,2,2,103,11.3876
1985,1,2,3,73,11.2995
1985,1,2,4,81,9.7415
1985,1,2,5,62,11.9669
1985,1,3,1,123,9.1556
1985,1,3,2,103,9.2376
1985,1,3,3,103,6.4706
1985,1,3,4,92,5.5009
1985,1,3,5,94,6.1631
1985,2,1,1,578,3.1235
1985,2,1,2,301,2.5369
1985,2,1,3,234,3.6014
1985,2,1,4,200,3.9214
1985,2,1,5,262,5.3849
1985,2,2,1,173,1.4943
1985,2,2,2,97,3.7007
1985,2,2,3,64,1.6335
1985,2,2,4,76,1.3429
1985,2,2,5,65,1.8382
1985,2,3,1,113,1.4284
1985,2,3,2,101,0.7647
1985,2,3,3,105,1.7994
1985,2,3,4,98,1.4019
1985,2,3,5,98,2.4625
1985,3,1,1,579,-2.2835
1985,3,1,2,328,-2.1522
1985,3,1,3,227,-1.3558
1985,3,1,4,213,-1.1381
1985,3,1,5,230,0.1527
1985,3,2,1,160,-3.7127
1985,3,2,2,111,-4.4675
1985,3,2,3,66,-2.3642
1985,3,2,4,70,0.1250
1985,3,2,5,70,1.3394
1985,3,3,1,111,1.1884
1985,3,3,2,98,-1.9523
1985,3,3,3,100,-0.9536
1985,3,3,4,108,0.5172
1985,3,3,5,95,2.6499
1985,4,1,1,573,-1.7985
1985,4,1,2,316,-1.7618
1985,4,1,3,229,-1.1003
1985,4,1,4,205,-0.3177
1985,4,1,5,242,-1.0423
1985,4,2,1,162,-1.5556
1985,4,2,2,98,-3.4603
1985,4,2,3,70,-1.5195
