year,month,rank_ME,rank_SP,nstocks,ret_vw
2010,5,2,2,127,-8.2431
2010,5,2,3,130,-6.3787
2010,5,2,4,129,-9.3695
2010,5,2,5,89,-8.8247
2010,5,3,1,265,-7.2975
2010,5,3,2,173,-7.6846
2010,5,3,3,130,-7.9849
2010,5,3,4,87,-8.4446
2010,5,3,5,56,-6.5748
2010,6,1,1,347,-5.5419
2010,6,1,2,178,-4.3922
2010,6,1,3,230,-7.2383
2010,6,1,4,265,-8.7160
2010,6,1,5,417,-13.6939
2010,6,2,1,223,-4.0659
2010,6,2,2,126,-6.5291
2010,6,2,3,130,-7.4390
2010,6,2,4,129,-10.5465
2010,6,2,5,89,-14.8464
2010,6,3,1,265,-2.7834
2010,6,3,2,173,-5.4112
2010,6,3,3,130,-8.1330
2010,6,3,4,87,-7.9971
2010,6,3,5,56,-10.4134
2010,7,1,1,421,5.8255
2010,7,1,2,203,4.6448
2010,7,1,3,199,7.6611
2010,7,1,4,241,8.6243
2010,7,1,5,435,8.7450
2010,7,2,1,219,6.8446
2010,7,2,2,142,7.3125
2010,7,2,3,128,7.1514
2010,7,2,4,111,7.9053
2010,7,2,5,88,9.3840
2010,7,3,1,278,6.4741
2010,7,3,2,180,6.0989
2010,7,3,3,131,9.7487
2010,7,3,4,96,7.2329
2010,7,3,5,57,4.7007
2010,8,1,1,415,-8.8886
2010,8,1,2,201,-7.6959
2010,8,1,3,198,-7.5628
2010,8,1,4,240,-9.7519
2010,8,1,5,432,-10.4942
2010,8,2,1,217,-5.2794
2010,8,2,2,141,-6.5813
2010,8,2,3,126,-7.8003
2010,8,2,4,111,-6.8610
2010,8,2,5,86,-10.2901
2010,8,3,1,274,-3.3417
2010,8,3,2,180,-2.2688
2010,8,3,3,131,-5.0659
2010,8,3,4,96,-5.5649
2010,8,3,5,57,-6.0800
2010,9,1,1,414,10.5649
2010,9,1,2,201,12.6895
2010,9,1,3,197,11.7166
2010,9,1,4,238,14.2349
2010,9,1,5,429,14.2560
2010,9,2,1,215,14.3213
2010,9,2,2,140,14.1060
2010,9,2,3,124,12.2944
2010,9,2,4,109,12.7492
2010,9,2,5,86,15.3101
2010,9,3,1,274,10.0439
2010,9,3,2,180,7.5340
2010,9,3,3,130,10.7136
2010,9,3,4,96,10.3702
2010,9,3,5,57,12.3185
2010,10,1,1,411,7.6462
2010,10,1,2,199,7.7686
2010,10,1,3,196,4.1595
2010,10,1,4,234,5.5555
2010,10,1,5,426,3.8946
2010,10,2,1,214,4.8212
2010,10,2,2,140,3.4683
2010,10,2,3,123,3.7432
2010,10,2,4,109,3.0676
2010,10,2,5,86,5.3562
2010,10,3,1,273,5.0829
2010,10,3,2,180,3.8564
2010,10,3,3,130,2.6736
2010,10,3,4,96,3.3308
2010,10,3,5,57,3.2588
2010,11,1,1,407,2.2443
2010,11,1,2,197,2.5310
2010,11,1,3,194,2.1600
2010,11,1,4,233,6.1721
2010,11,1,5,420,5.5534
2010,11,2,1,213,2.5852
2010,11,2,2,140,4.6200
2010,11,2,3,123,4.2513
2010,11,2,4,109,6.1912
2010,11,2,5,86,4.3027
2010,11,3,1,272,-0.5089
2010,11,3,2,179,1.1237
2010,11,3,3,128,1.1001
2010,11,3,4,96,0.9925
2010,11,3,5,56,1.4290
2010,12,1,1,403,9.5305
2010,12,1,2,191,8.1407
2010,12,1,3,193,8.5195
2010,12,1,4,231,9.3671
2010,12,1,5,415,8.2208
2010,12,2,1,211,6.6998
2010,12,2,2,139,7.4045
2010,12,2,3,123,7.0185
2010,12,2,4,109,6.8172
2010,12,2,5,85,9.5604
2010,12,3,1,272,5.7811
2010,12,3,2,178,4.8014
2010,12,3,3,127,7.8421
2010,12,3,4,95,6.6564
2010,12,3,5,56,6.1500
2011,1,1,1,401,-1.6802
2011,1,1,2,188,-1.0107
2011,1,1,3,190,-2.8403
2011,1,1,4,227,-0.2276
2011,1,1,5,405,-1.2928
2011,1,2,1,208,0.1072
2011,1,2,2,139,0.8794
2011,1,2,3,121,0.3889
2011,1,2,4,108,1.6203
2011,1,2,5,85,2.4234
2011,1,3,1,272,1.1283
2011,1,3,2,178,3.3950
2011,1,3,3,127,2.9947
2011,1,3,4,95,2.9387
2011,1,3,5,56,2.5854
2011,2,1,1,398,4.1921
2011,2,1,2,184,4.1805
2011,2,1,3,190,5.5060
2011,2,1,4,227,6.6368
2011,2,1,5,402,5.4500
2011,2,2,1,206,5.2934
2011,2,2,2,139,5.9216
2011,2,2,3,121,5.7901
2011,2,2,4,108,4.0092
2011,2,2,5,85,8.4346
2011,2,3,1,272,3.0613
2011,2,3,2,178,4.8332
2011,2,3,3,125,3.9482
2011,2,3,4,95,2.3350
2011,2,3,5,56,4.4403
2011,3,1,1,394,1.6291
2011,3,1,2,180,2.8733
2011,3,1,3,188,5.1113
2011,3,1,4,225,1.8982
2011,3,1,5,400,2.5345
2011,3,2,1,206,2.8823
2011,3,2,2,138,2.7977
2011,3,2,3,121,2.1386
2011,3,2,4,108,5.5250
2011,3,2,5,85,1.8680
2011,3,3,1,272,0.3050
2011,3,3,2,176,0.6647
2011,3,3,3,125,1.3618
2011,3,3,4,95,1.1058
2011,3,3,5,56,1.1033
2011,4,1,1,388,1.4455
2011,4,1,2,179,0.0730
2011,4,1,3,188,2.5161
2011,4,1,4,224,0.7991
2011,4,1,5,394,1.4302
2011,4,2,1,206,3.0018
2011,4,2,2,138,3.7105
2011,4,2,3,121,3.7586
2011,4,2,4,107,2.0240
2011,4,2,5,85,0.7429
2011,4,3,1,270,3.8521
2011,4,3,2,175,3.5134
2011,4,3,3,125,2.4425
2011,4,3,4,94,3.0081
2011,4,3,5,56,3.6952
2011,5,1,1,386,-1.4067
2011,5,1,2,175,-2.8615
2011,5,1,3,184,-2.7743
2011,5,1,4,220,-2.4628
2011,5,1,5,390,-2.4977
2011,5,2,1,206,-2.8373
2011,5,2,2,137,0.0167
2011,5,2,3,121,-1.6609
2011,5,2,4,107,-1.3982
2011,5,2,5,85,-3.5857
2011,5,3,1,269,-0.4546
2011,5,3,2,174,-1.1891
2011,5,3,3,125,-2.2925
2011,5,3,4,94,-0.9441
2011,5,3,5,56,0.1477
2011,6,1,1,384,-5.1927
2011,6,1,2,173,-1.3816
2011,6,1,3,183,-1.9550
2011,6,1,4,216,-1.3156
2011,6,1,5,388,-3.1234
2011,6,2,1,204,-2.8320
2011,6,2,2,136,-0.6766
2011,6,2,3,121,-0.5048
2011,6,2,4,106,-1.4045
2011,6,2,5,84,-0.5014
2011,6,3,1,267,-1.9631
2011,6,3,2,174,-0.7920
2011,6,3,3,125,-1.3092
2011,6,3,4,94,-1.3995
2011,6,3,5,56,-2.7221
2011,7,1,1,367,-4.4513
2011,7,1,2,201,-4.0596
2011,7,1,3,204,-2.0679
2011,7,1,4,254,-2.5598
2011,7,1,5,395,-0.9196
2011,7,2,1,214,-4.5536
2011,7,2,2,135,-4.2787
2011,7,2,3,119,-5.2474
2011,7,2,4,116,-4.3119
2011,7,2,5,87,-5.3918
2011,7,3,1,272,0.0982
2011,7,3,2,172,-2.8069
2011,7,3,3,127,-2.8217
2011,7,3,4,85,-4.7121
2011,7,3,5,67,-4.2442
2011,8,1,1,365,-12.2675
2011,8,1,2,201,-9.5478
2011,8,1,3,203,-10.2341
2011,8,1,4,252,-10.2187
2011,8,1,5,394,-13.1106
2011,8,2,1,213,-8.7265
2011,8,2,2,133,-7.2500
2011,8,2,3,119,-8.1328
2011,8,2,4,115,-9.0067
2011,8,2,5,87,-12.0406
2011,8,3,1,272,-4.5363
2011,8,3,2,171,-4.3389
2011,8,3,3,127,-4.7942
2011,8,3,4,85,-8.9886
2011,8,3,5,66,-5.5460
2011,9,1,1,365,-12.0251
2011,9,1,2,201,-11.2080
2011,9,1,3,202,-9.4899
2011,9,1,4,249,-11.3300
2011,9,1,5,390,-13.6892
2011,9,2,1,211,-11.5098
2011,9,2,2,133,-9.8707
2011,9,2,3,118,-11.6981
2011,9,2,4,115,-11.9362
2011,9,2,5,87,-12.1014
2011,9,3,1,271,-6.7762
2011,9,3,2,171,-6.0785
2011,9,3,3,127,-4.6665
2011,9,3,4,85,-9.7075
2011,9,3,5,66,-8.0287
2011,10,1,1,363,12.4621
2011,10,1,2,200,14.5131
2011,10,1,3,201,12.9107
2011,10,1,4,248,14.4198
2011,10,1,5,389,14.3337
2011,10,2,1,209,16.2292
2011,10,2,2,133,14.6480
2011,10,2,3,118,14.9999
2011,10,2,4,114,16.3281
2011,10,2,5,87,15.5258
2011,10,3,1,268,10.8010
2011,10,3,2,171,9.6776
2011,10,3,3,126,9.7907
2011,10,3,4,85,12.6661
2011,10,3,5,66,13.0859
2011,11,1,1,362,-2.6748
2011,11,1,2,200,-2.0811
2011,11,1,3,198,-1.7006
2011,11,1,4,247,-1.1276
2011,11,1,5,382,-1.3898
2011,11,2,1,208,-1.1954
2011,11,2,2,132,-0.2940
2011,11,2,3,118,-0.1526
2011,11,2,4,113,0.6445
2011,11,2,5,87,-2.1968
2011,11,3,1,268,-0.3945
2011,11,3,2,170,0.6796
2011,11,3,3,126,1.3070
2011,11,3,4,85,1.9688
2011,11,3,5,65,-0.4130
2011,12,1,1,358,-0.0862
2011,12,1,2,199,1.3126
2011,12,1,3,196,2.9019
2011,12,1,4,245,1.3607
2011,12,1,5,378,2.2762
2011,12,2,1,208,-1.7382
2011,12,2,2,132,0.2250
2011,12,2,3,117,0.6184
2011,12,2,4,112,0.9135
2011,12,2,5,87,0.9913
2011,12,3,1,267,-0.5581
2011,12,3,2,168,0.4461
2011,12,3,3,126,4.2160
2011,12,3,4,85,0.8212
2011,12,3,5,65,-0.3412
2012,1,1,1,357,10.5459
2012,1,1,2,196,8.4089
2012,1,1,3,193,7.9032
2012,1,1,4,243,8.1082
2012,1,1,5,376,8.8042
2012,1,2,1,208,7.4783
2012,1,2,2,131,5.6573
2012,1,2,3,117,5.6121
2012,1,2,4,112,7.1342
2012,1,2,5,86,9.0716
2012,1,3,1,266,5.8902
2012,1,3,2,167,3.3438
2012,1,3,3,125,1.7597
2012,1,3,4,84,3.7624
2012,1,3,5,65,6.1610
2012,2,1,1,355,0.7264
2012,2,1,2,195,1.8678
2012,2,1,3,192,1.3892
2012,2,1,4,240,1.8983
2012,2,1,5,373,3.0819
2012,2,2,1,206,3.6160
2012,2,2,2,130,2.6068
2012,2,2,3,117,3.3471
2012,2,2,4,110,4.3688
2012,2,2,5,86,2.2936
2012,2,3,1,264,4.9615
2012,2,3,2,167,2.9152
2012,2,3,3,125,3.8708
2012,2,3,4,84,4.2481
2012,2,3,5,65,2.8759
2012,3,1,1,350,3.0543
2012,3,1,2,194,3.6981
2012,3,1,3,188,3.4349
2012,3,1,4,239,2.2861
2012,3,1,5,371,5.1976
2012,3,2,1,205,1.9315
2012,3,2,2,130,2.7469
2012,3,2,3,117,2.4741
2012,3,2,4,110,1.2379
2012,3,2,5,86,2.3927
2012,3,3,1,262,3.1244
2012,3,3,2,166,2.4468
2012,3,3,3,125,1.8956
2012,3,3,4,83,1.0075
2012,3,3,5,65,1.5022
2012,4,1,1,347,-3.5893
2012,4,1,2,191,-2.2163
2012,4,1,3,187,-0.2220
2012,4,1,4,237,-2.4421
2012,4,1,5,367,-0.9047
2012,4,2,1,205,-1.0191
2012,4,2,2,130,-1.3523
2012,4,2,3,117,-0.4152
2012,4,2,4,110,-0.7530
2012,4,2,5,86,-1.4824
2012,4,3,1,262,-0.9021
2012,4,3,2,166,0.4118
2012,4,3,3,124,0.5698
2012,4,3,4,83,-0.7555
2012,4,3,5,64,-2.9817
2012,5,1,1,345,-7.3136
2012,5,1,2,188,-8.2760
2012,5,1,3,187,-9.4786
2012,5,1,4,236,-7.5592
2012,5,1,5,362,-6.0203
2012,5,2,1,204,-7.7287
2012,5,2,2,129,-5.4553
2012,5,2,3,117,-4.6539
2012,5,2,4,110,-7.6353
2012,5,2,5,86,-5.5612
2012,5,3,1,262,-6.8811
2012,5,3,2,165,-4.0234
2012,5,3,3,124,-4.9706
2012,5,3,4,83,-6.5573
2012,5,3,5,63,-1.4393
2012,6,1,1,344,9.5809
2012,6,1,2,183,7.0849
2012,6,1,3,187,5.0539
2012,6,1,4,235,5.0786
2012,6,1,5,359,4.1517
2012,6,2,1,204,7.3918
2012,6,2,2,129,3.4462
2012,6,2,3,117,3.7277
2012,6,2,4,109,3.5685
2012,6,2,5,86,1.6750
2012,6,3,1,261,3.6427
2012,6,3,2,164,2.6344
2012,6,3,3,123,5.8579
2012,6,3,4,83,2.7612
2012,6,3,5,63,2.8738
2012,7,1,1,321,-2.0750
2012,7,1,2,160,-1.0312
2012,7,1,3,193,-2.6981
2012,7,1,4,254,-1.7529
2012,7,1,5,418,-3.5423
2012,7,2,1,205,-4.1328
2012,7,2,2,134,-1.3246
2012,7,2,3,119,-1.2565
2012,7,2,4,109,-0.0532
2012,7,2,5,80,-0.6545
2012,7,3,1,268,1.4085
2012,7,3,2,170,2.0577
2012,7,3,3,144,1.3711
2012,7,3,4,92,0.7509
2012,7,3,5,70,-0.4638
2012,8,1,1,320,2.9336
2012,8,1,2,159,1.2064
2012,8,1,3,192,1.9716
2012,8,1,4,252,2.8160
2012,8,1,5,410,5.2307
2012,8,2,1,205,3.9504
2012,8,2,2,134,2.3007
2012,8,2,3,118,4.1589
2012,8,2,4,108,3.8926
2012,8,2,5,80,4.8744
2012,8,3,1,267,2.7419
2012,8,3,2,168,1.5246
2012,8,3,3,143,1.4827
2012,8,3,4,92,2.4617
2012,8,3,5,70,2.9794
2012,9,1,1,320,6.1954
2012,9,1,2,159,4.8203
2012,9,1,3,188,3.8438
2012,9,1,4,247,3.3239
2012,9,1,5,408,5.0529
2012,9,2,1,204,3.1981
2012,9,2,2,132,2.7645
2012,9,2,3,118,3.0054
2012,9,2,4,108,2.5592
2012,9,2,5,80,3.2843
2012,9,3,1,265,2.2271
2012,9,3,2,167,2.6053
2012,9,3,3,143,3.2092
2012,9,3,4,92,1.7999
2012,9,3,5,70,3.0577
2012,10,1,1,317,-6.6982
2012,10,1,2,158,-5.1910
2012,10,1,3,187,-3.7728
2012,10,1,4,245,-2.4837
2012,10,1,5,403,-2.4448
2012,10,2,1,204,-3.6126
2012,10,2,2,132,-3.0749
2012,10,2,3,118,-0.9354
2012,10,2,4,108,0.4024
2012,10,2,5,79,2.8806
2012,10,3,1,265,-3.6599
2012,10,3,2,166,-2.7654
2012,10,3,3,143,-0.3161
2012,10,3,4,92,0.4300
2012,10,3,5,70,1.2438
2012,11,1,1,315,-0.1905
2012,11,1,2,157,0.2019
2012,11,1,3,186,0.1793
2012,11,1,4,244,2.6480
2012,11,1,5,399,2.3504
2012,11,2,1,203,0.1054
2012,11,2,2,128,1.3376
2012,11,2,3,117,2.1393
2012,11,2,4,108,0.8383
2012,11,2,5,78,3.8701
2012,11,3,1,264,0.9720
2012,11,3,2,166,1.6453
2012,11,3,3,142,-0.0151
2012,11,3,4,92,0.0821
2012,11,3,5,69,2.9226
2012,12,1,1,314,0.8994
2012,12,1,2,154,2.5085
2012,12,1,3,185,5.3729
2012,12,1,4,241,4.8941
2012,12,1,5,393,5.1163
2012,12,2,1,203,2.9353
2012,12,2,2,128,2.9546
2012,12,2,3,116,3.0895
2012,12,2,4,108,4.9512
2012,12,2,5,78,4.3023
2012,12,3,1,264,-0.3153
2012,12,3,2,165,0.7643
2012,12,3,3,142,0.7310
2012,12,3,4,92,0.8093
2012,12,3,5,69,5.5177
2013,1,1,1,313,6.6756
2013,1,1,2,150,6.1204
2013,1,1,3,181,5.3540
2013,1,1,4,238,4.9671
2013,1,1,5,391,7.2812
2013,1,2,1,198,5.7359
2013,1,2,2,128,6.3111
2013,1,2,3,116,6.0959
2013,1,2,4,107,6.3656
2013,1,2,5,77,8.3795
2013,1,3,1,263,4.5190
2013,1,3,2,165,6.7505
2013,1,3,3,141,5.2299
2013,1,3,4,92,4.7571
2013,1,3,5,69,7.8372
2013,2,1,1,312,-1.5128
2013,2,1,2,149,0.7039
2013,2,1,3,180,1.8136
2013,2,1,4,238,2.9062
2013,2,1,5,387,0.8463
2013,2,2,1,198,1.9328
2013,2,2,2,128,0.0856
2013,2,2,3,116,1.2120
2013,2,2,4,106,-0.2412
2013,2,2,5,77,1.3021
2013,2,3,1,262,0.6436
2013,2,3,2,164,2.4047
2013,2,3,3,140,1.6277
2013,2,3,4,92,1.4222
2013,2,3,5,69,3.1896
2013,3,1,1,311,7.3340
2013,3,1,2,148,5.3480
2013,3,1,3,179,4.4564
2013,3,1,4,237,5.2606
2013,3,1,5,383,6.1278
2013,3,2,1,197,3.7292
2013,3,2,2,128,4.9862
2013,3,2,3,115,4.9960
2013,3,2,4,105,4.1143
2013,3,2,5,76,6.2134
2013,3,3,1,262,3.6032
2013,3,3,2,164,3.1386
2013,3,3,3,140,3.2884
2013,3,3,4,92,5.5474
2013,3,3,5,69,6.6402
2013,4,1,1,304,0.1463
2013,4,1,2,146,-0.6860
2013,4,1,3,177,-0.3631
2013,4,1,4,235,-0.4410
2013,4,1,5,382,1.1581
2013,4,2,1,197,-1.7738
2013,4,2,2,128,-0.5885
2013,4,2,3,115,0.4340
2013,4,2,4,105,-0.6503
2013,4,2,5,76,-1.8775
2013,4,3,1,262,1.6616
2013,4,3,2,164,2.0197
2013,4,3,3,140,1.7596
2013,4,3,4,92,2.2145
2013,4,3,5,69,-0.4826
2013,5,1,1,302,2.7092
2013,5,1,2,144,6.1567
2013,5,1,3,177,2.6927
2013,5,1,4,234,6.2597
2013,5,1,5,378,7.6363
2013,5,2,1,196,5.1228
2013,5,2,2,127,4.4966
2013,5,2,3,114,4.9474
2013,5,2,4,105,5.9683
2013,5,2,5,75,6.1619
2013,5,3,1,262,1.7808
2013,5,3,2,164,1.1011
2013,5,3,3,140,1.3921
2013,5,3,4,92,1.9096
2013,5,3,5,69,6.3354
2013,6,1,1,299,-0.3794
2013,6,1,2,142,0.3491
2013,6,1,3,177,1.9523
2013,6,1,4,232,1.5697
2013,6,1,5,375,-0.5843
2013,6,2,1,195,-0.1422
2013,6,2,2,127,-0.6021
2013,6,2,3,114,-1.5786
2013,6,2,4,105,-1.1904
2013,6,2,5,75,-0.4764
2013,6,3,1,261,-2.2455
2013,6,3,2,164,-0.4471
2013,6,3,3,140,-0.5603
2013,6,3,4,92,-0.7216
2013,6,3,5,68,-2.7480
2013,7,1,1,316,9.3546
2013,7,1,2,127,6.3465
2013,7,1,3,156,7.6529
2013,7,1,4,263,6.6974
2013,7,1,5,393,8.3795
2013,7,2,1,187,6.5752
2013,7,2,2,125,6.2271
2013,7,2,3,128,6.1747
2013,7,2,4,113,6.5549
2013,7,2,5,93,9.8642
2013,7,3,1,253,5.7841
2013,7,3,2,180,3.9780
2013,7,3,3,136,5.0827
2013,7,3,4,84,6.4352
2013,7,3,5,80,7.0228
2013,8,1,1,316,-0.9797
2013,8,1,2,127,-3.2394
2013,8,1,3,154,-4.5579
2013,8,1,4,263,-2.7287
2013,8,1,5,391,-3.5939
2013,8,2,1,186,-0.0866
2013,8,2,2,124,-1.3918
2013,8,2,3,128,-4.0467
2013,8,2,4,112,-4.0028
2013,8,2,5,93,-3.6286
2013,8,3,1,253,-1.3219
2013,8,3,2,177,-2.9675
2013,8,3,3,136,-3.5374
2013,8,3,4,83,-2.8008
2013,8,3,5,80,-3.5417
2013,9,1,1,313,8.0061
2013,9,1,2,124,6.6055
2013,9,1,3,153,7.6888
2013,9,1,4,262,7.4875
2013,9,1,5,387,6.2065
2013,9,2,1,186,6.2471
2013,9,2,2,124,6.5082
2013,9,2,3,127,6.1654
2013,9,2,4,112,6.8854
2013,9,2,5,93,5.6820
2013,9,3,1,253,3.5317
2013,9,3,2,177,4.2246
2013,9,3,3,136,2.5194
2013,9,3,4,83,4.2986
2013,9,3,5,80,3.8054
2013,10,1,1,312,-1.2737
2013,10,1,2,123,4.3693
2013,10,1,3,152,3.8324
2013,10,1,4,260,3.3094
2013,10,1,5,384,4.7660
2013,10,2,1,185,0.3924
2013,10,2,2,124,2.5610
2013,10,2,3,127,4.8069
2013,10,2,4,112,4.1000
2013,10,2,5,93,3.0640
2013,10,3,1,252,4.2546
2013,10,3,2,177,4.8723
2013,10,3,3,136,3.4187
2013,10,3,4,83,5.8063
2013,10,3,5,79,6.5911
2013,11,1,1,310,6.8763
2013,11,1,2,123,4.5480
2013,11,1,3,151,5.3050
2013,11,1,4,257,5.5180
2013,11,1,5,380,4.8708
2013,11,2,1,183,2.7652
2013,11,2,2,122,3.2249
2013,11,2,3,126,2.8851
2013,11,2,4,112,4.3792
2013,11,2,5,91,4.2839
2013,11,3,1,251,2.7200
2013,11,3,2,176,1.1602
2013,11,3,3,136,2.2176
2013,11,3,4,83,3.7931
2013,11,3,5,78,5.3510
2013,12,1,1,308,2.6888
2013,12,1,2,122,4.0583
2013,12,1,3,150,2.7413
2013,12,1,4,252,1.4606
2013,12,1,5,372,2.7920
2013,12,2,1,182,1.0167
2013,12,2,2,122,2.4499
2013,12,2,3,126,3.8586
2013,12,2,4,111,2.9493
2013,12,2,5,89,2.0970
2013,12,3,1,251,2.2306
2013,12,3,2,176,3.1338
2013,12,3,3,136,3.4036
2013,12,3,4,83,2.8242
2013,12,3,5,78,1.8229
2014,1,1,1,307,3.1556
2014,1,1,2,121,-2.0991
2014,1,1,3,150,-1.4410
2014,1,1,4,251,-5.0807
2014,1,1,5,371,-3.7812
2014,1,2,1,182,1.7367
2014,1,2,2,121,-3.8605
2014,1,2,3,123,-3.4813
2014,1,2,4,110,-3.5977
2014,1,2,5,89,-4.9955
2014,1,3,1,250,-1.6329
2014,1,3,2,175,-4.7192
2014,1,3,3,135,-5.2437
2014,1,3,4,83,-3.3132
2014,1,3,5,77,-3.8958
2014,2,1,1,306,5.7016
2014,2,1,2,121,4.7395
2014,2,1,3,149,5.0569
2014,2,1,4,250,4.1466
2014,2,1,5,369,5.3751
2014,2,2,1,180,6.0095
2014,2,2,2,120,5.6990
2014,2,2,3,123,5.0751
2014,2,2,4,110,4.1278
2014,2,2,5,88,5.0552
2014,2,3,1,249,5.4843
2014,2,3,2,175,3.9519
2014,2,3,3,134,4.6975
2014,2,3,4,83,5.4082
2014,2,3,5,76,3.5937
2014,3,1,1,305,-3.3837
2014,3,1,2,119,0.4070
2014,3,1,3,148,2.1812
2014,3,1,4,245,1.2943
2014,3,1,5,362,1.2416
2014,3,2,1,180,-4.8418
2014,3,2,2,119,0.8161
2014,3,2,3,123,1.0240
2014,3,2,4,109,0.8742
2014,3,2,5,87,1.1134
2014,3,3,1,248,-0.6841
2014,3,3,2,175,0.9644
2014,3,3,3,134,1.2290
2014,3,3,4,83,0.5160
2014,3,3,5,76,1.8480
2014,4,1,1,303,-8.1345
2014,4,1,2,119,-6.8099
2014,4,1,3,148,-4.1762
2014,4,1,4,243,-4.5380
2014,4,1,5,359,-3.6559
2014,4,2,1,180,-6.2705
2014,4,2,2,119,-3.1034
2014,4,2,3,123,-2.3224
2014,4,2,4,109,-2.6326
2014,4,2,5,86,0.7089
2014,4,3,1,248,0.5061
2014,4,3,2,175,0.8079
2014,4,3,3,133,2.4279
2014,4,3,4,83,0.6214
2014,4,3,5,76,2.1266
2014,5,1,1,301,-1.7882
2014,5,1,2,118,0.4960
2014,5,1,3,147,-2.8499
2014,5,1,4,243,-0.3438
2014,5,1,5,356,-0.5404
2014,5,2,1,180,0.4721
2014,5,2,2,118,1.2834
2014,5,2,3,123,0.4005
2014,5,2,4,109,-0.1226
2014,5,2,5,85,2.6123
2014,5,3,1,248,2.8221
2014,5,3,2,175,1.5358
2014,5,3,3,133,1.3140
2014,5,3,4,83,2.6083
2014,5,3,5,76,2.0058
2014,6,1,1,301,10.2605
2014,6,1,2,118,5.7518
2014,6,1,3,147,5.4451
2014,6,1,4,243,3.8642
2014,6,1,5,350,2.9901
2014,6,2,1,179,8.8563
2014,6,2,2,118,4.5801
2014,6,2,3,122,4.3686
2014,6,2,4,109,4.6927
2014,6,2,5,85,3.9892
2014,6,3,1,247,2.5723
2014,6,3,2,174,2.2824
2014,6,3,3,133,2.1037
2014,6,3,4,83,0.7237
2014,6,3,5,76,1.1335
2014,7,1,1,329,-9.3448
2014,7,1,2,141,-6.0444
2014,7,1,3,154,-5.5646
2014,7,1,4,219,-5.4483
2014,7,1,5,368,-5.5382
2014,7,2,1,220,-7.3753
2014,7,2,2,120,-6.6967
2014,7,2,3,118,-5.9305
2014,7,2,4,100,-6.3064
2014,7,2,5,110,-5.2811
2014,7,3,1,263,-1.3385
2014,7,3,2,178,-1.5917
2014,7,3,3,133,-2.5120
2014,7,3,4,103,-2.9558
2014,7,3,5,84,0.0611
2014,8,1,1,329,2.4998
2014,8,1,2,141,2.0282
2014,8,1,3,154,4.5533
2014,8,1,4,218,3.5285
2014,8,1,5,364,5.3997
2014,8,2,1,216,5.3931
2014,8,2,2,119,3.7668
2014,8,2,3,118,5.3333
2014,8,2,4,100,4.7196
2014,8,2,5,109,4.8671
2014,8,3,1,262,5.0061
2014,8,3,2,178,3.7735
2014,8,3,3,133,3.8125
2014,8,3,4,103,3.3701
2014,8,3,5,84,4.4191
2014,9,1,1,328,-6.8730
2014,9,1,2,141,-7.5544
2014,9,1,3,153,-5.6077
2014,9,1,4,217,-6.8262
2014,9,1,5,360,-7.3119
2014,9,2,1,216,-5.2048
2014,9,2,2,118,-4.3951
2014,9,2,3,118,-5.4753
2014,9,2,4,100,-4.9763
2014,9,2,5,108,-6.7571
2014,9,3,1,260,-1.2456
2014,9,3,2,178,-1.6857
2014,9,3,3,133,-2.5911
2014,9,3,4,102,-3.1463
2014,9,3,5,84,-3.1941
2014,10,1,1,327,5.2361
2014,10,1,2,141,5.7817
2014,10,1,3,151,6.5386
2014,10,1,4,217,3.7426
2014,10,1,5,358,6.3634
2014,10,2,1,216,5.9562
2014,10,2,2,118,5.6443
2014,10,2,3,118,6.9448
2014,10,2,4,99,3.1344
2014,10,2,5,108,4.3941
2014,10,3,1,258,2.5879
2014,10,3,2,178,0.9849
2014,10,3,3,133,1.7766
2014,10,3,4,102,2.4999
2014,10,3,5,84,2.5577
2014,11,1,1,326,-0.1950
2014,11,1,2,141,-0.4116
2014,11,1,3,150,-2.9787
2014,11,1,4,216,-0.8604
2014,11,1,5,352,-0.4650
2014,11,2,1,214,0.4456
2014,11,2,2,118,-1.0358
2014,11,2,3,118,2.1482
2014,11,2,4,99,1.8865
2014,11,2,5,108,1.6022
2014,11,3,1,258,2.7720
2014,11,3,2,178,3.6406
2014,11,3,3,133,0.9727
2014,11,3,4,102,1.4781
2014,11,3,5,83,7.4591
2014,12,1,1,323,6.3096
2014,12,1,2,140,3.6773
2014,12,1,3,149,4.1602
2014,12,1,4,215,4.7492
2014,12,1,5,350,5.0725
2014,12,2,1,213,2.2801
2014,12,2,2,118,2.4535
2014,12,2,3,118,2.7488
2014,12,2,4,99,0.1484
2014,12,2,5,108,1.0094
2014,12,3,1,255,-1.6233
2014,12,3,2,178,-0.8273
2014,12,3,3,133,0.2564
2014,12,3,4,102,0.9077
2014,12,3,5,83,0.9813
2015,1,1,1,322,-3.8615
2015,1,1,2,139,-5.5447
2015,1,1,3,148,-4.2798
2015,1,1,4,213,-4.9185
2015,1,1,5,347,-5.0705
2015,1,2,1,211,-2.7954
2015,1,2,2,117,-2.2271
2015,1,2,3,117,-2.6762
2015,1,2,4,98,-4.7817
2015,1,2,5,108,-5.4678
2015,1,3,1,252,-1.3000
2015,1,3,2,178,-3.2040
2015,1,3,3,133,-2.4941
2015,1,3,4,102,-2.8718
2015,1,3,5,83,-2.2180
2015,2,1,1,321,5.9985
2015,2,1,2,138,6.7878
2015,2,1,3,147,4.8331
2015,2,1,4,213,5.6566
2015,2,1,5,345,6.4056
